seconds,'uV','uV'.1,'uV'.2,'uV'.3
1900-01-01 00:00:36.147,-63.5,-155.5,-80.5,-81.5
1900-01-01 00:00:36.148,-62.0,-154.0,-79.0,-80.0
1900-01-01 00:00:36.149,-60.5,-152.0,-77.0,-78.0
1900-01-01 00:00:36.150,-58.0,-150.0,-74.5,-75.5
1900-01-01 00:00:36.151,-56.0,-147.0,-71.5,-72.5
1900-01-01 00:00:36.152,-53.5,-144.0,-68.0,-69.0
1900-01-01 00:00:36.153,-50.5,-140.5,-64.0,-65.0
1900-01-01 00:00:36.154,-47.5,-137.0,-59.5,-60.0
1900-01-01 00:00:36.155,-44.0,-133.0,-55.0,-55.0
1900-01-01 00:00:36.156,-41.5,-129.5,-50.5,-50.5
1900-01-01 00:00:36.157,-39.5,-126.5,-47.0,-47.0
1900-01-01 00:00:36.158,-38.0,-125.0,-45.0,-45.0
1900-01-01 00:00:36.159,-38.0,-125.0,-45.0,-44.5
1900-01-01 00:00:36.160,-39.0,-126.0,-46.5,-46.5
1900-01-01 00:00:36.161,-40.5,-128.5,-49.0,-49.0
1900-01-01 00:00:36.162,-42.5,-131.0,-52.5,-53.0
1900-01-01 00:00:36.163,-44.0,-133.5,-55.5,-56.5
1900-01-01 00:00:36.164,-45.5,-135.5,-58.5,-59.0
1900-01-01 00:00:36.165,-46.0,-136.5,-60.0,-61.0
1900-01-01 00:00:36.166,-45.5,-136.5,-60.5,-61.0
1900-01-01 00:00:36.167,-44.5,-135.5,-60.0,-60.5
1900-01-01 00:00:36.168,-43.0,-134.5,-58.5,-59.0
1900-01-01 00:00:36.169,-41.0,-132.5,-56.5,-56.5
1900-01-01 00:00:36.170,-39.0,-130.0,-54.0,-54.0
1900-01-01 00:00:36.171,-36.5,-127.5,-51.0,-51.0
1900-01-01 00:00:36.172,-34.0,-124.5,-47.5,-48.0
1900-01-01 00:00:36.173,-31.0,-121.5,-43.5,-43.5
1900-01-01 00:00:36.174,-27.5,-117.5,-39.0,-39.0
1900-01-01 00:00:36.175,-24.0,-113.5,-34.0,-34.0
1900-01-01 00:00:36.176,-21.5,-110.0,-30.0,-29.5
1900-01-01 00:00:36.177,-19.5,-107.5,-27.0,-26.5
1900-01-01 00:00:36.178,-19.5,-106.5,-26.0,-25.0
1900-01-01 00:00:36.179,-20.0,-107.5,-26.5,-26.0
1900-01-01 00:00:36.180,-22.0,-109.5,-29.0,-29.0
1900-01-01 00:00:36.181,-24.5,-113.0,-33.5,-33.5
1900-01-01 00:00:36.182,-27.5,-117.0,-38.0,-38.5
1900-01-01 00:00:36.183,-30.0,-120.5,-42.5,-43.0
1900-01-01 00:00:36.184,-32.0,-123.5,-46.5,-47.0
1900-01-01 00:00:36.185,-33.0,-125.5,-49.0,-49.5
1900-01-01 00:00:36.186,-33.5,-126.0,-50.0,-50.5
1900-01-01 00:00:36.187,-33.5,-126.0,-50.0,-50.5
1900-01-01 00:00:36.188,-33.0,-126.0,-50.0,-50.0
1900-01-01 00:00:36.189,-32.0,-125.0,-49.0,-49.0
1900-01-01 00:00:36.190,-31.0,-124.0,-47.5,-47.5
1900-01-01 00:00:36.191,-29.0,-122.5,-45.5,-45.5
1900-01-01 00:00:36.192,-27.0,-120.5,-43.0,-43.0
1900-01-01 00:00:36.193,-25.0,-118.0,-39.5,-39.5
1900-01-01 00:00:36.194,-22.5,-115.0,-36.0,-35.5
1900-01-01 00:00:36.195,-19.5,-111.5,-31.5,-31.0
1900-01-01 00:00:36.196,-17.0,-108.0,-28.0,-27.0
1900-01-01 00:00:36.197,-15.5,-106.0,-25.0,-24.5
1900-01-01 00:00:36.198,-15.5,-105.5,-24.5,-23.5
1900-01-01 00:00:36.199,-17.0,-106.5,-25.5,-25.0
1900-01-01 00:00:36.200,-19.5,-109.5,-28.5,-28.5
1900-01-01 00:00:36.201,-23.0,-113.5,-33.0,-33.5
1900-01-01 00:00:36.202,-26.5,-118.0,-38.5,-39.0
1900-01-01 00:00:36.203,-29.5,-122.0,-43.5,-44.5
1900-01-01 00:00:36.204,-32.0,-125.5,-47.5,-48.5
1900-01-01 00:00:36.205,-34.0,-127.5,-50.0,-51.0
1900-01-01 00:00:36.206,-34.5,-128.5,-51.5,-52.5
1900-01-01 00:00:36.207,-34.5,-129.0,-52.0,-53.0
1900-01-01 00:00:36.208,-34.0,-129.0,-51.5,-53.0
1900-01-01 00:00:36.209,-33.5,-128.0,-51.0,-52.0
1900-01-01 00:00:36.210,-32.5,-127.0,-49.5,-50.5
1900-01-01 00:00:36.211,-31.0,-125.0,-47.5,-48.5
1900-01-01 00:00:36.212,-29.5,-123.0,-45.5,-46.0
1900-01-01 00:00:36.213,-28.0,-120.5,-42.5,-42.5
1900-01-01 00:00:36.214,-25.5,-118.0,-39.0,-39.0
1900-01-01 00:00:36.215,-23.5,-115.0,-35.5,-35.0
1900-01-01 00:00:36.216,-22.0,-112.5,-32.5,-31.5
1900-01-01 00:00:36.217,-21.0,-110.5,-30.5,-29.5
1900-01-01 00:00:36.218,-21.5,-110.5,-30.0,-29.5
1900-01-01 00:00:36.219,-23.0,-112.5,-32.0,-31.5
1900-01-01 00:00:36.220,-26.0,-115.5,-36.0,-35.5
1900-01-01 00:00:36.221,-29.5,-120.0,-41.0,-41.0
1900-01-01 00:00:36.222,-34.0,-125.0,-47.0,-47.5
1900-01-01 00:00:36.223,-38.0,-130.0,-53.0,-53.5
1900-01-01 00:00:36.224,-41.5,-134.5,-58.0,-58.5
1900-01-01 00:00:36.225,-44.5,-138.0,-61.5,-62.5
1900-01-01 00:00:36.226,-46.5,-140.0,-64.0,-65.0
1900-01-01 00:00:36.227,-47.5,-141.5,-65.5,-66.0
1900-01-01 00:00:36.228,-48.0,-142.0,-66.0,-66.5
1900-01-01 00:00:36.229,-48.5,-142.0,-66.0,-66.5
1900-01-01 00:00:36.230,-48.0,-142.0,-65.5,-66.0
1900-01-01 00:00:36.231,-47.5,-141.5,-64.5,-65.0
1900-01-01 00:00:36.232,-46.5,-140.0,-63.0,-63.0
1900-01-01 00:00:36.233,-45.0,-137.5,-60.0,-60.0
1900-01-01 00:00:36.234,-42.5,-134.5,-56.5,-56.0
1900-01-01 00:00:36.235,-40.0,-131.0,-52.5,-52.0
1900-01-01 00:00:36.236,-37.5,-128.0,-48.5,-48.0
1900-01-01 00:00:36.237,-36.0,-126.0,-45.5,-45.0
1900-01-01 00:00:36.238,-35.5,-125.0,-44.5,-43.5
1900-01-01 00:00:36.239,-36.5,-125.5,-45.5,-44.5
1900-01-01 00:00:36.240,-38.5,-128.0,-48.0,-47.0
1900-01-01 00:00:36.241,-41.0,-131.0,-51.5,-51.0
1900-01-01 00:00:36.242,-44.5,-135.0,-56.5,-56.0
1900-01-01 00:00:36.243,-47.0,-139.0,-61.0,-61.0
1900-01-01 00:00:36.244,-49.0,-142.5,-65.0,-65.0
1900-01-01 00:00:36.245,-50.5,-144.5,-67.5,-67.5
1900-01-01 00:00:36.246,-51.5,-146.0,-69.0,-69.0
1900-01-01 00:00:36.247,-51.5,-146.5,-69.5,-69.5
1900-01-01 00:00:36.248,-51.5,-146.0,-69.5,-69.5
1900-01-01 00:00:36.249,-51.0,-145.5,-69.0,-68.5
1900-01-01 00:00:36.250,-50.0,-144.5,-68.0,-67.5
1900-01-01 00:00:36.251,-49.0,-143.5,-66.5,-66.0
1900-01-01 00:00:36.252,-48.0,-142.0,-64.5,-64.0
1900-01-01 00:00:36.253,-46.0,-140.0,-62.0,-61.0
1900-01-01 00:00:36.254,-44.0,-137.0,-58.5,-57.5
1900-01-01 00:00:36.255,-42.0,-134.0,-55.0,-53.5
1900-01-01 00:00:36.256,-40.5,-131.5,-52.0,-49.5
1900-01-01 00:00:36.257,-39.5,-129.5,-49.5,-46.5
1900-01-01 00:00:36.258,-39.5,-129.5,-48.5,-46.0
1900-01-01 00:00:36.259,-41.0,-131.0,-49.5,-47.0
1900-01-01 00:00:36.260,-43.5,-134.0,-52.5,-50.0
1900-01-01 00:00:36.261,-47.0,-138.0,-57.0,-54.5
1900-01-01 00:00:36.262,-50.5,-142.5,-62.0,-59.5
1900-01-01 00:00:36.263,-54.0,-146.5,-66.5,-64.0
1900-01-01 00:00:36.264,-56.5,-150.0,-70.5,-68.0
1900-01-01 00:00:36.265,-58.0,-152.0,-72.5,-69.5
1900-01-01 00:00:36.266,-58.5,-152.5,-73.5,-70.0
1900-01-01 00:00:36.267,-58.0,-152.5,-73.0,-69.0
1900-01-01 00:00:36.268,-57.0,-151.5,-71.5,-67.0
1900-01-01 00:00:36.269,-55.0,-149.5,-69.0,-64.0
1900-01-01 00:00:36.270,-52.5,-147.0,-66.0,-60.0
1900-01-01 00:00:36.271,-50.0,-144.0,-62.0,-56.0
1900-01-01 00:00:36.272,-47.0,-140.0,-58.0,-51.0
1900-01-01 00:00:36.273,-43.5,-135.5,-52.5,-45.0
1900-01-01 00:00:36.274,-39.0,-130.5,-46.0,-38.0
1900-01-01 00:00:36.275,-34.0,-124.0,-38.5,-30.0
1900-01-01 00:00:36.276,-29.0,-118.0,-31.5,-22.5
1900-01-01 00:00:36.277,-25.0,-113.0,-25.5,-16.0
1900-01-01 00:00:36.278,-22.0,-109.0,-21.5,-11.5
1900-01-01 00:00:36.279,-21.0,-107.5,-20.0,-9.5
1900-01-01 00:00:36.280,-22.0,-108.5,-21.0,-10.5
1900-01-01 00:00:36.281,-23.5,-110.5,-23.5,-13.0
1900-01-01 00:00:36.282,-26.0,-113.0,-27.0,-16.5
1900-01-01 00:00:36.283,-27.5,-116.0,-30.5,-20.5
1900-01-01 00:00:36.284,-28.5,-117.0,-32.5,-23.0
1900-01-01 00:00:36.285,-27.5,-117.0,-33.0,-24.0
1900-01-01 00:00:36.286,-25.5,-115.5,-32.0,-23.5
1900-01-01 00:00:36.287,-23.0,-113.0,-29.5,-21.5
1900-01-01 00:00:36.288,-19.5,-109.5,-27.0,-19.5
1900-01-01 00:00:36.289,-15.5,-106.0,-23.5,-16.5
1900-01-01 00:00:36.290,-11.5,-102.5,-20.0,-14.0
1900-01-01 00:00:36.291,-7.5,-98.5,-16.5,-11.5
1900-01-01 00:00:36.292,-4.0,-95.0,-13.5,-8.5
1900-01-01 00:00:36.293,-1.0,-92.0,-10.5,-6.0
1900-01-01 00:00:36.294,2.0,-89.0,-7.5,-3.5
1900-01-01 00:00:36.295,4.5,-86.5,-4.5,-1.0
1900-01-01 00:00:36.296,6.0,-84.5,-2.0,1.0
1900-01-01 00:00:36.297,6.0,-84.0,-1.0,1.5
1900-01-01 00:00:36.298,4.5,-85.0,-2.0,0.0
1900-01-01 00:00:36.299,2.0,-88.0,-5.0,-3.5
1900-01-01 00:00:36.300,-2.5,-92.5,-10.0,-9.0
1900-01-01 00:00:36.301,-7.5,-98.5,-16.5,-16.0
1900-01-01 00:00:36.302,-12.5,-105.0,-24.0,-23.0
1900-01-01 00:00:36.303,-17.5,-111.0,-31.0,-30.0
1900-01-01 00:00:36.304,-21.5,-116.5,-36.5,-36.0
1900-01-01 00:00:36.305,-24.5,-120.0,-41.0,-40.0
1900-01-01 00:00:36.306,-26.0,-122.5,-43.5,-43.0
1900-01-01 00:00:36.307,-27.5,-124.0,-45.0,-44.5
1900-01-01 00:00:36.308,-28.0,-125.0,-46.0,-45.0
1900-01-01 00:00:36.309,-29.0,-125.5,-46.5,-45.5
1900-01-01 00:00:36.310,-29.0,-125.5,-46.5,-45.5
1900-01-01 00:00:36.311,-29.0,-125.0,-46.5,-45.0
1900-01-01 00:00:36.312,-29.0,-124.5,-45.5,-44.0
1900-01-01 00:00:36.313,-28.5,-123.5,-44.0,-42.5
1900-01-01 00:00:36.314,-28.0,-122.0,-42.0,-40.5
1900-01-01 00:00:36.315,-27.0,-120.5,-39.5,-38.0
1900-01-01 00:00:36.316,-26.0,-118.5,-37.5,-35.5
1900-01-01 00:00:36.317,-26.0,-118.0,-36.0,-34.0
1900-01-01 00:00:36.318,-27.5,-119.0,-36.5,-34.5
1900-01-01 00:00:36.319,-30.0,-122.0,-39.5,-37.5
1900-01-01 00:00:36.320,-34.0,-126.5,-44.0,-42.5
1900-01-01 00:00:36.321,-39.0,-132.0,-50.0,-49.0
1900-01-01 00:00:36.322,-44.0,-138.0,-57.0,-56.0
1900-01-01 00:00:36.323,-48.5,-143.5,-63.5,-62.5
1900-01-01 00:00:36.324,-52.0,-147.5,-68.5,-67.5
1900-01-01 00:00:36.325,-54.5,-151.0,-72.5,-71.0
1900-01-01 00:00:36.326,-56.0,-153.0,-74.5,-73.0
1900-01-01 00:00:36.327,-56.5,-153.5,-75.5,-74.0
1900-01-01 00:00:36.328,-56.5,-154.0,-75.5,-74.0
1900-01-01 00:00:36.329,-56.0,-153.0,-74.5,-73.0
1900-01-01 00:00:36.330,-55.0,-152.0,-73.5,-72.0
1900-01-01 00:00:36.331,-53.5,-150.0,-71.5,-70.0
1900-01-01 00:00:36.332,-52.0,-148.0,-69.0,-67.5
1900-01-01 00:00:36.333,-50.0,-145.5,-65.5,-64.0
1900-01-01 00:00:36.334,-48.0,-142.5,-62.0,-60.5
1900-01-01 00:00:36.335,-45.5,-139.5,-58.0,-56.5
1900-01-01 00:00:36.336,-43.5,-137.0,-54.5,-52.5
1900-01-01 00:00:36.337,-42.5,-135.5,-52.0,-50.5
1900-01-01 00:00:36.338,-42.5,-135.5,-51.5,-50.0
1900-01-01 00:00:36.339,-44.0,-137.0,-53.0,-51.5
1900-01-01 00:00:36.340,-46.5,-140.0,-56.5,-55.0
1900-01-01 00:00:36.341,-50.5,-144.5,-61.5,-60.5
1900-01-01 00:00:36.342,-55.0,-149.5,-67.5,-66.5
1900-01-01 00:00:36.343,-59.0,-154.5,-73.0,-72.5
1900-01-01 00:00:36.344,-62.0,-158.5,-78.0,-77.0
1900-01-01 00:00:36.345,-64.0,-161.0,-81.0,-80.5
1900-01-01 00:00:36.346,-65.0,-162.5,-83.0,-82.0
1900-01-01 00:00:36.347,-65.5,-163.5,-83.5,-83.0
1900-01-01 00:00:36.348,-65.5,-163.0,-83.5,-82.5
1900-01-01 00:00:36.349,-64.5,-162.5,-82.5,-81.5
1900-01-01 00:00:36.350,-63.5,-161.0,-81.0,-80.0
1900-01-01 00:00:36.351,-62.0,-159.0,-79.0,-78.0
1900-01-01 00:00:36.352,-60.0,-156.5,-76.0,-75.0
1900-01-01 00:00:36.353,-57.5,-153.5,-72.5,-71.5
1900-01-01 00:00:36.354,-54.5,-150.0,-68.0,-67.0
1900-01-01 00:00:36.355,-51.0,-145.5,-63.5,-62.0
1900-01-01 00:00:36.356,-48.0,-142.0,-59.0,-57.0
1900-01-01 00:00:36.357,-46.0,-139.0,-55.5,-53.5
1900-01-01 00:00:36.358,-45.0,-137.5,-54.0,-52.0
1900-01-01 00:00:36.359,-45.5,-137.5,-54.0,-53.0
1900-01-01 00:00:36.360,-47.5,-139.5,-56.5,-55.5
1900-01-01 00:00:36.361,-50.0,-143.0,-60.5,-59.5
1900-01-01 00:00:36.362,-53.5,-147.0,-65.5,-64.5
1900-01-01 00:00:36.363,-56.5,-151.0,-70.5,-69.5
1900-01-01 00:00:36.364,-59.0,-154.5,-74.5,-73.5
1900-01-01 00:00:36.365,-60.5,-157.0,-77.5,-76.0
1900-01-01 00:00:36.366,-61.5,-158.0,-79.0,-78.0
1900-01-01 00:00:36.367,-61.5,-158.5,-79.5,-78.5
1900-01-01 00:00:36.368,-61.0,-158.0,-79.0,-78.0
1900-01-01 00:00:36.369,-60.0,-157.0,-78.0,-77.0
1900-01-01 00:00:36.370,-58.5,-155.5,-76.0,-75.0
1900-01-01 00:00:36.371,-56.5,-153.5,-73.5,-72.5
1900-01-01 00:00:36.372,-54.5,-150.5,-70.5,-69.0
1900-01-01 00:00:36.373,-52.0,-147.5,-67.0,-65.0
1900-01-01 00:00:36.374,-49.0,-144.0,-62.5,-60.5
1900-01-01 00:00:36.375,-46.0,-140.5,-58.0,-56.0
1900-01-01 00:00:36.376,-43.5,-137.0,-53.5,-51.5
1900-01-01 00:00:36.377,-42.0,-134.5,-50.5,-48.5
1900-01-01 00:00:36.378,-41.5,-133.5,-49.5,-47.5
1900-01-01 00:00:36.379,-42.5,-135.0,-50.5,-49.0
1900-01-01 00:00:36.380,-45.0,-137.5,-53.5,-52.5
1900-01-01 00:00:36.381,-48.0,-141.0,-58.0,-57.0
1900-01-01 00:00:36.382,-51.5,-145.5,-63.0,-62.5
1900-01-01 00:00:36.383,-54.5,-149.5,-68.0,-67.5
1900-01-01 00:00:36.384,-57.0,-152.5,-71.5,-71.0
1900-01-01 00:00:36.385,-58.0,-154.0,-74.0,-73.5
1900-01-01 00:00:36.386,-58.0,-155.0,-74.5,-74.5
1900-01-01 00:00:36.387,-57.5,-154.5,-74.5,-74.0
1900-01-01 00:00:36.388,-56.5,-153.5,-73.0,-73.0
1900-01-01 00:00:36.389,-55.0,-151.5,-71.0,-71.0
1900-01-01 00:00:36.390,-53.0,-149.5,-69.0,-68.5
1900-01-01 00:00:36.391,-50.5,-147.0,-66.5,-66.0
1900-01-01 00:00:36.392,-48.0,-144.0,-63.0,-62.5
1900-01-01 00:00:36.393,-45.0,-140.5,-59.5,-58.5
1900-01-01 00:00:36.394,-41.5,-136.5,-55.0,-53.5
1900-01-01 00:00:36.395,-38.5,-132.5,-50.5,-49.0
1900-01-01 00:00:36.396,-35.5,-129.0,-46.0,-44.5
1900-01-01 00:00:36.397,-34.0,-126.5,-43.0,-41.5
1900-01-01 00:00:36.398,-34.0,-126.0,-42.0,-41.0
1900-01-01 00:00:36.399,-35.5,-127.5,-43.0,-42.0
1900-01-01 00:00:36.400,-38.0,-130.5,-46.5,-45.5
1900-01-01 00:00:36.401,-41.5,-134.5,-51.0,-50.5
1900-01-01 00:00:36.402,-45.5,-139.0,-56.5,-56.0
1900-01-01 00:00:36.403,-48.5,-143.5,-62.0,-61.0
1900-01-01 00:00:36.404,-51.0,-146.5,-66.0,-65.0
1900-01-01 00:00:36.405,-52.0,-148.0,-68.0,-67.0
1900-01-01 00:00:36.406,-52.0,-148.5,-68.5,-68.0
1900-01-01 00:00:36.407,-50.5,-147.5,-68.0,-67.0
1900-01-01 00:00:36.408,-48.5,-145.5,-66.0,-65.5
1900-01-01 00:00:36.409,-46.5,-143.5,-64.0,-63.0
1900-01-01 00:00:36.410,-44.0,-141.0,-61.0,-60.5
1900-01-01 00:00:36.411,-41.5,-138.0,-58.0,-57.5
1900-01-01 00:00:36.412,-39.0,-135.0,-55.0,-54.0
1900-01-01 00:00:36.413,-36.0,-131.5,-51.0,-49.5
1900-01-01 00:00:36.414,-33.0,-127.5,-46.0,-45.0
1900-01-01 00:00:36.415,-29.5,-123.5,-41.0,-39.5
1900-01-01 00:00:36.416,-26.5,-119.5,-36.5,-35.0
1900-01-01 00:00:36.417,-25.0,-117.0,-33.0,-32.0
1900-01-01 00:00:36.418,-24.5,-116.0,-32.0,-30.5
1900-01-01 00:00:36.419,-25.5,-117.0,-33.0,-32.0
1900-01-01 00:00:36.420,-27.5,-119.5,-35.5,-35.0
1900-01-01 00:00:36.421,-30.5,-123.5,-40.0,-39.5
1900-01-01 00:00:36.422,-33.5,-127.5,-45.0,-45.0
1900-01-01 00:00:36.423,-36.5,-131.0,-50.0,-50.0
1900-01-01 00:00:36.424,-38.5,-134.0,-53.5,-53.5
1900-01-01 00:00:36.425,-39.5,-135.0,-56.0,-55.5
1900-01-01 00:00:36.426,-39.0,-135.5,-56.5,-56.0
1900-01-01 00:00:36.427,-38.0,-134.5,-56.0,-55.0
1900-01-01 00:00:36.428,-36.5,-132.5,-54.0,-53.5
1900-01-01 00:00:36.429,-34.5,-130.5,-52.0,-51.0
1900-01-01 00:00:36.430,-32.5,-128.0,-49.0,-48.5
1900-01-01 00:00:36.431,-29.5,-125.0,-46.0,-45.0
1900-01-01 00:00:36.432,-27.0,-122.0,-42.5,-41.5
1900-01-01 00:00:36.433,-24.0,-119.0,-38.5,-37.5
1900-01-01 00:00:36.434,-21.0,-115.0,-34.5,-33.0
1900-01-01 00:00:36.435,-18.0,-111.5,-30.0,-28.0
1900-01-01 00:00:36.436,-15.5,-108.0,-26.0,-24.0
1900-01-01 00:00:36.437,-13.5,-105.5,-23.0,-20.5
1900-01-01 00:00:36.438,-13.0,-104.5,-22.0,-19.5
1900-01-01 00:00:36.439,-13.5,-105.0,-22.5,-20.0
1900-01-01 00:00:36.440,-16.0,-107.5,-25.0,-23.0
1900-01-01 00:00:36.441,-19.0,-111.0,-29.0,-27.5
1900-01-01 00:00:36.442,-22.5,-115.5,-34.0,-32.5
1900-01-01 00:00:36.443,-26.0,-120.0,-39.0,-38.5
1900-01-01 00:00:36.444,-29.0,-124.0,-43.5,-43.0
1900-01-01 00:00:36.445,-31.5,-127.0,-47.0,-46.5
1900-01-01 00:00:36.446,-33.0,-129.0,-49.5,-49.0
1900-01-01 00:00:36.447,-34.0,-130.5,-51.0,-50.5
1900-01-01 00:00:36.448,-34.5,-131.0,-51.5,-51.0
1900-01-01 00:00:36.449,-34.5,-131.0,-51.5,-50.5
1900-01-01 00:00:36.450,-34.0,-130.0,-50.5,-50.0
1900-01-01 00:00:36.451,-33.5,-129.0,-49.5,-48.5
1900-01-01 00:00:36.452,-32.0,-127.5,-47.5,-46.5
1900-01-01 00:00:36.453,-30.5,-125.0,-44.5,-43.5
1900-01-01 00:00:36.454,-28.0,-121.5,-41.0,-39.5
1900-01-01 00:00:36.455,-25.0,-118.0,-36.5,-35.0
1900-01-01 00:00:36.456,-22.5,-115.0,-32.5,-31.0
1900-01-01 00:00:36.457,-21.0,-112.5,-29.0,-28.0
1900-01-01 00:00:36.458,-20.5,-112.0,-28.0,-26.5
1900-01-01 00:00:36.459,-21.5,-113.0,-28.5,-27.5
1900-01-01 00:00:36.460,-23.5,-115.0,-31.0,-30.0
1900-01-01 00:00:36.461,-26.5,-118.5,-35.0,-34.0
1900-01-01 00:00:36.462,-29.5,-122.5,-39.5,-39.0
1900-01-01 00:00:36.463,-32.5,-126.0,-44.0,-43.5
1900-01-01 00:00:36.464,-34.5,-128.5,-47.5,-47.0
1900-01-01 00:00:36.465,-36.0,-130.5,-50.0,-49.5
1900-01-01 00:00:36.466,-36.0,-131.0,-51.0,-50.5
1900-01-01 00:00:36.467,-35.5,-131.0,-51.0,-50.5
1900-01-01 00:00:36.468,-34.5,-130.0,-50.0,-49.5
1900-01-01 00:00:36.469,-33.5,-129.0,-49.0,-48.0
1900-01-01 00:00:36.470,-32.0,-127.0,-47.0,-46.5
1900-01-01 00:00:36.471,-30.0,-125.0,-44.5,-44.0
1900-01-01 00:00:36.472,-28.0,-123.0,-42.0,-41.0
1900-01-01 00:00:36.473,-25.5,-120.0,-38.5,-37.5
1900-01-01 00:00:36.474,-23.0,-117.0,-35.0,-33.5
1900-01-01 00:00:36.475,-20.5,-113.5,-30.5,-29.0
1900-01-01 00:00:36.476,-18.5,-110.5,-26.5,-25.0
1900-01-01 00:00:36.477,-17.0,-108.0,-24.0,-22.0
1900-01-01 00:00:36.478,-16.5,-107.5,-22.5,-21.0
1900-01-01 00:00:36.479,-17.5,-108.5,-23.5,-22.0
1900-01-01 00:00:36.480,-20.0,-111.0,-26.5,-25.0
1900-01-01 00:00:36.481,-23.0,-115.0,-31.0,-29.5
1900-01-01 00:00:36.482,-27.0,-120.0,-36.0,-35.5
1900-01-01 00:00:36.483,-30.5,-124.5,-41.5,-40.5
1900-01-01 00:00:36.484,-33.0,-128.0,-45.5,-45.0
1900-01-01 00:00:36.485,-34.5,-130.5,-48.0,-48.0
1900-01-01 00:00:36.486,-35.0,-131.5,-49.0,-49.0
1900-01-01 00:00:36.487,-35.0,-131.5,-49.0,-49.0
1900-01-01 00:00:36.488,-34.0,-131.0,-48.0,-48.0
1900-01-01 00:00:36.489,-33.0,-130.0,-47.0,-47.0
1900-01-01 00:00:36.490,-32.0,-128.5,-45.0,-45.0
1900-01-01 00:00:36.491,-30.0,-126.5,-43.0,-43.0
1900-01-01 00:00:36.492,-28.5,-124.0,-40.5,-40.5
1900-01-01 00:00:36.493,-26.0,-121.0,-37.5,-37.0
1900-01-01 00:00:36.494,-23.5,-118.0,-33.5,-33.0
1900-01-01 00:00:36.495,-21.0,-114.5,-29.5,-28.5
1900-01-01 00:00:36.496,-19.0,-111.5,-25.5,-24.5
1900-01-01 00:00:36.497,-18.0,-109.5,-23.0,-21.5
1900-01-01 00:00:36.498,-18.0,-109.5,-22.0,-21.0
1900-01-01 00:00:36.499,-19.5,-111.0,-23.5,-22.5
1900-01-01 00:00:36.500,-22.0,-114.0,-26.5,-26.0
1900-01-01 00:00:36.501,-26.0,-118.0,-31.5,-31.5
1900-01-01 00:00:36.502,-30.0,-123.0,-37.0,-37.5
1900-01-01 00:00:36.503,-34.5,-128.0,-42.5,-43.5
1900-01-01 00:00:36.504,-37.5,-132.5,-47.5,-48.5
1900-01-01 00:00:36.505,-40.0,-135.5,-51.5,-52.0
1900-01-01 00:00:36.506,-42.0,-138.0,-54.0,-55.0
1900-01-01 00:00:36.507,-43.0,-139.5,-55.5,-56.5
1900-01-01 00:00:36.508,-43.5,-140.0,-56.0,-57.0
1900-01-01 00:00:36.509,-44.0,-140.0,-56.0,-56.5
1900-01-01 00:00:36.510,-43.5,-139.0,-55.5,-55.5
1900-01-01 00:00:36.511,-43.0,-138.0,-54.5,-54.0
1900-01-01 00:00:36.512,-42.0,-136.5,-52.5,-52.0
1900-01-01 00:00:36.513,-40.5,-134.0,-50.0,-49.0
1900-01-01 00:00:36.514,-38.0,-131.5,-46.5,-45.5
1900-01-01 00:00:36.515,-36.0,-128.0,-42.0,-41.5
1900-01-01 00:00:36.516,-33.5,-125.0,-38.5,-37.5
1900-01-01 00:00:36.517,-32.5,-123.0,-36.0,-35.0
1900-01-01 00:00:36.518,-32.5,-122.5,-35.0,-34.5
1900-01-01 00:00:36.519,-33.5,-123.5,-36.0,-35.5
1900-01-01 00:00:36.520,-36.0,-126.5,-39.0,-39.0
1900-01-01 00:00:36.521,-39.5,-130.5,-43.5,-43.5
1900-01-01 00:00:36.522,-43.5,-135.0,-48.5,-49.0
1900-01-01 00:00:36.523,-47.0,-139.5,-53.5,-54.0
1900-01-01 00:00:36.524,-50.0,-143.0,-58.0,-58.5
1900-01-01 00:00:36.525,-52.0,-145.5,-61.0,-61.5
1900-01-01 00:00:36.526,-53.0,-147.0,-62.5,-63.5
1900-01-01 00:00:36.527,-53.0,-147.5,-63.0,-64.0
1900-01-01 00:00:36.528,-53.0,-147.0,-63.0,-64.0
1900-01-01 00:00:36.529,-52.0,-146.0,-62.0,-62.5
1900-01-01 00:00:36.530,-50.5,-144.5,-60.5,-61.0
1900-01-01 00:00:36.531,-49.0,-142.5,-59.0,-58.5
1900-01-01 00:00:36.532,-47.0,-140.5,-56.5,-55.5
1900-01-01 00:00:36.533,-45.0,-137.5,-53.0,-52.5
1900-01-01 00:00:36.534,-42.0,-134.5,-49.5,-48.5
1900-01-01 00:00:36.535,-39.5,-131.0,-45.0,-44.0
1900-01-01 00:00:36.536,-37.0,-128.0,-41.0,-40.5
1900-01-01 00:00:36.537,-35.5,-126.0,-38.5,-38.0
1900-01-01 00:00:36.538,-35.5,-125.0,-37.5,-37.0
1900-01-01 00:00:36.539,-36.5,-126.5,-39.0,-39.0
1900-01-01 00:00:36.540,-39.5,-130.0,-43.0,-43.0
1900-01-01 00:00:36.541,-43.0,-135.0,-49.0,-49.5
1900-01-01 00:00:36.542,-47.5,-141.0,-55.5,-56.5
1900-01-01 00:00:36.543,-51.5,-146.5,-61.5,-63.5
1900-01-01 00:00:36.544,-55.0,-150.5,-67.0,-69.0
1900-01-01 00:00:36.545,-56.5,-153.0,-70.0,-72.0
