From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm)
2021-06-03 22:00:00,2021-06-03 23:00:00,,98.62,23.0,,15.42,1.82,0.56,,,,,,
2021-06-03 23:00:00,2021-06-04 00:00:00,,131.43,23.0,,15.44,0.74,0.53,,,,,,
2021-06-04 00:00:00,2021-06-04 01:00:00,,138.67,23.21,,15.83,12.86,0.65,,,,,,
2021-06-04 01:00:00,2021-06-04 02:00:00,,123.73,23.5,,16.44,7.45,0.65,,,,,,
2021-06-04 02:00:00,2021-06-04 03:00:00,,129.76,22.41,,14.93,9.7,0.53,,,,,,
2021-06-04 03:00:00,2021-06-04 04:00:00,,163.16,22.16,,15.18,4.45,0.49,,,,,,
2021-06-04 04:00:00,2021-06-04 05:00:00,,152.49,22.69,,15.94,,0.57,,,,,,
2021-06-04 05:00:00,2021-06-04 06:00:00,,131.64,21.66,,14.89,,0.51,,,,,,
2021-06-04 06:00:00,2021-06-04 07:00:00,,143.41,22.41,,15.81,8.27,0.73,,,,,,
2021-06-04 07:00:00,2021-06-04 08:00:00,,136.47,22.44,,16.48,4.38,0.72,,,,,,
2021-06-04 08:00:00,2021-06-04 09:00:00,,111.44,21.54,,15.62,8.97,0.59,,,,,,
2021-06-04 09:00:00,2021-06-04 10:00:00,,88.2,21.89,,16.2,4.69,0.48,,,,,,
2021-06-04 10:00:00,2021-06-04 11:00:00,,88.35,20.57,,15.03,12.2,0.6,,,,,,
2021-06-04 11:00:00,2021-06-04 12:00:00,,90.83,20.13,,14.85,13.94,0.64,,,,,,
2021-06-04 12:00:00,2021-06-04 13:00:00,,82.47,16.55,0.1,12.81,2.16,0.38,,,,,,
2021-06-04 13:00:00,2021-06-04 14:00:00,,82.35,14.88,0.06,13.04,,0.04,,,,,,
2021-06-04 14:00:00,2021-06-04 15:00:00,,102.2,15.19,0.13,14.61,5.67,0.26,,,,,,
2021-06-04 15:00:00,2021-06-04 16:00:00,,135.52,14.18,0.32,14.38,0.36,,,,,,,
2021-06-04 16:00:00,2021-06-04 17:00:00,,121.73,14.51,0.82,15.32,6.63,0.41,,,,,,
2021-06-04 17:00:00,2021-06-04 18:00:00,,86.97,14.16,1.35,15.52,2.77,0.14,,,,,,
2021-06-04 18:00:00,2021-06-04 19:00:00,,83.85,14.49,1.0,15.47,8.98,0.65,,,,,,
2021-06-04 19:00:00,2021-06-04 20:00:00,,97.92,13.35,1.49,14.84,7.44,0.43,,,,,,
2021-06-04 20:00:00,2021-06-04 21:00:00,,103.8,13.9,1.63,15.53,9.54,0.34,,,,,,
2021-06-04 21:00:00,2021-06-04 22:00:00,,117.12,13.84,1.19,15.02,8.47,0.15,,,,,,
2021-06-04 22:00:00,2021-06-04 23:00:00,,131.47,13.51,1.44,14.95,12.44,0.41,,,,,,
2021-06-04 23:00:00,2021-06-05 00:00:00,,132.49,13.33,1.92,15.25,22.61,0.16,,,,,,
2021-06-05 00:00:00,2021-06-05 01:00:00,,117.87,12.78,1.65,14.43,9.58,1.03,,,,,,
2021-06-05 01:00:00,2021-06-05 02:00:00,,95.56,12.3,1.79,14.09,12.04,1.17,,,,,,
2021-06-05 02:00:00,2021-06-05 03:00:00,,102.82,12.87,1.48,14.35,13.52,0.62,,,,,,
2021-06-05 03:00:00,2021-06-05 04:00:00,,115.19,13.1,1.65,14.75,11.62,0.65,,,,,,
2021-06-05 04:00:00,2021-06-05 05:00:00,,133.78,12.87,1.69,14.57,6.75,0.62,,,,,,
2021-06-05 05:00:00,2021-06-05 06:00:00,,140.88,13.01,1.91,14.93,3.96,0.59,,,,,,
2021-06-05 06:00:00,2021-06-05 07:00:00,,119.63,13.59,1.81,15.4,6.91,0.51,,,,,,
2021-06-05 07:00:00,2021-06-05 08:00:00,,93.73,12.86,1.93,14.79,4.81,0.48,,,,,,
2021-06-05 08:00:00,2021-06-05 09:00:00,,70.97,12.99,2.39,15.38,10.58,0.61,,,,,,
2021-06-05 09:00:00,2021-06-05 10:00:00,,64.27,12.9,1.75,14.65,9.18,0.66,,,,,,
2021-06-05 10:00:00,2021-06-05 11:00:00,,62.17,13.22,2.1,15.32,12.74,0.53,,,,,,
2021-06-05 11:00:00,2021-06-05 12:00:00,,56.75,12.91,1.91,14.82,13.08,0.56,,,,,,
2021-06-05 12:00:00,2021-06-05 13:00:00,,43.73,12.74,1.76,14.5,12.97,0.53,,,,,,
2021-06-05 13:00:00,2021-06-05 14:00:00,,31.48,12.76,1.48,14.23,13.56,0.58,,,,,,
2021-06-05 14:00:00,2021-06-05 15:00:00,,22.85,12.74,1.68,14.42,11.42,0.55,,,,,,
2021-06-05 15:00:00,2021-06-05 16:00:00,,29.27,12.89,1.26,14.15,13.56,0.68,,,,,,
2021-06-05 16:00:00,2021-06-05 17:00:00,,36.32,13.92,1.26,15.18,8.85,0.8,,,,,,
2021-06-05 17:00:00,2021-06-05 18:00:00,,37.25,14.35,1.0,15.35,10.61,0.92,,,,,,
2021-06-05 18:00:00,2021-06-05 19:00:00,,41.14,13.72,0.7,14.36,11.15,0.52,,,,,,
2021-06-05 19:00:00,2021-06-05 20:00:00,,51.14,15.07,0.06,13.87,12.02,0.7,,,,,,
2021-06-05 20:00:00,2021-06-05 21:00:00,,81.6,16.24,0.01,15.54,12.68,0.55,,,,,,
2021-06-05 21:00:00,2021-06-05 22:00:00,,126.35,14.57,0.07,13.96,11.95,0.69,,,,,,
2021-06-05 22:00:00,2021-06-05 23:00:00,,155.84,15.45,0.23,15.54,8.25,0.65,,,,,,
2021-06-05 23:00:00,2021-06-06 00:00:00,,146.87,15.74,0.08,15.57,7.9,0.64,,,,,,
2021-06-06 00:00:00,2021-06-06 01:00:00,,151.41,15.2,0.09,15.05,10.44,0.58,,,,,,
2021-06-06 01:00:00,2021-06-06 02:00:00,,148.18,15.63,0.07,15.37,8.48,0.56,,,,,,
2021-06-06 02:00:00,2021-06-06 03:00:00,,109.49,14.59,0.25,14.81,8.49,0.68,,,,,,
2021-06-06 03:00:00,2021-06-06 04:00:00,,96.24,,,,6.9,0.58,,,,,,
2021-06-06 04:00:00,2021-06-06 05:00:00,,131.27,,,,7.32,0.65,,,,,,
2021-06-06 05:00:00,2021-06-06 06:00:00,,169.17,,,,5.33,0.93,,,,,,
2021-06-06 06:00:00,2021-06-06 07:00:00,,164.18,,,,10.34,0.74,,,,,,
2021-06-06 07:00:00,2021-06-06 08:00:00,,132.96,,,,8.92,0.8,,,,,,
2021-06-06 08:00:00,2021-06-06 09:00:00,,104.7,,,,10.33,0.7,,,,,,
2021-06-06 09:00:00,2021-06-06 10:00:00,,89.59,,,,9.57,0.82,,,,,,
2021-06-06 10:00:00,2021-06-06 11:00:00,,69.64,,,,11.67,0.57,,,,,,
2021-06-06 11:00:00,2021-06-06 12:00:00,,55.17,,,,11.4,0.46,,,,,,
2021-06-06 12:00:00,2021-06-06 13:00:00,,54.89,,,,11.51,0.39,,,,,,
2021-06-06 13:00:00,2021-06-06 14:00:00,,51.59,,,,13.29,0.4,,,,,,
2021-06-06 14:00:00,2021-06-06 15:00:00,,36.98,,,,13.42,0.48,,,,,,
2021-06-06 15:00:00,2021-06-06 16:00:00,,32.24,,,,16.84,0.56,,,,,,
2021-06-06 16:00:00,2021-06-06 17:00:00,,40.81,,,,14.35,0.76,,,,,,
2021-06-06 17:00:00,2021-06-06 18:00:00,,42.36,17.19,1.44,18.59,16.81,0.89,,,,,,
2021-06-06 18:00:00,2021-06-06 19:00:00,,50.23,17.42,0.44,17.41,11.43,0.76,,,,,,
2021-06-06 19:00:00,2021-06-06 20:00:00,,90.03,16.71,0.04,15.0,11.69,1.08,,,,,,
2021-06-06 20:00:00,2021-06-06 21:00:00,,94.97,17.82,0.07,15.78,0.13,0.64,,,,,,
2021-06-06 21:00:00,2021-06-06 22:00:00,,82.27,18.03,,13.71,0.49,0.72,,,,,,
2021-06-06 22:00:00,2021-06-06 23:00:00,,94.95,18.53,,14.53,8.8,0.68,,,,,,
2021-06-06 23:00:00,2021-06-07 00:00:00,,105.44,18.64,,14.29,7.55,0.73,,,,,,
2021-06-07 00:00:00,2021-06-07 01:00:00,,114.81,18.85,,15.34,10.98,0.59,,,,,,
2021-06-07 01:00:00,2021-06-07 02:00:00,,144.71,18.6,,14.69,8.07,0.6,,,,,,
2021-06-07 02:00:00,2021-06-07 03:00:00,,175.77,18.68,,15.03,7.08,0.56,,,,,,
2021-06-07 03:00:00,2021-06-07 04:00:00,,203.77,19.13,,15.68,2.97,0.58,,,,,,
2021-06-07 04:00:00,2021-06-07 05:00:00,,205.45,18.12,,15.24,7.33,0.41,,,,,,
2021-06-07 05:00:00,2021-06-07 06:00:00,,162.29,18.23,,15.82,3.42,0.43,,,,,,
2021-06-07 06:00:00,2021-06-07 07:00:00,,135.7,18.32,,15.59,7.65,0.62,,,,,,
2021-06-07 07:00:00,2021-06-07 08:00:00,,134.22,17.82,,15.39,4.79,0.62,,,,,,
2021-06-07 08:00:00,2021-06-07 09:00:00,,125.34,17.28,,14.72,8.13,0.57,,,,,,
2021-06-07 09:00:00,2021-06-07 10:00:00,,107.31,17.43,,15.06,6.79,0.48,,,,,,
2021-06-07 10:00:00,2021-06-07 11:00:00,,100.84,17.14,,14.74,12.33,0.64,,,,,,
2021-06-07 11:00:00,2021-06-07 12:00:00,,84.31,17.7,,15.3,12.69,0.57,,,,,,
2021-06-07 12:00:00,2021-06-07 13:00:00,,64.56,17.44,,14.68,11.97,0.48,,,,,,
2021-06-07 13:00:00,2021-06-07 14:00:00,,64.98,16.65,,14.29,13.57,0.44,,,,,,
2021-06-07 14:00:00,2021-06-07 15:00:00,,56.87,17.95,,14.93,12.3,0.62,,,,,,
2021-06-07 15:00:00,2021-06-07 16:00:00,,52.81,17.86,,14.69,19.19,0.59,,,,,,
2021-06-07 16:00:00,2021-06-07 17:00:00,,58.76,18.71,,15.37,14.26,0.45,,,,,,
2021-06-07 17:00:00,2021-06-07 18:00:00,,88.85,17.96,,14.18,18.38,0.71,,,,,,
2021-06-07 18:00:00,2021-06-07 19:00:00,,130.94,17.82,,14.23,11.9,0.74,,,,,,
2021-06-07 19:00:00,2021-06-07 20:00:00,,147.42,19.4,,14.54,13.38,0.71,,,,,,
2021-06-07 20:00:00,2021-06-07 21:00:00,,145.01,19.06,,14.97,10.84,0.65,,,,,,
2021-06-07 21:00:00,2021-06-07 22:00:00,,188.22,19.45,,15.3,10.58,0.57,,,,,,
2021-06-07 22:00:00,2021-06-07 23:00:00,,227.03,19.45,,15.38,11.04,0.57,,,,,,
2021-06-07 23:00:00,2021-06-08 00:00:00,,340.21,19.74,,15.08,9.8,0.7,,,,,,
2021-06-08 00:00:00,2021-06-08 01:00:00,,442.02,19.65,,15.39,11.38,0.53,,,,,,
2021-06-08 01:00:00,2021-06-08 02:00:00,,295.92,20.34,,15.77,8.84,0.53,,,,,,
2021-06-08 02:00:00,2021-06-08 03:00:00,,233.6,19.98,,15.79,8.84,0.56,,,,,,
2021-06-08 03:00:00,2021-06-08 04:00:00,,193.12,20.73,,16.24,5.52,0.57,,,,,,
2021-06-08 04:00:00,2021-06-08 05:00:00,,196.15,20.34,,16.49,9.75,0.57,,,,,,
2021-06-08 05:00:00,2021-06-08 06:00:00,,193.45,19.89,,15.74,6.58,0.49,,,,,,
2021-06-08 06:00:00,2021-06-08 07:00:00,,350.76,19.39,,15.51,11.11,0.54,,,,,,
2021-06-08 07:00:00,2021-06-08 08:00:00,,424.39,19.17,,15.52,7.86,0.57,,,,,,
2021-06-08 08:00:00,2021-06-08 09:00:00,,279.99,18.72,0.08,15.49,8.39,0.52,,,,,,
2021-06-08 09:00:00,2021-06-08 10:00:00,,201.78,18.98,,15.04,7.29,0.47,,,,,,
2021-06-08 10:00:00,2021-06-08 11:00:00,,49.37,18.69,,14.87,11.42,0.55,,,,,,
2021-06-08 11:00:00,2021-06-08 12:00:00,,83.22,18.42,,15.79,13.65,0.74,,,,,,
2021-06-08 12:00:00,2021-06-08 13:00:00,,109.37,17.77,,15.42,12.5,0.67,,,,,,
2021-06-08 13:00:00,2021-06-08 14:00:00,,102.91,18.09,,15.52,15.08,0.63,,,,,,
2021-06-08 14:00:00,2021-06-08 15:00:00,,92.08,18.69,0.56,16.38,16.9,0.48,,,,,,
2021-06-08 15:00:00,2021-06-08 16:00:00,,83.07,17.39,,14.29,25.24,0.44,,,,,,
2021-06-08 16:00:00,2021-06-08 17:00:00,,80.35,17.7,,14.02,15.78,0.8,,,,,,
2021-06-08 17:00:00,2021-06-08 18:00:00,,75.76,18.08,,14.47,20.27,1.03,,,,,,
2021-06-08 18:00:00,2021-06-08 19:00:00,,77.65,18.6,,13.78,17.57,0.44,,,,,,
2021-06-08 19:00:00,2021-06-08 20:00:00,,92.16,19.34,,15.06,20.26,0.62,,,,,,
2021-06-08 20:00:00,2021-06-08 21:00:00,,108.32,19.35,,15.32,11.86,0.59,,,,,,
2021-06-08 21:00:00,2021-06-08 22:00:00,,151.22,19.37,,15.28,10.13,0.53,,,,,,
2021-06-08 22:00:00,2021-06-08 23:00:00,,171.63,18.45,,14.38,11.92,0.59,,,,,,
2021-06-08 23:00:00,2021-06-09 00:00:00,,202.53,19.28,,14.81,7.84,0.58,,,,,,
2021-06-09 00:00:00,2021-06-09 01:00:00,,272.44,19.04,,15.11,24.73,0.57,,,,,,
2021-06-09 01:00:00,2021-06-09 02:00:00,,247.6,19.69,,15.79,19.45,0.47,,,,,,
2021-06-09 02:00:00,2021-06-09 03:00:00,,212.14,19.27,,15.21,27.61,0.49,,,,,,
2021-06-09 03:00:00,2021-06-09 04:00:00,,177.8,19.36,,16.09,22.07,0.42,,,,,,
2021-06-09 04:00:00,2021-06-09 05:00:00,,165.82,19.85,,15.95,15.49,0.45,,,,,,
2021-06-09 05:00:00,2021-06-09 06:00:00,,208.7,18.34,,14.86,8.14,0.41,,,,,,
2021-06-09 06:00:00,2021-06-09 07:00:00,,242.85,17.53,,14.3,8.5,0.3,,,,,,
2021-06-09 07:00:00,2021-06-09 08:00:00,,249.11,18.88,,15.77,3.65,0.31,,,,,,
2021-06-09 08:00:00,2021-06-09 09:00:00,,193.16,17.95,,15.34,9.36,0.57,,,,,,
2021-06-09 09:00:00,2021-06-09 10:00:00,,153.09,17.41,,13.51,8.8,0.53,,,,,,
2021-06-09 10:00:00,2021-06-09 11:00:00,,129.01,17.61,,14.47,22.29,0.49,,,,,,
2021-06-09 11:00:00,2021-06-09 12:00:00,,106.0,18.06,,14.75,22.95,0.53,,,,,,
2021-06-09 12:00:00,2021-06-09 13:00:00,,109.64,18.56,,15.13,12.36,0.68,,,,,,
2021-06-09 13:00:00,2021-06-09 14:00:00,,109.03,18.73,,14.95,15.83,0.58,,,,,,
2021-06-09 14:00:00,2021-06-09 15:00:00,,98.62,17.51,,13.63,26.3,0.7,,,,,,
2021-06-09 15:00:00,2021-06-09 16:00:00,,83.63,17.72,,13.83,34.52,0.64,,,,,,
2021-06-09 16:00:00,2021-06-09 17:00:00,,76.37,20.07,,15.49,8.71,0.53,,,,,,
2021-06-09 17:00:00,2021-06-09 18:00:00,,64.41,20.37,0.11,14.88,,1.03,,,,,,
2021-06-09 18:00:00,2021-06-09 19:00:00,,67.19,20.44,,14.95,1.98,0.5,,,,,,
2021-06-09 19:00:00,2021-06-09 20:00:00,,79.69,20.19,0.09,15.31,,0.24,,,,,,
2021-06-09 20:00:00,2021-06-09 21:00:00,,153.25,19.55,0.13,15.43,7.2,0.53,,,,,,
2021-06-09 21:00:00,2021-06-09 22:00:00,,227.79,19.6,,15.16,1.61,0.17,,,,,,
2021-06-09 22:00:00,2021-06-09 23:00:00,,227.55,18.61,,15.16,9.09,0.69,,,,,,
2021-06-09 23:00:00,2021-06-10 00:00:00,,204.68,18.71,,15.15,3.14,0.46,,,,,,
2021-06-10 00:00:00,2021-06-10 01:00:00,,175.97,18.96,,15.8,8.12,0.47,,,,,,
2021-06-10 01:00:00,2021-06-10 02:00:00,,177.12,19.52,,16.02,4.44,0.52,,,,,,
2021-06-10 02:00:00,2021-06-10 03:00:00,,172.75,19.39,,15.71,8.95,0.56,,,,,,
2021-06-10 03:00:00,2021-06-10 04:00:00,,149.97,18.31,,14.81,5.46,0.34,,,,,,
2021-06-10 04:00:00,2021-06-10 05:00:00,,112.31,18.82,,15.25,8.91,0.68,,,,,,
2021-06-10 05:00:00,2021-06-10 06:00:00,,90.02,19.48,,16.39,3.41,0.7,,,,,,
2021-06-10 06:00:00,2021-06-10 07:00:00,,84.37,17.7,,14.49,7.56,0.52,,,,,,
2021-06-10 07:00:00,2021-06-10 08:00:00,,75.86,17.6,0.58,15.38,1.6,0.51,,,,,,
2021-06-10 08:00:00,2021-06-10 09:00:00,,67.78,17.4,0.01,15.07,12.27,0.64,,,,,,
2021-06-10 09:00:00,2021-06-10 10:00:00,,71.36,17.01,,14.92,9.61,0.46,,,,,,
2021-06-10 10:00:00,2021-06-10 11:00:00,,67.56,16.98,0.05,14.88,8.56,0.67,,,,,,
2021-06-10 11:00:00,2021-06-10 12:00:00,,71.64,16.84,1.02,15.88,8.09,0.68,,,,,,
2021-06-10 12:00:00,2021-06-10 13:00:00,,82.8,17.45,,14.98,12.4,0.6,,,,,,
2021-06-10 13:00:00,2021-06-10 14:00:00,,85.48,17.83,0.23,15.88,13.06,0.54,,,,,,
2021-06-10 14:00:00,2021-06-10 15:00:00,,89.48,16.93,,14.43,8.57,0.57,,,,,,
2021-06-10 15:00:00,2021-06-10 16:00:00,,89.42,17.3,,14.17,10.57,0.59,,,,,,
2021-06-10 16:00:00,2021-06-10 17:00:00,,86.54,16.84,0.45,14.75,12.63,0.59,,,,,,
2021-06-10 17:00:00,2021-06-10 18:00:00,,91.7,18.41,0.17,14.68,13.57,0.56,,,,,,
2021-06-10 18:00:00,2021-06-10 19:00:00,,93.42,18.69,,15.4,10.95,0.61,,,,,,
2021-06-10 19:00:00,2021-06-10 20:00:00,,102.28,18.4,,14.38,9.79,0.64,,,,,,
2021-06-10 20:00:00,2021-06-10 21:00:00,,116.97,19.31,,16.36,8.03,0.6,,,,,,
2021-06-10 21:00:00,2021-06-10 22:00:00,,91.7,18.19,,15.6,1.07,0.8,,,,,,
2021-06-10 22:00:00,2021-06-10 23:00:00,,62.8,17.75,,15.68,5.86,0.43,,,,,,
2021-06-10 23:00:00,2021-06-11 00:00:00,,48.68,17.49,,15.44,1.87,0.39,,,,,,
2021-06-11 00:00:00,2021-06-11 01:00:00,,58.37,17.98,,16.07,7.8,0.59,,,,,,
2021-06-11 01:00:00,2021-06-11 02:00:00,,75.53,17.91,,15.84,3.05,0.49,,,,,,
2021-06-11 02:00:00,2021-06-11 03:00:00,,82.2,17.12,0.05,14.69,8.46,0.52,,,,,,
2021-06-11 03:00:00,2021-06-11 04:00:00,,69.73,17.34,,15.96,3.1,0.42,,,,,,
2021-06-11 04:00:00,2021-06-11 05:00:00,,86.07,16.67,,14.64,8.08,0.73,,,,,,
2021-06-11 05:00:00,2021-06-11 06:00:00,,97.64,15.75,1.93,15.51,2.37,0.54,,,,,,
2021-06-11 06:00:00,2021-06-11 07:00:00,,77.63,15.57,0.07,14.34,7.18,0.43,,,,,,
2021-06-11 07:00:00,2021-06-11 08:00:00,,81.54,15.48,,14.61,4.26,0.17,,,,,,
2021-06-11 08:00:00,2021-06-11 09:00:00,,72.92,14.55,0.97,14.84,10.67,0.51,,,,,,
2021-06-11 09:00:00,2021-06-11 10:00:00,,58.78,15.64,0.02,15.1,10.89,0.44,,,,,,
2021-06-11 10:00:00,2021-06-11 11:00:00,,49.13,15.35,0.17,14.62,10.5,0.56,,,,,,
2021-06-11 11:00:00,2021-06-11 12:00:00,,41.33,15.78,,14.46,10.57,0.56,,,,,,
2021-06-11 12:00:00,2021-06-11 13:00:00,,39.76,15.71,,14.83,13.69,0.59,,,,,,
2021-06-11 13:00:00,2021-06-11 14:00:00,,36.0,15.22,,14.1,14.54,0.6,,,,,,
2021-06-11 14:00:00,2021-06-11 15:00:00,,41.15,15.48,,14.08,10.52,0.52,,,,,,
2021-06-11 15:00:00,2021-06-11 16:00:00,,49.58,16.25,,14.29,11.95,0.56,,,,,,
2021-06-11 16:00:00,2021-06-11 17:00:00,,57.26,16.48,,14.59,14.17,0.66,,,,,,
2021-06-11 17:00:00,2021-06-11 18:00:00,,66.24,16.31,0.42,14.63,16.31,0.68,,,,,,
2021-06-11 18:00:00,2021-06-11 19:00:00,,73.33,16.35,,14.12,17.2,0.66,,,,,,
2021-06-11 19:00:00,2021-06-11 20:00:00,,81.98,16.56,0.24,15.0,19.31,0.85,,,,,,
2021-06-11 20:00:00,2021-06-11 21:00:00,,91.28,16.91,,14.63,7.18,0.7,,,,,,
2021-06-11 21:00:00,2021-06-11 22:00:00,,101.24,17.17,0.81,15.23,7.45,0.73,,,,,,
2021-06-11 22:00:00,2021-06-11 23:00:00,,90.82,16.97,,14.21,9.28,0.52,,,,,,
2021-06-11 23:00:00,2021-06-12 00:00:00,,77.12,17.68,,14.28,7.88,0.61,,,,,,
2021-06-12 00:00:00,2021-06-12 01:00:00,,60.08,17.98,,14.67,1.18,0.64,,,,,,
2021-06-12 01:00:00,2021-06-12 02:00:00,,66.38,19.41,0.19,16.31,0.33,0.62,,,,,,
2021-06-12 02:00:00,2021-06-12 03:00:00,,80.81,18.17,,15.25,6.03,0.54,,,,,,
2021-06-12 03:00:00,2021-06-12 04:00:00,,61.41,17.76,,15.3,0.46,0.68,,,,,,
2021-06-12 04:00:00,2021-06-12 05:00:00,,36.57,17.03,,15.33,8.35,0.55,,,,,,
2021-06-12 05:00:00,2021-06-12 06:00:00,,23.09,17.51,,15.68,4.33,0.43,,,,,,
2021-06-12 06:00:00,2021-06-12 07:00:00,,27.54,16.67,,15.47,5.0,0.43,,,,,,
2021-06-12 07:00:00,2021-06-12 08:00:00,,52.19,16.52,,15.07,2.23,0.38,,,,,,
2021-06-12 08:00:00,2021-06-12 09:00:00,,63.92,16.76,,15.62,7.86,0.57,,,,,,
2021-06-12 09:00:00,2021-06-12 10:00:00,,50.81,15.94,,14.85,6.15,0.57,,,,,,
2021-06-12 10:00:00,2021-06-12 11:00:00,,37.86,15.92,,15.07,9.87,0.64,,,,,,
2021-06-12 11:00:00,2021-06-12 12:00:00,,28.12,16.45,,15.01,10.39,0.69,,,,,,
2021-06-12 12:00:00,2021-06-12 13:00:00,,22.1,15.54,0.06,14.31,14.87,0.58,,,,,,
2021-06-12 13:00:00,2021-06-12 14:00:00,,29.4,16.28,,15.03,14.86,0.52,,,,,,
2021-06-12 14:00:00,2021-06-12 15:00:00,,26.82,16.13,,14.49,5.63,0.58,,,,,,
2021-06-12 15:00:00,2021-06-12 16:00:00,,29.83,16.41,0.05,14.31,7.76,0.63,,,,,,
2021-06-12 16:00:00,2021-06-12 17:00:00,,39.58,16.89,0.21,15.35,,0.66,,,,,,
2021-06-12 17:00:00,2021-06-12 18:00:00,,43.71,16.66,,14.77,,0.73,,,,,,
2021-06-12 18:00:00,2021-06-12 19:00:00,,48.32,17.27,,14.86,11.95,0.68,,,,,,
2021-06-12 19:00:00,2021-06-12 20:00:00,,50.93,17.98,0.04,15.64,13.54,0.7,,,,,,
2021-06-12 20:00:00,2021-06-12 21:00:00,,63.2,16.56,,14.44,,0.53,,,,,,
2021-06-12 21:00:00,2021-06-12 22:00:00,,60.2,17.94,,15.45,,0.65,,,,,,
2021-06-12 22:00:00,2021-06-12 23:00:00,,52.09,17.44,,15.14,8.53,0.61,,,,,,
2021-06-12 23:00:00,2021-06-13 00:00:00,,41.02,17.91,,15.8,6.28,0.64,,,,,,
2021-06-13 00:00:00,2021-06-13 01:00:00,,35.2,16.83,1.53,14.43,8.09,0.4,,,,,,
2021-06-13 01:00:00,2021-06-13 02:00:00,,36.16,17.25,,15.06,5.6,0.38,,,,,,
2021-06-13 02:00:00,2021-06-13 03:00:00,,74.5,17.94,,15.61,10.08,0.54,,,,,,
2021-06-13 03:00:00,2021-06-13 04:00:00,,92.83,17.44,,15.33,5.58,0.55,,,,,,
2021-06-13 04:00:00,2021-06-13 05:00:00,,113.46,17.32,,15.35,9.71,0.55,,,,,,
2021-06-13 05:00:00,2021-06-13 06:00:00,,146.26,17.19,,14.96,3.47,0.62,,,,,,
2021-06-13 06:00:00,2021-06-13 07:00:00,,114.56,17.54,,16.03,9.02,0.54,,,,,,
2021-06-13 07:00:00,2021-06-13 08:00:00,,77.52,16.3,0.14,15.27,3.79,0.47,,,,,,
2021-06-13 08:00:00,2021-06-13 09:00:00,,49.55,16.05,0.02,14.83,9.52,0.49,,,,,,
2021-06-13 09:00:00,2021-06-13 10:00:00,,33.09,15.6,,14.87,7.57,0.31,,,,,,
2021-06-13 10:00:00,2021-06-13 11:00:00,,33.7,16.02,0.02,15.41,8.37,0.53,,,,,,
2021-06-13 11:00:00,2021-06-13 12:00:00,,38.47,15.45,,14.86,5.01,0.56,,,,,,
2021-06-13 12:00:00,2021-06-13 13:00:00,,42.85,16.0,,15.09,11.95,0.51,,,,,,
2021-06-13 13:00:00,2021-06-13 14:00:00,,34.33,15.87,0.07,15.14,10.67,0.24,,,,,,
2021-06-13 14:00:00,2021-06-13 15:00:00,,29.89,14.74,0.05,14.15,12.51,0.53,,,,,,
2021-06-13 15:00:00,2021-06-13 16:00:00,,29.98,15.63,,14.95,12.79,0.5,,,,,,
2021-06-13 16:00:00,2021-06-13 17:00:00,,21.64,15.66,,14.75,11.61,0.59,,,,,,
2021-06-13 17:00:00,2021-06-13 18:00:00,,20.17,15.3,0.08,14.36,13.01,0.57,,,,,,
2021-06-13 18:00:00,2021-06-13 19:00:00,,21.48,15.91,,14.46,11.15,0.64,,,,,,
2021-06-13 19:00:00,2021-06-13 20:00:00,,27.29,16.45,,15.12,10.77,0.68,,,,,,
2021-06-13 20:00:00,2021-06-13 21:00:00,,37.91,16.04,,14.74,9.94,0.59,,,,,,
2021-06-13 21:00:00,2021-06-13 22:00:00,,45.7,16.32,0.32,15.41,9.17,0.68,,,,,,
2021-06-13 22:00:00,2021-06-13 23:00:00,,105.02,16.09,,15.06,8.86,0.66,,,,,,
2021-06-13 23:00:00,2021-06-14 00:00:00,,120.8,16.62,0.15,15.88,7.18,0.68,,,,,,
2021-06-14 00:00:00,2021-06-14 01:00:00,,120.34,16.5,,15.42,8.96,0.6,,,,,,
2021-06-14 01:00:00,2021-06-14 02:00:00,,102.32,16.35,,15.16,5.8,0.55,,,,,,
2021-06-14 02:00:00,2021-06-14 03:00:00,,112.14,16.5,0.07,15.09,8.97,0.44,,,,,,
2021-06-14 03:00:00,2021-06-14 04:00:00,,146.88,16.53,0.17,15.66,5.35,0.4,,,,,,
2021-06-14 04:00:00,2021-06-14 05:00:00,,168.73,16.66,,15.47,8.21,0.65,,,,,,
2021-06-14 05:00:00,2021-06-14 06:00:00,,193.17,15.99,0.02,15.16,4.35,0.69,,,,,,
2021-06-14 06:00:00,2021-06-14 07:00:00,,206.39,15.65,0.03,15.06,2.06,0.59,,,,,,
2021-06-14 07:00:00,2021-06-14 08:00:00,,161.51,15.13,0.14,14.93,0.68,0.53,,,,,,
2021-06-14 08:00:00,2021-06-14 09:00:00,,115.57,16.73,0.42,15.81,8.17,0.49,,,,,,
2021-06-14 09:00:00,2021-06-14 10:00:00,,85.94,14.63,0.16,14.07,8.24,0.51,,,,,,
2021-06-14 10:00:00,2021-06-14 11:00:00,,56.82,14.9,,14.22,11.64,0.49,,,,,,
2021-06-14 11:00:00,2021-06-14 12:00:00,,39.2,15.19,0.22,14.78,11.68,0.45,,,,,,
