From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm),AT (degree C)
2021-08-02 15:00:00,2021-08-02 16:00:00,8.25,18.25,6.25,12.22,6.93,5.3,18.6,0.5,50.83,0.8,2.7,,,33.75,76.0,0.72,235.75,,741.0,,,34.1
2021-08-02 16:00:00,2021-08-02 17:00:00,6.25,22.75,5.6,12.35,9.73,5.62,18.8,0.59,40.25,0.8,2.65,,,34.0,91.5,0.53,103.5,,741.0,,,31.92
2021-08-02 17:00:00,2021-08-02 18:00:00,8.25,37.5,5.95,14.08,8.25,3.77,18.8,0.77,42.39,0.8,2.9,,,33.85,86.0,0.47,171.0,,741.0,,,32.98
2021-08-02 18:00:00,2021-08-02 19:00:00,15.5,51.5,4.6,10.8,5.15,7.62,19.45,0.89,39.48,0.88,3.23,,,33.73,90.0,0.57,212.5,,741.0,,,32.88
2021-08-02 19:00:00,2021-08-02 20:00:00,26.0,60.5,0.95,12.65,8.53,5.58,19.62,0.79,29.72,0.9,3.33,,,33.77,91.5,0.55,241.25,,741.0,,,32.48
2021-08-02 20:00:00,2021-08-02 21:00:00,24.75,53.75,4.8,6.65,3.8,7.0,19.95,0.75,25.68,0.9,3.2,,,33.8,94.75,0.53,253.0,,741.0,,,31.8
2021-08-02 21:00:00,2021-08-02 22:00:00,21.75,46.75,2.25,11.4,6.8,6.83,18.85,0.71,25.06,0.9,3.15,,,33.7,95.5,0.53,262.0,,741.0,,,31.58
2021-08-02 22:00:00,2021-08-02 23:00:00,22.75,44.25,2.83,9.45,8.23,7.65,18.75,0.65,27.96,0.9,3.1,,,33.77,96.0,0.62,298.25,,741.0,,,31.27
2021-08-02 23:00:00,2021-08-03 00:00:00,17.75,36.0,7.2,12.03,6.67,6.32,20.0,0.59,24.31,0.9,3.1,,,33.92,95.75,0.53,280.0,,741.0,,,30.85
2021-08-03 00:00:00,2021-08-03 01:00:00,14.0,26.0,6.83,9.12,10.67,7.1,17.67,0.74,24.54,0.9,3.1,,,33.67,95.5,0.5,301.0,,741.0,,,30.65
2021-08-03 01:00:00,2021-08-03 02:00:00,8.75,21.25,9.15,12.4,11.2,6.8,16.8,0.72,29.56,0.9,3.05,,,34.2,95.75,0.55,286.25,,741.0,,,30.6
2021-08-03 02:00:00,2021-08-03 03:00:00,8.25,17.75,9.9,17.8,17.5,7.5,19.3,0.72,22.96,0.9,3.0,,,34.33,95.25,0.53,278.25,,741.0,,,30.4
2021-08-03 03:00:00,2021-08-03 04:00:00,8.67,25.5,2.6,11.93,8.5,5.95,18.97,0.77,19.73,0.9,3.0,,,33.92,95.5,0.55,294.75,,741.0,,,30.02
2021-08-03 04:00:00,2021-08-03 05:00:00,8.25,31.5,7.75,17.3,10.9,3.75,18.93,0.78,16.97,0.9,3.0,,,33.88,95.75,0.5,273.75,,741.0,,,29.88
2021-08-03 05:00:00,2021-08-03 06:00:00,9.75,28.0,1.4,17.77,10.55,4.98,18.2,0.78,16.77,0.9,3.0,,,33.88,95.75,0.5,281.5,,741.0,,,29.83
2021-08-03 06:00:00,2021-08-03 07:00:00,14.0,31.75,4.8,22.75,12.03,4.73,18.05,0.8,17.7,0.88,3.0,,,33.77,95.75,0.53,265.25,,741.0,,,30.1
2021-08-03 07:00:00,2021-08-03 08:00:00,18.0,36.5,5.2,18.95,5.45,8.7,17.77,0.8,26.86,0.85,3.0,,,33.8,93.0,0.62,288.0,,741.0,,,31.22
2021-08-03 08:00:00,2021-08-03 09:00:00,21.0,44.75,7.95,16.2,11.12,7.1,18.68,0.75,44.25,0.8,2.9,,,33.98,84.0,0.9,306.25,,741.0,,,32.4
2021-08-03 09:00:00,2021-08-03 10:00:00,22.33,46.25,6.7,19.85,14.6,9.33,17.85,0.74,47.93,0.8,2.85,,,33.67,77.25,1.05,311.75,,741.0,,,33.25
2021-08-03 10:00:00,2021-08-03 11:00:00,15.5,41.75,9.5,28.32,17.37,6.35,18.6,0.71,49.26,0.8,2.6,,,33.57,70.75,1.12,296.25,,741.0,,,33.98
2021-08-03 11:00:00,2021-08-03 12:00:00,10.0,34.5,2.05,31.27,14.75,4.65,18.2,0.69,55.74,0.8,2.42,,,33.3,65.5,1.08,308.75,,741.0,,,34.67
2021-08-03 12:00:00,2021-08-03 13:00:00,6.33,31.0,4.15,28.48,16.0,5.73,18.98,0.69,56.09,0.8,2.3,,,34.0,64.0,1.02,303.0,,741.0,,,35.12
2021-08-03 13:00:00,2021-08-03 14:00:00,6.0,23.33,3.37,12.87,9.57,7.0,18.07,0.73,56.32,0.7,2.1,,,33.9,64.5,1.05,292.0,,741.0,,,35.2
2021-08-03 14:00:00,2021-08-03 15:00:00,6.67,20.5,3.7,16.8,9.0,6.77,18.12,0.75,58.79,0.7,1.88,,,33.33,63.5,0.82,300.75,,741.0,,,35.35
2021-08-03 15:00:00,2021-08-03 16:00:00,5.5,22.5,2.3,13.38,7.55,4.6,17.82,0.71,58.73,0.7,1.75,,,32.08,64.75,0.77,304.0,,741.0,,,35.4
2021-08-03 16:00:00,2021-08-03 17:00:00,3.5,22.75,6.05,13.62,9.48,5.55,18.03,0.71,57.42,0.7,1.83,,,33.48,64.5,0.75,302.75,,741.0,,,35.27
2021-08-03 17:00:00,2021-08-03 18:00:00,2.5,20.0,8.5,14.77,12.18,8.0,18.62,0.72,56.05,0.75,2.05,,,34.7,67.75,0.75,306.25,,741.0,,,34.75
2021-08-03 18:00:00,2021-08-03 19:00:00,4.67,23.0,6.5,16.0,8.6,5.6,18.48,0.78,48.82,0.8,2.25,,,34.38,75.25,0.75,304.5,,741.0,,,33.25
2021-08-03 19:00:00,2021-08-03 20:00:00,5.75,22.75,8.5,21.48,12.07,4.92,18.8,0.81,44.01,0.8,2.4,,,33.83,86.0,0.47,283.0,,741.0,,,31.52
2021-08-03 20:00:00,2021-08-03 21:00:00,9.25,26.25,14.8,22.68,12.12,6.95,18.65,0.88,36.16,0.8,2.52,,,34.42,86.75,0.53,313.25,,741.0,,,31.82
2021-08-03 21:00:00,2021-08-03 22:00:00,20.25,36.5,5.5,24.15,11.97,6.37,18.15,0.88,27.15,0.8,2.65,,,34.55,93.0,0.53,291.5,,741.0,,,31.4
2021-08-03 22:00:00,2021-08-03 23:00:00,15.25,31.5,8.72,16.3,15.77,6.65,17.93,0.89,21.43,0.8,2.75,,,34.6,95.5,0.55,278.25,,741.0,,,31.08
2021-08-03 23:00:00,2021-08-04 00:00:00,15.75,38.75,8.03,16.65,16.07,5.45,17.5,0.85,22.95,0.9,2.8,,,34.52,95.0,0.5,259.75,,741.0,,,31.08
2021-08-04 00:00:00,2021-08-04 01:00:00,14.5,39.75,11.5,16.45,12.15,4.65,16.4,0.85,20.16,0.9,2.85,,,34.53,96.0,0.57,251.75,,741.0,,,30.82
2021-08-04 01:00:00,2021-08-04 02:00:00,14.0,47.0,5.35,18.48,11.37,3.45,16.88,0.84,19.21,0.9,2.88,,,35.33,95.5,0.5,258.0,,741.0,,,30.45
2021-08-04 02:00:00,2021-08-04 03:00:00,16.0,48.0,12.3,23.5,22.4,3.2,16.8,0.82,17.12,0.9,2.92,,,35.2,95.25,0.5,271.25,,741.0,,,30.25
2021-08-04 03:00:00,2021-08-04 04:00:00,12.5,33.0,2.1,19.57,10.7,7.45,16.52,0.82,20.34,0.9,2.9,,,34.7,95.5,0.55,295.25,,741.0,,,29.88
2021-08-04 04:00:00,2021-08-04 05:00:00,10.25,32.5,10.93,15.83,15.12,4.9,16.93,0.79,22.52,0.9,3.0,,,34.67,95.75,0.55,307.75,,741.0,,,29.47
2021-08-04 05:00:00,2021-08-04 06:00:00,8.25,31.75,11.97,24.92,19.8,5.82,16.98,0.78,21.63,0.9,3.02,,,34.6,95.0,0.6,305.5,,741.0,,,29.2
2021-08-04 06:00:00,2021-08-04 07:00:00,8.75,32.75,7.8,27.12,19.02,4.62,17.38,0.77,21.17,0.82,3.0,,,34.65,95.25,0.62,310.75,,741.0,,,29.45
2021-08-04 07:00:00,2021-08-04 08:00:00,8.25,28.0,3.9,30.18,13.38,6.25,18.05,0.76,26.59,0.8,3.0,,,34.58,90.25,0.93,300.75,,741.0,,,30.23
2021-08-04 08:00:00,2021-08-04 09:00:00,7.75,24.25,12.47,32.88,24.88,7.05,18.27,0.71,34.83,0.8,2.85,,,34.73,81.25,0.95,304.25,,741.0,,,31.4
2021-08-04 09:00:00,2021-08-04 10:00:00,4.0,22.5,7.05,30.95,16.12,5.72,19.12,0.73,43.06,0.8,2.7,,,34.67,76.5,0.85,301.0,,741.0,,,32.55
2021-08-04 10:00:00,2021-08-04 11:00:00,4.0,24.0,,,,,,,20.13,,,,,32.4,71.0,0.8,284.0,,741.0,,,33.6
2021-08-04 11:00:00,2021-08-04 12:00:00,,27.0,,28.07,9.4,8.4,19.52,0.61,51.39,0.77,2.42,,,33.7,68.25,0.95,297.25,,741.0,,,34.1
2021-08-04 12:00:00,2021-08-04 13:00:00,10.0,27.5,8.85,19.68,11.4,6.62,20.93,0.37,57.55,0.8,2.55,,,34.3,66.0,0.92,263.5,,741.0,,,34.65
2021-08-04 13:00:00,2021-08-04 14:00:00,9.5,29.5,3.55,24.48,12.05,6.4,21.03,0.4,62.88,0.8,2.5,,,34.65,65.5,0.93,281.25,,741.0,,,34.8
2021-08-04 14:00:00,2021-08-04 15:00:00,7.5,29.5,0.7,21.77,11.15,6.55,21.45,0.71,64.23,0.8,2.48,,,34.92,63.5,0.77,268.75,,741.0,,,35.18
2021-08-04 15:00:00,2021-08-04 16:00:00,6.25,23.25,5.53,19.95,11.22,5.2,22.58,0.65,62.42,0.8,2.5,,,35.1,62.5,0.73,213.0,,741.0,,,35.35
2021-08-04 16:00:00,2021-08-04 17:00:00,6.33,18.5,12.4,19.85,11.67,4.55,21.52,0.57,63.15,0.8,2.5,,,34.97,62.5,0.62,251.25,,741.0,,,35.28
2021-08-04 17:00:00,2021-08-04 18:00:00,5.67,25.5,,19.03,3.28,4.05,21.8,0.65,59.87,0.8,2.55,,,34.78,67.75,0.7,141.25,,741.0,,,34.55
2021-08-04 18:00:00,2021-08-04 19:00:00,8.25,45.75,3.3,16.25,8.75,6.22,22.8,0.72,57.12,0.8,2.57,,,34.72,70.25,0.43,238.75,,741.0,,,34.08
2021-08-04 19:00:00,2021-08-04 20:00:00,14.0,56.75,6.2,11.25,6.13,6.35,22.4,0.72,43.12,0.8,2.67,,,35.1,76.75,0.45,315.25,,741.0,,,33.12
2021-08-04 20:00:00,2021-08-04 21:00:00,17.0,51.5,14.2,15.88,8.68,4.9,22.6,0.62,46.75,0.85,2.8,,,34.3,76.25,0.4,320.75,,741.0,,,32.95
2021-08-04 21:00:00,2021-08-04 22:00:00,15.0,41.25,,19.65,7.8,4.4,23.57,0.75,34.01,0.9,2.82,,,34.98,78.5,0.32,272.75,,741.0,,,32.88
2021-08-04 22:00:00,2021-08-04 23:00:00,17.25,52.5,3.55,17.28,12.1,6.18,23.0,0.72,24.59,0.9,2.9,,,34.75,87.5,0.55,266.5,,741.0,,,32.05
2021-08-04 23:00:00,2021-08-05 00:00:00,14.5,55.25,9.77,14.9,12.3,7.92,22.8,0.62,25.22,0.9,2.95,,,34.75,95.5,0.47,307.25,,741.0,,,30.82
2021-08-05 00:00:00,2021-08-05 01:00:00,13.25,47.75,7.28,22.03,17.62,5.0,18.7,0.81,21.43,0.9,3.0,,,33.95,95.5,0.55,259.75,,741.0,,,30.65
2021-08-05 01:00:00,2021-08-05 02:00:00,14.0,41.0,,,,,,,11.39,,,,,32.8,96.0,0.5,241.0,,741.0,,,30.2
2021-08-05 02:00:00,2021-08-05 03:00:00,15.0,58.0,12.6,34.5,28.3,3.4,14.4,0.72,10.71,0.85,2.6,,,37.4,96.0,0.43,262.5,,741.0,,,30.22
2021-08-05 03:00:00,2021-08-05 04:00:00,15.0,58.0,12.8,43.45,33.5,5.3,14.03,0.7,5.3,0.83,1.77,,,41.1,96.0,0.47,294.67,,741.0,,,30.03
2021-08-05 04:00:00,2021-08-05 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 05:00:00,2021-08-05 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 06:00:00,2021-08-05 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 07:00:00,2021-08-05 08:00:00,,,,,,,,,9.65,,,,,,96.0,0.6,282.0,,741.0,,,30.6
2021-08-05 08:00:00,2021-08-05 09:00:00,,,,,,,14.0,0.63,20.62,0.7,0.8,,,,96.0,0.7,304.0,,741.0,,,30.8
2021-08-05 09:00:00,2021-08-05 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 10:00:00,2021-08-05 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 11:00:00,2021-08-05 12:00:00,,,,,,,20.2,0.38,55.03,0.6,0.8,,,,89.0,0.75,221.0,,741.0,,,30.75
2021-08-05 12:00:00,2021-08-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 13:00:00,2021-08-05 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 14:00:00,2021-08-05 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 15:00:00,2021-08-05 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 16:00:00,2021-08-05 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 17:00:00,2021-08-05 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 18:00:00,2021-08-05 19:00:00,,,,,,,16.3,0.89,50.1,0.6,0.8,,,36.8,67.33,0.5,268.33,,741.0,,,34.8
2021-08-05 19:00:00,2021-08-05 20:00:00,,,,1.2,,6.35,19.65,0.94,31.62,0.7,1.4,,,30.83,74.0,0.43,270.33,,741.0,,,34.13
2021-08-05 20:00:00,2021-08-05 21:00:00,39.0,69.0,1.55,7.73,3.33,5.78,18.6,1.54,27.02,0.75,1.62,,,29.98,83.75,0.5,244.75,,741.0,,,33.28
2021-08-05 21:00:00,2021-08-05 22:00:00,38.75,72.0,2.95,0.3,0.45,8.0,19.43,1.33,24.85,0.8,2.1,,,29.97,89.25,0.53,241.25,,741.0,,,32.65
2021-08-05 22:00:00,2021-08-05 23:00:00,38.0,84.75,6.8,3.07,6.7,6.7,21.02,1.07,22.13,0.9,2.27,,,29.92,93.75,0.5,253.75,,741.0,,,31.93
2021-08-05 23:00:00,2021-08-06 00:00:00,37.5,91.5,2.43,1.88,3.3,6.72,21.25,0.86,16.03,0.9,2.32,,,30.3,95.25,0.4,261.5,,741.0,,,31.73
2021-08-06 00:00:00,2021-08-06 01:00:00,34.5,78.5,0.95,6.15,3.1,6.55,20.8,0.95,12.41,0.9,2.4,,,30.0,95.25,0.4,261.75,,741.0,,,31.45
2021-08-06 01:00:00,2021-08-06 02:00:00,30.75,80.75,6.9,5.97,5.32,4.95,20.2,0.9,21.83,0.9,2.48,,,31.1,96.0,0.4,260.25,,741.0,,,31.12
2021-08-06 02:00:00,2021-08-06 03:00:00,31.0,82.25,,,,9.6,20.8,1.02,10.75,0.9,2.52,,,31.87,95.25,0.45,238.25,,741.0,,,30.75
2021-08-06 03:00:00,2021-08-06 04:00:00,27.25,74.5,3.73,11.55,3.52,6.07,22.48,0.98,9.27,0.9,2.67,,,30.33,95.75,0.4,277.75,,741.0,,,30.4
2021-08-06 04:00:00,2021-08-06 05:00:00,27.5,54.75,2.13,9.82,6.35,5.62,19.77,0.91,7.92,0.9,2.85,,,30.58,95.5,0.4,266.75,,741.0,,,30.35
2021-08-06 05:00:00,2021-08-06 06:00:00,26.0,48.5,7.3,5.97,8.1,6.7,20.77,0.87,6.57,0.9,2.98,,,30.25,95.75,0.5,262.25,,741.0,,,30.15
2021-08-06 06:00:00,2021-08-06 07:00:00,27.5,59.75,,4.5,1.2,8.8,17.73,0.89,6.93,0.9,3.07,,,30.2,95.25,0.45,261.25,,741.0,,,30.27
2021-08-06 07:00:00,2021-08-06 08:00:00,34.33,65.25,0.4,7.88,1.9,6.82,16.35,0.94,8.05,0.9,3.1,,,30.28,95.25,0.47,261.75,,741.0,,,30.93
2021-08-06 08:00:00,2021-08-06 09:00:00,37.75,74.5,3.4,7.67,3.7,4.83,19.23,0.92,11.78,0.9,3.12,,,30.13,94.25,0.45,273.5,,741.0,,,31.85
2021-08-06 09:00:00,2021-08-06 10:00:00,33.0,70.5,4.2,3.05,3.43,7.55,19.4,0.87,23.63,0.9,3.0,,,29.98,84.25,0.45,277.5,,741.0,,,33.1
2021-08-06 10:00:00,2021-08-06 11:00:00,28.33,61.25,2.4,7.93,4.5,5.08,19.7,0.78,34.97,0.9,2.88,,,29.95,78.75,0.45,260.0,,741.0,,,33.85
2021-08-06 11:00:00,2021-08-06 12:00:00,24.67,55.0,2.65,4.03,1.3,7.65,19.73,0.73,48.8,0.9,2.75,,,29.98,69.25,0.55,234.0,,741.0,,,34.9
2021-08-06 12:00:00,2021-08-06 13:00:00,23.5,51.75,2.5,5.5,3.03,6.67,22.0,0.68,55.22,0.9,2.58,,,29.82,59.75,0.55,234.75,,741.0,,,36.35
2021-08-06 13:00:00,2021-08-06 14:00:00,20.75,47.25,6.25,5.6,7.2,6.7,20.75,0.65,53.75,0.82,2.43,,,29.75,60.25,0.65,280.0,,741.0,,,36.22
2021-08-06 14:00:00,2021-08-06 15:00:00,13.0,38.0,8.78,7.2,10.93,5.65,20.62,0.65,42.65,0.8,2.3,,,29.95,72.5,0.93,312.25,,741.0,,,33.62
2021-08-06 15:00:00,2021-08-06 16:00:00,6.0,36.5,6.2,11.6,8.2,7.47,20.8,0.59,41.54,0.8,2.2,,,29.7,70.75,0.75,311.5,,741.0,,,33.15
2021-08-06 16:00:00,2021-08-06 17:00:00,1.75,15.0,5.1,9.28,4.57,6.73,20.73,0.64,41.75,0.8,2.1,,,29.88,71.25,0.57,299.25,,741.0,,,34.33
2021-08-06 17:00:00,2021-08-06 18:00:00,1.5,19.5,1.2,14.38,6.25,4.22,21.27,0.63,43.74,0.8,2.1,,,29.93,65.75,0.47,288.25,,741.0,,,34.78
2021-08-06 18:00:00,2021-08-06 19:00:00,4.5,25.5,2.8,7.1,8.55,6.88,21.42,0.66,44.57,0.8,2.1,,,29.95,69.5,0.4,313.5,,741.0,,,34.32
2021-08-06 19:00:00,2021-08-06 20:00:00,10.25,35.75,,9.57,4.1,6.03,21.38,0.85,29.54,0.8,2.1,,,30.05,75.0,0.32,279.5,,741.0,,,33.75
2021-08-06 20:00:00,2021-08-06 21:00:00,14.25,50.0,9.25,4.53,9.75,7.15,21.3,0.84,20.15,0.83,2.32,,,30.47,77.75,0.38,297.75,,741.0,,,33.3
2021-08-06 21:00:00,2021-08-06 22:00:00,18.0,44.0,5.45,8.9,3.4,6.85,21.1,0.94,16.48,0.9,2.48,,,30.32,83.0,0.38,295.25,,741.0,,,32.67
2021-08-06 22:00:00,2021-08-06 23:00:00,27.75,53.5,6.02,9.82,10.12,5.35,21.82,0.94,17.74,0.9,2.5,,,30.38,81.5,0.35,304.5,,741.0,,,32.55
2021-08-06 23:00:00,2021-08-07 00:00:00,28.5,57.75,3.57,8.55,6.15,7.27,21.98,0.89,12.72,0.9,2.5,,,30.23,88.5,0.45,163.75,,741.0,,,31.9
2021-08-07 00:00:00,2021-08-07 01:00:00,24.0,68.25,6.5,8.57,8.2,5.48,21.23,1.03,7.3,0.9,2.55,,,30.22,90.75,0.38,258.25,,741.0,,,31.62
2021-08-07 01:00:00,2021-08-07 02:00:00,24.0,66.75,1.8,7.93,3.9,5.38,21.1,0.94,21.46,0.9,2.55,,,31.35,91.0,0.38,295.5,,741.0,,,31.58
2021-08-07 02:00:00,2021-08-07 03:00:00,21.75,40.5,1.0,4.3,3.1,8.4,22.8,0.8,13.91,0.9,2.5,,,31.45,95.75,0.55,277.5,,741.0,,,30.9
2021-08-07 03:00:00,2021-08-07 04:00:00,12.75,32.0,3.3,6.97,7.3,4.32,22.52,0.79,18.94,0.9,2.5,,,30.45,95.0,0.55,290.75,,741.0,,,29.7
2021-08-07 04:00:00,2021-08-07 05:00:00,5.5,18.0,5.43,5.9,6.42,6.25,22.3,0.76,18.96,0.9,2.45,,,30.15,95.0,0.53,285.5,,741.0,,,29.25
2021-08-07 05:00:00,2021-08-07 06:00:00,3.33,12.5,1.85,5.2,4.3,7.92,22.4,0.73,18.06,0.9,2.4,,,30.17,95.0,0.47,261.0,,741.0,,,29.1
2021-08-07 06:00:00,2021-08-07 07:00:00,2.25,13.75,1.6,12.87,2.4,6.75,21.77,0.76,16.39,0.85,2.38,,,30.35,95.25,0.45,260.75,,741.0,,,29.08
2021-08-07 07:00:00,2021-08-07 08:00:00,3.75,14.5,4.85,15.25,8.15,5.9,22.15,0.76,21.72,0.8,2.3,,,30.15,94.25,0.55,268.5,,741.0,,,29.75
2021-08-07 08:00:00,2021-08-07 09:00:00,6.0,21.0,5.9,8.95,8.0,7.8,22.98,0.77,32.0,0.8,2.3,,,30.1,84.75,0.62,236.5,,741.5,,,31.65
2021-08-07 09:00:00,2021-08-07 10:00:00,7.67,30.0,9.8,7.25,7.1,6.77,22.53,0.84,39.91,0.8,2.27,,,30.5,81.25,0.6,259.0,,742.0,,,32.88
2021-08-07 10:00:00,2021-08-07 11:00:00,10.75,39.25,,9.8,3.47,5.83,23.1,0.83,37.11,0.8,2.2,,,30.05,88.25,0.72,135.75,,742.0,,,31.12
2021-08-07 11:00:00,2021-08-07 12:00:00,11.25,39.5,1.55,6.08,4.3,6.33,21.9,0.87,38.41,0.8,2.38,,,30.3,94.5,0.78,158.5,,741.5,,,29.62
2021-08-07 12:00:00,2021-08-07 13:00:00,16.0,38.75,0.85,4.78,2.73,6.25,22.62,0.94,60.76,0.8,2.45,,,30.1,82.75,0.6,190.75,,741.25,,,33.27
2021-08-07 13:00:00,2021-08-07 14:00:00,17.0,34.75,3.97,8.35,6.28,6.72,22.15,0.76,43.77,0.85,2.48,,,30.02,93.5,0.78,225.0,,741.0,,,29.5
2021-08-07 14:00:00,2021-08-07 15:00:00,11.75,15.25,2.5,5.6,4.9,7.05,21.83,0.77,42.95,0.8,2.3,,,30.0,83.75,0.45,198.5,,741.0,,,32.5
2021-08-07 15:00:00,2021-08-07 16:00:00,3.33,15.5,4.6,6.5,2.12,7.07,22.3,0.78,47.62,0.8,2.3,,,29.88,73.5,0.45,214.75,,741.0,,,34.38
2021-08-07 16:00:00,2021-08-07 17:00:00,8.5,25.75,3.05,6.47,2.38,4.57,22.18,0.86,55.14,0.8,2.3,,,29.85,76.75,0.4,201.0,,741.0,,,34.33
2021-08-07 17:00:00,2021-08-07 18:00:00,17.0,36.0,7.5,11.3,5.2,5.33,22.5,0.94,43.05,0.8,2.3,,,29.95,85.75,0.55,142.5,,741.0,,,32.62
2021-08-07 18:00:00,2021-08-07 19:00:00,16.75,37.5,2.83,10.57,7.15,5.28,21.88,0.82,39.1,0.8,2.3,,,30.05,93.5,0.6,235.5,,741.0,,,30.38
2021-08-07 19:00:00,2021-08-07 20:00:00,13.25,28.25,1.4,5.03,3.5,6.05,21.97,1.03,30.15,0.8,2.3,,,30.23,95.5,0.35,194.0,,741.0,,,30.45
2021-08-07 20:00:00,2021-08-07 21:00:00,23.0,40.25,5.55,7.45,5.22,4.6,22.08,1.09,17.59,0.88,2.45,,,30.1,95.75,0.42,269.5,,741.0,,,30.55
2021-08-07 21:00:00,2021-08-07 22:00:00,21.25,37.0,,6.4,2.65,8.03,21.35,0.93,19.37,0.9,2.58,,,30.28,95.5,0.45,281.25,,741.0,,,29.87
2021-08-07 22:00:00,2021-08-07 23:00:00,16.0,33.25,7.37,4.15,6.62,7.12,21.45,0.91,15.82,0.9,2.5,,,30.2,95.5,0.45,272.0,,741.5,,,29.83
2021-08-07 23:00:00,2021-08-08 00:00:00,14.0,28.0,1.7,6.53,3.88,6.88,21.6,0.81,16.93,0.9,2.5,,,30.57,95.5,0.45,294.0,,741.5,,,29.73
2021-08-08 00:00:00,2021-08-08 01:00:00,9.0,20.5,3.43,9.87,6.65,8.48,20.43,0.82,16.09,0.88,2.45,,,30.35,95.5,0.5,299.5,,741.0,,,29.35
2021-08-08 01:00:00,2021-08-08 02:00:00,6.0,24.75,2.9,6.17,4.83,6.85,19.75,0.85,20.76,0.8,2.4,,,31.43,95.0,0.5,287.5,,741.0,,,29.37
2021-08-08 02:00:00,2021-08-08 03:00:00,10.0,25.0,,12.9,5.8,5.7,21.0,0.89,13.37,0.8,2.4,,,31.62,95.5,0.45,301.0,,741.0,,,29.17
2021-08-08 03:00:00,2021-08-08 04:00:00,14.33,27.0,3.53,9.47,5.9,8.32,21.03,0.89,10.89,0.8,2.4,,,30.58,95.5,0.35,285.0,,741.0,,,29.13
2021-08-08 04:00:00,2021-08-08 05:00:00,14.67,26.25,8.3,7.73,10.4,7.85,20.88,0.9,8.78,0.8,2.4,,,30.3,95.25,0.38,250.5,,741.0,,,29.22
2021-08-08 05:00:00,2021-08-08 06:00:00,14.5,33.25,6.28,7.73,9.18,6.53,20.57,0.93,7.59,0.8,2.4,,,30.35,95.75,0.32,225.25,,741.0,,,29.22
2021-08-08 06:00:00,2021-08-08 07:00:00,18.0,36.0,5.73,6.15,6.33,4.12,20.85,0.96,6.63,0.8,2.4,,,30.43,95.5,0.47,258.0,,741.75,,,29.45
2021-08-08 07:00:00,2021-08-08 08:00:00,24.25,42.75,4.97,3.8,6.47,7.78,21.57,1.0,8.6,0.88,2.5,,,30.8,95.75,0.6,283.0,,742.0,,,29.95
2021-08-08 08:00:00,2021-08-08 09:00:00,25.0,46.5,4.25,13.32,6.53,4.42,21.3,1.04,16.65,0.9,2.5,,,30.15,95.75,0.67,242.0,,742.0,,,31.0
2021-08-08 09:00:00,2021-08-08 10:00:00,33.75,52.75,9.95,9.55,12.4,8.98,21.7,1.05,25.59,0.9,2.48,,,30.15,94.0,0.53,135.25,,742.0,,,32.15
2021-08-08 10:00:00,2021-08-08 11:00:00,31.5,55.0,5.5,9.63,7.7,7.02,22.15,0.96,38.12,0.9,2.4,,,30.27,86.25,0.43,113.0,,742.0,,,33.2
2021-08-08 11:00:00,2021-08-08 12:00:00,26.25,45.75,23.1,5.4,11.03,5.7,22.02,0.96,44.48,0.82,2.3,,,29.95,85.75,0.73,247.25,,742.0,,,33.38
2021-08-08 12:00:00,2021-08-08 13:00:00,20.75,38.25,1.75,5.78,4.23,6.05,21.75,0.82,41.7,0.8,2.23,,,30.2,70.75,0.55,278.75,,742.0,,,33.6
2021-08-08 13:00:00,2021-08-08 14:00:00,10.0,19.5,7.05,14.65,7.57,6.18,22.05,0.81,54.28,0.8,2.12,,,30.08,63.0,0.6,230.5,,741.75,,,35.4
2021-08-08 14:00:00,2021-08-08 15:00:00,11.67,27.0,7.9,6.17,4.3,6.47,21.7,0.88,54.51,0.8,2.1,,,29.77,72.25,0.75,140.5,,741.0,,,34.25
2021-08-08 15:00:00,2021-08-08 16:00:00,16.75,32.75,0.8,3.0,1.35,7.58,21.73,0.9,47.56,0.8,2.0,,,30.0,89.75,1.1,135.5,,741.0,,,30.55
2021-08-08 16:00:00,2021-08-08 17:00:00,12.67,27.25,1.45,1.7,1.6,7.72,21.65,1.01,43.15,0.8,2.08,,,30.25,95.25,0.78,125.0,,741.0,,,29.98
