From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF ()
2021-10-31 17:00:00,2021-10-31 18:00:00,42.6,152.65,0.59,7.22,4.33,3.0,3.79,1.54,3.28,2.89,8.98,9.28,2.37,64.14,0.05,148.85,12.21,753.75,1.96,25.01,0.0
2021-10-31 18:00:00,2021-10-31 19:00:00,45.18,173.26,2.09,10.02,7.03,4.8,3.84,1.59,2.56,2.89,8.8,10.18,2.64,69.47,0.06,137.42,10.93,754.12,2.13,24.14,0.0
2021-10-31 19:00:00,2021-10-31 20:00:00,48.76,173.24,2.96,11.4,8.47,5.77,3.7,1.53,2.72,2.93,8.78,11.21,2.95,73.35,0.03,121.37,10.85,754.5,2.23,23.42,0.0
2021-10-31 20:00:00,2021-10-31 21:00:00,49.95,171.0,3.48,12.29,9.37,6.31,3.38,1.3,1.44,2.91,8.72,11.74,3.1,77.95,0.08,118.62,10.73,754.75,2.16,22.39,0.0
2021-10-31 21:00:00,2021-10-31 22:00:00,57.75,196.51,5.24,14.51,11.98,8.17,3.45,1.53,1.47,2.84,8.91,11.87,3.15,79.8,0.08,108.69,10.7,754.99,2.06,21.86,0.0
2021-10-31 22:00:00,2021-10-31 23:00:00,60.34,207.89,7.16,16.99,14.86,10.11,3.5,1.33,1.19,2.81,9.45,11.92,3.21,80.91,0.07,216.88,10.73,754.9,2.01,21.33,0.0
2021-10-31 23:00:00,2021-11-01 00:00:00,59.12,197.74,8.89,19.25,17.46,11.79,3.4,1.08,1.05,2.68,9.8,11.69,3.18,85.75,0.07,183.88,10.72,754.8,1.95,20.56,0.0
2021-11-01 00:00:00,2021-11-01 01:00:00,59.88,186.36,11.44,22.51,21.27,14.29,3.34,0.93,0.95,2.46,10.06,11.1,3.06,86.93,0.07,146.7,10.74,754.56,1.89,20.03,0.0
2021-11-01 01:00:00,2021-11-01 02:00:00,63.57,189.34,11.83,22.81,21.75,14.69,3.27,0.73,1.06,2.22,10.17,10.11,2.8,88.78,0.06,148.56,10.72,754.32,1.71,19.59,0.0
2021-11-01 02:00:00,2021-11-01 03:00:00,61.49,180.1,11.13,21.48,20.48,13.86,3.1,0.72,1.15,1.99,10.13,8.98,2.48,91.2,0.07,157.11,10.68,754.13,1.52,19.15,0.0
2021-11-01 03:00:00,2021-11-01 04:00:00,58.13,164.99,9.99,19.97,18.75,12.61,3.13,0.72,1.02,1.81,10.13,7.98,2.21,90.43,0.1,97.2,10.65,754.15,1.34,19.11,0.0
2021-11-01 04:00:00,2021-11-01 05:00:00,54.51,138.29,8.54,17.76,16.39,11.12,3.33,0.71,0.77,1.72,10.1,7.15,1.98,90.27,0.16,281.26,10.78,754.45,1.22,18.97,0.0
2021-11-01 05:00:00,2021-11-01 06:00:00,54.0,126.48,6.74,15.44,13.69,9.29,3.45,0.84,1.0,1.7,9.96,6.41,1.77,92.22,0.1,278.05,11.13,754.79,1.08,18.58,0.0
2021-11-01 06:00:00,2021-11-01 07:00:00,53.02,129.55,5.36,13.22,11.39,7.78,3.65,0.98,1.27,1.72,9.43,5.85,1.6,92.38,0.1,122.87,37.72,755.34,0.96,18.79,0.0
2021-11-01 07:00:00,2021-11-01 08:00:00,52.58,127.31,4.33,11.95,9.88,6.72,3.46,0.81,2.31,1.76,8.89,5.5,1.5,83.64,0.39,116.79,113.44,756.12,0.86,20.68,0.0
2021-11-01 08:00:00,2021-11-01 09:00:00,52.9,128.51,2.51,10.12,7.43,5.02,3.35,0.81,5.19,1.79,8.33,5.13,1.38,71.89,0.37,144.03,336.12,756.65,0.78,23.45,0.0
2021-11-01 09:00:00,2021-11-01 10:00:00,52.78,146.31,1.27,8.74,5.68,3.87,3.37,0.81,12.79,1.86,7.93,4.87,1.3,64.37,0.39,149.61,484.75,756.81,0.71,25.59,0.0
2021-11-01 10:00:00,2021-11-01 11:00:00,50.46,146.53,1.52,9.91,6.51,4.56,3.41,0.63,24.55,1.75,5.66,3.87,1.0,57.46,0.47,139.86,590.64,756.53,0.53,27.28,0.0
2021-11-01 11:00:00,2021-11-01 12:00:00,49.81,130.34,3.49,13.64,10.09,7.23,3.43,0.69,29.25,2.6,1.23,2.28,0.53,52.14,0.18,175.92,618.47,755.87,0.24,28.35,0.0
2021-11-01 12:00:00,2021-11-01 13:00:00,44.72,118.81,5.52,22.04,16.21,10.99,3.52,0.85,28.73,5.39,2.4,8.18,1.89,41.83,0.29,288.34,489.32,755.02,0.64,28.93,0.0
2021-11-01 13:00:00,2021-11-01 14:00:00,42.81,116.85,3.04,14.94,10.41,7.53,3.44,0.49,35.83,1.55,1.98,8.71,1.97,40.45,0.28,159.52,432.12,754.37,0.69,28.97,0.0
2021-11-01 14:00:00,2021-11-01 15:00:00,38.94,119.33,2.83,13.67,9.57,6.88,3.5,0.41,40.14,1.69,1.0,2.26,0.51,39.22,0.33,155.41,361.37,753.94,0.22,29.04,0.0
2021-11-01 15:00:00,2021-11-01 16:00:00,35.64,105.23,2.37,11.09,7.83,5.47,3.4,0.31,45.3,0.48,0.65,1.07,0.27,38.95,0.41,132.99,185.06,753.7,0.14,28.5,0.0
2021-11-01 16:00:00,2021-11-01 17:00:00,32.95,99.38,5.42,29.56,20.13,13.48,3.53,1.13,10.18,0.97,1.43,6.14,3.21,49.87,0.07,215.05,59.01,753.71,0.86,27.24,0.0
2021-11-01 17:00:00,2021-11-01 18:00:00,35.51,131.55,6.77,33.38,23.25,15.91,3.71,1.53,3.03,2.07,2.93,16.77,18.73,65.17,0.06,124.64,12.25,754.02,2.99,24.16,0.0
2021-11-01 18:00:00,2021-11-01 19:00:00,40.82,171.55,18.86,49.04,41.41,28.02,4.15,3.21,2.29,3.61,5.01,27.27,38.29,71.38,0.09,123.35,10.71,754.62,4.91,22.86,0.0
2021-11-01 19:00:00,2021-11-01 20:00:00,49.76,190.5,19.26,50.36,42.45,28.86,4.27,3.25,1.39,5.89,7.81,42.03,19.84,73.52,0.1,121.07,10.69,755.15,7.34,22.15,0.0
2021-11-01 20:00:00,2021-11-01 21:00:00,59.0,221.75,34.03,69.8,64.8,43.98,4.61,3.99,3.59,7.52,9.71,48.59,16.66,78.81,0.07,181.7,10.71,755.54,8.24,21.62,0.0
2021-11-01 21:00:00,2021-11-01 22:00:00,75.55,414.95,20.39,47.75,41.98,28.75,4.01,2.48,2.91,6.92,8.79,42.78,15.91,80.12,0.1,174.31,10.66,755.83,8.35,21.08,0.0
2021-11-01 22:00:00,2021-11-01 23:00:00,83.49,332.8,15.81,39.05,33.63,23.19,3.74,1.98,2.6,5.43,6.01,27.74,10.92,83.99,0.09,119.97,10.7,755.89,7.2,20.41,0.0
2021-11-01 23:00:00,2021-11-02 00:00:00,83.45,215.71,16.85,40.12,35.04,24.12,3.57,1.53,2.59,4.7,4.94,22.85,8.65,83.47,0.06,178.09,10.72,755.64,6.38,20.13,0.0
2021-11-02 00:00:00,2021-11-02 01:00:00,86.09,152.62,16.04,37.31,32.88,22.57,3.35,1.11,1.39,3.42,3.11,13.27,4.98,88.7,0.06,145.48,10.67,755.28,3.47,19.13,0.0
2021-11-02 01:00:00,2021-11-02 02:00:00,85.88,186.86,12.55,33.98,28.28,19.32,3.14,0.8,1.75,2.34,2.15,8.65,2.71,87.24,0.13,125.95,10.69,754.95,1.94,18.9,0.0
2021-11-02 02:00:00,2021-11-02 03:00:00,80.1,196.77,19.6,41.78,38.16,26.1,3.28,0.92,1.55,1.95,1.92,7.71,2.45,90.1,0.07,182.52,10.73,754.8,1.86,18.66,0.0
2021-11-02 03:00:00,2021-11-02 04:00:00,73.87,163.17,17.62,38.97,35.05,23.91,3.24,0.85,1.46,1.99,1.87,7.12,2.52,91.72,0.1,121.36,10.7,754.8,1.75,18.38,0.0
2021-11-02 04:00:00,2021-11-02 05:00:00,70.95,136.39,24.96,48.99,46.36,31.5,3.47,0.9,0.87,2.04,1.87,7.01,2.11,92.37,0.09,125.62,10.76,754.85,1.55,18.19,0.0
2021-11-02 05:00:00,2021-11-02 06:00:00,70.64,187.12,26.68,52.32,49.52,33.72,3.73,1.21,1.13,2.53,2.18,8.15,2.39,93.38,0.06,128.53,11.09,755.34,1.6,17.92,0.0
2021-11-02 06:00:00,2021-11-02 07:00:00,72.48,210.82,22.23,47.02,43.08,29.25,4.04,1.41,1.91,2.64,2.44,9.69,2.88,88.73,0.09,250.54,36.34,755.98,1.54,18.48,0.0
2021-11-02 07:00:00,2021-11-02 08:00:00,79.57,223.39,10.71,31.81,25.62,17.63,3.65,1.17,1.61,4.04,3.25,12.65,4.04,76.72,0.09,273.7,112.61,756.66,1.62,20.73,0.0
2021-11-02 08:00:00,2021-11-02 09:00:00,74.38,185.05,6.63,26.91,19.7,13.53,3.44,1.19,4.55,2.97,2.93,12.42,3.35,63.84,0.24,219.85,337.45,757.21,1.38,24.35,0.0
2021-11-02 09:00:00,2021-11-02 10:00:00,69.22,205.78,3.29,17.76,12.12,8.71,3.29,0.74,22.33,2.19,2.1,7.4,1.92,49.6,0.4,147.41,489.9,757.32,1.01,27.18,0.0
2021-11-02 10:00:00,2021-11-02 11:00:00,63.04,191.8,2.39,11.78,8.21,6.12,3.24,0.46,38.45,1.07,1.2,2.41,0.62,44.05,0.41,137.83,598.88,757.16,0.36,28.34,0.0
2021-11-02 11:00:00,2021-11-02 12:00:00,54.54,144.67,2.24,12.94,8.7,6.25,3.33,0.48,42.34,1.03,1.39,2.31,0.57,38.06,0.27,146.84,642.35,756.53,0.42,29.6,0.0
2021-11-02 12:00:00,2021-11-02 13:00:00,42.72,91.58,2.38,15.62,10.24,7.41,3.34,0.6,41.27,1.25,1.83,5.3,1.17,34.02,0.41,292.5,586.16,755.73,0.72,29.73,0.0
2021-11-02 13:00:00,2021-11-02 14:00:00,43.22,97.84,2.45,16.07,10.54,7.42,3.38,0.64,45.4,1.81,2.22,7.17,1.5,32.22,0.49,315.53,506.43,754.99,0.87,29.46,0.0
2021-11-02 14:00:00,2021-11-02 15:00:00,39.92,115.95,3.71,21.45,14.43,10.57,3.4,0.74,39.79,1.33,2.64,10.59,2.49,32.72,0.72,319.12,311.38,754.43,0.89,29.2,0.0
2021-11-02 15:00:00,2021-11-02 16:00:00,35.53,129.9,3.97,25.17,16.61,11.36,3.36,1.02,33.53,1.32,2.24,9.43,2.16,33.18,0.47,311.78,170.43,754.13,0.76,29.04,0.0
2021-11-02 16:00:00,2021-11-02 17:00:00,36.02,162.7,4.55,29.88,19.59,13.45,3.43,1.23,10.99,3.4,3.72,16.78,4.07,46.87,0.08,205.75,59.71,753.99,2.77,27.04,0.0
2021-11-02 17:00:00,2021-11-02 18:00:00,40.2,197.39,9.25,39.45,28.5,19.48,3.72,2.14,2.96,2.3,3.49,16.16,4.07,61.68,0.1,123.53,12.15,754.26,1.6,23.61,0.0
2021-11-02 18:00:00,2021-11-02 19:00:00,42.41,222.42,14.3,44.7,35.4,24.25,3.94,2.74,2.49,5.39,6.41,32.48,9.31,65.91,0.06,171.67,10.7,754.82,4.3,22.68,0.0
2021-11-02 19:00:00,2021-11-02 20:00:00,51.79,237.34,13.23,41.18,32.66,22.34,3.92,2.64,2.52,4.21,4.82,25.0,7.17,70.72,0.11,126.23,10.63,755.39,3.75,21.74,0.0
2021-11-02 20:00:00,2021-11-02 21:00:00,68.35,251.13,15.85,43.89,36.23,24.61,3.85,2.63,3.34,6.19,6.6,34.69,10.58,74.22,0.06,169.06,10.72,755.9,6.1,21.24,0.0
2021-11-02 21:00:00,2021-11-02 22:00:00,80.36,294.54,15.65,40.72,34.38,23.48,3.58,2.06,2.92,4.27,4.52,22.54,6.75,78.9,0.06,145.07,10.7,756.35,3.85,20.54,0.0
2021-11-02 22:00:00,2021-11-02 23:00:00,86.01,302.99,21.46,48.16,43.06,29.34,3.76,2.24,2.76,4.89,4.32,20.34,6.19,83.29,0.06,130.85,10.71,756.34,3.59,20.07,0.0
2021-11-02 23:00:00,2021-11-03 00:00:00,92.03,286.35,20.64,44.99,40.71,28.1,3.75,1.97,2.45,6.89,5.21,22.71,7.05,86.03,0.08,231.75,10.71,756.07,4.77,19.84,0.0
2021-11-03 00:00:00,2021-11-03 01:00:00,95.79,238.61,24.07,47.64,44.91,30.49,3.56,1.79,1.99,4.87,4.0,16.93,5.42,90.0,0.05,165.78,10.71,755.64,4.16,19.31,0.0
2021-11-03 01:00:00,2021-11-03 02:00:00,102.33,254.06,17.02,37.68,33.88,23.23,3.51,1.61,2.03,4.51,3.81,15.88,5.23,91.37,0.04,224.05,10.77,755.35,4.28,19.05,0.0
2021-11-03 02:00:00,2021-11-03 03:00:00,101.28,261.12,17.86,37.44,34.43,23.59,3.33,1.46,1.94,4.04,3.5,14.24,4.66,91.85,0.1,163.53,10.75,754.89,3.85,18.81,0.0
2021-11-03 03:00:00,2021-11-03 04:00:00,95.75,245.6,32.32,57.1,56.65,38.44,3.72,1.59,1.83,3.94,3.48,13.56,4.3,93.12,0.08,186.33,10.84,754.65,3.85,18.69,0.0
2021-11-03 04:00:00,2021-11-03 05:00:00,93.39,217.19,21.79,40.78,39.4,27.01,3.54,1.43,1.4,4.22,3.91,15.0,4.83,94.54,0.06,217.0,11.0,754.72,4.4,18.32,0.0
2021-11-03 05:00:00,2021-11-03 06:00:00,94.81,245.87,12.94,28.91,25.9,17.86,3.34,1.41,1.46,3.5,3.04,11.31,3.28,95.08,0.08,252.22,11.23,755.14,2.71,17.95,0.0
2021-11-03 06:00:00,2021-11-03 07:00:00,92.03,273.06,11.36,27.76,24.0,16.53,3.23,1.33,1.73,3.51,2.73,10.8,2.9,93.93,0.2,298.7,35.42,755.57,2.67,18.11,0.0
2021-11-03 07:00:00,2021-11-03 08:00:00,85.23,279.89,7.47,25.31,19.54,13.24,3.19,1.27,1.84,3.03,2.79,13.53,3.54,85.3,0.41,321.37,111.28,756.14,5.16,20.06,0.0
2021-11-03 08:00:00,2021-11-03 09:00:00,84.78,279.4,4.45,21.59,15.1,10.35,3.43,1.02,7.56,2.71,2.36,10.43,2.57,71.9,0.76,326.6,326.88,756.66,2.48,22.55,0.0
2021-11-03 09:00:00,2021-11-03 10:00:00,83.85,278.16,3.38,17.44,12.03,8.6,3.51,0.86,21.45,2.23,2.11,8.78,1.98,65.0,0.87,326.97,471.27,756.8,1.99,24.44,0.0
2021-11-03 10:00:00,2021-11-03 11:00:00,77.19,250.27,3.18,18.77,12.57,8.68,3.56,0.89,30.87,3.74,2.59,11.91,2.86,49.35,0.39,278.08,578.84,756.44,2.02,27.31,0.0
2021-11-03 11:00:00,2021-11-03 12:00:00,71.02,237.26,0.92,15.72,9.12,6.34,3.44,0.89,29.09,19.54,3.48,12.76,2.98,39.64,0.66,318.51,610.53,755.75,1.59,28.4,0.0
2021-11-03 12:00:00,2021-11-03 13:00:00,,,,10.81,5.75,2.98,3.23,0.68,,17.39,4.29,12.62,2.94,36.7,0.55,294.58,570.19,754.72,1.86,28.82,0.0
2021-11-03 13:00:00,2021-11-03 14:00:00,,,0.03,14.22,7.57,4.64,3.68,0.84,,14.11,3.5,11.43,2.63,35.82,0.77,317.19,491.15,753.88,1.36,28.68,0.0
2021-11-03 14:00:00,2021-11-03 15:00:00,,,0.18,12.84,6.87,4.45,3.58,0.82,,5.23,3.64,12.89,3.11,36.31,0.81,320.83,297.94,753.36,1.49,28.42,0.0
2021-11-03 15:00:00,2021-11-03 16:00:00,,,,,,,3.9,1.17,20.38,3.68,3.53,12.19,2.87,38.37,0.47,313.47,150.35,753.02,1.29,28.32,0.0
2021-11-03 16:00:00,2021-11-03 17:00:00,,,,,,,4.0,1.01,7.53,3.35,3.54,11.98,2.87,52.33,0.04,208.51,55.33,752.88,1.34,26.45,0.0
2021-11-03 17:00:00,2021-11-03 18:00:00,,,10.27,11.68,17.9,9.46,3.58,2.1,7.65,2.7,3.46,14.06,3.57,64.48,0.07,159.2,11.96,753.18,1.53,23.12,0.0
2021-11-03 18:00:00,2021-11-03 19:00:00,60.7,120.4,7.31,29.5,19.89,13.21,27.22,2.21,7.67,3.42,4.62,16.78,4.49,67.41,0.1,122.53,10.66,753.64,2.34,21.79,0.0
2021-11-03 19:00:00,2021-11-03 20:00:00,98.55,330.1,8.6,22.43,17.18,11.92,2.81,2.37,7.31,3.6,5.16,17.34,4.52,70.55,0.08,125.01,10.64,754.13,2.42,21.07,0.0
2021-11-03 20:00:00,2021-11-03 21:00:00,99.41,297.79,10.14,22.32,18.38,12.66,2.95,2.33,19.88,3.85,6.63,18.92,5.0,74.53,0.08,171.69,10.67,754.67,2.74,20.62,0.0
2021-11-03 21:00:00,2021-11-03 22:00:00,101.88,255.88,11.01,21.63,18.72,12.81,3.43,2.32,20.18,3.9,7.85,19.93,5.35,78.78,0.05,161.15,10.74,754.81,2.96,20.1,0.0
2021-11-03 22:00:00,2021-11-03 23:00:00,91.07,237.25,12.64,23.0,20.77,14.14,3.51,2.21,19.82,3.92,8.72,20.13,5.51,80.16,0.08,220.54,10.74,754.8,3.06,19.7,0.0
2021-11-03 23:00:00,2021-11-04 00:00:00,114.12,271.77,12.5,21.84,20.04,13.61,2.82,2.04,19.48,3.82,9.12,19.7,5.5,81.96,0.07,144.6,10.73,754.65,3.07,19.32,0.0
2021-11-04 00:00:00,2021-11-04 01:00:00,105.71,244.63,11.66,20.68,18.74,12.63,1.89,1.98,19.91,3.55,9.1,18.42,5.22,83.95,0.08,139.97,10.69,754.56,3.01,18.81,0.0
2021-11-04 01:00:00,2021-11-04 02:00:00,99.61,199.49,10.64,18.79,16.9,11.45,1.29,1.75,20.14,3.26,8.73,16.96,4.88,86.36,0.07,142.82,10.69,754.25,2.87,18.43,0.0
2021-11-04 02:00:00,2021-11-04 03:00:00,95.12,173.26,10.26,17.99,16.18,10.96,1.3,1.56,20.07,2.99,8.35,15.34,4.47,89.3,0.07,144.76,10.71,753.96,2.65,18.1,0.0
2021-11-04 03:00:00,2021-11-04 04:00:00,94.92,184.2,10.34,17.8,16.13,10.89,1.35,1.4,19.92,2.78,8.03,13.87,4.09,90.47,0.09,203.63,10.75,753.94,2.49,17.87,0.0
2021-11-04 04:00:00,2021-11-04 05:00:00,89.74,162.72,9.15,15.92,14.17,9.6,1.31,1.4,18.95,2.6,7.75,12.6,3.74,87.76,0.09,108.68,10.77,754.13,2.34,17.8,0.0
2021-11-04 05:00:00,2021-11-04 06:00:00,85.26,149.1,7.69,14.39,12.17,8.23,1.37,1.3,19.52,2.39,7.42,11.18,3.31,87.62,0.11,271.81,11.16,754.4,2.09,17.68,0.0
2021-11-04 06:00:00,2021-11-04 07:00:00,82.13,141.73,6.71,13.12,10.7,7.23,1.29,1.24,19.4,2.21,7.18,9.96,2.94,88.86,0.12,187.03,33.77,754.93,1.84,17.55,0.0
2021-11-04 07:00:00,2021-11-04 08:00:00,82.66,154.65,5.75,11.78,9.2,6.22,1.78,1.23,19.65,2.07,7.06,8.97,2.64,79.99,0.14,278.08,110.09,755.65,1.62,19.33,0.0
2021-11-04 08:00:00,2021-11-04 09:00:00,46.84,155.11,4.81,11.05,8.05,5.37,1.81,1.26,22.58,2.08,7.37,8.54,2.49,69.14,0.72,324.82,307.01,756.18,1.49,21.9,0.0
2021-11-04 09:00:00,2021-11-04 10:00:00,60.51,158.87,3.12,11.18,6.75,4.51,1.71,1.51,29.38,2.17,7.49,8.65,2.46,61.89,0.7,325.0,455.89,756.37,1.38,24.02,0.0
2021-11-04 10:00:00,2021-11-04 11:00:00,54.33,153.87,2.58,9.9,5.62,3.79,1.95,1.46,38.25,2.28,6.04,9.75,2.65,52.87,0.8,323.22,567.45,756.13,1.27,26.19,0.0
2021-11-04 11:00:00,2021-11-04 12:00:00,50.66,167.48,2.75,8.35,4.94,3.54,2.31,1.22,59.26,2.13,5.8,9.59,2.5,45.31,1.01,325.15,602.37,755.32,1.32,27.51,0.0
2021-11-04 12:00:00,2021-11-04 13:00:00,50.96,160.23,4.65,12.23,8.55,5.9,1.62,1.25,62.59,19.34,2.29,6.96,1.34,39.43,0.78,318.03,573.34,754.34,0.94,28.5,0.0
2021-11-04 13:00:00,2021-11-04 14:00:00,53.11,164.51,4.63,12.1,8.46,5.92,1.5,1.04,63.05,3.86,1.51,6.0,1.19,35.48,0.92,323.13,500.57,753.55,0.59,28.84,0.0
2021-11-04 14:00:00,2021-11-04 15:00:00,44.7,133.21,4.54,12.66,8.69,5.95,1.34,0.94,60.75,1.31,1.87,10.45,2.23,33.08,0.55,311.72,292.35,753.19,2.06,29.07,0.0
2021-11-04 15:00:00,2021-11-04 16:00:00,44.36,132.83,4.71,15.89,10.54,7.22,1.44,0.96,53.06,1.15,1.72,8.46,1.78,34.12,0.44,313.45,158.21,753.02,1.16,28.85,0.0
2021-11-04 16:00:00,2021-11-04 17:00:00,41.7,141.2,4.72,17.99,11.67,7.97,1.8,0.99,41.45,1.47,2.22,11.04,2.68,47.14,0.25,268.3,57.16,753.14,1.12,26.58,0.0
2021-11-04 17:00:00,2021-11-04 18:00:00,44.89,157.9,7.48,30.28,20.45,13.65,2.38,1.4,21.02,2.04,2.72,13.2,3.34,66.48,0.09,124.99,11.67,753.44,1.26,22.8,0.0
2021-11-04 18:00:00,2021-11-04 19:00:00,47.68,166.63,8.98,31.41,22.27,15.02,2.78,2.1,20.31,3.46,4.34,22.92,6.36,70.32,0.09,130.66,10.64,753.91,2.7,21.59,0.0
2021-11-04 19:00:00,2021-11-04 20:00:00,64.08,197.0,10.08,30.5,22.68,15.47,2.63,2.24,21.13,3.15,3.35,16.9,4.52,74.75,0.08,135.02,10.68,754.31,1.92,20.95,0.0
2021-11-04 20:00:00,2021-11-04 21:00:00,89.13,244.09,8.73,28.98,20.78,14.05,5.82,2.19,19.54,3.29,3.34,17.03,4.57,73.63,0.08,155.05,10.69,754.59,1.91,20.63,0.0
2021-11-04 21:00:00,2021-11-04 22:00:00,275.53,584.77,9.96,31.08,22.89,15.5,6.24,2.21,19.69,3.68,3.19,15.81,4.54,77.17,0.08,134.52,10.71,754.68,1.84,19.93,0.0
2021-11-04 22:00:00,2021-11-04 23:00:00,302.58,385.94,8.78,28.69,20.66,14.07,5.89,2.17,20.07,3.62,2.94,13.89,4.0,79.02,0.07,151.43,10.72,754.57,1.47,19.59,0.0
2021-11-04 23:00:00,2021-11-05 00:00:00,302.54,565.31,7.56,25.24,17.83,12.18,5.77,2.06,21.27,5.73,2.94,12.78,3.95,82.61,0.07,159.16,10.71,754.46,1.85,19.3,0.0
2021-11-05 00:00:00,2021-11-05 01:00:00,295.0,449.66,6.53,21.61,15.07,10.34,2.86,1.71,21.65,6.09,2.35,7.8,2.61,85.39,0.1,138.57,10.7,754.2,1.44,18.82,0.0
2021-11-05 01:00:00,2021-11-05 02:00:00,190.83,428.68,6.05,19.45,13.53,9.3,1.44,1.36,21.3,3.88,1.59,4.88,1.59,87.13,0.09,142.97,10.73,754.03,0.75,18.57,0.0
2021-11-05 02:00:00,2021-11-05 03:00:00,123.94,237.15,5.2,16.0,10.99,7.69,0.36,1.18,21.87,2.11,1.08,2.19,0.72,87.38,0.05,143.79,10.8,753.78,0.36,18.4,0.0
2021-11-05 03:00:00,2021-11-05 04:00:00,96.23,237.93,4.84,13.74,9.5,6.7,0.24,1.0,24.31,1.4,0.93,1.47,0.47,86.29,0.1,125.62,10.91,753.88,0.28,18.41,0.0
2021-11-05 04:00:00,2021-11-05 05:00:00,79.8,166.23,4.85,13.35,9.31,6.52,1.35,0.98,25.09,2.84,1.18,1.7,0.6,84.9,0.1,227.9,10.98,754.01,0.47,18.48,0.0
2021-11-05 05:00:00,2021-11-05 06:00:00,114.73,246.38,5.29,16.93,11.58,7.98,1.29,0.98,23.8,3.08,1.33,1.97,0.74,86.77,0.06,198.21,11.27,754.33,0.51,18.12,0.0
2021-11-05 06:00:00,2021-11-05 07:00:00,74.95,185.38,5.02,14.98,10.32,7.15,1.16,0.92,23.83,1.33,1.1,1.9,0.52,88.35,0.08,143.87,33.24,754.79,0.26,18.01,0.0
2021-11-05 07:00:00,2021-11-05 08:00:00,84.38,186.05,4.96,13.05,9.23,6.47,1.43,0.91,27.32,1.39,1.1,1.63,0.44,81.24,0.07,275.77,111.74,755.26,0.22,19.38,0.0
2021-11-05 08:00:00,2021-11-05 09:00:00,70.39,182.28,5.03,13.5,9.53,6.63,1.55,0.91,32.65,1.43,1.2,2.12,0.54,70.89,0.37,198.93,313.68,755.76,0.23,22.01,0.0
2021-11-05 09:00:00,2021-11-05 10:00:00,77.69,222.02,5.38,16.3,11.3,8.09,2.15,0.91,42.46,1.36,1.11,2.02,0.5,60.8,0.11,182.78,443.98,755.89,0.22,24.66,0.0
2021-11-05 10:00:00,2021-11-05 11:00:00,55.63,150.78,4.86,14.34,9.84,6.9,2.26,1.08,48.92,1.92,1.44,4.18,0.93,54.8,0.53,320.6,559.78,755.55,0.31,26.39,0.0
2021-11-05 11:00:00,2021-11-05 12:00:00,59.83,190.41,4.51,13.29,8.99,6.17,1.98,0.93,62.25,4.32,1.34,4.14,0.9,48.32,0.75,320.0,602.0,754.86,0.31,27.69,0.0
2021-11-05 12:00:00,2021-11-05 13:00:00,51.99,157.14,4.53,13.36,9.04,6.22,1.53,0.81,67.16,1.67,1.05,3.61,0.76,40.44,0.82,321.3,542.57,753.85,0.27,28.55,0.0
2021-11-05 13:00:00,2021-11-05 14:00:00,53.4,171.25,4.43,13.09,8.83,5.96,1.04,0.83,70.49,0.97,0.94,2.75,0.6,38.54,1.2,323.95,449.53,752.95,0.23,28.59,0.0
2021-11-05 14:00:00,2021-11-05 15:00:00,43.5,140.69,4.41,13.06,8.79,6.08,0.9,0.86,71.73,0.88,1.18,4.02,0.83,35.46,1.3,324.98,278.49,752.53,0.28,28.59,0.0
2021-11-05 15:00:00,2021-11-05 16:00:00,39.03,169.18,4.39,14.0,9.28,6.49,1.12,0.86,71.28,1.06,1.76,7.1,1.46,40.19,1.01,326.23,115.11,752.33,0.49,27.81,0.0
2021-11-05 16:00:00,2021-11-05 17:00:00,40.89,162.07,4.42,14.48,9.55,6.64,2.07,0.86,60.8,1.18,1.53,5.85,1.22,47.53,0.7,329.16,47.62,752.32,0.42,26.34,0.0
2021-11-05 17:00:00,2021-11-05 18:00:00,50.67,187.55,6.31,27.76,18.16,12.15,2.7,1.15,28.51,1.52,1.95,7.8,1.83,64.53,0.06,186.03,12.09,752.39,0.64,23.38,0.0
2021-11-05 18:00:00,2021-11-05 19:00:00,49.26,212.65,11.53,39.61,28.7,19.07,3.5,1.69,20.33,3.25,4.45,23.31,6.31,68.79,0.06,146.43,10.73,752.78,2.43,22.09,0.0
2021-11-05 19:00:00,2021-11-05 20:00:00,74.55,260.63,11.48,36.37,26.94,18.16,3.48,1.99,20.71,4.35,4.71,24.57,6.86,70.13,0.04,235.91,10.69,753.14,2.67,21.56,0.0
2021-11-05 20:00:00,2021-11-05 21:00:00,106.2,314.15,7.81,27.48,19.23,13.05,3.16,1.97,24.06,2.97,3.0,14.65,3.73,68.8,0.07,241.74,10.75,753.27,1.5,21.23,0.0
2021-11-05 21:00:00,2021-11-05 22:00:00,134.84,362.83,7.3,23.85,16.88,11.47,2.32,1.84,26.47,2.69,2.48,11.12,2.75,72.23,0.11,318.17,10.73,753.4,1.08,20.83,0.0
2021-11-05 22:00:00,2021-11-05 23:00:00,110.32,285.45,8.81,26.39,19.46,13.43,2.14,1.65,25.04,1.96,1.83,6.84,1.53,76.27,0.12,297.68,10.72,753.24,0.55,20.21,0.0
