From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),AT ()
2021-08-06 13:00:00,2021-08-06 14:00:00,18.69,40.06,2.2,1.32,3.54,,36.98,0.17,24.4,,,,,,57.23,0.45,14.62,28.22
2021-08-06 14:00:00,2021-08-06 15:00:00,20.69,45.8,2.34,1.81,4.15,,38.4,0.17,24.86,,,,,,54.02,0.42,0.67,29.35
2021-08-06 15:00:00,2021-08-06 16:00:00,14.21,48.93,2.13,1.95,4.09,,38.85,0.17,27.39,,,,,,53.15,0.43,0.43,29.71
2021-08-06 16:00:00,2021-08-06 17:00:00,16.38,46.94,2.76,3.11,5.86,,35.53,0.17,21.26,,,,,,51.66,0.42,0.61,29.8
2021-08-06 17:00:00,2021-08-06 18:00:00,17.0,43.35,3.89,6.5,10.38,,38.95,0.17,20.21,,,,,,54.5,0.41,0.48,28.87
2021-08-06 18:00:00,2021-08-06 19:00:00,15.31,42.59,5.33,12.07,17.41,,37.72,0.17,14.65,,,,,,60.93,0.37,0.41,27.37
2021-08-06 19:00:00,2021-08-06 20:00:00,17.52,46.13,6.54,13.43,19.97,,35.89,0.17,10.06,,,,,,64.21,0.35,0.41,26.66
2021-08-06 20:00:00,2021-08-06 21:00:00,17.16,50.13,4.68,9.07,13.75,,35.63,0.17,10.48,,,,,,64.95,0.38,0.37,26.35
2021-08-06 21:00:00,2021-08-06 22:00:00,17.84,45.6,3.54,10.56,14.1,,39.41,0.17,7.01,,,,,,71.27,0.36,0.38,25.51
2021-08-06 22:00:00,2021-08-06 23:00:00,14.62,37.35,3.79,8.21,12.0,,37.83,0.17,7.31,,,,,,75.02,0.38,0.4,24.47
2021-08-06 23:00:00,2021-08-07 00:00:00,14.0,27.53,3.85,8.67,12.52,,32.15,0.17,5.24,,,,,,79.44,0.37,0.47,23.75
2021-08-07 00:00:00,2021-08-07 01:00:00,11.47,22.59,3.82,7.05,10.86,,35.57,0.17,4.54,,,,,,82.39,0.38,0.53,23.19
2021-08-07 01:00:00,2021-08-07 02:00:00,13.53,21.87,4.0,5.38,9.38,,36.26,0.17,6.91,,,,,,80.7,0.38,0.52,23.19
2021-08-07 02:00:00,2021-08-07 03:00:00,10.62,19.47,3.22,5.56,8.78,,40.91,0.17,6.29,,,,,,81.16,0.37,0.55,22.92
2021-08-07 03:00:00,2021-08-07 04:00:00,12.53,18.47,2.59,3.85,6.44,,39.02,0.17,8.83,,,,,,80.43,0.39,0.44,22.86
2021-08-07 04:00:00,2021-08-07 05:00:00,12.15,20.13,1.98,2.53,4.5,,37.78,0.17,11.04,,,,,,79.67,0.41,0.38,22.68
2021-08-07 05:00:00,2021-08-07 06:00:00,10.41,24.67,2.32,2.75,5.08,,35.66,0.17,11.04,,,,,,80.65,0.41,0.37,22.49
2021-08-07 06:00:00,2021-08-07 07:00:00,12.53,26.47,4.59,5.58,10.17,,35.37,0.17,6.93,,,,,,82.2,0.37,0.42,22.35
2021-08-07 07:00:00,2021-08-07 08:00:00,14.69,27.06,4.75,5.24,9.99,,38.78,0.17,8.36,,,,,,79.32,0.39,0.45,23.15
2021-08-07 08:00:00,2021-08-07 09:00:00,15.0,33.87,5.17,5.16,10.33,,38.98,0.17,10.12,,,,,,74.59,0.4,0.27,24.24
2021-08-07 09:00:00,2021-08-07 10:00:00,19.21,41.67,3.74,5.23,8.97,,36.88,0.17,15.71,,,,,,67.14,0.4,0.19,25.83
2021-08-07 10:00:00,2021-08-07 11:00:00,14.93,40.8,3.57,6.23,9.79,,21.99,0.17,18.7,,,,,,65.03,0.41,0.15,26.5
2021-08-07 11:00:00,2021-08-07 12:00:00,18.22,42.77,3.07,5.75,8.81,,,,21.52,,,,,,60.8,0.39,0.13,27.36
2021-08-07 12:00:00,2021-08-07 13:00:00,21.52,48.59,3.56,6.71,10.25,,,,23.84,,,,,,56.16,0.37,0.13,28.59
2021-08-07 13:00:00,2021-08-07 14:00:00,25.94,50.0,3.04,7.35,10.39,,,,27.94,,,,,,52.05,0.37,0.14,29.63
2021-08-07 14:00:00,2021-08-07 15:00:00,16.9,45.73,2.53,5.76,8.29,,,,27.44,,,,,,48.09,0.35,0.15,30.73
2021-08-07 15:00:00,2021-08-07 16:00:00,18.37,46.77,2.99,7.11,10.09,,,,26.66,,,,,,44.27,0.35,0.15,31.67
2021-08-07 16:00:00,2021-08-07 17:00:00,19.0,49.4,3.42,9.35,12.76,,3.44,,21.76,,,,,,42.86,0.34,0.15,32.31
2021-08-07 17:00:00,2021-08-07 18:00:00,21.52,57.6,6.77,16.16,22.8,,,,15.21,,,,,,46.4,0.32,0.13,30.71
2021-08-07 18:00:00,2021-08-07 19:00:00,24.53,81.39,5.93,22.5,28.44,,,,5.48,,,,,,52.71,0.29,0.12,28.91
2021-08-07 19:00:00,2021-08-07 20:00:00,25.0,80.67,4.13,18.52,22.65,,,,12.26,,,,,,65.1,0.4,71.26,26.43
2021-08-07 20:00:00,2021-08-07 21:00:00,16.55,50.93,3.93,10.77,14.7,,,,12.61,,,,,,71.62,0.4,0.11,24.94
2021-08-07 21:00:00,2021-08-07 22:00:00,10.79,32.82,3.47,11.64,15.11,,,,11.68,,,,,,73.69,0.4,0.14,24.54
2021-08-07 22:00:00,2021-08-07 23:00:00,15.89,30.53,3.21,10.36,13.57,,,,9.07,,,,,,78.92,0.42,58.13,23.95
2021-08-07 23:00:00,2021-08-08 00:00:00,17.84,26.73,4.89,10.68,15.58,,,,4.27,,,,,,83.56,0.38,358.96,23.3
2021-08-08 00:00:00,2021-08-08 01:00:00,15.47,22.47,4.95,10.54,15.5,,,,2.87,,,,,,81.3,0.37,359.24,23.42
2021-08-08 01:00:00,2021-08-08 02:00:00,13.32,28.37,3.42,6.38,9.8,,,,6.99,,,,,,79.26,0.39,359.01,23.31
2021-08-08 02:00:00,2021-08-08 03:00:00,8.78,26.0,2.74,5.51,8.26,,,,7.53,,,,,,80.97,0.38,152.74,22.88
2021-08-08 03:00:00,2021-08-08 04:00:00,8.0,19.0,2.09,4.77,6.87,,,,10.31,,,,,,79.71,0.37,332.59,22.85
2021-08-08 04:00:00,2021-08-08 05:00:00,13.89,18.47,1.91,4.29,6.19,,,,12.46,,,,,,76.91,0.35,358.96,22.91
2021-08-08 05:00:00,2021-08-08 06:00:00,10.78,18.0,2.23,5.35,7.57,,,,11.97,,,,,,78.27,0.35,359.05,22.55
2021-08-08 06:00:00,2021-08-08 07:00:00,9.15,19.6,2.49,4.91,7.41,,,,11.81,,,,,,77.76,0.36,358.99,22.66
2021-08-08 07:00:00,2021-08-08 08:00:00,11.53,23.67,2.6,6.09,8.7,,,,10.74,,,,,,79.08,0.33,359.05,22.9
2021-08-08 08:00:00,2021-08-08 09:00:00,14.53,25.47,3.74,6.68,10.41,,,,13.95,,,,,,74.45,0.38,44.3,24.14
2021-08-08 09:00:00,2021-08-08 10:00:00,16.68,28.75,3.15,6.15,9.3,,,,19.08,,,,,,68.04,0.39,1.01,25.75
2021-08-08 10:00:00,2021-08-08 11:00:00,16.16,33.6,3.45,5.57,9.04,,,,22.45,,,,,,63.97,0.37,0.55,27.09
2021-08-08 11:00:00,2021-08-08 12:00:00,16.84,39.8,3.15,5.28,8.43,,,,24.93,,,,,,59.83,0.36,0.34,28.26
2021-08-08 12:00:00,2021-08-08 13:00:00,16.16,41.35,2.14,4.87,7.01,,,,28.32,,,,,,58.34,0.35,0.32,28.31
2021-08-08 13:00:00,2021-08-08 14:00:00,17.68,36.86,2.63,5.0,7.64,,,,31.12,,,,,,53.48,0.36,0.23,29.2
2021-08-08 14:00:00,2021-08-08 15:00:00,17.16,33.4,1.69,4.34,6.04,,,,29.8,,,,,,47.45,0.35,0.2,30.49
2021-08-08 15:00:00,2021-08-08 16:00:00,11.94,30.94,2.23,5.55,7.79,,,,33.1,,,,,,45.66,0.33,0.18,30.98
2021-08-08 16:00:00,2021-08-08 17:00:00,15.22,30.53,1.97,5.89,7.87,,,,36.18,,,,,,43.25,0.33,0.17,31.92
2021-08-08 17:00:00,2021-08-08 18:00:00,15.16,33.67,1.94,7.75,9.69,,,,38.59,,,,,,45.77,0.32,0.16,30.95
2021-08-08 18:00:00,2021-08-08 19:00:00,12.47,34.4,1.69,3.6,5.28,,,,39.46,,,,,,52.66,0.3,0.13,28.84
2021-08-08 19:00:00,2021-08-08 20:00:00,31.36,47.33,1.5,5.5,7.01,,,,31.59,,,,,,58.23,0.29,0.12,27.36
2021-08-08 20:00:00,2021-08-08 21:00:00,31.62,57.88,3.05,29.8,32.83,,,,11.54,,,,,,65.85,0.29,0.13,26.33
2021-08-08 21:00:00,2021-08-08 22:00:00,33.52,58.67,1.76,12.5,14.26,,,,23.9,,,,,,65.69,0.3,0.15,25.98
2021-08-08 22:00:00,2021-08-08 23:00:00,28.1,56.2,2.77,10.94,13.71,,,,12.78,,,,,,72.2,0.39,13.06,25.54
2021-08-08 23:00:00,2021-08-09 00:00:00,19.07,38.67,2.83,8.4,11.24,,,,8.66,,,,,,74.8,0.37,0.17,25.01
2021-08-09 00:00:00,2021-08-09 01:00:00,17.84,24.35,0.85,3.5,4.35,,,,12.21,,,,,,85.45,0.41,84.39,22.72
2021-08-09 01:00:00,2021-08-09 02:00:00,13.79,21.47,2.77,5.54,8.31,,,,2.7,,,,,,91.16,0.34,324.14,22.33
2021-08-09 02:00:00,2021-08-09 03:00:00,15.53,19.93,3.44,7.33,10.77,,,,,,,,,,91.56,0.32,216.5,22.26
2021-08-09 03:00:00,2021-08-09 04:00:00,13.47,17.93,1.86,4.66,6.52,,,,3.94,,,,,,87.43,0.35,255.28,22.67
2021-08-09 04:00:00,2021-08-09 05:00:00,13.85,18.59,0.84,3.64,4.49,,,,12.71,,,,,,86.45,0.36,170.72,22.45
2021-08-09 05:00:00,2021-08-09 06:00:00,17.37,23.22,1.47,3.86,5.33,,,,3.93,,,,,,88.3,0.36,0.37,22.25
2021-08-09 06:00:00,2021-08-09 07:00:00,19.38,25.63,3.57,6.44,10.02,,,,3.73,,,,,,84.53,0.34,116.88,22.53
2021-08-09 07:00:00,2021-08-09 08:00:00,14.11,25.33,4.33,6.64,10.97,,,,6.12,,,,,,82.1,0.34,359.06,23.35
2021-08-09 08:00:00,2021-08-09 09:00:00,18.89,31.07,3.93,5.58,9.51,,,,9.94,,,,,,75.55,0.36,358.93,25.03
2021-08-09 09:00:00,2021-08-09 10:00:00,22.53,34.67,3.47,6.25,9.74,,,,15.35,,,,,,70.96,0.37,260.17,25.92
2021-08-09 10:00:00,2021-08-09 11:00:00,20.48,35.41,2.81,5.6,8.4,,,,20.16,,,,,,66.41,0.34,349.98,27.17
2021-08-09 11:00:00,2021-08-09 12:00:00,25.05,37.2,2.03,5.86,7.89,,,,25.99,,,,,,60.48,0.34,358.97,28.88
2021-08-09 12:00:00,2021-08-09 13:00:00,18.45,35.73,1.89,4.5,6.4,,,,28.74,,,,,,55.77,0.33,359.03,30.11
2021-08-09 13:00:00,2021-08-09 14:00:00,18.69,35.73,1.88,4.54,6.42,,1.79,,32.45,,,,,,50.85,0.33,358.92,31.06
2021-08-09 14:00:00,2021-08-09 15:00:00,17.32,39.0,1.74,5.96,7.69,,,,34.75,,,,,,46.64,0.33,27.16,32.53
2021-08-09 15:00:00,2021-08-09 16:00:00,19.53,37.93,1.83,6.7,8.54,,,,41.1,,,,,,47.74,0.35,0.27,31.92
2021-08-09 16:00:00,2021-08-09 17:00:00,18.32,37.0,2.21,8.54,10.77,,0.26,,45.82,,,,,,47.17,0.35,0.25,31.6
2021-08-09 17:00:00,2021-08-09 18:00:00,18.84,41.27,1.8,11.75,13.55,,0.48,,45.74,,,,,,49.84,0.31,0.21,30.57
2021-08-09 18:00:00,2021-08-09 19:00:00,26.6,50.33,1.34,6.25,7.6,,,,43.27,,,,,,60.44,0.33,0.19,28.4
2021-08-09 19:00:00,2021-08-09 20:00:00,36.42,46.51,1.77,7.0,8.77,,,,23.49,,,,,,75.06,0.32,155.76,26.04
2021-08-09 20:00:00,2021-08-09 21:00:00,27.06,37.93,3.17,11.36,14.53,,,,15.13,,,,,,84.46,0.3,322.95,24.57
2021-08-09 21:00:00,2021-08-09 22:00:00,25.0,52.55,3.16,9.78,12.94,,,,17.53,,,,,,82.91,0.35,358.97,23.96
2021-08-09 22:00:00,2021-08-09 23:00:00,19.93,41.47,2.42,6.44,8.86,,,,16.08,,,,,,85.53,0.35,171.49,23.17
2021-08-09 23:00:00,2021-08-10 00:00:00,14.79,24.27,2.81,10.15,12.97,,,,10.85,,,,,,92.78,0.38,1.32,22.23
2021-08-10 00:00:00,2021-08-10 01:00:00,12.32,27.47,3.72,12.04,15.76,,,,7.42,,,,,,93.3,0.32,0.7,22.2
2021-08-10 01:00:00,2021-08-10 02:00:00,12.84,23.29,2.92,8.06,10.98,,,,10.73,,,,,,93.89,0.3,0.79,21.61
2021-08-10 02:00:00,2021-08-10 03:00:00,13.68,19.6,2.54,4.79,7.32,,,,8.79,,,,,,93.2,0.38,0.73,21.8
2021-08-10 03:00:00,2021-08-10 04:00:00,13.31,13.73,2.21,3.72,5.94,,,,5.12,,,,,,92.12,0.35,0.81,21.89
2021-08-10 04:00:00,2021-08-10 05:00:00,12.0,16.0,2.56,3.62,6.19,,,,3.73,,,,,,91.78,0.33,0.94,21.62
2021-08-10 05:00:00,2021-08-10 06:00:00,11.21,14.93,1.75,4.46,6.2,,,,4.19,,,,,,92.63,0.32,0.61,21.25
2021-08-10 06:00:00,2021-08-10 07:00:00,11.85,14.0,3.62,4.7,8.33,,,,2.5,,,,,,92.64,0.32,0.32,21.29
2021-08-10 07:00:00,2021-08-10 08:00:00,12.0,16.13,5.27,8.05,13.32,,,,0.22,,,,,,91.5,0.35,284.19,21.74
2021-08-10 08:00:00,2021-08-10 09:00:00,13.69,19.6,7.13,8.03,15.16,,,,1.5,,,,,,86.44,0.34,359.12,22.65
2021-08-10 09:00:00,2021-08-10 10:00:00,19.05,24.18,5.65,7.06,12.7,,,,5.3,,,,,,78.03,0.34,358.97,24.18
2021-08-10 10:00:00,2021-08-10 11:00:00,14.11,26.47,4.22,6.35,10.56,,,,11.61,,,,,,75.41,0.39,355.89,24.85
2021-08-10 11:00:00,2021-08-10 12:00:00,14.68,23.87,3.21,6.06,9.28,,0.81,,16.2,,,,,,72.55,0.4,56.26,25.49
2021-08-10 12:00:00,2021-08-10 13:00:00,15.0,23.6,3.87,5.37,9.24,,,,18.59,,,,,,70.3,0.43,359.2,26.01
2021-08-10 13:00:00,2021-08-10 14:00:00,22.57,25.0,3.03,5.48,8.53,,,,21.71,,,,,,65.9,0.42,359.08,27.53
2021-08-10 14:00:00,2021-08-10 15:00:00,18.95,22.87,2.93,4.63,7.56,,,,25.16,,,,,,63.26,0.42,359.05,28.16
2021-08-10 15:00:00,2021-08-10 16:00:00,14.63,22.07,3.16,4.82,7.98,,,,25.72,,,,,,61.85,0.41,330.05,28.53
2021-08-10 16:00:00,2021-08-10 17:00:00,14.84,25.13,3.34,6.75,10.1,,,,25.53,,,,,,60.0,0.41,269.34,28.74
2021-08-10 17:00:00,2021-08-10 18:00:00,16.69,30.71,3.67,8.73,12.4,,,,23.66,,,,,,61.13,0.38,153.79,28.13
2021-08-10 18:00:00,2021-08-10 19:00:00,17.0,36.12,3.7,10.51,14.22,,,,21.22,,,,,,64.95,0.38,0.64,26.93
2021-08-10 19:00:00,2021-08-10 20:00:00,17.0,38.53,3.67,11.62,15.28,,,,17.86,,,,,,69.34,0.38,1.33,25.87
2021-08-10 20:00:00,2021-08-10 21:00:00,22.05,41.13,4.17,11.46,15.64,,,,14.16,,,,,,71.14,0.39,1.68,25.28
2021-08-10 21:00:00,2021-08-10 22:00:00,19.64,41.93,5.69,12.17,17.87,,,,10.71,,,,,,72.55,0.39,1.83,24.96
2021-08-10 22:00:00,2021-08-10 23:00:00,17.42,36.73,2.71,5.84,8.55,,,,14.93,,,,,,74.03,0.41,1.79,24.48
2021-08-10 23:00:00,2021-08-11 00:00:00,17.0,26.6,2.52,4.03,6.55,,,,15.2,,,,,,72.97,0.42,1.58,24.32
2021-08-11 00:00:00,2021-08-11 01:00:00,9.43,18.33,2.74,3.65,6.39,,,,13.6,,,,,,75.34,0.42,1.47,23.85
2021-08-11 01:00:00,2021-08-11 02:00:00,13.05,19.73,3.0,4.0,6.99,,,,12.07,,,,,,77.15,0.41,1.49,23.45
2021-08-11 02:00:00,2021-08-11 03:00:00,15.37,23.06,2.67,2.66,5.32,,1.58,,13.02,,,,,,77.93,0.42,1.58,23.2
2021-08-11 03:00:00,2021-08-11 04:00:00,,,,,,,,,,,,,,,,,,
2021-08-11 04:00:00,2021-08-11 05:00:00,,,,,,,,,,,,,,,,,,
2021-08-11 05:00:00,2021-08-11 06:00:00,,,,,,,,,,,,,,,,,,
2021-08-11 06:00:00,2021-08-11 07:00:00,,,,,,,,,,,,,,,,,,
2021-08-11 07:00:00,2021-08-11 08:00:00,,,,,,,,,,,,,,,,,,
2021-08-11 08:00:00,2021-08-11 09:00:00,,,,,,,,,,,,,,,,,,
2021-08-11 09:00:00,2021-08-11 10:00:00,,,,,,,,,,,,,,,,,,
2021-08-11 10:00:00,2021-08-11 11:00:00,,,,,,,,,,,,,,,,,,
2021-08-11 11:00:00,2021-08-11 12:00:00,15.0,39.6,3.17,4.6,7.78,,,,20.74,,,,,,62.01,0.45,0.36,27.91
2021-08-11 12:00:00,2021-08-11 13:00:00,16.68,37.82,3.09,5.25,8.33,,,,22.34,,,,,,60.11,0.42,0.29,28.34
2021-08-11 13:00:00,2021-08-11 14:00:00,18.68,39.77,3.45,4.87,8.33,,,,22.52,,,,,,56.47,0.42,0.17,29.22
2021-08-11 14:00:00,2021-08-11 15:00:00,11.4,41.33,3.37,4.42,7.78,,,,22.16,,,,,,54.33,0.41,0.15,29.68
2021-08-11 15:00:00,2021-08-11 16:00:00,15.87,49.13,3.81,7.12,10.93,,,,22.2,,,,,,55.23,0.4,0.12,29.07
2021-08-11 16:00:00,2021-08-11 17:00:00,19.53,64.93,3.92,8.15,12.06,,0.35,,20.47,,,,,,55.76,0.37,0.12,29.12
2021-08-11 17:00:00,2021-08-11 18:00:00,18.32,64.6,3.5,8.69,12.2,,9.73,,21.11,,,,,,54.06,0.39,0.13,29.4
2021-08-11 18:00:00,2021-08-11 19:00:00,24.73,63.8,6.0,16.83,22.83,,,,12.57,,,,,,60.53,0.34,0.09,27.59
2021-08-11 19:00:00,2021-08-11 20:00:00,30.21,70.13,5.08,14.86,19.93,,,,15.58,,,,,,62.34,0.36,0.1,26.63
2021-08-11 20:00:00,2021-08-11 21:00:00,20.06,71.47,6.7,20.86,27.55,,,,5.44,,,,,,66.87,0.33,0.12,26.04
2021-08-11 21:00:00,2021-08-11 22:00:00,24.71,78.47,9.15,24.65,33.8,,,,1.91,,,,,,70.62,0.33,0.15,25.51
2021-08-11 22:00:00,2021-08-11 23:00:00,26.84,74.92,4.74,19.98,24.72,,,,7.71,,,,,,67.77,0.33,0.15,25.88
2021-08-11 23:00:00,2021-08-12 00:00:00,24.0,61.2,3.19,9.36,12.55,,,,11.49,,,,,,70.37,0.42,0.15,25.31
2021-08-12 00:00:00,2021-08-12 01:00:00,25.68,49.04,3.37,7.22,10.59,,,,9.94,,,,,,75.94,0.41,0.23,23.81
2021-08-12 01:00:00,2021-08-12 02:00:00,15.06,30.27,2.5,4.44,6.94,,,,10.65,,,,,,77.54,0.41,0.28,23.1
2021-08-12 02:00:00,2021-08-12 03:00:00,14.37,19.63,2.46,3.78,6.24,,,,12.13,,,,,,79.18,0.4,0.32,22.73
2021-08-12 03:00:00,2021-08-12 04:00:00,12.47,17.2,2.69,2.81,5.51,,,,9.22,,,,,,81.58,0.4,0.47,22.37
2021-08-12 04:00:00,2021-08-12 05:00:00,11.16,15.73,2.81,3.54,6.35,,,,8.69,,,,,,81.12,0.41,0.52,22.36
2021-08-12 05:00:00,2021-08-12 06:00:00,9.32,15.73,2.41,3.63,6.05,,,,9.63,,,,,,79.96,0.42,0.45,22.43
2021-08-12 06:00:00,2021-08-12 07:00:00,16.57,20.07,3.42,3.46,6.89,,,,10.06,,,,,,78.86,0.41,0.4,22.64
2021-08-12 07:00:00,2021-08-12 08:00:00,11.27,25.25,4.58,3.98,8.56,,,,8.97,,,,,,77.05,0.41,0.35,23.32
2021-08-12 08:00:00,2021-08-12 09:00:00,15.05,27.4,4.97,4.53,9.5,,,,10.07,,,,,,74.14,0.39,0.29,24.08
2021-08-12 09:00:00,2021-08-12 10:00:00,14.32,36.13,3.82,3.96,7.77,,,,17.14,,,,,,66.75,0.43,30.0,25.43
2021-08-12 10:00:00,2021-08-12 11:00:00,15.68,49.27,3.5,5.5,8.99,,,,19.69,,,,,,64.05,0.42,43.96,26.42
2021-08-12 11:00:00,2021-08-12 12:00:00,19.38,54.07,3.81,5.32,9.12,,0.96,,19.03,,,,,,64.03,0.44,146.64,26.54
2021-08-12 12:00:00,2021-08-12 13:00:00,19.16,50.73,3.7,4.01,7.7,,,,18.78,,,,,,63.05,0.44,210.44,26.65
2021-08-12 13:00:00,2021-08-12 14:00:00,24.03,45.93,4.62,5.38,10.0,,,,16.74,,,,,,63.7,0.42,223.46,26.49
2021-08-12 14:00:00,2021-08-12 15:00:00,19.11,45.0,3.62,6.09,9.71,,,,19.38,,,,,,64.81,0.41,166.16,26.45
2021-08-12 15:00:00,2021-08-12 16:00:00,21.37,47.13,3.42,7.04,10.47,,,,17.2,,,,,,65.09,0.4,53.85,26.23
2021-08-12 16:00:00,2021-08-12 17:00:00,20.32,54.33,6.48,9.28,15.77,,,,14.6,,,,,,65.79,0.39,6.72,26.11
2021-08-12 17:00:00,2021-08-12 18:00:00,20.84,60.6,3.79,10.34,14.13,,39.08,,14.71,,,,,,65.38,0.4,36.53,26.0
2021-08-12 18:00:00,2021-08-12 19:00:00,21.84,57.73,3.44,10.55,13.99,,37.94,,12.53,,,,,,67.53,0.42,18.03,25.04
2021-08-12 19:00:00,2021-08-12 20:00:00,17.79,47.07,2.43,7.92,10.34,,34.29,,13.8,,,,,,71.53,0.45,32.94,23.38
2021-08-12 20:00:00,2021-08-12 21:00:00,10.27,36.23,2.01,7.11,9.13,,36.8,,15.0,,,,,,73.1,0.44,41.96,22.89
2021-08-12 21:00:00,2021-08-12 22:00:00,10.68,35.2,2.07,8.96,11.04,,36.89,,12.45,,,,,,71.84,0.41,2.12,23.04
2021-08-12 22:00:00,2021-08-12 23:00:00,,,,,,,,,,,,,,,,,,
2021-08-12 23:00:00,2021-08-13 00:00:00,,,,,,,,,,,,,,,,,,
2021-08-13 00:00:00,2021-08-13 01:00:00,,,,,,,,,,,,,,,,,,
2021-08-13 01:00:00,2021-08-13 02:00:00,,,,,,,,,,,,,,,,,,
2021-08-13 02:00:00,2021-08-13 03:00:00,,,,,,,,,,,,,,,,,,
2021-08-13 03:00:00,2021-08-13 04:00:00,,,,,,,,,,,,,,,,,,
2021-08-13 04:00:00,2021-08-13 05:00:00,,,,,,,,,,,,,,,,,,
2021-08-13 05:00:00,2021-08-13 06:00:00,,,,,,,,,,,,,,,,,,
2021-08-13 06:00:00,2021-08-13 07:00:00,,,,,,,,,,,,,,,,,,
2021-08-13 07:00:00,2021-08-13 08:00:00,,,,,,,,,,,,,,,,,,
2021-08-13 08:00:00,2021-08-13 09:00:00,,,,,,,,,,,,,,,,,,
2021-08-13 09:00:00,2021-08-13 10:00:00,,,,,,,,,,,,,,,,,,
2021-08-13 10:00:00,2021-08-13 11:00:00,,,,,,,,,,,,,,,,,,
2021-08-13 11:00:00,2021-08-13 12:00:00,20.0,58.87,2.11,7.11,9.21,,37.05,,15.57,,,,,,67.38,0.42,12.05,25.45
2021-08-13 12:00:00,2021-08-13 13:00:00,17.48,61.6,3.27,8.13,11.41,,38.24,,15.38,0.0,,,,,65.2,0.39,0.11,26.12
2021-08-13 13:00:00,2021-08-13 14:00:00,23.73,61.93,2.85,6.36,9.22,,42.3,,20.38,,,,,,61.56,0.42,47.91,27.18
2021-08-13 14:00:00,2021-08-13 15:00:00,18.27,60.47,1.85,8.41,10.26,,36.78,,18.59,,,,,,63.81,0.42,24.01,26.2
2021-08-13 15:00:00,2021-08-13 16:00:00,22.05,60.53,2.52,7.38,9.9,,36.3,,18.9,,,,,,63.84,0.42,60.91,26.25
2021-08-13 16:00:00,2021-08-13 17:00:00,17.97,63.13,2.78,9.63,12.41,,39.33,,18.62,,,,,,63.13,0.38,0.07,26.68
2021-08-13 17:00:00,2021-08-13 18:00:00,17.84,74.6,6.66,14.72,21.38,,38.88,,12.14,,,,,,62.9,0.34,0.11,26.96
2021-08-13 18:00:00,2021-08-13 19:00:00,29.04,105.93,8.59,18.42,27.0,,37.93,,8.37,,,,,,71.65,0.33,0.13,24.98
2021-08-13 19:00:00,2021-08-13 20:00:00,27.79,101.47,6.7,21.37,28.06,,39.62,,5.8,,,,,,73.44,0.34,0.17,24.42
2021-08-13 20:00:00,2021-08-13 21:00:00,30.36,76.8,5.14,19.31,24.45,,39.59,,4.87,,,,,,73.87,0.32,0.16,24.06
2021-08-13 21:00:00,2021-08-13 22:00:00,31.84,83.6,2.75,15.67,18.41,,38.58,,10.3,,,,,,72.32,0.36,0.18,24.28
2021-08-13 22:00:00,2021-08-13 23:00:00,25.27,68.53,,7.87,7.76,,34.72,,16.88,,,,,,68.41,0.39,0.14,24.93
2021-08-13 23:00:00,2021-08-14 00:00:00,22.32,45.87,1.52,8.33,9.85,,34.23,,14.36,,,,,,70.93,0.37,0.18,24.53
2021-08-14 00:00:00,2021-08-14 01:00:00,18.06,44.75,2.56,14.25,16.82,,35.93,,3.7,,,,,,77.46,0.39,0.3,23.61
2021-08-14 01:00:00,2021-08-14 02:00:00,20.3,46.0,2.88,19.62,22.48,,37.8,,,,,,,,82.28,0.39,0.54,23.07
2021-08-14 02:00:00,2021-08-14 03:00:00,33.0,49.42,0.85,8.91,9.77,,37.64,,5.35,,,,,,81.71,0.42,0.58,22.84
2021-08-14 03:00:00,2021-08-14 04:00:00,18.0,43.87,0.54,3.99,4.53,,37.66,,11.14,,,,,,78.85,0.43,0.38,22.52
2021-08-14 04:00:00,2021-08-14 05:00:00,21.99,41.11,0.19,4.32,4.5,,37.53,,10.5,,,,,,80.98,0.4,0.47,22.2
2021-08-14 05:00:00,2021-08-14 06:00:00,20.64,40.67,0.76,4.52,5.27,,37.14,,10.41,,,,,,80.2,0.41,0.44,22.17
2021-08-14 06:00:00,2021-08-14 07:00:00,16.63,42.53,1.92,4.42,6.33,,37.76,,11.43,,,,,,78.72,0.43,0.38,22.05
2021-08-14 07:00:00,2021-08-14 08:00:00,18.37,46.02,3.19,6.21,9.41,,39.35,,11.53,,,,,,76.37,0.43,0.31,22.38
2021-08-14 08:00:00,2021-08-14 09:00:00,19.0,51.0,3.48,7.14,10.62,,38.8,,13.89,,,,,,71.95,0.41,0.19,23.47
2021-08-14 09:00:00,2021-08-14 10:00:00,18.0,49.58,2.76,7.23,9.98,,38.58,,17.98,,,,,,65.37,0.41,38.68,25.09
2021-08-14 10:00:00,2021-08-14 11:00:00,20.0,56.0,2.83,7.6,10.43,,38.84,,19.87,,,,,,59.84,0.43,99.79,26.38
2021-08-14 11:00:00,2021-08-14 12:00:00,17.0,56.56,2.81,5.87,8.67,,39.65,,20.89,,,,,,59.66,0.42,162.41,26.65
