From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3)
2021-12-09 05:00:00,2021-12-09 06:00:00,47.06,,,14.86,,,6.28,0.47
2021-12-09 06:00:00,2021-12-09 07:00:00,38.81,,,14.69,,,7.12,0.12
2021-12-09 07:00:00,2021-12-09 08:00:00,35.99,,,14.8,,,7.3,0.12
2021-12-09 08:00:00,2021-12-09 09:00:00,35.8,,,14.89,,,7.26,0.32
2021-12-09 09:00:00,2021-12-09 10:00:00,45.33,,,14.87,,,6.53,0.4
2021-12-09 10:00:00,2021-12-09 11:00:00,44.29,,,14.8,,,6.23,0.47
2021-12-09 11:00:00,2021-12-09 12:00:00,42.51,,,14.92,,,7.19,0.71
2021-12-09 12:00:00,2021-12-09 13:00:00,47.61,,,14.86,,,7.29,0.04
2021-12-09 13:00:00,2021-12-09 14:00:00,48.94,,,14.88,,,7.53,0.09
2021-12-09 14:00:00,2021-12-09 15:00:00,44.49,,,14.85,,,8.18,0.25
2021-12-09 15:00:00,2021-12-09 16:00:00,44.48,,,14.86,,,7.4,0.29
2021-12-09 16:00:00,2021-12-09 17:00:00,42.14,,,14.91,,,6.93,0.14
2021-12-09 17:00:00,2021-12-09 18:00:00,34.44,,,14.82,,,7.43,0.09
2021-12-09 18:00:00,2021-12-09 19:00:00,39.97,,,14.92,,,7.21,0.25
2021-12-09 19:00:00,2021-12-09 20:00:00,46.23,,,14.94,,,7.61,0.13
2021-12-09 20:00:00,2021-12-09 21:00:00,38.26,,,14.79,,,7.52,0.06
2021-12-09 21:00:00,2021-12-09 22:00:00,31.74,,,14.9,,,7.59,0.19
2021-12-09 22:00:00,2021-12-09 23:00:00,34.16,,,14.88,,,7.36,0.2
2021-12-09 23:00:00,2021-12-10 00:00:00,35.48,,,14.87,,,7.5,0.28
2021-12-10 00:00:00,2021-12-10 01:00:00,30.36,,,14.82,,,7.39,0.22
2021-12-10 01:00:00,2021-12-10 02:00:00,30.2,,,14.73,,,7.37,0.25
2021-12-10 02:00:00,2021-12-10 03:00:00,36.07,,,14.81,,,7.21,0.34
2021-12-10 03:00:00,2021-12-10 04:00:00,40.59,,,14.84,,,7.26,0.23
2021-12-10 04:00:00,2021-12-10 05:00:00,39.84,,,14.81,,,6.84,0.1
2021-12-10 05:00:00,2021-12-10 06:00:00,43.41,,,14.86,,,6.6,0.02
2021-12-10 06:00:00,2021-12-10 07:00:00,40.38,,,14.88,,,7.94,0.0
2021-12-10 07:00:00,2021-12-10 08:00:00,33.25,,,14.8,,,7.4,0.05
2021-12-10 08:00:00,2021-12-10 09:00:00,34.49,,,14.89,,,7.53,0.15
2021-12-10 09:00:00,2021-12-10 10:00:00,34.58,,,14.77,,,7.28,0.05
2021-12-10 10:00:00,2021-12-10 11:00:00,34.88,,,14.9,,,8.07,0.15
2021-12-10 11:00:00,2021-12-10 12:00:00,36.84,,,14.88,,,6.77,0.13
2021-12-10 12:00:00,2021-12-10 13:00:00,32.37,,,14.79,,,7.09,0.06
2021-12-10 13:00:00,2021-12-10 14:00:00,32.85,,,14.85,,,7.0,0.14
2021-12-10 14:00:00,2021-12-10 15:00:00,33.67,,,14.85,,,8.98,0.17
2021-12-10 15:00:00,2021-12-10 16:00:00,30.69,,,14.83,,,7.17,0.12
2021-12-10 16:00:00,2021-12-10 17:00:00,31.83,,,14.88,,,7.07,0.34
2021-12-10 17:00:00,2021-12-10 18:00:00,30.91,,,14.87,,,6.82,0.28
2021-12-10 18:00:00,2021-12-10 19:00:00,28.22,,,14.87,,,7.75,0.11
2021-12-10 19:00:00,2021-12-10 20:00:00,26.15,,,14.87,,,7.15,0.01
2021-12-10 20:00:00,2021-12-10 21:00:00,26.62,,,14.84,,,6.59,0.0
2021-12-10 21:00:00,2021-12-10 22:00:00,26.92,,,14.86,,,7.03,0.01
2021-12-10 22:00:00,2021-12-10 23:00:00,28.51,,,14.98,,,8.39,0.01
2021-12-10 23:00:00,2021-12-11 00:00:00,29.04,,,14.84,,,6.69,0.0
2021-12-11 00:00:00,2021-12-11 01:00:00,18.64,,,14.79,,,6.44,0.75
2021-12-11 01:00:00,2021-12-11 02:00:00,22.82,,,14.86,,,6.48,0.84
2021-12-11 02:00:00,2021-12-11 03:00:00,33.77,,,14.84,,,6.0,0.59
2021-12-11 03:00:00,2021-12-11 04:00:00,31.12,,,14.91,,,7.34,0.62
2021-12-11 04:00:00,2021-12-11 05:00:00,32.95,,,14.88,,,7.63,0.32
2021-12-11 05:00:00,2021-12-11 06:00:00,32.19,,,14.89,,,7.46,0.23
2021-12-11 06:00:00,2021-12-11 07:00:00,30.08,,,14.9,,,7.02,0.21
2021-12-11 07:00:00,2021-12-11 08:00:00,42.97,,,14.92,,,7.56,0.01
2021-12-11 08:00:00,2021-12-11 09:00:00,53.14,,,14.87,,,7.33,0.49
2021-12-11 09:00:00,2021-12-11 10:00:00,51.66,,,14.8,,,7.44,0.33
2021-12-11 10:00:00,2021-12-11 11:00:00,50.71,,,14.91,,,8.57,0.53
2021-12-11 11:00:00,2021-12-11 12:00:00,49.42,,,14.89,,,6.68,0.45
2021-12-11 12:00:00,2021-12-11 13:00:00,46.58,,,14.82,,,6.76,0.5
2021-12-11 13:00:00,2021-12-11 14:00:00,42.76,,,14.9,,,6.76,0.41
2021-12-11 14:00:00,2021-12-11 15:00:00,35.95,,,14.93,,,8.21,0.27
2021-12-11 15:00:00,2021-12-11 16:00:00,35.21,,,14.84,,,5.88,0.34
2021-12-11 16:00:00,2021-12-11 17:00:00,37.86,,,14.79,,,5.89,0.37
2021-12-11 17:00:00,2021-12-11 18:00:00,41.02,,,14.83,,,5.64,0.32
2021-12-11 18:00:00,2021-12-11 19:00:00,42.42,,,14.82,,,5.64,0.3
2021-12-11 19:00:00,2021-12-11 20:00:00,45.94,,,14.89,,,6.91,0.15
2021-12-11 20:00:00,2021-12-11 21:00:00,52.32,,,14.83,,,6.7,0.1
2021-12-11 21:00:00,2021-12-11 22:00:00,53.48,,,14.8,,,7.16,0.1
2021-12-11 22:00:00,2021-12-11 23:00:00,56.63,,,14.99,,,7.36,0.13
2021-12-11 23:00:00,2021-12-12 00:00:00,56.8,,,14.88,,,5.68,0.22
2021-12-12 00:00:00,2021-12-12 01:00:00,47.75,,,14.91,,,6.07,0.29
2021-12-12 01:00:00,2021-12-12 02:00:00,41.2,,,14.87,,,5.7,0.27
2021-12-12 02:00:00,2021-12-12 03:00:00,34.82,,,14.88,,,6.31,0.37
2021-12-12 03:00:00,2021-12-12 04:00:00,34.45,,,14.86,,,7.52,0.53
2021-12-12 04:00:00,2021-12-12 05:00:00,31.12,,,14.92,,,7.11,0.39
2021-12-12 05:00:00,2021-12-12 06:00:00,27.94,,,14.85,,,7.0,0.37
2021-12-12 06:00:00,2021-12-12 07:00:00,29.95,,,14.84,,,8.02,0.43
2021-12-12 07:00:00,2021-12-12 08:00:00,35.52,,,14.86,,,7.15,0.5
2021-12-12 08:00:00,2021-12-12 09:00:00,37.75,,,14.89,,,6.76,0.24
2021-12-12 09:00:00,2021-12-12 10:00:00,38.59,,,14.88,,,6.63,0.21
2021-12-12 10:00:00,2021-12-12 11:00:00,42.75,,,14.9,,,6.5,0.5
2021-12-12 11:00:00,2021-12-12 12:00:00,43.77,,,14.82,,,6.05,0.51
2021-12-12 12:00:00,2021-12-12 13:00:00,40.38,,,14.84,,,6.0,0.1
2021-12-12 13:00:00,2021-12-12 14:00:00,40.48,,,14.91,,,5.89,0.03
2021-12-12 14:00:00,2021-12-12 15:00:00,41.66,,,14.92,,,10.18,0.06
2021-12-12 15:00:00,2021-12-12 16:00:00,34.84,,,14.59,,,8.93,0.42
2021-12-12 16:00:00,2021-12-12 17:00:00,30.26,,,14.96,,,,0.23
2021-12-12 17:00:00,2021-12-12 18:00:00,37.74,,,14.91,,,,0.17
2021-12-12 18:00:00,2021-12-12 19:00:00,50.37,,,14.87,,,9.1,0.07
2021-12-12 19:00:00,2021-12-12 20:00:00,54.2,,,14.95,,,6.49,0.15
2021-12-12 20:00:00,2021-12-12 21:00:00,53.62,,,14.81,,,6.83,0.14
2021-12-12 21:00:00,2021-12-12 22:00:00,49.02,,,14.92,,,6.91,0.0
2021-12-12 22:00:00,2021-12-12 23:00:00,47.12,,,14.81,,,7.06,0.12
2021-12-12 23:00:00,2021-12-13 00:00:00,46.59,,,14.85,,,7.41,0.06
2021-12-13 00:00:00,2021-12-13 01:00:00,47.55,,,14.85,,,7.29,0.17
2021-12-13 01:00:00,2021-12-13 02:00:00,49.55,,,14.89,,,7.25,0.04
2021-12-13 02:00:00,2021-12-13 03:00:00,38.5,,,14.82,,,7.75,0.14
2021-12-13 03:00:00,2021-12-13 04:00:00,36.46,,,14.82,,,7.37,0.12
2021-12-13 04:00:00,2021-12-13 05:00:00,45.81,,,14.81,,,7.39,0.01
2021-12-13 05:00:00,2021-12-13 06:00:00,41.43,,,14.92,,,6.94,0.04
2021-12-13 06:00:00,2021-12-13 07:00:00,28.73,,,14.96,,,7.15,0.06
2021-12-13 07:00:00,2021-12-13 08:00:00,28.71,,,14.91,,,6.61,0.05
2021-12-13 08:00:00,2021-12-13 09:00:00,27.47,,,14.81,,,6.43,0.24
2021-12-13 09:00:00,2021-12-13 10:00:00,26.73,,,14.92,,,6.25,0.33
2021-12-13 10:00:00,2021-12-13 11:00:00,34.17,,,14.85,,,5.77,0.62
2021-12-13 11:00:00,2021-12-13 12:00:00,38.61,,,14.84,,,8.37,0.66
2021-12-13 12:00:00,2021-12-13 13:00:00,37.5,,,14.82,,,20.74,0.17
2021-12-13 13:00:00,2021-12-13 14:00:00,39.31,,,14.73,,,8.32,0.48
2021-12-13 14:00:00,2021-12-13 15:00:00,38.3,,,14.85,,,8.21,0.91
2021-12-13 15:00:00,2021-12-13 16:00:00,37.5,,,14.8,,,6.79,0.92
2021-12-13 16:00:00,2021-12-13 17:00:00,42.01,,,14.84,,,6.63,0.25
2021-12-13 17:00:00,2021-12-13 18:00:00,41.47,,,14.92,,,7.08,0.05
2021-12-13 18:00:00,2021-12-13 19:00:00,43.5,,,14.79,,,7.6,0.06
2021-12-13 19:00:00,2021-12-13 20:00:00,46.86,,,14.91,,,6.17,0.02
2021-12-13 20:00:00,2021-12-13 21:00:00,44.29,,,14.89,,,6.23,0.09
2021-12-13 21:00:00,2021-12-13 22:00:00,40.45,,,14.89,,,6.3,0.12
2021-12-13 22:00:00,2021-12-13 23:00:00,44.66,,,14.86,,,6.0,0.13
2021-12-13 23:00:00,2021-12-14 00:00:00,45.71,,,14.81,,,6.35,0.09
2021-12-14 00:00:00,2021-12-14 01:00:00,33.2,,,14.8,,,5.63,0.13
2021-12-14 01:00:00,2021-12-14 02:00:00,32.74,,,14.85,,,5.85,0.36
2021-12-14 02:00:00,2021-12-14 03:00:00,29.15,,,14.87,,,5.72,0.2
2021-12-14 03:00:00,2021-12-14 04:00:00,25.46,,,14.89,,,7.12,0.22
2021-12-14 04:00:00,2021-12-14 05:00:00,27.72,,,14.83,,,6.81,0.24
2021-12-14 05:00:00,2021-12-14 06:00:00,30.27,,,14.74,,,6.53,0.48
2021-12-14 06:00:00,2021-12-14 07:00:00,32.45,,,14.75,,,7.17,0.32
2021-12-14 07:00:00,2021-12-14 08:00:00,31.16,,,14.91,,,6.35,0.33
2021-12-14 08:00:00,2021-12-14 09:00:00,33.86,,,14.9,,,6.65,0.42
2021-12-14 09:00:00,2021-12-14 10:00:00,39.91,,,14.89,,,6.39,0.28
2021-12-14 10:00:00,2021-12-14 11:00:00,40.72,,,14.92,,,6.36,0.21
2021-12-14 11:00:00,2021-12-14 12:00:00,39.72,,,14.85,,,6.98,0.29
2021-12-14 12:00:00,2021-12-14 13:00:00,39.11,,,14.84,,,6.87,0.03
2021-12-14 13:00:00,2021-12-14 14:00:00,38.72,,,14.86,,,7.5,0.12
2021-12-14 14:00:00,2021-12-14 15:00:00,38.74,,,14.81,,,7.61,0.11
2021-12-14 15:00:00,2021-12-14 16:00:00,38.86,,,14.86,,,7.39,0.06
2021-12-14 16:00:00,2021-12-14 17:00:00,39.07,,,14.86,,,7.47,0.07
2021-12-14 17:00:00,2021-12-14 18:00:00,43.02,,,14.85,,,7.34,0.14
2021-12-14 18:00:00,2021-12-14 19:00:00,45.46,,,14.93,,,7.44,0.3
2021-12-14 19:00:00,2021-12-14 20:00:00,46.53,,,14.84,,,7.33,0.18
2021-12-14 20:00:00,2021-12-14 21:00:00,44.91,,,14.89,,,7.36,0.32
2021-12-14 21:00:00,2021-12-14 22:00:00,41.14,,,14.91,,,7.29,0.38
2021-12-14 22:00:00,2021-12-14 23:00:00,44.51,,,14.95,,,8.31,0.46
2021-12-14 23:00:00,2021-12-15 00:00:00,43.26,,,14.83,,,6.91,0.41
2021-12-15 00:00:00,2021-12-15 01:00:00,33.21,,,14.84,,,6.77,0.21
2021-12-15 01:00:00,2021-12-15 02:00:00,34.5,,,14.86,,,6.68,0.13
2021-12-15 02:00:00,2021-12-15 03:00:00,38.61,,,14.8,,,6.33,0.08
2021-12-15 03:00:00,2021-12-15 04:00:00,35.18,,,14.95,,,6.54,0.2
2021-12-15 04:00:00,2021-12-15 05:00:00,33.46,,,14.96,,,6.71,0.24
2021-12-15 05:00:00,2021-12-15 06:00:00,38.91,,,14.99,,,6.13,0.34
2021-12-15 06:00:00,2021-12-15 07:00:00,37.06,,,14.89,,,6.58,0.3
2021-12-15 07:00:00,2021-12-15 08:00:00,34.59,,,14.93,,,7.18,0.21
2021-12-15 08:00:00,2021-12-15 09:00:00,42.72,,,14.78,,,7.25,0.25
2021-12-15 09:00:00,2021-12-15 10:00:00,48.39,,,14.8,,,7.49,0.33
2021-12-15 10:00:00,2021-12-15 11:00:00,44.2,,,14.92,,,7.44,0.26
2021-12-15 11:00:00,2021-12-15 12:00:00,42.38,,,14.9,,,7.6,0.29
2021-12-15 12:00:00,2021-12-15 13:00:00,45.18,,,14.88,,,7.39,0.05
2021-12-15 13:00:00,2021-12-15 14:00:00,46.26,,,14.73,,,7.34,0.0
2021-12-15 14:00:00,2021-12-15 15:00:00,45.39,,,14.81,,,8.71,0.06
2021-12-15 15:00:00,2021-12-15 16:00:00,44.48,,,14.95,,,7.09,0.04
2021-12-15 16:00:00,2021-12-15 17:00:00,42.24,,,14.79,,,7.29,0.21
2021-12-15 17:00:00,2021-12-15 18:00:00,41.8,,,14.85,,,7.13,0.21
2021-12-15 18:00:00,2021-12-15 19:00:00,46.3,,,14.85,,,7.58,0.14
2021-12-15 19:00:00,2021-12-15 20:00:00,57.66,,,14.79,,,6.8,0.23
2021-12-15 20:00:00,2021-12-15 21:00:00,63.01,,,14.85,,,7.23,0.23
2021-12-15 21:00:00,2021-12-15 22:00:00,59.99,,,14.97,,,7.3,0.16
2021-12-15 22:00:00,2021-12-15 23:00:00,53.72,,,14.87,,,7.32,0.23
2021-12-15 23:00:00,2021-12-16 00:00:00,46.94,,,14.84,,,8.12,0.14
2021-12-16 00:00:00,2021-12-16 01:00:00,42.88,,,14.96,,,7.92,0.2
2021-12-16 01:00:00,2021-12-16 02:00:00,40.89,,,14.8,,,7.91,0.18
2021-12-16 02:00:00,2021-12-16 03:00:00,41.34,,,14.8,,,7.45,0.18
2021-12-16 03:00:00,2021-12-16 04:00:00,40.33,,,14.8,,,6.54,0.17
2021-12-16 04:00:00,2021-12-16 05:00:00,38.13,,,14.96,,,7.2,0.17
2021-12-16 05:00:00,2021-12-16 06:00:00,32.07,,,14.89,,,7.07,0.06
2021-12-16 06:00:00,2021-12-16 07:00:00,37.91,,,14.93,,,6.61,0.06
2021-12-16 07:00:00,2021-12-16 08:00:00,46.14,,,14.87,,,7.38,0.09
2021-12-16 08:00:00,2021-12-16 09:00:00,39.57,,,14.93,,,6.95,0.11
2021-12-16 09:00:00,2021-12-16 10:00:00,30.48,,,14.82,,,7.27,0.09
2021-12-16 10:00:00,2021-12-16 11:00:00,35.78,,,14.96,,,7.28,0.1
2021-12-16 11:00:00,2021-12-16 12:00:00,42.52,,,14.83,,,7.65,0.08
2021-12-16 12:00:00,2021-12-16 13:00:00,42.63,,,14.93,,,7.95,0.2
2021-12-16 13:00:00,2021-12-16 14:00:00,45.21,,,14.89,,,7.9,0.35
2021-12-16 14:00:00,2021-12-16 15:00:00,45.78,,,14.92,,,7.8,0.39
2021-12-16 15:00:00,2021-12-16 16:00:00,47.28,,,14.83,,,6.19,0.29
2021-12-16 16:00:00,2021-12-16 17:00:00,45.11,,,14.84,,,6.19,0.25
2021-12-16 17:00:00,2021-12-16 18:00:00,42.58,,,14.88,,,6.42,0.28
2021-12-16 18:00:00,2021-12-16 19:00:00,58.65,,,14.89,,,7.82,0.15
2021-12-16 19:00:00,2021-12-16 20:00:00,77.23,,,14.87,,,7.19,0.25
2021-12-16 20:00:00,2021-12-16 21:00:00,72.96,,,14.85,,,7.9,0.15
2021-12-16 21:00:00,2021-12-16 22:00:00,73.48,,,14.92,,,8.52,0.1
2021-12-16 22:00:00,2021-12-16 23:00:00,82.57,,,14.91,,,10.05,0.23
2021-12-16 23:00:00,2021-12-17 00:00:00,79.61,,,14.88,,,7.03,0.07
2021-12-17 00:00:00,2021-12-17 01:00:00,68.39,,,14.87,,,7.05,0.13
2021-12-17 01:00:00,2021-12-17 02:00:00,59.99,,,14.91,,,7.2,0.12
2021-12-17 02:00:00,2021-12-17 03:00:00,55.6,,,14.86,,,7.7,0.17
2021-12-17 03:00:00,2021-12-17 04:00:00,56.3,,,14.86,,,6.44,0.17
2021-12-17 04:00:00,2021-12-17 05:00:00,49.66,,,14.86,,,5.89,0.15
2021-12-17 05:00:00,2021-12-17 06:00:00,43.7,,,14.85,,,6.01,0.17
2021-12-17 06:00:00,2021-12-17 07:00:00,45.5,,,14.84,,,6.88,0.2
2021-12-17 07:00:00,2021-12-17 08:00:00,42.61,,,14.83,,,7.39,0.21
2021-12-17 08:00:00,2021-12-17 09:00:00,43.27,,,14.88,,,7.17,0.15
2021-12-17 09:00:00,2021-12-17 10:00:00,53.42,,,14.82,,,7.22,0.14
2021-12-17 10:00:00,2021-12-17 11:00:00,61.34,,,14.84,,,7.55,0.13
2021-12-17 11:00:00,2021-12-17 12:00:00,59.49,,,14.87,,,6.72,0.16
2021-12-17 12:00:00,2021-12-17 13:00:00,54.68,,,14.84,,,6.44,0.32
2021-12-17 13:00:00,2021-12-17 14:00:00,56.94,,,14.86,,,6.38,0.32
2021-12-17 14:00:00,2021-12-17 15:00:00,55.96,,,14.83,,,7.57,0.2
2021-12-17 15:00:00,2021-12-17 16:00:00,53.52,,,14.87,,,5.07,0.72
2021-12-17 16:00:00,2021-12-17 17:00:00,58.35,,,14.85,,,3.77,0.16
2021-12-17 17:00:00,2021-12-17 18:00:00,55.47,,,14.87,,,3.69,0.12
2021-12-17 18:00:00,2021-12-17 19:00:00,54.93,,,14.85,,,5.04,0.09
2021-12-17 19:00:00,2021-12-17 20:00:00,55.91,,,14.8,,,5.47,0.02
2021-12-17 20:00:00,2021-12-17 21:00:00,52.07,,,14.87,,,5.56,0.0
2021-12-17 21:00:00,2021-12-17 22:00:00,54.8,,,14.83,,,5.26,0.03
2021-12-17 22:00:00,2021-12-17 23:00:00,55.29,,,14.85,,,4.95,0.01
2021-12-17 23:00:00,2021-12-18 00:00:00,49.71,80.83,,14.81,,,6.82,0.03
2021-12-18 00:00:00,2021-12-18 01:00:00,47.15,,,14.84,,,6.83,0.26
2021-12-18 01:00:00,2021-12-18 02:00:00,46.83,,,14.81,,,7.11,0.02
2021-12-18 02:00:00,2021-12-18 03:00:00,46.0,,,14.85,,,8.1,0.0
2021-12-18 03:00:00,2021-12-18 04:00:00,40.16,,,14.84,,,8.04,0.0
2021-12-18 04:00:00,2021-12-18 05:00:00,38.03,,,14.87,,,7.86,0.16
2021-12-18 05:00:00,2021-12-18 06:00:00,36.37,,,14.87,,,7.84,0.08
2021-12-18 06:00:00,2021-12-18 07:00:00,35.94,,,14.86,,,8.23,0.25
2021-12-18 07:00:00,2021-12-18 08:00:00,37.85,,,14.85,,,5.84,0.11
2021-12-18 08:00:00,2021-12-18 09:00:00,37.25,,,14.85,,,5.45,0.2
2021-12-18 09:00:00,2021-12-18 10:00:00,43.24,,,14.83,,,5.43,0.14
2021-12-18 10:00:00,2021-12-18 11:00:00,50.35,,,14.87,,,5.77,0.24
2021-12-18 11:00:00,2021-12-18 12:00:00,49.86,,,14.82,,,7.33,0.28
2021-12-18 12:00:00,2021-12-18 13:00:00,47.63,,,14.81,,,7.07,0.14
2021-12-18 13:00:00,2021-12-18 14:00:00,49.58,,,14.84,,,6.69,0.24
2021-12-18 14:00:00,2021-12-18 15:00:00,46.34,,,14.73,,,7.85,0.31
2021-12-18 15:00:00,2021-12-18 16:00:00,42.22,,,14.89,,,7.18,0.3
2021-12-18 16:00:00,2021-12-18 17:00:00,41.05,,,14.81,,,7.38,0.11
2021-12-18 17:00:00,2021-12-18 18:00:00,37.47,,,14.87,,,8.51,0.0
2021-12-18 18:00:00,2021-12-18 19:00:00,31.01,,,14.86,,,8.27,0.0
2021-12-18 19:00:00,2021-12-18 20:00:00,31.13,,,14.83,,,7.36,0.0
2021-12-18 20:00:00,2021-12-18 21:00:00,32.75,,,14.87,,,7.25,0.28
2021-12-18 21:00:00,2021-12-18 22:00:00,30.84,,,14.83,,,7.35,0.14
2021-12-18 22:00:00,2021-12-18 23:00:00,31.43,,,14.89,,,8.76,0.14
2021-12-18 23:00:00,2021-12-19 00:00:00,31.18,,,14.9,,,6.22,0.27
2021-12-19 00:00:00,2021-12-19 01:00:00,33.76,,,14.83,,,6.07,0.19
2021-12-19 01:00:00,2021-12-19 02:00:00,30.95,,,14.87,,,6.14,0.2
2021-12-19 02:00:00,2021-12-19 03:00:00,28.34,,,14.85,,,6.47,0.06
2021-12-19 03:00:00,2021-12-19 04:00:00,27.99,,,14.88,,,7.73,0.14
2021-12-19 04:00:00,2021-12-19 05:00:00,28.25,,,14.82,,,8.13,0.05
2021-12-19 05:00:00,2021-12-19 06:00:00,27.18,,,14.88,,,7.81,0.03
2021-12-19 06:00:00,2021-12-19 07:00:00,24.25,,,14.81,,,9.12,0.1
2021-12-19 07:00:00,2021-12-19 08:00:00,31.76,,,14.87,,,6.85,0.0
2021-12-19 08:00:00,2021-12-19 09:00:00,39.61,,,14.87,,,6.54,0.14
2021-12-19 09:00:00,2021-12-19 10:00:00,41.2,,,14.84,,,6.53,0.4
2021-12-19 10:00:00,2021-12-19 11:00:00,39.23,,,14.89,,,7.34,0.56
2021-12-19 11:00:00,2021-12-19 12:00:00,37.65,,,14.87,,,6.82,0.66
2021-12-19 12:00:00,2021-12-19 13:00:00,39.08,,,14.86,,,6.45,0.45
2021-12-19 13:00:00,2021-12-19 14:00:00,36.75,,,14.82,,,5.91,0.64
2021-12-19 14:00:00,2021-12-19 15:00:00,35.22,,,14.84,,,5.31,0.72
2021-12-19 15:00:00,2021-12-19 16:00:00,37.21,,,14.88,,,7.68,0.69
2021-12-19 16:00:00,2021-12-19 17:00:00,40.16,,,14.87,,,6.91,0.2
2021-12-19 17:00:00,2021-12-19 18:00:00,45.06,,,14.86,,,7.19,0.14
2021-12-19 18:00:00,2021-12-19 19:00:00,49.39,,,14.88,,,8.39,0.01
2021-12-19 19:00:00,2021-12-19 20:00:00,56.88,,,14.89,,,8.27,0.0
2021-12-19 20:00:00,2021-12-19 21:00:00,61.32,134.07,,14.85,,,8.38,0.08
2021-12-19 21:00:00,2021-12-19 22:00:00,,,,14.93,,,8.41,0.2
2021-12-19 22:00:00,2021-12-19 23:00:00,,,,14.83,,,8.77,0.2
2021-12-19 23:00:00,2021-12-20 00:00:00,,,,14.89,,,7.2,0.13
2021-12-20 00:00:00,2021-12-20 01:00:00,,,,14.85,,,8.34,0.08
2021-12-20 01:00:00,2021-12-20 02:00:00,,,,14.83,,,8.28,0.12
2021-12-20 02:00:00,2021-12-20 03:00:00,,,,14.89,,,9.19,0.02
2021-12-20 03:00:00,2021-12-20 04:00:00,,,,14.88,,,6.9,0.11
2021-12-20 04:00:00,2021-12-20 05:00:00,,,,14.88,,,7.16,0.38
2021-12-20 05:00:00,2021-12-20 06:00:00,,,,14.83,,,7.28,0.35
2021-12-20 06:00:00,2021-12-20 07:00:00,,,,14.88,,,8.22,0.29
2021-12-20 07:00:00,2021-12-20 08:00:00,,,,14.87,,,7.93,0.3
2021-12-20 08:00:00,2021-12-20 09:00:00,,147.69,,14.88,,,7.73,0.31
2021-12-20 09:00:00,2021-12-20 10:00:00,,127.61,,14.85,,,7.26,0.31
2021-12-20 10:00:00,2021-12-20 11:00:00,,88.6,,14.82,,,7.8,0.64
2021-12-20 11:00:00,2021-12-20 12:00:00,,83.68,,14.87,,,6.11,0.85
2021-12-20 12:00:00,2021-12-20 13:00:00,,69.33,,14.84,,,5.86,0.13
2021-12-20 13:00:00,2021-12-20 14:00:00,,65.81,,14.88,,,5.98,0.25
2021-12-20 14:00:00,2021-12-20 15:00:00,,40.74,,14.84,,,6.18,0.23
2021-12-20 15:00:00,2021-12-20 16:00:00,,39.23,,14.84,,,7.39,0.33
2021-12-20 16:00:00,2021-12-20 17:00:00,,42.1,,14.84,,,7.0,0.2
2021-12-20 17:00:00,2021-12-20 18:00:00,,80.75,,14.88,,,7.82,0.05
2021-12-20 18:00:00,2021-12-20 19:00:00,,107.74,,14.86,,,7.78,0.0
2021-12-20 19:00:00,2021-12-20 20:00:00,,101.53,,14.83,,,7.47,0.0
2021-12-20 20:00:00,2021-12-20 21:00:00,,81.83,,14.82,,,7.73,0.26
2021-12-20 21:00:00,2021-12-20 22:00:00,,100.7,,14.81,,,7.29,0.29
2021-12-20 22:00:00,2021-12-20 23:00:00,,104.92,,14.81,,,8.19,0.17
2021-12-20 23:00:00,2021-12-21 00:00:00,,147.66,,14.86,,,6.3,0.34
2021-12-21 00:00:00,2021-12-21 01:00:00,,112.53,,14.86,,,6.7,0.25
2021-12-21 01:00:00,2021-12-21 02:00:00,,115.77,,14.9,,,6.37,0.35
2021-12-21 02:00:00,2021-12-21 03:00:00,,89.94,,14.83,,,6.76,0.34
2021-12-21 03:00:00,2021-12-21 04:00:00,,61.3,,14.85,,,8.36,0.29
2021-12-21 04:00:00,2021-12-21 05:00:00,,99.11,,14.89,,,8.96,0.32
2021-12-21 05:00:00,2021-12-21 06:00:00,,94.33,,14.83,,,8.64,0.21
2021-12-21 06:00:00,2021-12-21 07:00:00,,99.18,,14.87,,,9.32,0.17
2021-12-21 07:00:00,2021-12-21 08:00:00,,109.07,,14.84,,,7.67,0.31
2021-12-21 08:00:00,2021-12-21 09:00:00,,146.0,,14.85,,,7.83,0.32
2021-12-21 09:00:00,2021-12-21 10:00:00,,211.63,,14.9,,,7.54,0.56
2021-12-21 10:00:00,2021-12-21 11:00:00,,152.91,,14.84,,,8.67,0.63
2021-12-21 11:00:00,2021-12-21 12:00:00,,113.77,,14.9,,,7.33,0.77
2021-12-21 12:00:00,2021-12-21 13:00:00,,92.93,,14.88,,,6.92,0.29
2021-12-21 13:00:00,2021-12-21 14:00:00,,72.34,,14.88,,,6.3,0.46
2021-12-21 14:00:00,2021-12-21 15:00:00,,59.31,,14.84,,,6.7,0.59
2021-12-21 15:00:00,2021-12-21 16:00:00,,44.9,,14.88,,,6.49,0.51
2021-12-21 16:00:00,2021-12-21 17:00:00,,42.9,,14.87,,,6.32,0.37
2021-12-21 17:00:00,2021-12-21 18:00:00,,74.74,,14.83,,,6.51,0.02
2021-12-21 18:00:00,2021-12-21 19:00:00,,106.93,,14.87,,,6.81,0.0
2021-12-21 19:00:00,2021-12-21 20:00:00,,135.45,,14.87,,,8.67,0.0
