From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2022-01-05 01:00:00,2022-01-05 02:00:00,163.75,213.5,7.55,33.75,24.07,24.87,1.08,5.4,34.05,49.75,,82.0,1.62,239.25,6.0,752.0,-0.19,15.78,0.0
2022-01-05 02:00:00,2022-01-05 03:00:00,150.0,172.5,2.5,26.3,16.0,23.3,1.02,6.52,26.1,38.77,,82.0,1.67,240.75,6.0,752.0,-0.19,15.47,0.0
2022-01-05 03:00:00,2022-01-05 04:00:00,125.25,132.5,1.98,17.12,10.7,25.77,1.13,9.2,23.45,34.3,,82.0,1.85,245.5,6.0,752.0,-0.18,15.2,0.0
2022-01-05 04:00:00,2022-01-05 05:00:00,94.0,109.0,1.97,15.83,10.0,23.97,1.05,10.07,21.07,29.38,,82.0,1.2,240.25,6.0,752.0,-0.19,15.23,0.0
2022-01-05 05:00:00,2022-01-05 06:00:00,92.75,106.5,2.37,14.3,9.07,26.33,1.15,11.52,20.3,28.1,,82.0,0.95,243.0,5.5,752.0,-0.17,15.1,0.0
2022-01-05 06:00:00,2022-01-05 07:00:00,87.25,93.25,2.67,21.15,13.43,26.27,1.15,9.55,20.05,26.78,,82.0,0.78,167.75,6.0,752.0,-0.19,15.18,0.0
2022-01-05 07:00:00,2022-01-05 08:00:00,80.5,102.75,6.32,27.95,20.02,29.43,1.28,7.38,20.6,28.88,,82.0,1.38,216.5,5.75,752.0,-0.18,15.12,0.0
2022-01-05 08:00:00,2022-01-05 09:00:00,77.5,113.0,5.75,18.92,14.75,25.55,1.12,9.52,21.6,29.0,,82.0,2.75,237.0,14.5,752.0,-0.16,14.82,0.0
2022-01-05 09:00:00,2022-01-05 10:00:00,80.0,100.0,6.3,15.58,13.4,26.27,1.15,10.28,20.57,24.65,,82.0,2.38,235.75,38.5,752.0,-0.18,14.82,0.0
2022-01-05 10:00:00,2022-01-05 11:00:00,74.75,89.75,9.1,19.8,17.9,25.6,1.12,9.97,22.38,25.05,,82.0,2.02,234.75,101.5,751.5,-0.17,15.15,0.0
2022-01-05 11:00:00,2022-01-05 12:00:00,77.25,108.5,,,,,,12.9,26.48,43.17,,82.25,1.83,241.0,325.75,751.0,-0.19,16.35,0.0
2022-01-05 12:00:00,2022-01-05 13:00:00,80.75,134.75,7.05,33.45,23.55,15.5,0.68,18.7,27.23,55.1,,82.0,2.1,233.75,303.5,751.0,-0.19,17.48,0.0
2022-01-05 13:00:00,2022-01-05 14:00:00,88.0,141.0,5.2,34.6,22.62,24.23,1.06,24.95,1.0,52.75,,74.0,1.02,209.5,205.0,751.0,-0.19,18.73,0.0
2022-01-05 14:00:00,2022-01-05 15:00:00,85.75,147.75,3.82,35.6,22.05,23.65,1.03,25.53,0.95,53.4,,72.75,0.82,216.5,103.75,751.0,-0.19,18.9,0.0
2022-01-05 15:00:00,2022-01-05 16:00:00,87.0,148.5,4.5,36.43,23.0,28.1,1.23,23.83,1.32,56.3,,74.5,1.08,202.5,107.5,751.0,-0.19,18.78,0.0
2022-01-05 16:00:00,2022-01-05 17:00:00,148.75,227.0,3.48,29.02,18.25,23.6,1.04,20.0,1.8,59.22,,79.0,1.43,205.0,29.5,751.0,-0.19,18.05,0.0
2022-01-05 17:00:00,2022-01-05 18:00:00,154.25,226.75,4.12,31.7,20.23,27.6,1.21,12.5,6.0,62.8,,82.0,1.12,198.0,6.0,751.25,-0.18,17.38,0.0
2022-01-05 18:00:00,2022-01-05 19:00:00,158.5,231.0,8.22,33.58,24.57,25.25,1.1,8.07,36.67,85.53,,82.0,1.33,211.5,5.75,752.0,-0.18,16.98,0.0
2022-01-05 19:00:00,2022-01-05 20:00:00,169.0,254.5,7.1,28.87,21.18,28.33,1.24,7.47,39.17,89.82,,82.0,1.1,208.5,5.0,752.0,-0.15,16.75,0.0
2022-01-05 20:00:00,2022-01-05 21:00:00,,245.5,7.77,27.85,21.15,24.88,1.09,6.75,33.55,67.77,,82.0,0.78,120.5,6.0,752.0,-0.18,16.7,0.0
2022-01-05 21:00:00,2022-01-05 22:00:00,181.0,259.5,9.75,25.57,21.52,28.17,1.23,6.68,29.52,55.55,,82.0,1.1,192.25,6.0,752.0,-0.19,16.62,0.0
2022-01-05 22:00:00,2022-01-05 23:00:00,181.5,268.75,13.85,27.95,26.12,27.02,1.18,6.2,27.62,43.5,,82.0,1.3,198.75,6.0,752.0,-0.19,16.5,0.0
2022-01-05 23:00:00,2022-01-06 00:00:00,182.5,256.25,8.0,24.8,19.7,28.27,1.24,6.28,28.73,38.02,,82.0,1.5,207.75,6.0,752.0,-0.19,16.48,0.0
2022-01-06 00:00:00,2022-01-06 01:00:00,178.5,249.25,5.9,25.47,18.35,25.15,1.1,6.3,26.4,35.05,,82.0,2.52,226.0,5.25,752.0,-0.15,16.4,0.0
2022-01-06 01:00:00,2022-01-06 02:00:00,171.0,247.5,3.38,18.4,12.58,24.97,1.09,7.12,21.47,27.83,,82.0,3.23,224.25,5.25,752.0,-0.15,16.35,0.0
2022-01-06 02:00:00,2022-01-06 03:00:00,,225.5,4.68,16.33,12.5,24.02,1.05,6.85,18.93,22.7,,82.0,2.58,243.75,6.0,752.0,-0.19,16.2,0.0
2022-01-06 03:00:00,2022-01-06 04:00:00,,208.75,4.6,17.5,13.05,28.97,1.26,6.03,17.88,20.58,,82.0,1.42,186.0,6.0,752.0,-0.19,16.18,0.0
2022-01-06 04:00:00,2022-01-06 05:00:00,141.0,200.75,3.05,14.88,10.4,27.72,1.21,6.58,19.55,19.42,,82.0,1.03,171.25,6.0,752.0,-0.19,16.3,0.0
2022-01-06 05:00:00,2022-01-06 06:00:00,140.0,179.0,4.82,20.48,14.78,30.07,1.32,7.18,17.0,19.62,,82.0,1.27,230.5,6.0,752.0,-0.19,16.35,0.0
2022-01-06 06:00:00,2022-01-06 07:00:00,132.75,152.25,7.38,19.25,16.25,25.77,1.13,6.7,16.65,20.9,,82.0,2.1,215.25,6.0,752.0,-0.19,16.23,0.0
2022-01-06 07:00:00,2022-01-06 08:00:00,116.75,154.0,2.4,14.15,9.47,28.23,1.23,12.35,15.45,18.57,,82.0,2.8,229.0,6.0,752.0,-0.19,16.43,0.0
2022-01-06 08:00:00,2022-01-06 09:00:00,103.25,116.0,4.5,24.95,16.92,26.6,1.16,10.97,13.03,15.47,,82.0,1.12,196.5,21.0,752.0,-0.19,16.62,0.0
2022-01-06 09:00:00,2022-01-06 10:00:00,99.75,130.25,10.8,26.88,23.05,31.73,1.39,8.93,17.23,20.73,,82.0,2.23,238.0,23.25,752.0,-0.19,16.6,0.0
2022-01-06 10:00:00,2022-01-06 11:00:00,123.0,165.5,14.38,26.02,25.52,26.33,1.15,10.4,19.8,24.55,,82.0,2.5,234.75,49.5,752.0,-0.19,16.75,0.0
2022-01-06 11:00:00,2022-01-06 12:00:00,,137.67,22.63,33.27,36.1,28.37,1.24,11.07,17.75,24.98,,82.0,1.77,230.5,78.75,752.0,-0.19,17.08,0.0
2022-01-06 12:00:00,2022-01-06 13:00:00,68.75,96.25,8.6,27.83,21.75,25.6,1.12,15.65,21.38,40.03,,79.5,1.05,219.25,135.0,752.0,-0.19,17.93,0.0
2022-01-06 13:00:00,2022-01-06 14:00:00,70.25,111.5,5.47,26.18,18.38,30.9,1.35,16.48,24.07,52.77,,81.5,1.1,197.25,86.75,752.0,-0.2,18.0,0.0
2022-01-06 14:00:00,2022-01-06 15:00:00,70.75,114.0,6.22,36.52,24.47,26.67,1.16,13.62,25.05,57.9,,82.25,0.9,122.5,23.25,752.0,-0.2,18.02,0.0
2022-01-06 15:00:00,2022-01-06 16:00:00,77.0,112.0,7.38,42.33,28.53,32.73,1.43,13.75,28.1,75.58,,81.5,0.93,223.25,17.75,752.0,-0.2,17.75,0.0
2022-01-06 16:00:00,2022-01-06 17:00:00,67.25,112.5,5.83,45.4,28.88,25.7,1.12,15.85,25.38,65.42,,82.0,1.77,235.75,6.0,752.0,-0.2,17.43,0.0
2022-01-06 17:00:00,2022-01-06 18:00:00,56.0,93.33,5.75,40.73,26.35,28.27,1.24,18.18,21.57,55.0,,82.0,1.03,143.5,6.0,752.0,-0.2,16.95,0.0
2022-01-06 18:00:00,2022-01-06 19:00:00,67.0,83.5,20.68,64.53,51.17,27.5,1.2,7.87,28.25,81.27,,82.0,0.85,130.5,6.0,752.0,-0.19,17.0,0.0
2022-01-06 19:00:00,2022-01-06 20:00:00,67.25,118.0,27.77,64.5,56.9,34.0,1.49,7.03,38.38,108.55,,82.0,1.58,170.25,6.0,752.0,-0.19,16.95,0.0
2022-01-06 20:00:00,2022-01-06 21:00:00,65.25,129.5,4.7,47.28,28.95,24.07,1.05,9.32,36.3,98.62,,82.0,1.45,208.75,5.75,752.0,-0.18,16.8,0.0
2022-01-06 21:00:00,2022-01-06 22:00:00,56.0,111.75,4.93,36.4,23.35,24.3,1.06,11.0,29.48,71.35,,82.0,2.58,237.5,5.25,752.0,-0.16,16.68,0.0
2022-01-06 22:00:00,2022-01-06 23:00:00,50.75,99.75,2.92,25.2,15.77,25.47,1.12,12.6,19.62,45.15,,82.0,1.9,235.75,5.0,752.0,-0.16,16.65,0.0
2022-01-06 23:00:00,2022-01-07 00:00:00,43.5,85.0,4.03,30.0,19.2,32.17,1.41,9.5,16.12,33.0,,82.0,1.25,206.75,6.0,752.0,-0.19,16.73,0.0
2022-01-07 00:00:00,2022-01-07 01:00:00,43.25,81.75,2.9,24.02,15.15,25.67,1.12,9.2,16.0,30.05,,82.0,1.5,200.0,6.0,752.0,-0.19,16.75,0.0
2022-01-07 01:00:00,2022-01-07 02:00:00,46.75,90.5,3.12,23.5,15.05,27.9,1.22,8.05,16.6,30.0,,82.0,1.25,204.0,6.0,752.0,-0.19,16.82,0.0
2022-01-07 02:00:00,2022-01-07 03:00:00,44.25,79.75,3.55,26.65,17.05,23.13,1.01,9.78,17.98,28.35,,82.0,2.65,209.5,6.0,752.0,-0.19,16.8,0.0
2022-01-07 03:00:00,2022-01-07 04:00:00,38.5,75.75,2.6,30.52,18.35,24.5,1.07,8.45,14.62,23.85,,82.0,0.88,212.75,6.0,752.0,-0.19,16.85,0.0
2022-01-07 04:00:00,2022-01-07 05:00:00,36.5,70.0,4.2,24.9,16.65,23.23,1.02,9.57,12.57,23.05,,82.0,2.03,239.75,6.0,752.0,-0.18,16.75,0.0
2022-01-07 05:00:00,2022-01-07 06:00:00,35.0,65.5,3.73,16.9,12.0,25.57,1.12,14.22,11.48,20.23,,82.0,1.4,231.25,6.0,752.0,-0.19,16.82,0.0
2022-01-07 06:00:00,2022-01-07 07:00:00,35.0,65.0,3.45,22.07,14.55,22.7,0.99,10.93,11.97,18.7,,82.0,1.85,237.75,6.0,752.0,-0.19,16.83,0.0
2022-01-07 07:00:00,2022-01-07 08:00:00,33.75,63.5,2.58,17.18,11.23,25.7,1.12,16.95,12.38,17.3,,82.0,2.67,234.25,7.25,752.0,-0.19,16.98,0.0
2022-01-07 08:00:00,2022-01-07 09:00:00,30.5,53.0,3.63,19.12,11.15,24.27,1.06,16.05,11.23,14.82,,82.0,2.55,234.5,46.5,752.0,-0.19,17.27,0.0
2022-01-07 09:00:00,2022-01-07 10:00:00,32.0,135.0,3.77,17.15,12.17,27.03,1.18,15.97,11.68,15.07,,82.25,2.65,236.5,81.25,752.0,-0.18,17.73,0.0
2022-01-07 10:00:00,2022-01-07 11:00:00,31.75,59.5,3.58,17.75,12.32,25.4,1.11,17.15,11.78,16.82,,83.0,2.12,226.5,143.25,752.0,-0.18,18.07,0.0
2022-01-07 11:00:00,2022-01-07 12:00:00,31.0,60.0,3.13,14.53,10.3,30.03,1.31,21.2,16.4,48.97,,83.0,1.83,236.0,91.33,752.0,-0.16,18.6,0.0
2022-01-07 12:00:00,2022-01-07 13:00:00,26.0,49.0,3.45,11.75,9.07,24.82,1.09,22.82,19.05,58.3,,82.75,2.0,235.25,164.25,752.0,-0.18,18.7,0.0
2022-01-07 13:00:00,2022-01-07 14:00:00,22.0,48.75,2.7,9.47,7.22,27.93,1.23,27.17,18.02,55.27,,80.5,2.08,235.0,169.0,752.0,-0.16,19.25,0.0
2022-01-07 14:00:00,2022-01-07 15:00:00,19.25,35.5,2.9,11.75,8.6,23.7,1.03,27.78,14.5,41.58,,78.25,1.85,232.25,133.75,752.0,-0.18,19.55,0.0
2022-01-07 15:00:00,2022-01-07 16:00:00,19.5,35.25,2.73,14.03,9.68,25.07,1.09,25.55,13.3,38.75,,79.75,1.65,228.75,57.25,752.0,-0.16,19.38,0.0
2022-01-07 16:00:00,2022-01-07 17:00:00,18.25,38.0,3.02,20.25,13.22,23.57,1.03,21.7,14.2,43.45,,81.0,1.05,223.5,18.0,752.0,-0.16,19.25,0.0
2022-01-07 17:00:00,2022-01-07 18:00:00,20.75,44.25,3.4,29.38,18.38,27.93,1.22,17.0,17.7,55.65,,82.5,1.27,236.75,5.75,752.0,-0.18,19.0,0.0
2022-01-07 18:00:00,2022-01-07 19:00:00,27.5,61.25,6.17,40.65,26.65,23.65,1.03,11.27,21.07,74.55,,83.0,1.58,224.25,5.0,752.0,-0.16,18.78,0.0
2022-01-07 19:00:00,2022-01-07 20:00:00,34.25,72.0,21.35,50.4,44.17,24.17,1.05,7.68,24.33,78.8,,83.0,1.45,218.75,5.5,752.0,-0.17,18.65,0.0
2022-01-07 20:00:00,2022-01-07 21:00:00,40.0,108.75,8.68,35.77,26.1,22.52,0.99,7.65,27.83,74.18,,82.5,1.55,198.0,5.25,752.0,-0.16,18.43,0.0
2022-01-07 21:00:00,2022-01-07 22:00:00,38.0,87.25,10.28,37.25,28.15,25.6,1.12,7.38,25.17,64.03,,82.5,1.32,220.75,5.25,752.0,-0.16,18.3,0.0
2022-01-07 22:00:00,2022-01-07 23:00:00,38.25,97.25,5.97,30.8,21.23,23.8,1.04,8.6,21.98,53.47,,82.25,1.8,234.5,5.25,752.0,-0.16,18.28,0.0
2022-01-07 23:00:00,2022-01-08 00:00:00,29.5,73.0,4.2,27.82,18.25,27.07,1.19,9.78,18.25,47.17,,83.0,2.1,230.25,6.0,752.0,-0.2,18.12,0.0
2022-01-08 00:00:00,2022-01-08 01:00:00,26.75,62.75,6.85,40.45,27.12,23.48,1.02,7.22,14.68,37.65,,83.0,1.8,228.5,6.0,752.0,-0.2,18.2,0.0
2022-01-08 01:00:00,2022-01-08 02:00:00,24.0,61.75,16.75,39.93,34.85,24.7,1.08,6.45,13.7,32.58,,83.0,2.08,232.75,6.0,752.0,-0.19,18.1,0.0
2022-01-08 02:00:00,2022-01-08 03:00:00,26.0,68.5,12.6,30.02,26.2,23.62,1.03,7.0,13.88,28.95,,83.0,2.67,240.75,6.0,752.0,-0.19,17.82,0.0
2022-01-08 03:00:00,2022-01-08 04:00:00,22.5,59.0,3.1,18.75,12.5,24.17,1.05,9.88,10.9,22.93,,82.0,1.73,197.75,6.0,752.0,-0.19,17.7,0.0
2022-01-08 04:00:00,2022-01-08 05:00:00,21.0,48.0,5.4,15.97,12.85,22.28,0.97,10.2,9.65,20.18,,82.0,0.8,140.5,6.0,752.0,-0.19,17.7,0.0
2022-01-08 05:00:00,2022-01-08 06:00:00,21.5,45.0,3.98,18.62,13.12,26.43,1.16,9.32,9.65,20.95,,82.5,0.77,206.75,6.0,752.0,-0.19,17.7,0.0
2022-01-08 06:00:00,2022-01-08 07:00:00,23.75,48.5,12.65,24.4,23.25,22.08,0.96,6.45,11.25,23.35,,82.0,1.9,239.5,5.25,752.0,-0.17,17.67,0.0
2022-01-08 07:00:00,2022-01-08 08:00:00,25.25,57.5,6.78,22.65,17.53,24.3,1.06,8.2,12.03,21.3,,82.0,3.05,235.5,5.0,752.0,-0.17,17.65,0.0
2022-01-08 08:00:00,2022-01-08 09:00:00,22.25,53.75,2.48,10.93,7.85,25.15,1.1,17.4,9.55,13.27,,82.25,5.28,234.5,5.75,752.0,-0.18,17.75,0.0
2022-01-08 09:00:00,2022-01-08 10:00:00,18.0,45.25,2.17,8.65,6.35,21.37,0.93,24.05,6.25,7.03,,83.0,6.08,235.5,21.75,752.0,-0.19,18.1,0.0
2022-01-08 10:00:00,2022-01-08 11:00:00,12.5,29.25,2.65,12.9,9.05,20.6,0.9,23.33,5.2,10.6,,83.0,2.25,210.25,68.75,752.0,-0.19,18.5,0.0
2022-01-08 11:00:00,2022-01-08 12:00:00,15.0,23.0,6.3,22.48,17.07,27.57,1.2,21.02,6.03,12.28,,79.75,0.85,130.25,196.25,752.0,-0.19,19.52,0.0
2022-01-08 12:00:00,2022-01-08 13:00:00,17.25,40.75,3.12,12.62,9.25,22.63,0.99,26.65,6.7,13.37,,76.75,1.82,227.25,133.25,752.0,-0.19,19.68,0.0
2022-01-08 13:00:00,2022-01-08 14:00:00,15.25,28.5,6.83,14.9,13.47,22.57,0.98,27.07,6.33,13.4,,76.25,3.58,237.25,214.75,752.0,-0.15,19.75,0.0
2022-01-08 14:00:00,2022-01-08 15:00:00,14.75,31.0,2.68,11.62,8.35,19.4,0.85,30.65,5.35,10.67,,73.5,2.85,228.5,149.75,752.0,-0.18,20.12,0.0
2022-01-08 15:00:00,2022-01-08 16:00:00,12.5,24.25,3.2,21.52,14.05,21.37,0.93,25.2,5.27,11.52,,76.25,2.08,184.75,34.75,752.0,-0.19,19.95,0.0
2022-01-08 16:00:00,2022-01-08 17:00:00,16.25,28.75,4.03,28.6,18.48,21.32,0.93,19.15,6.9,16.55,,82.5,1.62,181.75,6.25,752.0,-0.17,19.25,0.0
2022-01-08 17:00:00,2022-01-08 18:00:00,14.75,33.75,2.98,20.9,13.58,23.43,1.03,18.42,10.1,27.17,,83.0,2.42,203.25,6.0,752.0,-0.19,18.92,0.0
2022-01-08 18:00:00,2022-01-08 19:00:00,17.5,37.5,2.48,25.55,15.63,20.38,0.9,18.43,18.98,78.58,,83.0,2.33,190.5,6.0,752.0,-0.2,18.85,0.0
2022-01-08 19:00:00,2022-01-08 20:00:00,19.5,43.75,2.58,23.62,14.65,21.43,0.94,18.27,18.68,87.55,,83.0,2.35,213.75,6.0,752.0,-0.19,18.52,0.0
2022-01-08 20:00:00,2022-01-08 21:00:00,21.5,42.0,2.83,24.05,15.08,20.1,0.88,14.88,17.07,82.57,,83.0,1.82,220.0,6.0,752.0,-0.2,18.35,0.0
2022-01-08 21:00:00,2022-01-08 22:00:00,24.0,44.0,3.97,29.2,18.73,23.47,1.02,11.3,15.65,85.72,,82.25,1.45,220.75,5.25,752.0,-0.16,18.25,0.0
2022-01-08 22:00:00,2022-01-08 23:00:00,27.25,54.75,3.6,22.73,15.0,20.1,0.88,11.48,16.25,88.6,,82.0,1.73,231.75,5.0,752.0,-0.16,18.08,0.0
2022-01-08 23:00:00,2022-01-09 00:00:00,28.25,59.75,6.83,26.22,19.52,19.93,0.87,9.47,14.43,72.38,,83.0,1.98,235.75,6.0,752.0,-0.19,18.0,0.0
2022-01-09 00:00:00,2022-01-09 01:00:00,28.0,63.5,2.75,16.3,10.88,18.57,0.81,15.48,12.45,51.57,,83.0,2.72,223.5,6.0,752.0,-0.2,18.07,0.0
2022-01-09 01:00:00,2022-01-09 02:00:00,20.75,56.25,2.17,10.75,7.48,18.2,0.8,26.27,9.1,34.12,,83.0,1.42,206.0,6.0,752.0,-0.19,18.08,0.0
2022-01-09 02:00:00,2022-01-09 03:00:00,8.0,15.33,2.58,16.4,10.77,18.52,0.81,18.57,8.47,32.7,,82.0,2.27,211.25,5.25,752.0,-0.17,17.9,0.0
2022-01-09 03:00:00,2022-01-09 04:00:00,17.5,35.75,2.17,16.88,10.75,21.33,0.93,18.2,10.62,32.9,,82.0,2.67,233.5,5.0,752.0,-0.17,17.82,0.0
2022-01-09 04:00:00,2022-01-09 05:00:00,14.5,29.25,4.25,29.43,19.1,19.07,0.83,13.45,8.38,27.6,,82.0,1.6,235.0,6.0,752.0,-0.19,17.48,0.0
2022-01-09 05:00:00,2022-01-09 06:00:00,9.5,18.25,2.25,14.47,9.5,20.37,0.89,22.48,6.45,22.6,,82.0,1.67,225.25,5.25,752.0,-0.16,17.6,0.0
2022-01-09 06:00:00,2022-01-09 07:00:00,8.5,14.0,3.6,23.95,15.7,19.95,0.87,19.9,6.03,19.9,,82.0,1.7,228.75,5.25,752.0,-0.16,17.72,0.0
2022-01-09 07:00:00,2022-01-09 08:00:00,10.75,29.0,3.25,20.95,13.75,22.07,0.97,19.43,6.2,19.12,,82.0,2.52,226.5,32.75,752.0,-0.16,17.75,0.0
2022-01-09 08:00:00,2022-01-09 09:00:00,13.0,29.33,4.08,18.45,13.15,20.58,0.9,20.25,7.68,21.92,,82.0,1.5,211.75,103.5,752.0,-0.18,18.32,0.0
2022-01-09 09:00:00,2022-01-09 10:00:00,21.0,33.0,7.38,30.62,22.27,23.0,1.0,14.73,8.33,22.75,,82.25,0.78,161.5,41.5,752.0,-0.19,18.43,0.0
2022-01-09 10:00:00,2022-01-09 11:00:00,23.75,47.75,5.75,32.08,21.73,20.73,0.91,13.5,11.93,26.85,,83.0,2.38,214.5,43.5,752.0,-0.19,18.15,0.0
2022-01-09 11:00:00,2022-01-09 12:00:00,29.5,57.5,3.95,17.43,12.5,20.8,0.91,18.75,13.65,31.23,,83.0,1.35,192.25,121.25,752.0,-0.2,18.67,0.0
2022-01-09 12:00:00,2022-01-09 13:00:00,24.75,50.75,3.18,12.62,9.28,20.32,0.89,20.33,11.65,26.32,,81.0,0.82,160.75,142.5,752.0,-0.19,19.48,0.0
2022-01-09 13:00:00,2022-01-09 14:00:00,31.75,52.75,4.58,14.05,11.2,22.57,0.99,20.48,11.05,23.0,,81.25,1.15,206.5,125.25,752.0,-0.19,19.25,0.0
2022-01-09 14:00:00,2022-01-09 15:00:00,27.75,57.75,3.23,15.9,11.1,19.43,0.85,24.77,10.72,22.45,,78.75,2.12,233.75,74.5,752.0,-0.19,19.45,0.0
2022-01-09 15:00:00,2022-01-09 16:00:00,27.5,54.5,2.6,15.15,10.2,19.4,0.85,22.45,9.72,18.3,,81.0,1.92,244.75,29.25,752.0,-0.19,19.3,0.0
2022-01-09 16:00:00,2022-01-09 17:00:00,29.5,61.5,2.95,21.75,13.98,18.67,0.82,18.17,10.12,16.55,,83.0,1.6,233.25,10.5,752.0,-0.19,19.2,0.0
2022-01-09 17:00:00,2022-01-09 18:00:00,31.25,70.0,4.68,32.05,20.8,20.43,0.89,13.85,10.45,18.4,,83.0,0.95,266.25,6.0,752.0,-0.19,19.05,0.0
2022-01-09 18:00:00,2022-01-09 19:00:00,35.0,79.5,13.6,38.47,31.53,20.85,0.91,9.02,13.93,28.4,,83.0,2.08,251.5,6.0,752.0,-0.19,18.82,0.0
2022-01-09 19:00:00,2022-01-09 20:00:00,46.5,110.5,13.03,37.82,30.7,24.23,1.06,8.93,17.05,35.58,,83.0,1.5,242.0,6.0,752.0,-0.19,18.68,0.0
2022-01-09 20:00:00,2022-01-09 21:00:00,54.25,129.0,17.88,38.12,34.8,20.05,0.88,7.67,19.35,40.6,,83.0,0.9,236.25,6.0,752.0,-0.19,18.48,0.0
2022-01-09 21:00:00,2022-01-09 22:00:00,57.75,129.75,29.62,34.45,42.43,22.77,0.99,7.68,21.8,52.32,,83.0,1.02,137.0,6.0,752.0,-0.19,18.28,0.0
2022-01-09 22:00:00,2022-01-09 23:00:00,62.75,155.5,18.93,29.62,31.17,18.6,0.81,6.25,24.73,55.05,,83.0,1.48,237.75,6.0,752.0,-0.19,18.12,0.0
2022-01-09 23:00:00,2022-01-10 00:00:00,52.25,130.25,53.88,32.75,61.2,17.8,0.78,6.15,22.98,51.1,,83.0,0.8,249.75,6.0,752.0,-0.19,18.0,0.0
2022-01-10 00:00:00,2022-01-10 01:00:00,48.5,126.0,54.02,31.35,60.6,16.75,0.73,5.8,22.4,50.95,,82.0,0.65,158.75,6.0,752.0,-0.19,17.8,0.0
2022-01-10 01:00:00,2022-01-10 02:00:00,42.0,110.0,28.88,32.05,40.52,18.3,0.8,5.63,22.47,50.65,,82.0,0.8,126.5,6.0,752.0,-0.19,17.6,0.0
2022-01-10 02:00:00,2022-01-10 03:00:00,35.5,92.25,3.62,23.3,15.33,16.77,0.73,7.15,19.18,45.07,,82.0,0.98,165.25,6.0,752.0,-0.19,17.4,0.0
2022-01-10 03:00:00,2022-01-10 04:00:00,28.25,69.25,2.68,12.5,8.82,16.23,0.71,8.0,15.85,35.77,,82.0,1.15,193.25,6.0,752.0,-0.19,17.18,0.0
2022-01-10 04:00:00,2022-01-10 05:00:00,27.0,71.0,1.93,9.5,6.6,16.4,0.72,9.55,13.07,28.0,,82.0,0.65,132.0,6.0,752.0,-0.19,17.02,0.0
2022-01-10 05:00:00,2022-01-10 06:00:00,21.25,50.25,2.2,7.82,5.97,18.7,0.82,11.87,10.93,23.05,,82.0,0.72,138.5,6.0,752.0,-0.19,17.25,0.0
2022-01-10 06:00:00,2022-01-10 07:00:00,21.75,53.75,2.33,9.47,6.92,17.95,0.79,12.8,9.97,20.5,,82.0,0.7,122.0,6.0,752.0,-0.19,17.4,0.0
2022-01-10 07:00:00,2022-01-10 08:00:00,20.75,53.25,2.58,9.65,7.22,20.43,0.89,14.57,9.7,21.55,,82.0,0.75,135.5,7.75,752.0,-0.19,17.48,0.0
2022-01-10 08:00:00,2022-01-10 09:00:00,20.75,57.5,4.15,12.1,9.8,19.27,0.84,14.2,9.85,22.05,,82.75,0.82,199.5,74.75,752.0,-0.19,17.8,0.0
2022-01-10 09:00:00,2022-01-10 10:00:00,25.0,58.25,7.55,21.7,17.7,19.7,0.86,14.5,10.4,22.38,,82.75,0.82,240.75,222.25,752.0,-0.2,18.82,0.0
2022-01-10 10:00:00,2022-01-10 11:00:00,32.5,73.25,7.0,28.55,20.88,19.02,0.83,20.88,12.27,24.57,,74.25,0.8,186.5,344.25,752.0,-0.18,20.73,0.0
2022-01-10 11:00:00,2022-01-10 12:00:00,38.5,87.5,4.88,29.6,19.73,23.33,1.02,26.83,16.62,32.83,,73.5,0.8,214.25,239.5,752.0,-0.18,20.82,0.0
2022-01-10 12:00:00,2022-01-10 13:00:00,40.0,98.0,3.45,18.32,12.57,19.35,0.85,28.05,17.8,37.05,,74.25,0.7,170.5,282.5,752.0,-0.17,20.78,0.0
2022-01-10 13:00:00,2022-01-10 14:00:00,29.5,70.25,3.15,12.9,9.4,,,36.58,,,,66.25,0.58,150.75,387.0,752.0,-0.17,21.92,0.0
2022-01-10 14:00:00,2022-01-10 15:00:00,24.75,53.5,3.05,21.6,13.98,,,42.3,3.85,4.33,,63.75,0.75,128.75,182.0,751.75,-0.15,21.88,0.0
2022-01-10 15:00:00,2022-01-10 16:00:00,23.5,55.25,2.2,25.2,15.2,,,65.07,0.47,8.55,,64.75,0.83,136.25,86.75,751.0,-0.16,21.4,0.0
2022-01-10 16:00:00,2022-01-10 17:00:00,22.75,53.75,2.57,43.97,24.9,,,54.15,0.2,18.0,,68.25,1.08,137.5,11.25,751.75,-0.15,20.73,0.0
2022-01-10 17:00:00,2022-01-10 18:00:00,24.0,70.25,4.4,46.3,28.23,,,34.98,0.62,109.75,,72.0,1.0,116.75,5.25,752.0,-0.16,20.08,0.0
2022-01-10 18:00:00,2022-01-10 19:00:00,23.0,57.25,1.02,48.4,26.57,,,21.7,0.57,111.3,,75.75,0.97,123.0,5.5,752.0,-0.17,19.82,0.0
