From Date,To Date,PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm)
2022-04-12 22:00:00,2022-04-12 23:00:00,7.75,3.45,14.53,10.3,,6.25,0.28,5.07,0.35,2.97,,,25.45,79.25,3.1,235.25,15.0,703.75,,
2022-04-12 23:00:00,2022-04-13 00:00:00,4.0,,18.45,13.3,,,0.36,,0.38,3.27,,,31.65,79.25,3.1,238.75,49.75,719.25,,
2022-04-13 00:00:00,2022-04-13 01:00:00,,,10.12,8.12,,,0.15,19.05,0.4,3.15,,,26.95,79.75,1.83,281.5,18.75,706.25,,
2022-04-13 01:00:00,2022-04-13 02:00:00,6.0,3.97,8.35,7.65,,10.28,0.27,6.97,0.35,2.92,,,24.65,82.5,0.65,263.75,3.0,700.0,,
2022-04-13 02:00:00,2022-04-13 03:00:00,6.5,5.17,10.5,9.8,,11.75,0.25,9.01,0.32,2.95,,,24.28,83.75,0.82,224.25,5.25,700.33,,
2022-04-13 03:00:00,2022-04-13 04:00:00,8.25,3.4,9.28,7.7,,12.13,0.25,2.86,0.4,2.68,,,24.1,84.0,0.53,249.25,3.25,700.0,,
2022-04-13 04:00:00,2022-04-13 05:00:00,10.0,4.57,11.15,9.65,,8.37,0.29,2.51,0.35,2.72,,,24.02,84.75,0.53,230.25,4.25,,,
2022-04-13 05:00:00,2022-04-13 06:00:00,12.75,2.42,9.05,6.78,,7.5,0.27,8.64,0.45,2.88,,,23.9,85.0,0.65,279.5,24.75,,,
2022-04-13 06:00:00,2022-04-13 07:00:00,13.25,6.03,10.03,10.22,,7.93,0.26,7.51,0.78,3.6,,,23.8,85.5,0.33,260.75,334.25,,,
2022-04-13 07:00:00,2022-04-13 08:00:00,17.75,4.68,10.77,9.53,,7.97,0.26,4.9,1.05,4.32,,,23.65,80.5,1.1,285.0,397.5,704.0,,
2022-04-13 08:00:00,2022-04-13 09:00:00,20.0,6.25,10.05,10.4,,2.73,0.21,4.77,1.23,4.65,,,23.42,66.5,2.52,282.5,412.75,712.75,,
2022-04-13 09:00:00,2022-04-13 10:00:00,23.75,4.32,10.57,9.15,,0.72,0.19,8.59,1.12,3.67,,,23.32,58.0,2.27,163.75,424.75,720.5,,
2022-04-13 10:00:00,2022-04-13 11:00:00,38.75,4.85,12.53,10.57,,0.9,0.25,9.99,1.23,4.28,,,23.27,50.5,2.25,128.75,423.5,725.5,,
2022-04-13 11:00:00,2022-04-13 12:00:00,50.5,3.07,15.8,10.9,,0.3,0.18,8.77,1.12,4.45,,,23.5,52.25,3.3,106.0,427.75,726.25,,
2022-04-13 12:00:00,2022-04-13 13:00:00,52.0,5.03,20.33,14.9,,7.53,0.24,17.67,0.78,3.12,,,24.12,51.5,3.6,94.0,434.0,731.75,,
2022-04-13 13:00:00,2022-04-13 14:00:00,37.0,2.9,24.85,15.6,,7.68,0.24,,0.7,2.12,,,24.5,51.75,5.07,78.5,433.0,734.25,,
2022-04-13 14:00:00,2022-04-13 15:00:00,36.25,4.28,20.97,14.62,,7.57,0.26,6.94,0.65,3.35,,,24.43,59.75,7.4,90.75,414.5,725.25,,
2022-04-13 15:00:00,2022-04-13 16:00:00,31.5,4.78,13.28,10.92,,7.87,0.26,11.93,0.75,4.62,,,24.05,62.75,5.78,122.25,397.75,717.0,,
2022-04-13 16:00:00,2022-04-13 17:00:00,27.0,5.5,17.18,13.6,,7.03,0.23,3.05,0.77,4.35,,,24.08,65.75,4.95,138.0,383.75,713.75,,
2022-04-13 17:00:00,2022-04-13 18:00:00,33.75,4.8,14.22,11.5,,6.77,0.24,21.18,0.73,4.53,,,24.92,65.75,4.35,142.25,358.0,713.25,,
2022-04-13 18:00:00,2022-04-13 19:00:00,29.5,5.05,13.25,11.15,,6.35,0.23,6.38,0.82,9.82,,,24.5,69.75,4.5,155.25,190.25,706.75,,
2022-04-13 19:00:00,2022-04-13 20:00:00,33.0,3.88,11.47,9.27,,6.43,0.23,8.4,0.82,6.45,,,24.28,72.75,4.33,138.25,57.25,711.25,,
2022-04-13 20:00:00,2022-04-13 21:00:00,20.75,3.75,14.07,10.55,,6.77,0.25,9.87,0.78,6.52,,,24.12,82.0,3.08,137.75,248.25,758.67,,
2022-04-13 21:00:00,2022-04-13 22:00:00,18.0,3.92,10.97,9.05,,7.35,0.23,5.85,1.0,7.9,,,24.1,84.0,3.25,131.0,159.25,,,
2022-04-13 22:00:00,2022-04-13 23:00:00,16.5,3.4,11.45,8.85,,7.45,0.23,4.92,0.8,4.8,,,24.0,84.0,2.1,134.5,176.75,,,
2022-04-13 23:00:00,2022-04-14 00:00:00,28.75,3.9,13.5,10.33,,6.83,0.23,12.01,0.9,4.55,,,23.92,84.5,0.3,212.0,185.5,,,
2022-04-14 00:00:00,2022-04-14 01:00:00,30.75,4.28,15.72,11.85,,7.6,0.25,4.13,1.02,4.75,,,23.9,85.0,0.32,290.25,161.0,,,
2022-04-14 01:00:00,2022-04-14 02:00:00,37.5,3.95,11.05,9.15,,7.63,0.23,6.24,1.1,5.45,,,23.82,85.5,0.42,201.25,139.0,,,
2022-04-14 02:00:00,2022-04-14 03:00:00,10.0,4.62,13.38,10.82,,7.5,0.24,,1.05,5.38,,,23.8,86.0,0.77,140.75,125.75,,,
2022-04-14 03:00:00,2022-04-14 04:00:00,22.0,4.03,11.6,9.42,,7.3,0.24,5.84,1.17,5.42,,,23.8,85.75,3.45,143.25,63.75,,,
2022-04-14 04:00:00,2022-04-14 05:00:00,21.75,4.23,11.43,9.5,,5.43,0.26,12.05,0.85,4.3,,,23.73,84.25,2.67,131.5,22.5,,,
2022-04-14 05:00:00,2022-04-14 06:00:00,21.5,5.0,12.3,10.6,,5.32,0.24,6.51,0.75,2.83,,,23.7,83.5,2.3,170.5,37.5,700.0,,
2022-04-14 06:00:00,2022-04-14 07:00:00,26.5,4.78,11.23,9.83,,5.55,0.24,7.8,1.23,3.75,,,23.7,84.5,1.7,181.0,320.5,,,
2022-04-14 07:00:00,2022-04-14 08:00:00,34.75,8.07,12.43,13.18,,5.2,0.24,13.22,2.33,5.82,,,23.6,84.0,0.52,249.75,378.75,,,
2022-04-14 08:00:00,2022-04-14 09:00:00,26.25,4.42,10.43,9.12,,5.9,0.2,6.71,2.08,5.05,,,23.55,78.75,0.62,234.25,403.75,700.0,,
2022-04-14 09:00:00,2022-04-14 10:00:00,21.5,4.55,9.25,8.62,,5.15,0.18,11.83,1.87,4.92,,,23.55,65.5,2.1,106.25,414.5,707.0,,
2022-04-14 10:00:00,2022-04-14 11:00:00,22.5,3.8,7.97,7.33,,5.47,0.25,8.85,1.5,4.2,,,23.6,58.0,2.67,119.75,431.0,721.25,,
2022-04-14 11:00:00,2022-04-14 12:00:00,20.0,3.13,8.57,7.13,,4.9,0.18,12.77,1.1,3.12,,,23.77,54.5,3.48,121.75,429.75,731.0,,
2022-04-14 12:00:00,2022-04-14 13:00:00,18.5,4.3,9.27,8.43,,8.83,0.26,13.95,0.78,2.1,,,23.73,54.75,4.72,91.25,427.5,732.5,,
2022-04-14 13:00:00,2022-04-14 14:00:00,22.5,3.98,8.9,8.0,,9.72,0.25,10.97,0.57,1.75,,,23.6,65.25,5.1,98.25,378.0,726.25,,
2022-04-14 14:00:00,2022-04-14 15:00:00,25.5,4.55,19.72,14.2,,10.1,0.26,10.67,0.72,1.98,,,23.7,77.5,4.75,109.25,373.25,786.5,,
2022-04-14 15:00:00,2022-04-14 16:00:00,30.5,3.2,14.97,10.35,,9.9,0.26,17.09,0.47,1.6,,,25.8,71.5,4.25,105.25,389.75,701.0,,
2022-04-14 16:00:00,2022-04-14 17:00:00,26.25,5.7,15.33,12.88,,5.1,0.17,9.46,0.5,1.85,,,26.33,70.0,3.05,128.0,378.0,702.0,,
2022-04-14 17:00:00,2022-04-14 18:00:00,77.25,6.93,11.57,11.78,,5.53,0.24,13.28,0.7,2.48,,,24.8,70.25,3.3,138.0,351.0,,,
2022-04-14 18:00:00,2022-04-14 19:00:00,35.5,3.95,10.6,8.88,,5.88,0.21,12.79,0.7,6.35,,,24.45,71.75,4.2,133.0,217.0,,,
2022-04-14 19:00:00,2022-04-14 20:00:00,23.5,3.68,11.55,9.15,,5.47,0.22,2.17,0.73,3.35,,,24.93,74.5,3.9,125.5,33.5,,,
2022-04-14 20:00:00,2022-04-14 21:00:00,27.0,4.82,12.2,10.4,,7.07,0.23,6.96,0.62,2.6,,,24.17,77.5,3.38,129.5,22.75,,,
2022-04-14 21:00:00,2022-04-14 22:00:00,56.0,3.0,12.38,9.02,,6.6,0.2,5.62,0.55,2.38,,,23.92,78.75,2.65,131.75,18.5,,,
2022-04-14 22:00:00,2022-04-14 23:00:00,58.25,3.7,11.35,9.05,,6.12,0.2,12.33,0.53,2.23,,,23.78,80.25,2.47,146.5,16.0,,,
2022-04-14 23:00:00,2022-04-15 00:00:00,31.0,3.52,13.15,9.85,,6.23,0.21,8.27,,4.05,,,23.7,81.0,2.75,140.25,13.75,,,
2022-04-15 00:00:00,2022-04-15 01:00:00,54.25,4.05,14.98,11.23,,6.47,0.26,7.37,,2.85,,,23.7,82.0,1.43,195.25,15.5,,,
2022-04-15 01:00:00,2022-04-15 02:00:00,24.0,4.02,12.62,10.0,,5.9,0.24,2.83,,2.5,,,23.7,83.0,0.6,126.75,14.5,,,
2022-04-15 02:00:00,2022-04-15 03:00:00,24.25,2.7,11.52,8.35,,5.47,0.24,8.75,,2.98,,,23.62,84.0,1.53,134.25,11.5,,,
2022-04-15 03:00:00,2022-04-15 04:00:00,30.25,3.35,12.23,9.22,,4.63,0.24,2.29,0.55,3.2,,,23.62,83.5,0.75,134.0,7.25,,,
2022-04-15 04:00:00,2022-04-15 05:00:00,26.75,3.85,12.67,9.92,,4.9,0.24,5.83,0.9,3.65,,,23.6,83.0,0.9,110.0,5.75,,,
2022-04-15 05:00:00,2022-04-15 06:00:00,48.75,4.78,13.65,11.12,,5.03,0.22,1.96,1.02,4.0,,,23.6,82.5,1.2,149.5,31.75,,,
2022-04-15 06:00:00,2022-04-15 07:00:00,47.25,9.75,28.95,23.33,,5.23,0.22,3.68,1.43,5.53,,,23.6,82.75,0.5,125.25,324.25,,,
2022-04-15 07:00:00,2022-04-15 08:00:00,54.25,8.12,19.55,17.02,,6.1,0.21,8.88,2.38,6.93,,,23.6,73.0,1.2,134.0,388.25,707.5,,
2022-04-15 08:00:00,2022-04-15 09:00:00,50.0,5.62,13.82,11.95,,5.13,0.22,5.41,2.35,7.67,,,23.6,55.75,1.9,170.0,408.75,724.5,,
2022-04-15 09:00:00,2022-04-15 10:00:00,37.0,5.2,16.18,12.83,,4.7,0.2,10.93,1.73,4.6,,,23.55,52.5,2.68,162.75,424.25,728.25,,
2022-04-15 10:00:00,2022-04-15 11:00:00,45.25,4.15,23.15,15.67,,5.03,0.26,14.02,1.12,2.88,,,23.5,44.0,2.05,121.5,425.5,730.25,,
2022-04-15 11:00:00,2022-04-15 12:00:00,48.5,3.67,13.57,10.17,,4.35,0.19,16.04,0.97,2.83,,,23.52,43.25,2.88,131.25,425.5,731.5,,
2022-04-15 12:00:00,2022-04-15 13:00:00,36.75,3.45,18.5,11.63,,1.97,0.26,16.65,1.03,3.25,,,23.77,44.25,5.27,111.5,430.0,733.25,,
2022-04-15 13:00:00,2022-04-15 14:00:00,32.25,4.43,11.53,9.72,,1.53,0.24,21.78,0.8,2.12,,,23.62,49.0,7.0,95.5,437.25,732.25,,
2022-04-15 14:00:00,2022-04-15 15:00:00,27.75,3.38,11.93,9.1,,1.82,0.25,12.56,0.57,1.52,,,23.63,50.25,8.23,101.25,436.5,732.25,,
2022-04-15 15:00:00,2022-04-15 16:00:00,19.0,4.18,9.43,8.4,,1.2,0.26,22.7,0.38,1.1,,,23.9,53.75,8.22,106.0,429.5,732.75,,
2022-04-15 16:00:00,2022-04-15 17:00:00,15.25,3.1,10.45,8.12,,3.9,0.3,17.12,0.32,0.85,,,24.23,55.0,7.6,120.0,416.5,731.5,,
2022-04-15 17:00:00,2022-04-15 18:00:00,23.0,2.65,14.1,9.65,,4.32,0.27,19.84,0.43,1.0,,,24.48,57.0,6.77,128.0,390.0,730.75,,
2022-04-15 18:00:00,2022-04-15 19:00:00,31.25,3.97,12.3,9.78,,4.6,0.29,14.74,0.5,1.25,,,24.45,63.75,5.95,131.75,245.0,722.25,,
2022-04-15 19:00:00,2022-04-15 20:00:00,48.75,3.38,11.95,9.12,,4.4,0.28,14.2,0.62,1.4,,,24.4,70.0,5.9,130.25,29.75,710.75,,
2022-04-15 20:00:00,2022-04-15 21:00:00,55.25,4.2,12.0,9.77,,6.27,0.25,13.48,0.65,1.45,,,24.4,72.5,4.05,131.0,16.0,704.5,,
2022-04-15 21:00:00,2022-04-15 22:00:00,69.75,4.05,12.32,9.88,,6.88,0.23,16.39,0.73,1.73,,,24.4,73.0,3.92,126.25,,704.75,,
2022-04-15 22:00:00,2022-04-15 23:00:00,94.25,4.78,9.8,9.1,,6.25,0.23,12.22,0.85,1.55,,,24.35,74.0,3.47,136.0,,704.25,,
2022-04-15 23:00:00,2022-04-16 00:00:00,56.0,2.92,11.4,8.43,,5.9,0.23,14.46,0.8,1.35,,,24.33,75.75,3.25,148.25,,703.0,,
2022-04-16 00:00:00,2022-04-16 01:00:00,10.5,2.85,10.15,7.72,,4.0,0.24,10.21,0.78,1.25,,,24.4,76.0,4.68,152.25,9.67,701.5,,
2022-04-16 01:00:00,2022-04-16 02:00:00,9.0,2.8,8.85,7.0,,3.2,0.24,10.37,0.43,1.07,,,24.4,76.0,5.07,153.0,7.25,701.25,,
2022-04-16 02:00:00,2022-04-16 03:00:00,8.75,4.25,8.3,7.88,,3.8,0.24,15.72,0.38,0.95,,,24.4,76.25,4.3,154.5,7.0,701.75,,
2022-04-16 03:00:00,2022-04-16 04:00:00,7.5,3.22,8.32,7.05,,4.17,0.24,8.05,0.3,0.9,,,24.3,78.0,2.92,138.0,3.0,700.0,,
2022-04-16 04:00:00,2022-04-16 05:00:00,11.5,4.38,62.68,36.9,,6.03,0.27,10.68,0.28,0.8,,,24.15,79.0,2.6,137.0,,700.0,,
2022-04-16 05:00:00,2022-04-16 06:00:00,23.75,3.45,15.75,11.2,,5.5,0.25,10.12,0.25,0.78,,,24.1,78.5,2.97,152.0,165.0,700.25,,
2022-04-16 06:00:00,2022-04-16 07:00:00,16.25,6.03,17.35,14.12,,7.0,0.25,3.84,0.3,1.38,,,24.02,76.75,2.08,160.75,330.5,701.0,,
2022-04-16 07:00:00,2022-04-16 08:00:00,34.5,5.0,15.42,12.28,,6.77,0.25,9.88,0.75,2.73,,,24.02,69.75,4.33,152.0,393.0,707.75,,
2022-04-16 08:00:00,2022-04-16 09:00:00,43.75,5.22,8.9,8.98,,8.7,0.2,10.83,2.72,4.12,,,24.1,62.25,4.52,157.5,415.25,721.5,,
2022-04-16 09:00:00,2022-04-16 10:00:00,44.0,4.25,8.3,7.88,,7.92,0.17,17.45,2.45,3.77,,,24.0,52.5,3.47,155.0,423.0,733.75,,
2022-04-16 10:00:00,2022-04-16 11:00:00,25.25,1.8,9.03,6.28,,7.17,0.24,9.44,1.45,2.65,,,24.78,45.0,3.03,121.0,425.5,738.75,,
2022-04-16 11:00:00,2022-04-16 12:00:00,14.75,4.67,9.3,8.7,,6.45,0.17,13.69,1.1,1.9,,,24.05,39.0,4.0,123.75,433.0,735.25,,
2022-04-16 12:00:00,2022-04-16 13:00:00,19.5,3.97,14.03,10.7,,6.07,0.26,14.05,0.95,1.3,,,23.75,42.25,5.72,101.5,437.25,733.5,,
2022-04-16 13:00:00,2022-04-16 14:00:00,26.5,4.22,11.25,9.38,,6.05,0.23,10.94,0.78,1.1,,,23.42,49.5,7.45,97.75,438.5,732.0,,
2022-04-16 14:00:00,2022-04-16 15:00:00,22.5,4.58,11.62,9.93,,5.9,0.23,10.13,0.55,0.92,,,23.42,50.75,7.97,125.0,433.0,731.5,,
2022-04-16 15:00:00,2022-04-16 16:00:00,17.25,2.38,10.07,7.3,,5.2,0.23,15.28,0.67,0.85,,,23.6,54.0,8.32,118.75,426.75,732.5,,
2022-04-16 16:00:00,2022-04-16 17:00:00,23.5,4.4,10.65,9.2,,4.97,0.31,10.11,0.65,0.8,,,25.1,56.75,8.05,125.5,409.75,736.75,,
2022-04-16 17:00:00,2022-04-16 18:00:00,19.0,4.45,9.6,8.73,,3.77,0.31,6.18,0.47,0.85,,,25.2,60.5,7.17,126.5,382.25,734.25,,
2022-04-16 18:00:00,2022-04-16 19:00:00,13.0,4.65,9.85,9.0,,4.3,0.32,10.68,0.4,0.95,,,24.8,65.0,6.05,125.0,243.25,728.0,,
2022-04-16 19:00:00,2022-04-16 20:00:00,20.0,3.62,8.73,7.6,,4.63,0.32,8.33,0.4,1.2,,,24.72,68.0,5.83,123.0,31.75,724.0,,
2022-04-16 20:00:00,2022-04-16 21:00:00,14.0,3.97,8.18,7.58,,5.13,0.28,7.68,0.4,1.15,,,24.75,69.5,5.67,126.0,21.0,720.25,,
2022-04-16 21:00:00,2022-04-16 22:00:00,13.5,3.9,8.57,7.72,,5.55,0.26,11.65,0.35,1.12,,,24.8,69.25,5.42,135.25,16.0,719.5,,
2022-04-16 22:00:00,2022-04-16 23:00:00,13.0,2.65,8.68,6.8,,5.12,0.26,5.74,0.35,1.03,,,24.8,69.25,5.42,146.5,13.75,718.5,,
2022-04-16 23:00:00,2022-04-17 00:00:00,13.25,2.1,8.03,5.95,,5.43,0.26,11.66,0.45,1.12,,,24.8,72.0,4.5,142.5,13.75,716.5,,
2022-04-17 00:00:00,2022-04-17 01:00:00,6.25,2.75,16.05,10.78,,7.83,0.28,4.12,0.3,0.8,,,24.8,74.75,3.65,145.0,12.75,713.75,,
2022-04-17 01:00:00,2022-04-17 02:00:00,17.0,5.55,13.82,11.85,,8.85,0.27,7.76,0.62,1.47,,,24.77,75.25,3.4,150.25,10.5,713.25,,
2022-04-17 02:00:00,2022-04-17 03:00:00,31.75,3.55,9.4,7.88,,8.0,0.27,5.58,0.57,1.97,,,24.75,75.75,3.42,150.25,10.75,711.75,,
2022-04-17 03:00:00,2022-04-17 04:00:00,15.0,5.08,11.53,10.28,,7.93,0.26,2.7,0.57,1.85,,,24.7,76.75,2.85,149.0,9.5,711.0,,
2022-04-17 04:00:00,2022-04-17 05:00:00,18.75,3.8,9.72,8.25,,4.53,0.27,3.86,0.75,2.3,,,24.7,77.0,2.72,152.0,10.75,711.25,,
2022-04-17 05:00:00,2022-04-17 06:00:00,17.5,7.85,10.38,11.9,,4.62,0.24,5.86,1.25,2.95,,,24.57,78.25,1.18,152.0,38.75,711.0,,
2022-04-17 06:00:00,2022-04-17 07:00:00,33.5,4.72,8.9,8.55,,4.55,0.24,11.28,2.12,4.78,,,24.5,78.75,2.12,173.5,329.25,710.25,,
2022-04-17 07:00:00,2022-04-17 08:00:00,34.0,7.02,8.4,10.18,,4.73,0.24,3.8,2.4,3.65,,,24.5,71.0,3.28,164.5,389.25,717.25,,
2022-04-17 08:00:00,2022-04-17 09:00:00,35.25,4.2,7.1,7.17,,4.5,0.19,6.11,3.7,3.15,,,24.4,56.25,1.42,201.5,404.75,732.25,,
2022-04-17 09:00:00,2022-04-17 10:00:00,20.5,4.78,6.8,7.5,,3.3,0.16,10.9,2.15,2.28,,,24.35,48.75,2.48,175.75,416.75,735.0,,
2022-04-17 10:00:00,2022-04-17 11:00:00,18.25,3.35,6.8,6.33,,4.2,0.22,6.44,1.52,2.12,,,24.17,46.75,3.92,150.0,422.5,734.75,,
2022-04-17 11:00:00,2022-04-17 12:00:00,16.75,3.23,15.53,10.9,,4.55,0.16,15.03,0.95,1.73,,,24.15,42.75,4.07,136.0,429.5,735.0,,
2022-04-17 12:00:00,2022-04-17 13:00:00,19.75,3.93,9.97,8.5,,6.63,0.26,15.62,0.62,1.27,,,23.7,46.25,6.12,109.75,434.75,733.25,,
2022-04-17 13:00:00,2022-04-17 14:00:00,25.5,2.83,10.5,7.9,,8.05,0.23,14.77,0.5,1.0,,,23.58,49.5,6.83,89.0,423.5,732.0,,
2022-04-17 14:00:00,2022-04-17 15:00:00,35.25,3.33,8.7,7.3,,8.28,0.25,15.76,0.58,1.18,,,24.0,59.25,6.7,111.25,384.5,732.0,,
2022-04-17 15:00:00,2022-04-17 16:00:00,29.75,4.45,8.9,8.38,,7.8,0.26,18.06,0.62,1.12,,,24.38,68.75,2.6,173.25,386.5,710.75,,
2022-04-17 16:00:00,2022-04-17 17:00:00,18.75,3.12,9.05,7.38,,5.53,0.26,16.14,0.7,1.43,,,24.6,72.0,4.33,241.0,358.0,755.0,,
2022-04-17 17:00:00,2022-04-17 18:00:00,14.5,2.78,10.15,7.7,,4.3,0.24,16.01,0.45,1.58,,,24.68,77.25,3.08,209.75,325.75,,,
2022-04-17 18:00:00,2022-04-17 19:00:00,12.25,3.7,8.38,7.42,,3.9,0.24,17.8,0.55,1.77,,,24.7,75.75,3.95,301.75,158.0,,,
2022-04-17 19:00:00,2022-04-17 20:00:00,9.5,4.08,9.07,8.12,,3.47,0.23,14.7,0.55,1.45,,,24.7,78.25,2.48,247.5,11.0,721.0,,
2022-04-17 20:00:00,2022-04-17 21:00:00,11.75,4.38,12.45,10.2,,6.53,0.25,9.33,0.62,1.98,,,24.55,79.75,2.88,165.0,6.0,,,
2022-04-17 21:00:00,2022-04-17 22:00:00,20.5,1.97,9.85,6.32,,6.2,0.24,5.42,0.62,1.68,,,24.5,77.75,1.95,207.0,,,,
2022-04-17 22:00:00,2022-04-17 23:00:00,17.25,5.03,44.25,27.62,,5.47,0.24,19.88,0.55,1.55,,,24.35,79.75,1.52,159.25,,,,
2022-04-17 23:00:00,2022-04-18 00:00:00,28.75,2.62,12.28,8.65,,5.8,0.24,8.98,1.07,2.33,,,24.28,79.25,1.48,141.25,,,,
2022-04-18 00:00:00,2022-04-18 01:00:00,28.5,2.57,14.43,9.75,,6.1,0.24,11.77,1.0,2.5,,,24.15,80.5,1.77,304.0,,,,
2022-04-18 01:00:00,2022-04-18 02:00:00,34.0,3.58,14.55,10.65,,6.33,0.23,6.84,1.27,3.15,,,24.1,82.0,2.05,302.25,,,,
2022-04-18 02:00:00,2022-04-18 03:00:00,18.0,4.9,17.2,13.15,,5.88,0.23,5.45,1.18,2.88,,,24.1,83.0,1.55,298.25,,,,
2022-04-18 03:00:00,2022-04-18 04:00:00,13.5,4.55,12.28,10.23,,5.47,0.23,7.82,0.9,2.2,,,24.05,83.0,0.97,270.75,,,,
2022-04-18 04:00:00,2022-04-18 05:00:00,10.0,4.97,11.27,10.03,,7.87,0.26,5.75,0.7,2.12,,,24.1,83.0,0.57,249.0,,,,
2022-04-18 05:00:00,2022-04-18 06:00:00,14.75,5.28,16.8,13.28,,8.55,0.25,9.02,0.78,2.45,,,24.05,83.0,0.55,180.75,90.0,,,
2022-04-18 06:00:00,2022-04-18 07:00:00,23.0,5.0,10.55,9.65,,8.52,0.25,,1.05,3.02,,,24.02,83.75,2.33,179.0,336.5,700.0,,
2022-04-18 07:00:00,2022-04-18 08:00:00,30.75,5.65,9.97,9.92,,7.87,0.24,8.1,1.62,2.6,,,23.9,77.25,3.38,189.5,399.5,704.33,,
2022-04-18 08:00:00,2022-04-18 09:00:00,25.75,5.95,12.8,11.62,,6.23,0.2,3.83,1.18,2.1,,,23.82,60.5,2.4,216.0,413.75,721.5,,
2022-04-18 09:00:00,2022-04-18 10:00:00,20.0,5.0,12.1,10.52,,5.78,0.18,11.09,1.07,1.83,,,23.7,46.0,0.95,196.0,415.5,730.5,,
2022-04-18 10:00:00,2022-04-18 11:00:00,14.0,4.45,13.8,10.95,,5.63,0.26,9.44,0.82,1.52,,,24.32,40.25,2.25,249.5,418.5,735.5,,
2022-04-18 11:00:00,2022-04-18 12:00:00,15.75,4.27,13.33,10.6,,5.75,0.17,5.53,0.65,1.15,,,23.7,39.75,2.35,223.75,425.0,733.0,,
2022-04-18 12:00:00,2022-04-18 13:00:00,26.25,3.97,13.77,10.57,,6.17,0.27,13.74,0.78,1.62,,,24.55,42.75,4.62,123.75,429.75,736.25,,
2022-04-18 13:00:00,2022-04-18 14:00:00,43.25,2.47,13.4,9.15,,5.88,0.26,28.59,0.9,2.62,,,24.7,45.75,5.72,81.25,433.5,738.25,,
2022-04-18 14:00:00,2022-04-18 15:00:00,50.75,4.32,12.7,10.25,,5.7,0.23,12.71,0.83,2.07,,,24.25,50.75,6.95,71.0,437.75,736.25,,
2022-04-18 15:00:00,2022-04-18 16:00:00,60.0,12.6,21.2,21.5,,6.73,0.24,7.79,0.83,1.58,,,24.82,55.5,7.32,80.75,405.0,738.0,,
2022-04-18 16:00:00,2022-04-18 17:00:00,47.5,6.05,10.6,10.57,,6.03,0.26,13.79,0.62,1.82,,,24.85,63.75,6.68,100.0,360.25,735.25,,
2022-04-18 17:00:00,2022-04-18 18:00:00,34.75,4.15,13.45,10.55,,6.22,0.23,6.43,0.82,2.12,,,24.45,63.0,4.05,145.0,310.25,729.25,,
2022-04-18 18:00:00,2022-04-18 19:00:00,64.75,4.3,20.82,14.6,,7.35,0.22,8.06,1.4,4.75,,,24.5,63.25,2.08,176.0,169.0,726.75,,
2022-04-18 19:00:00,2022-04-18 20:00:00,84.5,5.57,18.95,14.62,,7.23,0.23,8.12,2.4,5.0,,,24.48,68.25,2.55,195.5,19.25,725.25,,
2022-04-18 20:00:00,2022-04-18 21:00:00,49.75,2.95,13.57,9.58,,3.93,0.23,7.72,1.23,3.1,,,24.42,73.75,2.3,218.0,14.5,723.0,,
2022-04-18 21:00:00,2022-04-18 22:00:00,30.0,4.2,15.22,11.5,,3.82,0.21,8.43,1.1,3.17,,,24.5,73.0,1.88,220.5,10.75,723.75,,
2022-04-18 22:00:00,2022-04-18 23:00:00,28.5,3.6,18.43,12.72,,3.05,0.2,6.64,1.2,3.88,,,24.4,72.25,2.02,189.0,6.75,719.25,,
2022-04-18 23:00:00,2022-04-19 00:00:00,31.0,3.27,13.7,9.95,,3.5,0.2,5.54,3.2,4.67,,,24.4,72.0,2.73,206.5,7.25,720.5,,
2022-04-19 00:00:00,2022-04-19 01:00:00,23.0,3.3,11.78,8.95,,6.03,0.2,4.14,1.33,2.3,,,24.32,64.75,3.38,236.5,7.75,727.0,,
2022-04-19 01:00:00,2022-04-19 02:00:00,17.25,2.48,10.78,7.77,,6.12,0.18,7.66,0.95,1.65,,,24.3,64.75,2.6,238.5,6.0,727.75,,
2022-04-19 02:00:00,2022-04-19 03:00:00,18.25,4.83,12.8,10.72,,5.75,0.18,3.08,0.75,1.57,,,24.2,70.0,0.72,257.75,2.33,723.0,,
2022-04-19 03:00:00,2022-04-19 04:00:00,18.75,3.83,10.3,8.57,,5.87,0.17,7.69,0.72,1.92,,,24.12,73.5,0.3,272.0,,714.5,,
2022-04-19 04:00:00,2022-04-19 05:00:00,18.75,3.9,13.47,10.32,,6.07,0.26,11.62,0.83,2.52,,,24.02,77.0,0.3,304.0,,709.0,,
2022-04-19 05:00:00,2022-04-19 06:00:00,24.25,5.12,14.75,12.03,,5.9,0.24,7.24,1.07,3.07,,,24.0,79.0,0.3,270.25,91.5,707.0,,
2022-04-19 06:00:00,2022-04-19 07:00:00,37.0,8.9,17.88,16.73,,6.6,0.24,2.91,2.52,5.7,,,23.95,78.0,0.3,287.75,337.5,708.5,,
