From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree),RF (mm)
2022-01-18 15:00:00,2022-01-18 16:00:00,38.04,81.36,5.3,9.45,14.74,24.92,6.14,0.0,32.5,8.07,,,3.41,1.54,30.95,0.82,94.1,,,27.16,0.0
2022-01-18 16:00:00,2022-01-18 17:00:00,38.29,82.14,5.61,9.57,15.18,25.23,5.22,0.0,29.0,8.34,,,3.35,1.43,27.58,0.6,174.61,,,27.19,0.0
2022-01-18 17:00:00,2022-01-18 18:00:00,34.28,69.67,5.71,9.5,15.2,25.06,5.1,0.0,21.25,8.35,,,3.19,1.53,29.77,0.53,344.66,,,26.05,0.0
2022-01-18 18:00:00,2022-01-18 19:00:00,48.31,90.73,4.99,9.56,14.55,24.01,5.17,0.0,12.5,8.3,,,3.13,1.52,36.17,0.18,261.65,,,23.67,0.0
2022-01-18 19:00:00,2022-01-18 20:00:00,55.66,102.34,5.31,9.58,14.89,24.83,5.39,0.04,6.25,8.26,,,3.19,1.5,41.07,0.09,97.74,,,22.43,0.0
2022-01-18 20:00:00,2022-01-18 21:00:00,58.49,105.8,5.61,9.57,15.18,25.11,5.45,0.35,5.5,8.69,,,3.26,1.54,46.12,0.12,252.49,,,21.31,0.0
2022-01-18 21:00:00,2022-01-18 22:00:00,74.83,135.18,5.12,9.84,14.95,24.93,6.22,0.29,5.25,8.21,,,3.12,1.47,48.1,0.08,255.5,,,20.47,0.0
2022-01-18 22:00:00,2022-01-18 23:00:00,73.58,134.9,5.12,9.65,14.76,24.58,9.0,0.22,5.25,8.4,,,3.28,1.48,47.31,0.14,354.54,,,19.86,0.0
2022-01-18 23:00:00,2022-01-19 00:00:00,74.25,129.99,5.9,9.43,15.33,24.98,10.44,0.1,6.0,8.49,,,3.34,1.51,47.92,0.08,236.48,,,19.22,0.0
2022-01-19 00:00:00,2022-01-19 01:00:00,67.75,117.73,6.0,9.66,15.66,25.26,11.97,0.01,7.75,8.47,,,3.38,1.51,49.61,0.11,187.26,,,18.61,0.0
2022-01-19 01:00:00,2022-01-19 02:00:00,59.06,109.54,5.54,9.59,15.12,25.03,14.51,0.0,9.0,8.19,,,3.02,1.5,51.0,0.37,50.91,,,18.34,0.0
2022-01-19 02:00:00,2022-01-19 03:00:00,74.27,133.95,5.54,9.46,15.01,25.12,7.95,0.0,8.0,8.22,,,3.37,1.46,54.69,0.24,33.48,,,17.81,0.0
2022-01-19 03:00:00,2022-01-19 04:00:00,52.17,94.33,5.49,9.76,15.25,25.0,7.38,0.0,11.0,8.29,,,3.37,1.5,50.52,0.76,72.27,,,18.3,0.0
2022-01-19 04:00:00,2022-01-19 05:00:00,40.24,77.3,5.63,9.57,15.2,24.79,6.85,0.0,12.75,8.23,,,3.42,1.5,51.55,0.98,88.79,,,17.9,0.0
2022-01-19 05:00:00,2022-01-19 06:00:00,46.36,90.44,5.14,9.57,14.71,24.42,6.11,0.0,13.5,8.51,,,3.45,1.47,55.26,0.93,82.16,,,17.28,0.0
2022-01-19 06:00:00,2022-01-19 07:00:00,46.2,90.12,5.67,9.65,15.32,24.84,5.86,0.0,11.5,8.45,,,3.38,1.48,60.09,1.01,76.97,,,16.63,0.0
2022-01-19 07:00:00,2022-01-19 08:00:00,45.8,87.09,5.2,9.62,14.82,24.27,5.7,0.0,13.0,8.47,,,3.34,1.49,63.58,1.26,84.55,,,16.59,0.0
2022-01-19 08:00:00,2022-01-19 09:00:00,49.38,94.89,5.69,9.57,15.26,25.33,6.28,0.0,14.0,8.53,,,3.24,1.53,63.73,1.38,87.2,,,17.23,0.0
2022-01-19 09:00:00,2022-01-19 10:00:00,75.52,145.83,5.85,9.47,15.31,24.93,6.85,0.0,17.75,8.35,,,3.23,1.47,56.76,1.29,90.93,,,19.3,0.0
2022-01-19 10:00:00,2022-01-19 11:00:00,58.09,120.24,5.55,9.69,15.25,25.19,11.76,0.0,29.25,8.41,,,3.3,1.47,44.25,1.73,111.25,,,21.77,0.0
2022-01-19 11:00:00,2022-01-19 12:00:00,45.31,92.66,5.53,9.6,15.12,25.09,7.78,0.0,38.75,8.19,,,3.32,1.48,35.32,1.56,110.69,,,23.87,0.0
2022-01-19 12:00:00,2022-01-19 13:00:00,45.56,91.0,5.54,9.48,15.02,25.24,17.03,0.0,44.75,8.32,,,3.24,1.5,32.77,1.17,103.08,,,25.58,0.0
2022-01-19 13:00:00,2022-01-19 14:00:00,57.38,110.02,5.87,9.38,15.26,25.52,39.64,0.0,42.75,8.61,,,3.31,1.52,30.52,0.75,154.52,,,27.01,0.0
2022-01-19 14:00:00,2022-01-19 15:00:00,44.6,86.42,5.67,9.62,15.29,25.15,16.62,0.9,40.0,8.36,,,3.25,1.46,30.2,0.85,213.7,,,27.2,0.0
2022-01-19 15:00:00,2022-01-19 16:00:00,42.36,80.02,5.25,9.57,14.81,24.71,21.43,1.15,39.0,8.22,,,3.31,1.52,30.67,0.69,176.13,,,27.68,0.0
2022-01-19 16:00:00,2022-01-19 17:00:00,51.58,104.53,5.32,9.57,14.89,24.95,17.24,1.25,43.25,8.49,,,3.15,1.5,31.35,0.96,246.21,,,27.24,0.0
2022-01-19 17:00:00,2022-01-19 18:00:00,46.94,96.89,4.94,9.65,14.6,24.41,10.29,1.23,34.0,8.42,,,3.36,1.47,34.15,0.85,262.31,,,26.25,0.0
2022-01-19 18:00:00,2022-01-19 19:00:00,52.48,99.01,5.76,9.58,15.34,25.29,6.45,1.3,18.25,8.44,,,3.25,1.49,40.32,0.15,235.82,,,24.45,0.0
2022-01-19 19:00:00,2022-01-19 20:00:00,53.06,99.69,5.06,9.64,14.71,24.21,6.37,1.68,8.75,8.38,,,3.19,1.51,46.16,0.08,287.65,,,22.99,0.0
2022-01-19 20:00:00,2022-01-19 21:00:00,58.02,110.19,5.33,9.68,15.01,24.69,6.35,2.04,5.5,8.32,,,3.23,1.49,49.36,0.07,229.09,,,22.34,0.0
2022-01-19 21:00:00,2022-01-19 22:00:00,68.2,127.08,5.58,9.6,15.18,25.06,7.07,2.56,5.5,8.36,,,3.42,1.47,51.24,0.02,216.7,,,21.91,0.0
2022-01-19 22:00:00,2022-01-19 23:00:00,98.05,177.9,5.7,9.41,15.11,25.27,7.89,3.54,6.0,8.35,,,3.24,1.46,53.86,0.19,208.62,,,21.58,0.0
2022-01-19 23:00:00,2022-01-20 00:00:00,105.26,186.41,5.62,9.54,15.16,25.09,7.61,3.12,5.0,8.38,,,3.28,1.54,56.16,0.27,273.3,,,20.74,0.0
2022-01-20 00:00:00,2022-01-20 01:00:00,64.35,116.65,5.81,9.5,15.31,25.6,9.01,2.31,5.0,8.39,,,3.42,1.52,57.46,0.16,264.46,,,20.08,0.0
2022-01-20 01:00:00,2022-01-20 02:00:00,92.46,173.71,5.76,9.45,15.21,25.57,10.2,2.05,5.75,8.36,,,3.38,1.57,63.43,0.59,259.33,,,19.26,0.0
2022-01-20 02:00:00,2022-01-20 03:00:00,101.92,193.6,5.66,9.56,15.22,25.34,21.34,1.49,8.25,8.3,,,3.25,1.46,51.9,1.12,269.93,,,19.11,0.0
2022-01-20 03:00:00,2022-01-20 04:00:00,92.47,163.53,5.63,9.65,15.28,25.15,20.37,1.12,9.5,8.25,,,3.25,1.49,50.42,0.84,273.72,,,18.38,0.0
2022-01-20 04:00:00,2022-01-20 05:00:00,71.19,121.45,5.81,9.47,15.28,25.58,14.61,0.97,9.25,8.36,,,3.19,1.5,52.43,0.88,262.28,,,17.6,0.0
2022-01-20 05:00:00,2022-01-20 06:00:00,57.05,97.52,5.69,9.54,15.23,24.89,11.09,0.86,7.0,8.29,,,3.32,1.47,57.39,0.51,259.52,,,16.7,0.0
2022-01-20 06:00:00,2022-01-20 07:00:00,48.9,83.97,5.38,9.48,14.86,24.72,11.34,0.64,7.75,8.39,,,3.26,1.48,59.48,0.58,276.97,,,16.52,0.0
2022-01-20 07:00:00,2022-01-20 08:00:00,51.06,90.16,5.06,9.63,14.69,24.23,13.9,0.58,8.0,8.37,,,3.25,1.52,61.05,0.51,315.91,,,16.19,0.0
2022-01-20 08:00:00,2022-01-20 09:00:00,58.1,107.9,5.78,9.52,15.3,25.17,16.8,0.64,9.25,8.43,,,3.34,1.49,61.0,0.77,312.41,,,16.99,0.0
2022-01-20 09:00:00,2022-01-20 10:00:00,57.71,106.17,5.14,9.51,14.66,24.54,12.18,0.56,16.25,8.21,,,3.24,1.47,67.72,1.15,307.14,,,19.05,0.0
2022-01-20 10:00:00,2022-01-20 11:00:00,37.71,73.71,5.21,9.5,14.7,24.74,8.79,0.32,24.0,8.32,,,3.17,1.52,76.44,1.48,309.3,,,19.54,0.0
2022-01-20 11:00:00,2022-01-20 12:00:00,29.65,57.0,5.51,9.56,15.07,24.66,8.11,0.26,27.0,8.54,,,3.21,1.49,73.81,2.03,315.78,,,20.46,0.0
2022-01-20 12:00:00,2022-01-20 13:00:00,41.34,80.72,5.57,9.7,15.27,25.18,7.74,0.2,26.5,8.29,,,3.18,1.47,65.55,1.44,310.82,,,22.19,0.0
2022-01-20 13:00:00,2022-01-20 14:00:00,40.61,76.82,5.62,9.63,15.25,25.36,7.57,0.18,27.75,8.35,,,3.11,1.44,57.86,1.49,279.64,,,24.02,0.0
2022-01-20 14:00:00,2022-01-20 15:00:00,46.62,93.94,6.38,9.4,15.78,25.78,7.73,0.29,30.25,8.41,,,3.22,1.5,52.75,1.51,277.88,,,25.86,0.0
2022-01-20 15:00:00,2022-01-20 16:00:00,54.69,108.16,6.02,9.62,15.64,25.07,6.63,0.36,28.5,8.46,,,3.22,1.5,45.65,1.72,296.06,,,27.21,0.0
2022-01-20 16:00:00,2022-01-20 17:00:00,37.8,76.38,6.03,9.64,15.68,25.13,5.71,0.44,25.0,8.4,,,3.25,1.54,41.48,1.43,294.49,,,27.73,0.0
2022-01-20 17:00:00,2022-01-20 18:00:00,29.9,62.4,5.58,9.64,15.21,25.12,5.28,0.63,21.25,8.25,,,3.21,1.51,42.95,1.03,299.31,,,27.33,0.0
2022-01-20 18:00:00,2022-01-20 19:00:00,28.11,52.8,5.63,9.7,15.33,24.89,5.61,0.64,14.25,8.41,,,3.23,1.53,46.25,0.46,300.3,,,25.98,0.0
2022-01-20 19:00:00,2022-01-20 20:00:00,41.43,76.19,5.57,9.63,15.2,24.99,5.7,0.88,6.0,8.4,,,3.15,1.52,52.87,0.33,253.26,,,24.31,0.0
2022-01-20 20:00:00,2022-01-20 21:00:00,51.61,95.33,6.25,9.67,15.92,25.56,6.03,0.81,6.5,8.52,,,3.22,1.49,53.35,0.5,273.22,,,23.74,0.0
2022-01-20 21:00:00,2022-01-20 22:00:00,35.67,66.73,6.02,9.68,15.69,25.48,6.3,0.76,5.75,8.25,,,3.29,1.48,58.97,0.51,269.64,,,22.8,0.0
2022-01-20 22:00:00,2022-01-20 23:00:00,36.18,66.47,5.97,9.58,15.79,25.32,5.59,0.63,6.33,8.48,,,3.28,1.49,61.09,0.58,266.62,,,22.16,0.0
2022-01-20 23:00:00,2022-01-21 00:00:00,35.36,61.15,6.04,9.45,15.49,25.29,5.97,0.44,12.67,8.31,,,3.29,1.53,58.82,0.82,293.07,,,22.12,0.0
2022-01-21 00:00:00,2022-01-21 01:00:00,36.08,72.2,5.69,9.5,15.18,25.52,6.39,0.37,12.25,8.41,,,3.27,1.49,74.57,1.05,271.63,,,20.96,0.0
2022-01-21 01:00:00,2022-01-21 02:00:00,45.49,81.87,5.05,9.43,14.49,24.4,6.48,0.25,10.75,8.28,,,3.32,1.55,86.09,0.72,284.45,,,20.15,0.0
2022-01-21 02:00:00,2022-01-21 03:00:00,33.85,62.05,5.32,9.52,14.84,25.0,6.83,0.21,8.25,8.33,,,3.32,1.52,96.7,0.83,262.05,,,19.08,0.0
2022-01-21 03:00:00,2022-01-21 04:00:00,31.85,56.59,5.65,9.65,15.3,24.64,6.61,0.14,7.75,8.23,,,3.34,1.51,99.25,1.07,265.37,,,18.52,0.0
2022-01-21 04:00:00,2022-01-21 05:00:00,34.91,62.29,5.34,9.75,15.09,24.43,6.37,0.05,8.0,8.35,,,3.36,1.48,99.3,0.9,276.8,,,18.26,0.0
2022-01-21 05:00:00,2022-01-21 06:00:00,36.8,64.02,5.75,9.72,15.47,25.41,6.11,0.07,6.5,8.39,,,3.19,1.53,99.32,0.49,293.54,,,17.64,0.0
2022-01-21 06:00:00,2022-01-21 07:00:00,24.02,41.24,5.53,9.49,15.01,25.08,6.08,0.05,6.25,8.33,,,3.29,1.52,99.36,0.45,281.0,,,17.09,0.0
2022-01-21 07:00:00,2022-01-21 08:00:00,23.69,42.45,5.7,9.61,15.31,25.37,5.78,0.1,6.0,8.2,,,3.25,1.49,99.4,0.61,291.46,,,16.77,0.0
2022-01-21 08:00:00,2022-01-21 09:00:00,33.88,60.42,5.21,9.69,14.9,24.5,5.77,0.02,6.75,8.6,,,3.17,1.52,99.42,0.9,274.9,,,16.74,0.0
2022-01-21 09:00:00,2022-01-21 10:00:00,38.87,71.62,5.25,9.56,14.81,24.33,5.87,0.06,7.5,8.5,,,3.31,1.51,99.44,0.81,275.03,,,17.7,0.0
2022-01-21 10:00:00,2022-01-21 11:00:00,64.84,125.27,5.78,9.46,15.24,25.16,6.2,0.51,12.75,8.24,,,3.21,1.48,99.3,1.25,288.97,,,19.98,0.0
2022-01-21 11:00:00,2022-01-21 12:00:00,38.22,70.63,5.69,9.43,15.11,25.31,6.07,0.43,16.5,8.26,,,3.38,1.53,91.55,1.48,251.82,,,21.62,0.0
2022-01-21 12:00:00,2022-01-21 13:00:00,38.74,74.11,5.43,9.57,15.0,25.08,5.86,0.38,19.25,8.38,,,3.32,1.44,75.37,1.06,243.56,,,23.57,0.0
2022-01-21 13:00:00,2022-01-21 14:00:00,35.82,66.0,5.39,9.42,14.81,24.82,5.79,0.34,20.5,8.25,,,3.09,1.51,64.74,1.29,233.27,,,24.72,0.0
2022-01-21 14:00:00,2022-01-21 15:00:00,34.17,64.81,5.58,9.73,15.31,25.04,6.07,0.46,22.75,8.34,,,3.26,1.54,60.58,1.42,229.36,,,25.5,0.0
2022-01-21 15:00:00,2022-01-21 16:00:00,40.45,77.45,5.27,9.75,15.02,24.74,5.92,0.49,23.25,8.65,,,3.24,1.45,57.27,1.44,234.93,,,25.87,0.0
2022-01-21 16:00:00,2022-01-21 17:00:00,38.91,75.25,5.71,9.38,15.08,25.14,6.16,0.56,23.25,8.4,,,3.41,1.42,56.83,1.43,240.47,,,26.0,0.0
2022-01-21 17:00:00,2022-01-21 18:00:00,31.84,59.86,4.91,9.65,14.56,24.26,6.01,0.56,20.75,8.44,,,3.13,1.52,60.37,0.89,219.87,,,25.42,0.0
2022-01-21 18:00:00,2022-01-21 19:00:00,33.35,61.46,5.69,9.61,15.3,25.59,6.51,0.7,22.25,8.41,,,3.09,1.54,68.6,1.25,166.54,,,24.5,0.0
2022-01-21 19:00:00,2022-01-21 20:00:00,34.08,67.0,5.9,9.67,15.57,25.07,7.29,0.81,16.5,8.32,,,3.34,1.49,75.72,1.06,165.94,,,23.71,0.0
2022-01-21 20:00:00,2022-01-21 21:00:00,38.21,76.36,5.17,9.67,14.84,24.38,7.07,0.88,17.75,8.39,,,3.42,1.47,77.58,1.38,183.05,,,22.85,0.0
2022-01-21 21:00:00,2022-01-21 22:00:00,30.2,56.7,5.78,9.58,15.35,24.7,7.07,0.69,21.75,8.29,,,3.26,1.48,75.93,1.76,180.08,,,21.9,0.0
2022-01-21 22:00:00,2022-01-21 23:00:00,31.77,59.46,5.64,9.5,15.13,24.79,6.55,0.58,20.0,8.48,,,3.22,1.51,83.03,1.52,200.32,,,21.23,0.0
2022-01-21 23:00:00,2022-01-22 00:00:00,35.98,67.79,5.44,9.64,15.08,24.87,6.93,0.55,13.33,8.6,,,3.31,1.48,86.76,1.31,247.03,,,21.01,0.0
2022-01-22 00:00:00,2022-01-22 01:00:00,57.89,103.42,5.42,9.63,15.05,24.64,6.81,0.37,15.75,8.55,,,3.25,1.5,84.37,1.77,259.05,,,21.26,0.0
2022-01-22 01:00:00,2022-01-22 02:00:00,52.23,90.71,5.39,9.47,14.86,24.96,6.28,0.25,16.0,8.37,,,3.32,1.49,86.44,1.31,259.0,,,20.91,0.0
2022-01-22 02:00:00,2022-01-22 03:00:00,30.25,53.48,5.75,9.63,15.38,24.96,6.06,0.23,14.0,8.27,,,3.38,1.5,91.92,1.23,243.23,,,20.41,0.0
2022-01-22 03:00:00,2022-01-22 04:00:00,32.64,57.15,5.87,9.65,15.53,25.13,5.67,0.22,14.25,8.31,,,3.26,1.49,94.59,0.98,239.18,,,20.03,0.0
2022-01-22 04:00:00,2022-01-22 05:00:00,33.99,59.42,5.39,9.54,14.93,24.78,5.44,0.22,10.25,8.22,,,3.25,1.53,98.41,0.74,249.73,,,19.45,0.0
2022-01-22 05:00:00,2022-01-22 06:00:00,27.7,48.96,5.73,9.47,15.21,25.12,5.46,0.19,8.75,8.56,,,3.33,1.44,99.23,0.78,247.28,,,18.98,0.0
2022-01-22 06:00:00,2022-01-22 07:00:00,28.09,48.89,5.29,9.48,14.77,24.58,5.04,0.19,8.75,8.31,,,3.32,1.54,99.27,1.03,255.9,,,18.87,0.0
2022-01-22 07:00:00,2022-01-22 08:00:00,31.41,55.45,5.2,9.6,14.79,24.42,4.87,0.23,7.75,8.37,,,3.32,1.49,99.3,0.72,249.81,,,18.66,0.0
2022-01-22 08:00:00,2022-01-22 09:00:00,32.95,59.17,5.31,9.52,14.83,25.15,5.34,0.23,8.25,8.3,,,3.16,1.52,99.26,0.98,252.71,,,19.04,0.0
2022-01-22 09:00:00,2022-01-22 10:00:00,38.6,69.08,5.42,9.48,14.89,24.9,5.7,0.16,16.0,8.68,,,3.24,1.47,79.75,1.87,268.73,,,20.55,0.0
2022-01-22 10:00:00,2022-01-22 11:00:00,32.59,63.04,4.96,9.42,14.38,24.2,5.31,0.1,23.25,8.25,,,3.31,1.48,61.27,3.08,265.44,,,21.71,0.0
2022-01-22 11:00:00,2022-01-22 12:00:00,49.39,101.63,5.23,9.53,14.76,24.32,5.04,0.04,28.5,8.19,,,3.35,1.51,49.29,3.58,267.9,,,22.8,0.0
2022-01-22 12:00:00,2022-01-22 13:00:00,45.63,92.84,5.48,9.52,15.0,24.66,6.0,0.04,30.0,8.22,,,3.25,1.46,42.99,3.4,271.83,,,23.71,0.0
2022-01-22 13:00:00,2022-01-22 14:00:00,40.02,81.57,5.75,9.49,15.24,25.21,5.25,0.04,30.75,8.38,,,3.25,1.5,36.71,3.51,267.85,,,24.08,0.0
2022-01-22 14:00:00,2022-01-22 15:00:00,38.24,78.75,5.96,9.47,15.43,25.49,5.3,0.12,30.5,8.62,,,3.06,1.5,32.93,2.98,259.89,,,24.71,0.0
2022-01-22 15:00:00,2022-01-22 16:00:00,48.38,95.51,5.29,9.53,14.82,24.48,5.38,0.19,30.75,8.4,,,3.26,1.54,33.61,3.28,261.81,,,24.55,0.0
2022-01-22 16:00:00,2022-01-22 17:00:00,42.1,81.36,5.72,9.54,15.26,25.24,6.07,0.4,30.75,8.52,,,3.23,1.48,36.51,2.84,262.0,,,24.61,0.0
2022-01-22 17:00:00,2022-01-22 18:00:00,42.8,77.3,5.23,9.46,14.7,24.84,6.15,0.39,28.75,8.27,,,3.22,1.53,41.15,2.16,269.86,,,24.0,0.0
2022-01-22 18:00:00,2022-01-22 19:00:00,51.69,97.31,5.61,9.44,15.04,24.91,6.74,0.35,25.0,8.08,,,3.12,1.49,43.97,2.09,262.87,,,22.88,0.0
2022-01-22 19:00:00,2022-01-22 20:00:00,75.92,141.93,6.03,9.67,15.7,25.69,6.39,0.24,21.75,8.46,,,3.36,1.5,37.33,2.1,262.27,,,21.84,0.0
2022-01-22 20:00:00,2022-01-22 21:00:00,82.7,146.72,5.28,9.56,14.83,24.51,6.35,0.14,21.5,8.26,,,3.29,1.52,40.92,1.9,278.71,,,21.03,0.0
2022-01-22 21:00:00,2022-01-22 22:00:00,119.26,209.61,5.59,9.55,15.14,25.05,5.75,0.17,19.25,8.4,,,3.23,1.51,42.18,1.67,274.84,,,20.44,0.0
2022-01-22 22:00:00,2022-01-22 23:00:00,155.49,274.26,5.6,9.72,15.32,24.96,5.24,0.21,20.5,8.28,,,3.32,1.5,44.85,1.71,298.41,,,19.41,0.0
2022-01-22 23:00:00,2022-01-23 00:00:00,118.18,208.12,6.12,9.57,15.69,25.56,5.12,0.31,18.33,8.18,,,3.16,1.5,60.01,1.6,315.18,,,17.76,0.0
2022-01-23 00:00:00,2022-01-23 01:00:00,59.07,106.66,5.28,9.38,14.66,24.59,4.9,0.32,16.25,8.28,,,3.27,1.56,72.25,1.42,315.19,,,16.66,0.0
2022-01-23 01:00:00,2022-01-23 02:00:00,62.1,115.46,6.03,9.73,15.77,25.64,4.98,0.24,15.0,8.48,,,3.18,1.51,77.72,1.23,313.22,,,15.98,0.0
2022-01-23 02:00:00,2022-01-23 03:00:00,59.03,110.37,6.05,9.52,15.57,25.69,4.79,0.21,14.0,8.55,,,3.16,1.51,80.95,1.23,308.84,,,15.27,0.0
2022-01-23 03:00:00,2022-01-23 04:00:00,59.35,110.72,5.67,9.46,15.13,25.09,4.9,0.25,14.25,8.13,,,3.29,1.48,81.9,1.19,314.25,,,14.78,0.0
2022-01-23 04:00:00,2022-01-23 05:00:00,53.28,103.36,5.92,9.62,15.54,25.43,4.65,0.17,14.0,8.58,,,3.17,1.5,82.56,1.26,316.52,,,14.33,0.0
2022-01-23 05:00:00,2022-01-23 06:00:00,80.54,155.71,5.69,9.58,15.27,24.91,4.69,0.19,13.75,8.48,,,3.16,1.54,79.78,1.02,323.28,,,13.94,0.0
2022-01-23 06:00:00,2022-01-23 07:00:00,140.86,260.39,6.13,9.64,15.78,25.44,5.68,0.14,12.75,8.41,,,3.33,1.48,73.95,0.9,329.47,,,13.73,0.0
2022-01-23 07:00:00,2022-01-23 08:00:00,99.53,181.32,5.9,9.75,15.65,25.62,7.05,0.11,11.25,8.35,,,3.2,1.51,71.59,0.79,319.87,,,13.51,0.0
2022-01-23 08:00:00,2022-01-23 09:00:00,94.07,170.23,5.09,9.64,14.73,24.42,8.63,0.07,10.75,8.4,,,3.27,1.45,68.03,0.81,315.41,,,13.75,0.0
2022-01-23 09:00:00,2022-01-23 10:00:00,128.96,234.92,5.18,9.66,14.84,24.8,10.77,0.03,13.75,8.37,,,3.3,1.48,57.81,1.11,317.84,,,14.76,0.0
2022-01-23 10:00:00,2022-01-23 11:00:00,154.83,282.94,5.23,9.66,14.89,24.66,12.01,0.0,18.5,8.19,,,3.23,1.49,43.22,0.84,325.33,,,16.59,0.0
2022-01-23 11:00:00,2022-01-23 12:00:00,231.61,416.62,5.28,9.57,14.85,24.89,7.56,0.0,24.5,8.36,,,3.25,1.52,26.91,1.16,245.33,,,18.3,0.0
2022-01-23 12:00:00,2022-01-23 13:00:00,248.61,441.63,5.31,9.49,14.8,24.7,5.25,0.0,27.0,8.32,,,3.34,1.49,22.98,1.14,319.09,,,18.95,0.0
2022-01-23 13:00:00,2022-01-23 14:00:00,217.32,380.81,5.7,9.77,15.47,25.03,4.82,0.0,29.5,8.35,,,3.09,1.41,20.47,1.12,317.93,,,19.67,0.0
2022-01-23 14:00:00,2022-01-23 15:00:00,206.86,362.75,4.79,9.75,14.54,24.24,5.08,0.0,31.25,8.44,,,3.29,1.55,20.65,1.44,314.82,,,20.01,0.0
2022-01-23 15:00:00,2022-01-23 16:00:00,174.5,311.0,5.24,9.57,14.82,24.92,4.77,0.0,32.5,8.56,,,3.2,1.53,21.17,1.54,304.03,,,20.13,0.0
2022-01-23 16:00:00,2022-01-23 17:00:00,99.83,180.57,5.58,9.53,15.11,24.35,4.49,0.0,33.0,8.31,,,3.26,1.49,22.49,1.58,312.16,,,20.1,0.0
2022-01-23 17:00:00,2022-01-23 18:00:00,99.95,177.53,5.5,9.58,15.09,24.8,4.44,0.0,32.75,8.32,,,3.31,1.44,24.73,1.4,322.85,,,19.27,0.0
2022-01-23 18:00:00,2022-01-23 19:00:00,116.59,205.63,5.13,9.53,14.66,24.45,4.46,0.0,27.0,8.15,,,3.29,1.53,28.85,0.93,326.37,,,18.14,0.0
2022-01-23 19:00:00,2022-01-23 20:00:00,121.7,212.03,5.35,9.57,14.93,24.74,8.79,0.0,18.75,8.43,,,3.24,1.5,32.36,0.77,341.17,,,17.36,0.0
2022-01-23 20:00:00,2022-01-23 21:00:00,118.2,203.58,4.89,9.71,14.6,24.06,8.17,0.0,15.0,8.28,,,3.19,1.48,35.17,0.55,95.51,,,16.73,0.0
2022-01-23 21:00:00,2022-01-23 22:00:00,111.31,192.32,5.63,9.69,15.32,25.0,6.78,0.0,13.5,8.12,,,3.22,1.51,37.14,0.48,17.89,,,16.25,0.0
2022-01-23 22:00:00,2022-01-23 23:00:00,104.26,177.99,5.34,9.66,15.0,24.76,5.23,0.0,8.5,8.13,,,3.41,1.48,38.7,0.17,11.22,,,15.59,0.0
2022-01-23 23:00:00,2022-01-24 00:00:00,106.13,181.16,5.64,9.6,15.25,25.19,4.96,0.0,7.33,8.45,,,3.0,1.44,39.08,0.12,121.56,,,15.12,0.0
2022-01-24 00:00:00,2022-01-24 01:00:00,103.17,177.41,5.67,9.63,15.3,24.99,5.87,0.0,8.75,8.25,,,3.15,1.5,39.09,0.12,110.03,,,14.7,0.0
2022-01-24 01:00:00,2022-01-24 02:00:00,99.07,168.9,5.46,9.53,14.99,24.9,6.08,0.0,9.0,8.28,,,3.38,1.49,39.7,0.31,12.13,,,14.47,0.0
2022-01-24 02:00:00,2022-01-24 03:00:00,95.35,161.86,5.54,9.41,14.96,25.07,5.58,0.0,7.75,8.56,,,3.17,1.52,41.78,0.19,181.7,,,13.96,0.0
2022-01-24 03:00:00,2022-01-24 04:00:00,95.96,162.52,5.44,9.4,14.84,24.93,5.36,0.0,8.5,8.43,,,3.17,1.52,44.24,0.12,93.82,,,13.43,0.0
2022-01-24 04:00:00,2022-01-24 05:00:00,87.69,152.65,5.47,9.67,15.14,25.07,6.75,0.0,6.75,8.36,,,3.12,1.6,47.14,0.1,340.3,,,12.8,0.0
2022-01-24 05:00:00,2022-01-24 06:00:00,96.63,162.84,5.56,9.6,15.15,24.97,8.2,0.0,6.5,8.34,,,3.13,1.48,50.09,0.13,317.14,,,12.29,0.0
2022-01-24 06:00:00,2022-01-24 07:00:00,100.49,169.76,5.62,9.48,15.1,24.72,8.69,0.0,5.5,8.4,,,3.25,1.52,57.07,0.49,320.56,,,11.49,0.0
2022-01-24 07:00:00,2022-01-24 08:00:00,106.6,184.08,5.48,9.54,15.02,25.13,14.7,0.0,7.0,8.36,,,3.16,1.52,60.05,0.76,319.87,,,11.0,0.0
2022-01-24 08:00:00,2022-01-24 09:00:00,108.28,188.55,5.67,9.66,15.33,25.04,20.0,0.0,10.25,8.29,,,3.17,1.51,56.53,0.77,323.3,,,11.86,0.0
2022-01-24 09:00:00,2022-01-24 10:00:00,132.83,231.54,5.3,9.7,15.0,24.63,19.08,0.43,12.75,8.32,,,3.22,1.5,47.17,0.46,145.42,,,14.59,0.0
2022-01-24 10:00:00,2022-01-24 11:00:00,110.53,192.19,5.02,9.72,14.74,24.13,32.33,0.94,15.75,8.33,,,3.25,1.48,37.15,0.85,44.4,,,17.54,0.0
