From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),Xylene (ug/m3),AT (degree C),RF (mm)
2022-06-13 15:00:00,2022-06-13 16:00:00,22.32,45.47,,,,,2.37,2.5,4.6,,,,,,60.41,0.54,179.4,,31.17,0.0
2022-06-13 16:00:00,2022-06-13 17:00:00,28.52,55.73,,,,,,1.44,7.58,,,,,,62.69,0.77,109.5,,30.87,0.0
2022-06-13 17:00:00,2022-06-13 18:00:00,24.85,48.75,,,,,,1.15,7.62,,,,,,58.9,0.42,67.6,,31.34,0.0
2022-06-13 18:00:00,2022-06-13 19:00:00,27.95,56.12,,,,,,1.25,7.62,,,,,,66.19,0.5,258.02,,30.73,0.0
2022-06-13 19:00:00,2022-06-13 20:00:00,28.32,58.33,,,,,0.25,1.86,4.23,,,,,,69.07,0.22,213.79,,30.03,0.0
2022-06-13 20:00:00,2022-06-13 21:00:00,31.75,64.72,,,,,,1.85,4.59,,,,,,68.16,0.65,113.08,,29.61,0.0
2022-06-13 21:00:00,2022-06-13 22:00:00,29.62,61.9,,,,,,1.21,6.06,,,,,,68.69,0.56,183.09,,29.08,0.0
2022-06-13 22:00:00,2022-06-13 23:00:00,27.15,54.55,,,,,,1.16,7.92,,,,,,75.1,0.09,180.02,,27.81,0.0
2022-06-13 23:00:00,2022-06-14 00:00:00,25.37,48.43,,,,,,1.19,5.0,,,,,,73.06,0.15,285.79,,28.29,0.0
2022-06-14 00:00:00,2022-06-14 01:00:00,26.0,49.9,,,,,,1.87,3.63,,,,,,74.84,0.29,203.91,,28.24,0.0
2022-06-14 01:00:00,2022-06-14 02:00:00,21.48,40.93,,,,,,1.11,4.9,,,,,,75.64,0.15,179.19,,27.71,0.0
2022-06-14 02:00:00,2022-06-14 03:00:00,24.65,46.98,,,,,,1.17,5.17,,,,,,73.36,0.15,134.2,,27.5,0.0
2022-06-14 03:00:00,2022-06-14 04:00:00,23.95,45.55,,,,,,1.11,4.71,,,,,,74.67,0.33,115.47,,27.05,0.0
2022-06-14 04:00:00,2022-06-14 05:00:00,15.62,27.98,,,,,,1.18,3.83,,,,,,73.86,0.28,118.44,,26.8,0.0
2022-06-14 05:00:00,2022-06-14 06:00:00,17.05,32.42,,,,,,1.21,4.9,,,,,,75.65,0.24,125.03,,26.62,0.0
2022-06-14 06:00:00,2022-06-14 07:00:00,17.45,36.9,,,,,,1.16,4.91,,,,,,76.26,0.52,85.8,,26.73,0.0
2022-06-14 07:00:00,2022-06-14 08:00:00,19.62,41.0,,,,,,1.21,4.73,,,,,,75.95,0.92,5.29,,27.12,0.0
2022-06-14 08:00:00,2022-06-14 09:00:00,26.3,53.78,,,,,,1.17,3.51,,,,,,70.2,0.91,,,28.48,0.0
2022-06-14 09:00:00,2022-06-14 10:00:00,30.7,58.97,,,,,,1.68,3.38,,,,,,59.07,0.71,38.35,,30.74,0.0
2022-06-14 10:00:00,2022-06-14 11:00:00,26.55,49.2,,,,,,1.16,6.02,,,,,,54.56,1.04,27.49,,32.03,0.0
2022-06-14 11:00:00,2022-06-14 12:00:00,28.63,54.45,,,,,,1.23,7.67,,,,,,50.3,0.99,16.97,,33.06,0.0
2022-06-14 12:00:00,2022-06-14 13:00:00,30.43,57.58,,,,,,1.21,6.33,,,,,,48.22,0.96,121.66,,33.69,0.0
2022-06-14 13:00:00,2022-06-14 14:00:00,29.3,55.15,,,,,,2.21,5.22,,,,,,43.19,1.44,0.05,,34.89,0.05
2022-06-14 14:00:00,2022-06-14 15:00:00,32.15,61.17,,,,,,2.62,6.82,,,,,,38.29,1.23,2.75,,36.14,0.0
2022-06-14 15:00:00,2022-06-14 16:00:00,36.8,73.33,,,,,,1.04,9.87,,,,,,40.62,1.34,124.7,,35.87,0.0
2022-06-14 16:00:00,2022-06-14 17:00:00,39.48,78.53,,,,,,1.09,8.08,,,,,,43.9,1.1,16.71,,35.06,0.0
2022-06-14 17:00:00,2022-06-14 18:00:00,36.8,69.5,,,,,,1.62,5.56,,,,,,42.06,0.85,10.41,,34.17,0.0
2022-06-14 18:00:00,2022-06-14 19:00:00,32.95,65.28,,,,,,2.91,5.36,,,,,,46.25,0.84,1.75,,33.28,0.0
2022-06-14 19:00:00,2022-06-14 20:00:00,32.75,63.78,,,,,,1.46,5.16,,,,,,50.98,0.79,114.0,,31.92,0.0
2022-06-14 20:00:00,2022-06-14 21:00:00,26.23,57.65,,,,,,1.06,5.98,,,,,,58.34,1.23,121.5,,30.5,0.0
2022-06-14 21:00:00,2022-06-14 22:00:00,24.75,51.58,,,,,,1.06,5.4,,,,,,65.72,1.27,,,29.77,0.0
2022-06-14 22:00:00,2022-06-14 23:00:00,25.53,49.2,,,,,2.08,1.51,4.76,,,,,,73.15,1.45,3.61,,29.18,0.0
2022-06-14 23:00:00,2022-06-15 00:00:00,23.0,43.67,,,,,,1.72,5.02,,,,,,74.12,1.57,,,28.85,0.0
2022-06-15 00:00:00,2022-06-15 01:00:00,21.48,40.8,,,,,,1.05,5.92,,,,,,72.94,1.63,1.5,,28.45,0.0
2022-06-15 01:00:00,2022-06-15 02:00:00,17.35,32.12,,,,,,1.07,6.42,,,,,,74.19,1.25,358.86,,28.08,0.0
2022-06-15 02:00:00,2022-06-15 03:00:00,13.85,28.85,,,,,,1.12,4.88,,,,,,75.92,1.11,356.99,,27.73,0.0
2022-06-15 03:00:00,2022-06-15 04:00:00,10.85,25.65,,,,,,1.72,3.83,,,,,,76.03,0.8,351.56,,27.53,0.0
2022-06-15 04:00:00,2022-06-15 05:00:00,8.2,14.65,,,,,,0.94,4.29,,,,,,76.61,0.76,348.25,,27.34,0.0
2022-06-15 05:00:00,2022-06-15 06:00:00,14.07,25.75,,,,,,1.14,5.54,,,,,,77.11,0.77,351.66,,27.41,0.0
2022-06-15 06:00:00,2022-06-15 07:00:00,14.0,27.3,,,,,,1.09,4.92,,,,,,77.13,0.89,358.07,,27.48,0.0
2022-06-15 07:00:00,2022-06-15 08:00:00,15.7,29.05,,,,,,1.47,3.53,,,,,,73.58,1.04,,,28.24,0.0
2022-06-15 08:00:00,2022-06-15 09:00:00,26.37,49.77,,,,,,1.31,4.12,,,,,,67.42,0.9,,,29.72,0.0
2022-06-15 09:00:00,2022-06-15 10:00:00,30.67,59.8,,,,,,1.21,6.46,,,,,,63.2,0.73,,,30.79,0.0
2022-06-15 10:00:00,2022-06-15 11:00:00,31.05,58.53,,,,,,1.23,6.05,,,,,,58.12,0.72,,,31.96,0.0
2022-06-15 11:00:00,2022-06-15 12:00:00,28.9,54.7,,,,,,1.28,4.76,,,,,,52.09,0.73,0.01,,33.0,0.0
2022-06-15 12:00:00,2022-06-15 13:00:00,20.18,38.47,,,,,,2.49,5.13,,,,,,48.14,1.05,3.53,,34.27,0.0
2022-06-15 13:00:00,2022-06-15 14:00:00,19.12,38.8,,,,,,1.32,9.0,,,,,,46.59,1.12,3.55,,34.61,0.0
2022-06-15 14:00:00,2022-06-15 15:00:00,21.27,44.05,,,,,,1.11,8.73,,,,,,42.11,1.05,7.69,,35.85,0.0
2022-06-15 15:00:00,2022-06-15 16:00:00,37.35,76.03,,,,,,1.21,7.14,,,,,,44.14,1.32,4.72,,35.41,0.0
2022-06-15 16:00:00,2022-06-15 17:00:00,88.9,187.32,,,,,,2.59,5.13,,,,,,55.37,1.8,3.29,,32.62,0.0
2022-06-15 17:00:00,2022-06-15 18:00:00,30.63,70.23,,,,,,3.17,5.72,,,,,,60.56,1.47,120.51,,31.14,0.0
2022-06-15 18:00:00,2022-06-15 19:00:00,34.95,70.03,,,,,,1.04,6.77,,,,,,66.78,1.31,351.44,,30.3,0.0
2022-06-15 19:00:00,2022-06-15 20:00:00,26.17,54.57,,,,,,1.1,6.86,,,,,,65.19,0.9,351.91,,30.08,0.0
2022-06-15 20:00:00,2022-06-15 21:00:00,20.43,42.73,,,,,,1.4,5.59,,,,,,67.0,1.19,357.0,,29.8,0.0
2022-06-15 21:00:00,2022-06-15 22:00:00,21.43,44.75,,,,,,2.16,4.91,,,,,,65.96,1.02,,,29.81,0.0
2022-06-15 22:00:00,2022-06-15 23:00:00,18.7,37.42,,,,,,1.08,5.66,,,,,,68.37,0.9,,,29.4,0.0
2022-06-15 23:00:00,2022-06-16 00:00:00,21.37,43.73,,,,,,1.12,6.11,,,,,,68.02,0.77,,,29.31,0.0
2022-06-16 00:00:00,2022-06-16 01:00:00,22.02,42.97,,,,,,,4.83,,,,,,71.59,0.95,,,28.62,0.0
2022-06-16 01:00:00,2022-06-16 02:00:00,23.05,45.33,,,,,,,3.57,,,,,,72.74,1.06,359.66,,28.24,0.0
2022-06-16 02:00:00,2022-06-16 03:00:00,26.35,51.52,,,,,,,4.26,,,,,,73.74,0.88,359.3,,28.04,0.0
2022-06-16 03:00:00,2022-06-16 04:00:00,29.1,55.22,,,,,,,4.92,,,,,,74.59,0.68,354.02,,27.94,0.0
2022-06-16 04:00:00,2022-06-16 05:00:00,31.1,58.95,,,,,,,5.23,,,,,,75.12,0.81,349.07,,27.79,0.0
2022-06-16 05:00:00,2022-06-16 06:00:00,28.05,51.02,,,,,,,3.76,,,,,,75.6,0.62,348.24,,27.7,0.0
2022-06-16 06:00:00,2022-06-16 07:00:00,27.48,53.2,,,,,,,3.52,,,,,,79.03,0.83,357.71,,27.33,0.0
2022-06-16 07:00:00,2022-06-16 08:00:00,29.55,56.38,,,,,,,4.72,,,,,,79.14,1.12,,,27.7,0.0
2022-06-16 08:00:00,2022-06-16 09:00:00,51.8,95.85,,,,,,,5.96,,,,,,72.65,1.1,,,29.16,0.0
2022-06-16 09:00:00,2022-06-16 10:00:00,73.05,136.02,,,,,,,4.81,,,,,,64.88,1.07,,,30.55,0.0
2022-06-16 10:00:00,2022-06-16 11:00:00,77.03,153.43,,,,,,,3.47,,,,,,58.06,1.08,,,31.74,0.0
2022-06-16 11:00:00,2022-06-16 12:00:00,47.93,93.9,,,,,,,4.86,,,,,,51.53,1.2,1.21,,33.14,0.0
2022-06-16 12:00:00,2022-06-16 13:00:00,42.75,83.78,,,,,,,7.31,,,,,,46.75,0.99,0.68,,33.96,0.0
2022-06-16 13:00:00,2022-06-16 14:00:00,40.57,76.97,,,,,,,7.51,,,,,,43.74,0.91,4.66,,35.43,0.0
2022-06-16 14:00:00,2022-06-16 15:00:00,37.8,71.57,,,,,,,6.24,,,,,,44.87,1.13,,,34.94,0.0
2022-06-16 15:00:00,2022-06-16 16:00:00,39.5,75.83,,,,,,,6.44,,,,,,42.32,1.21,0.03,,35.83,0.0
2022-06-16 16:00:00,2022-06-16 17:00:00,39.67,87.05,,,,,,,8.51,,,,,,43.9,1.4,10.35,,35.28,0.0
2022-06-16 17:00:00,2022-06-16 18:00:00,37.57,87.23,,,,,,,8.99,,,,,,53.42,1.42,239.44,,32.63,0.0
2022-06-16 18:00:00,2022-06-16 19:00:00,36.25,85.58,,,,,,,8.21,,,,,,57.28,1.34,354.85,,31.95,0.0
2022-06-16 19:00:00,2022-06-16 20:00:00,30.52,69.08,,,,,,,6.37,,,,,,59.82,1.35,352.64,,30.84,0.0
2022-06-16 20:00:00,2022-06-16 21:00:00,23.62,47.33,,,,,,,6.58,,,,,,63.0,0.98,104.72,,30.18,0.0
2022-06-16 21:00:00,2022-06-16 22:00:00,24.82,59.85,,,,,,,6.38,,,,,,63.84,1.03,,,30.15,0.0
2022-06-16 22:00:00,2022-06-16 23:00:00,23.83,47.28,,,,,,,6.47,,,,,,64.81,1.08,,,29.99,0.0
2022-06-16 23:00:00,2022-06-17 00:00:00,26.05,47.85,,,,,,,5.52,,,,,,66.03,0.86,,,29.86,0.0
2022-06-17 00:00:00,2022-06-17 01:00:00,25.6,50.58,,,,,,,4.68,,,,,,66.63,0.97,,,29.6,0.0
2022-06-17 01:00:00,2022-06-17 02:00:00,22.97,43.33,,,,,,,5.11,,,,,,70.64,0.93,359.22,,28.88,0.0
2022-06-17 02:00:00,2022-06-17 03:00:00,23.82,45.85,,,,,,,5.35,,,,,,70.65,0.9,358.07,,28.71,0.0
2022-06-17 03:00:00,2022-06-17 04:00:00,20.83,41.03,,,,,,,4.45,,,,,,71.62,0.95,352.83,,28.38,0.0
2022-06-17 04:00:00,2022-06-17 05:00:00,22.3,42.6,,,,,,,3.55,,,,,,74.33,0.73,347.59,,27.91,0.0
2022-06-17 05:00:00,2022-06-17 06:00:00,22.65,43.4,,,,,,,4.25,,,,,,76.08,0.84,348.94,,27.62,0.0
2022-06-17 06:00:00,2022-06-17 07:00:00,25.23,47.62,,,,,,,5.02,,,,,,76.77,0.64,355.96,,27.59,0.0
2022-06-17 07:00:00,2022-06-17 08:00:00,33.88,65.92,,,,,,,5.1,,,,,,73.2,0.72,,,28.64,0.0
2022-06-17 08:00:00,2022-06-17 09:00:00,37.97,72.35,,,,,,,4.02,,,,,,66.19,0.93,,,29.96,0.0
2022-06-17 09:00:00,2022-06-17 10:00:00,49.2,95.17,,,,,,,3.53,,,,,,57.99,1.01,,,31.31,0.0
2022-06-17 10:00:00,2022-06-17 11:00:00,57.7,119.93,,,,,,,6.74,,,,,,55.15,1.16,0.06,,32.28,0.0
2022-06-17 11:00:00,2022-06-17 12:00:00,37.38,75.55,,,,,,,7.03,,,,,,48.07,1.22,1.04,,33.54,0.0
2022-06-17 12:00:00,2022-06-17 13:00:00,37.1,72.77,,,,,,,5.48,,,,,,43.43,1.38,0.43,,34.41,0.0
2022-06-17 13:00:00,2022-06-17 14:00:00,26.38,52.27,,,,,,,4.7,,,,,,41.46,1.21,,,35.31,0.0
2022-06-17 14:00:00,2022-06-17 15:00:00,23.65,47.0,,,,,,,6.83,,,,,,38.99,1.27,1.19,,36.2,0.0
2022-06-17 15:00:00,2022-06-17 16:00:00,27.35,53.92,,,,,,,8.5,,,,,,37.9,1.32,1.7,,36.63,0.0
2022-06-17 16:00:00,2022-06-17 17:00:00,40.28,79.78,,,,,,1.06,7.65,,,,,,39.79,1.06,0.28,,36.09,0.0
2022-06-17 17:00:00,2022-06-17 18:00:00,48.35,100.1,,,,,,1.7,6.46,,,,,,44.87,1.01,0.67,,34.96,0.0
2022-06-17 18:00:00,2022-06-17 19:00:00,40.5,84.95,,,,,,2.89,6.32,,,,,,50.58,1.31,268.89,,33.5,0.0
2022-06-17 19:00:00,2022-06-17 20:00:00,43.55,93.3,,,,,,1.33,5.65,,,,,,57.31,1.34,354.7,,31.96,0.0
2022-06-17 20:00:00,2022-06-17 21:00:00,36.38,73.07,,,,,,1.18,6.28,,,,,,63.31,1.44,268.16,,30.98,0.0
2022-06-17 21:00:00,2022-06-17 22:00:00,32.83,64.27,,,,,,1.12,5.65,,,,,,67.29,1.47,,,30.71,0.0
2022-06-17 22:00:00,2022-06-17 23:00:00,26.5,51.12,,,,,,1.75,3.97,,,,,,67.66,1.33,0.02,,30.56,0.0
2022-06-17 23:00:00,2022-06-18 00:00:00,23.63,43.53,,,,,,1.68,4.31,,,,,,65.73,1.22,,,30.44,0.0
2022-06-18 00:00:00,2022-06-18 01:00:00,20.43,39.53,,,,,,1.14,4.93,,,,,,63.47,1.29,1.33,,29.99,0.0
2022-06-18 01:00:00,2022-06-18 02:00:00,21.17,43.0,,,,,,1.17,5.31,,,,,,67.15,1.41,180.67,,29.35,0.0
2022-06-18 02:00:00,2022-06-18 03:00:00,19.8,36.8,,,,,,1.09,3.76,,,,,,68.51,1.49,357.39,,28.68,0.0
2022-06-18 03:00:00,2022-06-18 04:00:00,19.32,36.3,,,,,,1.63,3.44,,,,,,70.25,1.1,350.26,,28.08,0.0
2022-06-18 04:00:00,2022-06-18 05:00:00,18.67,34.35,,,,,,1.07,4.18,,,,,,73.74,0.71,348.02,,27.61,0.0
2022-06-18 05:00:00,2022-06-18 06:00:00,23.6,44.75,,,,,,1.23,5.26,,,,,,76.74,0.86,352.23,,27.43,0.0
2022-06-18 06:00:00,2022-06-18 07:00:00,22.05,42.85,,,,,,1.17,4.48,,,,,,77.78,0.31,56.36,,27.59,0.0
2022-06-18 07:00:00,2022-06-18 08:00:00,23.0,45.38,,,,,,1.26,3.57,,,,,,75.44,0.69,28.88,,28.3,0.0
2022-06-18 08:00:00,2022-06-18 09:00:00,21.77,39.87,,,,,,1.23,4.33,,,,,,69.25,0.79,136.4,,29.58,0.0
2022-06-18 09:00:00,2022-06-18 10:00:00,27.83,54.67,,,,,,1.32,6.6,,,,,,62.3,0.65,19.23,,30.93,0.0
2022-06-18 10:00:00,2022-06-18 11:00:00,26.12,54.9,,,,,,1.29,5.48,,,,,,58.44,1.02,0.99,,31.86,0.0
2022-06-18 11:00:00,2022-06-18 12:00:00,27.88,54.3,,,,,,1.46,4.27,,,,,,54.18,1.16,,,32.68,0.0
2022-06-18 12:00:00,2022-06-18 13:00:00,25.82,58.12,,,,,,2.38,4.63,,,,,,47.96,1.27,0.27,,34.29,0.0
2022-06-18 13:00:00,2022-06-18 14:00:00,26.92,53.7,,,,,,1.23,7.4,,,,,,41.06,1.37,4.87,,35.62,0.0
2022-06-18 14:00:00,2022-06-18 15:00:00,26.65,57.1,,,,,,1.23,8.78,,,,,,44.35,1.51,8.97,,34.87,0.0
2022-06-18 15:00:00,2022-06-18 16:00:00,60.83,124.67,,,,,,1.29,6.5,,,,,,46.19,1.6,2.3,,34.69,0.0
2022-06-18 16:00:00,2022-06-18 17:00:00,33.05,66.42,,,,,12.1,2.46,5.23,,,,,,46.62,1.56,6.82,,35.07,0.0
2022-06-18 17:00:00,2022-06-18 18:00:00,35.35,73.25,,,,,,2.52,6.85,,,,,,54.45,1.44,356.49,,33.39,0.0
2022-06-18 18:00:00,2022-06-18 19:00:00,34.5,70.5,,,,,,1.07,7.42,,,,,,58.89,1.15,352.93,,31.65,0.0
2022-06-18 19:00:00,2022-06-18 20:00:00,34.08,72.62,,,,,,1.19,6.88,,,,,,66.47,0.82,192.09,,28.98,0.0
2022-06-18 20:00:00,2022-06-18 21:00:00,20.83,38.95,,,,,,1.38,4.33,,,,,,69.81,1.15,181.65,,28.77,0.0
2022-06-18 21:00:00,2022-06-18 22:00:00,24.3,45.78,,,,,3.88,2.12,3.63,,,,,,74.8,1.18,19.12,,28.77,0.0
2022-06-18 22:00:00,2022-06-18 23:00:00,23.92,46.12,,,,,,1.11,4.8,,,,,,79.13,1.17,,,28.73,0.0
2022-06-18 23:00:00,2022-06-19 00:00:00,32.8,64.6,,,,,,1.22,5.84,,,,,,76.11,1.33,,,28.96,0.0
2022-06-19 00:00:00,2022-06-19 01:00:00,22.9,45.0,,,,,0.21,1.1,4.4,,,,,,74.59,1.2,4.73,,28.83,0.0
2022-06-19 01:00:00,2022-06-19 02:00:00,24.1,44.83,,,,,6.07,1.27,3.17,,,,,,73.59,1.43,121.9,,28.54,0.0
2022-06-19 02:00:00,2022-06-19 03:00:00,21.2,41.73,,,,,,1.06,4.01,,,,,,74.03,1.24,357.3,,28.12,0.0
2022-06-19 03:00:00,2022-06-19 04:00:00,16.93,35.2,,,,,,1.21,4.7,,,,,,75.94,0.83,351.79,,27.75,0.0
2022-06-19 04:00:00,2022-06-19 05:00:00,14.07,27.68,,,,,,1.21,4.92,,,,,,77.18,0.64,347.46,,27.5,0.0
2022-06-19 05:00:00,2022-06-19 06:00:00,19.62,39.03,,,,,,1.12,3.52,,,,,,79.42,0.67,350.75,,27.14,0.0
2022-06-19 06:00:00,2022-06-19 07:00:00,14.95,29.8,,,,,,1.34,3.62,,,,,,78.89,0.62,355.49,,27.44,0.0
2022-06-19 07:00:00,2022-06-19 08:00:00,17.8,35.1,,,,,,1.23,5.01,,,,,,73.91,0.9,,,28.72,0.0
2022-06-19 08:00:00,2022-06-19 09:00:00,23.43,46.83,,,,,,1.33,5.88,,,,,,69.07,0.94,,,29.93,0.0
2022-06-19 09:00:00,2022-06-19 10:00:00,20.85,41.95,,,,,,1.19,4.22,,,,,,61.36,0.98,,,31.24,0.0
2022-06-19 10:00:00,2022-06-19 11:00:00,21.77,44.17,,,,,,1.63,3.25,,,,,,56.25,0.98,,,32.28,0.0
2022-06-19 11:00:00,2022-06-19 12:00:00,19.12,37.62,,,,,,1.71,4.87,,,,,,50.24,0.9,0.77,,33.74,0.0
2022-06-19 12:00:00,2022-06-19 13:00:00,15.93,31.33,,,,,,1.19,8.05,,,,,,49.35,0.67,0.19,,33.73,0.0
2022-06-19 13:00:00,2022-06-19 14:00:00,21.0,40.83,,,,,,1.19,6.68,,,,,,45.71,0.39,94.88,,35.05,0.0
2022-06-19 14:00:00,2022-06-19 15:00:00,22.3,42.05,,,,,,1.73,4.96,,,,,,42.09,0.51,136.18,,35.87,0.0
2022-06-19 15:00:00,2022-06-19 16:00:00,16.77,31.43,,,,,,2.9,7.11,,,,,,43.0,0.84,72.27,,35.49,0.0
2022-06-19 16:00:00,2022-06-19 17:00:00,9.87,19.57,,,,,,1.05,10.14,,,,,,45.33,0.82,54.09,,35.24,0.0
2022-06-19 17:00:00,2022-06-19 18:00:00,6.5,13.63,,,,,,1.18,8.84,,,,,,52.99,1.1,125.62,,33.54,0.0
2022-06-19 18:00:00,2022-06-19 19:00:00,3.1,6.55,,,,,,1.15,6.54,,,,,,54.95,1.28,179.27,,32.27,0.0
2022-06-19 19:00:00,2022-06-19 20:00:00,0.97,2.12,,,,,,2.15,4.85,,,,,,63.65,1.21,179.28,,30.67,0.0
2022-06-19 20:00:00,2022-06-19 21:00:00,1.8,3.6,,,,,,1.66,5.07,,,,,,67.73,1.21,128.81,,29.88,0.0
2022-06-19 21:00:00,2022-06-19 22:00:00,5.85,11.75,,,,,,1.2,5.73,,,,,,69.88,1.32,9.73,,29.21,0.0
2022-06-19 22:00:00,2022-06-19 23:00:00,9.92,18.75,,,,,,1.2,5.67,,,,,,71.01,1.32,3.13,,28.73,0.0
2022-06-19 23:00:00,2022-06-20 00:00:00,11.03,21.13,,,,,,1.16,4.59,,,,,,72.13,1.61,,,28.28,0.0
2022-06-20 00:00:00,2022-06-20 01:00:00,6.53,12.55,,,,,,1.7,3.87,,,,,,75.15,1.48,0.55,,27.9,0.0
2022-06-20 01:00:00,2022-06-20 02:00:00,4.0,6.92,,,,,,1.07,4.84,,,,,,78.12,1.36,359.37,,27.79,0.0
2022-06-20 02:00:00,2022-06-20 03:00:00,8.95,17.25,,,,,,1.21,5.95,,,,,,79.6,1.17,354.69,,27.67,0.0
2022-06-20 03:00:00,2022-06-20 04:00:00,13.15,26.9,,,,,,1.11,4.28,,,,,,81.49,1.02,348.94,,27.38,0.0
2022-06-20 04:00:00,2022-06-20 05:00:00,10.78,20.75,,,,,,1.28,3.4,,,,,,82.79,0.68,350.61,,27.18,0.0
2022-06-20 05:00:00,2022-06-20 06:00:00,10.53,21.47,,,,,,1.08,4.39,,,,,,83.91,0.61,353.14,,27.01,0.0
2022-06-20 06:00:00,2022-06-20 07:00:00,7.33,14.93,,,,,,1.33,6.07,,,,,,83.3,0.53,,,27.21,0.0
2022-06-20 07:00:00,2022-06-20 08:00:00,14.88,28.45,,,,,,1.32,5.46,,,,,,79.34,0.85,,,28.19,0.0
2022-06-20 08:00:00,2022-06-20 09:00:00,20.02,37.48,,,,,,1.24,3.77,,,,,,75.36,0.95,,,29.02,0.0
2022-06-20 09:00:00,2022-06-20 10:00:00,12.25,23.43,,,,,,1.62,3.79,,,,,,70.11,0.96,,,29.99,0.0
2022-06-20 10:00:00,2022-06-20 11:00:00,14.8,30.62,,,,,,1.28,5.88,,,,,,62.8,0.98,,,31.71,0.0
2022-06-20 11:00:00,2022-06-20 12:00:00,18.17,33.53,,,,,,1.37,7.16,,,,,,54.17,1.11,,,33.12,0.0
2022-06-20 12:00:00,2022-06-20 13:00:00,21.77,42.75,,,,,,1.34,5.15,,,,,,45.65,1.23,0.05,,35.05,0.0
2022-06-20 13:00:00,2022-06-20 14:00:00,20.17,40.1,,,,,,2.48,4.32,,,,,,40.14,1.38,,,36.37,0.0
2022-06-20 14:00:00,2022-06-20 15:00:00,18.62,35.8,,,,,,2.12,7.72,,,,,,36.51,1.58,3.65,,37.31,0.0
2022-06-20 15:00:00,2022-06-20 16:00:00,25.33,48.03,,,,,,1.18,9.27,,,,,,35.89,1.21,0.56,,37.19,0.0
2022-06-20 16:00:00,2022-06-20 17:00:00,28.3,54.35,,,,,,1.2,8.01,,,,,,36.42,1.42,1.94,,36.95,0.0
2022-06-20 17:00:00,2022-06-20 18:00:00,35.63,69.97,,,,,,1.61,7.67,,,,,,50.9,1.44,117.55,,34.49,0.0
2022-06-20 18:00:00,2022-06-20 19:00:00,34.27,72.08,,,,,,2.79,6.83,,,,,,57.5,1.38,184.47,,32.33,0.0
2022-06-20 19:00:00,2022-06-20 20:00:00,25.48,54.08,,,,,,1.19,7.34,,,,,,61.46,1.41,356.17,,31.27,0.0
2022-06-20 20:00:00,2022-06-20 21:00:00,22.9,48.77,,,,,,1.23,7.52,,,,,,63.77,1.6,358.93,,30.21,0.0
2022-06-20 21:00:00,2022-06-20 22:00:00,17.65,35.35,,,,,,1.15,6.24,,,,,,65.16,1.18,,,29.06,0.0
2022-06-20 22:00:00,2022-06-20 23:00:00,15.87,32.07,,,,,,1.64,4.88,,,,,,67.08,1.04,,,28.86,0.0
2022-06-20 23:00:00,2022-06-21 00:00:00,12.53,25.07,,,,,,1.48,4.52,,,,,,72.39,0.68,,,28.57,0.0
2022-06-21 00:00:00,2022-06-21 01:00:00,11.35,22.85,,,,,,1.2,5.57,,,,,,73.47,0.64,,,28.4,0.0
2022-06-21 01:00:00,2022-06-21 02:00:00,19.6,39.45,,,,,,1.19,5.58,,,,,,73.23,0.47,358.11,,28.54,0.0
2022-06-21 02:00:00,2022-06-21 03:00:00,26.68,51.25,,,,,,1.11,3.75,,,,,,71.64,0.51,357.58,,28.71,0.0
2022-06-21 03:00:00,2022-06-21 04:00:00,17.98,34.55,,,,,,1.33,3.81,,,,,,72.95,0.46,351.41,,28.49,0.0
2022-06-21 04:00:00,2022-06-21 05:00:00,17.25,32.7,,,,,,1.16,5.2,,,,,,75.13,0.55,349.75,,28.2,0.0
2022-06-21 05:00:00,2022-06-21 06:00:00,18.57,34.0,,,,,,1.27,5.25,,,,,,75.88,0.77,351.69,,28.0,0.0
2022-06-21 06:00:00,2022-06-21 07:00:00,22.58,43.58,,,,,,1.19,4.32,,,,,,78.89,0.87,359.24,,27.61,0.0
2022-06-21 07:00:00,2022-06-21 08:00:00,24.65,47.02,,,,,,1.36,3.33,,,,,,77.75,0.97,,,28.03,0.0
2022-06-21 08:00:00,2022-06-21 09:00:00,18.1,37.2,,,,,,1.28,4.4,,,,,,70.29,1.16,,,29.46,0.0
2022-06-21 09:00:00,2022-06-21 10:00:00,16.4,35.1,,,,,,1.38,5.83,,,,,,61.7,1.09,,,30.98,0.0
2022-06-21 10:00:00,2022-06-21 11:00:00,18.85,37.42,,,,,,1.32,4.9,,,,,,54.59,1.03,,,32.13,0.0
2022-06-21 11:00:00,2022-06-21 12:00:00,18.95,37.08,,,,,,1.49,3.88,,,,,,50.09,1.37,359.81,,33.23,0.0
2022-06-21 12:00:00,2022-06-21 13:00:00,21.37,42.53,,,,,,2.46,4.3,,,,,,46.95,1.21,8.22,,34.03,0.0
2022-06-21 13:00:00,2022-06-21 14:00:00,32.7,64.28,,,,,,1.18,7.58,,,,,,43.7,1.31,2.13,,34.91,0.0
2022-06-21 14:00:00,2022-06-21 15:00:00,77.13,145.93,,,,,,1.27,8.39,,,,,,39.77,1.57,0.17,,35.75,0.0
