From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm),AT (degree C)
2022-07-12 02:00:00,2022-07-12 03:00:00,,,2.1,21.9,10.28,9.4,15.1,0.0,20.25,0.38,2.02,,,,,80.0,0.65,37.75,10.0,740.0,0.6,0.0,34.15
2022-07-12 03:00:00,2022-07-12 04:00:00,37.0,38.0,1.82,22.15,10.25,9.28,15.23,0.0,17.75,0.45,1.95,,,,,81.5,2.73,37.5,10.0,740.0,0.53,0.0,33.77
2022-07-12 04:00:00,2022-07-12 05:00:00,37.0,38.0,1.3,18.45,10.27,7.6,16.8,0.0,28.35,0.43,1.75,,,,,77.0,3.12,37.5,10.0,740.0,0.47,0.0,33.27
2022-07-12 05:00:00,2022-07-12 06:00:00,8.0,11.0,1.27,11.47,11.93,4.8,16.2,0.0,36.77,0.35,1.45,,,,,74.5,2.17,52.75,11.75,740.0,0.35,0.0,32.95
2022-07-12 06:00:00,2022-07-12 07:00:00,9.0,15.5,1.02,13.6,31.2,5.65,14.15,0.0,33.75,0.3,1.48,,,,,75.0,1.7,57.75,31.25,740.0,0.35,0.0,33.2
2022-07-12 07:00:00,2022-07-12 08:00:00,9.25,26.75,0.95,14.7,58.38,5.62,14.3,0.0,51.3,0.27,1.45,,,,,67.5,2.47,60.75,58.5,740.0,0.33,0.0,33.92
2022-07-12 08:00:00,2022-07-12 09:00:00,5.0,20.75,0.53,12.68,116.8,5.0,14.2,0.0,51.53,0.3,1.45,,,,,66.0,2.22,76.0,116.75,740.0,0.4,0.0,35.1
2022-07-12 09:00:00,2022-07-12 10:00:00,8.75,21.25,0.38,10.85,74.65,4.25,14.72,0.0,55.17,0.2,1.37,,,,,71.25,5.95,57.5,74.5,740.0,0.3,0.0,33.85
2022-07-12 10:00:00,2022-07-12 11:00:00,8.75,13.0,1.38,9.95,22.03,4.45,15.4,0.0,48.8,0.25,1.2,,,,,80.0,7.97,39.5,21.75,740.0,0.25,0.0,31.38
2022-07-12 11:00:00,2022-07-12 12:00:00,1.67,4.0,1.07,7.43,21.23,3.15,15.3,0.0,49.07,0.17,0.95,,,,,81.0,4.53,40.0,21.0,740.0,0.2,0.0,31.23
2022-07-12 12:00:00,2022-07-12 13:00:00,1.0,4.0,0.63,9.65,106.82,3.83,15.27,0.0,45.5,0.17,1.08,,,,,77.0,2.35,67.0,107.0,740.0,0.2,0.0,31.97
2022-07-12 13:00:00,2022-07-12 14:00:00,,4.5,1.22,10.1,176.3,4.47,16.1,0.0,50.23,0.22,1.12,,,,,68.25,2.75,85.5,176.25,740.0,0.2,0.0,34.22
2022-07-12 14:00:00,2022-07-12 15:00:00,,6.0,1.73,10.47,264.0,4.92,14.12,0.0,51.77,0.2,1.18,,,,,64.5,2.88,138.0,264.25,740.0,0.25,0.0,35.93
2022-07-12 15:00:00,2022-07-12 16:00:00,6.0,7.5,1.27,10.25,224.0,4.5,15.25,0.0,54.77,0.2,1.25,,,,,63.25,2.52,112.0,224.0,740.0,0.23,0.0,36.9
2022-07-12 16:00:00,2022-07-12 17:00:00,6.25,11.75,0.75,11.1,207.53,4.2,15.03,0.0,55.77,0.2,1.3,,,,,58.0,1.92,98.0,207.5,740.0,0.22,0.0,38.5
2022-07-12 17:00:00,2022-07-12 18:00:00,7.5,11.75,1.6,8.8,101.75,3.95,15.45,0.0,59.95,0.17,1.28,,,,,57.75,1.93,66.5,101.75,740.0,0.2,0.0,37.95
2022-07-12 18:00:00,2022-07-12 19:00:00,9.5,13.5,0.5,7.83,59.75,2.92,15.88,0.0,55.83,0.2,1.2,,,,,63.25,2.88,50.25,60.0,740.0,0.25,0.0,36.12
2022-07-12 19:00:00,2022-07-12 20:00:00,11.5,15.0,1.45,8.7,11.98,4.1,15.18,0.0,47.97,0.23,1.22,,,,,69.5,1.55,40.75,12.0,740.0,0.28,0.0,34.9
2022-07-12 20:00:00,2022-07-12 21:00:00,13.25,23.0,0.43,12.0,8.67,4.62,15.1,0.0,37.9,0.3,1.23,,,,,74.25,0.95,40.0,9.0,740.0,0.3,0.0,34.05
2022-07-12 21:00:00,2022-07-12 22:00:00,15.0,21.5,0.7,15.68,8.7,6.05,15.78,0.0,26.4,0.32,1.27,,,,,77.25,0.3,41.25,8.75,740.0,0.32,0.0,33.8
2022-07-12 22:00:00,2022-07-12 23:00:00,17.75,26.0,1.3,15.02,10.53,6.35,16.57,0.0,22.5,0.4,1.4,,,,,78.0,0.88,51.75,11.0,740.0,0.47,0.0,33.85
2022-07-12 23:00:00,2022-07-13 00:00:00,17.5,25.25,1.1,13.18,10.47,5.55,13.1,0.0,22.35,0.4,1.4,,,,,78.0,0.62,51.0,10.25,740.0,0.38,0.0,33.8
2022-07-13 00:00:00,2022-07-13 01:00:00,19.25,23.25,0.95,14.18,10.4,5.8,14.42,0.0,24.95,0.43,1.4,,,,,77.75,0.9,49.5,10.0,740.0,0.35,0.0,33.62
2022-07-13 01:00:00,2022-07-13 02:00:00,21.25,26.0,1.12,15.12,10.47,6.28,16.2,0.0,19.2,0.5,1.4,,,,,78.25,0.4,50.25,10.0,740.0,0.33,0.0,33.55
2022-07-13 02:00:00,2022-07-13 03:00:00,24.0,31.0,1.0,15.1,10.5,6.2,15.6,0.0,17.55,0.47,1.38,,,,,81.25,1.15,44.0,10.25,740.0,0.3,0.0,32.95
2022-07-13 03:00:00,2022-07-13 04:00:00,22.0,29.5,0.5,18.35,10.53,6.85,15.5,0.0,17.62,0.5,1.4,,,,,84.0,2.2,44.75,11.0,740.0,0.38,0.0,32.6
2022-07-13 04:00:00,2022-07-13 05:00:00,26.75,34.5,1.23,19.93,10.82,7.9,15.3,0.0,13.98,0.58,1.4,,,,,84.0,2.07,89.5,11.0,740.0,0.38,0.0,32.42
2022-07-13 05:00:00,2022-07-13 06:00:00,31.25,36.25,2.2,19.72,12.88,8.6,16.25,0.0,13.8,0.62,1.4,,,,,84.0,2.05,89.0,13.0,740.0,0.38,0.0,32.5
2022-07-13 06:00:00,2022-07-13 07:00:00,29.0,36.25,2.15,21.2,17.27,9.12,17.85,0.0,9.82,0.72,1.48,,,,,84.0,3.48,338.67,17.5,740.0,0.5,0.0,32.8
2022-07-13 07:00:00,2022-07-13 08:00:00,22.75,28.5,1.7,12.8,14.38,5.72,19.52,0.0,41.5,0.52,1.45,,,,,80.0,5.95,238.5,14.5,740.0,0.4,0.0,31.95
2022-07-13 08:00:00,2022-07-13 09:00:00,4.0,10.5,1.4,8.82,15.62,4.08,16.0,0.0,46.0,0.2,1.3,,,,,83.75,3.85,52.25,15.75,740.0,0.3,0.0,30.95
2022-07-13 09:00:00,2022-07-13 10:00:00,4.0,5.0,1.18,11.23,31.7,4.8,13.7,0.0,43.88,0.2,1.3,,,,,84.0,3.42,57.5,31.75,740.0,0.3,0.0,30.95
2022-07-13 10:00:00,2022-07-13 11:00:00,,2.0,2.23,11.05,87.43,4.95,14.33,0.0,37.18,0.2,1.32,,,,,81.5,1.52,64.75,87.25,740.0,0.3,0.0,31.8
2022-07-13 11:00:00,2022-07-13 12:00:00,,6.0,1.67,13.23,329.17,5.88,15.27,0.0,41.55,0.28,1.38,,,,,73.25,2.4,180.0,329.25,740.0,0.3,0.0,34.48
2022-07-13 12:00:00,2022-07-13 13:00:00,4.0,7.25,1.12,17.93,374.33,7.3,19.9,0.0,60.45,0.2,1.4,,,,,59.25,2.65,207.5,374.5,740.0,0.3,0.0,37.43
2022-07-13 13:00:00,2022-07-13 14:00:00,4.5,11.75,1.38,15.38,388.07,6.5,23.3,0.0,61.75,0.43,1.3,,,,,53.75,2.98,216.0,388.0,740.0,0.3,0.0,38.45
2022-07-13 14:00:00,2022-07-13 15:00:00,5.75,14.0,1.2,12.7,241.65,5.45,20.65,0.0,60.1,1.25,1.25,,,,,52.0,2.92,125.5,241.75,740.0,0.25,0.0,39.22
2022-07-13 15:00:00,2022-07-13 16:00:00,5.5,13.75,0.82,15.2,226.93,6.12,29.7,0.0,55.55,0.45,1.3,,,,,50.5,3.7,115.5,227.0,740.0,0.27,0.0,39.38
2022-07-13 16:00:00,2022-07-13 17:00:00,6.5,12.0,0.88,10.45,148.0,4.4,18.6,0.0,56.25,0.45,1.23,,,,,52.5,4.1,83.0,148.0,739.75,0.28,0.0,39.1
2022-07-13 17:00:00,2022-07-13 18:00:00,5.0,9.0,1.55,10.05,124.22,4.6,15.62,0.0,59.9,1.62,1.2,,,,,55.5,6.6,74.5,124.0,739.0,0.2,0.0,37.8
2022-07-13 18:00:00,2022-07-13 19:00:00,5.0,9.0,0.48,8.85,24.88,3.55,14.75,0.0,52.4,0.53,1.15,,,,,59.25,4.12,51.0,24.75,739.0,0.25,0.0,34.72
2022-07-13 19:00:00,2022-07-13 20:00:00,5.25,10.25,0.77,9.38,9.55,3.8,14.43,0.0,43.67,0.27,1.2,,,,,63.25,2.45,42.0,9.25,739.0,0.25,0.0,33.67
2022-07-13 20:00:00,2022-07-13 21:00:00,8.5,15.75,0.5,14.2,8.53,5.55,15.68,0.0,34.55,0.38,1.3,,,,,74.0,3.93,44.25,9.0,739.5,0.3,0.0,33.2
2022-07-13 21:00:00,2022-07-13 22:00:00,16.25,22.25,0.82,13.23,8.57,5.4,17.0,0.0,33.45,0.4,1.4,,,,,74.0,4.07,43.5,9.0,740.0,0.33,0.0,32.9
2022-07-13 22:00:00,2022-07-13 23:00:00,17.25,26.25,1.12,13.15,8.53,5.5,16.77,0.0,29.65,0.4,1.4,,,,,75.0,2.45,45.25,8.75,740.0,0.33,0.0,32.85
2022-07-13 23:00:00,2022-07-14 00:00:00,18.25,26.25,0.47,14.45,8.53,5.57,20.6,0.0,27.0,0.43,1.4,,,,,73.5,3.1,52.75,9.0,740.0,0.4,0.0,33.23
2022-07-14 00:00:00,2022-07-14 01:00:00,20.5,24.75,0.88,14.88,8.53,6.07,25.43,0.0,25.52,0.55,1.4,,,,,73.0,2.27,51.25,8.75,740.0,0.33,0.0,33.33
2022-07-14 01:00:00,2022-07-14 02:00:00,25.5,28.0,0.83,16.97,8.5,6.8,28.38,0.0,21.7,0.6,1.4,,,,,75.0,2.17,50.5,8.25,740.0,0.4,0.0,33.05
2022-07-14 02:00:00,2022-07-14 03:00:00,27.25,31.25,1.4,17.7,8.43,7.4,25.5,0.0,18.02,0.6,1.4,,,,,76.25,2.77,50.5,8.0,739.5,0.4,0.0,32.77
2022-07-14 03:00:00,2022-07-14 04:00:00,26.5,32.0,1.55,19.48,8.45,8.12,23.47,0.0,15.27,0.6,1.4,,,,,77.25,3.33,42.75,8.0,739.0,0.4,0.0,32.55
2022-07-14 04:00:00,2022-07-14 05:00:00,23.0,32.75,1.52,18.77,8.4,7.9,23.63,0.0,14.15,0.6,1.32,,,,,78.0,3.32,39.0,8.0,739.0,0.38,0.0,32.5
2022-07-14 05:00:00,2022-07-14 06:00:00,25.25,34.0,1.4,18.12,12.9,7.32,17.0,0.0,13.85,0.53,1.28,,,,,78.0,4.42,38.25,12.75,739.0,0.38,0.0,32.6
2022-07-14 06:00:00,2022-07-14 07:00:00,22.25,32.75,0.7,18.38,48.65,7.22,15.75,0.0,14.53,0.5,1.2,,,,,76.75,5.07,51.0,48.75,739.75,0.4,0.0,33.27
2022-07-14 07:00:00,2022-07-14 08:00:00,19.75,38.25,1.48,19.07,126.23,7.92,19.32,0.0,20.7,0.53,1.35,,,,,70.25,4.6,78.25,126.0,740.0,0.43,0.0,35.25
2022-07-14 08:00:00,2022-07-14 09:00:00,17.75,37.25,2.12,15.65,220.45,7.05,21.32,0.0,37.62,0.5,1.37,,,,,63.75,6.15,103.75,220.5,740.0,0.43,0.0,37.0
2022-07-14 09:00:00,2022-07-14 10:00:00,14.0,33.0,1.63,15.35,295.57,6.4,19.73,0.0,50.97,0.38,1.27,,,,,58.5,5.55,148.0,295.5,740.0,0.3,0.0,38.45
2022-07-14 10:00:00,2022-07-14 11:00:00,13.0,33.5,1.93,12.67,352.32,5.83,16.87,0.0,53.35,0.25,1.22,,,,,54.25,4.7,191.0,352.5,740.0,0.3,0.0,39.48
2022-07-14 11:00:00,2022-07-14 12:00:00,9.75,26.5,1.98,12.18,327.15,5.65,17.9,0.0,50.7,0.2,1.52,,,,,52.5,5.7,169.5,327.25,740.0,0.33,0.0,39.2
2022-07-14 12:00:00,2022-07-14 13:00:00,8.67,27.0,1.38,11.9,397.45,5.2,17.45,0.0,51.77,0.2,1.77,,,,,51.25,5.38,227.75,397.5,740.0,0.43,0.0,39.9
2022-07-14 13:00:00,2022-07-14 14:00:00,9.25,27.0,1.12,11.47,342.1,4.93,17.12,0.0,59.0,0.2,2.0,,,,,51.0,5.8,191.25,342.0,740.0,0.5,0.0,39.7
2022-07-14 14:00:00,2022-07-14 15:00:00,11.67,34.0,0.57,11.77,336.65,4.7,16.62,0.0,54.63,0.2,2.0,,,,,50.25,6.65,183.0,336.5,740.0,0.5,0.0,40.0
2022-07-14 15:00:00,2022-07-14 16:00:00,8.5,28.0,1.0,11.05,249.65,4.2,16.22,0.0,53.22,0.15,1.88,,,,,49.5,5.07,131.0,249.75,740.0,0.45,0.0,40.38
2022-07-14 16:00:00,2022-07-14 17:00:00,7.25,29.0,1.42,11.57,125.73,5.15,16.03,0.0,52.9,0.35,2.08,,,,,50.5,2.65,81.5,125.5,739.5,0.58,0.0,40.38
2022-07-14 17:00:00,2022-07-14 18:00:00,7.5,29.0,1.3,9.8,31.17,4.38,15.7,0.0,49.9,0.2,2.17,,,,,56.75,2.9,51.5,30.75,739.0,0.62,0.0,37.73
2022-07-14 18:00:00,2022-07-14 19:00:00,5.5,19.25,0.75,10.5,22.02,4.33,16.18,0.0,39.33,0.23,1.73,,,,,61.25,3.18,53.25,22.25,739.0,0.43,0.0,35.7
2022-07-14 19:00:00,2022-07-14 20:00:00,5.25,18.0,1.55,13.0,8.95,5.72,17.55,0.0,35.23,0.3,1.58,,,,,63.0,4.55,48.25,9.0,739.0,0.35,0.0,34.42
2022-07-14 20:00:00,2022-07-14 21:00:00,9.0,20.0,1.35,12.03,8.67,5.23,16.28,0.0,28.95,0.3,1.45,,,,,70.0,5.58,41.5,9.0,740.0,0.35,0.0,32.97
2022-07-14 21:00:00,2022-07-14 22:00:00,8.5,17.25,0.97,10.62,8.67,4.5,18.33,0.0,27.67,0.3,1.4,,,,,73.5,5.5,39.5,9.0,740.0,0.3,0.0,32.4
2022-07-14 22:00:00,2022-07-14 23:00:00,7.0,17.5,1.1,11.83,8.67,5.05,17.73,0.0,22.7,0.3,1.4,,,,,74.75,4.38,39.75,9.0,740.0,0.3,0.0,32.3
2022-07-14 23:00:00,2022-07-15 00:00:00,7.25,15.75,1.62,11.5,8.62,5.23,16.07,0.0,19.85,0.3,1.4,,,,,74.0,4.57,48.5,9.0,740.0,0.32,0.0,32.35
2022-07-15 00:00:00,2022-07-15 01:00:00,7.5,14.75,1.1,11.75,8.6,5.03,14.57,0.0,18.15,0.3,1.5,,,,,74.5,3.35,52.75,9.0,740.0,0.38,0.0,32.23
2022-07-15 01:00:00,2022-07-15 02:00:00,6.5,15.0,1.87,13.67,8.62,6.15,16.03,0.0,17.1,0.32,1.5,,,,,75.0,3.55,50.75,9.0,740.0,0.38,0.0,32.1
2022-07-15 02:00:00,2022-07-15 03:00:00,9.0,18.5,1.2,17.2,8.6,7.1,17.3,0.0,13.23,0.43,1.5,,,,,75.5,3.55,50.0,9.0,740.0,0.4,0.0,32.08
2022-07-15 03:00:00,2022-07-15 04:00:00,12.75,21.5,1.08,19.35,8.62,7.8,17.7,0.0,10.28,0.5,1.5,,,,,75.75,4.4,48.25,9.0,740.0,0.4,0.0,31.88
2022-07-15 04:00:00,2022-07-15 05:00:00,15.0,24.5,1.35,18.32,8.65,7.6,19.63,0.0,10.75,0.45,1.35,,,,,73.0,5.07,43.25,9.0,740.0,0.4,0.0,32.2
2022-07-15 05:00:00,2022-07-15 06:00:00,13.25,20.0,0.37,17.43,13.35,6.57,23.03,0.0,11.82,0.4,1.38,,,,,71.75,4.12,42.5,13.5,740.0,0.35,0.0,32.48
2022-07-15 06:00:00,2022-07-15 07:00:00,8.0,20.25,1.25,16.4,65.88,6.45,24.18,0.0,15.7,0.33,1.38,,,,,67.75,4.47,56.0,65.75,740.0,0.33,0.0,33.5
2022-07-15 07:00:00,2022-07-15 08:00:00,8.5,23.25,1.25,14.82,145.1,6.22,23.88,0.0,25.32,0.38,1.28,,,,,62.75,5.62,75.25,145.25,740.0,0.3,0.0,35.2
2022-07-15 08:00:00,2022-07-15 09:00:00,9.0,30.75,1.23,13.3,226.9,5.65,22.67,0.0,37.95,0.25,1.28,,,,,58.75,8.22,105.0,226.75,740.0,0.3,0.0,36.52
2022-07-15 09:00:00,2022-07-15 10:00:00,5.5,32.5,0.8,12.33,299.85,5.05,22.85,0.0,49.62,0.2,1.12,,,,,56.5,8.5,150.25,299.75,740.0,0.22,0.0,37.52
2022-07-15 10:00:00,2022-07-15 11:00:00,4.0,31.5,1.9,12.2,353.83,5.08,22.03,0.0,50.83,0.2,1.12,,,,,53.25,6.62,190.5,353.75,740.0,0.2,0.0,38.67
2022-07-15 11:00:00,2022-07-15 12:00:00,5.0,33.5,0.55,12.35,351.43,4.9,18.77,0.0,50.62,0.2,1.4,,,,,51.25,6.2,197.75,351.5,740.0,0.3,0.0,39.3
2022-07-15 12:00:00,2022-07-15 13:00:00,8.0,34.25,1.43,10.93,321.55,4.88,16.55,0.0,57.0,0.2,1.98,,,,,50.5,6.4,173.25,321.75,740.0,0.4,0.0,39.12
2022-07-15 13:00:00,2022-07-15 14:00:00,8.75,33.25,1.05,12.1,318.73,5.08,15.82,0.0,62.12,0.2,1.25,,,,,50.5,8.07,177.5,318.75,740.0,0.22,0.0,39.22
2022-07-15 14:00:00,2022-07-15 15:00:00,10.5,36.0,1.48,10.38,321.62,4.72,16.5,0.0,68.32,5.45,1.12,,,,,48.25,8.48,170.0,321.75,740.0,0.2,0.0,39.83
2022-07-15 15:00:00,2022-07-15 16:00:00,8.75,31.25,1.33,10.68,271.75,4.72,16.25,0.0,66.65,0.4,0.83,,,,,47.25,8.6,132.5,271.5,740.0,0.15,0.0,40.02
2022-07-15 16:00:00,2022-07-15 17:00:00,8.5,27.5,1.23,10.4,194.57,4.35,17.53,0.0,68.88,0.22,1.2,,,,,47.0,6.62,95.25,194.75,740.0,0.2,0.0,40.3
2022-07-15 17:00:00,2022-07-15 18:00:00,10.25,32.5,1.25,11.7,107.1,4.53,15.3,0.0,70.6,0.2,1.3,,,,,48.0,4.58,74.75,107.25,740.0,0.28,0.0,40.35
2022-07-15 18:00:00,2022-07-15 19:00:00,11.0,35.25,0.7,12.15,41.88,4.93,14.57,0.0,63.73,0.23,1.4,,,,,51.25,4.47,61.75,41.75,740.0,0.3,0.0,39.28
2022-07-15 19:00:00,2022-07-15 20:00:00,13.0,38.25,1.1,13.05,8.72,5.5,14.3,0.0,55.92,0.35,1.4,,,,,55.5,3.92,51.5,8.75,740.0,0.33,0.0,37.62
2022-07-15 20:00:00,2022-07-15 21:00:00,18.5,36.0,0.87,14.45,8.43,5.67,14.18,0.0,44.9,0.4,1.42,,,,,59.25,4.35,50.25,8.25,740.0,0.38,0.0,36.5
2022-07-15 21:00:00,2022-07-15 22:00:00,19.0,36.5,0.9,15.27,8.53,6.08,17.48,0.0,38.5,0.43,1.52,,,,,61.0,4.4,43.0,8.5,740.0,0.4,0.0,36.02
2022-07-15 22:00:00,2022-07-15 23:00:00,23.5,36.0,0.75,16.28,8.6,6.15,22.97,0.0,41.23,0.55,1.52,,,,,62.25,4.77,38.25,9.0,740.0,0.38,0.0,35.67
2022-07-15 23:00:00,2022-07-16 00:00:00,18.0,27.75,0.7,12.97,8.62,5.05,23.23,0.0,41.12,0.35,1.23,,,,,65.25,4.9,42.5,9.0,740.0,0.3,0.0,35.02
2022-07-16 00:00:00,2022-07-16 01:00:00,14.75,21.75,1.17,12.7,8.65,5.18,23.77,0.0,37.85,0.3,1.22,,,,,67.5,5.32,47.25,9.0,740.0,0.3,0.0,34.65
2022-07-16 01:00:00,2022-07-16 02:00:00,14.25,25.0,1.43,15.3,8.6,6.47,25.08,0.0,34.0,0.4,1.38,,,,,67.75,4.57,53.75,9.0,740.0,0.32,0.0,34.62
2022-07-16 02:00:00,2022-07-16 03:00:00,14.5,27.25,0.9,15.9,8.67,6.4,20.5,0.0,29.75,0.4,1.4,,,,,68.5,3.72,53.0,9.0,740.0,0.35,0.0,34.33
2022-07-16 03:00:00,2022-07-16 04:00:00,13.5,25.75,1.3,17.2,8.62,6.53,22.0,0.0,27.05,0.45,1.45,,,,,69.25,3.03,53.0,9.0,740.0,0.33,0.0,34.05
2022-07-16 04:00:00,2022-07-16 05:00:00,15.0,28.75,0.4,18.17,8.72,6.77,23.67,0.0,22.92,0.43,1.4,,,,,70.25,2.75,51.25,9.0,740.0,0.32,0.0,33.75
2022-07-16 05:00:00,2022-07-16 06:00:00,15.5,30.5,0.27,20.0,10.93,7.58,20.0,0.0,15.5,0.45,1.45,,,,,73.75,2.73,46.0,11.0,740.0,0.4,0.0,33.0
2022-07-16 06:00:00,2022-07-16 07:00:00,16.5,30.25,1.97,21.27,52.67,9.0,20.15,0.0,19.4,0.5,1.5,,,,,70.0,3.75,55.0,52.75,740.0,0.4,0.0,33.45
2022-07-16 07:00:00,2022-07-16 08:00:00,15.25,36.0,2.2,20.07,142.32,8.72,18.18,0.0,28.62,0.45,1.5,,,,,63.5,3.45,72.75,142.5,740.0,0.38,0.0,35.33
2022-07-16 08:00:00,2022-07-16 09:00:00,17.5,41.25,2.48,19.73,222.75,8.77,18.7,0.0,41.17,0.4,1.5,,,,,58.75,3.4,101.5,222.75,740.0,0.38,0.0,37.08
2022-07-16 09:00:00,2022-07-16 10:00:00,19.5,37.0,1.75,14.68,297.32,6.45,20.57,0.0,53.17,0.35,1.5,,,,,56.0,4.83,151.5,297.25,740.0,0.35,0.0,38.23
2022-07-16 10:00:00,2022-07-16 11:00:00,11.75,30.25,0.83,11.97,297.0,4.62,16.53,0.0,63.7,0.2,1.42,,,,,53.75,5.72,163.75,297.0,740.0,0.3,0.0,38.75
2022-07-16 11:00:00,2022-07-16 12:00:00,10.25,28.75,1.52,12.15,250.15,5.38,16.57,0.0,62.33,0.2,1.65,,,,,53.5,3.93,145.25,250.0,740.0,0.38,0.0,38.95
2022-07-16 12:00:00,2022-07-16 13:00:00,9.0,29.25,1.35,10.4,294.75,4.65,15.32,0.0,65.12,3.4,2.0,,,,,51.0,6.15,172.25,294.75,740.0,0.6,0.0,39.5
2022-07-16 13:00:00,2022-07-16 14:00:00,12.0,28.0,0.75,10.4,35.75,4.3,16.2,0.0,60.67,8.02,2.0,,,,,56.25,3.9,56.5,35.75,740.0,0.6,0.0,37.62
2022-07-16 14:00:00,2022-07-16 15:00:00,9.75,33.75,,,11.38,,,0.0,36.75,5.23,2.02,,,,,74.5,6.95,45.75,11.5,740.0,0.67,0.0,31.73
2022-07-16 15:00:00,2022-07-16 16:00:00,2.75,12.5,,,19.0,,,0.0,33.3,4.67,1.95,,,,,78.75,2.23,46.0,18.75,740.0,0.6,0.0,31.85
2022-07-16 16:00:00,2022-07-16 17:00:00,2.0,5.0,1.25,18.7,29.65,7.65,6.53,0.0,35.23,3.7,2.33,,,,,80.5,2.05,55.0,29.5,740.0,0.9,0.0,32.33
2022-07-16 17:00:00,2022-07-16 18:00:00,6.0,8.0,2.03,18.15,24.42,7.55,4.57,0.0,32.35,1.65,1.95,,,,,80.0,1.67,50.75,24.25,740.0,0.7,0.0,32.17
2022-07-16 18:00:00,2022-07-16 19:00:00,6.0,7.75,1.3,20.9,11.93,8.53,5.08,0.0,32.45,0.85,1.92,,,,,77.25,6.15,55.25,11.75,740.0,0.72,0.0,31.77
2022-07-16 19:00:00,2022-07-16 20:00:00,5.75,6.75,1.1,12.0,8.38,4.88,4.15,0.0,39.45,0.42,1.65,,,,,77.5,5.45,59.0,8.25,740.0,0.5,0.0,30.57
2022-07-16 20:00:00,2022-07-16 21:00:00,4.5,5.5,1.98,10.1,8.08,4.88,3.25,0.0,36.05,0.32,1.4,,,,,80.0,2.95,55.75,8.0,740.0,0.32,0.0,30.68
2022-07-16 21:00:00,2022-07-16 22:00:00,2.5,3.75,1.3,9.6,8.15,4.33,2.3,0.0,34.88,0.25,1.45,,,,,83.0,2.88,56.75,8.0,740.0,0.38,0.0,30.65
2022-07-16 22:00:00,2022-07-16 23:00:00,1.0,3.5,1.57,9.45,8.18,4.15,3.63,0.0,31.15,0.2,1.45,,,,,83.25,2.6,54.0,8.0,740.0,0.33,0.0,30.73
2022-07-16 23:00:00,2022-07-17 00:00:00,2.0,5.75,1.28,9.55,8.47,4.3,4.9,0.0,27.8,0.2,1.37,,,,,83.0,3.88,47.5,8.5,740.0,0.3,0.0,30.72
2022-07-17 00:00:00,2022-07-17 01:00:00,5.0,9.25,2.8,10.5,8.67,5.53,7.35,0.0,24.5,0.35,1.33,,,,,83.5,3.62,45.25,9.0,740.0,0.3,0.0,30.85
2022-07-17 01:00:00,2022-07-17 02:00:00,7.5,12.0,1.83,10.8,8.17,5.05,7.33,0.0,24.4,0.35,1.32,,,,,84.0,3.3,45.5,8.0,740.0,0.3,0.0,30.75
2022-07-17 02:00:00,2022-07-17 03:00:00,5.5,8.75,2.8,8.0,8.15,4.5,8.0,0.0,31.93,0.27,1.3,,,,,84.0,2.88,44.25,8.0,740.0,0.3,0.0,30.62
2022-07-17 03:00:00,2022-07-17 04:00:00,4.0,7.25,0.88,8.3,8.03,3.58,5.42,0.0,33.55,0.2,1.35,,,,,84.0,2.27,56.5,8.0,740.0,0.3,0.0,30.8
2022-07-17 04:00:00,2022-07-17 05:00:00,4.25,5.25,1.33,9.07,7.95,4.1,6.17,0.0,30.6,0.2,1.5,,,,,84.0,2.02,56.25,8.0,740.0,0.3,0.0,30.88
2022-07-17 05:00:00,2022-07-17 06:00:00,5.25,6.25,1.5,9.75,8.7,4.45,1.45,0.0,27.5,0.25,1.45,,,,,84.0,1.32,56.75,8.75,740.0,0.3,0.0,30.92
2022-07-17 06:00:00,2022-07-17 07:00:00,6.0,7.0,1.48,12.17,19.1,5.38,1.1,0.0,30.08,0.3,1.52,,,,,84.0,0.85,57.75,19.25,740.0,0.38,0.0,31.18
2022-07-17 07:00:00,2022-07-17 08:00:00,,,1.52,12.75,77.95,5.62,2.35,0.0,35.58,0.25,1.73,,,,,84.0,1.48,62.25,78.0,740.0,0.4,0.0,31.62
2022-07-17 08:00:00,2022-07-17 09:00:00,,,1.6,13.45,98.3,5.9,3.98,0.0,37.3,0.23,1.65,,,,,81.0,1.2,62.0,98.25,740.0,0.43,0.0,32.62
2022-07-17 09:00:00,2022-07-17 10:00:00,,,1.7,13.3,153.4,5.9,5.2,0.0,43.0,0.2,1.6,,,,,75.0,1.3,75.0,153.0,740.0,0.4,0.0,33.4
2022-07-17 10:00:00,2022-07-17 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-07-17 11:00:00,2022-07-17 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-07-17 12:00:00,2022-07-17 13:00:00,11.0,14.5,1.65,11.4,400.55,5.2,9.3,0.0,64.65,0.2,1.7,,,,,58.0,2.75,229.0,401.0,740.0,0.35,0.0,38.6
