From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),RF (mm)
2022-04-19 04:00:00,2022-04-19 05:00:00,10.72,37.33,17.55,17.48,10.61,153.6,,0.0,7.0,,2.5,,,,10.56,76.85,0.19,144.18,1.6,,0.0
2022-04-19 05:00:00,2022-04-19 06:00:00,9.13,33.59,7.83,18.69,9.5,131.1,,0.0,7.01,,1.93,,,,10.65,74.89,0.27,138.65,1.68,,0.0
2022-04-19 06:00:00,2022-04-19 07:00:00,8.07,30.81,5.49,20.6,15.16,201.15,,,7.0,,4.99,,,,10.69,75.3,0.21,168.75,32.69,,0.0
2022-04-19 07:00:00,2022-04-19 08:00:00,9.0,29.55,6.87,21.79,16.89,209.5,,,7.0,,4.87,,,,12.15,71.73,0.34,96.51,147.21,,0.0
2022-04-19 08:00:00,2022-04-19 09:00:00,10.53,30.79,6.69,22.78,17.27,164.58,,,7.0,,4.64,,,,14.69,67.41,0.3,159.95,221.17,,0.0
2022-04-19 09:00:00,2022-04-19 10:00:00,11.32,32.41,5.5,25.34,17.66,173.0,,,7.0,,4.6,,,,15.76,62.01,0.31,292.51,204.87,,0.0
2022-04-19 10:00:00,2022-04-19 11:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-19 11:00:00,2022-04-19 12:00:00,10.68,32.67,,,0.0,,,0.0,7.0,,0.52,,,,19.26,48.24,0.92,227.97,689.33,,0.0
2022-04-19 12:00:00,2022-04-19 13:00:00,13.68,32.74,2.26,15.84,6.66,211.43,,,7.0,,3.65,,,,19.42,49.06,1.22,301.72,573.73,,0.0
2022-04-19 13:00:00,2022-04-19 14:00:00,18.46,35.15,,2.15,0.56,230.05,,,7.0,,4.88,,,,17.16,68.11,0.69,196.11,118.53,,0.01
2022-04-19 14:00:00,2022-04-19 15:00:00,18.3,35.05,,,0.0,238.95,,0.0,7.0,,2.23,,,,14.93,84.03,0.79,43.35,84.47,,0.0
2022-04-19 15:00:00,2022-04-19 16:00:00,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.0
2022-04-19 16:00:00,2022-04-19 17:00:00,14.26,23.46,,21.59,2.82,217.3,,0.0,7.0,,1.28,,,,18.28,56.9,0.27,221.98,83.62,,0.0
2022-04-19 17:00:00,2022-04-19 18:00:00,15.6,26.7,2.68,20.4,11.73,221.15,,,7.02,,3.94,,,,17.98,60.83,0.47,205.06,83.55,,0.0
2022-04-19 18:00:00,2022-04-19 19:00:00,17.66,33.51,,27.1,17.98,244.7,,,7.0,,5.14,,,,17.22,66.57,0.5,61.74,11.47,,0.0
2022-04-19 19:00:00,2022-04-19 20:00:00,12.0,33.51,,29.22,0.0,120.45,,0.0,7.45,,1.43,,,,16.3,70.87,0.38,65.5,3.42,,0.0
2022-04-19 20:00:00,2022-04-19 21:00:00,13.23,26.34,,2.85,0.37,132.1,,,7.35,,3.41,,,,15.2,77.05,0.15,165.77,1.21,,0.0
2022-04-19 21:00:00,2022-04-19 22:00:00,13.61,27.76,4.01,19.29,9.31,145.22,,,7.0,,2.99,,,,14.28,83.92,0.31,199.51,0.44,,0.0
2022-04-19 22:00:00,2022-04-19 23:00:00,14.27,29.56,5.17,22.8,16.05,167.05,,,7.0,,4.53,,,,13.14,89.45,0.38,167.65,1.4,,0.0
2022-04-19 23:00:00,2022-04-20 00:00:00,15.0,29.69,6.56,20.59,16.02,211.93,,,7.0,,5.08,,,,12.22,90.48,0.16,171.91,,,0.0
2022-04-20 00:00:00,2022-04-20 01:00:00,13.64,27.4,8.29,20.64,17.44,208.85,,,7.0,,5.14,,,,11.62,93.46,0.23,70.67,0.26,,0.0
2022-04-20 01:00:00,2022-04-20 02:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-20 02:00:00,2022-04-20 03:00:00,10.77,23.49,4.08,11.34,4.6,192.85,,0.0,7.0,,1.34,,,,9.61,,0.25,128.98,0.92,,0.0
2022-04-20 03:00:00,2022-04-20 04:00:00,9.48,22.42,7.21,16.51,14.41,173.48,,,7.0,,3.91,,,,9.43,,0.26,91.13,1.18,,0.0
2022-04-20 04:00:00,2022-04-20 05:00:00,7.45,22.52,3.68,18.02,12.36,136.97,,,7.0,,5.14,,,,9.03,,0.3,140.0,0.67,,0.0
2022-04-20 05:00:00,2022-04-20 06:00:00,6.48,22.68,1.67,19.19,11.36,110.4,,,7.0,,5.03,,,,8.6,,0.27,132.32,0.66,,0.0
2022-04-20 06:00:00,2022-04-20 07:00:00,7.67,22.4,2.46,19.65,12.24,92.82,,,7.0,,5.07,,,,8.48,,0.24,111.93,48.48,,0.0
2022-04-20 07:00:00,2022-04-20 08:00:00,8.96,22.4,2.32,20.3,12.46,82.28,,,7.0,,5.14,,,,9.5,95.72,0.3,164.22,152.02,,0.0
2022-04-20 08:00:00,2022-04-20 09:00:00,9.4,22.82,2.41,21.18,13.0,79.4,,,7.0,,5.14,,,,11.33,93.74,0.38,119.05,304.38,,0.0
2022-04-20 09:00:00,2022-04-20 10:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-20 10:00:00,2022-04-20 11:00:00,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.0
2022-04-20 11:00:00,2022-04-20 12:00:00,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.0
2022-04-20 12:00:00,2022-04-20 13:00:00,9.3,19.57,0.12,40.48,10.6,216.6,,0.0,12.37,,1.37,,,,17.95,61.37,0.48,275.28,247.57,,0.0
2022-04-20 13:00:00,2022-04-20 14:00:00,21.93,26.9,,32.86,14.82,117.3,,,7.81,,4.44,,,,16.8,65.31,0.54,305.09,73.23,,0.0
2022-04-20 14:00:00,2022-04-20 15:00:00,19.93,27.58,1.78,21.88,12.14,466.6,,,7.0,,3.03,,,,16.27,72.49,0.51,172.78,86.01,,0.0
2022-04-20 15:00:00,2022-04-20 16:00:00,17.26,29.53,3.51,26.56,15.99,397.73,,,7.0,,4.95,,,,16.37,73.28,0.43,264.5,127.13,,0.0
2022-04-20 16:00:00,2022-04-20 17:00:00,12.55,31.79,1.83,25.01,14.53,293.68,,,7.0,,5.14,,,,16.77,65.69,0.38,264.83,123.83,,0.0
2022-04-20 17:00:00,2022-04-20 18:00:00,10.92,31.19,1.1,23.3,13.06,250.95,,,7.0,,4.99,,,,16.59,63.1,0.72,294.8,79.32,,0.0
2022-04-20 18:00:00,2022-04-20 19:00:00,14.41,29.47,0.93,24.09,13.34,228.47,,,7.0,,4.82,,,,16.1,65.71,0.76,316.5,15.58,,0.0
2022-04-20 19:00:00,2022-04-20 20:00:00,7.41,28.46,0.36,22.79,12.19,224.32,,,7.0,,4.04,,,,15.18,71.28,0.56,310.9,4.39,,0.0
2022-04-20 20:00:00,2022-04-20 21:00:00,2.88,26.55,0.1,7.37,1.94,217.15,,,7.0,,3.82,,,,13.02,81.05,0.3,204.81,0.6,,0.0
2022-04-20 21:00:00,2022-04-20 22:00:00,5.86,24.35,,,0.0,204.82,,,7.0,,4.92,,,,12.19,89.13,0.24,318.03,3.66,,0.0
2022-04-20 22:00:00,2022-04-20 23:00:00,7.06,21.88,4.62,20.59,7.23,205.35,,,7.0,,4.76,,,,11.95,92.97,0.29,151.66,2.09,,0.0
2022-04-20 23:00:00,2022-04-21 00:00:00,7.31,21.73,5.23,20.6,14.95,211.5,,,7.0,,4.55,,,,11.44,96.57,0.13,286.12,1.63,,0.01
2022-04-21 00:00:00,2022-04-21 01:00:00,9.35,20.88,,6.05,1.58,209.65,,0.0,7.06,,0.36,,,,11.15,,0.11,224.46,3.77,,0.0
2022-04-21 01:00:00,2022-04-21 02:00:00,9.27,20.01,,,0.0,176.62,,,7.0,,4.82,,,,10.98,,0.23,147.46,1.79,,0.0
2022-04-21 02:00:00,2022-04-21 03:00:00,7.3,18.45,,,0.0,169.97,,,7.0,,4.82,,,,10.41,,0.12,148.25,1.3,,0.0
2022-04-21 03:00:00,2022-04-21 04:00:00,3.48,17.22,,,0.0,145.17,,,7.0,,4.61,,,,9.96,,0.12,240.26,1.49,,0.0
2022-04-21 04:00:00,2022-04-21 05:00:00,3.57,16.37,,,0.0,118.9,,,7.0,,4.68,,,,10.3,99.3,0.31,244.3,2.3,,0.0
2022-04-21 05:00:00,2022-04-21 06:00:00,6.36,14.59,3.85,9.88,3.35,121.3,,,7.0,,2.47,,,,10.72,94.11,0.57,313.81,4.69,,0.0
2022-04-21 06:00:00,2022-04-21 07:00:00,4.67,12.35,,2.96,1.55,123.55,,,7.0,,5.02,,,,10.35,91.78,0.62,301.0,5.81,,0.0
2022-04-21 07:00:00,2022-04-21 08:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-21 08:00:00,2022-04-21 09:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-21 09:00:00,2022-04-21 10:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-21 10:00:00,2022-04-21 11:00:00,2.59,15.48,,,0.0,64.4,,,7.0,,4.88,,,,8.03,,,144.52,128.41,,0.02
2022-04-21 11:00:00,2022-04-21 12:00:00,2.86,14.68,1.63,20.31,5.96,66.67,,,7.71,,4.64,,,,9.0,98.7,0.72,128.65,171.7,,0.0
2022-04-21 12:00:00,2022-04-21 13:00:00,2.83,12.17,0.53,23.65,12.78,70.22,,,8.41,,5.13,,,,10.09,91.48,0.54,197.73,156.72,,0.0
2022-04-21 13:00:00,2022-04-21 14:00:00,2.31,11.4,1.48,25.61,14.57,176.7,,,7.6,,4.73,,,,9.77,93.82,0.31,199.14,55.2,,0.0
2022-04-21 14:00:00,2022-04-21 15:00:00,2.11,11.0,3.0,25.4,15.68,348.4,,,7.0,,4.73,,,,9.56,96.49,0.28,142.06,33.19,,0.0
2022-04-21 15:00:00,2022-04-21 16:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-21 16:00:00,2022-04-21 17:00:00,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.0
2022-04-21 17:00:00,2022-04-21 18:00:00,2.34,10.14,0.81,22.78,3.43,98.55,,0.0,7.0,,1.22,,,,11.46,85.24,0.67,130.53,230.58,,0.0
2022-04-21 18:00:00,2022-04-21 19:00:00,4.26,9.22,0.19,21.59,11.36,215.9,,,7.0,,4.6,,,,10.83,86.49,0.41,113.59,71.75,,0.0
2022-04-21 19:00:00,2022-04-21 20:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-21 20:00:00,2022-04-21 21:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-21 21:00:00,2022-04-21 22:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-21 22:00:00,2022-04-21 23:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-21 23:00:00,2022-04-22 00:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-22 00:00:00,2022-04-22 01:00:00,3.16,22.11,0.71,6.01,3.42,157.65,,,7.0,,3.1,,,,8.77,92.69,0.34,198.76,2.37,,0.0
2022-04-22 01:00:00,2022-04-22 02:00:00,2.65,17.95,,,0.0,156.2,,,7.0,,5.14,,,,7.93,96.77,0.25,258.46,1.51,,0.0
2022-04-22 02:00:00,2022-04-22 03:00:00,2.49,16.5,,1.05,0.28,140.8,,,7.0,,5.14,,,,7.7,99.68,0.16,253.84,1.61,,0.0
2022-04-22 03:00:00,2022-04-22 04:00:00,3.12,14.66,1.81,5.13,3.04,119.75,,,7.0,,5.14,,,,7.72,99.98,0.23,194.13,2.07,,0.0
2022-04-22 04:00:00,2022-04-22 05:00:00,4.3,13.51,1.31,10.9,6.75,96.65,,,7.0,,5.14,,,,7.77,99.86,0.35,120.27,2.23,,0.0
2022-04-22 05:00:00,2022-04-22 06:00:00,4.05,12.29,2.67,13.35,9.11,84.8,,,7.0,,5.14,,,,7.74,,0.55,152.2,1.88,,0.0
2022-04-22 06:00:00,2022-04-22 07:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-22 07:00:00,2022-04-22 08:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-22 08:00:00,2022-04-22 09:00:00,9.11,12.08,,,0.0,,,,7.0,,0.0,,,,10.72,87.41,,152.61,353.93,,0.0
2022-04-22 09:00:00,2022-04-22 10:00:00,8.38,12.96,0.11,4.56,1.62,99.4,,,7.0,,0.0,,,,11.42,83.31,0.27,163.99,442.17,,0.0
2022-04-22 10:00:00,2022-04-22 11:00:00,,13.61,1.64,23.14,0.0,109.3,,,7.0,,0.0,,,,13.05,77.03,,307.85,476.79,,0.0
2022-04-22 11:00:00,2022-04-22 12:00:00,7.29,10.53,0.97,21.3,2.98,92.8,,0.0,7.0,,0.53,,,,12.07,77.76,0.83,67.39,167.92,,0.0
2022-04-22 12:00:00,2022-04-22 13:00:00,8.42,12.6,1.07,21.38,11.38,88.97,,,7.0,,3.85,,,,13.04,71.34,0.44,53.54,366.2,,0.0
2022-04-22 13:00:00,2022-04-22 14:00:00,10.4,17.13,,36.52,19.08,242.43,,,7.0,,5.14,,,,14.2,66.79,0.35,139.53,466.79,,0.0
2022-04-22 14:00:00,2022-04-22 15:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-22 15:00:00,2022-04-22 16:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-22 16:00:00,2022-04-22 17:00:00,8.27,18.4,0.01,20.08,2.62,,,0.0,7.0,,0.0,,,,14.49,70.38,0.89,299.88,217.91,,0.0
2022-04-22 17:00:00,2022-04-22 18:00:00,11.01,19.0,0.19,14.07,5.55,,,,7.0,,2.65,,,,13.71,72.95,0.96,299.63,130.96,,0.0
2022-04-22 18:00:00,2022-04-22 19:00:00,14.21,20.68,,11.15,5.82,433.5,,,7.0,,4.91,,,,12.86,74.41,0.79,284.26,43.07,,0.0
2022-04-22 19:00:00,2022-04-22 20:00:00,12.32,21.73,0.47,11.48,6.1,369.5,,,7.0,,4.73,,,,12.38,79.35,0.37,292.93,14.3,,0.0
2022-04-22 20:00:00,2022-04-22 21:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-22 21:00:00,2022-04-22 22:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-22 22:00:00,2022-04-22 23:00:00,9.79,18.29,,,0.0,,,0.0,7.0,,0.0,,,,10.59,92.08,0.08,226.16,2.92,,0.0
2022-04-22 23:00:00,2022-04-23 00:00:00,9.59,15.52,0.01,3.13,0.55,236.0,,,7.0,,1.19,,,,10.57,92.37,0.28,90.9,1.36,,0.0
2022-04-23 00:00:00,2022-04-23 01:00:00,10.01,17.06,3.26,17.92,11.98,247.25,,,7.0,,4.96,,,,9.88,94.55,0.3,257.68,1.76,,0.0
2022-04-23 01:00:00,2022-04-23 02:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-23 02:00:00,2022-04-23 03:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-23 03:00:00,2022-04-23 04:00:00,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.0
2022-04-23 04:00:00,2022-04-23 05:00:00,7.12,15.39,,,0.0,156.0,,0.0,6.98,,0.77,,,,9.48,96.13,0.3,132.78,2.41,,0.0
2022-04-23 05:00:00,2022-04-23 06:00:00,7.52,15.84,0.01,2.23,0.29,165.07,,,7.0,,3.85,,,,9.34,97.02,0.23,313.25,2.39,,0.0
2022-04-23 06:00:00,2022-04-23 07:00:00,8.03,15.72,,,0.0,178.95,,,7.0,,5.14,,,,9.14,99.1,0.36,278.39,27.12,,0.0
2022-04-23 07:00:00,2022-04-23 08:00:00,7.13,15.74,,,0.0,187.4,,,7.0,,5.14,,,,9.51,95.91,0.42,293.03,77.99,,0.0
2022-04-23 08:00:00,2022-04-23 09:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-23 09:00:00,2022-04-23 10:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-23 10:00:00,2022-04-23 11:00:00,,,34.18,0.06,,1.8,,,,,,,,,,,,280.29,,,
2022-04-23 11:00:00,2022-04-23 12:00:00,5.09,12.21,0.55,10.13,4.19,187.6,,0.0,7.01,,1.33,,,,15.75,63.77,0.39,272.98,502.93,,0.0
2022-04-23 12:00:00,2022-04-23 13:00:00,6.58,16.83,1.48,14.69,8.56,238.6,,,7.0,,5.14,,,,17.26,57.93,0.77,285.85,725.82,,0.0
2022-04-23 13:00:00,2022-04-23 14:00:00,6.58,16.83,0.93,18.48,10.4,263.6,,,7.0,,5.14,,,,16.08,58.89,1.21,274.78,445.18,,0.0
2022-04-23 14:00:00,2022-04-23 15:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-23 15:00:00,2022-04-23 16:00:00,4.26,17.22,,,6.99,1.6,,0.0,6.89,,0.0,,,,17.47,51.73,0.68,71.7,337.0,,0.0
2022-04-23 16:00:00,2022-04-23 17:00:00,10.25,17.98,11.21,,2.14,0.7,,0.0,7.0,,1.28,,,,18.25,48.08,0.62,339.74,481.89,,0.0
2022-04-23 17:00:00,2022-04-23 18:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-23 18:00:00,2022-04-23 19:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-23 19:00:00,2022-04-23 20:00:00,3.19,15.85,,,0.0,,,0.0,6.46,,0.0,,,,13.46,65.03,0.36,297.61,,,0.0
2022-04-23 20:00:00,2022-04-23 21:00:00,8.26,17.34,6.72,3.53,1.81,223.5,,,6.82,,0.99,,,,12.41,69.58,0.21,247.29,,,0.0
2022-04-23 21:00:00,2022-04-23 22:00:00,16.02,21.43,0.06,6.18,0.82,203.85,,,7.0,,3.83,,,,10.91,78.0,0.09,216.75,,,0.0
2022-04-23 22:00:00,2022-04-23 23:00:00,17.15,26.53,,,0.0,191.17,,,7.0,,5.14,,,,10.13,83.05,0.08,127.27,0.02,,0.0
2022-04-23 23:00:00,2022-04-24 00:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 00:00:00,2022-04-24 01:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 01:00:00,2022-04-24 02:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 02:00:00,2022-04-24 03:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 03:00:00,2022-04-24 04:00:00,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.0
2022-04-24 04:00:00,2022-04-24 05:00:00,10.68,32.13,4.54,16.74,3.1,136.6,,,7.01,,0.0,,,,7.02,,0.15,100.7,0.74,,0.0
2022-04-24 05:00:00,2022-04-24 06:00:00,17.32,30.22,3.81,16.14,11.49,133.75,,,7.0,,0.0,,,,6.52,,0.27,109.55,2.35,,0.0
2022-04-24 06:00:00,2022-04-24 07:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 07:00:00,2022-04-24 08:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 08:00:00,2022-04-24 09:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 09:00:00,2022-04-24 10:00:00,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.0
2022-04-24 10:00:00,2022-04-24 11:00:00,,,16.95,,3.25,0.9,,0.0,6.96,,0.0,,,,15.99,61.42,0.73,75.43,866.41,,0.0
2022-04-24 11:00:00,2022-04-24 12:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 12:00:00,2022-04-24 13:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 13:00:00,2022-04-24 14:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 14:00:00,2022-04-24 15:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 15:00:00,2022-04-24 16:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 16:00:00,2022-04-24 17:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 17:00:00,2022-04-24 18:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-24 18:00:00,2022-04-24 19:00:00,9.73,21.09,32.66,0.68,6.36,2.0,,0.0,6.9,,0.0,,,,18.2,54.44,0.05,297.61,14.18,,0.0
2022-04-24 19:00:00,2022-04-24 20:00:00,11.97,23.21,,13.44,1.75,166.3,,,6.95,,2.64,,,,17.06,60.8,0.1,154.34,20.24,,0.0
2022-04-24 20:00:00,2022-04-24 21:00:00,16.57,30.37,0.17,5.94,3.13,192.18,,,7.0,,3.85,,,,15.63,71.63,0.09,271.84,0.17,,0.0
2022-04-24 21:00:00,2022-04-24 22:00:00,21.83,41.73,,1.47,0.39,239.67,,,7.0,,2.85,,,,14.56,82.29,0.17,169.15,0.85,,0.0
2022-04-24 22:00:00,2022-04-24 23:00:00,24.58,52.33,,3.84,2.0,228.65,,,7.0,,5.14,,,,13.5,86.72,0.22,97.29,0.05,,0.0
2022-04-24 23:00:00,2022-04-25 00:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-25 00:00:00,2022-04-25 01:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-25 01:00:00,2022-04-25 02:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-25 02:00:00,2022-04-25 03:00:00,14.43,59.14,,,0.0,,,,7.0,,,,,,11.68,96.16,0.16,249.5,0.65,,0.0
2022-04-25 03:00:00,2022-04-25 04:00:00,12.63,51.53,0.34,18.83,2.53,180.4,,,7.0,,1.17,,,,11.41,97.97,0.14,216.38,1.57,,0.0
2022-04-25 04:00:00,2022-04-25 05:00:00,10.83,35.71,0.86,33.23,18.05,189.0,,,7.0,,5.14,,,,11.44,99.29,0.09,270.93,2.82,,0.0
2022-04-25 05:00:00,2022-04-25 06:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-25 06:00:00,2022-04-25 07:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-25 07:00:00,2022-04-25 08:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-25 08:00:00,2022-04-25 09:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-25 09:00:00,2022-04-25 10:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-25 10:00:00,2022-04-25 11:00:00,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0
2022-04-25 11:00:00,2022-04-25 12:00:00,13.06,21.54,10.97,1.88,4.46,45.3,,0.0,7.0,,0.0,,,,18.77,53.5,0.55,256.53,769.28,,0.0
2022-04-25 12:00:00,2022-04-25 13:00:00,11.84,23.09,0.62,18.36,7.44,215.9,,,7.0,,1.96,,,,19.69,51.44,0.47,190.79,833.62,,0.0
2022-04-25 13:00:00,2022-04-25 14:00:00,12.41,20.53,1.54,28.07,15.9,240.8,,,7.0,,5.14,,,,20.63,48.06,0.74,201.27,857.85,,0.0
2022-04-25 14:00:00,2022-04-25 15:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-25 15:00:00,2022-04-25 16:00:00,8.59,20.98,,,0.0,,,0.0,6.36,,,,,,20.01,50.02,0.87,143.23,393.61,,0.0
2022-04-25 16:00:00,2022-04-25 17:00:00,12.39,20.16,0.12,30.78,8.06,197.9,,0.0,7.0,,1.71,,,,19.7,50.7,1.05,159.57,343.96,,0.0
2022-04-25 17:00:00,2022-04-25 18:00:00,11.27,24.87,0.63,16.22,8.86,191.22,,,7.0,,3.88,,,,19.0,57.1,0.9,160.67,239.2,,0.0
2022-04-25 18:00:00,2022-04-25 19:00:00,14.79,31.93,0.73,21.09,11.61,157.35,,,7.0,,4.92,,,,17.35,61.34,0.89,159.06,50.75,,0.0
2022-04-25 19:00:00,2022-04-25 20:00:00,11.75,32.05,0.86,19.59,10.75,146.25,,,7.0,,5.14,,,,14.95,66.66,1.23,212.74,3.47,,0.01
2022-04-25 20:00:00,2022-04-25 21:00:00,9.84,33.55,5.13,22.43,15.83,155.88,,,7.0,,5.02,,,,11.76,88.4,0.42,243.59,1.89,,0.01
2022-04-25 21:00:00,2022-04-25 22:00:00,8.2,30.73,32.4,34.05,43.77,147.9,,,7.0,,4.85,,,,11.92,86.44,0.53,200.05,6.18,,0.01
2022-04-25 22:00:00,2022-04-25 23:00:00,6.57,23.46,32.43,40.47,47.15,143.88,,,7.0,,4.85,,,,12.42,78.56,0.38,225.31,6.65,,0.0
2022-04-25 23:00:00,2022-04-26 00:00:00,5.64,20.27,8.38,29.57,22.17,146.2,,,7.0,,4.55,,,,11.78,83.28,0.1,268.32,3.66,,0.0
2022-04-26 00:00:00,2022-04-26 01:00:00,5.01,16.96,5.71,19.65,14.85,163.57,,,7.0,,5.03,,,,10.38,92.61,0.2,110.78,1.21,,0.0
2022-04-26 01:00:00,2022-04-26 02:00:00,6.94,15.62,5.21,18.07,13.62,162.9,,,7.0,,4.51,,,,10.0,97.68,0.19,187.23,1.03,,0.0
2022-04-26 02:00:00,2022-04-26 03:00:00,7.5,15.26,5.13,17.16,13.07,163.78,,,7.0,,4.66,,,,9.58,98.53,0.19,205.76,0.94,,0.0
2022-04-26 03:00:00,2022-04-26 04:00:00,6.52,15.09,5.2,16.67,12.88,172.0,,,7.0,,4.44,,,,8.8,,0.1,91.66,0.73,,0.0
2022-04-26 04:00:00,2022-04-26 05:00:00,6.21,508.19,32.33,,6.17,1.9,,0.0,7.0,,0.0,,,,7.67,,0.07,79.22,0.13,,0.0
2022-04-26 05:00:00,2022-04-26 06:00:00,7.8,19.2,1.94,,0.37,0.1,,,7.0,,2.81,,,,7.57,,0.14,102.45,2.84,,0.0
2022-04-26 06:00:00,2022-04-26 07:00:00,11.48,22.62,,,0.0,,,,7.0,,4.62,,,,7.78,,0.35,141.23,45.2,,0.0
2022-04-26 07:00:00,2022-04-26 08:00:00,10.69,21.78,,,0.0,,,,7.0,,4.67,,,,8.65,98.59,0.53,150.35,166.56,,0.0
2022-04-26 08:00:00,2022-04-26 09:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-26 09:00:00,2022-04-26 10:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-26 10:00:00,2022-04-26 11:00:00,8.06,17.84,,,9.52,2.3,,,7.04,,0.0,,,,16.71,61.55,0.37,170.74,961.81,,0.0
2022-04-26 11:00:00,2022-04-26 12:00:00,9.61,14.37,9.24,,1.76,0.5,,,7.0,,3.15,,,,18.21,56.84,0.43,138.61,971.56,,0.0
2022-04-26 12:00:00,2022-04-26 13:00:00,9.3,13.56,,,0.0,,,,7.0,,4.95,,,,19.45,53.13,0.59,122.7,999.99,,0.0
2022-04-26 13:00:00,2022-04-26 14:00:00,7.51,15.89,0.18,16.51,2.19,263.7,,,7.0,,4.97,,,,20.31,46.33,0.75,285.65,999.99,,0.0
2022-04-26 14:00:00,2022-04-26 15:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-26 15:00:00,2022-04-26 16:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-26 16:00:00,2022-04-26 17:00:00,,,,,,,,,,,,,,,,,,,,,
2022-04-26 17:00:00,2022-04-26 18:00:00,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.0
2022-04-26 18:00:00,2022-04-26 19:00:00,4.89,28.98,19.55,,7.48,1.1,,0.0,7.0,,1.28,,,,21.65,38.17,0.26,295.57,95.75,,0.0
2022-04-26 19:00:00,2022-04-26 20:00:00,6.85,25.44,,,0.0,,,,7.0,,5.05,,,,18.6,52.02,0.1,160.56,27.29,,0.0
2022-04-26 20:00:00,2022-04-26 21:00:00,9.22,26.1,,,0.0,,,,7.0,,5.14,,,,15.78,67.41,0.14,152.02,,,0.0
2022-04-26 21:00:00,2022-04-26 22:00:00,15.18,39.98,3.44,,0.67,0.2,,,7.0,,4.85,,,,14.54,78.87,0.12,116.48,0.15,,0.0
