From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-13 05:00:00,2023-03-13 06:00:00,89.75,,2.62,2.12,3.25,44.05,5.97,0.91,0.7,0.3,1.2,0.25,,0.2,50.0,0.25,154.0,12.0,,26.02,0.0,
2023-03-13 06:00:00,2023-03-13 07:00:00,108.75,,2.45,2.0,3.02,49.88,5.93,1.23,3.88,0.3,1.22,0.35,0.25,0.3,53.0,0.53,34.75,12.75,,25.62,0.0,
2023-03-13 07:00:00,2023-03-13 08:00:00,161.25,,2.6,1.82,3.12,47.32,6.2,1.3,5.2,0.3,1.3,0.33,0.2,0.28,48.5,0.47,44.0,23.75,,26.93,0.0,
2023-03-13 08:00:00,2023-03-13 09:00:00,131.25,,2.6,1.95,3.15,44.92,6.7,0.81,13.35,0.3,1.3,0.35,,0.68,33.25,0.38,115.5,34.0,,29.2,0.0,
2023-03-13 09:00:00,2023-03-13 10:00:00,75.5,,2.55,1.95,3.1,60.02,6.77,0.8,29.2,0.3,1.35,0.38,0.22,0.4,27.25,0.7,164.75,46.5,,29.88,0.0,
2023-03-13 10:00:00,2023-03-13 11:00:00,44.0,,2.35,1.95,2.95,62.25,6.65,0.82,26.95,0.3,1.25,0.38,0.17,0.57,21.75,1.03,186.0,66.5,,30.95,0.0,
2023-03-13 11:00:00,2023-03-13 12:00:00,38.75,,2.45,1.67,2.88,25.27,6.35,0.79,30.72,0.3,1.15,0.33,0.37,0.48,17.5,0.93,191.25,67.25,,31.77,0.0,
2023-03-13 12:00:00,2023-03-13 13:00:00,41.5,,2.25,2.0,2.9,33.8,6.47,0.8,31.15,0.3,1.05,0.33,0.3,0.33,12.75,0.93,218.75,71.0,,32.42,0.0,
2023-03-13 13:00:00,2023-03-13 14:00:00,32.25,,2.53,1.9,3.08,91.03,8.07,0.71,28.4,0.3,1.0,0.25,,0.2,11.25,1.05,226.5,71.0,,32.73,0.0,
2023-03-13 14:00:00,2023-03-13 15:00:00,28.25,,2.7,2.08,3.27,80.1,9.62,0.69,32.93,0.28,0.95,0.3,0.25,0.25,11.75,1.23,252.5,50.5,,32.7,0.0,
2023-03-13 15:00:00,2023-03-13 16:00:00,24.75,,2.45,2.12,3.12,65.7,10.85,0.64,33.12,0.28,0.9,0.2,0.2,0.38,11.0,0.98,241.75,45.5,,32.9,0.0,
2023-03-13 16:00:00,2023-03-13 17:00:00,30.0,,2.45,2.0,3.08,58.3,7.78,0.67,37.72,0.23,0.9,0.28,0.15,0.35,14.75,0.93,127.0,27.75,,32.58,0.0,
2023-03-13 17:00:00,2023-03-13 18:00:00,30.0,,2.5,1.88,3.02,16.25,8.22,0.88,32.8,0.2,0.9,0.27,0.3,0.25,18.25,0.78,63.25,15.5,,31.88,0.0,
2023-03-13 18:00:00,2023-03-13 19:00:00,38.75,,2.65,1.77,3.1,1.67,8.18,1.1,21.62,0.2,0.9,0.22,0.1,0.28,21.5,0.25,82.0,12.0,,30.6,0.0,
2023-03-13 19:00:00,2023-03-13 20:00:00,55.5,,2.45,1.92,3.05,2.17,8.28,1.43,10.93,0.25,0.97,0.33,0.3,0.3,25.0,0.25,61.75,12.0,,29.88,0.0,
2023-03-13 20:00:00,2023-03-13 21:00:00,70.5,,2.35,1.95,2.98,2.62,8.22,1.44,9.43,0.3,1.1,0.3,0.25,0.32,25.75,0.15,105.5,11.75,,29.23,0.0,
2023-03-13 21:00:00,2023-03-13 22:00:00,79.25,,2.48,2.17,3.2,2.7,9.9,1.42,9.6,0.3,1.18,0.28,0.17,0.35,27.0,0.4,80.75,12.0,,28.97,0.0,
2023-03-13 22:00:00,2023-03-13 23:00:00,86.25,,2.52,1.83,3.05,2.8,9.35,1.29,10.0,0.3,1.2,0.27,0.12,0.42,31.5,0.15,162.75,12.0,,28.43,0.0,
2023-03-13 23:00:00,2023-03-14 00:00:00,80.75,,2.4,1.8,2.92,3.0,8.7,1.19,9.6,0.3,1.2,0.28,0.3,0.38,37.0,0.2,109.0,12.0,,28.05,0.0,
2023-03-14 00:00:00,2023-03-14 01:00:00,75.5,,2.5,1.85,3.05,2.9,9.5,0.96,6.02,0.33,1.2,0.3,0.05,0.45,42.25,0.28,67.5,12.0,,27.8,0.0,
2023-03-14 01:00:00,2023-03-14 02:00:00,85.75,,2.62,1.83,3.1,3.2,9.53,0.84,10.05,0.38,1.25,0.28,0.25,0.52,41.25,0.15,163.25,12.0,,27.4,0.0,
2023-03-14 02:00:00,2023-03-14 03:00:00,68.0,,2.53,1.95,3.1,3.0,9.15,0.91,5.1,0.33,1.25,0.25,0.4,0.45,47.5,0.15,163.75,12.0,,26.9,0.0,
2023-03-14 03:00:00,2023-03-14 04:00:00,80.0,,2.3,1.88,2.85,2.7,10.38,1.14,0.55,0.3,1.27,0.25,0.38,0.15,46.75,0.17,221.5,12.0,,26.85,0.0,
2023-03-14 04:00:00,2023-03-14 05:00:00,117.75,,2.48,2.0,3.05,3.58,11.88,1.26,1.93,0.38,1.38,0.35,0.2,0.45,47.25,0.6,256.25,12.0,,26.62,0.0,
2023-03-14 05:00:00,2023-03-14 06:00:00,140.25,,2.35,1.95,2.95,3.77,13.38,1.51,1.4,0.4,1.4,0.38,,0.47,49.25,0.38,270.5,12.0,,26.35,0.0,
2023-03-14 06:00:00,2023-03-14 07:00:00,153.5,,2.2,1.8,2.75,3.5,13.3,1.49,1.45,0.4,1.4,0.35,0.03,0.3,51.25,0.3,263.0,13.0,,26.2,0.0,
2023-03-14 07:00:00,2023-03-14 08:00:00,160.0,,2.6,1.7,3.05,3.75,16.0,1.56,4.9,0.4,1.4,0.33,0.3,0.5,46.0,0.55,247.25,21.5,,27.75,0.0,
2023-03-14 08:00:00,2023-03-14 09:00:00,180.75,,2.45,1.8,2.95,4.72,17.75,1.39,12.38,0.45,1.4,0.3,,0.47,40.5,0.68,199.0,34.25,,28.65,0.0,
2023-03-14 09:00:00,2023-03-14 10:00:00,158.75,,2.72,1.85,3.2,3.45,17.4,1.19,31.7,0.5,1.4,0.35,0.22,0.62,31.25,0.6,192.5,51.25,,29.7,0.0,
2023-03-14 10:00:00,2023-03-14 11:00:00,93.5,,2.62,1.88,3.17,2.98,14.62,0.9,30.4,0.5,1.35,0.3,0.3,0.35,24.0,0.8,193.25,64.25,,31.1,0.0,
2023-03-14 11:00:00,2023-03-14 12:00:00,54.5,,2.42,2.0,3.02,2.82,13.68,0.82,32.83,0.4,1.2,0.22,0.05,0.53,18.0,0.75,172.25,72.25,,32.15,0.0,
2023-03-14 12:00:00,2023-03-14 13:00:00,39.75,,2.25,2.05,2.92,2.25,14.0,0.86,43.65,0.38,1.05,0.22,0.12,0.22,15.5,0.93,165.0,73.75,,32.67,0.0,
2023-03-14 13:00:00,2023-03-14 14:00:00,33.0,,2.45,2.15,3.1,2.77,12.95,0.8,32.6,0.3,0.9,0.15,,0.28,12.5,1.1,210.0,69.5,,33.0,0.0,
2023-03-14 14:00:00,2023-03-14 15:00:00,31.5,63.0,2.23,1.88,2.8,2.72,11.4,0.74,35.38,0.3,0.9,0.23,,0.2,11.5,0.95,256.75,46.5,,33.1,0.0,
2023-03-14 15:00:00,2023-03-14 16:00:00,28.5,56.5,2.67,1.82,3.12,2.32,11.95,0.7,35.83,0.3,0.9,0.25,,0.22,13.0,0.68,238.25,27.75,,32.77,0.0,
2023-03-14 16:00:00,2023-03-14 17:00:00,28.0,55.25,2.48,1.8,2.98,1.75,10.38,0.74,31.7,0.25,0.82,0.17,0.07,0.3,13.5,0.57,192.25,16.75,,32.35,0.0,
2023-03-14 17:00:00,2023-03-14 18:00:00,32.5,64.25,2.55,1.82,3.05,2.1,8.98,0.79,23.7,0.2,0.88,0.23,0.25,0.38,25.75,1.1,209.5,12.0,,30.32,1.0,
2023-03-14 18:00:00,2023-03-14 19:00:00,26.0,52.0,2.12,1.9,2.75,2.58,9.55,0.96,24.17,0.2,0.9,0.15,,0.35,37.0,1.15,230.25,11.0,,28.65,5.5,
2023-03-14 19:00:00,2023-03-14 20:00:00,39.25,77.5,2.5,1.82,2.98,2.93,8.95,1.13,14.3,0.2,0.9,0.25,,0.3,38.0,0.47,184.25,11.0,,28.43,0.0,
2023-03-14 20:00:00,2023-03-14 21:00:00,45.25,90.5,2.52,1.92,3.08,2.8,8.52,1.17,10.12,0.2,0.9,0.2,,0.27,41.5,0.7,132.0,11.0,,28.05,0.0,
2023-03-14 21:00:00,2023-03-14 22:00:00,39.25,78.0,2.55,1.85,3.08,2.93,8.27,1.07,9.78,0.2,0.9,0.15,0.07,0.25,44.75,0.35,108.0,11.0,,27.5,0.0,
2023-03-14 22:00:00,2023-03-14 23:00:00,31.0,62.0,2.65,1.92,3.2,2.65,7.82,1.06,8.68,0.2,0.9,0.17,0.23,0.2,46.0,0.62,162.0,11.0,,27.32,0.0,
2023-03-14 23:00:00,2023-03-15 00:00:00,36.75,72.75,2.65,1.95,3.17,2.5,7.6,0.99,7.08,0.2,0.9,0.22,0.03,0.22,43.5,0.8,187.5,11.0,,27.32,0.0,
2023-03-15 00:00:00,2023-03-15 01:00:00,34.25,68.75,2.4,1.77,2.88,2.32,8.03,0.66,13.0,0.2,0.9,0.15,,0.2,39.0,0.47,116.75,11.0,,27.4,0.0,
2023-03-15 01:00:00,2023-03-15 02:00:00,32.0,63.25,2.53,1.77,3.05,2.3,7.73,0.74,7.32,0.2,0.82,0.12,0.2,0.35,47.75,0.5,165.75,11.0,,26.7,0.0,
2023-03-15 02:00:00,2023-03-15 03:00:00,40.25,81.0,2.3,2.0,2.95,2.3,7.42,0.8,2.77,0.2,0.85,0.25,0.1,0.3,53.5,0.35,166.25,11.25,,26.42,0.0,
2023-03-15 03:00:00,2023-03-15 04:00:00,48.0,96.33,2.4,2.03,3.07,2.8,7.43,0.74,1.87,0.2,0.9,0.17,,0.2,53.33,0.25,186.5,11.0,,26.23,0.0,
2023-03-15 04:00:00,2023-03-15 05:00:00,32.0,64.25,2.58,1.8,3.05,3.08,7.35,0.75,4.2,0.2,0.9,0.15,0.1,0.25,54.25,,,11.0,,26.02,0.0,
2023-03-15 05:00:00,2023-03-15 06:00:00,32.0,64.0,2.55,1.8,3.02,3.05,7.43,0.88,2.8,0.2,0.88,0.17,0.03,0.17,56.75,,,11.0,,25.78,0.0,
2023-03-15 06:00:00,2023-03-15 07:00:00,61.75,123.5,2.45,1.78,2.9,3.0,7.35,1.04,1.0,0.2,0.85,0.12,0.07,0.12,60.0,,,14.0,,25.65,0.0,
2023-03-15 07:00:00,2023-03-15 08:00:00,82.5,166.0,2.58,1.75,3.02,2.92,8.2,1.47,2.4,0.2,0.9,0.2,0.03,0.23,51.25,,,28.5,,26.95,0.0,
2023-03-15 08:00:00,2023-03-15 09:00:00,142.75,285.75,2.45,1.95,3.0,4.33,10.4,1.06,10.7,0.23,0.9,0.18,0.1,0.22,43.0,,,37.75,,28.6,0.0,
2023-03-15 09:00:00,2023-03-15 10:00:00,106.5,212.25,2.45,2.12,3.12,3.33,14.75,1.02,22.1,0.3,0.93,0.2,0.1,0.25,29.5,,,55.5,,29.93,0.0,
2023-03-15 10:00:00,2023-03-15 11:00:00,60.0,120.0,2.68,1.77,3.1,3.02,13.18,0.93,23.85,0.3,0.9,0.28,0.15,0.45,26.25,,,70.0,,30.7,0.0,
2023-03-15 11:00:00,2023-03-15 12:00:00,37.0,74.0,2.6,1.83,3.1,2.5,12.07,0.94,27.93,0.3,0.9,0.2,0.17,0.37,21.67,,,76.33,,31.5,0.0,
2023-03-15 12:00:00,2023-03-15 13:00:00,29.5,59.75,1.85,2.12,2.6,2.48,9.2,0.96,30.15,0.22,0.85,0.2,0.03,0.28,12.0,0.95,187.75,70.0,,32.4,0.0,
2023-03-15 13:00:00,2023-03-15 14:00:00,16.5,32.75,2.5,1.75,2.98,2.55,8.9,0.96,30.85,0.2,1.02,0.2,,0.23,11.0,0.88,149.25,75.5,,32.88,0.0,
2023-03-15 14:00:00,2023-03-15 15:00:00,23.75,47.5,2.33,2.02,2.95,2.52,8.28,0.92,31.48,0.2,0.97,0.12,,0.28,8.75,0.57,187.0,58.0,,33.17,0.0,
2023-03-15 15:00:00,2023-03-15 16:00:00,21.5,43.25,2.45,1.93,3.03,1.95,8.17,0.82,31.97,0.2,0.9,0.28,0.07,0.3,6.5,0.47,208.75,39.5,,33.12,0.0,
2023-03-15 16:00:00,2023-03-15 17:00:00,20.75,42.5,2.42,1.9,2.98,1.57,9.5,0.9,32.27,0.2,0.88,0.2,0.25,0.25,9.5,0.38,112.5,27.5,,32.85,0.0,
2023-03-15 17:00:00,2023-03-15 18:00:00,29.5,59.0,2.58,1.95,3.12,2.12,9.6,0.97,31.5,0.2,0.8,0.2,0.2,0.3,17.0,1.65,197.5,16.0,,31.47,0.0,
2023-03-15 18:00:00,2023-03-15 19:00:00,20.5,41.0,2.48,2.18,3.17,2.38,8.77,1.0,23.65,0.1,0.73,0.1,0.25,0.25,18.25,1.3,190.0,11.75,,30.47,0.0,
2023-03-15 19:00:00,2023-03-15 20:00:00,19.0,38.0,2.75,1.72,3.17,2.27,9.5,1.19,9.62,0.2,0.77,0.1,0.03,0.1,25.5,0.28,116.25,11.25,,29.77,0.0,
2023-03-15 20:00:00,2023-03-15 21:00:00,31.75,62.75,2.6,2.1,3.25,2.8,9.57,1.4,4.2,0.17,0.83,0.1,0.1,0.17,33.75,0.6,80.75,11.75,,29.08,0.0,
2023-03-15 21:00:00,2023-03-15 22:00:00,68.75,136.5,2.53,2.05,3.17,3.4,10.45,1.22,7.8,0.2,0.9,0.12,0.1,0.25,34.5,0.83,78.0,11.5,,28.57,0.0,
2023-03-15 22:00:00,2023-03-15 23:00:00,52.25,103.75,2.45,1.83,2.95,3.45,9.43,1.05,12.85,0.2,0.9,0.05,0.07,0.2,32.0,0.7,174.0,11.25,,28.58,0.0,
2023-03-15 23:00:00,2023-03-16 00:00:00,31.25,61.5,2.55,1.87,3.02,2.92,9.55,1.02,10.62,0.2,0.9,0.12,0.12,0.25,33.0,0.25,177.5,11.0,,28.3,0.0,
2023-03-16 00:00:00,2023-03-16 01:00:00,28.5,56.25,2.67,1.82,3.15,2.8,8.07,0.8,12.05,0.2,0.85,0.1,,0.33,33.75,0.18,199.5,11.25,,27.95,0.0,
2023-03-16 01:00:00,2023-03-16 02:00:00,36.25,73.25,2.42,1.78,2.95,2.67,7.55,0.84,11.02,0.2,0.8,0.1,,0.22,37.5,0.15,200.75,11.0,,27.5,0.0,
2023-03-16 02:00:00,2023-03-16 03:00:00,32.25,63.75,2.47,1.77,2.97,2.7,7.45,0.85,9.3,0.2,0.8,0.15,,0.17,37.0,0.22,167.25,11.0,,27.48,0.0,
2023-03-16 03:00:00,2023-03-16 04:00:00,32.75,65.0,2.33,1.95,2.92,2.83,7.88,0.86,10.93,0.2,0.8,0.15,,0.18,36.0,0.47,180.75,11.0,,27.55,0.0,
2023-03-16 04:00:00,2023-03-16 05:00:00,31.25,62.0,2.65,1.85,3.15,2.7,8.48,0.91,5.23,0.2,0.8,0.15,,0.2,37.25,0.75,183.5,11.0,,27.45,0.0,
2023-03-16 05:00:00,2023-03-16 06:00:00,58.75,118.0,2.5,1.95,3.1,2.95,11.27,0.99,4.25,0.2,0.8,0.12,0.07,0.17,40.0,0.82,165.25,11.0,,27.1,0.0,
2023-03-16 06:00:00,2023-03-16 07:00:00,74.5,148.0,2.4,1.7,2.88,3.08,9.65,1.09,2.7,0.2,0.8,0.15,0.03,0.12,49.75,0.57,119.25,13.25,,26.23,0.0,
2023-03-16 07:00:00,2023-03-16 08:00:00,77.5,155.0,2.42,1.7,2.85,3.1,9.95,1.22,5.62,0.2,0.85,0.17,0.1,0.17,52.25,0.95,122.5,22.0,,27.43,0.0,
2023-03-16 08:00:00,2023-03-16 09:00:00,83.25,165.75,2.6,1.95,3.15,3.73,11.3,1.27,13.6,0.25,0.9,0.12,,0.28,44.5,1.07,93.25,36.0,,28.25,0.0,
2023-03-16 09:00:00,2023-03-16 10:00:00,95.0,190.5,2.68,1.9,3.2,2.85,13.82,1.27,25.4,0.3,0.88,0.17,,0.25,37.25,0.65,122.75,35.25,,29.1,0.0,
2023-03-16 10:00:00,2023-03-16 11:00:00,88.25,177.5,2.4,1.77,2.9,2.75,14.25,1.28,25.9,0.35,0.9,0.17,0.2,0.3,31.75,0.35,217.25,37.5,,29.93,0.0,
2023-03-16 11:00:00,2023-03-16 12:00:00,87.25,174.5,2.7,1.6,3.05,2.62,12.8,1.29,28.2,0.4,0.88,0.12,,0.32,29.25,1.3,95.25,51.0,,30.43,0.0,
2023-03-16 12:00:00,2023-03-16 13:00:00,70.0,140.25,2.73,1.65,3.1,2.72,11.85,1.2,34.27,0.38,0.9,0.17,,0.25,26.25,2.3,55.75,55.5,,30.62,0.0,
2023-03-16 13:00:00,2023-03-16 14:00:00,56.25,113.25,2.55,1.8,3.02,2.58,12.05,1.21,35.88,0.3,0.8,0.15,0.05,0.1,26.0,2.05,64.5,49.5,,30.8,0.0,
2023-03-16 14:00:00,2023-03-16 15:00:00,40.25,79.75,2.6,1.88,3.12,2.5,10.18,1.19,29.18,0.3,0.7,0.12,0.03,0.12,21.75,1.33,93.75,59.25,,31.08,0.0,
2023-03-16 15:00:00,2023-03-16 16:00:00,34.5,69.25,2.5,1.7,2.92,1.85,8.78,1.02,32.77,0.25,0.6,0.03,0.15,0.25,19.75,1.88,62.75,39.0,,30.95,0.0,
2023-03-16 16:00:00,2023-03-16 17:00:00,27.25,54.0,2.35,1.87,2.95,1.18,8.85,1.07,30.25,0.2,0.5,0.03,,0.08,21.0,1.18,76.25,27.25,,30.77,0.0,
2023-03-16 17:00:00,2023-03-16 18:00:00,31.25,61.5,2.4,1.95,3.0,1.42,9.43,1.15,26.2,0.2,0.5,0.1,,0.1,24.5,0.6,115.0,15.25,,30.15,0.0,
2023-03-16 18:00:00,2023-03-16 19:00:00,37.25,74.5,2.43,2.0,3.02,1.93,8.95,1.27,25.15,0.2,0.55,0.03,0.05,0.1,31.0,0.4,137.5,11.75,,29.12,0.0,
2023-03-16 19:00:00,2023-03-16 20:00:00,39.75,79.25,2.67,1.9,3.2,2.3,9.12,1.52,9.62,0.2,0.58,0.1,0.05,0.1,39.0,0.33,95.75,11.75,,28.35,0.0,
2023-03-16 20:00:00,2023-03-16 21:00:00,77.25,155.0,2.65,1.53,2.98,2.5,9.12,1.56,5.43,0.2,0.67,0.03,,0.1,40.0,0.6,220.25,11.75,,28.48,0.0,
2023-03-16 21:00:00,2023-03-16 22:00:00,79.0,157.5,2.58,1.75,3.03,2.95,10.88,1.49,4.65,0.2,0.85,0.08,0.05,0.18,39.5,0.62,176.0,11.25,,28.48,0.0,
2023-03-16 22:00:00,2023-03-16 23:00:00,80.75,162.5,2.67,1.85,3.15,3.6,9.38,1.36,4.58,0.2,0.9,0.12,0.1,0.1,41.5,0.35,146.5,11.25,,28.17,0.0,
2023-03-16 23:00:00,2023-03-17 00:00:00,57.25,114.5,2.33,1.95,2.9,3.8,9.8,1.31,10.27,0.2,0.9,0.05,0.15,0.15,37.25,0.47,163.0,11.75,,28.2,0.0,
2023-03-17 00:00:00,2023-03-17 01:00:00,59.25,118.5,2.45,1.73,2.88,3.7,9.72,1.01,8.28,0.2,0.9,0.18,0.15,0.2,41.5,0.28,118.67,11.5,,27.77,0.0,
2023-03-17 01:00:00,2023-03-17 02:00:00,60.5,121.25,2.35,1.92,2.93,3.65,9.28,0.98,9.17,0.2,0.88,0.1,,0.27,43.75,0.43,187.25,11.75,,27.35,0.0,
2023-03-17 02:00:00,2023-03-17 03:00:00,61.0,122.75,2.3,2.0,2.95,3.55,33.42,1.03,5.45,0.2,0.8,0.1,0.15,0.15,49.5,0.4,240.25,11.0,,26.78,0.0,
2023-03-17 03:00:00,2023-03-17 04:00:00,78.25,156.0,2.42,1.8,2.92,3.1,42.42,0.99,5.08,0.2,0.8,0.1,0.05,0.15,51.25,0.47,57.75,11.25,,26.45,0.0,
2023-03-17 04:00:00,2023-03-17 05:00:00,78.5,157.75,2.62,1.95,3.15,3.1,15.5,0.96,5.88,0.2,0.8,0.1,,0.15,53.5,0.53,61.25,11.0,,26.1,0.0,
2023-03-17 05:00:00,2023-03-17 06:00:00,69.5,138.25,2.62,1.73,3.05,3.02,11.85,0.99,7.12,0.2,0.8,0.08,0.12,0.1,54.0,0.57,72.25,11.0,,25.9,0.0,
2023-03-17 06:00:00,2023-03-17 07:00:00,73.25,146.5,2.67,1.73,3.1,3.02,12.1,1.31,5.1,0.2,0.8,0.08,0.1,0.12,55.25,0.62,78.0,14.25,,25.8,0.0,
2023-03-17 07:00:00,2023-03-17 08:00:00,107.0,213.25,2.48,1.75,2.98,3.28,13.75,1.24,6.97,0.28,0.8,0.1,0.15,0.12,53.25,1.15,64.0,23.25,,27.52,0.0,
2023-03-17 08:00:00,2023-03-17 09:00:00,92.0,183.75,2.2,1.85,2.8,3.52,13.0,1.1,12.47,0.3,0.75,0.1,0.03,0.12,47.25,1.18,77.5,31.5,,27.3,0.0,
2023-03-17 09:00:00,2023-03-17 10:00:00,66.75,132.5,2.55,1.68,2.95,2.93,12.03,1.07,20.1,0.3,0.75,0.1,0.1,0.23,43.75,0.98,88.5,35.25,,27.8,0.0,
2023-03-17 10:00:00,2023-03-17 11:00:00,51.75,104.0,2.77,1.77,3.15,2.8,11.25,1.04,19.48,0.3,0.75,0.1,0.08,0.35,41.5,1.48,63.75,63.75,,28.4,0.0,
2023-03-17 11:00:00,2023-03-17 12:00:00,44.5,89.25,2.67,1.9,3.17,2.45,10.5,1.03,20.88,0.27,0.7,0.1,0.05,0.17,36.0,1.75,68.25,74.25,,29.4,0.0,
2023-03-17 12:00:00,2023-03-17 13:00:00,43.0,86.5,2.7,1.92,3.2,2.45,9.43,1.02,24.48,0.22,0.6,0.1,0.1,0.17,27.75,1.7,101.25,75.5,,30.15,0.0,
2023-03-17 13:00:00,2023-03-17 14:00:00,25.25,50.25,2.57,1.98,3.15,2.35,9.9,1.14,26.5,0.2,0.6,0.1,,0.08,30.75,1.77,70.25,68.0,,30.48,0.0,
2023-03-17 14:00:00,2023-03-17 15:00:00,27.25,54.5,2.6,1.7,3.02,2.38,9.85,1.23,32.0,0.2,0.6,0.08,0.08,0.17,30.0,1.7,78.0,57.75,,30.73,0.0,
2023-03-17 15:00:00,2023-03-17 16:00:00,33.5,68.0,2.48,1.88,3.02,1.7,9.65,1.0,29.28,0.2,0.6,0.05,,0.08,28.75,2.1,69.5,44.5,,30.73,0.0,
2023-03-17 16:00:00,2023-03-17 17:00:00,31.25,62.5,2.52,1.83,3.05,1.3,9.4,1.0,31.55,0.2,0.53,0.08,0.03,0.08,28.75,2.08,65.0,31.5,,30.52,0.0,
2023-03-17 17:00:00,2023-03-17 18:00:00,33.75,68.0,2.65,1.7,3.02,1.32,9.35,1.04,31.07,0.18,0.5,,0.03,0.1,32.0,1.9,61.25,17.25,,29.95,0.0,
2023-03-17 18:00:00,2023-03-17 19:00:00,41.75,83.25,2.68,1.9,3.15,1.58,8.4,1.09,27.6,0.15,0.5,0.05,0.03,0.08,37.5,1.52,60.25,11.5,,29.07,0.0,
2023-03-17 19:00:00,2023-03-17 20:00:00,33.75,67.75,2.55,1.95,3.1,2.15,7.97,1.12,20.58,0.1,0.5,,0.03,,40.25,1.18,53.0,12.0,,28.4,0.0,
2023-03-17 20:00:00,2023-03-17 21:00:00,34.5,69.0,2.42,2.1,3.07,2.38,7.97,1.14,15.38,0.17,0.5,0.03,0.03,0.1,46.25,1.02,50.25,12.0,,27.67,0.0,
2023-03-17 21:00:00,2023-03-17 22:00:00,42.75,86.25,2.52,1.93,3.1,2.33,7.8,1.15,15.6,0.1,0.5,0.05,,0.05,49.0,0.82,74.5,11.5,,27.58,0.0,
2023-03-17 22:00:00,2023-03-17 23:00:00,42.0,83.25,2.48,1.88,3.0,2.25,8.0,1.17,14.3,0.1,0.5,0.03,0.03,0.08,51.75,0.6,79.0,11.0,,27.4,0.0,
2023-03-17 23:00:00,2023-03-18 00:00:00,49.0,97.25,2.33,1.92,2.9,2.2,7.9,1.14,20.62,0.1,0.5,0.05,0.03,0.08,64.75,2.27,198.25,11.5,,26.45,20.5,
2023-03-18 00:00:00,2023-03-18 01:00:00,50.5,100.25,2.52,1.77,3.0,1.5,7.12,0.98,29.3,0.1,0.38,0.03,,0.03,75.75,2.18,229.5,11.75,,25.03,15.0,
2023-03-18 01:00:00,2023-03-18 02:00:00,24.25,49.0,2.42,1.82,2.97,1.4,6.3,0.98,20.82,0.1,0.3,0.03,,0.05,72.25,0.7,210.5,11.5,,25.3,2.0,
2023-03-18 02:00:00,2023-03-18 03:00:00,19.5,38.75,2.38,1.98,2.97,1.7,5.88,1.04,12.72,0.1,0.3,0.05,,,72.0,0.75,137.75,11.0,,25.3,0.0,
2023-03-18 03:00:00,2023-03-18 04:00:00,22.25,44.0,2.62,1.67,3.05,2.2,6.03,1.08,13.6,0.1,0.38,,,0.03,75.75,0.65,141.25,11.5,,24.92,0.0,
2023-03-18 04:00:00,2023-03-18 05:00:00,24.5,48.5,2.25,2.02,2.9,2.32,5.9,1.09,10.15,0.1,0.38,,,0.08,75.0,0.23,214.5,11.75,,24.83,0.0,
2023-03-18 05:00:00,2023-03-18 06:00:00,24.25,47.75,2.65,1.88,3.12,2.27,6.23,1.16,8.23,0.1,0.4,0.03,,0.05,71.75,0.53,262.0,12.0,,25.02,0.0,
2023-03-18 06:00:00,2023-03-18 07:00:00,31.75,62.75,2.4,1.97,2.98,2.33,6.68,1.21,8.2,0.1,0.4,0.03,,0.05,70.25,0.6,264.25,14.25,,25.1,0.0,
2023-03-18 07:00:00,2023-03-18 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 08:00:00,2023-03-18 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 09:00:00,2023-03-18 10:00:00,,,2.3,1.65,1.83,,2.2,0.17,6.25,0.1,0.4,,0.1,0.1,54.33,0.6,218.33,66.0,,27.3,0.0,
2023-03-18 10:00:00,2023-03-18 11:00:00,,,2.47,1.95,3.02,36.2,9.3,1.34,16.9,0.2,0.5,0.03,0.03,0.12,45.75,0.88,111.25,71.5,,28.25,0.0,
2023-03-18 11:00:00,2023-03-18 12:00:00,36.5,74.0,2.42,1.77,2.9,35.83,9.95,1.37,19.8,0.1,0.4,0.03,0.03,0.08,46.0,1.27,91.0,81.75,,28.72,0.0,
2023-03-18 12:00:00,2023-03-18 13:00:00,29.25,58.5,2.6,1.82,3.08,33.48,10.3,1.39,17.6,0.1,0.4,0.03,0.05,0.03,42.0,1.07,110.25,82.75,,29.18,0.0,
2023-03-18 13:00:00,2023-03-18 14:00:00,36.0,72.75,2.3,1.93,2.9,35.62,11.28,0.78,20.02,0.1,0.43,0.03,,,39.0,1.23,131.75,69.25,,29.62,0.0,
2023-03-18 14:00:00,2023-03-18 15:00:00,34.75,70.0,2.48,1.87,3.02,35.8,11.32,0.67,20.82,0.1,0.4,0.03,,,35.75,1.0,155.75,62.25,,29.85,0.0,
2023-03-18 15:00:00,2023-03-18 16:00:00,31.0,62.75,2.38,2.0,3.02,29.82,10.38,0.54,25.12,0.1,0.4,,,,35.0,0.97,178.5,51.0,,30.02,0.0,
