From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2023-01-11 23:00:00,2023-01-12 00:00:00,43.23,92.92,9.89,6.49,16.05,13.47,7.45,0.79,19.91,0.74,0.97,0.91,7.46,,38.87,0.21,140.31,0.0,5.46,18.28,0.0
2023-01-12 00:00:00,2023-01-12 01:00:00,40.36,92.87,9.86,6.31,16.49,13.51,7.43,0.79,19.88,0.74,0.99,0.89,7.59,,45.56,0.23,272.06,0.0,5.49,16.81,0.0
2023-01-12 01:00:00,2023-01-12 02:00:00,43.23,92.71,9.81,6.36,16.25,13.29,7.37,0.78,19.79,0.74,0.98,0.89,7.4,,49.61,0.18,129.81,0.0,5.37,15.54,0.0
2023-01-12 02:00:00,2023-01-12 03:00:00,49.66,94.21,9.96,6.6,16.08,13.41,7.52,0.8,20.01,0.75,0.97,0.92,7.52,,52.52,0.14,156.91,0.0,5.44,14.51,0.0
2023-01-12 03:00:00,2023-01-12 04:00:00,51.38,90.12,9.88,6.27,16.44,13.46,7.45,0.8,19.91,0.74,0.99,0.88,7.5,,53.75,0.21,85.86,0.0,5.46,14.0,0.0
2023-01-12 04:00:00,2023-01-12 05:00:00,47.31,91.1,9.95,6.33,16.14,13.27,7.51,0.8,20.0,0.75,0.97,0.89,7.75,,56.88,0.31,93.58,0.0,5.38,13.04,0.0
2023-01-12 05:00:00,2023-01-12 06:00:00,43.21,88.04,9.86,6.36,16.32,13.28,7.42,0.79,19.86,0.74,0.99,0.89,7.58,,58.32,0.25,102.09,0.0,5.38,12.45,0.0
2023-01-12 06:00:00,2023-01-12 07:00:00,43.3,90.31,9.9,6.53,16.1,13.39,7.46,0.8,19.93,0.75,0.97,0.91,7.72,,57.8,0.2,115.38,0.0,5.43,12.21,0.0
2023-01-12 07:00:00,2023-01-12 08:00:00,49.14,94.2,9.9,6.46,16.71,13.47,7.46,0.79,19.93,0.74,1.01,0.9,7.57,,54.28,0.33,170.41,29.8,5.47,14.05,0.0
2023-01-12 08:00:00,2023-01-12 09:00:00,48.23,92.81,9.93,6.24,16.21,13.19,7.5,0.8,19.98,0.75,0.98,0.88,7.49,,42.68,0.37,121.66,211.92,5.33,19.32,0.0
2023-01-12 09:00:00,2023-01-12 10:00:00,47.12,97.79,9.87,6.3,16.09,13.3,7.43,0.79,19.88,0.74,0.97,0.88,7.48,,34.33,0.4,215.16,373.52,5.39,23.77,0.0
2023-01-12 10:00:00,2023-01-12 11:00:00,43.89,106.8,9.77,6.3,16.08,13.52,7.32,0.78,19.73,0.73,0.97,0.88,7.65,,27.13,0.52,236.03,447.12,5.49,27.16,0.0
2023-01-12 11:00:00,2023-01-12 12:00:00,47.42,102.07,9.94,6.33,16.13,13.47,7.5,0.8,19.99,0.75,0.98,0.89,7.54,,22.99,1.0,292.23,422.6,5.47,28.54,0.0
2023-01-12 12:00:00,2023-01-12 13:00:00,65.52,99.69,10.2,7.32,17.42,12.2,8.63,0.82,20.27,1.02,0.84,1.15,6.84,,17.27,0.47,195.0,478.98,4.34,30.15,0.0
2023-01-12 13:00:00,2023-01-12 14:00:00,63.82,102.17,10.12,7.2,17.38,12.25,8.77,0.81,20.2,1.02,0.83,1.13,6.73,,16.38,0.67,254.86,397.2,4.36,31.48,0.0
2023-01-12 14:00:00,2023-01-12 15:00:00,55.14,96.97,10.15,7.2,17.49,12.33,8.86,0.81,20.22,1.02,0.83,1.13,6.92,,15.27,0.39,134.21,270.27,4.4,32.31,0.0
2023-01-12 15:00:00,2023-01-12 16:00:00,48.63,97.83,10.12,7.29,17.46,12.09,8.67,0.81,20.19,1.02,0.83,1.15,6.78,,15.4,0.46,124.58,73.02,4.29,32.48,0.0
2023-01-12 16:00:00,2023-01-12 17:00:00,47.41,92.61,10.23,7.29,17.4,12.19,8.48,0.82,20.31,1.03,0.83,1.14,6.91,,16.5,0.33,182.53,17.12,4.34,31.83,0.0
2023-01-12 17:00:00,2023-01-12 18:00:00,52.94,95.75,10.06,6.94,16.77,12.53,8.91,0.8,17.81,0.93,0.9,1.04,6.27,,22.85,0.19,212.97,0.0,4.05,28.21,0.0
2023-01-12 18:00:00,2023-01-12 19:00:00,50.55,95.3,9.88,5.94,15.95,13.03,9.26,0.77,12.38,0.73,1.16,0.82,4.96,,31.21,0.33,276.04,0.0,3.15,24.3,0.0
2023-01-12 19:00:00,2023-01-12 20:00:00,45.74,90.63,10.05,5.88,15.77,13.36,9.43,0.78,12.56,0.75,1.14,0.81,4.87,,31.01,0.61,108.22,0.0,3.31,24.76,0.0
2023-01-12 20:00:00,2023-01-12 21:00:00,42.12,91.55,9.92,5.87,15.81,13.46,9.29,0.77,12.42,0.74,1.14,0.8,4.85,,33.58,0.53,90.39,0.0,3.36,23.27,0.0
2023-01-12 21:00:00,2023-01-12 22:00:00,41.61,89.63,9.72,5.97,15.53,13.2,9.09,0.74,12.21,0.71,1.12,0.83,4.89,,35.21,0.49,88.22,0.0,3.24,22.16,0.0
2023-01-12 22:00:00,2023-01-12 23:00:00,48.2,91.66,9.74,5.98,15.61,12.96,9.1,0.74,12.23,0.71,1.13,0.83,4.84,,40.01,0.35,71.17,0.0,3.12,20.46,0.0
2023-01-12 23:00:00,2023-01-13 00:00:00,47.81,91.16,9.72,5.87,15.77,13.17,9.08,0.74,12.21,0.71,1.14,0.8,4.85,,42.1,0.38,75.38,0.0,3.22,19.4,0.0
2023-01-13 00:00:00,2023-01-13 01:00:00,47.54,90.45,9.9,5.89,15.9,13.01,9.27,0.77,12.4,0.73,1.15,0.81,4.82,,42.24,0.27,65.12,0.0,3.14,19.08,0.0
2023-01-13 01:00:00,2023-01-13 02:00:00,44.38,89.26,9.92,5.83,16.01,13.3,9.29,0.77,12.42,0.74,1.16,0.8,4.86,,49.52,0.15,155.13,0.0,3.29,17.01,0.0
2023-01-13 02:00:00,2023-01-13 03:00:00,43.61,87.61,9.78,5.9,15.76,13.3,9.14,0.75,12.27,0.72,1.14,0.81,4.82,,53.75,0.17,119.91,0.0,3.28,15.98,0.0
2023-01-13 03:00:00,2023-01-13 04:00:00,43.68,89.55,9.74,5.92,15.74,13.33,9.1,0.75,12.23,0.72,1.14,0.82,4.84,,56.88,0.17,135.46,0.0,3.3,15.13,0.0
2023-01-13 04:00:00,2023-01-13 05:00:00,48.03,92.56,9.84,5.86,15.8,13.27,9.21,0.76,12.34,0.73,1.15,0.8,4.85,,59.52,0.19,168.14,0.0,3.27,14.46,0.0
2023-01-13 05:00:00,2023-01-13 06:00:00,48.38,89.02,9.77,5.96,16.11,13.31,9.14,0.75,12.27,0.72,1.17,0.82,4.81,,63.39,0.23,110.43,0.0,3.29,13.99,0.0
2023-01-13 06:00:00,2023-01-13 07:00:00,44.75,93.41,9.84,5.84,15.61,13.0,9.21,0.76,12.33,0.73,1.13,0.8,4.79,,62.5,0.43,95.56,0.0,3.14,13.8,0.0
2023-01-13 07:00:00,2023-01-13 08:00:00,41.42,91.86,9.93,5.77,15.72,13.16,9.3,0.77,12.43,0.74,1.14,0.79,4.79,,62.45,0.46,112.56,26.48,3.22,14.63,0.0
2023-01-13 08:00:00,2023-01-13 09:00:00,43.28,94.72,10.03,5.78,15.78,13.24,9.41,0.78,12.55,0.75,1.14,0.79,4.85,,46.06,0.47,111.9,195.28,3.25,18.88,0.0
2023-01-13 09:00:00,2023-01-13 10:00:00,47.76,91.19,9.85,5.96,15.73,13.08,9.22,0.76,12.36,0.73,1.14,0.82,4.86,,35.66,0.43,253.76,357.4,3.17,23.17,0.0
2023-01-13 10:00:00,2023-01-13 11:00:00,53.29,102.47,9.97,5.85,15.56,13.25,9.35,0.77,12.49,0.74,1.12,0.8,4.77,,27.85,0.7,243.59,424.47,3.26,26.71,0.0
2023-01-13 11:00:00,2023-01-13 12:00:00,49.68,98.53,9.74,6.0,16.15,11.37,8.8,0.83,14.88,0.91,0.97,1.01,7.64,,22.85,0.66,276.12,446.9,5.0,28.84,0.0
2023-01-13 12:00:00,2023-01-13 13:00:00,44.88,96.64,9.83,6.23,16.08,10.72,8.69,0.88,16.78,0.97,0.87,1.09,8.58,,18.73,0.49,221.8,464.08,5.78,30.59,0.0
2023-01-13 13:00:00,2023-01-13 14:00:00,41.51,98.7,9.71,6.25,16.13,10.95,8.58,0.87,16.6,0.96,0.87,1.1,8.53,,16.03,0.42,223.24,392.62,5.9,31.45,0.0
2023-01-13 14:00:00,2023-01-13 15:00:00,47.51,93.88,9.93,6.13,16.14,10.91,8.53,0.9,16.92,0.99,0.87,1.07,8.48,,16.2,0.55,271.63,286.3,5.88,32.28,0.0
2023-01-13 15:00:00,2023-01-13 16:00:00,54.24,95.71,10.09,6.18,16.37,10.8,8.67,0.91,17.13,1.0,0.89,1.08,8.54,,15.93,0.55,213.74,58.5,5.83,32.2,0.0
2023-01-13 16:00:00,2023-01-13 17:00:00,50.47,91.64,9.85,6.18,16.17,10.94,8.71,0.89,16.8,0.98,0.87,1.08,8.5,,16.86,0.42,166.16,16.95,5.89,31.19,0.0
2023-01-13 17:00:00,2023-01-13 18:00:00,45.43,90.89,9.74,6.16,16.09,10.7,8.76,0.87,16.64,0.96,0.86,1.08,8.69,,23.87,0.23,219.12,0.0,5.78,28.03,0.0
2023-01-13 18:00:00,2023-01-13 19:00:00,47.28,92.5,10.03,6.16,16.2,10.77,8.74,0.91,17.05,1.0,0.88,1.08,8.49,,30.2,0.79,97.08,0.0,5.81,25.78,0.0
2023-01-13 19:00:00,2023-01-13 20:00:00,47.42,96.08,9.86,6.29,16.13,10.97,8.81,0.89,16.82,0.98,0.87,1.1,8.5,,33.86,0.65,86.87,0.0,5.91,24.49,0.0
2023-01-13 20:00:00,2023-01-13 21:00:00,50.68,92.12,9.89,6.21,16.25,10.87,8.87,0.89,16.85,0.98,0.88,1.09,8.64,,34.82,0.61,85.68,0.0,5.86,23.33,0.0
2023-01-13 21:00:00,2023-01-13 22:00:00,47.47,87.96,9.94,6.21,16.0,10.96,8.7,0.9,17.02,0.99,0.87,1.07,8.48,,37.25,0.51,83.73,0.0,5.94,22.15,0.0
2023-01-13 22:00:00,2023-01-13 23:00:00,43.67,92.45,10.03,6.25,16.31,11.21,8.8,0.91,17.04,0.99,0.88,1.1,8.48,,41.65,0.58,80.81,0.0,6.03,21.06,0.0
2023-01-13 23:00:00,2023-01-14 00:00:00,43.46,95.94,9.94,6.16,16.25,10.93,8.61,0.9,16.93,0.99,0.88,1.07,8.66,,47.13,0.47,97.84,0.0,5.89,20.11,0.0
2023-01-14 00:00:00,2023-01-14 01:00:00,46.54,92.03,10.0,6.25,16.14,10.96,8.68,0.9,17.0,0.99,0.87,1.1,8.63,,51.26,0.44,86.96,0.0,5.91,19.39,0.0
2023-01-14 01:00:00,2023-01-14 02:00:00,47.18,90.68,9.71,6.32,16.35,10.82,8.79,0.87,16.61,0.96,0.89,1.11,8.55,,53.88,0.45,72.22,0.0,5.84,18.62,0.0
2023-01-14 02:00:00,2023-01-14 03:00:00,44.13,87.49,9.98,6.28,16.34,10.98,8.72,0.9,16.98,0.99,0.88,1.1,8.55,,57.15,0.43,67.86,0.0,5.91,17.83,0.0
2023-01-14 03:00:00,2023-01-14 04:00:00,41.47,92.56,9.8,6.18,15.86,10.92,8.79,0.88,16.73,0.97,0.86,1.08,8.54,,59.5,0.46,78.55,0.0,5.88,17.39,0.0
2023-01-14 04:00:00,2023-01-14 05:00:00,45.09,89.14,9.81,6.17,15.99,10.99,8.81,0.88,16.75,0.97,0.86,1.08,8.61,,61.89,0.42,84.2,0.0,5.92,16.66,0.0
2023-01-14 05:00:00,2023-01-14 06:00:00,44.33,86.84,9.96,6.27,15.95,10.79,8.54,0.9,16.95,0.99,0.86,1.1,8.48,,66.25,0.41,110.01,0.0,5.82,15.48,0.0
2023-01-14 06:00:00,2023-01-14 07:00:00,43.61,89.66,9.89,6.24,16.17,10.79,8.72,0.89,16.86,0.98,0.87,1.09,8.68,,69.58,0.37,91.82,0.0,5.82,14.46,0.0
2023-01-14 07:00:00,2023-01-14 08:00:00,41.73,88.69,9.88,6.16,16.17,11.07,8.69,0.89,16.85,0.98,0.87,1.08,8.37,,64.33,0.41,102.87,31.42,5.96,15.46,0.0
2023-01-14 08:00:00,2023-01-14 09:00:00,39.45,88.39,9.89,6.33,16.16,11.02,8.75,0.89,16.86,0.98,0.87,1.11,8.43,,49.42,0.4,172.02,216.15,5.94,21.2,0.0
2023-01-14 09:00:00,2023-01-14 10:00:00,43.91,87.36,9.89,6.2,16.16,10.89,8.73,0.89,16.86,0.98,0.87,1.08,8.53,,39.53,0.43,181.95,399.75,5.87,24.86,0.0
2023-01-14 10:00:00,2023-01-14 11:00:00,47.06,97.74,10.03,6.13,16.06,10.82,8.57,0.91,17.05,0.99,0.87,1.07,8.63,,30.97,0.45,182.78,455.17,5.83,27.28,0.0
2023-01-14 11:00:00,2023-01-14 12:00:00,55.16,98.8,9.88,6.3,16.41,10.87,8.87,0.89,16.83,0.98,0.89,1.1,8.54,,24.97,0.56,101.74,465.95,5.86,29.25,0.0
2023-01-14 12:00:00,2023-01-14 13:00:00,60.27,95.31,9.86,6.36,16.01,10.62,8.73,0.89,16.81,0.98,0.86,1.12,8.43,,18.94,0.58,152.57,437.07,5.74,31.47,0.0
2023-01-14 13:00:00,2023-01-14 14:00:00,54.7,92.11,9.79,6.14,16.18,11.04,8.68,0.88,16.71,0.97,0.87,1.07,8.56,,16.47,0.55,224.78,399.65,5.95,32.28,0.0
2023-01-14 14:00:00,2023-01-14 15:00:00,48.38,91.73,9.93,6.3,16.12,10.86,8.7,0.9,16.9,0.98,0.87,1.1,8.51,,14.12,0.39,237.43,309.38,5.86,33.65,0.0
2023-01-14 15:00:00,2023-01-14 16:00:00,43.96,90.85,9.87,6.23,16.28,10.84,8.77,0.89,16.83,0.98,0.88,1.09,8.59,,14.21,0.4,215.96,64.97,5.84,33.7,0.0
2023-01-14 16:00:00,2023-01-14 17:00:00,49.62,88.83,9.95,6.25,16.27,10.92,8.78,0.9,16.94,0.99,0.88,1.09,8.57,,14.14,0.24,165.43,26.03,5.88,32.92,0.0
2023-01-14 17:00:00,2023-01-14 18:00:00,52.36,95.39,9.73,6.17,16.15,10.96,8.74,0.87,16.63,0.96,0.87,1.08,8.5,,21.0,0.7,111.61,0.0,5.91,29.5,0.0
2023-01-14 18:00:00,2023-01-14 19:00:00,48.2,91.43,9.87,6.2,16.22,10.69,8.75,0.89,16.83,0.98,0.88,1.08,8.64,,26.11,0.94,92.3,0.0,5.77,27.14,0.0
2023-01-14 19:00:00,2023-01-14 20:00:00,43.82,93.88,10.11,6.23,16.07,10.96,8.81,0.92,17.17,1.0,0.87,1.09,8.57,,27.92,0.71,96.48,0.0,5.9,25.54,0.0
2023-01-14 20:00:00,2023-01-14 21:00:00,43.22,89.84,9.83,6.27,16.21,10.56,8.75,0.89,16.77,0.98,0.88,1.1,8.53,,31.2,0.63,95.47,0.0,5.71,24.17,0.0
2023-01-14 21:00:00,2023-01-14 22:00:00,43.96,89.73,9.88,6.15,16.12,10.94,8.7,0.89,16.84,0.98,0.87,1.07,8.42,,35.06,0.56,84.52,0.0,5.89,22.79,0.0
2023-01-14 22:00:00,2023-01-14 23:00:00,45.2,89.23,9.93,6.24,16.09,10.95,8.71,0.9,16.91,0.98,0.87,1.09,8.5,,39.52,0.44,93.24,0.0,5.9,21.41,0.0
2023-01-14 23:00:00,2023-01-15 00:00:00,45.05,86.66,9.74,6.29,16.08,10.72,8.65,0.88,16.65,0.97,0.87,1.1,8.58,,44.84,0.6,89.59,0.0,5.79,21.0,0.0
2023-01-15 00:00:00,2023-01-15 01:00:00,43.22,89.05,9.92,6.21,16.21,10.77,8.88,0.9,16.89,0.98,0.88,1.08,8.73,,50.15,0.22,108.15,0.0,5.82,19.37,0.0
2023-01-15 01:00:00,2023-01-15 02:00:00,46.5,88.49,9.9,6.23,16.11,11.01,8.75,0.89,16.87,0.98,0.87,1.09,8.57,,54.42,0.29,95.71,0.0,5.93,17.89,0.0
2023-01-15 02:00:00,2023-01-15 03:00:00,46.99,93.07,9.79,6.26,16.08,10.71,8.82,0.88,16.72,0.97,0.87,1.1,8.47,,59.04,0.2,190.66,0.0,5.78,16.96,0.0
2023-01-15 03:00:00,2023-01-15 04:00:00,46.89,90.58,9.83,6.24,16.11,10.95,8.83,0.89,16.77,0.97,0.87,1.09,8.58,,62.24,0.16,157.28,0.0,5.9,16.2,0.0
2023-01-15 04:00:00,2023-01-15 05:00:00,43.93,90.83,9.93,6.31,16.21,11.01,8.73,0.9,16.91,0.98,0.88,1.11,8.62,,64.54,0.23,106.23,0.0,5.93,15.45,0.0
2023-01-15 05:00:00,2023-01-15 06:00:00,40.88,87.31,9.82,6.17,15.94,10.69,8.77,0.89,16.75,0.97,0.86,1.08,8.59,,64.91,0.31,92.19,0.0,5.77,14.96,0.0
2023-01-15 06:00:00,2023-01-15 07:00:00,38.71,92.82,9.9,6.2,16.26,10.69,8.71,0.89,16.86,0.98,0.88,1.08,8.66,,66.21,0.21,112.04,0.0,5.77,14.58,0.0
2023-01-15 07:00:00,2023-01-15 08:00:00,45.88,89.39,9.82,6.19,16.22,10.81,8.75,0.89,16.76,0.97,0.88,1.08,8.7,,63.34,0.31,140.99,26.45,5.83,15.71,0.0
2023-01-15 08:00:00,2023-01-15 09:00:00,46.07,86.17,9.98,6.23,16.21,10.81,8.59,0.9,16.98,0.99,0.88,1.09,8.47,,49.49,0.44,119.44,202.25,5.83,20.89,0.0
2023-01-15 09:00:00,2023-01-15 10:00:00,47.07,86.57,9.98,6.24,16.41,10.82,8.84,0.9,16.98,0.99,0.89,1.09,8.57,,40.88,0.49,118.46,386.88,5.84,24.29,0.0
2023-01-15 10:00:00,2023-01-15 11:00:00,44.28,99.13,9.88,6.19,16.15,10.93,8.67,0.89,16.84,0.98,0.87,1.08,8.47,,33.57,0.88,99.94,502.15,5.89,26.86,0.0
2023-01-15 11:00:00,2023-01-15 12:00:00,41.09,98.27,9.95,6.26,16.18,10.77,8.94,0.9,16.93,0.99,0.87,1.1,8.61,,26.29,0.8,100.83,442.22,5.81,28.89,0.0
2023-01-15 12:00:00,2023-01-15 13:00:00,39.29,93.96,9.91,6.29,16.54,10.91,8.66,0.9,16.88,0.98,0.9,1.1,8.57,,23.0,0.63,106.25,426.95,5.88,30.0,0.0
2023-01-15 13:00:00,2023-01-15 14:00:00,54.6,95.82,9.74,6.14,16.37,10.74,8.78,0.87,16.64,0.96,0.89,1.07,8.66,,20.52,0.65,78.22,371.5,5.8,31.32,0.0
2023-01-15 14:00:00,2023-01-15 15:00:00,56.36,93.86,9.96,6.17,16.2,11.02,8.71,0.9,16.95,0.99,0.87,1.08,8.47,,18.62,0.54,100.48,258.45,5.93,32.52,0.0
2023-01-15 15:00:00,2023-01-15 16:00:00,50.3,90.96,9.94,6.31,15.89,10.88,8.8,0.9,16.92,0.99,0.85,1.1,8.42,,18.61,0.47,108.7,61.02,5.87,32.68,0.0
2023-01-15 16:00:00,2023-01-15 17:00:00,47.08,91.36,9.93,6.27,15.94,10.93,8.75,0.89,16.91,0.98,0.86,1.1,8.45,,22.74,1.24,105.0,21.33,5.89,30.64,0.0
2023-01-15 17:00:00,2023-01-15 18:00:00,48.89,99.71,9.95,6.3,16.13,10.99,8.63,0.9,16.93,0.99,0.87,1.1,8.59,,28.59,1.24,97.72,0.0,5.92,28.08,0.0
2023-01-15 18:00:00,2023-01-15 19:00:00,49.66,95.26,9.87,6.26,16.2,10.7,8.79,0.89,16.83,0.98,0.88,1.1,8.48,,33.39,1.31,103.41,0.0,5.78,26.04,0.0
2023-01-15 19:00:00,2023-01-15 20:00:00,48.54,96.89,9.83,6.14,15.9,10.75,8.84,0.89,16.77,0.97,0.85,1.07,8.48,,36.86,1.02,96.74,0.0,5.8,24.75,0.0
2023-01-15 20:00:00,2023-01-15 21:00:00,48.53,92.41,9.84,6.33,16.19,10.98,8.76,0.89,16.79,0.98,0.87,1.11,8.46,,38.8,0.88,88.54,0.0,5.92,23.73,0.0
2023-01-15 21:00:00,2023-01-15 22:00:00,45.12,91.96,9.64,6.19,16.34,10.78,8.71,0.86,16.5,0.95,0.89,1.08,8.41,,41.52,0.69,89.46,0.0,5.82,22.61,0.0
2023-01-15 22:00:00,2023-01-15 23:00:00,47.5,94.22,9.88,6.28,15.96,10.87,8.59,0.89,16.84,0.98,0.86,1.1,8.65,,41.1,0.74,86.19,0.0,5.86,21.94,0.0
2023-01-15 23:00:00,2023-01-16 00:00:00,50.32,93.54,9.95,6.31,16.43,10.8,8.59,0.9,16.93,0.99,0.89,1.11,8.49,,44.8,0.72,89.11,0.0,5.82,21.04,0.0
2023-01-16 00:00:00,2023-01-16 01:00:00,46.82,89.09,9.97,6.25,16.14,10.84,8.67,0.9,16.98,0.99,0.87,1.1,8.52,,49.74,0.81,65.28,0.0,5.84,20.08,0.0
2023-01-16 01:00:00,2023-01-16 02:00:00,43.71,86.01,9.72,6.29,16.13,11.1,8.66,0.87,16.62,0.96,0.87,1.1,8.46,,51.41,0.61,53.81,0.0,5.97,19.18,0.0
2023-01-16 02:00:00,2023-01-16 03:00:00,40.93,83.38,9.82,6.27,16.0,11.0,8.78,0.88,16.75,0.97,0.86,1.1,8.57,,52.47,0.48,70.32,0.0,5.92,18.26,0.0
2023-01-16 03:00:00,2023-01-16 04:00:00,38.91,90.36,9.83,6.27,16.28,11.0,8.82,0.89,16.77,0.98,0.88,1.1,8.58,,54.73,0.54,63.1,0.0,5.93,17.52,0.0
2023-01-16 04:00:00,2023-01-16 05:00:00,53.19,88.31,9.94,6.29,15.88,10.9,8.8,0.9,16.92,0.98,0.86,1.1,8.45,,55.59,0.45,72.39,0.0,5.87,16.86,0.0
2023-01-16 05:00:00,2023-01-16 06:00:00,51.29,86.98,9.95,6.23,15.89,11.05,8.78,0.9,16.94,0.99,0.86,1.09,8.6,,57.96,0.35,78.31,0.0,5.95,16.08,0.0
2023-01-16 06:00:00,2023-01-16 07:00:00,45.72,85.04,9.97,6.31,16.16,10.68,8.88,0.9,16.96,0.99,0.87,1.11,8.76,,63.09,0.24,98.45,0.0,5.77,14.99,0.0
2023-01-16 07:00:00,2023-01-16 08:00:00,42.06,82.73,9.87,6.21,15.6,10.76,8.81,0.89,16.82,0.98,0.84,1.09,8.4,,57.81,0.4,90.76,35.1,5.81,16.53,0.0
2023-01-16 08:00:00,2023-01-16 09:00:00,39.53,81.01,9.96,6.21,16.3,10.9,8.77,0.9,16.95,0.99,0.88,1.09,8.81,,44.44,0.53,98.52,231.58,5.87,21.31,0.0
2023-01-16 09:00:00,2023-01-16 10:00:00,38.98,87.17,9.82,6.28,16.43,10.97,8.71,0.89,16.76,0.97,0.89,1.1,8.42,,36.72,0.73,96.44,412.2,5.91,24.23,0.0
2023-01-16 10:00:00,2023-01-16 11:00:00,47.4,94.43,10.14,6.69,16.39,11.15,9.11,0.88,17.05,1.05,0.93,1.02,8.46,,28.34,0.58,149.24,457.08,6.02,27.62,0.0
2023-01-16 11:00:00,2023-01-16 12:00:00,50.82,100.57,10.31,8.08,18.82,12.27,9.47,0.79,16.9,1.12,1.11,0.9,8.6,,21.38,0.27,128.7,484.77,6.4,30.08,0.0
2023-01-16 12:00:00,2023-01-16 13:00:00,46.81,95.43,10.1,7.88,18.54,12.44,9.29,0.78,16.64,1.1,1.09,0.87,8.44,,17.79,0.47,201.27,472.27,6.52,31.35,0.0
2023-01-16 13:00:00,2023-01-16 14:00:00,42.87,94.99,10.18,7.77,18.16,12.36,9.3,0.78,16.73,1.11,1.07,0.85,8.59,,13.3,0.51,130.38,418.6,6.46,32.88,0.0
2023-01-16 14:00:00,2023-01-16 15:00:00,40.1,91.05,10.04,7.96,18.76,12.63,9.26,0.77,16.57,1.1,1.1,0.88,8.52,,12.97,0.41,218.97,309.75,6.64,33.35,0.0
2023-01-16 15:00:00,2023-01-16 16:00:00,48.68,95.43,10.24,7.83,18.41,12.38,9.44,0.79,16.81,1.12,1.08,0.86,8.72,,13.06,0.57,147.61,66.45,6.48,33.41,0.0
2023-01-16 16:00:00,2023-01-16 17:00:00,48.85,91.24,10.31,8.02,18.24,12.3,9.55,0.79,16.9,1.12,1.08,0.89,8.7,,15.67,0.81,115.03,17.32,6.42,31.97,0.0
2023-01-16 17:00:00,2023-01-16 18:00:00,49.24,93.62,10.31,7.92,18.39,12.6,9.46,0.79,16.9,1.12,1.08,0.88,8.59,,22.54,1.22,96.64,0.0,6.62,29.07,0.0
2023-01-16 18:00:00,2023-01-16 19:00:00,45.84,91.89,10.22,7.9,18.9,12.43,9.38,0.78,16.8,1.11,1.11,0.87,8.64,,27.4,1.07,90.16,0.0,6.51,26.76,0.0
2023-01-16 19:00:00,2023-01-16 20:00:00,42.18,91.98,10.37,7.91,18.55,12.38,9.47,0.8,16.98,1.13,1.09,0.88,8.65,,31.65,0.93,89.62,0.0,6.48,25.16,0.0
2023-01-16 20:00:00,2023-01-16 21:00:00,39.87,89.05,10.33,7.78,18.48,12.31,9.46,0.8,16.93,1.13,1.09,0.85,8.6,,36.16,0.85,92.34,0.0,6.43,23.83,0.0
2023-01-16 21:00:00,2023-01-16 22:00:00,44.44,85.56,10.2,7.83,18.53,12.22,9.32,0.78,16.76,1.11,1.09,0.86,8.52,,43.86,0.83,87.84,0.0,6.37,22.72,0.0
2023-01-16 22:00:00,2023-01-16 23:00:00,43.43,82.98,10.25,7.92,18.67,12.54,9.28,0.79,16.83,1.12,1.1,0.87,8.59,,49.88,0.78,88.77,0.0,6.58,21.85,0.0
2023-01-16 23:00:00,2023-01-17 00:00:00,40.61,84.7,10.28,7.7,18.59,12.34,9.38,0.79,16.86,1.12,1.1,0.84,8.53,,50.52,0.69,82.15,0.0,6.45,21.12,0.0
2023-01-17 00:00:00,2023-01-17 01:00:00,43.28,89.29,10.06,8.02,18.21,12.46,9.46,0.77,16.59,1.1,1.07,0.89,8.7,,52.15,0.74,66.79,0.0,6.53,19.9,0.0
2023-01-17 01:00:00,2023-01-17 02:00:00,45.6,95.91,10.33,7.7,18.39,12.31,9.25,0.8,16.93,1.13,1.08,0.84,8.37,,52.37,0.72,74.14,0.0,6.43,18.96,0.0
2023-01-17 02:00:00,2023-01-17 03:00:00,46.41,91.67,10.37,7.8,18.42,12.54,9.58,0.8,16.98,1.13,1.08,0.86,8.68,,53.92,0.49,69.07,0.0,6.58,17.96,0.0
2023-01-17 03:00:00,2023-01-17 04:00:00,43.81,87.25,10.08,7.89,18.3,12.29,9.42,0.77,16.61,1.1,1.08,0.87,8.42,,59.01,0.42,64.44,0.0,6.42,16.71,0.0
2023-01-17 04:00:00,2023-01-17 05:00:00,40.84,84.17,10.33,7.95,18.41,12.42,9.53,0.8,16.93,1.13,1.08,0.88,8.57,,60.85,0.45,55.45,0.0,6.5,16.35,0.0
2023-01-17 05:00:00,2023-01-17 06:00:00,38.69,84.98,10.22,7.9,18.63,12.49,9.46,0.79,16.79,1.12,1.1,0.87,8.47,,61.38,0.42,80.21,0.0,6.55,15.82,0.0
2023-01-17 06:00:00,2023-01-17 07:00:00,38.3,87.4,10.09,7.98,18.54,12.44,9.43,0.77,16.63,1.1,1.09,0.88,8.43,,60.66,0.42,73.59,0.0,6.52,15.37,0.0
