From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),RF (mm),Xylene (ug/m3),AT (degree C)
2023-02-25 22:00:00,2023-02-25 23:00:00,26.49,77.28,4.74,22.55,15.58,3.27,4.67,0.6,0.01,,2.95,18.0,19.43,81.42,0.2,72.33,8.36,0.0,,20.7
2023-02-25 23:00:00,2023-02-26 00:00:00,27.56,75.5,9.65,20.91,18.66,2.96,4.82,0.58,,,2.86,17.83,19.59,88.34,0.39,76.86,8.24,0.0,,20.09
2023-02-26 00:00:00,2023-02-26 01:00:00,24.74,85.53,16.27,22.33,24.71,3.92,2.17,0.58,,,2.62,17.58,18.74,86.81,0.73,91.09,8.14,0.0,,19.34
2023-02-26 01:00:00,2023-02-26 02:00:00,22.21,74.12,15.21,21.45,23.41,3.86,1.98,0.63,,,2.69,18.23,19.03,89.47,0.62,79.78,8.39,0.0,,18.5
2023-02-26 02:00:00,2023-02-26 03:00:00,19.25,66.55,12.42,19.5,20.14,3.46,2.34,0.58,,,2.44,17.52,18.19,92.99,0.55,76.41,8.23,0.0,,18.05
2023-02-26 03:00:00,2023-02-26 04:00:00,18.7,59.66,9.82,18.76,17.68,3.59,2.0,0.52,,,2.13,17.37,17.32,89.42,0.63,148.62,7.93,0.0,,17.93
2023-02-26 04:00:00,2023-02-26 05:00:00,16.84,51.34,7.37,18.18,15.41,3.44,2.11,0.65,0.04,,2.23,17.2,17.34,87.74,0.89,97.89,7.98,0.0,,17.79
2023-02-26 05:00:00,2023-02-26 06:00:00,17.32,47.31,5.43,17.96,13.74,3.35,2.23,0.56,,4.66,2.06,16.6,16.48,90.07,0.98,102.08,9.51,0.0,,17.54
2023-02-26 06:00:00,2023-02-26 07:00:00,14.66,45.44,4.28,17.71,12.68,3.5,2.2,0.61,0.05,4.27,1.98,16.68,16.05,88.7,0.98,95.02,61.47,0.0,,17.71
2023-02-26 07:00:00,2023-02-26 08:00:00,14.09,39.16,3.6,16.18,11.35,3.14,2.0,0.46,0.08,3.76,1.91,16.17,15.78,83.96,0.98,106.09,220.96,0.0,,19.04
2023-02-26 08:00:00,2023-02-26 09:00:00,11.46,38.14,2.75,16.11,10.62,3.17,2.44,0.48,0.15,3.57,1.9,15.91,15.02,72.0,0.47,135.62,413.28,0.0,,21.48
2023-02-26 09:00:00,2023-02-26 10:00:00,11.89,37.8,2.13,17.0,10.59,3.27,2.28,0.56,0.56,3.71,2.11,16.71,15.99,61.21,0.6,93.0,585.89,0.0,,24.13
2023-02-26 10:00:00,2023-02-26 11:00:00,9.2,41.07,0.93,16.54,9.39,2.88,2.83,0.55,1.46,4.25,2.94,16.33,16.67,55.53,0.96,105.92,725.15,0.0,,25.64
2023-02-26 11:00:00,2023-02-26 12:00:00,10.93,38.94,0.84,17.96,10.06,3.26,3.06,0.61,1.94,,4.74,15.15,16.2,47.89,0.39,110.31,773.48,0.0,,27.82
2023-02-26 12:00:00,2023-02-26 13:00:00,13.79,45.19,0.58,18.23,9.99,3.24,2.83,0.73,2.46,,5.85,15.52,17.6,41.83,0.82,228.22,775.93,0.0,,29.29
2023-02-26 13:00:00,2023-02-26 14:00:00,14.14,42.91,0.67,17.34,9.6,2.92,2.94,0.73,2.88,,6.65,14.79,17.2,33.25,1.18,254.01,665.82,0.0,,30.48
2023-02-26 14:00:00,2023-02-26 15:00:00,14.85,38.76,1.04,19.76,11.16,3.18,2.15,0.72,3.45,,7.07,14.6,17.07,25.6,1.52,257.74,548.99,0.0,,30.82
2023-02-26 15:00:00,2023-02-26 16:00:00,14.9,36.1,0.55,17.95,9.81,2.87,0.74,0.67,4.04,,6.32,14.23,16.45,20.54,1.57,274.45,347.82,0.0,,30.66
2023-02-26 16:00:00,2023-02-26 17:00:00,10.95,37.05,0.61,23.1,12.56,2.7,0.13,0.67,3.56,,6.66,13.02,15.41,25.0,1.36,307.03,122.01,0.0,,29.4
2023-02-26 17:00:00,2023-02-26 18:00:00,9.83,37.1,1.44,27.67,15.61,2.95,,0.76,2.43,,6.87,13.58,16.27,30.2,0.79,289.66,15.55,0.0,,26.95
2023-02-26 18:00:00,2023-02-26 19:00:00,10.67,51.39,2.51,29.37,17.36,2.73,,0.9,1.89,,7.52,14.06,17.84,36.9,0.61,226.9,8.4,0.0,,24.77
2023-02-26 19:00:00,2023-02-26 20:00:00,10.47,57.28,3.67,29.83,18.53,2.92,,0.91,1.65,,8.6,15.4,18.68,42.87,0.56,255.28,8.25,0.0,,23.2
2023-02-26 20:00:00,2023-02-26 21:00:00,10.12,67.21,4.57,29.48,19.07,3.0,,1.01,1.28,,7.63,16.36,20.92,45.05,0.4,170.56,8.18,0.0,,22.43
2023-02-26 21:00:00,2023-02-26 22:00:00,9.3,73.54,4.78,30.19,19.61,2.81,,0.94,0.63,,8.27,17.45,20.41,62.26,0.43,68.69,8.57,0.0,,20.34
2023-02-26 22:00:00,2023-02-26 23:00:00,6.52,80.77,5.76,28.6,19.56,3.09,,0.87,0.11,,8.06,17.04,20.26,66.6,0.49,70.76,8.19,0.0,,19.0
2023-02-26 23:00:00,2023-02-27 00:00:00,5.93,81.69,5.06,26.09,17.69,2.84,,0.7,0.11,,7.04,16.88,20.06,68.13,0.68,89.0,7.96,0.0,,18.32
2023-02-27 00:00:00,2023-02-27 01:00:00,10.11,79.64,5.42,26.67,18.28,3.15,1.27,0.83,,,5.88,15.84,18.35,72.2,1.1,91.85,8.07,0.0,,17.57
2023-02-27 01:00:00,2023-02-27 02:00:00,12.99,64.72,5.06,24.89,17.06,3.3,0.89,0.89,0.12,,4.27,15.61,17.5,68.65,1.16,96.77,7.95,0.0,,17.39
2023-02-27 02:00:00,2023-02-27 03:00:00,13.34,64.71,3.5,22.02,14.32,2.95,1.05,0.73,0.15,,3.23,15.15,16.84,72.14,1.68,100.04,8.05,0.0,,16.86
2023-02-27 03:00:00,2023-02-27 04:00:00,13.4,57.34,3.9,20.84,14.02,3.01,0.81,0.76,0.27,,2.61,14.28,14.82,75.21,1.15,94.42,8.35,0.0,,16.31
2023-02-27 04:00:00,2023-02-27 05:00:00,14.17,40.97,4.1,19.98,13.73,3.02,0.5,0.78,0.19,4.81,2.35,14.67,14.8,77.42,1.07,94.98,7.95,0.0,,15.61
2023-02-27 05:00:00,2023-02-27 06:00:00,12.22,38.62,2.5,18.56,11.7,2.72,0.78,0.68,0.17,4.3,2.08,14.38,14.29,76.17,1.46,99.01,9.59,0.0,,15.59
2023-02-27 06:00:00,2023-02-27 07:00:00,12.97,43.49,1.51,17.24,10.21,2.88,0.38,0.63,0.56,3.58,1.84,14.05,13.39,75.47,1.5,100.72,69.05,0.0,,15.94
2023-02-27 07:00:00,2023-02-27 08:00:00,11.75,44.28,1.19,16.16,9.39,2.73,0.2,0.67,0.24,2.95,1.86,13.63,12.98,69.32,1.19,96.23,232.75,0.0,,17.52
2023-02-27 08:00:00,2023-02-27 09:00:00,11.47,37.52,1.03,15.5,8.93,2.6,0.87,0.66,0.58,2.93,1.8,13.58,12.74,58.43,1.25,94.11,440.41,0.0,,20.3
2023-02-27 09:00:00,2023-02-27 10:00:00,11.97,35.03,0.66,15.88,8.82,2.75,1.01,0.68,1.94,2.94,1.87,14.29,13.05,51.06,1.32,108.45,581.64,0.0,,22.57
2023-02-27 10:00:00,2023-02-27 11:00:00,14.49,40.04,0.2,14.69,7.83,2.6,0.85,0.62,5.23,2.94,1.6,10.99,10.32,42.11,0.92,108.62,671.0,0.0,,25.24
2023-02-27 11:00:00,2023-02-27 12:00:00,16.46,37.43,0.42,14.51,7.92,2.88,1.61,0.65,2.52,3.08,1.7,8.75,7.79,33.43,0.64,117.73,713.69,0.0,,27.46
2023-02-27 12:00:00,2023-02-27 13:00:00,16.99,41.05,0.26,15.5,8.3,3.03,1.48,0.68,4.15,3.73,2.35,9.97,9.46,29.33,0.34,91.89,718.33,0.0,,28.75
2023-02-27 13:00:00,2023-02-27 14:00:00,18.08,43.45,0.09,14.9,7.85,2.88,1.58,0.64,6.27,3.76,2.77,9.64,9.86,26.34,0.79,265.19,630.53,0.0,,29.81
2023-02-27 14:00:00,2023-02-27 15:00:00,16.47,38.97,0.12,15.68,8.28,3.17,0.61,0.72,14.86,2.98,1.9,7.31,7.27,21.56,0.98,217.23,488.4,0.0,,30.27
2023-02-27 15:00:00,2023-02-27 16:00:00,18.19,40.8,0.21,13.45,7.2,3.06,0.1,0.63,7.36,2.4,1.44,6.02,6.1,25.09,0.88,235.38,274.2,0.0,,30.0
2023-02-27 16:00:00,2023-02-27 17:00:00,19.09,45.29,0.32,13.55,7.34,2.94,0.07,0.67,3.99,2.4,1.78,7.57,7.53,29.29,0.56,268.28,103.25,0.0,,29.32
2023-02-27 17:00:00,2023-02-27 18:00:00,19.16,49.46,1.23,32.01,17.72,3.41,0.22,0.82,1.58,3.0,2.08,8.62,9.09,35.24,0.39,339.12,15.55,0.0,,27.13
2023-02-27 18:00:00,2023-02-27 19:00:00,20.75,61.87,19.77,44.73,25.16,3.87,0.03,0.88,3.96,,2.44,8.51,13.09,43.56,0.3,47.5,8.81,0.0,,24.76
2023-02-27 19:00:00,2023-02-27 20:00:00,24.75,90.45,38.7,60.79,62.89,3.99,0.14,1.13,0.5,,3.5,8.32,19.99,53.41,0.42,61.87,8.49,0.0,,22.92
2023-02-27 20:00:00,2023-02-27 21:00:00,29.65,89.99,26.48,36.46,40.29,3.78,0.1,1.06,0.34,,3.69,11.26,20.3,55.19,0.5,81.02,8.21,0.0,,22.01
2023-02-27 21:00:00,2023-02-27 22:00:00,28.52,88.12,16.18,28.06,27.63,3.23,0.29,0.92,0.2,,3.41,12.12,19.49,57.99,0.36,100.98,8.41,0.0,,21.25
2023-02-27 22:00:00,2023-02-27 23:00:00,31.46,80.87,9.64,25.1,20.84,3.22,0.78,0.99,0.23,,3.15,12.94,18.14,59.97,0.78,97.83,8.07,0.0,,20.65
2023-02-27 23:00:00,2023-02-28 00:00:00,26.15,73.25,4.76,22.74,15.7,3.18,0.68,0.82,0.35,,2.79,13.49,17.55,61.52,0.78,96.24,8.53,0.0,,20.13
2023-02-28 00:00:00,2023-02-28 01:00:00,23.56,67.97,4.57,22.1,15.21,3.02,0.65,1.08,0.02,,2.5,13.52,16.83,66.06,0.39,64.75,8.53,0.0,,19.25
2023-02-28 01:00:00,2023-02-28 02:00:00,22.03,67.76,6.4,21.61,16.42,3.27,0.93,1.06,0.02,,2.39,14.4,16.63,68.62,0.48,59.33,8.36,0.0,,18.64
2023-02-28 02:00:00,2023-02-28 03:00:00,19.13,65.23,4.92,19.42,14.09,3.1,1.22,0.95,0.18,,2.34,14.51,16.36,72.73,0.61,88.75,8.46,0.0,,18.13
2023-02-28 03:00:00,2023-02-28 04:00:00,18.47,61.6,5.14,18.55,13.81,2.95,1.99,0.99,0.15,4.77,2.13,14.33,15.64,73.71,0.96,97.39,8.19,0.0,,17.78
2023-02-28 04:00:00,2023-02-28 05:00:00,15.63,60.53,5.58,18.59,14.2,3.16,2.07,0.88,0.23,4.39,2.06,14.31,14.81,77.22,1.08,100.44,8.29,0.0,,17.3
2023-02-28 05:00:00,2023-02-28 06:00:00,16.24,44.67,3.58,16.65,11.57,2.92,2.08,0.92,0.02,3.94,1.96,13.9,14.5,76.29,0.98,92.23,9.51,0.0,,17.04
2023-02-28 06:00:00,2023-02-28 07:00:00,14.18,46.92,2.59,16.12,10.49,2.9,2.39,0.94,0.17,3.67,1.71,13.89,13.91,75.27,0.82,94.51,56.11,0.0,,17.17
2023-02-28 07:00:00,2023-02-28 08:00:00,14.09,41.8,2.6,16.35,10.63,2.98,2.56,1.03,0.08,3.42,1.77,14.16,13.96,68.65,1.08,84.53,193.87,0.0,,18.8
2023-02-28 08:00:00,2023-02-28 09:00:00,13.23,48.59,1.79,16.48,10.05,2.69,3.49,0.89,0.58,3.4,1.78,13.68,13.65,62.88,1.64,101.07,400.04,0.0,,20.89
2023-02-28 09:00:00,2023-02-28 10:00:00,14.4,43.56,1.11,15.78,9.13,2.8,3.46,1.02,4.51,3.44,1.71,13.54,12.96,52.07,0.95,102.62,573.95,0.0,,24.0
2023-02-28 10:00:00,2023-02-28 11:00:00,18.13,51.97,0.24,15.44,8.26,2.83,2.84,0.84,4.87,3.8,1.81,8.71,8.61,42.06,0.85,89.75,720.05,0.0,,26.48
2023-02-28 11:00:00,2023-02-28 12:00:00,17.81,51.24,0.11,14.18,7.5,2.67,3.48,0.86,5.87,3.65,2.11,7.79,7.88,38.31,0.8,193.08,745.86,0.0,,28.05
2023-02-28 12:00:00,2023-02-28 13:00:00,19.64,51.19,0.15,14.67,7.79,2.83,4.75,0.92,10.3,3.77,2.26,7.31,7.28,37.12,0.76,234.3,710.57,0.0,,29.26
2023-02-28 13:00:00,2023-02-28 14:00:00,24.71,57.66,0.18,14.44,7.69,2.53,5.38,0.94,7.32,3.96,2.89,5.79,6.67,33.91,0.85,233.51,620.21,0.0,,30.69
2023-02-28 14:00:00,2023-02-28 15:00:00,23.16,48.23,0.26,14.21,7.63,2.69,6.17,0.93,10.76,4.48,3.13,6.72,7.7,33.55,1.23,236.77,456.89,0.0,,30.62
2023-02-28 15:00:00,2023-02-28 16:00:00,20.4,54.76,0.35,14.6,7.91,2.75,6.24,0.87,6.52,3.76,2.71,6.6,7.12,33.67,0.82,275.6,239.09,0.0,,30.54
2023-02-28 16:00:00,2023-02-28 17:00:00,20.73,52.83,0.94,18.09,10.21,2.86,5.7,1.01,2.63,4.49,3.69,8.1,9.29,35.95,0.71,293.25,88.34,0.0,,29.64
2023-02-28 17:00:00,2023-02-28 18:00:00,21.59,58.3,2.94,48.76,27.84,3.15,6.9,1.0,1.11,4.88,3.47,8.56,10.01,43.24,0.74,324.38,14.2,0.0,,27.6
2023-02-28 18:00:00,2023-02-28 19:00:00,23.77,74.98,2.04,57.44,31.64,3.39,5.48,0.92,1.81,,2.26,7.1,9.58,46.09,0.4,317.86,8.73,0.0,,26.25
2023-02-28 19:00:00,2023-02-28 20:00:00,27.34,99.99,7.27,42.97,28.29,3.11,5.31,1.05,0.07,,2.34,8.49,11.67,53.27,0.36,259.24,8.74,0.0,,24.66
2023-02-28 20:00:00,2023-02-28 21:00:00,29.14,,7.52,35.27,24.46,3.21,5.53,1.08,0.01,,2.5,10.49,13.52,57.5,0.38,270.69,8.57,0.0,,23.79
2023-02-28 21:00:00,2023-02-28 22:00:00,24.78,,8.54,31.32,23.21,3.17,5.9,1.2,,,2.88,11.89,15.4,63.02,0.51,171.42,8.4,0.0,,22.65
2023-02-28 22:00:00,2023-02-28 23:00:00,26.51,,9.18,29.87,22.97,3.02,6.74,1.26,,,2.88,12.28,15.82,74.2,0.58,135.59,8.61,0.0,,21.33
2023-02-28 23:00:00,2023-03-01 00:00:00,27.94,,9.85,26.81,21.91,3.23,7.11,1.22,,,2.88,13.43,16.38,79.39,0.39,61.3,8.51,0.0,,20.35
2023-03-01 00:00:00,2023-03-01 01:00:00,26.43,,9.04,23.67,19.62,2.82,1.45,1.17,,,2.79,13.84,16.52,75.21,0.66,103.28,8.13,0.0,,19.87
2023-03-01 01:00:00,2023-03-01 02:00:00,25.28,94.18,6.54,22.11,16.8,2.74,1.81,0.94,,,2.61,13.74,15.66,79.22,0.65,107.4,8.29,0.0,,19.21
2023-03-01 02:00:00,2023-03-01 03:00:00,24.09,85.94,5.0,19.87,14.39,2.78,1.61,0.95,,,2.4,14.03,15.28,79.48,0.5,101.84,8.24,0.0,,18.96
2023-03-01 03:00:00,2023-03-01 04:00:00,22.38,72.06,4.11,17.8,12.59,2.5,2.08,0.84,,,2.34,14.05,15.18,86.93,0.4,130.91,8.51,0.0,,17.9
2023-03-01 04:00:00,2023-03-01 05:00:00,21.37,68.8,4.14,17.89,12.67,2.73,2.48,0.93,,,2.22,14.05,14.37,85.31,0.39,52.8,8.3,0.0,,17.4
2023-03-01 05:00:00,2023-03-01 06:00:00,16.73,62.2,4.0,17.07,12.13,2.63,2.19,0.93,,,2.17,14.15,14.43,84.97,0.33,51.66,9.88,0.0,,16.94
2023-03-01 06:00:00,2023-03-01 07:00:00,16.19,57.78,3.65,16.99,11.8,2.42,2.76,0.82,,,2.07,13.88,14.19,81.35,0.66,91.52,61.82,0.0,,17.39
2023-03-01 07:00:00,2023-03-01 08:00:00,15.34,69.42,3.16,17.99,11.94,2.61,2.64,0.81,0.13,4.56,2.02,14.19,13.77,73.41,1.18,98.63,211.82,0.0,,19.21
2023-03-01 08:00:00,2023-03-01 09:00:00,15.09,68.34,2.34,17.14,10.84,2.4,2.0,0.8,0.34,4.49,1.96,13.94,13.65,69.2,1.24,96.82,403.07,0.0,,21.02
2023-03-01 09:00:00,2023-03-01 10:00:00,16.23,61.15,1.39,16.54,9.76,2.31,2.93,0.91,1.14,4.35,1.93,13.4,12.89,59.19,0.78,125.69,576.92,0.0,,23.8
2023-03-01 10:00:00,2023-03-01 11:00:00,20.45,62.82,0.65,16.97,9.38,2.57,3.52,0.99,3.98,0.0,3.29,11.98,12.58,48.67,0.79,86.74,701.77,0.0,,26.47
2023-03-01 11:00:00,2023-03-01 12:00:00,22.11,58.31,0.47,17.09,9.3,2.44,3.72,1.01,4.43,0.0,4.95,9.38,11.72,39.98,0.74,114.67,752.34,0.0,,28.41
2023-03-01 12:00:00,2023-03-01 13:00:00,22.41,56.58,0.43,15.48,8.43,2.38,4.02,0.89,14.04,,4.22,7.31,9.46,34.51,0.62,160.13,738.1,0.0,,29.87
2023-03-01 13:00:00,2023-03-01 14:00:00,22.43,64.08,0.58,15.05,8.32,2.4,3.68,0.82,8.94,4.17,2.29,4.75,6.63,30.44,0.86,242.76,648.55,0.0,,30.8
2023-03-01 14:00:00,2023-03-01 15:00:00,22.19,58.49,0.47,14.66,8.04,2.21,3.34,0.94,6.4,4.6,2.63,5.64,7.34,27.61,1.09,239.66,484.42,0.0,,31.07
2023-03-01 15:00:00,2023-03-01 16:00:00,20.03,48.72,0.58,14.44,8.01,2.43,3.13,0.82,13.18,4.06,2.7,6.5,8.29,26.34,1.19,272.98,297.96,0.0,,30.84
2023-03-01 16:00:00,2023-03-01 17:00:00,19.14,52.86,0.72,17.84,9.91,2.41,1.1,0.9,4.78,3.08,1.96,1.78,2.79,28.73,0.62,277.52,103.81,0.0,,30.01
2023-03-01 17:00:00,2023-03-01 18:00:00,22.39,56.79,1.04,29.55,16.28,2.43,0.93,0.94,3.33,3.39,1.97,,0.03,34.49,0.72,314.54,15.21,0.0,,27.82
2023-03-01 18:00:00,2023-03-01 19:00:00,19.66,67.59,1.77,43.23,24.0,2.68,1.17,0.8,1.47,4.13,2.16,,0.05,44.66,0.66,310.77,8.48,0.0,,26.14
2023-03-01 19:00:00,2023-03-01 20:00:00,22.14,77.41,2.64,38.37,22.16,2.58,1.03,0.88,0.18,,2.08,,0.09,54.63,0.28,208.37,8.91,0.0,,24.26
2023-03-01 20:00:00,2023-03-01 21:00:00,23.04,77.73,3.95,31.79,19.78,2.54,1.63,0.98,0.01,,2.15,,0.09,59.74,0.26,183.52,8.5,0.0,,23.26
2023-03-01 21:00:00,2023-03-01 22:00:00,24.64,86.81,6.76,28.82,20.48,2.62,1.67,0.98,,,2.4,,0.1,67.25,0.24,114.35,8.48,0.0,,22.2
2023-03-01 22:00:00,2023-03-01 23:00:00,31.57,96.57,9.71,27.91,22.37,2.6,2.63,1.08,,,2.6,,0.12,77.23,0.54,97.7,8.76,0.0,,20.47
2023-03-01 23:00:00,2023-03-02 00:00:00,31.45,,8.68,24.76,19.89,2.64,3.18,1.05,,,2.63,,0.11,73.38,0.57,75.91,8.11,0.0,,19.86
2023-03-02 00:00:00,2023-03-02 01:00:00,29.58,98.7,7.54,23.42,18.28,2.74,1.07,1.06,,,2.54,,0.1,70.62,0.78,96.05,8.32,0.0,,19.39
2023-03-02 01:00:00,2023-03-02 02:00:00,26.1,96.22,5.41,22.28,15.98,2.67,1.64,0.93,,,2.38,,0.08,73.48,0.64,89.34,8.53,0.0,,18.85
2023-03-02 02:00:00,2023-03-02 03:00:00,23.97,77.14,4.24,19.54,13.61,2.63,1.59,1.01,0.01,,2.21,,0.06,74.31,0.71,83.34,8.27,0.0,,18.23
2023-03-02 03:00:00,2023-03-02 04:00:00,20.2,71.29,2.92,17.86,11.68,2.52,1.57,0.88,0.33,,2.1,,0.05,73.11,1.43,97.86,8.24,0.0,,17.98
2023-03-02 04:00:00,2023-03-02 05:00:00,17.86,62.81,1.71,16.54,10.01,2.52,1.71,0.78,0.19,4.89,1.86,,0.03,76.1,1.04,93.69,8.54,0.0,,17.65
2023-03-02 05:00:00,2023-03-02 06:00:00,17.31,51.97,2.06,15.65,9.83,2.47,1.71,0.88,,4.65,1.76,,0.02,78.15,0.73,94.93,10.03,0.0,,17.09
2023-03-02 06:00:00,2023-03-02 07:00:00,17.5,59.81,2.17,16.13,10.17,2.39,1.74,0.82,0.06,4.1,1.71,,0.03,77.83,0.77,95.1,64.35,0.0,,17.43
2023-03-02 07:00:00,2023-03-02 08:00:00,15.11,46.02,2.35,16.41,10.46,2.42,2.18,0.78,0.03,3.77,1.62,,0.02,71.15,0.82,104.94,218.33,0.0,,19.18
2023-03-02 08:00:00,2023-03-02 09:00:00,13.14,65.55,1.94,15.87,9.85,2.37,2.11,0.85,0.44,3.68,1.67,,0.02,65.09,0.83,93.26,414.72,0.0,,21.27
2023-03-02 09:00:00,2023-03-02 10:00:00,15.22,63.6,0.95,15.36,8.79,2.28,2.72,0.88,2.17,4.0,1.98,,0.01,56.39,1.11,106.63,594.53,0.0,,23.56
2023-03-02 10:00:00,2023-03-02 11:00:00,18.11,56.73,0.56,14.23,7.88,2.44,3.18,0.9,3.46,4.88,2.5,,,48.22,0.89,125.22,710.62,0.0,,26.0
2023-03-02 11:00:00,2023-03-02 12:00:00,22.57,54.86,0.47,14.46,7.93,2.47,3.79,0.98,6.23,,4.44,,,40.16,0.59,117.99,752.94,0.0,,28.18
2023-03-02 12:00:00,2023-03-02 13:00:00,23.57,55.26,0.27,14.01,7.54,2.35,4.71,1.0,6.29,0.0,4.47,,,35.41,0.52,212.46,725.44,0.0,,30.09
2023-03-02 13:00:00,2023-03-02 14:00:00,26.1,58.97,0.43,15.71,8.55,2.48,5.68,0.9,12.31,0.0,3.96,,,34.7,0.94,222.46,645.19,0.0,,30.58
2023-03-02 14:00:00,2023-03-02 15:00:00,26.61,53.67,0.23,14.26,7.63,2.25,5.04,0.92,14.29,0.0,2.61,,,31.5,0.84,238.94,480.61,0.0,,31.3
2023-03-02 15:00:00,2023-03-02 16:00:00,28.18,54.44,0.24,14.42,7.73,2.22,5.27,0.92,11.82,0.0,2.49,,,31.01,0.83,251.31,278.16,0.0,,30.97
2023-03-02 16:00:00,2023-03-02 17:00:00,27.7,51.48,0.47,17.58,9.56,2.47,4.79,0.88,8.34,0.0,2.56,,,33.5,0.71,286.14,99.22,0.0,,30.11
2023-03-02 17:00:00,2023-03-02 18:00:00,24.73,58.82,0.49,31.62,16.91,2.32,4.66,0.96,4.26,0.0,2.38,,0.04,38.77,0.65,312.34,15.27,0.0,,28.2
2023-03-02 18:00:00,2023-03-02 19:00:00,26.91,77.48,0.47,35.54,18.94,2.82,4.88,0.97,6.5,0.0,1.85,,0.08,44.95,0.45,268.92,8.61,0.0,,26.56
2023-03-02 19:00:00,2023-03-02 20:00:00,28.4,88.09,2.94,29.21,17.61,3.12,2.39,1.03,0.19,0.0,2.21,,0.09,53.57,0.27,84.19,8.73,0.0,,24.76
2023-03-02 20:00:00,2023-03-02 21:00:00,27.11,98.99,8.18,30.8,22.65,2.33,3.76,1.01,0.01,0.0,2.42,,0.12,61.48,0.28,124.03,8.75,0.0,,23.47
2023-03-02 21:00:00,2023-03-02 22:00:00,29.27,,9.57,30.13,23.42,3.07,4.59,1.14,0.04,0.0,2.81,,0.17,62.41,0.57,96.95,8.25,0.0,,22.66
2023-03-02 22:00:00,2023-03-02 23:00:00,29.46,97.91,6.64,23.7,17.71,2.77,4.18,1.09,0.14,0.0,3.03,,0.15,66.17,0.76,98.45,8.21,0.0,,21.9
2023-03-02 23:00:00,2023-03-03 00:00:00,27.12,90.08,3.75,22.39,14.71,2.19,5.6,1.07,,0.0,2.52,,0.12,69.57,0.73,95.34,8.65,0.0,,21.01
2023-03-03 00:00:00,2023-03-03 01:00:00,25.45,87.6,3.7,22.84,14.89,3.02,1.94,1.24,0.04,0.0,2.48,,0.09,81.51,0.56,144.73,8.45,0.0,,19.65
2023-03-03 01:00:00,2023-03-03 02:00:00,25.34,88.02,3.46,17.31,11.82,2.28,1.67,1.18,0.23,0.0,2.4,,0.07,80.85,0.49,91.2,8.45,0.0,,19.31
2023-03-03 02:00:00,2023-03-03 03:00:00,25.18,77.26,2.92,18.72,12.12,2.25,2.82,1.08,0.06,0.0,2.09,,0.05,78.83,0.95,103.83,8.36,0.0,,18.99
2023-03-03 03:00:00,2023-03-03 04:00:00,21.7,69.5,2.44,18.45,11.6,2.89,2.66,1.27,0.16,0.0,2.08,,0.04,81.19,1.08,104.36,8.19,0.0,,18.52
2023-03-03 04:00:00,2023-03-03 05:00:00,22.49,63.71,1.99,13.61,8.71,1.9,2.11,1.11,0.19,0.0,1.92,,0.03,80.94,1.25,97.64,8.57,0.0,,18.32
2023-03-03 05:00:00,2023-03-03 06:00:00,18.84,56.06,1.9,16.0,9.88,2.44,3.16,1.2,0.16,0.0,1.69,,0.02,85.39,0.99,103.25,10.12,0.0,,17.87
2023-03-03 06:00:00,2023-03-03 07:00:00,18.25,51.16,2.4,15.09,9.8,2.56,2.46,1.02,0.02,0.0,1.84,,0.02,82.92,0.56,83.5,62.39,0.0,,18.33
2023-03-03 07:00:00,2023-03-03 08:00:00,15.84,58.95,2.29,15.03,9.69,1.85,3.51,0.99,,0.01,1.58,,0.01,68.74,0.88,79.57,206.25,0.0,,19.99
2023-03-03 08:00:00,2023-03-03 09:00:00,15.0,58.06,2.15,18.05,11.15,2.66,3.9,1.04,0.39,0.0,1.75,,0.02,63.04,0.87,97.44,386.96,0.0,,21.98
2023-03-03 09:00:00,2023-03-03 10:00:00,13.41,56.74,1.31,15.33,9.06,2.37,3.3,1.06,4.09,0.0,2.05,,0.02,55.55,0.78,115.92,546.01,0.0,,24.33
2023-03-03 10:00:00,2023-03-03 11:00:00,14.65,59.62,0.73,15.23,8.54,2.53,4.03,1.14,2.6,0.0,1.66,,0.01,46.13,0.99,107.78,657.17,0.0,,26.86
2023-03-03 11:00:00,2023-03-03 12:00:00,20.86,55.3,0.6,15.4,8.53,2.84,4.2,1.2,7.69,0.0,2.59,,,39.5,0.87,113.2,705.64,0.0,,28.62
2023-03-03 12:00:00,2023-03-03 13:00:00,24.34,60.95,0.49,15.46,8.47,2.66,4.94,1.09,7.66,0.0,3.58,,,36.25,0.74,205.47,705.74,0.0,,29.99
2023-03-03 13:00:00,2023-03-03 14:00:00,24.43,64.14,0.72,14.55,8.18,2.64,6.83,1.12,12.97,0.0,2.68,,,35.75,1.08,219.1,636.82,0.0,,30.8
2023-03-03 14:00:00,2023-03-03 15:00:00,28.29,64.36,0.58,14.11,7.84,2.88,6.11,1.19,13.95,0.0,2.44,,,31.1,1.14,226.12,502.07,0.0,,31.58
2023-03-03 15:00:00,2023-03-03 16:00:00,31.47,52.65,0.36,14.58,7.9,2.83,5.62,1.15,8.01,0.0,2.54,,,25.05,1.12,252.16,323.08,0.0,,31.81
