From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2021-06-28 17:00:00,2021-06-28 18:00:00,30.0,118.25,4.3,54.9,32.7,12.45,9.2,1.44,59.73,60.25,0.9,156.5,30.5,707.0,31.42,0.0
2021-06-28 18:00:00,2021-06-28 19:00:00,34.75,120.25,3.83,33.58,21.0,13.12,14.5,1.05,84.57,75.75,1.4,201.0,12.0,707.0,26.83,0.2
2021-06-28 19:00:00,2021-06-28 20:00:00,30.0,66.25,3.0,27.9,17.25,12.5,19.73,1.01,79.45,83.75,0.75,185.25,9.5,707.0,24.97,0.1
2021-06-28 20:00:00,2021-06-28 21:00:00,27.0,56.25,3.3,38.2,23.02,11.48,20.35,1.28,63.3,81.0,0.42,169.25,11.5,707.0,25.78,0.0
2021-06-28 21:00:00,2021-06-28 22:00:00,29.5,60.75,3.4,35.97,21.88,13.42,22.42,1.2,55.33,79.25,0.75,174.25,12.25,707.0,26.48,0.0
2021-06-28 22:00:00,2021-06-28 23:00:00,32.25,58.0,2.45,23.8,14.65,13.82,15.28,0.78,75.32,77.0,0.62,174.25,12.5,707.0,26.1,0.0
2021-06-28 23:00:00,2021-06-29 00:00:00,19.0,44.75,2.72,22.3,14.05,12.73,19.6,0.6,84.4,78.25,0.7,197.75,12.75,707.0,25.88,0.0
2021-06-29 00:00:00,2021-06-29 01:00:00,23.0,50.0,2.6,20.27,12.88,12.0,11.08,0.53,91.43,76.0,1.05,204.75,13.0,707.0,26.4,0.0
2021-06-29 01:00:00,2021-06-29 02:00:00,24.0,51.25,2.67,20.77,13.25,11.78,5.6,0.52,77.03,78.0,0.88,201.5,13.0,707.0,26.1,0.0
2021-06-29 02:00:00,2021-06-29 03:00:00,18.75,55.5,2.75,21.3,13.52,11.35,11.62,0.71,68.33,78.75,0.67,178.75,10.75,707.0,25.75,0.0
2021-06-29 03:00:00,2021-06-29 04:00:00,21.75,56.75,2.77,21.7,13.78,11.28,16.05,0.78,55.42,82.5,0.7,159.0,13.75,707.0,24.97,0.0
2021-06-29 04:00:00,2021-06-29 05:00:00,22.75,54.25,2.8,20.82,13.33,11.3,16.75,0.75,60.08,82.5,0.62,171.75,14.0,707.0,24.68,0.0
2021-06-29 05:00:00,2021-06-29 06:00:00,18.75,49.0,2.73,20.75,13.25,11.43,20.83,0.78,68.42,80.5,0.93,196.5,11.75,707.0,24.83,0.0
2021-06-29 06:00:00,2021-06-29 07:00:00,19.25,50.75,3.53,23.1,15.12,14.05,14.93,0.78,61.07,80.25,0.88,203.0,37.5,707.0,25.12,0.0
2021-06-29 07:00:00,2021-06-29 08:00:00,22.5,55.25,3.77,22.17,14.85,12.83,21.52,0.63,65.15,76.75,1.1,225.0,133.0,707.0,26.18,0.0
2021-06-29 08:00:00,2021-06-29 09:00:00,20.75,58.25,3.17,21.73,14.15,11.92,18.15,0.59,66.4,71.75,1.23,218.75,312.25,707.0,27.88,0.0
2021-06-29 09:00:00,2021-06-29 10:00:00,21.0,74.5,3.52,22.85,15.0,12.78,7.98,0.56,68.2,65.75,1.42,228.5,460.25,707.0,29.7,0.0
2021-06-29 10:00:00,2021-06-29 11:00:00,22.5,77.5,3.7,23.35,15.4,12.9,11.83,0.83,71.88,59.5,1.27,232.25,471.25,707.0,31.67,0.0
2021-06-29 11:00:00,2021-06-29 12:00:00,19.5,87.5,3.63,25.57,16.53,12.5,17.6,0.88,79.78,53.75,1.25,237.25,490.75,707.0,33.43,0.0
2021-06-29 12:00:00,2021-06-29 13:00:00,22.0,103.25,4.2,26.9,17.7,12.8,18.3,0.82,88.38,50.75,1.35,251.25,477.75,707.0,34.4,0.0
2021-06-29 13:00:00,2021-06-29 14:00:00,18.25,103.25,4.0,27.07,17.68,11.62,18.6,0.9,91.35,47.75,1.15,241.0,457.5,707.0,35.65,0.0
2021-06-29 14:00:00,2021-06-29 15:00:00,25.25,109.0,3.95,26.95,17.52,12.4,15.9,0.78,95.17,43.75,1.02,230.75,423.0,707.25,37.02,0.0
2021-06-29 15:00:00,2021-06-29 16:00:00,25.0,109.5,4.12,26.45,17.43,12.3,9.35,0.63,96.72,42.5,0.95,222.0,418.25,707.0,37.55,0.0
2021-06-29 16:00:00,2021-06-29 17:00:00,23.75,117.25,3.35,24.5,15.75,12.03,8.35,0.5,100.35,42.0,0.75,180.0,370.75,707.0,37.83,0.0
2021-06-29 17:00:00,2021-06-29 18:00:00,28.0,109.75,2.92,25.15,15.8,11.95,8.27,0.5,87.05,53.25,1.15,173.5,193.0,707.0,34.65,0.0
2021-06-29 18:00:00,2021-06-29 19:00:00,25.25,111.25,2.8,24.25,15.17,12.32,11.83,0.79,79.8,59.5,1.4,187.25,34.0,707.0,31.93,0.0
2021-06-29 19:00:00,2021-06-29 20:00:00,24.5,101.25,4.1,31.5,20.1,11.65,17.7,1.14,76.3,64.5,0.98,216.25,14.0,707.0,29.3,0.0
2021-06-29 20:00:00,2021-06-29 21:00:00,20.0,78.25,3.38,29.95,18.65,12.28,19.07,1.09,78.28,63.0,1.4,239.5,12.5,707.0,28.75,0.0
2021-06-29 21:00:00,2021-06-29 22:00:00,18.75,77.0,2.9,23.32,14.75,12.18,17.55,0.76,86.78,64.75,1.3,225.75,14.0,707.0,28.12,0.0
2021-06-29 22:00:00,2021-06-29 23:00:00,15.5,68.5,2.7,21.48,13.57,12.35,16.32,0.77,84.3,68.25,1.2,218.75,12.0,707.0,27.68,0.0
2021-06-29 23:00:00,2021-06-30 00:00:00,16.25,56.25,2.8,20.7,13.28,11.72,20.5,0.61,80.42,71.0,1.38,223.25,14.75,707.0,27.17,0.0
2021-06-30 00:00:00,2021-06-30 01:00:00,13.25,41.0,2.75,20.57,13.18,11.03,15.05,0.57,75.65,73.25,1.12,230.75,12.0,707.0,26.85,0.0
2021-06-30 01:00:00,2021-06-30 02:00:00,11.75,38.5,2.58,20.38,12.95,10.53,8.73,0.51,70.3,75.0,1.2,201.5,10.75,707.0,26.4,0.0
2021-06-30 02:00:00,2021-06-30 03:00:00,15.0,42.25,2.48,20.18,12.73,10.78,14.28,0.71,70.42,76.0,1.3,217.75,12.5,707.0,26.23,0.0
2021-06-30 03:00:00,2021-06-30 04:00:00,20.0,52.0,2.73,20.5,13.12,10.97,20.02,0.82,64.1,78.25,1.2,212.0,12.5,707.0,26.18,0.0
2021-06-30 04:00:00,2021-06-30 05:00:00,24.75,61.5,2.6,20.57,13.1,11.38,20.38,0.74,57.07,80.25,1.1,244.0,14.0,707.0,26.25,0.0
2021-06-30 05:00:00,2021-06-30 06:00:00,22.5,66.25,2.73,20.7,13.25,11.7,20.7,0.69,51.45,82.5,1.15,209.5,12.25,707.0,26.12,0.0
2021-06-30 06:00:00,2021-06-30 07:00:00,27.25,77.5,3.25,21.38,14.05,13.8,18.67,0.74,49.3,83.75,1.15,210.5,21.75,707.0,26.2,0.0
2021-06-30 07:00:00,2021-06-30 08:00:00,27.75,82.0,2.88,21.68,13.88,13.4,16.9,0.58,52.9,80.75,1.3,228.75,223.75,707.0,27.05,0.0
2021-06-30 08:00:00,2021-06-30 09:00:00,28.25,82.5,3.2,21.88,14.25,12.52,13.05,0.54,56.1,77.0,1.67,220.5,314.75,707.0,27.73,0.0
2021-06-30 09:00:00,2021-06-30 10:00:00,32.25,84.0,3.42,22.33,14.65,14.07,9.68,0.54,60.85,72.5,1.48,220.0,413.5,707.0,28.85,0.0
2021-06-30 10:00:00,2021-06-30 11:00:00,33.5,88.0,3.42,23.48,15.28,14.28,12.07,0.82,66.68,66.25,1.48,219.75,434.5,707.75,30.55,0.0
2021-06-30 11:00:00,2021-06-30 12:00:00,35.0,98.0,3.87,22.9,15.3,14.17,12.35,0.85,67.95,62.75,1.52,225.75,454.75,708.5,31.48,0.0
2021-06-30 12:00:00,2021-06-30 13:00:00,35.25,91.25,2.35,16.45,10.65,12.3,18.28,0.81,68.55,60.5,1.57,221.5,462.0,710.0,32.3,0.0
2021-06-30 13:00:00,2021-06-30 14:00:00,33.5,87.75,3.82,22.3,14.98,11.87,20.0,0.79,67.2,57.5,1.73,206.5,474.0,709.0,33.25,0.0
2021-06-30 14:00:00,2021-06-30 15:00:00,25.25,86.0,3.85,22.7,15.25,11.75,17.82,0.69,72.3,56.0,1.77,210.5,447.5,709.25,33.7,0.0
2021-06-30 15:00:00,2021-06-30 16:00:00,25.0,94.25,4.38,24.48,16.57,12.1,10.5,0.55,72.65,53.75,1.52,223.5,429.0,709.0,34.42,0.0
2021-06-30 16:00:00,2021-06-30 17:00:00,29.75,99.75,3.83,23.27,15.5,12.2,10.0,0.5,77.53,54.25,1.6,201.25,378.25,709.0,33.83,0.0
2021-06-30 17:00:00,2021-06-30 18:00:00,25.75,99.25,3.6,25.37,16.42,12.25,9.43,0.64,72.03,55.0,1.27,231.5,233.75,709.0,33.3,0.0
2021-06-30 18:00:00,2021-06-30 19:00:00,26.25,110.5,4.0,30.65,19.55,12.4,10.7,1.03,66.25,54.75,1.1,231.0,58.75,709.0,32.7,0.0
2021-06-30 19:00:00,2021-06-30 20:00:00,31.0,118.5,3.65,29.58,18.68,12.52,19.15,1.04,63.38,57.5,0.93,203.25,14.75,709.0,31.68,0.0
2021-06-30 20:00:00,2021-06-30 21:00:00,34.0,126.0,3.15,27.75,17.3,12.75,20.57,0.98,59.25,61.0,1.05,195.75,11.75,709.0,30.85,0.0
2021-06-30 21:00:00,2021-06-30 22:00:00,33.75,109.75,3.02,22.23,14.28,12.63,20.1,0.77,66.03,62.0,1.12,196.75,12.0,709.0,30.33,0.0
2021-06-30 22:00:00,2021-06-30 23:00:00,29.75,83.5,2.88,20.32,13.15,12.62,18.12,0.75,65.12,62.0,1.05,204.5,14.0,709.0,29.9,0.0
2021-06-30 23:00:00,2021-07-01 00:00:00,20.0,70.0,2.8,19.83,12.83,12.4,18.7,0.58,61.7,63.0,1.13,217.0,11.0,709.0,29.5,0.0
2021-07-01 00:00:00,2021-07-01 01:00:00,17.5,56.5,2.62,19.55,12.55,11.57,17.48,0.52,56.42,65.0,1.33,225.25,13.25,709.0,28.83,0.0
2021-07-01 01:00:00,2021-07-01 02:00:00,19.25,53.5,2.6,18.6,12.0,10.97,8.82,0.47,58.1,66.75,1.2,237.75,11.5,709.0,28.27,0.0
2021-07-01 02:00:00,2021-07-01 03:00:00,13.25,52.0,2.73,18.65,12.12,10.53,7.62,0.61,55.25,69.5,1.25,228.25,12.0,709.0,27.62,0.0
2021-07-01 03:00:00,2021-07-01 04:00:00,18.75,59.75,2.62,18.38,11.87,10.2,15.3,0.72,49.9,73.5,1.15,212.75,12.5,709.0,27.0,0.0
2021-07-01 04:00:00,2021-07-01 05:00:00,15.25,56.25,2.58,18.65,12.03,10.1,17.57,0.73,42.42,76.75,1.15,196.75,12.5,709.0,26.55,0.0
2021-07-01 05:00:00,2021-07-01 06:00:00,15.0,56.0,3.02,18.48,12.33,10.7,17.8,0.74,39.38,79.0,1.1,199.75,10.75,709.0,26.15,0.0
2021-07-01 06:00:00,2021-07-01 07:00:00,13.5,56.0,2.8,19.48,12.6,11.38,16.48,0.81,35.17,80.0,0.9,218.75,44.0,709.0,26.15,0.0
2021-07-01 07:00:00,2021-07-01 08:00:00,17.75,64.5,3.57,19.1,13.05,11.78,22.3,0.65,34.4,78.25,1.25,215.75,88.25,709.0,26.52,0.0
2021-07-01 08:00:00,2021-07-01 09:00:00,19.0,68.0,3.6,19.3,13.15,10.95,13.4,0.63,32.5,75.5,1.35,228.0,273.25,709.0,27.05,0.0
2021-07-01 09:00:00,2021-07-01 10:00:00,23.0,80.25,3.43,19.92,13.4,11.38,6.38,0.58,41.95,69.5,1.55,219.75,408.75,709.0,28.67,0.0
2021-07-01 10:00:00,2021-07-01 11:00:00,17.0,73.25,3.77,20.7,14.08,11.48,5.0,0.83,44.5,66.0,1.45,209.0,418.0,709.25,29.7,0.0
2021-07-01 11:00:00,2021-07-01 12:00:00,17.0,76.0,3.43,17.53,12.13,10.53,11.65,0.88,45.72,59.25,1.55,216.5,448.5,708.25,31.5,0.0
2021-07-01 12:00:00,2021-07-01 13:00:00,16.25,74.0,3.85,22.4,15.05,11.2,16.55,0.89,44.0,56.75,1.38,225.5,437.75,708.0,32.28,0.0
2021-07-01 13:00:00,2021-07-01 14:00:00,15.25,74.75,4.62,21.12,15.02,10.22,15.95,0.89,50.58,52.75,1.57,218.0,452.5,708.0,33.2,0.0
2021-07-01 14:00:00,2021-07-01 15:00:00,18.0,68.0,3.62,20.02,13.62,10.12,15.38,0.79,54.38,51.5,1.5,199.75,407.5,708.25,33.5,0.0
2021-07-01 15:00:00,2021-07-01 16:00:00,15.0,68.5,4.53,22.17,15.45,9.65,9.15,0.63,52.7,52.25,1.25,201.75,400.0,708.0,33.12,0.0
2021-07-01 16:00:00,2021-07-01 17:00:00,15.25,68.25,4.25,21.38,14.88,10.12,13.2,0.39,57.17,51.0,1.35,192.5,365.0,708.25,33.58,0.0
2021-07-01 17:00:00,2021-07-01 18:00:00,15.25,61.25,3.25,19.75,13.15,9.8,9.68,0.32,52.2,61.0,1.27,176.5,159.25,709.0,31.1,0.0
2021-07-01 18:00:00,2021-07-01 19:00:00,15.75,63.75,3.88,23.67,15.78,9.95,10.8,0.6,52.65,54.0,1.33,202.75,54.5,709.0,31.22,0.0
2021-07-01 19:00:00,2021-07-01 20:00:00,23.0,86.5,3.8,25.38,16.62,9.57,19.95,0.7,46.25,56.0,1.18,203.0,10.25,709.0,30.07,0.0
2021-07-01 20:00:00,2021-07-01 21:00:00,20.75,84.5,3.42,25.88,16.55,10.22,20.05,0.76,42.67,58.75,0.85,180.5,11.25,709.0,29.33,0.0
2021-07-01 21:00:00,2021-07-01 22:00:00,21.5,81.25,2.5,21.78,13.6,10.17,19.65,0.59,44.4,64.5,0.83,168.5,10.75,709.0,28.5,0.0
2021-07-01 22:00:00,2021-07-01 23:00:00,17.0,72.5,2.75,19.8,12.78,10.3,18.0,0.6,42.02,69.0,0.85,166.25,12.0,709.25,27.6,0.0
2021-07-01 23:00:00,2021-07-02 00:00:00,18.75,63.5,2.8,19.45,12.62,10.6,13.9,0.47,49.88,69.5,0.8,199.5,10.0,709.0,27.55,0.0
2021-07-02 00:00:00,2021-07-02 01:00:00,23.25,67.5,2.73,18.22,11.93,10.3,14.45,0.42,52.4,68.75,1.27,203.75,11.0,709.0,27.52,0.0
2021-07-02 01:00:00,2021-07-02 02:00:00,19.5,67.0,2.73,18.15,11.88,10.15,13.3,0.39,46.83,70.25,1.08,212.75,10.25,709.0,27.08,0.0
2021-07-02 02:00:00,2021-07-02 03:00:00,16.0,71.5,2.88,18.42,12.15,9.8,14.05,0.48,43.55,72.25,0.95,218.25,9.75,709.0,26.5,0.0
2021-07-02 03:00:00,2021-07-02 04:00:00,19.5,75.0,2.93,18.4,12.17,9.7,21.45,0.65,38.02,74.75,1.18,199.5,9.0,709.0,25.9,0.0
2021-07-02 04:00:00,2021-07-02 05:00:00,20.25,71.0,3.03,18.22,12.15,9.38,22.43,0.62,36.42,74.5,1.35,203.25,9.0,709.0,25.82,0.0
2021-07-02 05:00:00,2021-07-02 06:00:00,17.5,69.25,2.95,18.15,12.05,9.4,23.4,0.6,33.48,74.0,1.2,213.25,10.0,709.0,25.75,0.0
2021-07-02 06:00:00,2021-07-02 07:00:00,15.5,72.5,3.03,17.77,11.9,9.57,21.62,0.62,30.15,74.0,1.3,206.0,74.75,709.0,25.72,0.0
2021-07-02 07:00:00,2021-07-02 08:00:00,13.75,71.75,3.85,19.4,13.48,9.9,16.75,0.51,27.4,72.75,1.3,215.5,212.0,709.0,26.15,0.0
2021-07-02 08:00:00,2021-07-02 09:00:00,13.0,75.25,3.88,18.38,12.93,9.43,15.55,0.46,30.57,70.0,1.48,221.75,372.25,709.0,27.07,0.0
2021-07-02 09:00:00,2021-07-02 10:00:00,14.5,81.5,3.8,19.2,13.33,9.97,13.8,0.43,35.6,65.75,1.48,220.25,424.5,709.0,28.35,0.0
2021-07-02 10:00:00,2021-07-02 11:00:00,18.0,87.0,3.42,14.55,10.53,8.55,11.47,0.63,40.33,58.75,1.65,223.75,456.75,708.5,30.35,0.0
2021-07-02 11:00:00,2021-07-02 12:00:00,18.75,98.25,2.6,7.73,6.23,5.9,17.1,0.69,42.9,52.75,1.52,226.0,464.25,707.0,31.95,0.0
2021-07-02 12:00:00,2021-07-02 13:00:00,14.25,103.0,3.4,17.0,11.8,6.55,22.75,0.67,47.9,48.75,1.68,229.0,462.0,707.0,32.65,0.0
2021-07-02 13:00:00,2021-07-02 14:00:00,13.0,92.25,3.12,14.78,10.4,5.55,19.73,0.66,50.73,48.25,1.43,211.25,454.25,707.0,33.33,0.0
2021-07-02 14:00:00,2021-07-02 15:00:00,15.25,77.75,2.6,15.33,10.27,5.03,20.83,0.55,53.1,49.0,1.4,216.67,391.67,707.0,32.73,0.0
2021-07-02 15:00:00,2021-07-02 16:00:00,13.75,82.5,2.85,15.32,10.5,4.65,17.62,0.41,54.62,47.5,1.38,214.75,438.75,707.0,33.55,0.0
2021-07-02 16:00:00,2021-07-02 17:00:00,16.75,102.25,2.83,15.78,10.7,4.97,18.77,0.48,56.17,46.75,1.25,237.75,413.75,707.0,33.62,0.0
2021-07-02 17:00:00,2021-07-02 18:00:00,23.25,120.75,3.38,24.55,15.8,7.28,20.0,0.48,57.17,51.5,1.3,201.5,238.0,707.0,32.17,0.0
2021-07-02 18:00:00,2021-07-02 19:00:00,26.5,126.0,3.0,28.62,17.62,8.5,21.07,0.63,52.33,58.5,0.78,172.5,39.0,707.0,30.68,0.0
2021-07-02 19:00:00,2021-07-02 20:00:00,28.0,121.75,2.6,29.67,17.9,8.82,27.7,0.79,49.45,61.0,0.75,168.5,13.5,707.0,29.57,0.0
2021-07-02 20:00:00,2021-07-02 21:00:00,27.5,115.0,2.75,26.83,16.48,9.02,27.95,0.8,49.5,64.0,0.73,167.0,10.75,707.0,28.7,0.0
2021-07-02 21:00:00,2021-07-02 22:00:00,27.0,106.75,2.83,25.98,16.12,9.28,29.1,0.72,48.8,66.0,0.85,179.5,11.25,707.0,28.17,0.0
2021-07-02 22:00:00,2021-07-02 23:00:00,27.25,103.75,2.62,23.9,14.82,9.22,27.92,0.65,50.5,66.0,0.9,186.75,10.75,707.0,27.85,0.0
2021-07-02 23:00:00,2021-07-03 00:00:00,20.0,87.0,2.85,23.25,14.68,8.8,23.73,0.44,49.5,66.25,1.15,218.5,9.5,707.0,27.7,0.0
2021-07-03 00:00:00,2021-07-03 01:00:00,21.75,80.75,3.0,22.0,14.15,8.32,26.85,0.42,46.7,66.25,1.1,239.5,10.5,707.0,27.48,0.0
2021-07-03 01:00:00,2021-07-03 02:00:00,18.0,72.25,2.9,21.2,13.62,8.15,27.5,0.39,42.28,68.5,1.05,224.25,10.0,707.0,26.57,0.0
2021-07-03 02:00:00,2021-07-03 03:00:00,17.25,75.5,2.6,21.4,13.5,8.43,28.75,0.49,38.55,71.75,1.1,224.25,13.25,707.0,25.67,0.0
2021-07-03 03:00:00,2021-07-03 04:00:00,15.0,72.5,2.68,21.73,13.75,8.75,35.95,0.69,37.55,75.0,1.07,230.25,9.25,707.0,25.17,0.0
2021-07-03 04:00:00,2021-07-03 05:00:00,15.5,66.75,2.78,21.15,13.5,8.78,36.85,0.69,34.33,77.25,1.08,217.5,11.0,707.0,24.75,0.0
2021-07-03 05:00:00,2021-07-03 06:00:00,16.0,62.75,2.62,21.48,13.58,8.65,37.83,0.68,29.62,79.25,1.15,235.0,12.0,707.0,24.38,0.0
2021-07-03 06:00:00,2021-07-03 07:00:00,12.75,64.25,2.98,21.8,14.05,8.65,37.4,0.69,25.48,80.25,1.38,234.25,47.0,707.0,24.3,0.0
2021-07-03 07:00:00,2021-07-03 08:00:00,13.75,71.0,3.25,21.8,14.22,8.8,32.82,0.5,24.48,79.75,1.73,227.25,174.5,707.0,24.93,0.0
2021-07-03 08:00:00,2021-07-03 09:00:00,18.75,75.5,3.65,21.43,14.32,8.55,28.95,0.45,26.83,76.75,1.75,233.5,368.5,707.0,26.25,0.0
2021-07-03 09:00:00,2021-07-03 10:00:00,19.5,91.25,3.6,22.4,14.83,9.1,28.58,0.43,34.4,70.25,1.73,228.0,486.25,707.0,28.12,0.0
2021-07-03 10:00:00,2021-07-03 11:00:00,20.75,93.5,3.35,19.43,13.07,8.0,26.87,0.55,38.72,64.0,1.52,226.25,482.5,707.0,29.83,0.0
2021-07-03 11:00:00,2021-07-03 12:00:00,16.0,91.25,2.37,12.63,8.7,6.4,26.75,0.74,44.88,59.0,1.57,216.0,478.0,707.0,31.25,0.0
2021-07-03 12:00:00,2021-07-03 13:00:00,16.5,97.5,2.6,13.25,9.15,6.95,25.15,0.75,47.15,53.5,1.4,231.5,467.5,707.25,32.83,0.0
2021-07-03 13:00:00,2021-07-03 14:00:00,17.75,105.5,2.85,14.93,10.28,6.17,24.18,0.77,53.27,49.5,1.28,233.0,455.0,708.0,34.12,0.0
2021-07-03 14:00:00,2021-07-03 15:00:00,18.25,105.75,2.65,14.5,9.88,5.35,21.5,0.71,57.42,46.75,1.18,239.25,440.75,707.0,34.98,0.0
2021-07-03 15:00:00,2021-07-03 16:00:00,23.25,105.75,3.4,19.52,13.17,6.2,19.7,0.48,59.13,45.0,1.22,231.25,446.0,708.0,35.12,0.0
2021-07-03 16:00:00,2021-07-03 17:00:00,21.5,108.5,4.45,26.25,17.6,7.98,25.98,0.52,55.48,44.25,1.03,231.75,402.0,709.0,35.1,0.0
2021-07-03 17:00:00,2021-07-03 18:00:00,21.5,119.25,4.72,27.55,18.5,8.55,22.12,0.56,50.17,47.25,1.18,216.25,281.25,709.0,33.67,0.0
2021-07-03 18:00:00,2021-07-03 19:00:00,25.25,136.5,3.5,27.45,17.48,8.1,21.25,0.6,48.38,49.75,1.02,198.0,42.5,709.0,32.0,0.0
2021-07-03 19:00:00,2021-07-03 20:00:00,23.0,139.5,3.25,28.68,17.85,8.38,30.3,0.81,42.83,51.0,1.08,202.0,11.5,709.0,30.83,0.0
2021-07-03 20:00:00,2021-07-03 21:00:00,25.0,164.75,3.1,28.7,17.8,8.53,32.42,0.84,37.4,52.75,1.0,188.5,12.0,709.0,29.97,0.0
2021-07-03 21:00:00,2021-07-03 22:00:00,30.25,165.25,2.7,27.62,16.9,8.77,32.05,0.79,33.3,58.75,0.57,158.75,12.25,709.0,28.65,0.0
2021-07-03 22:00:00,2021-07-03 23:00:00,28.75,139.25,3.1,27.2,17.0,8.85,32.25,0.78,32.05,60.5,0.55,221.25,13.0,709.0,28.23,0.0
2021-07-03 23:00:00,2021-07-04 00:00:00,28.25,127.5,2.93,23.43,14.85,8.8,27.93,0.51,39.7,59.25,0.57,242.25,11.0,709.0,28.18,0.0
2021-07-04 00:00:00,2021-07-04 01:00:00,22.75,116.0,2.85,22.9,14.5,8.43,17.1,0.44,39.5,61.5,0.72,242.5,8.5,709.0,27.6,0.0
2021-07-04 01:00:00,2021-07-04 02:00:00,27.75,109.75,2.78,20.62,13.22,8.4,15.7,0.43,43.62,64.0,0.88,239.75,10.0,709.0,27.15,0.0
2021-07-04 02:00:00,2021-07-04 03:00:00,19.75,99.0,2.65,20.85,13.25,8.55,16.17,0.47,43.23,66.0,0.6,261.25,11.25,709.0,26.45,0.0
2021-07-04 03:00:00,2021-07-04 04:00:00,25.0,95.25,2.45,21.0,13.17,8.7,25.0,0.67,43.88,67.75,0.77,231.0,10.75,709.0,26.15,0.0
2021-07-04 04:00:00,2021-07-04 05:00:00,23.0,90.75,2.75,19.9,12.78,8.65,26.1,0.7,41.4,71.75,0.92,236.5,14.0,709.0,25.65,0.0
2021-07-04 05:00:00,2021-07-04 06:00:00,17.75,83.0,2.75,20.77,13.3,8.4,26.97,0.69,34.92,74.5,0.95,238.25,14.5,709.0,25.1,0.0
2021-07-04 06:00:00,2021-07-04 07:00:00,19.5,79.0,2.98,20.95,13.58,8.5,26.98,0.7,33.95,74.5,0.97,226.25,41.75,709.0,25.1,0.0
2021-07-04 07:00:00,2021-07-04 08:00:00,16.75,74.25,3.33,20.8,13.77,8.57,22.73,0.56,34.48,73.5,1.27,232.5,151.75,709.0,25.8,0.0
2021-07-04 08:00:00,2021-07-04 09:00:00,13.5,70.75,3.42,20.17,13.53,8.15,19.0,0.53,36.0,71.25,1.55,225.25,351.5,709.0,27.03,0.0
2021-07-04 09:00:00,2021-07-04 10:00:00,14.75,75.5,3.45,20.78,13.85,8.53,17.45,0.49,41.9,66.75,1.52,228.25,488.25,709.0,28.9,0.0
2021-07-04 10:00:00,2021-07-04 11:00:00,16.75,85.5,3.7,21.45,14.43,8.8,17.43,0.54,47.65,61.25,1.47,236.75,492.25,709.0,30.8,0.0
2021-07-04 11:00:00,2021-07-04 12:00:00,24.75,114.75,3.63,21.8,14.57,8.93,27.45,0.7,54.05,56.75,1.58,235.75,494.25,709.0,32.17,0.0
2021-07-04 12:00:00,2021-07-04 13:00:00,23.25,99.75,4.15,22.3,15.25,9.8,28.12,0.81,58.88,52.25,1.48,236.75,481.75,709.0,33.35,0.0
2021-07-04 13:00:00,2021-07-04 14:00:00,21.5,101.5,3.72,22.7,15.12,8.97,30.55,0.79,64.3,48.0,1.5,251.25,470.25,709.0,34.3,0.0
2021-07-04 14:00:00,2021-07-04 15:00:00,22.25,100.0,4.3,23.62,16.05,8.43,21.83,0.79,66.05,43.75,1.35,241.5,443.5,709.0,35.23,0.0
2021-07-04 15:00:00,2021-07-04 16:00:00,20.0,95.0,3.85,23.25,15.5,8.1,17.02,0.53,70.8,42.5,1.25,223.75,447.5,709.0,35.42,0.0
2021-07-04 16:00:00,2021-07-04 17:00:00,19.0,80.5,3.92,23.85,15.85,8.05,17.32,0.52,69.62,41.75,1.05,217.5,408.75,709.0,35.62,0.0
2021-07-04 17:00:00,2021-07-04 18:00:00,17.67,87.0,3.42,26.38,16.83,7.85,16.3,0.6,66.83,45.75,1.02,229.75,242.0,709.0,34.25,0.0
2021-07-04 18:00:00,2021-07-04 19:00:00,21.75,109.75,5.38,34.67,22.82,8.02,16.15,1.19,49.3,55.75,1.15,262.5,35.75,709.0,31.7,0.0
2021-07-04 19:00:00,2021-07-04 20:00:00,25.0,137.0,7.32,44.45,29.6,8.62,23.4,1.83,32.52,59.0,0.75,284.5,12.25,709.0,30.6,0.0
2021-07-04 20:00:00,2021-07-04 21:00:00,27.75,139.0,5.3,32.5,21.6,9.93,26.65,1.21,39.35,62.0,0.95,216.25,11.75,709.0,29.45,0.0
2021-07-04 21:00:00,2021-07-04 22:00:00,25.5,102.75,3.48,24.73,16.0,8.45,26.4,0.79,48.75,65.5,1.18,223.5,12.25,709.0,28.45,0.0
2021-07-04 22:00:00,2021-07-04 23:00:00,19.25,82.25,3.2,22.77,14.73,8.62,26.6,0.73,55.83,69.5,1.25,261.0,10.5,709.0,27.27,0.0
2021-07-04 23:00:00,2021-07-05 00:00:00,15.0,73.25,2.97,22.55,14.4,8.72,21.93,0.6,58.05,69.25,0.97,243.75,11.25,709.0,26.95,0.0
2021-07-05 00:00:00,2021-07-05 01:00:00,19.0,60.5,2.98,21.65,13.93,8.5,12.48,0.49,58.48,69.5,0.95,241.0,11.5,709.0,26.73,0.0
2021-07-05 01:00:00,2021-07-05 02:00:00,22.25,55.5,2.6,20.88,13.22,8.3,9.4,0.48,55.93,70.25,0.88,238.75,9.0,709.0,26.52,0.0
