From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-04-23 01:00:00,2022-04-23 02:00:00,4.0,10.75,0.9,3.08,2.38,8.65,11.27,0.29,13.62,0.38,3.25,,,,29.38,79.5,1.4,182.0,1.0,755.0,,30.7,0.0
2022-04-23 02:00:00,2022-04-23 03:00:00,5.67,14.5,1.43,2.8,2.65,7.05,5.02,0.33,8.41,0.3,3.3,,,,27.85,81.0,1.0,179.0,1.0,755.0,,30.4,0.0
2022-04-23 03:00:00,2022-04-23 04:00:00,17.0,39.5,2.25,9.25,6.75,6.12,15.8,0.38,8.68,0.47,8.67,,,,27.85,81.5,1.05,178.25,1.0,755.0,,29.58,0.0
2022-04-23 04:00:00,2022-04-23 05:00:00,32.75,60.5,2.35,9.7,7.08,5.95,24.35,0.32,7.26,0.45,14.93,,,,28.15,82.5,0.68,178.0,1.0,755.0,,29.37,0.0
2022-04-23 05:00:00,2022-04-23 06:00:00,8.0,23.67,4.25,13.25,10.47,6.1,23.53,0.39,5.47,0.4,8.28,,,,28.82,83.25,0.5,178.0,1.0,755.0,,29.2,0.0
2022-04-23 06:00:00,2022-04-23 07:00:00,10.0,41.25,8.95,17.5,16.6,7.9,9.1,0.61,3.49,0.57,9.65,,,,30.15,84.25,0.9,178.0,18.75,755.75,,29.15,0.0
2022-04-23 07:00:00,2022-04-23 08:00:00,20.5,76.25,12.03,15.88,18.2,10.78,7.23,0.74,6.73,0.83,16.75,,,,30.4,81.0,1.02,110.25,59.5,756.75,,30.48,0.0
2022-04-23 08:00:00,2022-04-23 09:00:00,28.25,80.25,3.75,7.33,6.93,9.17,8.78,0.48,15.64,0.85,11.55,,,,30.62,69.75,1.1,238.75,67.75,757.0,,32.9,0.0
2022-04-23 09:00:00,2022-04-23 10:00:00,12.0,49.5,1.53,3.4,3.05,9.68,13.37,0.34,21.98,0.82,8.65,,,,29.68,66.25,1.42,225.5,89.0,757.0,,33.33,0.0
2022-04-23 10:00:00,2022-04-23 11:00:00,15.0,35.0,1.28,3.2,2.73,7.6,13.97,0.35,21.43,0.8,9.35,,,,27.07,63.5,2.82,191.5,77.25,757.0,,33.72,0.0
2022-04-23 11:00:00,2022-04-23 12:00:00,15.0,32.0,1.53,2.4,2.53,6.43,16.5,0.35,22.16,0.65,7.9,,,,27.12,63.25,3.38,182.75,210.5,756.5,,33.8,0.0
2022-04-23 12:00:00,2022-04-23 13:00:00,,32.0,1.55,1.95,2.3,5.1,19.02,0.55,24.28,0.5,6.58,,,,26.72,62.75,3.42,181.0,488.5,756.0,,33.8,0.0
2022-04-23 13:00:00,2022-04-23 14:00:00,1.0,30.25,1.25,1.93,2.02,4.85,20.87,0.31,18.96,0.35,4.32,,,,28.15,64.25,3.52,176.75,420.75,755.25,,33.6,0.0
2022-04-23 14:00:00,2022-04-23 15:00:00,1.0,25.0,1.57,2.1,2.42,7.55,5.97,0.37,19.37,0.3,3.75,,,,30.3,68.5,3.67,176.0,367.5,754.25,,33.12,0.0
2022-04-23 15:00:00,2022-04-23 16:00:00,1.5,22.25,1.38,1.75,2.05,9.48,1.5,0.32,20.65,0.28,3.4,,,,30.62,69.25,3.48,179.5,336.25,753.25,,33.05,0.0
2022-04-23 16:00:00,2022-04-23 17:00:00,2.75,14.75,1.4,1.6,2.0,8.78,9.75,0.36,18.38,0.2,3.22,,,,30.65,69.75,3.5,182.5,218.5,753.0,,32.7,0.0
2022-04-23 17:00:00,2022-04-23 18:00:00,4.0,19.25,1.53,2.0,2.27,8.05,9.77,0.32,19.75,0.2,3.4,,,,29.87,73.0,3.33,190.75,49.25,753.25,,31.97,0.0
2022-04-23 18:00:00,2022-04-23 19:00:00,10.25,26.75,1.35,4.15,3.3,6.78,13.22,0.39,19.16,0.25,3.95,,,,27.45,74.75,3.1,182.5,2.25,754.5,,31.48,0.0
2022-04-23 19:00:00,2022-04-23 20:00:00,10.75,28.25,1.0,5.17,3.6,5.42,2.67,0.39,19.11,0.3,4.22,,,,27.88,77.0,2.88,195.5,1.0,755.75,,31.15,0.0
2022-04-23 20:00:00,2022-04-23 21:00:00,9.75,25.5,1.12,4.45,3.27,4.5,9.0,0.42,19.42,0.3,4.22,,,,27.93,76.25,2.73,197.0,1.0,756.75,,31.2,0.0
2022-04-23 21:00:00,2022-04-23 22:00:00,8.25,20.75,1.2,3.3,2.7,4.65,12.3,0.35,16.83,0.3,3.98,,,,28.38,79.25,2.25,205.5,1.0,757.5,,31.1,0.0
2022-04-23 22:00:00,2022-04-23 23:00:00,5.5,11.25,1.25,2.47,2.33,4.75,12.47,0.36,22.4,0.33,3.65,,,,30.15,79.5,2.15,213.0,1.0,758.0,,31.08,0.0
2022-04-23 23:00:00,2022-04-24 00:00:00,3.25,12.75,1.1,1.9,1.92,5.95,5.4,0.24,21.22,0.3,3.48,,,,30.55,81.25,1.45,243.0,1.0,757.25,,30.83,0.0
2022-04-24 00:00:00,2022-04-24 01:00:00,1.0,12.75,1.18,1.67,1.85,6.55,8.18,0.32,19.46,0.3,3.42,,,,30.48,83.75,1.4,254.0,1.0,756.5,,30.38,0.0
2022-04-24 01:00:00,2022-04-24 02:00:00,3.0,6.5,1.23,3.35,2.8,6.33,8.77,0.27,16.89,0.3,3.65,,,,30.15,85.0,0.88,255.0,1.0,755.25,,30.05,0.0
2022-04-24 02:00:00,2022-04-24 03:00:00,4.5,10.0,0.98,5.15,3.52,5.67,11.4,0.3,10.17,0.3,3.9,,,,27.72,83.75,0.82,280.25,1.0,754.5,,29.92,0.0
2022-04-24 03:00:00,2022-04-24 04:00:00,9.0,16.0,1.32,4.95,3.67,4.8,13.2,0.3,19.16,0.3,3.85,,,,27.8,82.5,0.8,300.0,1.0,754.0,,29.85,0.0
2022-04-24 04:00:00,2022-04-24 05:00:00,7.0,18.0,1.23,4.48,3.35,4.23,2.42,0.3,18.2,0.3,3.78,,,,27.85,81.25,0.57,300.0,1.0,754.0,,29.73,0.0
2022-04-24 05:00:00,2022-04-24 06:00:00,6.75,19.0,1.27,5.22,3.83,4.15,,0.38,19.2,0.28,3.85,,,,28.2,80.25,0.3,300.0,1.25,754.0,,29.78,0.0
2022-04-24 06:00:00,2022-04-24 07:00:00,6.25,34.5,2.2,12.6,8.5,7.48,16.73,0.63,16.5,0.35,3.92,,,,29.8,79.25,0.32,300.0,30.75,754.0,,30.45,0.0
2022-04-24 07:00:00,2022-04-24 08:00:00,7.0,63.0,3.3,10.6,8.35,10.7,12.53,0.19,20.14,0.53,5.72,,,,30.4,72.5,0.73,289.25,98.75,754.75,,32.27,0.0
2022-04-24 08:00:00,2022-04-24 09:00:00,6.75,31.25,1.77,3.75,3.47,10.32,20.17,0.26,27.86,0.4,4.28,,,,30.55,70.5,1.48,218.75,60.75,756.0,,32.57,0.0
2022-04-24 09:00:00,2022-04-24 10:00:00,5.5,17.5,1.05,3.0,2.45,9.7,23.8,,31.21,0.45,4.43,,,,30.35,69.75,2.23,192.0,63.5,756.0,,32.75,0.0
2022-04-24 10:00:00,2022-04-24 11:00:00,4.5,20.0,1.38,2.4,2.38,7.68,19.33,0.2,31.02,0.4,4.3,,,,27.2,68.5,2.67,176.5,60.25,755.75,,32.98,0.0
2022-04-24 11:00:00,2022-04-24 12:00:00,5.5,20.75,1.3,2.07,2.13,5.87,17.2,0.5,28.38,0.4,4.05,,,,26.97,67.0,3.1,174.25,250.75,755.0,,33.2,0.0
2022-04-24 12:00:00,2022-04-24 13:00:00,4.0,14.75,0.9,2.45,2.0,4.05,12.0,0.6,28.07,0.4,3.8,,,,26.73,64.75,3.05,182.0,482.0,754.25,,33.55,0.0
2022-04-24 13:00:00,2022-04-24 14:00:00,4.25,16.25,1.27,1.82,2.0,3.6,9.43,0.19,27.13,0.3,3.5,,,,27.57,62.25,2.95,175.5,458.25,753.25,,33.85,0.0
2022-04-24 14:00:00,2022-04-24 15:00:00,5.0,12.75,1.5,1.23,1.88,5.0,9.38,0.47,23.8,0.27,2.95,,,,29.88,60.5,3.42,176.25,396.0,752.75,,33.75,0.0
2022-04-24 15:00:00,2022-04-24 16:00:00,,9.5,1.18,1.5,1.8,8.57,0.8,0.38,23.84,0.2,2.75,,,,30.68,63.5,3.2,182.5,304.75,752.0,,33.45,0.0
2022-04-24 16:00:00,2022-04-24 17:00:00,,12.75,1.32,2.1,2.2,8.38,8.08,0.59,23.75,0.2,2.8,,,,30.75,66.5,2.73,185.25,195.0,751.75,,33.1,0.0
2022-04-24 17:00:00,2022-04-24 18:00:00,,18.25,1.65,1.78,2.28,7.95,9.6,0.17,23.47,0.2,2.7,,,,30.65,71.25,2.6,173.25,69.5,752.0,,32.33,0.0
2022-04-24 18:00:00,2022-04-24 19:00:00,7.0,17.5,1.15,2.12,2.02,7.4,12.2,0.07,23.02,0.2,2.7,,,,27.83,73.75,2.3,166.0,3.0,752.5,,31.7,0.0
2022-04-24 19:00:00,2022-04-24 20:00:00,7.0,13.75,1.15,3.1,2.58,6.35,4.87,0.18,20.37,0.22,3.1,,,,27.85,76.25,2.23,168.0,1.0,753.5,,31.28,0.0
2022-04-24 20:00:00,2022-04-24 21:00:00,6.5,13.75,1.12,3.15,2.58,5.15,13.4,,19.65,0.28,3.35,,,,27.93,77.5,1.98,172.75,1.0,754.25,,31.17,0.0
2022-04-24 21:00:00,2022-04-24 22:00:00,5.0,8.25,0.75,4.17,2.88,4.53,16.57,0.13,18.42,0.3,3.6,,,,28.02,78.5,2.12,163.5,1.0,755.0,,31.1,0.0
2022-04-24 22:00:00,2022-04-24 23:00:00,5.0,11.75,1.03,3.42,2.65,4.6,8.4,0.79,16.97,0.3,3.42,,,,29.57,79.25,2.18,193.0,1.0,755.0,,31.05,0.0
2022-04-24 23:00:00,2022-04-25 00:00:00,,9.75,1.3,2.0,2.1,5.97,0.85,,17.77,0.3,3.23,,,,30.27,80.5,2.15,191.25,1.0,754.5,,30.82,0.0
2022-04-25 00:00:00,2022-04-25 01:00:00,,5.75,0.95,1.95,1.82,6.93,5.8,0.06,17.25,0.3,3.02,,,,30.25,81.75,1.83,203.5,1.0,754.0,,30.58,0.0
2022-04-25 01:00:00,2022-04-25 02:00:00,,4.5,1.27,2.12,2.17,6.5,5.17,0.54,16.34,0.28,2.9,,,,30.4,82.0,1.62,192.5,1.0,753.0,,30.4,0.0
2022-04-25 02:00:00,2022-04-25 03:00:00,1.0,4.0,0.83,2.33,1.88,6.0,12.1,0.13,15.39,0.25,3.05,,,,28.05,81.0,1.18,192.5,1.0,753.0,,30.32,0.0
2022-04-25 03:00:00,2022-04-25 04:00:00,3.75,10.75,1.5,5.7,4.25,6.4,18.13,0.08,7.16,0.23,3.33,,,,27.73,84.25,1.23,225.0,1.0,753.0,,29.67,0.0
2022-04-25 04:00:00,2022-04-25 05:00:00,14.75,24.5,1.6,12.12,7.75,7.27,6.88,1.18,5.74,1.25,4.65,,,,27.9,88.0,1.23,307.5,1.0,753.0,,28.68,0.0
2022-04-25 05:00:00,2022-04-25 06:00:00,22.0,34.0,1.28,9.65,6.2,5.03,3.85,0.69,6.17,0.9,4.38,,,,27.85,87.5,1.18,267.0,1.0,753.75,,28.6,0.0
2022-04-25 06:00:00,2022-04-25 07:00:00,16.75,39.25,2.3,9.43,6.9,4.85,16.2,0.37,6.52,0.88,4.17,,,,29.48,87.75,1.25,281.0,24.75,754.25,,28.52,0.0
2022-04-25 07:00:00,2022-04-25 08:00:00,9.75,37.5,2.58,8.15,6.4,6.25,13.6,,10.88,0.95,4.42,,,,30.27,83.25,1.75,290.0,82.0,755.25,,29.95,0.0
2022-04-25 08:00:00,2022-04-25 09:00:00,9.0,40.25,2.4,5.6,4.92,7.83,26.23,0.21,15.81,0.93,4.38,,,,30.55,78.0,2.17,267.25,71.25,756.0,,31.38,0.0
2022-04-25 09:00:00,2022-04-25 10:00:00,8.25,44.0,2.2,4.17,4.03,7.82,25.83,0.5,19.69,0.75,3.83,,,,30.67,72.5,2.35,240.25,111.5,756.0,,32.2,0.0
2022-04-25 10:00:00,2022-04-25 11:00:00,8.5,43.25,2.73,5.03,4.9,7.92,14.9,0.68,22.4,0.53,4.25,,,,27.77,68.0,1.95,217.5,137.75,755.25,,33.38,0.0
2022-04-25 11:00:00,2022-04-25 12:00:00,14.0,39.5,1.77,4.07,3.57,5.77,13.2,0.45,23.5,0.57,5.15,,,,27.25,67.0,2.85,187.25,316.0,754.75,,33.92,0.0
2022-04-25 12:00:00,2022-04-25 13:00:00,8.0,34.0,2.0,2.4,2.9,4.35,19.0,0.39,22.89,0.5,4.28,,,,27.17,66.75,3.12,188.0,470.25,754.0,,33.88,0.0
2022-04-25 13:00:00,2022-04-25 14:00:00,7.25,29.75,1.5,2.15,2.4,4.0,18.57,0.33,19.77,0.43,4.05,,,,27.18,66.25,3.27,187.75,444.25,753.0,,33.8,0.0
2022-04-25 14:00:00,2022-04-25 15:00:00,5.0,23.75,1.43,1.93,2.2,4.12,14.6,0.24,18.31,0.35,3.3,,,,29.7,67.5,3.4,191.0,382.75,752.0,,33.5,0.0
2022-04-25 15:00:00,2022-04-25 16:00:00,,17.5,1.73,2.15,2.55,6.6,6.47,0.24,16.9,0.22,3.85,,,,30.7,66.75,3.15,192.5,295.25,751.5,,33.4,0.0
2022-04-25 16:00:00,2022-04-25 17:00:00,,18.25,1.55,2.02,2.33,8.07,8.5,0.22,14.21,0.2,3.5,,,,30.75,69.75,3.55,189.25,180.0,751.0,,32.65,0.0
2022-04-25 17:00:00,2022-04-25 18:00:00,,18.75,1.75,2.75,2.9,7.62,6.4,0.29,12.83,0.2,3.33,,,,30.68,72.25,3.3,194.0,61.25,751.0,,32.03,0.0
2022-04-25 18:00:00,2022-04-25 19:00:00,15.0,27.5,1.25,3.88,3.05,6.93,17.95,0.3,12.6,0.23,3.47,,,,28.35,74.75,3.0,193.5,2.75,752.0,,31.58,0.0
2022-04-25 19:00:00,2022-04-25 20:00:00,12.5,27.0,1.45,4.68,3.67,5.7,12.8,0.3,10.8,0.28,4.08,,,,27.83,76.75,2.48,198.5,1.0,753.25,,31.4,0.0
2022-04-25 20:00:00,2022-04-25 21:00:00,4.5,20.25,1.48,4.58,3.62,4.35,10.02,0.28,10.69,0.33,4.38,,,,27.85,77.0,2.38,203.25,1.0,754.25,,31.35,0.0
2022-04-25 21:00:00,2022-04-25 22:00:00,3.0,16.25,1.15,4.4,3.27,3.95,10.43,0.4,9.32,0.3,4.05,,,,27.98,78.75,2.2,203.75,1.0,755.0,,31.17,0.0
2022-04-25 22:00:00,2022-04-25 23:00:00,,9.75,1.0,3.25,2.55,3.97,16.02,0.3,10.46,0.3,3.67,,,,29.27,80.5,2.5,202.0,1.0,755.0,,30.98,0.0
2022-04-25 23:00:00,2022-04-26 00:00:00,,5.25,0.9,2.47,2.08,3.9,8.97,0.34,10.84,0.3,3.27,,,,30.33,81.0,2.0,198.25,1.0,754.0,,30.78,0.0
2022-04-26 00:00:00,2022-04-26 01:00:00,,5.25,1.12,2.07,2.07,5.15,9.3,0.35,11.05,0.25,3.12,,,,30.27,82.0,1.5,206.25,1.0,753.75,,30.58,0.0
2022-04-26 01:00:00,2022-04-26 02:00:00,,11.75,1.2,1.75,1.9,5.97,7.97,0.34,11.04,0.38,3.25,,,,30.38,82.5,1.6,208.75,1.0,753.0,,30.48,0.0
2022-04-26 02:00:00,2022-04-26 03:00:00,6.0,11.0,1.35,2.88,2.62,5.7,8.45,0.38,8.21,0.3,3.25,,,,28.65,84.75,0.95,283.25,1.0,753.0,,29.75,0.0
2022-04-26 03:00:00,2022-04-26 04:00:00,6.5,13.75,1.25,7.5,4.97,5.5,14.9,0.42,4.83,0.33,4.0,,,,27.45,86.75,0.92,291.5,1.0,753.0,,29.15,0.0
2022-04-26 04:00:00,2022-04-26 05:00:00,8.25,19.75,1.6,7.5,5.3,4.75,8.4,0.43,5.27,0.4,4.25,,,,27.77,88.0,1.17,292.0,1.0,753.75,,28.65,0.0
2022-04-26 05:00:00,2022-04-26 06:00:00,9.25,15.5,1.5,9.8,6.48,4.43,6.8,0.5,4.63,0.45,4.12,,,,27.88,88.0,1.15,313.75,1.0,754.5,,28.6,0.0
2022-04-26 06:00:00,2022-04-26 07:00:00,9.75,30.5,2.62,11.5,8.25,4.72,11.93,0.57,5.08,0.68,4.8,,,,28.98,87.0,1.05,319.5,25.75,755.0,,28.92,0.0
2022-04-26 07:00:00,2022-04-26 08:00:00,9.25,50.25,2.75,8.03,6.5,5.78,10.4,0.53,9.45,0.75,4.88,,,,30.2,82.75,1.67,256.75,80.75,755.25,,30.12,0.0
2022-04-26 08:00:00,2022-04-26 09:00:00,9.0,42.0,2.1,4.1,3.88,8.68,21.6,0.45,14.12,0.7,4.7,,,,30.48,77.25,1.9,259.5,60.75,756.0,,31.55,0.0
2022-04-26 09:00:00,2022-04-26 10:00:00,6.0,41.25,1.9,4.78,4.1,9.85,23.73,0.41,18.7,0.55,3.72,,,,30.65,69.5,2.08,255.5,113.0,756.0,,32.7,0.0
2022-04-26 10:00:00,2022-04-26 11:00:00,7.75,38.5,1.95,4.17,3.8,10.07,12.97,0.3,23.3,0.43,3.25,,,,28.43,63.5,2.1,237.75,122.0,755.75,,33.92,0.0
2022-04-26 11:00:00,2022-04-26 12:00:00,12.75,36.5,2.1,3.73,3.7,7.8,10.3,0.41,26.12,0.43,3.72,,,,27.3,67.0,2.5,205.0,331.25,755.0,,34.02,0.0
2022-04-26 12:00:00,2022-04-26 13:00:00,11.0,33.75,1.25,2.75,2.45,4.8,16.1,0.45,26.79,0.4,3.92,,,,27.25,68.0,3.48,190.5,455.25,754.0,,33.85,0.0
2022-04-26 13:00:00,2022-04-26 14:00:00,7.75,29.75,1.38,2.18,2.27,4.53,13.23,0.39,22.43,0.38,3.88,,,,27.38,69.5,3.15,189.75,436.25,753.0,,33.7,0.0
2022-04-26 14:00:00,2022-04-26 15:00:00,5.5,28.0,1.43,2.0,2.23,5.5,13.13,0.36,22.75,0.3,3.28,,,,28.9,70.25,3.28,182.5,385.75,752.25,,33.52,0.0
2022-04-26 15:00:00,2022-04-26 16:00:00,1.0,24.75,1.57,2.3,2.5,6.3,9.5,0.43,21.21,0.27,2.3,,,,30.77,71.5,3.15,187.0,298.75,752.0,,33.23,0.0
2022-04-26 16:00:00,2022-04-26 17:00:00,,23.5,1.33,2.5,2.4,9.0,11.4,0.42,19.13,0.2,2.33,,,,30.8,73.0,3.2,181.75,183.0,752.0,,32.7,0.0
2022-04-26 17:00:00,2022-04-26 18:00:00,5.0,23.0,1.38,2.25,2.33,8.95,11.43,0.43,17.69,0.22,2.52,,,,30.7,75.0,3.27,186.5,61.25,752.0,,32.0,0.0
2022-04-26 18:00:00,2022-04-26 19:00:00,6.0,27.5,1.23,4.52,3.38,7.85,15.8,0.51,15.8,0.28,2.85,,,,29.18,77.75,2.85,192.75,2.75,752.5,,31.62,0.0
2022-04-26 19:00:00,2022-04-26 20:00:00,9.0,29.75,1.2,4.35,3.3,6.05,16.0,0.47,8.05,0.3,3.65,,,,27.52,80.25,2.6,190.25,1.0,753.5,,31.28,0.0
2022-04-26 20:00:00,2022-04-26 21:00:00,8.0,23.0,0.92,4.2,3.0,4.78,3.3,0.46,6.27,0.3,3.67,,,,27.9,81.5,2.23,195.75,1.0,754.5,,31.12,0.0
2022-04-26 21:00:00,2022-04-26 22:00:00,4.0,23.25,1.15,4.15,3.12,4.03,0.35,0.4,8.77,0.3,3.7,,,,27.85,81.75,2.3,193.0,1.0,755.0,,30.98,0.0
2022-04-26 22:00:00,2022-04-26 23:00:00,1.0,20.5,1.2,3.2,2.67,4.25,17.8,0.33,13.37,0.3,3.6,,,,28.93,82.5,2.2,190.5,1.0,755.0,,30.87,0.0
2022-04-26 23:00:00,2022-04-27 00:00:00,,10.75,1.15,1.77,1.9,4.5,19.17,0.39,11.08,0.25,2.95,,,,30.25,83.25,2.0,192.5,1.0,755.0,,30.75,0.0
2022-04-27 00:00:00,2022-04-27 01:00:00,,11.5,1.02,1.55,1.7,4.05,3.27,0.38,11.75,0.2,2.95,,,,30.48,84.0,1.7,187.5,1.0,754.25,,30.52,0.0
2022-04-27 01:00:00,2022-04-27 02:00:00,,6.5,1.1,1.3,1.62,4.72,3.93,0.35,11.31,0.2,2.92,,,,30.6,85.0,1.77,202.0,1.0,753.5,,30.32,0.0
2022-04-27 02:00:00,2022-04-27 03:00:00,2.0,5.25,1.1,1.62,1.75,6.03,13.4,0.33,10.35,0.2,2.9,,,,29.58,84.5,1.35,201.0,1.0,753.0,,30.3,0.0
2022-04-27 03:00:00,2022-04-27 04:00:00,2.5,7.25,0.95,1.75,1.7,6.38,23.4,0.39,8.59,0.25,3.07,,,,27.6,84.25,0.88,197.0,1.0,753.0,,30.15,0.0
2022-04-27 04:00:00,2022-04-27 05:00:00,6.5,15.0,4.65,15.75,12.18,6.2,10.85,0.66,2.35,0.3,3.65,,,,27.98,88.25,0.8,230.0,1.0,753.0,,29.4,0.0
2022-04-27 05:00:00,2022-04-27 06:00:00,19.75,36.0,6.75,17.52,14.8,10.8,7.3,1.05,,1.5,5.05,,,,28.05,91.0,0.78,230.0,1.0,754.0,,28.73,0.0
2022-04-27 06:00:00,2022-04-27 07:00:00,34.25,65.5,10.82,22.07,20.52,9.22,13.83,1.06,6.96,2.45,5.4,,,,28.73,90.75,0.72,16.75,23.75,754.25,,28.88,0.0
2022-04-27 07:00:00,2022-04-27 08:00:00,24.5,67.75,5.1,11.53,10.28,7.98,23.77,0.73,6.54,2.38,5.3,,,,30.02,85.5,1.02,313.25,86.0,755.25,,30.27,0.0
2022-04-27 08:00:00,2022-04-27 09:00:00,18.0,49.25,2.55,6.55,5.55,7.32,19.12,0.48,11.78,1.8,5.0,,,,30.7,79.0,1.52,236.0,98.75,756.0,,31.65,0.0
2022-04-27 09:00:00,2022-04-27 10:00:00,10.25,37.25,1.85,2.92,3.05,11.07,18.37,0.35,11.95,1.2,4.03,,,,30.77,69.5,2.6,213.5,112.25,756.0,,32.85,0.0
2022-04-27 10:00:00,2022-04-27 11:00:00,4.25,26.0,1.68,2.12,2.5,11.95,10.1,0.33,12.85,0.92,3.8,,,,29.8,66.0,2.88,208.0,87.5,755.25,,33.38,0.0
2022-04-27 11:00:00,2022-04-27 12:00:00,3.0,26.25,2.23,2.13,2.97,9.07,6.1,0.37,14.09,0.8,4.52,,,,27.25,62.75,2.88,205.0,349.75,754.75,,33.88,0.0
2022-04-27 12:00:00,2022-04-27 13:00:00,5.25,25.75,1.65,1.55,2.15,4.0,10.75,0.41,15.4,0.67,5.22,,,,27.48,67.25,3.23,190.5,484.5,753.75,,33.58,0.0
2022-04-27 13:00:00,2022-04-27 14:00:00,3.0,22.0,1.67,2.17,2.52,4.2,9.2,0.37,12.55,0.55,3.9,,,,27.58,68.75,2.95,184.25,461.75,752.5,,33.8,0.0
2022-04-27 14:00:00,2022-04-27 15:00:00,,20.25,1.73,1.9,2.4,4.9,11.35,0.34,11.34,0.43,3.25,,,,28.5,68.75,3.25,180.25,399.25,751.5,,33.4,0.0
2022-04-27 15:00:00,2022-04-27 16:00:00,,14.25,1.68,1.18,1.98,8.3,11.17,0.44,10.03,0.27,2.3,,,,30.47,70.75,3.42,177.75,313.5,751.0,,32.92,0.0
2022-04-27 16:00:00,2022-04-27 17:00:00,,12.75,1.72,0.93,1.88,10.65,11.78,0.44,9.71,0.2,1.98,,,,30.65,72.5,3.4,179.75,197.75,751.0,,32.55,0.0
2022-04-27 17:00:00,2022-04-27 18:00:00,,18.0,1.88,2.1,2.6,9.03,13.8,0.37,8.98,0.23,2.12,,,,30.7,76.0,3.35,187.25,68.5,751.0,,31.95,0.0
2022-04-27 18:00:00,2022-04-27 19:00:00,1.0,25.75,1.85,4.03,3.65,8.0,17.15,0.44,8.71,0.3,2.8,,,,30.0,78.0,3.15,186.5,2.75,752.0,,31.32,0.0
2022-04-27 19:00:00,2022-04-27 20:00:00,1.5,21.25,1.7,3.75,3.38,6.4,17.6,0.48,5.84,0.3,3.2,,,,27.8,80.5,2.92,191.25,1.0,752.75,,31.02,0.0
2022-04-27 20:00:00,2022-04-27 21:00:00,2.5,17.0,1.45,3.42,3.03,5.1,17.15,0.47,4.31,0.3,3.4,,,,28.12,82.5,2.77,197.5,1.0,753.75,,30.8,0.0
2022-04-27 21:00:00,2022-04-27 22:00:00,1.0,10.75,1.4,3.45,2.95,4.05,18.1,0.39,7.32,0.27,3.38,,,,28.07,81.5,2.67,198.0,1.0,755.0,,30.8,0.0
2022-04-27 22:00:00,2022-04-27 23:00:00,,9.75,1.2,2.67,2.38,3.9,10.32,0.37,6.49,0.3,3.28,,,,28.5,82.25,2.17,203.5,1.0,755.0,,30.67,0.0
2022-04-27 23:00:00,2022-04-28 00:00:00,,11.0,1.25,1.98,2.03,3.93,6.83,0.36,6.36,0.28,2.98,,,,29.95,82.0,1.4,212.0,1.0,754.75,,30.58,0.0
2022-04-28 00:00:00,2022-04-28 01:00:00,,14.5,1.45,0.83,1.65,4.15,7.03,0.37,7.11,0.3,2.92,,,,30.38,83.25,1.1,220.0,1.0,754.0,,30.38,0.0
2022-04-28 01:00:00,2022-04-28 02:00:00,,6.75,1.28,1.85,2.03,7.0,11.1,0.37,5.83,0.3,3.05,,,,30.43,85.0,0.97,220.0,1.0,754.0,,29.88,0.0
2022-04-28 02:00:00,2022-04-28 03:00:00,2.0,6.75,1.35,4.43,3.45,8.1,13.5,0.44,4.62,0.3,3.52,,,,30.23,87.25,1.1,271.75,1.0,754.0,,29.22,0.0
2022-04-28 03:00:00,2022-04-28 04:00:00,6.5,14.0,1.4,9.27,6.07,8.28,19.7,0.58,3.3,0.53,3.93,,,,27.82,89.5,0.97,300.5,1.0,753.75,,28.48,0.0
2022-04-28 04:00:00,2022-04-28 05:00:00,18.5,29.75,2.4,11.0,7.78,6.83,12.47,0.65,1.23,0.65,4.03,,,,28.1,90.0,1.0,300.25,1.0,754.0,,28.28,0.0
2022-04-28 05:00:00,2022-04-28 06:00:00,16.0,37.75,5.08,13.0,11.05,6.33,7.0,0.61,1.05,0.92,4.25,,,,28.1,90.0,1.1,301.0,1.0,754.75,,28.13,0.0
2022-04-28 06:00:00,2022-04-28 07:00:00,22.75,58.0,12.2,14.72,17.73,5.83,11.43,0.72,1.89,0.97,4.85,,,,28.27,88.0,1.1,304.25,29.25,755.25,,28.52,0.0
2022-04-28 07:00:00,2022-04-28 08:00:00,21.75,63.75,5.55,11.05,10.4,10.15,13.17,0.61,5.16,1.0,4.75,,,,30.02,82.5,1.53,281.75,83.75,756.0,,30.2,0.0
2022-04-28 08:00:00,2022-04-28 09:00:00,10.5,48.0,2.75,4.2,4.45,11.62,26.05,0.49,9.82,0.9,4.5,,,,30.62,77.5,2.1,248.0,47.0,756.25,,31.53,0.0
2022-04-28 09:00:00,2022-04-28 10:00:00,5.75,34.75,1.92,4.2,3.8,11.62,26.93,0.41,15.47,0.75,4.22,,,,30.62,68.25,2.42,241.5,110.5,757.0,,32.92,0.0
2022-04-28 10:00:00,2022-04-28 11:00:00,4.75,43.0,2.25,3.85,3.85,12.03,15.53,0.35,17.23,0.75,5.3,,,,30.33,67.0,2.4,209.75,100.0,756.0,,33.9,0.0
