From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Xylene (ug/m3)
2021-09-12 00:00:00,2021-09-12 01:00:00,0.97,18.92,21.48,9.6,22.88,5.07,1.65,0.7,0.0,0.0,,,0.0
2021-09-12 01:00:00,2021-09-12 02:00:00,,15.95,21.57,9.49,22.86,5.11,1.99,0.67,0.0,0.0,,,0.0
2021-09-12 02:00:00,2021-09-12 03:00:00,,14.07,21.53,9.54,22.86,5.33,2.42,0.64,0.0,0.0,,,0.0
2021-09-12 03:00:00,2021-09-12 04:00:00,,17.07,21.42,9.68,22.91,5.25,2.1,0.62,0.0,0.0,,,0.0
2021-09-12 04:00:00,2021-09-12 05:00:00,,19.79,21.39,9.65,22.84,5.22,1.84,0.6,0.0,0.0,,,0.0
2021-09-12 05:00:00,2021-09-12 06:00:00,,11.18,21.43,9.68,22.91,5.48,2.1,0.59,0.0,0.0,,,0.0
2021-09-12 06:00:00,2021-09-12 07:00:00,,18.98,21.49,9.71,23.0,5.43,2.17,0.58,0.0,0.0,,,0.0
2021-09-12 07:00:00,2021-09-12 08:00:00,0.11,18.18,21.43,9.54,22.79,5.27,2.12,0.58,0.0,0.0,,,0.0
2021-09-12 08:00:00,2021-09-12 09:00:00,0.97,24.95,21.46,9.63,22.9,5.36,2.03,0.59,0.0,0.0,,,0.0
2021-09-12 09:00:00,2021-09-12 10:00:00,,23.05,21.41,9.55,22.77,5.04,1.85,0.59,0.0,0.0,,,0.0
2021-09-12 10:00:00,2021-09-12 11:00:00,,24.91,21.45,9.61,22.87,5.4,1.87,0.6,0.0,0.0,,,0.0
2021-09-12 11:00:00,2021-09-12 12:00:00,0.34,21.2,21.42,9.64,22.86,5.22,2.0,0.62,0.0,0.0,,,0.0
2021-09-12 12:00:00,2021-09-12 13:00:00,2.94,29.91,21.44,9.62,22.87,5.37,1.97,0.63,0.0,0.0,,,0.0
2021-09-12 13:00:00,2021-09-12 14:00:00,0.97,25.91,21.4,9.61,22.83,5.12,2.04,0.63,0.0,0.0,,,0.0
2021-09-12 14:00:00,2021-09-12 15:00:00,0.22,22.3,21.51,9.54,22.87,5.46,2.1,0.63,0.0,0.0,,,0.0
2021-09-12 15:00:00,2021-09-12 16:00:00,1.97,35.2,21.52,9.59,22.91,5.34,2.29,0.62,0.0,0.0,,,0.0
2021-09-12 16:00:00,2021-09-12 17:00:00,1.11,43.77,21.46,9.55,22.83,5.24,2.16,0.63,0.0,0.0,,,0.0
2021-09-12 17:00:00,2021-09-12 18:00:00,5.0,34.27,21.42,9.57,22.79,5.05,2.29,0.65,0.0,0.0,,,0.0
2021-09-12 18:00:00,2021-09-12 19:00:00,4.91,45.68,21.45,9.6,22.86,5.08,2.08,0.67,0.0,0.0,,,0.0
2021-09-12 19:00:00,2021-09-12 20:00:00,2.06,31.98,21.4,9.54,22.75,5.05,2.21,0.67,0.0,0.0,,,0.0
2021-09-12 20:00:00,2021-09-12 21:00:00,3.97,30.72,21.43,9.7,22.91,5.17,1.99,0.66,0.0,0.0,,,0.0
2021-09-12 21:00:00,2021-09-12 22:00:00,3.06,18.93,21.43,9.69,22.92,5.19,2.02,0.67,0.0,0.0,,,0.0
2021-09-12 22:00:00,2021-09-12 23:00:00,4.97,15.88,21.44,9.66,22.91,4.96,1.92,0.68,0.0,0.0,,,0.0
2021-09-12 23:00:00,2021-09-13 00:00:00,3.97,11.04,21.5,9.63,22.94,5.25,2.08,0.69,0.0,0.0,,,0.0
2021-09-13 00:00:00,2021-09-13 01:00:00,3.03,13.09,21.56,9.57,22.94,5.29,1.82,0.69,0.0,0.0,,,0.0
2021-09-13 01:00:00,2021-09-13 02:00:00,3.94,16.84,21.55,9.58,22.93,5.24,0.97,0.68,0.0,0.0,,,0.0
2021-09-13 02:00:00,2021-09-13 03:00:00,1.94,10.97,21.53,9.59,22.92,5.38,2.0,0.66,0.0,0.0,,,0.0
2021-09-13 03:00:00,2021-09-13 04:00:00,,9.89,21.55,9.56,22.93,5.36,2.0,0.65,0.0,0.0,,,0.0
2021-09-13 04:00:00,2021-09-13 05:00:00,,6.08,21.5,9.62,22.93,5.25,2.18,0.64,0.0,0.0,,,0.0
2021-09-13 05:00:00,2021-09-13 06:00:00,,9.1,21.56,9.58,22.95,5.67,2.31,0.63,0.0,0.0,,,0.0
2021-09-13 06:00:00,2021-09-13 07:00:00,0.91,12.92,21.51,9.56,22.87,5.34,2.16,0.63,0.0,0.0,,,0.0
2021-09-13 07:00:00,2021-09-13 08:00:00,8.2,10.21,21.51,9.52,22.84,5.1,2.08,0.68,0.0,0.0,,,0.0
2021-09-13 08:00:00,2021-09-13 09:00:00,14.97,18.13,21.7,9.6,23.1,5.46,1.85,0.74,0.0,0.0,,,0.0
2021-09-13 09:00:00,2021-09-13 10:00:00,14.31,23.25,21.8,9.57,23.16,5.66,2.18,0.81,0.0,0.0,,,0.0
2021-09-13 10:00:00,2021-09-13 11:00:00,25.25,33.3,21.89,9.54,23.23,5.56,2.27,0.94,0.0,0.0,,,0.0
2021-09-13 11:00:00,2021-09-13 12:00:00,32.86,44.84,21.94,9.65,23.39,5.41,2.41,1.14,0.0,0.0,,,0.0
2021-09-13 12:00:00,2021-09-13 13:00:00,26.93,38.18,22.54,9.88,23.61,6.33,2.31,1.0,0.0,0.0,,,0.0
2021-09-13 13:00:00,2021-09-13 14:00:00,16.0,24.38,22.71,10.14,23.74,6.42,2.3,0.91,0.0,0.0,,,0.0
2021-09-13 14:00:00,2021-09-13 15:00:00,15.65,39.05,22.62,10.07,23.59,6.29,2.7,0.89,0.0,0.0,,,0.0
2021-09-13 15:00:00,2021-09-13 16:00:00,5.05,41.08,22.6,10.12,23.63,6.47,2.29,0.86,0.0,0.0,,,0.0
2021-09-13 16:00:00,2021-09-13 17:00:00,7.0,43.48,22.72,9.98,23.61,6.48,2.35,0.84,0.0,0.0,,,0.0
2021-09-13 17:00:00,2021-09-13 18:00:00,6.97,24.87,22.59,10.07,23.57,6.21,2.57,0.84,0.0,0.0,,,0.0
2021-09-13 18:00:00,2021-09-13 19:00:00,5.97,57.56,22.65,9.95,23.5,6.4,2.26,0.84,0.0,0.0,,,0.0
2021-09-13 19:00:00,2021-09-13 20:00:00,5.11,41.28,22.67,9.96,23.53,6.33,2.46,0.83,0.0,0.0,,,0.0
2021-09-13 20:00:00,2021-09-13 21:00:00,9.14,52.23,22.7,10.02,23.62,6.2,2.45,0.86,0.0,0.0,,,0.0
2021-09-13 21:00:00,2021-09-13 22:00:00,14.03,60.17,22.68,10.04,23.63,6.59,2.39,0.87,0.0,0.0,,,0.0
2021-09-13 22:00:00,2021-09-13 23:00:00,14.53,28.67,22.65,10.02,23.57,6.36,2.3,0.84,0.0,0.0,,,0.0
2021-09-13 23:00:00,2021-09-14 00:00:00,0.34,16.02,22.43,10.14,23.47,6.11,2.28,0.8,0.0,0.0,,,0.0
2021-09-14 00:00:00,2021-09-14 01:00:00,3.12,17.15,22.63,10.08,23.61,6.5,2.22,0.76,0.0,0.0,,,0.0
2021-09-14 01:00:00,2021-09-14 02:00:00,6.91,22.84,22.56,10.07,23.54,6.55,2.28,0.72,0.0,0.0,,,0.0
2021-09-14 02:00:00,2021-09-14 03:00:00,3.88,16.84,22.5,10.02,23.43,6.4,2.35,0.68,0.0,0.0,,,0.0
2021-09-14 03:00:00,2021-09-14 04:00:00,,10.97,22.47,10.07,23.45,6.5,2.31,0.66,0.0,0.0,,,0.0
2021-09-14 04:00:00,2021-09-14 05:00:00,0.45,10.2,22.38,10.1,23.39,6.33,2.23,0.64,0.0,0.0,,,0.0
2021-09-14 05:00:00,2021-09-14 06:00:00,4.0,18.18,22.46,10.0,23.37,6.32,2.25,0.62,0.0,0.0,,,0.0
2021-09-14 06:00:00,2021-09-14 07:00:00,4.25,25.16,22.51,10.08,23.49,6.62,2.5,0.64,0.0,0.0,,,0.0
2021-09-14 07:00:00,2021-09-14 08:00:00,12.43,30.84,22.52,10.03,23.45,6.4,2.28,0.66,0.0,0.0,,,0.0
2021-09-14 08:00:00,2021-09-14 09:00:00,25.04,26.02,22.5,9.94,23.33,6.28,2.09,0.68,0.0,0.0,,,0.0
2021-09-14 09:00:00,2021-09-14 10:00:00,10.09,35.48,22.46,10.07,23.43,6.48,2.25,0.71,0.0,0.0,,,0.0
2021-09-14 10:00:00,2021-09-14 11:00:00,12.83,53.84,22.53,9.98,23.41,6.44,2.18,0.72,0.0,0.0,,,0.0
2021-09-14 11:00:00,2021-09-14 12:00:00,6.94,47.87,22.54,10.04,23.47,6.38,2.03,0.71,0.0,0.0,,,0.0
2021-09-14 12:00:00,2021-09-14 13:00:00,4.62,43.0,22.7,9.84,24.99,7.15,2.21,0.69,0.0,0.0,,,0.0
2021-09-14 13:00:00,2021-09-14 14:00:00,1.94,40.64,22.67,9.82,25.4,7.3,2.29,0.69,0.0,0.0,,,0.0
2021-09-14 14:00:00,2021-09-14 15:00:00,0.75,27.59,22.71,9.74,25.37,7.38,2.35,0.68,0.0,0.0,,,0.0
2021-09-14 15:00:00,2021-09-14 16:00:00,5.94,49.92,22.69,9.8,25.39,7.32,2.19,0.68,0.0,0.0,,,0.0
2021-09-14 16:00:00,2021-09-14 17:00:00,4.08,47.08,22.71,9.8,25.41,7.35,2.15,0.67,0.0,0.0,,,0.0
2021-09-14 17:00:00,2021-09-14 18:00:00,7.0,49.38,22.62,9.88,25.41,7.3,2.15,0.68,0.0,0.0,,,0.0
2021-09-14 18:00:00,2021-09-14 19:00:00,7.03,26.77,22.73,9.78,25.4,7.44,2.43,0.7,0.0,0.0,,,0.0
2021-09-14 19:00:00,2021-09-14 20:00:00,8.09,56.23,22.7,9.84,25.43,7.55,2.21,0.74,0.0,0.0,,,0.0
2021-09-14 20:00:00,2021-09-14 21:00:00,11.11,65.15,22.72,9.72,25.37,7.32,2.04,0.77,0.0,0.0,,,0.0
2021-09-14 21:00:00,2021-09-14 22:00:00,15.03,70.97,22.77,9.72,25.39,7.44,2.09,0.78,0.0,0.0,,,0.0
2021-09-14 22:00:00,2021-09-14 23:00:00,16.03,69.77,22.88,9.68,25.48,7.52,2.23,0.78,0.0,0.0,,,0.0
2021-09-14 23:00:00,2021-09-15 00:00:00,17.17,60.81,22.78,9.77,25.45,7.53,2.24,0.78,0.0,0.0,,,0.0
2021-09-15 00:00:00,2021-09-15 01:00:00,23.12,53.36,22.82,9.75,25.48,7.53,2.17,0.77,0.0,0.0,,,0.0
2021-09-15 01:00:00,2021-09-15 02:00:00,27.09,66.56,22.88,9.71,25.49,7.67,2.23,0.76,0.0,0.0,,,0.0
2021-09-15 02:00:00,2021-09-15 03:00:00,29.68,49.31,22.78,9.8,25.48,7.45,1.92,0.74,0.0,0.0,,,0.0
2021-09-15 03:00:00,2021-09-15 04:00:00,18.94,23.15,22.79,9.64,25.35,7.55,1.8,0.72,0.0,0.0,,,0.0
2021-09-15 04:00:00,2021-09-15 05:00:00,17.26,29.43,22.75,9.7,25.36,7.26,1.99,0.69,0.0,0.0,,,0.0
2021-09-15 05:00:00,2021-09-15 06:00:00,26.12,46.26,22.7,9.75,25.36,7.4,2.27,0.69,0.0,0.0,,,0.0
2021-09-15 06:00:00,2021-09-15 07:00:00,29.72,55.62,22.72,9.74,25.37,7.38,1.85,0.69,0.0,0.0,,,0.0
2021-09-15 07:00:00,2021-09-15 08:00:00,21.23,41.61,22.68,9.78,25.36,7.52,1.75,0.7,0.0,0.0,,,0.0
2021-09-15 08:00:00,2021-09-15 09:00:00,29.09,65.05,22.71,9.74,25.35,7.4,2.13,0.72,0.0,0.0,,,0.0
2021-09-15 09:00:00,2021-09-15 10:00:00,31.37,66.26,22.82,9.71,25.45,7.6,2.21,0.73,0.0,0.0,,,0.0
2021-09-15 10:00:00,2021-09-15 11:00:00,10.03,37.64,22.75,9.87,25.54,7.5,2.16,0.72,0.0,0.0,,,0.0
2021-09-15 11:00:00,2021-09-15 12:00:00,10.94,24.36,22.7,9.8,25.41,7.34,2.34,0.71,0.0,0.0,,,0.0
2021-09-15 12:00:00,2021-09-15 13:00:00,8.88,37.64,22.75,9.8,25.45,7.58,2.49,0.71,0.0,0.0,,,0.0
2021-09-15 13:00:00,2021-09-15 14:00:00,4.94,24.2,22.73,9.79,25.42,7.54,2.48,0.71,0.0,0.0,,,0.0
2021-09-15 14:00:00,2021-09-15 15:00:00,2.94,32.0,22.68,9.8,25.37,7.6,2.18,0.69,0.0,0.0,,,0.0
2021-09-15 15:00:00,2021-09-15 16:00:00,1.03,31.92,22.57,9.82,25.3,7.35,2.21,0.67,0.0,0.0,,,0.0
2021-09-15 16:00:00,2021-09-15 17:00:00,2.0,29.0,22.6,9.83,25.33,7.24,2.19,0.65,0.0,0.0,,,0.0
2021-09-15 17:00:00,2021-09-15 18:00:00,2.25,30.05,22.63,9.78,25.31,7.32,2.33,0.66,0.0,0.0,,,0.0
2021-09-15 18:00:00,2021-09-15 19:00:00,10.15,69.69,22.61,9.95,25.46,7.38,2.58,0.7,0.0,0.0,,,0.0
2021-09-15 19:00:00,2021-09-15 20:00:00,14.91,58.1,22.81,9.7,25.4,7.54,2.13,0.75,0.0,0.0,,,0.0
2021-09-15 20:00:00,2021-09-15 21:00:00,11.84,61.36,22.79,9.8,25.51,7.65,2.09,0.76,0.0,0.0,,,0.0
2021-09-15 21:00:00,2021-09-15 22:00:00,6.91,36.69,22.77,9.76,25.42,7.48,1.16,0.72,0.0,0.0,,,0.0
2021-09-15 22:00:00,2021-09-15 23:00:00,3.91,24.92,22.72,9.79,25.41,7.51,1.95,0.68,0.0,0.0,,,0.0
2021-09-15 23:00:00,2021-09-16 00:00:00,1.14,22.02,22.01,8.58,27.22,7.11,2.02,0.56,0.0,0.0,,,0.0
2021-09-16 00:00:00,2021-09-16 01:00:00,6.0,23.0,21.54,7.42,28.87,6.91,2.1,0.46,0.0,0.0,,,0.0
2021-09-16 01:00:00,2021-09-16 02:00:00,6.0,22.67,21.47,7.43,28.81,6.64,2.21,0.44,0.0,0.0,,,0.0
2021-09-16 02:00:00,2021-09-16 03:00:00,5.94,10.13,21.47,7.42,28.8,6.7,1.88,0.43,0.0,0.0,,,0.0
2021-09-16 03:00:00,2021-09-16 04:00:00,3.94,15.05,21.44,7.37,28.72,6.68,2.17,0.41,0.0,0.0,,,0.0
2021-09-16 04:00:00,2021-09-16 05:00:00,1.94,16.84,21.39,7.45,28.72,6.38,2.16,0.4,0.0,0.0,,,0.0
2021-09-16 05:00:00,2021-09-16 06:00:00,0.45,11.18,21.42,7.4,28.71,6.51,2.22,0.4,0.0,0.0,,,0.0
2021-09-16 06:00:00,2021-09-16 07:00:00,4.17,18.13,21.4,7.4,28.71,6.63,2.09,0.41,0.0,0.0,,,0.0
2021-09-16 07:00:00,2021-09-16 08:00:00,10.29,23.28,21.44,7.46,28.8,6.58,2.54,0.43,0.0,0.0,,,0.0
2021-09-16 08:00:00,2021-09-16 09:00:00,19.88,33.97,21.51,7.48,28.88,6.67,2.35,0.45,0.0,0.0,,,0.0
2021-09-16 09:00:00,2021-09-16 10:00:00,15.71,33.28,21.54,7.33,28.79,6.65,1.93,0.46,0.0,0.0,,,0.0
2021-09-16 10:00:00,2021-09-16 11:00:00,6.11,43.82,21.59,7.45,28.94,6.78,2.15,0.48,0.0,0.0,,,0.0
2021-09-16 11:00:00,2021-09-16 12:00:00,10.11,36.69,21.61,7.41,28.92,6.62,2.2,0.5,0.0,0.0,,,0.0
2021-09-16 12:00:00,2021-09-16 13:00:00,13.94,24.97,21.63,7.32,28.84,6.74,2.29,0.53,0.0,0.0,,,0.0
2021-09-16 13:00:00,2021-09-16 14:00:00,12.03,24.49,21.71,7.41,29.02,6.94,2.32,0.55,0.0,0.0,,,0.0
2021-09-16 14:00:00,2021-09-16 15:00:00,12.83,43.05,21.74,7.37,29.0,6.78,2.38,0.56,0.0,0.0,,,0.0
2021-09-16 15:00:00,2021-09-16 16:00:00,7.26,45.43,21.65,7.45,28.99,6.97,2.31,0.56,0.0,0.0,,,0.0
2021-09-16 16:00:00,2021-09-16 17:00:00,15.88,62.38,21.7,7.38,29.0,6.79,2.41,0.57,0.0,0.0,,,0.0
2021-09-16 17:00:00,2021-09-16 18:00:00,12.11,77.28,21.82,7.46,29.18,6.94,2.51,0.59,0.0,0.0,,,0.0
2021-09-16 18:00:00,2021-09-16 19:00:00,16.32,87.97,21.88,7.35,29.12,7.03,2.25,0.64,0.0,0.0,,,0.0
2021-09-16 19:00:00,2021-09-16 20:00:00,27.26,86.91,21.82,7.34,29.07,6.87,2.4,0.67,0.0,0.0,,,0.0
2021-09-16 20:00:00,2021-09-16 21:00:00,35.83,82.74,21.67,7.48,29.06,6.87,2.41,0.69,0.0,0.0,,,0.0
2021-09-16 21:00:00,2021-09-16 22:00:00,30.2,73.84,21.83,7.42,29.15,6.83,2.3,0.73,0.0,0.0,,,0.0
2021-09-16 22:00:00,2021-09-16 23:00:00,37.26,106.14,21.87,7.41,29.2,6.76,2.38,0.78,0.0,0.0,,,0.0
2021-09-16 23:00:00,2021-09-17 00:00:00,46.0,111.33,21.93,7.3,29.11,7.03,2.41,0.8,0.0,0.0,,,0.0
2021-09-17 00:00:00,2021-09-17 01:00:00,45.77,82.97,21.84,7.35,29.09,6.84,2.36,0.8,0.0,0.0,,,0.0
2021-09-17 01:00:00,2021-09-17 02:00:00,37.97,81.56,21.8,7.44,29.14,6.63,2.4,0.77,0.0,0.0,,,0.0
2021-09-17 02:00:00,2021-09-17 03:00:00,36.6,62.7,21.88,7.28,29.04,7.03,2.39,0.74,0.0,0.0,,,0.0
2021-09-17 03:00:00,2021-09-17 04:00:00,23.03,49.95,21.74,7.43,29.07,6.81,2.43,0.72,0.0,0.0,,,0.0
2021-09-17 04:00:00,2021-09-17 05:00:00,23.97,48.0,21.85,7.3,29.05,6.93,2.63,0.69,0.0,0.0,,,0.0
2021-09-17 05:00:00,2021-09-17 06:00:00,23.17,48.18,21.79,7.37,29.06,6.84,2.32,0.68,0.0,0.0,,,0.0
2021-09-17 06:00:00,2021-09-17 07:00:00,29.29,55.37,21.77,7.29,28.96,6.56,2.35,0.67,0.0,0.0,,,0.0
2021-09-17 07:00:00,2021-09-17 08:00:00,39.05,71.23,21.79,7.29,28.98,6.85,2.62,0.68,0.0,0.0,,,0.0
2021-09-17 08:00:00,2021-09-17 09:00:00,40.86,80.16,21.95,7.21,29.06,7.04,2.16,0.69,0.0,0.0,,,0.0
2021-09-17 09:00:00,2021-09-17 10:00:00,35.77,86.93,21.87,7.22,29.0,6.94,2.16,0.69,0.0,0.0,,,0.0
2021-09-17 10:00:00,2021-09-17 11:00:00,27.77,83.66,21.75,7.26,28.92,6.83,0.94,0.68,0.0,0.0,,,0.0
2021-09-17 11:00:00,2021-09-17 12:00:00,19.8,69.09,21.67,7.37,28.94,6.79,1.48,0.65,0.0,0.0,,,0.0
2021-09-17 12:00:00,2021-09-17 13:00:00,12.91,73.05,21.52,7.6,29.03,6.51,2.1,0.6,0.0,0.0,,,0.0
2021-09-17 13:00:00,2021-09-17 14:00:00,10.05,74.86,21.54,7.56,29.0,6.66,2.32,0.57,0.0,0.0,,,0.0
2021-09-17 14:00:00,2021-09-17 15:00:00,12.03,69.25,21.52,7.49,28.93,6.81,2.51,0.55,0.0,0.0,,,0.0
2021-09-17 15:00:00,2021-09-17 16:00:00,13.0,79.57,21.5,7.66,28.95,6.67,2.51,0.54,0.0,0.0,,,0.0
2021-09-17 16:00:00,2021-09-17 17:00:00,11.06,76.77,21.56,7.87,29.05,6.77,2.43,0.54,0.0,0.0,,,0.0
2021-09-17 17:00:00,2021-09-17 18:00:00,13.0,68.1,21.7,7.65,29.04,6.55,2.28,0.59,0.0,0.0,,,0.0
2021-09-17 18:00:00,2021-09-17 19:00:00,13.16,72.34,21.77,7.54,29.05,6.67,2.56,0.66,0.0,0.0,,,0.0
2021-09-17 19:00:00,2021-09-17 20:00:00,17.94,84.66,21.73,7.56,29.03,6.6,2.43,0.67,0.0,0.0,,,0.0
2021-09-17 20:00:00,2021-09-17 21:00:00,16.06,71.79,21.76,7.56,29.05,6.7,2.45,0.65,0.0,0.0,,,0.0
2021-09-17 21:00:00,2021-09-17 22:00:00,17.94,64.1,21.7,7.44,28.95,6.69,2.16,0.63,0.0,0.0,,,0.0
2021-09-17 22:00:00,2021-09-17 23:00:00,15.69,67.92,21.59,7.52,28.9,6.42,2.26,0.61,0.0,0.0,,,0.0
2021-09-17 23:00:00,2021-09-18 00:00:00,6.17,64.93,21.64,7.39,28.85,6.65,2.24,0.59,0.0,0.0,,,0.0
2021-09-18 00:00:00,2021-09-18 01:00:00,12.0,61.8,21.75,7.25,28.89,6.64,2.4,0.57,0.0,0.0,,,0.0
2021-09-18 01:00:00,2021-09-18 02:00:00,12.06,53.79,21.73,7.24,28.86,6.62,2.4,0.56,0.0,0.0,,,0.0
2021-09-18 02:00:00,2021-09-18 03:00:00,13.94,45.79,21.56,7.48,28.86,6.54,2.19,0.54,0.0,0.0,,,0.0
2021-09-18 03:00:00,2021-09-18 04:00:00,11.84,37.77,21.63,7.29,28.82,6.48,2.09,0.52,0.0,0.0,,,0.0
2021-09-18 04:00:00,2021-09-18 05:00:00,7.41,29.1,21.7,7.29,28.88,6.69,2.31,0.49,0.0,0.0,,,0.0
2021-09-18 05:00:00,2021-09-18 06:00:00,20.35,33.44,21.55,7.41,28.82,6.52,2.26,0.5,0.0,0.0,,,0.0
2021-09-18 06:00:00,2021-09-18 07:00:00,30.72,49.97,21.52,7.53,28.83,6.5,2.01,0.5,0.0,0.0,,,0.0
2021-09-18 07:00:00,2021-09-18 08:00:00,22.22,49.0,21.59,7.47,28.89,6.68,1.82,0.52,0.0,0.0,,,0.0
2021-09-18 08:00:00,2021-09-18 09:00:00,28.81,48.87,21.73,7.27,28.87,6.55,1.17,0.55,0.0,0.0,,,0.0
2021-09-18 09:00:00,2021-09-18 10:00:00,23.03,43.79,21.78,7.36,28.97,6.69,1.91,0.61,0.0,0.0,,,0.0
2021-09-18 10:00:00,2021-09-18 11:00:00,23.75,36.16,21.93,7.31,29.06,6.65,2.1,0.64,0.0,0.0,,,0.0
2021-09-18 11:00:00,2021-09-18 12:00:00,15.78,42.26,21.81,7.39,29.01,6.6,2.15,0.63,0.0,0.0,,,0.0
2021-09-18 12:00:00,2021-09-18 13:00:00,9.03,52.08,21.7,7.37,28.92,6.59,2.45,0.6,0.0,0.0,,,0.0
2021-09-18 13:00:00,2021-09-18 14:00:00,9.9,55.0,21.89,7.33,29.05,6.86,2.33,0.59,0.0,0.0,,,0.0
2021-09-18 14:00:00,2021-09-18 15:00:00,7.22,54.95,21.69,7.49,28.96,6.6,2.21,0.58,0.0,0.0,,,0.0
2021-09-18 15:00:00,2021-09-18 16:00:00,13.88,53.05,21.74,7.29,28.89,6.58,2.2,0.58,0.0,0.0,,,0.0
2021-09-18 16:00:00,2021-09-18 17:00:00,10.0,55.16,21.65,7.51,28.95,6.7,2.24,0.57,0.0,0.0,,,0.0
2021-09-18 17:00:00,2021-09-18 18:00:00,10.15,61.44,21.8,7.33,28.95,6.73,2.44,0.58,0.0,0.0,,,0.0
2021-09-18 18:00:00,2021-09-18 19:00:00,15.03,77.97,21.79,7.41,28.99,6.66,2.12,0.61,0.0,0.0,,,0.0
2021-09-18 19:00:00,2021-09-18 20:00:00,16.12,76.89,21.84,7.24,28.95,6.61,2.55,0.62,0.0,0.0,,,0.0
2021-09-18 20:00:00,2021-09-18 21:00:00,19.97,72.95,21.85,7.4,29.03,6.68,1.96,0.65,0.0,0.0,,,0.0
2021-09-18 21:00:00,2021-09-18 22:00:00,18.88,70.89,21.88,7.13,28.93,6.59,2.25,0.64,0.0,0.0,,,0.0
2021-09-18 22:00:00,2021-09-18 23:00:00,14.94,66.56,21.92,7.29,29.04,6.87,2.19,0.62,0.0,0.0,,,0.0
2021-09-18 23:00:00,2021-09-19 00:00:00,13.34,50.28,21.71,7.57,29.02,6.63,2.58,0.6,0.0,0.0,,,0.0
2021-09-19 00:00:00,2021-09-19 01:00:00,24.81,61.72,21.79,7.27,28.94,6.81,2.92,0.58,0.0,0.0,,,0.0
2021-09-19 01:00:00,2021-09-19 02:00:00,19.0,50.95,21.76,7.36,28.95,6.72,1.12,0.57,0.0,0.0,,,0.0
2021-09-19 02:00:00,2021-09-19 03:00:00,18.94,48.89,21.75,7.22,28.86,6.74,1.62,0.55,0.0,0.0,,,0.0
2021-09-19 03:00:00,2021-09-19 04:00:00,16.84,45.23,21.52,7.52,28.83,6.61,0.72,0.53,0.0,0.0,,,0.0
2021-09-19 04:00:00,2021-09-19 05:00:00,12.97,54.64,21.57,7.42,28.83,6.5,2.29,0.52,0.0,0.0,,,0.0
2021-09-19 05:00:00,2021-09-19 06:00:00,42.75,78.49,21.48,7.39,28.73,6.55,2.17,0.53,0.0,0.0,,,0.0
2021-09-19 06:00:00,2021-09-19 07:00:00,35.12,59.08,21.53,7.42,28.79,6.44,2.23,0.54,0.0,0.0,,,0.0
2021-09-19 07:00:00,2021-09-19 08:00:00,38.69,62.2,21.71,7.12,28.8,6.68,2.21,0.54,0.0,0.0,,,0.0
2021-09-19 08:00:00,2021-09-19 09:00:00,28.97,69.9,21.55,7.6,28.91,6.48,2.0,0.54,0.0,0.0,,,0.0
2021-09-19 09:00:00,2021-09-19 10:00:00,27.56,65.61,21.49,7.38,28.74,6.33,1.82,0.54,0.0,0.0,,,0.0
2021-09-19 10:00:00,2021-09-19 11:00:00,14.03,50.92,21.48,7.48,28.78,6.6,2.21,0.53,0.0,0.0,,,0.0
2021-09-19 11:00:00,2021-09-19 12:00:00,15.19,48.31,21.57,7.38,28.81,6.72,1.33,0.52,0.0,0.0,,,0.0
2021-09-19 12:00:00,2021-09-19 13:00:00,20.75,60.0,21.51,7.46,28.8,6.66,1.82,0.51,0.0,0.0,,,0.0
2021-09-19 13:00:00,2021-09-19 14:00:00,12.9,59.79,21.44,7.49,28.76,6.46,1.93,0.49,0.0,0.0,,,0.0
2021-09-19 14:00:00,2021-09-19 15:00:00,10.0,51.92,21.42,7.56,28.78,6.53,2.18,0.46,0.0,0.0,,,0.0
2021-09-19 15:00:00,2021-09-19 16:00:00,10.03,49.02,21.42,7.52,28.76,6.59,2.25,0.45,0.0,0.0,,,0.0
2021-09-19 16:00:00,2021-09-19 17:00:00,11.03,50.05,21.36,7.55,28.73,6.55,2.21,0.45,0.0,0.0,,,0.0
2021-09-19 17:00:00,2021-09-19 18:00:00,12.28,52.28,21.38,7.55,28.73,6.6,2.0,0.46,0.0,0.0,,,0.0
2021-09-19 18:00:00,2021-09-19 19:00:00,21.0,63.18,21.41,7.48,28.73,6.59,2.06,0.47,0.0,0.0,,,0.0
2021-09-19 19:00:00,2021-09-19 20:00:00,21.03,69.92,21.31,7.55,28.7,6.66,2.03,0.49,0.0,0.0,,,0.0
2021-09-19 20:00:00,2021-09-19 21:00:00,22.03,66.97,21.39,7.49,28.73,6.63,1.98,0.52,0.0,0.0,,,0.0
2021-09-19 21:00:00,2021-09-19 22:00:00,22.81,65.95,21.43,7.48,28.76,6.48,2.4,0.52,0.0,0.0,,,0.0
2021-09-19 22:00:00,2021-09-19 23:00:00,16.84,63.84,21.52,7.43,28.78,6.59,2.19,0.52,0.0,0.0,,,0.0
2021-09-19 23:00:00,2021-09-20 00:00:00,12.05,57.7,21.5,7.32,28.72,6.58,1.91,0.51,0.0,0.0,,,0.0
