From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (),CO2 (mg/m3),RF (mm)
2020-10-12 08:00:00,2020-10-12 09:00:00,80.44,191.48,23.3,44.8,68.1,1.89,14.71,,
2020-10-12 09:00:00,2020-10-12 10:00:00,126.98,304.41,10.14,46.79,56.95,1.96,57.75,,
2020-10-12 10:00:00,2020-10-12 11:00:00,131.02,264.57,5.09,24.3,29.4,1.56,118.4,,
2020-10-12 11:00:00,2020-10-12 12:00:00,114.58,244.3,4.42,14.92,19.34,1.28,96.93,,
2020-10-12 12:00:00,2020-10-12 13:00:00,104.28,259.37,4.44,15.42,19.86,1.22,77.04,,
2020-10-12 13:00:00,2020-10-12 14:00:00,92.48,218.59,4.35,12.34,16.68,0.84,184.07,,
2020-10-12 14:00:00,2020-10-12 15:00:00,83.55,190.5,51.89,36.42,88.3,0.75,177.63,,
2020-10-12 15:00:00,2020-10-12 16:00:00,100.45,220.22,9.97,13.22,23.31,0.82,194.67,,
2020-10-12 16:00:00,2020-10-12 17:00:00,96.74,222.43,5.16,10.47,15.63,0.79,167.89,,
2020-10-12 17:00:00,2020-10-12 18:00:00,84.23,200.65,5.02,10.28,15.3,0.75,101.55,,
2020-10-12 18:00:00,2020-10-12 19:00:00,76.57,175.63,4.99,13.63,18.61,0.84,58.13,,
2020-10-12 19:00:00,2020-10-12 20:00:00,72.26,187.3,4.99,20.5,25.49,0.94,33.38,,
2020-10-12 20:00:00,2020-10-12 21:00:00,79.18,180.43,5.1,22.55,27.64,1.12,18.3,,
2020-10-12 21:00:00,2020-10-12 22:00:00,84.77,197.49,5.29,23.97,29.26,1.39,9.28,,
2020-10-12 22:00:00,2020-10-12 23:00:00,99.04,224.1,5.64,32.37,38.0,1.59,5.24,,
2020-10-12 23:00:00,2020-10-13 00:00:00,98.36,234.28,5.71,33.88,39.59,1.73,6.3,,
2020-10-13 00:00:00,2020-10-13 01:00:00,100.35,205.54,5.7,20.05,25.75,1.64,3.64,,
2020-10-13 01:00:00,2020-10-13 02:00:00,93.74,190.92,5.84,23.55,29.39,1.66,4.31,,
2020-10-13 02:00:00,2020-10-13 03:00:00,104.34,217.0,7.65,29.42,37.06,1.85,5.88,,
2020-10-13 03:00:00,2020-10-13 04:00:00,105.84,213.47,8.18,27.87,36.05,1.84,6.4,,
2020-10-13 04:00:00,2020-10-13 05:00:00,118.24,225.35,6.74,18.03,24.77,1.75,5.05,,
2020-10-13 05:00:00,2020-10-13 06:00:00,115.53,221.68,5.9,14.33,20.23,1.6,5.0,,
2020-10-13 06:00:00,2020-10-13 07:00:00,119.88,240.58,6.14,13.4,19.54,1.46,4.37,,
2020-10-13 07:00:00,2020-10-13 08:00:00,119.48,209.71,7.05,10.44,17.48,1.36,5.5,,
2020-10-13 08:00:00,2020-10-13 09:00:00,136.35,228.6,7.82,21.27,29.09,1.57,30.03,,
2020-10-13 09:00:00,2020-10-13 10:00:00,137.29,279.18,5.89,15.36,21.25,1.26,88.95,,
2020-10-13 10:00:00,2020-10-13 11:00:00,121.09,275.86,5.52,10.75,16.28,1.05,115.88,,
2020-10-13 11:00:00,2020-10-13 12:00:00,100.49,232.36,5.39,8.64,14.03,0.93,126.4,,
2020-10-13 12:00:00,2020-10-13 13:00:00,78.62,180.7,5.4,5.6,11.0,0.76,133.99,,
2020-10-13 13:00:00,2020-10-13 14:00:00,65.5,161.33,5.35,5.39,10.74,0.75,141.05,,
2020-10-13 14:00:00,2020-10-13 15:00:00,81.83,180.04,5.17,5.12,10.29,0.68,143.55,,
2020-10-13 15:00:00,2020-10-13 16:00:00,76.93,172.02,5.2,6.24,11.44,0.7,138.62,,
2020-10-13 16:00:00,2020-10-13 17:00:00,69.87,149.69,5.05,5.06,10.11,0.69,139.03,,
2020-10-13 17:00:00,2020-10-13 18:00:00,64.85,153.71,4.99,6.92,11.91,0.71,102.64,,
2020-10-13 18:00:00,2020-10-13 19:00:00,70.52,202.38,4.94,13.46,18.4,0.86,68.29,,
2020-10-13 19:00:00,2020-10-13 20:00:00,93.96,207.06,5.01,21.26,26.27,1.22,33.49,,
2020-10-13 20:00:00,2020-10-13 21:00:00,105.8,241.85,5.21,26.42,31.63,1.58,30.36,,
2020-10-13 21:00:00,2020-10-13 22:00:00,140.14,281.53,5.17,26.22,31.39,1.6,30.02,,
2020-10-13 22:00:00,2020-10-13 23:00:00,149.68,296.36,5.2,23.77,28.96,1.48,32.05,,
2020-10-13 23:00:00,2020-10-14 00:00:00,109.03,229.13,5.18,19.68,24.85,1.21,41.95,,
2020-10-14 00:00:00,2020-10-14 01:00:00,103.61,226.24,5.13,17.7,22.83,1.21,22.47,,
2020-10-14 01:00:00,2020-10-14 02:00:00,99.73,207.22,5.44,12.93,18.36,1.18,8.38,,
2020-10-14 02:00:00,2020-10-14 03:00:00,100.38,203.64,7.14,23.68,30.82,1.11,8.72,,
2020-10-14 03:00:00,2020-10-14 04:00:00,83.97,189.71,5.57,20.1,25.67,1.0,7.17,,
2020-10-14 04:00:00,2020-10-14 05:00:00,82.29,178.97,6.37,21.08,27.45,0.95,9.93,,
2020-10-14 05:00:00,2020-10-14 06:00:00,84.94,175.55,5.4,15.73,21.13,0.93,11.71,,
2020-10-14 06:00:00,2020-10-14 07:00:00,85.71,178.22,5.98,15.24,21.21,0.96,6.62,,
2020-10-14 07:00:00,2020-10-14 08:00:00,87.76,184.84,8.87,17.27,26.14,1.06,5.61,,
2020-10-14 08:00:00,2020-10-14 09:00:00,124.73,218.41,7.61,26.65,34.27,1.27,31.34,,
2020-10-14 09:00:00,2020-10-14 10:00:00,116.57,225.49,6.33,21.1,27.43,1.15,73.57,,
2020-10-14 10:00:00,2020-10-14 11:00:00,104.84,221.23,5.76,13.9,19.66,0.91,93.27,,
2020-10-14 11:00:00,2020-10-14 12:00:00,69.03,159.74,5.23,8.4,13.63,0.72,117.41,,
2020-10-14 12:00:00,2020-10-14 13:00:00,49.8,90.43,83.11,21.64,105.41,0.97,152.99,,
2020-10-14 13:00:00,2020-10-14 14:00:00,,,6.12,9.55,15.67,0.88,176.01,,
2020-10-14 14:00:00,2020-10-14 15:00:00,,1.86,5.29,9.12,14.41,0.82,187.19,,
2020-10-14 15:00:00,2020-10-14 16:00:00,,52.21,5.24,14.54,19.78,0.97,190.5,,
2020-10-14 16:00:00,2020-10-14 17:00:00,27.71,123.05,5.11,15.25,20.36,1.01,172.09,,
2020-10-14 17:00:00,2020-10-14 18:00:00,40.75,142.24,4.96,14.96,19.92,1.0,100.24,,
2020-10-14 18:00:00,2020-10-14 19:00:00,61.28,167.26,5.07,20.42,25.49,1.24,46.05,,
2020-10-14 19:00:00,2020-10-14 20:00:00,108.8,203.66,5.1,24.08,29.18,1.48,20.77,,
2020-10-14 20:00:00,2020-10-14 21:00:00,76.39,186.55,5.18,26.14,31.32,1.64,10.9,,
2020-10-14 21:00:00,2020-10-14 22:00:00,90.2,199.16,5.46,27.14,32.6,1.97,12.0,,
2020-10-14 22:00:00,2020-10-14 23:00:00,101.82,216.32,7.46,34.96,42.41,2.27,13.79,,
2020-10-14 23:00:00,2020-10-15 00:00:00,127.13,260.37,20.45,44.04,64.46,2.96,10.3,,
2020-10-15 00:00:00,2020-10-15 01:00:00,123.32,267.54,44.16,46.11,90.23,3.33,10.34,,
2020-10-15 01:00:00,2020-10-15 02:00:00,121.8,256.21,57.27,44.96,102.24,3.28,9.19,,
2020-10-15 02:00:00,2020-10-15 03:00:00,112.42,239.4,61.06,48.6,109.65,3.39,6.09,,
2020-10-15 03:00:00,2020-10-15 04:00:00,115.11,238.32,53.67,50.28,104.0,3.02,7.18,,
2020-10-15 04:00:00,2020-10-15 05:00:00,153.37,273.81,28.23,40.66,68.91,2.43,4.69,,
2020-10-15 05:00:00,2020-10-15 06:00:00,189.65,298.89,18.75,33.1,51.85,2.03,5.64,,
2020-10-15 06:00:00,2020-10-15 07:00:00,186.27,295.92,12.12,23.5,35.64,1.85,4.15,,
2020-10-15 07:00:00,2020-10-15 08:00:00,191.37,299.75,23.86,27.84,51.67,1.94,5.51,,
2020-10-15 08:00:00,2020-10-15 09:00:00,181.72,291.22,15.83,32.51,48.36,1.82,18.47,,
2020-10-15 09:00:00,2020-10-15 10:00:00,187.06,360.65,7.03,32.01,39.05,1.71,71.84,,
2020-10-15 10:00:00,2020-10-15 11:00:00,178.14,368.99,5.98,24.37,30.35,1.45,118.9,,
2020-10-15 11:00:00,2020-10-15 12:00:00,155.24,296.32,5.5,14.71,20.21,1.08,140.95,,
2020-10-15 12:00:00,2020-10-15 13:00:00,94.47,165.22,68.92,19.41,88.84,0.63,118.44,,
2020-10-15 13:00:00,2020-10-15 14:00:00,,,5.9,8.74,14.64,0.61,148.3,,
2020-10-15 14:00:00,2020-10-15 15:00:00,,10.25,5.35,7.46,12.81,0.56,156.35,,
2020-10-15 15:00:00,2020-10-15 16:00:00,,21.09,93.47,22.69,116.76,0.44,118.27,,
2020-10-15 16:00:00,2020-10-15 17:00:00,,,5.87,6.79,12.67,0.44,116.05,,
2020-10-15 17:00:00,2020-10-15 18:00:00,,,5.34,8.16,13.5,0.46,72.42,,
2020-10-15 18:00:00,2020-10-15 19:00:00,,10.86,5.11,12.76,17.87,0.58,48.63,,
2020-10-15 19:00:00,2020-10-15 20:00:00,2.68,53.83,5.19,22.18,27.37,0.76,25.13,,
2020-10-15 20:00:00,2020-10-15 21:00:00,15.67,107.43,5.46,33.23,38.7,1.18,9.85,,
2020-10-15 21:00:00,2020-10-15 22:00:00,29.76,163.24,7.46,44.39,51.84,1.45,3.76,,
2020-10-15 22:00:00,2020-10-15 23:00:00,52.0,178.19,13.47,44.44,57.9,1.62,3.74,,
2020-10-15 23:00:00,2020-10-16 00:00:00,59.33,158.7,13.99,44.93,58.93,1.57,3.3,,
2020-10-16 00:00:00,2020-10-16 01:00:00,74.06,162.92,13.51,42.92,56.42,1.5,4.0,,
2020-10-16 01:00:00,2020-10-16 02:00:00,88.72,177.55,14.02,37.8,51.83,1.4,4.49,,
2020-10-16 02:00:00,2020-10-16 03:00:00,72.11,156.25,9.4,32.14,41.54,1.22,5.93,,
2020-10-16 03:00:00,2020-10-16 04:00:00,77.21,165.91,11.66,29.36,41.02,1.19,7.52,,
2020-10-16 04:00:00,2020-10-16 05:00:00,80.06,159.14,14.36,27.67,42.03,1.17,7.2,,
2020-10-16 05:00:00,2020-10-16 06:00:00,74.18,147.04,17.44,24.77,42.23,1.08,4.44,,
2020-10-16 06:00:00,2020-10-16 07:00:00,74.89,146.35,24.31,28.88,53.19,1.05,3.64,,
2020-10-16 07:00:00,2020-10-16 08:00:00,71.42,159.85,26.43,24.4,50.87,1.05,5.22,,
2020-10-16 08:00:00,2020-10-16 09:00:00,83.0,210.82,49.37,64.4,113.72,1.24,9.45,,
2020-10-16 09:00:00,2020-10-16 10:00:00,93.96,233.53,10.45,38.89,49.31,0.93,58.71,,
2020-10-16 10:00:00,2020-10-16 11:00:00,64.31,188.7,6.49,22.42,28.91,0.69,116.72,,
2020-10-16 11:00:00,2020-10-16 12:00:00,41.9,139.43,5.71,12.8,18.51,0.47,127.45,,
2020-10-16 12:00:00,2020-10-16 13:00:00,45.06,130.23,5.83,12.83,18.66,0.36,136.64,,
2020-10-16 13:00:00,2020-10-16 14:00:00,33.13,98.79,5.53,8.34,13.87,0.3,143.84,,
2020-10-16 14:00:00,2020-10-16 15:00:00,31.95,99.63,5.54,9.22,14.5,0.34,146.74,,
2020-10-16 15:00:00,2020-10-16 16:00:00,50.29,118.33,5.6,9.13,14.73,0.42,156.81,,
2020-10-16 16:00:00,2020-10-16 17:00:00,47.82,115.88,5.5,13.79,19.29,0.46,146.6,,
2020-10-16 17:00:00,2020-10-16 18:00:00,58.5,134.94,5.26,12.48,17.74,0.54,98.73,,
2020-10-16 18:00:00,2020-10-16 19:00:00,75.17,162.53,5.18,14.6,19.78,1.01,66.7,,
2020-10-16 19:00:00,2020-10-16 20:00:00,161.61,280.09,5.34,31.73,37.07,1.2,38.71,,
2020-10-16 20:00:00,2020-10-16 21:00:00,105.47,229.53,5.63,53.57,59.2,1.47,11.91,,
2020-10-16 21:00:00,2020-10-16 22:00:00,88.21,198.88,8.14,59.76,67.89,1.64,3.58,,
2020-10-16 22:00:00,2020-10-16 23:00:00,83.67,205.08,10.93,53.16,64.08,1.79,3.19,,
2020-10-16 23:00:00,2020-10-17 00:00:00,88.5,196.23,9.9,49.11,59.01,1.75,2.76,,
2020-10-17 00:00:00,2020-10-17 01:00:00,85.03,185.03,8.86,43.15,52.01,1.72,3.04,,
2020-10-17 01:00:00,2020-10-17 02:00:00,84.87,189.22,11.11,38.43,49.53,1.72,2.93,,
2020-10-17 02:00:00,2020-10-17 03:00:00,80.46,186.1,13.82,40.21,54.03,1.83,2.94,,
2020-10-17 03:00:00,2020-10-17 04:00:00,82.66,180.14,17.06,40.6,57.65,1.84,2.5,,
2020-10-17 04:00:00,2020-10-17 05:00:00,84.6,194.89,32.19,37.66,69.81,2.02,3.0,,
2020-10-17 05:00:00,2020-10-17 06:00:00,95.04,229.63,62.15,37.33,99.47,1.99,2.57,,
2020-10-17 06:00:00,2020-10-17 07:00:00,101.51,227.88,57.67,34.8,92.48,1.7,2.79,,
2020-10-17 07:00:00,2020-10-17 08:00:00,98.36,218.39,52.23,31.87,84.11,1.54,3.71,,
2020-10-17 08:00:00,2020-10-17 09:00:00,99.55,234.79,42.34,68.05,110.43,1.64,8.93,,
2020-10-17 09:00:00,2020-10-17 10:00:00,160.55,335.74,14.55,74.12,88.68,1.77,54.63,,
2020-10-17 10:00:00,2020-10-17 11:00:00,150.18,317.8,7.22,35.6,42.83,1.08,131.36,,
2020-10-17 11:00:00,2020-10-17 12:00:00,92.94,202.23,5.71,12.11,17.83,0.6,141.87,,
2020-10-17 12:00:00,2020-10-17 13:00:00,61.36,147.08,5.66,9.71,15.37,0.5,146.91,,
2020-10-17 13:00:00,2020-10-17 14:00:00,56.64,130.12,5.65,9.16,14.82,0.51,166.26,,
2020-10-17 14:00:00,2020-10-17 15:00:00,65.88,156.06,5.6,12.94,18.54,0.6,189.29,,
2020-10-17 15:00:00,2020-10-17 16:00:00,65.61,160.46,5.49,10.98,16.48,0.53,177.06,,
2020-10-17 16:00:00,2020-10-17 17:00:00,63.62,157.84,5.44,15.09,20.53,0.57,158.6,,
2020-10-17 17:00:00,2020-10-17 18:00:00,65.07,157.9,5.31,15.08,20.39,0.58,86.98,,
2020-10-17 18:00:00,2020-10-17 19:00:00,73.83,175.28,5.24,19.97,25.21,0.79,55.73,,
2020-10-17 19:00:00,2020-10-17 20:00:00,93.84,217.01,5.38,29.39,34.77,1.07,38.21,,
2020-10-17 20:00:00,2020-10-17 21:00:00,88.13,212.59,5.47,32.12,37.59,1.14,19.02,,
2020-10-17 21:00:00,2020-10-17 22:00:00,88.81,203.51,5.9,40.06,45.96,1.47,7.25,,
2020-10-17 22:00:00,2020-10-17 23:00:00,98.11,210.6,6.07,37.54,43.61,1.49,4.66,,
2020-10-17 23:00:00,2020-10-18 00:00:00,106.41,214.77,6.29,35.91,42.2,1.53,5.4,,
2020-10-18 00:00:00,2020-10-18 01:00:00,96.25,230.96,5.77,34.54,40.3,1.43,7.42,,
2020-10-18 01:00:00,2020-10-18 02:00:00,109.01,229.67,5.61,32.52,38.13,1.27,11.58,,
2020-10-18 02:00:00,2020-10-18 03:00:00,106.62,218.02,5.8,35.86,41.66,1.21,9.24,,
2020-10-18 03:00:00,2020-10-18 04:00:00,112.65,235.1,6.56,35.92,42.47,1.23,5.34,,
2020-10-18 04:00:00,2020-10-18 05:00:00,114.66,236.9,8.17,34.07,42.25,1.18,3.42,,
2020-10-18 05:00:00,2020-10-18 06:00:00,111.59,237.3,10.01,39.76,49.76,1.13,2.91,,
2020-10-18 06:00:00,2020-10-18 07:00:00,110.07,246.7,11.36,37.57,48.92,1.04,4.83,,
2020-10-18 07:00:00,2020-10-18 08:00:00,120.19,239.27,10.79,30.58,41.36,1.1,7.23,,
2020-10-18 08:00:00,2020-10-18 09:00:00,140.92,276.36,12.02,41.21,53.24,1.24,23.2,,
2020-10-18 09:00:00,2020-10-18 10:00:00,146.59,298.9,7.18,27.45,34.64,1.06,67.43,,
2020-10-18 10:00:00,2020-10-18 11:00:00,110.95,259.74,6.01,17.24,23.26,0.82,115.33,,
2020-10-18 11:00:00,2020-10-18 12:00:00,89.53,220.25,6.01,16.99,23.0,0.77,146.88,,
2020-10-18 12:00:00,2020-10-18 13:00:00,75.78,190.62,5.81,10.52,16.33,0.47,140.79,,
2020-10-18 13:00:00,2020-10-18 14:00:00,43.35,133.44,5.67,6.88,12.54,0.37,141.43,,
2020-10-18 14:00:00,2020-10-18 15:00:00,38.34,115.29,5.54,5.93,11.47,0.34,133.2,,
2020-10-18 15:00:00,2020-10-18 16:00:00,35.51,109.64,5.56,5.8,11.37,0.31,123.12,,
2020-10-18 16:00:00,2020-10-18 17:00:00,34.77,87.92,5.54,7.12,12.66,0.3,115.88,,
2020-10-18 17:00:00,2020-10-18 18:00:00,33.95,113.9,5.4,10.82,16.22,0.37,90.09,,
2020-10-18 18:00:00,2020-10-18 19:00:00,37.06,121.48,5.32,17.13,22.45,0.5,59.26,,
2020-10-18 19:00:00,2020-10-18 20:00:00,61.42,163.14,5.43,19.85,25.27,0.68,37.63,,
2020-10-18 20:00:00,2020-10-18 21:00:00,64.8,169.01,5.49,27.91,33.4,0.86,23.48,,
2020-10-18 21:00:00,2020-10-18 22:00:00,64.27,163.96,5.37,27.79,33.16,0.91,18.37,,
2020-10-18 22:00:00,2020-10-18 23:00:00,76.68,159.12,5.49,27.84,33.33,0.89,14.24,,
2020-10-18 23:00:00,2020-10-19 00:00:00,72.92,160.97,5.46,30.02,35.48,0.89,20.76,,
2020-10-19 00:00:00,2020-10-19 01:00:00,92.45,193.08,5.54,25.51,31.05,0.91,10.56,,
2020-10-19 01:00:00,2020-10-19 02:00:00,97.37,215.93,5.56,23.75,29.3,0.91,11.42,,
2020-10-19 02:00:00,2020-10-19 03:00:00,103.64,202.96,5.51,24.79,30.3,0.81,16.64,,
2020-10-19 03:00:00,2020-10-19 04:00:00,96.18,201.73,5.55,31.71,37.26,0.74,16.45,,
2020-10-19 04:00:00,2020-10-19 05:00:00,91.91,195.06,5.46,25.31,30.76,0.73,15.29,,
2020-10-19 05:00:00,2020-10-19 06:00:00,93.09,190.71,5.44,19.79,25.23,0.71,22.99,,
2020-10-19 06:00:00,2020-10-19 07:00:00,97.58,199.33,5.67,19.75,25.42,0.73,12.33,,
2020-10-19 07:00:00,2020-10-19 08:00:00,81.9,189.84,7.93,15.38,23.31,0.73,7.55,,
2020-10-19 08:00:00,2020-10-19 09:00:00,96.6,229.09,15.12,42.6,57.72,1.12,22.96,,
2020-10-19 09:00:00,2020-10-19 10:00:00,152.85,314.17,8.01,36.53,44.54,1.1,81.31,,
2020-10-19 10:00:00,2020-10-19 11:00:00,124.07,288.03,6.57,29.55,36.13,0.9,134.96,,
2020-10-19 11:00:00,2020-10-19 12:00:00,108.92,279.81,5.98,17.1,23.08,0.76,157.19,,
2020-10-19 12:00:00,2020-10-19 13:00:00,84.2,217.43,5.79,13.14,18.93,0.6,160.15,,
2020-10-19 13:00:00,2020-10-19 14:00:00,68.37,187.97,5.62,10.66,16.27,0.62,161.81,,
2020-10-19 14:00:00,2020-10-19 15:00:00,57.28,155.98,5.55,6.77,12.32,0.51,140.5,,
2020-10-19 15:00:00,2020-10-19 16:00:00,41.93,125.77,5.49,5.43,10.92,0.44,123.33,,
2020-10-19 16:00:00,2020-10-19 17:00:00,30.33,104.39,5.42,5.94,11.36,0.39,111.29,,
2020-10-19 17:00:00,2020-10-19 18:00:00,39.45,115.7,5.4,12.91,18.31,0.44,92.44,,
2020-10-19 18:00:00,2020-10-19 19:00:00,37.6,132.18,5.49,22.36,27.84,0.64,67.32,,
2020-10-19 19:00:00,2020-10-19 20:00:00,56.74,158.67,5.63,34.54,40.17,1.05,44.44,,
2020-10-19 20:00:00,2020-10-19 21:00:00,62.01,175.37,5.56,40.5,46.06,1.09,38.71,,
2020-10-19 21:00:00,2020-10-19 22:00:00,65.23,181.09,5.51,46.19,51.7,1.19,35.94,,
2020-10-19 22:00:00,2020-10-19 23:00:00,72.24,185.3,5.55,42.02,47.57,1.15,33.23,,
2020-10-19 23:00:00,2020-10-20 00:00:00,62.98,150.1,5.43,30.13,35.55,0.92,39.23,,
2020-10-20 00:00:00,2020-10-20 01:00:00,65.76,152.49,5.6,38.86,44.46,0.98,19.45,,
2020-10-20 01:00:00,2020-10-20 02:00:00,78.66,203.36,5.73,35.88,41.61,1.04,10.66,,
2020-10-20 02:00:00,2020-10-20 03:00:00,86.28,210.22,5.93,36.19,42.12,1.03,7.22,,
2020-10-20 03:00:00,2020-10-20 04:00:00,87.6,187.78,6.21,29.68,35.89,1.0,5.01,,
2020-10-20 04:00:00,2020-10-20 05:00:00,80.96,161.03,5.92,25.69,31.62,0.93,6.83,,
2020-10-20 05:00:00,2020-10-20 06:00:00,69.37,131.71,5.57,19.63,25.21,0.87,7.78,,
2020-10-20 06:00:00,2020-10-20 07:00:00,74.99,141.11,6.51,21.64,28.16,0.88,5.19,,
2020-10-20 07:00:00,2020-10-20 08:00:00,71.17,149.48,9.89,17.88,27.78,0.95,7.68,,
2020-10-20 08:00:00,2020-10-20 09:00:00,76.88,189.16,33.03,53.55,86.56,1.25,13.4,,
2020-10-20 09:00:00,2020-10-20 10:00:00,103.0,240.3,9.9,43.7,53.55,1.29,71.84,,
2020-10-20 10:00:00,2020-10-20 11:00:00,115.96,271.47,6.45,27.01,33.44,1.34,139.31,,
2020-10-20 11:00:00,2020-10-20 12:00:00,122.61,260.97,6.12,26.22,32.32,1.35,180.23,,
2020-10-20 12:00:00,2020-10-20 13:00:00,96.86,235.01,5.87,11.74,17.59,0.94,164.02,,
2020-10-20 13:00:00,2020-10-20 14:00:00,71.85,170.41,5.69,9.77,15.45,0.97,162.83,,
2020-10-20 14:00:00,2020-10-20 15:00:00,58.96,139.13,5.67,8.61,14.27,1.07,155.07,,
2020-10-20 15:00:00,2020-10-20 16:00:00,41.16,112.12,5.47,4.38,9.84,1.11,112.99,,
2020-10-20 16:00:00,2020-10-20 17:00:00,32.57,120.79,5.51,5.13,10.65,1.11,104.7,,
2020-10-20 17:00:00,2020-10-20 18:00:00,34.18,93.09,5.44,8.83,14.29,1.1,80.76,,
2020-10-20 18:00:00,2020-10-20 19:00:00,34.25,114.11,5.49,16.46,21.97,1.09,49.31,,
2020-10-20 19:00:00,2020-10-20 20:00:00,49.75,139.15,5.47,24.42,29.93,1.07,27.29,,
2020-10-20 20:00:00,2020-10-20 21:00:00,80.21,206.26,6.25,44.28,50.58,1.07,8.61,,
2020-10-20 21:00:00,2020-10-20 22:00:00,81.45,203.79,10.73,54.31,65.05,1.12,3.94,,
2020-10-20 22:00:00,2020-10-20 23:00:00,75.73,198.91,11.69,53.02,64.75,1.18,3.04,,
2020-10-20 23:00:00,2020-10-21 00:00:00,83.55,201.62,22.39,55.23,77.63,1.27,2.87,,
2020-10-21 00:00:00,2020-10-21 01:00:00,80.75,185.05,26.95,50.97,77.87,1.37,2.7,,
2020-10-21 01:00:00,2020-10-21 02:00:00,86.6,192.11,20.29,40.76,60.99,1.46,3.12,,
2020-10-21 02:00:00,2020-10-21 03:00:00,69.83,150.48,13.66,34.21,47.87,1.53,3.85,,
2020-10-21 03:00:00,2020-10-21 04:00:00,67.65,142.25,7.15,27.17,34.31,1.54,3.68,,
2020-10-21 04:00:00,2020-10-21 05:00:00,71.88,150.4,7.94,26.32,34.26,1.54,3.83,,
2020-10-21 05:00:00,2020-10-21 06:00:00,83.3,146.24,6.03,20.32,26.34,1.55,4.79,,
2020-10-21 06:00:00,2020-10-21 07:00:00,89.89,167.81,8.54,20.93,29.47,1.54,8.08,,
2020-10-21 07:00:00,2020-10-21 08:00:00,92.25,161.01,7.51,15.71,23.21,1.53,9.86,,
2020-10-21 08:00:00,2020-10-21 09:00:00,103.21,194.57,7.6,20.84,28.43,1.53,29.42,,
2020-10-21 09:00:00,2020-10-21 10:00:00,113.57,234.11,9.82,37.31,47.13,1.55,59.61,,
2020-10-21 10:00:00,2020-10-21 11:00:00,113.0,225.21,6.37,17.6,23.97,1.55,104.27,,
2020-10-21 11:00:00,2020-10-21 12:00:00,60.31,128.19,5.81,7.25,13.06,1.55,107.32,,
2020-10-21 12:00:00,2020-10-21 13:00:00,47.66,104.29,5.78,6.62,12.4,1.53,123.16,,
2020-10-21 13:00:00,2020-10-21 14:00:00,27.21,80.34,5.71,6.53,12.24,1.49,127.82,,
2020-10-21 14:00:00,2020-10-21 15:00:00,29.51,76.11,5.67,11.39,17.06,1.42,158.88,,
2020-10-21 15:00:00,2020-10-21 16:00:00,31.95,87.52,5.63,13.27,18.9,1.38,191.17,,
2020-10-21 16:00:00,2020-10-21 17:00:00,36.62,118.97,5.6,14.97,20.58,1.32,150.19,,
2020-10-21 17:00:00,2020-10-21 18:00:00,42.19,132.78,5.55,17.46,23.01,1.26,65.12,,
2020-10-21 18:00:00,2020-10-21 19:00:00,41.23,136.99,5.48,26.76,32.24,1.21,26.09,,
2020-10-21 19:00:00,2020-10-21 20:00:00,50.22,139.73,5.57,29.35,34.92,1.2,13.39,,
2020-10-21 20:00:00,2020-10-21 21:00:00,49.33,129.62,10.32,44.84,55.15,1.19,4.57,,
2020-10-21 21:00:00,2020-10-21 22:00:00,56.95,136.67,22.98,53.08,76.04,1.21,2.83,,
2020-10-21 22:00:00,2020-10-21 23:00:00,58.89,156.36,30.26,46.71,76.95,1.27,3.7,,
2020-10-21 23:00:00,2020-10-22 00:00:00,68.59,177.4,49.47,52.14,101.56,1.35,3.78,,
2020-10-22 00:00:00,2020-10-22 01:00:00,81.84,229.89,66.35,67.99,134.32,1.47,5.05,,
2020-10-22 01:00:00,2020-10-22 02:00:00,73.5,205.13,33.72,50.32,84.14,1.59,17.32,,
2020-10-22 02:00:00,2020-10-22 03:00:00,47.93,121.55,6.53,18.61,25.13,1.66,15.06,,
2020-10-22 03:00:00,2020-10-22 04:00:00,39.96,71.9,10.44,15.89,26.33,1.66,3.15,,
2020-10-22 04:00:00,2020-10-22 05:00:00,38.16,72.75,10.35,29.46,39.81,1.64,8.15,,
2020-10-22 05:00:00,2020-10-22 06:00:00,44.08,90.89,17.25,24.47,41.71,1.6,3.01,,
2020-10-22 06:00:00,2020-10-22 07:00:00,50.34,104.23,31.39,21.55,52.91,1.55,1.7,,
2020-10-22 07:00:00,2020-10-22 08:00:00,53.39,97.06,31.95,21.27,53.23,1.52,3.13,,
2020-10-22 08:00:00,2020-10-22 09:00:00,46.27,108.58,50.89,45.09,95.94,1.49,3.73,,
2020-10-22 09:00:00,2020-10-22 10:00:00,103.08,196.59,14.82,55.9,70.78,1.49,41.84,,
2020-10-22 10:00:00,2020-10-22 11:00:00,141.09,271.26,7.51,41.35,48.86,1.5,95.57,,
2020-10-22 11:00:00,2020-10-22 12:00:00,145.47,287.98,7.85,56.29,64.14,1.51,151.29,,
2020-10-22 12:00:00,2020-10-22 13:00:00,168.29,307.13,6.84,49.23,56.07,1.55,187.24,,
2020-10-22 13:00:00,2020-10-22 14:00:00,122.04,221.43,5.99,19.96,25.95,1.59,162.89,,
2020-10-22 14:00:00,2020-10-22 15:00:00,72.24,152.5,6.02,16.42,22.43,1.63,149.41,,
2020-10-22 15:00:00,2020-10-22 16:00:00,46.92,125.42,5.74,15.37,21.11,1.62,131.68,,
2020-10-22 16:00:00,2020-10-22 17:00:00,57.25,178.31,5.67,23.61,29.27,1.59,134.68,,
