From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree),RF (mm)
2022-09-20 11:00:00,2022-09-20 12:00:00,28.16,46.48,1.96,7.09,9.05,6.92,18.43,0.7,17.7,0.74,,,0.1,,60.3,1.22,125.3,329.01,738.97,,33.28,0.0
2022-09-20 12:00:00,2022-09-20 13:00:00,41.66,53.29,1.47,7.18,8.64,6.79,18.73,0.61,32.53,0.59,,,1.02,,66.25,1.23,112.4,190.62,738.72,,31.74,0.0
2022-09-20 13:00:00,2022-09-20 14:00:00,20.05,33.81,1.57,6.97,8.54,7.2,17.96,0.58,32.48,0.48,,,0.38,,65.26,1.46,120.52,294.68,737.96,,32.13,0.0
2022-09-20 14:00:00,2022-09-20 15:00:00,20.09,37.53,1.86,6.25,8.11,7.12,18.05,0.59,18.46,0.08,,,,,66.44,1.83,49.75,250.25,736.86,,31.75,0.0
2022-09-20 15:00:00,2022-09-20 16:00:00,14.71,33.93,1.27,5.91,7.18,5.05,18.16,0.56,22.45,0.49,,,0.8,,68.93,1.57,64.61,204.6,736.77,,31.57,0.0
2022-09-20 16:00:00,2022-09-20 17:00:00,19.34,32.03,1.51,8.04,9.56,7.15,17.62,0.56,36.07,0.64,,,0.29,,69.42,1.24,118.69,130.24,736.69,,31.55,0.0
2022-09-20 17:00:00,2022-09-20 18:00:00,22.1,45.18,1.66,7.06,8.71,6.18,17.96,0.56,18.22,0.11,,,,,77.48,1.66,203.58,55.86,736.68,,28.39,0.0
2022-09-20 18:00:00,2022-09-20 19:00:00,17.4,38.06,1.58,12.73,14.3,6.99,18.29,0.62,31.0,0.61,,,1.62,,80.35,1.29,227.55,0.2,736.95,,27.98,0.0
2022-09-20 19:00:00,2022-09-20 20:00:00,25.48,44.87,1.89,11.07,12.96,6.38,17.69,0.65,23.12,0.67,,,2.11,,81.96,1.21,285.48,0.0,737.58,,27.75,0.0
2022-09-20 20:00:00,2022-09-20 21:00:00,28.34,49.23,2.08,8.49,10.57,6.35,17.93,0.65,17.38,0.13,,,1.08,,81.95,1.21,292.84,0.0,738.26,,27.41,0.0
2022-09-20 21:00:00,2022-09-20 22:00:00,25.28,41.62,1.56,9.72,11.27,6.72,18.39,0.64,28.32,0.6,,,1.68,,81.81,1.19,304.14,0.0,738.83,,27.35,0.0
2022-09-20 22:00:00,2022-09-20 23:00:00,24.08,39.19,1.84,8.89,10.74,6.12,17.83,0.6,23.02,0.37,,,1.16,,83.58,0.98,283.71,0.0,738.95,,27.21,0.0
2022-09-20 23:00:00,2022-09-21 00:00:00,21.91,41.09,2.02,6.32,8.34,5.91,17.97,0.64,15.46,0.0,,,0.59,,82.77,0.8,267.52,0.0,738.76,,27.3,0.0
2022-09-21 00:00:00,2022-09-21 01:00:00,17.57,32.17,1.56,8.02,9.57,7.15,18.26,0.52,27.45,0.4,,,0.51,,82.97,0.79,234.23,0.0,738.24,,27.17,0.0
2022-09-21 01:00:00,2022-09-21 02:00:00,20.77,35.97,2.69,13.15,15.84,6.82,18.23,0.58,15.96,0.0,,,,,84.71,0.83,246.61,0.0,737.7,,27.04,0.0
2022-09-21 02:00:00,2022-09-21 03:00:00,24.48,46.17,2.9,8.96,11.85,9.36,18.69,0.58,12.89,0.0,,,,,85.63,0.81,290.38,0.0,737.37,,26.9,0.0
2022-09-21 03:00:00,2022-09-21 04:00:00,16.77,40.79,2.55,11.39,13.95,12.1,18.77,0.54,17.43,1.13,,,,,85.83,0.45,251.81,0.0,737.25,,26.78,0.0
2022-09-21 04:00:00,2022-09-21 05:00:00,23.13,37.83,2.33,12.6,14.92,10.02,17.71,0.49,15.88,0.22,,,,,86.05,0.37,248.91,0.0,737.31,,26.83,0.0
2022-09-21 05:00:00,2022-09-21 06:00:00,24.77,39.36,4.03,9.71,13.74,12.77,18.05,0.57,11.9,0.05,,,,,86.87,0.86,281.96,0.0,737.6,,26.73,0.04
2022-09-21 06:00:00,2022-09-21 07:00:00,23.08,37.12,4.39,12.36,16.76,16.34,18.18,0.58,15.82,0.79,,,,,88.16,0.63,193.25,18.49,738.09,,26.57,0.17
2022-09-21 07:00:00,2022-09-21 08:00:00,29.52,45.56,4.83,8.46,13.29,12.83,17.83,0.67,12.39,0.94,,,0.29,,87.52,1.23,103.24,76.03,738.52,,27.26,0.0
2022-09-21 08:00:00,2022-09-21 09:00:00,36.06,57.62,4.82,8.37,13.19,20.7,18.2,0.73,12.46,0.0,,,0.38,,83.64,1.03,139.51,284.08,738.96,,28.51,0.0
2022-09-21 09:00:00,2022-09-21 10:00:00,40.47,60.28,3.4,9.48,12.88,16.36,18.82,0.75,17.01,0.76,,,0.44,,74.78,1.07,95.79,346.01,739.16,,30.62,0.0
2022-09-21 10:00:00,2022-09-21 11:00:00,37.59,59.49,2.26,8.71,10.97,13.68,18.12,0.74,23.23,0.92,,,0.12,,69.32,1.27,102.61,450.69,739.01,,31.85,0.0
2022-09-21 11:00:00,2022-09-21 12:00:00,36.79,54.31,2.51,9.48,11.99,15.08,18.63,0.75,20.26,0.28,,,,,69.9,1.33,125.39,259.69,738.75,,31.71,0.0
2022-09-21 12:00:00,2022-09-21 13:00:00,36.55,61.97,1.8,10.3,12.09,9.61,18.71,0.75,18.49,0.72,,,1.15,,76.21,1.81,154.36,224.05,738.43,,29.99,0.0
2022-09-21 13:00:00,2022-09-21 14:00:00,34.31,66.65,2.18,11.02,13.2,10.8,18.02,0.76,20.31,0.24,,,1.35,,75.96,1.7,179.0,258.06,737.94,,29.77,0.0
2022-09-21 14:00:00,2022-09-21 15:00:00,25.98,53.6,2.88,10.4,13.28,11.28,18.47,0.76,13.57,0.06,,,1.65,,74.98,1.36,210.85,251.13,737.28,,29.86,0.0
2022-09-21 15:00:00,2022-09-21 16:00:00,35.79,55.47,1.79,10.11,11.89,10.08,18.72,0.68,28.99,0.58,,,0.87,,73.21,0.82,226.15,168.1,736.73,,30.36,0.0
2022-09-21 16:00:00,2022-09-21 17:00:00,33.12,49.22,1.79,10.68,12.47,7.93,17.75,0.63,33.08,1.19,,,0.39,,77.78,0.79,263.96,62.89,736.85,,29.63,0.26
2022-09-21 17:00:00,2022-09-21 18:00:00,27.06,51.41,2.19,8.05,10.23,8.74,18.2,0.67,19.64,0.68,,,1.12,,80.25,0.99,288.93,22.08,737.01,,28.92,0.36
2022-09-21 18:00:00,2022-09-21 19:00:00,22.8,46.41,1.59,10.67,12.27,8.74,18.42,0.68,29.88,0.68,,,0.54,,82.17,1.03,264.22,0.0,737.14,,28.44,0.01
2022-09-21 19:00:00,2022-09-21 20:00:00,25.69,45.53,2.01,9.43,11.44,7.02,17.83,0.76,18.15,0.81,,,0.47,,84.77,1.26,280.0,0.0,737.38,,27.9,0.0
2022-09-21 20:00:00,2022-09-21 21:00:00,30.69,50.88,2.48,8.83,11.31,8.01,18.14,0.8,14.21,0.47,,,1.77,,85.33,1.45,196.41,0.0,738.43,,27.69,0.0
2022-09-21 21:00:00,2022-09-21 22:00:00,23.99,43.17,1.67,8.35,10.01,6.66,18.31,0.73,20.43,0.58,,,1.5,,82.95,1.53,215.69,0.0,738.76,,27.25,0.0
2022-09-21 22:00:00,2022-09-21 23:00:00,19.45,35.41,1.83,7.78,9.61,7.28,17.93,0.69,17.36,0.43,,,1.46,,85.73,1.84,269.65,0.0,738.53,,26.74,0.0
2022-09-21 23:00:00,2022-09-22 00:00:00,20.1,37.95,1.94,6.59,8.54,7.4,17.94,0.66,13.84,0.06,,,0.29,,85.08,1.61,212.71,0.0,737.99,,26.53,0.0
2022-09-22 00:00:00,2022-09-22 01:00:00,13.4,27.19,1.38,6.53,7.9,6.94,18.14,0.53,20.09,0.38,,,0.32,,84.84,1.49,183.44,0.0,737.48,,26.31,0.0
2022-09-22 01:00:00,2022-09-22 02:00:00,15.71,23.38,1.52,5.32,6.84,6.81,17.79,0.45,21.82,0.23,,,0.07,,86.49,0.99,234.61,0.0,737.03,,25.84,0.0
2022-09-22 02:00:00,2022-09-22 03:00:00,9.06,18.58,1.93,5.03,6.96,7.01,18.05,0.48,14.19,0.0,,,,,89.63,1.44,288.57,0.0,736.63,,25.2,1.02
2022-09-22 03:00:00,2022-09-22 04:00:00,9.73,15.05,1.64,5.08,6.72,7.06,18.14,0.44,17.94,0.26,,,,,91.23,0.84,289.57,0.0,736.66,,25.03,1.33
2022-09-22 04:00:00,2022-09-22 05:00:00,12.36,18.12,1.96,5.64,7.6,7.05,17.8,0.43,17.39,0.0,,,,,91.72,0.6,152.8,0.0,737.08,,25.17,0.04
2022-09-22 05:00:00,2022-09-22 06:00:00,12.33,18.21,2.9,5.79,8.69,7.26,18.11,0.47,11.91,0.0,,,,,91.9,0.64,138.88,0.0,737.59,,25.2,0.0
2022-09-22 06:00:00,2022-09-22 07:00:00,13.5,17.87,2.34,6.93,9.27,6.83,18.74,0.49,15.99,0.17,,,,,92.27,1.12,101.87,4.54,737.9,,25.34,0.0
2022-09-22 07:00:00,2022-09-22 08:00:00,19.23,26.97,3.17,5.42,8.59,5.85,18.29,0.56,12.42,0.06,,,,,91.86,1.19,63.2,73.3,738.08,,25.88,0.0
2022-09-22 08:00:00,2022-09-22 09:00:00,32.33,43.33,4.42,6.24,10.66,6.69,18.41,0.65,10.76,0.0,,,,,89.34,1.07,64.75,100.69,738.49,,26.88,0.0
2022-09-22 09:00:00,2022-09-22 10:00:00,34.49,43.73,4.43,8.72,13.16,5.5,18.55,0.75,14.13,0.0,,,,,85.98,1.25,63.6,158.05,738.6,,27.68,0.0
2022-09-22 10:00:00,2022-09-22 11:00:00,46.52,50.44,3.69,10.29,13.98,5.89,18.02,0.79,14.34,0.23,,,0.38,,81.55,1.29,67.73,145.77,738.86,,28.47,0.0
2022-09-22 11:00:00,2022-09-22 12:00:00,38.39,50.69,2.94,10.66,13.61,6.26,18.16,0.8,12.28,0.0,,,1.08,,78.17,1.8,66.45,237.55,738.76,,29.04,0.0
2022-09-22 12:00:00,2022-09-22 13:00:00,41.61,59.67,2.02,10.8,12.81,4.61,18.34,0.76,15.55,0.73,,,1.8,,77.81,1.39,63.39,222.29,738.26,,29.55,0.0
2022-09-22 13:00:00,2022-09-22 14:00:00,22.63,34.87,2.17,9.34,11.51,5.37,17.74,0.72,14.02,0.0,,,1.76,,72.45,1.67,75.85,432.03,737.41,,30.77,0.0
2022-09-22 14:00:00,2022-09-22 15:00:00,22.46,32.92,2.38,8.81,11.19,6.23,18.02,0.69,13.67,0.0,,,1.2,,70.31,2.19,88.19,358.87,736.92,,31.07,0.0
2022-09-22 15:00:00,2022-09-22 16:00:00,18.21,33.55,1.65,8.7,10.34,3.6,18.24,0.61,17.66,0.51,,,0.71,,73.31,1.59,114.46,252.78,736.34,,29.18,0.0
2022-09-22 16:00:00,2022-09-22 17:00:00,20.15,34.39,2.12,10.34,12.45,5.6,17.71,0.6,20.52,0.2,,,1.73,,77.71,1.19,80.52,116.08,736.12,,28.77,0.0
2022-09-22 17:00:00,2022-09-22 18:00:00,31.91,43.69,2.12,8.94,11.06,5.76,18.13,0.61,18.26,0.0,,,1.72,,81.18,0.94,93.33,48.77,736.22,,28.63,0.0
2022-09-22 18:00:00,2022-09-22 19:00:00,21.8,35.91,2.18,12.68,14.87,6.14,18.48,0.82,22.64,0.66,,,0.44,,84.95,0.98,78.02,0.1,736.7,,28.51,0.0
2022-09-22 19:00:00,2022-09-22 20:00:00,23.63,33.25,5.14,20.76,25.9,5.53,17.82,1.28,15.05,0.0,,,0.42,,86.27,0.35,126.59,0.0,737.1,,28.41,0.0
2022-09-22 20:00:00,2022-09-22 21:00:00,40.2,53.06,7.13,19.01,26.13,5.83,18.78,1.27,11.54,0.2,,,0.11,,87.29,1.2,160.99,0.0,737.25,,28.11,6.19
2022-09-22 21:00:00,2022-09-22 22:00:00,37.3,51.5,4.09,18.1,22.19,5.73,18.7,0.96,14.33,0.78,,,0.31,,91.01,0.96,175.62,0.0,737.74,,26.96,9.31
2022-09-22 22:00:00,2022-09-22 23:00:00,30.14,38.05,1.91,12.75,14.66,4.78,17.91,0.74,22.93,1.09,,,0.16,,91.28,0.62,200.84,0.0,737.9,,26.63,0.0
2022-09-22 23:00:00,2022-09-23 00:00:00,19.7,23.39,4.29,10.55,14.84,5.77,18.22,0.96,11.3,0.82,,,0.47,,90.94,1.01,58.62,0.0,737.64,,27.1,0.0
2022-09-23 00:00:00,2022-09-23 01:00:00,25.4,37.7,3.58,12.84,16.41,5.18,18.59,0.87,12.88,0.55,,,0.16,,89.04,1.32,81.03,0.0,737.37,,27.14,0.0
2022-09-23 01:00:00,2022-09-23 02:00:00,24.19,35.96,3.11,10.73,13.84,5.99,18.02,0.77,15.29,0.0,,,,,88.24,1.32,81.33,0.0,737.17,,27.06,0.0
2022-09-23 02:00:00,2022-09-23 03:00:00,19.36,24.62,3.54,9.55,13.09,7.9,18.32,0.76,11.7,0.48,,,0.94,,88.14,1.33,74.89,0.0,736.88,,26.97,0.0
2022-09-23 03:00:00,2022-09-23 04:00:00,17.79,23.74,2.23,8.15,10.38,6.24,18.48,0.64,15.31,0.58,,,1.02,,88.91,1.24,88.8,0.0,736.81,,26.86,0.0
2022-09-23 04:00:00,2022-09-23 05:00:00,15.28,25.43,2.35,6.73,9.07,6.67,18.05,0.57,14.25,0.37,,,1.53,,89.63,1.29,95.06,0.0,736.6,,26.75,0.0
2022-09-23 05:00:00,2022-09-23 06:00:00,19.97,25.42,2.38,6.53,8.9,6.82,18.31,0.56,12.67,0.0,,,0.43,,89.54,1.53,89.87,0.0,736.67,,26.68,0.0
2022-09-23 06:00:00,2022-09-23 07:00:00,25.35,33.22,2.06,8.48,10.55,6.3,18.59,0.49,19.12,0.46,,,,,88.35,1.19,106.25,12.18,737.23,,26.91,0.0
2022-09-23 07:00:00,2022-09-23 08:00:00,19.98,28.62,2.22,7.33,9.56,5.55,18.09,0.53,12.73,0.0,,,0.34,,86.81,1.47,113.61,37.64,737.76,,27.34,0.11
2022-09-23 08:00:00,2022-09-23 09:00:00,27.85,29.33,2.61,8.31,10.93,6.1,18.38,0.57,13.12,0.17,,,,,85.47,1.33,92.57,106.48,738.17,,27.81,0.2
2022-09-23 09:00:00,2022-09-23 10:00:00,21.91,34.06,2.11,8.73,10.85,3.92,18.75,0.6,13.14,0.0,,,,,83.21,2.0,80.08,261.34,738.45,,28.61,0.0
2022-09-23 10:00:00,2022-09-23 11:00:00,31.99,43.36,2.07,8.38,10.45,4.64,18.03,0.61,14.46,0.26,,,,,79.39,1.95,99.47,316.15,738.5,,29.66,0.0
2022-09-23 11:00:00,2022-09-23 12:00:00,27.83,42.65,2.39,8.83,11.21,6.02,18.41,0.62,14.42,0.09,,,,,75.81,1.94,99.64,401.43,738.1,,30.41,0.0
2022-09-23 12:00:00,2022-09-23 13:00:00,28.1,42.03,1.73,10.85,12.59,3.31,18.86,0.6,16.82,0.52,,,0.94,,72.38,2.06,91.02,477.25,737.37,,31.35,0.0
2022-09-23 13:00:00,2022-09-23 14:00:00,25.12,40.42,1.72,11.04,12.76,4.48,18.1,0.58,20.08,0.59,,,1.07,,72.67,2.21,86.01,244.73,736.46,,30.99,0.0
2022-09-23 14:00:00,2022-09-23 15:00:00,25.58,36.71,2.09,11.06,13.15,5.01,18.48,0.58,15.51,0.1,,,0.07,,70.57,2.19,102.75,185.48,735.88,,30.35,0.0
2022-09-23 15:00:00,2022-09-23 16:00:00,19.98,35.98,1.75,13.01,14.76,2.79,19.34,0.56,16.58,0.0,,,0.37,,73.96,1.56,103.43,186.08,735.27,,29.88,0.0
2022-09-23 16:00:00,2022-09-23 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-23 17:00:00,2022-09-23 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-23 18:00:00,2022-09-23 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-23 19:00:00,2022-09-23 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-23 20:00:00,2022-09-23 21:00:00,,,10.62,6.26,8.44,5.13,17.33,0.33,7.16,0.0,,163.84,163.84,,93.33,0.51,36.32,0.0,737.18,,24.23,0.38
2022-09-23 21:00:00,2022-09-23 22:00:00,,,4.2,15.21,19.41,5.93,18.22,0.77,15.51,0.0,,,1.36,,93.19,1.43,90.35,0.0,737.4,,24.51,0.5
2022-09-23 22:00:00,2022-09-23 23:00:00,,,3.07,10.22,13.29,5.02,17.97,0.73,11.21,0.0,,,0.78,,93.3,1.67,38.29,0.0,737.25,,24.86,0.15
2022-09-23 23:00:00,2022-09-24 00:00:00,8.19,22.05,3.36,9.23,12.59,5.08,18.37,0.69,10.88,0.0,,,1.6,,92.99,1.33,79.45,0.0,736.86,,24.64,0.0
2022-09-24 00:00:00,2022-09-24 01:00:00,7.56,,2.81,11.88,14.69,3.76,18.53,0.59,13.07,0.0,,,1.2,,92.41,1.27,69.32,0.0,736.51,,24.66,0.0
2022-09-24 01:00:00,2022-09-24 02:00:00,11.17,27.17,2.98,10.69,13.67,4.43,17.91,0.53,13.65,0.32,,,,,91.6,1.12,72.54,0.0,736.0,,24.58,0.0
2022-09-24 02:00:00,2022-09-24 03:00:00,9.9,11.59,3.37,8.7,12.07,4.85,18.24,0.52,11.28,0.0,,,,,90.29,1.33,87.62,0.0,735.85,,24.7,0.0
2022-09-24 03:00:00,2022-09-24 04:00:00,6.39,7.02,2.27,7.58,9.86,3.2,18.35,0.46,13.07,0.0,,,,,88.65,1.41,107.03,0.0,735.59,,24.83,0.0
2022-09-24 04:00:00,2022-09-24 05:00:00,9.24,23.72,2.32,7.13,9.46,4.25,17.78,0.42,12.34,0.0,,,,,89.44,2.16,90.44,0.0,735.76,,24.82,0.0
2022-09-24 05:00:00,2022-09-24 06:00:00,13.44,17.19,2.66,6.87,9.53,5.02,18.12,0.4,13.56,0.0,,,,,89.51,1.86,102.25,0.0,736.39,,24.86,0.0
2022-09-24 06:00:00,2022-09-24 07:00:00,12.93,27.23,1.84,6.51,8.35,3.42,18.38,0.4,15.32,0.0,,,,,88.41,1.86,92.19,21.87,736.88,,24.93,0.0
2022-09-24 07:00:00,2022-09-24 08:00:00,14.65,16.45,2.04,6.89,8.94,3.55,17.88,0.41,13.86,0.0,,,,,85.98,1.83,104.97,86.03,737.6,,25.19,0.04
2022-09-24 08:00:00,2022-09-24 09:00:00,13.13,19.68,2.37,7.42,9.79,4.15,18.18,0.43,14.96,0.0,,,,,82.53,2.18,115.55,160.94,737.98,,25.55,0.06
2022-09-24 09:00:00,2022-09-24 10:00:00,10.76,12.13,1.78,7.84,9.61,2.85,18.33,0.44,15.72,0.0,,,,,82.44,2.11,103.24,454.08,738.07,,26.4,0.0
2022-09-24 10:00:00,2022-09-24 11:00:00,14.21,20.09,1.85,8.01,9.86,3.49,17.7,0.44,16.93,0.0,,,,,79.63,2.71,105.38,379.03,738.1,,27.41,0.0
2022-09-24 11:00:00,2022-09-24 12:00:00,12.97,17.74,1.86,7.98,9.84,3.41,17.9,0.45,17.29,0.0,,,,,77.36,2.76,110.6,531.26,737.88,,28.25,0.0
2022-09-24 12:00:00,2022-09-24 13:00:00,,,2.01,12.32,7.17,3.34,17.73,0.25,24.22,0.0,,,,,75.34,0.34,43.15,64.81,736.99,,29.33,0.0
2022-09-24 13:00:00,2022-09-24 14:00:00,,,1.66,11.9,13.55,4.14,17.7,0.5,20.63,0.0,,,,,82.29,1.84,108.57,176.22,736.76,,27.51,0.43
2022-09-24 14:00:00,2022-09-24 15:00:00,16.52,20.37,1.92,10.8,12.72,3.95,18.1,0.53,15.38,0.0,,,,,78.05,1.85,104.53,418.11,735.9,,28.81,0.61
2022-09-24 15:00:00,2022-09-24 16:00:00,15.34,24.11,1.51,9.69,11.2,2.2,18.44,0.54,16.13,0.19,,,0.84,,77.92,2.15,74.63,192.35,735.3,,28.71,0.0
2022-09-24 16:00:00,2022-09-24 17:00:00,18.36,29.14,1.65,9.17,10.83,2.97,18.06,0.54,16.13,0.0,,,0.51,,79.32,2.29,102.67,264.72,734.98,,28.5,0.0
2022-09-24 17:00:00,2022-09-24 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-24 18:00:00,2022-09-24 19:00:00,,,1.93,12.15,9.39,3.08,18.15,0.44,17.17,0.53,,,1.1,,86.25,2.05,54.38,0.0,735.12,,25.97,0.8
2022-09-24 19:00:00,2022-09-24 20:00:00,23.17,26.74,2.19,12.46,14.64,3.63,17.87,0.68,15.26,0.29,,,1.71,,89.87,1.56,154.52,0.0,736.1,,25.41,4.24
2022-09-24 20:00:00,2022-09-24 21:00:00,21.72,26.94,2.49,10.97,13.46,4.29,18.02,0.67,13.79,0.0,,,1.68,,92.63,1.88,124.98,0.0,736.58,,24.84,12.28
2022-09-24 21:00:00,2022-09-24 22:00:00,12.9,13.56,1.74,10.8,12.54,3.19,18.29,0.6,17.54,0.0,,,1.6,,92.41,1.64,98.07,0.0,736.83,,24.69,5.16
2022-09-24 22:00:00,2022-09-24 23:00:00,7.62,11.03,2.06,10.24,12.31,3.77,17.93,0.54,16.61,0.0,,,0.84,,93.11,1.22,144.38,0.0,736.96,,24.45,20.26
2022-09-24 23:00:00,2022-09-25 00:00:00,9.65,13.41,2.65,9.55,12.21,4.03,18.19,0.55,11.89,0.0,,,0.38,,94.0,1.35,88.93,0.0,736.54,,24.65,18.37
2022-09-25 00:00:00,2022-09-25 01:00:00,10.79,11.28,1.99,10.34,12.33,3.19,18.41,0.51,14.33,0.0,,,0.47,,94.23,1.44,103.51,0.0,736.27,,24.91,1.17
2022-09-25 01:00:00,2022-09-25 02:00:00,11.96,15.2,2.19,8.76,10.95,3.49,17.88,0.47,12.82,0.0,,,,,94.38,2.1,83.16,0.0,735.54,,24.66,27.83
2022-09-25 02:00:00,2022-09-25 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-25 03:00:00,2022-09-25 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-25 04:00:00,2022-09-25 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-25 05:00:00,2022-09-25 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-25 06:00:00,2022-09-25 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-25 07:00:00,2022-09-25 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-25 08:00:00,2022-09-25 09:00:00,,,,,0.0,,,0.0,,0.0,,,,,,,,0.0,,,,0.0
2022-09-25 09:00:00,2022-09-25 10:00:00,,,2.3,7.32,9.62,2.8,18.38,0.5,11.57,0.0,,,,,85.37,1.51,67.07,434.77,738.61,,27.23,0.0
2022-09-25 10:00:00,2022-09-25 11:00:00,,,2.39,7.92,10.31,3.26,17.9,0.57,12.4,0.0,,,,,83.44,2.04,75.38,440.95,738.98,,27.57,0.0
2022-09-25 11:00:00,2022-09-25 12:00:00,23.87,28.21,2.4,7.85,10.24,3.5,18.26,0.59,13.28,0.0,,,,,81.66,1.78,94.91,573.76,738.99,,28.13,0.17
2022-09-25 12:00:00,2022-09-25 13:00:00,17.18,23.16,1.71,7.14,8.85,2.32,18.75,0.57,13.96,0.0,,,0.25,,80.14,2.17,76.66,389.06,738.68,,28.63,0.06
2022-09-25 13:00:00,2022-09-25 14:00:00,16.21,18.88,1.98,7.06,9.04,3.35,17.83,0.55,14.62,0.0,,,,,89.0,1.71,60.29,121.2,738.54,,26.63,10.71
2022-09-25 14:00:00,2022-09-25 15:00:00,14.56,19.27,2.24,7.17,9.41,4.0,18.19,0.55,12.57,0.0,,,,,90.5,1.52,98.02,130.6,738.48,,25.54,17.59
2022-09-25 15:00:00,2022-09-25 16:00:00,15.94,18.53,1.75,7.56,9.31,2.32,18.53,0.54,13.7,0.0,,,0.68,,84.88,1.86,75.44,522.15,738.18,,26.95,2.14
2022-09-25 16:00:00,2022-09-25 17:00:00,31.39,35.87,1.99,7.69,9.68,2.95,17.9,0.54,14.79,0.0,,,0.47,,82.14,1.84,104.52,282.04,738.18,,28.13,0.0
2022-09-25 17:00:00,2022-09-25 18:00:00,17.77,22.78,2.33,8.8,11.13,3.77,18.19,0.57,14.51,0.0,,,0.43,,81.81,1.23,97.48,91.41,738.4,,27.71,0.0
2022-09-25 18:00:00,2022-09-25 19:00:00,16.61,23.36,2.27,14.47,16.75,3.55,18.79,0.72,19.75,0.0,,,1.65,,83.74,1.21,103.17,0.12,738.8,,26.63,0.0
2022-09-25 19:00:00,2022-09-25 20:00:00,19.06,27.85,2.88,13.25,16.12,3.71,18.39,0.8,12.49,0.0,,,1.42,,84.56,0.66,132.38,0.0,739.32,,26.05,0.0
2022-09-25 20:00:00,2022-09-25 21:00:00,21.42,31.11,3.72,11.5,15.22,4.06,18.32,0.83,11.38,0.0,,,1.11,,86.0,0.82,128.26,0.0,739.81,,25.72,0.0
2022-09-25 21:00:00,2022-09-25 22:00:00,20.83,,6.05,25.75,31.8,4.01,18.53,1.11,14.99,0.2,,,,,87.78,0.55,95.17,0.0,740.21,,25.44,0.0
2022-09-25 22:00:00,2022-09-25 23:00:00,20.53,,7.55,23.32,30.87,4.05,18.15,1.24,13.04,0.65,,,,,89.39,0.52,120.78,0.0,740.43,,25.16,0.0
2022-09-25 23:00:00,2022-09-26 00:00:00,28.95,,5.31,10.89,16.2,4.09,18.53,1.04,10.98,0.09,,,,,90.44,0.96,133.47,0.0,740.53,,24.77,0.0
2022-09-26 00:00:00,2022-09-26 01:00:00,19.95,24.36,3.51,10.69,14.21,4.15,19.16,0.89,13.6,0.61,,,0.98,,90.62,1.07,56.94,0.0,740.44,,24.63,0.0
2022-09-26 01:00:00,2022-09-26 02:00:00,21.88,29.28,3.31,8.95,12.25,3.96,18.57,0.8,13.76,0.82,,,1.45,,91.18,0.91,92.3,0.0,740.03,,24.42,0.0
2022-09-26 02:00:00,2022-09-26 03:00:00,19.49,25.87,4.04,6.75,10.8,4.17,18.85,0.83,11.23,0.0,,,1.81,,91.74,0.92,89.97,0.0,739.73,,24.18,0.0
2022-09-26 03:00:00,2022-09-26 04:00:00,19.32,27.98,2.95,6.79,9.75,3.41,18.96,0.74,13.23,0.0,,,1.62,,91.97,0.63,67.16,0.0,739.49,,24.0,0.0
2022-09-26 04:00:00,2022-09-26 05:00:00,21.81,29.59,4.22,8.79,13.02,3.81,18.79,0.69,12.41,0.0,,,1.29,,92.46,0.39,142.1,0.0,739.53,,23.76,0.0
2022-09-26 05:00:00,2022-09-26 06:00:00,18.57,30.99,3.9,6.35,10.25,4.07,18.83,0.71,12.29,0.0,,,0.43,,92.85,0.42,260.95,0.0,739.91,,23.75,0.0
2022-09-26 06:00:00,2022-09-26 07:00:00,23.59,32.06,4.31,8.03,12.35,4.38,19.3,0.67,13.59,0.4,,,0.59,,93.03,0.32,226.85,60.22,740.21,,24.05,0.0
2022-09-26 07:00:00,2022-09-26 08:00:00,24.27,33.77,4.85,5.96,10.8,4.17,18.89,0.74,11.58,0.0,,,0.43,,86.04,0.63,257.55,285.43,740.88,,26.2,0.0
2022-09-26 08:00:00,2022-09-26 09:00:00,35.18,50.22,5.07,7.14,12.21,4.36,18.96,0.8,11.45,0.0,,,1.28,,73.25,0.55,132.53,482.54,741.37,,29.35,0.04
2022-09-26 09:00:00,2022-09-26 10:00:00,58.35,75.66,3.62,10.58,14.2,2.78,18.95,0.89,13.34,0.57,,,0.54,,69.41,0.81,123.46,468.18,741.76,,30.22,0.07
