From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-12-14 05:00:00,2021-12-14 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 06:00:00,2021-12-14 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 07:00:00,2021-12-14 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 08:00:00,2021-12-14 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 09:00:00,2021-12-14 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 10:00:00,2021-12-14 11:00:00,18.0,60.0,0.72,8.22,8.38,2.4,38.44,0.27,11.86,0.0,,,,,45.7,0.6,82.86,132.41,994.08,,,26.66,0.0
2021-12-14 11:00:00,2021-12-14 12:00:00,25.2,71.4,0.42,6.35,6.21,1.66,38.75,0.22,15.13,0.0,,,,,43.34,0.49,160.14,310.16,993.19,,,27.45,0.0
2021-12-14 12:00:00,2021-12-14 13:00:00,25.4,39.7,0.57,6.12,6.3,1.56,39.25,0.21,16.24,0.0,,,,,41.28,0.42,130.73,306.72,991.94,,,28.55,0.0
2021-12-14 13:00:00,2021-12-14 14:00:00,24.0,42.0,0.69,6.01,6.37,1.67,39.37,0.23,13.84,0.0,,,,,39.66,0.45,129.9,254.95,991.1,,,28.93,0.0
2021-12-14 14:00:00,2021-12-14 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 15:00:00,2021-12-14 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 16:00:00,2021-12-14 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 17:00:00,2021-12-14 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 18:00:00,2021-12-14 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 19:00:00,2021-12-14 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 20:00:00,2021-12-14 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 21:00:00,2021-12-14 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 22:00:00,2021-12-14 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 23:00:00,2021-12-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15 00:00:00,2021-12-15 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15 01:00:00,2021-12-15 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15 02:00:00,2021-12-15 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15 03:00:00,2021-12-15 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15 04:00:00,2021-12-15 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15 05:00:00,2021-12-15 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15 06:00:00,2021-12-15 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15 07:00:00,2021-12-15 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15 08:00:00,2021-12-15 09:00:00,14.5,73.0,9.82,12.25,24.59,9.65,38.3,0.4,6.31,0.0,,,,,68.58,0.26,115.75,330.64,994.17,,,20.61,0.0
2021-12-15 09:00:00,2021-12-15 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15 10:00:00,2021-12-15 11:00:00,12.0,59.0,1.47,5.55,7.03,2.74,40.04,0.25,18.97,0.0,,,,,41.83,1.0,187.31,253.75,992.93,,,27.61,0.0
2021-12-15 11:00:00,2021-12-15 12:00:00,16.25,67.0,1.28,7.2,8.23,2.53,38.87,0.23,18.23,0.0,,,,,43.0,0.75,194.67,346.42,992.17,,,28.27,0.0
2021-12-15 12:00:00,2021-12-15 13:00:00,,,1.27,9.04,9.85,3.29,39.49,0.24,21.62,0.0,,,,,44.4,1.01,175.17,282.53,990.97,,,27.53,0.0
2021-12-15 13:00:00,2021-12-15 14:00:00,,,1.01,8.36,8.91,2.79,39.78,0.24,21.72,0.0,,,,,43.48,1.0,157.79,241.7,990.11,,,27.85,0.0
2021-12-15 14:00:00,2021-12-15 15:00:00,30.0,54.0,1.89,9.74,11.38,3.78,39.47,0.27,18.33,0.0,,,,,44.01,0.57,170.56,192.49,989.56,,,28.17,0.0
2021-12-15 15:00:00,2021-12-15 16:00:00,19.6,56.7,0.63,7.11,7.28,1.84,38.9,0.27,12.32,0.0,,,,,50.78,0.38,203.94,76.46,989.42,,,26.74,0.0
2021-12-15 16:00:00,2021-12-15 17:00:00,11.62,41.79,1.03,7.07,7.78,2.12,38.92,0.3,8.37,0.0,,,,,70.06,0.33,167.78,4.28,989.59,,,20.88,0.0
2021-12-15 17:00:00,2021-12-15 18:00:00,9.5,40.85,3.17,11.49,14.72,5.17,39.05,0.4,6.29,0.0,,,,,79.56,0.26,184.89,,990.4,,,18.19,0.0
2021-12-15 18:00:00,2021-12-15 19:00:00,19.33,162.79,10.32,15.72,19.6,11.87,39.0,0.71,4.94,0.0,,,,,84.99,0.2,189.24,,991.32,,,16.79,0.0
2021-12-15 19:00:00,2021-12-15 20:00:00,38.83,236.17,14.58,17.25,35.66,14.79,39.13,0.95,3.33,0.0,,,,,87.32,0.25,191.05,,991.94,,,16.15,0.0
2021-12-15 20:00:00,2021-12-15 21:00:00,39.69,252.0,10.6,14.05,27.29,10.89,38.83,0.95,4.71,0.0,,,,,90.37,0.22,222.93,,992.51,,,15.23,0.0
2021-12-15 21:00:00,2021-12-15 22:00:00,34.19,180.0,8.06,14.6,24.28,9.54,38.88,0.84,3.57,0.0,,,,,90.18,0.48,193.79,,992.82,,,14.99,0.0
2021-12-15 22:00:00,2021-12-15 23:00:00,34.0,90.25,5.34,10.58,16.92,6.19,38.72,0.76,5.25,0.0,,,,,92.4,0.27,198.73,,992.93,,,14.13,0.0
2021-12-15 23:00:00,2021-12-16 00:00:00,27.37,107.0,5.39,11.47,17.76,6.85,38.67,0.7,4.76,0.0,,,,,91.94,0.68,206.89,,992.74,,,14.17,0.0
2021-12-16 00:00:00,2021-12-16 01:00:00,17.0,78.0,2.35,9.91,12.18,4.12,38.56,0.53,4.85,0.0,,,,,91.83,0.59,257.31,,992.63,,,13.68,0.0
2021-12-16 01:00:00,2021-12-16 02:00:00,17.83,44.46,1.36,8.17,9.25,2.75,38.34,0.42,5.98,0.0,,,,,90.81,0.64,253.82,,992.62,,,13.62,0.0
2021-12-16 02:00:00,2021-12-16 03:00:00,18.0,34.38,1.31,6.28,7.48,1.95,38.66,0.36,5.66,0.0,,,,,91.7,0.32,191.9,,992.37,,,13.12,0.0
2021-12-16 03:00:00,2021-12-16 04:00:00,12.17,32.08,1.59,5.3,6.98,1.7,38.22,0.32,5.04,0.0,,,,,94.43,0.29,136.56,,992.32,,,12.54,0.0
2021-12-16 04:00:00,2021-12-16 05:00:00,13.5,32.0,2.31,4.96,7.65,2.0,38.16,0.27,5.35,0.0,,,,,94.84,0.41,164.08,,992.45,,,12.38,0.0
2021-12-16 05:00:00,2021-12-16 06:00:00,9.2,20.68,8.67,6.17,17.56,6.64,38.2,0.27,5.02,0.0,,,,,95.96,0.32,145.04,1.66,992.98,,,11.82,0.0
2021-12-16 06:00:00,2021-12-16 07:00:00,13.83,112.71,23.86,8.78,36.13,16.81,39.02,0.34,3.42,0.0,,,,,94.81,0.42,177.95,75.88,993.7,,,12.57,0.0
2021-12-16 07:00:00,2021-12-16 08:00:00,20.83,122.42,12.62,10.72,27.08,10.77,38.46,0.33,5.74,0.0,,,,,79.33,0.49,183.83,243.19,994.5,,,16.96,0.0
2021-12-16 08:00:00,2021-12-16 09:00:00,16.4,68.15,8.68,12.1,22.92,8.69,38.65,0.35,6.85,0.0,,,,,64.07,0.39,139.72,346.07,995.07,,,22.31,0.0
2021-12-16 09:00:00,2021-12-16 10:00:00,15.0,72.38,3.83,11.98,16.08,5.82,38.41,0.35,10.24,0.0,,,,,49.99,0.36,125.71,96.92,995.11,,,26.47,0.0
2021-12-16 10:00:00,2021-12-16 11:00:00,19.35,54.5,0.84,8.01,8.33,2.36,38.73,0.3,12.74,0.0,,,,,45.0,0.48,167.06,94.13,994.48,,,27.89,0.0
2021-12-16 11:00:00,2021-12-16 12:00:00,13.0,45.75,0.74,7.1,7.33,1.96,39.53,0.28,14.29,0.0,,,,,43.93,0.61,148.06,315.35,993.44,,,28.67,0.0
2021-12-16 12:00:00,2021-12-16 13:00:00,19.33,79.79,1.15,8.55,9.27,2.65,39.6,0.26,16.0,0.0,,,,,42.07,0.6,93.1,300.99,992.29,,,28.95,0.0
2021-12-16 13:00:00,2021-12-16 14:00:00,16.83,57.62,0.81,6.63,7.04,1.78,39.47,0.25,15.18,0.0,,,,,39.8,0.54,165.56,251.37,991.4,,,30.23,0.0
2021-12-16 14:00:00,2021-12-16 15:00:00,12.8,45.64,1.4,8.43,9.51,2.82,39.89,0.26,19.31,0.0,,,,,43.96,0.67,158.6,190.77,990.92,,,28.68,0.0
2021-12-16 15:00:00,2021-12-16 16:00:00,12.25,55.1,0.95,7.02,7.64,2.1,39.79,0.27,13.41,0.0,,,,,53.11,0.46,275.64,75.2,990.75,,,25.9,0.0
2021-12-16 16:00:00,2021-12-16 17:00:00,8.29,46.83,3.39,9.04,12.82,4.28,39.53,0.31,8.88,0.0,,,,,70.73,0.27,183.89,3.3,990.95,,,20.87,0.0
2021-12-16 17:00:00,2021-12-16 18:00:00,8.0,76.75,6.9,14.35,22.46,8.79,39.85,0.48,5.4,0.0,,,,,79.65,0.24,221.39,,991.64,,,18.34,0.0
2021-12-16 18:00:00,2021-12-16 19:00:00,17.6,123.8,6.46,15.78,23.14,9.07,39.93,0.59,6.38,0.0,,,,,83.5,0.34,185.99,,992.39,,,17.08,0.0
2021-12-16 19:00:00,2021-12-16 20:00:00,25.83,154.0,10.75,16.48,29.69,11.91,39.9,0.85,3.7,0.0,,,,,88.04,0.26,190.5,,992.98,,,15.91,0.0
2021-12-16 20:00:00,2021-12-16 21:00:00,33.9,196.12,12.11,15.1,25.66,12.41,39.8,0.96,4.88,0.0,,,,,90.25,0.2,216.06,,993.28,,,15.26,0.0
2021-12-16 21:00:00,2021-12-16 22:00:00,40.45,147.15,12.59,13.39,29.46,11.91,39.7,1.02,4.46,0.0,,,,,91.98,0.39,186.19,,993.43,,,14.68,0.0
2021-12-16 22:00:00,2021-12-16 23:00:00,34.2,151.62,12.05,13.11,28.43,11.59,39.67,1.01,3.18,0.0,,,,,92.78,0.38,164.27,,993.38,,,14.25,0.0
2021-12-16 23:00:00,2021-12-17 00:00:00,40.56,172.17,9.64,12.08,24.17,9.71,39.45,0.84,4.66,0.0,,,,,92.11,0.52,215.38,,993.12,,,14.13,0.0
2021-12-17 00:00:00,2021-12-17 01:00:00,,74.0,5.32,9.45,15.85,5.73,39.02,0.64,4.17,0.0,,,,,92.76,0.34,207.05,,992.67,,,13.54,0.0
2021-12-17 01:00:00,2021-12-17 02:00:00,,58.08,3.17,8.37,11.9,4.08,38.14,0.48,4.81,0.0,,,,,92.59,0.47,175.24,,992.32,,,13.2,0.0
2021-12-17 02:00:00,2021-12-17 03:00:00,,39.88,1.58,7.09,8.53,2.57,38.59,0.37,6.21,0.0,,,,,92.43,0.69,224.71,,992.15,,,13.1,0.0
2021-12-17 03:00:00,2021-12-17 04:00:00,,28.39,2.22,5.54,8.02,2.17,38.83,0.33,5.7,0.0,,,,,92.81,0.35,157.32,,991.87,,,12.56,0.0
2021-12-17 04:00:00,2021-12-17 05:00:00,,44.25,2.68,5.71,8.84,2.36,38.83,0.27,5.35,0.0,,,,,95.23,0.29,185.67,,992.04,,,11.92,0.0
2021-12-17 05:00:00,2021-12-17 06:00:00,,39.33,8.14,7.29,17.77,6.27,39.03,0.25,4.53,0.0,,,,,95.56,0.35,214.55,1.59,992.66,,,11.76,0.0
2021-12-17 06:00:00,2021-12-17 07:00:00,,79.25,12.87,7.9,24.88,9.86,39.41,0.3,5.04,0.0,,,,,93.53,0.38,152.66,85.59,993.39,,,12.44,0.0
2021-12-17 07:00:00,2021-12-17 08:00:00,,99.62,15.42,10.13,30.41,12.23,39.0,0.4,5.02,0.0,,,,,78.97,0.34,113.48,248.48,994.31,,,16.98,0.0
2021-12-17 08:00:00,2021-12-17 09:00:00,,123.21,10.94,10.91,24.92,9.8,38.85,0.44,7.68,0.0,,,,,61.28,0.27,83.28,345.23,995.05,,,22.81,0.0
2021-12-17 09:00:00,2021-12-17 10:00:00,,76.95,3.97,12.45,16.68,5.97,39.43,0.41,10.43,0.0,,,,,50.11,0.38,176.05,53.62,994.92,,,25.48,0.0
2021-12-17 10:00:00,2021-12-17 11:00:00,,83.11,1.1,8.92,9.57,2.85,40.06,0.33,13.5,0.0,,,,,44.47,0.37,105.66,83.72,994.08,,,26.68,0.0
2021-12-17 11:00:00,2021-12-17 12:00:00,,75.6,0.91,6.82,7.36,2.0,40.08,0.21,21.73,0.0,,,,,43.83,0.52,148.54,341.33,992.89,,,27.6,0.0
2021-12-17 12:00:00,2021-12-17 13:00:00,29.17,14.0,0.39,7.87,7.58,2.36,40.39,0.21,14.01,0.0,,,,,42.45,0.6,138.2,275.75,991.65,,,28.52,0.0
2021-12-17 13:00:00,2021-12-17 14:00:00,22.34,34.84,0.49,7.89,7.8,2.27,40.8,0.21,39.89,0.0,,,,,39.38,0.37,164.31,244.23,991.03,,,29.43,0.0
2021-12-17 14:00:00,2021-12-17 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17 15:00:00,2021-12-17 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17 16:00:00,2021-12-17 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17 17:00:00,2021-12-17 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17 18:00:00,2021-12-17 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17 19:00:00,2021-12-17 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17 20:00:00,2021-12-17 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17 21:00:00,2021-12-17 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17 22:00:00,2021-12-17 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17 23:00:00,2021-12-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 00:00:00,2021-12-18 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 01:00:00,2021-12-18 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 02:00:00,2021-12-18 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 03:00:00,2021-12-18 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 04:00:00,2021-12-18 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 05:00:00,2021-12-18 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 06:00:00,2021-12-18 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 07:00:00,2021-12-18 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 08:00:00,2021-12-18 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 09:00:00,2021-12-18 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 10:00:00,2021-12-18 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 11:00:00,2021-12-18 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 12:00:00,2021-12-18 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 13:00:00,2021-12-18 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 14:00:00,2021-12-18 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 15:00:00,2021-12-18 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 16:00:00,2021-12-18 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 17:00:00,2021-12-18 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 18:00:00,2021-12-18 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 19:00:00,2021-12-18 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 20:00:00,2021-12-18 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 21:00:00,2021-12-18 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 22:00:00,2021-12-18 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 23:00:00,2021-12-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 00:00:00,2021-12-19 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 01:00:00,2021-12-19 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 02:00:00,2021-12-19 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 03:00:00,2021-12-19 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 04:00:00,2021-12-19 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 05:00:00,2021-12-19 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 06:00:00,2021-12-19 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 07:00:00,2021-12-19 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 08:00:00,2021-12-19 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 09:00:00,2021-12-19 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 10:00:00,2021-12-19 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 11:00:00,2021-12-19 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 12:00:00,2021-12-19 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 13:00:00,2021-12-19 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 14:00:00,2021-12-19 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 15:00:00,2021-12-19 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 16:00:00,2021-12-19 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 17:00:00,2021-12-19 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 18:00:00,2021-12-19 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 19:00:00,2021-12-19 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 20:00:00,2021-12-19 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 21:00:00,2021-12-19 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 22:00:00,2021-12-19 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 23:00:00,2021-12-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 00:00:00,2021-12-20 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 01:00:00,2021-12-20 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 02:00:00,2021-12-20 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 03:00:00,2021-12-20 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 04:00:00,2021-12-20 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 05:00:00,2021-12-20 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 06:00:00,2021-12-20 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 07:00:00,2021-12-20 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 08:00:00,2021-12-20 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 09:00:00,2021-12-20 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 10:00:00,2021-12-20 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 11:00:00,2021-12-20 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 12:00:00,2021-12-20 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 13:00:00,2021-12-20 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 14:00:00,2021-12-20 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 15:00:00,2021-12-20 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 16:00:00,2021-12-20 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 17:00:00,2021-12-20 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 18:00:00,2021-12-20 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 19:00:00,2021-12-20 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 20:00:00,2021-12-20 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 21:00:00,2021-12-20 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 22:00:00,2021-12-20 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 23:00:00,2021-12-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 00:00:00,2021-12-21 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 01:00:00,2021-12-21 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 02:00:00,2021-12-21 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 03:00:00,2021-12-21 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 04:00:00,2021-12-21 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 05:00:00,2021-12-21 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 06:00:00,2021-12-21 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 07:00:00,2021-12-21 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 08:00:00,2021-12-21 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 09:00:00,2021-12-21 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 10:00:00,2021-12-21 11:00:00,31.0,49.0,1.27,9.12,9.88,2.96,39.5,0.29,177.06,0.0,,,,,39.78,0.66,137.45,101.46,993.37,,,27.8,0.0
2021-12-21 11:00:00,2021-12-21 12:00:00,12.67,41.33,0.71,7.9,8.06,2.32,40.91,0.24,157.74,0.0,,,,,39.4,0.64,102.92,337.95,992.1,,,28.05,0.0
2021-12-21 12:00:00,2021-12-21 13:00:00,23.17,67.71,0.71,7.41,7.68,2.2,40.98,0.21,96.96,0.0,,,,,37.34,0.58,142.07,292.62,990.78,,,28.37,0.0
2021-12-21 13:00:00,2021-12-21 14:00:00,33.5,60.75,0.8,7.27,7.68,1.98,40.76,0.21,133.09,0.0,,,,,34.57,0.65,136.64,256.11,989.79,,,29.11,0.0
2021-12-21 14:00:00,2021-12-21 15:00:00,19.17,49.86,0.79,6.7,7.12,1.72,40.48,0.22,143.08,0.0,,,,,36.13,0.47,154.45,164.41,989.29,,,29.09,0.0
2021-12-21 15:00:00,2021-12-21 16:00:00,17.67,55.83,0.82,8.31,8.59,2.4,40.69,0.25,184.01,0.0,,,,,42.99,0.31,141.64,77.95,989.35,,,26.92,0.0
2021-12-21 16:00:00,2021-12-21 17:00:00,12.17,70.38,1.77,9.04,10.56,3.36,40.86,0.34,166.14,0.0,,,,,64.55,0.32,215.4,4.38,989.7,,,20.18,0.0
2021-12-21 17:00:00,2021-12-21 18:00:00,19.33,101.04,7.82,19.03,27.94,10.99,41.12,0.52,163.09,0.0,,,,,72.66,0.63,206.74,,990.49,,,17.69,0.0
2021-12-21 18:00:00,2021-12-21 19:00:00,29.33,193.25,9.04,16.69,27.52,11.07,40.82,0.63,168.83,0.0,,,,,79.2,0.23,152.43,,990.93,,,15.95,0.0
2021-12-21 19:00:00,2021-12-21 20:00:00,34.33,230.54,11.09,17.98,31.53,12.87,40.6,0.91,176.62,0.0,,,,,85.38,0.24,224.85,,991.49,,,14.38,0.0
2021-12-21 20:00:00,2021-12-21 21:00:00,51.67,275.12,11.55,17.06,31.32,12.55,40.71,1.06,184.17,0.0,,,,,87.94,0.29,183.83,,991.97,,,13.62,0.0
2021-12-21 21:00:00,2021-12-21 22:00:00,51.67,217.79,13.91,16.05,33.68,13.72,40.72,1.22,161.99,0.0,,,,,90.16,0.3,200.34,,992.4,,,12.93,0.0
2021-12-21 22:00:00,2021-12-21 23:00:00,56.0,237.62,12.89,15.06,31.34,12.74,40.32,1.21,171.39,0.0,,,,,90.73,0.44,162.84,,992.29,,,12.59,0.0
2021-12-21 23:00:00,2021-12-22 00:00:00,53.89,184.78,11.6,13.05,27.74,11.17,40.22,1.08,165.8,0.0,,,,,91.27,0.69,182.99,,992.02,,,12.2,0.0
2021-12-22 00:00:00,2021-12-22 01:00:00,35.0,116.0,5.23,11.18,17.35,6.56,40.2,0.76,188.79,0.0,,,,,91.27,0.54,195.19,,991.53,,,11.76,0.0
2021-12-22 01:00:00,2021-12-22 02:00:00,28.33,73.58,2.49,10.13,12.56,4.34,39.64,0.54,192.04,0.0,,,,,88.69,0.78,214.31,,991.06,,,11.99,0.0
2021-12-22 02:00:00,2021-12-22 03:00:00,12.83,40.5,4.79,8.35,14.11,4.77,39.73,0.48,187.6,0.0,,,,,92.1,0.28,151.9,,990.47,,,10.95,0.0
2021-12-22 03:00:00,2021-12-22 04:00:00,21.67,66.79,2.94,6.31,9.71,2.86,39.56,0.38,197.82,0.0,,,,,92.31,0.51,208.53,,990.18,,,10.86,0.0
2021-12-22 04:00:00,2021-12-22 05:00:00,16.5,36.38,2.9,6.53,9.88,2.91,39.8,0.33,191.71,0.0,,,,,90.69,0.35,209.99,,990.21,,,10.92,0.0
2021-12-22 05:00:00,2021-12-22 06:00:00,14.17,50.33,4.62,6.63,12.35,3.67,39.77,0.29,194.01,0.0,,,,,94.07,0.29,210.75,0.87,990.69,,,10.03,0.0
2021-12-22 06:00:00,2021-12-22 07:00:00,10.67,68.25,14.3,8.93,27.77,11.01,39.85,0.37,188.31,0.0,,,,,93.94,0.3,203.2,87.66,991.43,,,10.81,0.0
2021-12-22 07:00:00,2021-12-22 08:00:00,17.5,107.33,20.3,12.37,39.16,16.26,40.2,0.46,194.94,0.0,,,,,76.9,0.52,165.12,205.41,991.98,,,15.48,0.0
2021-12-22 08:00:00,2021-12-22 09:00:00,18.17,124.33,11.69,11.91,26.89,10.75,40.15,0.4,,0.0,,,,,66.2,0.49,192.38,267.7,992.69,,,18.51,0.0
2021-12-22 09:00:00,2021-12-22 10:00:00,14.67,71.33,4.93,12.79,18.32,6.94,40.16,0.4,181.8,0.0,,,,,46.33,0.44,131.51,95.7,992.48,,,24.64,0.0
2021-12-22 10:00:00,2021-12-22 11:00:00,17.33,71.88,1.02,9.78,10.16,3.05,40.13,0.32,198.95,0.0,,,,,40.08,0.47,96.16,77.99,991.61,,,26.47,0.0
