From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2022-11-05 20:00:00,2022-11-05 21:00:00,124.0,190.75,1.43,11.57,7.33,16.65,11.52,2.62,4.65,1.68,5.38,,,,,89.5,0.3,14.75,10.0,748.0,,3.4,22.33,0.0
2022-11-05 21:00:00,2022-11-05 22:00:00,119.0,183.25,1.87,10.35,7.03,16.35,11.5,2.61,4.35,1.82,5.5,,,,,90.5,0.3,14.75,10.0,748.0,,3.35,21.73,0.0
2022-11-05 22:00:00,2022-11-05 23:00:00,113.75,211.25,1.65,8.52,5.88,17.07,14.15,2.42,4.12,1.88,5.28,,,,,91.0,0.3,15.5,9.0,748.0,,2.92,21.17,0.0
2022-11-05 23:00:00,2022-11-06 00:00:00,115.25,189.5,1.75,8.02,5.67,16.52,14.6,1.83,3.73,1.92,4.72,,,,,91.75,0.3,16.0,9.0,748.0,,2.38,20.8,0.0
2022-11-06 00:00:00,2022-11-06 01:00:00,115.0,176.0,2.42,12.45,8.62,15.97,13.43,1.72,3.82,1.95,5.1,,,,,92.0,0.32,110.25,9.0,747.25,,2.9,20.85,0.0
2022-11-06 01:00:00,2022-11-06 02:00:00,120.5,174.0,2.35,14.72,9.73,17.2,14.32,1.67,3.7,2.02,5.57,,,,,92.0,0.3,224.25,9.25,747.0,,3.6,20.62,0.0
2022-11-06 02:00:00,2022-11-06 03:00:00,117.75,163.5,2.3,11.4,7.98,17.4,9.82,1.42,4.3,2.02,5.15,,,,,92.25,0.3,162.25,10.0,747.25,,3.03,19.9,0.0
2022-11-06 03:00:00,2022-11-06 04:00:00,111.25,143.5,2.45,9.68,7.17,15.22,8.57,1.22,3.67,1.98,4.35,,,,,92.0,0.3,130.0,10.0,747.0,,2.23,19.33,0.0
2022-11-06 04:00:00,2022-11-06 05:00:00,98.25,125.75,2.85,8.05,6.58,14.12,8.45,1.04,3.17,1.85,3.83,,,,,92.5,0.3,99.0,10.0,748.0,,1.73,18.77,0.0
2022-11-06 05:00:00,2022-11-06 06:00:00,82.5,123.25,3.05,6.7,6.05,13.62,7.97,1.03,2.73,1.65,3.58,,,,,93.0,0.3,24.25,10.0,748.0,,1.55,18.55,0.0
2022-11-06 06:00:00,2022-11-06 07:00:00,77.25,99.0,2.9,5.85,5.45,13.4,11.38,1.04,2.42,1.52,3.5,,,,,93.0,0.3,37.75,10.5,748.25,,1.4,18.45,0.0
2022-11-06 07:00:00,2022-11-06 08:00:00,76.5,101.0,3.4,6.35,6.15,13.8,11.68,0.99,2.5,1.4,3.27,,,,,93.5,0.3,3.25,29.0,749.0,,1.2,19.6,0.0
2022-11-06 08:00:00,2022-11-06 09:00:00,86.75,130.0,3.72,12.85,9.85,15.5,14.32,1.7,4.2,1.57,3.35,,,,,93.5,0.42,82.75,64.0,749.75,,1.18,22.32,0.0
2022-11-06 09:00:00,2022-11-06 10:00:00,103.75,173.0,2.12,15.47,9.95,15.35,22.4,1.63,8.72,1.32,3.67,,,,,88.25,1.22,301.75,111.5,750.25,,1.3,24.12,0.0
2022-11-06 10:00:00,2022-11-06 11:00:00,110.5,181.75,1.98,15.85,10.05,14.77,22.07,1.67,12.03,1.35,3.6,,,,,74.25,1.15,270.0,138.0,750.75,,1.17,26.67,0.0
2022-11-06 11:00:00,2022-11-06 12:00:00,126.0,193.25,1.4,11.68,7.38,15.2,18.62,1.55,15.25,1.23,3.45,,,,,69.0,1.03,253.5,159.5,749.75,,0.97,28.3,0.0
2022-11-06 12:00:00,2022-11-06 13:00:00,107.5,180.5,1.3,10.38,6.52,15.57,16.62,1.56,18.5,1.15,3.8,,,,,64.25,0.8,210.25,169.75,748.5,,1.2,30.25,0.0
2022-11-06 13:00:00,2022-11-06 14:00:00,107.75,185.5,1.1,8.85,5.62,15.75,15.17,1.58,19.0,1.17,4.45,,,,,61.0,0.65,181.25,158.5,747.25,,1.97,31.73,0.0
2022-11-06 14:00:00,2022-11-06 15:00:00,85.25,160.25,1.05,8.52,5.4,17.23,15.85,1.69,17.15,1.28,4.78,,,,,61.25,0.43,167.0,105.0,746.25,,2.85,31.95,0.0
2022-11-06 15:00:00,2022-11-06 16:00:00,83.25,163.75,1.4,11.53,7.3,16.98,14.65,2.21,14.35,1.58,6.62,,,,,66.5,0.3,233.25,63.5,746.0,,5.72,30.32,0.0
2022-11-06 16:00:00,2022-11-06 17:00:00,85.25,197.0,1.77,20.52,12.38,16.2,14.82,2.76,10.58,2.0,8.82,,,,,69.75,0.33,3.0,31.5,746.0,,5.65,29.53,0.0
2022-11-06 17:00:00,2022-11-06 18:00:00,98.0,307.75,5.4,36.23,23.7,14.48,16.4,4.08,4.7,3.35,18.1,,,,,80.5,0.3,4.0,10.0,746.0,,12.95,26.08,0.0
2022-11-06 18:00:00,2022-11-06 19:00:00,126.25,378.75,4.43,26.7,17.82,14.55,11.35,2.42,3.58,3.07,13.0,,,,,86.25,0.3,6.75,10.5,746.0,,9.6,24.38,0.0
2022-11-06 19:00:00,2022-11-06 20:00:00,129.5,259.75,2.5,20.15,12.75,15.8,15.85,1.87,4.2,2.52,7.5,,,,,88.5,0.3,9.0,10.0,746.75,,5.53,23.35,0.0
2022-11-06 20:00:00,2022-11-06 21:00:00,126.25,220.25,2.35,16.18,10.53,21.08,21.33,1.91,3.38,2.8,8.22,,,,,89.75,0.3,9.0,9.5,747.0,,5.93,22.7,0.0
2022-11-06 21:00:00,2022-11-06 22:00:00,121.25,192.25,1.8,12.47,8.07,25.05,19.55,2.46,4.47,2.85,8.05,,,,,90.5,0.32,16.75,10.5,747.0,,5.62,22.42,0.0
2022-11-06 22:00:00,2022-11-06 23:00:00,123.0,183.5,2.1,9.95,7.0,18.6,11.68,1.69,4.2,2.53,6.97,,,,,91.0,0.3,42.25,9.5,747.0,,4.75,22.15,0.0
2022-11-06 23:00:00,2022-11-07 00:00:00,124.75,171.5,3.4,9.18,7.65,16.25,11.3,1.56,3.93,2.35,6.65,,,,,91.0,0.3,3.0,10.0,747.0,,4.25,21.77,0.0
2022-11-07 00:00:00,2022-11-07 01:00:00,119.25,166.0,2.48,9.12,6.88,16.07,16.38,0.85,3.93,2.27,6.62,,,,,92.0,0.3,3.75,9.5,746.0,,4.07,21.52,0.0
2022-11-07 01:00:00,2022-11-07 02:00:00,112.75,160.25,1.8,8.47,5.95,16.62,18.55,0.76,2.2,1.98,6.02,,,,,92.0,0.3,4.0,9.0,746.0,,3.4,21.22,0.0
2022-11-07 02:00:00,2022-11-07 03:00:00,107.0,149.0,1.6,8.97,6.08,17.2,18.05,0.61,3.17,1.8,5.23,,,,,92.0,0.3,25.75,9.0,746.0,,2.7,20.85,0.0
2022-11-07 03:00:00,2022-11-07 04:00:00,100.75,139.75,2.1,10.9,7.5,14.73,18.12,0.69,2.8,1.6,4.33,,,,,92.25,0.3,37.0,9.0,746.0,,1.88,20.55,0.0
2022-11-07 04:00:00,2022-11-07 05:00:00,98.25,135.75,2.6,8.8,6.8,13.75,15.8,0.59,3.0,1.5,3.92,,,,,93.0,0.3,36.75,9.75,746.0,,1.48,20.05,0.0
2022-11-07 05:00:00,2022-11-07 06:00:00,91.0,119.0,2.38,8.03,6.17,12.97,12.82,0.24,2.75,1.55,3.7,,,,,93.0,0.3,36.75,10.0,746.0,,1.32,19.7,0.0
2022-11-07 06:00:00,2022-11-07 07:00:00,82.25,94.25,3.02,7.43,6.4,12.68,12.32,0.33,2.35,1.55,3.65,,,,,93.0,0.3,37.75,10.5,746.75,,1.17,19.52,0.0
2022-11-07 07:00:00,2022-11-07 08:00:00,74.5,89.0,4.0,6.83,6.85,13.03,13.02,0.8,2.62,1.5,3.55,,,,,93.25,0.3,38.75,25.0,747.25,,1.15,20.17,0.0
2022-11-07 08:00:00,2022-11-07 09:00:00,88.5,129.5,3.97,13.3,10.3,15.05,18.3,0.3,4.43,1.62,4.4,,,,,93.5,0.38,198.0,66.0,748.25,,1.23,22.5,0.0
2022-11-07 09:00:00,2022-11-07 10:00:00,128.75,208.25,2.3,16.9,10.82,17.1,24.35,0.66,8.38,1.62,4.55,,,,,91.0,1.0,297.25,108.75,749.0,,1.55,24.4,0.0
2022-11-07 10:00:00,2022-11-07 11:00:00,149.5,247.0,1.77,15.55,9.7,17.15,26.57,0.76,13.3,1.4,4.1,,,,,78.0,1.42,275.25,142.25,749.0,,1.62,26.93,0.0
2022-11-07 11:00:00,2022-11-07 12:00:00,111.25,160.5,1.23,10.65,6.65,15.95,23.82,0.26,15.72,1.15,3.33,,,,,69.75,1.52,288.0,169.5,748.0,,1.07,28.55,0.0
2022-11-07 12:00:00,2022-11-07 13:00:00,74.0,122.0,1.08,9.58,5.95,15.18,21.47,0.23,17.73,1.02,3.65,,,,,65.25,1.25,256.75,168.0,747.25,,1.1,29.9,0.0
2022-11-07 13:00:00,2022-11-07 14:00:00,75.5,126.0,1.15,8.35,5.35,14.28,20.08,0.72,21.03,1.15,3.48,,,,,62.5,0.9,245.5,150.0,746.25,,0.92,30.8,0.0
2022-11-07 14:00:00,2022-11-07 15:00:00,71.0,120.0,1.1,8.97,5.67,14.63,19.63,0.82,22.33,1.17,4.2,,,,,60.67,0.83,246.67,121.0,745.33,,1.3,31.37,0.0
2022-11-07 15:00:00,2022-11-07 16:00:00,74.5,129.75,1.0,10.12,6.2,15.12,20.62,1.02,21.5,1.12,4.1,,,,,64.0,0.6,203.75,70.5,745.0,,1.4,30.65,0.0
2022-11-07 16:00:00,2022-11-07 17:00:00,78.0,143.5,1.15,15.57,9.2,15.35,20.3,1.95,13.45,1.43,5.65,,,,,70.25,0.3,159.5,26.5,745.0,,2.58,29.38,0.0
2022-11-07 17:00:00,2022-11-07 18:00:00,86.25,171.25,1.93,26.45,15.62,16.35,21.75,2.6,6.42,2.3,10.38,,,,,80.75,0.3,40.25,10.25,745.0,,6.62,26.2,0.0
2022-11-07 18:00:00,2022-11-07 19:00:00,96.75,199.75,2.18,26.02,15.62,17.23,20.53,1.19,5.22,2.17,10.23,,,,,86.25,0.3,40.25,9.25,745.0,,7.12,24.3,0.0
2022-11-07 19:00:00,2022-11-07 20:00:00,105.5,176.5,1.2,14.72,8.85,16.12,20.6,0.97,5.25,2.02,7.42,,,,,88.5,0.3,40.25,9.0,745.5,,5.1,23.32,0.0
2022-11-07 20:00:00,2022-11-07 21:00:00,96.25,151.0,1.38,11.07,7.0,15.65,20.05,1.21,4.28,2.05,6.9,,,,,89.75,0.3,40.0,10.25,746.0,,4.75,22.6,0.0
2022-11-07 21:00:00,2022-11-07 22:00:00,90.25,137.5,1.5,10.2,6.62,15.05,16.08,1.64,4.55,2.08,6.28,,,,,90.75,0.3,37.5,10.5,746.0,,4.15,22.38,0.0
2022-11-07 22:00:00,2022-11-07 23:00:00,86.25,120.75,1.43,8.1,5.47,15.32,15.57,1.48,4.22,1.98,6.02,,,,,91.0,0.3,28.5,10.0,746.0,,3.88,21.97,0.0
2022-11-07 23:00:00,2022-11-08 00:00:00,81.5,111.75,1.23,7.65,5.08,15.58,15.28,1.45,4.12,1.9,5.47,,,,,91.5,0.3,37.5,10.0,746.0,,3.32,21.65,0.0
2022-11-08 00:00:00,2022-11-08 01:00:00,83.25,114.5,1.18,10.25,6.4,16.23,14.2,1.22,4.0,1.85,4.8,,,,,92.0,0.3,344.25,9.75,746.0,,2.58,21.68,0.0
2022-11-08 01:00:00,2022-11-08 02:00:00,81.75,112.5,1.2,9.15,5.85,17.05,17.65,1.2,1.5,1.73,4.4,,,,,92.0,0.3,344.0,9.0,746.0,,2.1,21.1,0.0
2022-11-08 02:00:00,2022-11-08 03:00:00,73.25,99.5,1.3,7.85,5.25,17.18,17.23,1.15,3.25,1.52,3.92,,,,,92.0,0.3,344.0,9.0,746.0,,1.77,20.75,0.0
2022-11-08 03:00:00,2022-11-08 04:00:00,67.25,89.5,1.23,7.25,4.85,14.9,17.22,1.23,3.03,1.45,3.45,,,,,92.25,0.3,344.0,9.0,746.0,,1.5,20.45,0.0
2022-11-08 04:00:00,2022-11-08 05:00:00,64.5,84.0,1.33,8.45,5.57,14.62,16.5,1.1,2.95,1.37,3.25,,,,,93.0,0.5,305.0,9.5,746.0,,1.32,21.07,0.0
2022-11-08 05:00:00,2022-11-08 06:00:00,59.25,83.0,1.08,8.72,5.52,13.67,11.75,1.12,3.05,1.23,3.25,,,,,93.0,0.7,281.0,10.25,746.5,,1.2,21.55,0.0
2022-11-08 06:00:00,2022-11-08 07:00:00,48.0,62.25,1.05,7.73,4.95,13.75,11.9,1.08,3.4,1.1,3.02,,,,,93.0,0.38,285.0,11.0,747.0,,1.02,21.23,0.0
2022-11-08 07:00:00,2022-11-08 08:00:00,48.75,65.5,1.2,7.97,5.2,14.83,12.1,1.04,4.1,1.18,3.1,,,,,93.0,0.88,287.5,26.0,748.0,,1.08,21.47,0.0
2022-11-08 08:00:00,2022-11-08 09:00:00,52.0,77.0,1.5,8.95,5.93,15.28,13.7,1.0,4.82,1.1,3.27,,,,,93.0,1.0,296.0,62.0,749.0,,0.88,22.32,0.0
2022-11-08 09:00:00,2022-11-08 10:00:00,55.75,90.25,1.35,10.17,6.53,16.0,18.27,0.81,7.6,1.1,3.45,,,,,91.0,1.62,307.0,107.0,749.0,,0.97,23.8,0.0
2022-11-08 10:00:00,2022-11-08 11:00:00,56.5,93.0,1.3,8.28,5.47,15.03,18.27,0.66,10.05,1.25,2.77,,,,,77.5,1.62,303.5,138.5,749.0,,0.77,26.5,0.0
2022-11-08 11:00:00,2022-11-08 12:00:00,50.5,90.0,1.18,7.18,4.83,14.27,18.4,0.61,12.0,1.72,2.93,,,,,69.0,1.32,294.5,141.75,748.5,,0.95,28.2,0.0
2022-11-08 12:00:00,2022-11-08 13:00:00,48.0,91.5,1.18,7.2,4.8,13.85,17.38,0.65,13.15,1.65,3.35,,,,,66.25,1.27,283.75,163.0,747.5,,1.18,29.25,0.0
2022-11-08 13:00:00,2022-11-08 14:00:00,55.0,98.0,1.05,7.88,5.03,13.6,18.3,0.84,17.05,1.88,4.03,,,,,64.75,1.2,275.25,143.75,746.5,,1.18,29.8,0.0
2022-11-08 14:00:00,2022-11-08 15:00:00,57.5,103.0,1.0,7.75,4.97,14.45,17.32,0.79,17.78,1.23,4.1,,,,,63.25,1.0,259.0,117.0,746.0,,1.25,30.32,0.0
2022-11-08 15:00:00,2022-11-08 16:00:00,56.25,114.25,0.93,7.85,4.95,15.12,16.77,1.01,16.62,1.48,5.72,,,,,65.25,0.62,144.25,57.25,745.75,,2.38,29.7,0.0
2022-11-08 16:00:00,2022-11-08 17:00:00,55.75,161.25,1.12,8.25,5.3,15.65,16.12,0.98,13.88,2.05,9.75,,,,,71.5,0.85,178.0,26.5,745.0,,6.02,28.17,0.0
2022-11-08 17:00:00,2022-11-08 18:00:00,52.75,163.5,1.25,10.45,6.6,17.23,19.03,1.43,10.2,1.38,5.12,,,,,77.25,0.43,157.25,14.0,745.0,,2.17,26.35,0.0
2022-11-08 18:00:00,2022-11-08 19:00:00,54.5,123.25,1.17,11.15,6.85,19.38,21.25,1.2,8.8,2.35,9.05,,,,,82.75,0.35,161.5,11.25,745.25,,5.58,24.88,0.0
2022-11-08 19:00:00,2022-11-08 20:00:00,54.5,96.25,1.55,9.67,6.38,20.9,18.43,1.01,5.1,1.62,5.72,,,,,86.5,0.3,125.0,9.0,746.0,,4.35,23.48,0.0
2022-11-08 20:00:00,2022-11-08 21:00:00,59.25,92.75,0.98,8.3,5.22,17.25,16.9,0.69,4.15,1.4,3.47,,,,,88.75,0.33,118.75,9.0,746.25,,2.38,22.75,0.0
2022-11-08 21:00:00,2022-11-08 22:00:00,59.5,87.75,0.9,7.38,4.65,15.62,15.47,,4.4,1.2,2.8,,,,,90.25,0.3,118.75,9.5,747.0,,1.62,22.28,0.0
2022-11-08 22:00:00,2022-11-08 23:00:00,57.75,83.5,1.08,6.57,4.35,14.9,12.05,,4.47,1.27,2.35,,,,,91.0,0.3,91.0,10.25,747.0,,0.7,22.05,0.0
2022-11-08 23:00:00,2022-11-09 00:00:00,57.5,83.25,1.65,6.33,4.7,15.45,11.75,0.25,3.45,1.38,2.48,,,,,91.0,0.3,85.0,10.0,747.0,,0.85,21.43,0.0
2022-11-09 00:00:00,2022-11-09 01:00:00,60.75,90.75,1.1,6.8,4.53,16.57,11.85,1.32,4.88,1.45,2.55,,,,,92.0,0.7,121.25,10.0,747.0,,0.7,21.83,0.0
2022-11-09 01:00:00,2022-11-09 02:00:00,75.0,112.5,0.97,8.28,5.23,20.52,14.4,1.93,5.9,1.55,2.9,,,,,92.0,0.42,140.25,9.75,746.75,,0.6,21.52,0.0
2022-11-09 02:00:00,2022-11-09 03:00:00,103.0,145.5,1.18,8.6,5.55,22.0,18.5,2.03,5.75,1.83,3.35,,,,,92.0,0.3,313.25,9.0,746.0,,0.88,20.83,0.0
2022-11-09 03:00:00,2022-11-09 04:00:00,106.0,149.25,1.0,8.97,5.6,20.1,18.38,2.06,5.3,2.25,3.45,,,,,92.0,0.35,215.0,9.0,745.5,,0.97,20.7,0.0
2022-11-09 04:00:00,2022-11-09 05:00:00,104.75,144.0,1.12,9.28,5.85,18.85,18.38,1.8,4.62,1.75,3.38,,,,,92.0,0.3,63.75,9.0,746.0,,0.92,20.12,0.0
2022-11-09 05:00:00,2022-11-09 06:00:00,99.75,133.75,1.15,8.38,5.4,18.27,17.18,1.82,4.05,1.8,3.27,,,,,92.25,0.3,88.5,9.5,746.25,,0.85,19.88,0.0
2022-11-09 06:00:00,2022-11-09 07:00:00,93.5,128.5,1.15,9.67,6.1,17.73,12.43,1.83,4.35,1.68,3.05,,,,,93.0,0.53,152.5,10.25,747.0,,0.7,20.58,0.0
2022-11-09 07:00:00,2022-11-09 08:00:00,87.75,126.75,1.35,9.7,6.22,18.1,12.8,1.76,4.97,1.75,3.0,,,,,93.0,0.35,66.0,17.25,748.0,,0.72,20.7,0.0
2022-11-09 08:00:00,2022-11-09 09:00:00,97.0,145.0,2.85,14.68,10.12,19.4,13.9,1.98,5.1,1.95,3.38,,,,,93.0,0.3,164.75,43.5,748.75,,0.9,21.42,0.0
2022-11-09 09:00:00,2022-11-09 10:00:00,118.5,182.25,2.93,18.02,11.93,20.73,16.25,2.58,6.12,2.88,3.97,,,,,93.0,0.3,263.25,47.0,749.75,,1.25,21.98,0.0
2022-11-09 10:00:00,2022-11-09 11:00:00,150.75,206.25,2.27,17.02,10.9,22.57,20.98,2.79,7.65,3.17,4.3,,,,,91.25,0.73,212.75,93.5,749.75,,1.52,22.85,0.0
2022-11-09 11:00:00,2022-11-09 12:00:00,155.75,203.25,1.95,13.78,8.93,21.05,20.65,2.67,7.55,2.08,3.8,,,,,88.25,1.48,231.0,113.75,749.0,,1.25,23.58,0.0
2022-11-09 12:00:00,2022-11-09 13:00:00,126.25,161.0,1.77,11.53,7.57,18.23,19.82,2.52,7.55,1.8,3.78,,,,,84.75,1.2,231.25,102.5,748.0,,1.42,24.68,0.0
2022-11-09 13:00:00,2022-11-09 14:00:00,93.75,122.75,1.42,10.65,6.85,17.95,19.32,2.49,7.95,1.85,3.67,,,,,81.5,0.55,196.5,105.75,747.0,,1.38,26.23,0.0
2022-11-09 14:00:00,2022-11-09 15:00:00,90.5,124.25,1.2,9.7,6.12,16.77,17.5,2.44,11.4,1.65,3.03,,,,,76.75,0.93,209.25,107.25,746.0,,0.78,27.32,0.0
2022-11-09 15:00:00,2022-11-09 16:00:00,84.75,124.25,1.05,9.57,5.95,17.15,17.9,2.61,12.78,1.83,2.97,,,,,76.75,1.0,245.5,66.25,745.75,,0.77,27.25,0.0
2022-11-09 16:00:00,2022-11-09 17:00:00,90.0,131.0,1.23,11.78,7.22,16.7,19.02,2.76,10.05,2.3,3.62,,,,,79.0,0.42,227.25,26.25,744.75,,2.3,26.82,0.0
2022-11-09 17:00:00,2022-11-09 18:00:00,,,2.27,16.8,10.8,16.43,17.7,3.23,3.75,2.6,7.2,,,,,84.33,0.3,81.0,10.0,745.67,,11.2,24.47,0.0
2022-11-09 18:00:00,2022-11-09 19:00:00,83.5,156.0,2.12,11.15,7.62,17.05,19.2,3.08,3.7,2.48,9.03,,,,,88.25,0.3,47.75,9.5,747.25,,8.6,22.62,0.0
2022-11-09 19:00:00,2022-11-09 20:00:00,84.5,154.5,5.88,18.93,14.85,15.75,20.15,3.31,3.47,2.15,6.9,,,,,90.5,0.3,47.25,9.0,748.0,,5.27,21.73,0.0
2022-11-09 20:00:00,2022-11-09 21:00:00,98.0,157.0,11.25,22.27,21.05,15.48,20.27,3.89,4.22,2.8,7.5,,,,,91.0,0.3,47.75,9.0,748.5,,6.15,20.98,0.0
2022-11-09 21:00:00,2022-11-09 22:00:00,115.5,177.5,9.68,16.35,16.55,16.15,20.43,3.91,4.03,3.0,7.9,,,,,92.0,0.3,48.0,9.0,749.0,,6.0,20.23,0.0
2022-11-09 22:00:00,2022-11-09 23:00:00,105.5,157.75,6.35,15.25,13.27,14.43,14.62,3.63,3.48,3.1,7.2,,,,,92.0,0.3,48.0,10.0,749.0,,5.1,19.75,0.0
2022-11-09 23:00:00,2022-11-10 00:00:00,73.25,90.75,5.25,16.43,13.02,13.3,12.42,3.08,2.27,2.6,6.3,,,,,92.0,0.3,70.5,10.0,749.0,,4.1,19.15,0.0
2022-11-10 00:00:00,2022-11-10 01:00:00,52.25,53.25,7.38,20.2,16.73,12.45,13.12,1.72,1.6,2.2,6.0,,,,,92.5,0.3,119.25,10.0,748.75,,3.35,18.95,0.0
2022-11-10 01:00:00,2022-11-10 02:00:00,49.75,51.0,7.38,18.98,16.07,12.87,13.43,1.79,0.6,2.15,6.65,,,,,93.0,0.35,171.75,10.0,748.0,,3.55,19.08,0.0
2022-11-10 02:00:00,2022-11-10 03:00:00,48.0,52.25,5.08,18.9,14.18,13.7,16.17,1.88,1.48,2.38,8.38,,,,,93.0,0.42,200.75,9.5,748.0,,3.72,19.93,0.0
2022-11-10 03:00:00,2022-11-10 04:00:00,44.75,56.5,2.27,20.15,12.58,14.1,19.12,1.67,2.22,2.1,9.62,,,,,93.0,0.3,220.75,9.0,748.0,,3.82,20.05,0.0
2022-11-10 04:00:00,2022-11-10 05:00:00,43.75,58.25,1.08,16.88,9.88,13.92,18.75,1.6,3.45,2.05,7.28,,,,,93.25,0.4,192.5,9.0,748.0,,3.12,19.8,0.0
2022-11-10 05:00:00,2022-11-10 06:00:00,41.25,57.5,1.0,9.38,5.78,14.1,18.9,1.19,4.82,1.92,5.58,,,,,94.0,0.35,228.75,9.0,748.75,,1.93,20.23,0.0
2022-11-10 06:00:00,2022-11-10 07:00:00,35.75,53.25,0.93,8.5,5.28,13.57,15.02,1.04,5.35,1.8,4.22,,,,,94.0,0.42,195.5,9.5,749.25,,1.32,20.35,0.0
2022-11-10 07:00:00,2022-11-10 08:00:00,36.0,54.0,1.08,9.0,5.67,12.98,12.0,1.11,4.03,1.82,3.72,,,,,94.0,0.33,103.75,13.25,750.5,,1.12,20.35,0.0
2022-11-10 08:00:00,2022-11-10 09:00:00,43.0,60.5,1.0,9.15,5.7,14.15,12.68,1.08,5.77,1.82,3.85,,,,,94.0,0.4,148.25,38.5,751.0,,1.07,20.27,0.0
2022-11-10 09:00:00,2022-11-10 10:00:00,58.25,87.0,1.23,9.15,5.88,15.6,13.38,0.25,6.7,1.95,3.85,,,,,93.75,0.35,158.0,85.5,751.5,,1.05,21.35,0.0
2022-11-10 10:00:00,2022-11-10 11:00:00,75.25,113.0,1.35,9.25,6.0,17.18,16.88,0.4,7.55,2.0,3.67,,,,,92.5,0.3,174.75,96.75,751.25,,1.12,22.75,0.0
2022-11-10 11:00:00,2022-11-10 12:00:00,102.25,132.75,1.4,8.98,5.92,19.25,19.12,0.61,8.38,1.88,3.98,,,,,90.5,0.55,203.75,135.25,750.25,,1.68,24.38,0.0
2022-11-10 12:00:00,2022-11-10 13:00:00,122.0,153.0,1.12,8.47,5.4,19.2,19.58,0.72,11.62,2.48,3.67,,,,,79.0,1.27,180.25,144.0,749.5,,2.0,26.45,0.0
2022-11-10 13:00:00,2022-11-10 14:00:00,132.5,167.75,1.12,8.15,5.28,18.48,25.9,0.65,13.47,3.87,4.0,,,,,68.5,1.27,176.75,122.0,748.5,,2.2,27.82,0.0
2022-11-10 14:00:00,2022-11-10 15:00:00,127.0,160.75,1.07,8.55,5.4,17.0,29.88,0.56,14.62,2.23,2.97,,,,,66.25,0.97,158.5,100.5,748.0,,0.9,28.65,0.0
2022-11-10 15:00:00,2022-11-10 16:00:00,125.5,169.25,1.07,9.35,5.83,17.23,24.23,1.05,16.5,3.3,3.8,,,,,68.75,1.05,163.5,58.0,747.5,,1.1,28.27,0.0
2022-11-10 16:00:00,2022-11-10 17:00:00,133.0,182.75,1.52,18.45,11.07,16.9,20.38,1.32,14.0,3.0,4.88,,,,,72.25,0.73,139.5,24.75,747.0,,1.65,26.97,0.0
2022-11-10 17:00:00,2022-11-10 18:00:00,141.0,219.0,1.7,27.7,16.1,15.57,18.5,1.74,6.55,4.2,6.6,,,,,79.5,0.3,141.0,11.0,747.0,,6.75,24.57,0.0
2022-11-10 18:00:00,2022-11-10 19:00:00,136.0,204.0,1.95,20.65,12.55,15.68,17.93,1.63,4.78,3.9,7.95,,,,,86.5,0.33,77.25,9.75,747.75,,7.98,22.55,0.0
2022-11-10 19:00:00,2022-11-10 20:00:00,130.25,181.0,3.33,24.02,15.5,16.07,20.73,1.85,4.03,2.7,6.47,,,,,89.0,0.3,65.0,9.0,748.0,,5.42,21.62,0.0
2022-11-10 20:00:00,2022-11-10 21:00:00,128.75,184.5,1.53,15.72,9.62,17.3,19.1,1.75,4.8,2.35,4.62,,,,,90.25,0.3,64.75,9.0,749.0,,2.92,21.15,0.0
2022-11-10 21:00:00,2022-11-10 22:00:00,118.25,153.75,1.2,12.07,7.42,15.93,18.73,1.58,5.2,2.12,3.83,,,,,91.0,0.3,63.5,9.0,749.0,,1.77,20.73,0.0
2022-11-10 22:00:00,2022-11-10 23:00:00,102.75,132.0,1.2,10.85,6.73,14.57,17.22,1.1,5.75,1.95,3.38,,,,,91.0,0.3,63.5,9.5,749.0,,1.43,20.07,0.0
2022-11-10 23:00:00,2022-11-11 00:00:00,88.75,112.25,0.97,9.38,5.77,13.55,14.28,1.12,6.75,1.62,2.88,,,,,90.75,0.3,84.0,10.0,749.0,,1.0,19.68,0.0
2022-11-11 00:00:00,2022-11-11 01:00:00,84.5,106.25,0.85,8.82,5.42,13.1,12.05,1.05,6.55,1.52,2.6,,,,,90.0,0.35,113.0,10.0,748.5,,0.7,19.28,0.0
2022-11-11 01:00:00,2022-11-11 02:00:00,84.0,105.5,0.88,8.32,5.15,13.77,12.3,1.14,7.0,1.52,2.62,,,,,89.25,0.55,146.75,10.0,748.0,,0.73,19.45,0.0
2022-11-11 02:00:00,2022-11-11 03:00:00,86.75,109.75,0.92,8.3,5.2,14.3,12.5,1.09,5.92,1.62,2.6,,,,,89.5,0.35,131.25,10.0,748.0,,0.7,18.82,0.0
2022-11-11 03:00:00,2022-11-11 04:00:00,86.5,111.25,0.85,8.07,5.0,13.9,17.65,1.06,4.9,1.65,2.8,,,,,90.75,0.32,91.75,9.0,748.0,,0.8,18.0,0.0
