From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2022-09-02 10:00:00,2022-09-02 11:00:00,7.25,28.5,2.6,8.7,6.72,3.8,1.62,0.66,10.05,0.62,4.72,3.7,9.58,,32.6,82.25,0.85,301.0,68.25,4.33,27.3,0.0
2022-09-02 11:00:00,2022-09-02 12:00:00,6.5,25.25,2.85,8.85,7.02,3.82,1.68,0.69,12.7,0.7,4.85,3.15,10.12,,32.6,72.25,0.9,157.75,151.75,4.28,30.98,0.0
2022-09-02 12:00:00,2022-09-02 13:00:00,13.0,35.25,2.42,8.75,6.62,3.9,1.83,0.63,15.65,0.73,5.05,3.78,9.1,,28.9,64.25,0.9,175.0,96.25,4.4,32.65,0.0
2022-09-02 13:00:00,2022-09-02 14:00:00,16.0,43.0,2.23,7.9,6.03,3.88,2.05,0.61,14.6,0.7,5.1,3.83,11.0,,27.67,65.75,1.1,240.5,66.25,4.28,31.73,0.0
2022-09-02 14:00:00,2022-09-02 15:00:00,11.5,38.5,1.83,7.22,5.35,3.8,2.1,0.57,18.0,0.62,4.8,3.15,9.67,,27.8,63.5,1.1,233.0,93.75,4.02,32.35,0.0
2022-09-02 15:00:00,2022-09-02 16:00:00,10.0,36.0,1.62,7.72,5.45,3.82,2.12,0.54,15.1,0.6,4.53,3.38,7.6,,27.92,63.5,1.0,228.0,69.0,3.77,32.35,0.0
2022-09-02 16:00:00,2022-09-02 17:00:00,9.5,36.5,2.3,8.88,6.6,3.8,1.92,0.52,11.8,0.6,4.3,3.38,9.6,,31.83,63.25,0.75,146.75,33.0,3.88,32.18,0.0
2022-09-02 17:00:00,2022-09-02 18:00:00,8.25,38.0,2.2,10.23,7.25,3.8,1.8,0.56,11.7,0.55,4.12,3.4,9.55,,32.4,66.25,0.7,114.0,14.25,3.93,30.6,0.0
2022-09-02 18:00:00,2022-09-02 19:00:00,12.75,40.5,2.92,12.35,8.93,3.8,1.7,0.65,9.8,0.62,4.2,3.5,9.62,,32.62,68.5,0.62,137.67,11.0,3.98,29.93,0.0
2022-09-02 19:00:00,2022-09-02 20:00:00,25.75,52.5,3.88,13.25,10.22,3.82,2.1,0.75,4.68,0.8,4.83,3.75,8.93,,32.65,73.75,0.7,244.0,11.0,4.32,29.4,0.0
2022-09-02 20:00:00,2022-09-02 21:00:00,35.5,61.25,3.15,11.28,8.57,3.9,2.48,0.74,11.37,0.83,5.0,3.93,10.93,,28.3,75.5,0.72,170.25,11.0,4.42,29.02,0.0
2022-09-02 21:00:00,2022-09-02 22:00:00,43.75,90.0,3.38,11.62,8.9,3.9,2.4,0.86,7.0,0.97,5.28,4.08,11.5,,28.15,77.75,0.75,74.0,11.25,4.65,28.75,0.0
2022-09-02 22:00:00,2022-09-02 23:00:00,61.5,180.75,4.2,11.8,9.68,3.9,2.65,0.82,4.25,0.9,5.3,4.17,11.85,,28.22,79.0,0.82,72.0,11.5,4.83,28.4,0.0
2022-09-02 23:00:00,2022-09-03 00:00:00,45.0,142.5,3.88,11.25,9.15,3.83,2.37,0.8,12.03,0.88,5.27,4.28,10.4,,28.4,80.25,0.7,128.25,11.0,4.9,27.98,0.0
2022-09-03 00:00:00,2022-09-03 01:00:00,29.75,126.0,3.55,11.05,8.75,3.78,1.32,0.77,4.93,0.8,5.15,4.33,11.2,,31.83,81.75,0.75,74.75,11.75,5.12,27.9,0.0
2022-09-03 01:00:00,2022-09-03 02:00:00,28.0,68.25,4.7,11.53,9.97,3.82,1.22,0.73,5.37,0.78,4.95,4.22,10.15,,32.62,83.0,0.82,88.75,11.5,5.0,27.85,0.0
2022-09-03 02:00:00,2022-09-03 03:00:00,29.25,56.0,3.98,10.88,9.0,3.83,1.23,0.7,5.0,0.8,4.8,4.17,11.53,,32.6,83.5,0.77,87.5,11.5,4.53,27.67,0.0
2022-09-03 03:00:00,2022-09-03 04:00:00,33.25,60.25,4.03,10.97,9.07,3.83,1.4,0.68,6.15,0.7,4.68,4.17,11.5,,32.28,83.5,0.85,89.0,11.75,4.78,27.65,0.38
2022-09-03 04:00:00,2022-09-03 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-03 05:00:00,2022-09-03 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-03 06:00:00,2022-09-03 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-03 07:00:00,2022-09-03 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-03 08:00:00,2022-09-03 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-03 09:00:00,2022-09-03 10:00:00,16.0,43.0,14.0,26.1,25.2,3.8,1.95,1.25,7.2,,,,,,32.45,78.0,0.8,98.5,83.5,,30.2,0.0
2022-09-03 10:00:00,2022-09-03 11:00:00,22.5,49.25,8.28,23.12,19.05,3.8,2.12,0.96,13.9,0.67,3.9,3.2,8.9,,33.27,71.75,0.93,211.5,84.0,3.93,31.57,0.0
2022-09-03 11:00:00,2022-09-03 12:00:00,14.0,39.0,4.8,16.9,14.8,3.0,2.0,0.6,4.15,0.8,4.5,3.9,10.4,,32.95,72.5,1.1,241.0,88.5,4.8,31.1,0.0
2022-09-03 12:00:00,2022-09-03 13:00:00,,11.0,2.23,13.35,8.28,4.28,3.57,0.95,17.98,0.73,4.3,3.1,8.5,,27.48,68.5,0.95,243.0,101.5,3.3,31.8,0.0
2022-09-03 13:00:00,2022-09-03 14:00:00,,,3.13,14.27,10.13,3.83,4.6,1.1,16.4,0.87,4.83,2.63,8.63,,27.67,68.67,1.0,230.0,29.67,3.53,31.0,0.83
2022-09-03 14:00:00,2022-09-03 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-03 15:00:00,2022-09-03 16:00:00,,,5.37,19.05,13.03,4.0,2.7,1.26,8.93,0.6,3.1,0.8,4.9,,28.85,82.25,0.77,88.25,18.0,2.0,26.9,0.0
2022-09-03 16:00:00,2022-09-03 17:00:00,,,5.12,19.7,14.65,3.73,2.65,1.39,7.7,1.02,5.4,3.2,9.58,,32.55,82.5,0.88,57.25,21.0,4.0,26.95,0.0
2022-09-03 17:00:00,2022-09-03 18:00:00,,4.0,4.55,17.65,13.1,3.8,3.15,1.32,7.25,1.0,5.5,3.6,10.0,,32.85,84.0,1.0,57.0,22.0,4.2,26.85,0.0
2022-09-03 18:00:00,2022-09-03 19:00:00,,,3.87,16.07,11.7,3.92,3.0,0.94,7.6,,,,,,32.82,85.0,0.88,55.25,12.0,,26.5,0.0
2022-09-03 19:00:00,2022-09-03 20:00:00,,,3.6,16.95,11.93,3.8,3.67,1.04,6.45,,,,,,31.55,85.5,0.97,62.75,11.25,,26.5,0.0
2022-09-03 20:00:00,2022-09-03 21:00:00,10.0,17.0,3.27,14.65,10.45,3.85,4.47,0.8,10.2,,,,,,28.27,85.5,1.07,62.5,11.75,,26.55,0.38
2022-09-03 21:00:00,2022-09-03 22:00:00,,,2.97,13.25,9.48,3.83,5.05,0.76,7.97,,,,,,28.32,85.75,1.32,68.25,11.75,,26.6,0.0
2022-09-03 22:00:00,2022-09-03 23:00:00,,,2.55,13.42,9.25,3.82,5.2,0.7,7.9,,,,,,28.27,84.75,0.9,243.25,11.75,,26.8,0.0
2022-09-03 23:00:00,2022-09-04 00:00:00,,,1.25,13.2,8.05,4.25,3.2,0.79,11.0,,,,,,30.3,84.0,1.15,71.5,11.5,,27.3,0.0
2022-09-04 00:00:00,2022-09-04 01:00:00,,,2.42,12.88,8.82,3.8,3.65,0.96,12.05,,,,,,32.6,80.75,1.02,91.25,11.5,,26.98,0.0
2022-09-04 01:00:00,2022-09-04 02:00:00,,,2.55,13.35,9.15,3.82,4.25,0.9,12.6,,,,,,32.9,82.0,0.88,95.75,11.25,,26.02,1.5
2022-09-04 02:00:00,2022-09-04 03:00:00,,,2.92,13.8,9.73,3.88,4.92,0.87,16.95,,,,,,32.9,85.75,0.8,129.5,12.0,,25.32,0.12
2022-09-04 03:00:00,2022-09-04 04:00:00,,,1.9,12.72,8.33,3.82,5.45,0.82,13.18,,,,,,31.02,86.5,0.85,234.75,11.75,,25.38,0.0
2022-09-04 04:00:00,2022-09-04 05:00:00,,,1.92,11.45,7.67,3.85,5.93,0.84,11.6,,,,,,28.18,87.0,0.65,102.5,12.0,,25.42,0.0
2022-09-04 05:00:00,2022-09-04 06:00:00,,,2.77,12.08,8.65,3.82,6.0,0.72,9.43,,,,,,28.27,86.5,0.75,65.0,14.75,,25.48,0.0
2022-09-04 06:00:00,2022-09-04 07:00:00,6.25,8.0,2.7,11.65,8.38,3.88,6.07,0.39,9.53,,,,,,28.17,87.0,0.88,57.25,36.75,,25.82,0.0
2022-09-04 07:00:00,2022-09-04 08:00:00,,,3.07,11.13,8.43,3.87,6.23,0.43,13.6,,,,,,29.75,85.0,1.08,59.0,69.75,,26.73,0.0
2022-09-04 08:00:00,2022-09-04 09:00:00,,,3.5,17.9,13.1,4.2,,0.68,11.0,,,,,,32.57,79.67,0.9,22.0,60.67,,27.95,0.0
2022-09-04 09:00:00,2022-09-04 10:00:00,,18.0,4.5,25.2,17.02,3.93,3.17,0.82,10.95,,,,,,32.75,76.5,1.0,50.75,48.25,,29.0,0.0
2022-09-04 10:00:00,2022-09-04 11:00:00,15.0,18.0,4.9,26.8,18.3,3.8,3.9,0.92,15.8,,,,,,32.8,74.0,1.0,49.0,61.0,,29.5,0.0
2022-09-04 11:00:00,2022-09-04 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-04 12:00:00,2022-09-04 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-04 13:00:00,2022-09-04 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-04 14:00:00,2022-09-04 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-04 15:00:00,2022-09-04 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-04 16:00:00,2022-09-04 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-04 17:00:00,2022-09-04 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-04 18:00:00,2022-09-04 19:00:00,,,4.4,22.2,15.4,,1.8,0.48,13.05,,,,,,32.17,73.67,0.97,185.33,11.0,,28.5,0.0
2022-09-04 19:00:00,2022-09-04 20:00:00,,,5.18,26.12,18.12,3.85,2.58,1.11,5.42,,,,,,31.35,78.0,0.78,158.75,11.5,,28.27,0.0
2022-09-04 20:00:00,2022-09-04 21:00:00,38.0,49.0,13.55,25.65,24.62,3.85,3.87,1.1,11.4,,,,,,28.4,75.5,0.95,73.0,12.0,,27.85,0.0
2022-09-04 21:00:00,2022-09-04 22:00:00,,,21.9,24.1,30.6,3.85,4.72,1.03,11.0,,,,,,28.55,74.5,1.07,65.25,11.75,,27.77,0.0
2022-09-04 22:00:00,2022-09-04 23:00:00,35.0,36.0,25.65,21.87,32.5,3.83,5.0,0.94,12.72,,,,,,28.52,75.75,1.18,63.5,11.75,,27.05,0.0
2022-09-04 23:00:00,2022-09-05 00:00:00,,,25.9,20.55,31.97,3.77,4.73,0.77,14.8,0.4,2.2,1.9,3.5,,29.3,79.5,0.98,64.5,11.75,2.2,26.43,0.0
2022-09-05 00:00:00,2022-09-05 01:00:00,,,20.83,20.2,27.7,3.78,2.9,0.39,8.88,0.5,4.07,3.65,9.7,,31.77,80.0,0.82,71.75,11.0,4.35,26.45,0.0
2022-09-05 01:00:00,2022-09-05 02:00:00,,,13.35,20.98,22.0,3.82,2.45,0.34,11.78,0.43,4.0,3.7,10.1,,32.02,80.5,0.8,244.5,11.25,4.3,26.4,0.0
2022-09-05 02:00:00,2022-09-05 03:00:00,,,6.93,18.53,15.47,3.9,2.8,0.28,5.8,0.4,3.77,3.52,9.57,,32.12,82.0,0.75,178.5,11.0,4.05,26.25,0.0
2022-09-05 03:00:00,2022-09-05 04:00:00,13.75,14.0,4.93,15.58,12.32,3.85,2.85,0.27,9.05,0.4,3.73,3.48,9.5,,30.8,83.75,0.83,53.75,11.5,3.98,26.18,0.0
2022-09-05 04:00:00,2022-09-05 05:00:00,9.0,16.0,5.15,13.78,11.52,3.93,3.32,0.29,7.22,0.4,3.98,3.62,10.12,,28.33,85.0,0.77,64.75,11.5,4.03,26.15,0.0
2022-09-05 05:00:00,2022-09-05 06:00:00,,,5.1,14.0,11.6,3.9,3.4,0.3,6.2,0.4,4.0,3.8,10.6,,28.3,85.0,0.7,245.0,12.0,4.3,26.1,0.0
2022-09-05 06:00:00,2022-09-05 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-05 07:00:00,2022-09-05 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-05 08:00:00,2022-09-05 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-05 09:00:00,2022-09-05 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-05 10:00:00,2022-09-05 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-05 11:00:00,2022-09-05 12:00:00,,,6.3,16.0,13.6,,2.2,0.36,6.85,,,,,,31.8,65.0,0.93,224.33,114.33,,32.5,0.0
2022-09-05 12:00:00,2022-09-05 13:00:00,,,4.58,16.28,12.38,3.92,2.8,0.8,12.87,0.5,3.6,2.7,7.6,,30.12,65.5,0.85,214.5,55.0,2.83,31.68,0.0
2022-09-05 13:00:00,2022-09-05 14:00:00,24.75,30.25,6.18,16.73,13.88,3.85,3.6,0.89,12.83,0.6,4.4,2.85,8.8,,27.9,65.75,0.77,108.75,82.25,3.5,32.0,0.0
2022-09-05 14:00:00,2022-09-05 15:00:00,33.75,37.0,7.85,18.33,16.12,3.78,4.02,0.98,11.72,0.6,4.4,3.03,10.25,,27.85,63.75,0.9,91.75,94.25,3.95,32.8,0.0
2022-09-05 15:00:00,2022-09-05 16:00:00,40.5,46.5,8.32,20.12,17.45,3.82,4.38,1.08,12.7,0.65,4.5,3.2,10.6,,27.98,64.25,0.8,92.5,55.5,4.03,32.55,0.0
2022-09-05 16:00:00,2022-09-05 17:00:00,45.0,56.25,7.28,20.5,16.8,3.77,4.77,1.09,7.83,0.7,4.55,3.8,10.57,,28.68,64.0,0.77,93.75,37.5,4.07,32.38,0.0
2022-09-05 17:00:00,2022-09-05 18:00:00,50.0,59.75,6.5,24.43,18.25,3.75,4.83,1.05,6.72,0.77,4.78,3.88,10.5,,30.95,67.5,0.85,84.25,15.75,4.2,30.98,0.0
2022-09-05 18:00:00,2022-09-05 19:00:00,42.25,72.5,5.0,26.05,17.9,3.9,4.88,1.01,7.3,0.88,5.05,3.3,9.18,,30.6,72.75,0.95,75.75,11.0,3.9,29.95,0.0
2022-09-05 19:00:00,2022-09-05 20:00:00,75.75,86.75,3.93,25.22,16.62,3.8,5.38,0.97,7.85,0.9,5.1,3.6,9.2,,30.52,76.25,1.05,69.25,10.75,3.88,29.35,0.0
2022-09-05 20:00:00,2022-09-05 21:00:00,81.0,97.0,3.98,23.6,15.8,3.88,5.38,0.97,7.93,0.93,4.88,3.55,9.9,,29.62,78.5,0.95,73.0,11.0,3.77,28.95,0.0
2022-09-05 21:00:00,2022-09-05 22:00:00,84.0,102.0,4.9,22.45,15.93,3.85,5.8,1.01,5.53,0.97,4.88,3.6,7.33,,28.48,81.0,0.82,57.25,11.25,3.9,28.57,0.0
2022-09-05 22:00:00,2022-09-05 23:00:00,,,4.9,19.87,14.57,3.83,6.03,0.97,6.2,0.9,4.7,3.6,9.67,,28.43,82.67,0.8,66.33,11.67,3.63,28.17,0.0
2022-09-05 23:00:00,2022-09-06 00:00:00,,,5.37,16.07,13.3,4.17,2.1,0.98,6.57,,,,,,28.65,83.0,0.88,66.75,11.5,,27.8,0.0
2022-09-06 00:00:00,2022-09-06 01:00:00,,,4.08,14.12,10.85,3.83,2.08,0.76,7.43,0.7,4.05,3.35,7.2,,29.4,81.5,0.75,49.5,11.0,3.9,27.65,0.0
2022-09-06 01:00:00,2022-09-06 02:00:00,,,3.78,13.93,10.45,3.83,2.57,0.62,9.17,0.7,4.38,3.55,9.5,,30.65,80.75,0.78,76.75,11.0,3.85,27.6,0.0
2022-09-06 02:00:00,2022-09-06 03:00:00,,,3.7,14.7,10.85,3.83,3.03,0.59,5.23,0.7,4.33,3.48,9.08,,30.73,79.5,0.78,141.25,11.0,3.8,27.72,0.0
2022-09-06 03:00:00,2022-09-06 04:00:00,,,3.5,14.48,10.55,3.88,3.65,0.54,10.1,0.68,4.15,3.42,8.95,,30.7,79.5,0.8,217.25,10.75,3.75,27.5,0.0
2022-09-06 04:00:00,2022-09-06 05:00:00,18.0,20.0,2.65,13.6,9.43,3.88,3.8,0.52,10.12,0.6,3.98,2.8,8.95,,29.48,80.0,0.75,195.5,11.0,3.6,26.7,0.0
2022-09-06 05:00:00,2022-09-06 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 06:00:00,2022-09-06 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 07:00:00,2022-09-06 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 08:00:00,2022-09-06 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 09:00:00,2022-09-06 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 10:00:00,2022-09-06 11:00:00,,,,,,,,0.0,,,,,,,31.8,67.0,1.0,37.0,133.0,,32.4,0.0
2022-09-06 11:00:00,2022-09-06 12:00:00,,,4.33,17.4,12.77,3.95,2.9,0.62,10.37,0.6,3.8,2.5,6.5,,32.2,64.25,0.95,30.75,121.25,2.9,,0.0
2022-09-06 12:00:00,2022-09-06 13:00:00,,27.0,2.65,19.1,12.3,3.77,3.38,0.57,14.62,0.77,4.52,3.2,8.93,,33.05,61.75,0.97,36.75,124.5,3.58,33.1,0.0
2022-09-06 13:00:00,2022-09-06 14:00:00,27.0,43.0,3.98,21.1,14.48,3.88,4.05,0.57,15.6,0.8,4.1,2.1,8.25,,29.93,61.0,1.05,48.75,109.5,3.0,33.17,0.0
2022-09-06 14:00:00,2022-09-06 15:00:00,29.25,45.25,4.55,21.4,15.05,3.85,4.92,0.64,15.62,0.75,4.07,3.2,9.2,,27.97,62.0,1.07,56.0,60.0,3.33,32.62,0.0
2022-09-06 15:00:00,2022-09-06 16:00:00,37.0,46.0,4.9,19.77,14.5,3.83,5.2,0.66,13.15,0.7,4.0,3.05,9.88,,28.07,64.0,1.1,55.5,53.5,3.62,32.25,0.0
2022-09-06 16:00:00,2022-09-06 17:00:00,33.0,37.0,5.57,17.88,14.05,3.83,5.28,0.66,11.83,0.7,4.07,3.67,9.47,,27.88,69.5,1.25,56.25,24.25,3.88,30.77,0.0
2022-09-06 17:00:00,2022-09-06 18:00:00,30.0,35.0,5.8,17.2,13.87,3.77,5.4,0.61,6.77,0.63,4.13,3.83,10.73,,29.17,74.33,1.4,64.67,15.0,4.03,29.63,0.0
2022-09-06 18:00:00,2022-09-06 19:00:00,,,,14.7,2.4,5.1,,,2.2,,,,,,31.0,71.0,0.8,78.0,11.0,,28.9,0.0
2022-09-06 19:00:00,2022-09-06 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 20:00:00,2022-09-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 21:00:00,2022-09-06 22:00:00,,,8.75,11.25,13.1,4.6,2.6,0.47,9.03,,,,,,28.43,80.0,0.87,256.67,11.0,,27.9,0.0
2022-09-06 22:00:00,2022-09-06 23:00:00,,,5.5,13.18,11.53,3.8,2.8,0.98,11.65,,,,,,28.3,82.0,0.9,256.0,11.0,,27.78,0.0
2022-09-06 23:00:00,2022-09-07 00:00:00,,,3.38,11.62,8.9,3.72,3.37,0.83,9.15,,,,,,28.25,82.5,0.85,263.25,11.0,,27.73,0.0
2022-09-07 00:00:00,2022-09-07 01:00:00,20.0,22.0,1.9,10.28,7.05,3.78,3.47,0.55,9.2,,,,,,28.27,82.5,0.88,236.25,11.5,,27.18,0.0
2022-09-07 01:00:00,2022-09-07 02:00:00,12.0,20.0,2.4,9.78,7.15,3.8,3.77,0.45,10.93,,,,,,30.0,82.75,0.85,135.75,11.75,,27.02,0.0
2022-09-07 02:00:00,2022-09-07 03:00:00,20.0,28.0,2.88,12.03,8.75,3.78,4.1,0.36,6.93,,,,,,30.65,84.75,0.85,57.5,11.25,,27.18,0.0
2022-09-07 03:00:00,2022-09-07 04:00:00,19.5,32.0,3.38,13.15,9.77,3.83,4.2,0.35,13.8,,,,,,30.62,85.25,0.82,216.0,11.5,,27.28,0.0
2022-09-07 04:00:00,2022-09-07 05:00:00,27.0,41.0,2.98,12.3,8.98,3.85,4.5,0.33,7.97,,,,,,30.52,85.75,0.8,268.75,11.5,,27.1,0.0
2022-09-07 05:00:00,2022-09-07 06:00:00,44.75,49.5,2.2,11.6,7.95,3.85,4.92,0.43,5.47,,,,,,28.8,86.0,0.83,149.5,12.75,,27.15,0.0
2022-09-07 06:00:00,2022-09-07 07:00:00,84.0,91.0,2.5,11.8,8.3,3.8,5.02,0.49,8.47,,,,,,28.35,86.0,0.95,256.25,17.75,,27.35,0.0
2022-09-07 07:00:00,2022-09-07 08:00:00,,,3.43,10.53,8.4,3.8,5.33,0.51,1.8,,,,,,28.13,83.5,0.92,304.25,34.75,,28.28,0.0
2022-09-07 08:00:00,2022-09-07 09:00:00,60.0,85.0,3.35,10.85,8.5,3.85,5.5,0.57,12.45,,,,,,28.3,76.5,1.02,242.33,61.0,,29.95,0.0
2022-09-07 09:00:00,2022-09-07 10:00:00,57.75,84.0,2.45,11.47,8.1,3.78,5.38,0.52,11.2,,,,,,30.5,69.75,1.07,254.75,91.5,,31.53,0.0
2022-09-07 10:00:00,2022-09-07 11:00:00,42.0,59.0,3.2,14.13,10.1,4.03,3.83,0.6,13.63,,,,,,30.9,63.25,1.0,187.0,115.5,,32.8,0.0
2022-09-07 11:00:00,2022-09-07 12:00:00,,53.0,3.35,14.1,10.3,4.6,0.9,0.78,11.17,0.7,10.93,2.2,6.47,,31.0,58.75,1.02,251.5,127.5,2.23,34.2,0.0
2022-09-07 12:00:00,2022-09-07 13:00:00,24.75,50.0,1.67,13.85,8.72,3.88,1.8,0.75,15.7,0.7,35.2,2.5,5.6,,31.43,62.25,0.93,252.0,52.25,2.6,32.67,0.62
2022-09-07 13:00:00,2022-09-07 14:00:00,20.0,39.0,2.35,14.1,9.4,3.88,2.58,0.81,14.67,0.82,37.62,3.2,7.7,,27.93,79.0,1.38,148.5,26.0,3.28,27.65,11.12
2022-09-07 14:00:00,2022-09-07 15:00:00,,,3.77,19.45,13.43,3.83,3.35,0.87,9.3,0.8,32.27,3.28,7.8,,27.9,86.5,0.72,217.25,34.25,3.4,26.7,1.62
2022-09-07 15:00:00,2022-09-07 16:00:00,,,3.72,19.03,13.15,3.83,3.5,0.97,7.4,0.85,26.92,3.25,8.53,,27.93,88.0,0.73,182.5,37.5,3.5,27.57,0.0
2022-09-07 16:00:00,2022-09-07 17:00:00,,,,14.6,2.4,,,,16.5,,,,,,28.35,88.0,0.8,261.0,24.5,,,0.0
2022-09-07 17:00:00,2022-09-07 18:00:00,,,5.3,16.17,12.9,4.13,2.77,1.0,2.95,0.77,17.2,2.8,5.8,,30.5,87.33,0.73,231.0,17.0,2.83,,0.0
2022-09-07 18:00:00,2022-09-07 19:00:00,22.0,,3.1,17.03,12.65,3.8,3.55,0.73,5.13,0.9,17.4,3.1,8.7,,30.67,86.33,0.8,219.0,11.33,3.2,27.73,0.0
2022-09-07 19:00:00,2022-09-07 20:00:00,,,2.95,16.77,11.32,3.88,2.77,0.75,9.12,,,,,,30.78,85.0,,,11.0,,27.25,0.0
2022-09-07 20:00:00,2022-09-07 21:00:00,,,2.27,15.65,10.15,3.8,3.2,0.84,6.27,,,,,,30.55,84.0,,,11.25,,27.35,0.0
2022-09-07 21:00:00,2022-09-07 22:00:00,,,2.05,13.62,8.93,3.85,3.85,0.9,8.47,,,,,,28.3,84.0,,,11.25,,27.4,0.0
2022-09-07 22:00:00,2022-09-07 23:00:00,,,1.85,11.27,7.52,3.85,4.45,0.89,8.05,,,,,,28.25,83.25,,,11.75,,27.35,0.0
2022-09-07 23:00:00,2022-09-08 00:00:00,,,1.82,9.98,6.8,3.85,4.47,0.77,9.35,,,,,,28.22,81.5,,,11.75,,27.3,0.0
2022-09-08 00:00:00,2022-09-08 01:00:00,,,2.35,9.32,6.88,3.85,1.95,0.57,7.73,,,,,,28.45,83.0,,,11.75,,27.23,0.0
2022-09-08 01:00:00,2022-09-08 02:00:00,,,2.23,9.0,6.6,3.83,1.6,0.48,5.33,,,,,,30.55,84.5,,,11.75,,27.18,0.0
2022-09-08 02:00:00,2022-09-08 03:00:00,12.0,13.0,2.12,9.65,6.88,3.88,1.9,0.47,8.63,,,,,,30.82,84.75,,,11.25,,27.15,0.0
2022-09-08 03:00:00,2022-09-08 04:00:00,12.0,13.0,2.08,10.43,7.28,3.88,2.17,0.45,6.07,,,,,,30.82,85.0,,,11.25,,27.23,0.0
2022-09-08 04:00:00,2022-09-08 05:00:00,,,1.78,10.9,7.25,3.88,2.2,0.45,8.73,,,,,,30.3,85.0,,,11.25,,27.2,0.0
2022-09-08 05:00:00,2022-09-08 06:00:00,,,2.3,10.35,7.4,3.8,2.35,0.49,5.3,,,,,,28.45,85.0,,,11.5,,27.2,0.0
2022-09-08 06:00:00,2022-09-08 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-08 07:00:00,2022-09-08 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-08 08:00:00,2022-09-08 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-08 09:00:00,2022-09-08 10:00:00,,,,,,,,0.0,,,,,,,30.8,66.0,0.9,305.0,98.0,,32.9,0.0
2022-09-08 10:00:00,2022-09-08 11:00:00,,,3.93,13.43,10.33,3.75,1.83,0.85,10.57,0.55,4.75,1.6,3.55,,31.27,65.0,1.0,274.5,100.75,2.15,33.35,0.0
2022-09-08 11:00:00,2022-09-08 12:00:00,,8.0,1.95,15.45,9.75,3.7,2.1,0.94,8.35,0.75,6.35,2.5,7.8,,31.25,64.5,1.05,23.0,49.5,3.15,31.75,0.0
2022-09-08 12:00:00,2022-09-08 13:00:00,,,2.83,18.27,12.9,4.83,3.7,0.91,8.38,0.6,5.1,2.25,6.25,,30.05,77.5,1.12,235.25,53.75,2.35,27.8,0.0
2022-09-08 13:00:00,2022-09-08 14:00:00,,,3.47,24.92,16.05,3.97,4.2,1.12,9.12,0.75,6.7,2.83,8.07,,27.8,76.25,1.02,203.75,40.0,3.0,28.2,0.0
2022-09-08 14:00:00,2022-09-08 15:00:00,8.0,12.0,6.53,24.5,18.3,3.8,4.9,1.25,5.5,0.88,8.15,2.95,7.2,,27.82,79.0,0.97,149.25,18.0,3.17,27.35,0.0
2022-09-08 15:00:00,2022-09-08 16:00:00,,,6.25,17.7,14.55,4.75,2.3,1.0,8.45,,,,,,28.0,80.5,0.9,56.0,19.0,,26.3,0.0
2022-09-08 16:00:00,2022-09-08 17:00:00,,,7.75,18.98,16.4,3.72,3.28,1.12,5.55,0.4,5.5,1.7,5.0,,29.1,81.25,0.83,96.0,19.5,2.0,26.38,0.0
2022-09-08 17:00:00,2022-09-08 18:00:00,1.0,6.75,6.83,22.9,17.73,3.78,3.7,0.99,5.67,0.85,9.38,3.0,6.75,,30.75,81.5,0.82,143.75,14.0,3.42,26.35,0.0
