From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF ()
2022-02-05 20:00:00,2022-02-05 21:00:00,130.0,232.0,31.4,76.35,66.15,28.38,17.07,0.16,1.15,,,,,,82.25,0.4,273.0,22.0,740.0,,17.5,0.0
2022-02-05 21:00:00,2022-02-05 22:00:00,117.5,241.0,17.8,61.18,46.97,32.25,17.0,0.64,1.25,,,,,,84.5,0.43,260.0,22.0,740.0,,17.2,0.0
2022-02-05 22:00:00,2022-02-05 23:00:00,116.75,204.0,27.68,67.22,58.27,31.55,16.83,,0.67,,,,,,86.75,0.4,250.75,22.0,740.0,,16.83,0.0
2022-02-05 23:00:00,2022-02-06 00:00:00,115.25,230.0,16.32,54.62,42.3,30.5,17.18,1.0,1.18,,,,,,86.5,0.45,260.25,22.0,740.0,,16.55,0.0
2022-02-06 00:00:00,2022-02-06 01:00:00,112.25,184.0,11.75,49.12,35.67,33.1,17.03,1.12,1.15,,,,,,89.0,0.47,257.0,22.0,740.0,,15.82,0.0
2022-02-06 01:00:00,2022-02-06 02:00:00,133.33,186.0,12.3,46.88,34.9,33.12,16.15,1.17,1.27,,,,,,92.25,0.5,259.5,22.0,740.0,,15.0,0.0
2022-02-06 02:00:00,2022-02-06 03:00:00,121.25,169.0,8.05,39.4,27.48,30.0,16.82,1.12,1.4,,,,,,92.5,0.5,260.0,22.0,740.0,,14.78,0.0
2022-02-06 03:00:00,2022-02-06 04:00:00,107.33,150.0,8.62,42.2,29.43,28.3,16.3,1.12,1.15,,,,,,94.75,0.5,257.75,22.0,740.0,,14.38,0.0
2022-02-06 04:00:00,2022-02-06 05:00:00,107.0,145.0,7.88,44.22,29.92,28.23,16.57,0.27,1.4,,,,,,97.0,0.5,264.0,22.0,740.0,,13.95,0.0
2022-02-06 05:00:00,2022-02-06 06:00:00,106.25,155.0,9.0,44.17,30.82,27.52,16.85,0.66,1.35,,,,,,97.0,0.4,278.5,22.0,740.0,,13.25,0.0
2022-02-06 06:00:00,2022-02-06 07:00:00,132.25,169.0,17.1,44.52,37.58,32.75,16.95,0.78,1.38,,,,,,97.0,0.35,264.25,22.25,740.0,,12.3,0.0
2022-02-06 07:00:00,2022-02-06 08:00:00,199.0,274.0,15.2,41.4,34.2,15.0,20.7,0.61,0.75,,,,,,96.25,0.35,268.0,30.5,740.0,,10.95,0.0
2022-02-06 08:00:00,2022-02-06 09:00:00,127.75,147.0,26.88,33.33,39.6,24.55,20.77,0.69,0.7,,,,,,96.0,0.32,255.0,66.25,740.0,,11.32,0.0
2022-02-06 09:00:00,2022-02-06 10:00:00,133.0,168.0,24.23,33.45,37.47,24.8,19.2,0.79,1.17,,,,,,96.0,0.4,206.5,128.75,740.0,,12.58,0.0
2022-02-06 10:00:00,2022-02-06 11:00:00,122.25,143.0,16.6,36.8,33.1,25.15,17.77,0.76,1.17,,,,,,82.0,0.43,235.25,221.75,740.0,,16.75,0.0
2022-02-06 11:00:00,2022-02-06 12:00:00,107.75,152.0,9.2,33.9,25.52,27.6,17.65,0.81,0.77,,,,,,65.0,0.5,253.75,256.75,740.0,,19.75,0.0
2022-02-06 12:00:00,2022-02-06 13:00:00,71.33,117.0,7.4,30.65,22.35,26.88,17.3,0.83,1.23,,,,,,52.5,0.5,239.5,261.5,740.0,,21.5,0.0
2022-02-06 13:00:00,2022-02-06 14:00:00,53.0,84.0,6.45,26.08,19.15,25.8,16.2,0.76,1.23,,,,,,43.75,0.55,252.5,238.0,740.0,,22.45,0.0
2022-02-06 14:00:00,2022-02-06 15:00:00,51.75,78.0,5.82,29.18,20.23,26.52,16.23,0.77,1.18,,,,,,41.0,0.45,223.25,195.0,740.0,,23.55,0.0
2022-02-06 15:00:00,2022-02-06 16:00:00,53.33,88.0,6.25,30.55,21.33,25.85,18.12,0.76,0.77,,,,,,37.75,0.45,223.5,144.0,740.0,,23.93,0.0
2022-02-06 16:00:00,2022-02-06 17:00:00,45.0,91.0,6.92,37.85,25.75,23.0,17.35,0.36,0.73,,,,,,35.75,0.43,240.25,83.25,740.0,,24.0,0.0
2022-02-06 17:00:00,2022-02-06 18:00:00,45.0,96.0,10.1,71.7,46.38,21.75,17.52,1.01,1.23,,,,,,41.0,0.38,252.75,36.0,740.0,,22.5,0.0
2022-02-06 18:00:00,2022-02-06 19:00:00,57.75,139.0,18.18,80.55,57.62,24.25,17.52,,1.02,,,,,,46.5,0.4,270.0,22.25,740.0,,20.55,0.0
2022-02-06 19:00:00,2022-02-06 20:00:00,81.5,202.0,42.2,102.97,89.05,25.45,17.92,0.48,0.88,,,,,,48.0,0.35,274.0,22.0,740.0,,19.6,0.0
2022-02-06 20:00:00,2022-02-06 21:00:00,117.0,255.0,55.0,94.92,95.22,35.88,19.4,0.53,1.27,,,,,,61.75,0.3,257.0,22.0,740.0,,17.57,0.0
2022-02-06 21:00:00,2022-02-06 22:00:00,180.0,335.0,62.07,95.6,101.35,34.58,18.23,0.97,0.82,,,,,,69.5,0.3,167.5,22.0,740.0,,16.75,0.0
2022-02-06 22:00:00,2022-02-06 23:00:00,198.67,509.0,105.47,96.62,137.15,33.38,18.5,,0.97,,,,,,74.0,0.33,227.0,22.0,740.0,,16.48,0.0
2022-02-06 23:00:00,2022-02-07 00:00:00,173.25,460.0,84.95,93.33,118.67,33.1,17.98,0.68,1.62,,,,,,77.5,0.3,115.75,22.0,740.0,,15.78,0.0
2022-02-07 00:00:00,2022-02-07 01:00:00,133.67,269.0,21.65,63.6,51.42,31.97,17.33,0.6,1.52,,,,,,75.0,0.3,69.75,22.0,740.0,,15.38,0.0
2022-02-07 01:00:00,2022-02-07 02:00:00,117.25,223.0,6.45,41.45,27.3,30.7,17.4,0.93,0.73,,,,,,75.75,0.32,103.25,22.0,740.0,,14.9,0.0
2022-02-07 02:00:00,2022-02-07 03:00:00,111.25,184.0,6.42,37.75,25.3,29.22,17.52,0.95,0.7,,,,,,76.75,0.3,102.75,22.0,740.0,,14.72,0.0
2022-02-07 03:00:00,2022-02-07 04:00:00,110.25,166.0,40.97,47.4,58.53,26.8,17.08,0.92,0.77,,,,,,80.5,0.3,147.25,22.0,740.0,,14.53,0.0
2022-02-07 04:00:00,2022-02-07 05:00:00,117.5,169.0,100.18,70.62,119.03,30.05,17.55,0.97,1.07,,,,,,80.75,0.3,207.75,22.0,740.0,,14.32,0.0
2022-02-07 05:00:00,2022-02-07 06:00:00,118.0,223.0,52.78,68.22,79.2,29.27,17.3,0.93,0.97,,,,,,80.0,0.3,198.25,22.0,740.0,,14.27,0.0
2022-02-07 06:00:00,2022-02-07 07:00:00,124.25,205.0,61.27,67.38,85.65,32.95,17.75,0.97,1.0,,,,,,85.75,0.3,186.25,22.25,740.0,,13.95,0.0
2022-02-07 07:00:00,2022-02-07 08:00:00,146.5,243.0,15.6,43.9,35.9,28.2,20.9,0.54,1.12,,,,,,89.5,0.38,73.25,33.75,740.0,,13.08,0.0
2022-02-07 08:00:00,2022-02-07 09:00:00,169.75,222.0,13.07,43.5,33.77,36.65,19.88,0.53,1.3,,,,,,85.25,0.4,64.5,81.0,740.0,,13.45,0.0
2022-02-07 09:00:00,2022-02-07 10:00:00,207.0,274.0,10.97,37.9,29.07,43.6,17.6,0.52,1.05,,,,,,80.75,0.5,72.75,141.25,740.0,,15.78,0.0
2022-02-07 10:00:00,2022-02-07 11:00:00,197.0,288.0,7.8,38.77,26.98,47.47,17.72,0.54,0.95,,,,,,67.5,0.45,80.25,192.0,740.0,,18.73,0.0
2022-02-07 11:00:00,2022-02-07 12:00:00,169.0,259.0,6.38,39.7,26.32,50.65,17.75,0.56,1.3,,,,,,56.75,0.47,116.75,223.25,740.0,,21.02,0.0
2022-02-07 12:00:00,2022-02-07 13:00:00,142.25,239.0,5.42,33.65,22.3,48.9,17.8,0.54,1.23,,,,,,52.0,0.43,119.25,226.5,740.0,,22.38,0.0
2022-02-07 13:00:00,2022-02-07 14:00:00,126.0,205.0,5.5,36.12,23.67,49.77,17.3,0.52,0.73,,,,,,47.75,0.47,184.5,211.5,740.0,,23.82,0.0
2022-02-07 14:00:00,2022-02-07 15:00:00,126.5,224.0,9.73,49.83,34.32,46.65,17.57,0.49,1.08,,,,,,45.0,0.4,135.5,169.25,740.0,,24.72,0.0
2022-02-07 15:00:00,2022-02-07 16:00:00,115.75,212.0,5.6,36.78,24.1,46.18,17.65,0.68,0.95,,,,,,44.25,0.38,157.5,114.75,740.0,,25.17,0.0
2022-02-07 16:00:00,2022-02-07 17:00:00,105.0,208.0,4.97,35.0,22.65,44.7,17.57,1.09,1.45,,,,,,49.0,0.43,113.0,75.75,740.0,,24.25,0.0
2022-02-07 17:00:00,2022-02-07 18:00:00,107.25,224.0,5.3,38.55,24.82,45.85,17.98,0.38,0.98,,,,,,56.25,0.35,103.75,33.25,740.0,,23.2,0.0
2022-02-07 18:00:00,2022-02-07 19:00:00,139.0,263.0,8.12,74.35,46.18,50.5,17.2,,0.93,,,,,,64.75,0.3,89.5,22.25,740.0,,21.95,0.0
2022-02-07 19:00:00,2022-02-07 20:00:00,190.0,403.0,6.85,54.0,34.27,51.8,22.98,0.65,1.25,,,,,,67.0,0.33,65.0,22.0,740.0,,21.1,0.0
2022-02-07 20:00:00,2022-02-07 21:00:00,209.25,346.0,7.8,77.17,47.38,57.58,23.15,,0.62,,,,,,69.5,0.38,106.25,22.0,740.0,,20.4,0.0
2022-02-07 21:00:00,2022-02-07 22:00:00,237.75,458.0,6.25,59.38,36.67,58.52,22.82,1.02,1.27,,,,,,76.5,0.33,115.5,22.0,740.0,,19.57,0.0
2022-02-07 22:00:00,2022-02-07 23:00:00,225.75,378.0,5.47,45.4,28.6,54.4,20.0,1.07,1.25,,,,,,81.75,0.35,78.25,22.0,740.0,,18.8,0.0
2022-02-07 23:00:00,2022-02-08 00:00:00,206.5,362.0,4.95,34.65,22.43,53.35,20.0,,1.18,,,,,,85.75,0.32,53.25,22.0,740.0,,18.02,0.0
2022-02-08 00:00:00,2022-02-08 01:00:00,194.0,279.0,5.17,32.95,21.75,52.05,19.03,,0.8,,,,,,87.25,0.33,69.0,22.0,740.0,,17.45,0.0
2022-02-08 01:00:00,2022-02-08 02:00:00,189.5,254.0,5.33,33.08,21.98,51.07,17.62,,1.58,,,,,,90.25,0.3,88.0,22.0,740.0,,16.93,0.0
2022-02-08 02:00:00,2022-02-08 03:00:00,199.75,306.0,4.57,30.4,19.9,52.05,15.22,,1.35,,,,,,92.5,0.3,71.75,22.0,740.0,,16.25,0.0
2022-02-08 03:00:00,2022-02-08 04:00:00,213.5,291.0,5.4,29.15,19.93,51.75,14.68,1.11,0.68,,,,,,95.25,0.38,74.25,22.0,740.0,,15.7,0.0
2022-02-08 04:00:00,2022-02-08 05:00:00,198.5,255.0,5.18,30.3,20.32,50.95,14.77,1.04,1.25,,,,,,96.0,0.4,78.75,22.0,740.0,,15.2,0.0
2022-02-08 05:00:00,2022-02-08 06:00:00,189.25,250.0,5.2,30.7,20.55,49.75,14.45,0.56,0.8,,,,,,96.0,0.3,121.75,22.0,740.0,,15.02,0.0
2022-02-08 06:00:00,2022-02-08 07:00:00,202.0,279.0,5.53,34.15,22.67,50.6,14.35,,1.03,,,,,,96.0,0.35,119.75,22.25,740.0,,15.12,0.0
2022-02-08 07:00:00,2022-02-08 08:00:00,198.75,284.0,7.5,35.6,25.0,34.1,16.8,,1.4,,,,,,96.0,0.43,81.75,30.5,740.0,,13.47,0.0
2022-02-08 08:00:00,2022-02-08 09:00:00,189.0,217.0,11.17,37.02,28.77,42.73,17.6,,1.6,,,,,,96.0,0.4,95.5,53.5,740.0,,13.52,0.0
2022-02-08 09:00:00,2022-02-08 10:00:00,221.0,269.0,15.18,36.65,31.83,49.25,14.78,,1.1,,,,,,96.0,0.5,91.5,86.0,740.0,,14.5,0.0
2022-02-08 10:00:00,2022-02-08 11:00:00,269.25,365.0,13.32,41.45,32.88,56.93,14.65,,1.43,,,,,,87.5,0.5,92.75,154.5,740.0,,18.02,0.0
2022-02-08 11:00:00,2022-02-08 12:00:00,227.75,324.0,7.67,34.07,24.35,55.7,14.53,,0.7,,,,,,76.75,0.53,87.25,189.0,740.0,,19.93,0.0
2022-02-08 12:00:00,2022-02-08 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 13:00:00,2022-02-08 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 14:00:00,2022-02-08 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 15:00:00,2022-02-08 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 16:00:00,2022-02-08 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 17:00:00,2022-02-08 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 18:00:00,2022-02-08 19:00:00,75.0,,0.9,10.9,1.62,8.5,26.5,0.03,6.6,,,,,,64.25,0.3,100.0,22.25,740.0,,22.7,0.0
2022-02-08 19:00:00,2022-02-08 20:00:00,283.0,,32.95,116.47,88.78,64.15,30.6,0.97,8.3,,,,,,71.5,0.3,133.0,22.0,740.0,,21.4,0.0
2022-02-08 20:00:00,2022-02-08 21:00:00,264.0,581.0,8.05,87.68,53.2,65.2,28.0,1.04,5.87,,,,,,71.75,0.35,176.5,22.0,740.0,,20.97,0.0
2022-02-08 21:00:00,2022-02-08 22:00:00,209.5,400.0,6.55,80.68,48.25,61.33,26.85,0.72,5.45,,,,,,78.5,0.35,105.75,22.0,740.0,,20.07,0.0
2022-02-08 22:00:00,2022-02-08 23:00:00,221.0,393.0,26.3,74.4,60.98,64.4,27.1,1.19,5.3,,,,,,84.5,0.35,190.75,22.0,740.0,,18.6,0.0
2022-02-08 23:00:00,2022-02-09 00:00:00,233.5,399.0,19.62,80.43,58.75,63.12,24.07,1.11,4.65,,,,,,84.0,0.3,271.0,22.0,740.0,,18.52,0.0
2022-02-09 00:00:00,2022-02-09 01:00:00,232.0,340.0,11.85,75.9,50.0,60.98,21.43,,4.95,,,,,,86.5,0.32,73.75,22.0,740.0,,18.23,0.0
2022-02-09 01:00:00,2022-02-09 02:00:00,222.25,332.0,6.48,37.08,25.0,59.23,21.75,,4.45,,,,,,88.5,0.43,86.5,22.0,740.0,,17.6,0.0
2022-02-09 02:00:00,2022-02-09 03:00:00,218.0,293.0,5.65,35.58,23.53,58.32,21.7,1.06,3.92,,,,,,91.75,0.35,109.5,22.0,740.0,,17.43,0.0
2022-02-09 03:00:00,2022-02-09 04:00:00,204.5,284.0,5.95,37.1,24.57,53.38,21.42,0.96,4.22,,,,,,95.0,0.38,197.25,22.0,740.0,,17.3,0.75
2022-02-09 04:00:00,2022-02-09 05:00:00,168.5,244.0,6.22,37.8,25.15,46.38,20.7,,2.6,,,,,,96.5,0.47,227.5,22.0,740.0,,18.38,3.25
2022-02-09 05:00:00,2022-02-09 06:00:00,114.0,167.0,5.42,35.2,23.17,38.35,17.28,0.17,1.2,,,,,,94.5,0.57,153.0,22.0,740.75,,19.27,1.75
2022-02-09 06:00:00,2022-02-09 07:00:00,70.25,91.0,8.02,44.33,30.1,32.48,18.0,0.05,3.2,,,,,,97.5,0.4,182.75,22.0,740.0,,19.12,0.75
2022-02-09 07:00:00,2022-02-09 08:00:00,65.0,84.0,,,,,,,2.85,,,,,,99.0,0.4,164.5,22.5,740.0,,19.0,1.5
2022-02-09 08:00:00,2022-02-09 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 09:00:00,2022-02-09 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 10:00:00,2022-02-09 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 11:00:00,2022-02-09 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 12:00:00,2022-02-09 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 13:00:00,2022-02-09 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 14:00:00,2022-02-09 15:00:00,34.0,,,,0.0,,,0.0,4.8,,,,,,69.0,0.6,82.0,150.0,740.0,,20.5,0.0
2022-02-09 15:00:00,2022-02-09 16:00:00,,83.0,6.0,19.35,7.58,30.2,24.63,0.0,4.25,,,,,,66.75,0.6,100.5,133.0,740.0,,20.4,0.0
2022-02-09 16:00:00,2022-02-09 17:00:00,55.0,83.0,6.12,24.65,18.12,33.22,24.25,,2.7,,,,,,68.75,0.55,106.25,77.5,740.0,,20.18,0.0
2022-02-09 17:00:00,2022-02-09 18:00:00,52.0,83.5,6.0,32.15,22.0,32.2,22.7,0.85,1.95,,,,,,72.25,0.5,92.25,35.5,740.0,,19.85,0.0
2022-02-09 18:00:00,2022-02-09 19:00:00,47.5,88.0,8.05,44.15,30.05,31.95,21.75,,2.7,,,,,,79.25,0.4,88.25,22.25,740.0,,18.48,0.0
2022-02-09 19:00:00,2022-02-09 20:00:00,69.75,97.0,9.6,54.72,36.92,31.7,23.7,,3.45,,,,,,83.0,0.33,91.0,22.0,740.0,,18.0,0.0
2022-02-09 20:00:00,2022-02-09 21:00:00,96.0,139.0,25.65,68.17,57.08,32.2,25.52,0.98,4.3,,,,,,87.75,0.3,97.5,22.0,740.0,,17.27,0.0
2022-02-09 21:00:00,2022-02-09 22:00:00,106.75,154.5,21.4,57.88,48.2,34.05,26.05,,4.97,,,,,,91.0,0.32,93.0,22.0,740.0,,17.15,0.0
2022-02-09 22:00:00,2022-02-09 23:00:00,136.25,201.0,9.85,48.4,33.73,33.6,25.9,,3.78,,,,,,93.0,0.33,100.75,22.0,740.0,,16.13,0.0
2022-02-09 23:00:00,2022-02-10 00:00:00,117.33,,6.05,41.42,26.95,28.67,25.02,1.21,3.77,,,,,,93.25,0.3,135.0,22.0,740.0,,16.35,0.0
2022-02-10 00:00:00,2022-02-10 01:00:00,95.75,,17.77,41.98,36.75,25.12,23.13,1.75,3.55,,,,,,94.75,0.32,68.75,22.0,740.0,,15.77,0.0
2022-02-10 01:00:00,2022-02-10 02:00:00,90.75,,15.65,45.83,37.1,21.1,21.75,,2.92,,,,,,95.75,0.3,195.25,22.0,740.0,,14.53,0.0
2022-02-10 02:00:00,2022-02-10 03:00:00,75.5,,10.32,37.45,28.3,21.87,21.42,1.32,3.12,,,,,,96.0,0.3,90.5,22.0,740.0,,14.28,0.0
2022-02-10 03:00:00,2022-02-10 04:00:00,66.5,,31.15,40.23,46.75,18.95,22.53,0.57,3.23,,,,,,95.75,0.3,221.25,22.0,740.0,,13.45,0.0
2022-02-10 04:00:00,2022-02-10 05:00:00,66.0,,46.12,47.1,62.58,19.73,23.9,,3.08,,,,,,96.0,0.3,215.25,22.0,740.0,,13.27,0.0
2022-02-10 05:00:00,2022-02-10 06:00:00,79.5,,35.03,48.12,54.08,20.02,24.17,0.73,2.95,,,,,,96.0,0.3,283.25,22.0,740.0,,12.75,0.0
2022-02-10 06:00:00,2022-02-10 07:00:00,80.25,,32.35,47.38,51.5,18.0,24.55,,3.85,,,,,,97.0,0.4,252.25,22.25,740.0,,13.05,0.25
2022-02-10 07:00:00,2022-02-10 08:00:00,71.75,,23.9,43.1,42.2,15.1,18.8,,4.17,,,,,,96.0,0.4,238.0,28.0,740.0,,12.1,0.0
2022-02-10 08:00:00,2022-02-10 09:00:00,82.0,,23.38,45.12,43.03,19.7,20.9,,2.3,,,,,,96.0,0.53,255.25,48.5,740.0,,12.97,0.0
2022-02-10 09:00:00,2022-02-10 10:00:00,90.5,,15.12,41.38,34.3,24.65,20.25,,4.1,,,,,,95.75,0.5,264.25,68.5,740.0,,13.62,0.0
2022-02-10 10:00:00,2022-02-10 11:00:00,102.0,,11.75,44.68,33.3,28.0,21.05,,4.1,,,,,,96.0,0.55,256.0,108.5,740.0,,14.8,0.0
2022-02-10 11:00:00,2022-02-10 12:00:00,115.0,,9.6,40.75,29.48,32.1,22.4,,4.4,,,,,,87.25,0.5,260.0,209.75,740.0,,17.18,0.0
2022-02-10 12:00:00,2022-02-10 13:00:00,114.0,161.0,7.48,36.18,25.3,36.33,22.98,,8.12,,,,,,67.75,0.62,271.0,252.5,740.0,,19.77,0.0
2022-02-10 13:00:00,2022-02-10 14:00:00,96.75,158.25,6.47,29.45,20.95,31.9,23.35,,13.25,,,,,,53.25,0.67,262.0,238.25,739.0,,21.75,0.0
2022-02-10 14:00:00,2022-02-10 15:00:00,71.0,141.5,5.55,23.95,17.3,25.15,22.18,,17.33,,,,,,38.0,0.88,274.25,198.0,739.0,,22.7,0.0
2022-02-10 15:00:00,2022-02-10 16:00:00,41.25,113.75,6.28,21.7,16.68,21.8,30.75,,21.23,,,,,,36.75,0.77,263.75,150.25,739.0,,23.12,0.0
2022-02-10 16:00:00,2022-02-10 17:00:00,46.25,109.5,6.4,22.43,17.1,22.95,25.4,0.09,26.35,,,,,,37.75,0.75,273.25,87.0,739.0,,22.75,0.0
2022-02-10 17:00:00,2022-02-10 18:00:00,56.25,117.5,6.4,23.8,17.82,20.55,21.23,0.06,26.27,,,,,,44.5,0.62,273.5,37.75,739.0,,21.05,0.0
2022-02-10 18:00:00,2022-02-10 19:00:00,51.5,122.25,6.15,32.92,22.52,19.48,21.52,1.61,22.95,,,,,,50.5,0.47,273.25,22.75,739.0,,19.32,0.0
2022-02-10 19:00:00,2022-02-10 20:00:00,64.5,137.0,8.25,42.3,29.17,21.27,20.65,,18.0,,,,,,61.25,0.53,266.25,22.0,739.0,,17.95,0.0
2022-02-10 20:00:00,2022-02-10 21:00:00,73.25,159.0,8.9,40.95,29.0,20.57,18.05,,14.82,,,,,,69.25,0.53,266.25,22.0,739.0,,16.77,0.0
2022-02-10 21:00:00,2022-02-10 22:00:00,75.0,177.75,11.9,36.8,29.23,20.88,18.4,1.2,14.12,,,,,,72.0,0.5,260.5,22.0,739.0,,15.9,0.0
2022-02-10 22:00:00,2022-02-10 23:00:00,68.75,169.0,13.47,39.5,31.98,19.72,17.18,1.01,12.3,,,,,,74.75,0.53,266.25,22.0,739.0,,14.93,0.0
2022-02-10 23:00:00,2022-02-11 00:00:00,66.0,159.5,9.32,35.12,26.23,19.58,15.32,,13.3,,,,,,75.25,0.58,262.0,22.0,739.0,,14.25,0.0
2022-02-11 00:00:00,2022-02-11 01:00:00,62.0,148.5,8.83,33.25,24.85,19.67,17.93,,13.23,,,,,,75.75,0.55,259.5,22.0,739.0,,13.62,0.0
2022-02-11 01:00:00,2022-02-11 02:00:00,66.25,146.5,9.05,33.0,24.93,19.58,20.58,0.4,10.88,,,,,,79.75,0.53,255.25,22.0,739.0,,12.85,0.0
2022-02-11 02:00:00,2022-02-11 03:00:00,67.25,139.0,7.65,27.78,21.0,20.0,21.1,0.27,12.95,,,,,,79.75,0.65,258.25,22.25,739.0,,12.38,0.0
2022-02-11 03:00:00,2022-02-11 04:00:00,66.5,118.25,6.5,23.82,17.95,19.25,21.3,0.23,14.52,,,,,,80.0,0.62,262.0,22.0,739.0,,12.12,0.0
2022-02-11 04:00:00,2022-02-11 05:00:00,62.75,111.5,5.42,21.75,16.0,19.42,21.22,1.46,15.97,,,,,,80.5,0.6,251.75,22.0,739.0,,11.93,0.0
2022-02-11 05:00:00,2022-02-11 06:00:00,63.25,118.25,6.53,21.57,16.77,19.43,20.95,1.55,13.4,,,,,,83.75,0.55,248.5,22.0,739.0,,11.4,0.0
2022-02-11 06:00:00,2022-02-11 07:00:00,60.75,123.0,6.68,23.1,17.73,19.25,20.83,0.02,14.52,,,,,,82.5,0.62,256.75,22.5,739.0,,11.38,0.0
2022-02-11 07:00:00,2022-02-11 08:00:00,76.0,123.75,8.8,23.6,19.7,19.5,21.9,0.65,15.17,,,,,,81.0,0.65,261.25,45.25,739.0,,11.67,0.0
2022-02-11 08:00:00,2022-02-11 09:00:00,88.5,145.25,8.43,26.88,21.15,20.65,24.9,0.65,28.0,,,,,,67.25,0.67,271.0,115.0,739.0,,14.23,0.0
2022-02-11 09:00:00,2022-02-11 10:00:00,84.25,151.0,8.03,27.23,21.0,19.65,26.6,0.7,31.45,,,,,,55.75,0.8,269.0,180.75,739.0,,16.9,0.0
2022-02-11 10:00:00,2022-02-11 11:00:00,79.25,153.75,8.2,28.6,21.88,20.5,26.68,0.7,41.5,,,,,,44.0,0.78,268.25,235.0,739.0,,19.7,0.0
2022-02-11 11:00:00,2022-02-11 12:00:00,60.5,145.25,6.67,28.18,20.45,26.2,30.17,0.62,48.0,,,,,,38.75,0.88,269.75,260.0,739.75,,21.33,0.0
2022-02-11 12:00:00,2022-02-11 13:00:00,52.75,149.0,5.65,30.02,20.55,27.1,32.33,0.85,57.7,,,,,,32.75,1.03,265.75,268.0,740.0,,22.35,0.0
2022-02-11 13:00:00,2022-02-11 14:00:00,41.75,145.25,6.62,30.05,21.4,22.88,41.38,,62.9,,,,,,29.0,0.95,262.25,250.75,740.0,,23.1,0.0
2022-02-11 14:00:00,2022-02-11 15:00:00,37.75,132.75,6.62,28.85,20.73,21.2,44.53,,65.42,,,,,,27.5,0.95,262.25,206.5,740.0,,23.48,0.0
2022-02-11 15:00:00,2022-02-11 16:00:00,37.5,134.0,6.62,27.77,20.17,20.58,41.95,,63.75,,,,,,29.25,0.92,255.75,148.0,740.0,,23.4,0.0
2022-02-11 16:00:00,2022-02-11 17:00:00,38.0,142.5,6.3,27.48,19.75,19.38,40.05,1.18,64.22,,,,,,32.0,0.85,259.5,88.75,740.0,,22.82,0.0
2022-02-11 17:00:00,2022-02-11 18:00:00,36.5,121.25,7.03,31.48,22.45,18.93,37.73,1.47,57.85,,,,,,37.0,0.73,260.0,39.0,740.0,,21.5,0.0
2022-02-11 18:00:00,2022-02-11 19:00:00,47.0,122.25,9.05,45.62,31.6,21.12,35.9,,44.65,,,,,,45.5,0.57,257.75,22.75,740.0,,19.25,0.0
2022-02-11 19:00:00,2022-02-11 20:00:00,80.25,162.25,14.75,74.0,51.37,29.32,35.98,0.49,24.6,,,,,,52.25,0.43,258.0,22.0,740.0,,18.18,0.0
2022-02-11 20:00:00,2022-02-11 21:00:00,123.0,224.25,10.97,60.07,40.88,30.9,37.38,,26.9,,,,,,58.5,0.5,251.5,22.0,740.0,,17.27,0.0
2022-02-11 21:00:00,2022-02-11 22:00:00,112.0,210.75,10.43,51.73,35.95,29.07,35.67,,25.27,,,,,,63.75,0.55,251.0,22.0,740.0,,16.55,0.0
2022-02-11 22:00:00,2022-02-11 23:00:00,104.5,182.75,8.65,45.75,31.38,28.28,31.28,,24.97,,,,,,70.0,0.5,250.0,22.0,740.0,,15.55,0.0
2022-02-11 23:00:00,2022-02-12 00:00:00,97.25,170.0,8.18,44.5,30.3,26.88,28.93,,23.05,,,,,,72.75,0.5,250.75,22.0,740.0,,15.02,0.0
2022-02-12 00:00:00,2022-02-12 01:00:00,87.25,158.25,8.43,44.85,30.7,26.9,25.47,,19.82,,,,,,77.0,0.47,256.75,22.0,740.25,,14.1,0.0
2022-02-12 01:00:00,2022-02-12 02:00:00,83.0,147.75,8.2,49.4,32.95,29.32,19.38,,17.18,,,,,,81.5,0.47,247.0,22.0,741.0,,13.3,0.0
2022-02-12 02:00:00,2022-02-12 03:00:00,86.25,142.0,7.78,48.83,32.3,28.35,20.38,,17.75,,,,,,82.25,0.55,249.75,22.0,741.0,,13.0,0.0
2022-02-12 03:00:00,2022-02-12 04:00:00,86.5,140.75,6.85,46.48,30.3,26.23,21.72,,18.18,,,,,,83.5,0.55,252.0,22.0,741.0,,12.45,0.0
