From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3)
2022-01-11 21:00:00,2022-01-11 22:00:00,,,,,,,
2022-01-11 22:00:00,2022-01-11 23:00:00,,,,,,,
2022-01-11 23:00:00,2022-01-12 00:00:00,,,,,,,
2022-01-12 00:00:00,2022-01-12 01:00:00,,,,,,,
2022-01-12 01:00:00,2022-01-12 02:00:00,,,,,,,
2022-01-12 02:00:00,2022-01-12 03:00:00,,,,,,,
2022-01-12 03:00:00,2022-01-12 04:00:00,,,,,,,
2022-01-12 04:00:00,2022-01-12 05:00:00,,,,,,,
2022-01-12 05:00:00,2022-01-12 06:00:00,,,,,,,
2022-01-12 06:00:00,2022-01-12 07:00:00,,,,,,,
2022-01-12 07:00:00,2022-01-12 08:00:00,,,,,,,
2022-01-12 08:00:00,2022-01-12 09:00:00,,,,,,,
2022-01-12 09:00:00,2022-01-12 10:00:00,,,,,,,
2022-01-12 10:00:00,2022-01-12 11:00:00,,,,,,,
2022-01-12 11:00:00,2022-01-12 12:00:00,,,,,,,
2022-01-12 12:00:00,2022-01-12 13:00:00,,,,,,,
2022-01-12 13:00:00,2022-01-12 14:00:00,,,,,,,
2022-01-12 14:00:00,2022-01-12 15:00:00,,,,,,,
2022-01-12 15:00:00,2022-01-12 16:00:00,,,,,,,
2022-01-12 16:00:00,2022-01-12 17:00:00,,,,,,,
2022-01-12 17:00:00,2022-01-12 18:00:00,,,,,,,
2022-01-12 18:00:00,2022-01-12 19:00:00,,,,,,,
2022-01-12 19:00:00,2022-01-12 20:00:00,,,,,,,
2022-01-12 20:00:00,2022-01-12 21:00:00,,,,,,,
2022-01-12 21:00:00,2022-01-12 22:00:00,,,,,,,
2022-01-12 22:00:00,2022-01-12 23:00:00,,,,,,,
2022-01-12 23:00:00,2022-01-13 00:00:00,,,,,,,
2022-01-13 00:00:00,2022-01-13 01:00:00,,,,,,,
2022-01-13 01:00:00,2022-01-13 02:00:00,,,,,,,
2022-01-13 02:00:00,2022-01-13 03:00:00,,,,,,,
2022-01-13 03:00:00,2022-01-13 04:00:00,,,,,,,
2022-01-13 04:00:00,2022-01-13 05:00:00,,,,,,,
2022-01-13 05:00:00,2022-01-13 06:00:00,,,,,,,
2022-01-13 06:00:00,2022-01-13 07:00:00,,,,,,,
2022-01-13 07:00:00,2022-01-13 08:00:00,,,,,,,
2022-01-13 08:00:00,2022-01-13 09:00:00,,,,,,,
2022-01-13 09:00:00,2022-01-13 10:00:00,,,,,,,
2022-01-13 10:00:00,2022-01-13 11:00:00,,,7.47,11.26,18.57,1.09,2.0
2022-01-13 11:00:00,2022-01-13 12:00:00,,,6.78,11.82,18.59,1.07,3.0
2022-01-13 12:00:00,2022-01-13 13:00:00,,,7.14,11.87,19.02,1.08,10.5
2022-01-13 13:00:00,2022-01-13 14:00:00,,,7.21,11.79,19.0,1.02,12.25
2022-01-13 14:00:00,2022-01-13 15:00:00,,,7.59,11.59,19.18,0.95,7.0
2022-01-13 15:00:00,2022-01-13 16:00:00,,,8.08,11.62,19.7,0.94,5.25
2022-01-13 16:00:00,2022-01-13 17:00:00,,,7.38,11.71,19.09,0.98,2.0
2022-01-13 17:00:00,2022-01-13 18:00:00,,,7.07,12.29,19.3,1.07,2.5
2022-01-13 18:00:00,2022-01-13 19:00:00,,,7.77,12.24,20.01,1.07,4.25
2022-01-13 19:00:00,2022-01-13 20:00:00,,,7.79,12.14,19.43,1.01,7.0
2022-01-13 20:00:00,2022-01-13 21:00:00,,,7.15,12.26,19.29,1.02,3.0
2022-01-13 21:00:00,2022-01-13 22:00:00,,,4.96,12.06,17.02,1.02,2.0
2022-01-13 22:00:00,2022-01-13 23:00:00,,,5.82,11.92,17.74,1.04,2.0
2022-01-13 23:00:00,2022-01-14 00:00:00,,,5.65,12.38,17.98,1.07,2.0
2022-01-14 00:00:00,2022-01-14 01:00:00,,,,,0.0,0.0,
2022-01-14 01:00:00,2022-01-14 02:00:00,,,6.41,11.76,4.54,0.26,2.0
2022-01-14 02:00:00,2022-01-14 03:00:00,,,7.23,11.41,18.09,1.01,2.0
2022-01-14 03:00:00,2022-01-14 04:00:00,,,10.63,11.95,20.39,1.01,2.0
2022-01-14 04:00:00,2022-01-14 05:00:00,,,6.18,11.63,17.09,0.97,2.0
2022-01-14 05:00:00,2022-01-14 06:00:00,,,7.11,11.68,18.77,0.98,2.25
2022-01-14 06:00:00,2022-01-14 07:00:00,,,7.17,11.84,19.01,0.99,2.0
2022-01-14 07:00:00,2022-01-14 08:00:00,,,7.9,12.23,20.13,1.12,2.0
2022-01-14 08:00:00,2022-01-14 09:00:00,,,7.89,12.22,19.98,1.18,2.0
2022-01-14 09:00:00,2022-01-14 10:00:00,,,7.06,11.76,18.82,1.06,2.0
2022-01-14 10:00:00,2022-01-14 11:00:00,,,7.91,11.28,19.18,1.03,2.25
2022-01-14 11:00:00,2022-01-14 12:00:00,,,7.72,11.35,19.07,1.04,6.25
2022-01-14 12:00:00,2022-01-14 13:00:00,,,7.29,11.93,19.13,1.01,16.75
2022-01-14 13:00:00,2022-01-14 14:00:00,,,7.02,11.71,18.73,0.98,21.5
2022-01-14 14:00:00,2022-01-14 15:00:00,,,7.37,11.75,19.11,0.91,14.25
2022-01-14 15:00:00,2022-01-14 16:00:00,,,7.54,11.73,19.27,0.9,7.5
2022-01-14 16:00:00,2022-01-14 17:00:00,,,6.79,11.78,18.57,0.97,3.75
2022-01-14 17:00:00,2022-01-14 18:00:00,,,7.26,11.58,18.84,1.06,8.67
2022-01-14 18:00:00,2022-01-14 19:00:00,,,7.72,11.58,19.3,1.1,4.33
2022-01-14 19:00:00,2022-01-14 20:00:00,,,7.82,11.45,19.27,0.98,7.0
2022-01-14 20:00:00,2022-01-14 21:00:00,,,6.9,11.57,18.46,0.98,3.5
2022-01-14 21:00:00,2022-01-14 22:00:00,,,8.02,11.21,19.24,1.01,2.25
2022-01-14 22:00:00,2022-01-14 23:00:00,,,5.9,11.41,17.28,1.05,2.0
2022-01-14 23:00:00,2022-01-15 00:00:00,,,5.79,11.93,17.39,1.06,2.0
2022-01-15 00:00:00,2022-01-15 01:00:00,,,,,0.0,0.0,
2022-01-15 01:00:00,2022-01-15 02:00:00,,,7.38,11.54,4.7,0.24,2.0
2022-01-15 02:00:00,2022-01-15 03:00:00,,,8.25,11.4,19.34,0.99,2.0
2022-01-15 03:00:00,2022-01-15 04:00:00,,,8.95,11.51,20.46,1.02,2.0
2022-01-15 04:00:00,2022-01-15 05:00:00,,,12.79,11.78,23.77,1.0,2.0
2022-01-15 05:00:00,2022-01-15 06:00:00,,,13.66,12.24,24.1,1.02,2.25
2022-01-15 06:00:00,2022-01-15 07:00:00,,,8.88,11.52,20.4,1.0,2.0
2022-01-15 07:00:00,2022-01-15 08:00:00,,,7.84,11.8,19.48,1.02,2.0
2022-01-15 08:00:00,2022-01-15 09:00:00,,,5.53,11.91,17.4,1.11,2.0
2022-01-15 09:00:00,2022-01-15 10:00:00,,,7.36,11.75,19.11,1.01,2.0
2022-01-15 10:00:00,2022-01-15 11:00:00,,,8.08,11.62,19.58,0.97,2.25
2022-01-15 11:00:00,2022-01-15 12:00:00,,,8.61,11.59,19.88,1.0,7.5
2022-01-15 12:00:00,2022-01-15 13:00:00,,,6.44,11.48,17.67,1.06,11.25
2022-01-15 13:00:00,2022-01-15 14:00:00,,,6.56,11.14,17.7,1.03,21.75
2022-01-15 14:00:00,2022-01-15 15:00:00,,,7.48,11.19,18.64,0.97,13.75
2022-01-15 15:00:00,2022-01-15 16:00:00,,,7.84,11.09,18.88,0.92,10.0
2022-01-15 16:00:00,2022-01-15 17:00:00,,,7.23,11.8,19.0,1.04,13.0
2022-01-15 17:00:00,2022-01-15 18:00:00,,,7.09,11.79,18.88,1.09,4.75
2022-01-15 18:00:00,2022-01-15 19:00:00,,,7.03,11.57,18.61,1.09,2.0
2022-01-15 19:00:00,2022-01-15 20:00:00,,,7.11,11.51,18.62,1.09,4.0
2022-01-15 20:00:00,2022-01-15 21:00:00,,,7.14,11.49,18.63,1.27,2.0
2022-01-15 21:00:00,2022-01-15 22:00:00,,,7.01,11.76,18.77,1.21,2.0
2022-01-15 22:00:00,2022-01-15 23:00:00,,,7.09,11.96,19.05,0.94,2.0
2022-01-15 23:00:00,2022-01-16 00:00:00,,,7.45,12.16,19.61,0.96,2.0
2022-01-16 00:00:00,2022-01-16 01:00:00,,,,,0.0,0.0,
2022-01-16 01:00:00,2022-01-16 02:00:00,,,6.86,11.93,4.7,0.26,2.0
2022-01-16 02:00:00,2022-01-16 03:00:00,,,6.77,11.78,18.55,0.97,2.0
2022-01-16 03:00:00,2022-01-16 04:00:00,,,7.3,11.64,18.93,0.95,2.0
2022-01-16 04:00:00,2022-01-16 05:00:00,,,7.74,11.69,19.43,0.96,2.0
2022-01-16 05:00:00,2022-01-16 06:00:00,,,7.88,11.78,19.65,0.97,2.0
2022-01-16 06:00:00,2022-01-16 07:00:00,,,7.25,11.69,18.94,0.98,2.0
2022-01-16 07:00:00,2022-01-16 08:00:00,,,7.53,11.8,19.32,1.02,2.0
2022-01-16 08:00:00,2022-01-16 09:00:00,,,7.73,11.76,19.49,1.07,2.0
2022-01-16 09:00:00,2022-01-16 10:00:00,,,8.16,11.89,19.82,1.06,2.0
2022-01-16 10:00:00,2022-01-16 11:00:00,,,11.57,12.0,21.47,1.01,2.75
2022-01-16 11:00:00,2022-01-16 12:00:00,,,9.45,12.54,21.09,0.99,10.25
2022-01-16 12:00:00,2022-01-16 13:00:00,,,6.19,12.08,17.37,0.95,10.75
2022-01-16 13:00:00,2022-01-16 14:00:00,,,7.25,12.08,19.17,0.98,10.5
2022-01-16 14:00:00,2022-01-16 15:00:00,,,7.84,12.12,19.74,1.04,9.5
2022-01-16 15:00:00,2022-01-16 16:00:00,,,8.94,12.26,21.05,1.07,11.25
2022-01-16 16:00:00,2022-01-16 17:00:00,,,10.15,11.77,21.44,1.04,6.5
2022-01-16 17:00:00,2022-01-16 18:00:00,,,8.33,11.7,14.04,0.81,4.33
2022-01-16 18:00:00,2022-01-16 19:00:00,,,6.4,11.74,17.04,1.02,4.0
2022-01-16 19:00:00,2022-01-16 20:00:00,,,8.42,11.59,19.59,1.07,9.0
2022-01-16 20:00:00,2022-01-16 21:00:00,,,8.23,11.19,18.56,1.16,2.25
2022-01-16 21:00:00,2022-01-16 22:00:00,,,9.49,11.81,21.2,1.17,2.0
2022-01-16 22:00:00,2022-01-16 23:00:00,,,6.95,12.38,19.19,1.11,2.0
2022-01-16 23:00:00,2022-01-17 00:00:00,,,8.82,11.25,19.7,0.95,3.07
2022-01-17 00:00:00,2022-01-17 01:00:00,,,,,0.0,0.0,
2022-01-17 01:00:00,2022-01-17 02:00:00,,,8.75,11.97,5.01,0.26,3.0
2022-01-17 02:00:00,2022-01-17 03:00:00,,,8.13,12.13,19.51,1.03,2.0
2022-01-17 03:00:00,2022-01-17 04:00:00,,,10.9,12.22,22.5,0.99,2.0
2022-01-17 04:00:00,2022-01-17 05:00:00,,,9.21,11.76,20.87,0.95,2.0
2022-01-17 05:00:00,2022-01-17 06:00:00,,,6.89,11.71,18.09,0.97,2.0
2022-01-17 06:00:00,2022-01-17 07:00:00,,,6.42,12.04,17.96,1.03,2.0
2022-01-17 07:00:00,2022-01-17 08:00:00,,,5.41,11.58,16.6,1.03,2.0
2022-01-17 08:00:00,2022-01-17 09:00:00,,,6.98,11.75,18.29,1.06,2.0
2022-01-17 09:00:00,2022-01-17 10:00:00,,,7.69,11.68,19.33,1.07,2.0
2022-01-17 10:00:00,2022-01-17 11:00:00,,,7.35,10.95,17.74,1.16,2.25
2022-01-17 11:00:00,2022-01-17 12:00:00,,,9.72,12.15,21.39,1.13,8.75
2022-01-17 12:00:00,2022-01-17 13:00:00,,,10.54,13.73,23.72,1.11,16.75
2022-01-17 13:00:00,2022-01-17 14:00:00,,,6.45,14.53,20.44,0.97,18.25
2022-01-17 14:00:00,2022-01-17 15:00:00,,,9.02,11.59,19.99,0.97,17.5
2022-01-17 15:00:00,2022-01-17 16:00:00,,,10.93,11.85,22.63,0.96,21.75
2022-01-17 16:00:00,2022-01-17 17:00:00,,,7.8,11.32,19.09,1.01,22.0
2022-01-17 17:00:00,2022-01-17 18:00:00,,,5.98,11.44,16.94,0.94,3.25
2022-01-17 18:00:00,2022-01-17 19:00:00,,,5.44,11.63,16.21,1.02,5.25
2022-01-17 19:00:00,2022-01-17 20:00:00,,,6.91,11.76,18.11,1.05,14.25
2022-01-17 20:00:00,2022-01-17 21:00:00,,,8.46,11.21,19.55,1.06,12.0
2022-01-17 21:00:00,2022-01-17 22:00:00,,,6.76,11.06,17.02,1.03,7.0
2022-01-17 22:00:00,2022-01-17 23:00:00,,,5.62,12.08,16.96,1.25,4.0
2022-01-17 23:00:00,2022-01-18 00:00:00,,,6.65,11.05,17.38,1.51,2.67
2022-01-18 00:00:00,2022-01-18 01:00:00,,,,,0.0,0.0,
2022-01-18 01:00:00,2022-01-18 02:00:00,,,7.75,11.42,4.67,0.21,2.0
2022-01-18 02:00:00,2022-01-18 03:00:00,,,8.15,11.64,19.55,0.8,2.0
2022-01-18 03:00:00,2022-01-18 04:00:00,,,8.93,11.55,20.44,0.84,2.0
2022-01-18 04:00:00,2022-01-18 05:00:00,,,7.43,11.45,18.66,0.84,2.0
2022-01-18 05:00:00,2022-01-18 06:00:00,,,7.68,11.34,18.7,0.95,2.0
2022-01-18 06:00:00,2022-01-18 07:00:00,,,6.57,11.62,17.94,1.01,2.0
2022-01-18 07:00:00,2022-01-18 08:00:00,,,6.8,12.18,18.86,1.05,2.0
2022-01-18 08:00:00,2022-01-18 09:00:00,,,5.52,11.93,17.13,1.13,2.0
2022-01-18 09:00:00,2022-01-18 10:00:00,,,5.12,11.64,16.55,1.09,2.0
2022-01-18 10:00:00,2022-01-18 11:00:00,,,6.18,11.51,17.27,1.11,5.0
2022-01-18 11:00:00,2022-01-18 12:00:00,,,6.44,11.86,17.49,1.11,23.25
2022-01-18 12:00:00,2022-01-18 13:00:00,,,9.07,12.0,19.95,0.78,27.5
2022-01-18 13:00:00,2022-01-18 14:00:00,,,,,,,
2022-01-18 14:00:00,2022-01-18 15:00:00,,,,,,,
2022-01-18 15:00:00,2022-01-18 16:00:00,,,,,,,
2022-01-18 16:00:00,2022-01-18 17:00:00,,,,,,,
2022-01-18 17:00:00,2022-01-18 18:00:00,,,,,,,
2022-01-18 18:00:00,2022-01-18 19:00:00,,,,,,,
2022-01-18 19:00:00,2022-01-18 20:00:00,,,,,,,
2022-01-18 20:00:00,2022-01-18 21:00:00,,,,,,,
2022-01-18 21:00:00,2022-01-18 22:00:00,,,,,,,
2022-01-18 22:00:00,2022-01-18 23:00:00,,,,,,,
2022-01-18 23:00:00,2022-01-19 00:00:00,,,,,,,
2022-01-19 00:00:00,2022-01-19 01:00:00,,,,,,,
2022-01-19 01:00:00,2022-01-19 02:00:00,,,,,,,
2022-01-19 02:00:00,2022-01-19 03:00:00,,,,,,,
2022-01-19 03:00:00,2022-01-19 04:00:00,,,,,,,
2022-01-19 04:00:00,2022-01-19 05:00:00,,,,,,,
2022-01-19 05:00:00,2022-01-19 06:00:00,,,,,,,
2022-01-19 06:00:00,2022-01-19 07:00:00,,,,,,,
2022-01-19 07:00:00,2022-01-19 08:00:00,,,,,,,
2022-01-19 08:00:00,2022-01-19 09:00:00,,,,,,,
2022-01-19 09:00:00,2022-01-19 10:00:00,,,,,,,
2022-01-19 10:00:00,2022-01-19 11:00:00,,,,,,,
2022-01-19 11:00:00,2022-01-19 12:00:00,,,,,,,
2022-01-19 12:00:00,2022-01-19 13:00:00,,,,,,,
2022-01-19 13:00:00,2022-01-19 14:00:00,,,,,,,
2022-01-19 14:00:00,2022-01-19 15:00:00,,,,,,,
2022-01-19 15:00:00,2022-01-19 16:00:00,,,,,,,
2022-01-19 16:00:00,2022-01-19 17:00:00,,,,,,,
2022-01-19 17:00:00,2022-01-19 18:00:00,,,,,,,
2022-01-19 18:00:00,2022-01-19 19:00:00,,,,,,,
2022-01-19 19:00:00,2022-01-19 20:00:00,,,,,,,
2022-01-19 20:00:00,2022-01-19 21:00:00,,,,,,,
2022-01-19 21:00:00,2022-01-19 22:00:00,,,,,,,
2022-01-19 22:00:00,2022-01-19 23:00:00,,,,,,,
2022-01-19 23:00:00,2022-01-20 00:00:00,,,,,,,
2022-01-20 00:00:00,2022-01-20 01:00:00,,,,,,,
2022-01-20 01:00:00,2022-01-20 02:00:00,,,,,,,
2022-01-20 02:00:00,2022-01-20 03:00:00,,,,,,,
2022-01-20 03:00:00,2022-01-20 04:00:00,,,,,,,
2022-01-20 04:00:00,2022-01-20 05:00:00,,,,,,,
2022-01-20 05:00:00,2022-01-20 06:00:00,,,,,,,
2022-01-20 06:00:00,2022-01-20 07:00:00,,,,,,,
2022-01-20 07:00:00,2022-01-20 08:00:00,,,,,,,
2022-01-20 08:00:00,2022-01-20 09:00:00,,,,,,,
2022-01-20 09:00:00,2022-01-20 10:00:00,,,,,,,
2022-01-20 10:00:00,2022-01-20 11:00:00,,,,,,,
2022-01-20 11:00:00,2022-01-20 12:00:00,,,,,,,
2022-01-20 12:00:00,2022-01-20 13:00:00,,,,,,,
2022-01-20 13:00:00,2022-01-20 14:00:00,,,,,,,
2022-01-20 14:00:00,2022-01-20 15:00:00,,,,,,,
2022-01-20 15:00:00,2022-01-20 16:00:00,,,,,,,
2022-01-20 16:00:00,2022-01-20 17:00:00,,,,,,,
2022-01-20 17:00:00,2022-01-20 18:00:00,,,,,,,
2022-01-20 18:00:00,2022-01-20 19:00:00,,,,,,,
2022-01-20 19:00:00,2022-01-20 20:00:00,,,,,,,
2022-01-20 20:00:00,2022-01-20 21:00:00,,,,,,,
2022-01-20 21:00:00,2022-01-20 22:00:00,,,,,,,
2022-01-20 22:00:00,2022-01-20 23:00:00,,,,,,,
2022-01-20 23:00:00,2022-01-21 00:00:00,,,,,,,
2022-01-21 00:00:00,2022-01-21 01:00:00,,,,,,,
2022-01-21 01:00:00,2022-01-21 02:00:00,,,,,,,
2022-01-21 02:00:00,2022-01-21 03:00:00,,,,,,,
2022-01-21 03:00:00,2022-01-21 04:00:00,,,,,,,
2022-01-21 04:00:00,2022-01-21 05:00:00,,,,,,,
2022-01-21 05:00:00,2022-01-21 06:00:00,,,,,,,
2022-01-21 06:00:00,2022-01-21 07:00:00,,,,,,,
2022-01-21 07:00:00,2022-01-21 08:00:00,,,,,,,
2022-01-21 08:00:00,2022-01-21 09:00:00,,,,,,,
2022-01-21 09:00:00,2022-01-21 10:00:00,,,,,,,
2022-01-21 10:00:00,2022-01-21 11:00:00,,,,,,,
2022-01-21 11:00:00,2022-01-21 12:00:00,,,,,,,
2022-01-21 12:00:00,2022-01-21 13:00:00,,,,,,,
2022-01-21 13:00:00,2022-01-21 14:00:00,,,,,,,
2022-01-21 14:00:00,2022-01-21 15:00:00,,,,,,,
2022-01-21 15:00:00,2022-01-21 16:00:00,,,,,,,
2022-01-21 16:00:00,2022-01-21 17:00:00,,,,,,,
2022-01-21 17:00:00,2022-01-21 18:00:00,,,,,,,
2022-01-21 18:00:00,2022-01-21 19:00:00,,,,,,,
2022-01-21 19:00:00,2022-01-21 20:00:00,,,,,,,
2022-01-21 20:00:00,2022-01-21 21:00:00,,,,,,,
2022-01-21 21:00:00,2022-01-21 22:00:00,,,,,,,
2022-01-21 22:00:00,2022-01-21 23:00:00,,,,,,,
2022-01-21 23:00:00,2022-01-22 00:00:00,,,,,,,
2022-01-22 00:00:00,2022-01-22 01:00:00,,,,,,,
2022-01-22 01:00:00,2022-01-22 02:00:00,,,,,,,
2022-01-22 02:00:00,2022-01-22 03:00:00,,,,,,,
2022-01-22 03:00:00,2022-01-22 04:00:00,,,,,,,
2022-01-22 04:00:00,2022-01-22 05:00:00,,,,,,,
2022-01-22 05:00:00,2022-01-22 06:00:00,,,,,,,
2022-01-22 06:00:00,2022-01-22 07:00:00,,,,,,,
2022-01-22 07:00:00,2022-01-22 08:00:00,,,,,,,
2022-01-22 08:00:00,2022-01-22 09:00:00,,,,,,,
2022-01-22 09:00:00,2022-01-22 10:00:00,,,,,,,
2022-01-22 10:00:00,2022-01-22 11:00:00,,,,,,,
2022-01-22 11:00:00,2022-01-22 12:00:00,,,,,,,
2022-01-22 12:00:00,2022-01-22 13:00:00,,,8.53,11.58,17.78,1.0,13.5
2022-01-22 13:00:00,2022-01-22 14:00:00,,,10.29,12.63,21.05,1.01,14.75
2022-01-22 14:00:00,2022-01-22 15:00:00,,,8.5,12.34,18.16,0.99,12.0
2022-01-22 15:00:00,2022-01-22 16:00:00,,,8.59,12.29,19.04,0.96,7.75
2022-01-22 16:00:00,2022-01-22 17:00:00,,,13.75,12.94,25.93,1.04,14.0
2022-01-22 17:00:00,2022-01-22 18:00:00,,,11.48,12.26,20.57,1.01,12.25
2022-01-22 18:00:00,2022-01-22 19:00:00,,,12.59,12.12,23.13,0.92,18.0
2022-01-22 19:00:00,2022-01-22 20:00:00,,,12.61,11.8,22.44,1.03,22.25
2022-01-22 20:00:00,2022-01-22 21:00:00,,,14.89,11.86,25.33,1.1,11.75
2022-01-22 21:00:00,2022-01-22 22:00:00,,,12.25,12.67,22.48,1.05,27.5
2022-01-22 22:00:00,2022-01-22 23:00:00,,,9.08,12.34,20.63,0.96,29.0
2022-01-22 23:00:00,2022-01-23 00:00:00,,,9.25,13.56,21.67,1.03,24.33
2022-01-23 00:00:00,2022-01-23 01:00:00,,,,,0.0,0.0,
2022-01-23 01:00:00,2022-01-23 02:00:00,,,7.7,13.7,4.33,0.24,15.0
2022-01-23 02:00:00,2022-01-23 03:00:00,,,10.26,12.12,19.08,1.01,18.25
2022-01-23 03:00:00,2022-01-23 04:00:00,,,8.5,11.53,17.36,1.06,18.5
2022-01-23 04:00:00,2022-01-23 05:00:00,,,8.93,13.05,19.06,1.05,12.25
2022-01-23 05:00:00,2022-01-23 06:00:00,,,8.94,11.37,11.77,0.83,14.0
2022-01-23 06:00:00,2022-01-23 07:00:00,,,11.0,11.43,19.88,1.03,12.25
2022-01-23 07:00:00,2022-01-23 08:00:00,,,7.17,13.14,17.83,1.0,9.5
2022-01-23 08:00:00,2022-01-23 09:00:00,,,9.45,12.38,19.94,1.01,9.25
2022-01-23 09:00:00,2022-01-23 10:00:00,,,8.01,12.0,19.48,1.0,8.0
2022-01-23 10:00:00,2022-01-23 11:00:00,,,10.68,12.24,22.36,1.0,2.0
2022-01-23 11:00:00,2022-01-23 12:00:00,,,9.35,12.37,21.1,1.04,6.5
2022-01-23 12:00:00,2022-01-23 13:00:00,,,9.11,12.7,20.96,0.97,6.75
2022-01-23 13:00:00,2022-01-23 14:00:00,,,6.27,12.31,18.19,1.04,6.25
2022-01-23 14:00:00,2022-01-23 15:00:00,,,7.64,11.65,19.29,0.99,4.5
2022-01-23 15:00:00,2022-01-23 16:00:00,,,8.13,11.67,19.8,0.99,2.75
2022-01-23 16:00:00,2022-01-23 17:00:00,,,6.31,11.47,17.78,1.07,6.0
2022-01-23 17:00:00,2022-01-23 18:00:00,,,6.99,11.61,18.39,1.06,9.25
2022-01-23 18:00:00,2022-01-23 19:00:00,,,6.79,12.98,19.62,1.02,15.0
2022-01-23 19:00:00,2022-01-23 20:00:00,,,7.07,14.08,20.39,1.05,12.0
2022-01-23 20:00:00,2022-01-23 21:00:00,,,8.05,12.87,19.18,1.07,3.75
2022-01-23 21:00:00,2022-01-23 22:00:00,,,9.72,16.49,21.31,1.11,2.25
2022-01-23 22:00:00,2022-01-23 23:00:00,,,9.21,14.22,21.97,1.08,2.0
2022-01-23 23:00:00,2022-01-24 00:00:00,,,10.89,10.69,19.24,1.11,2.0
2022-01-24 00:00:00,2022-01-24 01:00:00,,,7.35,13.11,19.11,0.96,2.0
2022-01-24 01:00:00,2022-01-24 02:00:00,,,7.91,12.84,17.86,1.03,2.0
2022-01-24 02:00:00,2022-01-24 03:00:00,,,8.0,12.66,17.79,1.06,2.0
2022-01-24 03:00:00,2022-01-24 04:00:00,,,9.36,11.72,20.53,1.05,2.0
2022-01-24 04:00:00,2022-01-24 05:00:00,,,7.72,11.21,18.85,1.06,2.0
2022-01-24 05:00:00,2022-01-24 06:00:00,,,8.29,11.98,19.79,1.04,2.0
2022-01-24 06:00:00,2022-01-24 07:00:00,,,5.13,11.27,15.84,1.01,2.0
2022-01-24 07:00:00,2022-01-24 08:00:00,,,7.57,11.59,18.5,1.11,2.0
2022-01-24 08:00:00,2022-01-24 09:00:00,,,8.83,11.64,20.36,1.06,2.0
2022-01-24 09:00:00,2022-01-24 10:00:00,,,6.83,11.73,18.49,1.08,2.0
2022-01-24 10:00:00,2022-01-24 11:00:00,,,7.27,12.02,19.29,1.06,2.25
2022-01-24 11:00:00,2022-01-24 12:00:00,,,7.88,11.87,19.73,1.08,3.75
2022-01-24 12:00:00,2022-01-24 13:00:00,,,7.08,12.03,18.87,1.08,5.75
2022-01-24 13:00:00,2022-01-24 14:00:00,,,7.33,11.9,19.23,1.02,8.97
2022-01-24 14:00:00,2022-01-24 15:00:00,,,7.18,11.53,18.62,1.0,5.5
2022-01-24 15:00:00,2022-01-24 16:00:00,,,7.0,11.56,18.56,1.01,6.0
2022-01-24 16:00:00,2022-01-24 17:00:00,,,7.48,11.1,18.52,0.97,2.0
2022-01-24 17:00:00,2022-01-24 18:00:00,,,8.17,11.24,19.42,1.02,2.25
2022-01-24 18:00:00,2022-01-24 19:00:00,,,7.66,11.76,19.38,1.08,6.25
2022-01-24 19:00:00,2022-01-24 20:00:00,,,8.69,11.5,20.18,1.05,2.5
2022-01-24 20:00:00,2022-01-24 21:00:00,,,6.85,11.63,18.48,1.05,2.0
2022-01-24 21:00:00,2022-01-24 22:00:00,,,6.53,11.87,18.39,1.06,2.0
2022-01-24 22:00:00,2022-01-24 23:00:00,,,6.72,11.62,18.31,1.07,2.0
2022-01-24 23:00:00,2022-01-25 00:00:00,,,6.5,11.03,17.49,1.08,2.0
2022-01-25 00:00:00,2022-01-25 01:00:00,,,7.44,11.93,19.37,1.02,2.0
2022-01-25 01:00:00,2022-01-25 02:00:00,,,8.42,12.56,20.47,1.04,2.0
2022-01-25 02:00:00,2022-01-25 03:00:00,,,7.38,11.89,19.11,1.06,2.0
2022-01-25 03:00:00,2022-01-25 04:00:00,,,9.16,11.73,20.74,1.04,2.0
2022-01-25 04:00:00,2022-01-25 05:00:00,,,6.36,11.75,17.84,0.99,2.0
2022-01-25 05:00:00,2022-01-25 06:00:00,,,7.58,11.95,18.92,0.97,2.0
2022-01-25 06:00:00,2022-01-25 07:00:00,,,8.34,10.37,17.34,1.06,2.0
2022-01-25 07:00:00,2022-01-25 08:00:00,,,9.23,13.31,21.5,1.06,2.0
2022-01-25 08:00:00,2022-01-25 09:00:00,,,7.2,11.48,17.96,1.12,2.0
2022-01-25 09:00:00,2022-01-25 10:00:00,,,8.07,11.45,19.52,1.01,2.0
2022-01-25 10:00:00,2022-01-25 11:00:00,,,6.19,11.82,17.77,1.0,2.0
2022-01-25 11:00:00,2022-01-25 12:00:00,,,5.7,11.71,17.4,1.06,4.25
2022-01-25 12:00:00,2022-01-25 13:00:00,,,8.61,11.78,20.15,1.12,15.5
2022-01-25 13:00:00,2022-01-25 14:00:00,,,8.25,11.71,19.53,1.03,13.75
2022-01-25 14:00:00,2022-01-25 15:00:00,,,5.96,12.18,18.03,1.03,15.0
2022-01-25 15:00:00,2022-01-25 16:00:00,,,7.36,11.76,19.09,0.95,7.0
2022-01-25 16:00:00,2022-01-25 17:00:00,,,7.19,11.73,18.84,1.0,5.0
