From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3)
2020-08-19 06:00:00,2020-08-19 07:00:00,,3.51,1.02,2.77,3.79,8.6
2020-08-19 07:00:00,2020-08-19 08:00:00,14.1,,1.22,2.82,4.04,8.44
2020-08-19 08:00:00,2020-08-19 09:00:00,30.52,32.44,1.36,3.64,4.99,8.82
2020-08-19 09:00:00,2020-08-19 10:00:00,41.92,56.25,1.43,4.43,5.86,9.53
2020-08-19 10:00:00,2020-08-19 11:00:00,52.61,62.8,1.49,5.24,6.72,9.79
2020-08-19 11:00:00,2020-08-19 12:00:00,,,2.48,7.28,9.77,10.27
2020-08-19 12:00:00,2020-08-19 13:00:00,36.34,39.66,2.67,7.44,10.09,10.0
2020-08-19 13:00:00,2020-08-19 14:00:00,18.48,19.09,1.5,7.66,9.17,9.42
2020-08-19 14:00:00,2020-08-19 15:00:00,,6.25,1.27,6.94,8.21,9.87
2020-08-19 15:00:00,2020-08-19 16:00:00,3.21,10.75,1.53,7.17,8.71,10.38
2020-08-19 16:00:00,2020-08-19 17:00:00,0.07,10.53,1.59,7.39,8.97,10.23
2020-08-19 17:00:00,2020-08-19 18:00:00,,10.76,1.65,6.32,7.97,10.48
2020-08-19 18:00:00,2020-08-19 19:00:00,14.04,30.54,2.62,7.67,10.3,10.73
2020-08-19 19:00:00,2020-08-19 20:00:00,21.21,28.57,8.15,8.52,16.63,10.12
2020-08-19 20:00:00,2020-08-19 21:00:00,13.6,21.44,14.17,8.93,23.04,11.75
2020-08-19 21:00:00,2020-08-19 22:00:00,55.96,62.93,11.2,9.59,20.77,13.91
2020-08-19 22:00:00,2020-08-19 23:00:00,72.0,65.3,4.89,10.0,14.88,13.62
2020-08-19 23:00:00,2020-08-20 00:00:00,,,1.21,11.07,12.29,13.35
2020-08-20 00:00:00,2020-08-20 01:00:00,,23.35,1.12,6.81,7.92,12.23
2020-08-20 01:00:00,2020-08-20 02:00:00,15.9,18.3,1.18,5.51,6.67,12.27
2020-08-20 02:00:00,2020-08-20 03:00:00,,,1.16,4.57,5.72,11.63
2020-08-20 03:00:00,2020-08-20 04:00:00,1.54,11.99,1.11,4.24,5.35,11.25
2020-08-20 04:00:00,2020-08-20 05:00:00,2.69,4.62,1.19,3.33,4.53,10.19
2020-08-20 05:00:00,2020-08-20 06:00:00,,,1.14,3.13,4.27,10.33
2020-08-20 06:00:00,2020-08-20 07:00:00,,,1.1,3.48,4.58,10.11
2020-08-20 07:00:00,2020-08-20 08:00:00,,5.81,1.19,3.32,4.5,10.21
2020-08-20 08:00:00,2020-08-20 09:00:00,0.03,7.23,1.35,3.5,4.84,10.12
2020-08-20 09:00:00,2020-08-20 10:00:00,4.62,15.95,1.69,3.77,5.46,10.27
2020-08-20 10:00:00,2020-08-20 11:00:00,0.18,8.67,1.84,4.08,5.92,9.96
2020-08-20 11:00:00,2020-08-20 12:00:00,5.86,11.51,2.33,5.01,7.34,10.12
2020-08-20 12:00:00,2020-08-20 13:00:00,12.64,,1.6,5.33,6.94,9.43
2020-08-20 13:00:00,2020-08-20 14:00:00,1.19,,1.78,5.94,7.72,10.25
2020-08-20 14:00:00,2020-08-20 15:00:00,30.65,31.13,2.12,7.57,9.68,11.11
2020-08-20 15:00:00,2020-08-20 16:00:00,,,1.88,7.8,9.68,11.39
2020-08-20 16:00:00,2020-08-20 17:00:00,,,1.15,9.24,10.39,11.49
2020-08-20 17:00:00,2020-08-20 18:00:00,,,1.41,11.37,12.78,11.49
2020-08-20 18:00:00,2020-08-20 19:00:00,,,1.15,10.93,12.07,11.6
2020-08-20 19:00:00,2020-08-20 20:00:00,,,1.24,10.66,11.91,11.6
2020-08-20 20:00:00,2020-08-20 21:00:00,1.79,9.23,1.4,7.15,8.54,10.64
2020-08-20 21:00:00,2020-08-20 22:00:00,,,1.4,6.39,7.79,10.77
2020-08-20 22:00:00,2020-08-20 23:00:00,,0.34,1.08,6.58,7.66,10.6
2020-08-20 23:00:00,2020-08-21 00:00:00,,2.28,1.16,5.43,6.59,10.45
2020-08-21 00:00:00,2020-08-21 01:00:00,,6.29,1.06,3.57,4.62,10.77
2020-08-21 01:00:00,2020-08-21 02:00:00,2.25,12.88,0.98,3.05,4.03,10.94
2020-08-21 02:00:00,2020-08-21 03:00:00,0.44,14.34,1.04,2.82,3.87,10.94
2020-08-21 03:00:00,2020-08-21 04:00:00,4.18,11.49,0.94,2.71,3.67,10.45
2020-08-21 04:00:00,2020-08-21 05:00:00,4.45,3.77,1.0,2.53,3.54,9.21
2020-08-21 05:00:00,2020-08-21 06:00:00,13.34,,1.06,2.72,3.78,10.09
2020-08-21 06:00:00,2020-08-21 07:00:00,38.94,49.09,1.32,3.38,4.7,10.16
2020-08-21 07:00:00,2020-08-21 08:00:00,,,1.23,5.08,6.32,10.19
2020-08-21 08:00:00,2020-08-21 09:00:00,,,1.4,5.12,6.54,10.42
2020-08-21 09:00:00,2020-08-21 10:00:00,35.26,37.01,1.69,4.63,6.33,10.65
2020-08-21 10:00:00,2020-08-21 11:00:00,28.21,34.28,1.71,5.01,6.7,11.31
2020-08-21 11:00:00,2020-08-21 12:00:00,15.44,25.68,1.37,4.74,6.09,10.16
2020-08-21 12:00:00,2020-08-21 13:00:00,,9.09,0.86,6.68,7.54,10.15
2020-08-21 13:00:00,2020-08-21 14:00:00,,3.79,1.24,5.69,6.94,9.8
2020-08-21 14:00:00,2020-08-21 15:00:00,,23.82,1.27,5.97,7.24,9.45
2020-08-21 15:00:00,2020-08-21 16:00:00,0.35,31.88,1.22,5.4,6.64,9.66
2020-08-21 16:00:00,2020-08-21 17:00:00,,39.3,1.2,6.76,7.96,9.78
2020-08-21 17:00:00,2020-08-21 18:00:00,2.54,39.39,1.31,8.5,9.82,10.37
2020-08-21 18:00:00,2020-08-21 19:00:00,5.58,25.83,1.82,11.0,12.81,9.71
2020-08-21 19:00:00,2020-08-21 20:00:00,3.74,,1.52,18.05,19.57,11.24
2020-08-21 20:00:00,2020-08-21 21:00:00,57.48,52.45,1.94,22.6,24.55,12.56
2020-08-21 21:00:00,2020-08-21 22:00:00,70.04,58.96,1.43,15.25,16.67,13.49
2020-08-21 22:00:00,2020-08-21 23:00:00,,,1.38,11.12,12.52,13.99
2020-08-21 23:00:00,2020-08-22 00:00:00,,,0.89,7.47,8.38,13.25
2020-08-22 00:00:00,2020-08-22 01:00:00,,20.78,0.9,5.63,6.52,12.47
2020-08-22 01:00:00,2020-08-22 02:00:00,13.73,2.81,0.98,3.6,4.58,10.76
2020-08-22 02:00:00,2020-08-22 03:00:00,,,1.05,2.44,3.49,11.01
2020-08-22 03:00:00,2020-08-22 04:00:00,,,0.96,3.16,4.13,11.19
2020-08-22 04:00:00,2020-08-22 05:00:00,,,1.18,3.59,4.77,10.66
2020-08-22 05:00:00,2020-08-22 06:00:00,,0.32,1.08,3.17,4.24,10.29
2020-08-22 06:00:00,2020-08-22 07:00:00,,2.82,1.11,3.32,4.44,10.41
2020-08-22 07:00:00,2020-08-22 08:00:00,,3.79,1.11,3.82,4.94,10.51
2020-08-22 08:00:00,2020-08-22 09:00:00,3.94,4.66,1.37,3.0,4.37,9.95
2020-08-22 09:00:00,2020-08-22 10:00:00,0.29,,1.54,4.94,6.47,10.93
2020-08-22 10:00:00,2020-08-22 11:00:00,53.08,38.0,1.3,7.07,8.37,11.66
2020-08-22 11:00:00,2020-08-22 12:00:00,,,1.9,6.12,8.02,11.9
2020-08-22 12:00:00,2020-08-22 13:00:00,,,1.92,6.67,8.59,11.85
2020-08-22 13:00:00,2020-08-22 14:00:00,,,1.06,8.37,9.44,12.68
2020-08-22 14:00:00,2020-08-22 15:00:00,,,1.21,6.62,7.83,12.73
2020-08-22 15:00:00,2020-08-22 16:00:00,11.49,19.07,1.38,6.03,7.4,11.84
2020-08-22 16:00:00,2020-08-22 17:00:00,0.03,8.9,1.39,4.78,6.17,11.64
2020-08-22 17:00:00,2020-08-22 18:00:00,0.3,2.6,1.29,6.25,7.53,12.8
2020-08-22 18:00:00,2020-08-22 19:00:00,0.03,5.01,1.27,5.57,6.84,11.93
2020-08-22 19:00:00,2020-08-22 20:00:00,,,1.49,6.1,7.6,12.02
2020-08-22 20:00:00,2020-08-22 21:00:00,0.48,4.99,1.28,5.52,6.79,12.12
2020-08-22 21:00:00,2020-08-22 22:00:00,,0.47,1.24,5.22,6.48,11.54
2020-08-22 22:00:00,2020-08-22 23:00:00,7.57,6.49,1.0,4.21,5.22,11.86
2020-08-22 23:00:00,2020-08-23 00:00:00,20.55,21.01,1.19,4.24,5.42,11.81
2020-08-23 00:00:00,2020-08-23 01:00:00,5.79,14.93,1.39,2.95,4.34,10.04
2020-08-23 01:00:00,2020-08-23 02:00:00,,,1.12,2.55,3.66,11.16
2020-08-23 02:00:00,2020-08-23 03:00:00,9.25,26.05,1.08,2.67,3.75,11.32
2020-08-23 03:00:00,2020-08-23 04:00:00,,,1.14,3.05,4.2,11.83
2020-08-23 04:00:00,2020-08-23 05:00:00,,,1.12,3.06,4.17,11.67
2020-08-23 05:00:00,2020-08-23 06:00:00,30.3,32.87,1.05,2.49,3.54,11.65
2020-08-23 06:00:00,2020-08-23 07:00:00,3.51,15.29,1.04,2.97,4.0,11.85
2020-08-23 07:00:00,2020-08-23 08:00:00,2.88,10.83,1.03,3.0,4.02,11.71
2020-08-23 08:00:00,2020-08-23 09:00:00,0.17,7.75,1.0,3.11,4.12,11.0
2020-08-23 09:00:00,2020-08-23 10:00:00,,,1.2,2.94,4.13,10.7
2020-08-23 10:00:00,2020-08-23 11:00:00,73.43,,1.08,3.59,4.67,10.99
2020-08-23 11:00:00,2020-08-23 12:00:00,,,1.18,4.11,5.29,10.72
2020-08-23 12:00:00,2020-08-23 13:00:00,,,1.4,3.72,5.12,10.72
2020-08-23 13:00:00,2020-08-23 14:00:00,,0.75,1.53,3.66,5.19,10.93
2020-08-23 14:00:00,2020-08-23 15:00:00,,3.45,1.36,3.47,4.84,10.86
2020-08-23 15:00:00,2020-08-23 16:00:00,,10.2,1.02,3.11,4.12,10.94
2020-08-23 16:00:00,2020-08-23 17:00:00,,1.48,1.16,3.27,4.43,10.52
2020-08-23 17:00:00,2020-08-23 18:00:00,,,0.91,3.39,4.3,10.02
2020-08-23 18:00:00,2020-08-23 19:00:00,,,0.83,4.08,4.91,10.79
2020-08-23 19:00:00,2020-08-23 20:00:00,,,0.83,4.06,4.9,11.89
2020-08-23 20:00:00,2020-08-23 21:00:00,,,0.96,4.21,5.17,12.35
2020-08-23 21:00:00,2020-08-23 22:00:00,,,1.24,4.62,5.85,12.16
2020-08-23 22:00:00,2020-08-23 23:00:00,,,0.99,4.04,5.04,12.02
2020-08-23 23:00:00,2020-08-24 00:00:00,,,1.1,3.9,5.01,12.09
2020-08-24 00:00:00,2020-08-24 01:00:00,,,1.01,3.03,4.04,11.31
2020-08-24 01:00:00,2020-08-24 02:00:00,,,0.97,2.79,3.77,11.14
2020-08-24 02:00:00,2020-08-24 03:00:00,,,1.1,2.21,3.32,10.84
2020-08-24 03:00:00,2020-08-24 04:00:00,,,1.15,2.28,3.43,10.7
2020-08-24 04:00:00,2020-08-24 05:00:00,,,1.18,2.35,3.52,10.33
2020-08-24 05:00:00,2020-08-24 06:00:00,,,1.05,2.55,3.6,10.24
2020-08-24 06:00:00,2020-08-24 07:00:00,,,1.0,2.42,3.43,10.27
2020-08-24 07:00:00,2020-08-24 08:00:00,,,1.17,2.71,3.88,10.78
2020-08-24 08:00:00,2020-08-24 09:00:00,,,1.41,3.5,4.9,11.35
2020-08-24 09:00:00,2020-08-24 10:00:00,,,1.43,4.38,5.81,9.97
2020-08-24 10:00:00,2020-08-24 11:00:00,,,1.58,5.0,6.58,11.23
2020-08-24 11:00:00,2020-08-24 12:00:00,,,3.4,6.94,10.34,13.15
2020-08-24 12:00:00,2020-08-24 13:00:00,,,5.9,9.23,15.13,14.39
2020-08-24 13:00:00,2020-08-24 14:00:00,,,4.41,8.93,13.31,14.73
2020-08-24 14:00:00,2020-08-24 15:00:00,,,4.44,9.02,13.46,15.21
2020-08-24 15:00:00,2020-08-24 16:00:00,127.75,179.28,2.47,8.71,11.17,14.34
2020-08-24 16:00:00,2020-08-24 17:00:00,88.41,116.69,1.42,7.42,8.85,13.94
2020-08-24 17:00:00,2020-08-24 18:00:00,,,1.81,8.36,10.16,15.69
2020-08-24 18:00:00,2020-08-24 19:00:00,,,1.91,9.31,11.21,14.9
2020-08-24 19:00:00,2020-08-24 20:00:00,28.03,,1.82,9.61,11.43,15.63
2020-08-24 20:00:00,2020-08-24 21:00:00,,,2.32,9.05,11.37,14.88
2020-08-24 21:00:00,2020-08-24 22:00:00,,,1.61,8.23,9.84,15.18
2020-08-24 22:00:00,2020-08-24 23:00:00,,,1.19,7.1,8.3,15.84
2020-08-24 23:00:00,2020-08-25 00:00:00,25.75,,1.35,4.22,5.56,14.23
2020-08-25 00:00:00,2020-08-25 01:00:00,22.36,,1.21,3.64,4.84,15.97
2020-08-25 01:00:00,2020-08-25 02:00:00,,,1.23,3.85,5.08,16.09
2020-08-25 02:00:00,2020-08-25 03:00:00,,,1.33,3.74,5.09,15.7
2020-08-25 03:00:00,2020-08-25 04:00:00,38.95,34.21,1.4,3.89,5.29,15.43
2020-08-25 04:00:00,2020-08-25 05:00:00,,,1.37,3.81,5.17,15.66
2020-08-25 05:00:00,2020-08-25 06:00:00,8.46,9.69,1.36,3.88,5.24,14.78
2020-08-25 06:00:00,2020-08-25 07:00:00,22.84,23.23,1.53,3.94,5.46,14.99
2020-08-25 07:00:00,2020-08-25 08:00:00,18.77,26.64,1.62,4.42,6.04,14.96
2020-08-25 08:00:00,2020-08-25 09:00:00,18.08,20.52,1.69,4.44,6.12,14.31
2020-08-25 09:00:00,2020-08-25 10:00:00,18.76,37.28,1.72,5.18,6.91,15.06
2020-08-25 10:00:00,2020-08-25 11:00:00,31.14,49.38,2.11,5.29,7.41,15.18
2020-08-25 11:00:00,2020-08-25 12:00:00,25.08,43.62,2.06,6.57,8.62,15.71
2020-08-25 12:00:00,2020-08-25 13:00:00,12.96,50.36,1.97,7.1,9.07,15.12
2020-08-25 13:00:00,2020-08-25 14:00:00,17.53,44.78,1.94,7.19,9.14,14.98
2020-08-25 14:00:00,2020-08-25 15:00:00,23.05,50.31,1.86,10.63,12.5,15.09
2020-08-25 15:00:00,2020-08-25 16:00:00,28.68,62.06,2.17,22.45,24.62,15.47
2020-08-25 16:00:00,2020-08-25 17:00:00,22.21,54.29,2.02,12.62,14.66,16.22
2020-08-25 17:00:00,2020-08-25 18:00:00,8.52,39.09,1.81,9.82,11.63,16.36
2020-08-25 18:00:00,2020-08-25 19:00:00,25.61,45.15,1.75,9.47,11.22,16.83
2020-08-25 19:00:00,2020-08-25 20:00:00,2.16,27.23,1.89,9.06,10.95,17.37
2020-08-25 20:00:00,2020-08-25 21:00:00,10.8,22.77,1.71,7.87,9.6,17.34
2020-08-25 21:00:00,2020-08-25 22:00:00,10.78,20.39,1.62,6.42,8.05,17.64
2020-08-25 22:00:00,2020-08-25 23:00:00,10.72,22.84,1.51,5.38,6.89,17.45
2020-08-25 23:00:00,2020-08-26 00:00:00,25.62,30.68,1.69,4.62,6.31,17.18
2020-08-26 00:00:00,2020-08-26 01:00:00,16.11,29.84,1.61,4.62,6.22,16.02
2020-08-26 01:00:00,2020-08-26 02:00:00,8.14,24.89,1.38,4.3,5.69,16.02
2020-08-26 02:00:00,2020-08-26 03:00:00,20.51,27.52,1.54,4.21,5.75,15.75
2020-08-26 03:00:00,2020-08-26 04:00:00,11.62,28.64,1.7,4.43,6.13,16.05
2020-08-26 04:00:00,2020-08-26 05:00:00,11.25,21.76,1.68,4.37,6.04,16.15
2020-08-26 05:00:00,2020-08-26 06:00:00,10.21,25.64,1.58,4.47,6.06,16.33
2020-08-26 06:00:00,2020-08-26 07:00:00,16.31,21.09,1.56,4.92,6.47,16.58
2020-08-26 07:00:00,2020-08-26 08:00:00,9.45,31.39,1.74,5.19,6.93,16.31
2020-08-26 08:00:00,2020-08-26 09:00:00,16.98,37.79,2.01,4.97,6.99,16.93
2020-08-26 09:00:00,2020-08-26 10:00:00,28.45,37.72,1.83,5.26,7.09,17.32
2020-08-26 10:00:00,2020-08-26 11:00:00,10.73,37.81,2.05,5.52,7.56,17.26
2020-08-26 11:00:00,2020-08-26 12:00:00,31.77,46.0,1.89,6.63,8.51,17.53
2020-08-26 12:00:00,2020-08-26 13:00:00,41.62,55.82,2.0,7.16,9.15,18.26
2020-08-26 13:00:00,2020-08-26 14:00:00,20.58,44.45,1.77,6.67,8.44,17.86
2020-08-26 14:00:00,2020-08-26 15:00:00,33.77,64.75,1.75,7.48,9.24,18.26
2020-08-26 15:00:00,2020-08-26 16:00:00,37.24,57.99,1.81,7.83,9.63,18.34
2020-08-26 16:00:00,2020-08-26 17:00:00,35.5,76.92,1.82,8.65,10.46,17.49
2020-08-26 17:00:00,2020-08-26 18:00:00,7.29,63.05,1.66,8.3,9.95,18.18
2020-08-26 18:00:00,2020-08-26 19:00:00,12.7,73.12,1.95,9.65,11.6,18.21
2020-08-26 19:00:00,2020-08-26 20:00:00,15.1,65.86,1.91,12.35,14.25,19.3
2020-08-26 20:00:00,2020-08-26 21:00:00,6.13,68.65,2.14,11.84,13.97,19.81
2020-08-26 21:00:00,2020-08-26 22:00:00,3.4,60.59,1.66,9.03,10.68,20.36
2020-08-26 22:00:00,2020-08-26 23:00:00,10.41,56.66,1.56,6.73,8.28,20.43
2020-08-26 23:00:00,2020-08-27 00:00:00,5.24,39.13,1.58,4.97,6.55,19.84
2020-08-27 00:00:00,2020-08-27 01:00:00,15.64,30.38,1.64,4.26,5.91,20.06
2020-08-27 01:00:00,2020-08-27 02:00:00,14.38,25.69,1.58,4.0,5.58,19.61
2020-08-27 02:00:00,2020-08-27 03:00:00,8.03,23.56,1.57,4.21,5.78,19.21
2020-08-27 03:00:00,2020-08-27 04:00:00,,26.28,1.88,4.26,6.15,19.21
2020-08-27 04:00:00,2020-08-27 05:00:00,8.67,28.14,1.63,4.43,6.07,19.17
2020-08-27 05:00:00,2020-08-27 06:00:00,15.36,27.45,1.61,4.39,6.0,18.46
2020-08-27 06:00:00,2020-08-27 07:00:00,8.34,31.7,1.81,4.63,6.44,18.84
2020-08-27 07:00:00,2020-08-27 08:00:00,19.17,39.42,1.92,5.03,6.93,19.25
2020-08-27 08:00:00,2020-08-27 09:00:00,22.66,49.34,2.19,5.01,7.21,18.31
2020-08-27 09:00:00,2020-08-27 10:00:00,15.42,43.91,1.84,5.29,7.13,18.56
2020-08-27 10:00:00,2020-08-27 11:00:00,11.53,58.68,1.99,6.12,8.12,18.43
2020-08-27 11:00:00,2020-08-27 12:00:00,2.39,62.59,2.01,6.89,8.9,18.73
2020-08-27 12:00:00,2020-08-27 13:00:00,3.76,61.34,1.99,6.61,8.61,19.23
2020-08-27 13:00:00,2020-08-27 14:00:00,8.8,52.3,1.71,6.02,7.74,19.08
2020-08-27 14:00:00,2020-08-27 15:00:00,32.21,63.73,1.87,6.46,8.34,19.36
2020-08-27 15:00:00,2020-08-27 16:00:00,16.86,59.23,1.79,7.17,8.97,19.17
2020-08-27 16:00:00,2020-08-27 17:00:00,19.12,32.37,1.6,6.55,8.16,19.99
2020-08-27 17:00:00,2020-08-27 18:00:00,35.44,48.95,1.73,7.4,9.13,20.46
2020-08-27 18:00:00,2020-08-27 19:00:00,46.47,59.76,1.85,10.44,12.28,20.71
2020-08-27 19:00:00,2020-08-27 20:00:00,37.85,84.13,1.76,11.41,13.16,21.77
2020-08-27 20:00:00,2020-08-27 21:00:00,18.56,84.08,1.52,10.34,11.87,22.85
2020-08-27 21:00:00,2020-08-27 22:00:00,23.54,56.46,1.39,8.2,9.58,23.23
2020-08-27 22:00:00,2020-08-27 23:00:00,24.72,54.5,1.27,6.37,7.62,23.13
2020-08-27 23:00:00,2020-08-28 00:00:00,26.45,44.23,1.3,5.09,6.39,21.63
2020-08-28 00:00:00,2020-08-28 01:00:00,,25.02,1.38,4.17,5.56,20.45
2020-08-28 01:00:00,2020-08-28 02:00:00,1.27,26.19,1.57,4.18,5.75,19.98
2020-08-28 02:00:00,2020-08-28 03:00:00,4.95,22.99,1.36,4.07,5.44,19.78
2020-08-28 03:00:00,2020-08-28 04:00:00,3.12,22.45,1.47,3.92,5.38,19.3
2020-08-28 04:00:00,2020-08-28 05:00:00,6.21,24.23,1.42,4.34,5.77,19.71
2020-08-28 05:00:00,2020-08-28 06:00:00,9.18,26.41,1.57,4.75,6.33,20.79
2020-08-28 06:00:00,2020-08-28 07:00:00,,,1.81,4.27,6.1,19.8
2020-08-28 07:00:00,2020-08-28 08:00:00,6.52,13.48,1.71,4.32,6.02,20.06
2020-08-28 08:00:00,2020-08-28 09:00:00,,,1.98,4.48,6.45,21.3
2020-08-28 09:00:00,2020-08-28 10:00:00,19.48,24.16,2.26,5.43,7.69,21.64
2020-08-28 10:00:00,2020-08-28 11:00:00,23.48,34.57,1.97,5.92,7.88,21.18
2020-08-28 11:00:00,2020-08-28 12:00:00,20.0,33.83,1.9,6.14,8.03,21.99
2020-08-28 12:00:00,2020-08-28 13:00:00,4.93,41.62,1.67,6.12,7.79,22.63
2020-08-28 13:00:00,2020-08-28 14:00:00,14.47,37.15,1.54,5.42,6.96,21.2
2020-08-28 14:00:00,2020-08-28 15:00:00,21.89,48.26,1.68,5.97,7.64,20.33
2020-08-28 15:00:00,2020-08-28 16:00:00,,44.52,1.72,6.35,8.07,20.85
2020-08-28 16:00:00,2020-08-28 17:00:00,0.41,42.83,1.59,6.25,7.84,20.62
2020-08-28 17:00:00,2020-08-28 18:00:00,19.6,42.55,1.65,7.06,8.71,20.31
2020-08-28 18:00:00,2020-08-28 19:00:00,14.4,46.57,1.5,7.94,9.45,19.88
2020-08-28 19:00:00,2020-08-28 20:00:00,18.0,67.53,1.82,9.85,11.67,21.12
2020-08-28 20:00:00,2020-08-28 21:00:00,25.45,59.95,1.62,8.33,9.95,23.06
2020-08-28 21:00:00,2020-08-28 22:00:00,15.41,31.36,1.7,7.44,9.15,24.02
2020-08-28 22:00:00,2020-08-28 23:00:00,25.76,39.58,1.57,6.68,8.25,23.58
2020-08-28 23:00:00,2020-08-29 00:00:00,,,1.3,5.65,6.96,23.72
2020-08-29 00:00:00,2020-08-29 01:00:00,10.16,26.04,1.26,4.43,5.69,23.11
2020-08-29 01:00:00,2020-08-29 02:00:00,9.83,21.87,1.3,4.0,5.29,22.53
2020-08-29 02:00:00,2020-08-29 03:00:00,11.79,25.19,1.4,3.8,5.2,22.69
2020-08-29 03:00:00,2020-08-29 04:00:00,1.97,13.66,1.47,3.68,5.15,22.7
2020-08-29 04:00:00,2020-08-29 05:00:00,10.16,22.1,1.35,3.6,4.95,21.35
2020-08-29 05:00:00,2020-08-29 06:00:00,,20.88,1.4,3.29,4.7,21.48
2020-08-29 06:00:00,2020-08-29 07:00:00,,20.57,1.45,3.65,5.1,20.57
2020-08-29 07:00:00,2020-08-29 08:00:00,2.99,23.8,1.49,4.1,5.59,21.09
2020-08-29 08:00:00,2020-08-29 09:00:00,18.4,27.57,1.81,4.94,6.74,21.7
2020-08-29 09:00:00,2020-08-29 10:00:00,10.1,20.07,2.12,5.41,7.55,21.91
2020-08-29 10:00:00,2020-08-29 11:00:00,11.93,35.97,2.18,6.21,8.4,21.72
2020-08-29 11:00:00,2020-08-29 12:00:00,15.23,50.36,1.93,6.62,8.54,21.86
2020-08-29 12:00:00,2020-08-29 13:00:00,23.17,61.81,1.76,6.82,8.57,22.63
2020-08-29 13:00:00,2020-08-29 14:00:00,,,1.42,5.45,6.87,23.6
2020-08-29 14:00:00,2020-08-29 15:00:00,49.46,52.45,1.61,5.69,7.3,23.52
2020-08-29 15:00:00,2020-08-29 16:00:00,37.81,54.65,1.66,7.07,8.73,24.77
2020-08-29 16:00:00,2020-08-29 17:00:00,32.14,61.01,1.88,8.46,10.34,34.25
2020-08-29 17:00:00,2020-08-29 18:00:00,4.02,17.01,1.66,8.44,10.1,60.73
2020-08-29 18:00:00,2020-08-29 19:00:00,5.91,9.61,3.63,13.59,17.21,46.05
2020-08-29 19:00:00,2020-08-29 20:00:00,16.32,23.81,2.56,13.69,16.24,40.98
2020-08-29 20:00:00,2020-08-29 21:00:00,23.0,29.14,4.3,11.61,15.9,38.3
2020-08-29 21:00:00,2020-08-29 22:00:00,18.89,26.2,2.91,8.71,11.62,33.05
2020-08-29 22:00:00,2020-08-29 23:00:00,0.77,1.26,2.3,7.14,9.46,29.72
2020-08-29 23:00:00,2020-08-30 00:00:00,9.61,27.0,1.45,4.75,6.21,29.17
2020-08-30 00:00:00,2020-08-30 01:00:00,2.27,18.4,1.51,3.92,5.42,27.45
2020-08-30 01:00:00,2020-08-30 02:00:00,,7.7,1.33,3.38,4.71,26.43
2020-08-30 02:00:00,2020-08-30 03:00:00,,9.9,1.35,3.34,4.7,25.59
2020-08-30 03:00:00,2020-08-30 04:00:00,,0.92,1.3,3.04,4.34,24.5
2020-08-30 04:00:00,2020-08-30 05:00:00,,1.06,1.44,2.93,4.37,25.55
2020-08-30 05:00:00,2020-08-30 06:00:00,0.76,10.97,1.49,2.89,4.37,26.67
2020-08-30 06:00:00,2020-08-30 07:00:00,15.86,1.72,1.43,3.1,4.53,26.65
2020-08-30 07:00:00,2020-08-30 08:00:00,,,1.41,3.14,4.56,26.36
2020-08-30 08:00:00,2020-08-30 09:00:00,,,1.71,3.29,5.0,26.54
2020-08-30 09:00:00,2020-08-30 10:00:00,1.2,4.59,1.67,3.42,5.09,26.61
2020-08-30 10:00:00,2020-08-30 11:00:00,24.33,2.1,1.52,4.08,5.61,25.37
2020-08-30 11:00:00,2020-08-30 12:00:00,1.42,4.3,1.51,3.55,5.07,25.96
2020-08-30 12:00:00,2020-08-30 13:00:00,,,1.54,3.39,4.93,25.98
2020-08-30 13:00:00,2020-08-30 14:00:00,,16.91,1.51,3.36,4.87,24.87
2020-08-30 14:00:00,2020-08-30 15:00:00,2.82,5.61,1.53,3.49,5.02,24.14
2020-08-30 15:00:00,2020-08-30 16:00:00,6.23,9.98,1.43,3.06,4.5,25.44
2020-08-30 16:00:00,2020-08-30 17:00:00,3.31,22.47,1.36,2.85,4.21,24.65
2020-08-30 17:00:00,2020-08-30 18:00:00,8.46,17.09,1.44,3.32,4.77,24.66
2020-08-30 18:00:00,2020-08-30 19:00:00,6.84,18.08,1.48,3.48,4.96,25.27
2020-08-30 19:00:00,2020-08-30 20:00:00,12.84,20.06,1.41,4.07,5.48,25.81
2020-08-30 20:00:00,2020-08-30 21:00:00,4.5,15.74,1.99,5.36,7.35,25.39
2020-08-30 21:00:00,2020-08-30 22:00:00,4.15,,1.48,4.11,5.6,27.1
2020-08-30 22:00:00,2020-08-30 23:00:00,,,1.28,2.9,4.18,27.21
2020-08-30 23:00:00,2020-08-31 00:00:00,6.33,10.02,1.95,3.18,5.11,27.11
2020-08-31 00:00:00,2020-08-31 01:00:00,0.3,7.35,1.51,3.27,4.79,27.23
2020-08-31 01:00:00,2020-08-31 02:00:00,3.6,6.57,1.38,2.51,3.89,27.57
2020-08-31 02:00:00,2020-08-31 03:00:00,,2.25,1.37,2.24,3.61,27.4
2020-08-31 03:00:00,2020-08-31 04:00:00,2.4,7.81,1.45,2.18,3.63,27.24
2020-08-31 04:00:00,2020-08-31 05:00:00,0.55,7.31,1.33,2.15,3.49,25.04
2020-08-31 05:00:00,2020-08-31 06:00:00,,7.51,1.27,2.38,3.65,25.08
2020-08-31 06:00:00,2020-08-31 07:00:00,,4.73,1.34,2.83,4.17,24.93
