From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-09-20 13:00:00,2022-09-20 14:00:00,28.59,38.59,1.45,1.33,3.39,7.48,24.69,0.62,20.07,0.12,,0.08,0.07,,71.52,2.57,137.96,55.38,738.28,,30.74,0.48
2022-09-20 14:00:00,2022-09-20 15:00:00,17.03,27.36,1.47,1.21,3.28,7.49,24.49,0.52,16.22,0.1,,0.07,0.06,,90.64,2.51,171.47,7.06,738.28,,24.76,3.5
2022-09-20 15:00:00,2022-09-20 16:00:00,4.74,15.08,1.45,1.41,3.46,7.5,23.27,0.54,12.0,0.11,,0.07,0.06,,92.66,1.29,97.26,20.99,738.05,,25.01,0.5
2022-09-20 16:00:00,2022-09-20 17:00:00,4.88,14.87,1.51,1.24,3.36,7.48,23.07,0.54,11.41,0.11,,0.07,0.06,,93.54,1.42,139.55,61.28,737.67,,25.39,0.11
2022-09-20 17:00:00,2022-09-20 18:00:00,9.57,19.43,1.61,1.09,3.37,7.52,22.6,0.67,10.7,0.14,,0.09,0.08,,92.08,1.85,132.45,44.12,737.48,,25.84,0.0
2022-09-20 18:00:00,2022-09-20 19:00:00,19.33,29.05,1.57,1.43,3.61,7.5,22.97,0.74,8.71,0.15,,0.1,0.09,,91.1,1.37,137.68,1.27,737.62,,25.54,0.0
2022-09-20 19:00:00,2022-09-20 20:00:00,10.46,20.72,1.63,1.08,3.38,7.49,21.86,0.9,7.53,0.18,,0.12,0.11,,92.26,0.63,143.9,0.0,738.2,,25.47,0.0
2022-09-20 20:00:00,2022-09-20 21:00:00,19.34,29.08,1.68,1.11,3.45,7.48,20.57,1.28,4.83,0.26,,0.17,0.15,,92.0,0.93,144.75,0.0,738.94,,25.53,0.0
2022-09-20 21:00:00,2022-09-20 22:00:00,23.59,33.47,1.69,0.79,3.12,7.53,19.98,1.28,5.92,0.26,,0.18,0.15,,92.73,0.66,273.51,0.0,739.53,,25.45,0.0
2022-09-20 22:00:00,2022-09-20 23:00:00,25.55,35.49,1.89,0.9,3.54,7.52,19.8,0.92,6.13,0.18,,0.13,0.11,,94.01,0.69,245.05,0.0,739.62,,25.2,0.0
2022-09-20 23:00:00,2022-09-21 00:00:00,22.59,32.67,1.85,1.09,3.68,7.56,19.83,0.95,5.9,0.18,,0.13,0.11,,94.26,0.85,279.57,0.0,739.26,,25.23,0.0
2022-09-21 00:00:00,2022-09-21 01:00:00,23.18,33.16,1.82,0.88,3.43,7.53,19.96,1.07,5.6,0.22,,0.15,0.13,,94.59,0.56,144.29,0.0,738.72,,25.16,0.0
2022-09-21 01:00:00,2022-09-21 02:00:00,23.98,33.95,1.82,0.8,3.34,7.52,19.9,1.02,6.34,0.21,,0.14,0.12,,94.64,0.94,56.9,0.0,738.26,,25.2,0.0
2022-09-21 02:00:00,2022-09-21 03:00:00,23.42,33.43,1.84,1.01,3.57,7.56,19.77,0.77,7.14,0.15,,0.1,0.09,,93.03,1.06,62.09,0.0,738.07,,25.25,0.0
2022-09-21 03:00:00,2022-09-21 04:00:00,20.0,30.09,1.63,0.9,3.17,7.53,19.87,0.77,5.7,0.15,,0.11,0.09,,93.07,0.56,268.43,0.0,738.05,,25.27,0.0
2022-09-21 04:00:00,2022-09-21 05:00:00,24.18,34.05,1.85,0.72,3.26,7.53,19.76,0.75,4.16,0.15,,0.1,0.09,,94.66,1.26,300.26,0.0,738.13,,25.05,0.0
2022-09-21 05:00:00,2022-09-21 06:00:00,20.41,30.52,1.55,1.02,3.19,7.56,19.74,0.69,4.47,0.14,,0.1,0.08,,95.08,0.98,324.91,0.0,738.34,,25.11,0.0
2022-09-21 06:00:00,2022-09-21 07:00:00,18.65,28.7,1.82,1.0,3.55,7.53,19.88,0.76,4.07,0.15,,0.1,0.09,,94.99,1.19,314.37,9.22,738.62,,25.17,0.0
2022-09-21 07:00:00,2022-09-21 08:00:00,30.66,40.31,1.78,0.97,3.48,7.5,20.1,0.83,3.43,0.17,,0.11,0.1,,93.86,1.49,298.2,64.68,739.05,,25.8,0.01
2022-09-21 08:00:00,2022-09-21 09:00:00,33.23,43.17,1.76,1.21,3.7,7.52,21.59,0.92,3.94,0.18,,0.12,0.11,,87.52,1.59,195.88,100.8,739.52,,27.0,0.01
2022-09-21 09:00:00,2022-09-21 10:00:00,28.34,38.48,1.58,1.26,3.5,7.55,22.62,0.75,6.14,0.15,,0.1,0.09,,85.42,2.29,123.14,83.34,739.7,,26.88,0.21
2022-09-21 10:00:00,2022-09-21 11:00:00,21.39,31.59,1.63,1.0,3.29,7.48,21.24,0.64,8.33,0.12,,0.09,0.08,,93.59,1.86,201.48,45.61,739.56,,24.83,0.82
2022-09-21 11:00:00,2022-09-21 12:00:00,12.25,22.51,1.64,1.09,3.4,7.5,20.97,0.77,10.48,0.15,,0.11,0.1,,90.92,1.95,104.8,168.65,739.27,,26.1,0.01
2022-09-21 12:00:00,2022-09-21 13:00:00,15.7,25.59,1.67,1.06,3.4,7.46,20.48,0.73,14.99,0.15,,0.1,0.09,,85.81,1.9,122.64,183.84,738.96,,27.63,0.01
2022-09-21 13:00:00,2022-09-21 14:00:00,19.11,29.01,1.67,1.17,3.47,7.49,20.4,0.72,15.88,0.15,,0.1,0.09,,84.91,2.12,79.14,154.37,738.29,,28.04,0.0
2022-09-21 14:00:00,2022-09-21 15:00:00,24.45,34.3,1.7,1.12,3.5,7.5,21.27,0.71,13.89,0.14,,0.1,0.09,,86.19,2.75,67.07,100.48,737.69,,27.66,0.03
2022-09-21 15:00:00,2022-09-21 16:00:00,13.81,24.12,1.64,1.04,3.35,7.52,20.92,0.56,9.98,0.11,,0.08,0.07,,92.04,2.46,50.55,34.31,737.3,,26.28,0.58
2022-09-21 16:00:00,2022-09-21 17:00:00,13.3,23.31,1.86,0.8,3.34,7.51,19.81,0.54,16.46,0.11,,0.07,0.06,,92.21,1.65,56.46,68.2,736.99,,26.07,0.33
2022-09-21 17:00:00,2022-09-21 18:00:00,13.11,23.11,1.62,0.97,3.23,7.47,21.22,0.7,8.72,0.14,,0.1,0.09,,92.73,2.02,37.38,25.12,737.19,,26.61,0.04
2022-09-21 18:00:00,2022-09-21 19:00:00,23.7,33.39,1.37,1.32,3.23,7.48,23.06,0.82,4.57,0.16,,0.11,0.1,,92.75,1.56,93.82,0.74,737.14,,26.61,0.0
2022-09-21 19:00:00,2022-09-21 20:00:00,21.08,31.17,1.66,0.92,3.22,7.5,22.24,0.8,6.79,0.16,,0.11,0.1,,92.63,1.59,41.27,0.0,737.92,,26.58,0.01
2022-09-21 20:00:00,2022-09-21 21:00:00,29.31,39.31,1.57,1.14,3.33,7.55,21.82,0.64,8.5,0.13,,0.09,0.08,,91.5,1.43,61.54,0.0,738.39,,26.03,0.05
2022-09-21 21:00:00,2022-09-21 22:00:00,10.26,20.82,1.7,1.12,3.5,7.52,21.79,0.6,8.09,0.12,,0.08,0.07,,91.3,1.72,29.69,0.0,738.86,,25.62,0.0
2022-09-21 22:00:00,2022-09-21 23:00:00,6.58,16.58,1.78,1.03,3.57,7.54,21.69,0.64,5.84,0.13,,0.09,0.08,,92.08,1.46,127.62,0.0,738.69,,25.47,0.0
2022-09-21 23:00:00,2022-09-22 00:00:00,12.62,22.45,1.64,0.88,3.15,7.56,21.56,0.65,5.66,0.13,,0.09,0.08,,93.19,1.82,270.04,0.0,738.21,,25.36,0.0
2022-09-22 00:00:00,2022-09-22 01:00:00,10.82,20.82,1.53,1.37,3.53,7.5,21.71,0.53,7.81,0.1,,0.07,0.06,,93.92,2.46,188.93,0.0,737.73,,25.2,0.0
2022-09-22 01:00:00,2022-09-22 02:00:00,9.0,19.0,1.52,1.3,3.43,7.51,21.47,0.5,7.06,0.1,,0.07,0.06,,93.98,3.2,248.58,0.0,737.24,,25.18,0.0
2022-09-22 02:00:00,2022-09-22 03:00:00,6.37,16.45,1.55,1.09,3.29,7.45,21.51,0.47,7.37,0.1,,0.06,0.06,,94.56,3.39,44.13,0.0,736.85,,25.09,0.04
2022-09-22 03:00:00,2022-09-22 04:00:00,3.29,13.37,1.52,1.27,3.4,7.5,22.33,0.43,8.53,0.09,,0.06,0.05,,93.87,3.02,63.39,0.0,736.58,,24.83,0.07
2022-09-22 04:00:00,2022-09-22 05:00:00,2.92,12.92,1.78,1.15,3.65,7.53,21.13,0.42,9.6,0.08,,0.06,0.05,,95.43,3.35,59.22,0.0,736.58,,24.48,0.52
2022-09-22 05:00:00,2022-09-22 06:00:00,1.93,11.96,1.72,0.95,3.31,7.49,22.2,0.41,11.87,0.08,,0.06,0.05,,95.9,3.53,103.67,0.0,736.84,,24.39,1.34
2022-09-22 06:00:00,2022-09-22 07:00:00,1.8,11.8,1.7,1.16,3.51,7.48,22.1,0.41,10.74,0.08,,0.06,0.05,,96.19,2.85,71.22,0.0,737.15,,24.55,1.14
2022-09-22 07:00:00,2022-09-22 08:00:00,3.16,13.12,1.67,0.96,3.3,7.56,21.42,0.41,9.17,0.08,,0.06,0.05,,96.29,2.71,88.55,0.41,737.83,,24.31,1.81
2022-09-22 08:00:00,2022-09-22 09:00:00,2.16,12.16,1.66,1.07,3.4,7.5,22.86,0.44,8.98,0.09,,0.06,0.05,,96.51,1.96,58.12,14.93,737.63,,24.02,1.39
2022-09-22 09:00:00,2022-09-22 10:00:00,3.95,13.89,1.53,1.31,3.46,7.52,22.71,0.44,8.51,0.09,,0.06,0.05,,96.17,2.38,62.58,50.59,738.12,,24.45,0.12
2022-09-22 10:00:00,2022-09-22 11:00:00,8.18,18.06,1.63,1.14,3.42,7.52,21.37,0.47,10.62,0.1,,0.06,0.06,,95.76,1.82,67.16,29.73,738.3,,24.87,0.02
2022-09-22 11:00:00,2022-09-22 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-22 12:00:00,2022-09-22 13:00:00,,,1.74,0.75,1.62,7.73,20.02,0.26,7.36,0.05,,0.04,0.03,,95.72,0.89,41.7,35.97,737.46,,25.44,0.07
2022-09-22 13:00:00,2022-09-22 14:00:00,,,1.53,0.41,0.63,6.13,15.67,0.1,9.07,0.02,,0.01,0.01,,94.38,2.21,107.69,74.07,736.99,,25.34,0.06
2022-09-22 14:00:00,2022-09-22 15:00:00,,,61.93,5.97,95.48,7.28,18.58,0.45,18.4,0.09,,0.06,0.06,,92.46,2.06,130.88,164.63,736.17,,26.55,0.02
2022-09-22 15:00:00,2022-09-22 16:00:00,,,1.77,0.77,3.26,7.51,19.45,0.47,13.85,0.09,,0.06,0.06,,89.31,1.68,109.52,82.76,735.98,,27.42,0.04
2022-09-22 16:00:00,2022-09-22 17:00:00,13.5,22.95,1.81,0.79,3.31,7.52,19.31,0.52,14.08,0.1,,0.07,0.06,,89.69,1.61,56.46,37.48,736.05,,27.44,0.03
2022-09-22 17:00:00,2022-09-22 18:00:00,19.12,29.12,1.92,0.92,3.56,7.52,19.1,0.68,12.41,0.14,,0.09,0.08,,92.02,1.43,87.47,12.86,736.15,,26.96,0.01
2022-09-22 18:00:00,2022-09-22 19:00:00,28.28,38.28,1.84,0.82,3.34,7.54,19.04,0.91,9.67,0.18,,0.12,0.11,,93.48,1.88,78.66,0.17,736.4,,26.67,0.0
2022-09-22 19:00:00,2022-09-22 20:00:00,31.63,41.63,1.91,0.83,3.5,7.56,18.8,0.89,7.06,0.18,,0.12,0.11,,94.26,1.68,35.58,0.0,736.84,,26.44,0.01
2022-09-22 20:00:00,2022-09-22 21:00:00,33.5,43.5,1.91,0.61,3.26,7.57,17.46,0.75,8.47,0.15,,0.1,0.09,,94.89,1.59,46.0,0.0,737.27,,26.18,0.01
2022-09-22 21:00:00,2022-09-22 22:00:00,25.81,36.02,2.02,0.67,3.43,7.56,17.0,0.65,9.42,0.12,,0.09,0.08,,94.53,1.6,63.7,0.0,737.74,,26.01,0.0
2022-09-22 22:00:00,2022-09-22 23:00:00,20.65,30.77,2.05,0.61,3.48,7.57,16.98,0.6,9.49,0.12,,0.08,0.07,,94.67,1.36,66.0,0.0,737.87,,25.9,0.0
2022-09-22 23:00:00,2022-09-23 00:00:00,17.84,27.9,1.95,0.71,3.38,7.58,16.87,0.57,9.06,0.11,,0.08,0.07,,94.94,1.23,72.64,0.0,737.51,,25.64,0.0
2022-09-23 00:00:00,2022-09-23 01:00:00,14.2,24.3,2.06,0.59,3.37,7.55,16.73,0.55,8.78,0.11,,0.08,0.07,,95.2,1.69,67.23,0.0,737.17,,25.4,0.0
2022-09-23 01:00:00,2022-09-23 02:00:00,13.91,23.91,1.9,0.66,3.32,7.55,16.82,0.54,8.11,0.11,,0.07,0.07,,95.27,2.08,77.31,0.0,736.9,,25.32,0.0
2022-09-23 02:00:00,2022-09-23 03:00:00,13.9,23.9,1.88,0.91,3.47,7.54,16.81,0.52,7.75,0.1,,0.07,0.06,,95.38,1.53,78.09,0.0,736.58,,25.48,0.0
2022-09-23 03:00:00,2022-09-23 04:00:00,20.8,30.8,2.0,0.64,3.38,7.5,16.87,0.51,7.15,0.1,,0.07,0.06,,95.45,1.61,102.97,0.0,736.47,,25.55,0.0
2022-09-23 04:00:00,2022-09-23 05:00:00,25.07,35.07,1.85,0.56,3.16,7.53,16.88,0.51,7.95,0.1,,0.07,0.06,,95.18,1.39,91.75,0.0,736.37,,25.59,0.0
2022-09-23 05:00:00,2022-09-23 06:00:00,21.99,31.99,1.82,0.65,3.22,7.53,16.92,0.48,9.12,0.1,,0.07,0.06,,95.04,1.42,106.7,0.0,736.32,,25.51,0.0
2022-09-23 06:00:00,2022-09-23 07:00:00,19.25,29.25,1.96,0.59,3.31,7.59,16.93,0.47,9.86,0.1,,0.06,0.06,,95.02,1.57,103.84,4.66,736.91,,25.52,0.0
2022-09-23 07:00:00,2022-09-23 08:00:00,14.95,24.95,1.81,0.97,3.52,7.51,17.53,0.53,8.1,0.1,,0.07,0.06,,94.72,1.74,119.8,19.5,737.53,,25.65,0.0
2022-09-23 08:00:00,2022-09-23 09:00:00,19.7,29.7,1.68,1.21,3.57,7.55,19.45,0.52,6.04,0.1,,0.07,0.06,,92.88,2.23,129.17,72.22,737.66,,26.2,0.0
2022-09-23 09:00:00,2022-09-23 10:00:00,16.88,26.88,1.7,1.07,3.46,7.51,21.25,0.46,5.43,0.09,,0.06,0.06,,86.54,2.34,121.8,235.4,737.89,,27.83,0.01
2022-09-23 10:00:00,2022-09-23 11:00:00,13.3,23.39,1.68,0.9,3.28,7.54,21.02,0.44,7.88,0.09,,0.06,0.05,,85.18,2.16,107.51,142.72,738.11,,28.17,0.05
2022-09-23 11:00:00,2022-09-23 12:00:00,13.59,23.58,1.91,1.0,3.71,7.52,19.53,0.45,8.87,0.09,,0.06,0.06,,81.25,3.27,117.52,236.85,737.77,,29.12,0.01
2022-09-23 12:00:00,2022-09-23 13:00:00,15.25,25.2,1.93,0.77,3.44,7.58,17.89,0.46,10.41,0.09,,0.06,0.05,,77.85,3.15,114.35,295.79,737.05,,30.11,0.02
2022-09-23 13:00:00,2022-09-23 14:00:00,12.09,22.18,1.97,0.59,3.28,7.57,16.67,0.45,12.3,0.09,,0.06,0.05,,80.64,3.31,112.08,231.89,736.13,,29.44,0.01
2022-09-23 14:00:00,2022-09-23 15:00:00,12.97,22.95,1.96,0.5,3.13,7.59,16.34,0.44,13.28,0.09,,0.06,0.05,,78.75,3.18,109.37,293.6,735.32,,30.16,0.0
2022-09-23 15:00:00,2022-09-23 16:00:00,10.96,21.02,2.15,0.7,3.68,7.59,16.21,0.43,13.11,0.09,,0.06,0.05,,76.9,3.16,108.94,307.66,734.86,,30.71,0.0
2022-09-23 16:00:00,2022-09-23 17:00:00,15.18,25.05,1.88,0.63,3.16,7.55,16.7,0.45,15.01,0.1,,0.06,0.06,,81.97,2.83,106.92,97.23,734.78,,29.45,0.12
2022-09-23 17:00:00,2022-09-23 18:00:00,18.12,28.04,1.75,0.9,3.35,7.52,19.52,0.45,8.48,0.09,,0.06,0.05,,86.36,2.17,120.11,30.25,734.9,,28.48,0.13
2022-09-23 18:00:00,2022-09-23 19:00:00,11.78,21.97,1.7,0.96,3.35,7.48,21.38,0.44,6.35,0.09,,0.06,0.05,,87.16,1.63,106.1,0.28,735.31,,28.24,0.01
2022-09-23 19:00:00,2022-09-23 20:00:00,9.75,19.8,1.84,0.86,3.43,7.44,20.52,0.46,9.13,0.09,,0.06,0.06,,88.13,1.98,114.82,0.0,735.82,,28.01,0.0
2022-09-23 20:00:00,2022-09-23 21:00:00,13.68,23.57,1.9,0.76,3.44,7.51,19.97,0.47,7.64,0.09,,0.06,0.06,,89.65,2.24,134.46,0.0,736.34,,27.66,0.0
2022-09-23 21:00:00,2022-09-23 22:00:00,13.22,23.23,1.68,0.94,3.29,7.54,19.91,0.46,7.21,0.09,,0.06,0.06,,91.42,1.52,130.51,0.0,736.48,,27.21,0.0
2022-09-23 22:00:00,2022-09-23 23:00:00,12.23,22.26,1.79,0.88,3.38,7.54,19.89,0.46,8.02,0.09,,0.06,0.06,,92.54,0.97,102.2,0.0,736.37,,26.93,0.0
2022-09-23 23:00:00,2022-09-24 00:00:00,11.52,21.54,1.79,0.91,3.38,7.53,19.91,0.45,7.43,0.09,,0.06,0.05,,92.11,1.61,123.86,0.0,736.24,,26.74,0.0
2022-09-24 00:00:00,2022-09-24 01:00:00,10.14,20.18,1.81,0.72,3.28,7.55,19.79,0.42,7.21,0.09,,0.06,0.05,,93.19,2.55,141.55,0.0,735.79,,26.26,0.0
2022-09-24 01:00:00,2022-09-24 02:00:00,14.87,24.73,1.7,0.96,3.36,7.54,19.91,0.4,7.43,0.08,,0.05,0.05,,93.44,1.66,158.01,0.0,735.52,,25.72,0.0
2022-09-24 02:00:00,2022-09-24 03:00:00,7.71,17.92,1.68,0.83,3.2,7.52,19.88,0.4,7.05,0.08,,0.05,0.05,,94.64,1.65,149.59,0.0,735.26,,25.24,0.0
2022-09-24 03:00:00,2022-09-24 04:00:00,2.06,12.21,1.73,1.03,3.47,7.49,19.88,0.4,6.73,0.08,,0.05,0.05,,95.38,1.48,158.74,0.0,735.08,,25.18,0.05
2022-09-24 04:00:00,2022-09-24 05:00:00,1.12,11.14,1.7,1.01,3.38,7.51,19.93,0.41,7.9,0.08,,0.06,0.05,,96.13,1.07,165.22,0.0,735.32,,24.99,0.61
2022-09-24 05:00:00,2022-09-24 06:00:00,1.67,11.67,1.76,0.96,3.45,7.55,19.85,0.43,6.45,0.08,,0.06,0.05,,96.46,1.47,147.74,0.0,735.77,,25.18,0.01
2022-09-24 06:00:00,2022-09-24 07:00:00,5.38,15.38,1.72,1.03,3.43,7.54,19.92,0.45,5.85,0.09,,0.06,0.05,,96.45,1.89,143.0,8.75,736.34,,25.33,0.02
2022-09-24 07:00:00,2022-09-24 08:00:00,6.26,16.26,1.75,1.06,3.5,7.51,20.44,0.47,6.64,0.1,,0.07,0.06,,95.44,2.43,147.11,31.89,736.89,,25.62,0.01
2022-09-24 08:00:00,2022-09-24 09:00:00,7.17,17.15,1.53,1.19,3.33,7.48,22.23,0.5,3.15,0.1,,0.07,0.06,,93.92,2.42,144.61,42.56,737.48,,26.0,0.0
2022-09-24 09:00:00,2022-09-24 10:00:00,13.03,22.87,1.47,1.14,3.19,7.53,21.66,0.49,4.74,0.1,,0.07,0.06,,92.2,2.43,148.89,92.53,737.91,,26.42,0.03
2022-09-24 10:00:00,2022-09-24 11:00:00,11.64,21.69,1.81,1.01,3.56,7.52,20.87,0.46,7.26,0.09,,0.06,0.05,,89.1,3.16,146.88,191.26,737.71,,27.3,0.04
2022-09-24 11:00:00,2022-09-24 12:00:00,7.52,17.63,1.72,1.08,3.51,7.53,20.56,0.45,9.98,0.09,,0.06,0.05,,87.57,3.14,149.41,120.17,737.51,,27.36,0.12
2022-09-24 12:00:00,2022-09-24 13:00:00,4.58,14.66,1.86,0.82,3.45,7.54,19.49,0.48,12.47,0.1,,0.06,0.06,,92.27,2.65,151.28,156.72,737.14,,26.5,0.21
2022-09-24 13:00:00,2022-09-24 14:00:00,4.01,14.03,1.72,0.88,3.32,7.52,19.1,0.49,11.4,0.1,,0.07,0.06,,93.33,2.31,158.94,51.24,736.71,,26.0,0.3
2022-09-24 14:00:00,2022-09-24 15:00:00,3.42,13.43,1.75,0.86,3.31,7.5,20.03,0.5,8.91,0.1,,0.07,0.06,,93.71,2.56,141.26,36.35,736.1,,25.65,0.15
2022-09-24 15:00:00,2022-09-24 16:00:00,3.89,13.87,1.76,0.94,3.35,7.52,19.29,0.49,10.56,0.1,,0.07,0.06,,94.87,1.76,135.59,39.04,735.5,,25.25,0.21
2022-09-24 16:00:00,2022-09-24 17:00:00,4.48,14.47,1.75,0.87,3.35,7.49,19.42,0.51,11.88,0.1,,0.07,0.06,,94.56,1.68,139.19,57.78,735.36,,25.89,0.15
2022-09-24 17:00:00,2022-09-24 18:00:00,3.92,13.93,1.57,1.28,3.45,7.5,21.56,0.48,7.25,0.1,,0.06,0.06,,94.41,1.81,145.3,14.49,735.48,,26.25,0.14
2022-09-24 18:00:00,2022-09-24 19:00:00,4.0,14.0,1.46,1.41,3.44,7.54,23.29,0.47,4.14,0.1,,0.06,0.06,,95.52,1.24,152.92,0.0,735.93,,25.74,0.73
2022-09-24 19:00:00,2022-09-24 20:00:00,6.43,16.36,1.5,1.14,3.21,7.54,22.65,0.5,8.49,0.1,,0.07,0.06,,95.71,1.13,172.31,0.0,736.25,,25.63,0.01
2022-09-24 20:00:00,2022-09-24 21:00:00,14.67,24.43,1.6,1.15,3.38,7.53,21.88,0.48,4.6,0.1,,0.07,0.06,,96.32,1.38,178.66,0.0,736.65,,25.72,0.47
2022-09-24 21:00:00,2022-09-24 22:00:00,8.76,18.76,1.8,0.83,3.39,7.55,19.94,0.52,6.75,0.1,,0.07,0.06,,96.84,1.33,180.79,0.0,737.09,,25.64,0.11
2022-09-24 22:00:00,2022-09-24 23:00:00,16.8,26.8,1.86,0.75,3.35,7.51,19.2,0.5,7.94,0.1,,0.07,0.06,,96.97,1.71,206.92,0.0,737.22,,25.58,0.0
2022-09-24 23:00:00,2022-09-25 00:00:00,14.29,24.37,1.82,0.82,3.36,7.52,19.27,0.46,7.78,0.09,,0.06,0.06,,96.78,1.6,190.91,0.0,737.1,,25.54,0.05
2022-09-25 00:00:00,2022-09-25 01:00:00,14.96,24.95,1.71,1.12,3.54,7.53,19.37,0.45,7.7,0.09,,0.06,0.05,,96.61,1.41,182.5,0.0,736.97,,25.47,0.01
2022-09-25 01:00:00,2022-09-25 02:00:00,12.38,22.45,1.86,0.68,3.28,7.51,19.22,0.45,5.58,0.09,,0.06,0.05,,96.47,1.48,196.37,0.0,736.57,,25.38,0.0
2022-09-25 02:00:00,2022-09-25 03:00:00,17.65,27.49,1.71,0.88,3.27,7.55,19.31,0.45,6.11,0.09,,0.06,0.05,,96.5,1.54,197.32,0.0,736.03,,25.21,0.0
2022-09-25 03:00:00,2022-09-25 04:00:00,15.82,25.82,1.68,1.03,3.4,7.5,19.36,0.45,5.74,0.09,,0.06,0.06,,96.09,2.1,226.44,0.0,735.84,,25.17,0.0
2022-09-25 04:00:00,2022-09-25 05:00:00,16.27,26.27,1.8,0.85,3.33,7.51,19.39,0.46,6.68,0.09,,0.06,0.06,,93.72,1.97,241.07,0.0,736.09,,25.23,0.0
2022-09-25 05:00:00,2022-09-25 06:00:00,16.98,26.96,1.79,1.04,3.52,7.51,19.47,0.47,5.47,0.1,,0.06,0.06,,93.26,1.88,232.41,0.0,736.73,,25.0,0.0
2022-09-25 06:00:00,2022-09-25 07:00:00,16.12,26.15,1.69,1.15,3.53,7.5,20.66,0.52,1.25,0.1,,0.07,0.06,,92.17,1.81,237.26,11.43,737.42,,24.87,0.0
2022-09-25 07:00:00,2022-09-25 08:00:00,22.42,32.24,1.52,1.17,3.31,7.53,21.52,0.48,1.86,0.1,,0.07,0.06,,88.29,1.74,246.84,106.15,738.17,,25.77,0.01
2022-09-25 08:00:00,2022-09-25 09:00:00,22.79,32.79,1.62,1.04,3.33,7.56,20.38,0.5,3.55,0.1,,0.07,0.06,,81.6,2.07,264.57,200.63,738.85,,27.54,0.01
2022-09-25 09:00:00,2022-09-25 10:00:00,24.45,34.41,1.8,0.89,3.38,7.55,19.5,0.51,5.88,0.1,,0.07,0.06,,76.8,2.81,268.26,293.11,739.53,,28.78,0.02
2022-09-25 10:00:00,2022-09-25 11:00:00,22.52,32.52,1.69,1.09,3.45,7.53,19.6,0.49,5.93,0.1,,0.07,0.06,,73.1,2.67,293.5,361.25,739.89,,29.88,0.04
2022-09-25 11:00:00,2022-09-25 12:00:00,21.23,31.27,1.81,0.81,3.3,7.48,19.41,0.47,8.93,0.1,,0.06,0.06,,70.82,2.54,305.3,405.09,739.92,,30.77,0.03
2022-09-25 12:00:00,2022-09-25 13:00:00,19.16,29.22,1.88,0.86,3.47,7.48,19.25,0.46,12.0,0.09,,0.06,0.06,,66.86,2.35,286.68,465.75,739.71,,31.77,0.0
2022-09-25 13:00:00,2022-09-25 14:00:00,20.36,30.33,1.88,0.79,3.4,7.58,19.24,0.46,14.51,0.09,,0.06,0.06,,65.44,2.01,303.4,336.5,739.41,,32.11,0.0
2022-09-25 14:00:00,2022-09-25 15:00:00,21.18,31.16,1.68,1.0,3.4,7.61,19.16,0.47,16.17,0.1,,0.06,0.06,,62.7,1.4,288.03,340.76,739.02,,32.98,0.01
2022-09-25 15:00:00,2022-09-25 16:00:00,20.03,30.07,1.87,0.92,3.5,7.55,19.22,0.5,17.84,0.1,,0.07,0.06,,61.71,0.84,161.4,173.11,738.73,,33.15,0.01
2022-09-25 16:00:00,2022-09-25 17:00:00,20.58,30.57,1.71,0.85,3.25,7.49,19.5,0.6,14.95,0.12,,0.08,0.07,,67.28,0.85,190.73,111.81,738.63,,31.59,0.01
2022-09-25 17:00:00,2022-09-25 18:00:00,18.85,28.9,1.8,1.01,3.52,7.55,20.23,0.61,13.55,0.12,,0.08,0.07,,74.43,2.17,284.57,69.48,739.1,,30.27,0.0
2022-09-25 18:00:00,2022-09-25 19:00:00,21.13,31.07,1.73,0.94,3.33,7.5,20.05,0.58,16.08,0.11,,0.08,0.07,,74.34,2.36,313.73,0.94,739.49,,27.39,0.0
2022-09-25 19:00:00,2022-09-25 20:00:00,12.25,22.51,1.9,0.85,3.51,7.62,19.13,0.78,12.96,0.16,,0.11,0.1,,77.86,0.75,207.7,0.0,739.96,,26.48,0.0
2022-09-25 20:00:00,2022-09-25 21:00:00,17.25,27.1,1.79,0.89,3.37,7.56,19.0,1.23,8.14,0.24,,0.17,0.15,,79.71,0.83,94.75,0.0,740.5,,26.79,0.0
2022-09-25 21:00:00,2022-09-25 22:00:00,32.08,41.66,1.92,0.73,3.4,7.54,18.98,1.45,4.72,0.29,,0.2,0.18,,80.52,0.71,80.25,0.0,740.92,,26.8,0.0
2022-09-25 22:00:00,2022-09-25 23:00:00,42.51,52.51,1.78,0.91,3.4,7.53,19.12,1.41,4.14,0.28,,0.19,0.17,,84.98,0.78,210.04,0.0,741.16,,26.33,0.0
2022-09-25 23:00:00,2022-09-26 00:00:00,36.86,47.23,1.85,1.1,3.67,7.57,19.11,0.86,2.78,0.17,,0.11,0.1,,87.02,1.11,259.94,0.0,741.13,,25.64,0.0
2022-09-26 00:00:00,2022-09-26 01:00:00,,,2.08,0.72,3.67,7.63,18.3,0.67,4.83,0.14,,0.09,0.08,,86.96,0.55,292.85,0.0,741.0,,25.39,0.0
