From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppm),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-01-24 08:00:00,2023-01-24 09:00:00,,,,0.7,,,36.68,0.21,5.15,0.0,,,,,93.78,1.42,182.1,11.7,781.88,13.21,,
2023-01-24 09:00:00,2023-01-24 10:00:00,,,,2.01,,,37.05,0.22,5.18,0.0,,,,,83.99,1.37,202.87,69.01,782.37,15.47,,
2023-01-24 10:00:00,2023-01-24 11:00:00,19.87,31.68,,,,,37.3,0.22,5.22,0.0,,,,,78.92,1.5,206.1,142.81,782.45,16.74,,
2023-01-24 11:00:00,2023-01-24 12:00:00,25.0,35.0,,,,,37.4,0.22,5.29,0.0,,,,,78.11,1.81,194.44,114.46,782.24,16.69,,
2023-01-24 12:00:00,2023-01-24 13:00:00,18.64,20.73,,,,,37.26,0.22,5.23,0.0,,,,,83.01,1.66,206.79,58.45,781.53,15.75,,
2023-01-24 13:00:00,2023-01-24 14:00:00,22.87,28.5,,,,,36.38,0.22,5.29,0.0,,,,,81.82,1.58,202.9,59.8,780.57,15.96,,
2023-01-24 14:00:00,2023-01-24 15:00:00,21.36,32.48,,0.42,,,37.7,0.22,5.29,0.0,,,,,85.98,1.46,193.19,19.47,779.88,15.04,,
2023-01-24 15:00:00,2023-01-24 16:00:00,18.28,27.43,,1.88,,,36.59,0.22,5.15,0.0,,,,,91.5,0.95,200.83,0.0,779.58,13.99,,
2023-01-24 16:00:00,2023-01-24 17:00:00,27.0,29.0,,1.79,0.6,,37.43,0.22,5.36,0.0,,,,,90.24,0.97,218.03,1.56,779.47,14.59,,
2023-01-24 17:00:00,2023-01-24 18:00:00,26.49,43.52,,2.83,,,38.9,0.22,5.45,0.0,,,,,90.77,1.29,178.54,0.0,779.81,13.97,,
2023-01-24 18:00:00,2023-01-24 19:00:00,26.0,45.18,,3.81,1.65,,38.41,0.22,5.08,0.0,,,,,91.15,0.98,171.91,0.0,780.28,13.71,,
2023-01-24 19:00:00,2023-01-24 20:00:00,26.0,36.28,,3.83,,,37.37,0.22,5.1,0.0,,,,,92.88,1.27,173.72,0.0,780.94,13.35,,
2023-01-24 20:00:00,2023-01-24 21:00:00,24.72,39.5,,1.81,,,37.34,0.22,5.21,0.0,,,,,89.5,1.18,170.25,0.0,781.36,13.44,,
2023-01-24 21:00:00,2023-01-24 22:00:00,17.7,36.14,1.12,4.48,3.89,,37.06,0.22,5.6,0.0,,,,,90.91,0.91,163.2,0.0,781.75,12.93,,
2023-01-24 22:00:00,2023-01-24 23:00:00,27.72,39.45,,0.86,,,37.33,0.22,4.97,0.0,,,,,93.2,1.24,156.22,0.0,781.65,13.0,,
2023-01-24 23:00:00,2023-01-25 00:00:00,19.0,23.0,,,,,37.19,0.22,5.22,0.0,,,,,94.3,1.27,172.03,0.0,781.45,12.49,,
2023-01-25 00:00:00,2023-01-25 01:00:00,,,,,,,37.06,0.21,5.37,0.0,,,,,93.17,1.28,171.92,0.0,781.0,12.19,,
2023-01-25 01:00:00,2023-01-25 02:00:00,20.52,31.54,,,,,37.28,0.21,5.15,0.0,,,,,92.87,0.74,144.16,0.0,780.54,11.48,,
2023-01-25 02:00:00,2023-01-25 03:00:00,21.13,31.22,0.07,,,,37.39,0.22,5.39,0.0,,,,,93.44,0.49,159.69,0.0,780.02,10.32,,
2023-01-25 03:00:00,2023-01-25 04:00:00,19.39,38.11,2.7,,3.07,,37.41,0.22,5.28,0.0,,,,,94.24,0.52,145.24,0.0,779.75,10.14,,
2023-01-25 04:00:00,2023-01-25 05:00:00,15.85,38.43,1.01,,,,37.34,0.22,5.25,0.0,,,,,93.8,0.41,150.45,0.0,779.78,10.02,,
2023-01-25 05:00:00,2023-01-25 06:00:00,8.77,31.99,7.6,,7.09,,37.21,0.22,5.28,0.0,,,,,94.55,0.43,145.63,0.0,779.88,9.38,,
2023-01-25 06:00:00,2023-01-25 07:00:00,14.51,48.99,23.29,5.88,21.55,,37.12,0.22,5.24,0.0,,,,,94.89,0.46,149.99,0.0,780.3,8.87,,
2023-01-25 07:00:00,2023-01-25 08:00:00,22.98,87.47,65.99,6.96,57.37,,37.41,0.23,5.28,0.0,,,,,95.59,0.41,143.6,0.0,780.83,9.11,,
2023-01-25 08:00:00,2023-01-25 09:00:00,67.35,162.73,78.78,11.1,69.89,,36.46,0.23,5.5,0.0,,,,,85.87,0.56,129.7,31.79,781.28,13.46,,
2023-01-25 09:00:00,2023-01-25 10:00:00,138.0,216.0,25.65,2.03,21.88,,38.12,0.22,5.41,0.0,,,,,62.16,0.95,231.64,99.51,781.55,18.76,,
2023-01-25 10:00:00,2023-01-25 11:00:00,20.65,48.37,0.6,2.01,0.79,,37.8,0.22,5.31,0.0,,,,,54.37,1.44,248.09,144.14,781.63,20.48,,
2023-01-25 11:00:00,2023-01-25 12:00:00,23.72,33.29,0.64,3.72,1.83,,37.28,0.23,5.22,0.0,,,,,54.37,2.2,238.14,143.04,781.28,20.17,,
2023-01-25 12:00:00,2023-01-25 13:00:00,15.51,29.32,,5.8,1.78,,37.04,0.23,5.45,0.0,,,,,64.26,2.23,261.52,72.56,780.73,18.91,,
2023-01-25 13:00:00,2023-01-25 14:00:00,20.18,37.14,0.01,7.62,3.4,,37.83,0.23,5.39,0.0,,,,,65.51,2.15,268.32,50.73,780.09,18.35,,
2023-01-25 14:00:00,2023-01-25 15:00:00,28.0,35.07,0.39,6.51,3.32,,38.02,0.22,5.43,0.0,,,,,65.12,2.31,277.28,67.65,779.55,18.47,,
2023-01-25 15:00:00,2023-01-25 16:00:00,28.0,39.0,2.13,6.29,3.14,,37.92,0.22,5.28,0.0,,,,,62.22,2.71,279.42,67.0,779.37,18.4,,
2023-01-25 16:00:00,2023-01-25 17:00:00,27.75,39.64,0.4,5.9,2.29,,37.44,0.22,5.11,0.0,,,,,52.12,2.4,276.93,50.27,779.54,18.62,,
2023-01-25 17:00:00,2023-01-25 18:00:00,26.25,42.86,0.18,6.95,2.23,,37.57,0.22,5.38,0.0,,,,,53.98,2.05,293.37,6.35,779.84,17.54,,
2023-01-25 18:00:00,2023-01-25 19:00:00,28.64,50.12,1.89,12.49,6.87,,37.5,0.22,5.31,0.0,,,,,69.27,0.96,264.79,0.0,780.39,14.2,,
2023-01-25 19:00:00,2023-01-25 20:00:00,35.22,69.22,16.55,29.02,28.89,,37.15,0.22,5.38,0.0,,,,,83.42,0.56,212.35,0.0,781.04,12.63,,
2023-01-25 20:00:00,2023-01-25 21:00:00,54.73,98.22,17.85,27.48,29.14,,37.14,0.23,5.25,0.0,,,,,87.69,0.56,153.15,0.0,781.65,11.92,,
2023-01-25 21:00:00,2023-01-25 22:00:00,82.27,133.17,13.8,21.86,22.86,,37.15,0.22,5.25,0.0,,,,,90.83,0.55,154.66,0.0,782.03,11.3,,
2023-01-25 22:00:00,2023-01-25 23:00:00,48.04,81.3,15.11,13.84,14.98,,36.5,0.22,5.33,0.0,,,,,84.22,1.08,156.54,0.0,782.02,10.09,,
2023-01-25 23:00:00,2023-01-26 00:00:00,33.38,61.47,,7.49,2.02,,36.67,0.21,5.84,0.0,,,,,73.77,0.46,173.22,0.0,781.63,8.05,,
2023-01-26 00:00:00,2023-01-26 01:00:00,22.13,51.14,1.97,9.06,4.58,,37.15,0.22,5.35,0.0,,,,,73.43,0.43,178.78,0.0,781.05,6.88,,
2023-01-26 01:00:00,2023-01-26 02:00:00,21.59,47.36,2.21,8.73,4.58,,37.12,0.22,5.29,0.0,,,,,74.56,0.44,182.1,0.0,780.43,6.5,,
2023-01-26 02:00:00,2023-01-26 03:00:00,13.7,48.9,,4.64,0.88,,37.26,0.22,5.15,0.0,,,,,74.47,0.41,156.25,0.0,779.79,6.3,,
2023-01-26 03:00:00,2023-01-26 04:00:00,25.13,63.0,0.44,3.11,2.06,,37.23,0.22,5.37,0.0,,,,,77.1,0.45,189.7,0.0,779.45,6.03,,
2023-01-26 04:00:00,2023-01-26 05:00:00,25.61,58.98,0.1,2.93,1.75,,37.46,0.22,5.41,0.0,,,,,80.17,0.5,213.26,0.0,779.43,5.84,,
2023-01-26 05:00:00,2023-01-26 06:00:00,23.13,48.92,7.81,7.08,9.8,,37.43,0.23,5.59,0.0,,,,,67.22,1.01,217.33,0.0,779.46,8.1,,
2023-01-26 06:00:00,2023-01-26 07:00:00,22.08,55.88,,1.07,,,37.38,0.27,5.25,0.0,,,,,45.57,1.38,169.97,0.0,779.93,12.32,,
2023-01-26 07:00:00,2023-01-26 08:00:00,10.15,19.49,,1.17,,,37.42,0.29,5.43,0.0,,,,,45.98,1.63,171.47,0.0,780.44,12.87,,
2023-01-26 08:00:00,2023-01-26 09:00:00,18.65,37.08,,6.18,0.8,,37.25,0.32,5.25,0.0,,,,,36.56,1.17,175.56,22.34,781.35,14.16,,
2023-01-26 09:00:00,2023-01-26 10:00:00,21.85,39.5,,6.5,0.64,,37.51,0.35,5.28,0.0,,,,,29.72,1.67,195.43,104.5,781.94,16.78,,
2023-01-26 10:00:00,2023-01-26 11:00:00,13.48,32.28,,2.82,,,37.53,0.37,5.46,0.0,,,,,28.47,1.32,240.44,159.92,782.08,19.46,,
2023-01-26 11:00:00,2023-01-26 12:00:00,9.49,23.43,,0.22,,,37.71,0.38,5.06,0.0,,,,,29.37,1.35,239.6,182.25,781.68,20.43,,
2023-01-26 12:00:00,2023-01-26 13:00:00,7.44,15.52,,,,,37.56,0.38,5.27,0.0,,,,,34.56,1.69,218.98,135.99,780.89,19.78,,
2023-01-26 13:00:00,2023-01-26 14:00:00,16.62,22.07,,,,,37.47,0.37,5.28,0.0,,,,,38.02,1.85,209.5,179.89,780.09,19.75,,
2023-01-26 14:00:00,2023-01-26 15:00:00,14.77,26.87,,,,,37.84,0.35,5.28,0.0,,,,,42.81,1.56,210.54,151.67,779.38,20.18,,
2023-01-26 15:00:00,2023-01-26 16:00:00,21.92,32.35,,,,,37.59,0.31,5.02,0.0,,,,,48.95,1.6,203.75,94.26,779.02,19.65,,
2023-01-26 16:00:00,2023-01-26 17:00:00,35.41,44.68,,1.46,,,37.72,0.29,5.33,0.0,,,,,59.1,1.26,235.92,25.31,779.31,18.0,,
2023-01-26 17:00:00,2023-01-26 18:00:00,46.19,62.86,,4.9,,,37.47,0.28,5.4,0.0,,,,,67.31,1.07,212.99,2.52,779.87,16.66,,
2023-01-26 18:00:00,2023-01-26 19:00:00,56.66,84.68,,9.25,1.53,,37.3,0.29,5.21,0.0,,,,,75.9,0.79,169.68,0.0,780.6,14.38,,
2023-01-26 19:00:00,2023-01-26 20:00:00,67.62,98.64,9.73,26.56,21.95,,37.29,0.31,5.18,0.0,,,,,77.82,0.45,177.98,0.0,781.25,13.04,,
2023-01-26 20:00:00,2023-01-26 21:00:00,65.26,108.8,36.18,34.02,47.51,,37.22,0.33,5.19,0.0,,,,,82.44,0.35,182.46,0.0,781.9,11.36,,
2023-01-26 21:00:00,2023-01-26 22:00:00,69.05,141.7,63.05,26.69,65.45,,37.12,0.34,5.45,0.0,,,,,84.78,0.36,180.83,0.0,782.27,9.99,,
2023-01-26 22:00:00,2023-01-26 23:00:00,78.82,146.43,42.72,23.42,47.25,,37.08,0.38,5.01,0.0,,,,,78.94,0.41,154.4,0.0,782.14,8.91,,
2023-01-26 23:00:00,2023-01-27 00:00:00,48.57,98.65,27.72,20.34,33.36,,37.01,0.4,5.25,0.0,,,,,71.34,0.36,144.71,0.0,781.74,7.66,,
2023-01-27 00:00:00,2023-01-27 01:00:00,31.09,82.2,10.33,16.93,17.4,,36.99,0.42,5.12,0.0,,,,,63.57,0.36,129.58,0.0,781.22,6.97,,
2023-01-27 01:00:00,2023-01-27 02:00:00,23.59,52.72,2.27,11.81,7.82,,37.05,0.44,5.14,0.0,,,,,61.39,0.4,177.88,0.0,780.6,6.64,,
2023-01-27 02:00:00,2023-01-27 03:00:00,14.13,45.43,0.65,6.94,3.47,,37.12,0.45,5.4,0.0,,,,,59.28,0.36,161.19,0.0,779.97,6.35,,
2023-01-27 03:00:00,2023-01-27 04:00:00,15.0,37.07,,8.62,3.75,,37.0,0.45,5.14,0.0,,,,,57.25,0.43,179.67,0.0,779.66,6.2,,
2023-01-27 04:00:00,2023-01-27 05:00:00,14.74,39.05,0.01,6.73,6.87,,37.41,0.48,5.42,0.0,,,,,57.81,0.39,171.44,0.0,779.68,5.75,,
2023-01-27 05:00:00,2023-01-27 06:00:00,13.51,35.85,9.47,20.92,15.78,,37.16,0.49,5.22,0.0,,,,,58.9,0.42,122.25,0.0,779.91,5.36,,
2023-01-27 06:00:00,2023-01-27 07:00:00,19.09,65.83,21.69,23.55,30.16,,37.23,0.49,5.22,0.0,,,,,60.95,0.45,176.38,0.0,780.42,5.12,,
2023-01-27 07:00:00,2023-01-27 08:00:00,36.58,147.53,42.21,34.37,52.61,,37.31,0.49,5.24,0.0,,,,,61.79,0.42,169.78,0.0,781.14,5.49,,
2023-01-27 08:00:00,2023-01-27 09:00:00,61.0,234.0,55.05,32.18,61.87,,37.3,0.49,5.33,0.0,,,,,51.98,0.51,97.4,1.05,781.59,7.76,,
2023-01-27 09:00:00,2023-01-27 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-27 10:00:00,2023-01-27 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-27 11:00:00,2023-01-27 12:00:00,25.4,50.4,,5.25,1.54,,37.2,0.78,5.14,0.0,,,,,62.36,1.29,230.18,158.69,785.88,18.21,,
2023-01-27 12:00:00,2023-01-27 13:00:00,17.64,25.85,,1.35,,,34.52,0.23,5.31,0.0,,,,,22.06,1.47,219.94,154.26,781.06,20.59,,
2023-01-27 13:00:00,2023-01-27 14:00:00,14.39,23.03,,1.25,,,35.27,0.23,5.22,0.0,,,,,22.21,1.44,210.09,189.14,780.2,21.22,,
2023-01-27 14:00:00,2023-01-27 15:00:00,18.41,35.3,,3.15,,,35.96,0.23,5.33,0.0,,,,,29.75,1.64,196.68,153.59,779.54,21.12,,
2023-01-27 15:00:00,2023-01-27 16:00:00,29.3,44.12,,11.14,2.57,,36.27,0.23,5.22,0.0,,,,,42.11,2.42,264.3,99.11,779.27,20.55,,
2023-01-27 16:00:00,2023-01-27 17:00:00,38.65,60.52,,8.84,1.3,,37.06,0.23,5.21,0.0,,,,,43.28,1.84,247.31,49.38,779.55,19.71,,
2023-01-27 17:00:00,2023-01-27 18:00:00,43.52,64.08,1.0,18.73,8.89,,36.96,0.22,5.01,0.0,,,,,34.64,1.98,281.03,8.71,780.03,18.36,,
2023-01-27 18:00:00,2023-01-27 19:00:00,47.38,60.47,0.35,23.67,11.26,,36.73,0.23,5.25,0.0,,,,,59.73,0.85,220.46,0.0,780.66,14.63,,
2023-01-27 19:00:00,2023-01-27 20:00:00,51.7,78.78,10.16,35.08,26.86,,36.93,0.23,5.39,0.0,,,,,74.03,0.48,204.22,0.0,781.32,12.68,,
2023-01-27 20:00:00,2023-01-27 21:00:00,63.89,104.98,28.14,37.52,42.8,,36.82,0.23,5.13,0.0,,,,,75.45,0.48,161.88,0.0,781.99,11.97,,
2023-01-27 21:00:00,2023-01-27 22:00:00,68.17,120.83,17.55,36.3,33.58,,36.76,0.23,5.62,0.0,,,,,75.38,0.66,217.74,0.0,782.21,10.48,,
2023-01-27 22:00:00,2023-01-27 23:00:00,57.3,116.07,21.93,32.8,35.25,,36.85,0.23,5.28,0.0,,,,,69.03,0.52,154.37,0.0,781.85,8.85,,
2023-01-27 23:00:00,2023-01-28 00:00:00,62.17,116.52,15.4,24.13,25.36,,36.69,0.23,5.22,0.0,,,,,56.0,0.41,177.59,0.0,781.27,7.54,,
2023-01-28 00:00:00,2023-01-28 01:00:00,33.78,72.37,6.09,15.68,13.29,,36.83,0.22,5.23,0.0,,,,,54.51,0.44,167.58,0.0,780.8,6.85,,
2023-01-28 01:00:00,2023-01-28 02:00:00,17.27,47.45,2.56,8.92,3.62,,36.85,0.26,5.42,0.0,,,,,53.7,0.35,156.51,0.0,780.29,6.8,,
2023-01-28 02:00:00,2023-01-28 03:00:00,7.3,33.17,,4.56,,,37.21,0.32,5.42,0.0,,,,,55.24,0.33,142.17,0.0,779.7,6.75,,
2023-01-28 03:00:00,2023-01-28 04:00:00,15.11,43.33,,3.57,,,37.17,0.38,5.27,0.0,,,,,57.92,0.38,181.24,0.0,779.48,6.26,,
2023-01-28 04:00:00,2023-01-28 05:00:00,9.13,48.53,,4.44,,,37.27,0.43,5.26,0.0,,,,,58.26,0.34,162.04,0.0,779.41,5.74,,
2023-01-28 05:00:00,2023-01-28 06:00:00,11.57,42.42,9.98,21.01,18.83,,37.31,0.48,5.19,0.0,,,,,56.95,0.54,163.61,0.0,779.65,5.52,,
2023-01-28 06:00:00,2023-01-28 07:00:00,24.09,79.0,36.44,27.58,44.29,,37.37,0.49,5.14,0.0,,,,,59.8,0.46,203.34,0.0,780.03,5.03,,
2023-01-28 07:00:00,2023-01-28 08:00:00,41.13,150.92,84.25,36.09,87.71,,37.17,0.54,5.09,0.0,,,,,60.3,0.43,198.52,0.0,780.59,5.24,,
2023-01-28 08:00:00,2023-01-28 09:00:00,60.17,221.07,58.15,37.58,67.24,,37.23,0.59,5.45,0.0,,,,,43.8,0.57,119.01,30.59,781.13,10.46,,
2023-01-28 09:00:00,2023-01-28 10:00:00,45.95,141.2,38.92,28.36,46.7,,37.54,0.61,5.29,0.0,,,,,17.66,1.85,288.75,105.37,781.52,18.96,,
2023-01-28 10:00:00,2023-01-28 11:00:00,29.39,96.97,9.32,16.92,13.84,,37.73,0.66,5.37,0.0,,,,,16.32,1.31,239.36,153.34,781.55,20.72,,
2023-01-28 11:00:00,2023-01-28 12:00:00,13.28,38.35,,10.66,1.61,,36.89,0.65,5.53,0.0,,,,,21.52,1.63,241.37,186.14,781.26,20.6,,
2023-01-28 12:00:00,2023-01-28 13:00:00,20.57,35.35,,11.94,1.69,,37.48,0.62,5.4,0.0,,,,,19.72,2.49,238.0,150.07,780.55,19.98,,
2023-01-28 13:00:00,2023-01-28 14:00:00,11.26,31.7,,16.73,5.22,,37.58,0.64,5.12,0.0,,,,,27.9,2.21,248.78,186.07,779.66,20.42,,
2023-01-28 14:00:00,2023-01-28 15:00:00,15.74,31.77,,4.91,,,37.51,0.61,5.12,0.0,,,,,39.85,1.46,245.97,151.34,778.9,20.04,,
2023-01-28 15:00:00,2023-01-28 16:00:00,31.65,46.62,,2.25,,,37.6,0.62,5.51,0.0,,,,,33.95,1.4,225.82,107.33,778.66,19.35,,
2023-01-28 16:00:00,2023-01-28 17:00:00,17.43,39.08,,0.29,,,37.41,0.64,5.22,0.0,,,,,36.26,1.4,231.18,51.76,778.97,17.97,,
2023-01-28 17:00:00,2023-01-28 18:00:00,26.48,44.3,,4.06,,,37.51,0.64,5.33,0.0,,,,,39.48,0.97,241.12,6.11,779.31,17.04,,
2023-01-28 18:00:00,2023-01-28 19:00:00,24.96,51.82,0.49,18.09,6.21,,37.23,0.66,5.18,0.0,,,,,48.7,0.89,195.82,0.0,779.92,13.57,,
2023-01-28 19:00:00,2023-01-28 20:00:00,42.18,79.55,65.41,52.77,81.3,,37.14,0.69,5.42,0.0,,,,,54.04,0.5,185.09,0.0,780.49,10.48,,
2023-01-28 20:00:00,2023-01-28 21:00:00,72.48,153.62,125.12,52.77,129.8,,37.0,0.64,5.44,0.0,,,,,54.8,0.38,158.62,0.0,781.11,8.78,,
2023-01-28 21:00:00,2023-01-28 22:00:00,84.82,181.6,78.17,37.2,83.34,,37.73,0.61,5.53,0.0,,,,,54.5,0.53,180.98,0.0,781.42,7.88,,
2023-01-28 22:00:00,2023-01-28 23:00:00,55.56,136.42,50.99,35.3,60.22,,37.14,0.58,5.43,0.0,,,,,59.3,0.42,189.35,0.0,781.09,6.89,,
2023-01-28 23:00:00,2023-01-29 00:00:00,45.74,103.44,28.76,29.86,39.25,,36.83,0.56,5.07,0.0,,,,,61.59,0.57,233.57,0.0,780.59,6.19,,
2023-01-29 00:00:00,2023-01-29 01:00:00,41.39,77.01,11.17,19.57,19.5,,37.05,0.51,5.38,0.0,,,,,61.47,0.56,222.79,0.0,779.96,5.7,,
2023-01-29 01:00:00,2023-01-29 02:00:00,23.09,52.83,2.88,14.4,8.8,,37.28,0.55,5.28,0.0,,,,,63.49,0.72,247.09,0.0,779.18,5.56,,
2023-01-29 02:00:00,2023-01-29 03:00:00,15.8,40.0,,6.8,2.92,,37.47,0.53,5.21,0.0,,,,,63.95,0.64,238.14,0.0,778.5,5.54,,
2023-01-29 03:00:00,2023-01-29 04:00:00,8.28,25.9,5.02,9.44,7.31,,37.39,0.49,5.38,0.0,,,,,58.83,0.53,222.61,0.0,778.15,5.77,,
2023-01-29 04:00:00,2023-01-29 05:00:00,10.4,42.6,,6.98,2.38,,37.49,0.46,5.32,0.0,,,,,56.48,0.51,215.69,0.0,778.17,5.71,,
2023-01-29 05:00:00,2023-01-29 06:00:00,12.61,48.93,6.48,16.75,10.17,,37.6,0.45,4.89,0.0,,,,,53.87,0.48,152.68,0.0,778.39,5.94,,
2023-01-29 06:00:00,2023-01-29 07:00:00,11.96,52.12,15.35,20.18,23.2,,37.36,0.41,5.32,0.0,,,,,56.65,0.48,142.2,0.0,779.1,5.88,,
2023-01-29 07:00:00,2023-01-29 08:00:00,27.13,112.23,29.63,26.18,37.62,,37.47,0.42,5.19,0.0,,,,,61.59,0.4,169.58,0.0,779.7,6.13,,
2023-01-29 08:00:00,2023-01-29 09:00:00,40.22,149.8,45.6,24.02,49.81,,37.49,0.42,5.13,0.0,,,,,46.57,1.04,192.29,32.01,780.12,10.91,,
2023-01-29 09:00:00,2023-01-29 10:00:00,32.32,148.1,3.91,6.41,5.47,,37.66,0.4,5.23,0.0,,,,,26.76,2.29,292.53,107.58,780.57,17.07,,
2023-01-29 10:00:00,2023-01-29 11:00:00,14.52,41.95,,6.44,1.34,,37.92,0.36,5.06,0.0,,,,,26.91,2.4,294.29,158.04,780.61,18.37,,
2023-01-29 11:00:00,2023-01-29 12:00:00,17.09,43.37,,6.24,0.41,,37.71,0.35,5.32,0.0,,,,,26.35,2.28,268.16,191.16,780.21,18.64,,
2023-01-29 12:00:00,2023-01-29 13:00:00,11.91,23.0,,9.19,1.54,,37.74,0.31,5.15,0.0,,,,,27.73,2.2,258.55,150.49,779.39,19.85,,
2023-01-29 13:00:00,2023-01-29 14:00:00,17.47,21.48,,6.8,0.44,,37.8,0.28,5.07,0.0,,,,,31.57,2.34,281.29,179.09,778.72,20.31,,
2023-01-29 14:00:00,2023-01-29 15:00:00,14.39,17.73,,7.55,1.71,,37.88,0.27,5.21,0.0,,,,,34.91,2.75,293.25,159.09,778.21,20.03,,
2023-01-29 15:00:00,2023-01-29 16:00:00,17.52,26.2,,7.64,0.93,,38.0,0.25,5.25,0.0,,,,,39.91,2.68,282.24,74.57,777.89,19.04,,
2023-01-29 16:00:00,2023-01-29 17:00:00,21.52,35.73,,8.71,1.55,,37.62,0.23,5.42,0.0,,,,,44.32,2.42,298.5,44.76,778.03,18.34,,
2023-01-29 17:00:00,2023-01-29 18:00:00,26.7,42.43,,8.81,1.63,,37.65,0.23,5.39,0.0,,,,,52.79,1.67,283.31,1.6,778.48,16.26,,
2023-01-29 18:00:00,2023-01-29 19:00:00,41.27,49.85,25.51,23.47,20.79,,37.45,0.22,5.35,0.0,,,,,64.39,0.59,164.72,0.0,779.07,13.91,,
2023-01-29 19:00:00,2023-01-29 20:00:00,63.0,78.9,20.1,36.03,35.49,,37.39,0.23,5.44,0.0,,,,,71.49,0.69,171.15,0.0,779.77,11.72,,
2023-01-29 20:00:00,2023-01-29 21:00:00,61.7,101.37,1.88,9.68,7.29,,36.85,0.22,5.43,0.0,,,,,83.83,1.86,169.86,0.0,780.68,11.19,,
2023-01-29 21:00:00,2023-01-29 22:00:00,53.78,79.05,,0.01,,,36.75,0.22,5.5,0.0,,,,,85.3,1.79,168.67,0.0,781.31,11.12,,
2023-01-29 22:00:00,2023-01-29 23:00:00,57.56,71.36,,,,,37.18,0.23,5.39,0.0,,,,,86.65,1.54,165.38,0.0,781.17,10.95,,
2023-01-29 23:00:00,2023-01-30 00:00:00,48.0,67.31,,5.92,0.52,,37.33,0.22,5.0,0.0,,,,,86.93,0.64,136.0,0.0,780.75,9.89,,
2023-01-30 00:00:00,2023-01-30 01:00:00,48.26,61.22,,7.05,3.06,,37.62,0.22,5.25,0.0,,,,,89.14,0.69,174.21,0.0,780.29,9.15,,
2023-01-30 01:00:00,2023-01-30 02:00:00,49.61,60.72,,0.51,,,37.45,0.23,5.09,0.0,,,,,89.01,0.84,179.87,0.0,779.65,9.98,,
2023-01-30 02:00:00,2023-01-30 03:00:00,47.4,60.55,,5.09,1.78,,37.38,0.22,5.3,0.0,,,,,90.44,0.52,170.87,0.0,779.03,8.86,,
2023-01-30 03:00:00,2023-01-30 04:00:00,48.67,72.02,,3.04,,,37.47,0.22,5.5,0.0,,,,,88.91,0.95,122.02,0.0,778.8,9.88,,
2023-01-30 04:00:00,2023-01-30 05:00:00,41.17,59.2,,4.87,4.53,,37.27,0.22,5.28,0.0,,,,,90.22,0.46,181.2,0.0,778.83,8.05,,
2023-01-30 05:00:00,2023-01-30 06:00:00,48.22,74.53,5.61,9.66,8.99,,37.08,0.22,5.12,0.0,,,,,92.21,0.7,228.55,0.0,779.05,7.05,,
2023-01-30 06:00:00,2023-01-30 07:00:00,43.26,65.9,21.81,21.65,29.24,,37.26,0.22,5.38,0.0,,,,,86.89,0.97,244.43,0.0,779.46,7.33,,
2023-01-30 07:00:00,2023-01-30 08:00:00,40.73,71.98,8.57,9.36,14.03,,37.26,0.22,5.39,0.0,,,,,46.77,1.74,155.69,0.0,780.17,11.57,,
2023-01-30 08:00:00,2023-01-30 09:00:00,14.15,45.82,,4.81,,,37.31,0.21,5.13,0.0,,,,,54.69,1.99,164.64,25.3,780.75,13.87,,
2023-01-30 09:00:00,2023-01-30 10:00:00,22.13,56.87,,3.45,,,37.44,0.22,5.26,0.0,,,,,62.36,1.52,193.73,91.35,781.29,16.57,,
2023-01-30 10:00:00,2023-01-30 11:00:00,22.09,57.18,,2.25,,,37.24,0.22,5.14,0.0,,,,,62.32,1.67,221.75,134.81,781.51,17.96,,
2023-01-30 11:00:00,2023-01-30 12:00:00,16.49,43.2,,2.8,,,37.28,0.22,5.22,0.0,,,,,62.32,1.61,219.43,170.75,781.37,18.77,,
2023-01-30 12:00:00,2023-01-30 13:00:00,19.48,28.35,,0.5,,,37.41,0.22,5.18,0.0,,,,,68.58,1.23,214.54,73.1,780.9,17.58,,
2023-01-30 13:00:00,2023-01-30 14:00:00,17.3,26.87,,,,,37.36,0.22,5.35,0.0,,,,,71.58,1.12,251.75,34.51,780.24,17.06,,
2023-01-30 14:00:00,2023-01-30 15:00:00,25.87,28.92,,,,,38.08,0.22,5.39,0.0,,,,,74.01,1.13,246.95,29.45,779.76,17.15,,
2023-01-30 15:00:00,2023-01-30 16:00:00,29.7,43.2,,0.27,,,37.77,0.22,5.26,0.0,,,,,78.67,1.06,231.48,8.75,779.63,16.49,,
2023-01-30 16:00:00,2023-01-30 17:00:00,33.87,46.0,,4.35,2.27,,37.69,0.22,5.57,0.0,,,,,79.65,1.76,233.56,19.82,779.77,16.6,,
