From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),AT (degree C),RF (mm)
2022-04-07 08:00:00,2022-04-07 09:00:00,25.28,37.65,13.12,9.96,23.08,1.04,0.7,13.25,11.22,0.65,151.1,824.31,,
2022-04-07 09:00:00,2022-04-07 10:00:00,21.41,32.7,13.03,9.99,23.02,1.04,0.7,15.75,11.2,1.62,127.06,819.31,,
2022-04-07 10:00:00,2022-04-07 11:00:00,25.84,37.62,13.06,9.98,23.04,0.96,0.66,24.5,11.23,2.93,122.01,818.93,,
2022-04-07 11:00:00,2022-04-07 12:00:00,13.96,21.02,13.05,9.98,23.03,0.96,0.59,30.5,11.21,4.23,117.98,818.56,,
2022-04-07 12:00:00,2022-04-07 13:00:00,16.33,24.82,12.92,9.91,22.84,0.91,0.56,40.75,11.17,3.45,131.67,819.69,,
2022-04-07 13:00:00,2022-04-07 14:00:00,17.47,26.38,13.04,9.88,22.92,0.99,0.55,43.75,11.25,3.8,137.23,820.15,,
2022-04-07 14:00:00,2022-04-07 15:00:00,23.8,35.68,12.9,9.93,22.84,0.97,0.75,37.75,11.25,3.85,127.19,819.28,,
2022-04-07 15:00:00,2022-04-07 16:00:00,51.52,88.72,13.07,9.98,23.05,1.04,0.75,33.25,11.25,3.58,123.06,818.92,,
2022-04-07 16:00:00,2022-04-07 17:00:00,29.6,51.56,13.02,9.84,22.86,0.91,0.73,38.0,11.24,3.3,125.95,819.18,,
2022-04-07 17:00:00,2022-04-07 18:00:00,7.08,9.81,12.95,9.8,22.75,0.84,0.72,33.0,11.26,1.37,126.78,820.59,,
2022-04-07 18:00:00,2022-04-07 19:00:00,64.18,103.69,13.12,9.94,23.05,1.04,0.72,33.25,11.24,0.9,137.26,821.2,,
2022-04-07 19:00:00,2022-04-07 20:00:00,25.15,37.05,13.05,10.02,23.08,1.05,0.71,33.25,11.23,0.69,135.73,820.28,,
2022-04-07 20:00:00,2022-04-07 21:00:00,17.12,26.19,12.98,9.96,22.94,1.04,0.62,29.75,11.21,0.53,213.27,825.64,,
2022-04-07 21:00:00,2022-04-07 22:00:00,31.62,47.91,13.0,9.91,22.91,0.95,0.55,30.25,11.24,0.79,99.71,816.84,,
2022-04-07 22:00:00,2022-04-07 23:00:00,58.04,85.52,12.99,9.98,22.98,0.95,0.56,32.0,11.24,0.83,115.17,818.26,,
2022-04-07 23:00:00,2022-04-08 00:00:00,54.97,78.13,12.9,10.02,22.92,0.96,0.62,67.33,11.28,0.91,121.58,818.7,,
2022-04-08 00:00:00,2022-04-08 01:00:00,21.49,30.85,13.05,9.88,22.94,1.01,0.56,31.0,11.26,0.74,151.6,820.67,,
2022-04-08 01:00:00,2022-04-08 02:00:00,18.7,28.03,12.99,10.0,22.99,0.96,0.55,30.0,11.27,1.15,237.02,828.75,,
2022-04-08 02:00:00,2022-04-08 03:00:00,11.92,19.0,13.04,9.96,23.01,1.06,0.51,32.5,11.22,1.06,255.23,830.78,,
2022-04-08 03:00:00,2022-04-08 04:00:00,5.88,9.32,12.99,9.88,22.87,0.92,0.58,28.0,11.24,0.56,261.66,829.33,,
2022-04-08 04:00:00,2022-04-08 05:00:00,7.78,12.06,12.95,9.97,22.93,1.0,0.58,23.5,11.27,0.43,186.38,824.77,,
2022-04-08 05:00:00,2022-04-08 06:00:00,19.59,30.46,13.01,10.0,23.01,1.04,0.78,20.5,11.26,0.56,169.56,823.16,,
2022-04-08 06:00:00,2022-04-08 07:00:00,22.53,34.58,12.98,9.97,22.95,1.0,0.8,20.25,11.21,0.4,186.09,825.04,,
2022-04-08 07:00:00,2022-04-08 08:00:00,22.5,34.75,13.09,10.03,23.11,1.05,0.84,18.5,11.28,0.24,264.68,827.84,,
2022-04-08 08:00:00,2022-04-08 09:00:00,40.28,57.91,12.95,10.02,22.96,1.01,1.0,15.75,11.38,0.25,202.58,825.77,,
2022-04-08 09:00:00,2022-04-08 10:00:00,36.24,52.01,12.96,10.04,23.0,1.0,0.97,17.5,11.09,0.62,180.0,823.73,,
2022-04-08 10:00:00,2022-04-08 11:00:00,116.55,161.53,13.02,9.93,22.95,1.03,0.95,27.25,11.05,2.3,123.08,818.88,,
2022-04-08 11:00:00,2022-04-08 12:00:00,14.9,22.57,13.07,9.98,23.05,1.06,0.69,35.0,11.06,2.93,124.86,819.05,,
2022-04-08 12:00:00,2022-04-08 13:00:00,14.4,22.51,13.14,9.96,23.1,1.04,0.63,37.75,11.05,3.43,131.09,819.62,,
2022-04-08 13:00:00,2022-04-08 14:00:00,93.78,140.0,13.0,9.91,22.92,0.99,0.56,40.75,11.08,4.13,136.96,820.12,,
2022-04-08 14:00:00,2022-04-08 15:00:00,71.22,106.44,13.13,10.0,23.12,1.06,0.46,37.0,11.08,4.05,131.13,819.56,,
2022-04-08 15:00:00,2022-04-08 16:00:00,19.32,30.42,13.03,9.93,22.95,1.04,0.43,33.5,11.07,3.6,125.83,819.16,,
2022-04-08 16:00:00,2022-04-08 17:00:00,39.16,67.05,12.87,9.99,22.86,0.91,0.44,29.0,11.01,3.32,125.33,819.11,,
2022-04-08 17:00:00,2022-04-08 18:00:00,30.5,65.61,13.0,10.0,23.01,0.99,0.46,23.25,11.01,3.21,124.79,819.02,,
2022-04-08 18:00:00,2022-04-08 19:00:00,8.85,17.88,12.91,9.93,22.84,0.89,0.45,24.0,11.06,2.67,132.0,819.68,,
2022-04-08 19:00:00,2022-04-08 20:00:00,9.51,19.89,13.05,10.02,23.07,0.99,0.52,24.75,11.12,2.62,121.0,818.87,,
2022-04-08 20:00:00,2022-04-08 21:00:00,7.73,10.46,12.96,10.05,23.02,1.01,0.76,24.5,11.09,2.62,126.12,819.21,,
2022-04-08 21:00:00,2022-04-08 22:00:00,30.92,42.59,13.11,9.92,23.02,1.12,0.79,24.0,11.09,2.65,123.18,819.08,,
2022-04-08 22:00:00,2022-04-08 23:00:00,12.06,17.35,13.04,9.93,22.97,0.98,0.77,26.75,11.08,3.21,127.66,819.38,,
2022-04-08 23:00:00,2022-04-09 00:00:00,16.08,23.72,16.05,43.34,23.05,1.06,0.75,29.0,11.08,3.83,127.19,819.3,,
2022-04-09 00:00:00,2022-04-09 01:00:00,15.01,22.2,13.0,43.2,22.98,1.04,0.76,27.0,11.09,3.05,126.13,819.15,,
2022-04-09 01:00:00,2022-04-09 02:00:00,15.34,22.46,12.98,43.1,22.93,0.97,0.75,29.5,11.1,3.07,125.95,819.22,,
2022-04-09 02:00:00,2022-04-09 03:00:00,41.91,57.76,13.05,43.24,23.0,0.9,0.59,27.25,11.1,2.18,124.52,819.15,,
2022-04-09 03:00:00,2022-04-09 04:00:00,27.42,39.85,13.13,43.49,23.13,1.05,0.59,19.75,11.08,0.5,130.68,822.08,,
2022-04-09 04:00:00,2022-04-09 05:00:00,3.82,5.81,13.05,43.27,23.02,1.05,0.6,17.5,11.1,0.75,122.2,819.08,,
2022-04-09 05:00:00,2022-04-09 06:00:00,11.36,16.79,12.97,43.12,22.93,1.01,0.6,16.0,11.14,0.41,176.76,823.54,,
2022-04-09 06:00:00,2022-04-09 07:00:00,10.56,16.01,13.01,43.25,23.01,1.0,0.6,16.0,11.08,0.33,184.84,824.44,,
2022-04-09 07:00:00,2022-04-09 08:00:00,16.25,25.02,13.24,43.7,23.24,1.13,0.62,14.25,11.09,0.37,199.04,827.64,,
2022-04-09 08:00:00,2022-04-09 09:00:00,22.01,34.77,13.08,43.48,23.12,1.01,0.65,13.0,11.61,0.15,193.9,826.12,,
2022-04-09 09:00:00,2022-04-09 10:00:00,18.91,29.59,12.96,43.18,22.97,0.96,0.68,13.0,11.52,0.89,125.1,820.55,,
2022-04-09 10:00:00,2022-04-09 11:00:00,55.08,96.04,12.96,43.17,22.96,0.95,0.63,19.25,11.57,2.34,126.28,819.62,,
2022-04-09 11:00:00,2022-04-09 12:00:00,186.7,340.26,13.82,43.31,23.04,1.04,0.77,33.25,11.52,4.43,121.51,818.83,,
2022-04-09 12:00:00,2022-04-09 13:00:00,21.76,35.6,12.99,43.22,22.99,0.99,0.79,32.5,11.54,4.37,118.46,818.57,,
2022-04-09 13:00:00,2022-04-09 14:00:00,33.76,46.12,12.96,43.12,22.93,1.01,0.77,31.75,11.52,3.95,122.16,818.95,,
2022-04-09 14:00:00,2022-04-09 15:00:00,21.06,28.25,13.0,43.28,23.03,0.94,0.79,29.25,11.47,4.23,120.27,818.73,,
2022-04-09 15:00:00,2022-04-09 16:00:00,7.02,9.89,12.96,43.08,22.91,0.96,0.76,25.25,11.5,3.62,129.15,819.53,,
2022-04-09 16:00:00,2022-04-09 17:00:00,78.54,105.28,12.91,42.95,22.84,0.98,0.76,21.75,11.5,3.47,130.36,819.66,,
2022-04-09 17:00:00,2022-04-09 18:00:00,44.89,62.03,13.0,43.13,22.95,1.12,0.61,25.25,11.48,3.55,121.92,818.95,,
2022-04-09 18:00:00,2022-04-09 19:00:00,10.39,20.12,12.97,43.08,22.92,1.05,0.59,25.75,11.53,3.18,123.34,818.99,,
2022-04-09 19:00:00,2022-04-09 20:00:00,4.92,7.41,12.91,42.89,22.81,1.0,0.53,25.5,11.46,3.19,122.1,818.89,,
2022-04-09 20:00:00,2022-04-09 21:00:00,13.57,21.08,12.96,43.1,22.93,0.95,0.52,22.75,11.47,2.86,126.7,819.21,,
2022-04-09 21:00:00,2022-04-09 22:00:00,17.68,27.76,13.73,43.08,22.91,1.02,0.54,20.33,11.49,2.16,131.44,819.55,,
2022-04-09 22:00:00,2022-04-09 23:00:00,48.34,77.75,12.91,42.92,22.83,0.93,0.52,22.0,11.49,1.15,139.32,820.19,,
2022-04-09 23:00:00,2022-04-10 00:00:00,37.25,59.54,12.94,9.97,22.92,0.93,0.59,41.33,11.48,1.95,135.34,819.91,,
2022-04-10 00:00:00,2022-04-10 01:00:00,13.39,21.55,16.11,9.91,23.01,1.04,0.63,42.25,11.59,1.93,127.98,819.32,,
2022-04-10 01:00:00,2022-04-10 02:00:00,11.72,20.76,15.99,9.95,22.94,1.02,0.59,47.0,11.67,1.23,121.46,818.75,,
2022-04-10 02:00:00,2022-04-10 03:00:00,22.86,43.08,15.93,9.95,22.9,1.0,0.87,44.5,11.58,1.25,122.25,818.8,,
2022-04-10 03:00:00,2022-04-10 04:00:00,23.27,36.08,16.07,9.96,23.03,1.1,0.89,47.0,11.6,1.22,118.83,818.5,,
2022-04-10 04:00:00,2022-04-10 05:00:00,9.14,14.19,16.08,9.96,23.03,0.9,0.88,48.25,11.59,1.13,121.74,818.76,,
2022-04-10 05:00:00,2022-04-10 06:00:00,25.91,44.19,15.9,9.98,22.91,0.93,0.89,39.5,11.57,0.93,121.08,818.78,,
2022-04-10 06:00:00,2022-04-10 07:00:00,14.0,23.55,16.2,10.0,23.17,1.05,0.89,42.0,11.56,0.89,120.03,818.84,,
2022-04-10 07:00:00,2022-04-10 08:00:00,107.72,172.41,16.02,10.01,23.04,1.04,0.93,32.75,11.53,0.82,126.37,820.06,,
2022-04-10 08:00:00,2022-04-10 09:00:00,52.97,82.5,15.99,9.99,23.0,0.98,0.76,44.75,11.51,1.78,123.33,818.99,,
2022-04-10 09:00:00,2022-04-10 10:00:00,6.21,9.54,16.16,9.86,22.99,1.08,0.68,45.25,11.53,3.61,124.36,819.08,,
2022-04-10 10:00:00,2022-04-10 11:00:00,16.21,25.11,15.97,9.97,22.95,1.01,0.69,46.0,11.46,3.9,125.62,819.18,,
2022-04-10 11:00:00,2022-04-10 12:00:00,22.26,34.47,16.1,10.02,23.11,1.07,0.62,46.5,11.46,4.11,125.3,819.15,,
2022-04-10 12:00:00,2022-04-10 13:00:00,16.36,25.15,16.03,9.91,22.94,0.98,0.59,53.25,11.49,3.44,134.54,819.95,,
2022-04-10 13:00:00,2022-04-10 14:00:00,31.61,51.27,16.0,9.96,22.96,1.01,0.53,57.5,11.47,3.73,136.81,820.14,,
2022-04-10 14:00:00,2022-04-10 15:00:00,31.07,107.35,16.16,9.97,23.11,1.1,0.49,43.75,11.49,3.57,136.3,820.09,,
2022-04-10 15:00:00,2022-04-10 16:00:00,7.39,24.21,15.92,9.92,22.87,0.96,0.54,45.0,11.5,3.82,137.16,820.14,,
2022-04-10 16:00:00,2022-04-10 17:00:00,4.58,7.21,15.9,10.0,22.93,0.9,0.6,58.0,11.6,3.42,129.23,819.42,,
2022-04-10 17:00:00,2022-04-10 18:00:00,20.82,33.98,16.0,10.0,23.01,0.99,0.89,48.5,11.56,2.67,127.56,819.2,,
2022-04-10 18:00:00,2022-04-10 19:00:00,25.49,43.72,16.03,10.01,23.04,1.01,0.87,54.25,11.49,1.45,121.55,819.37,,
2022-04-10 19:00:00,2022-04-10 20:00:00,86.58,153.52,15.93,10.04,23.0,0.97,0.87,59.25,11.53,0.79,151.68,821.5,,
2022-04-10 20:00:00,2022-04-10 21:00:00,37.12,61.7,16.03,9.91,22.94,0.97,0.89,54.5,11.52,0.48,148.0,821.72,,
2022-04-10 21:00:00,2022-04-10 22:00:00,8.39,12.95,15.97,9.85,22.83,0.86,0.9,53.75,11.52,0.83,121.0,818.76,,
2022-04-10 22:00:00,2022-04-10 23:00:00,13.04,28.14,15.94,9.92,22.89,0.94,0.91,56.0,11.54,0.9,124.41,819.04,,
2022-04-10 23:00:00,2022-04-11 00:00:00,20.63,49.2,15.81,9.9,22.75,0.96,0.75,50.33,11.52,0.83,112.94,818.03,,
2022-04-11 00:00:00,2022-04-11 01:00:00,4.01,7.04,15.84,42.97,22.86,0.99,0.74,40.0,11.58,0.78,119.44,818.61,,
2022-04-11 01:00:00,2022-04-11 02:00:00,8.76,13.43,15.92,42.97,22.86,0.97,0.73,38.0,11.58,0.81,122.7,818.96,,
2022-04-11 02:00:00,2022-04-11 03:00:00,11.76,17.75,16.0,43.08,22.91,0.99,0.69,48.5,11.59,1.11,124.4,819.34,,
2022-04-11 03:00:00,2022-04-11 04:00:00,13.61,21.21,16.21,43.49,23.13,1.11,0.68,36.75,11.54,0.6,105.31,818.37,,
2022-04-11 04:00:00,2022-04-11 05:00:00,10.29,15.91,16.02,43.27,23.02,0.99,0.67,28.75,11.51,0.67,121.2,819.39,,
2022-04-11 05:00:00,2022-04-11 06:00:00,15.72,23.64,16.03,43.41,23.09,0.96,0.68,28.0,11.52,0.27,138.67,823.98,,
2022-04-11 06:00:00,2022-04-11 07:00:00,15.01,22.45,15.99,43.32,23.04,0.92,0.7,25.25,11.48,0.56,109.27,818.75,,
2022-04-11 07:00:00,2022-04-11 08:00:00,36.44,55.12,15.94,43.19,22.97,0.99,0.76,28.25,11.54,0.31,105.55,823.59,,
2022-04-11 08:00:00,2022-04-11 09:00:00,111.39,165.87,15.85,43.0,22.87,0.94,1.08,27.5,11.52,0.55,72.99,822.52,,
2022-04-11 09:00:00,2022-04-11 10:00:00,32.13,49.08,15.97,43.17,22.97,1.04,1.0,30.5,11.54,0.79,131.44,820.09,,
2022-04-11 10:00:00,2022-04-11 11:00:00,32.8,50.08,15.98,43.25,23.0,0.96,1.0,35.25,11.51,0.77,178.49,823.51,,
2022-04-11 11:00:00,2022-04-11 12:00:00,24.68,38.11,16.02,43.3,23.03,0.95,0.96,39.75,12.35,1.42,119.91,818.85,,
2022-04-11 12:00:00,2022-04-11 13:00:00,18.15,27.64,16.19,43.42,23.09,1.08,0.94,44.75,13.0,2.47,121.77,818.86,,
2022-04-11 13:00:00,2022-04-11 14:00:00,34.08,50.09,16.0,43.26,23.02,0.94,0.88,39.0,12.92,1.01,140.97,821.5,,
2022-04-11 14:00:00,2022-04-11 15:00:00,40.94,64.46,16.03,43.29,23.03,1.01,0.75,36.75,12.92,1.14,164.09,822.02,,
2022-04-11 15:00:00,2022-04-11 16:00:00,43.67,78.31,15.95,43.04,22.89,0.97,0.66,28.5,12.94,1.24,196.51,824.47,,
2022-04-11 16:00:00,2022-04-11 17:00:00,41.54,74.93,15.98,43.2,22.98,0.96,0.56,32.0,12.93,1.32,197.39,825.03,,
2022-04-11 17:00:00,2022-04-11 18:00:00,6.3,9.24,16.08,43.44,23.11,1.07,0.58,37.5,12.95,1.48,219.96,825.95,,
2022-04-11 18:00:00,2022-04-11 19:00:00,111.72,193.67,15.91,43.1,22.92,1.0,0.54,48.5,12.18,2.79,222.16,827.81,,
2022-04-11 19:00:00,2022-04-11 20:00:00,52.26,96.95,15.88,42.73,22.73,0.91,0.49,48.5,11.43,1.9,230.22,828.45,,
2022-04-11 20:00:00,2022-04-11 21:00:00,152.84,281.07,16.05,43.27,23.02,0.96,0.51,58.5,11.4,1.14,257.22,831.45,,
2022-04-11 21:00:00,2022-04-11 22:00:00,103.55,223.63,15.97,43.17,22.96,0.96,0.63,49.25,11.42,0.82,275.19,832.47,,
2022-04-11 22:00:00,2022-04-11 23:00:00,8.61,12.67,16.05,43.08,22.92,1.01,0.65,59.5,11.46,0.7,306.06,832.79,,
2022-04-11 23:00:00,2022-04-12 00:00:00,74.39,136.25,13.01,9.9,22.91,0.93,0.77,32.0,11.48,0.76,266.57,831.83,,
2022-04-12 00:00:00,2022-04-12 01:00:00,44.13,71.94,13.05,43.22,22.99,1.02,0.91,23.75,11.46,0.65,317.02,835.03,,
2022-04-12 01:00:00,2022-04-12 02:00:00,6.43,10.83,13.03,43.25,23.01,1.02,0.91,25.75,11.47,0.66,297.62,834.01,,
2022-04-12 02:00:00,2022-04-12 03:00:00,12.88,20.16,13.05,43.23,22.99,1.01,0.97,19.75,11.64,0.83,332.81,837.55,,
2022-04-12 03:00:00,2022-04-12 04:00:00,16.34,25.0,12.92,43.05,22.9,0.93,1.01,17.25,12.27,0.86,329.89,837.32,,
2022-04-12 04:00:00,2022-04-12 05:00:00,24.27,37.74,13.01,43.13,22.94,0.98,1.06,16.0,12.37,0.85,330.42,837.25,,
2022-04-12 05:00:00,2022-04-12 06:00:00,24.53,39.27,12.98,43.18,22.97,1.02,0.98,12.25,12.42,0.84,326.23,837.0,,
2022-04-12 06:00:00,2022-04-12 07:00:00,17.61,28.12,12.89,42.97,22.86,1.08,1.03,10.75,12.67,0.86,260.45,836.31,,
2022-04-12 07:00:00,2022-04-12 08:00:00,48.82,71.31,12.93,43.04,22.89,1.03,1.32,11.0,12.66,0.73,162.18,831.64,,
2022-04-12 08:00:00,2022-04-12 09:00:00,32.48,47.47,13.02,43.31,23.04,1.07,0.98,11.75,12.64,0.75,305.32,834.56,,
2022-04-12 09:00:00,2022-04-12 10:00:00,17.14,27.42,13.09,43.41,23.09,1.02,0.88,13.75,12.58,1.13,271.92,831.99,,
2022-04-12 10:00:00,2022-04-12 11:00:00,68.92,107.08,13.05,43.31,23.04,0.97,0.71,13.75,12.54,1.38,247.74,829.92,,
2022-04-12 11:00:00,2022-04-12 12:00:00,52.36,81.96,12.98,43.24,23.0,0.96,0.62,15.5,12.46,1.24,170.7,823.57,,
2022-04-12 12:00:00,2022-04-12 13:00:00,21.44,32.81,13.03,43.18,22.97,1.07,0.58,17.5,12.54,1.34,212.91,825.72,,
2022-04-12 13:00:00,2022-04-12 14:00:00,7.62,12.29,12.96,43.09,22.92,0.91,0.68,17.75,12.57,1.73,214.26,826.3,,
2022-04-12 14:00:00,2022-04-12 15:00:00,48.66,77.41,13.07,43.41,23.09,1.01,0.89,17.0,12.52,2.93,228.03,828.11,,
2022-04-12 15:00:00,2022-04-12 16:00:00,29.7,45.12,12.98,43.23,22.99,1.05,0.94,17.0,12.53,3.03,221.95,827.85,,
2022-04-12 16:00:00,2022-04-12 17:00:00,35.36,53.43,13.04,43.34,23.05,1.02,0.93,17.25,12.19,2.93,222.06,827.91,,
2022-04-12 17:00:00,2022-04-12 18:00:00,4.4,8.85,13.07,43.43,23.1,1.02,0.92,19.75,11.6,2.09,228.21,828.56,,
2022-04-12 18:00:00,2022-04-12 19:00:00,5.62,9.42,12.94,43.16,22.96,0.97,0.96,23.5,11.22,1.7,246.5,829.95,,
2022-04-12 19:00:00,2022-04-12 20:00:00,46.95,65.63,13.02,43.28,23.02,1.07,0.96,24.5,11.33,1.87,270.49,831.94,,
2022-04-12 20:00:00,2022-04-12 21:00:00,218.71,337.32,13.13,43.48,23.13,1.1,0.75,24.5,11.29,1.77,268.86,831.81,,
2022-04-12 21:00:00,2022-04-12 22:00:00,20.32,39.49,13.11,43.19,22.97,0.93,0.73,25.0,11.35,2.04,272.92,831.85,,
2022-04-12 22:00:00,2022-04-12 23:00:00,11.12,16.94,13.0,42.63,22.68,0.88,0.7,24.5,11.46,1.26,276.6,832.1,,
2022-04-12 23:00:00,2022-04-13 00:00:00,65.55,91.2,12.97,9.76,22.73,0.91,0.64,53.33,11.45,1.63,267.3,831.7,,
2022-04-13 00:00:00,2022-04-13 01:00:00,86.33,122.65,13.0,43.14,22.94,0.93,0.58,20.25,11.45,1.29,292.44,834.22,,
2022-04-13 01:00:00,2022-04-13 02:00:00,13.84,23.1,12.98,43.1,22.92,0.87,0.55,22.25,11.5,0.89,311.88,835.4,,
2022-04-13 02:00:00,2022-04-13 03:00:00,13.19,26.53,13.03,43.24,23.0,0.99,0.54,20.5,11.55,0.84,329.41,837.25,,
2022-04-13 03:00:00,2022-04-13 04:00:00,51.08,96.13,12.92,42.95,22.84,0.88,0.61,19.25,11.46,0.86,333.8,837.68,,
2022-04-13 04:00:00,2022-04-13 05:00:00,24.43,39.16,12.86,42.94,22.84,0.94,0.63,19.5,11.24,0.85,330.75,837.37,,
2022-04-13 05:00:00,2022-04-13 06:00:00,9.62,14.38,13.09,43.46,23.12,1.04,0.88,16.0,11.2,0.86,331.74,837.48,,
2022-04-13 06:00:00,2022-04-13 07:00:00,24.62,42.35,13.02,43.22,22.99,1.05,0.96,13.75,11.17,0.87,333.4,837.63,,
2022-04-13 07:00:00,2022-04-13 08:00:00,59.96,100.81,12.98,43.12,22.93,0.97,1.21,13.75,11.16,0.79,316.69,836.11,,
2022-04-13 08:00:00,2022-04-13 09:00:00,38.4,63.82,13.01,43.2,22.98,1.04,1.11,13.0,11.17,0.76,299.76,833.71,,
2022-04-13 09:00:00,2022-04-13 10:00:00,22.68,36.57,13.16,43.52,23.15,1.05,1.1,10.75,11.13,1.05,252.92,830.51,,
2022-04-13 10:00:00,2022-04-13 11:00:00,22.68,35.79,13.06,43.37,23.07,1.04,0.94,14.75,11.14,1.45,238.06,829.01,,
2022-04-13 11:00:00,2022-04-13 12:00:00,21.31,35.01,12.97,43.2,22.98,0.98,0.73,16.5,11.09,1.45,179.1,824.11,,
2022-04-13 12:00:00,2022-04-13 13:00:00,51.78,84.3,13.1,43.39,23.08,1.08,0.69,25.25,11.09,1.8,125.83,819.77,,
2022-04-13 13:00:00,2022-04-13 14:00:00,15.14,25.74,13.02,43.2,22.98,1.03,0.53,27.5,11.09,2.4,121.69,818.79,,
2022-04-13 14:00:00,2022-04-13 15:00:00,13.22,22.82,13.03,43.22,22.98,1.0,0.5,21.0,11.09,1.96,188.72,824.79,,
2022-04-13 15:00:00,2022-04-13 16:00:00,12.45,21.05,12.94,42.97,22.86,0.98,0.57,22.25,11.07,2.54,227.61,828.3,,
2022-04-13 16:00:00,2022-04-13 17:00:00,23.18,37.6,13.05,43.3,23.03,1.01,0.65,21.5,11.11,2.19,239.52,829.29,,
2022-04-13 17:00:00,2022-04-13 18:00:00,22.27,35.89,12.95,43.0,22.87,0.99,0.85,24.25,11.37,2.34,245.31,830.11,,
2022-04-13 18:00:00,2022-04-13 19:00:00,36.5,56.15,12.86,42.88,22.8,0.96,0.68,25.5,11.41,2.21,249.31,829.78,,
2022-04-13 19:00:00,2022-04-13 20:00:00,20.45,32.53,12.95,43.21,22.98,1.04,0.54,25.5,11.47,1.98,255.06,830.75,,
2022-04-13 20:00:00,2022-04-13 21:00:00,53.81,87.98,12.96,43.2,22.98,0.99,0.62,29.0,11.51,1.8,280.47,833.11,,
2022-04-13 21:00:00,2022-04-13 22:00:00,125.99,216.94,12.97,43.24,23.0,1.01,0.75,27.0,11.53,1.28,287.47,833.38,,
2022-04-13 22:00:00,2022-04-13 23:00:00,8.03,13.43,13.11,43.09,22.92,0.97,0.74,28.5,11.56,1.12,291.4,833.63,,
2022-04-13 23:00:00,2022-04-14 00:00:00,15.86,23.63,13.01,9.97,22.98,0.98,0.75,27.67,11.49,1.23,291.01,834.28,,
2022-04-14 00:00:00,2022-04-14 01:00:00,14.95,24.68,16.0,10.0,23.02,0.96,0.78,52.75,11.49,1.67,272.31,832.43,,
2022-04-14 01:00:00,2022-04-14 02:00:00,38.82,75.03,15.96,10.05,23.03,1.02,0.8,53.0,11.47,1.09,248.31,830.03,,
2022-04-14 02:00:00,2022-04-14 03:00:00,25.93,83.23,15.99,10.01,23.02,1.08,0.66,45.5,11.38,0.64,186.94,826.24,,
2022-04-14 03:00:00,2022-04-14 04:00:00,2.82,5.06,16.04,9.91,22.95,1.02,0.67,42.25,11.38,0.45,111.68,823.43,,
2022-04-14 04:00:00,2022-04-14 05:00:00,83.14,123.1,16.08,9.96,23.04,1.06,0.62,43.0,11.38,0.57,131.95,821.36,,
2022-04-14 05:00:00,2022-04-14 06:00:00,33.08,50.51,16.1,9.93,23.02,1.13,0.59,40.75,11.41,0.46,180.36,823.08,,
2022-04-14 06:00:00,2022-04-14 07:00:00,25.4,45.34,16.08,9.95,23.03,1.05,0.58,40.5,11.39,0.43,73.18,818.76,,
2022-04-14 07:00:00,2022-04-14 08:00:00,31.12,59.79,16.09,10.01,23.09,0.99,0.57,35.5,11.38,0.9,103.9,817.17,,
2022-04-14 08:00:00,2022-04-14 09:00:00,10.84,20.35,15.9,10.0,22.93,0.98,0.55,39.0,11.41,1.67,119.5,818.63,,
2022-04-14 09:00:00,2022-04-14 10:00:00,7.43,11.75,15.89,9.96,22.87,0.88,0.56,38.0,11.45,3.76,122.83,818.94,,
2022-04-14 10:00:00,2022-04-14 11:00:00,9.01,16.02,16.18,9.96,23.12,1.05,0.63,54.0,11.46,4.95,128.19,819.41,,
2022-04-14 11:00:00,2022-04-14 12:00:00,17.14,29.63,15.9,9.99,22.91,1.01,0.79,55.75,11.4,4.4,119.06,818.63,,
2022-04-14 12:00:00,2022-04-14 13:00:00,16.69,23.14,16.02,10.04,23.06,1.04,0.89,64.25,11.35,4.22,123.32,819.0,,
2022-04-14 13:00:00,2022-04-14 14:00:00,19.64,28.41,15.93,9.89,22.84,0.98,0.83,73.5,11.4,3.68,137.56,820.17,,
2022-04-14 14:00:00,2022-04-14 15:00:00,15.93,24.15,15.86,9.93,22.82,0.87,0.88,61.5,11.36,3.48,125.47,819.11,,
2022-04-14 15:00:00,2022-04-14 16:00:00,53.5,119.77,16.06,9.99,23.04,0.95,0.86,59.25,11.37,3.19,124.52,819.04,,
2022-04-14 16:00:00,2022-04-14 17:00:00,8.01,15.9,16.05,9.99,23.03,1.02,0.83,53.25,11.42,2.67,122.71,818.9,,
2022-04-14 17:00:00,2022-04-14 18:00:00,32.18,40.27,16.17,9.96,23.11,1.09,0.69,46.67,11.33,2.49,121.76,818.9,,
2022-04-14 18:00:00,2022-04-14 19:00:00,42.53,63.77,16.1,9.88,22.97,1.0,0.54,50.25,11.39,2.35,124.12,819.01,,
2022-04-14 19:00:00,2022-04-14 20:00:00,5.88,9.54,16.09,9.96,23.04,1.02,0.5,47.25,11.31,2.31,128.65,819.4,,
2022-04-14 20:00:00,2022-04-14 21:00:00,13.9,22.37,16.11,10.04,23.14,1.04,0.49,60.25,11.33,2.51,128.39,819.43,,
2022-04-14 21:00:00,2022-04-14 22:00:00,16.55,26.58,15.84,9.89,22.77,0.83,0.5,63.25,11.31,2.4,126.91,819.3,,
