From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2022-10-27 08:00:00,2022-10-27 09:00:00,124.5,215.5,0.6,12.03,6.9,18.08,10.6,0.46,54.0,0.4,0.97,2.02,6.15,,29.3,64.25,0.95,125.25,59.75,,1.38,0.0,17.93
2022-10-27 09:00:00,2022-10-27 10:00:00,134.0,231.0,0.7,12.4,7.2,20.53,10.6,0.47,64.6,0.4,1.03,2.27,6.8,,31.03,55.67,0.97,117.67,90.67,,1.67,0.0,21.37
2022-10-27 10:00:00,2022-10-27 11:00:00,,,1.45,7.25,5.05,17.1,,,40.6,,,,,,31.05,44.5,0.95,101.0,112.0,,,0.0,25.3
2022-10-27 11:00:00,2022-10-27 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27 12:00:00,2022-10-27 13:00:00,,,1.8,5.8,2.25,,10.0,0.22,51.8,0.3,0.9,2.6,7.1,,31.4,31.0,1.2,130.0,100.0,,1.6,0.0,27.65
2022-10-27 13:00:00,2022-10-27 14:00:00,,,1.05,7.55,4.88,22.78,10.65,0.46,105.83,0.3,0.82,2.83,7.83,,29.73,30.25,1.02,137.75,82.5,,1.73,0.0,27.8
2022-10-27 14:00:00,2022-10-27 15:00:00,78.5,156.5,0.52,7.92,4.67,22.15,10.47,0.46,109.58,0.22,0.68,2.52,7.27,,29.3,27.25,0.95,152.75,58.25,,1.75,0.0,27.93
2022-10-27 15:00:00,2022-10-27 16:00:00,64.33,138.75,0.5,7.5,4.4,21.88,10.4,0.46,121.15,0.2,0.6,2.32,6.93,,29.35,30.0,0.6,161.0,28.25,,1.5,0.0,26.6
2022-10-27 16:00:00,2022-10-27 17:00:00,45.0,134.0,0.6,12.33,5.3,22.22,10.3,0.46,87.27,0.2,0.6,2.25,6.75,,29.43,35.67,0.23,214.0,10.0,,1.65,0.0,22.93
2022-10-27 17:00:00,2022-10-27 18:00:00,,359.0,1.35,28.93,16.48,14.88,10.05,0.44,22.47,0.27,0.93,2.7,7.6,,30.78,53.5,0.2,232.75,5.75,,2.0,0.0,15.52
2022-10-27 18:00:00,2022-10-27 19:00:00,201.5,389.25,0.5,62.8,33.77,22.55,10.62,0.47,4.42,0.38,1.33,3.4,9.05,,31.35,60.5,0.12,203.75,6.0,,2.35,0.0,13.05
2022-10-27 19:00:00,2022-10-27 20:00:00,308.0,501.0,0.62,64.5,34.8,21.8,10.57,0.46,4.62,0.45,1.52,3.57,9.38,,31.4,67.75,0.17,215.5,6.0,,2.38,0.0,11.3
2022-10-27 20:00:00,2022-10-27 21:00:00,348.0,512.0,1.0,51.4,28.15,21.93,10.5,0.23,6.8,0.5,2.0,3.7,9.7,,31.37,74.67,0.13,196.67,6.33,,2.8,0.0,9.83
2022-10-27 21:00:00,2022-10-27 22:00:00,331.0,,0.47,37.45,20.3,25.12,10.67,0.47,5.55,0.5,1.33,3.2,8.5,,29.88,78.5,0.22,291.75,6.75,,2.4,0.0,8.78
2022-10-27 22:00:00,2022-10-27 23:00:00,327.75,482.25,0.55,19.65,10.88,21.3,10.55,0.46,5.8,0.6,2.02,3.45,8.85,,29.3,82.0,0.12,271.0,6.75,,2.22,0.0,7.5
2022-10-27 23:00:00,2022-10-28 00:00:00,318.25,439.25,0.6,20.05,11.15,19.68,10.53,0.46,7.15,0.65,2.07,3.22,8.42,,29.25,84.25,0.25,217.5,6.5,,2.23,0.0,8.25
2022-10-28 00:00:00,2022-10-28 01:00:00,323.5,451.5,0.57,19.18,10.65,20.65,10.77,0.47,3.98,0.7,2.07,3.1,8.18,,29.25,87.0,0.18,278.5,6.5,,2.05,0.0,7.0
2022-10-28 01:00:00,2022-10-28 02:00:00,307.75,405.25,0.57,15.85,8.85,17.17,10.8,0.47,3.88,0.7,1.52,2.95,7.95,,30.73,89.0,0.15,271.5,7.0,,1.98,0.0,6.32
2022-10-28 02:00:00,2022-10-28 03:00:00,275.75,373.0,0.47,26.12,14.25,18.33,10.8,0.47,3.67,0.6,1.98,3.0,8.07,,31.35,90.25,0.12,240.5,6.75,,2.1,0.0,5.95
2022-10-28 03:00:00,2022-10-28 04:00:00,227.5,322.75,0.4,29.27,15.9,22.38,10.78,0.47,3.08,0.6,1.38,3.0,8.05,,31.38,92.0,0.12,245.25,6.75,,1.85,0.0,6.08
2022-10-28 04:00:00,2022-10-28 05:00:00,185.5,289.5,0.57,21.15,11.73,24.0,10.7,0.47,3.8,0.57,1.32,3.0,8.0,,31.4,92.0,0.15,243.5,6.75,,1.87,0.0,5.67
2022-10-28 05:00:00,2022-10-28 06:00:00,173.0,270.0,0.7,28.9,15.93,24.98,10.7,0.47,2.07,0.5,1.47,2.97,7.93,,29.97,92.0,0.17,248.67,7.33,,2.23,0.0,5.37
2022-10-28 06:00:00,2022-10-28 07:00:00,,,5.1,27.7,12.65,19.03,,,8.1,,,,,,29.7,91.5,0.25,166.5,27.5,,,0.0,6.9
2022-10-28 07:00:00,2022-10-28 08:00:00,,224.0,1.9,13.8,8.93,18.5,10.05,0.44,37.23,0.33,0.93,1.87,5.7,,29.52,76.75,0.78,130.75,52.25,,1.2,0.0,12.1
2022-10-28 08:00:00,2022-10-28 09:00:00,129.0,224.0,0.5,10.7,6.1,20.82,6.35,0.28,66.15,0.3,0.85,1.75,5.25,,29.58,63.75,0.7,128.25,57.5,,1.0,0.0,17.03
2022-10-28 09:00:00,2022-10-28 10:00:00,,,,,,18.4,,,65.9,0.4,1.0,2.2,6.4,,30.0,58.0,0.8,122.0,81.0,,1.3,0.0,19.4
2022-10-28 10:00:00,2022-10-28 11:00:00,,,,,,,,0.0,,,,,,,,,,,,,,,
2022-10-28 11:00:00,2022-10-28 12:00:00,,,,,,12.6,10.45,0.31,60.6,0.25,0.65,1.95,5.75,,31.5,40.25,0.78,116.0,104.75,,1.3,0.0,25.78
2022-10-28 12:00:00,2022-10-28 13:00:00,,,,,,20.6,10.55,0.46,98.03,0.3,0.78,2.67,7.58,,31.27,33.25,0.9,233.25,94.25,,1.7,0.0,26.75
2022-10-28 13:00:00,2022-10-28 14:00:00,97.0,168.25,,,,27.5,10.45,0.46,111.25,0.3,0.7,2.75,7.78,,30.52,31.75,0.75,208.25,72.75,,1.88,0.0,27.22
2022-10-28 14:00:00,2022-10-28 15:00:00,98.67,159.0,5.3,4.1,6.5,20.5,10.33,0.45,116.83,0.27,0.62,2.7,7.62,,29.42,29.75,0.57,203.0,53.5,,1.73,0.0,27.75
2022-10-28 15:00:00,2022-10-28 16:00:00,91.25,144.0,1.77,,0.33,19.43,10.25,0.45,130.43,0.28,0.65,2.67,7.55,,29.45,32.5,0.4,222.0,25.0,,1.83,0.0,26.38
2022-10-28 16:00:00,2022-10-28 17:00:00,99.0,186.25,2.48,,0.98,20.9,10.2,0.45,99.25,0.28,0.85,2.8,7.32,,29.62,43.5,0.22,133.5,8.5,,1.7,0.0,21.15
2022-10-28 17:00:00,2022-10-28 18:00:00,170.0,373.75,2.6,,1.15,21.28,10.2,0.45,23.83,0.4,1.52,3.32,8.43,,30.25,60.25,0.17,228.75,6.0,,1.97,0.0,15.57
2022-10-28 18:00:00,2022-10-28 19:00:00,306.75,572.0,2.5,,0.93,20.75,10.2,0.45,8.85,0.47,1.57,3.62,9.25,,31.33,70.0,0.15,227.75,6.0,,2.62,0.0,12.7
2022-10-28 19:00:00,2022-10-28 20:00:00,558.5,733.25,2.58,,0.9,21.0,10.15,0.45,6.98,0.68,0.63,3.83,9.82,,31.45,77.0,0.17,222.25,6.25,,2.67,0.0,11.6
2022-10-28 20:00:00,2022-10-28 21:00:00,612.0,822.25,2.53,,1.0,21.0,10.1,0.45,5.97,0.8,2.0,3.95,10.28,,31.52,83.75,0.17,223.5,6.25,,2.92,0.0,10.45
2022-10-28 21:00:00,2022-10-28 22:00:00,567.0,770.0,2.35,,0.95,21.02,10.1,0.45,6.28,0.82,0.8,3.9,10.28,,30.77,85.5,0.2,217.0,6.0,,3.12,0.0,9.38
2022-10-28 22:00:00,2022-10-28 23:00:00,525.75,700.0,2.65,,1.38,21.35,10.05,0.44,5.6,0.88,2.42,3.77,9.8,,29.58,87.0,0.3,175.0,6.25,,2.33,0.0,9.15
2022-10-28 23:00:00,2022-10-29 00:00:00,464.0,642.0,2.42,,0.95,20.6,10.13,0.45,4.65,0.85,1.48,3.52,9.27,,29.55,87.75,0.45,182.25,6.25,,2.27,0.0,8.32
2022-10-29 00:00:00,2022-10-29 01:00:00,394.25,531.0,2.38,,0.65,20.55,10.8,0.47,5.9,0.88,1.35,3.3,8.78,,29.58,88.75,0.35,227.25,6.75,,2.2,0.0,7.47
2022-10-29 01:00:00,2022-10-29 02:00:00,351.5,476.0,2.6,,1.1,20.98,10.8,0.47,4.8,0.8,1.78,3.28,8.95,,30.3,89.75,0.27,208.0,6.5,,2.4,0.0,7.12
2022-10-29 02:00:00,2022-10-29 03:00:00,304.75,417.25,2.43,,1.12,20.83,10.8,0.47,4.17,0.8,2.27,3.42,9.5,,31.45,91.0,0.22,214.0,6.5,,2.65,0.0,6.38
2022-10-29 03:00:00,2022-10-29 04:00:00,269.5,366.0,2.6,,1.32,20.93,10.8,0.47,3.98,0.8,1.95,3.57,9.83,,31.5,91.75,0.25,284.33,6.75,,2.67,0.0,5.73
2022-10-29 04:00:00,2022-10-29 05:00:00,244.75,334.5,2.62,,1.47,20.95,10.8,0.47,3.08,0.8,0.75,3.6,9.92,,31.5,92.0,0.25,309.75,7.0,,2.53,0.0,5.85
2022-10-29 05:00:00,2022-10-29 06:00:00,215.0,315.25,2.58,,1.1,21.25,10.78,0.47,9.82,0.78,0.9,3.5,9.62,,30.73,90.5,0.3,187.75,8.0,,2.55,0.0,6.33
2022-10-29 06:00:00,2022-10-29 07:00:00,167.25,270.75,2.73,,1.38,21.57,10.7,0.47,14.15,0.62,0.9,3.15,8.62,,29.5,86.25,0.38,160.75,25.25,,2.12,0.0,8.2
2022-10-29 07:00:00,2022-10-29 08:00:00,142.5,252.0,2.73,,1.42,21.45,10.7,0.47,32.57,0.5,1.7,2.42,7.2,,29.62,79.5,0.77,137.5,51.0,,1.68,0.0,11.57
2022-10-29 08:00:00,2022-10-29 09:00:00,167.25,246.0,2.9,,1.55,21.75,10.7,0.47,57.85,0.53,1.8,2.35,7.15,,29.52,69.5,0.5,156.25,54.0,,1.65,0.0,16.92
2022-10-29 09:00:00,2022-10-29 10:00:00,210.25,287.75,2.75,,1.32,21.52,10.7,0.47,64.92,0.53,1.73,2.65,7.72,,30.05,56.5,0.55,167.25,83.5,,1.73,0.0,22.05
2022-10-29 10:00:00,2022-10-29 11:00:00,205.25,280.5,2.93,,1.1,21.68,10.7,0.47,74.5,0.45,1.27,2.95,8.2,,31.28,50.25,0.73,178.5,98.25,,2.15,0.0,24.4
2022-10-29 11:00:00,2022-10-29 12:00:00,147.0,208.25,0.8,0.1,0.35,21.27,10.62,0.46,73.17,0.4,1.25,2.95,8.15,,31.77,46.5,0.82,247.0,101.75,,1.88,0.0,26.1
2022-10-29 12:00:00,2022-10-29 13:00:00,,,5.6,,3.1,21.77,7.3,0.32,101.6,,,,,,32.23,42.33,0.73,285.0,99.0,,,0.0,26.83
2022-10-29 13:00:00,2022-10-29 14:00:00,,,,0.2,,21.27,20.08,0.88,163.92,0.2,0.25,0.38,1.5,,31.55,40.5,0.73,235.5,76.25,,0.3,0.0,27.6
2022-10-29 14:00:00,2022-10-29 15:00:00,82.5,123.0,2.3,2.6,3.2,20.33,17.2,0.75,86.0,0.2,0.2,0.38,1.35,,29.23,39.75,0.73,229.0,52.25,,0.15,0.0,27.9
2022-10-29 15:00:00,2022-10-29 16:00:00,80.5,,3.9,4.35,5.5,19.02,18.83,0.82,78.38,0.2,0.32,1.0,3.33,,29.2,42.25,0.57,243.75,26.25,,0.5,0.0,27.05
2022-10-29 16:00:00,2022-10-29 17:00:00,81.25,,4.0,4.4,5.55,19.88,20.0,0.87,50.2,0.33,1.35,1.53,4.97,,29.32,52.25,0.22,213.25,7.75,,0.95,0.0,23.2
2022-10-29 17:00:00,2022-10-29 18:00:00,105.67,242.75,4.0,5.0,5.93,20.62,19.98,0.87,7.25,0.38,1.45,1.85,5.88,,30.0,66.0,0.17,194.25,5.25,,1.38,0.0,17.8
2022-10-29 18:00:00,2022-10-29 19:00:00,205.0,480.5,4.0,5.45,6.17,21.93,20.0,0.87,6.5,0.6,2.32,2.53,7.45,,31.05,73.0,0.33,187.0,5.75,,2.0,0.0,15.45
2022-10-29 19:00:00,2022-10-29 20:00:00,443.0,607.75,4.0,5.2,6.03,21.92,20.0,0.87,7.08,0.67,1.6,2.67,7.67,,31.2,77.5,0.17,192.75,5.25,,1.9,0.0,13.97
2022-10-29 20:00:00,2022-10-29 21:00:00,424.0,573.25,3.95,5.38,6.05,22.2,19.9,0.87,6.17,0.7,2.0,2.73,7.9,,31.33,80.25,0.12,187.75,6.0,,2.1,0.0,12.7
2022-10-29 21:00:00,2022-10-29 22:00:00,363.5,507.0,3.93,5.15,5.9,22.1,19.9,0.87,4.72,0.7,0.58,2.75,7.95,,30.62,84.5,0.17,199.0,6.0,,2.15,0.0,11.93
2022-10-29 22:00:00,2022-10-29 23:00:00,342.5,479.33,3.93,4.7,5.72,21.35,19.75,0.86,5.7,0.7,1.18,2.6,7.57,,29.37,86.5,0.1,209.5,6.0,,1.57,0.0,10.98
2022-10-29 23:00:00,2022-10-30 00:00:00,346.0,489.5,3.93,4.67,5.72,20.92,19.77,0.86,4.65,0.7,0.93,2.38,7.1,,29.4,88.75,0.23,212.25,6.0,,1.6,0.0,10.7
2022-10-30 00:00:00,2022-10-30 01:00:00,323.75,454.0,3.92,4.58,5.65,20.92,20.25,0.88,7.03,0.7,1.38,2.3,6.8,,29.37,89.0,0.23,174.5,6.0,,1.52,0.0,10.0
2022-10-30 01:00:00,2022-10-30 02:00:00,284.0,407.5,3.9,4.62,5.62,20.15,20.35,0.89,6.25,0.67,1.12,2.27,6.82,,30.23,90.5,0.2,198.5,6.0,,1.68,0.0,9.12
2022-10-30 02:00:00,2022-10-30 03:00:00,278.5,399.0,3.95,4.68,5.7,19.62,20.4,0.89,3.88,0.7,0.08,2.38,7.17,,31.27,92.0,0.25,199.25,6.0,,1.85,0.0,8.5
2022-10-30 03:00:00,2022-10-30 04:00:00,293.0,407.5,3.93,4.67,5.7,19.62,20.42,0.89,4.33,0.7,0.33,2.5,7.35,,31.38,93.5,0.38,234.5,6.25,,2.05,0.0,8.05
2022-10-30 04:00:00,2022-10-30 05:00:00,299.0,424.0,3.95,4.8,5.8,19.48,20.48,0.89,4.0,0.77,1.15,2.57,6.88,,31.4,94.0,0.33,251.25,6.75,,1.93,0.0,7.18
2022-10-30 05:00:00,2022-10-30 06:00:00,426.25,598.0,3.95,5.1,5.97,19.33,20.42,0.89,5.55,0.88,0.45,2.6,7.6,,30.65,94.25,0.4,286.25,7.75,,2.07,0.0,7.0
2022-10-30 06:00:00,2022-10-30 07:00:00,502.25,634.25,3.95,4.98,5.85,19.82,20.32,0.89,10.62,0.95,0.65,2.5,7.32,,29.38,94.25,0.43,164.5,25.75,,1.7,0.0,8.68
2022-10-30 07:00:00,2022-10-30 08:00:00,348.25,508.75,3.9,4.5,5.57,20.73,20.28,0.88,23.8,0.75,1.02,1.97,6.23,,29.2,85.5,0.55,120.5,51.75,,1.5,0.0,12.88
2022-10-30 08:00:00,2022-10-30 09:00:00,244.0,368.0,3.9,4.37,5.5,27.4,20.13,0.88,49.65,0.73,0.75,2.05,6.4,,28.67,71.25,0.45,118.5,52.5,,1.65,0.0,18.33
2022-10-30 09:00:00,2022-10-30 10:00:00,272.5,358.25,3.9,4.25,5.45,19.95,20.2,0.88,56.2,0.67,0.5,2.48,7.33,,29.4,58.75,0.77,217.0,86.75,,1.85,0.0,22.38
2022-10-30 10:00:00,2022-10-30 11:00:00,224.75,285.0,3.9,4.18,5.4,18.15,20.2,0.88,61.23,0.57,0.57,2.7,7.9,,30.85,49.75,0.88,182.0,106.25,,1.7,0.0,25.85
2022-10-30 11:00:00,2022-10-30 12:00:00,135.75,168.75,3.93,4.1,5.4,17.02,20.2,0.88,56.2,0.47,1.15,2.45,7.33,,31.1,41.25,0.82,184.0,110.25,,1.75,0.0,27.9
2022-10-30 12:00:00,2022-10-30 13:00:00,70.5,103.0,3.98,4.1,5.4,17.92,20.2,0.88,55.58,0.4,0.85,2.35,7.03,,31.0,37.0,0.8,277.0,93.0,,1.65,0.0,28.33
2022-10-30 13:00:00,2022-10-30 14:00:00,50.25,82.0,3.93,4.1,5.38,19.9,20.2,0.88,54.2,0.33,0.7,2.3,6.92,,30.18,35.5,0.88,199.5,89.25,,1.75,0.0,29.4
2022-10-30 14:00:00,2022-10-30 15:00:00,47.0,82.75,3.98,4.1,5.4,20.43,20.12,0.88,64.62,0.27,0.55,2.32,6.95,,28.95,35.5,0.62,223.75,49.0,,1.62,0.0,29.15
2022-10-30 15:00:00,2022-10-30 16:00:00,,74.25,3.95,4.07,5.4,19.8,20.1,0.88,69.9,0.2,0.53,2.27,7.0,,28.98,38.0,0.57,258.25,28.25,,1.6,0.0,28.0
2022-10-30 16:00:00,2022-10-30 17:00:00,48.0,80.25,3.93,4.12,5.4,20.02,20.02,0.88,65.78,0.2,0.6,2.25,6.88,,29.05,48.75,0.25,266.5,8.75,,1.53,0.0,23.75
2022-10-30 17:00:00,2022-10-30 18:00:00,104.25,169.5,4.0,4.25,5.5,19.1,20.05,0.88,33.85,0.3,0.88,2.33,7.03,,29.77,61.0,0.15,210.5,5.5,,1.9,0.0,18.23
2022-10-30 18:00:00,2022-10-30 19:00:00,268.0,385.0,3.98,4.47,5.58,19.1,20.18,0.88,12.57,0.38,0.93,2.67,7.7,,31.15,72.0,0.25,209.5,5.75,,2.02,0.0,15.58
2022-10-30 19:00:00,2022-10-30 20:00:00,261.5,384.75,4.0,4.72,5.75,19.22,20.2,0.88,5.62,0.47,1.48,2.78,8.0,,31.25,76.5,0.23,194.75,6.0,,2.02,0.0,14.0
2022-10-30 20:00:00,2022-10-30 21:00:00,270.5,361.0,3.98,4.62,5.68,19.73,20.17,0.88,9.65,0.5,0.55,2.75,7.85,,31.27,75.75,0.23,186.75,6.0,,1.85,0.0,13.17
2022-10-30 21:00:00,2022-10-30 22:00:00,241.0,337.5,3.92,4.6,5.65,19.3,20.17,0.88,8.95,0.5,1.38,2.62,7.62,,30.55,79.0,0.28,216.25,5.75,,1.68,0.0,12.68
2022-10-30 22:00:00,2022-10-30 23:00:00,229.25,313.5,3.95,4.38,5.55,19.05,20.05,0.88,17.42,0.5,1.18,2.52,7.45,,29.45,79.75,0.5,201.75,6.0,,1.88,0.0,12.35
2022-10-30 23:00:00,2022-10-31 00:00:00,209.0,291.0,3.95,4.33,5.5,19.18,20.03,0.87,22.32,0.5,1.15,2.32,6.95,,29.4,81.5,0.28,173.5,6.25,,1.65,0.0,11.75
2022-10-31 00:00:00,2022-10-31 01:00:00,193.0,259.25,3.9,4.25,5.43,19.25,20.3,0.89,22.62,0.5,0.75,2.3,7.0,,29.35,83.75,0.35,186.0,6.0,,1.55,0.0,11.32
2022-10-31 01:00:00,2022-10-31 02:00:00,171.5,232.0,3.98,4.25,5.47,18.82,20.33,0.89,13.53,0.5,1.4,2.2,6.7,,29.97,88.5,0.3,170.5,6.0,,1.65,0.0,10.22
2022-10-31 02:00:00,2022-10-31 03:00:00,162.75,225.0,3.93,4.35,5.5,18.38,20.4,0.89,8.38,0.45,1.23,2.15,6.62,,31.3,90.75,0.4,154.0,6.0,,1.5,0.0,9.43
2022-10-31 03:00:00,2022-10-31 04:00:00,176.0,252.0,3.98,4.45,5.57,18.62,20.42,0.89,8.07,0.5,1.22,2.27,6.82,,31.35,90.5,0.4,235.0,6.0,,1.73,0.0,8.93
2022-10-31 04:00:00,2022-10-31 05:00:00,356.0,451.0,3.95,4.88,5.85,19.02,15.6,0.68,6.58,0.68,1.28,2.38,7.07,,31.4,91.75,0.35,267.5,6.25,,1.73,0.0,8.95
2022-10-31 05:00:00,2022-10-31 06:00:00,382.75,506.0,3.95,5.1,5.95,18.88,12.58,0.55,6.35,0.77,0.93,2.4,7.3,,30.55,93.0,0.35,219.5,7.75,,1.65,0.0,8.85
2022-10-31 06:00:00,2022-10-31 07:00:00,389.75,536.0,3.98,4.65,5.72,18.8,12.47,0.55,10.8,0.75,0.88,2.38,7.1,,29.42,91.0,0.53,193.0,26.0,,1.7,0.0,10.23
2022-10-31 07:00:00,2022-10-31 08:00:00,356.0,510.0,3.9,4.3,5.5,19.8,12.4,0.54,25.1,0.65,1.05,2.1,6.45,,29.35,84.5,0.65,131.5,55.5,,1.55,0.0,14.05
2022-10-31 08:00:00,2022-10-31 09:00:00,,,4.0,4.2,5.45,12.55,11.3,0.24,32.58,0.5,0.4,2.0,6.1,,29.48,67.25,0.85,139.5,52.0,,1.35,0.0,19.55
2022-10-31 09:00:00,2022-10-31 10:00:00,88.0,,3.95,4.1,5.45,17.25,12.3,0.54,49.5,0.55,0.17,2.62,7.72,,29.57,53.75,0.6,216.25,87.75,,2.03,0.0,24.62
2022-10-31 10:00:00,2022-10-31 11:00:00,88.0,180.0,3.9,4.1,5.4,16.8,12.2,0.54,54.6,0.5,0.1,2.7,8.0,,30.7,50.0,0.8,292.0,97.0,,1.9,0.0,25.5
2022-10-31 11:00:00,2022-10-31 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 12:00:00,2022-10-31 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 13:00:00,2022-10-31 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 14:00:00,2022-10-31 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 15:00:00,2022-10-31 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 16:00:00,2022-10-31 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 17:00:00,2022-10-31 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 18:00:00,2022-10-31 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 19:00:00,2022-10-31 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 20:00:00,2022-10-31 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 21:00:00,2022-10-31 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 22:00:00,2022-10-31 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 23:00:00,2022-11-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 00:00:00,2022-11-01 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 01:00:00,2022-11-01 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 02:00:00,2022-11-01 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 03:00:00,2022-11-01 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 04:00:00,2022-11-01 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 05:00:00,2022-11-01 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 06:00:00,2022-11-01 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 07:00:00,2022-11-01 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 08:00:00,2022-11-01 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 09:00:00,2022-11-01 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01 10:00:00,2022-11-01 11:00:00,,,,,0.0,,,,,,,,,,,,,,,,,,
2022-11-01 11:00:00,2022-11-01 12:00:00,,,3.85,3.7,2.58,,9.5,0.2,42.4,0.3,1.1,2.25,6.65,,31.1,37.25,0.98,257.25,113.5,,1.45,0.0,28.7
2022-11-01 12:00:00,2022-11-01 13:00:00,,,3.9,4.0,5.3,17.07,9.73,0.33,71.92,0.25,0.92,2.45,7.1,,31.97,34.33,1.05,246.0,108.67,,1.3,0.0,29.9
2022-11-01 13:00:00,2022-11-01 14:00:00,14.75,50.5,3.12,5.22,5.3,18.88,7.3,0.26,51.62,0.2,0.62,1.88,5.97,,30.55,36.25,1.05,253.0,85.25,,1.2,0.0,28.8
2022-11-01 14:00:00,2022-11-01 15:00:00,13.75,36.25,2.7,5.88,5.3,20.4,4.0,0.23,56.48,0.2,0.53,1.8,5.82,,29.12,35.0,0.73,195.5,58.5,,1.3,0.0,29.3
2022-11-01 15:00:00,2022-11-01 16:00:00,7.25,56.0,2.72,5.9,5.38,20.65,2.87,0.23,60.7,0.25,0.5,1.95,6.05,,29.12,36.5,0.53,199.0,22.5,,1.48,0.0,27.97
2022-11-01 16:00:00,2022-11-01 17:00:00,22.0,72.0,2.72,6.0,5.4,20.75,1.92,0.23,35.15,0.27,0.62,2.0,6.25,,29.22,48.75,0.12,256.75,8.75,,1.6,0.0,24.07
2022-11-01 17:00:00,2022-11-01 18:00:00,48.75,144.25,2.72,6.28,5.55,20.5,2.48,0.23,12.67,0.25,1.1,2.45,7.3,,30.2,58.25,0.4,182.25,4.75,,1.93,0.0,19.88
2022-11-01 18:00:00,2022-11-01 19:00:00,117.5,250.0,2.7,6.45,5.65,21.3,2.8,0.23,6.7,0.4,1.4,2.6,7.65,,31.38,64.25,0.12,204.0,5.0,,1.85,0.0,17.43
2022-11-01 19:00:00,2022-11-01 20:00:00,143.0,267.0,2.8,6.38,5.65,21.75,2.35,0.23,12.8,0.4,1.32,2.65,7.88,,31.42,65.25,0.2,174.75,5.0,,2.08,0.0,16.4
2022-11-01 20:00:00,2022-11-01 21:00:00,122.75,229.75,2.77,6.28,5.57,21.77,2.2,0.23,16.18,0.4,1.2,2.65,7.8,,31.48,68.0,0.38,174.75,5.5,,1.9,0.0,15.57
2022-11-01 21:00:00,2022-11-01 22:00:00,113.0,207.0,2.65,6.35,5.55,21.93,1.7,0.23,13.72,0.4,1.0,2.75,7.88,,30.33,69.25,0.5,175.5,5.0,,1.88,0.0,15.97
2022-11-01 22:00:00,2022-11-01 23:00:00,105.25,210.25,2.75,6.17,5.5,21.73,1.2,0.23,19.15,0.4,1.27,2.7,7.78,,29.25,67.75,0.42,163.0,5.0,,2.02,0.0,16.1
2022-11-01 23:00:00,2022-11-02 00:00:00,89.25,172.0,2.67,6.18,5.45,21.12,2.45,0.23,16.93,0.4,1.1,2.58,7.48,,29.3,70.25,0.52,150.75,5.0,,1.6,0.0,15.6
2022-11-02 00:00:00,2022-11-02 01:00:00,83.0,170.75,2.7,6.05,5.4,20.62,10.47,0.23,20.15,0.3,0.97,2.45,7.18,,29.35,73.25,0.4,165.25,5.0,,1.65,0.0,15.03
2022-11-02 01:00:00,2022-11-02 02:00:00,82.5,146.0,2.78,6.03,5.45,19.95,10.97,0.23,21.88,0.33,0.72,2.38,7.12,,30.2,74.0,0.35,153.75,5.25,,1.85,0.0,14.3
2022-11-02 02:00:00,2022-11-02 03:00:00,79.5,120.75,2.72,6.07,5.47,20.1,11.47,0.23,19.73,0.4,0.35,2.45,7.28,,31.4,77.75,0.2,176.67,5.75,,1.73,0.0,12.52
