From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-02-28 05:00:00,2023-02-28 06:00:00,46.55,148.94,28.43,68.4,59.97,11.42,4.8,1.2,2.67,4.15,85.47,0.23,194.93,34.23,15.74,0.0
2023-02-28 06:00:00,2023-02-28 07:00:00,29.14,155.82,31.01,57.7,56.45,12.86,5.78,1.27,3.48,3.96,85.92,0.32,18.47,46.38,15.96,0.0
2023-02-28 07:00:00,2023-02-28 08:00:00,26.55,154.17,9.83,45.95,33.33,19.79,6.26,1.3,14.41,0.13,67.2,0.24,161.77,89.85,19.41,0.0
2023-02-28 08:00:00,2023-02-28 09:00:00,30.17,132.95,6.41,51.62,33.54,19.46,7.78,1.24,34.94,3.67,47.14,0.5,216.45,125.15,24.28,0.0
2023-02-28 09:00:00,2023-02-28 10:00:00,21.37,127.06,3.15,31.14,20.23,21.95,15.68,1.11,70.38,2.44,30.15,0.41,87.67,153.22,28.88,0.0
2023-02-28 10:00:00,2023-02-28 11:00:00,26.94,105.2,2.91,29.14,19.0,21.93,17.87,0.74,84.11,0.92,20.04,0.84,149.06,275.27,32.7,0.0
2023-02-28 11:00:00,2023-02-28 12:00:00,29.79,92.48,2.59,28.45,18.38,21.64,19.91,0.78,106.17,0.1,18.94,0.7,176.72,444.57,34.6,0.0
2023-02-28 12:00:00,2023-02-28 13:00:00,22.15,78.93,2.38,19.26,13.4,17.48,17.34,0.71,121.75,0.1,19.13,0.49,192.2,353.6,35.41,0.0
2023-02-28 13:00:00,2023-02-28 14:00:00,23.66,62.41,2.44,24.75,16.31,15.88,21.3,0.7,129.03,0.1,18.13,0.44,269.8,481.8,36.04,0.0
2023-02-28 14:00:00,2023-02-28 15:00:00,25.68,61.94,2.57,43.34,26.13,16.85,31.66,0.68,125.06,0.1,17.94,0.3,179.67,393.53,36.25,0.0
2023-02-28 15:00:00,2023-02-28 16:00:00,64.72,66.14,2.38,35.58,21.93,18.51,22.05,0.74,134.32,0.1,19.41,0.51,154.17,153.28,35.13,0.0
2023-02-28 16:00:00,2023-02-28 17:00:00,2.72,72.03,2.25,29.59,18.7,16.39,22.06,0.82,124.21,0.1,21.68,0.23,227.42,81.15,34.31,0.0
2023-02-28 17:00:00,2023-02-28 18:00:00,22.75,82.38,2.41,60.75,35.09,14.3,17.84,0.93,86.37,0.1,30.37,0.23,80.91,44.8,31.22,0.0
2023-02-28 18:00:00,2023-02-28 19:00:00,41.63,93.88,2.28,31.34,19.63,19.05,14.39,0.92,82.16,0.1,39.35,0.38,170.19,35.08,28.32,0.0
2023-02-28 19:00:00,2023-02-28 20:00:00,19.99,102.16,9.66,78.01,49.93,13.25,12.3,1.16,38.3,0.1,50.25,0.39,180.06,34.75,25.95,0.0
2023-02-28 20:00:00,2023-02-28 21:00:00,69.52,179.48,3.79,68.25,40.13,16.37,12.73,1.25,43.62,0.43,49.42,0.42,108.88,34.47,24.76,0.0
2023-02-28 21:00:00,2023-02-28 22:00:00,48.29,109.34,3.44,51.1,30.89,19.21,10.53,1.07,44.15,1.18,55.14,0.28,166.29,34.57,23.08,0.0
2023-02-28 22:00:00,2023-02-28 23:00:00,13.39,110.04,3.52,53.8,32.36,17.83,8.78,0.98,41.43,0.69,57.45,0.3,78.0,34.32,22.18,0.0
2023-02-28 23:00:00,2023-03-01 00:00:00,64.95,92.74,2.77,43.48,26.37,19.54,8.21,0.98,46.55,0.76,59.25,0.24,153.81,34.33,21.23,0.0
2023-03-01 00:00:00,2023-03-01 01:00:00,11.37,81.74,2.64,25.46,16.86,20.77,7.92,0.93,52.28,0.89,60.99,0.12,136.5,34.42,20.73,0.0
2023-03-01 01:00:00,2023-03-01 02:00:00,,,3.35,32.48,21.09,18.36,7.51,0.94,40.22,0.77,68.98,0.28,192.57,34.48,19.55,0.0
2023-03-01 02:00:00,2023-03-01 03:00:00,,65.16,2.84,35.8,22.42,18.12,6.57,0.99,25.79,1.0,74.73,0.26,234.32,34.38,18.64,0.0
2023-03-01 03:00:00,2023-03-01 04:00:00,,74.97,3.06,42.69,26.19,17.15,6.21,1.06,17.23,1.96,77.06,0.16,117.49,34.22,18.31,0.0
2023-03-01 04:00:00,2023-03-01 05:00:00,21.78,135.69,9.2,47.73,33.75,15.84,5.65,1.13,11.96,2.67,81.94,0.26,197.41,34.3,17.51,0.0
2023-03-01 05:00:00,2023-03-01 06:00:00,49.59,111.45,12.6,58.34,42.01,13.39,5.33,1.1,5.21,2.66,83.73,0.23,192.31,34.35,17.16,0.0
2023-03-01 06:00:00,2023-03-01 07:00:00,5.58,135.22,41.46,82.06,77.55,5.71,5.63,1.22,3.38,3.03,83.3,0.25,263.88,46.05,17.36,0.0
2023-03-01 07:00:00,2023-03-01 08:00:00,8.22,229.83,28.7,80.52,66.51,10.68,5.78,1.41,6.21,3.37,74.29,0.26,166.25,84.47,19.7,0.0
2023-03-01 08:00:00,2023-03-01 09:00:00,60.5,199.81,5.82,44.58,29.39,21.74,6.81,1.21,37.66,3.56,50.78,0.29,307.7,122.48,24.57,0.0
2023-03-01 09:00:00,2023-03-01 10:00:00,23.93,83.55,3.29,29.56,19.52,23.27,9.32,1.07,66.41,2.1,33.12,0.36,61.98,158.9,29.16,0.0
2023-03-01 10:00:00,2023-03-01 11:00:00,78.47,95.51,3.69,40.37,25.48,19.38,21.85,0.85,77.0,0.4,24.02,0.38,86.8,280.95,32.44,0.0
2023-03-01 11:00:00,2023-03-01 12:00:00,43.23,61.24,3.32,37.57,23.72,16.12,23.89,0.85,98.13,0.1,20.0,0.55,174.24,432.12,34.57,0.0
2023-03-01 12:00:00,2023-03-01 13:00:00,45.87,63.09,2.85,29.93,19.36,9.69,22.76,0.79,124.92,0.1,18.88,0.35,194.1,358.45,35.53,0.0
2023-03-01 13:00:00,2023-03-01 14:00:00,10.09,57.93,6.01,114.0,65.81,7.84,58.13,0.79,99.47,0.1,19.3,0.63,214.99,463.5,35.95,0.0
2023-03-01 14:00:00,2023-03-01 15:00:00,6.11,67.17,4.92,125.98,71.2,11.32,62.44,0.78,102.11,0.1,18.93,0.44,244.63,329.15,36.3,0.0
2023-03-01 15:00:00,2023-03-01 16:00:00,40.04,75.64,2.87,55.16,32.55,24.82,37.83,1.02,135.0,0.1,20.41,0.54,318.39,188.65,35.79,0.0
2023-03-01 16:00:00,2023-03-01 17:00:00,66.32,94.51,2.68,48.5,28.92,22.4,28.58,1.03,132.31,0.1,21.48,0.52,296.06,88.1,34.73,0.0
2023-03-01 17:00:00,2023-03-01 18:00:00,15.29,90.62,2.7,70.65,40.51,18.03,26.55,0.92,96.12,0.1,27.51,0.24,184.69,48.15,32.2,0.0
2023-03-01 18:00:00,2023-03-01 19:00:00,3.83,97.86,2.55,55.07,32.25,24.28,21.97,1.01,78.38,0.1,36.56,0.27,161.59,34.97,28.77,0.0
2023-03-01 19:00:00,2023-03-01 20:00:00,3.83,149.31,2.79,53.47,31.61,23.18,17.34,1.82,69.72,0.1,41.9,0.35,140.38,34.45,27.14,0.0
2023-03-01 20:00:00,2023-03-01 21:00:00,26.25,147.06,8.35,97.59,59.11,13.36,14.93,1.9,34.32,0.15,49.17,0.32,75.9,34.7,25.36,0.0
2023-03-01 21:00:00,2023-03-01 22:00:00,13.85,173.34,14.59,109.97,70.59,11.91,12.34,1.59,18.42,0.71,57.44,0.14,128.09,34.67,23.77,0.0
2023-03-01 22:00:00,2023-03-01 23:00:00,56.34,233.45,6.0,70.45,43.05,20.75,9.98,1.28,28.62,1.26,62.14,0.17,192.68,34.5,22.73,0.0
2023-03-01 23:00:00,2023-03-02 00:00:00,66.51,141.43,3.35,47.7,29.04,24.12,10.36,1.16,50.95,1.7,60.13,0.18,119.22,34.2,22.45,0.0
2023-03-02 00:00:00,2023-03-02 01:00:00,77.76,94.48,2.69,42.55,25.82,23.64,10.86,1.24,51.34,1.67,60.78,0.18,204.25,34.52,21.95,0.0
2023-03-02 01:00:00,2023-03-02 02:00:00,32.43,100.91,4.39,61.31,36.98,18.74,10.05,1.3,30.21,2.88,66.81,0.21,238.54,34.65,20.75,0.0
2023-03-02 02:00:00,2023-03-02 03:00:00,60.05,162.47,8.16,59.64,39.14,19.04,8.96,1.41,22.52,3.21,70.17,0.27,164.88,34.33,20.11,0.0
2023-03-02 03:00:00,2023-03-02 04:00:00,115.02,131.4,3.63,66.86,39.28,19.29,7.52,1.34,11.56,3.27,75.86,0.22,148.16,34.4,19.55,0.0
2023-03-02 04:00:00,2023-03-02 05:00:00,73.91,138.63,10.76,77.7,50.65,16.48,7.09,1.39,5.05,3.22,77.74,0.24,251.93,34.45,19.16,0.0
2023-03-02 05:00:00,2023-03-02 06:00:00,20.44,159.99,23.76,85.21,65.01,13.23,6.37,1.43,3.19,3.38,80.27,0.15,171.92,34.5,18.78,0.0
2023-03-02 06:00:00,2023-03-02 07:00:00,49.81,201.78,34.6,88.2,75.27,10.78,6.15,1.57,3.53,3.53,81.32,0.19,169.76,45.7,18.62,0.0
2023-03-02 07:00:00,2023-03-02 08:00:00,55.57,200.62,25.88,86.89,67.58,14.84,6.59,1.58,7.82,3.87,71.13,0.32,257.82,83.4,20.93,0.0
2023-03-02 08:00:00,2023-03-02 09:00:00,89.42,174.06,6.28,49.86,32.52,24.52,7.56,1.4,35.95,3.31,50.3,0.45,314.73,123.93,25.22,0.0
2023-03-02 09:00:00,2023-03-02 10:00:00,1.75,93.43,2.92,25.99,17.35,27.01,10.35,0.96,65.9,1.44,30.22,0.33,162.93,163.03,29.6,0.0
2023-03-02 10:00:00,2023-03-02 11:00:00,0.6,60.8,3.09,33.3,21.31,25.93,34.06,0.79,80.8,0.11,21.52,0.64,135.91,274.38,33.03,0.0
2023-03-02 11:00:00,2023-03-02 12:00:00,6.71,66.67,2.67,25.9,17.11,24.96,32.71,0.75,92.74,0.1,19.68,0.5,133.25,412.73,34.62,0.0
2023-03-02 12:00:00,2023-03-02 13:00:00,42.58,51.08,2.75,22.62,15.46,20.4,12.89,0.75,101.27,0.1,19.59,0.4,97.99,394.6,35.34,0.0
2023-03-02 13:00:00,2023-03-02 14:00:00,12.86,48.01,2.52,15.98,11.8,17.02,10.01,0.71,107.89,0.1,18.78,0.58,165.55,484.65,36.11,0.0
2023-03-02 14:00:00,2023-03-02 15:00:00,1.28,65.23,2.58,20.81,14.38,17.32,10.42,0.7,111.06,0.1,18.93,0.61,106.42,415.3,36.16,0.0
2023-03-02 15:00:00,2023-03-02 16:00:00,0.15,59.27,2.4,17.6,12.55,17.57,10.26,0.71,116.38,0.1,18.59,0.56,342.16,215.88,35.94,0.0
2023-03-02 16:00:00,2023-03-02 17:00:00,0.06,49.85,2.35,20.2,13.87,16.16,10.03,0.71,110.65,0.1,19.96,0.39,253.37,91.05,35.16,0.0
2023-03-02 17:00:00,2023-03-02 18:00:00,2.4,68.61,2.89,76.52,43.73,12.35,9.37,0.77,66.03,0.1,26.12,0.17,179.48,48.35,32.61,0.0
2023-03-02 18:00:00,2023-03-02 19:00:00,18.72,115.9,4.8,97.75,56.35,13.35,7.58,0.93,47.22,0.1,33.71,0.16,221.4,34.95,28.98,0.0
2023-03-02 19:00:00,2023-03-02 20:00:00,4.27,145.77,2.48,52.97,31.1,20.84,7.37,1.22,46.69,0.1,46.42,0.33,127.68,34.9,25.99,0.0
2023-03-02 20:00:00,2023-03-02 21:00:00,5.98,104.53,3.01,43.21,26.43,20.75,7.5,1.17,48.26,0.13,49.62,0.18,83.93,34.47,24.8,0.0
2023-03-02 21:00:00,2023-03-02 22:00:00,11.36,79.47,2.61,30.73,19.58,20.99,7.59,1.11,54.66,0.41,50.35,0.19,117.94,34.4,24.1,0.0
2023-03-02 22:00:00,2023-03-02 23:00:00,55.86,60.84,7.32,62.96,40.2,17.18,7.19,1.13,29.43,1.4,56.79,0.19,151.69,34.47,22.86,0.0
2023-03-02 23:00:00,2023-03-03 00:00:00,110.42,113.86,4.18,60.37,36.32,19.18,6.35,1.17,20.05,0.82,65.44,0.17,99.14,34.5,21.48,0.0
2023-03-03 00:00:00,2023-03-03 01:00:00,78.42,116.17,13.14,84.56,56.15,13.36,5.97,1.22,6.92,1.84,72.23,0.18,191.44,34.35,20.19,0.0
2023-03-03 01:00:00,2023-03-03 02:00:00,8.07,139.67,8.77,64.98,42.41,19.15,5.42,1.34,4.24,1.57,79.94,0.16,160.05,34.38,19.18,0.0
2023-03-03 02:00:00,2023-03-03 03:00:00,70.71,137.64,12.82,73.32,50.02,16.25,5.01,1.36,4.66,3.06,79.56,0.26,189.12,34.27,18.63,0.0
2023-03-03 03:00:00,2023-03-03 04:00:00,53.36,133.75,24.56,76.27,60.98,14.46,4.88,1.58,4.46,2.92,80.48,0.32,174.25,34.25,18.32,0.0
2023-03-03 04:00:00,2023-03-03 05:00:00,89.78,145.92,33.27,79.58,69.68,12.48,4.72,1.59,2.83,3.89,82.17,0.27,125.16,34.2,17.87,0.0
2023-03-03 05:00:00,2023-03-03 06:00:00,17.4,138.11,11.57,50.98,37.34,22.01,4.33,1.27,5.87,3.6,82.78,0.21,102.13,34.4,17.52,0.0
2023-03-03 06:00:00,2023-03-03 07:00:00,28.47,117.23,30.04,82.9,68.83,11.96,5.21,1.19,4.58,2.54,76.22,0.1,144.91,47.65,17.84,0.0
2023-03-03 07:00:00,2023-03-03 08:00:00,49.92,111.79,22.23,72.05,56.91,16.32,5.34,1.25,9.01,2.79,68.91,0.24,228.23,94.65,20.59,0.0
2023-03-03 08:00:00,2023-03-03 09:00:00,42.59,114.12,11.77,79.25,52.28,18.54,6.42,1.51,24.68,3.44,53.18,0.36,277.75,112.9,24.91,0.0
2023-03-03 09:00:00,2023-03-03 10:00:00,8.83,123.91,4.29,36.36,23.86,25.27,6.94,1.08,62.96,2.08,35.28,0.45,108.36,133.73,29.56,0.0
2023-03-03 10:00:00,2023-03-03 11:00:00,12.44,97.7,3.04,20.0,14.32,23.69,13.31,0.77,84.08,0.22,23.25,0.41,113.65,330.62,33.93,0.0
2023-03-03 11:00:00,2023-03-03 12:00:00,2.49,79.44,3.17,15.43,12.04,21.4,8.79,0.64,92.97,0.1,18.5,0.43,69.67,524.32,36.12,0.0
2023-03-03 12:00:00,2023-03-03 13:00:00,5.16,62.12,2.88,13.37,10.73,17.59,7.35,0.61,96.19,0.1,16.99,0.8,36.26,457.77,36.62,0.0
2023-03-03 13:00:00,2023-03-03 14:00:00,44.21,58.03,3.5,18.42,13.86,12.97,7.12,0.57,91.65,0.1,15.09,0.78,177.18,584.0,37.31,0.0
2023-03-03 14:00:00,2023-03-03 15:00:00,26.14,60.07,3.04,15.04,11.73,12.42,7.07,0.56,97.58,0.1,15.23,0.73,254.99,445.35,37.27,0.0
2023-03-03 15:00:00,2023-03-03 16:00:00,27.08,52.53,3.35,18.49,13.78,12.7,7.21,0.57,92.34,0.1,15.07,1.01,181.05,231.3,36.91,0.0
2023-03-03 16:00:00,2023-03-03 17:00:00,,,3.26,19.3,14.13,10.78,6.79,0.52,77.06,0.1,13.45,0.74,98.87,88.65,36.41,0.0
2023-03-03 17:00:00,2023-03-03 18:00:00,8.07,45.42,3.4,39.5,24.8,9.65,7.48,0.88,53.92,0.1,18.39,0.23,100.98,51.38,33.8,0.0
2023-03-03 18:00:00,2023-03-03 19:00:00,52.74,60.4,11.82,86.75,56.23,9.23,7.42,0.92,29.17,0.1,24.5,0.12,236.8,34.78,29.73,0.0
2023-03-03 19:00:00,2023-03-03 20:00:00,18.99,79.76,4.9,65.26,39.46,13.37,7.8,0.98,34.43,0.1,28.51,0.16,131.25,34.45,27.62,0.0
2023-03-03 20:00:00,2023-03-03 21:00:00,3.93,88.7,3.23,35.67,22.66,15.81,7.79,1.08,40.63,0.11,35.66,0.24,179.71,34.55,25.85,0.0
2023-03-03 21:00:00,2023-03-03 22:00:00,31.68,68.35,7.56,61.9,39.83,13.42,7.22,1.16,20.59,0.3,44.73,0.14,134.29,34.48,23.61,0.0
2023-03-03 22:00:00,2023-03-03 23:00:00,71.35,73.7,3.84,53.25,32.33,16.81,6.83,1.21,21.29,0.7,49.63,0.11,163.25,34.3,22.16,0.0
2023-03-03 23:00:00,2023-03-04 00:00:00,72.38,84.22,16.95,76.28,54.88,11.62,6.33,1.25,9.17,1.43,56.76,0.08,191.81,34.33,20.91,0.0
2023-03-04 00:00:00,2023-03-04 01:00:00,91.21,159.69,17.93,69.73,52.24,12.61,5.71,1.28,4.72,1.68,66.47,0.13,240.14,34.33,19.59,0.0
2023-03-04 01:00:00,2023-03-04 02:00:00,34.11,117.97,19.91,63.42,50.54,14.72,5.36,1.3,4.65,1.86,72.0,0.23,143.64,34.17,18.59,0.0
2023-03-04 02:00:00,2023-03-04 03:00:00,47.5,124.34,17.72,62.04,48.06,15.55,5.3,1.31,5.1,3.05,71.88,0.27,246.0,34.33,18.24,0.0
2023-03-04 03:00:00,2023-03-04 04:00:00,47.0,133.09,24.9,64.09,54.89,13.98,5.05,1.38,4.07,3.13,75.52,0.2,160.29,34.15,17.57,0.0
2023-03-04 04:00:00,2023-03-04 05:00:00,49.7,107.57,19.12,60.38,48.31,16.95,4.96,1.39,4.35,3.6,77.89,0.16,91.2,34.12,16.77,0.0
2023-03-04 05:00:00,2023-03-04 06:00:00,36.64,75.44,29.89,63.75,58.71,13.62,4.76,1.36,3.09,4.53,81.32,0.19,209.73,34.12,16.16,0.0
2023-03-04 06:00:00,2023-03-04 07:00:00,34.44,90.83,40.46,73.42,72.24,10.9,5.89,1.33,3.46,4.38,80.29,0.18,251.11,51.9,16.31,0.0
2023-03-04 07:00:00,2023-03-04 08:00:00,62.11,91.08,31.88,96.73,77.53,12.01,8.2,1.88,8.0,3.71,65.34,0.21,313.31,101.85,20.43,0.0
2023-03-04 08:00:00,2023-03-04 09:00:00,84.06,107.01,15.28,117.27,74.95,14.52,13.14,2.14,37.75,9.2,46.79,0.36,16.61,93.57,25.64,0.0
2023-03-04 09:00:00,2023-03-04 10:00:00,72.11,134.59,4.2,60.0,36.15,24.31,18.24,1.64,87.91,5.09,28.49,0.29,124.42,118.0,31.69,0.0
2023-03-04 10:00:00,2023-03-04 11:00:00,65.59,99.82,3.13,28.34,18.75,25.66,15.86,1.06,89.11,0.38,17.19,0.44,166.69,339.5,35.81,0.0
2023-03-04 11:00:00,2023-03-04 12:00:00,24.84,66.15,2.8,15.64,11.85,23.22,10.32,0.76,95.91,0.1,14.61,0.54,174.18,584.25,37.65,0.0
2023-03-04 12:00:00,2023-03-04 13:00:00,15.03,51.24,3.48,18.77,14.03,18.42,7.29,0.64,87.33,0.1,13.96,0.86,266.58,478.95,38.62,0.0
2023-03-04 13:00:00,2023-03-04 14:00:00,55.25,64.23,4.41,19.12,14.96,12.22,6.43,0.56,77.12,0.1,12.34,1.18,339.5,628.08,39.42,0.0
2023-03-04 14:00:00,2023-03-04 15:00:00,48.85,80.91,3.4,16.31,12.68,10.45,6.69,0.56,82.67,0.1,12.82,1.3,92.13,480.65,39.05,0.0
2023-03-04 15:00:00,2023-03-04 16:00:00,,,3.52,21.72,15.6,10.43,7.08,0.56,80.22,0.1,12.51,1.07,186.99,258.35,38.78,0.0
2023-03-04 16:00:00,2023-03-04 17:00:00,31.4,56.53,3.31,23.71,16.47,9.87,7.86,0.57,76.74,0.1,14.12,0.54,34.85,82.58,37.49,0.0
2023-03-04 17:00:00,2023-03-04 18:00:00,0.63,40.2,3.4,54.54,32.66,9.12,7.21,0.73,44.28,0.1,19.06,0.2,178.8,50.92,35.02,0.0
2023-03-04 18:00:00,2023-03-04 19:00:00,0.03,71.98,4.82,49.51,31.17,11.75,6.97,0.95,42.25,0.1,24.44,0.14,145.61,34.88,31.14,0.0
2023-03-04 19:00:00,2023-03-04 20:00:00,11.68,111.59,53.91,144.48,120.14,3.19,6.61,1.39,5.83,0.1,33.84,0.13,248.83,34.62,28.22,0.0
2023-03-04 20:00:00,2023-03-04 21:00:00,35.88,297.41,56.41,132.14,115.71,9.21,6.65,1.43,12.47,0.11,41.16,0.18,201.92,34.45,26.33,0.0
2023-03-04 21:00:00,2023-03-04 22:00:00,96.22,296.76,31.46,124.38,91.65,9.35,6.57,1.44,9.11,0.51,40.76,0.16,189.85,34.28,25.66,0.0
2023-03-04 22:00:00,2023-03-04 23:00:00,55.44,212.13,15.87,111.95,72.66,15.38,6.21,1.46,6.89,1.56,42.89,0.18,209.48,34.57,24.72,0.0
2023-03-04 23:00:00,2023-03-05 00:00:00,80.13,206.41,37.82,112.82,90.71,11.38,5.63,1.51,6.38,2.42,48.39,0.11,210.88,34.35,23.44,0.0
2023-03-05 00:00:00,2023-03-05 01:00:00,82.07,240.0,68.56,125.11,121.78,5.21,7.12,1.4,5.59,2.9,56.69,0.17,239.91,34.55,22.12,0.0
2023-03-05 01:00:00,2023-03-05 02:00:00,67.98,279.03,29.54,94.57,74.53,19.33,7.21,1.36,5.36,2.91,54.51,0.23,247.96,34.15,21.78,0.0
2023-03-05 02:00:00,2023-03-05 03:00:00,93.16,246.74,16.19,74.19,53.18,23.23,6.7,1.3,6.17,2.94,57.08,0.15,165.41,34.42,20.99,0.0
2023-03-05 03:00:00,2023-03-05 04:00:00,91.85,202.73,18.97,77.52,57.15,20.35,6.2,1.27,3.6,2.9,63.64,0.2,293.4,34.42,19.97,0.0
2023-03-05 04:00:00,2023-03-05 05:00:00,56.69,175.01,26.85,80.07,64.8,17.49,6.02,1.35,4.23,2.98,67.16,0.2,122.51,34.17,19.25,0.0
2023-03-05 05:00:00,2023-03-05 06:00:00,45.51,178.98,24.39,70.06,57.6,18.75,5.73,1.31,3.26,3.2,72.24,0.24,109.07,34.3,18.68,0.0
2023-03-05 06:00:00,2023-03-05 07:00:00,24.53,167.06,40.98,75.71,73.85,13.79,5.85,1.35,4.41,3.43,74.63,0.1,118.49,50.3,18.57,0.0
2023-03-05 07:00:00,2023-03-05 08:00:00,85.79,206.61,32.4,87.95,73.37,14.36,6.55,1.49,7.58,3.69,61.87,0.25,186.23,86.75,22.53,0.0
2023-03-05 08:00:00,2023-03-05 09:00:00,39.83,187.51,8.71,61.84,40.72,23.21,9.76,1.19,38.31,3.79,41.56,0.47,181.88,97.18,28.01,0.0
2023-03-05 09:00:00,2023-03-05 10:00:00,29.25,101.83,3.66,25.77,17.83,21.09,10.41,0.68,61.99,1.31,27.38,0.6,106.56,130.57,32.52,0.0
2023-03-05 10:00:00,2023-03-05 11:00:00,39.76,55.62,3.34,21.01,15.08,6.16,43.83,0.56,74.62,0.11,22.12,0.53,119.65,316.12,34.82,0.0
2023-03-05 11:00:00,2023-03-05 12:00:00,,,2.91,18.48,13.42,3.94,,0.61,91.95,0.1,19.05,0.92,15.15,520.7,36.32,0.0
2023-03-05 12:00:00,2023-03-05 13:00:00,,35.32,2.9,24.04,16.32,2.54,,0.63,102.44,0.1,16.75,0.55,324.97,454.65,37.87,0.0
2023-03-05 13:00:00,2023-03-05 14:00:00,,43.85,3.34,31.24,20.43,3.39,,0.67,100.61,0.1,16.48,0.93,243.81,547.62,38.9,0.0
2023-03-05 14:00:00,2023-03-05 15:00:00,3.33,52.75,2.98,21.11,14.85,5.98,11.07,0.64,102.74,0.1,15.12,0.96,323.15,476.35,38.97,0.0
2023-03-05 15:00:00,2023-03-05 16:00:00,3.76,66.58,,,,2.45,9.99,0.57,110.19,0.1,17.09,1.05,264.08,230.77,37.39,0.0
2023-03-05 16:00:00,2023-03-05 17:00:00,23.24,72.82,3.19,48.18,29.17,6.99,19.99,0.72,105.6,0.1,18.35,0.59,335.0,87.35,36.51,0.0
2023-03-05 17:00:00,2023-03-05 18:00:00,53.51,71.2,3.18,49.96,30.08,7.78,15.44,0.76,82.72,0.1,19.92,0.57,337.52,49.9,34.67,0.0
2023-03-05 18:00:00,2023-03-05 19:00:00,,81.48,4.38,62.51,37.6,8.11,8.36,0.72,50.15,0.1,27.03,0.18,137.54,34.98,30.88,0.0
2023-03-05 19:00:00,2023-03-05 20:00:00,,89.69,3.05,46.86,28.36,9.96,8.39,0.99,52.07,0.1,32.64,0.21,186.09,34.48,28.3,0.0
2023-03-05 20:00:00,2023-03-05 21:00:00,12.35,94.12,2.89,77.59,44.29,11.14,7.91,1.12,27.32,0.11,38.78,0.2,153.56,34.6,26.56,0.0
2023-03-05 21:00:00,2023-03-05 22:00:00,47.97,164.16,15.38,89.08,60.31,10.82,7.64,1.4,14.93,0.33,46.41,0.31,57.54,34.47,25.19,0.0
2023-03-05 22:00:00,2023-03-05 23:00:00,45.71,161.24,11.41,88.5,56.83,12.66,7.67,1.72,10.41,1.58,50.89,0.12,266.04,34.35,23.92,0.0
2023-03-05 23:00:00,2023-03-06 00:00:00,40.62,147.38,19.91,97.02,68.08,11.56,7.34,1.88,8.99,2.97,53.51,0.24,234.54,34.42,23.3,0.0
2023-03-06 00:00:00,2023-03-06 01:00:00,42.11,183.69,36.63,108.91,87.7,8.59,7.86,2.33,7.38,5.42,57.13,0.18,286.24,34.42,22.3,0.0
2023-03-06 01:00:00,2023-03-06 02:00:00,71.05,201.78,30.35,94.98,75.4,13.03,7.08,2.29,5.97,6.04,62.22,0.15,230.2,34.38,21.43,0.0
2023-03-06 02:00:00,2023-03-06 03:00:00,76.07,190.0,18.96,86.01,61.57,18.14,6.63,2.04,6.16,5.51,62.67,0.13,196.8,34.35,20.82,0.0
2023-03-06 03:00:00,2023-03-06 04:00:00,64.3,168.25,17.66,69.72,52.02,20.11,6.47,1.82,7.11,4.49,67.03,0.24,86.92,34.35,20.26,0.0
2023-03-06 04:00:00,2023-03-06 05:00:00,54.05,162.79,16.79,76.33,54.77,20.11,5.83,1.88,4.63,4.77,70.93,0.24,157.16,34.23,19.51,0.0
2023-03-06 05:00:00,2023-03-06 06:00:00,28.7,149.6,22.41,63.12,52.38,19.86,5.55,1.69,3.61,4.33,75.8,0.37,155.12,34.42,18.88,0.0
2023-03-06 06:00:00,2023-03-06 07:00:00,33.21,139.53,24.49,69.42,57.34,18.32,5.97,1.7,3.67,4.39,75.69,0.4,74.57,47.73,18.92,0.0
2023-03-06 07:00:00,2023-03-06 08:00:00,71.14,144.97,15.34,65.3,47.85,20.34,7.28,1.68,9.67,5.17,63.99,0.23,130.44,84.88,22.16,0.0
2023-03-06 08:00:00,2023-03-06 09:00:00,61.49,129.23,7.54,63.38,40.59,23.28,10.83,1.39,34.96,5.19,43.32,0.43,15.39,109.92,27.14,0.0
2023-03-06 09:00:00,2023-03-06 10:00:00,25.53,101.48,3.56,35.55,22.86,23.05,14.28,1.14,73.59,1.53,29.57,0.29,142.5,133.47,31.13,0.0
2023-03-06 10:00:00,2023-03-06 11:00:00,8.64,81.34,2.8,19.77,14.0,19.51,12.12,0.75,86.17,0.11,25.37,0.44,169.83,315.07,33.63,0.0
2023-03-06 11:00:00,2023-03-06 12:00:00,3.27,55.89,3.25,18.91,13.92,17.76,10.7,0.62,89.4,0.1,22.89,0.46,264.52,539.15,35.39,0.0
2023-03-06 12:00:00,2023-03-06 13:00:00,2.24,44.78,2.94,18.16,13.28,15.63,8.66,0.64,95.53,0.1,20.36,0.7,188.45,499.4,36.32,0.0
2023-03-06 13:00:00,2023-03-06 14:00:00,24.74,48.5,3.3,17.26,13.1,10.11,7.37,0.59,91.29,0.1,16.65,0.73,258.79,607.23,37.92,0.0
2023-03-06 14:00:00,2023-03-06 15:00:00,43.27,50.95,3.3,17.91,13.44,8.67,7.0,0.58,89.94,0.1,16.54,0.81,265.27,521.7,38.48,0.0
