From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C)
2022-01-03 12:00:00,2022-01-03 13:00:00,18.25,43.25,1.02,4.58,3.27,2.88,11.5,0.51,27.14,,,,,24.68,65.0,3.0,133.25,,,23.62
2022-01-03 13:00:00,2022-01-03 14:00:00,15.5,37.75,0.88,4.08,2.88,3.08,11.5,0.48,30.87,0.0,,,,24.95,61.0,1.7,132.25,,,24.55
2022-01-03 14:00:00,2022-01-03 15:00:00,13.5,34.5,0.62,4.3,2.8,3.02,10.95,0.49,34.69,0.0,0.1,,,25.05,57.5,1.52,139.75,,,25.05
2022-01-03 15:00:00,2022-01-03 16:00:00,12.75,28.75,0.53,4.12,2.62,3.5,10.75,0.48,36.66,0.0,,,,24.7,54.75,1.2,136.5,,,25.3
2022-01-03 16:00:00,2022-01-03 17:00:00,14.5,33.5,0.68,5.03,3.2,3.47,10.38,0.54,36.55,0.0,0.1,,,24.12,54.5,1.02,143.25,,,25.07
2022-01-03 17:00:00,2022-01-03 18:00:00,13.0,33.5,0.5,7.35,4.3,3.05,9.0,0.68,32.93,0.0,,,,23.8,56.5,0.3,146.5,,,24.23
2022-01-03 18:00:00,2022-01-03 19:00:00,14.25,44.75,0.68,24.57,13.65,2.7,9.28,1.73,26.95,0.0,0.0,,,23.75,60.25,0.3,133.25,,,22.95
2022-01-03 19:00:00,2022-01-03 20:00:00,19.25,66.25,1.77,28.4,16.55,1.83,10.05,1.96,22.44,0.0,0.03,,,23.85,64.0,0.3,140.0,,,22.38
2022-01-03 20:00:00,2022-01-03 21:00:00,23.75,70.75,1.05,21.3,12.15,2.33,9.88,1.53,18.91,0.0,0.0,,,24.03,74.5,0.3,124.5,,,20.6
2022-01-03 21:00:00,2022-01-03 22:00:00,26.25,71.25,0.65,17.07,9.6,3.25,9.85,1.27,14.11,0.0,0.0,,,24.07,73.75,0.3,136.25,,,20.43
2022-01-03 22:00:00,2022-01-03 23:00:00,27.25,67.25,0.47,20.6,11.32,2.8,9.82,1.48,12.25,0.0,0.0,,,24.02,76.5,0.32,134.25,,,19.65
2022-01-03 23:00:00,2022-01-04 00:00:00,26.0,66.5,0.47,13.55,7.6,2.85,9.75,1.05,9.7,0.0,0.0,,,23.92,78.75,0.83,131.0,,,19.27
2022-01-04 00:00:00,2022-01-04 01:00:00,21.0,53.0,0.4,6.78,3.9,2.83,11.2,0.64,8.23,0.0,,,,23.8,79.5,0.3,133.0,,,19.18
2022-01-04 01:00:00,2022-01-04 02:00:00,24.0,52.75,0.38,6.72,3.85,2.98,12.8,0.64,7.74,0.0,,,,24.0,82.25,1.73,133.25,,,18.7
2022-01-04 02:00:00,2022-01-04 03:00:00,23.5,51.25,0.45,5.55,3.32,2.9,12.03,0.57,5.78,,,,,23.85,83.75,3.07,130.5,,,18.15
2022-01-04 03:00:00,2022-01-04 04:00:00,22.5,47.5,0.38,4.5,2.7,2.83,12.23,0.5,3.82,,0.2,,,23.77,86.75,3.05,130.25,,,17.67
2022-01-04 04:00:00,2022-01-04 05:00:00,23.5,44.0,0.53,4.2,2.65,2.67,12.1,0.48,2.35,,0.33,,,23.77,88.5,3.08,126.75,,,17.05
2022-01-04 05:00:00,2022-01-04 06:00:00,22.75,48.75,0.4,4.57,2.73,2.8,13.85,0.51,,,0.23,,,24.4,91.0,3.17,128.0,,,16.95
2022-01-04 06:00:00,2022-01-04 07:00:00,26.0,54.75,0.35,4.3,2.6,3.05,12.93,0.49,,,0.33,,,24.07,93.25,3.47,129.25,,,16.95
2022-01-04 07:00:00,2022-01-04 08:00:00,29.0,56.5,0.43,5.1,3.02,3.1,12.35,0.54,,,0.4,,,23.92,94.0,3.25,131.0,,,16.8
2022-01-04 08:00:00,2022-01-04 09:00:00,29.25,55.75,0.55,6.8,4.05,3.35,12.55,0.64,0.78,,,,,24.0,93.25,2.05,135.0,,,17.1
2022-01-04 09:00:00,2022-01-04 10:00:00,30.25,59.75,0.7,7.47,4.55,3.2,12.25,0.69,2.45,,,,,23.98,86.75,1.92,149.0,,,18.5
2022-01-04 10:00:00,2022-01-04 11:00:00,32.25,65.75,0.7,5.95,3.75,3.3,13.43,0.59,9.02,,0.25,,,24.3,80.25,2.35,146.0,,,19.95
2022-01-04 11:00:00,2022-01-04 12:00:00,34.25,68.0,0.85,6.12,3.92,4.0,13.75,0.6,15.98,,,,,25.65,71.75,2.38,141.25,,,21.72
2022-01-04 12:00:00,2022-01-04 13:00:00,27.5,67.25,0.75,6.1,3.85,4.02,13.18,0.6,24.01,,,,,25.75,65.75,2.55,144.5,,,23.0
2022-01-04 13:00:00,2022-01-04 14:00:00,24.5,64.0,0.62,5.92,3.65,4.1,12.68,0.59,28.52,,,,,26.07,61.75,2.9,132.75,,,23.82
2022-01-04 14:00:00,2022-01-04 15:00:00,27.5,60.0,0.57,5.62,3.47,4.05,12.47,0.57,31.46,,0.25,,,26.15,58.0,1.8,138.75,,,24.62
2022-01-04 15:00:00,2022-01-04 16:00:00,22.75,58.25,0.55,6.07,3.7,4.5,11.78,0.6,34.98,,0.12,,,25.92,55.0,1.15,126.5,,,25.17
2022-01-04 16:00:00,2022-01-04 17:00:00,22.75,62.0,0.68,7.03,4.28,4.85,10.25,0.66,36.46,,0.15,,,27.4,54.75,1.45,130.75,,,24.62
2022-01-04 17:00:00,2022-01-04 18:00:00,24.75,61.25,0.45,10.53,5.95,3.7,9.67,0.87,31.46,0.0,,,,26.75,55.5,0.38,130.75,,,23.85
2022-01-04 18:00:00,2022-01-04 19:00:00,25.0,65.0,0.62,18.33,10.28,3.6,11.6,1.35,25.78,0.0,0.0,,,26.02,58.75,0.3,139.5,,,22.73
2022-01-04 19:00:00,2022-01-04 20:00:00,28.0,79.25,0.33,9.62,5.35,3.72,12.82,0.82,21.07,0.0,0.0,,,25.57,65.25,0.3,142.5,,,21.92
2022-01-04 20:00:00,2022-01-04 21:00:00,29.0,69.5,0.38,8.3,4.7,3.62,12.95,0.74,17.73,,,,,25.57,68.5,0.3,145.75,,,21.1
2022-01-04 21:00:00,2022-01-04 22:00:00,32.5,75.75,0.3,9.2,5.15,3.65,13.23,0.79,15.19,,0.25,,,25.43,69.5,0.3,137.75,,,20.62
2022-01-04 22:00:00,2022-01-04 23:00:00,34.0,82.0,0.32,9.73,5.45,3.5,13.52,0.82,13.13,0.0,,,,25.15,71.75,1.27,134.75,,,19.95
2022-01-04 23:00:00,2022-01-05 00:00:00,34.0,83.25,0.3,8.6,4.83,3.38,14.32,0.75,10.88,,,,,24.9,73.75,2.5,138.5,,,19.48
2022-01-05 00:00:00,2022-01-05 01:00:00,33.5,76.0,0.3,7.27,4.1,3.33,13.23,0.67,8.53,,,,,24.8,77.5,2.0,131.5,,,18.62
2022-01-05 01:00:00,2022-01-05 02:00:00,31.75,71.0,0.38,8.82,5.03,3.12,12.97,0.77,5.29,,,,,24.62,81.0,1.43,129.5,,,18.07
2022-01-05 02:00:00,2022-01-05 03:00:00,32.25,74.25,0.23,8.67,4.8,3.17,13.07,0.76,3.04,,,,,24.52,83.5,1.53,132.0,,,17.6
2022-01-05 03:00:00,2022-01-05 04:00:00,35.75,75.5,0.12,6.4,3.53,3.18,12.85,0.62,1.57,,,,,24.53,84.75,1.93,141.25,,,17.52
2022-01-05 04:00:00,2022-01-05 05:00:00,33.75,74.0,0.38,6.05,3.5,3.08,13.37,0.6,1.57,,,,,24.53,86.75,1.95,137.25,,,16.8
2022-01-05 05:00:00,2022-01-05 06:00:00,30.25,64.75,0.23,6.73,3.8,2.93,13.0,0.64,,,0.2,,,24.8,88.25,2.1,141.25,,,16.65
2022-01-05 06:00:00,2022-01-05 07:00:00,31.25,62.75,0.7,7.25,4.4,3.55,12.92,0.67,,,0.27,,,24.57,89.75,1.72,137.75,,,16.42
2022-01-05 07:00:00,2022-01-05 08:00:00,32.0,62.75,0.38,9.35,5.28,3.52,12.97,0.8,,,,,,24.53,90.25,1.7,128.0,,,16.62
2022-01-05 08:00:00,2022-01-05 09:00:00,32.5,74.75,0.6,9.45,5.5,3.67,13.07,0.8,5.88,,,,,24.5,85.0,1.65,120.5,,,18.35
2022-01-05 09:00:00,2022-01-05 10:00:00,33.75,76.25,0.72,9.43,5.6,3.3,12.43,0.8,9.9,,,,,24.57,76.25,0.85,171.0,,,21.5
2022-01-05 10:00:00,2022-01-05 11:00:00,32.75,73.75,0.7,7.55,4.55,3.75,12.47,0.69,24.2,,0.2,,,25.8,70.0,0.9,141.5,,,23.18
2022-01-05 11:00:00,2022-01-05 12:00:00,31.5,72.75,0.43,6.88,3.97,3.82,12.9,0.65,32.34,,0.2,,,25.7,63.5,0.8,127.25,,,24.68
2022-01-05 12:00:00,2022-01-05 13:00:00,29.5,69.75,0.27,6.7,3.75,3.97,11.8,0.63,35.77,,0.1,,,25.95,62.75,0.98,158.75,,,24.7
2022-01-05 13:00:00,2022-01-05 14:00:00,26.75,61.0,0.4,4.32,2.62,4.1,12.0,0.49,35.87,,0.2,,,26.02,54.75,1.4,226.25,,,26.63
2022-01-05 14:00:00,2022-01-05 15:00:00,21.75,52.5,0.35,3.95,2.4,4.0,12.65,0.47,42.73,,0.1,,,25.95,50.5,1.65,204.25,,,26.95
2022-01-05 15:00:00,2022-01-05 16:00:00,19.75,47.5,0.35,3.72,2.25,4.53,13.4,0.46,42.33,,0.15,,,25.75,62.5,1.75,154.5,,,25.68
2022-01-05 16:00:00,2022-01-05 17:00:00,25.75,56.75,0.23,4.05,2.35,4.5,13.18,0.48,35.57,,0.22,,,25.5,68.75,1.92,85.5,,,24.0
2022-01-05 17:00:00,2022-01-05 18:00:00,27.75,63.0,0.3,5.1,2.95,4.33,12.35,0.54,27.14,,0.28,,,25.4,75.25,1.6,84.5,,,22.1
2022-01-05 18:00:00,2022-01-05 19:00:00,28.0,67.0,0.43,7.42,4.28,4.32,12.32,0.68,19.01,,,,,25.22,80.75,1.7,108.5,,,20.82
2022-01-05 19:00:00,2022-01-05 20:00:00,30.75,70.75,0.3,8.38,4.55,3.95,13.47,0.74,14.02,,,,,25.55,84.0,1.05,93.25,,,19.95
2022-01-05 20:00:00,2022-01-05 21:00:00,30.25,71.5,0.23,6.15,3.48,3.55,14.38,0.6,10.59,,0.2,,,25.38,89.0,0.43,83.25,,,19.07
2022-01-05 21:00:00,2022-01-05 22:00:00,31.25,68.5,0.47,6.12,3.62,3.58,13.52,0.6,7.84,,0.25,,,25.2,92.25,1.33,95.0,,,18.75
2022-01-05 22:00:00,2022-01-05 23:00:00,32.0,71.0,0.33,5.33,3.02,3.67,13.43,0.55,6.86,,,,,25.38,94.0,2.02,104.75,,,18.95
2022-01-05 23:00:00,2022-01-06 00:00:00,31.5,62.75,0.2,4.17,2.33,3.83,14.4,0.48,7.16,,0.43,,,25.7,94.75,1.78,117.25,,,18.58
2022-01-06 00:00:00,2022-01-06 01:00:00,30.0,56.25,0.23,5.1,2.9,3.8,12.8,0.54,6.17,,0.17,,,25.57,88.0,1.85,132.75,,,18.8
2022-01-06 01:00:00,2022-01-06 02:00:00,30.5,57.5,0.35,5.73,3.35,3.75,13.22,0.57,6.17,,0.4,,,25.5,84.25,1.92,134.5,,,18.93
2022-01-06 02:00:00,2022-01-06 03:00:00,30.25,57.25,0.4,7.22,4.18,3.65,13.32,0.67,6.96,,0.27,,,25.4,83.25,2.25,134.0,,,18.8
2022-01-06 03:00:00,2022-01-06 04:00:00,26.25,54.25,0.2,5.1,2.88,3.65,13.43,0.54,6.76,,0.15,,,25.33,79.5,2.3,138.75,,,18.9
2022-01-06 04:00:00,2022-01-06 05:00:00,30.0,61.5,0.3,5.25,3.03,3.62,13.1,0.55,6.47,,0.3,,,25.2,80.5,1.05,114.25,,,18.33
2022-01-06 05:00:00,2022-01-06 06:00:00,31.25,64.25,0.2,5.97,3.33,3.6,13.35,0.59,4.51,,0.28,,,25.55,81.25,1.93,129.25,,,18.17
2022-01-06 06:00:00,2022-01-06 07:00:00,35.25,70.5,0.45,8.1,4.6,4.1,13.18,0.72,3.43,,,,,25.43,84.5,3.02,131.5,,,17.6
2022-01-06 07:00:00,2022-01-06 08:00:00,36.75,79.0,0.68,9.18,5.42,4.32,13.47,0.79,2.16,0.0,,,,25.52,86.75,2.47,139.0,,,17.75
2022-01-06 08:00:00,2022-01-06 09:00:00,38.0,81.75,0.82,11.38,6.72,4.07,13.55,0.92,4.41,0.0,,,,25.4,83.75,2.23,134.0,,,19.18
2022-01-06 09:00:00,2022-01-06 10:00:00,34.75,80.25,0.72,10.43,6.15,3.7,13.83,0.86,12.64,0.0,,,,25.53,76.25,1.18,151.25,,,21.57
2022-01-06 10:00:00,2022-01-06 11:00:00,33.5,75.25,0.38,7.2,4.15,3.47,13.55,0.67,24.01,,,,,25.68,70.0,1.62,153.0,,,22.88
2022-01-06 11:00:00,2022-01-06 12:00:00,31.5,67.0,0.35,6.7,3.85,3.73,13.45,0.64,30.58,,0.33,,,26.1,62.5,1.5,152.75,,,24.52
2022-01-06 12:00:00,2022-01-06 13:00:00,28.0,79.0,0.6,5.9,3.6,3.8,13.55,0.59,37.83,,0.28,,,26.05,50.0,0.92,155.5,,,26.95
2022-01-06 13:00:00,2022-01-06 14:00:00,21.75,97.75,0.47,5.17,3.1,3.9,13.27,0.55,46.06,,0.15,,,26.12,47.75,1.15,217.5,,,27.88
2022-01-06 14:00:00,2022-01-06 15:00:00,20.75,45.5,0.35,4.3,2.6,3.85,12.4,0.49,47.23,,0.1,,,25.98,49.75,1.1,212.0,,,27.55
2022-01-06 15:00:00,2022-01-06 16:00:00,20.5,47.25,0.4,4.22,2.53,4.05,13.28,0.49,46.25,,0.08,,,25.85,55.25,1.45,179.25,,,28.15
2022-01-06 16:00:00,2022-01-06 17:00:00,22.75,57.25,0.25,4.03,2.25,4.35,12.0,0.48,46.06,,0.1,,,25.7,65.25,1.65,130.75,,,26.15
2022-01-06 17:00:00,2022-01-06 18:00:00,25.5,61.5,0.28,4.35,2.58,4.22,12.82,0.49,35.38,,0.23,,,25.53,75.0,1.6,82.25,,,23.57
2022-01-06 18:00:00,2022-01-06 19:00:00,29.0,74.5,0.27,6.22,3.52,4.35,12.8,0.61,24.3,,,,,25.42,82.0,1.18,85.75,,,21.65
2022-01-06 19:00:00,2022-01-06 20:00:00,35.25,81.75,0.25,7.25,4.08,3.73,12.62,0.67,17.25,,,,,25.52,89.0,1.25,91.0,,,20.48
2022-01-06 20:00:00,2022-01-06 21:00:00,36.25,80.5,0.13,7.05,3.8,3.28,13.08,0.65,13.23,,,,,25.62,93.0,1.9,103.25,,,20.0
2022-01-06 21:00:00,2022-01-06 22:00:00,36.25,78.75,0.2,5.18,2.9,3.38,12.92,0.55,11.46,,0.1,,,25.55,94.0,1.82,98.5,,,19.8
2022-01-06 22:00:00,2022-01-06 23:00:00,34.5,77.75,0.3,4.65,2.65,3.35,12.77,0.51,10.48,,0.3,,,25.33,93.75,1.12,85.25,,,19.68
2022-01-06 23:00:00,2022-01-07 00:00:00,34.75,74.0,0.23,4.28,2.47,3.47,12.68,0.49,10.0,,0.3,,,25.45,93.5,0.95,102.75,,,19.45
2022-01-07 00:00:00,2022-01-07 01:00:00,30.75,64.25,0.23,3.73,2.15,3.45,11.87,0.45,9.21,,0.22,,,25.4,93.5,0.33,162.5,,,19.23
2022-01-07 01:00:00,2022-01-07 02:00:00,27.0,55.25,0.33,4.03,2.42,3.25,10.25,0.47,8.33,,0.28,,,25.25,95.0,0.33,290.0,,,18.98
2022-01-07 02:00:00,2022-01-07 03:00:00,19.75,40.25,0.38,3.93,2.4,3.4,10.57,0.47,7.55,,0.3,,,25.5,95.0,0.55,197.5,,,18.98
2022-01-07 03:00:00,2022-01-07 04:00:00,26.25,58.25,0.25,3.82,2.23,3.5,11.05,0.46,7.64,,0.23,,,25.38,94.5,0.38,58.5,,,18.92
2022-01-07 04:00:00,2022-01-07 05:00:00,30.5,65.0,0.17,4.7,2.6,3.45,10.87,0.52,6.96,,0.27,,,25.23,94.75,0.3,167.5,,,18.82
2022-01-07 05:00:00,2022-01-07 06:00:00,29.0,60.0,0.3,5.77,3.3,3.27,9.75,0.58,6.37,,0.23,,,25.6,95.0,0.3,178.0,,,18.5
2022-01-07 06:00:00,2022-01-07 07:00:00,22.75,48.75,0.15,5.35,3.0,3.6,10.1,0.56,5.29,,0.25,,,25.35,95.0,0.3,125.75,,,18.25
2022-01-07 07:00:00,2022-01-07 08:00:00,32.0,64.75,0.35,9.4,5.28,3.28,10.43,0.8,4.7,,0.2,,,25.2,95.0,0.3,87.0,,,18.35
2022-01-07 08:00:00,2022-01-07 09:00:00,35.0,77.25,0.43,6.35,3.72,3.85,10.38,0.61,6.17,,0.3,,,25.4,90.5,0.45,156.25,,,19.93
2022-01-07 09:00:00,2022-01-07 10:00:00,34.5,71.0,0.6,5.97,3.67,3.62,9.88,0.59,13.91,,0.23,,,25.6,82.25,0.42,218.75,,,22.38
2022-01-07 10:00:00,2022-01-07 11:00:00,32.75,68.5,0.5,5.35,3.23,3.45,9.88,0.55,25.28,,0.27,,,25.75,76.5,0.62,230.0,,,23.65
2022-01-07 11:00:00,2022-01-07 12:00:00,31.25,67.0,0.43,4.8,2.9,3.42,8.67,0.52,29.1,,0.35,,,25.9,73.0,0.3,210.25,,,23.6
2022-01-07 12:00:00,2022-01-07 13:00:00,28.0,57.75,0.33,4.3,2.52,3.52,8.8,0.49,30.77,,0.3,,,26.23,64.5,0.6,199.5,,,25.73
2022-01-07 13:00:00,2022-01-07 14:00:00,24.25,54.5,0.4,3.75,2.33,3.52,8.32,0.46,39.2,,0.15,,,26.43,58.5,0.8,231.75,,,26.45
2022-01-07 14:00:00,2022-01-07 15:00:00,22.5,49.5,0.3,4.0,2.42,3.38,8.8,0.47,41.84,,0.18,,,26.3,61.0,1.1,213.5,,,26.98
2022-01-07 15:00:00,2022-01-07 16:00:00,24.75,58.0,0.38,3.98,2.4,3.8,9.12,0.47,42.14,,0.12,,,26.27,69.5,1.65,219.75,,,26.18
2022-01-07 16:00:00,2022-01-07 17:00:00,28.25,60.75,0.45,3.75,2.38,4.43,6.22,0.46,38.32,,0.1,,,27.78,74.25,1.6,190.75,,,24.57
2022-01-07 17:00:00,2022-01-07 18:00:00,31.5,61.0,0.22,4.55,2.6,3.8,3.47,0.51,29.89,,0.1,,,27.77,81.25,1.42,88.25,,,22.6
2022-01-07 18:00:00,2022-01-07 19:00:00,30.0,66.0,0.25,5.97,3.42,3.33,7.02,0.59,21.27,,0.03,,,26.88,87.25,1.07,93.0,,,21.02
2022-01-07 19:00:00,2022-01-07 20:00:00,31.25,73.75,0.3,6.12,3.5,3.3,7.33,0.6,14.8,0.0,0.1,,,26.05,90.75,0.62,86.75,,,20.12
2022-01-07 20:00:00,2022-01-07 21:00:00,35.25,77.75,0.35,5.83,3.38,3.02,7.6,0.58,11.66,,0.0,,,25.78,91.75,0.75,95.75,,,19.7
2022-01-07 21:00:00,2022-01-07 22:00:00,35.5,73.0,0.17,4.95,2.75,2.85,8.68,0.53,10.09,,,,,25.35,93.0,0.8,90.5,,,19.58
2022-01-07 22:00:00,2022-01-07 23:00:00,34.75,69.75,0.25,4.12,2.4,2.8,9.3,0.48,9.61,,,,,25.32,94.0,0.3,87.5,,,19.3
2022-01-07 23:00:00,2022-01-08 00:00:00,36.5,70.25,0.25,3.4,2.02,2.8,9.65,0.44,8.63,,0.35,,,25.27,94.0,0.3,73.75,,,18.92
2022-01-08 00:00:00,2022-01-08 01:00:00,34.75,73.25,0.2,3.42,1.95,2.73,10.07,0.43,7.25,,0.28,,,25.27,95.0,0.3,60.5,,,18.77
2022-01-08 01:00:00,2022-01-08 02:00:00,34.5,72.25,0.17,3.98,2.27,2.85,10.07,0.47,6.46,,0.3,,,25.27,93.5,0.3,66.0,,,18.8
2022-01-08 02:00:00,2022-01-08 03:00:00,36.0,75.5,0.33,3.47,2.1,2.67,10.22,0.44,6.17,,0.17,,,25.23,92.5,0.3,50.75,,,18.9
2022-01-08 03:00:00,2022-01-08 04:00:00,35.25,72.75,0.3,3.48,2.05,2.73,10.4,0.44,6.96,,0.17,,,25.2,92.0,0.3,68.0,,,18.77
2022-01-08 04:00:00,2022-01-08 05:00:00,33.75,69.0,0.4,4.1,2.5,2.73,10.03,0.48,6.17,,,,,25.23,91.75,0.3,79.5,,,18.38
2022-01-08 05:00:00,2022-01-08 06:00:00,35.75,68.75,0.3,3.9,2.33,2.6,12.65,0.47,4.21,,0.2,,,25.5,92.25,0.3,68.75,,,18.02
2022-01-08 06:00:00,2022-01-08 07:00:00,35.5,69.75,0.45,4.8,2.85,3.2,11.18,0.52,2.74,,0.27,,,25.3,91.0,0.3,66.0,,,17.88
2022-01-08 07:00:00,2022-01-08 08:00:00,39.0,77.25,0.35,6.2,3.62,3.25,11.1,0.61,2.74,0.0,0.3,,,25.23,92.25,0.3,77.25,,,17.88
2022-01-08 08:00:00,2022-01-08 09:00:00,43.5,82.75,0.78,6.85,4.28,3.12,10.83,0.65,4.9,,,,,25.18,87.75,0.3,110.25,,,19.7
2022-01-08 09:00:00,2022-01-08 10:00:00,38.25,73.25,0.5,4.3,2.7,2.88,11.03,0.49,15.0,,0.23,,,25.12,75.75,0.3,231.75,,,22.68
2022-01-08 10:00:00,2022-01-08 11:00:00,34.0,56.75,0.22,3.75,2.17,2.7,11.18,0.46,27.73,,0.3,,,25.38,69.0,0.3,237.25,,,24.33
2022-01-08 11:00:00,2022-01-08 12:00:00,27.75,58.25,0.38,3.77,2.33,2.7,11.05,0.46,34.69,,0.27,,,25.62,63.75,0.3,249.0,,,25.68
2022-01-08 12:00:00,2022-01-08 13:00:00,27.25,64.25,0.33,3.7,2.22,2.83,10.47,0.45,38.32,0.12,0.28,,,25.85,65.5,0.42,220.5,,,25.65
2022-01-08 13:00:00,2022-01-08 14:00:00,27.75,82.0,0.4,3.88,2.38,2.9,11.15,0.47,37.73,0.03,0.05,,,26.1,66.25,0.4,92.5,,,25.93
2022-01-08 14:00:00,2022-01-08 15:00:00,26.75,58.5,0.35,3.88,2.38,2.88,10.12,0.46,39.99,,0.2,,,26.17,67.75,0.6,84.5,,,25.57
2022-01-08 15:00:00,2022-01-08 16:00:00,25.5,51.25,0.28,3.4,2.02,2.7,8.7,0.44,38.81,,0.2,,,26.3,69.0,1.9,211.75,,,25.85
2022-01-08 16:00:00,2022-01-08 17:00:00,24.5,55.0,0.38,3.67,2.25,2.83,7.8,0.45,37.14,,0.2,,,26.55,74.25,1.85,112.5,,,24.55
2022-01-08 17:00:00,2022-01-08 18:00:00,26.75,63.0,0.35,4.17,2.5,2.83,8.18,0.48,29.3,,0.1,,,26.33,82.0,1.58,89.75,,,22.2
2022-01-08 18:00:00,2022-01-08 19:00:00,29.5,62.25,0.43,5.07,3.05,2.8,9.62,0.54,19.31,,,,,26.03,87.25,1.12,87.5,,,20.82
2022-01-08 19:00:00,2022-01-08 20:00:00,30.75,69.75,0.38,6.12,3.55,3.02,10.77,0.6,14.21,,,,,25.88,89.25,0.68,94.75,,,20.1
2022-01-08 20:00:00,2022-01-08 21:00:00,30.0,69.75,0.23,5.75,3.2,2.88,11.75,0.58,11.66,,,,,25.55,90.25,0.7,113.5,,,19.75
2022-01-08 21:00:00,2022-01-08 22:00:00,31.25,62.5,0.22,5.15,2.9,2.67,10.5,0.54,9.9,,,,,25.4,92.0,1.1,102.75,,,19.38
2022-01-08 22:00:00,2022-01-08 23:00:00,33.75,61.75,0.28,4.35,2.55,2.6,10.75,0.49,9.12,,0.2,,,25.23,94.0,1.6,102.0,,,19.45
2022-01-08 23:00:00,2022-01-09 00:00:00,31.0,65.5,0.3,3.72,2.25,2.48,11.4,0.46,9.31,,0.1,,,25.23,94.25,1.6,92.5,,,19.3
2022-01-09 00:00:00,2022-01-09 01:00:00,33.5,67.75,0.27,3.77,2.23,2.5,14.1,0.46,8.53,,,,,25.23,93.5,1.35,94.25,,,18.88
2022-01-09 01:00:00,2022-01-09 02:00:00,30.75,59.0,0.23,3.55,2.02,2.53,14.25,0.45,6.67,,,,,25.17,93.5,1.07,94.0,,,18.48
2022-01-09 02:00:00,2022-01-09 03:00:00,25.75,50.0,0.18,3.27,1.9,2.4,12.7,0.43,5.68,,0.2,,,25.12,90.0,1.37,100.0,,,18.65
2022-01-09 03:00:00,2022-01-09 04:00:00,21.5,39.75,0.13,2.88,1.62,2.4,12.48,0.41,6.17,,0.2,,,25.1,85.75,1.62,103.75,,,18.55
2022-01-09 04:00:00,2022-01-09 05:00:00,19.25,35.25,0.2,2.8,1.57,2.28,12.5,0.4,5.49,0.0,0.2,,,24.93,83.25,1.35,103.75,,,18.12
2022-01-09 05:00:00,2022-01-09 06:00:00,16.0,30.5,0.17,2.7,1.57,2.23,13.1,0.39,4.12,0.03,0.1,,,25.4,78.25,0.93,95.25,,,18.02
2022-01-09 06:00:00,2022-01-09 07:00:00,12.25,23.25,0.25,4.45,2.55,2.85,12.98,0.5,3.63,0.05,0.17,,,25.23,76.25,1.15,106.25,,,18.15
2022-01-09 07:00:00,2022-01-09 08:00:00,11.25,24.75,0.35,5.28,3.1,2.62,12.85,0.55,4.02,0.05,0.32,,,25.12,76.25,1.23,101.0,,,18.17
2022-01-09 08:00:00,2022-01-09 09:00:00,15.75,29.25,0.97,8.8,5.45,2.75,12.53,0.77,5.58,,0.1,,,25.1,74.75,1.45,114.25,,,19.35
2022-01-09 09:00:00,2022-01-09 10:00:00,17.5,36.75,0.95,6.8,4.38,2.65,12.35,0.64,12.54,,,,,25.05,71.5,1.02,128.75,,,21.7
2022-01-09 10:00:00,2022-01-09 11:00:00,17.25,41.25,0.83,5.12,3.4,2.62,13.05,0.54,24.3,,0.27,,,25.32,71.5,0.78,127.25,,,23.2
2022-01-09 11:00:00,2022-01-09 12:00:00,21.25,49.0,0.35,4.2,2.53,2.75,12.62,0.48,32.63,,0.2,,,25.62,65.75,0.5,124.25,,,24.82
2022-01-09 12:00:00,2022-01-09 13:00:00,22.25,50.75,0.35,4.1,2.5,2.78,12.32,0.48,36.07,,0.2,,,25.77,65.0,0.3,138.75,,,24.88
2022-01-09 13:00:00,2022-01-09 14:00:00,23.5,47.0,0.38,3.85,2.35,2.92,11.62,0.46,36.46,,0.2,,,25.98,59.25,0.3,116.25,,,26.05
2022-01-09 14:00:00,2022-01-09 15:00:00,23.0,45.5,0.35,3.7,2.27,2.9,12.0,0.45,42.73,,0.1,,,26.12,56.5,0.3,105.25,,,27.15
2022-01-09 15:00:00,2022-01-09 16:00:00,16.75,39.75,0.47,3.2,1.98,2.77,11.12,0.42,46.25,,0.1,,,26.35,61.5,1.07,128.5,,,26.45
2022-01-09 16:00:00,2022-01-09 17:00:00,16.25,35.75,0.2,3.2,1.88,2.7,9.55,0.42,40.38,,0.1,,,26.57,67.0,1.82,133.5,,,24.95
2022-01-09 17:00:00,2022-01-09 18:00:00,17.25,36.0,0.33,4.53,2.67,2.62,9.38,0.51,31.07,,0.1,,,26.33,73.0,1.65,75.5,,,23.0
2022-01-09 18:00:00,2022-01-09 19:00:00,19.0,41.0,0.4,8.78,4.95,2.7,11.17,0.76,22.24,,0.18,,,26.07,80.25,1.23,87.5,,,21.05
2022-01-09 19:00:00,2022-01-09 20:00:00,23.0,49.75,0.3,9.72,5.35,3.05,12.5,0.82,14.89,,,,,25.85,85.0,1.05,89.0,,,19.98
