From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mg/m3),AT (degree C),RF (mm),Xylene (ug/m3)
2022-12-07 18:00:00,2022-12-07 19:00:00,80.43,155.75,4.35,25.63,17.16,14.14,32.26,2.02,,,,,,,39.58,0.99,116.14,0.0,,21.88,,
2022-12-07 19:00:00,2022-12-07 20:00:00,96.05,186.45,6.35,26.64,19.34,14.43,32.23,2.46,0.91,,,,,,43.8,0.76,102.05,0.0,,21.02,,
2022-12-07 20:00:00,2022-12-07 21:00:00,121.1,235.5,5.7,22.54,16.61,14.74,32.16,1.85,3.58,,,,,,47.78,0.65,278.65,0.0,,20.37,,
2022-12-07 21:00:00,2022-12-07 22:00:00,114.65,222.84,5.97,22.07,16.6,15.27,32.22,1.8,0.48,,,,,,49.05,0.7,189.94,0.0,,19.98,,
2022-12-07 22:00:00,2022-12-07 23:00:00,101.14,196.35,5.76,16.83,13.63,15.49,32.04,1.93,,,,,,,51.35,0.63,177.73,0.0,,19.77,,
2022-12-07 23:00:00,2022-12-08 00:00:00,91.25,176.95,5.1,13.46,11.31,16.05,32.19,2.15,0.85,,,,,,55.61,0.75,297.64,0.0,,19.45,,
2022-12-08 00:00:00,2022-12-08 01:00:00,91.24,176.95,4.58,12.54,10.4,15.93,32.14,1.92,0.89,,,,,,59.43,0.95,332.39,0.0,,19.26,,
2022-12-08 01:00:00,2022-12-08 02:00:00,96.6,187.45,4.73,13.59,11.07,15.93,32.27,1.6,,,,,,,63.86,0.84,323.63,0.0,,18.87,,
2022-12-08 02:00:00,2022-12-08 03:00:00,130.8,254.5,4.53,13.32,10.78,16.02,32.14,2.07,1.7,,,,,,64.62,0.86,318.2,0.0,,18.87,,
2022-12-08 03:00:00,2022-12-08 04:00:00,91.88,178.2,3.92,12.54,9.86,16.51,32.18,1.69,2.37,,,,,,65.73,0.88,251.75,0.0,,18.61,,
2022-12-08 04:00:00,2022-12-08 05:00:00,109.12,212.0,4.49,13.08,10.61,19.89,33.05,1.39,,,,,,,66.64,0.54,182.07,0.0,,18.47,,
2022-12-08 05:00:00,2022-12-08 06:00:00,159.07,309.95,4.92,13.04,10.93,21.92,31.92,2.12,,,,,,,65.1,0.51,200.26,0.0,,18.28,,
2022-12-08 06:00:00,2022-12-08 07:00:00,146.15,284.6,4.66,11.6,9.96,20.92,31.06,1.93,0.66,,,,,,64.73,0.68,265.4,2.28,,18.1,,
2022-12-08 07:00:00,2022-12-08 08:00:00,68.04,131.0,3.12,16.21,11.16,16.94,30.53,1.85,,,,,,,65.64,0.67,244.0,35.66,,18.57,,
2022-12-08 08:00:00,2022-12-08 09:00:00,72.26,139.8,2.19,15.12,9.82,16.98,31.88,1.8,,,,,,,61.46,1.35,259.94,55.33,,20.02,,
2022-12-08 09:00:00,2022-12-08 10:00:00,72.91,141.0,,22.72,8.41,20.01,35.51,0.35,1.52,,,,,,49.11,0.82,102.19,56.33,,22.51,,
2022-12-08 10:00:00,2022-12-08 11:00:00,49.0,98.0,5.0,12.45,9.53,15.59,32.05,3.03,,,,,,,69.67,1.05,106.46,48.04,,21.99,,
2022-12-08 11:00:00,2022-12-08 12:00:00,76.45,148.02,2.44,26.33,16.0,18.06,31.67,5.36,0.19,,,,,,39.01,1.42,163.49,55.31,,24.46,,
2022-12-08 12:00:00,2022-12-08 13:00:00,68.75,132.85,3.32,31.11,19.25,17.43,31.81,3.87,0.81,,,,,,36.18,1.23,150.45,54.87,,24.87,,
2022-12-08 13:00:00,2022-12-08 14:00:00,62.5,120.57,2.69,24.58,15.26,17.86,32.11,3.68,0.91,,,,,,32.44,1.19,166.22,54.58,,25.26,,
2022-12-08 14:00:00,2022-12-08 15:00:00,58.33,112.4,4.85,38.58,24.46,15.03,31.98,2.17,,,,,,,32.91,1.18,154.77,54.09,,24.58,,
2022-12-08 15:00:00,2022-12-08 16:00:00,71.2,137.65,3.56,33.58,20.75,16.45,32.15,2.88,0.97,,,,,,35.09,0.93,177.91,41.15,,24.14,,
2022-12-08 16:00:00,2022-12-08 17:00:00,65.59,126.65,5.58,35.83,23.59,15.35,32.27,4.85,,,,,,,36.97,0.63,150.07,15.34,,23.88,,
2022-12-08 17:00:00,2022-12-08 18:00:00,90.81,176.09,6.98,38.69,26.26,15.05,32.16,3.31,0.54,,,,,,38.95,0.67,81.23,1.37,,23.64,,
2022-12-08 18:00:00,2022-12-08 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 19:00:00,2022-12-08 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-08 20:00:00,2022-12-08 21:00:00,109.63,213.0,3.91,19.46,13.53,17.16,32.22,1.57,2.57,,,,,,45.39,0.67,141.43,0.0,,22.15,,
2022-12-08 21:00:00,2022-12-08 22:00:00,95.05,184.5,3.5,17.52,12.17,16.83,32.19,1.82,0.88,,,,,,44.3,0.69,198.46,0.0,,21.78,,
2022-12-08 22:00:00,2022-12-08 23:00:00,68.17,131.7,3.25,16.6,11.48,16.9,32.35,1.67,2.64,,,,,,45.42,0.59,189.49,0.0,,21.48,,
2022-12-08 23:00:00,2022-12-09 00:00:00,89.56,173.52,3.23,14.68,10.42,16.93,32.39,1.94,0.06,,,,,,47.2,0.61,127.98,0.0,,21.17,,
2022-12-09 00:00:00,2022-12-09 01:00:00,74.34,143.8,3.5,15.68,11.2,16.95,32.36,5.04,1.44,,,,,,50.87,0.94,289.41,0.0,,20.62,,
2022-12-09 01:00:00,2022-12-09 02:00:00,67.62,130.6,3.45,14.47,10.51,16.88,32.53,3.02,,,,,,,48.23,0.99,304.91,0.0,,20.54,,
2022-12-09 02:00:00,2022-12-09 03:00:00,66.82,129.05,3.86,14.4,10.8,16.89,32.51,1.79,0.26,,,,,,46.5,0.96,232.45,0.0,,20.23,,
2022-12-09 03:00:00,2022-12-09 04:00:00,53.22,102.4,3.44,13.63,10.05,16.91,32.6,2.25,,,,,,,43.27,0.91,146.42,0.0,,19.98,,
2022-12-09 04:00:00,2022-12-09 05:00:00,49.61,95.3,3.77,12.68,9.81,16.57,32.51,2.54,3.07,,,,,,44.66,0.85,137.46,0.0,,19.77,,
2022-12-09 05:00:00,2022-12-09 06:00:00,53.33,102.6,4.09,12.92,10.22,16.67,32.62,1.17,1.21,,,,,,45.58,0.81,147.56,0.0,,19.66,,
2022-12-09 06:00:00,2022-12-09 07:00:00,54.98,105.85,4.2,12.78,10.21,16.44,32.36,1.66,2.16,,,,,,46.79,0.75,159.47,0.0,,19.74,,
2022-12-09 07:00:00,2022-12-09 08:00:00,52.64,101.27,3.18,17.0,11.63,16.23,32.47,1.7,0.42,,,,,,49.66,0.94,164.4,11.23,,19.8,,
2022-12-09 08:00:00,2022-12-09 09:00:00,47.66,91.5,2.7,17.58,11.55,15.71,32.5,1.62,,,,,,,52.35,1.33,192.81,25.93,,19.04,,
2022-12-09 09:00:00,2022-12-09 10:00:00,49.83,95.75,2.49,17.63,11.41,15.85,32.54,1.07,,,,,,,52.98,1.35,237.56,53.65,,19.45,,
2022-12-09 10:00:00,2022-12-09 11:00:00,55.27,106.45,2.61,17.47,11.42,16.46,32.56,1.41,1.22,,,,,,58.09,1.23,140.93,55.17,,19.76,,
2022-12-09 11:00:00,2022-12-09 12:00:00,58.96,113.65,2.53,16.49,10.82,17.08,32.61,1.26,2.49,,,,,,57.34,1.54,295.13,54.52,,20.58,,
2022-12-09 12:00:00,2022-12-09 13:00:00,60.11,115.89,2.36,16.57,10.73,17.02,32.58,1.66,1.32,,,,,,56.94,1.47,139.41,54.12,,21.19,,
2022-12-09 13:00:00,2022-12-09 14:00:00,60.64,116.95,2.42,14.21,9.52,17.78,32.63,1.19,1.38,,,,,,61.72,1.34,161.0,53.73,,21.07,,
2022-12-09 14:00:00,2022-12-09 15:00:00,57.28,110.35,2.82,16.77,11.22,18.16,23.37,0.58,7.32,0.0,,0.01,,,69.74,1.35,305.02,45.32,917.17,20.04,,
2022-12-09 15:00:00,2022-12-09 16:00:00,64.35,124.21,4.82,24.65,17.03,17.69,19.65,0.36,9.29,0.0,,,,,84.02,1.32,148.25,38.17,917.77,17.84,,
2022-12-09 16:00:00,2022-12-09 17:00:00,78.31,151.6,4.78,18.81,13.9,18.42,32.36,2.41,1.03,0.0,,0.01,,,87.9,1.46,60.76,7.25,,17.24,,
2022-12-09 17:00:00,2022-12-09 18:00:00,53.83,103.6,4.2,18.11,13.06,18.38,32.53,2.76,1.0,,,,,,88.31,0.61,219.79,2.8,,17.23,,
2022-12-09 18:00:00,2022-12-09 19:00:00,53.48,102.89,4.81,20.96,15.05,17.84,32.71,2.59,1.39,,,,,,88.17,0.58,86.21,0.0,,17.19,,
2022-12-09 19:00:00,2022-12-09 20:00:00,48.7,93.53,4.22,27.46,18.05,16.96,32.61,3.5,0.51,,,,,,86.84,0.8,276.71,0.0,,17.39,,
2022-12-09 20:00:00,2022-12-09 21:00:00,54.14,104.4,8.83,36.0,26.32,15.85,32.47,2.88,,,,,,,83.93,0.84,309.63,0.0,,17.81,,
2022-12-09 21:00:00,2022-12-09 22:00:00,55.52,106.9,3.4,17.96,12.32,18.48,32.49,2.75,,,,,,,81.81,0.55,193.6,0.0,,18.1,,
2022-12-09 22:00:00,2022-12-09 23:00:00,50.74,97.5,2.94,14.0,9.83,18.25,32.53,1.95,2.53,,,,,,85.03,0.58,179.57,0.0,,18.04,,
2022-12-09 23:00:00,2022-12-10 00:00:00,36.94,70.48,3.12,16.26,11.18,17.84,32.61,2.35,,,,,,,86.27,0.54,206.57,0.0,,18.25,,
2022-12-10 00:00:00,2022-12-10 01:00:00,32.8,62.37,3.84,19.42,13.45,17.62,32.52,2.9,0.43,,,,,,86.64,0.53,226.34,0.0,,18.38,,
2022-12-10 01:00:00,2022-12-10 02:00:00,23.93,44.95,3.74,15.82,11.45,17.67,32.29,1.91,,,,,,,86.58,0.6,220.61,0.0,,18.41,,
2022-12-10 02:00:00,2022-12-10 03:00:00,28.28,53.5,3.74,13.88,10.43,17.88,32.53,2.6,,,,,,,87.43,0.56,230.56,0.0,,18.19,,
2022-12-10 03:00:00,2022-12-10 04:00:00,29.02,54.95,3.51,13.88,10.24,17.91,32.64,3.17,0.57,,,,,,89.13,1.0,302.01,0.0,,17.95,,
2022-12-10 04:00:00,2022-12-10 05:00:00,23.73,44.55,3.1,11.83,8.81,17.28,32.68,2.68,1.21,,,,,,89.49,1.02,307.69,0.0,,17.98,,
2022-12-10 05:00:00,2022-12-10 06:00:00,15.69,28.8,3.34,12.91,9.58,16.81,32.56,2.31,2.13,,,,,,88.94,0.84,282.26,0.0,,18.25,,
2022-12-10 06:00:00,2022-12-10 07:00:00,11.9,21.33,3.12,11.68,8.75,16.34,32.55,4.03,0.55,,,,,,88.84,0.96,282.74,0.14,,18.19,,
2022-12-10 07:00:00,2022-12-10 08:00:00,13.16,23.84,3.01,11.55,8.59,16.1,32.41,3.15,,,,,,,89.51,0.88,254.33,17.25,,18.22,,
2022-12-10 08:00:00,2022-12-10 09:00:00,12.76,23.05,3.78,11.91,9.39,15.74,32.45,3.58,1.03,,,,,,89.34,0.96,242.5,49.94,,18.65,,
2022-12-10 09:00:00,2022-12-10 10:00:00,14.18,25.85,4.47,13.08,10.59,15.07,32.46,2.09,0.58,,,,,,88.53,1.06,275.8,52.29,,19.07,,
2022-12-10 10:00:00,2022-12-10 11:00:00,16.19,29.79,4.25,12.57,10.14,15.18,32.67,1.17,1.71,,,,,,88.97,1.1,298.31,52.91,,19.08,,
2022-12-10 11:00:00,2022-12-10 12:00:00,30.79,58.42,4.13,13.6,10.59,15.31,32.56,2.17,,,,,,,88.35,1.08,268.33,54.31,,19.34,,
2022-12-10 12:00:00,2022-12-10 13:00:00,20.89,40.11,3.99,11.77,9.51,15.21,32.6,1.94,0.48,,,,,,87.9,1.04,258.75,53.77,,19.57,,
2022-12-10 13:00:00,2022-12-10 14:00:00,29.13,55.15,3.77,11.75,9.3,15.6,32.85,3.64,,,,,,,86.71,0.94,157.93,53.44,,19.85,,
2022-12-10 14:00:00,2022-12-10 15:00:00,18.93,35.1,3.76,12.15,9.52,15.46,32.44,2.08,0.42,,,,,,85.32,1.02,201.45,53.09,,19.95,,
2022-12-10 15:00:00,2022-12-10 16:00:00,16.41,30.21,4.84,13.74,11.25,14.98,32.81,3.04,1.08,,,,,,86.37,1.16,299.43,32.71,,19.48,,
2022-12-10 16:00:00,2022-12-10 17:00:00,24.03,45.2,5.46,13.48,11.61,15.29,32.77,2.68,0.75,,,,,,88.41,0.88,213.48,5.75,,19.02,,
2022-12-10 17:00:00,2022-12-10 18:00:00,34.61,65.89,4.99,13.18,11.07,15.27,32.6,3.0,0.73,,,,,,89.73,0.72,169.83,0.0,,18.75,,
2022-12-10 18:00:00,2022-12-10 19:00:00,25.0,47.05,5.23,13.52,11.46,14.88,32.82,2.83,,,,,,,90.43,0.67,177.13,0.0,,18.6,,
2022-12-10 19:00:00,2022-12-10 20:00:00,25.91,48.85,5.23,11.53,10.39,15.27,32.61,2.19,1.69,,,,,,90.69,0.63,191.15,0.0,,18.64,,
2022-12-10 20:00:00,2022-12-10 21:00:00,37.1,70.85,4.95,11.07,9.91,15.44,32.62,3.54,,,,,,,90.84,0.68,220.17,0.0,,18.65,,
2022-12-10 21:00:00,2022-12-10 22:00:00,27.09,51.16,4.7,11.61,10.0,15.59,32.61,5.46,1.55,,,,,,91.22,0.63,187.07,0.0,,18.7,,
2022-12-10 22:00:00,2022-12-10 23:00:00,15.36,28.15,5.93,12.63,11.54,15.45,32.54,3.59,,,,,,,91.37,0.94,325.13,0.0,,18.86,,
2022-12-10 23:00:00,2022-12-11 00:00:00,22.5,42.2,5.71,12.71,11.41,15.78,32.42,4.67,,,,,,,91.4,1.06,327.05,0.0,,18.95,,
2022-12-11 00:00:00,2022-12-11 01:00:00,22.45,42.05,5.35,9.7,9.5,16.03,32.63,6.39,1.42,,,,,,91.57,0.89,306.0,0.0,,18.9,,
2022-12-11 01:00:00,2022-12-11 02:00:00,27.28,51.5,4.63,8.8,8.45,16.07,32.7,5.22,1.8,,,,,,91.64,0.99,325.08,0.0,,18.93,,
2022-12-11 02:00:00,2022-12-11 03:00:00,32.35,61.47,4.58,8.25,8.09,16.26,32.47,2.69,1.9,,,,,,91.73,0.65,221.15,0.0,,18.91,,
2022-12-11 03:00:00,2022-12-11 04:00:00,9.37,16.53,3.59,6.8,6.53,15.91,32.58,2.68,2.34,,,,,,91.87,0.89,319.43,0.0,,18.84,,
2022-12-11 04:00:00,2022-12-11 05:00:00,8.14,14.0,3.26,6.26,5.98,16.06,32.5,5.93,,,,,,,91.93,0.95,331.61,0.0,,18.73,,
2022-12-11 05:00:00,2022-12-11 06:00:00,7.66,13.05,3.35,5.99,5.91,16.09,32.63,3.56,0.57,,,,,,91.97,0.94,323.63,0.0,,18.7,,
2022-12-11 06:00:00,2022-12-11 07:00:00,5.21,8.25,4.92,7.03,7.73,16.29,32.6,2.3,,,,,,,92.08,0.74,302.75,0.0,,18.75,,
2022-12-11 07:00:00,2022-12-11 08:00:00,7.49,12.73,3.4,5.81,5.86,15.87,32.34,1.75,0.18,,,,,,92.22,0.81,309.63,26.84,,19.01,,
2022-12-11 08:00:00,2022-12-11 09:00:00,6.18,10.16,4.98,5.02,6.71,15.44,32.41,2.39,,,,,,,91.98,0.62,287.9,49.39,,19.47,,
2022-12-11 09:00:00,2022-12-11 10:00:00,7.63,12.84,8.18,7.91,10.85,14.6,32.17,2.25,,,,,,,91.02,0.49,132.58,54.89,,19.9,,
2022-12-11 10:00:00,2022-12-11 11:00:00,13.43,24.37,8.47,10.75,12.6,14.36,32.56,2.61,2.55,,,,,,88.31,0.65,123.73,45.82,,20.55,,
2022-12-11 11:00:00,2022-12-11 12:00:00,13.27,24.05,8.05,11.29,12.56,14.75,32.38,2.51,,,,,,,84.18,0.59,198.57,53.97,,21.34,,
2022-12-11 12:00:00,2022-12-11 13:00:00,15.66,28.75,7.88,12.17,12.89,14.65,32.42,2.65,0.57,,,,,,85.37,0.68,269.37,45.92,,21.04,,
2022-12-11 13:00:00,2022-12-11 14:00:00,11.44,20.48,6.65,10.32,10.89,15.35,32.53,2.07,,,,,,,87.42,0.51,202.17,36.41,,20.57,,
2022-12-11 14:00:00,2022-12-11 15:00:00,10.23,18.1,8.98,10.59,12.93,15.15,32.33,2.26,2.45,,,,,,88.69,0.67,99.95,47.97,,20.53,,
2022-12-11 15:00:00,2022-12-11 16:00:00,12.11,21.8,8.74,12.03,13.5,15.19,32.5,3.4,0.25,,,,,,86.08,1.19,105.93,38.58,,21.19,,
2022-12-11 16:00:00,2022-12-11 17:00:00,14.63,26.73,8.37,12.85,13.63,15.28,32.42,6.66,,,,,,,84.74,0.4,90.65,6.75,,21.21,,
2022-12-11 17:00:00,2022-12-11 18:00:00,18.65,34.6,12.27,13.69,17.26,14.79,32.4,5.23,1.01,,,,,,87.06,0.47,269.07,0.03,,20.78,,
2022-12-11 18:00:00,2022-12-11 19:00:00,14.5,26.45,8.27,18.41,16.51,15.26,32.51,2.74,,,,,,,88.39,0.36,198.63,0.0,,20.54,,
2022-12-11 19:00:00,2022-12-11 20:00:00,22.47,42.1,5.84,12.64,11.47,16.23,32.36,2.71,0.34,,,,,,89.0,0.43,162.95,0.0,,20.57,,
2022-12-11 20:00:00,2022-12-11 21:00:00,16.15,29.7,5.99,10.42,10.4,16.65,32.44,3.15,0.09,,,,,,89.43,0.52,120.32,0.0,,20.52,,
2022-12-11 21:00:00,2022-12-11 22:00:00,16.27,29.95,4.2,8.45,7.91,18.0,32.29,2.97,2.08,,,,,,89.87,0.47,109.85,0.0,,20.32,,
2022-12-11 22:00:00,2022-12-11 23:00:00,18.71,34.73,3.51,9.89,8.12,18.2,32.43,2.76,,,,,,,90.07,0.57,66.75,0.0,,20.16,,
2022-12-11 23:00:00,2022-12-12 00:00:00,26.09,49.21,2.79,7.12,6.05,18.62,32.21,2.85,2.55,,,,,,90.29,0.58,61.21,0.0,,20.14,,
2022-12-12 00:00:00,2022-12-12 01:00:00,22.64,42.42,3.36,7.06,6.5,18.1,32.41,3.0,,,,,,,90.8,0.52,130.8,0.0,,20.0,,
2022-12-12 01:00:00,2022-12-12 02:00:00,18.07,33.48,5.59,9.43,9.55,17.06,32.38,3.82,2.06,,,,,,91.4,0.63,269.71,0.0,,19.54,,
2022-12-12 02:00:00,2022-12-12 03:00:00,11.07,19.74,6.45,9.53,10.3,16.42,32.53,3.91,,,,,,,91.62,0.9,275.6,0.0,,19.36,,
2022-12-12 03:00:00,2022-12-12 04:00:00,6.81,11.4,7.04,9.98,11.03,15.73,32.27,3.85,1.27,,,,,,91.87,1.4,302.97,0.0,,19.24,,
2022-12-12 04:00:00,2022-12-12 05:00:00,6.61,11.0,9.06,12.01,13.76,15.11,32.53,3.76,2.86,,,,,,91.95,1.79,303.89,0.0,,19.32,,
2022-12-12 05:00:00,2022-12-12 06:00:00,9.51,16.68,13.38,14.47,18.58,14.03,32.57,3.16,0.86,,,,,,92.03,2.12,303.23,0.0,,19.49,,
2022-12-12 06:00:00,2022-12-12 07:00:00,12.57,22.7,16.16,13.62,20.38,14.02,32.36,3.04,0.67,,,,,,92.09,2.67,303.72,0.0,,19.68,,
2022-12-12 07:00:00,2022-12-12 08:00:00,8.87,15.42,12.89,10.35,15.98,14.8,32.37,2.62,1.85,,,,,,92.09,2.1,298.38,5.09,,19.59,,
2022-12-12 08:00:00,2022-12-12 09:00:00,11.55,20.68,15.31,11.57,18.59,13.88,32.44,3.89,0.75,,,,,,92.32,1.24,312.09,27.7,,19.79,,
2022-12-12 09:00:00,2022-12-12 10:00:00,14.62,26.68,9.65,15.01,15.83,14.84,32.2,4.56,0.89,,,,,,92.17,0.52,218.89,55.33,,20.44,,
2022-12-12 10:00:00,2022-12-12 11:00:00,11.86,21.32,4.18,10.74,9.12,16.4,32.22,3.75,0.44,,,,,,91.57,0.87,68.65,54.8,,21.02,,
2022-12-12 11:00:00,2022-12-12 12:00:00,10.74,19.11,3.45,9.12,7.65,16.53,32.27,3.84,0.48,,,,,,88.57,1.07,88.04,54.27,,22.03,,
2022-12-12 12:00:00,2022-12-12 13:00:00,16.97,31.32,3.94,12.24,9.71,16.53,32.31,3.95,0.49,,,,,,75.02,0.69,122.94,54.13,,24.22,,
2022-12-12 13:00:00,2022-12-12 14:00:00,23.6,44.28,4.61,13.52,10.93,16.63,32.5,3.76,1.47,,,,,,69.02,0.53,124.25,53.81,,24.85,,
2022-12-12 14:00:00,2022-12-12 15:00:00,23.95,45.0,4.11,13.16,10.34,16.63,24.79,1.35,8.79,0.01,,0.02,0.01,,62.17,0.66,149.78,53.74,916.45,26.14,,
2022-12-12 15:00:00,2022-12-12 16:00:00,28.79,54.47,3.73,13.66,10.3,16.68,16.85,0.3,9.37,0.01,,0.03,0.01,,59.49,0.9,212.79,53.4,915.85,26.27,,
2022-12-12 16:00:00,2022-12-12 17:00:00,29.53,55.95,3.67,13.3,10.07,16.5,32.25,2.82,,0.01,,0.04,0.01,,66.4,0.48,95.79,23.79,,24.8,,
2022-12-12 17:00:00,2022-12-12 18:00:00,49.42,94.84,8.81,19.58,17.58,15.27,32.6,4.0,0.43,,,,,,76.35,0.93,162.27,4.63,,23.15,,
2022-12-12 18:00:00,2022-12-12 19:00:00,46.61,89.42,3.88,14.56,10.9,16.06,32.4,4.04,,,,,,,84.14,0.93,255.95,0.0,,21.5,,
2022-12-12 19:00:00,2022-12-12 20:00:00,22.23,41.64,3.07,9.94,7.77,16.65,32.37,2.56,0.22,,,,,,85.3,0.88,281.28,0.0,,21.06,,
2022-12-12 20:00:00,2022-12-12 21:00:00,26.11,49.42,4.75,10.15,9.25,16.4,32.39,3.73,1.74,,,,,,85.95,0.78,279.2,0.0,,20.96,,
2022-12-12 21:00:00,2022-12-12 22:00:00,33.75,64.21,6.45,10.48,10.81,16.24,32.35,5.99,,,,,,,86.94,0.78,294.53,0.0,,20.91,,
2022-12-12 22:00:00,2022-12-12 23:00:00,29.79,56.45,5.8,8.95,9.47,16.08,32.16,3.77,0.51,,,,,,86.93,0.66,222.61,0.0,,20.83,,
2022-12-12 23:00:00,2022-12-13 00:00:00,28.59,54.11,5.69,7.86,8.81,16.46,32.35,4.66,,,,,,,86.99,0.42,94.94,0.0,,20.69,,
2022-12-13 00:00:00,2022-12-13 01:00:00,29.5,55.89,5.81,7.3,8.6,16.92,32.24,4.62,1.74,,,,,,87.06,0.4,93.14,0.0,,20.55,,
2022-12-13 01:00:00,2022-12-13 02:00:00,30.04,56.95,6.09,6.86,8.6,16.74,32.41,3.93,0.73,,,,,,87.35,0.38,99.2,0.0,,20.48,,
2022-12-13 02:00:00,2022-12-13 03:00:00,25.71,48.45,6.69,6.34,8.81,16.84,32.31,3.45,1.8,,,,,,87.41,0.36,122.49,0.0,,20.42,,
2022-12-13 03:00:00,2022-12-13 04:00:00,22.58,42.32,8.24,6.14,9.98,17.01,32.41,3.87,2.64,,,,,,88.46,0.52,249.53,0.0,,20.26,,
2022-12-13 04:00:00,2022-12-13 05:00:00,19.03,35.35,11.73,7.1,13.31,16.54,32.55,3.95,0.46,,,,,,88.88,0.63,299.34,0.0,,20.28,,
2022-12-13 05:00:00,2022-12-13 06:00:00,26.09,49.21,14.21,8.57,16.11,16.06,32.38,3.99,0.85,,,,,,88.84,0.59,240.58,0.0,,20.28,,
2022-12-13 06:00:00,2022-12-13 07:00:00,23.11,43.35,6.89,8.9,10.33,17.24,32.33,3.95,,,,,,,88.8,0.65,258.45,0.0,,20.24,,
2022-12-13 07:00:00,2022-12-13 08:00:00,21.48,40.16,6.43,7.21,9.06,17.18,32.05,2.99,0.33,,,,,,89.65,0.62,269.52,4.59,,19.91,,
2022-12-13 08:00:00,2022-12-13 09:00:00,18.02,33.37,7.07,9.35,10.73,16.61,32.27,3.14,2.03,,,,,,90.66,0.65,255.61,28.31,,19.98,,
2022-12-13 09:00:00,2022-12-13 10:00:00,13.48,24.45,8.01,12.59,13.21,15.82,32.15,3.65,,,,,,,90.61,0.86,197.54,51.82,,20.62,,
2022-12-13 10:00:00,2022-12-13 11:00:00,13.24,24.0,6.39,15.4,13.39,16.23,32.09,3.15,,,,,,,87.28,1.23,94.06,54.6,,21.87,,
2022-12-13 11:00:00,2022-12-13 12:00:00,19.52,36.31,4.88,13.26,11.03,16.42,32.17,2.62,0.65,,,,,,76.68,0.98,116.86,54.2,,23.67,,
2022-12-13 12:00:00,2022-12-13 13:00:00,21.8,40.79,4.69,13.32,10.89,16.94,32.33,3.29,1.19,,,,,,69.01,1.26,112.36,53.83,,24.84,,
2022-12-13 13:00:00,2022-12-13 14:00:00,29.16,55.25,4.78,14.45,11.58,17.02,32.41,5.76,0.83,,,,,,67.22,1.5,102.29,53.34,,24.91,,
2022-12-13 14:00:00,2022-12-13 15:00:00,33.69,64.05,3.07,10.77,8.22,17.55,32.12,5.85,,,,,,,66.62,1.21,110.15,53.05,,24.75,,
2022-12-13 15:00:00,2022-12-13 16:00:00,30.76,60.92,3.62,13.4,10.05,17.61,16.6,0.36,9.54,0.01,,0.02,0.02,,70.19,0.79,115.22,45.0,915.99,24.27,,
2022-12-13 16:00:00,2022-12-13 17:00:00,16.56,30.58,3.49,9.96,8.13,18.19,32.12,2.53,0.5,0.01,,0.02,0.01,,83.03,0.95,306.24,26.48,,21.9,,
2022-12-13 17:00:00,2022-12-13 18:00:00,16.78,30.95,3.75,10.78,8.78,17.58,32.05,2.14,0.22,,,,,,83.13,0.75,136.15,0.2,,21.32,,
2022-12-13 18:00:00,2022-12-13 19:00:00,17.77,32.89,3.85,11.03,9.0,17.36,32.16,1.78,1.62,,,,,,85.78,0.8,266.77,0.0,,20.91,,
2022-12-13 19:00:00,2022-12-13 20:00:00,17.83,33.0,4.09,11.09,9.22,17.08,32.17,2.86,0.53,,,,,,88.4,0.58,164.66,0.0,,20.1,,
2022-12-13 20:00:00,2022-12-13 21:00:00,12.52,22.55,4.14,9.65,8.5,16.83,31.99,2.54,1.29,,,,,,89.84,0.62,208.72,0.0,,19.79,,
2022-12-13 21:00:00,2022-12-13 22:00:00,10.29,18.21,4.98,10.2,9.47,16.6,31.79,3.69,1.14,,,,,,90.28,0.73,309.94,0.0,,19.84,,
2022-12-13 22:00:00,2022-12-13 23:00:00,12.12,21.79,4.23,7.63,7.5,16.55,31.88,5.61,1.55,,,,,,90.49,0.83,307.55,0.0,,19.98,,
2022-12-13 23:00:00,2022-12-14 00:00:00,10.29,18.21,3.21,6.21,5.91,16.72,32.15,4.43,0.53,,,,,,90.66,0.82,280.68,0.0,,19.99,,
2022-12-14 00:00:00,2022-12-14 01:00:00,12.11,21.8,3.4,4.9,5.37,16.82,31.95,4.95,0.16,,,,,,90.68,0.57,136.17,0.0,,19.84,,
2022-12-14 01:00:00,2022-12-14 02:00:00,10.77,19.15,3.84,5.01,5.79,16.48,32.0,2.52,1.98,,,,,,90.56,0.46,85.34,0.0,,19.79,,
2022-12-14 02:00:00,2022-12-14 03:00:00,14.08,25.63,4.52,5.86,6.79,16.41,32.08,3.43,1.68,,,,,,90.34,0.48,49.19,0.0,,19.81,,
2022-12-14 03:00:00,2022-12-14 04:00:00,13.78,25.05,3.64,5.09,5.67,16.66,32.25,3.48,1.78,,,,,,90.08,0.52,85.31,0.0,,19.64,,
