From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),RH (%),WS (m/s),WD (degree),SR (ug/m3),RF (mm),AT (degree C)
2023-02-26 06:00:00,2023-02-26 07:00:00,25.34,63.0,15.29,22.5,25.45,11.29,6.34,0.73,7.83,0.68,88.9,0.18,32.53,39.12,0.0,14.38
2023-02-26 07:00:00,2023-02-26 08:00:00,24.46,88.85,12.33,21.57,22.59,11.88,6.44,0.69,11.95,0.73,77.27,0.26,259.02,111.3,0.0,16.94
2023-02-26 08:00:00,2023-02-26 09:00:00,25.38,83.32,4.38,12.01,11.22,9.77,7.83,0.57,22.86,0.67,58.0,0.39,232.16,111.3,0.0,21.2
2023-02-26 09:00:00,2023-02-26 10:00:00,25.95,63.7,4.23,18.77,14.63,9.79,36.06,0.63,36.74,0.68,31.52,0.43,277.68,134.43,0.0,26.71
2023-02-26 10:00:00,2023-02-26 11:00:00,26.3,69.77,4.24,20.1,15.34,9.56,67.09,0.73,48.03,0.66,18.79,0.75,239.01,333.7,0.0,29.75
2023-02-26 11:00:00,2023-02-26 12:00:00,29.89,83.11,3.08,12.93,10.66,8.8,45.2,0.6,52.81,0.66,16.58,0.47,286.98,740.0,0.0,31.3
2023-02-26 12:00:00,2023-02-26 13:00:00,30.32,76.34,3.23,7.76,8.08,8.32,21.32,0.47,52.6,0.65,17.3,0.52,203.78,751.38,0.0,32.22
2023-02-26 13:00:00,2023-02-26 14:00:00,26.1,66.45,2.78,6.33,6.97,8.04,22.21,0.46,54.62,0.64,17.91,0.79,244.12,703.08,0.0,32.63
2023-02-26 14:00:00,2023-02-26 15:00:00,25.05,51.06,2.61,5.26,6.28,7.77,26.58,0.38,58.1,0.63,15.53,0.76,203.56,599.6,0.0,33.25
2023-02-26 15:00:00,2023-02-26 16:00:00,25.07,53.61,2.65,5.66,6.51,7.56,22.11,0.35,55.2,0.62,14.59,0.9,245.94,415.27,0.0,32.83
2023-02-26 16:00:00,2023-02-26 17:00:00,21.93,56.54,2.76,7.82,7.73,7.75,20.7,0.43,51.05,0.63,15.84,0.28,180.96,186.95,0.0,32.55
2023-02-26 17:00:00,2023-02-26 18:00:00,28.82,94.04,2.56,20.08,13.98,8.48,19.56,0.52,42.27,0.65,23.43,0.28,32.29,47.55,0.0,29.4
2023-02-26 18:00:00,2023-02-26 19:00:00,29.8,109.47,3.23,18.77,13.83,9.48,14.43,0.79,29.09,0.76,47.42,0.12,81.29,23.25,0.0,24.95
2023-02-26 19:00:00,2023-02-26 20:00:00,35.5,118.31,5.13,48.42,32.52,11.72,13.04,0.94,18.49,0.74,53.03,0.31,94.14,22.52,0.0,22.64
2023-02-26 20:00:00,2023-02-26 21:00:00,38.8,140.51,2.77,35.6,22.25,11.32,11.27,0.73,25.24,0.77,51.99,0.32,10.94,22.5,0.0,21.09
2023-02-26 21:00:00,2023-02-26 22:00:00,39.91,124.74,2.74,27.69,18.09,10.67,10.01,0.7,22.62,0.7,61.64,0.11,124.76,22.77,0.0,19.31
2023-02-26 22:00:00,2023-02-26 23:00:00,40.8,113.67,2.75,20.29,14.23,10.07,9.67,0.75,20.92,0.76,67.81,0.23,125.2,22.45,0.0,18.12
2023-02-26 23:00:00,2023-02-27 00:00:00,36.7,109.47,2.65,22.93,15.54,10.11,9.11,0.81,16.52,0.73,74.82,0.37,162.41,22.3,0.0,17.48
2023-02-27 00:00:00,2023-02-27 01:00:00,29.19,109.42,2.66,18.67,13.32,9.94,8.01,0.72,15.29,0.7,75.93,0.24,139.75,22.48,0.0,16.82
2023-02-27 01:00:00,2023-02-27 02:00:00,30.57,97.44,2.78,22.94,15.64,10.02,6.7,0.67,12.63,0.7,76.74,0.3,39.64,22.35,0.0,16.11
2023-02-27 02:00:00,2023-02-27 03:00:00,32.1,86.74,2.91,20.11,14.27,9.98,6.32,0.62,12.53,0.68,78.38,0.29,189.7,22.48,0.0,15.64
2023-02-27 03:00:00,2023-02-27 04:00:00,32.6,82.58,2.6,13.84,10.75,9.27,5.85,0.58,13.13,0.68,81.46,0.16,65.55,22.47,0.0,14.87
2023-02-27 04:00:00,2023-02-27 05:00:00,30.82,65.14,5.48,18.18,15.32,9.54,6.25,0.62,11.29,0.68,82.06,0.38,63.59,22.48,0.0,14.72
2023-02-27 05:00:00,2023-02-27 06:00:00,28.13,63.26,6.69,20.33,17.42,9.88,6.47,0.63,10.77,0.68,82.78,0.43,187.53,22.48,0.0,14.35
2023-02-27 06:00:00,2023-02-27 07:00:00,29.06,64.31,7.98,27.16,22.02,11.22,6.2,0.75,7.89,0.69,85.75,0.26,143.06,40.1,0.0,14.02
2023-02-27 07:00:00,2023-02-27 08:00:00,28.97,82.45,11.36,27.37,24.84,11.42,11.22,1.27,10.73,0.76,79.18,0.3,214.25,115.85,0.0,16.06
2023-02-27 08:00:00,2023-02-27 09:00:00,32.05,105.06,12.39,38.99,31.75,13.2,22.33,1.57,19.84,0.94,59.32,0.63,248.94,116.33,0.0,20.34
2023-02-27 09:00:00,2023-02-27 10:00:00,36.16,129.55,4.32,17.48,14.03,10.51,16.27,0.75,30.42,0.79,43.02,0.59,238.38,139.55,0.0,24.85
2023-02-27 10:00:00,2023-02-27 11:00:00,32.97,120.08,4.48,18.23,14.55,9.66,45.9,0.58,40.23,0.67,24.19,0.46,304.78,332.05,0.0,29.39
2023-02-27 11:00:00,2023-02-27 12:00:00,32.17,97.86,4.96,30.62,21.41,10.0,69.69,0.56,45.45,0.66,15.83,0.79,292.29,712.98,0.0,31.5
2023-02-27 12:00:00,2023-02-27 13:00:00,29.58,79.56,6.44,46.31,30.8,10.55,23.22,0.58,43.17,0.66,15.35,0.71,261.74,713.05,0.0,32.3
2023-02-27 13:00:00,2023-02-27 14:00:00,32.61,81.78,3.67,27.59,18.8,9.26,73.1,0.55,52.76,0.67,15.11,0.72,236.77,655.17,0.0,33.0
2023-02-27 14:00:00,2023-02-27 15:00:00,30.71,78.71,3.89,15.11,12.41,8.24,56.86,0.49,55.75,0.66,15.02,0.73,232.76,551.55,0.0,33.22
2023-02-27 15:00:00,2023-02-27 16:00:00,31.21,70.0,2.93,10.81,9.43,7.66,45.46,0.49,57.9,0.65,15.34,0.9,254.15,378.27,0.0,33.09
2023-02-27 16:00:00,2023-02-27 17:00:00,27.56,66.45,2.66,10.41,9.01,7.37,37.18,0.5,55.72,0.64,17.43,0.78,250.56,187.57,0.0,32.17
2023-02-27 17:00:00,2023-02-27 18:00:00,27.86,61.97,2.61,12.33,9.96,7.67,30.45,0.6,46.59,0.66,25.72,0.22,123.15,47.0,0.0,29.24
2023-02-27 18:00:00,2023-02-27 19:00:00,34.03,73.3,2.71,19.78,13.94,8.13,25.87,0.74,37.25,0.69,38.35,0.26,47.24,23.05,0.0,25.83
2023-02-27 19:00:00,2023-02-27 20:00:00,40.41,115.79,4.29,61.04,40.27,12.15,20.07,1.22,19.18,0.77,48.47,0.25,29.48,22.65,0.0,23.5
2023-02-27 20:00:00,2023-02-27 21:00:00,51.12,231.44,2.68,28.03,18.22,10.23,15.28,0.7,29.24,0.73,52.03,0.25,189.86,22.57,0.0,21.87
2023-02-27 21:00:00,2023-02-27 22:00:00,43.31,98.0,2.67,26.95,17.65,9.15,15.3,0.69,26.78,0.65,55.68,0.35,184.68,22.65,0.0,20.68
2023-02-27 22:00:00,2023-02-27 23:00:00,43.06,97.61,2.77,41.94,25.57,10.96,15.82,1.02,20.09,0.73,60.24,0.25,99.73,22.5,0.0,20.19
2023-02-27 23:00:00,2023-02-28 00:00:00,44.59,133.6,5.96,35.44,24.77,10.22,14.34,0.95,16.6,0.74,63.02,0.29,96.54,22.47,0.0,19.62
2023-02-28 00:00:00,2023-02-28 01:00:00,45.87,113.3,2.63,31.81,20.16,10.84,11.59,0.86,14.31,0.72,70.1,0.32,41.91,22.9,0.0,18.2
2023-02-28 01:00:00,2023-02-28 02:00:00,44.72,150.17,2.62,25.65,16.93,9.92,10.27,0.75,16.59,0.69,75.11,0.31,146.81,22.77,0.0,17.15
2023-02-28 02:00:00,2023-02-28 03:00:00,43.54,95.64,2.61,14.14,10.92,8.79,9.4,0.69,17.64,0.68,80.27,0.29,192.17,22.65,0.0,16.14
2023-02-28 03:00:00,2023-02-28 04:00:00,40.59,72.19,2.61,15.64,11.7,8.69,8.41,0.71,15.3,0.68,83.11,0.21,121.44,22.5,0.0,15.67
2023-02-28 04:00:00,2023-02-28 05:00:00,38.48,63.1,2.67,15.79,11.82,8.83,7.86,0.8,12.23,0.69,86.09,0.08,159.16,22.5,0.0,15.13
2023-02-28 05:00:00,2023-02-28 06:00:00,39.94,51.88,3.87,14.15,11.93,8.71,7.28,0.78,11.97,0.71,86.06,0.18,161.01,22.4,0.0,15.06
2023-02-28 06:00:00,2023-02-28 07:00:00,39.04,73.83,14.86,22.8,25.26,10.27,7.77,0.88,12.17,0.7,83.26,0.2,140.78,39.92,0.0,15.27
2023-02-28 07:00:00,2023-02-28 08:00:00,43.7,116.0,14.47,39.67,33.77,12.35,8.13,1.13,15.77,0.76,72.13,0.28,231.54,117.0,0.0,17.84
2023-02-28 08:00:00,2023-02-28 09:00:00,49.48,139.29,7.43,30.35,23.33,11.4,11.34,0.93,23.26,0.76,51.91,0.3,274.96,127.78,0.0,22.55
2023-02-28 09:00:00,2023-02-28 10:00:00,52.0,131.97,8.07,23.28,20.67,11.46,46.83,0.57,34.19,0.7,28.54,0.82,177.31,158.93,0.0,27.32
2023-02-28 10:00:00,2023-02-28 11:00:00,47.38,94.06,10.73,52.44,37.44,11.5,55.09,0.5,30.7,0.66,19.04,0.91,169.39,334.43,0.0,30.25
2023-02-28 11:00:00,2023-02-28 12:00:00,41.06,80.02,7.42,47.76,32.34,12.08,,0.59,36.56,0.65,17.24,0.58,335.94,669.4,0.0,32.12
2023-02-28 12:00:00,2023-02-28 13:00:00,34.45,74.03,4.75,33.75,22.87,9.98,16.92,0.71,47.64,0.68,17.09,0.35,124.06,668.83,0.0,33.33
2023-02-28 13:00:00,2023-02-28 14:00:00,35.92,92.54,4.84,21.22,18.1,10.15,78.63,0.62,56.34,0.65,17.08,0.46,172.09,613.12,0.0,33.9
2023-02-28 14:00:00,2023-02-28 15:00:00,40.86,96.34,2.9,20.88,14.67,8.83,79.57,0.62,57.58,0.65,17.41,0.45,212.14,490.92,0.0,33.83
2023-02-28 15:00:00,2023-02-28 16:00:00,43.42,104.94,2.88,19.41,13.89,8.33,72.98,0.46,57.7,0.65,17.66,0.63,196.02,331.93,0.0,33.65
2023-02-28 16:00:00,2023-02-28 17:00:00,44.24,86.27,2.73,15.82,11.89,7.98,60.93,0.49,55.12,0.64,19.8,0.27,223.71,164.9,0.0,32.97
2023-02-28 17:00:00,2023-02-28 18:00:00,45.02,95.62,2.59,19.59,13.75,8.46,53.31,0.64,44.74,0.66,30.71,0.21,245.41,40.83,0.0,29.37
2023-02-28 18:00:00,2023-02-28 19:00:00,48.16,102.63,2.62,16.53,12.17,8.47,49.29,0.59,45.26,0.7,35.3,0.29,260.6,22.8,0.0,27.25
2023-02-28 19:00:00,2023-02-28 20:00:00,48.7,123.47,5.04,48.71,36.38,11.46,32.78,0.98,25.31,0.7,49.93,0.43,41.17,23.1,0.0,24.42
2023-02-28 20:00:00,2023-02-28 21:00:00,54.43,156.88,5.24,57.27,36.24,13.0,24.33,1.03,21.57,0.75,55.75,0.48,69.36,22.95,0.0,23.38
2023-02-28 21:00:00,2023-02-28 22:00:00,64.63,188.72,3.0,35.68,22.48,10.99,20.68,0.86,22.22,0.72,62.93,0.19,158.87,22.68,0.0,21.75
2023-02-28 22:00:00,2023-02-28 23:00:00,62.64,157.25,2.86,25.41,17.0,9.75,21.85,0.73,26.38,0.69,62.77,0.32,146.46,22.9,0.0,21.03
2023-02-28 23:00:00,2023-03-01 00:00:00,60.98,123.67,3.08,32.79,21.04,10.65,14.25,0.85,17.07,0.69,77.85,0.21,146.76,22.75,0.0,19.71
2023-03-01 00:00:00,2023-03-01 01:00:00,59.36,110.46,2.7,21.92,15.05,9.78,11.59,0.72,17.94,0.7,77.83,0.23,135.32,22.65,0.0,19.05
2023-03-01 01:00:00,2023-03-01 02:00:00,53.5,97.06,2.7,15.79,11.85,9.05,13.78,0.66,23.81,0.69,76.74,0.24,196.49,22.77,0.0,18.24
2023-03-01 02:00:00,2023-03-01 03:00:00,51.47,88.53,2.77,17.71,12.91,8.9,13.69,0.66,20.37,0.68,79.01,0.23,138.47,22.73,0.0,18.01
2023-03-01 03:00:00,2023-03-01 04:00:00,49.75,73.67,2.8,19.84,14.04,9.23,10.3,0.64,15.87,0.68,82.84,0.38,122.76,22.73,0.0,17.31
2023-03-01 04:00:00,2023-03-01 05:00:00,44.65,71.38,2.9,22.77,15.65,9.5,9.96,0.67,13.42,0.68,84.08,0.27,100.5,22.77,0.0,17.13
2023-03-01 05:00:00,2023-03-01 06:00:00,45.33,79.2,4.22,23.9,17.3,9.75,9.32,0.71,10.54,0.69,86.34,0.2,110.57,22.62,0.0,16.73
2023-03-01 06:00:00,2023-03-01 07:00:00,44.92,86.36,4.89,19.36,15.47,9.37,9.38,0.74,14.75,0.71,83.58,0.26,171.9,38.1,0.0,17.01
2023-03-01 07:00:00,2023-03-01 08:00:00,47.08,87.13,4.67,15.75,13.4,9.15,10.54,0.73,18.52,0.7,75.23,0.3,247.28,104.85,0.0,18.76
2023-03-01 08:00:00,2023-03-01 09:00:00,43.38,84.4,5.33,13.18,12.57,9.09,14.5,0.67,26.99,0.7,59.38,0.38,224.1,150.68,0.0,21.83
2023-03-01 09:00:00,2023-03-01 10:00:00,46.42,80.18,3.64,15.04,12.21,9.06,16.91,0.66,33.04,0.69,46.69,0.61,226.01,184.68,0.0,25.16
2023-03-01 10:00:00,2023-03-01 11:00:00,46.38,81.49,4.24,16.66,13.54,8.91,27.47,0.55,37.08,0.69,34.75,0.41,264.37,334.55,0.0,28.56
2023-03-01 11:00:00,2023-03-01 12:00:00,46.86,79.15,5.46,37.77,25.73,10.33,76.19,0.59,42.43,0.66,26.37,0.54,247.69,618.15,0.0,31.1
2023-03-01 12:00:00,2023-03-01 13:00:00,44.85,81.41,4.24,36.42,23.86,,16.72,0.59,48.63,0.68,22.32,0.47,196.0,628.53,0.0,32.53
2023-03-01 13:00:00,2023-03-01 14:00:00,45.42,85.62,3.76,34.34,22.39,10.6,83.62,0.65,51.73,0.67,20.16,0.43,268.81,554.68,0.0,33.55
2023-03-01 14:00:00,2023-03-01 15:00:00,48.45,95.57,4.04,40.58,25.87,11.16,,0.6,51.02,0.68,17.42,0.32,149.69,470.38,0.0,34.2
2023-03-01 15:00:00,2023-03-01 16:00:00,51.18,97.42,3.13,31.18,20.23,10.25,,0.54,53.16,0.65,17.71,0.65,213.56,341.85,0.0,33.85
2023-03-01 16:00:00,2023-03-01 17:00:00,50.05,90.01,3.0,26.01,17.43,9.62,66.97,0.59,54.05,0.65,20.12,0.3,197.43,162.38,0.0,33.15
2023-03-01 17:00:00,2023-03-01 18:00:00,48.58,89.11,3.6,24.31,18.66,9.67,49.79,0.69,45.81,0.66,28.79,0.23,56.78,46.98,0.0,30.2
2023-03-01 18:00:00,2023-03-01 19:00:00,52.23,131.93,2.71,49.16,29.29,11.76,54.23,0.95,30.37,0.72,42.75,0.4,19.0,23.18,0.0,26.87
2023-03-01 19:00:00,2023-03-01 20:00:00,63.7,299.25,3.78,63.72,39.34,13.24,49.39,1.23,22.03,0.75,53.71,0.35,105.38,23.17,0.0,24.52
2023-03-01 20:00:00,2023-03-01 21:00:00,65.47,219.32,3.49,41.21,25.76,11.81,38.37,0.95,23.12,0.72,60.14,0.27,158.53,22.75,0.0,22.95
2023-03-01 21:00:00,2023-03-01 22:00:00,61.55,115.9,3.58,42.88,26.71,11.88,32.52,1.01,21.16,0.71,63.5,0.23,125.03,22.8,0.0,21.92
2023-03-01 22:00:00,2023-03-01 23:00:00,64.47,151.56,2.75,28.09,18.31,10.6,31.89,0.83,25.76,0.7,63.78,0.25,63.15,22.77,0.0,21.16
2023-03-01 23:00:00,2023-03-02 00:00:00,61.43,112.44,2.69,30.28,19.41,10.76,27.47,0.8,21.07,0.68,69.56,0.24,135.89,22.9,0.0,20.06
2023-03-02 00:00:00,2023-03-02 01:00:00,58.06,127.92,3.55,31.94,20.97,10.6,25.75,0.96,19.29,0.69,74.65,0.4,75.58,22.68,0.0,19.8
2023-03-02 01:00:00,2023-03-02 02:00:00,58.05,119.69,2.74,26.36,17.4,10.45,20.3,0.84,17.93,0.7,74.9,0.35,151.73,22.85,0.0,19.19
2023-03-02 02:00:00,2023-03-02 03:00:00,56.16,108.06,2.64,21.53,14.79,9.86,21.8,0.83,20.43,0.7,74.27,0.21,87.01,22.8,0.0,19.03
2023-03-02 03:00:00,2023-03-02 04:00:00,55.68,105.0,2.69,22.16,15.16,9.8,18.17,0.93,16.88,0.7,78.52,0.2,116.0,23.02,0.0,18.9
2023-03-02 04:00:00,2023-03-02 05:00:00,53.46,88.89,2.95,24.2,16.43,10.03,12.79,0.86,12.75,0.71,79.4,0.25,174.76,22.95,0.0,18.84
2023-03-02 05:00:00,2023-03-02 06:00:00,52.27,102.34,3.93,27.04,18.71,10.19,11.93,0.84,12.71,0.7,79.09,0.3,143.91,23.2,0.0,18.97
2023-03-02 06:00:00,2023-03-02 07:00:00,52.3,95.33,3.49,19.99,14.67,9.87,10.75,0.78,16.1,0.69,80.48,0.26,170.13,38.53,0.0,18.42
2023-03-02 07:00:00,2023-03-02 08:00:00,50.3,81.57,5.0,20.13,16.16,9.95,12.0,0.85,18.3,0.7,76.35,0.32,219.06,101.5,0.0,19.54
2023-03-02 08:00:00,2023-03-02 09:00:00,47.67,82.54,4.68,18.28,14.74,9.6,13.71,0.79,22.89,0.7,62.05,0.25,237.64,152.72,0.0,22.89
2023-03-02 09:00:00,2023-03-02 10:00:00,47.24,86.16,3.83,17.86,13.83,9.52,13.98,0.76,30.58,0.69,47.35,0.45,235.68,215.12,0.0,26.13
2023-03-02 10:00:00,2023-03-02 11:00:00,49.76,111.75,3.47,12.65,10.83,8.76,14.82,0.61,37.78,0.67,35.63,0.52,239.86,350.07,0.0,29.09
2023-03-02 11:00:00,2023-03-02 12:00:00,43.95,85.84,3.38,18.57,13.85,8.59,28.69,0.56,49.44,0.33,21.51,0.67,282.69,507.75,0.0,32.27
2023-03-02 12:00:00,2023-03-02 13:00:00,,,,,,,,,,,,,,,,
2023-03-02 13:00:00,2023-03-02 14:00:00,,,,,,,,,,,,,,,,
2023-03-02 14:00:00,2023-03-02 15:00:00,,,,,,,,,,,,,,,,
2023-03-02 15:00:00,2023-03-02 16:00:00,35.95,45.24,2.62,7.99,7.71,7.69,7.88,0.46,51.49,0.32,18.81,0.83,249.98,344.87,0.0,33.75
2023-03-02 16:00:00,2023-03-02 17:00:00,36.03,54.77,2.25,8.62,7.74,7.51,,0.36,48.92,0.64,20.75,0.46,214.06,172.38,0.0,33.01
2023-03-02 17:00:00,2023-03-02 18:00:00,35.14,61.48,2.12,10.1,8.41,7.7,,0.34,41.95,0.64,26.67,0.21,62.16,47.58,0.0,30.31
2023-03-02 18:00:00,2023-03-02 19:00:00,34.73,70.2,2.11,16.81,11.91,8.25,,0.47,31.82,0.67,43.93,0.24,269.79,23.15,0.0,27.02
2023-03-02 19:00:00,2023-03-02 20:00:00,38.39,76.95,2.22,32.15,20.01,9.78,,0.7,27.62,0.7,52.18,0.23,143.82,22.75,0.0,24.54
2023-03-02 20:00:00,2023-03-02 21:00:00,40.37,75.31,2.44,31.88,20.04,9.51,11.57,0.37,24.31,0.69,52.99,0.17,146.5,22.72,0.0,23.36
2023-03-02 21:00:00,2023-03-02 22:00:00,36.75,80.32,2.83,24.12,16.3,8.71,9.92,0.38,20.67,0.65,61.28,0.18,68.22,22.72,0.0,21.93
2023-03-02 22:00:00,2023-03-02 23:00:00,37.31,74.16,2.23,25.13,16.36,9.4,8.38,0.36,18.08,0.66,67.5,0.34,84.83,22.83,0.0,20.57
2023-03-02 23:00:00,2023-03-03 00:00:00,37.22,86.23,2.6,29.81,19.09,9.49,7.89,0.43,17.09,0.68,68.04,0.15,100.34,22.57,0.0,20.16
2023-03-03 00:00:00,2023-03-03 01:00:00,37.89,88.14,3.04,25.28,17.08,9.31,6.82,0.39,14.22,0.67,74.25,0.13,125.97,22.57,0.0,19.22
2023-03-03 01:00:00,2023-03-03 02:00:00,38.12,91.72,3.63,29.06,19.53,9.68,6.06,0.5,11.75,0.67,77.34,0.17,82.5,22.55,0.0,18.52
2023-03-03 02:00:00,2023-03-03 03:00:00,38.26,100.94,2.86,20.52,14.44,9.2,4.65,0.44,10.53,0.68,83.42,0.13,152.31,22.52,0.0,17.61
2023-03-03 03:00:00,2023-03-03 04:00:00,37.95,90.39,2.73,15.57,11.75,8.64,4.39,0.4,13.7,0.67,82.2,0.29,181.32,22.5,0.0,17.37
2023-03-03 04:00:00,2023-03-03 05:00:00,32.71,78.59,7.54,21.02,18.45,8.98,6.88,0.4,12.56,0.67,82.93,0.23,90.85,22.53,0.0,16.81
2023-03-03 05:00:00,2023-03-03 06:00:00,34.35,79.77,11.17,31.14,26.66,11.03,6.34,0.47,7.77,0.68,84.92,0.17,113.05,22.48,0.0,16.59
2023-03-03 06:00:00,2023-03-03 07:00:00,37.64,101.2,5.37,23.82,18.19,9.77,5.73,0.52,9.41,0.69,86.6,0.39,103.5,42.5,0.0,16.31
2023-03-03 07:00:00,2023-03-03 08:00:00,37.49,97.45,4.73,16.1,13.64,9.11,5.58,0.45,14.11,0.71,78.36,0.48,218.28,136.9,0.0,18.02
2023-03-03 08:00:00,2023-03-03 09:00:00,36.96,88.45,5.83,13.25,12.27,8.47,8.38,0.33,26.44,0.67,53.13,0.51,254.93,127.28,0.0,22.64
2023-03-03 09:00:00,2023-03-03 10:00:00,33.2,77.22,3.44,11.14,10.13,7.96,11.17,0.27,36.25,0.66,34.94,0.46,260.89,149.07,0.0,27.52
2023-03-03 10:00:00,2023-03-03 11:00:00,33.56,72.05,9.21,38.77,31.65,9.74,45.37,0.33,35.23,0.67,23.68,0.55,164.91,331.35,0.0,31.55
2023-03-03 11:00:00,2023-03-03 12:00:00,34.73,75.94,7.84,42.37,30.02,11.71,54.83,0.2,40.34,0.66,17.53,0.4,286.7,733.78,0.0,33.2
2023-03-03 12:00:00,2023-03-03 13:00:00,34.3,75.65,3.18,8.79,8.57,8.22,25.71,0.16,48.27,0.63,16.54,0.82,242.62,765.2,0.0,34.01
2023-03-03 13:00:00,2023-03-03 14:00:00,32.68,69.91,3.08,5.76,6.91,7.66,15.77,0.14,46.7,0.63,14.35,1.3,241.11,735.17,0.0,34.24
2023-03-03 14:00:00,2023-03-03 15:00:00,31.67,63.01,2.78,7.16,7.41,7.46,16.29,0.12,47.7,0.62,14.61,1.19,265.83,583.9,0.0,34.37
2023-03-03 15:00:00,2023-03-03 16:00:00,28.41,58.18,2.71,6.21,6.85,7.16,15.61,0.34,46.0,0.62,13.31,0.8,232.97,430.1,0.0,34.76
2023-03-03 16:00:00,2023-03-03 17:00:00,22.08,47.47,3.06,7.39,7.86,7.11,17.15,0.35,44.45,0.62,12.56,0.6,266.84,201.15,0.0,34.1
2023-03-03 17:00:00,2023-03-03 18:00:00,22.62,44.65,2.66,12.38,10.04,7.42,19.38,0.47,39.21,0.64,15.88,0.43,222.06,48.4,0.0,31.57
2023-03-03 18:00:00,2023-03-03 19:00:00,24.4,46.22,2.63,31.68,20.09,9.26,27.22,0.8,33.63,0.68,23.8,0.53,2.61,23.0,0.0,28.09
2023-03-03 19:00:00,2023-03-03 20:00:00,35.51,68.91,3.62,46.89,28.83,10.71,17.99,1.33,18.39,0.75,41.02,0.13,102.72,22.93,0.0,24.24
2023-03-03 20:00:00,2023-03-03 21:00:00,40.47,86.78,3.51,24.45,17.02,9.71,16.57,0.82,22.09,0.73,42.33,0.33,7.22,22.38,0.0,22.8
2023-03-03 21:00:00,2023-03-03 22:00:00,44.61,84.21,3.05,27.76,18.39,9.74,14.35,1.04,18.01,0.73,52.63,0.27,132.26,22.75,0.0,20.76
2023-03-03 22:00:00,2023-03-03 23:00:00,45.2,82.39,2.87,23.98,16.25,9.58,11.45,0.83,14.92,0.71,64.02,0.17,192.93,22.25,0.0,19.79
2023-03-03 23:00:00,2023-03-04 00:00:00,37.74,75.11,2.87,19.16,13.74,9.11,11.0,0.8,16.09,0.7,60.14,0.19,169.69,22.18,0.0,19.21
2023-03-04 00:00:00,2023-03-04 01:00:00,34.59,66.76,23.57,36.23,39.26,11.8,10.66,1.01,11.81,0.73,62.31,0.23,78.44,22.67,0.0,18.61
2023-03-04 01:00:00,2023-03-04 02:00:00,35.54,80.9,11.13,40.22,31.38,13.18,8.43,0.97,8.61,0.73,68.92,0.19,69.32,22.48,0.0,17.29
2023-03-04 02:00:00,2023-03-04 03:00:00,40.58,88.95,4.73,32.17,22.04,10.89,7.62,0.89,9.73,0.72,68.65,0.29,109.02,22.3,0.0,17.02
2023-03-04 03:00:00,2023-03-04 04:00:00,43.33,100.98,9.76,28.52,24.16,10.99,7.11,0.85,9.44,0.71,71.14,0.15,40.21,22.52,0.0,16.61
2023-03-04 04:00:00,2023-03-04 05:00:00,42.55,119.71,5.35,26.46,19.54,10.7,7.2,0.84,7.88,0.71,78.47,0.23,135.6,22.52,0.0,15.49
2023-03-04 05:00:00,2023-03-04 06:00:00,42.36,104.53,3.91,18.9,14.44,9.7,6.52,0.89,7.86,0.72,84.25,0.18,147.4,22.38,0.0,14.53
2023-03-04 06:00:00,2023-03-04 07:00:00,41.86,83.18,4.4,16.38,13.52,9.4,6.71,0.88,9.62,0.72,83.21,0.24,196.62,45.73,0.0,14.97
2023-03-04 07:00:00,2023-03-04 08:00:00,36.95,66.66,5.68,14.96,13.8,9.37,8.03,0.84,13.42,0.73,71.23,0.4,213.22,177.53,0.0,17.86
2023-03-04 08:00:00,2023-03-04 09:00:00,30.2,55.49,4.78,15.38,13.3,9.22,11.59,0.77,23.89,0.72,49.11,0.39,221.23,92.17,0.0,23.05
2023-03-04 09:00:00,2023-03-04 10:00:00,32.86,67.61,3.38,14.67,11.8,8.72,22.28,0.61,34.88,0.69,30.24,0.61,270.46,97.45,0.0,28.0
2023-03-04 10:00:00,2023-03-04 11:00:00,35.2,70.21,3.24,21.63,15.33,8.92,31.77,0.76,47.57,0.67,21.44,0.51,230.99,303.73,0.0,31.75
2023-03-04 11:00:00,2023-03-04 12:00:00,40.53,76.43,3.1,13.33,10.88,8.27,20.8,0.48,44.99,0.68,13.54,0.66,262.36,793.95,0.0,33.97
2023-03-04 12:00:00,2023-03-04 13:00:00,33.53,67.98,3.41,6.44,7.54,7.98,10.34,0.38,37.59,0.63,12.45,1.07,230.16,817.38,0.0,34.5
2023-03-04 13:00:00,2023-03-04 14:00:00,28.02,49.78,3.08,5.79,6.92,7.71,9.95,0.32,36.95,0.62,11.26,1.21,230.22,787.58,0.0,35.09
2023-03-04 14:00:00,2023-03-04 15:00:00,20.67,40.75,3.25,6.66,7.52,7.57,10.43,0.34,37.99,0.62,10.56,0.87,235.59,599.85,0.0,35.63
2023-03-04 15:00:00,2023-03-04 16:00:00,21.3,37.83,2.82,6.38,7.03,7.5,14.21,0.36,40.31,0.62,10.13,0.93,272.65,376.08,0.0,35.45
2023-03-04 16:00:00,2023-03-04 17:00:00,16.33,33.64,4.37,15.05,13.06,7.96,17.42,0.47,40.07,0.64,11.9,0.99,288.04,204.12,0.0,34.57
