From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2023-02-11 02:00:00,2023-02-11 03:00:00,82.89,147.06,,,,,1.64,0.7,4.04,3.82,47.84,1.04,1.44,,,0.16,8.24,,0.0,12.34
2023-02-11 03:00:00,2023-02-11 04:00:00,93.02,169.88,,,,,1.6,0.71,4.19,3.7,48.48,0.99,1.27,,,0.08,8.16,,0.0,11.97
2023-02-11 04:00:00,2023-02-11 05:00:00,,187.25,,,,,1.61,0.73,4.18,3.62,49.38,0.99,1.32,,,0.16,8.17,,0.0,11.8
2023-02-11 05:00:00,2023-02-11 06:00:00,,201.59,,,,,1.71,0.75,4.46,3.5,49.8,0.99,1.23,,,0.14,8.23,,0.0,11.47
2023-02-11 06:00:00,2023-02-11 07:00:00,,190.82,,,,,1.8,0.76,4.03,3.51,50.23,1.01,1.32,,,0.16,16.05,,0.0,11.66
2023-02-11 07:00:00,2023-02-11 08:00:00,137.13,186.67,,,,,2.16,0.85,3.76,4.11,50.51,1.01,1.35,,,0.15,34.02,,0.0,15.23
2023-02-11 08:00:00,2023-02-11 09:00:00,,,,,,,12.96,0.85,8.43,4.75,50.08,1.02,1.38,,,0.27,42.07,,0.0,20.11
2023-02-11 09:00:00,2023-02-11 10:00:00,,,,,,,8.7,0.77,13.98,4.55,51.62,1.01,1.39,,,0.39,50.83,,0.0,25.38
2023-02-11 10:00:00,2023-02-11 11:00:00,192.09,235.19,,,,,3.72,0.72,14.9,4.02,53.61,1.04,1.42,,,0.7,59.56,,0.0,28.22
2023-02-11 11:00:00,2023-02-11 12:00:00,,,,,,,4.29,0.68,14.21,3.68,52.76,1.12,1.51,,,0.66,126.27,,0.0,28.82
2023-02-11 12:00:00,2023-02-11 13:00:00,,,,,,,3.36,0.62,13.48,3.33,51.04,1.08,1.42,,,0.94,416.37,,0.0,29.1
2023-02-11 13:00:00,2023-02-11 14:00:00,,,,,,,3.79,0.57,14.72,2.98,47.04,1.02,1.31,,,0.95,516.99,,0.0,29.07
2023-02-11 14:00:00,2023-02-11 15:00:00,,,,,,,13.79,0.29,84.01,2.37,35.19,0.84,1.11,,,0.81,407.37,,0.0,29.32
2023-02-11 15:00:00,2023-02-11 16:00:00,,,,,,,11.24,0.23,90.41,0.93,4.04,4.57,0.04,0.14,,0.9,136.57,,0.0,29.15
2023-02-11 16:00:00,2023-02-11 17:00:00,,,,,,,9.72,0.25,83.91,0.61,3.9,1.96,0.15,0.06,,0.42,45.03,,0.0,27.86
2023-02-11 17:00:00,2023-02-11 18:00:00,,,,,,,5.8,0.41,45.96,0.73,19.1,0.69,0.61,,,0.14,14.66,,0.0,25.23
2023-02-11 18:00:00,2023-02-11 19:00:00,7.0,20.0,11.07,6.42,16.24,40.64,2.29,0.57,10.96,3.1,14.51,0.41,0.91,,,0.21,8.88,,0.0,21.42
2023-02-11 19:00:00,2023-02-11 20:00:00,99.33,131.64,6.83,12.98,16.31,40.58,0.83,0.6,3.58,3.89,14.81,0.52,1.28,,,0.1,8.55,,0.0,19.72
2023-02-11 20:00:00,2023-02-11 21:00:00,116.21,207.79,4.31,20.15,18.06,39.4,0.54,0.58,2.86,4.1,21.53,0.73,1.45,,,0.07,8.3,,0.0,17.5
2023-02-11 21:00:00,2023-02-11 22:00:00,102.5,232.68,4.26,20.18,18.03,39.4,0.82,0.66,2.83,4.31,28.04,0.86,1.43,,,0.15,8.25,,0.0,17.25
2023-02-11 22:00:00,2023-02-11 23:00:00,100.18,271.08,4.08,20.03,17.81,39.53,0.89,0.68,2.54,4.61,33.33,0.97,1.57,,,0.08,8.25,,0.0,15.88
2023-02-11 23:00:00,2023-02-12 00:00:00,94.6,284.69,4.02,20.23,17.86,39.5,0.79,0.69,2.89,4.55,37.84,1.08,1.7,,,0.09,8.24,,0.0,14.83
2023-02-12 00:00:00,2023-02-12 01:00:00,85.69,289.37,,,,,0.93,0.68,2.44,4.25,40.54,1.01,1.57,,,0.14,8.2,,0.0,14.09
2023-02-12 01:00:00,2023-02-12 02:00:00,90.29,488.68,,,,,0.95,0.66,2.44,3.95,43.0,1.14,1.78,,,0.1,8.21,,0.0,14.35
2023-02-12 02:00:00,2023-02-12 03:00:00,94.88,424.07,,,,,0.9,0.64,3.15,3.62,45.74,1.13,1.73,,,0.06,8.21,,0.0,13.3
2023-02-12 03:00:00,2023-02-12 04:00:00,114.34,630.91,,,,,0.88,0.62,2.47,3.36,47.08,1.02,1.45,,,0.06,8.22,,0.0,12.96
2023-02-12 04:00:00,2023-02-12 05:00:00,136.99,643.82,,,,,1.0,0.61,2.99,3.1,48.52,1.08,1.58,,,0.08,8.27,,0.0,12.54
2023-02-12 05:00:00,2023-02-12 06:00:00,148.61,431.3,,,,,0.91,0.61,2.43,2.96,49.67,1.06,1.52,,,0.07,8.23,,0.0,12.19
2023-02-12 06:00:00,2023-02-12 07:00:00,114.93,296.78,,,,,1.34,0.62,3.16,3.03,50.81,1.02,1.49,,,0.22,15.96,,0.0,14.68
2023-02-12 07:00:00,2023-02-12 08:00:00,86.08,177.07,,,,,2.2,0.6,4.31,3.0,50.17,0.96,1.38,,,0.61,34.37,,0.0,19.77
2023-02-12 08:00:00,2023-02-12 09:00:00,81.19,167.1,4.18,20.16,17.97,39.43,3.54,0.52,13.43,2.76,46.45,0.92,1.34,,,1.24,45.39,,0.0,22.29
2023-02-12 09:00:00,2023-02-12 10:00:00,74.32,146.22,4.24,20.13,17.99,39.41,5.5,0.44,28.14,2.25,38.78,0.77,1.12,,,1.47,56.4,,0.0,23.19
2023-02-12 10:00:00,2023-02-12 11:00:00,63.56,147.22,4.14,20.14,17.92,39.45,2.87,0.43,18.8,2.01,35.81,0.75,1.05,,,1.15,77.5,,0.0,24.43
2023-02-12 11:00:00,2023-02-12 12:00:00,59.07,124.32,3.94,20.02,17.68,39.62,1.62,0.42,13.35,1.94,37.53,0.78,1.05,,,1.04,227.09,,0.0,25.75
2023-02-12 12:00:00,2023-02-12 13:00:00,45.09,102.0,4.22,20.04,17.93,39.46,1.52,0.38,16.51,1.78,35.73,0.77,1.04,,,1.0,454.36,,0.0,26.84
2023-02-12 13:00:00,2023-02-12 14:00:00,38.79,112.01,4.18,20.16,17.96,39.43,1.11,0.38,10.85,1.69,36.03,0.81,1.13,,,0.82,532.41,,0.0,27.49
2023-02-12 14:00:00,2023-02-12 15:00:00,39.51,102.86,4.41,20.14,18.13,39.39,2.38,0.37,10.99,1.77,37.71,0.92,1.26,,,0.62,424.57,,0.0,27.74
2023-02-12 15:00:00,2023-02-12 16:00:00,38.47,110.82,4.72,20.3,18.48,39.31,2.41,0.34,15.15,1.71,36.38,0.93,1.29,,,0.83,148.61,,0.0,27.03
2023-02-12 16:00:00,2023-02-12 17:00:00,38.27,107.61,4.4,20.25,18.19,39.38,1.95,0.35,8.65,1.73,37.09,0.97,1.31,,,0.45,46.08,,0.0,25.67
2023-02-12 17:00:00,2023-02-12 18:00:00,40.76,112.99,4.34,20.27,18.14,39.39,1.7,0.39,3.26,1.88,42.63,1.1,1.46,,,0.14,14.68,,0.0,23.47
2023-02-12 18:00:00,2023-02-12 19:00:00,55.91,280.38,4.27,20.22,18.07,39.39,1.6,0.43,2.71,2.07,48.38,1.2,1.57,,,0.16,8.61,,0.0,20.32
2023-02-12 19:00:00,2023-02-12 20:00:00,63.09,215.99,3.96,20.11,17.75,39.57,1.57,0.47,4.05,2.37,52.68,1.28,1.68,,,0.24,8.44,,0.0,18.37
2023-02-12 20:00:00,2023-02-12 21:00:00,62.75,184.54,4.16,20.22,17.98,39.42,1.46,0.51,4.18,2.65,54.42,1.31,1.76,,,0.25,8.36,,0.0,17.09
2023-02-12 21:00:00,2023-02-12 22:00:00,57.75,199.88,4.3,20.24,18.1,39.38,1.41,0.54,4.48,2.98,55.0,1.29,1.8,,,0.24,8.16,,0.0,17.38
2023-02-12 22:00:00,2023-02-12 23:00:00,55.48,221.23,4.38,20.26,18.18,39.37,1.75,0.54,4.35,3.02,54.88,1.25,1.74,,,0.22,8.15,,0.0,17.18
2023-02-12 23:00:00,2023-02-13 00:00:00,50.35,195.53,4.47,20.21,18.21,39.37,2.0,0.52,5.24,2.88,53.37,1.16,1.59,,,0.22,8.13,,0.0,17.21
2023-02-13 00:00:00,2023-02-13 01:00:00,47.86,156.33,4.28,20.2,18.06,39.4,1.76,0.51,4.68,2.71,53.15,1.13,1.58,,,0.11,8.38,,0.0,15.28
2023-02-13 01:00:00,2023-02-13 02:00:00,39.03,200.87,4.33,20.16,18.08,39.38,1.57,0.5,4.47,2.57,53.83,1.09,1.52,,,0.1,8.06,,0.0,13.28
2023-02-13 02:00:00,2023-02-13 03:00:00,47.33,229.67,3.99,20.16,17.8,39.54,2.06,0.47,5.02,2.43,52.82,1.02,1.43,,,0.43,7.67,,0.0,15.17
2023-02-13 03:00:00,2023-02-13 04:00:00,58.23,309.73,3.94,20.2,17.79,39.55,2.15,0.46,5.04,2.25,49.75,0.94,1.34,,,0.45,8.21,,0.0,14.79
2023-02-13 04:00:00,2023-02-13 05:00:00,63.28,314.97,4.11,20.1,17.87,39.49,1.91,0.45,5.1,2.19,46.79,0.88,1.2,,,0.33,8.22,,0.0,13.93
2023-02-13 05:00:00,2023-02-13 06:00:00,62.8,289.2,4.11,20.23,17.94,39.44,1.81,0.45,4.3,2.34,44.9,0.83,1.17,,,0.4,8.05,,0.0,13.52
2023-02-13 06:00:00,2023-02-13 07:00:00,66.77,317.28,4.13,20.14,17.91,39.46,1.67,0.49,4.24,2.66,43.15,0.78,1.1,,,0.15,17.45,,0.0,12.96
2023-02-13 07:00:00,2023-02-13 08:00:00,71.31,383.19,4.12,20.18,17.92,39.45,2.63,0.54,5.96,3.16,43.65,0.8,1.18,,,0.26,32.16,,0.0,16.14
2023-02-13 08:00:00,2023-02-13 09:00:00,69.37,185.1,4.32,20.19,18.08,39.41,2.75,0.49,10.51,3.12,44.08,0.77,1.17,,,0.81,41.42,,0.0,21.12
2023-02-13 09:00:00,2023-02-13 10:00:00,60.64,106.1,4.5,20.21,18.25,39.36,2.11,0.47,11.25,2.69,42.59,0.77,1.13,,,0.75,52.31,,0.0,22.26
2023-02-13 10:00:00,2023-02-13 11:00:00,53.8,153.42,4.23,20.1,17.96,39.44,2.32,0.44,12.53,2.4,41.66,0.77,1.11,,,0.75,60.95,,0.0,23.55
2023-02-13 11:00:00,2023-02-13 12:00:00,55.29,116.67,4.15,20.03,17.87,39.5,1.56,0.43,10.16,2.35,42.89,0.82,1.16,,,0.59,136.51,,0.0,24.68
2023-02-13 12:00:00,2023-02-13 13:00:00,48.34,98.92,4.16,20.06,17.89,39.47,2.12,0.34,20.35,2.15,41.86,1.04,1.17,,,0.65,408.76,,0.0,25.47
2023-02-13 13:00:00,2023-02-13 14:00:00,47.6,99.48,,,,,4.14,0.15,74.84,0.89,14.77,17.92,,0.47,,0.56,534.09,,0.0,26.75
2023-02-13 14:00:00,2023-02-13 15:00:00,44.99,90.28,,,,,5.8,0.15,94.44,0.46,4.47,1.05,0.14,0.01,,0.59,434.9,,0.0,26.98
2023-02-13 15:00:00,2023-02-13 16:00:00,36.41,95.43,2.46,9.93,10.97,43.34,6.89,0.11,85.42,0.57,1.91,0.21,0.12,,,0.73,151.31,,0.0,26.58
2023-02-13 16:00:00,2023-02-13 17:00:00,33.72,103.44,8.23,15.77,18.25,39.68,2.9,0.07,40.9,0.46,2.75,0.18,0.14,,,0.49,40.53,,0.0,25.07
2023-02-13 17:00:00,2023-02-13 18:00:00,28.2,84.64,2.85,13.56,10.32,40.91,1.35,0.14,18.84,0.47,4.89,0.17,0.18,,,0.12,14.02,,0.0,22.25
2023-02-13 18:00:00,2023-02-13 19:00:00,28.98,75.79,14.26,4.31,17.07,39.88,0.45,0.3,7.29,1.71,8.09,0.23,0.4,,,0.18,8.4,,0.0,18.64
2023-02-13 19:00:00,2023-02-13 20:00:00,73.29,204.0,15.33,4.64,18.08,39.74,0.3,0.38,3.52,2.3,14.73,0.34,0.63,,,0.17,8.4,,0.0,16.68
2023-02-13 20:00:00,2023-02-13 21:00:00,72.62,245.11,16.75,5.04,19.45,39.5,0.22,0.49,3.82,2.45,20.87,0.49,0.86,,,0.08,8.25,,0.0,14.76
2023-02-13 21:00:00,2023-02-13 22:00:00,86.6,309.53,16.9,5.04,19.57,39.49,0.3,0.62,4.85,3.05,25.6,0.54,0.91,,,0.14,8.22,,0.0,13.82
2023-02-13 22:00:00,2023-02-13 23:00:00,96.16,359.29,17.22,5.18,19.91,39.4,0.41,0.7,4.14,3.41,29.16,0.67,1.16,,,0.12,8.22,,0.0,13.46
2023-02-13 23:00:00,2023-02-14 00:00:00,92.45,349.14,17.27,5.18,19.94,39.43,0.58,0.74,3.58,3.56,32.36,0.71,1.23,,,0.1,8.11,,0.0,12.32
2023-02-14 00:00:00,2023-02-14 01:00:00,96.22,,17.29,5.24,19.99,39.39,0.79,0.77,4.35,3.52,35.16,0.73,1.2,,,0.1,8.02,,0.0,11.89
2023-02-14 01:00:00,2023-02-14 02:00:00,75.73,365.95,17.25,5.19,19.93,39.41,0.77,0.78,3.38,3.46,37.6,0.74,1.18,,,0.15,8.18,,0.0,11.35
2023-02-14 02:00:00,2023-02-14 03:00:00,74.27,363.91,17.43,5.14,20.06,39.41,0.8,0.79,3.75,3.41,39.42,0.74,1.21,,,0.09,8.04,,0.0,11.13
2023-02-14 03:00:00,2023-02-14 04:00:00,77.17,351.28,17.44,5.29,20.13,39.36,0.9,0.77,3.76,3.05,41.12,0.77,1.24,,,0.14,8.16,,0.0,10.97
2023-02-14 04:00:00,2023-02-14 05:00:00,79.69,353.04,17.34,5.23,20.03,39.39,0.9,0.76,3.62,3.11,42.34,0.75,1.22,,,0.12,8.22,,0.0,10.55
2023-02-14 05:00:00,2023-02-14 06:00:00,86.81,389.53,17.22,5.13,19.88,39.41,0.83,0.75,3.68,3.11,42.91,0.78,1.25,,,0.18,8.11,,0.0,11.96
2023-02-14 06:00:00,2023-02-14 07:00:00,33.63,,17.32,5.2,19.99,39.4,0.8,0.77,3.81,3.04,43.75,0.8,1.31,,,0.17,17.06,,0.0,12.08
2023-02-14 07:00:00,2023-02-14 08:00:00,29.59,,17.33,5.21,20.01,39.38,1.18,0.78,3.9,3.63,45.4,0.93,1.75,,,0.26,35.67,,0.0,15.22
2023-02-14 08:00:00,2023-02-14 09:00:00,40.65,,17.15,5.12,19.81,39.42,6.58,0.68,20.63,3.59,42.44,0.87,1.67,,,0.77,48.17,,0.0,18.3
2023-02-14 09:00:00,2023-02-14 10:00:00,42.61,204.44,17.18,5.11,19.83,39.42,6.78,0.65,20.8,3.17,36.88,0.66,1.24,,,0.56,55.98,,0.0,20.09
2023-02-14 10:00:00,2023-02-14 11:00:00,37.4,181.17,17.11,5.06,19.74,39.44,5.84,0.64,19.67,3.14,40.09,0.78,1.4,,,0.54,64.91,,0.0,22.25
2023-02-14 11:00:00,2023-02-14 12:00:00,41.91,170.84,17.1,5.06,19.75,39.43,4.63,0.61,20.08,3.15,43.43,0.82,1.41,,,0.31,94.93,,0.0,24.8
2023-02-14 12:00:00,2023-02-14 13:00:00,39.55,170.78,17.06,4.94,19.63,39.49,10.68,0.34,51.65,2.37,35.8,0.57,1.02,,,0.45,306.34,,0.0,26.46
2023-02-14 13:00:00,2023-02-14 14:00:00,7.0,20.0,5.22,7.42,11.38,44.35,3.58,0.2,33.89,1.29,11.54,1.46,0.75,,,1.0,523.29,,0.0,26.38
2023-02-14 14:00:00,2023-02-14 15:00:00,52.34,88.23,7.98,8.71,14.26,43.41,2.67,0.19,22.46,1.12,8.69,0.42,0.42,,,0.61,432.92,,0.0,26.66
2023-02-14 15:00:00,2023-02-14 16:00:00,7.0,35.62,8.69,8.63,14.8,43.04,7.25,0.23,60.28,1.37,7.43,0.27,0.34,,,0.7,146.46,,0.0,25.98
2023-02-14 16:00:00,2023-02-14 17:00:00,35.12,107.4,8.83,8.93,15.08,42.89,2.46,0.31,15.8,2.67,5.0,0.11,0.19,,,0.47,43.98,,0.0,24.56
2023-02-14 17:00:00,2023-02-14 18:00:00,46.91,137.08,8.84,8.94,15.09,42.89,0.99,0.38,6.24,3.23,11.57,0.25,0.35,,,0.17,14.51,,0.0,22.17
2023-02-14 18:00:00,2023-02-14 19:00:00,69.06,174.43,8.61,8.96,14.91,42.96,0.51,0.45,4.44,3.46,18.66,0.38,0.55,,,0.14,8.38,,0.0,18.5
2023-02-14 19:00:00,2023-02-14 20:00:00,52.18,179.01,8.56,8.89,14.83,43.02,0.62,0.49,3.5,3.81,24.53,0.49,0.74,,,0.18,8.25,,0.0,16.69
2023-02-14 20:00:00,2023-02-14 21:00:00,52.74,183.92,8.84,9.1,15.18,42.84,0.95,0.56,3.5,4.13,29.7,0.59,0.92,,,0.21,8.23,,0.0,15.74
2023-02-14 21:00:00,2023-02-14 22:00:00,56.33,201.55,9.0,9.05,15.28,42.85,0.94,0.64,3.73,4.49,33.8,0.7,1.08,,,0.15,8.25,,0.0,14.29
2023-02-14 22:00:00,2023-02-14 23:00:00,55.62,207.69,8.7,9.03,15.02,42.9,0.95,0.7,3.72,4.75,36.78,0.79,1.24,,,0.09,8.18,,0.0,13.28
2023-02-14 23:00:00,2023-02-15 00:00:00,93.34,650.46,8.66,9.03,14.99,42.91,1.07,0.75,3.63,4.85,39.03,0.86,1.4,,,0.1,8.11,,0.0,12.33
2023-02-15 00:00:00,2023-02-15 01:00:00,158.37,881.49,8.71,8.95,15.0,42.93,1.18,0.78,3.8,4.78,40.53,0.9,1.45,,,0.09,8.03,,0.0,11.92
2023-02-15 01:00:00,2023-02-15 02:00:00,223.31,,8.56,8.91,14.85,43.0,1.26,0.82,3.7,4.67,41.52,0.9,1.47,,,0.1,8.06,,0.0,11.37
2023-02-15 02:00:00,2023-02-15 03:00:00,,,8.76,8.99,15.06,42.9,1.29,0.87,3.47,4.42,42.46,0.88,1.43,,,0.1,8.06,,0.0,11.04
2023-02-15 03:00:00,2023-02-15 04:00:00,322.55,,8.85,9.07,15.17,42.84,1.46,0.86,4.0,4.17,43.14,0.85,1.38,,,0.07,7.99,,0.0,10.49
2023-02-15 04:00:00,2023-02-15 05:00:00,270.68,,8.97,9.08,15.27,42.84,1.64,0.83,3.88,3.89,43.88,0.83,1.36,,,0.07,7.95,,0.0,9.95
2023-02-15 05:00:00,2023-02-15 06:00:00,312.59,,9.32,9.1,15.56,42.83,1.68,0.86,3.39,3.7,44.18,0.83,1.33,,,0.11,7.96,,0.0,10.35
2023-02-15 06:00:00,2023-02-15 07:00:00,139.16,,8.88,9.08,15.2,42.86,1.79,0.86,3.46,3.75,44.55,0.84,1.31,,,0.07,16.86,,0.0,9.92
2023-02-15 07:00:00,2023-02-15 08:00:00,120.04,,8.77,8.89,15.0,42.94,1.98,0.91,3.69,3.95,44.91,0.89,1.45,,,0.18,34.95,,0.0,13.42
2023-02-15 08:00:00,2023-02-15 09:00:00,97.25,,8.59,9.01,14.92,42.96,4.44,0.91,6.24,4.08,44.67,0.92,1.48,,,0.32,46.0,,0.0,18.0
2023-02-15 09:00:00,2023-02-15 10:00:00,26.3,259.67,8.28,8.81,14.55,43.21,8.34,0.86,15.14,4.04,45.39,0.91,1.44,,,0.77,55.66,,0.0,21.53
2023-02-15 10:00:00,2023-02-15 11:00:00,85.45,135.38,8.44,8.88,14.73,43.09,4.54,0.82,9.29,3.61,43.57,0.89,1.35,,,0.66,67.21,,0.0,24.03
2023-02-15 11:00:00,2023-02-15 12:00:00,32.46,115.77,8.53,8.91,14.83,43.02,3.12,0.76,11.01,3.5,45.05,0.95,1.44,,,0.85,228.64,,0.0,25.52
2023-02-15 12:00:00,2023-02-15 13:00:00,35.3,111.89,8.73,9.0,15.04,42.91,3.54,0.48,16.69,2.88,37.98,0.81,1.24,,,0.78,432.19,,0.0,26.41
2023-02-15 13:00:00,2023-02-15 14:00:00,,,8.37,8.66,14.56,43.16,8.86,0.24,56.71,1.19,14.89,0.31,0.53,,,0.78,507.79,,0.0,26.79
2023-02-15 14:00:00,2023-02-15 15:00:00,7.0,20.0,8.77,8.77,14.94,42.88,21.33,0.34,82.72,1.08,3.22,0.09,0.13,,,0.84,419.45,,0.0,26.75
2023-02-15 15:00:00,2023-02-15 16:00:00,53.23,78.38,0.32,6.65,7.09,44.69,9.4,0.38,36.23,2.85,2.84,0.1,0.15,,,0.88,163.45,,0.0,26.67
2023-02-15 16:00:00,2023-02-15 17:00:00,93.42,134.66,,,,,6.37,0.28,33.52,2.24,4.47,0.12,0.17,,,0.51,44.21,,0.0,25.46
2023-02-15 17:00:00,2023-02-15 18:00:00,76.38,119.16,6.07,,12.74,43.8,5.89,0.3,30.17,1.67,10.71,0.16,0.28,,,0.09,14.62,,0.0,23.01
2023-02-15 18:00:00,2023-02-15 19:00:00,80.58,150.62,4.25,7.72,10.69,43.59,2.92,0.45,11.47,2.15,8.18,0.22,0.58,,,0.18,8.48,,0.0,18.96
2023-02-15 19:00:00,2023-02-15 20:00:00,84.64,183.49,2.59,7.36,9.17,43.81,1.92,0.53,2.82,2.76,12.94,0.28,0.75,,,0.26,8.38,,0.0,17.55
2023-02-15 20:00:00,2023-02-15 21:00:00,77.53,212.53,7.75,8.69,14.1,43.03,2.16,0.57,2.79,2.92,18.66,0.37,0.91,,,0.12,8.27,,0.0,15.86
2023-02-15 21:00:00,2023-02-15 22:00:00,68.48,243.77,9.65,9.23,15.9,42.76,2.25,0.67,3.55,3.53,25.1,0.5,1.09,,,0.14,8.18,,0.0,14.71
2023-02-15 22:00:00,2023-02-15 23:00:00,62.01,253.78,8.93,9.03,15.21,42.87,2.26,0.71,3.35,3.74,29.66,0.55,1.21,,,0.18,8.02,,0.0,14.72
2023-02-15 23:00:00,2023-02-16 00:00:00,57.42,259.07,8.82,9.08,15.15,42.87,2.25,0.72,3.03,3.78,33.62,0.62,1.32,,,0.16,8.07,,0.0,15.79
2023-02-16 00:00:00,2023-02-16 01:00:00,61.4,271.63,8.76,9.0,15.06,42.91,2.14,0.71,3.02,3.7,37.03,0.69,1.43,,,0.1,8.31,,0.0,14.12
2023-02-16 01:00:00,2023-02-16 02:00:00,63.87,279.31,7.71,8.75,14.06,43.55,1.97,0.7,2.58,3.54,38.62,0.72,1.39,,,0.04,8.18,,0.0,12.75
2023-02-16 02:00:00,2023-02-16 03:00:00,61.35,275.37,8.64,8.98,14.95,42.97,1.88,0.69,2.77,3.39,39.15,0.71,1.31,,,0.09,8.18,,0.0,12.12
2023-02-16 03:00:00,2023-02-16 04:00:00,61.89,271.16,8.9,9.07,15.21,42.86,1.88,0.69,3.15,3.17,39.67,0.71,1.29,,,0.1,8.26,,0.0,12.54
2023-02-16 04:00:00,2023-02-16 05:00:00,58.6,261.06,8.51,8.88,14.79,43.05,2.11,0.67,3.18,3.19,40.21,0.7,1.2,,,0.16,8.59,,0.0,13.66
2023-02-16 05:00:00,2023-02-16 06:00:00,54.67,231.16,8.97,9.02,15.25,42.88,2.32,0.66,3.5,3.15,41.36,0.75,1.27,,,0.13,8.51,,0.0,14.04
2023-02-16 06:00:00,2023-02-16 07:00:00,52.86,203.38,8.6,9.02,14.94,42.92,2.29,0.68,2.91,3.38,43.12,0.78,1.3,,,0.08,16.68,,0.0,14.32
2023-02-16 07:00:00,2023-02-16 08:00:00,49.04,183.03,8.62,8.96,14.92,42.92,2.37,0.7,3.29,3.54,44.82,0.82,1.37,,,0.1,40.36,,0.0,15.79
2023-02-16 08:00:00,2023-02-16 09:00:00,47.83,175.2,8.56,8.95,14.87,42.92,5.4,0.71,8.24,3.58,45.63,0.81,1.37,,,0.22,56.21,,0.0,19.25
2023-02-16 09:00:00,2023-02-16 10:00:00,44.3,184.42,7.87,8.73,14.19,43.02,9.44,0.7,11.56,3.58,50.51,0.86,1.41,,,0.22,64.59,,0.0,21.7
2023-02-16 10:00:00,2023-02-16 11:00:00,40.2,178.45,8.39,8.87,14.7,42.94,8.74,0.7,11.38,3.35,53.25,0.85,1.42,,,0.22,73.3,,0.0,24.37
2023-02-16 11:00:00,2023-02-16 12:00:00,39.36,161.31,8.47,8.86,14.74,42.95,5.61,0.68,11.51,3.36,58.3,0.96,1.55,,,0.26,97.56,,0.0,25.84
2023-02-16 12:00:00,2023-02-16 13:00:00,34.58,150.97,8.6,8.96,14.91,42.91,5.02,0.66,10.22,3.1,58.44,0.96,1.58,,,0.28,298.24,,0.0,27.32
2023-02-16 13:00:00,2023-02-16 14:00:00,29.99,139.57,9.24,9.01,15.46,42.82,6.21,0.62,19.17,3.01,59.52,0.98,1.63,,,0.61,471.94,,0.0,27.5
2023-02-16 14:00:00,2023-02-16 15:00:00,31.35,132.1,9.13,8.96,15.34,42.84,4.4,0.59,24.9,2.76,55.29,0.92,1.49,,,0.64,377.02,,0.0,27.51
2023-02-16 15:00:00,2023-02-16 16:00:00,30.99,131.23,8.96,8.98,15.21,42.87,2.27,0.62,9.63,2.78,57.27,0.98,1.55,,,0.32,160.99,,0.0,28.23
2023-02-16 16:00:00,2023-02-16 17:00:00,27.77,125.11,8.55,8.98,14.88,42.94,1.99,0.62,6.52,2.86,63.27,1.09,1.72,,,0.28,48.72,,0.0,26.23
2023-02-16 17:00:00,2023-02-16 18:00:00,39.62,120.92,8.08,8.81,14.4,42.98,1.71,0.64,6.06,2.9,63.25,1.11,1.71,,,0.21,16.13,,0.0,23.8
2023-02-16 18:00:00,2023-02-16 19:00:00,57.04,145.18,8.51,8.93,14.82,42.93,1.41,0.67,3.02,3.11,64.55,1.19,1.74,,,0.21,8.62,,0.0,21.5
2023-02-16 19:00:00,2023-02-16 20:00:00,59.79,271.34,8.73,9.0,15.03,42.89,1.25,0.71,4.62,3.47,64.33,1.2,1.77,,,0.1,8.43,,0.0,19.57
2023-02-16 20:00:00,2023-02-16 21:00:00,61.0,379.33,8.79,9.04,15.11,42.88,1.18,0.69,5.97,3.79,64.71,1.22,1.8,,,0.13,8.29,,0.0,18.36
2023-02-16 21:00:00,2023-02-16 22:00:00,58.93,298.75,9.13,9.05,15.39,42.84,1.27,0.7,5.37,4.04,64.02,1.2,1.84,,,0.17,8.27,,0.0,17.75
2023-02-16 22:00:00,2023-02-16 23:00:00,55.35,262.77,8.86,9.12,15.2,42.86,1.33,0.71,4.97,4.21,63.57,1.21,1.91,,,0.11,8.3,,0.0,17.23
2023-02-16 23:00:00,2023-02-17 00:00:00,67.07,339.6,8.77,9.02,15.07,42.89,1.32,0.71,5.08,4.18,63.34,1.22,1.94,,,0.1,8.25,,0.0,16.36
2023-02-17 00:00:00,2023-02-17 01:00:00,80.34,345.26,8.78,8.95,15.05,42.91,1.3,0.71,5.92,3.94,62.38,1.18,1.85,,,0.14,8.53,,0.0,16.75
2023-02-17 01:00:00,2023-02-17 02:00:00,76.95,317.31,8.64,9.04,14.98,42.89,1.33,0.69,4.75,3.96,61.46,1.15,1.81,,,0.13,8.51,,0.0,16.89
2023-02-17 02:00:00,2023-02-17 03:00:00,72.15,327.53,8.48,8.98,14.83,42.91,1.2,0.69,5.29,3.86,60.68,1.11,1.72,,,0.11,8.6,,0.0,17.27
2023-02-17 03:00:00,2023-02-17 04:00:00,74.84,386.67,8.52,8.97,14.85,42.92,1.19,0.69,5.43,3.74,60.56,1.1,1.68,,,0.08,8.67,,0.0,17.31
