From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-01-06 07:00:00,2021-01-06 08:00:00,72.84,93.07,6.1,44.49,50.6,21.27,8.77,1.64,5.78,0.01,,0.05,0.25,71.65,3.36,213.09,,,,,20.51,
2021-01-06 08:00:00,2021-01-06 09:00:00,78.0,96.0,8.07,50.69,58.75,23.15,10.55,1.72,5.33,0.15,,0.02,,69.8,1.94,202.69,,,,,21.56,
2021-01-06 09:00:00,2021-01-06 10:00:00,83.77,112.72,7.71,48.05,55.76,22.75,11.21,1.75,5.46,0.01,,0.02,,67.54,1.9,52.36,,,,,22.49,
2021-01-06 10:00:00,2021-01-06 11:00:00,80.1,104.1,7.4,40.46,47.85,22.27,13.01,1.75,7.52,0.04,,0.12,,66.26,1.89,51.5,,,,,23.04,
2021-01-06 11:00:00,2021-01-06 12:00:00,87.0,137.0,6.2,44.88,51.07,25.45,15.82,1.81,11.52,0.0,,,0.1,66.84,1.87,51.13,,,,,23.87,
2021-01-06 12:00:00,2021-01-06 13:00:00,88.96,127.08,5.27,39.63,44.91,25.11,16.53,1.8,13.97,0.09,,,,65.69,1.88,51.31,,,,,24.29,
2021-01-06 13:00:00,2021-01-06 14:00:00,83.16,126.01,3.92,36.73,40.64,25.25,15.73,1.71,17.31,0.1,,0.24,0.01,64.72,1.86,50.45,,,,,24.32,
2021-01-06 14:00:00,2021-01-06 15:00:00,72.22,114.13,3.88,32.4,36.28,24.79,14.76,1.51,19.0,0.14,,0.17,0.76,68.95,1.86,49.03,,,,,23.93,
2021-01-06 15:00:00,2021-01-06 16:00:00,75.0,121.0,5.02,38.44,43.45,29.46,20.99,1.46,18.4,0.05,,,1.7,71.15,1.88,49.81,,,,,23.98,
2021-01-06 16:00:00,2021-01-06 17:00:00,77.88,117.06,3.37,36.84,40.2,30.48,19.95,1.51,17.66,0.23,,0.03,0.02,75.89,1.9,50.91,0.01,,,,23.38,
2021-01-06 17:00:00,2021-01-06 18:00:00,72.47,117.97,3.08,38.03,41.12,29.54,18.04,1.49,17.02,0.12,,0.39,0.34,77.14,1.87,49.38,,,,,23.01,
2021-01-06 18:00:00,2021-01-06 19:00:00,82.67,121.95,3.53,39.58,43.11,26.87,13.79,1.47,17.48,0.16,,0.17,,79.45,1.97,204.05,,,,,22.51,
2021-01-06 19:00:00,2021-01-06 20:00:00,69.36,118.06,3.52,39.09,42.61,25.85,12.14,1.46,17.22,0.01,,0.67,,79.82,1.9,50.84,,,,,22.41,
2021-01-06 20:00:00,2021-01-06 21:00:00,68.03,104.21,2.67,33.87,36.52,26.2,10.59,1.36,15.79,0.04,,0.27,,80.52,1.96,152.84,,,,,22.18,
2021-01-06 21:00:00,2021-01-06 22:00:00,55.25,101.03,3.4,33.74,37.14,27.07,10.12,1.33,14.11,0.06,,0.74,0.05,80.64,1.97,190.06,0.01,,,,22.12,
2021-01-06 22:00:00,2021-01-06 23:00:00,60.88,97.03,3.66,33.87,37.54,27.68,9.79,1.33,13.11,0.08,,0.1,0.34,79.02,1.98,50.49,0.01,,,,21.93,
2021-01-06 23:00:00,2021-01-07 00:00:00,61.96,100.94,3.9,33.15,37.05,28.34,9.77,1.35,12.38,0.07,,0.07,0.86,77.82,1.94,51.2,,,,,21.96,
2021-01-07 00:00:00,2021-01-07 01:00:00,64.91,100.01,4.58,36.47,41.04,28.6,9.85,1.38,11.68,0.09,,0.21,0.27,75.58,1.99,53.64,,,,,21.84,
2021-01-07 01:00:00,2021-01-07 02:00:00,64.0,98.0,4.37,35.34,39.72,28.59,9.73,1.38,10.67,0.02,,,,73.5,2.25,236.75,,,,,21.8,
2021-01-07 02:00:00,2021-01-07 03:00:00,61.07,100.97,4.61,37.74,42.35,28.93,9.85,1.41,8.96,0.0,,0.31,0.61,74.52,2.56,135.46,,,,,21.5,
2021-01-07 03:00:00,2021-01-07 04:00:00,59.04,96.03,4.42,41.26,45.67,29.52,9.56,1.41,7.47,0.0,,0.75,0.16,74.86,2.49,120.09,0.01,,,,21.54,
2021-01-07 04:00:00,2021-01-07 05:00:00,65.0,87.0,5.03,33.9,38.94,29.63,8.87,1.42,6.5,0.03,,,0.39,76.03,2.52,185.31,,,,,21.45,
2021-01-07 05:00:00,2021-01-07 06:00:00,56.0,87.0,5.11,34.73,39.84,30.01,8.82,1.5,6.38,0.08,,0.09,,76.03,2.79,102.5,0.01,,,,21.39,
2021-01-07 06:00:00,2021-01-07 07:00:00,60.8,89.94,6.58,43.49,50.07,30.91,7.75,1.48,5.19,0.0,,,0.13,76.03,3.2,234.69,,,,,21.3,
2021-01-07 07:00:00,2021-01-07 08:00:00,68.79,92.97,20.08,71.86,91.95,35.48,8.41,1.58,2.3,0.03,,0.06,0.11,75.04,2.58,53.54,0.01,,,,21.49,
2021-01-07 08:00:00,2021-01-07 09:00:00,82.64,102.89,33.71,72.07,105.77,37.18,10.8,1.76,3.76,0.15,,,0.16,72.7,1.91,234.1,0.01,,,,22.33,
2021-01-07 09:00:00,2021-01-07 10:00:00,82.03,112.89,14.23,69.38,83.61,35.5,18.93,1.81,5.24,0.01,,0.95,0.15,68.41,1.91,234.32,,,,,24.02,
2021-01-07 10:00:00,2021-01-07 11:00:00,80.05,109.05,12.93,78.41,91.33,36.12,20.3,1.83,9.19,0.05,,0.3,0.08,67.16,2.03,57.9,,,,,23.98,
2021-01-07 11:00:00,2021-01-07 12:00:00,89.61,125.72,7.54,62.66,70.19,38.59,23.91,1.79,10.36,0.0,,0.06,0.23,66.54,1.96,236.79,,,,,25.59,
2021-01-07 12:00:00,2021-01-07 13:00:00,72.35,122.05,5.06,44.11,49.16,37.64,19.88,1.81,14.71,0.0,,0.15,,71.42,1.85,49.82,,,,,24.45,
2021-01-07 13:00:00,2021-01-07 14:00:00,60.31,123.98,4.66,37.85,42.5,38.33,19.77,1.74,16.52,0.0,,0.35,0.39,71.31,1.86,49.65,,,,,24.82,
2021-01-07 14:00:00,2021-01-07 15:00:00,51.17,119.04,3.61,31.42,35.03,37.13,16.57,1.6,17.73,0.09,,0.47,0.05,73.25,1.87,49.0,,,,,24.59,
2021-01-07 15:00:00,2021-01-07 16:00:00,49.04,114.06,3.84,32.83,36.67,37.19,16.74,1.51,17.15,0.27,,0.73,,76.6,1.88,50.04,,,,,24.48,
2021-01-07 16:00:00,2021-01-07 17:00:00,48.03,108.07,3.1,32.35,35.44,35.5,15.95,1.46,16.18,0.04,,0.28,,77.88,1.89,50.01,,,,,24.15,
2021-01-07 17:00:00,2021-01-07 18:00:00,46.04,101.08,3.57,32.95,36.51,34.56,13.52,1.4,15.54,0.0,,0.23,0.49,80.95,1.91,51.35,,,,,23.72,
2021-01-07 18:00:00,2021-01-07 19:00:00,50.0,109.0,4.17,43.45,47.62,34.11,10.86,1.44,16.48,0.04,,,0.26,80.51,1.92,51.89,,,,,23.34,
2021-01-07 19:00:00,2021-01-07 20:00:00,55.0,101.0,3.77,35.22,38.99,32.48,9.98,1.47,18.34,0.23,,,0.8,78.11,1.95,202.45,,,,,23.56,
2021-01-07 20:00:00,2021-01-07 21:00:00,59.0,105.0,4.99,68.09,73.07,35.22,9.28,1.55,6.8,,,,,,,,,,,,,
2021-01-07 21:00:00,2021-01-07 22:00:00,67.77,98.08,6.25,72.1,78.34,36.03,9.05,1.6,5.79,0.0,,,,83.12,1.91,234.01,,,,,23.91,
2021-01-07 22:00:00,2021-01-07 23:00:00,64.0,96.0,7.77,65.87,73.63,36.51,8.09,1.81,5.55,0.14,,,0.43,84.02,1.94,235.22,,,,,23.59,
2021-01-07 23:00:00,2021-01-08 00:00:00,67.92,104.92,6.0,42.2,48.21,33.57,8.45,1.86,7.6,0.0,,0.07,1.44,85.98,1.92,209.2,,,,,23.53,
2021-01-08 00:00:00,2021-01-08 01:00:00,58.22,96.13,4.12,32.74,36.86,31.8,8.19,1.78,9.02,0.26,,0.46,0.54,87.87,1.92,52.35,0.01,,,,23.19,
2021-01-08 01:00:00,2021-01-08 02:00:00,61.0,90.0,3.93,33.95,37.87,31.03,,1.74,6.31,,,,,,,,,,,,,
2021-01-08 02:00:00,2021-01-08 03:00:00,59.04,97.94,4.29,32.42,36.71,30.64,7.65,1.7,6.24,0.11,,0.75,0.02,84.91,1.93,52.75,0.01,,,,22.9,
2021-01-08 03:00:00,2021-01-08 04:00:00,63.0,91.0,3.83,32.2,36.03,31.07,7.54,1.64,6.09,0.0,,0.07,0.06,86.19,1.92,53.12,0.01,,,,22.86,
2021-01-08 04:00:00,2021-01-08 05:00:00,70.84,106.82,5.48,34.06,39.55,30.92,7.77,1.69,4.15,0.32,,0.73,0.27,86.2,1.94,79.59,0.01,,,,22.85,
2021-01-08 05:00:00,2021-01-08 06:00:00,69.05,101.07,5.69,40.05,45.73,30.63,8.04,1.71,3.24,0.0,,0.26,,87.28,1.92,234.36,,,,,22.72,
2021-01-08 06:00:00,2021-01-08 07:00:00,78.81,109.92,8.5,46.19,54.69,32.12,8.54,1.79,3.42,0.09,,0.42,,87.23,1.94,210.5,0.01,,,,22.67,
2021-01-08 07:00:00,2021-01-08 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-01-08 08:00:00,2021-01-08 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-01-08 09:00:00,2021-01-08 10:00:00,90.0,116.0,10.95,51.41,62.37,35.15,9.85,2.06,4.11,0.0,,0.59,,82.69,1.91,233.95,,,,,24.6,
2021-01-08 10:00:00,2021-01-08 11:00:00,87.07,118.98,9.43,43.08,52.5,33.59,10.26,2.01,3.77,0.03,,0.23,,80.32,1.93,234.99,,,,,25.24,
2021-01-08 11:00:00,2021-01-08 12:00:00,77.26,110.1,8.0,38.48,46.48,32.89,12.42,1.93,5.22,0.04,,0.43,,80.3,1.93,53.85,,,,,25.0,
2021-01-08 12:00:00,2021-01-08 13:00:00,73.0,118.0,6.28,36.74,43.01,32.65,9.82,1.91,7.07,0.19,,,0.58,79.02,1.96,89.63,,,,,25.26,
2021-01-08 13:00:00,2021-01-08 14:00:00,78.88,124.94,6.57,37.41,43.97,27.53,6.56,1.89,5.71,0.0,,,0.25,79.69,1.94,210.96,0.01,,,,25.03,
2021-01-08 14:00:00,2021-01-08 15:00:00,73.0,107.0,,,,,,,,,,,,,,,,,,,,
2021-01-08 15:00:00,2021-01-08 16:00:00,60.0,94.0,4.74,34.43,39.17,32.56,10.18,1.77,8.34,0.0,,,0.33,79.3,1.96,236.9,,,,,25.25,
2021-01-08 16:00:00,2021-01-08 17:00:00,64.0,110.0,3.48,35.66,39.14,31.91,9.64,1.65,11.73,0.07,,,0.99,82.44,1.92,52.38,,,,,24.43,
2021-01-08 17:00:00,2021-01-08 18:00:00,66.92,112.97,3.86,35.62,39.48,29.29,9.43,1.62,9.08,0.08,,0.13,0.14,81.1,1.94,201.32,,,,,24.52,
2021-01-08 18:00:00,2021-01-08 19:00:00,56.0,92.0,3.9,36.67,40.55,28.09,8.55,1.68,9.58,0.03,,,0.79,83.38,1.92,52.41,,,,,23.94,
2021-01-08 19:00:00,2021-01-08 20:00:00,50.16,88.04,4.72,34.0,38.73,26.49,9.05,1.7,9.84,0.0,,,,87.68,1.91,52.09,,,,,23.18,
2021-01-08 20:00:00,2021-01-08 21:00:00,53.0,103.0,5.34,39.68,45.03,26.81,8.5,1.71,10.63,0.13,,0.69,0.5,86.61,1.97,237.01,,,,,23.16,
2021-01-08 21:00:00,2021-01-08 22:00:00,54.95,92.08,5.14,48.59,53.73,26.57,8.14,1.73,8.94,0.04,,0.27,0.48,87.14,1.9,51.2,,,,,23.05,
2021-01-08 22:00:00,2021-01-08 23:00:00,54.02,97.93,4.63,39.68,44.31,26.12,6.8,1.65,8.83,0.12,,1.02,0.73,86.4,1.92,52.41,0.01,,,,23.07,
2021-01-08 23:00:00,2021-01-09 00:00:00,54.98,92.04,5.31,40.26,45.57,26.79,6.52,1.72,7.55,0.04,,0.1,0.27,85.8,1.91,52.39,0.01,,,,23.41,
2021-01-09 00:00:00,2021-01-09 01:00:00,52.0,101.0,6.0,42.74,48.74,27.75,6.29,1.73,5.45,0.03,,0.18,0.34,88.7,1.9,51.75,,,,,22.98,
2021-01-09 01:00:00,2021-01-09 02:00:00,78.4,137.59,5.95,40.71,46.67,25.01,5.03,1.73,4.44,0.01,,,0.57,89.52,1.9,51.73,0.02,,,,22.72,
2021-01-09 02:00:00,2021-01-09 03:00:00,65.0,112.0,6.5,38.18,44.68,26.28,7.93,1.67,3.82,0.0,,0.31,0.65,89.93,1.91,52.18,0.01,,,,22.55,
2021-01-09 03:00:00,2021-01-09 04:00:00,60.1,105.06,7.3,38.22,45.52,26.37,10.12,1.67,4.06,0.13,,0.13,,89.76,1.9,51.8,,,,,22.48,
2021-01-09 04:00:00,2021-01-09 05:00:00,59.0,96.0,6.05,30.22,36.25,22.77,8.42,1.64,3.96,0.06,,0.38,,89.38,1.91,51.98,,,,,22.45,
2021-01-09 05:00:00,2021-01-09 06:00:00,52.27,88.09,6.29,28.6,34.89,21.34,,1.58,2.88,,,,,,,,,,,,,
2021-01-09 06:00:00,2021-01-09 07:00:00,57.88,89.98,8.53,35.09,43.62,21.22,7.98,1.58,1.85,0.0,,,0.25,89.84,1.92,52.58,0.01,,,,22.27,
2021-01-09 07:00:00,2021-01-09 08:00:00,54.16,81.15,11.59,39.16,50.75,20.96,7.38,1.57,1.58,0.05,,0.13,0.36,88.94,1.93,52.67,0.01,,,,22.33,
2021-01-09 08:00:00,2021-01-09 09:00:00,63.74,109.68,17.92,36.96,54.87,23.35,8.94,1.56,1.35,0.0,,0.43,0.46,85.05,1.94,53.78,0.01,,,,23.73,
2021-01-09 09:00:00,2021-01-09 10:00:00,53.0,83.0,14.8,37.1,51.89,23.18,7.17,1.67,2.88,0.06,,0.22,0.26,79.3,1.94,54.64,,,,,25.21,
2021-01-09 10:00:00,2021-01-09 11:00:00,53.0,80.03,16.8,45.88,62.69,20.09,4.79,1.62,2.2,0.03,,0.01,0.56,76.25,1.98,56.14,,,,,26.07,
2021-01-09 11:00:00,2021-01-09 12:00:00,39.0,53.0,10.43,38.42,48.85,19.55,7.12,1.61,1.58,0.08,,,0.53,72.98,1.93,53.46,,,,,27.62,
2021-01-09 12:00:00,2021-01-09 13:00:00,60.57,88.6,6.99,34.68,41.68,22.91,8.41,1.65,0.97,0.0,,1.06,0.99,71.37,1.91,52.53,,,,,27.71,
2021-01-09 13:00:00,2021-01-09 14:00:00,57.0,95.0,4.18,30.63,34.83,23.08,9.21,1.65,2.06,0.01,,0.04,0.27,78.79,1.89,50.74,,,,,25.59,
2021-01-09 14:00:00,2021-01-09 15:00:00,47.17,86.05,3.5,25.69,29.19,22.68,8.77,1.56,2.25,0.13,,,,82.21,1.88,50.34,,,,,24.81,
2021-01-09 15:00:00,2021-01-09 16:00:00,39.21,82.03,3.33,26.68,30.01,22.59,8.93,1.46,3.49,0.06,,0.01,0.49,82.86,1.89,50.3,0.01,,,,24.76,
2021-01-09 16:00:00,2021-01-09 17:00:00,46.84,93.9,3.28,30.36,33.64,22.57,8.78,1.4,3.41,0.01,,0.18,0.65,84.19,1.89,50.17,,,,,24.32,
2021-01-09 17:00:00,2021-01-09 18:00:00,49.89,101.87,2.65,33.03,35.67,22.15,8.01,1.38,4.9,0.08,,0.29,0.42,85.28,1.9,50.41,,,,,23.74,
2021-01-09 18:00:00,2021-01-09 19:00:00,51.0,96.0,2.97,31.05,34.03,20.97,6.7,1.41,7.72,0.01,,0.23,0.3,85.06,1.92,51.61,,,,,23.48,
2021-01-09 19:00:00,2021-01-09 20:00:00,56.87,93.03,3.0,27.77,30.77,19.6,5.36,1.4,7.41,0.19,,,,85.33,1.91,51.4,,,,,23.4,
2021-01-09 20:00:00,2021-01-09 21:00:00,46.29,86.08,3.03,24.26,27.29,17.82,4.49,1.36,5.11,0.0,,0.44,0.02,87.69,1.91,51.68,,,,,23.37,
2021-01-09 21:00:00,2021-01-09 22:00:00,49.0,73.0,2.71,29.37,32.08,16.34,3.74,1.33,3.03,0.08,,0.05,0.38,88.56,1.92,52.12,0.01,,,,23.35,
2021-01-09 22:00:00,2021-01-09 23:00:00,51.0,78.0,2.52,31.64,34.16,16.51,3.55,1.35,1.48,0.02,,0.8,0.11,87.76,1.92,53.09,0.01,,,,23.32,
2021-01-09 23:00:00,2021-01-10 00:00:00,54.0,77.0,3.28,31.54,34.82,17.01,3.57,1.4,0.21,0.0,,,0.08,88.04,1.9,51.93,0.01,,,,23.28,
2021-01-10 00:00:00,2021-01-10 01:00:00,54.0,83.88,3.62,30.95,34.57,16.84,3.87,1.42,,0.0,,0.08,,87.48,1.92,52.19,,,,,23.29,
2021-01-10 01:00:00,2021-01-10 02:00:00,56.0,87.0,3.66,22.44,26.1,16.19,4.03,1.41,,0.0,,0.14,0.64,87.28,1.94,54.48,,,,,23.43,
2021-01-10 02:00:00,2021-01-10 03:00:00,57.87,80.23,3.32,22.59,25.92,15.91,,1.44,,,,,,,,,,,,,,
2021-01-10 03:00:00,2021-01-10 04:00:00,64.86,88.92,4.46,25.18,29.65,15.54,3.96,1.47,0.08,0.0,,0.52,0.07,90.7,1.93,53.89,0.01,,,,22.57,
2021-01-10 04:00:00,2021-01-10 05:00:00,55.2,88.01,6.29,27.17,33.46,15.0,3.87,1.48,0.49,0.03,,0.44,0.37,90.82,1.92,53.58,0.01,,,,22.76,
2021-01-10 05:00:00,2021-01-10 06:00:00,61.77,82.06,12.53,33.66,46.19,16.02,4.34,1.54,1.08,0.0,,0.36,0.18,91.19,1.93,53.66,0.01,,,,22.89,
2021-01-10 06:00:00,2021-01-10 07:00:00,63.0,89.0,20.15,32.66,52.81,17.04,5.26,1.64,1.34,0.09,,0.38,0.27,91.29,1.93,53.3,0.01,,,,22.77,
2021-01-10 07:00:00,2021-01-10 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-01-10 08:00:00,2021-01-10 09:00:00,65.0,87.0,41.43,33.72,75.15,19.13,6.87,1.89,1.67,0.0,,0.18,0.14,81.4,1.92,234.45,0.01,,,,25.04,
2021-01-10 09:00:00,2021-01-10 10:00:00,53.0,77.0,25.91,31.68,57.59,18.71,7.35,1.77,2.02,,,,,,,,,,,,,
2021-01-10 10:00:00,2021-01-10 11:00:00,52.02,77.99,22.77,35.57,58.34,19.07,8.14,1.75,1.79,0.11,,0.12,0.13,77.22,1.89,233.35,,,,,26.31,
2021-01-10 11:00:00,2021-01-10 12:00:00,59.73,85.87,14.58,34.84,49.42,19.28,9.79,1.73,2.0,0.0,,0.54,0.15,70.88,1.93,235.68,,,,,28.26,
2021-01-10 12:00:00,2021-01-10 13:00:00,65.9,86.0,6.93,33.38,40.3,21.83,13.06,1.72,2.3,0.02,,0.16,0.21,68.16,1.87,232.47,,,,,28.17,
2021-01-10 13:00:00,2021-01-10 14:00:00,55.22,76.08,4.87,25.16,30.03,24.04,15.09,1.72,2.39,0.03,,0.47,0.29,72.97,1.93,209.35,,,,,28.34,
2021-01-10 14:00:00,2021-01-10 15:00:00,64.74,84.92,3.29,23.17,26.46,23.38,14.98,1.74,3.82,0.26,,0.17,0.42,79.66,1.88,50.02,,,,,26.51,
2021-01-10 15:00:00,2021-01-10 16:00:00,65.0,104.0,3.93,22.22,26.16,23.76,14.06,1.62,3.87,0.0,,,1.16,82.82,1.95,157.19,,,,,26.03,
2021-01-10 16:00:00,2021-01-10 17:00:00,65.98,99.04,3.46,21.23,24.68,22.95,13.91,1.57,3.78,0.12,,0.91,0.17,83.21,1.98,238.08,,,,,25.71,
2021-01-10 17:00:00,2021-01-10 18:00:00,62.1,95.04,3.1,22.42,25.52,22.33,13.04,1.52,1.76,0.07,,0.86,,85.23,1.9,51.37,0.01,,,,24.59,
2021-01-10 18:00:00,2021-01-10 19:00:00,65.9,99.94,3.4,23.46,26.85,21.86,11.35,1.52,1.3,0.04,,0.27,0.18,84.99,1.92,52.32,0.01,,,,24.24,
2021-01-10 19:00:00,2021-01-10 20:00:00,64.0,96.0,3.62,21.64,25.27,22.14,10.18,1.52,,0.06,,0.57,0.5,82.25,1.92,52.52,,,,,24.89,
2021-01-10 20:00:00,2021-01-10 21:00:00,57.0,81.0,3.25,21.11,24.37,21.98,9.86,1.54,,0.09,,,,81.51,1.94,52.92,,,,,25.06,
2021-01-10 21:00:00,2021-01-10 22:00:00,57.97,78.03,9.15,44.85,54.0,24.57,9.68,1.66,0.62,0.13,,0.2,0.55,81.54,1.96,54.54,,,,,25.03,
2021-01-10 22:00:00,2021-01-10 23:00:00,58.98,80.97,6.45,33.95,40.4,23.59,9.47,1.79,0.03,0.11,,0.17,0.25,86.38,1.95,79.71,,,,,24.44,
2021-01-10 23:00:00,2021-01-11 00:00:00,59.98,90.84,4.31,23.77,28.11,22.67,9.46,1.77,,0.0,,,0.01,88.16,1.96,235.79,,,,,24.08,
2021-01-11 00:00:00,2021-01-11 01:00:00,64.86,85.1,3.46,21.4,24.87,21.36,9.23,1.75,,0.01,,0.17,0.24,88.39,1.94,53.62,,,,,23.91,
2021-01-11 01:00:00,2021-01-11 02:00:00,65.0,84.0,3.41,24.71,28.1,21.81,9.08,1.72,,0.19,,,,88.63,1.92,77.98,,,,,23.81,
2021-01-11 02:00:00,2021-01-11 03:00:00,65.97,98.87,3.45,21.47,24.92,21.63,8.83,1.7,,0.01,,0.31,0.19,88.41,1.93,235.32,,,,,23.53,
2021-01-11 03:00:00,2021-01-11 04:00:00,58.44,87.27,3.82,18.98,22.8,20.97,8.7,1.68,,0.31,,,0.09,88.91,1.92,235.48,,,,,23.43,
2021-01-11 04:00:00,2021-01-11 05:00:00,58.97,89.98,5.99,31.99,37.97,21.19,8.71,1.71,0.93,0.0,,,0.03,88.79,1.92,199.92,,,,,23.48,
2021-01-11 05:00:00,2021-01-11 06:00:00,74.73,94.96,9.13,34.17,43.29,22.16,8.91,1.76,0.83,0.0,,0.57,0.26,89.3,1.94,53.33,,,,,23.48,
2021-01-11 06:00:00,2021-01-11 07:00:00,74.0,101.0,10.19,38.51,48.7,21.6,8.58,1.81,1.33,0.06,,,0.45,88.84,1.94,105.15,,,,,23.43,
2021-01-11 07:00:00,2021-01-11 08:00:00,72.04,96.03,19.81,50.24,70.05,23.97,8.59,1.86,1.37,0.25,,0.44,,85.24,1.93,234.28,0.01,,,,24.04,
2021-01-11 08:00:00,2021-01-11 09:00:00,70.05,93.03,24.4,46.95,71.33,23.83,9.07,1.85,0.93,0.28,,1.09,,82.45,1.92,234.38,,,,,25.02,
2021-01-11 09:00:00,2021-01-11 10:00:00,62.0,95.0,14.11,48.09,62.2,23.86,10.61,1.8,0.25,0.0,,0.36,0.15,79.19,1.88,232.91,,,,,26.26,
2021-01-11 10:00:00,2021-01-11 11:00:00,71.81,99.97,13.44,50.09,63.54,27.74,14.04,1.78,0.1,0.08,,,0.19,68.23,1.89,233.51,,,,,28.1,
2021-01-11 11:00:00,2021-01-11 12:00:00,63.15,87.11,16.37,53.84,70.2,37.82,20.4,1.66,3.67,0.28,,,0.3,64.34,1.92,209.03,,,,,29.55,
2021-01-11 12:00:00,2021-01-11 13:00:00,61.06,94.0,7.34,34.26,41.59,25.78,,,,,,,,,,,,,,,,
2021-01-11 13:00:00,2021-01-11 14:00:00,62.94,104.81,5.45,29.88,35.33,20.34,6.46,1.38,7.87,0.37,,0.57,0.6,75.5,1.9,51.28,,,,,27.77,
2021-01-11 14:00:00,2021-01-11 15:00:00,60.0,98.0,4.59,25.33,29.92,16.56,6.03,1.39,7.04,0.0,,0.45,,79.85,1.9,50.78,,,,,26.66,
2021-01-11 15:00:00,2021-01-11 16:00:00,61.94,103.9,4.63,25.62,30.22,17.96,5.16,1.43,8.12,0.0,,,,79.16,1.91,50.78,,,,,26.54,
2021-01-11 16:00:00,2021-01-11 17:00:00,50.0,,,,,,,,,,,,,,,,,,,,,
2021-01-11 17:00:00,2021-01-11 18:00:00,32.4,76.0,4.26,33.03,37.28,25.42,17.62,1.43,8.74,0.12,,1.76,0.24,81.35,1.92,52.49,,,,,25.04,
2021-01-11 18:00:00,2021-01-11 19:00:00,39.82,77.99,3.32,36.21,39.53,20.62,7.2,1.43,14.57,0.0,,,0.12,82.14,1.94,52.83,,,,,24.65,
2021-01-11 19:00:00,2021-01-11 20:00:00,59.67,98.83,4.39,36.73,41.12,15.16,8.32,1.34,9.25,0.03,,0.2,0.54,83.3,1.93,52.77,,,,,24.49,
2021-01-11 20:00:00,2021-01-11 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-01-11 21:00:00,2021-01-11 22:00:00,43.31,75.2,5.95,57.56,63.52,16.67,10.49,1.5,0.68,0.18,,0.3,0.5,83.27,1.95,54.3,,,,,24.46,
2021-01-11 22:00:00,2021-01-11 23:00:00,48.0,87.0,10.22,67.23,77.44,16.57,10.38,1.92,0.46,,,,,,,,,,,,,
2021-01-11 23:00:00,2021-01-12 00:00:00,74.0,129.0,5.79,28.15,33.94,11.61,,1.82,,,,,,,,,,,,,,
2021-01-12 00:00:00,2021-01-12 01:00:00,55.74,78.85,7.29,40.8,48.09,10.95,0.45,1.78,0.07,0.0,,0.18,0.47,87.54,1.94,106.04,0.02,,,,24.17,
2021-01-12 01:00:00,2021-01-12 02:00:00,55.97,83.97,7.69,39.8,47.47,10.14,0.85,1.73,0.14,0.04,,0.12,0.1,88.07,1.93,234.3,0.01,,,,23.91,
2021-01-12 02:00:00,2021-01-12 03:00:00,41.29,76.07,8.34,38.12,46.44,9.3,1.23,1.67,0.07,0.06,,0.29,0.43,88.89,1.94,53.86,0.01,,,,23.66,
2021-01-12 03:00:00,2021-01-12 04:00:00,50.0,83.0,6.15,36.31,42.47,11.65,12.59,1.62,0.82,0.0,,0.64,0.75,89.31,1.93,53.05,,,,,23.56,
2021-01-12 04:00:00,2021-01-12 05:00:00,49.08,81.07,7.27,38.34,45.61,12.59,13.17,1.64,1.61,0.17,,0.22,0.09,89.33,1.93,53.1,,,,,23.55,
2021-01-12 05:00:00,2021-01-12 06:00:00,56.0,83.0,18.15,45.85,63.99,16.06,16.13,1.79,1.33,0.11,,0.56,,,,,,,,,,
2021-01-12 06:00:00,2021-01-12 07:00:00,70.75,91.94,15.85,45.96,61.81,15.71,16.74,1.81,1.53,0.13,,0.06,0.15,83.38,1.94,208.85,,,,,23.96,
2021-01-12 07:00:00,2021-01-12 08:00:00,74.0,116.0,14.0,49.41,63.42,15.45,7.53,1.8,1.43,0.06,,0.33,0.37,82.59,1.95,55.09,0.01,,,,24.27,
2021-01-12 08:00:00,2021-01-12 09:00:00,80.82,96.22,24.32,52.6,76.92,15.27,3.89,1.86,1.75,0.0,,0.24,0.03,76.29,1.93,88.49,0.01,,,,25.97,
2021-01-12 09:00:00,2021-01-12 10:00:00,85.91,100.96,21.09,56.65,77.74,13.63,3.51,1.8,1.27,0.02,,0.57,,70.02,1.9,233.87,,,,,27.1,
2021-01-12 10:00:00,2021-01-12 11:00:00,89.0,97.0,12.68,51.8,64.49,10.85,3.32,1.62,2.03,0.3,,0.04,0.04,71.04,1.86,231.84,,,,,27.01,
2021-01-12 11:00:00,2021-01-12 12:00:00,,,11.79,56.04,67.83,12.56,6.43,1.45,2.2,0.0,,0.91,0.21,60.8,1.9,198.83,,,,,29.31,
