From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),AT (degree C),RF (mm)
2021-11-20 13:00:00,2021-11-20 14:00:00,21.1,32.31,4.99,12.96,18.34,8.48,,0.97,30.48,92.78,1.37,240.11,29.98,0.0
2021-11-20 14:00:00,2021-11-20 15:00:00,20.44,31.99,4.79,13.05,17.95,8.26,,0.93,28.75,91.36,1.84,223.82,29.82,0.0
2021-11-20 15:00:00,2021-11-20 16:00:00,20.65,31.76,4.87,12.91,17.54,8.19,,0.94,29.12,94.11,1.29,226.36,29.65,0.0
2021-11-20 16:00:00,2021-11-20 17:00:00,20.93,31.49,4.97,12.9,17.05,8.31,,0.96,29.83,96.77,1.35,219.84,29.16,0.0
2021-11-20 17:00:00,2021-11-20 18:00:00,21.56,31.74,5.21,12.62,17.59,8.26,,0.99,32.02,99.37,1.15,215.16,28.36,0.0
2021-11-20 18:00:00,2021-11-20 19:00:00,20.98,32.36,4.99,12.59,17.74,8.26,9.01,0.96,29.94,,0.42,208.03,27.46,0.0
2021-11-20 19:00:00,2021-11-20 20:00:00,20.95,32.15,4.98,12.8,17.82,8.23,17.59,0.96,29.91,,0.57,192.77,27.0,0.0
2021-11-20 20:00:00,2021-11-20 21:00:00,20.81,32.3,4.92,13.08,18.97,8.36,21.79,0.95,29.45,,0.47,151.65,26.47,0.0
2021-11-20 21:00:00,2021-11-20 22:00:00,21.34,32.61,5.18,12.78,18.24,8.27,24.68,0.99,32.72,,0.7,133.05,25.51,0.0
2021-11-20 22:00:00,2021-11-20 23:00:00,21.28,32.43,5.13,12.84,18.73,8.24,22.5,0.98,30.88,,0.64,115.5,25.24,0.0
2021-11-20 23:00:00,2021-11-21 00:00:00,21.18,32.09,,,,,6.97,0.97,,,,,,
2021-11-21 00:00:00,2021-11-21 01:00:00,20.86,32.06,4.94,13.1,18.01,8.41,2.54,0.95,29.65,,0.7,105.1,24.56,0.0
2021-11-21 01:00:00,2021-11-21 02:00:00,21.16,31.97,5.11,13.21,17.83,8.39,0.01,0.97,30.72,,0.67,89.33,24.25,0.0
2021-11-21 02:00:00,2021-11-21 03:00:00,21.31,31.47,5.04,13.03,17.81,8.19,,0.96,30.25,,0.6,86.38,24.01,0.0
2021-11-21 03:00:00,2021-11-21 04:00:00,21.24,31.0,5.17,12.58,18.07,8.55,8.59,0.98,31.13,,0.69,102.54,23.75,0.0
2021-11-21 04:00:00,2021-11-21 05:00:00,21.1,30.69,5.04,12.81,17.99,8.02,29.85,0.97,30.25,,0.5,77.68,23.65,0.0
2021-11-21 05:00:00,2021-11-21 06:00:00,21.03,30.48,5.01,12.81,18.01,8.12,37.48,0.96,30.07,,0.51,96.99,23.46,0.0
2021-11-21 06:00:00,2021-11-21 07:00:00,21.62,31.06,5.11,12.78,18.68,8.26,7.75,0.99,31.31,,0.65,81.23,23.38,0.0
2021-11-21 07:00:00,2021-11-21 08:00:00,20.76,31.91,4.83,12.87,17.58,8.3,9.36,0.95,29.41,,0.81,93.11,24.37,0.0
2021-11-21 08:00:00,2021-11-21 09:00:00,21.1,31.86,5.0,13.45,18.0,8.2,4.63,0.96,30.02,99.97,1.29,83.97,26.65,0.0
2021-11-21 09:00:00,2021-11-21 10:00:00,21.05,31.48,4.95,13.18,18.91,8.09,,0.95,29.64,97.44,1.26,110.68,28.52,0.0
2021-11-21 10:00:00,2021-11-21 11:00:00,20.92,30.99,4.86,12.8,18.24,8.4,,0.96,29.82,83.89,1.06,119.48,30.17,0.0
2021-11-21 11:00:00,2021-11-21 12:00:00,22.45,31.05,5.29,13.18,17.69,8.07,,1.04,33.48,75.68,0.67,168.24,30.73,0.0
2021-11-21 12:00:00,2021-11-21 13:00:00,20.73,31.41,4.94,13.13,19.04,8.24,5.02,0.95,29.42,65.51,0.78,231.06,31.19,0.0
2021-11-21 13:00:00,2021-11-21 14:00:00,21.19,33.13,5.14,12.92,18.14,8.34,29.83,0.98,30.91,67.75,1.21,256.22,31.05,0.0
2021-11-21 14:00:00,2021-11-21 15:00:00,20.96,32.86,5.1,13.0,17.65,8.54,51.42,0.96,30.66,69.76,1.48,236.86,30.88,0.0
2021-11-21 15:00:00,2021-11-21 16:00:00,21.29,32.91,5.0,13.36,17.49,8.35,64.99,0.96,30.0,76.59,1.56,234.64,30.09,0.0
2021-11-21 16:00:00,2021-11-21 17:00:00,20.41,33.01,4.74,13.11,18.92,8.16,69.89,0.93,28.34,87.55,1.78,227.86,29.52,0.0
2021-11-21 17:00:00,2021-11-21 18:00:00,20.0,33.0,4.84,13.16,18.13,8.39,65.08,0.91,27.62,,0.91,219.32,28.45,0.0
2021-11-21 18:00:00,2021-11-21 19:00:00,21.23,32.88,4.84,12.96,17.77,8.54,0.21,0.95,28.95,99.99,0.57,207.67,27.68,0.0
2021-11-21 19:00:00,2021-11-21 20:00:00,20.98,32.3,4.91,12.74,17.48,8.23,,0.96,29.4,100.0,0.47,90.83,27.18,0.0
2021-11-21 20:00:00,2021-11-21 21:00:00,21.52,31.99,4.92,12.68,17.95,8.05,,0.99,29.49,,0.25,57.67,27.02,0.0
2021-11-21 21:00:00,2021-11-21 22:00:00,,,,,,,,,,,,,,
2021-11-21 22:00:00,2021-11-21 23:00:00,,,,,,,,,,,,,,
2021-11-21 23:00:00,2021-11-22 00:00:00,20.54,32.41,4.83,13.31,18.37,8.53,,0.93,28.89,,0.51,107.95,25.73,0.0
2021-11-22 00:00:00,2021-11-22 01:00:00,21.26,31.6,5.09,13.11,17.89,7.99,7.37,0.98,30.61,,0.46,91.87,25.54,0.0
2021-11-22 01:00:00,2021-11-22 02:00:00,20.96,31.12,4.99,13.18,18.13,8.45,14.03,0.96,29.91,,0.44,74.33,25.47,0.0
2021-11-22 02:00:00,2021-11-22 03:00:00,20.92,30.78,4.97,12.92,17.86,8.39,15.65,0.96,29.8,,0.52,73.58,25.35,0.0
2021-11-22 03:00:00,2021-11-22 04:00:00,20.83,30.66,4.94,13.15,17.71,8.42,15.82,0.95,29.58,,0.62,105.3,24.96,0.0
2021-11-22 04:00:00,2021-11-22 05:00:00,20.84,30.8,4.94,13.02,18.62,8.18,6.62,0.95,29.62,,0.61,88.91,24.66,0.0
2021-11-22 05:00:00,2021-11-22 06:00:00,20.68,31.08,4.88,12.87,18.63,8.05,,0.95,29.22,,0.47,59.04,24.63,0.0
2021-11-22 06:00:00,2021-11-22 07:00:00,20.61,31.21,4.86,12.75,18.12,8.45,3.17,0.94,29.06,,0.45,85.08,24.46,0.0
2021-11-22 07:00:00,2021-11-22 08:00:00,20.81,31.39,4.93,13.29,18.16,7.96,0.11,0.95,29.55,,0.46,99.71,25.86,0.0
2021-11-22 08:00:00,2021-11-22 09:00:00,21.8,31.3,5.29,12.69,18.46,8.44,4.08,1.0,31.92,99.97,0.61,95.89,28.17,0.0
2021-11-22 09:00:00,2021-11-22 10:00:00,21.21,31.08,5.08,12.88,17.66,8.31,19.42,0.97,30.52,96.4,0.82,95.13,29.57,0.0
2021-11-22 10:00:00,2021-11-22 11:00:00,20.9,30.89,4.96,13.22,18.0,8.38,31.4,0.96,29.78,89.11,1.16,253.03,30.17,0.0
2021-11-22 11:00:00,2021-11-22 12:00:00,20.42,37.05,4.79,12.8,18.75,8.26,41.76,0.93,28.61,82.67,1.34,311.46,30.76,0.0
2021-11-22 12:00:00,2021-11-22 13:00:00,20.87,40.07,4.95,13.2,18.07,8.39,7.77,0.95,29.69,89.07,1.28,284.0,30.46,0.0
2021-11-22 13:00:00,2021-11-22 14:00:00,21.4,37.91,5.15,13.27,17.76,8.21,10.44,0.98,30.96,88.79,1.64,293.05,30.55,0.0
2021-11-22 14:00:00,2021-11-22 15:00:00,21.04,36.48,5.02,13.4,18.21,8.16,3.19,0.96,30.1,89.66,1.51,281.75,30.32,0.0
2021-11-22 15:00:00,2021-11-22 16:00:00,21.44,35.41,5.17,13.12,17.68,8.16,,0.98,31.05,88.84,1.74,299.25,30.16,0.0
2021-11-22 16:00:00,2021-11-22 17:00:00,21.04,34.46,5.01,13.02,18.34,8.24,,0.96,30.09,92.8,1.93,301.28,29.54,0.0
2021-11-22 17:00:00,2021-11-22 18:00:00,20.68,33.46,4.88,13.09,17.95,8.61,,0.94,29.25,99.61,1.96,309.12,28.69,0.0
2021-11-22 18:00:00,2021-11-22 19:00:00,20.99,32.73,4.99,12.89,18.39,8.45,10.4,0.96,29.97,100.0,1.73,317.04,28.27,0.0
2021-11-22 19:00:00,2021-11-22 20:00:00,20.58,32.59,4.85,12.74,18.37,8.32,42.67,0.94,28.99,,1.14,320.63,28.21,0.0
2021-11-22 20:00:00,2021-11-22 21:00:00,20.71,32.72,4.89,12.92,18.07,8.32,50.98,0.94,29.32,,0.96,334.02,28.07,0.0
2021-11-22 21:00:00,2021-11-22 22:00:00,21.14,32.43,5.05,12.81,18.29,8.41,51.83,0.97,30.32,,0.43,184.54,28.2,0.0
2021-11-22 22:00:00,2021-11-22 23:00:00,21.01,32.19,5.0,13.46,18.75,8.16,53.41,0.96,30.04,,0.59,276.99,27.7,0.0
2021-11-22 23:00:00,2021-11-23 00:00:00,21.62,32.09,5.23,12.68,17.89,8.26,54.5,0.99,31.48,,0.4,47.97,27.7,0.0
2021-11-23 00:00:00,2021-11-23 01:00:00,20.75,31.85,4.91,12.79,18.35,8.26,4.15,0.94,29.4,,0.87,265.14,27.38,0.0
2021-11-23 01:00:00,2021-11-23 02:00:00,20.76,31.82,4.91,12.98,18.41,8.3,,0.94,29.42,,0.94,338.03,27.04,0.0
2021-11-23 02:00:00,2021-11-23 03:00:00,21.56,32.15,5.21,12.77,18.36,8.21,,0.99,31.34,,0.76,268.38,26.77,0.0
2021-11-23 03:00:00,2021-11-23 04:00:00,20.6,32.52,4.85,13.33,17.86,8.29,,0.94,29.04,,1.03,340.65,26.16,0.0
2021-11-23 04:00:00,2021-11-23 05:00:00,21.0,32.86,5.0,12.84,17.52,8.38,,0.96,30.01,,1.22,322.47,25.85,0.0
2021-11-23 05:00:00,2021-11-23 06:00:00,20.98,32.52,4.99,12.56,18.39,8.42,,0.96,29.94,,0.72,11.27,25.97,0.0
2021-11-23 06:00:00,2021-11-23 07:00:00,20.98,31.76,4.99,12.84,18.16,7.98,7.92,0.96,29.95,,0.57,167.48,25.88,0.0
2021-11-23 07:00:00,2021-11-23 08:00:00,21.25,31.23,5.1,13.46,17.76,8.48,12.62,0.97,30.6,,0.78,114.64,26.32,0.0
2021-11-23 08:00:00,2021-11-23 09:00:00,20.76,30.87,4.91,13.35,18.12,8.23,13.66,0.94,29.42,99.97,0.49,253.66,28.52,0.0
2021-11-23 09:00:00,2021-11-23 10:00:00,20.78,30.61,4.92,13.07,17.95,8.48,11.98,0.95,29.48,91.51,0.46,234.64,30.59,0.0
2021-11-23 10:00:00,2021-11-23 11:00:00,21.68,34.23,5.25,12.62,17.79,8.04,6.25,1.0,31.25,82.64,0.64,312.54,31.83,0.0
2021-11-23 11:00:00,2021-11-23 12:00:00,20.88,54.67,4.95,12.92,18.2,8.33,0.29,0.95,29.27,81.16,1.4,268.0,32.24,0.0
2021-11-23 12:00:00,2021-11-23 13:00:00,20.74,54.91,4.91,13.4,17.58,8.17,2.1,0.94,29.38,83.81,2.04,267.43,32.49,0.0
2021-11-23 13:00:00,2021-11-23 14:00:00,20.39,54.79,4.77,13.03,17.6,8.54,2.48,0.93,28.53,87.73,2.31,283.62,32.0,0.0
2021-11-23 14:00:00,2021-11-23 15:00:00,20.93,55.05,4.97,12.94,17.74,8.28,21.6,0.96,29.83,98.68,2.61,225.94,28.67,3.2
2021-11-23 15:00:00,2021-11-23 16:00:00,21.12,55.92,5.05,12.83,18.56,8.52,86.22,0.97,30.3,,2.7,210.05,26.93,18.3
2021-11-23 16:00:00,2021-11-23 17:00:00,20.82,56.01,4.93,13.42,17.49,8.26,132.81,0.95,29.58,,1.27,282.05,26.6,1.2
2021-11-23 17:00:00,2021-11-23 18:00:00,21.62,55.8,5.23,13.27,17.73,8.52,76.04,0.99,31.49,,0.51,151.12,24.87,0.0
2021-11-23 18:00:00,2021-11-23 19:00:00,21.59,55.56,5.22,12.93,17.73,8.41,1.99,0.99,31.41,,0.62,51.88,25.34,0.0
2021-11-23 19:00:00,2021-11-23 20:00:00,21.05,55.09,5.02,12.92,18.03,8.41,,0.96,30.12,,0.82,92.57,25.08,0.0
2021-11-23 20:00:00,2021-11-23 21:00:00,21.9,54.76,5.33,12.86,18.14,8.37,,1.01,32.16,,0.97,118.23,24.86,0.0
2021-11-23 21:00:00,2021-11-23 22:00:00,21.28,54.53,5.1,12.72,18.09,8.23,,0.97,30.67,,0.85,93.28,24.7,0.25
2021-11-23 22:00:00,2021-11-23 23:00:00,20.98,54.96,4.99,12.88,17.9,8.45,,0.96,29.95,,0.87,86.89,24.53,0.25
2021-11-23 23:00:00,2021-11-24 00:00:00,20.81,55.31,4.93,13.6,17.35,8.18,,0.95,29.55,,0.45,121.07,24.46,0.0
2021-11-24 00:00:00,2021-11-24 01:00:00,21.05,55.28,5.02,12.84,17.54,8.16,8.74,0.96,30.13,,0.52,238.67,24.33,0.0
2021-11-24 01:00:00,2021-11-24 02:00:00,20.2,55.19,4.71,12.8,17.69,8.61,12.87,0.92,28.09,,0.34,197.18,24.45,0.0
2021-11-24 02:00:00,2021-11-24 03:00:00,21.15,54.96,5.05,12.76,18.32,8.24,12.57,0.97,30.37,,0.43,65.08,24.36,0.0
2021-11-24 03:00:00,2021-11-24 04:00:00,21.24,54.79,5.09,13.24,17.96,8.24,2.83,0.97,30.57,,0.54,156.08,24.18,0.0
2021-11-24 04:00:00,2021-11-24 05:00:00,21.8,55.19,5.29,13.13,17.95,8.46,,1.0,31.91,,0.74,55.46,24.09,0.0
2021-11-24 05:00:00,2021-11-24 06:00:00,20.92,55.8,4.97,13.04,18.74,8.55,,0.96,29.81,,0.66,19.95,24.17,0.0
2021-11-24 06:00:00,2021-11-24 07:00:00,21.34,56.3,5.12,12.82,17.68,8.23,5.31,0.98,30.82,,0.44,343.01,24.16,0.0
2021-11-24 07:00:00,2021-11-24 08:00:00,21.17,56.72,5.06,13.12,17.96,8.41,12.79,0.97,30.4,,0.64,47.92,24.4,0.0
2021-11-24 08:00:00,2021-11-24 09:00:00,20.98,56.45,4.99,13.38,17.55,8.36,26.19,0.96,29.95,,0.76,114.82,25.16,0.0
2021-11-24 09:00:00,2021-11-24 10:00:00,20.98,56.14,4.99,12.96,18.13,8.1,32.19,0.96,29.94,,0.87,340.95,26.66,0.0
2021-11-24 10:00:00,2021-11-24 11:00:00,20.83,55.81,4.94,13.25,17.91,8.21,34.68,0.95,29.59,,1.01,326.65,27.57,0.0
2021-11-24 11:00:00,2021-11-24 12:00:00,20.8,60.27,4.92,13.21,17.92,8.33,32.59,0.95,29.51,,0.58,318.77,28.77,0.0
2021-11-24 12:00:00,2021-11-24 13:00:00,21.18,63.11,5.07,12.73,17.59,8.3,2.48,0.97,30.44,95.84,0.46,185.87,30.21,0.0
2021-11-24 13:00:00,2021-11-24 14:00:00,20.98,61.48,5.0,13.17,17.86,8.3,,0.96,29.96,84.07,0.49,112.22,31.01,0.0
2021-11-24 14:00:00,2021-11-24 15:00:00,21.09,60.2,5.04,13.16,18.56,8.3,,0.96,30.23,94.57,1.06,166.99,30.23,0.0
2021-11-24 15:00:00,2021-11-24 16:00:00,20.68,59.52,4.88,12.81,17.82,8.28,,0.94,29.24,,1.02,231.34,29.16,0.0
2021-11-24 16:00:00,2021-11-24 17:00:00,21.0,58.86,5.0,12.76,18.35,8.23,,0.96,29.99,,0.74,226.75,28.48,0.0
2021-11-24 17:00:00,2021-11-24 18:00:00,21.27,58.44,5.1,13.21,18.41,8.33,,0.98,30.64,,0.58,231.29,27.92,0.0
2021-11-24 18:00:00,2021-11-24 19:00:00,20.9,58.15,4.96,12.86,18.24,8.26,8.65,0.95,29.76,,0.38,263.39,27.41,0.0
2021-11-24 19:00:00,2021-11-24 20:00:00,21.04,57.79,5.01,13.21,18.07,8.29,14.82,0.96,30.09,,0.45,260.67,27.05,0.0
2021-11-24 20:00:00,2021-11-24 21:00:00,21.44,57.06,5.17,13.04,18.05,8.68,15.12,0.99,31.06,,0.44,230.59,26.96,0.0
2021-11-24 21:00:00,2021-11-24 22:00:00,21.29,56.22,5.11,12.77,17.53,8.29,4.25,0.97,30.69,,0.24,336.56,26.77,0.0
2021-11-24 22:00:00,2021-11-24 23:00:00,20.74,56.16,4.91,13.05,17.51,8.29,,0.94,29.39,,0.29,141.21,26.54,0.0
2021-11-24 23:00:00,2021-11-25 00:00:00,20.51,56.32,4.82,13.12,18.62,8.45,,0.93,28.82,,0.28,112.94,26.32,0.0
2021-11-25 00:00:00,2021-11-25 01:00:00,20.64,56.5,4.87,12.75,17.85,8.18,6.22,0.94,29.13,,0.65,115.51,26.13,0.0
2021-11-25 01:00:00,2021-11-25 02:00:00,20.84,56.21,4.94,13.09,18.03,8.25,10.81,0.95,29.62,,0.69,93.06,26.09,0.0
2021-11-25 02:00:00,2021-11-25 03:00:00,21.01,55.55,5.0,13.57,17.89,8.14,27.42,0.96,30.03,,0.64,93.06,25.85,0.0
2021-11-25 03:00:00,2021-11-25 04:00:00,21.39,55.08,5.14,12.81,17.98,8.62,36.89,0.98,30.93,,0.66,60.51,25.87,0.0
2021-11-25 04:00:00,2021-11-25 05:00:00,20.71,54.76,4.89,13.57,17.93,8.17,40.64,0.95,29.3,,0.74,37.52,25.66,0.0
2021-11-25 05:00:00,2021-11-25 06:00:00,20.96,54.76,4.98,12.72,17.65,8.37,44.29,0.96,29.89,,0.41,44.7,25.12,0.0
2021-11-25 06:00:00,2021-11-25 07:00:00,20.87,54.85,4.95,13.07,17.41,8.33,3.99,0.95,29.68,,0.44,183.6,25.08,0.0
2021-11-25 07:00:00,2021-11-25 08:00:00,21.05,55.49,5.02,13.21,18.39,8.46,,0.96,30.11,,0.51,268.15,25.8,0.0
2021-11-25 08:00:00,2021-11-25 09:00:00,21.11,56.3,5.04,12.96,18.25,8.52,,0.97,30.27,,0.52,182.03,27.45,0.0
2021-11-25 09:00:00,2021-11-25 10:00:00,21.08,56.11,5.03,13.1,18.2,8.48,,0.96,30.19,99.07,0.63,114.79,29.52,0.0
2021-11-25 10:00:00,2021-11-25 11:00:00,21.27,55.47,5.1,12.8,17.74,8.3,,0.97,30.66,87.97,0.95,255.63,29.99,0.0
2021-11-25 11:00:00,2021-11-25 12:00:00,21.37,55.32,5.14,13.55,18.21,8.18,,0.98,30.9,78.98,0.62,187.12,30.5,0.0
2021-11-25 12:00:00,2021-11-25 13:00:00,21.36,55.4,5.13,13.14,18.02,8.35,9.36,0.98,30.85,74.54,0.58,97.27,30.5,0.0
2021-11-25 13:00:00,2021-11-25 14:00:00,20.56,55.76,4.84,12.87,18.03,8.33,14.07,0.94,28.95,79.97,0.6,194.07,29.71,0.0
2021-11-25 14:00:00,2021-11-25 15:00:00,38.87,76.54,4.82,12.99,17.62,8.09,21.62,0.93,28.82,90.56,0.82,93.37,29.02,0.0
2021-11-25 15:00:00,2021-11-25 16:00:00,43.14,80.48,5.04,12.88,18.06,8.51,33.34,0.97,30.28,,0.84,139.24,28.21,0.0
2021-11-25 16:00:00,2021-11-25 17:00:00,42.71,80.8,4.91,13.05,17.93,8.28,47.93,0.95,29.43,,0.74,116.91,27.6,0.0
2021-11-25 17:00:00,2021-11-25 18:00:00,35.47,63.21,5.04,13.12,17.74,8.19,45.98,0.97,30.28,,0.89,119.47,26.86,0.0
2021-11-25 18:00:00,2021-11-25 19:00:00,35.13,62.21,5.04,13.05,17.63,8.62,0.68,0.96,30.26,,1.2,122.61,26.35,0.2
2021-11-25 19:00:00,2021-11-25 20:00:00,34.64,61.55,4.89,13.37,18.05,8.3,,0.94,29.28,,1.1,96.61,25.26,0.9
2021-11-25 20:00:00,2021-11-25 21:00:00,34.43,61.41,4.83,12.57,17.38,8.37,,0.93,28.87,,0.97,41.01,24.8,0.3
2021-11-25 21:00:00,2021-11-25 22:00:00,34.78,61.87,4.94,13.23,17.66,8.3,,0.95,29.57,,1.25,107.62,24.88,0.2
2021-11-25 22:00:00,2021-11-25 23:00:00,35.05,62.42,5.01,13.11,17.88,8.12,2.71,0.96,30.09,,1.41,296.01,24.78,0.0
2021-11-25 23:00:00,2021-11-26 00:00:00,34.68,62.7,4.9,13.22,18.1,8.16,5.93,0.95,29.36,,0.87,236.08,24.78,0.0
2021-11-26 00:00:00,2021-11-26 01:00:00,35.21,62.37,5.06,13.05,18.28,8.3,2.1,0.97,30.41,,0.81,169.31,24.65,0.0
2021-11-26 01:00:00,2021-11-26 02:00:00,35.04,61.82,5.01,13.07,17.55,7.96,,0.96,30.07,,0.91,86.27,24.49,0.0
2021-11-26 02:00:00,2021-11-26 03:00:00,35.21,62.08,5.07,13.34,17.85,8.3,,0.97,30.41,,0.83,58.43,24.34,0.0
2021-11-26 03:00:00,2021-11-26 04:00:00,35.47,62.86,5.15,12.88,17.97,8.4,,0.98,30.93,,0.67,85.69,24.1,0.0
2021-11-26 04:00:00,2021-11-26 05:00:00,34.78,62.73,4.93,13.15,18.59,8.22,,0.95,29.56,,0.71,107.6,23.92,0.0
2021-11-26 05:00:00,2021-11-26 06:00:00,35.02,62.38,5.0,12.94,17.26,8.33,,0.96,30.02,,0.7,67.93,24.02,0.0
2021-11-26 06:00:00,2021-11-26 07:00:00,35.23,62.05,5.07,13.04,17.71,7.99,9.49,0.97,30.47,,0.59,62.85,24.19,0.0
2021-11-26 07:00:00,2021-11-26 08:00:00,34.27,61.82,4.78,13.1,17.88,8.33,14.42,0.93,28.56,,0.69,66.1,24.68,0.0
2021-11-26 08:00:00,2021-11-26 09:00:00,35.43,61.9,5.13,12.64,17.78,8.47,15.82,0.98,30.84,,0.84,98.62,25.63,0.0
2021-11-26 09:00:00,2021-11-26 10:00:00,34.89,62.14,4.97,12.98,18.87,8.43,4.23,0.95,29.79,99.79,0.75,65.42,28.2,0.0
2021-11-26 10:00:00,2021-11-26 11:00:00,34.39,64.64,4.81,12.69,17.47,8.37,0.75,0.93,28.8,93.91,1.12,66.54,29.64,0.0
2021-11-26 11:00:00,2021-11-26 12:00:00,39.45,76.88,4.99,12.83,18.07,8.14,4.09,0.96,29.91,85.13,1.06,42.42,30.86,0.0
2021-11-26 12:00:00,2021-11-26 13:00:00,40.54,77.91,4.99,12.82,17.43,8.36,2.54,0.98,29.94,73.38,1.08,150.37,31.81,0.0
2021-11-26 13:00:00,2021-11-26 14:00:00,39.81,77.41,29.23,11.99,40.41,6.3,17.78,0.95,31.15,70.12,0.78,116.18,31.97,0.0
2021-11-26 14:00:00,2021-11-26 15:00:00,40.01,75.7,13.22,6.51,20.44,6.31,50.3,0.97,14.94,66.95,1.35,181.29,31.8,0.0
2021-11-26 15:00:00,2021-11-26 16:00:00,39.94,77.04,12.01,6.52,18.43,6.47,14.92,0.96,34.96,70.64,1.1,185.64,31.62,0.0
2021-11-26 16:00:00,2021-11-26 17:00:00,39.75,77.64,11.94,6.6,18.44,6.47,0.75,0.95,34.82,76.2,0.79,185.58,30.82,0.0
2021-11-26 17:00:00,2021-11-26 18:00:00,39.65,77.15,12.0,6.54,18.44,6.47,,0.95,34.76,81.91,0.85,263.84,30.06,0.0
2021-11-26 18:00:00,2021-11-26 19:00:00,39.98,76.81,12.04,6.48,18.42,6.48,1.79,0.96,34.98,93.44,1.18,334.49,29.05,0.0
2021-11-26 19:00:00,2021-11-26 20:00:00,39.76,76.56,12.03,6.5,18.43,6.48,,0.95,34.84,,1.39,317.49,28.22,0.0
2021-11-26 20:00:00,2021-11-26 21:00:00,39.84,76.39,12.01,6.52,18.43,6.47,9.94,0.95,34.89,,0.92,328.02,27.82,0.0
2021-11-26 21:00:00,2021-11-26 22:00:00,40.0,76.44,12.03,6.49,18.42,6.47,38.35,0.96,35.01,,0.52,122.96,27.69,0.0
2021-11-26 22:00:00,2021-11-26 23:00:00,39.36,76.66,12.01,6.51,18.42,6.48,63.38,0.93,34.55,,0.57,136.47,27.36,0.0
2021-11-26 23:00:00,2021-11-27 00:00:00,40.22,76.76,12.0,6.52,18.42,6.48,74.57,0.97,35.16,,0.95,51.81,26.93,0.0
2021-11-27 00:00:00,2021-11-27 01:00:00,39.53,77.2,12.0,6.52,18.42,6.47,4.77,0.94,34.67,,0.64,71.19,26.85,0.0
2021-11-27 01:00:00,2021-11-27 02:00:00,39.7,78.0,11.98,6.55,18.43,6.48,,0.95,34.78,,0.39,67.61,26.62,0.0
2021-11-27 02:00:00,2021-11-27 03:00:00,41.28,78.16,11.98,6.54,18.43,6.47,,1.02,35.91,,0.31,146.59,26.24,0.0
2021-11-27 03:00:00,2021-11-27 04:00:00,39.83,78.1,11.99,6.54,18.43,6.48,,0.95,34.88,,0.53,189.08,25.98,0.0
2021-11-27 04:00:00,2021-11-27 05:00:00,39.59,77.91,12.05,6.47,18.43,6.48,,0.94,34.71,,0.39,195.5,25.72,0.0
2021-11-27 05:00:00,2021-11-27 06:00:00,39.39,77.7,12.04,6.49,18.42,6.47,,0.93,34.57,,0.61,274.34,25.04,0.0
2021-11-27 06:00:00,2021-11-27 07:00:00,39.48,78.11,12.0,6.51,18.42,6.48,12.62,0.94,34.63,,0.56,288.97,24.74,0.0
2021-11-27 07:00:00,2021-11-27 08:00:00,40.31,78.37,12.02,6.51,18.42,6.48,25.21,0.98,35.22,,1.1,262.82,25.86,0.0
2021-11-27 08:00:00,2021-11-27 09:00:00,39.62,78.43,12.03,6.5,18.43,6.47,30.37,0.94,34.73,96.57,1.4,17.43,27.77,0.0
2021-11-27 09:00:00,2021-11-27 10:00:00,40.19,78.5,12.05,6.47,18.42,6.48,30.15,0.97,35.13,95.61,1.2,64.79,28.48,0.0
2021-11-27 10:00:00,2021-11-27 11:00:00,40.37,78.18,12.08,6.42,18.4,6.48,9.05,0.98,35.26,95.18,1.23,34.64,29.43,0.0
2021-11-27 11:00:00,2021-11-27 12:00:00,39.89,77.62,12.0,6.53,18.43,6.47,,0.96,34.92,87.75,1.38,13.07,30.6,0.0
2021-11-27 12:00:00,2021-11-27 13:00:00,39.56,77.14,12.05,6.46,18.42,6.48,2.72,0.94,34.69,72.82,1.41,183.39,31.79,0.0
2021-11-27 13:00:00,2021-11-27 14:00:00,39.7,76.8,12.0,6.53,18.43,6.47,,0.95,34.79,65.1,1.39,185.14,32.1,0.0
2021-11-27 14:00:00,2021-11-27 15:00:00,40.26,76.55,12.03,6.5,18.42,6.48,20.07,0.97,35.18,67.94,1.16,347.57,31.73,0.0
2021-11-27 15:00:00,2021-11-27 16:00:00,39.67,76.8,11.99,6.53,18.43,6.47,92.57,0.94,34.77,80.47,1.01,324.81,30.22,0.0
2021-11-27 16:00:00,2021-11-27 17:00:00,40.38,77.52,12.03,6.48,18.41,6.47,110.45,0.98,35.27,84.89,1.15,265.86,29.58,0.0
2021-11-27 17:00:00,2021-11-27 18:00:00,40.78,77.9,12.06,6.46,18.42,6.47,96.11,0.99,35.55,92.09,0.59,140.22,28.76,0.0
2021-11-27 18:00:00,2021-11-27 19:00:00,39.99,78.29,12.05,6.47,18.42,6.48,1.94,0.96,35.0,,0.83,105.49,27.73,0.0
2021-11-27 19:00:00,2021-11-27 20:00:00,39.88,78.77,12.02,6.5,18.42,6.48,,0.95,34.91,,1.36,122.17,26.86,0.0
2021-11-27 20:00:00,2021-11-27 21:00:00,40.41,78.44,12.05,6.47,18.43,6.47,,0.98,35.29,,0.98,108.03,26.14,0.0
