From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C)
2023-03-26 18:00:00,2023-03-26 19:00:00,83.94,184.43,0.51,12.9,7.28,5.53,8.5,1.1,47.74,0.04,4.27,2.97,0.44,0.25,,56.89,0.54,205.46,16.18,,,25.1
2023-03-26 19:00:00,2023-03-26 20:00:00,87.15,188.75,1.25,20.32,11.82,5.41,5.39,1.1,24.83,0.55,3.55,5.9,1.66,0.68,,63.96,0.56,140.91,15.51,,,24.33
2023-03-26 20:00:00,2023-03-26 21:00:00,84.55,196.44,0.58,16.07,9.02,5.53,3.91,1.1,24.65,0.04,5.84,3.06,0.68,0.31,,63.0,0.29,131.86,15.64,,,24.23
2023-03-26 21:00:00,2023-03-26 22:00:00,84.22,205.34,0.75,15.78,9.01,5.67,3.42,1.1,24.6,0.0,0.0,,,,,62.48,0.33,90.72,15.58,,,24.26
2023-03-26 22:00:00,2023-03-26 23:00:00,88.26,208.65,1.26,14.82,8.91,5.78,3.18,1.1,21.81,0.0,0.0,,,,,60.59,0.73,241.37,15.04,,,24.27
2023-03-26 23:00:00,2023-03-27 00:00:00,89.14,196.09,0.92,10.69,6.43,5.67,3.0,1.1,25.69,0.0,0.0,,,,,58.23,0.94,196.93,14.71,,,24.21
2023-03-27 00:00:00,2023-03-27 01:00:00,83.2,181.89,0.37,9.17,5.18,5.86,2.01,1.13,28.07,0.0,0.0,,,,,61.47,0.65,71.62,14.08,,,23.87
2023-03-27 01:00:00,2023-03-27 02:00:00,83.04,164.77,2.9,15.04,10.22,5.28,1.54,1.12,20.65,0.0,0.0,,,,,65.7,0.38,186.01,14.38,,,23.21
2023-03-27 02:00:00,2023-03-27 03:00:00,77.92,151.64,0.23,11.38,6.24,5.64,1.39,1.1,26.5,0.0,0.0,,,,,68.44,0.5,113.72,14.28,,,22.92
2023-03-27 03:00:00,2023-03-27 04:00:00,75.72,146.01,0.07,8.02,4.31,5.67,1.2,1.1,27.15,0.0,0.0,,,,,70.12,0.34,128.76,14.49,,,22.46
2023-03-27 04:00:00,2023-03-27 05:00:00,79.65,135.87,0.22,11.59,6.35,5.75,0.99,1.1,15.19,0.0,0.0,,,,,70.91,0.23,102.43,14.41,,,22.52
2023-03-27 05:00:00,2023-03-27 06:00:00,80.57,140.45,1.49,12.59,7.91,6.2,0.91,1.1,11.28,0.0,0.0,,,,,72.11,0.51,153.08,15.52,,,22.47
2023-03-27 06:00:00,2023-03-27 07:00:00,81.72,143.51,1.08,9.25,5.8,6.68,0.72,1.1,16.94,0.0,0.0,,,,,73.94,0.53,139.37,40.81,,,22.24
2023-03-27 07:00:00,2023-03-27 08:00:00,80.69,143.74,1.3,8.11,5.37,6.89,0.96,1.1,21.54,0.0,0.0,,,,,67.37,0.61,115.82,203.86,,,23.66
2023-03-27 08:00:00,2023-03-27 09:00:00,82.19,148.65,1.48,8.84,5.9,6.54,0.82,1.14,32.29,0.0,0.0,,,,,54.62,0.42,185.29,379.29,,,26.13
2023-03-27 09:00:00,2023-03-27 10:00:00,84.87,159.54,0.48,8.02,4.65,6.04,1.65,1.1,54.72,0.0,0.0,,,,,44.3,0.58,126.79,551.96,,,27.91
2023-03-27 10:00:00,2023-03-27 11:00:00,86.1,160.35,1.9,14.97,9.5,5.49,5.03,1.1,62.03,,,,,,,36.28,1.01,60.22,657.24,,,29.58
2023-03-27 11:00:00,2023-03-27 12:00:00,83.1,161.28,2.25,16.8,10.77,5.09,19.16,1.12,69.22,0.01,0.66,1.03,0.12,0.06,,30.74,0.55,119.74,714.78,,,31.5
2023-03-27 12:00:00,2023-03-27 13:00:00,73.43,164.79,0.62,11.66,6.59,5.39,28.57,1.1,95.71,0.07,2.52,3.78,0.33,0.17,,27.96,0.77,159.95,667.65,,,32.6
2023-03-27 13:00:00,2023-03-27 14:00:00,68.91,162.85,0.03,6.06,3.25,5.64,21.82,0.56,97.88,0.34,4.23,2.06,0.18,0.1,,26.73,1.09,202.84,635.6,,,33.01
2023-03-27 14:00:00,2023-03-27 15:00:00,65.68,143.3,0.02,4.82,2.58,5.38,15.49,1.28,91.67,1.01,2.2,1.16,0.1,0.06,,23.99,1.38,189.85,544.6,,,33.29
2023-03-27 15:00:00,2023-03-27 16:00:00,61.66,127.62,0.08,6.34,3.45,5.19,22.11,1.29,98.56,1.01,1.23,0.96,0.11,0.05,,24.13,1.44,204.41,342.0,,,33.13
2023-03-27 16:00:00,2023-03-27 17:00:00,59.67,200.97,0.13,9.16,4.98,5.38,23.04,0.4,69.79,1.01,1.47,1.47,0.17,0.1,,36.48,1.04,239.22,115.52,,,28.8
2023-03-27 17:00:00,2023-03-27 18:00:00,63.38,236.99,,6.97,3.71,5.17,7.56,0.0,66.21,1.04,1.26,2.61,0.32,0.18,,39.17,1.22,51.37,46.06,,,27.22
2023-03-27 18:00:00,2023-03-27 19:00:00,56.28,83.26,0.12,8.3,4.46,4.8,5.41,0.0,58.34,1.06,1.69,2.94,0.48,0.25,,42.75,0.8,189.29,14.15,,,26.13
2023-03-27 19:00:00,2023-03-27 20:00:00,51.48,87.91,0.53,11.61,6.28,4.73,4.49,0.0,48.27,0.73,1.65,2.82,0.71,0.31,,46.74,0.48,115.75,14.15,,,25.49
2023-03-27 20:00:00,2023-03-27 21:00:00,52.51,121.84,1.25,18.62,10.42,4.55,3.62,0.0,30.38,0.0,0.0,,,,,51.64,0.5,108.59,14.43,,,24.58
2023-03-27 21:00:00,2023-03-27 22:00:00,51.73,156.54,0.1,13.19,7.1,5.0,2.93,0.0,34.2,0.0,0.0,,,,,52.24,0.42,245.97,14.53,,,24.3
2023-03-27 22:00:00,2023-03-27 23:00:00,49.57,111.44,0.77,15.49,8.87,5.38,2.23,0.0,18.8,0.0,0.0,,,,,59.36,0.42,179.49,14.68,,,23.32
2023-03-27 23:00:00,2023-03-28 00:00:00,52.94,101.7,1.3,15.75,9.44,5.6,1.83,0.0,13.07,0.0,0.0,,,,,62.54,0.4,141.88,14.14,,,22.74
2023-03-28 00:00:00,2023-03-28 01:00:00,58.69,144.49,1.25,10.71,6.71,5.72,1.62,0.02,16.29,0.0,0.0,,,,,64.3,0.27,162.39,14.61,,,21.92
2023-03-28 01:00:00,2023-03-28 02:00:00,56.09,149.67,2.93,12.65,9.11,5.43,1.45,0.05,8.07,0.0,0.0,,,,,68.34,0.32,179.74,14.19,,,21.48
2023-03-28 02:00:00,2023-03-28 03:00:00,56.94,164.8,4.9,11.08,9.87,5.24,1.19,0.02,5.71,0.0,0.0,,,,,71.11,0.33,176.93,14.21,,,21.13
2023-03-28 03:00:00,2023-03-28 04:00:00,58.44,145.4,5.24,11.09,10.16,5.12,1.01,0.0,5.48,0.0,0.0,,,,,71.83,0.27,172.42,13.93,,,20.8
2023-03-28 04:00:00,2023-03-28 05:00:00,61.09,143.55,9.01,6.58,10.83,5.05,0.8,0.0,6.42,0.0,0.0,,,,,73.72,0.25,179.56,14.01,,,20.43
2023-03-28 05:00:00,2023-03-28 06:00:00,61.81,155.25,15.47,5.82,14.16,5.08,0.94,0.0,6.15,0.0,0.0,,,,,73.74,0.39,196.69,17.52,,,20.27
2023-03-28 06:00:00,2023-03-28 07:00:00,59.42,155.32,11.29,7.59,13.21,5.87,0.88,0.0,6.24,0.0,0.0,,,,,70.32,0.32,149.29,86.73,,,21.25
2023-03-28 07:00:00,2023-03-28 08:00:00,64.35,162.98,6.65,9.48,10.45,6.2,1.36,0.0,17.3,0.0,0.0,,,,,61.17,0.67,111.81,250.29,,,23.41
2023-03-28 08:00:00,2023-03-28 09:00:00,62.97,163.23,2.19,7.5,5.77,5.99,1.36,0.08,40.8,0.0,0.0,,,,,48.68,0.37,99.2,425.46,,,26.03
2023-03-28 09:00:00,2023-03-28 10:00:00,58.59,131.38,2.02,8.31,6.07,5.7,2.45,0.02,52.97,,,,,,,41.64,0.3,139.27,567.26,,,28.21
2023-03-28 10:00:00,2023-03-28 11:00:00,58.38,106.56,1.04,8.49,5.36,5.31,5.03,0.25,67.1,,,,,,,33.38,0.86,108.3,671.24,,,30.19
2023-03-28 11:00:00,2023-03-28 12:00:00,59.34,109.98,1.1,10.16,6.3,4.91,17.83,0.86,83.62,,,,,,,29.24,0.74,133.35,723.62,,,31.75
2023-03-28 12:00:00,2023-03-28 13:00:00,57.88,141.63,0.11,5.29,2.91,4.87,17.27,1.21,99.15,,,,,,,25.66,0.56,129.49,729.53,,,33.21
2023-03-28 13:00:00,2023-03-28 14:00:00,55.31,125.95,0.07,5.11,2.75,4.56,18.47,1.61,103.75,,,,,,,21.54,0.65,178.28,482.33,,,33.42
2023-03-28 14:00:00,2023-03-28 15:00:00,54.7,108.02,0.14,4.67,2.6,4.37,21.34,2.5,118.31,,,,,,,20.04,0.86,161.29,383.55,,,33.37
2023-03-28 15:00:00,2023-03-28 16:00:00,56.66,113.54,0.16,6.1,3.37,4.28,17.86,2.88,108.41,0.68,1.77,0.76,0.09,0.05,,18.91,0.46,265.62,288.88,,,33.6
2023-03-28 16:00:00,2023-03-28 17:00:00,54.61,109.02,0.17,8.32,4.57,4.17,17.09,0.55,105.92,1.06,2.57,1.42,0.18,0.1,,20.17,0.47,278.21,147.39,,,33.1
2023-03-28 17:00:00,2023-03-28 18:00:00,59.56,127.99,1.27,29.62,16.78,3.75,13.57,0.49,54.47,1.23,4.02,3.83,1.09,0.59,,25.5,0.3,224.82,36.35,,,31.38
2023-03-28 18:00:00,2023-03-28 19:00:00,69.69,171.11,8.76,35.53,26.02,3.67,9.12,0.0,15.8,1.65,8.52,11.66,4.76,2.33,,34.96,0.18,169.5,15.56,,,28.84
2023-03-28 19:00:00,2023-03-28 20:00:00,99.53,347.59,24.45,25.71,33.56,3.5,6.75,0.0,8.5,1.83,17.18,16.48,7.38,4.4,,39.92,0.26,191.23,14.58,,,28.21
2023-03-28 20:00:00,2023-03-28 21:00:00,133.88,505.4,8.38,32.07,23.87,4.15,4.54,0.0,8.84,1.68,14.55,13.11,6.02,5.63,,44.79,0.33,176.18,14.64,,,27.24
2023-03-28 21:00:00,2023-03-28 22:00:00,139.31,369.37,28.02,15.91,30.73,3.41,4.22,0.0,5.67,1.78,13.88,13.75,6.25,5.34,,48.27,0.33,188.29,14.82,,,25.99
2023-03-28 22:00:00,2023-03-28 23:00:00,137.81,314.79,3.0,15.02,10.42,4.94,4.38,0.0,25.97,1.56,13.27,12.18,4.97,3.21,,44.91,0.7,62.87,13.62,,,25.72
2023-03-28 23:00:00,2023-03-29 00:00:00,122.27,252.99,1.67,11.93,7.71,5.6,4.32,0.0,29.83,1.11,8.24,6.69,1.38,0.93,,47.45,0.76,69.75,13.64,,,25.88
2023-03-29 00:00:00,2023-03-29 01:00:00,100.12,161.81,0.69,10.68,6.25,5.93,2.68,0.07,29.63,1.07,1.36,1.52,0.25,0.18,,52.15,0.86,59.97,13.8,,,25.41
2023-03-29 01:00:00,2023-03-29 02:00:00,80.01,122.22,0.42,8.23,4.72,6.08,2.55,0.0,33.84,1.07,1.59,1.97,0.3,0.33,,54.17,1.27,46.67,13.45,,,25.37
2023-03-29 02:00:00,2023-03-29 03:00:00,67.49,105.72,0.15,8.29,4.46,5.43,3.18,0.0,42.64,1.04,0.62,0.51,0.14,0.2,,50.03,0.97,53.01,13.93,,,25.12
2023-03-29 03:00:00,2023-03-29 04:00:00,59.45,112.6,,7.17,3.81,5.24,3.68,0.0,45.86,1.03,3.1,2.2,0.42,0.21,,51.2,1.01,42.12,13.8,,,24.22
2023-03-29 04:00:00,2023-03-29 05:00:00,54.79,96.04,,6.41,3.41,5.16,3.33,0.0,49.97,1.0,0.0,,0.18,0.06,,50.41,1.24,41.93,13.66,,,24.31
2023-03-29 05:00:00,2023-03-29 06:00:00,49.93,82.69,0.08,9.87,5.27,5.12,2.79,0.0,37.64,1.03,1.5,1.33,0.3,0.42,,55.34,0.45,135.06,17.53,,,23.42
2023-03-29 06:00:00,2023-03-29 07:00:00,51.88,104.15,2.27,11.06,7.73,5.58,2.56,0.0,32.8,1.04,4.03,3.24,0.38,0.26,,56.57,0.45,38.62,77.24,,,23.73
2023-03-29 07:00:00,2023-03-29 08:00:00,55.99,125.72,0.92,9.44,5.77,6.24,2.56,0.0,37.64,1.06,5.15,5.0,0.56,0.38,,52.88,0.69,75.53,222.01,,,25.56
2023-03-29 08:00:00,2023-03-29 09:00:00,62.41,121.69,1.69,10.92,7.19,5.91,2.53,0.65,42.52,1.07,8.06,6.25,0.74,0.47,,47.35,0.96,42.17,387.69,,,27.15
2023-03-29 09:00:00,2023-03-29 10:00:00,67.29,137.98,5.53,17.05,13.56,5.24,3.04,3.09,35.02,1.23,0.71,0.7,0.31,0.68,,45.47,0.65,57.72,512.49,,,28.57
2023-03-29 10:00:00,2023-03-29 11:00:00,67.69,156.99,3.03,15.61,10.77,4.98,5.79,2.25,54.33,1.01,0.0,,,,,38.71,0.65,107.78,632.48,,,30.49
2023-03-29 11:00:00,2023-03-29 12:00:00,68.03,147.13,0.85,11.98,7.06,5.02,9.93,1.24,78.65,1.0,0.0,,,,,34.26,0.61,191.7,682.71,,,31.76
2023-03-29 12:00:00,2023-03-29 13:00:00,66.91,147.2,0.1,8.82,4.75,4.96,13.46,1.21,98.75,1.05,1.97,0.74,0.56,0.83,,30.28,0.52,280.12,674.86,,,32.95
2023-03-29 13:00:00,2023-03-29 14:00:00,65.97,147.96,,6.35,3.38,4.94,15.29,1.29,111.78,1.05,0.0,0.11,0.85,1.09,,27.86,0.39,214.83,593.12,,,33.84
2023-03-29 14:00:00,2023-03-29 15:00:00,69.78,135.67,0.27,5.5,3.15,4.52,18.22,2.01,109.32,1.03,0.0,0.09,0.42,0.2,,23.63,0.74,248.53,456.29,,,34.38
2023-03-29 15:00:00,2023-03-29 16:00:00,67.13,131.37,0.34,6.5,3.73,4.59,14.63,3.97,116.66,0.46,0.0,,,,,24.34,0.86,238.02,323.25,,,33.99
2023-03-29 16:00:00,2023-03-29 17:00:00,64.51,160.63,0.17,7.25,4.0,4.11,12.66,1.44,113.25,0.0,0.0,,,,,23.6,0.64,252.3,158.41,,,33.67
2023-03-29 17:00:00,2023-03-29 18:00:00,66.46,164.91,0.1,13.71,7.36,3.66,11.39,1.96,92.49,1.08,2.56,1.75,0.37,0.15,,25.36,0.38,270.11,40.07,,,32.24
2023-03-29 18:00:00,2023-03-29 19:00:00,78.0,192.9,1.27,38.91,21.73,3.76,8.01,1.55,22.66,1.5,8.74,9.09,3.46,1.78,,34.75,0.23,139.43,15.64,,,29.77
2023-03-29 19:00:00,2023-03-29 20:00:00,98.94,314.99,0.83,29.8,16.52,4.42,6.26,1.2,31.26,1.44,12.37,10.9,4.68,5.04,,40.25,0.52,102.39,14.29,,,28.76
2023-03-29 20:00:00,2023-03-29 21:00:00,120.02,365.55,0.47,17.86,9.88,4.78,5.83,1.2,42.08,1.08,9.37,4.46,1.13,0.55,,42.5,0.78,95.33,13.82,,,28.37
2023-03-29 21:00:00,2023-03-29 22:00:00,120.54,231.81,0.33,8.34,4.71,4.78,5.9,1.2,55.05,1.05,6.39,2.69,0.53,0.27,,41.97,1.5,117.24,13.52,,,28.43
2023-03-29 22:00:00,2023-03-29 23:00:00,104.9,161.36,0.32,6.27,3.6,4.78,5.2,1.2,54.91,1.02,2.12,1.09,0.15,0.09,,45.62,1.61,118.94,13.8,,,27.8
2023-03-29 23:00:00,2023-03-30 00:00:00,81.69,131.12,0.36,4.1,2.47,5.16,3.49,1.2,45.53,1.02,1.19,0.78,0.1,0.06,,52.95,2.26,119.88,13.86,,,26.94
2023-03-30 00:00:00,2023-03-30 01:00:00,66.05,111.16,0.05,3.5,1.88,4.91,2.07,1.21,44.47,1.01,0.81,0.6,0.08,0.04,,53.62,2.07,114.07,13.92,,,26.39
2023-03-30 01:00:00,2023-03-30 02:00:00,53.21,73.49,0.01,4.06,2.17,4.97,1.71,1.21,38.35,1.01,0.72,0.97,0.09,0.05,,56.05,0.91,90.13,14.12,,,25.71
2023-03-30 02:00:00,2023-03-30 03:00:00,47.36,58.74,0.01,4.45,2.38,5.11,1.53,1.2,33.97,1.02,0.94,1.37,0.12,0.07,,58.64,1.21,44.3,13.81,,,25.21
2023-03-30 03:00:00,2023-03-30 04:00:00,44.45,69.0,0.06,5.16,2.79,5.3,1.72,1.2,34.03,1.01,1.19,1.78,0.13,0.08,,60.05,0.81,85.6,13.85,,,24.92
2023-03-30 04:00:00,2023-03-30 05:00:00,47.17,83.51,0.05,6.36,3.42,5.31,1.57,1.2,30.96,1.02,1.11,0.86,0.11,0.05,,62.86,0.58,125.12,14.09,,,24.36
2023-03-30 05:00:00,2023-03-30 06:00:00,45.56,93.86,0.1,7.7,4.17,5.48,1.31,1.2,23.87,1.02,1.88,1.29,0.14,0.11,,65.85,0.49,68.96,17.27,,,23.84
2023-03-30 06:00:00,2023-03-30 07:00:00,46.28,102.82,2.67,10.37,7.69,5.46,1.27,1.2,18.47,1.05,5.59,2.66,0.36,0.18,,65.46,0.49,109.31,75.7,,,24.15
2023-03-30 07:00:00,2023-03-30 08:00:00,49.56,129.61,0.6,5.97,3.66,5.62,1.08,1.2,26.76,1.03,4.26,1.88,0.21,0.12,,61.1,0.88,118.95,217.78,,,25.61
2023-03-30 08:00:00,2023-03-30 09:00:00,45.1,117.15,0.31,4.35,2.56,5.74,0.96,1.29,31.41,1.02,2.17,1.69,0.13,0.07,,55.34,0.91,112.64,387.96,,,27.27
2023-03-30 09:00:00,2023-03-30 10:00:00,44.64,99.08,0.2,4.23,2.41,5.63,1.24,1.72,39.13,1.02,1.51,1.14,0.1,0.06,,47.38,0.57,114.58,496.79,,,29.16
2023-03-30 10:00:00,2023-03-30 11:00:00,45.53,85.98,0.04,4.54,2.45,5.72,1.67,1.58,53.26,1.02,1.96,1.84,0.11,0.06,,40.37,0.61,162.37,612.17,,,31.1
2023-03-30 11:00:00,2023-03-30 12:00:00,46.65,93.11,0.08,5.12,2.79,6.2,2.46,1.2,72.23,1.02,3.75,1.42,0.14,0.09,,36.56,1.05,125.15,674.52,,,32.25
2023-03-30 12:00:00,2023-03-30 13:00:00,44.59,123.09,0.06,4.59,2.48,6.03,3.81,1.33,87.05,1.02,2.71,1.18,0.11,0.07,,29.53,0.87,129.55,681.62,,,33.93
2023-03-30 13:00:00,2023-03-30 14:00:00,48.06,129.94,0.01,3.68,1.96,5.98,6.95,1.78,95.61,1.0,1.09,0.53,0.07,0.04,,25.75,1.7,185.81,624.23,,,34.3
2023-03-30 14:00:00,2023-03-30 15:00:00,52.38,101.57,0.01,3.75,2.0,6.04,8.68,1.75,99.07,1.01,1.0,0.5,0.06,0.04,,25.23,1.64,191.37,419.63,,,34.14
2023-03-30 15:00:00,2023-03-30 16:00:00,55.72,108.73,,4.0,2.12,5.21,9.25,4.03,103.94,0.51,0.56,0.27,0.04,0.02,,23.59,1.93,183.61,319.2,,,33.93
2023-03-30 16:00:00,2023-03-30 17:00:00,54.01,122.12,0.55,7.58,4.37,4.83,7.58,1.38,92.48,0.0,0.0,,,,,23.61,1.82,179.75,168.78,,,33.57
2023-03-30 17:00:00,2023-03-30 18:00:00,53.4,135.56,0.76,12.67,7.36,4.66,5.81,1.2,78.49,0.54,0.71,0.45,0.07,0.04,,25.87,1.07,190.27,36.41,,,32.3
2023-03-30 18:00:00,2023-03-30 19:00:00,54.63,146.11,1.86,16.61,9.21,4.55,4.78,1.2,57.6,1.06,2.1,1.39,0.26,0.12,,30.11,0.23,206.4,15.8,,,30.51
2023-03-30 19:00:00,2023-03-30 20:00:00,61.39,179.86,0.25,14.76,8.0,5.02,4.49,1.2,60.36,1.35,5.11,3.61,2.07,0.87,,32.3,1.02,151.56,14.2,,,29.42
2023-03-30 20:00:00,2023-03-30 21:00:00,74.51,321.18,,4.89,2.6,5.43,4.27,1.2,76.97,1.05,1.65,2.7,0.39,0.19,,43.94,1.27,228.0,14.9,,,25.72
2023-03-30 21:00:00,2023-03-30 22:00:00,77.0,349.62,,5.13,2.73,5.54,3.44,1.2,69.34,1.06,1.15,2.9,0.28,0.16,,52.8,1.77,39.23,13.88,,,24.05
2023-03-30 22:00:00,2023-03-30 23:00:00,66.21,86.91,0.04,11.73,6.24,4.78,3.26,1.2,67.5,1.04,1.62,2.96,0.23,0.15,,52.33,0.95,109.68,13.77,,,23.98
2023-03-30 23:00:00,2023-03-31 00:00:00,59.76,81.0,0.19,5.25,2.91,4.91,3.2,1.2,70.09,2.82,2.16,2.04,1.07,0.39,,51.87,0.3,139.76,14.23,,,24.06
2023-03-31 00:00:00,2023-03-31 01:00:00,63.4,96.4,0.2,5.13,2.89,5.25,2.18,1.74,61.16,0.22,0.45,0.62,0.06,0.03,,58.94,1.16,167.0,15.53,,,23.34
2023-03-31 01:00:00,2023-03-31 02:00:00,63.92,92.47,0.15,4.08,2.3,5.3,2.0,2.09,59.83,0.0,0.0,,,,,60.7,0.65,164.4,15.62,,,23.03
2023-03-31 02:00:00,2023-03-31 03:00:00,57.65,93.49,0.19,4.5,2.55,5.27,1.81,2.15,54.58,0.0,0.0,,,,,63.11,1.02,139.21,15.5,,,22.76
2023-03-31 03:00:00,2023-03-31 04:00:00,55.97,89.14,0.17,4.58,2.58,5.39,1.76,1.71,48.42,0.0,0.0,,,,,66.51,0.96,84.72,14.79,,,22.33
2023-03-31 04:00:00,2023-03-31 05:00:00,52.87,89.46,0.23,5.29,3.0,5.4,1.77,1.2,45.34,0.0,0.0,,,,,65.78,0.71,45.75,14.54,,,22.27
2023-03-31 05:00:00,2023-03-31 06:00:00,48.15,101.41,0.32,7.28,4.13,5.35,1.68,1.2,39.36,0.0,0.0,,,,,62.96,0.77,218.05,17.15,,,22.73
2023-03-31 06:00:00,2023-03-31 07:00:00,47.57,96.82,0.61,9.71,5.66,5.21,1.54,1.2,35.72,0.0,0.0,,,,,61.28,0.78,160.48,74.62,,,22.99
2023-03-31 07:00:00,2023-03-31 08:00:00,57.07,136.63,1.63,11.59,7.49,5.23,1.53,1.2,32.43,0.0,0.0,,,,,60.73,1.04,131.38,215.69,,,23.83
2023-03-31 08:00:00,2023-03-31 09:00:00,64.56,130.02,1.1,10.66,6.57,5.08,1.02,1.38,35.12,0.0,0.0,,,,,60.34,1.04,166.13,108.24,,,24.18
2023-03-31 09:00:00,2023-03-31 10:00:00,67.9,137.06,1.51,10.53,6.83,5.52,1.17,1.21,34.06,0.05,0.27,0.46,0.03,0.02,,66.18,0.62,179.44,167.66,,,23.53
2023-03-31 10:00:00,2023-03-31 11:00:00,67.54,138.83,1.75,8.94,6.18,5.44,1.41,1.21,36.89,1.07,4.89,5.24,0.71,0.46,,68.4,1.37,133.99,334.33,,,23.52
2023-03-31 11:00:00,2023-03-31 12:00:00,61.11,98.26,1.28,6.67,4.58,5.19,1.54,0.25,54.51,0.37,6.25,2.23,0.24,0.13,,56.36,1.25,126.76,481.06,,,25.33
2023-03-31 12:00:00,2023-03-31 13:00:00,57.49,86.16,1.02,8.58,5.39,5.0,1.79,0.2,59.06,0.11,7.17,1.53,0.14,0.07,,48.49,0.91,122.52,386.47,,,26.66
2023-03-31 13:00:00,2023-03-31 14:00:00,54.07,89.0,2.75,13.23,9.28,4.94,1.83,0.52,54.74,0.13,11.29,2.55,0.24,0.13,,43.79,1.03,113.74,566.15,,,28.07
2023-03-31 14:00:00,2023-03-31 15:00:00,54.75,98.96,2.64,15.03,10.13,4.67,3.71,0.95,56.06,0.15,12.83,2.84,0.35,0.15,,37.48,0.9,72.24,475.27,,,29.19
2023-03-31 15:00:00,2023-03-31 16:00:00,51.72,98.25,1.1,8.66,5.5,4.79,7.47,0.63,63.59,0.16,2.98,2.9,0.29,0.16,,32.9,0.81,112.56,349.65,,,29.9
2023-03-31 16:00:00,2023-03-31 17:00:00,41.95,73.02,0.38,5.47,3.22,4.73,3.67,0.82,67.42,0.17,1.49,2.62,0.32,0.17,,34.76,0.62,26.54,179.63,,,29.88
2023-03-31 17:00:00,2023-03-31 18:00:00,36.41,65.85,0.18,6.98,3.86,4.75,3.14,0.0,63.31,0.19,1.48,4.45,0.57,0.24,,39.75,0.68,28.11,50.12,,,28.7
2023-03-31 18:00:00,2023-03-31 19:00:00,37.03,67.75,0.57,10.26,5.92,4.86,2.37,0.0,49.87,0.28,2.33,7.81,1.38,0.53,,47.0,0.47,21.46,14.82,,,27.42
2023-03-31 19:00:00,2023-03-31 20:00:00,37.07,80.22,0.14,10.41,5.65,4.71,1.97,0.0,43.86,0.33,3.94,6.6,1.87,0.8,,49.75,0.61,55.2,14.4,,,26.8
2023-03-31 20:00:00,2023-03-31 21:00:00,38.92,97.29,0.71,9.59,5.54,4.9,1.9,0.0,40.8,0.36,4.37,8.87,2.54,0.95,,50.79,0.86,218.32,14.1,,,26.23
2023-03-31 21:00:00,2023-03-31 22:00:00,37.68,98.81,0.34,4.94,2.9,4.9,1.93,0.0,54.76,0.2,2.18,4.2,0.88,0.4,,55.7,1.37,250.19,14.61,,,23.9
2023-03-31 22:00:00,2023-03-31 23:00:00,34.29,90.43,0.28,5.32,3.05,4.9,1.85,0.0,52.44,0.13,1.06,2.62,0.27,0.15,,59.74,1.09,158.22,14.26,,,22.84
2023-03-31 23:00:00,2023-04-01 00:00:00,32.75,76.03,0.35,10.33,5.78,5.06,1.62,0.0,34.41,0.13,10.38,3.69,0.29,0.15,,64.02,1.04,57.24,14.22,,,22.13
