From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),RF (m/s),AT (degree C)
2023-03-03 13:00:00,2023-03-03 14:00:00,36.73,38.28,2.51,7.63,8.39,29.68,7.95,0.35,116.03,0.63,11.02,2.07,44.09,567.42,0.0,36.23
2023-03-03 14:00:00,2023-03-03 15:00:00,35.51,37.51,2.48,6.98,8.02,31.3,7.96,0.32,115.58,0.44,9.86,2.36,45.6,533.02,0.0,36.3
2023-03-03 15:00:00,2023-03-03 16:00:00,28.57,31.04,2.45,7.14,8.08,34.9,8.81,0.34,120.67,0.4,10.79,1.93,27.54,405.62,0.0,36.16
2023-03-03 16:00:00,2023-03-03 17:00:00,25.12,34.62,2.68,11.03,10.29,33.88,7.82,0.33,111.26,0.43,10.03,1.76,104.2,239.7,0.0,35.7
2023-03-03 17:00:00,2023-03-03 18:00:00,14.81,31.16,2.47,6.97,8.01,30.53,8.89,0.3,101.23,0.56,10.49,1.38,44.17,76.38,0.0,33.84
2023-03-03 18:00:00,2023-03-03 19:00:00,8.26,19.18,2.45,19.15,14.36,27.42,10.08,0.47,74.09,0.6,15.17,0.49,97.87,33.95,0.0,30.64
2023-03-03 19:00:00,2023-03-03 20:00:00,22.53,52.28,3.07,54.91,33.53,24.67,9.73,0.62,48.64,2.04,20.05,0.49,122.44,33.07,0.0,27.98
2023-03-03 20:00:00,2023-03-03 21:00:00,42.06,107.9,3.69,56.45,35.0,24.34,8.42,0.8,30.23,2.08,26.83,0.25,102.37,34.05,0.0,25.43
2023-03-03 21:00:00,2023-03-03 22:00:00,54.52,131.25,5.01,64.83,41.73,24.36,8.0,0.93,20.89,3.6,31.54,0.24,121.05,33.55,0.0,23.54
2023-03-03 22:00:00,2023-03-03 23:00:00,63.33,143.12,4.35,51.84,35.42,26.88,7.4,0.94,24.24,4.11,35.8,0.24,255.06,33.77,0.0,22.63
2023-03-03 23:00:00,2023-03-04 00:00:00,65.63,157.36,3.08,42.86,27.25,29.61,5.54,0.88,16.46,3.4,47.07,0.11,133.21,34.08,0.0,20.83
2023-03-04 00:00:00,2023-03-04 01:00:00,64.09,149.31,3.14,35.09,23.24,32.14,5.33,0.77,14.18,3.98,57.42,0.08,195.62,33.67,0.0,19.93
2023-03-04 01:00:00,2023-03-04 02:00:00,51.67,92.49,2.9,24.83,17.69,33.44,6.48,0.79,24.07,4.85,53.2,0.23,243.55,33.25,0.0,20.44
2023-03-04 02:00:00,2023-03-04 03:00:00,40.0,63.79,2.97,22.81,16.69,33.66,6.48,0.82,24.11,4.91,55.02,0.16,189.47,33.6,0.0,20.13
2023-03-04 03:00:00,2023-03-04 04:00:00,33.86,53.86,2.87,19.52,14.89,34.05,6.77,0.81,27.93,4.26,57.11,0.24,177.52,33.55,0.0,19.57
2023-03-04 04:00:00,2023-03-04 05:00:00,30.2,47.57,2.99,21.55,16.05,33.55,6.16,0.79,19.8,3.65,62.25,0.15,201.62,33.92,0.0,18.42
2023-03-04 05:00:00,2023-03-04 06:00:00,29.33,49.66,5.06,35.81,25.16,31.04,5.71,0.8,13.04,3.62,65.05,0.29,116.36,33.52,0.0,17.38
2023-03-04 06:00:00,2023-03-04 07:00:00,33.88,64.63,9.21,41.63,31.53,29.65,6.06,0.8,13.87,3.62,63.07,0.38,118.05,49.72,0.0,17.31
2023-03-04 07:00:00,2023-03-04 08:00:00,36.83,76.25,8.63,37.74,29.03,30.99,7.46,0.82,24.6,3.94,45.22,0.3,267.74,77.62,0.0,22.35
2023-03-04 08:00:00,2023-03-04 09:00:00,39.76,75.06,3.71,23.15,17.46,35.22,7.8,0.79,50.28,3.79,32.64,0.53,256.38,144.65,0.0,27.62
2023-03-04 09:00:00,2023-03-04 10:00:00,45.07,61.69,3.04,20.58,15.57,35.62,13.09,0.87,80.68,4.0,19.28,0.79,85.61,377.65,0.0,32.73
2023-03-04 10:00:00,2023-03-04 11:00:00,45.66,65.55,2.83,15.84,12.93,30.31,13.16,0.64,94.83,8.59,12.69,1.15,50.45,602.6,0.0,34.5
2023-03-04 11:00:00,2023-03-04 12:00:00,43.46,71.37,2.57,8.42,8.85,29.08,7.23,0.36,89.39,3.43,8.96,1.13,62.14,615.6,0.0,35.94
2023-03-04 12:00:00,2023-03-04 13:00:00,39.98,56.93,2.61,8.91,9.14,27.29,10.6,0.35,97.75,0.59,9.12,1.89,191.9,572.6,0.0,36.54
2023-03-04 13:00:00,2023-03-04 14:00:00,,,2.62,8.79,9.08,27.47,9.14,0.34,94.75,0.75,8.38,2.12,113.04,608.58,0.0,37.2
2023-03-04 14:00:00,2023-03-04 15:00:00,,,2.51,6.29,7.69,29.4,6.45,0.28,96.57,0.34,7.25,2.04,33.42,505.3,0.0,37.12
2023-03-04 15:00:00,2023-03-04 16:00:00,,,2.54,8.21,8.72,31.64,7.95,0.31,102.75,0.4,7.22,2.19,27.38,364.82,0.0,36.93
2023-03-04 16:00:00,2023-03-04 17:00:00,,,2.6,11.46,10.46,33.51,7.38,0.35,98.4,0.53,7.25,2.5,22.59,301.47,0.0,36.62
2023-03-04 17:00:00,2023-03-04 18:00:00,15.29,33.06,2.77,15.71,12.82,34.03,8.03,0.4,82.38,0.61,10.47,1.25,22.89,88.48,0.0,34.56
2023-03-04 18:00:00,2023-03-04 19:00:00,16.47,34.63,2.61,27.36,18.78,29.87,10.49,0.69,59.41,1.58,15.07,0.28,130.59,34.12,0.0,31.12
2023-03-04 19:00:00,2023-03-04 20:00:00,19.48,32.35,3.85,39.7,26.96,29.14,10.01,0.62,49.77,4.67,19.55,0.56,118.16,33.17,0.0,28.74
2023-03-04 20:00:00,2023-03-04 21:00:00,23.49,53.06,2.71,44.58,27.86,30.06,9.67,0.67,50.99,4.15,21.07,0.6,118.84,32.85,0.0,28.59
2023-03-04 21:00:00,2023-03-04 22:00:00,33.2,118.87,2.7,45.6,28.38,29.5,9.81,0.81,43.82,3.26,23.94,0.52,127.73,33.12,0.0,27.53
2023-03-04 22:00:00,2023-03-04 23:00:00,44.6,150.34,3.01,42.85,27.2,30.1,9.11,0.76,38.92,2.62,27.45,0.21,204.04,33.88,0.0,26.11
2023-03-04 23:00:00,2023-03-05 00:00:00,49.5,136.78,2.72,28.58,19.5,32.9,8.37,0.64,40.37,2.58,32.0,0.17,200.03,33.83,0.0,24.09
2023-03-05 00:00:00,2023-03-05 01:00:00,43.53,68.39,3.64,32.49,22.28,31.65,7.51,0.76,30.64,2.5,38.31,0.12,222.86,34.1,0.0,22.51
2023-03-05 01:00:00,2023-03-05 02:00:00,41.88,71.93,2.83,28.1,19.33,32.55,7.58,0.8,33.16,4.62,40.85,0.24,217.36,33.48,0.0,21.97
2023-03-05 02:00:00,2023-03-05 03:00:00,41.6,76.01,2.88,31.14,20.97,32.1,6.68,1.02,20.76,4.88,45.32,0.1,229.21,33.92,0.0,21.08
2023-03-05 03:00:00,2023-03-05 04:00:00,47.94,141.36,2.95,34.99,23.03,32.0,6.78,2.06,16.02,6.51,49.15,0.23,126.27,33.65,0.0,20.19
2023-03-05 04:00:00,2023-03-05 05:00:00,52.27,154.81,14.26,55.26,42.7,27.53,5.84,1.38,4.29,7.62,53.44,0.23,199.82,33.77,0.0,19.31
2023-03-05 05:00:00,2023-03-05 06:00:00,58.76,181.35,8.92,51.94,36.68,30.07,6.02,0.93,12.05,5.04,53.78,0.22,142.7,33.65,0.0,19.03
2023-03-05 06:00:00,2023-03-05 07:00:00,56.28,107.98,24.88,57.62,52.45,27.19,5.17,0.95,4.38,5.6,62.83,0.13,125.98,51.82,0.0,18.62
2023-03-05 07:00:00,2023-03-05 08:00:00,67.33,213.35,8.14,39.17,29.38,34.15,6.78,0.97,23.7,5.1,51.29,0.55,255.89,89.28,0.0,22.32
2023-03-05 08:00:00,2023-03-05 09:00:00,66.01,128.86,3.43,21.88,16.57,37.09,10.71,0.87,53.59,5.61,36.68,0.76,264.02,167.07,0.0,27.34
2023-03-05 09:00:00,2023-03-05 10:00:00,55.63,63.8,3.6,21.97,16.75,35.44,19.15,0.47,68.01,3.3,21.71,0.85,111.54,361.05,0.0,31.71
2023-03-05 10:00:00,2023-03-05 11:00:00,50.59,50.7,3.39,19.31,15.19,35.73,19.33,0.37,76.75,1.15,16.6,0.96,14.92,572.23,0.0,33.52
2023-03-05 11:00:00,2023-03-05 12:00:00,,,2.76,13.22,11.51,35.45,15.34,0.34,94.93,0.8,13.45,1.1,184.12,602.1,0.0,35.01
2023-03-05 12:00:00,2023-03-05 13:00:00,,,2.62,12.32,10.93,31.35,16.57,0.41,120.97,0.79,12.74,1.58,178.64,567.92,0.0,35.78
2023-03-05 13:00:00,2023-03-05 14:00:00,,,2.56,10.02,9.67,30.57,11.62,0.39,129.08,0.85,11.55,2.17,260.43,573.67,0.0,36.08
2023-03-05 14:00:00,2023-03-05 15:00:00,,,2.58,15.09,12.34,29.93,13.42,0.5,143.56,0.83,11.65,2.03,334.5,523.27,0.0,36.77
2023-03-05 15:00:00,2023-03-05 16:00:00,35.16,36.96,2.54,13.5,11.48,29.16,16.42,0.51,161.69,1.08,13.26,1.82,257.39,367.85,0.0,36.41
2023-03-05 16:00:00,2023-03-05 17:00:00,34.29,62.57,2.65,22.82,16.43,26.76,27.74,0.47,126.33,0.97,12.3,1.9,343.02,211.82,0.0,35.78
2023-03-05 17:00:00,2023-03-05 18:00:00,32.26,64.33,2.54,23.64,16.78,28.55,19.66,0.59,108.95,0.97,14.14,1.62,340.9,73.17,0.0,33.92
2023-03-05 18:00:00,2023-03-05 19:00:00,29.94,64.74,2.54,27.32,18.7,28.91,13.91,0.96,83.56,2.59,20.12,0.63,297.48,34.27,0.0,30.63
2023-03-05 19:00:00,2023-03-05 20:00:00,29.29,71.65,2.64,25.81,17.99,27.82,11.26,0.86,65.45,4.35,24.98,0.19,235.7,34.05,0.0,27.97
2023-03-05 20:00:00,2023-03-05 21:00:00,29.14,65.53,2.67,29.07,19.72,28.2,10.41,1.08,52.5,3.98,29.18,0.13,165.44,33.9,0.0,26.5
2023-03-05 21:00:00,2023-03-05 22:00:00,29.82,59.28,8.15,41.48,39.93,24.53,10.08,1.03,34.49,4.19,32.91,0.24,144.1,33.62,0.0,25.5
2023-03-05 22:00:00,2023-03-05 23:00:00,42.75,172.36,3.07,54.34,33.31,27.31,8.85,1.06,34.6,3.84,36.16,0.26,177.35,33.73,0.0,24.5
2023-03-05 23:00:00,2023-03-06 00:00:00,46.86,108.26,8.04,47.73,36.45,26.61,7.48,1.14,24.17,3.67,43.22,0.2,154.54,33.85,0.0,23.26
2023-03-06 00:00:00,2023-03-06 01:00:00,50.24,125.3,2.93,32.32,21.63,31.98,7.5,1.09,32.39,4.74,44.58,0.19,229.18,33.73,0.0,22.82
2023-03-06 01:00:00,2023-03-06 02:00:00,45.75,75.16,2.92,27.22,18.95,32.56,7.3,1.04,30.41,4.05,48.92,0.2,259.72,33.85,0.0,21.94
2023-03-06 02:00:00,2023-03-06 03:00:00,41.45,79.0,3.64,29.15,20.54,32.09,6.82,0.97,25.36,4.39,52.24,0.16,223.27,33.95,0.0,21.15
2023-03-06 03:00:00,2023-03-06 04:00:00,36.11,61.65,6.17,40.53,28.51,29.0,7.21,0.77,23.2,3.79,50.68,0.15,166.26,33.62,0.0,20.88
2023-03-06 04:00:00,2023-03-06 05:00:00,33.29,51.94,6.46,37.74,27.28,30.61,7.17,0.75,19.04,2.87,55.4,0.25,111.16,33.8,0.0,20.17
2023-03-06 05:00:00,2023-03-06 06:00:00,46.8,182.43,5.66,45.41,30.66,29.96,5.82,0.76,11.15,3.18,59.36,0.13,149.22,33.88,0.0,19.27
2023-03-06 06:00:00,2023-03-06 07:00:00,45.35,93.98,16.52,41.16,37.14,29.0,6.35,0.93,12.94,3.46,60.47,0.39,94.02,50.83,0.0,19.21
2023-03-06 07:00:00,2023-03-06 08:00:00,53.83,180.36,37.24,62.85,65.09,23.02,10.51,1.04,15.16,6.11,46.32,0.7,97.07,96.1,0.0,23.35
2023-03-06 08:00:00,2023-03-06 09:00:00,66.53,224.94,5.94,42.69,29.46,34.93,16.13,1.08,44.34,5.25,33.31,0.68,35.62,176.32,0.0,28.34
2023-03-06 09:00:00,2023-03-06 10:00:00,68.85,154.84,3.35,19.91,15.48,37.71,21.95,0.82,84.43,9.06,22.79,1.58,103.46,322.85,0.0,31.16
2023-03-06 10:00:00,2023-03-06 11:00:00,56.45,93.42,2.95,16.68,13.47,31.95,20.39,0.63,97.37,10.71,20.7,0.88,96.72,546.6,0.0,32.95
2023-03-06 11:00:00,2023-03-06 12:00:00,,,2.64,10.78,10.14,34.52,8.73,0.45,,2.12,18.02,1.11,122.3,602.45,0.0,33.96
2023-03-06 12:00:00,2023-03-06 13:00:00,,,,,,37.07,9.52,0.44,,4.58,15.38,1.1,96.1,573.9,0.0,35.03
2023-03-06 13:00:00,2023-03-06 14:00:00,,,3.17,15.14,12.83,34.55,16.19,0.48,124.52,12.78,13.95,1.62,268.03,578.5,0.0,35.69
2023-03-06 14:00:00,2023-03-06 15:00:00,,,2.72,9.79,9.68,33.12,9.47,0.43,118.18,6.94,11.88,1.56,258.31,544.73,0.0,36.21
2023-03-06 15:00:00,2023-03-06 16:00:00,,,2.68,10.4,9.97,35.78,9.49,0.47,130.94,2.96,13.04,2.07,339.23,380.38,0.0,35.76
2023-03-06 16:00:00,2023-03-06 17:00:00,26.48,29.18,2.65,14.59,12.13,36.68,11.46,0.53,135.06,1.62,14.79,1.0,94.46,198.25,0.0,35.12
2023-03-06 17:00:00,2023-03-06 18:00:00,25.43,37.55,2.71,22.18,16.15,32.71,9.63,0.86,95.0,1.59,19.09,0.33,261.04,69.58,0.0,33.34
2023-03-06 18:00:00,2023-03-06 19:00:00,36.06,104.16,2.81,46.34,28.86,29.01,8.7,1.04,61.16,3.83,28.0,0.32,154.73,34.25,0.0,29.34
2023-03-06 19:00:00,2023-03-06 20:00:00,47.66,165.35,6.32,66.41,44.12,28.8,9.57,1.61,34.54,4.95,36.49,0.33,121.66,33.7,0.0,26.27
2023-03-06 20:00:00,2023-03-06 21:00:00,69.38,242.42,13.14,,67.94,23.7,7.93,1.73,15.78,8.52,37.94,0.32,128.57,33.33,0.0,25.37
2023-03-06 21:00:00,2023-03-06 22:00:00,82.51,250.82,28.16,,82.62,22.71,7.3,1.4,6.52,6.47,38.31,0.36,97.55,33.6,0.0,24.35
2023-03-06 22:00:00,2023-03-06 23:00:00,101.65,337.32,11.91,72.99,56.04,32.2,6.31,1.17,10.31,4.82,42.36,0.43,109.85,33.02,0.0,23.2
2023-03-06 23:00:00,2023-03-07 00:00:00,88.23,228.51,3.21,55.62,34.03,38.5,7.0,1.32,19.25,4.91,42.41,0.35,144.0,33.62,0.0,23.42
2023-03-07 00:00:00,2023-03-07 01:00:00,67.81,147.46,5.7,56.78,36.62,36.05,5.79,1.31,6.23,5.93,60.23,0.15,210.24,34.02,0.0,21.17
2023-03-07 01:00:00,2023-03-07 02:00:00,62.54,148.58,4.19,49.16,31.43,38.19,5.58,1.26,8.29,5.71,59.16,0.19,228.79,33.6,0.0,20.56
2023-03-07 02:00:00,2023-03-07 03:00:00,53.04,113.73,3.1,35.91,23.64,39.71,6.4,1.14,21.03,5.5,51.52,0.27,185.7,33.57,0.0,20.77
2023-03-07 03:00:00,2023-03-07 04:00:00,42.62,82.93,2.96,31.7,21.33,39.94,6.55,0.98,25.11,4.73,50.14,0.24,170.38,33.47,0.0,20.52
2023-03-07 04:00:00,2023-03-07 05:00:00,37.7,75.22,3.14,40.71,26.18,37.67,6.17,1.1,13.67,4.62,56.16,0.16,88.92,33.9,0.0,19.45
2023-03-07 05:00:00,2023-03-07 06:00:00,46.48,120.88,4.51,49.56,31.9,35.73,5.94,1.04,11.01,5.06,57.8,0.23,126.28,33.67,0.0,18.82
2023-03-07 06:00:00,2023-03-07 07:00:00,45.1,118.25,7.89,45.47,32.48,35.31,6.09,1.0,13.49,4.11,56.22,0.18,103.13,51.77,0.0,19.24
2023-03-07 07:00:00,2023-03-07 08:00:00,52.15,133.28,9.4,50.76,36.45,34.64,7.03,1.2,18.43,7.35,46.22,0.34,93.3,94.22,0.0,22.99
2023-03-07 08:00:00,2023-03-07 09:00:00,53.56,128.02,3.91,27.79,20.05,38.64,8.79,0.89,56.11,4.31,30.1,0.79,104.41,177.35,0.0,27.92
2023-03-07 09:00:00,2023-03-07 10:00:00,54.79,71.54,2.87,18.04,14.11,38.88,13.07,0.79,88.58,5.48,21.36,1.48,113.65,306.35,0.0,31.02
2023-03-07 10:00:00,2023-03-07 11:00:00,48.94,60.85,2.69,14.3,12.02,30.31,11.24,0.68,100.7,4.28,17.2,1.62,122.88,527.25,0.0,33.29
2023-03-07 11:00:00,2023-03-07 12:00:00,44.58,48.04,2.62,13.27,11.42,30.06,10.57,0.56,111.96,2.75,13.7,1.26,141.62,542.47,0.0,35.21
2023-03-07 12:00:00,2023-03-07 13:00:00,43.68,45.65,2.56,12.56,11.0,28.72,13.03,0.67,132.4,2.25,13.61,1.67,99.57,477.67,0.0,35.56
2023-03-07 13:00:00,2023-03-07 14:00:00,43.68,47.35,2.53,14.26,11.86,30.65,13.49,0.67,144.64,4.68,13.2,1.26,85.41,427.85,0.0,36.2
2023-03-07 14:00:00,2023-03-07 15:00:00,37.07,41.28,2.5,14.84,12.15,30.86,15.18,0.6,156.61,3.25,13.76,1.1,85.07,318.4,0.0,35.82
2023-03-07 15:00:00,2023-03-07 16:00:00,33.48,43.92,2.56,16.5,13.06,30.19,19.45,0.72,170.64,4.6,14.21,1.29,61.86,292.73,0.0,35.79
2023-03-07 16:00:00,2023-03-07 17:00:00,33.34,45.78,2.53,20.67,15.22,30.74,23.94,0.59,151.95,2.31,14.31,0.56,146.98,166.53,0.0,35.7
2023-03-07 17:00:00,2023-03-07 18:00:00,32.0,54.02,2.51,18.09,13.85,31.79,21.38,0.68,164.81,1.26,16.81,0.82,92.42,73.65,0.0,34.34
2023-03-07 18:00:00,2023-03-07 19:00:00,,,,,,,,,,,,,,,,
2023-03-07 19:00:00,2023-03-07 20:00:00,,,,,,,,,,,,,,,,
2023-03-07 20:00:00,2023-03-07 21:00:00,,,,,,,,,,,,,,,,
2023-03-07 21:00:00,2023-03-07 22:00:00,,,,,,,,,,,,,,,,
2023-03-07 22:00:00,2023-03-07 23:00:00,,,,,,,,,,,,,,,,
2023-03-07 23:00:00,2023-03-08 00:00:00,,,,,,,,,,,,,,,,
2023-03-08 00:00:00,2023-03-08 01:00:00,,,,,,,,,,,,,,,,
2023-03-08 01:00:00,2023-03-08 02:00:00,,,,,,,,,,,,,,,,
2023-03-08 02:00:00,2023-03-08 03:00:00,,,,,,,,,,,,,,,,
2023-03-08 03:00:00,2023-03-08 04:00:00,,,,,,,,,,,,,,,,
2023-03-08 04:00:00,2023-03-08 05:00:00,,,,,,,,,,,,,,,,
2023-03-08 05:00:00,2023-03-08 06:00:00,,,,,,,,,,,,,,,,
2023-03-08 06:00:00,2023-03-08 07:00:00,,,,,,,,,,,,,,,,
2023-03-08 07:00:00,2023-03-08 08:00:00,,,,,,,,,,,,,,,,
2023-03-08 08:00:00,2023-03-08 09:00:00,,,,,,,,,,,,,,,,
2023-03-08 09:00:00,2023-03-08 10:00:00,,,,,,,,,,,,,,,,
2023-03-08 10:00:00,2023-03-08 11:00:00,,,,,,,,,,,,,,,,
2023-03-08 11:00:00,2023-03-08 12:00:00,,,,,,,,,,,,,,,,
2023-03-08 12:00:00,2023-03-08 13:00:00,,,,,,,,,,,,,,,,
2023-03-08 13:00:00,2023-03-08 14:00:00,,,,,,,,,,,,,,,,
2023-03-08 14:00:00,2023-03-08 15:00:00,,,,,,,,,,,,,,,,
2023-03-08 15:00:00,2023-03-08 16:00:00,,,,,,,,,,,,,,,,
2023-03-08 16:00:00,2023-03-08 17:00:00,,,,,,,,,,,,,,,,
2023-03-08 17:00:00,2023-03-08 18:00:00,,,,,,,,,,,,,,,,
2023-03-08 18:00:00,2023-03-08 19:00:00,,,,,,,,,,,,,,,,
2023-03-08 19:00:00,2023-03-08 20:00:00,,,,,,,,,,,,,,,,
2023-03-08 20:00:00,2023-03-08 21:00:00,,,,,,,,,,,,,,,,
2023-03-08 21:00:00,2023-03-08 22:00:00,,,,,,,,,,,,,,,,
2023-03-08 22:00:00,2023-03-08 23:00:00,,,,,,,,,,,,,,,,
2023-03-08 23:00:00,2023-03-09 00:00:00,,,,,,,,,,,,,,,,
2023-03-09 00:00:00,2023-03-09 01:00:00,,,,,,,,,,,,,,,,
2023-03-09 01:00:00,2023-03-09 02:00:00,,,,,,,,,,,,,,,,
2023-03-09 02:00:00,2023-03-09 03:00:00,,,,,,,,,,,,,,,,
2023-03-09 03:00:00,2023-03-09 04:00:00,,,,,,,,,,,,,,,,
2023-03-09 04:00:00,2023-03-09 05:00:00,,,,,,,,,,,,,,,,
2023-03-09 05:00:00,2023-03-09 06:00:00,,,,,,,,,,,,,,,,
2023-03-09 06:00:00,2023-03-09 07:00:00,,,,,,,,,,,,,,,,
2023-03-09 07:00:00,2023-03-09 08:00:00,,,,,,,,,,,,,,,,
2023-03-09 08:00:00,2023-03-09 09:00:00,,,,,,,,,,,,,,,,
2023-03-09 09:00:00,2023-03-09 10:00:00,,,,,,,,,,,,,,,,
2023-03-09 10:00:00,2023-03-09 11:00:00,,,,,,,,,,,,,,,,
2023-03-09 11:00:00,2023-03-09 12:00:00,,,,,,,,,,,,,,,,
2023-03-09 12:00:00,2023-03-09 13:00:00,,,,,,,,,,,,,,,,
2023-03-09 13:00:00,2023-03-09 14:00:00,,,,,,,,,,,,,,,,
2023-03-09 14:00:00,2023-03-09 15:00:00,,,,,,,,,,,,,,,,
2023-03-09 15:00:00,2023-03-09 16:00:00,,,,,,,,,,,,,,,,
2023-03-09 16:00:00,2023-03-09 17:00:00,,,,,,,,,,,,,,,,
2023-03-09 17:00:00,2023-03-09 18:00:00,,,,,,,,,,,,,,,,
2023-03-09 18:00:00,2023-03-09 19:00:00,,,,,,,,,,,,,,,,
2023-03-09 19:00:00,2023-03-09 20:00:00,,,,,,,,,,,,,,,,
2023-03-09 20:00:00,2023-03-09 21:00:00,,,,,,,,,,,,,,,,
2023-03-09 21:00:00,2023-03-09 22:00:00,,,,,,,,,,,,,,,,
2023-03-09 22:00:00,2023-03-09 23:00:00,,,,,,,,,,,,,,,,
2023-03-09 23:00:00,2023-03-10 00:00:00,,,,,,,,,,,,,,,,
2023-03-10 00:00:00,2023-03-10 01:00:00,,,,,,,,,,,,,,,,
2023-03-10 01:00:00,2023-03-10 02:00:00,,,,,,,,,,,,,,,,
2023-03-10 02:00:00,2023-03-10 03:00:00,,,,,,,,,,,,,,,,
2023-03-10 03:00:00,2023-03-10 04:00:00,,,,,,,,,,,,,,,,
2023-03-10 04:00:00,2023-03-10 05:00:00,,,,,,,,,,,,,,,,
2023-03-10 05:00:00,2023-03-10 06:00:00,,,,,,,,,,,,,,,,
2023-03-10 06:00:00,2023-03-10 07:00:00,,,,,,,,,,,,,,,,
2023-03-10 07:00:00,2023-03-10 08:00:00,,,,,,,,,,,,,,,,
2023-03-10 08:00:00,2023-03-10 09:00:00,,,,,,,,,,,,,,,,
2023-03-10 09:00:00,2023-03-10 10:00:00,,,,,,,,,,,,,,,,
2023-03-10 10:00:00,2023-03-10 11:00:00,15.23,24.13,28.52,3.71,96.97,54.88,101.7,0.77,37.24,0.0,31.5,0.83,96.19,505.97,0.0,31.87
2023-03-10 11:00:00,2023-03-10 12:00:00,27.93,53.21,21.22,,84.16,52.42,158.93,0.57,55.24,6.6,24.8,0.71,187.52,526.52,0.0,33.86
2023-03-10 12:00:00,2023-03-10 13:00:00,33.17,67.17,6.42,67.29,45.06,45.88,89.8,0.31,97.08,4.39,20.02,1.43,27.78,502.12,0.0,34.48
2023-03-10 13:00:00,2023-03-10 14:00:00,35.27,63.63,3.33,32.27,21.92,40.12,40.98,0.2,128.89,2.25,17.72,1.61,193.58,436.47,0.0,34.97
2023-03-10 14:00:00,2023-03-10 15:00:00,33.22,60.44,2.7,17.99,13.95,35.6,21.25,0.48,136.88,1.4,14.75,1.66,263.37,378.1,0.0,35.36
2023-03-10 15:00:00,2023-03-10 16:00:00,33.63,54.96,2.64,15.83,12.78,35.85,12.54,0.48,142.49,1.07,13.25,1.56,328.57,382.5,0.0,35.72
2023-03-10 16:00:00,2023-03-10 17:00:00,32.88,43.38,2.72,17.89,13.92,35.02,16.12,0.51,137.45,1.24,14.58,1.4,324.73,170.3,0.0,34.69
2023-03-10 17:00:00,2023-03-10 18:00:00,29.28,38.98,2.67,17.23,13.53,31.94,16.01,0.52,126.56,1.44,18.48,0.61,129.24,66.63,0.0,33.48
2023-03-10 18:00:00,2023-03-10 19:00:00,28.46,41.51,2.67,25.52,17.87,28.62,12.28,0.67,81.49,1.3,26.04,0.15,163.15,34.47,0.0,30.12
2023-03-10 19:00:00,2023-03-10 20:00:00,29.98,57.95,3.45,50.17,38.2,24.97,10.28,0.93,43.54,2.96,33.39,0.35,104.13,33.58,0.0,27.84
2023-03-10 20:00:00,2023-03-10 21:00:00,85.23,241.46,2.7,38.75,24.8,30.28,9.02,0.7,67.56,2.82,31.12,0.35,119.2,33.27,0.0,28.07
2023-03-10 21:00:00,2023-03-10 22:00:00,57.15,142.44,2.75,37.72,24.3,29.65,8.79,0.96,50.96,3.17,35.66,0.28,167.2,33.8,0.0,26.55
2023-03-10 22:00:00,2023-03-10 23:00:00,59.51,111.45,4.23,44.3,31.62,27.47,15.96,1.47,45.58,4.81,35.3,0.83,198.55,32.38,0.0,26.73
2023-03-10 23:00:00,2023-03-11 00:00:00,74.4,144.92,3.1,34.84,23.08,31.8,18.98,2.01,88.38,7.16,40.55,1.6,221.69,33.3,0.0,27.48
2023-03-11 00:00:00,2023-03-11 01:00:00,64.17,143.33,2.72,27.58,18.98,34.53,21.89,1.13,91.02,5.0,42.71,0.81,151.53,33.78,0.0,26.06
2023-03-11 01:00:00,2023-03-11 02:00:00,62.17,140.42,2.88,39.07,25.11,31.78,20.96,0.96,47.75,4.65,55.12,0.39,137.91,33.97,0.0,23.2
2023-03-11 02:00:00,2023-03-11 03:00:00,59.03,177.93,2.86,43.86,27.6,31.66,20.38,1.04,49.81,3.87,55.86,0.52,133.68,33.28,0.0,23.0
2023-03-11 03:00:00,2023-03-11 04:00:00,61.94,135.98,2.93,41.14,26.24,32.6,10.05,0.89,26.85,3.52,65.18,0.3,91.89,33.95,0.0,21.0
2023-03-11 04:00:00,2023-03-11 05:00:00,56.55,146.98,2.92,39.81,25.53,33.06,10.04,0.99,30.45,3.68,66.97,0.47,103.79,33.03,0.0,20.44
2023-03-11 05:00:00,2023-03-11 06:00:00,47.9,121.05,3.01,35.39,23.29,33.28,8.05,1.13,23.28,5.04,69.1,0.42,277.28,33.72,0.0,19.87
2023-03-11 06:00:00,2023-03-11 07:00:00,40.23,99.74,3.5,32.47,22.15,34.05,5.86,1.19,15.65,5.87,77.07,0.3,295.67,54.55,0.0,19.48
2023-03-11 07:00:00,2023-03-11 08:00:00,37.57,89.13,4.23,30.52,21.73,34.7,6.46,1.19,25.86,6.58,63.85,0.36,175.54,96.6,0.0,22.61
2023-03-11 08:00:00,2023-03-11 09:00:00,44.09,85.08,4.13,30.28,21.52,33.86,13.31,1.19,54.16,5.62,44.94,0.62,61.91,158.75,0.0,27.43
2023-03-11 09:00:00,2023-03-11 10:00:00,57.35,108.81,3.51,25.41,18.47,34.35,19.87,0.82,97.26,5.81,32.61,1.0,269.46,222.88,0.0,30.11
