From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-12-16 10:00:00,2022-12-16 11:00:00,62.67,205.42,10.41,56.42,66.88,3.53,12.52,0.83,5.12,,,,,,59.49,0.5,87.52,261.58,744.75,,18.76,0.09
2022-12-16 11:00:00,2022-12-16 12:00:00,97.91,287.53,9.25,55.71,64.74,3.48,12.51,0.89,6.47,,,,,,58.12,0.83,64.35,343.5,744.31,,20.13,0.01
2022-12-16 12:00:00,2022-12-16 13:00:00,88.72,259.89,8.9,49.71,58.51,3.45,12.6,0.84,9.29,,,,,,53.98,1.09,79.59,362.04,743.75,,21.49,0.0
2022-12-16 13:00:00,2022-12-16 14:00:00,74.34,181.5,8.65,42.91,51.92,3.51,12.5,0.74,12.03,,,,,,50.79,1.21,73.05,343.35,743.18,,22.09,0.0
2022-12-16 14:00:00,2022-12-16 15:00:00,60.69,132.99,8.71,42.87,51.84,3.49,12.76,0.69,11.81,,,,,,48.78,0.77,95.1,308.5,742.98,,22.86,0.0
2022-12-16 15:00:00,2022-12-16 16:00:00,,,8.38,38.69,47.87,3.48,12.97,0.58,20.95,,,,,,54.16,0.61,119.36,135.53,742.75,,21.66,0.0
2022-12-16 16:00:00,2022-12-16 17:00:00,,,7.16,52.77,59.01,3.54,13.2,0.65,32.2,,,,,,59.27,0.34,136.52,56.88,742.65,,20.33,0.0
2022-12-16 17:00:00,2022-12-16 18:00:00,71.68,191.69,39.06,99.18,147.01,3.42,13.07,1.23,7.68,,,,,,72.18,0.07,57.7,0.63,742.83,,17.15,0.0
2022-12-16 18:00:00,2022-12-16 19:00:00,83.17,239.75,78.11,116.99,218.91,3.45,13.32,1.92,5.28,,,,,,80.03,0.07,67.63,0.0,743.15,,15.36,0.0
2022-12-16 19:00:00,2022-12-16 20:00:00,75.42,270.37,102.58,112.29,249.12,3.51,13.58,2.46,5.16,,,,,,84.36,,5.63,0.0,743.49,,14.41,0.0
2022-12-16 20:00:00,2022-12-16 21:00:00,114.19,290.51,143.03,102.95,297.79,3.51,14.1,3.06,5.35,,,,,,87.15,0.07,63.98,0.0,743.77,,13.83,0.0
2022-12-16 21:00:00,2022-12-16 22:00:00,132.75,323.93,150.13,91.1,296.97,3.51,14.14,3.33,5.06,,,,,,87.54,0.17,61.91,0.0,743.99,,13.8,0.0
2022-12-16 22:00:00,2022-12-16 23:00:00,156.23,345.0,182.39,92.76,344.23,3.56,14.6,3.82,5.43,,,,,,88.5,0.13,106.67,0.0,744.09,,13.17,0.0
2022-12-16 23:00:00,2022-12-17 00:00:00,142.25,320.69,159.22,82.05,301.24,3.54,14.24,3.58,5.01,,,,,,85.48,0.15,32.31,0.0,743.91,,13.53,0.0
2022-12-17 00:00:00,2022-12-17 01:00:00,114.77,255.68,126.02,78.64,251.08,3.56,13.69,3.21,5.09,,,,,,85.81,0.24,53.12,0.0,743.63,,13.16,0.0
2022-12-17 01:00:00,2022-12-17 02:00:00,110.94,226.87,101.31,76.05,213.83,3.53,13.33,2.86,5.25,,,,,,88.41,0.26,105.62,0.0,743.38,,12.14,0.0
2022-12-17 02:00:00,2022-12-17 03:00:00,103.54,266.91,80.89,71.41,180.15,3.46,13.03,2.54,4.87,,,,,,90.19,0.32,75.61,0.0,743.22,,11.58,0.0
2022-12-17 03:00:00,2022-12-17 04:00:00,105.31,207.56,57.9,67.05,143.97,3.49,12.75,2.21,5.27,,,,,,91.0,0.51,84.68,0.0,743.13,,11.31,0.0
2022-12-17 04:00:00,2022-12-17 05:00:00,109.69,202.07,40.47,66.12,118.39,3.49,12.44,1.97,4.95,,,,,,91.91,0.56,82.57,0.0,743.15,,11.0,0.0
2022-12-17 05:00:00,2022-12-17 06:00:00,72.44,224.03,29.36,61.44,98.17,3.42,12.34,1.79,5.23,,,,,,93.46,0.52,87.07,0.0,743.52,,10.51,0.0
2022-12-17 06:00:00,2022-12-17 07:00:00,114.3,230.36,25.47,58.94,90.54,3.42,12.27,1.72,4.98,,,,,,94.65,0.33,83.27,0.0,744.13,,10.25,0.0
2022-12-17 07:00:00,2022-12-17 08:00:00,118.8,315.09,25.43,58.61,90.16,3.48,12.44,1.7,4.92,,,,,,93.55,0.57,53.32,16.11,744.98,,10.51,0.0
2022-12-17 08:00:00,2022-12-17 09:00:00,120.39,290.89,21.7,62.91,88.64,3.48,12.39,1.69,5.25,,,,,,87.61,0.57,85.98,83.51,745.67,,12.04,0.0
2022-12-17 09:00:00,2022-12-17 10:00:00,,290.54,18.64,64.7,86.13,3.43,12.64,1.75,5.23,,,,,,77.62,0.39,75.95,160.77,746.2,,15.0,0.0
2022-12-17 10:00:00,2022-12-17 11:00:00,149.56,300.06,14.73,65.36,81.2,3.49,12.61,1.76,5.98,,,,,,68.78,0.48,62.94,235.5,746.19,,17.73,0.0
2022-12-17 11:00:00,2022-12-17 12:00:00,144.56,360.37,11.48,60.11,71.66,3.57,12.44,1.72,7.14,,,,,,63.75,0.55,99.07,290.97,745.71,,20.02,0.0
2022-12-17 12:00:00,2022-12-17 13:00:00,126.67,265.66,11.31,55.43,67.29,3.53,12.62,1.65,8.93,,,,,,59.84,0.65,92.28,298.19,745.06,,21.74,0.0
2022-12-17 13:00:00,2022-12-17 14:00:00,118.47,256.63,10.07,47.91,58.51,3.53,12.54,1.51,10.94,,,,,,58.31,0.79,95.07,280.33,744.52,,22.1,0.0
2022-12-17 14:00:00,2022-12-17 15:00:00,98.52,235.97,9.48,43.71,53.68,3.46,12.78,1.33,17.25,,,,,,58.95,0.76,90.71,205.13,744.32,,22.12,0.0
2022-12-17 15:00:00,2022-12-17 16:00:00,103.56,211.1,9.42,44.74,54.51,3.53,12.83,1.23,15.01,,,,,,63.02,0.56,117.77,122.39,744.1,,21.32,0.0
2022-12-17 16:00:00,2022-12-17 17:00:00,107.78,218.28,11.16,57.99,69.43,3.49,13.55,1.12,16.75,,,,,,67.22,0.39,155.83,43.79,743.97,,19.71,0.0
2022-12-17 17:00:00,2022-12-17 18:00:00,50.74,203.43,14.97,102.25,115.72,3.46,12.48,1.47,8.16,,,,,,80.25,0.12,97.98,0.35,744.04,,16.93,0.0
2022-12-17 18:00:00,2022-12-17 19:00:00,114.58,253.5,53.85,103.21,171.71,3.48,12.88,2.05,5.44,,,,,,87.74,0.07,48.95,0.0,744.37,,15.05,0.0
2022-12-17 19:00:00,2022-12-17 20:00:00,,282.21,107.49,100.84,245.35,3.47,13.75,2.92,5.54,,,,,,91.75,0.02,19.71,0.0,744.84,,14.21,0.0
2022-12-17 20:00:00,2022-12-17 21:00:00,,331.52,136.26,86.37,272.75,3.51,14.15,3.43,5.69,,,,,,92.94,0.12,91.07,0.0,745.21,,14.02,0.0
2022-12-17 21:00:00,2022-12-17 22:00:00,,392.31,162.01,76.74,300.27,3.49,14.53,3.99,5.43,,,,,,93.22,0.12,92.58,0.0,745.45,,13.2,0.0
2022-12-17 22:00:00,2022-12-17 23:00:00,,392.29,198.43,71.76,347.36,3.57,14.95,4.59,5.62,,,,,,94.8,0.07,57.45,0.0,745.48,,12.77,0.0
2022-12-17 23:00:00,2022-12-18 00:00:00,,422.62,261.87,66.98,432.92,3.49,15.85,5.46,5.47,,,,,,95.27,0.12,89.56,0.0,745.39,,12.49,0.0
2022-12-18 00:00:00,2022-12-18 01:00:00,,472.91,268.0,64.28,439.15,3.43,15.86,5.56,5.56,,,,,,95.49,0.11,77.9,0.0,745.11,,12.1,0.0
2022-12-18 01:00:00,2022-12-18 02:00:00,,372.13,240.36,62.77,398.61,3.51,15.47,5.28,5.47,,,,,,95.8,0.21,132.72,0.0,744.92,,11.53,0.0
2022-12-18 02:00:00,2022-12-18 03:00:00,,328.88,199.12,58.79,336.42,3.41,15.02,4.83,5.22,,,,,,96.14,0.17,87.45,0.0,744.85,,10.78,0.0
2022-12-18 03:00:00,2022-12-18 04:00:00,,284.66,175.29,56.23,300.36,3.56,14.54,4.33,5.13,,,,,,96.4,0.22,144.91,0.0,744.62,,9.93,0.0
2022-12-18 04:00:00,2022-12-18 05:00:00,,178.31,142.52,54.34,252.1,3.48,13.89,3.73,4.9,,,,,,96.78,0.29,119.69,0.0,744.55,,9.89,0.0
2022-12-18 05:00:00,2022-12-18 06:00:00,,183.29,120.52,52.44,219.13,3.51,13.67,3.29,5.23,,,,,,97.09,0.23,92.12,0.0,744.79,,9.38,0.0
2022-12-18 06:00:00,2022-12-18 07:00:00,,136.53,103.78,52.18,195.1,3.5,13.43,2.92,4.94,,,,,,97.45,0.29,95.72,0.0,745.36,,9.71,0.0
2022-12-18 07:00:00,2022-12-18 08:00:00,,127.5,82.87,51.06,164.62,3.48,13.14,2.57,5.01,,,,,,97.6,0.15,56.48,7.39,745.84,,9.88,0.0
2022-12-18 08:00:00,2022-12-18 09:00:00,,103.05,70.54,60.66,155.96,3.52,12.89,2.31,4.93,,,,,,97.51,0.43,140.56,41.61,746.41,,10.4,0.0
2022-12-18 09:00:00,2022-12-18 10:00:00,65.54,121.53,62.73,69.13,152.56,3.47,12.94,2.15,4.81,,,,,,96.9,0.83,190.58,106.74,746.72,,11.13,0.0
2022-12-18 10:00:00,2022-12-18 11:00:00,70.86,120.37,56.76,55.78,132.03,3.5,12.84,2.03,5.26,,,,,,91.16,0.59,179.06,242.58,746.74,,14.68,0.0
2022-12-18 11:00:00,2022-12-18 12:00:00,72.05,128.81,49.7,57.06,123.37,3.46,12.83,1.88,5.16,,,,,,67.67,0.33,150.77,334.19,746.29,,21.09,0.0
2022-12-18 12:00:00,2022-12-18 13:00:00,64.89,131.35,30.57,60.78,99.29,3.46,12.67,1.65,6.18,,,,,,59.55,0.59,157.56,349.46,745.5,,23.54,0.0
2022-12-18 13:00:00,2022-12-18 14:00:00,57.08,122.13,16.81,58.83,78.26,3.5,12.53,1.4,9.02,,,,,,53.97,0.56,157.7,353.99,744.72,,24.93,0.0
2022-12-18 14:00:00,2022-12-18 15:00:00,51.73,108.61,13.07,48.24,62.84,3.48,12.59,1.16,13.35,,,,,,48.33,0.49,190.77,288.03,744.12,,25.89,0.0
2022-12-18 15:00:00,2022-12-18 16:00:00,46.45,99.46,10.7,39.7,51.78,3.47,12.85,0.9,26.32,,,,,,51.52,0.31,71.47,177.61,743.88,,25.24,0.1
2022-12-18 16:00:00,2022-12-18 17:00:00,49.84,102.59,9.86,43.29,53.98,3.47,12.77,0.86,27.01,,,,,,62.75,0.55,65.52,65.53,743.56,,21.93,0.21
2022-12-18 17:00:00,2022-12-18 18:00:00,55.03,139.89,12.04,73.46,85.11,3.49,12.54,1.19,15.88,,,,,,77.8,0.23,54.12,1.1,743.43,,18.96,0.0
2022-12-18 18:00:00,2022-12-18 19:00:00,65.08,182.98,26.26,79.34,110.53,3.5,12.67,1.58,5.3,,,,,,85.36,0.25,74.81,0.0,743.64,,17.36,0.0
2022-12-18 19:00:00,2022-12-18 20:00:00,86.42,218.98,83.54,79.5,191.88,3.5,13.37,2.25,5.3,,,,,,89.34,0.07,51.41,0.0,743.89,,15.89,0.0
2022-12-18 20:00:00,2022-12-18 21:00:00,103.71,249.36,94.2,73.62,201.31,3.54,13.39,2.51,5.27,,,,,,91.87,0.14,86.34,0.0,744.1,,15.12,0.0
2022-12-18 21:00:00,2022-12-18 22:00:00,113.77,256.7,108.0,69.13,216.76,3.52,13.63,2.74,5.21,,,,,,91.7,0.11,51.88,0.0,744.11,,14.7,0.0
2022-12-18 22:00:00,2022-12-18 23:00:00,124.47,244.15,119.05,67.27,230.69,3.45,13.77,2.89,5.51,,,,,,91.48,0.15,58.14,0.0,744.15,,14.37,0.0
2022-12-18 23:00:00,2022-12-19 00:00:00,97.16,278.66,118.3,59.47,222.75,3.43,13.64,2.84,5.02,,,,,,90.96,0.36,106.19,0.0,743.99,,14.06,0.0
2022-12-19 00:00:00,2022-12-19 01:00:00,101.21,215.9,99.39,59.15,195.67,3.47,13.36,2.59,5.45,,,,,,90.69,0.39,104.04,0.0,743.66,,13.66,0.0
2022-12-19 01:00:00,2022-12-19 02:00:00,103.16,189.03,81.84,57.83,169.28,3.49,13.05,2.33,4.92,,,,,,92.01,0.39,65.68,0.0,743.52,,13.38,0.0
2022-12-19 02:00:00,2022-12-19 03:00:00,65.61,194.55,63.15,54.72,140.07,3.45,12.75,2.1,5.18,,,,,,93.43,0.39,88.82,0.0,743.36,,12.81,0.0
2022-12-19 03:00:00,2022-12-19 04:00:00,98.64,192.19,47.11,54.59,117.2,3.54,12.48,1.9,4.88,,,,,,94.01,0.28,69.83,0.0,743.23,,12.46,0.0
2022-12-19 04:00:00,2022-12-19 05:00:00,107.35,237.4,34.72,51.42,96.65,3.48,12.3,1.75,4.94,,,,,,94.11,0.2,67.29,0.0,743.21,,12.16,0.0
2022-12-19 05:00:00,2022-12-19 06:00:00,105.95,209.93,28.35,49.81,86.03,3.51,12.22,1.67,5.07,,,,,,95.17,0.3,79.11,0.0,743.45,,11.6,0.0
2022-12-19 06:00:00,2022-12-19 07:00:00,107.23,221.25,28.54,50.68,87.19,3.57,12.19,1.63,4.9,,,,,,95.38,0.16,61.41,0.0,743.9,,11.19,0.0
2022-12-19 07:00:00,2022-12-19 08:00:00,106.67,224.16,36.5,52.47,100.0,3.59,12.32,1.65,5.33,,,,,,95.77,0.19,97.82,19.8,744.52,,11.17,0.0
2022-12-19 08:00:00,2022-12-19 09:00:00,120.66,252.63,37.9,57.39,106.73,3.55,12.43,1.7,4.96,,,,,,92.02,0.16,76.51,94.97,745.17,,13.41,0.05
2022-12-19 09:00:00,2022-12-19 10:00:00,110.34,273.52,37.66,71.79,119.64,3.49,12.61,1.77,5.29,,,,,,76.33,0.34,150.92,199.28,745.7,,18.16,0.15
2022-12-19 10:00:00,2022-12-19 11:00:00,,232.98,28.7,65.15,100.77,3.53,12.57,1.65,5.57,,,,,,60.33,0.39,199.08,291.57,745.77,,22.53,0.0
2022-12-19 11:00:00,2022-12-19 12:00:00,70.92,156.41,19.52,62.55,85.26,3.51,12.53,1.46,6.83,,,,,,51.89,0.64,119.69,358.53,745.23,,24.86,0.0
2022-12-19 12:00:00,2022-12-19 13:00:00,59.03,116.85,13.13,53.47,68.0,3.5,12.42,1.25,9.52,,,,,,52.27,0.89,79.11,387.3,744.46,,24.66,0.0
2022-12-19 13:00:00,2022-12-19 14:00:00,42.14,88.96,11.39,42.78,55.61,3.5,12.43,0.99,13.23,,,,,,48.89,0.79,83.59,365.28,743.61,,25.49,0.0
2022-12-19 14:00:00,2022-12-19 15:00:00,31.74,68.29,10.89,36.81,49.14,3.5,12.55,0.79,15.43,,,,,,47.97,0.73,93.81,288.86,743.09,,25.78,0.0
2022-12-19 15:00:00,2022-12-19 16:00:00,31.9,72.28,9.8,35.79,46.91,3.48,12.66,0.66,19.18,,,,,,52.92,0.83,83.4,185.36,742.68,,24.21,0.15
2022-12-19 16:00:00,2022-12-19 17:00:00,40.55,93.29,9.59,39.8,50.24,3.44,12.68,0.59,22.89,,,,,,61.61,0.74,62.21,62.18,742.39,,22.03,0.05
2022-12-19 17:00:00,2022-12-19 18:00:00,48.46,121.46,16.75,69.13,87.64,3.48,12.8,0.9,16.77,,,,,,71.08,0.36,75.08,0.55,742.31,,19.45,0.0
2022-12-19 18:00:00,2022-12-19 19:00:00,56.24,153.48,39.84,92.01,141.52,3.51,12.88,1.36,5.07,,,,,,78.39,0.35,82.79,0.0,742.58,,17.65,0.0
2022-12-19 19:00:00,2022-12-19 20:00:00,72.9,192.59,26.43,78.24,109.67,3.45,12.56,1.3,5.87,,,,,,79.9,0.46,87.45,0.0,742.97,,17.06,0.0
2022-12-19 20:00:00,2022-12-19 21:00:00,90.73,195.35,27.49,75.93,109.08,3.45,12.6,1.41,5.27,,,,,,82.68,0.27,74.37,0.0,743.21,,15.97,0.0
2022-12-19 21:00:00,2022-12-19 22:00:00,97.18,209.43,30.57,71.31,109.02,3.52,12.55,1.51,5.36,,,,,,85.14,0.32,67.81,0.0,743.19,,15.35,0.0
2022-12-19 22:00:00,2022-12-19 23:00:00,93.78,217.45,25.59,63.19,94.66,3.45,12.44,1.49,5.24,,,,,,85.48,0.62,64.28,0.0,743.08,,15.28,0.0
2022-12-19 23:00:00,2022-12-20 00:00:00,80.4,167.46,19.22,58.83,81.7,3.51,12.29,1.41,5.35,,,,,,87.19,0.68,71.82,0.0,742.87,,14.8,0.0
2022-12-20 00:00:00,2022-12-20 01:00:00,77.36,152.12,13.69,54.94,70.31,3.4,12.37,1.32,5.6,,,,,,87.13,0.89,88.63,0.0,742.62,,14.47,0.0
2022-12-20 01:00:00,2022-12-20 02:00:00,91.68,178.99,10.89,49.52,61.39,3.43,12.27,1.24,5.9,,,,,,87.9,0.9,86.19,0.0,742.4,,13.97,0.0
2022-12-20 02:00:00,2022-12-20 03:00:00,89.69,170.08,10.47,44.74,56.26,3.48,12.24,1.17,5.8,,,,,,90.09,0.82,94.5,0.0,742.22,,13.27,0.0
2022-12-20 03:00:00,2022-12-20 04:00:00,84.46,193.96,10.24,42.01,53.35,3.52,12.19,1.12,5.46,,,,,,91.87,0.78,91.36,0.0,742.24,,12.75,0.0
2022-12-20 04:00:00,2022-12-20 05:00:00,82.72,164.94,10.45,41.56,53.23,3.49,12.15,1.07,5.6,,,,,,92.71,0.68,86.59,0.0,742.31,,12.52,0.0
2022-12-20 05:00:00,2022-12-20 06:00:00,85.17,175.62,10.91,40.89,53.32,3.49,12.23,1.05,5.21,,,,,,94.3,0.65,85.38,0.0,742.51,,12.04,0.0
2022-12-20 06:00:00,2022-12-20 07:00:00,89.11,181.55,11.54,42.01,55.16,3.5,12.31,1.05,4.98,,,,,,95.05,0.68,70.69,0.0,743.04,,11.82,0.0
2022-12-20 07:00:00,2022-12-20 08:00:00,78.68,166.38,14.41,42.14,59.28,3.57,12.2,1.05,5.05,,,,,,95.47,0.9,73.69,18.48,743.75,,11.61,0.0
2022-12-20 08:00:00,2022-12-20 09:00:00,81.89,176.91,16.63,44.77,64.8,3.44,12.26,1.11,4.75,,,,,,94.48,0.66,73.15,64.12,744.56,,11.46,0.0
2022-12-20 09:00:00,2022-12-20 10:00:00,93.61,185.75,23.74,50.26,80.04,3.47,12.49,1.23,4.99,,,,,,92.16,0.58,81.35,137.27,745.05,,12.4,0.01
2022-12-20 10:00:00,2022-12-20 11:00:00,82.12,213.51,26.7,51.51,85.5,3.45,12.6,1.33,4.84,,,,,,86.11,0.69,82.09,219.48,745.25,,13.88,0.29
2022-12-20 11:00:00,2022-12-20 12:00:00,106.08,228.28,23.85,49.91,79.66,3.44,12.6,1.33,5.29,,,,,,81.26,1.12,80.7,306.51,744.76,,15.16,0.0
2022-12-20 12:00:00,2022-12-20 13:00:00,95.38,162.06,17.38,49.49,70.26,3.57,12.58,1.29,5.72,,,,,,75.21,1.09,73.28,363.76,743.89,,17.34,0.11
2022-12-20 13:00:00,2022-12-20 14:00:00,87.7,156.2,12.71,48.84,63.17,3.48,12.56,1.24,6.54,,,,,,68.67,0.98,68.81,364.01,743.09,,19.81,0.09
2022-12-20 14:00:00,2022-12-20 15:00:00,77.48,151.22,10.51,41.08,53.0,3.4,12.96,0.87,11.23,,,,,,64.54,1.08,78.41,294.76,742.47,,21.23,0.0
2022-12-20 15:00:00,2022-12-20 16:00:00,60.75,141.93,11.35,41.72,54.33,3.43,13.01,0.67,12.48,,,,,,66.89,0.92,75.0,216.61,742.13,,20.92,0.0
2022-12-20 16:00:00,2022-12-20 17:00:00,59.86,126.64,11.05,41.95,54.51,3.56,12.65,0.62,9.74,,,,,,73.36,1.01,66.24,95.7,741.9,,19.13,0.18
2022-12-20 17:00:00,2022-12-20 18:00:00,60.53,131.09,10.85,44.03,56.17,3.46,12.46,0.62,7.36,,,,,,80.52,0.69,59.32,2.23,741.79,,17.27,0.01
2022-12-20 18:00:00,2022-12-20 19:00:00,53.24,156.13,12.08,53.14,66.16,3.49,12.45,0.76,5.39,,,,,,84.62,0.55,73.21,0.0,741.93,,16.27,0.0
2022-12-20 19:00:00,2022-12-20 20:00:00,82.13,184.21,12.94,57.74,71.59,3.57,12.42,0.93,4.91,,,,,,86.65,0.38,74.0,0.0,742.3,,15.23,0.0
2022-12-20 20:00:00,2022-12-20 21:00:00,77.51,176.72,15.5,62.1,79.19,3.51,12.4,1.1,4.31,,,,,,88.89,0.37,51.06,0.0,742.7,,14.52,0.0
2022-12-20 21:00:00,2022-12-20 22:00:00,85.34,195.89,16.62,61.62,80.46,3.46,12.42,1.25,4.58,,,,,,90.34,0.5,64.56,0.0,743.05,,14.06,0.05
2022-12-20 22:00:00,2022-12-20 23:00:00,55.2,180.89,14.59,56.16,72.24,3.45,12.37,1.21,4.76,,,,,,91.13,0.42,81.63,0.0,743.29,,13.37,0.25
2022-12-20 23:00:00,2022-12-21 00:00:00,76.93,169.53,15.01,53.85,70.91,3.56,12.29,1.13,4.25,,,,,,92.63,0.39,109.07,0.0,743.36,,12.6,0.0
2022-12-21 00:00:00,2022-12-21 01:00:00,80.2,174.95,15.68,51.09,69.34,3.54,12.24,1.08,4.46,,,,,,94.57,0.32,119.66,0.0,743.22,,11.99,0.0
2022-12-21 01:00:00,2022-12-21 02:00:00,77.18,178.04,15.83,49.59,68.3,3.5,12.19,1.02,4.24,,,,,,95.91,0.35,82.36,0.0,743.39,,11.83,0.0
2022-12-21 02:00:00,2022-12-21 03:00:00,76.19,184.67,16.33,47.11,66.88,3.51,12.27,0.99,4.33,,,,,,96.59,0.39,78.63,0.0,743.54,,11.53,0.0
2022-12-21 03:00:00,2022-12-21 04:00:00,73.34,179.58,15.33,43.78,62.34,3.45,12.11,0.94,4.3,,,,,,96.53,0.31,81.6,0.0,743.62,,11.01,0.0
2022-12-21 04:00:00,2022-12-21 05:00:00,57.81,127.14,14.74,40.57,58.33,3.53,12.15,0.92,4.03,,,,,,96.83,0.72,134.15,0.0,743.81,,10.06,0.0
2022-12-21 05:00:00,2022-12-21 06:00:00,47.59,101.32,15.26,38.45,57.36,3.52,12.01,0.9,4.12,,,,,,97.39,0.75,124.37,0.0,744.17,,9.68,0.0
2022-12-21 06:00:00,2022-12-21 07:00:00,42.15,92.25,15.01,36.55,55.16,3.5,12.07,0.86,4.0,,,,,,97.74,0.72,148.62,0.0,744.55,,9.58,0.0
2022-12-21 07:00:00,2022-12-21 08:00:00,41.03,85.93,15.91,33.67,53.91,3.45,12.08,0.85,3.91,,,,,,97.92,1.08,167.62,5.06,745.21,,9.57,0.0
2022-12-21 08:00:00,2022-12-21 09:00:00,43.02,91.93,18.32,33.31,56.79,3.55,12.11,0.87,4.19,,,,,,97.98,0.75,145.27,21.09,745.94,,9.56,0.0
2022-12-21 09:00:00,2022-12-21 10:00:00,48.45,94.36,22.4,36.84,65.78,3.6,12.27,0.91,4.18,,,,,,97.76,0.72,137.85,59.61,746.58,,10.32,0.29
2022-12-21 10:00:00,2022-12-21 11:00:00,58.25,116.89,23.97,46.08,76.72,3.47,12.33,0.93,4.52,,,,,,97.03,0.8,89.77,83.7,746.56,,11.17,0.01
2022-12-21 11:00:00,2022-12-21 12:00:00,51.73,102.09,22.53,58.8,86.27,3.59,12.44,0.9,4.2,,,,,,95.45,0.84,113.69,99.38,745.92,,12.27,0.0
2022-12-21 12:00:00,2022-12-21 13:00:00,51.84,104.76,22.11,82.51,107.62,3.42,12.51,0.85,4.7,,,,,,91.5,1.03,101.44,128.51,745.25,,13.4,0.0
2022-12-21 13:00:00,2022-12-21 14:00:00,53.55,115.29,19.93,73.27,95.7,3.53,12.63,0.86,4.89,,,,,,85.41,1.08,96.73,259.38,744.43,,15.14,0.0
2022-12-21 14:00:00,2022-12-21 15:00:00,62.56,125.08,15.57,57.9,75.77,3.53,12.59,0.87,5.08,,,,,,77.8,1.1,96.18,316.19,743.82,,17.61,0.0
2022-12-21 15:00:00,2022-12-21 16:00:00,55.08,140.06,13.38,56.52,71.12,3.52,12.48,0.83,5.6,,,,,,78.74,0.97,88.22,242.85,743.37,,17.18,0.0
2022-12-21 16:00:00,2022-12-21 17:00:00,52.51,115.1,12.86,55.65,69.55,3.49,12.4,0.81,5.38,,,,,,84.52,0.95,80.64,91.09,743.0,,15.52,0.0
2022-12-21 17:00:00,2022-12-21 18:00:00,66.85,150.24,13.65,59.21,73.82,3.49,12.39,0.85,4.72,,,,,,92.9,0.5,96.49,1.12,742.99,,13.34,0.0
2022-12-21 18:00:00,2022-12-21 19:00:00,58.54,140.51,27.97,61.17,95.76,3.55,12.49,1.07,4.38,,,,,,95.58,0.37,132.5,0.0,743.22,,12.22,0.0
2022-12-21 19:00:00,2022-12-21 20:00:00,83.13,191.44,44.37,60.75,118.95,3.5,12.72,1.37,4.01,,,,,,96.91,0.19,76.31,0.0,743.54,,11.54,0.0
2022-12-21 20:00:00,2022-12-21 21:00:00,88.78,209.43,56.81,64.89,140.42,3.51,12.9,1.6,4.26,,,,,,97.81,0.4,85.0,0.0,744.0,,11.88,0.0
2022-12-21 21:00:00,2022-12-21 22:00:00,86.23,206.13,62.66,60.88,145.08,3.51,13.03,1.75,4.43,,,,,,98.11,0.67,92.11,0.0,744.21,,11.8,0.0
2022-12-21 22:00:00,2022-12-21 23:00:00,78.22,175.71,51.48,59.5,127.79,3.56,12.86,1.67,4.08,,,,,,97.77,0.85,76.03,0.0,744.3,,11.21,0.0
2022-12-21 23:00:00,2022-12-22 00:00:00,66.13,147.19,38.8,54.43,105.25,3.46,12.65,1.52,4.13,,,,,,97.32,0.86,89.63,0.0,744.27,,10.83,0.0
2022-12-22 00:00:00,2022-12-22 01:00:00,65.14,151.77,28.08,53.76,89.18,3.43,12.47,1.36,4.15,,,,,,97.15,0.82,86.51,0.0,744.18,,10.71,0.0
2022-12-22 01:00:00,2022-12-22 02:00:00,68.5,177.65,21.9,48.75,76.07,3.55,12.37,1.27,4.26,,,,,,97.25,0.7,108.5,0.0,743.94,,9.76,0.0
2022-12-22 02:00:00,2022-12-22 03:00:00,40.11,145.49,17.69,41.98,63.76,3.49,12.4,1.21,4.08,,,,,,97.31,0.6,131.52,0.0,743.77,,8.93,0.0
2022-12-22 03:00:00,2022-12-22 04:00:00,53.84,124.2,15.7,39.0,58.36,3.42,12.21,1.15,3.87,,,,,,97.77,0.59,101.09,0.0,743.59,,8.53,0.0
2022-12-22 04:00:00,2022-12-22 05:00:00,51.14,97.17,14.38,37.33,54.77,3.54,12.19,1.09,4.35,,,,,,98.07,0.73,165.8,0.0,743.5,,8.2,0.0
2022-12-22 05:00:00,2022-12-22 06:00:00,44.45,89.98,13.42,35.24,51.48,3.43,12.05,1.03,3.96,,,,,,98.41,0.56,145.6,0.0,743.71,,8.38,0.0
2022-12-22 06:00:00,2022-12-22 07:00:00,42.39,82.17,13.21,33.92,50.03,3.49,12.01,0.94,4.14,,,,,,98.52,0.84,132.31,0.0,744.02,,8.75,0.0
2022-12-22 07:00:00,2022-12-22 08:00:00,39.64,70.78,11.64,31.23,45.37,3.55,11.92,0.82,4.42,,,,,,98.67,0.88,134.57,4.45,744.41,,8.95,0.0
2022-12-22 08:00:00,2022-12-22 09:00:00,24.72,77.35,12.79,31.74,47.59,3.51,12.0,0.72,4.14,,,,,,98.64,1.01,141.45,33.13,744.97,,9.62,0.1
2022-12-22 09:00:00,2022-12-22 10:00:00,39.13,85.8,15.89,37.9,57.92,3.56,12.15,0.66,4.56,,,,,,98.32,0.98,149.84,83.07,745.42,,10.5,0.2
