From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2021-05-01 23:00:00,2021-05-02 00:00:00,42.5,142.75,3.62,11.75,6.22,14.35,15.63,0.93,89.52,,28.5,0.6,223.0,11.0,721.0,30.47,0.0
2021-05-02 00:00:00,2021-05-02 01:00:00,16.75,130.0,3.62,15.1,7.97,13.97,24.88,0.95,74.5,,30.0,0.3,257.75,10.5,720.75,29.73,0.0
2021-05-02 01:00:00,2021-05-02 02:00:00,31.25,115.25,4.0,21.62,11.72,16.05,78.0,0.97,68.58,,31.25,0.32,254.25,11.75,720.0,29.25,0.0
2021-05-02 02:00:00,2021-05-02 03:00:00,45.0,136.0,4.27,15.4,8.65,15.15,26.38,0.91,74.65,,33.0,0.38,248.25,14.0,720.5,28.55,0.0
2021-05-02 03:00:00,2021-05-02 04:00:00,29.25,85.75,4.18,10.28,5.88,14.55,13.12,0.9,82.1,,34.25,0.57,270.75,12.0,721.0,28.32,0.0
2021-05-02 04:00:00,2021-05-02 05:00:00,27.0,79.0,4.15,7.12,4.15,15.77,13.0,0.91,93.95,,38.0,0.7,274.0,10.5,721.75,28.0,0.0
2021-05-02 05:00:00,2021-05-02 06:00:00,29.75,81.75,3.98,10.53,5.83,18.27,19.9,0.93,87.62,,41.0,0.4,270.0,10.25,722.75,27.45,0.0
2021-05-02 06:00:00,2021-05-02 07:00:00,37.75,101.5,3.35,13.85,7.08,19.2,20.15,1.05,78.47,,43.25,0.3,234.0,133.25,723.0,27.27,0.0
2021-05-02 07:00:00,2021-05-02 08:00:00,35.5,127.75,3.88,11.57,6.33,19.85,15.25,0.74,87.83,,41.25,0.45,203.0,524.5,723.75,28.93,0.0
2021-05-02 08:00:00,2021-05-02 09:00:00,29.5,95.5,4.0,10.18,5.68,20.52,14.65,0.96,95.6,,38.5,0.65,211.5,641.75,724.0,30.3,0.0
2021-05-02 09:00:00,2021-05-02 10:00:00,26.5,73.25,4.18,10.12,5.77,21.78,16.45,1.1,103.2,,36.0,0.68,188.0,656.5,724.0,31.72,0.0
2021-05-02 10:00:00,2021-05-02 11:00:00,32.5,77.5,3.95,9.15,5.05,22.6,13.73,0.89,110.3,,34.25,0.73,197.75,670.25,724.0,32.88,0.0
2021-05-02 11:00:00,2021-05-02 12:00:00,34.75,85.75,3.9,8.47,4.67,22.5,14.25,0.88,117.45,,30.75,1.0,222.75,679.5,723.0,34.67,0.0
2021-05-02 12:00:00,2021-05-02 13:00:00,28.5,77.75,4.25,7.6,4.45,21.73,15.08,0.9,120.22,,28.5,1.12,261.0,658.25,721.75,35.58,0.0
2021-05-02 13:00:00,2021-05-02 14:00:00,28.75,78.0,4.08,8.05,4.6,21.0,15.15,0.92,117.15,,27.0,1.53,267.25,659.5,721.0,36.1,0.0
2021-05-02 14:00:00,2021-05-02 15:00:00,27.0,91.75,3.88,8.9,4.9,20.45,17.1,0.86,117.83,,28.5,1.05,254.25,527.5,720.0,35.4,0.0
2021-05-02 15:00:00,2021-05-02 16:00:00,32.75,97.5,4.47,10.12,6.03,20.2,21.05,1.07,114.47,,29.75,0.6,259.0,295.5,719.5,34.62,0.0
2021-05-02 16:00:00,2021-05-02 17:00:00,31.25,96.25,3.95,8.25,4.58,19.17,13.98,1.22,110.55,,29.25,0.55,244.5,546.0,719.0,35.15,0.0
2021-05-02 17:00:00,2021-05-02 18:00:00,28.5,87.0,3.83,11.03,5.97,18.5,13.73,0.89,111.83,,30.0,0.38,220.5,258.25,718.0,34.75,0.0
2021-05-02 18:00:00,2021-05-02 19:00:00,29.5,91.0,3.85,13.2,7.17,19.05,14.0,1.25,110.2,,33.25,0.4,191.75,23.75,719.0,33.2,0.0
2021-05-02 19:00:00,2021-05-02 20:00:00,44.0,124.5,3.75,16.98,9.1,22.43,18.57,1.47,75.65,,36.5,0.3,183.5,13.25,719.0,31.43,0.0
2021-05-02 20:00:00,2021-05-02 21:00:00,69.75,178.75,3.6,29.12,15.38,22.18,14.8,1.92,58.12,,38.5,0.3,229.0,10.5,719.25,30.42,0.0
2021-05-02 21:00:00,2021-05-02 22:00:00,82.0,229.25,3.77,32.3,17.25,23.62,51.4,1.62,49.45,,41.0,0.3,257.0,12.5,720.0,29.42,0.0
2021-05-02 22:00:00,2021-05-02 23:00:00,72.25,216.0,3.27,27.55,14.32,23.6,64.85,1.28,60.22,,41.0,0.3,231.75,13.25,720.5,29.18,0.0
2021-05-02 23:00:00,2021-05-03 00:00:00,58.75,163.5,3.85,17.78,9.62,21.07,17.57,1.21,65.47,,41.5,0.33,222.25,10.25,721.0,28.6,0.0
2021-05-03 00:00:00,2021-05-03 01:00:00,50.5,128.5,3.98,19.0,10.35,20.93,18.62,1.09,57.03,,42.5,0.43,251.25,12.75,720.75,27.73,0.0
2021-05-03 01:00:00,2021-05-03 02:00:00,41.25,110.5,4.02,18.7,10.2,19.67,12.73,1.21,64.33,,41.25,0.3,259.0,10.75,720.0,27.75,0.0
2021-05-03 02:00:00,2021-05-03 03:00:00,29.5,86.75,3.65,13.57,7.15,19.15,12.95,1.2,69.4,,42.0,0.3,185.25,10.5,719.75,27.35,0.0
2021-05-03 03:00:00,2021-05-03 04:00:00,37.0,86.0,3.92,14.22,7.75,19.38,20.45,1.29,56.43,,44.5,0.3,236.0,13.0,719.0,26.55,0.0
2021-05-03 04:00:00,2021-05-03 05:00:00,40.0,102.5,4.58,24.1,13.5,19.5,49.5,1.21,47.55,,44.25,0.3,268.0,13.25,719.75,26.35,0.0
2021-05-03 05:00:00,2021-05-03 06:00:00,45.25,123.0,3.85,12.68,6.9,18.02,13.02,1.06,65.83,,44.5,0.3,208.5,11.0,720.25,25.98,0.0
2021-05-03 06:00:00,2021-05-03 07:00:00,36.75,131.25,3.67,18.7,9.95,19.17,13.23,1.19,50.15,,45.25,0.3,240.0,197.25,721.5,26.6,0.0
2021-05-03 07:00:00,2021-05-03 08:00:00,42.0,167.25,4.23,15.9,8.9,19.92,17.12,1.03,55.98,,41.5,0.43,265.5,555.5,722.25,28.62,0.0
2021-05-03 08:00:00,2021-05-03 09:00:00,33.75,141.25,4.1,14.4,7.97,20.25,10.27,1.15,78.7,,37.75,0.82,214.0,628.25,723.0,30.62,0.0
2021-05-03 09:00:00,2021-05-03 10:00:00,35.5,124.25,3.85,13.85,7.5,21.98,11.45,1.23,101.8,,35.75,0.88,202.5,694.5,723.0,32.33,0.0
2021-05-03 10:00:00,2021-05-03 11:00:00,31.75,118.5,4.45,12.12,7.08,22.15,11.27,0.65,103.5,,33.25,1.0,226.25,710.25,722.0,33.75,0.0
2021-05-03 11:00:00,2021-05-03 12:00:00,25.5,97.25,4.37,10.73,6.3,22.33,10.85,0.69,108.5,,31.0,1.15,259.75,716.75,721.75,34.83,0.0
2021-05-03 12:00:00,2021-05-03 13:00:00,24.75,89.25,4.45,8.8,5.3,22.3,11.97,0.66,110.6,,28.5,1.2,215.75,702.25,720.75,35.9,0.0
2021-05-03 13:00:00,2021-05-03 14:00:00,18.75,92.5,3.92,10.22,5.65,20.88,10.0,0.55,107.28,,29.75,1.38,270.0,614.25,719.75,35.1,0.25
2021-05-03 14:00:00,2021-05-03 15:00:00,23.0,145.75,4.33,12.7,7.25,21.82,13.23,0.74,70.58,,46.75,1.15,180.0,446.25,719.0,29.6,0.88
2021-05-03 15:00:00,2021-05-03 16:00:00,26.25,165.5,4.38,11.43,6.62,23.5,12.7,0.83,79.75,,39.25,0.5,81.0,574.0,718.0,32.23,0.0
2021-05-03 16:00:00,2021-05-03 17:00:00,17.5,57.25,3.95,12.47,6.85,23.9,11.02,0.7,79.77,,35.25,0.97,232.5,628.0,717.25,33.42,0.0
2021-05-03 17:00:00,2021-05-03 18:00:00,15.75,64.25,3.75,12.52,6.72,21.98,10.28,0.71,82.85,,29.75,1.52,275.75,415.0,717.25,33.67,0.0
2021-05-03 18:00:00,2021-05-03 19:00:00,14.5,77.75,3.6,11.62,6.1,21.45,11.28,0.95,88.15,,33.5,0.83,169.25,35.75,718.0,31.15,0.0
2021-05-03 19:00:00,2021-05-03 20:00:00,14.5,86.25,3.68,13.55,7.18,22.02,13.35,0.98,78.53,,37.0,0.38,186.5,13.25,719.0,29.58,0.0
2021-05-03 20:00:00,2021-05-03 21:00:00,20.25,76.75,3.9,16.73,9.05,21.02,10.55,1.35,71.78,,38.0,0.3,167.0,10.75,719.25,28.58,0.0
2021-05-03 21:00:00,2021-05-03 22:00:00,23.5,76.0,4.28,17.1,9.57,20.73,12.13,1.0,68.05,,40.25,0.4,148.25,10.5,720.75,27.95,0.0
2021-05-03 22:00:00,2021-05-03 23:00:00,23.25,87.5,4.05,20.83,11.35,21.38,15.7,1.05,56.1,,42.0,0.3,183.5,8.5,720.75,27.75,0.0
2021-05-03 23:00:00,2021-05-04 00:00:00,26.5,96.5,3.85,24.35,13.1,21.33,16.63,1.18,46.68,,44.25,0.3,197.5,7.25,720.0,27.33,0.0
2021-05-04 00:00:00,2021-05-04 01:00:00,25.25,98.25,3.65,13.55,7.15,21.98,15.17,1.02,60.35,,42.75,0.3,206.0,5.75,720.0,26.9,0.0
2021-05-04 01:00:00,2021-05-04 02:00:00,26.0,91.25,3.58,15.9,8.38,22.17,11.52,1.22,53.5,,44.25,0.3,219.5,7.0,720.0,26.45,0.0
2021-05-04 02:00:00,2021-05-04 03:00:00,26.25,94.0,3.23,13.8,6.95,22.65,12.03,0.99,54.48,,44.75,0.3,267.0,7.0,719.25,26.02,0.0
2021-05-04 03:00:00,2021-05-04 04:00:00,26.75,93.25,4.08,18.58,10.2,23.88,27.9,1.06,45.42,,45.5,0.3,260.25,5.67,719.0,25.75,0.0
2021-05-04 04:00:00,2021-05-04 05:00:00,29.75,103.25,3.55,21.47,11.27,25.3,53.08,1.38,41.7,,46.75,0.4,222.5,5.5,719.5,25.65,0.0
2021-05-04 05:00:00,2021-05-04 06:00:00,38.0,107.25,3.75,18.92,10.12,25.27,30.45,1.06,48.45,,47.5,0.35,236.0,8.0,720.0,25.75,0.0
2021-05-04 06:00:00,2021-05-04 07:00:00,29.25,87.25,4.2,15.38,8.58,24.8,12.45,1.17,53.08,,48.25,0.4,209.25,189.75,720.5,25.68,0.0
2021-05-04 07:00:00,2021-05-04 08:00:00,30.25,82.75,4.08,17.75,9.75,25.43,17.85,1.08,53.47,,45.75,0.9,246.5,550.75,721.0,27.12,0.0
2021-05-04 08:00:00,2021-05-04 09:00:00,31.25,97.0,4.35,15.62,8.85,25.75,10.7,1.18,70.6,,41.25,0.85,226.5,585.25,721.25,28.6,0.0
2021-05-04 09:00:00,2021-05-04 10:00:00,28.75,97.0,4.4,13.03,7.53,24.73,10.47,1.15,86.9,,35.5,0.82,226.5,695.0,722.0,32.1,0.0
2021-05-04 10:00:00,2021-05-04 11:00:00,19.0,70.0,4.2,11.9,6.75,25.35,11.25,0.68,90.65,,32.0,1.4,245.5,704.5,721.0,33.7,0.0
2021-05-04 11:00:00,2021-05-04 12:00:00,84.0,182.0,3.5,10.9,5.7,23.3,12.55,,99.2,,28.25,1.37,232.25,712.75,720.75,35.62,0.0
2021-05-04 12:00:00,2021-05-04 13:00:00,66.0,153.25,2.45,8.85,3.75,21.77,13.22,0.05,100.82,,26.0,1.07,229.25,700.0,719.75,36.75,0.0
2021-05-04 13:00:00,2021-05-04 14:00:00,11.5,64.5,3.65,7.7,4.02,21.35,13.88,0.46,105.75,,24.5,0.88,173.0,666.0,718.5,37.33,0.0
2021-05-04 14:00:00,2021-05-04 15:00:00,12.25,61.0,3.7,9.25,4.95,20.85,12.78,0.32,101.38,,23.5,0.93,225.0,649.25,717.25,38.03,0.0
2021-05-04 15:00:00,2021-05-04 16:00:00,18.25,71.75,3.33,7.7,3.8,19.27,14.5,0.73,98.6,,23.0,0.88,241.0,645.75,716.75,38.15,0.0
2021-05-04 16:00:00,2021-05-04 17:00:00,14.25,67.75,4.35,6.93,4.2,18.18,14.78,1.26,100.78,,22.75,0.6,211.0,594.5,716.0,38.08,0.0
2021-05-04 17:00:00,2021-05-04 18:00:00,11.75,72.75,3.53,9.1,4.7,17.73,17.45,0.98,94.95,,24.5,0.4,243.25,224.75,716.0,36.45,0.0
2021-05-04 18:00:00,2021-05-04 19:00:00,21.5,103.5,3.85,17.2,9.28,17.3,16.35,1.1,79.0,,26.75,0.33,265.25,14.75,716.25,34.92,0.0
2021-05-04 19:00:00,2021-05-04 20:00:00,30.5,149.0,3.95,22.1,11.95,19.02,14.8,1.29,66.15,,29.5,0.3,181.5,7.0,717.0,33.75,0.0
2021-05-04 20:00:00,2021-05-04 21:00:00,45.5,163.33,8.22,36.2,22.98,17.75,16.98,2.25,47.75,,33.5,0.3,150.0,11.5,718.0,32.0,0.0
2021-05-04 21:00:00,2021-05-04 22:00:00,47.75,153.75,5.0,26.37,15.1,19.07,17.1,1.56,50.15,,33.5,0.3,188.5,11.25,718.25,31.8,0.0
2021-05-04 22:00:00,2021-05-04 23:00:00,38.75,124.5,4.05,31.95,17.27,18.8,18.1,1.8,43.23,,34.5,0.3,128.25,13.0,719.0,31.35,0.0
2021-05-04 23:00:00,2021-05-05 00:00:00,35.75,119.25,4.5,43.68,23.9,20.75,16.23,2.06,25.95,,37.0,0.3,108.0,12.75,718.0,30.65,0.0
2021-05-05 00:00:00,2021-05-05 01:00:00,41.25,130.0,4.25,15.12,8.47,22.98,10.43,1.68,59.95,,35.25,0.33,237.5,12.0,718.0,30.73,0.0
2021-05-05 01:00:00,2021-05-05 02:00:00,23.5,83.0,3.85,9.75,5.33,20.73,10.28,1.88,60.92,,37.75,0.3,259.5,11.75,718.0,29.95,0.0
2021-05-05 02:00:00,2021-05-05 03:00:00,28.0,84.0,5.72,29.15,17.15,22.05,58.27,2.15,37.62,,39.25,0.33,260.25,11.25,718.0,29.48,0.0
2021-05-05 03:00:00,2021-05-05 04:00:00,42.75,120.0,7.7,39.92,24.48,21.3,30.38,2.14,33.7,,41.75,0.3,222.25,10.5,717.5,28.23,0.0
2021-05-05 04:00:00,2021-05-05 05:00:00,34.25,88.25,4.1,17.27,9.55,24.05,24.27,2.2,48.73,,44.0,0.3,251.0,14.5,718.0,27.33,0.0
2021-05-05 05:00:00,2021-05-05 06:00:00,37.0,102.75,4.08,21.0,11.47,23.6,21.85,2.22,51.18,,44.75,0.3,208.0,21.0,719.0,27.2,0.0
2021-05-05 06:00:00,2021-05-05 07:00:00,33.5,104.5,4.07,18.07,9.93,23.4,12.68,2.46,39.47,,46.5,0.33,96.25,250.5,720.0,27.12,0.0
2021-05-05 07:00:00,2021-05-05 08:00:00,30.75,93.0,4.53,15.3,8.83,24.02,11.7,2.38,55.05,,43.25,0.47,141.75,601.25,720.0,29.35,0.0
2021-05-05 08:00:00,2021-05-05 09:00:00,27.75,91.25,4.17,11.92,6.75,23.77,11.83,1.89,75.73,,36.0,0.6,212.25,661.75,720.0,32.7,0.0
2021-05-05 09:00:00,2021-05-05 10:00:00,30.25,94.0,4.08,10.52,5.88,23.1,13.5,2.31,99.4,,30.5,0.7,193.75,685.25,720.0,35.0,0.0
2021-05-05 10:00:00,2021-05-05 11:00:00,31.5,93.75,3.8,9.95,5.35,23.0,12.03,2.15,98.4,,25.5,0.8,228.0,695.25,720.0,37.2,0.0
2021-05-05 11:00:00,2021-05-05 12:00:00,30.75,95.75,3.6,8.17,4.23,21.33,11.35,1.97,112.57,,23.0,0.75,125.0,700.5,719.25,38.7,0.0
2021-05-05 12:00:00,2021-05-05 13:00:00,24.0,79.25,3.8,7.65,4.15,20.93,10.38,1.15,111.82,,21.75,0.75,154.0,592.0,718.5,38.83,0.0
2021-05-05 13:00:00,2021-05-05 14:00:00,21.5,86.0,3.38,8.52,4.3,19.07,10.05,0.96,110.08,,21.5,1.0,172.5,635.25,717.5,38.65,0.0
2021-05-05 14:00:00,2021-05-05 15:00:00,15.25,83.25,4.15,7.33,4.28,18.52,9.62,0.87,106.85,,20.25,0.8,218.75,643.75,716.5,39.75,0.0
2021-05-05 15:00:00,2021-05-05 16:00:00,18.75,78.25,3.88,8.85,4.85,17.23,10.52,1.01,97.25,,20.0,0.75,247.5,555.25,715.5,39.2,0.0
2021-05-05 16:00:00,2021-05-05 17:00:00,18.5,88.5,3.9,11.2,6.12,15.18,8.27,0.87,89.3,,19.5,0.7,227.25,455.75,715.0,38.9,0.0
2021-05-05 17:00:00,2021-05-05 18:00:00,21.25,96.0,3.62,14.83,7.85,14.08,9.42,1.7,73.6,,20.5,0.48,281.5,123.0,715.0,37.42,0.0
2021-05-05 18:00:00,2021-05-05 19:00:00,28.0,124.5,4.05,27.95,15.15,15.12,9.15,2.07,56.7,,23.5,0.57,212.75,16.25,715.5,36.0,0.0
2021-05-05 19:00:00,2021-05-05 20:00:00,35.0,155.75,3.73,13.88,7.38,18.95,11.2,2.01,100.3,,34.25,2.27,103.5,9.75,717.0,33.4,0.0
2021-05-05 20:00:00,2021-05-05 21:00:00,29.5,136.25,4.0,12.22,6.77,21.62,11.18,1.97,108.03,,36.5,1.95,106.5,12.75,717.75,32.6,0.0
2021-05-05 21:00:00,2021-05-05 22:00:00,32.0,77.0,4.3,12.22,7.0,22.32,11.62,2.2,101.77,,39.25,1.52,116.5,11.5,718.5,31.9,0.0
2021-05-05 22:00:00,2021-05-05 23:00:00,32.25,65.75,4.57,12.4,7.32,22.9,11.45,1.9,100.6,,39.75,0.85,113.75,13.5,719.0,31.48,0.0
2021-05-05 23:00:00,2021-05-06 00:00:00,24.75,60.25,4.15,9.55,5.43,22.27,11.63,2.1,90.72,,40.75,0.57,104.5,14.5,719.0,30.68,0.0
2021-05-06 00:00:00,2021-05-06 01:00:00,29.0,63.5,3.82,11.65,6.33,21.57,12.95,2.19,83.47,,43.25,0.45,117.25,11.5,718.75,29.68,0.0
2021-05-06 01:00:00,2021-05-06 02:00:00,33.75,62.25,3.12,11.68,5.75,21.03,15.83,1.94,74.28,,46.5,0.3,89.0,7.5,718.0,28.5,0.0
2021-05-06 02:00:00,2021-05-06 03:00:00,30.75,64.0,4.47,11.38,6.72,21.8,18.4,2.25,64.88,,49.0,0.3,115.75,9.5,718.0,27.7,0.0
2021-05-06 03:00:00,2021-05-06 04:00:00,32.5,65.5,4.1,11.72,6.55,22.38,20.0,2.08,59.25,,50.75,0.3,122.25,8.75,718.0,27.25,0.0
2021-05-06 04:00:00,2021-05-06 05:00:00,31.75,61.25,4.3,11.95,6.88,24.15,15.28,1.98,58.1,,51.75,0.3,133.25,12.5,718.75,26.75,0.0
2021-05-06 05:00:00,2021-05-06 06:00:00,32.5,70.25,4.18,12.43,7.0,24.68,13.05,2.25,53.23,,53.0,0.3,127.25,15.0,719.0,26.32,0.0
2021-05-06 06:00:00,2021-05-06 07:00:00,31.0,104.25,5.38,24.88,14.62,23.5,12.7,2.43,39.02,,50.75,0.3,162.25,270.0,720.0,27.5,0.0
2021-05-06 07:00:00,2021-05-06 08:00:00,37.5,121.5,4.7,15.7,9.18,24.17,14.63,2.12,57.17,,45.25,0.6,192.75,598.5,720.5,30.4,0.0
2021-05-06 08:00:00,2021-05-06 09:00:00,33.25,99.25,5.53,16.62,10.35,23.4,20.38,1.89,64.77,,41.75,1.15,211.75,665.0,721.0,32.95,0.0
2021-05-06 09:00:00,2021-05-06 10:00:00,44.0,141.25,4.97,14.3,8.68,23.77,19.43,1.78,79.4,,39.0,1.58,218.75,695.25,721.0,34.1,0.0
2021-05-06 10:00:00,2021-05-06 11:00:00,42.0,165.75,4.02,10.35,5.78,24.62,17.87,1.0,85.9,,34.5,1.38,224.25,702.0,721.0,36.25,0.0
2021-05-06 11:00:00,2021-05-06 12:00:00,26.5,109.5,4.0,9.6,5.37,24.57,15.35,1.13,97.03,,30.75,1.42,248.0,705.0,720.5,37.8,0.0
2021-05-06 12:00:00,2021-05-06 13:00:00,25.5,105.5,3.8,8.9,4.8,24.7,13.47,0.83,105.83,,24.5,1.27,241.25,692.75,719.75,39.48,0.0
2021-05-06 13:00:00,2021-05-06 14:00:00,26.25,103.0,3.8,7.8,4.28,19.3,11.72,0.64,93.53,,19.0,1.03,244.5,631.5,718.75,40.35,0.0
2021-05-06 14:00:00,2021-05-06 15:00:00,20.75,102.0,3.58,8.93,4.67,17.95,11.35,1.07,96.05,,21.5,1.1,188.0,627.5,717.75,38.98,0.0
2021-05-06 15:00:00,2021-05-06 16:00:00,12.0,123.25,4.28,7.42,4.42,17.5,12.95,0.97,104.28,,21.0,0.75,247.75,570.75,716.5,39.92,0.0
2021-05-06 16:00:00,2021-05-06 17:00:00,17.25,96.75,4.7,9.3,5.78,16.85,12.22,1.09,102.5,,23.0,1.1,195.0,280.5,716.25,38.38,0.0
2021-05-06 17:00:00,2021-05-06 18:00:00,23.0,124.0,4.83,15.33,9.07,16.95,12.35,1.44,98.5,,32.0,1.75,113.75,137.5,718.0,34.4,0.0
2021-05-06 18:00:00,2021-05-06 19:00:00,21.75,116.5,4.55,13.2,7.75,18.12,13.0,1.21,100.9,,35.25,1.77,103.5,40.5,718.25,33.0,0.0
2021-05-06 19:00:00,2021-05-06 20:00:00,27.5,82.5,4.05,11.52,6.4,18.77,11.95,1.36,94.97,,40.25,2.07,103.75,8.5,719.0,31.02,0.0
2021-05-06 20:00:00,2021-05-06 21:00:00,27.0,73.5,3.67,8.98,4.75,20.12,11.6,1.03,88.25,,43.0,2.08,116.0,12.75,720.0,30.18,0.0
2021-05-06 21:00:00,2021-05-06 22:00:00,20.25,64.25,4.03,8.0,4.53,19.88,11.6,1.16,82.15,,45.5,1.7,121.0,11.5,720.25,29.75,0.0
2021-05-06 22:00:00,2021-05-06 23:00:00,20.25,49.0,4.1,7.5,4.3,19.48,12.5,1.05,78.75,,45.25,0.97,122.0,12.25,721.0,29.4,0.0
2021-05-06 23:00:00,2021-05-07 00:00:00,25.5,44.75,3.97,8.0,4.5,19.23,12.47,0.96,74.1,,45.25,0.62,127.75,11.25,720.75,28.85,0.0
2021-05-07 00:00:00,2021-05-07 01:00:00,22.25,39.5,3.67,10.25,5.42,19.33,14.08,1.33,67.92,,46.25,0.57,124.75,10.0,720.0,28.4,0.0
2021-05-07 01:00:00,2021-05-07 02:00:00,24.0,36.25,4.33,12.48,7.15,17.5,17.27,1.32,59.2,,47.0,0.45,111.5,7.5,720.0,27.87,0.0
2021-05-07 02:00:00,2021-05-07 03:00:00,18.0,41.25,3.2,14.43,7.28,16.88,17.75,1.17,52.67,,47.75,0.57,125.5,6.25,720.0,27.53,0.0
2021-05-07 03:00:00,2021-05-07 04:00:00,18.25,43.75,3.95,10.78,5.93,17.07,15.52,1.21,56.78,,49.75,0.6,142.0,5.75,720.0,26.98,0.0
2021-05-07 04:00:00,2021-05-07 05:00:00,20.0,41.0,4.1,9.68,5.45,19.18,14.2,1.39,57.77,,50.0,0.6,125.0,5.75,720.0,26.67,0.0
2021-05-07 05:00:00,2021-05-07 06:00:00,21.5,48.25,4.38,14.12,8.05,19.05,11.43,1.05,50.9,,50.25,0.45,152.0,10.25,720.0,26.43,0.0
2021-05-07 06:00:00,2021-05-07 07:00:00,18.25,68.5,4.88,15.47,9.18,18.92,11.4,1.15,46.05,,50.0,0.47,144.0,286.75,720.25,27.15,0.0
2021-05-07 07:00:00,2021-05-07 08:00:00,23.0,90.25,4.88,14.73,8.82,19.43,13.43,1.46,54.88,,46.25,1.02,181.0,612.25,721.0,30.27,0.0
2021-05-07 08:00:00,2021-05-07 09:00:00,24.5,90.25,3.65,10.72,5.65,19.9,18.67,1.25,65.4,,44.25,1.55,212.5,629.0,721.5,31.75,0.0
2021-05-07 09:00:00,2021-05-07 10:00:00,22.25,98.0,4.03,10.4,5.8,18.05,19.68,1.03,79.6,,40.5,1.38,220.5,690.0,722.0,33.83,0.0
2021-05-07 10:00:00,2021-05-07 11:00:00,28.0,98.75,4.12,11.8,6.65,19.95,17.23,0.63,84.38,,35.0,1.8,251.75,692.75,722.0,35.92,0.0
2021-05-07 11:00:00,2021-05-07 12:00:00,25.25,92.75,3.73,8.7,4.63,20.17,17.0,0.83,91.03,,32.25,2.0,257.5,706.75,721.5,36.8,0.0
2021-05-07 12:00:00,2021-05-07 13:00:00,24.25,93.5,4.5,8.7,5.25,20.9,12.27,0.73,96.58,,28.25,1.43,241.25,690.75,720.5,38.4,0.0
2021-05-07 13:00:00,2021-05-07 14:00:00,20.25,88.75,4.28,9.18,5.38,20.12,12.35,0.95,98.57,,29.75,0.75,180.25,589.75,719.75,37.88,0.0
2021-05-07 14:00:00,2021-05-07 15:00:00,23.75,96.5,4.25,10.43,6.0,20.53,18.48,0.62,89.05,,30.75,1.27,244.5,558.5,718.5,36.7,0.0
2021-05-07 15:00:00,2021-05-07 16:00:00,22.25,145.5,4.2,10.57,6.03,18.85,18.4,0.75,84.78,,29.75,2.55,247.5,503.75,718.0,35.35,0.0
2021-05-07 16:00:00,2021-05-07 17:00:00,19.5,186.75,4.2,9.78,5.6,17.93,16.5,0.46,89.17,,31.75,1.38,235.75,529.5,717.75,34.72,0.0
2021-05-07 17:00:00,2021-05-07 18:00:00,19.0,99.5,4.05,10.43,5.83,15.35,13.1,0.76,81.75,,34.5,1.23,162.75,141.5,717.5,33.9,0.0
2021-05-07 18:00:00,2021-05-07 19:00:00,23.5,104.25,3.8,12.95,6.97,17.6,11.22,0.97,81.1,,48.75,1.77,94.75,7.5,719.75,29.82,0.0
2021-05-07 19:00:00,2021-05-07 20:00:00,27.75,100.25,3.6,14.48,7.62,18.35,12.53,0.8,65.28,,59.0,1.2,110.75,12.0,720.25,27.3,0.0
2021-05-07 20:00:00,2021-05-07 21:00:00,32.25,62.75,4.38,15.07,8.57,20.82,14.85,0.98,54.05,,62.25,1.08,107.5,8.5,721.5,26.67,0.0
2021-05-07 21:00:00,2021-05-07 22:00:00,48.5,71.25,4.3,16.0,9.0,24.93,12.6,1.08,48.23,,65.25,0.82,91.0,11.75,722.0,26.15,0.0
2021-05-07 22:00:00,2021-05-07 23:00:00,44.25,59.0,4.28,12.45,7.1,25.1,10.95,1.06,56.18,,66.0,0.62,109.0,11.5,722.0,25.42,0.0
2021-05-07 23:00:00,2021-05-08 00:00:00,32.0,48.25,4.65,11.3,6.8,25.82,12.53,0.91,48.75,,66.75,0.62,122.75,10.5,722.0,25.35,0.33
2021-05-08 00:00:00,2021-05-08 01:00:00,47.0,52.0,3.7,13.75,7.3,27.32,13.55,0.85,29.88,,74.75,0.4,120.0,10.75,721.25,24.12,0.0
2021-05-08 01:00:00,2021-05-08 02:00:00,24.0,41.0,4.08,16.43,9.07,25.85,14.18,0.73,27.83,,73.25,0.47,108.0,10.25,721.0,24.35,0.0
2021-05-08 02:00:00,2021-05-08 03:00:00,24.75,42.75,3.98,17.23,9.4,25.52,13.75,0.89,24.65,,74.0,0.43,129.0,10.25,721.0,23.98,0.0
2021-05-08 03:00:00,2021-05-08 04:00:00,27.0,48.0,3.53,18.12,9.47,27.45,12.82,1.06,20.88,,74.75,0.3,173.25,9.5,720.5,23.85,0.0
2021-05-08 04:00:00,2021-05-08 05:00:00,30.0,57.0,3.95,26.08,14.1,31.38,13.07,0.92,13.23,,76.75,0.3,157.75,11.0,721.0,23.67,0.0
2021-05-08 05:00:00,2021-05-08 06:00:00,28.75,56.0,4.4,24.85,13.8,38.55,12.25,0.99,14.65,,76.25,0.33,132.75,19.25,721.0,23.58,0.0
2021-05-08 06:00:00,2021-05-08 07:00:00,24.75,53.75,5.92,28.5,16.97,37.8,11.2,0.95,14.57,,73.5,0.45,140.5,277.75,722.25,24.3,0.0
