From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm),Xylene (),AT (degree C)
2023-02-08 04:00:00,2023-02-08 05:00:00,81.22,101.67,,,,,4.38,1.01,6.32,0.0,2.94,,,,43.16,14.45,106.26,920.71,970.66,0.0,,21.49
2023-02-08 05:00:00,2023-02-08 06:00:00,78.71,99.16,,,,,4.03,0.89,7.95,0.0,2.63,,,,46.16,5.63,182.54,917.02,971.03,0.0,,21.49
2023-02-08 06:00:00,2023-02-08 07:00:00,79.44,99.89,,,,,3.96,0.9,7.75,0.0,2.16,,,,48.03,4.46,16.02,913.16,971.49,0.0,,21.52
2023-02-08 07:00:00,2023-02-08 08:00:00,78.52,98.97,,,,,3.94,1.06,7.13,0.0,3.05,,,,49.07,5.02,25.07,912.42,972.09,0.0,,22.52
2023-02-08 08:00:00,2023-02-08 09:00:00,78.67,99.12,,,,,3.92,1.02,8.56,0.0,3.12,,,,45.24,6.52,197.49,933.34,972.65,0.0,,23.98
2023-02-08 09:00:00,2023-02-08 10:00:00,73.28,93.73,,,,,4.24,0.95,9.93,0.0,2.51,,,,40.03,11.41,187.57,961.48,973.0,0.0,,24.93
2023-02-08 10:00:00,2023-02-08 11:00:00,66.57,87.02,,,,,4.62,0.91,12.32,0.0,3.05,,,,34.77,9.39,225.41,989.56,973.08,0.0,,25.31
2023-02-08 11:00:00,2023-02-08 12:00:00,63.36,83.81,,,,,5.23,0.82,15.01,0.0,1.69,,,,28.91,8.11,234.18,1014.09,972.57,0.0,,25.46
2023-02-08 12:00:00,2023-02-08 13:00:00,56.46,76.91,,,,,5.96,0.79,17.66,0.0,1.06,,,,23.83,11.7,156.06,1028.79,971.82,0.0,,25.9
2023-02-08 13:00:00,2023-02-08 14:00:00,49.27,69.72,,,,,5.88,0.77,18.45,0.0,1.17,,,,19.34,6.09,158.31,1042.58,970.88,0.0,,25.74
2023-02-08 14:00:00,2023-02-08 15:00:00,42.41,62.86,,,,,5.34,0.76,18.7,0.0,1.04,,,,17.79,8.04,240.91,1050.03,970.23,0.0,,27.19
2023-02-08 15:00:00,2023-02-08 16:00:00,50.26,70.71,,,,,5.55,0.79,19.22,0.0,0.86,,,,18.46,12.65,250.93,1053.17,969.77,0.0,,25.45
2023-02-08 16:00:00,2023-02-08 17:00:00,63.35,83.8,,,,,5.58,0.81,19.41,0.0,1.03,,,,16.88,12.69,278.9,1053.16,969.54,0.0,,25.18
2023-02-08 17:00:00,2023-02-08 18:00:00,62.55,83.0,,,,,5.05,0.83,18.5,0.0,1.48,,,,15.22,5.14,97.12,1047.07,969.87,0.0,,23.0
2023-02-08 18:00:00,2023-02-08 19:00:00,61.91,82.36,,,,,4.68,1.0,14.31,0.0,3.52,,,,17.86,5.48,32.69,1027.31,970.39,0.0,,21.6
2023-02-08 19:00:00,2023-02-08 20:00:00,63.71,84.16,,,,,4.48,1.11,12.04,0.06,4.89,,,0.06,20.24,5.3,29.09,1010.02,971.01,0.0,,21.51
2023-02-08 20:00:00,2023-02-08 21:00:00,65.0,85.44,,,,,4.36,1.01,12.72,0.0,3.65,,,,21.02,5.36,31.71,999.23,971.65,0.0,,21.5
2023-02-08 21:00:00,2023-02-08 22:00:00,62.26,82.71,,,,,4.26,0.98,12.45,0.0,3.17,,,,23.49,5.57,30.58,985.82,972.01,0.0,,21.51
2023-02-08 22:00:00,2023-02-08 23:00:00,60.38,80.83,,,,,4.36,0.96,10.85,0.0,3.6,,,,28.33,6.07,33.38,970.32,972.01,0.0,,21.5
2023-02-08 23:00:00,2023-02-09 00:00:00,61.0,81.45,,,,,4.27,0.89,10.77,0.0,3.01,,,,32.19,6.81,40.62,957.88,971.91,0.0,,21.5
2023-02-09 00:00:00,2023-02-09 01:00:00,60.62,81.07,,,,,3.74,0.87,9.94,0.0,2.84,,,,34.77,10.39,125.21,947.95,971.72,0.0,,21.49
2023-02-09 01:00:00,2023-02-09 02:00:00,61.47,81.92,,,,,3.63,0.88,8.42,0.0,2.46,,,,38.2,9.6,115.1,933.12,971.58,0.0,,21.49
2023-02-09 02:00:00,2023-02-09 03:00:00,61.05,81.5,,,,,3.65,0.86,9.25,0.0,2.28,,,,37.53,5.12,232.26,931.45,971.2,0.0,,21.47
2023-02-09 03:00:00,2023-02-09 04:00:00,57.58,78.03,,,,,3.85,0.81,10.42,0.0,1.39,,,,36.86,4.75,22.91,929.11,970.81,0.0,,21.48
2023-02-09 04:00:00,2023-02-09 05:00:00,55.19,75.64,,,,,4.09,0.81,11.02,0.0,1.26,,,,37.38,5.97,32.94,924.71,970.87,0.0,,21.48
2023-02-09 05:00:00,2023-02-09 06:00:00,54.86,75.31,,,,,4.98,0.81,11.7,0.0,0.98,,,,38.11,4.5,151.88,917.08,971.25,0.0,,21.49
2023-02-09 06:00:00,2023-02-09 07:00:00,55.95,76.4,,,,,4.66,0.85,10.26,0.0,1.24,,,,41.03,5.91,76.84,908.5,971.82,0.0,,21.53
2023-02-09 07:00:00,2023-02-09 08:00:00,55.7,76.15,,,,,4.46,1.08,8.31,0.0,2.16,,,,42.97,4.74,25.23,907.27,972.39,0.0,,22.55
2023-02-09 08:00:00,2023-02-09 09:00:00,64.61,85.06,,,,,4.75,1.05,10.41,0.0,3.04,,,,39.66,6.15,86.45,931.12,972.94,0.0,,23.89
2023-02-09 09:00:00,2023-02-09 10:00:00,78.63,99.08,,,,,5.14,0.98,10.22,0.0,2.94,,,,36.25,12.43,216.67,960.68,973.3,0.0,,24.67
2023-02-09 10:00:00,2023-02-09 11:00:00,79.89,100.34,,,,,5.95,0.82,13.26,0.0,0.81,,,,31.27,11.48,227.09,995.55,973.36,0.0,,25.03
2023-02-09 11:00:00,2023-02-09 12:00:00,70.28,90.73,,,,,5.3,0.77,15.48,0.0,0.44,,,,25.44,9.3,230.84,1012.84,972.95,0.0,,25.12
2023-02-09 12:00:00,2023-02-09 13:00:00,61.76,82.21,,,,,4.73,0.76,16.39,0.0,0.4,,,,21.12,11.18,243.31,1027.4,972.32,0.0,,25.58
2023-02-09 13:00:00,2023-02-09 14:00:00,54.16,74.61,,,,,4.63,0.76,16.28,0.0,0.79,,,,17.59,6.61,211.9,1040.7,971.41,0.0,,25.59
2023-02-09 14:00:00,2023-02-09 15:00:00,50.3,70.75,,,,,4.41,0.72,16.12,0.0,0.19,,,,14.33,7.55,273.37,1049.15,970.62,0.0,,26.23
2023-02-09 15:00:00,2023-02-09 16:00:00,180.49,200.94,,,,,4.73,0.73,17.23,0.0,0.15,,,,14.26,4.2,220.91,1051.04,970.26,0.0,,25.62
2023-02-09 16:00:00,2023-02-09 17:00:00,323.84,344.29,,,,,5.24,0.75,16.12,0.0,0.77,,,,14.64,6.69,163.66,1049.73,970.2,0.0,,25.73
2023-02-09 17:00:00,2023-02-09 18:00:00,233.99,254.44,,,,,5.03,0.81,14.12,0.0,0.81,,,,14.94,4.74,258.28,1041.44,970.54,0.0,,22.92
2023-02-09 18:00:00,2023-02-09 19:00:00,146.54,166.99,,,,,4.74,1.24,8.81,0.0,3.64,,,,17.17,7.12,59.83,1017.74,971.06,0.0,,21.6
2023-02-09 19:00:00,2023-02-09 20:00:00,192.76,213.21,,,,,4.74,1.55,6.29,0.0,2.66,,,,18.21,4.55,22.63,1002.36,971.74,0.0,,21.49
2023-02-09 20:00:00,2023-02-09 21:00:00,294.03,314.48,,,,,4.82,1.26,8.03,0.0,0.0,,,,18.04,5.33,27.74,994.42,972.37,0.0,,21.49
2023-02-09 21:00:00,2023-02-09 22:00:00,304.11,324.56,,,,,4.96,1.03,8.42,0.0,4.72,,,,19.03,4.42,98.07,980.52,972.69,0.0,,21.49
2023-02-09 22:00:00,2023-02-09 23:00:00,245.04,265.49,,,,,4.42,1.0,8.71,0.0,4.2,,,,21.18,4.61,23.59,965.92,972.77,0.0,,21.5
2023-02-09 23:00:00,2023-02-10 00:00:00,212.38,232.83,,,,,4.35,0.95,8.55,0.0,3.68,,,,23.96,10.03,87.09,954.43,972.67,0.0,,21.49
2023-02-10 00:00:00,2023-02-10 01:00:00,190.0,210.45,,,,,4.29,0.77,8.05,0.0,1.5,,,,25.12,7.5,75.26,941.31,972.57,0.0,,21.49
2023-02-10 01:00:00,2023-02-10 02:00:00,160.14,180.59,,,,,4.77,0.76,8.33,0.0,2.12,,,,26.91,4.53,181.62,937.68,972.34,0.0,,21.48
2023-02-10 02:00:00,2023-02-10 03:00:00,153.92,174.37,,,,,4.46,0.71,8.7,0.0,1.59,,,,28.13,3.62,5.06,936.1,972.09,0.0,,21.48
2023-02-10 03:00:00,2023-02-10 04:00:00,140.66,161.11,,,,,4.17,0.73,8.02,0.0,1.34,,,,30.77,6.52,146.98,927.33,971.99,0.0,,21.49
2023-02-10 04:00:00,2023-02-10 05:00:00,126.48,146.93,,,,,3.86,0.75,6.62,0.0,1.69,,,,33.04,8.42,204.22,916.0,972.09,0.0,,21.48
2023-02-10 05:00:00,2023-02-10 06:00:00,100.06,120.51,,,,,3.93,0.81,5.62,0.0,3.19,,,,34.81,6.29,179.11,910.93,972.29,0.0,,21.48
2023-02-10 06:00:00,2023-02-10 07:00:00,89.38,109.83,,,,,4.01,0.94,5.54,0.0,4.47,,,,36.39,4.99,25.59,902.9,972.84,0.0,,21.52
2023-02-10 07:00:00,2023-02-10 08:00:00,101.58,122.03,,,,,5.15,1.39,4.81,0.0,3.82,,,,37.18,5.6,30.98,902.4,973.55,0.0,,22.46
2023-02-10 08:00:00,2023-02-10 09:00:00,126.56,147.01,,,,,5.55,1.44,7.68,0.0,4.3,,,,34.44,4.56,102.54,929.11,974.05,0.0,,23.72
2023-02-10 09:00:00,2023-02-10 10:00:00,154.56,175.01,,,,,4.94,0.91,10.1,0.0,3.31,,,,33.24,13.79,179.91,964.59,974.42,0.0,,24.55
2023-02-10 10:00:00,2023-02-10 11:00:00,143.72,164.17,,,,,4.97,0.76,11.47,0.0,1.8,,,,30.65,17.04,167.84,992.5,974.44,0.0,,24.92
2023-02-10 11:00:00,2023-02-10 12:00:00,114.62,135.07,,,,,5.47,0.71,13.77,0.0,1.04,,,,23.81,9.38,225.96,1013.01,973.98,0.0,,25.0
2023-02-10 12:00:00,2023-02-10 13:00:00,97.41,117.86,,,,,5.51,0.68,15.17,0.0,0.4,,,,19.03,10.46,200.96,1029.43,973.21,0.0,,25.94
2023-02-10 13:00:00,2023-02-10 14:00:00,101.83,122.28,,,,,5.02,0.65,16.55,0.0,0.13,,,,13.72,4.94,225.44,1042.03,972.27,0.0,,26.52
2023-02-10 14:00:00,2023-02-10 15:00:00,116.01,136.46,,,,,4.5,0.66,16.95,0.0,0.39,,,,12.6,2.95,177.34,1053.56,971.45,0.0,,26.59
2023-02-10 15:00:00,2023-02-10 16:00:00,251.45,271.9,,,,,4.16,0.65,16.47,0.0,0.17,,,,10.97,4.71,227.47,1058.11,970.84,0.0,,26.05
2023-02-10 16:00:00,2023-02-10 17:00:00,329.53,349.98,,,,,3.52,0.63,15.21,0.0,0.39,,,,7.04,4.34,79.32,1060.37,970.63,0.0,,26.22
2023-02-10 17:00:00,2023-02-10 18:00:00,184.56,66.59,,,,,3.23,0.66,14.47,0.0,0.81,,,,7.35,6.33,118.39,1049.93,970.77,0.0,,22.91
2023-02-10 18:00:00,2023-02-10 19:00:00,124.75,145.2,,,,,3.48,0.94,9.03,0.0,2.65,,,,10.89,5.4,33.02,1022.82,971.05,0.0,,21.61
2023-02-10 19:00:00,2023-02-10 20:00:00,185.12,205.57,,,,,5.12,1.23,5.42,0.0,1.63,,,,14.36,5.74,108.44,999.28,971.65,0.0,,21.49
2023-02-10 20:00:00,2023-02-10 21:00:00,186.03,206.48,,,,,4.15,1.09,6.0,0.0,5.75,,,,14.03,4.75,230.29,989.11,972.25,0.0,,21.48
2023-02-10 21:00:00,2023-02-10 22:00:00,174.22,194.68,,,,,3.51,1.04,6.03,0.0,4.49,,,,14.96,4.68,22.63,970.62,972.63,0.0,,21.49
2023-02-10 22:00:00,2023-02-10 23:00:00,163.5,183.95,,,,,3.36,1.04,5.16,0.0,4.12,,,,16.95,4.27,104.1,955.79,972.9,0.0,,21.49
2023-02-10 23:00:00,2023-02-11 00:00:00,145.72,166.17,,,,,3.23,1.07,4.57,0.0,3.18,,,,19.06,6.55,57.69,944.52,972.86,0.0,,21.48
2023-02-11 00:00:00,2023-02-11 01:00:00,143.12,163.57,,,,,3.55,0.99,4.12,0.0,2.87,,,,20.7,5.76,166.99,934.02,972.81,0.0,,21.48
2023-02-11 01:00:00,2023-02-11 02:00:00,126.27,146.72,,,,,3.92,0.86,6.67,0.0,2.74,,,,23.66,6.99,55.09,925.63,972.61,0.0,,21.49
2023-02-11 02:00:00,2023-02-11 03:00:00,112.82,133.27,,,,,3.95,0.89,6.13,0.0,2.96,,,,27.48,6.91,41.7,916.51,972.23,0.0,,21.48
2023-02-11 03:00:00,2023-02-11 04:00:00,99.91,120.36,,,,,4.2,0.82,7.33,0.0,2.26,,,,27.1,4.52,22.56,911.94,972.06,0.0,,21.48
2023-02-11 04:00:00,2023-02-11 05:00:00,102.25,122.7,,,,,4.16,0.81,7.09,0.0,1.7,,,,27.52,7.24,87.28,906.79,972.08,0.0,,21.48
2023-02-11 05:00:00,2023-02-11 06:00:00,87.87,108.32,,,,,3.74,0.82,5.11,0.0,2.34,,,,30.72,6.45,43.21,894.5,972.42,0.0,,21.48
2023-02-11 06:00:00,2023-02-11 07:00:00,82.83,103.28,,,,,5.51,1.59,2.01,0.0,3.17,,,,31.6,6.3,36.15,891.27,973.01,0.0,,21.52
2023-02-11 07:00:00,2023-02-11 08:00:00,105.43,125.89,,,,,5.91,1.67,3.28,0.0,4.02,,,,30.85,6.32,34.54,897.71,973.6,0.0,,22.51
2023-02-11 08:00:00,2023-02-11 09:00:00,130.53,150.98,,,,,5.69,1.34,5.96,0.0,4.46,,,,27.12,5.91,107.73,930.09,974.1,0.0,,23.7
2023-02-11 09:00:00,2023-02-11 10:00:00,131.0,151.45,,,,,6.21,1.01,9.84,0.0,3.42,,,,25.82,12.59,112.18,964.62,974.62,0.0,,24.39
2023-02-11 10:00:00,2023-02-11 11:00:00,691.35,711.8,,,,,6.05,0.8,11.43,0.0,1.68,,,,23.17,16.16,165.31,996.78,974.61,0.0,,24.61
2023-02-11 11:00:00,2023-02-11 12:00:00,159.82,180.27,,,,,6.4,0.77,13.98,0.0,0.44,,,,17.97,9.1,197.0,1016.84,974.07,0.0,,24.76
2023-02-11 12:00:00,2023-02-11 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-11 13:00:00,2023-02-11 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-11 14:00:00,2023-02-11 15:00:00,,,,,,,,,,0.0,,,,,,,,,971.01,,,
2023-02-11 15:00:00,2023-02-11 16:00:00,,,,,,,,0.75,17.15,0.0,0.0,,,,8.52,5.55,155.08,1063.97,970.76,0.0,,26.15
2023-02-11 16:00:00,2023-02-11 17:00:00,,15.23,,,,,,0.73,17.05,0.0,0.46,,,,7.99,3.98,111.51,1064.65,970.77,0.0,,26.61
2023-02-11 17:00:00,2023-02-11 18:00:00,,15.23,,,,,,0.75,15.45,0.2,0.75,,,,8.5,5.33,10.45,1053.38,971.03,0.0,,22.92
2023-02-11 18:00:00,2023-02-11 19:00:00,57.18,85.56,,,,,,1.05,11.31,1.29,3.11,,,,10.64,4.53,21.89,1029.96,971.48,0.0,,21.61
2023-02-11 19:00:00,2023-02-11 20:00:00,76.78,109.68,,,,,,1.33,7.37,3.99,1.09,,,,12.83,4.35,16.39,1006.73,972.09,0.0,,21.5
2023-02-11 20:00:00,2023-02-11 21:00:00,101.86,140.52,,,,,,1.49,7.28,4.46,2.55,,,,13.97,4.38,19.9,992.61,972.57,0.0,,21.5
2023-02-11 21:00:00,2023-02-11 22:00:00,100.75,139.16,,,,,,1.2,7.64,3.93,0.35,,,,15.09,4.29,109.49,981.56,973.09,0.0,,21.49
2023-02-11 22:00:00,2023-02-11 23:00:00,81.77,115.81,,,,,,1.12,6.84,1.49,1.9,,,,17.18,4.42,21.25,968.75,973.31,0.0,,21.5
2023-02-11 23:00:00,2023-02-12 00:00:00,92.07,128.47,,,,,,1.0,6.96,1.53,2.44,,,,18.09,5.11,26.11,958.8,973.14,0.0,,21.49
2023-02-12 00:00:00,2023-02-12 01:00:00,70.37,101.79,,,,,5.23,0.92,6.51,1.47,3.11,,,,18.87,12.65,150.59,946.94,972.93,0.0,,21.49
2023-02-12 01:00:00,2023-02-12 02:00:00,73.54,105.69,,,,,4.27,0.92,6.02,1.23,2.91,,,,20.88,5.12,17.13,935.75,972.56,0.0,,21.49
2023-02-12 02:00:00,2023-02-12 03:00:00,67.44,98.17,,,,,3.95,0.86,5.93,1.38,2.76,,,,22.21,5.2,29.97,927.06,972.2,0.0,,21.48
2023-02-12 03:00:00,2023-02-12 04:00:00,51.17,78.17,,,,,3.9,0.83,5.96,1.02,2.23,,,,22.77,6.63,54.06,923.72,971.99,0.0,,21.49
2023-02-12 04:00:00,2023-02-12 05:00:00,61.71,91.14,,,,,3.99,0.85,6.22,1.18,2.45,,,,24.58,5.06,31.12,913.99,972.08,0.0,,21.49
2023-02-12 05:00:00,2023-02-12 06:00:00,69.34,100.51,,,,,5.46,1.06,6.2,1.25,1.97,,,,25.9,5.12,26.06,902.19,972.51,0.0,,21.48
2023-02-12 06:00:00,2023-02-12 07:00:00,61.33,90.67,,,,,5.49,1.03,6.36,1.43,2.08,,,,25.04,5.24,26.69,904.13,973.16,0.0,,21.52
2023-02-12 07:00:00,2023-02-12 08:00:00,68.64,99.65,,,,,6.0,1.14,6.89,2.3,2.96,,,,23.87,4.84,24.95,913.16,973.78,0.0,,22.59
2023-02-12 08:00:00,2023-02-12 09:00:00,68.08,98.97,,,,,5.85,0.96,9.18,2.77,2.83,,,,20.78,5.01,24.37,937.74,974.28,0.0,,23.8
2023-02-12 09:00:00,2023-02-12 10:00:00,59.01,87.82,,,,,5.25,0.82,11.29,1.07,1.48,,,,16.98,6.03,111.12,975.54,974.63,0.0,,24.43
2023-02-12 10:00:00,2023-02-12 11:00:00,63.99,93.93,,,,,5.36,0.73,12.94,0.63,0.43,,,,13.26,6.12,261.25,1007.87,974.52,0.0,,24.74
2023-02-12 11:00:00,2023-02-12 12:00:00,39.0,63.2,,,,,5.2,0.69,13.32,0.43,0.09,,,,10.68,6.65,276.43,1028.14,973.9,0.0,,24.7
2023-02-12 12:00:00,2023-02-12 13:00:00,148.91,198.39,,,,,5.15,0.67,13.38,0.4,0.67,,,,8.86,9.9,308.44,1044.15,973.27,0.0,,26.76
2023-02-12 13:00:00,2023-02-12 14:00:00,65.69,96.03,,,,,4.91,0.65,13.65,0.25,0.0,,,,7.38,3.63,325.75,1053.48,972.47,0.0,,25.95
2023-02-12 14:00:00,2023-02-12 15:00:00,68.09,98.98,,,,,5.06,0.66,14.32,0.15,0.0,,,,7.27,2.95,101.52,1059.52,971.76,0.0,,25.36
2023-02-12 15:00:00,2023-02-12 16:00:00,64.93,95.09,,,,,4.79,0.66,14.48,0.28,0.15,,,,6.59,4.09,168.27,1064.68,971.33,0.0,,26.37
2023-02-12 16:00:00,2023-02-12 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 17:00:00,2023-02-12 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 18:00:00,2023-02-12 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 19:00:00,2023-02-12 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 20:00:00,2023-02-12 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 21:00:00,2023-02-12 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 22:00:00,2023-02-12 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-12 23:00:00,2023-02-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 00:00:00,2023-02-13 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 01:00:00,2023-02-13 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 02:00:00,2023-02-13 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 03:00:00,2023-02-13 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 04:00:00,2023-02-13 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 05:00:00,2023-02-13 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 06:00:00,2023-02-13 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 07:00:00,2023-02-13 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 08:00:00,2023-02-13 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 09:00:00,2023-02-13 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 10:00:00,2023-02-13 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 11:00:00,2023-02-13 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 12:00:00,2023-02-13 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 13:00:00,2023-02-13 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-02-13 14:00:00,2023-02-13 15:00:00,45.43,71.11,,,,,,0.71,13.04,0.32,0.0,,,,5.74,3.95,6.6,1046.45,971.9,0.0,,25.57
2023-02-13 15:00:00,2023-02-13 16:00:00,41.99,66.88,,,,,,0.72,13.24,0.24,0.0,,,,5.99,6.44,331.87,1047.1,971.7,0.0,,26.44
2023-02-13 16:00:00,2023-02-13 17:00:00,86.14,121.17,,,,,,0.73,13.71,0.22,0.14,,,,4.9,4.86,185.57,1045.45,971.59,0.0,,28.02
2023-02-13 17:00:00,2023-02-13 18:00:00,44.62,70.1,,,,,,0.76,12.29,0.31,0.0,,,,6.02,5.0,174.09,1033.02,971.83,0.0,,23.06
2023-02-13 18:00:00,2023-02-13 19:00:00,61.11,90.39,,,,,,0.89,10.29,0.57,0.79,,,,9.38,6.05,35.27,1009.09,972.17,0.0,,21.62
2023-02-13 19:00:00,2023-02-13 20:00:00,60.95,90.19,,,,,0.45,0.94,9.07,0.93,0.52,,,,11.3,5.65,29.62,986.61,972.83,0.0,,21.5
2023-02-13 20:00:00,2023-02-13 21:00:00,32.53,55.25,,,,,,0.87,8.85,0.67,1.7,,,,12.22,5.71,31.86,968.29,973.51,0.0,,21.49
2023-02-13 21:00:00,2023-02-13 22:00:00,51.65,78.76,,,,,,0.91,8.03,0.51,1.55,,,,16.01,4.22,98.46,950.43,973.81,0.0,,21.49
2023-02-13 22:00:00,2023-02-13 23:00:00,72.29,104.15,,,,,,0.94,7.83,0.63,2.0,,,,19.75,4.53,18.07,933.42,974.02,0.0,,21.49
2023-02-13 23:00:00,2023-02-14 00:00:00,64.26,94.27,,,,,,0.92,7.96,0.87,2.59,,,,22.54,5.46,30.21,921.56,973.92,0.0,,21.47
2023-02-14 00:00:00,2023-02-14 01:00:00,56.13,84.26,,,,,6.6,0.8,7.81,0.72,1.4,,,,22.26,6.0,34.36,911.91,973.73,0.0,,21.47
2023-02-14 01:00:00,2023-02-14 02:00:00,36.59,60.24,,,,,5.08,0.77,7.52,0.83,1.61,,,,20.49,5.2,30.27,904.37,973.47,0.0,,21.47
2023-02-14 02:00:00,2023-02-14 03:00:00,31.05,53.42,,,,,4.99,0.74,7.7,0.41,0.17,,,,19.69,5.48,31.13,899.25,973.04,0.0,,21.46
2023-02-14 03:00:00,2023-02-14 04:00:00,56.13,84.27,,,,,5.38,0.8,7.53,0.7,1.22,,,,21.73,4.79,46.67,890.65,972.76,0.0,,21.47
2023-02-14 04:00:00,2023-02-14 05:00:00,59.75,88.72,,,,,5.6,0.77,7.71,0.75,1.52,,,,23.41,4.59,20.06,885.45,972.99,0.0,,21.47
2023-02-14 05:00:00,2023-02-14 06:00:00,47.65,73.84,,,,,5.31,0.79,7.42,0.84,1.22,,,,26.15,5.42,31.11,875.24,973.51,0.0,,21.48
2023-02-14 06:00:00,2023-02-14 07:00:00,29.35,51.33,,,,,5.58,0.99,6.47,1.27,2.41,,,,27.77,4.88,48.86,869.68,974.01,0.0,,21.52
2023-02-14 07:00:00,2023-02-14 08:00:00,22.26,42.61,,,,,6.58,1.07,7.34,2.4,2.89,,,,27.8,5.09,24.86,876.74,974.56,0.0,,22.59
2023-02-14 08:00:00,2023-02-14 09:00:00,44.46,69.91,,,,,7.1,1.05,8.49,3.75,3.02,,,,23.36,5.8,33.91,904.05,975.21,0.0,,23.75
2023-02-14 09:00:00,2023-02-14 10:00:00,60.42,89.55,,,,,7.47,0.84,10.17,1.96,2.81,,,,18.5,4.35,165.16,937.84,975.45,0.0,,24.39
2023-02-14 10:00:00,2023-02-14 11:00:00,60.42,89.55,,,,,11.36,0.69,11.22,0.86,1.59,,,,13.09,5.94,299.84,976.73,975.22,0.0,,24.64
2023-02-14 11:00:00,2023-02-14 12:00:00,36.91,60.63,,,,,5.38,0.65,11.63,0.36,0.01,,,,9.87,4.99,309.09,999.88,974.6,0.0,,24.76
2023-02-14 12:00:00,2023-02-14 13:00:00,37.58,61.45,,,,,4.28,0.64,11.99,0.26,0.0,,,,6.54,3.52,268.68,1019.1,973.58,0.0,,27.9
2023-02-14 13:00:00,2023-02-14 14:00:00,47.02,73.07,,,,,4.1,0.65,12.56,0.44,0.15,,,,5.52,4.98,234.74,1030.78,972.64,0.0,,29.12
2023-02-14 14:00:00,2023-02-14 15:00:00,52.25,79.5,,,,,3.57,0.64,13.12,0.25,0.0,,,,3.68,6.77,281.92,1039.78,971.78,0.0,,27.05
2023-02-14 15:00:00,2023-02-14 16:00:00,48.25,74.58,,,,,3.63,0.65,12.28,0.36,0.0,,,,3.91,7.07,197.38,1045.89,971.03,0.0,,27.75
2023-02-14 16:00:00,2023-02-14 17:00:00,43.65,68.92,,,,,3.0,0.64,12.63,0.28,0.0,,,,3.02,6.28,96.62,1046.34,970.88,0.0,,28.77
2023-02-14 17:00:00,2023-02-14 18:00:00,77.52,110.58,,,,,2.85,0.69,10.77,0.31,0.74,,,,3.96,8.9,278.63,1034.28,971.01,0.0,,23.04
2023-02-14 18:00:00,2023-02-14 19:00:00,95.72,132.97,,,,,3.12,0.83,8.71,0.55,2.46,,,,5.46,5.16,96.05,1013.32,971.47,0.0,,21.62
2023-02-14 19:00:00,2023-02-14 20:00:00,108.38,148.54,,,,,3.61,0.88,7.52,1.32,1.77,,,,8.1,5.78,33.77,987.39,971.92,0.0,,21.48
2023-02-14 20:00:00,2023-02-14 21:00:00,105.41,144.88,,,,,6.92,0.87,7.34,1.24,0.9,,,,9.09,6.08,34.21,971.52,972.47,0.0,,21.48
2023-02-14 21:00:00,2023-02-14 22:00:00,95.44,132.62,,,,,6.82,0.9,6.17,1.05,3.3,,,,12.26,5.25,25.98,952.85,972.79,0.0,,21.47
2023-02-14 22:00:00,2023-02-14 23:00:00,87.27,122.57,,,,,3.88,0.91,5.88,1.1,1.02,,,,14.96,4.15,17.18,939.71,972.84,0.0,,21.47
2023-02-14 23:00:00,2023-02-15 00:00:00,73.9,106.13,,,,,3.8,0.87,6.31,1.0,6.78,,,,17.96,5.4,28.77,927.8,972.66,0.0,,21.47
