From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm),Xylene (ug/m3)
2023-01-29 06:00:00,2023-01-29 07:00:00,39.25,61.75,1.53,13.35,8.3,9.85,0.97,0.67,40.35,0.4,78.68,0.3,0.33,53.5,0.73,93.0,17.5,20.5,0.0,0.1
2023-01-29 07:00:00,2023-01-29 08:00:00,39.5,64.5,1.85,18.25,11.2,9.25,1.1,0.65,35.88,0.4,77.65,0.3,0.3,53.5,0.72,60.25,44.25,20.18,0.0,0.1
2023-01-29 08:00:00,2023-01-29 09:00:00,42.5,72.25,2.6,23.35,14.53,8.95,1.7,0.69,35.97,0.43,68.97,0.3,0.3,48.0,0.55,49.25,132.5,21.0,0.0,0.1
2023-01-29 09:00:00,2023-01-29 10:00:00,42.25,71.25,2.52,18.95,12.1,10.03,2.72,0.7,41.8,0.47,69.7,0.28,0.35,41.5,0.68,69.25,232.5,22.72,0.0,0.1
2023-01-29 10:00:00,2023-01-29 11:00:00,43.0,72.0,2.3,16.47,10.65,10.38,2.27,0.71,41.78,0.53,78.78,0.3,0.38,37.5,1.05,93.0,310.0,23.45,0.0,0.1
2023-01-29 11:00:00,2023-01-29 12:00:00,33.75,65.25,2.23,14.2,9.33,10.47,1.85,0.69,43.83,0.5,84.25,0.32,0.53,33.25,0.95,89.75,355.0,24.5,0.0,0.12
2023-01-29 12:00:00,2023-01-29 13:00:00,26.75,57.75,1.95,14.2,9.15,9.55,2.4,0.68,46.83,0.4,93.03,0.38,0.45,31.0,0.88,82.75,358.5,25.23,0.0,0.1
2023-01-29 13:00:00,2023-01-29 14:00:00,25.25,49.25,1.95,14.53,9.32,8.72,7.15,0.69,48.92,0.4,94.17,0.32,0.43,30.5,1.05,91.0,337.25,25.57,0.0,0.1
2023-01-29 14:00:00,2023-01-29 15:00:00,30.25,52.5,1.85,14.43,9.17,7.95,8.78,0.74,53.05,0.43,98.35,0.43,0.62,31.75,0.95,92.25,271.5,25.83,0.0,0.17
2023-01-29 15:00:00,2023-01-29 16:00:00,36.25,59.0,2.2,14.28,9.38,7.7,7.75,0.77,52.92,0.47,102.45,0.45,0.62,32.75,0.8,81.75,175.5,25.85,0.0,0.18
2023-01-29 16:00:00,2023-01-29 17:00:00,35.5,60.75,1.88,16.02,10.05,7.85,4.35,0.79,47.65,0.47,104.1,0.43,0.68,39.5,0.97,83.25,75.5,25.25,0.0,0.17
2023-01-29 17:00:00,2023-01-29 18:00:00,34.5,70.5,1.8,24.35,14.43,7.38,2.78,0.95,35.33,0.57,105.92,0.68,1.32,51.0,0.7,81.75,24.0,24.32,0.0,0.45
2023-01-29 18:00:00,2023-01-29 19:00:00,43.75,85.25,2.08,24.02,14.48,7.25,3.0,0.93,38.55,0.78,103.3,0.88,1.95,52.75,1.0,72.25,16.0,23.82,0.0,0.62
2023-01-29 19:00:00,2023-01-29 20:00:00,49.25,85.75,2.4,21.08,13.15,7.3,1.98,0.87,34.33,0.75,91.4,0.68,1.52,64.25,0.75,49.5,16.0,22.97,0.0,0.48
2023-01-29 20:00:00,2023-01-29 21:00:00,44.5,75.5,1.92,20.05,12.23,7.35,1.38,0.88,32.95,0.6,84.17,0.53,1.02,65.75,0.78,73.25,16.0,22.32,0.0,0.3
2023-01-29 21:00:00,2023-01-29 22:00:00,44.25,73.75,1.7,17.82,10.85,7.25,1.45,0.84,35.65,0.6,85.62,0.47,0.95,61.5,1.57,89.75,16.0,22.32,0.0,0.27
2023-01-29 22:00:00,2023-01-29 23:00:00,43.25,78.25,1.55,14.8,9.15,7.73,1.3,0.77,40.25,0.5,84.95,0.3,0.5,56.25,1.8,86.75,16.0,22.15,0.0,0.1
2023-01-29 23:00:00,2023-01-30 00:00:00,39.0,69.25,1.62,14.7,9.18,7.67,1.13,0.72,40.48,0.43,83.0,0.3,0.33,57.0,1.8,90.25,16.0,21.75,0.0,0.1
2023-01-30 00:00:00,2023-01-30 01:00:00,39.25,64.25,1.9,16.18,10.18,7.78,1.55,0.64,36.95,0.4,82.55,0.3,0.3,54.5,2.2,91.5,16.0,21.8,0.0,0.1
2023-01-30 01:00:00,2023-01-30 02:00:00,39.5,63.0,1.73,14.9,9.32,8.35,2.85,0.63,36.4,0.4,78.2,0.3,0.3,54.0,2.05,91.75,16.0,21.53,0.0,0.1
2023-01-30 02:00:00,2023-01-30 03:00:00,37.75,66.25,1.77,15.45,9.65,8.5,5.38,0.61,35.7,0.4,77.53,0.3,0.3,51.75,1.28,88.5,16.0,21.27,0.0,0.1
2023-01-30 03:00:00,2023-01-30 04:00:00,35.75,66.75,1.65,15.85,9.77,8.47,6.33,0.59,33.62,0.4,80.48,0.3,0.3,52.75,0.55,78.75,15.75,20.88,0.0,0.08
2023-01-30 04:00:00,2023-01-30 05:00:00,33.5,65.25,1.62,17.15,10.45,8.55,7.12,0.58,32.62,0.4,81.67,0.3,0.25,52.5,0.35,148.0,16.0,20.77,0.0,0.05
2023-01-30 05:00:00,2023-01-30 06:00:00,34.5,60.75,1.63,16.12,9.9,8.8,7.47,0.59,35.8,0.4,80.5,0.3,0.3,50.75,0.38,71.75,16.0,21.05,0.0,0.05
2023-01-30 06:00:00,2023-01-30 07:00:00,32.5,57.75,1.77,16.2,10.05,8.98,9.25,0.6,33.58,0.4,82.4,0.3,0.3,52.0,0.33,61.5,17.25,20.62,0.0,0.08
2023-01-30 07:00:00,2023-01-30 08:00:00,31.5,64.25,1.82,14.42,9.18,9.15,9.0,0.62,38.45,0.4,84.03,0.3,0.3,49.75,0.47,110.75,44.75,21.45,0.0,0.08
2023-01-30 08:00:00,2023-01-30 09:00:00,39.0,70.5,2.3,16.98,10.9,8.82,9.15,0.72,38.07,0.57,86.78,0.3,0.38,51.5,1.07,243.5,120.75,21.57,0.0,0.05
2023-01-30 09:00:00,2023-01-30 10:00:00,58.75,98.5,3.05,18.32,12.25,8.72,6.0,0.75,29.95,0.58,74.75,0.35,0.62,61.0,1.4,26.5,194.0,20.45,0.0,0.17
2023-01-30 10:00:00,2023-01-30 11:00:00,82.25,125.5,2.95,17.62,11.78,7.3,3.9,0.91,30.45,0.7,54.8,0.3,0.53,62.25,1.15,40.0,269.25,20.4,0.0,0.15
2023-01-30 11:00:00,2023-01-30 12:00:00,117.5,159.75,2.73,18.1,11.83,5.68,2.9,0.91,34.72,0.9,44.45,0.3,0.53,60.5,1.62,21.0,306.25,20.68,0.0,0.15
2023-01-30 12:00:00,2023-01-30 13:00:00,136.5,181.25,3.0,19.2,12.65,4.25,2.55,0.96,38.45,0.95,37.65,0.3,0.53,58.25,1.35,28.5,314.25,20.88,0.0,0.17
2023-01-30 13:00:00,2023-01-30 14:00:00,142.75,184.75,2.55,18.55,11.93,2.0,2.68,0.99,44.05,1.02,33.1,0.35,0.62,56.25,1.57,24.5,284.25,21.35,0.0,0.2
2023-01-30 14:00:00,2023-01-30 15:00:00,142.25,182.0,2.18,17.95,11.3,1.45,2.6,1.04,49.03,1.1,30.85,0.35,0.7,55.75,1.6,22.75,214.25,21.65,0.0,0.2
2023-01-30 15:00:00,2023-01-30 16:00:00,146.25,191.0,2.2,18.32,11.52,0.88,1.98,1.06,49.05,1.18,31.95,0.45,0.93,57.5,1.42,32.25,133.75,21.62,0.0,0.3
2023-01-30 16:00:00,2023-01-30 17:00:00,152.0,191.5,1.95,18.02,11.17,0.55,1.62,1.06,49.2,1.1,30.73,0.43,0.8,63.0,1.52,27.75,51.25,21.15,0.0,0.25
2023-01-30 17:00:00,2023-01-30 18:00:00,147.25,187.0,1.85,19.27,11.75,4.03,1.7,1.1,48.5,1.12,29.25,0.48,0.85,69.0,1.3,40.0,22.5,20.62,0.0,0.27
2023-01-30 18:00:00,2023-01-30 19:00:00,150.0,187.25,2.05,21.38,13.05,6.53,1.12,1.14,47.38,1.15,29.2,0.4,0.88,70.5,1.1,46.25,16.0,20.25,0.0,0.28
2023-01-30 19:00:00,2023-01-30 20:00:00,153.0,186.25,2.02,22.45,13.6,7.08,2.1,1.12,44.25,1.23,31.25,0.43,1.0,64.0,1.3,68.25,16.0,20.33,0.0,0.3
2023-01-30 20:00:00,2023-01-30 21:00:00,139.25,171.75,1.67,18.67,11.27,8.9,2.5,1.01,45.67,1.05,36.77,0.33,0.6,59.25,1.3,73.0,16.0,20.42,0.0,0.17
2023-01-30 21:00:00,2023-01-30 22:00:00,110.75,140.5,1.65,16.4,10.05,10.18,2.25,0.93,45.42,0.9,41.82,0.3,0.42,58.75,1.58,84.5,16.0,20.32,0.0,0.1
2023-01-30 22:00:00,2023-01-30 23:00:00,93.5,124.5,1.82,15.18,9.57,11.55,2.38,0.91,46.12,0.8,47.28,0.2,0.3,60.25,1.12,78.75,16.0,20.15,0.0,0.1
2023-01-30 23:00:00,2023-01-31 00:00:00,91.0,122.0,1.73,14.65,9.22,11.75,2.07,0.9,47.3,0.8,49.85,0.25,0.27,62.25,1.48,84.25,15.75,20.02,0.0,0.1
2023-01-31 00:00:00,2023-01-31 01:00:00,98.25,128.75,1.9,16.2,10.12,12.12,1.83,0.89,44.75,0.85,50.87,0.23,0.2,65.75,1.48,88.25,16.0,19.88,0.0,0.03
2023-01-31 01:00:00,2023-01-31 02:00:00,104.0,133.75,1.72,17.38,10.62,12.15,3.25,0.8,44.0,0.78,53.03,0.2,0.2,58.25,1.25,82.25,16.0,19.92,0.0,0.0
2023-01-31 02:00:00,2023-01-31 03:00:00,84.5,107.25,1.62,14.28,8.93,13.12,6.05,0.72,46.57,0.6,55.12,0.2,0.2,55.5,1.4,86.0,16.0,19.85,0.0,0.0
2023-01-31 03:00:00,2023-01-31 04:00:00,71.0,92.5,1.6,17.73,10.75,13.03,4.25,0.76,40.75,0.6,57.65,0.2,0.2,62.25,0.55,67.0,16.0,19.38,0.0,0.0
2023-01-31 04:00:00,2023-01-31 05:00:00,81.5,112.5,1.95,26.2,15.53,11.0,2.8,0.82,28.12,0.65,58.0,0.23,0.25,70.0,0.4,78.25,16.0,18.98,0.0,0.08
2023-01-31 05:00:00,2023-01-31 06:00:00,88.33,133.67,2.1,23.8,14.37,9.23,2.33,0.82,28.93,0.73,57.17,0.3,0.4,72.67,0.77,208.0,16.0,18.83,0.0,0.1
2023-01-31 06:00:00,2023-01-31 07:00:00,,,,,,,,,,,,,,,,,,,,
2023-01-31 07:00:00,2023-01-31 08:00:00,,,,,,,,,,,,,,,,,,,,
2023-01-31 08:00:00,2023-01-31 09:00:00,,,,,,,,,,,,,,,,,,,,
2023-01-31 09:00:00,2023-01-31 10:00:00,,,,,,,,,,,,,,,,,,,,
2023-01-31 10:00:00,2023-01-31 11:00:00,,,,,0.0,,,0.0,,,,,,,,,,,,
2023-01-31 11:00:00,2023-01-31 12:00:00,,,,,0.0,16.6,,,,0.5,8.8,0.1,0.4,,,,,,,0.1
2023-01-31 12:00:00,2023-01-31 13:00:00,,,,,0.0,14.77,,0.0,58.0,0.5,9.4,0.1,0.35,45.0,1.4,24.0,360.5,22.35,0.0,0.1
2023-01-31 13:00:00,2023-01-31 14:00:00,,,1.5,15.95,7.6,20.65,1.4,0.41,48.4,0.0,0.7,,,40.0,1.2,38.5,310.0,22.95,0.0,0.0
2023-01-31 14:00:00,2023-01-31 15:00:00,28.0,52.0,2.35,14.65,9.7,19.52,2.92,0.61,56.58,0.35,16.55,0.17,0.38,40.75,1.27,28.25,259.0,22.9,0.0,0.08
2023-01-31 15:00:00,2023-01-31 16:00:00,28.75,54.25,2.47,14.7,9.85,18.4,4.12,0.79,52.2,0.4,28.55,0.3,0.6,44.75,1.38,17.25,169.0,22.82,0.0,0.2
2023-01-31 16:00:00,2023-01-31 17:00:00,34.5,65.5,2.62,17.12,11.27,17.05,14.0,0.18,52.1,0.4,40.0,0.47,0.8,47.0,1.38,94.5,81.0,22.47,0.0,0.28
2023-01-31 17:00:00,2023-01-31 18:00:00,43.25,81.5,2.42,20.05,12.68,12.47,10.12,0.0,45.98,0.53,52.62,0.97,1.62,54.25,1.03,5.0,24.0,21.88,0.0,0.52
2023-01-31 18:00:00,2023-01-31 19:00:00,46.0,87.75,2.38,26.88,16.25,10.8,6.48,0.0,36.78,0.62,55.7,0.75,1.57,60.25,0.62,107.75,15.0,21.27,0.0,0.47
2023-01-31 19:00:00,2023-01-31 20:00:00,56.25,92.5,2.3,30.32,18.0,10.22,6.55,0.0,30.5,0.8,65.28,0.9,2.12,65.0,0.57,23.75,15.0,20.8,0.0,0.65
2023-01-31 20:00:00,2023-01-31 21:00:00,64.5,103.5,2.15,26.02,15.6,10.73,5.35,0.0,33.85,0.7,72.28,0.62,1.45,61.75,0.85,24.25,15.0,20.68,0.0,0.43
2023-01-31 21:00:00,2023-01-31 22:00:00,51.5,91.25,2.23,20.23,12.52,11.22,3.48,0.0,34.9,0.6,74.62,0.47,1.07,66.0,0.73,15.5,14.75,20.3,0.0,0.3
2023-01-31 22:00:00,2023-01-31 23:00:00,46.5,80.5,2.35,16.73,10.85,11.72,3.1,0.0,37.17,0.5,74.78,0.35,0.57,70.25,0.88,17.25,14.75,20.02,0.0,0.15
2023-01-31 23:00:00,2023-02-01 00:00:00,46.75,78.0,2.12,18.8,11.72,11.9,2.43,0.0,35.65,0.5,74.95,0.32,0.53,73.75,0.5,40.5,14.5,19.7,0.0,0.12
2023-02-01 00:00:00,2023-02-01 01:00:00,50.0,79.25,2.3,15.95,10.35,12.1,1.5,0.0,40.05,0.43,77.75,0.3,0.42,75.0,0.85,24.25,15.0,19.55,0.0,0.12
2023-02-01 01:00:00,2023-02-01 02:00:00,47.75,74.25,2.08,12.62,8.43,12.45,1.28,0.0,40.75,0.4,68.17,0.3,0.3,78.5,0.95,17.75,15.0,19.27,0.0,0.1
2023-02-01 02:00:00,2023-02-01 03:00:00,47.25,71.5,1.98,12.9,8.45,12.35,0.53,0.0,36.15,0.4,61.67,0.3,0.2,82.25,0.6,46.5,15.0,18.75,0.0,0.08
2023-02-01 03:00:00,2023-02-01 04:00:00,40.5,69.25,1.87,12.6,8.25,12.38,0.2,0.0,32.05,0.4,67.4,0.3,0.3,84.25,0.57,59.75,15.0,18.3,0.0,0.1
2023-02-01 04:00:00,2023-02-01 05:00:00,34.0,64.0,1.83,13.58,8.7,12.5,0.1,0.0,30.45,0.4,71.08,0.3,0.3,85.0,0.38,65.25,14.5,18.0,0.0,0.1
2023-02-01 05:00:00,2023-02-01 06:00:00,36.75,62.25,2.02,13.62,8.88,12.53,0.35,0.0,30.2,0.4,82.33,0.3,0.3,85.0,0.43,66.0,14.0,17.85,0.0,0.1
2023-02-01 06:00:00,2023-02-01 07:00:00,40.0,64.75,2.25,13.07,8.82,12.45,0.17,0.0,33.6,0.4,83.3,0.3,0.35,85.5,0.82,45.5,15.25,17.65,0.0,0.1
2023-02-01 07:00:00,2023-02-01 08:00:00,31.5,61.5,2.15,12.98,8.65,12.82,0.1,0.0,35.33,0.4,70.65,0.27,0.25,86.0,0.57,38.0,44.5,17.4,0.0,0.03
2023-02-01 08:00:00,2023-02-01 09:00:00,32.75,67.75,2.92,15.93,10.83,12.7,0.25,0.0,31.1,0.5,69.57,0.32,0.43,73.75,0.65,38.25,175.25,18.35,0.0,0.12
2023-02-01 09:00:00,2023-02-01 10:00:00,42.25,73.75,2.72,14.4,9.85,13.18,0.52,0.0,46.55,0.47,73.7,0.33,0.53,44.5,0.85,47.5,290.25,20.08,0.0,0.12
2023-02-01 10:00:00,2023-02-01 11:00:00,30.5,50.5,2.52,12.18,8.53,12.32,0.67,0.0,45.27,0.4,71.17,0.3,0.35,30.25,0.77,52.25,373.0,20.83,0.0,0.1
2023-02-01 11:00:00,2023-02-01 12:00:00,17.5,30.5,2.4,11.97,8.33,11.5,0.35,0.69,44.9,0.32,77.2,0.3,0.3,23.25,0.7,65.5,424.0,21.62,0.0,0.1
2023-02-01 12:00:00,2023-02-01 13:00:00,12.75,27.0,2.35,12.8,8.7,10.9,0.43,2.09,47.0,0.3,83.25,0.3,0.3,20.25,0.67,70.0,427.5,22.35,0.0,0.1
2023-02-01 13:00:00,2023-02-01 14:00:00,9.75,28.0,2.42,13.75,9.28,10.32,0.38,2.14,47.08,0.32,83.7,0.32,0.4,18.25,0.62,52.75,389.75,23.15,0.0,0.12
2023-02-01 14:00:00,2023-02-01 15:00:00,8.5,29.75,2.65,13.93,9.55,8.5,0.37,2.19,46.12,0.33,89.47,0.38,0.55,16.25,0.6,21.5,319.75,23.48,0.0,0.17
2023-02-01 15:00:00,2023-02-01 16:00:00,6.5,29.25,2.77,15.5,10.47,7.72,0.4,2.21,44.88,0.3,94.0,0.43,0.62,14.75,0.62,168.5,220.5,23.65,0.0,0.17
2023-02-01 16:00:00,2023-02-01 17:00:00,5.75,30.5,2.4,15.72,10.3,8.05,1.0,2.24,43.35,0.38,97.77,0.47,0.72,18.75,0.57,114.25,107.75,23.35,0.0,0.25
2023-02-01 17:00:00,2023-02-01 18:00:00,11.0,43.5,2.45,28.75,17.3,8.08,5.33,2.51,35.0,0.43,103.9,0.6,1.17,21.25,0.47,307.25,22.25,22.48,0.0,0.38
2023-02-01 18:00:00,2023-02-01 19:00:00,29.5,97.25,3.1,52.6,30.5,6.3,5.5,2.9,21.75,1.1,112.1,1.6,4.1,30.75,0.33,255.5,15.0,21.48,0.0,1.5
2023-02-01 19:00:00,2023-02-01 20:00:00,64.5,165.5,2.65,49.03,28.25,6.57,3.12,3.17,17.02,1.82,116.45,2.08,5.07,45.5,0.42,219.0,15.0,20.65,0.0,1.9
2023-02-01 20:00:00,2023-02-01 21:00:00,82.5,182.25,2.27,33.62,19.73,8.07,1.35,2.98,22.02,1.75,118.5,1.77,4.23,54.25,0.3,220.25,15.0,20.1,0.0,1.55
2023-02-01 21:00:00,2023-02-01 22:00:00,83.0,154.25,3.2,45.75,26.92,7.58,0.75,3.48,12.12,1.88,116.85,1.62,3.95,58.0,0.28,270.5,15.0,19.75,0.0,1.4
2023-02-01 22:00:00,2023-02-01 23:00:00,92.5,157.5,2.5,30.9,18.48,8.85,2.12,2.79,23.7,1.75,114.88,1.35,3.3,55.5,0.4,289.5,15.0,19.57,0.0,1.12
2023-02-01 23:00:00,2023-02-02 00:00:00,59.0,98.5,2.2,21.83,13.4,10.1,3.43,2.18,26.07,1.02,114.83,0.8,1.65,55.0,0.35,254.75,15.0,19.32,0.0,0.5
2023-02-02 00:00:00,2023-02-02 01:00:00,47.5,73.75,2.33,20.62,12.85,10.22,5.03,0.83,30.82,0.85,113.5,0.65,1.12,47.0,0.57,313.0,15.0,19.6,0.0,0.35
2023-02-02 01:00:00,2023-02-02 02:00:00,29.75,51.25,2.2,16.95,10.82,10.9,3.4,0.89,28.68,0.73,112.88,0.5,0.82,53.5,0.82,244.75,15.0,18.93,0.0,0.23
2023-02-02 02:00:00,2023-02-02 03:00:00,26.25,46.25,1.9,15.05,9.52,11.62,2.15,0.77,26.1,0.68,112.6,0.57,1.03,60.25,0.8,229.75,14.75,18.02,0.0,0.33
2023-02-02 03:00:00,2023-02-02 04:00:00,26.5,43.0,2.0,13.88,9.07,12.1,1.75,0.71,27.1,0.53,110.5,0.47,0.73,63.75,0.43,216.25,15.0,17.62,0.0,0.22
2023-02-02 04:00:00,2023-02-02 05:00:00,26.25,43.0,2.17,14.05,9.23,12.2,1.25,0.76,23.08,0.5,106.53,0.5,0.75,67.0,0.53,205.5,15.0,17.38,0.0,0.23
2023-02-02 05:00:00,2023-02-02 06:00:00,28.75,46.5,2.12,12.97,8.65,12.57,0.85,0.73,24.68,0.5,103.97,0.47,0.75,65.5,0.7,219.0,15.0,17.35,0.0,0.2
2023-02-02 06:00:00,2023-02-02 07:00:00,30.0,55.25,2.23,15.12,9.83,12.8,1.15,0.82,21.35,0.55,101.9,0.5,0.88,66.25,0.82,226.5,16.5,17.52,0.0,0.28
2023-02-02 07:00:00,2023-02-02 08:00:00,41.75,108.5,2.55,18.62,11.95,12.05,0.68,1.1,20.35,1.02,101.03,0.67,1.38,65.25,0.88,228.5,38.25,17.73,0.0,0.42
2023-02-02 08:00:00,2023-02-02 09:00:00,63.75,153.75,3.05,19.02,12.6,11.98,1.45,1.27,29.53,1.27,101.3,0.7,1.5,53.25,0.77,232.25,174.0,19.0,0.0,0.45
2023-02-02 09:00:00,2023-02-02 10:00:00,74.5,122.5,2.95,18.35,12.15,12.35,1.8,1.13,47.45,1.32,104.6,0.73,1.6,37.5,0.55,219.25,285.0,20.45,0.0,0.47
2023-02-02 10:00:00,2023-02-02 11:00:00,60.0,100.75,2.65,15.07,10.2,10.78,3.77,0.91,48.1,0.8,106.75,0.57,0.95,28.25,0.6,135.5,365.0,21.67,0.0,0.27
2023-02-02 11:00:00,2023-02-02 12:00:00,35.0,70.5,3.1,18.33,12.27,8.9,22.8,1.02,50.65,0.8,107.53,0.53,0.88,27.75,0.83,226.0,405.0,22.32,0.0,0.25
2023-02-02 12:00:00,2023-02-02 13:00:00,41.25,88.75,2.9,17.6,11.75,7.48,21.6,0.88,51.1,0.78,112.9,0.7,1.08,24.5,1.0,271.75,415.0,22.65,0.0,0.3
2023-02-02 13:00:00,2023-02-02 14:00:00,35.0,72.75,2.6,15.45,10.38,6.35,6.25,0.86,52.23,0.62,113.62,0.65,1.0,20.75,0.72,264.0,387.0,23.43,0.0,0.3
2023-02-02 14:00:00,2023-02-02 15:00:00,24.5,55.0,2.65,15.38,10.3,4.08,5.53,0.87,53.55,0.67,118.45,0.7,1.2,20.0,0.8,306.75,313.5,23.82,0.0,0.33
2023-02-02 15:00:00,2023-02-02 16:00:00,22.75,57.25,2.52,15.4,10.25,2.88,11.3,0.86,56.17,0.5,117.72,0.7,1.0,21.25,0.83,106.75,213.75,23.9,0.0,0.3
2023-02-02 16:00:00,2023-02-02 17:00:00,22.0,53.75,2.27,16.8,10.78,2.77,23.9,0.88,53.73,0.5,115.35,0.62,0.98,20.75,0.73,42.5,103.75,23.62,0.0,0.27
2023-02-02 17:00:00,2023-02-02 18:00:00,25.0,56.5,2.65,27.52,16.8,4.5,19.12,1.05,44.05,0.62,114.2,1.8,3.25,27.0,0.57,33.5,22.75,22.8,0.0,1.0
2023-02-02 18:00:00,2023-02-02 19:00:00,33.25,80.25,2.6,48.45,27.88,5.67,6.23,1.41,25.18,0.95,79.72,1.35,3.4,37.5,0.3,79.5,14.5,21.48,0.0,1.15
2023-02-02 19:00:00,2023-02-02 20:00:00,41.5,91.75,2.67,46.0,26.65,5.35,5.32,1.56,21.9,1.48,86.38,1.85,4.95,39.75,0.45,91.0,14.25,20.92,0.0,1.95
2023-02-02 20:00:00,2023-02-02 21:00:00,56.5,103.5,2.35,27.23,16.38,6.15,4.65,1.23,29.93,1.65,98.28,1.55,3.95,38.0,0.4,123.0,14.75,20.73,0.0,1.4
2023-02-02 21:00:00,2023-02-02 22:00:00,53.75,92.25,2.1,24.77,14.9,7.48,4.5,1.16,32.53,1.12,101.9,0.88,2.0,37.25,0.28,105.0,14.75,20.42,0.0,0.6
2023-02-02 22:00:00,2023-02-02 23:00:00,41.5,73.25,2.08,20.12,12.38,8.35,4.1,1.04,37.1,0.88,104.97,0.77,1.6,40.75,0.33,192.5,15.0,20.02,0.0,0.47
2023-02-02 23:00:00,2023-02-03 00:00:00,32.0,50.25,2.23,12.77,8.6,9.4,5.17,0.81,46.02,0.65,107.9,0.55,1.03,37.25,0.38,185.25,14.75,19.98,0.0,0.3
2023-02-03 00:00:00,2023-02-03 01:00:00,16.75,38.0,2.6,26.17,16.02,9.43,2.97,0.91,37.98,0.47,109.72,0.4,0.68,36.5,0.52,213.75,15.0,19.98,0.0,0.2
2023-02-03 01:00:00,2023-02-03 02:00:00,38.0,73.75,3.23,43.08,25.5,8.65,2.55,1.54,13.4,1.42,113.42,1.6,3.85,50.0,0.62,226.0,14.75,19.57,0.0,1.47
2023-02-03 02:00:00,2023-02-03 03:00:00,80.25,133.0,2.65,25.23,15.57,9.4,1.32,1.11,19.3,1.3,114.15,1.45,3.7,54.0,0.6,215.5,15.0,18.72,0.0,1.33
2023-02-03 03:00:00,2023-02-03 04:00:00,57.5,102.25,2.2,19.32,12.07,9.88,2.12,1.12,26.25,1.15,113.95,1.0,2.32,52.75,0.57,226.5,15.0,18.92,0.0,0.73
2023-02-03 04:00:00,2023-02-03 05:00:00,77.25,106.0,2.22,24.02,14.57,9.3,1.47,1.21,17.7,1.18,113.28,0.97,2.2,57.25,0.75,227.75,15.0,18.85,0.0,0.68
2023-02-03 05:00:00,2023-02-03 06:00:00,61.5,95.25,1.98,19.38,11.9,9.55,1.12,1.06,23.45,1.12,113.2,1.0,2.25,56.75,0.65,219.0,15.0,18.57,0.0,0.7
2023-02-03 06:00:00,2023-02-03 07:00:00,48.75,76.0,2.08,13.32,8.78,9.8,1.18,0.93,33.62,0.88,111.4,0.75,1.53,55.75,0.62,215.25,16.5,18.68,0.0,0.45
2023-02-03 07:00:00,2023-02-03 08:00:00,39.75,76.25,2.23,11.8,8.07,10.2,1.6,0.89,37.28,0.73,108.9,0.57,1.0,53.0,0.55,217.25,37.75,19.05,0.0,0.3
2023-02-03 08:00:00,2023-02-03 09:00:00,50.75,111.5,2.55,15.6,10.38,9.65,2.73,1.01,39.97,1.08,109.8,0.58,1.15,42.5,0.28,268.75,173.25,20.7,0.0,0.33
2023-02-03 09:00:00,2023-02-03 10:00:00,68.5,107.0,3.08,16.85,11.45,10.22,3.58,0.92,54.05,0.93,108.05,0.67,1.35,29.0,0.8,32.0,285.0,21.92,0.0,0.42
2023-02-03 10:00:00,2023-02-03 11:00:00,34.5,76.5,2.77,13.33,9.38,8.18,10.13,0.77,49.8,0.65,95.4,0.43,0.73,25.0,0.77,54.5,368.75,22.57,0.0,0.22
2023-02-03 11:00:00,2023-02-03 12:00:00,17.5,45.5,2.57,13.3,9.2,5.7,14.25,0.7,49.92,0.43,95.83,0.38,0.57,18.5,0.73,46.75,419.75,23.18,0.0,0.17
2023-02-03 12:00:00,2023-02-03 13:00:00,12.25,34.0,2.7,13.9,9.55,4.75,23.88,0.7,52.38,0.4,93.78,0.35,0.53,16.75,0.83,53.5,423.5,23.73,0.0,0.1
2023-02-03 13:00:00,2023-02-03 14:00:00,14.75,35.75,2.7,13.8,9.53,2.98,19.37,0.72,51.78,0.4,87.55,0.3,0.5,15.75,0.78,50.75,388.25,24.05,0.0,0.1
2023-02-03 14:00:00,2023-02-03 15:00:00,13.5,36.25,2.48,12.38,8.62,2.65,5.4,0.71,48.75,0.35,83.15,0.3,0.53,16.25,0.88,53.0,315.75,24.27,0.0,0.12
2023-02-03 15:00:00,2023-02-03 16:00:00,11.0,29.5,2.45,13.32,9.07,1.52,5.05,0.72,48.83,0.38,94.8,0.38,0.53,16.0,0.68,51.75,212.5,24.5,0.0,0.1
2023-02-03 16:00:00,2023-02-03 17:00:00,9.5,36.0,2.35,14.58,9.65,1.33,3.98,0.76,47.0,0.4,105.57,0.45,0.72,15.5,0.6,62.25,105.75,24.4,0.0,0.2
2023-02-03 17:00:00,2023-02-03 18:00:00,12.0,42.0,2.52,25.1,15.4,2.02,2.93,0.91,34.33,0.47,118.1,0.78,1.55,16.75,0.45,38.5,22.5,23.52,0.0,0.5
2023-02-03 18:00:00,2023-02-03 19:00:00,17.75,61.25,2.55,34.73,20.55,3.08,3.72,1.1,26.5,0.58,121.25,1.03,2.33,22.25,0.38,60.25,14.5,22.43,0.0,0.78
