From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),RF (mm),Xylene (ug/m3),AT (degree C)
2022-12-02 17:00:00,2022-12-02 18:00:00,44.95,45.38,8.48,2.43,11.0,9.47,5.57,0.55,18.86,0.68,0.98,0.97,11.3,,44.96,2.04,140.47,0.0,0.0,10.34,24.29
2022-12-02 18:00:00,2022-12-02 19:00:00,47.31,48.15,8.63,2.36,10.73,9.44,5.79,0.57,19.11,0.7,0.93,0.95,11.3,,49.24,1.65,137.74,0.0,0.0,10.28,23.25
2022-12-02 19:00:00,2022-12-02 20:00:00,40.29,45.94,8.45,2.36,10.88,9.46,5.53,0.54,18.82,0.67,0.95,0.95,11.11,,51.68,1.63,134.92,0.0,0.0,10.33,22.57
2022-12-02 20:00:00,2022-12-02 21:00:00,35.13,48.16,8.47,2.4,10.92,9.4,5.55,0.54,18.84,0.67,0.96,0.96,11.27,,54.68,1.39,152.04,0.0,0.0,10.21,21.93
2022-12-02 21:00:00,2022-12-02 22:00:00,36.2,44.57,8.13,2.36,10.55,9.09,5.2,0.58,15.8,0.73,0.92,0.89,10.74,,59.09,1.14,165.55,0.0,0.0,10.16,20.86
2022-12-02 22:00:00,2022-12-02 23:00:00,38.03,43.88,5.28,1.77,6.91,5.91,3.65,0.75,3.6,0.97,0.65,0.52,7.74,,64.88,0.43,258.89,0.0,0.0,9.92,19.54
2022-12-02 23:00:00,2022-12-03 00:00:00,34.4,40.23,5.3,1.8,7.13,5.71,3.67,0.75,3.6,0.97,0.68,0.53,7.63,,67.89,0.48,221.99,0.0,0.0,9.61,18.84
2022-12-03 00:00:00,2022-12-03 01:00:00,26.07,37.73,5.22,1.75,7.08,5.77,3.6,0.74,3.58,0.95,0.67,0.51,7.65,,69.99,0.31,259.21,0.0,0.0,9.71,18.2
2022-12-03 01:00:00,2022-12-03 02:00:00,23.27,30.69,5.31,1.81,7.2,5.81,3.67,0.75,3.6,0.97,0.68,0.53,7.65,,71.58,0.59,310.44,0.0,0.0,9.78,17.28
2022-12-03 02:00:00,2022-12-03 03:00:00,26.12,29.53,5.31,1.77,7.04,5.84,3.68,0.75,3.6,0.97,0.66,0.52,7.8,,72.97,0.49,281.17,0.0,0.0,9.81,16.75
2022-12-03 03:00:00,2022-12-03 04:00:00,25.98,33.02,5.33,1.8,6.96,5.76,3.69,0.76,3.6,0.97,0.66,0.53,7.63,,75.51,0.39,214.7,0.0,0.0,9.69,16.23
2022-12-03 04:00:00,2022-12-03 05:00:00,30.5,36.68,5.38,1.82,7.08,5.79,3.73,0.76,3.61,0.98,0.67,0.54,7.56,,74.9,0.74,176.09,0.0,0.0,9.73,16.95
2022-12-03 05:00:00,2022-12-03 06:00:00,35.6,39.01,5.28,1.81,7.21,5.83,3.65,0.75,3.6,0.97,0.68,0.53,7.59,,72.25,1.02,153.99,0.0,0.0,9.79,17.82
2022-12-03 06:00:00,2022-12-03 07:00:00,30.93,37.66,5.33,1.82,7.11,5.78,3.69,0.75,3.6,0.97,0.67,0.54,7.65,,71.52,1.54,132.0,0.0,0.0,9.72,18.27
2022-12-03 07:00:00,2022-12-03 08:00:00,34.0,40.82,5.32,1.81,7.21,5.84,3.68,0.75,3.6,0.97,0.68,0.54,7.64,,69.47,1.82,139.16,0.0,0.0,9.81,18.99
2022-12-03 08:00:00,2022-12-03 09:00:00,32.05,38.52,5.32,1.79,7.07,5.72,3.69,0.75,3.78,0.97,0.67,0.53,7.7,,64.98,2.67,142.92,0.0,0.0,9.64,19.91
2022-12-03 09:00:00,2022-12-03 10:00:00,33.32,44.44,5.29,1.81,7.06,5.84,5.52,0.61,6.4,0.84,0.83,0.76,8.82,,61.34,2.92,141.98,0.0,0.0,10.23,20.66
2022-12-03 10:00:00,2022-12-03 11:00:00,29.27,45.18,5.31,1.84,7.06,5.79,6.76,0.53,6.4,0.78,0.93,0.88,9.56,,56.32,2.5,138.97,0.0,0.0,10.39,22.1
2022-12-03 11:00:00,2022-12-03 12:00:00,34.4,41.39,5.24,1.81,7.05,5.77,6.68,0.52,6.37,0.77,0.94,0.88,9.44,,50.88,2.66,139.47,0.0,0.0,10.37,23.81
2022-12-03 12:00:00,2022-12-03 13:00:00,40.88,47.34,5.23,1.81,7.14,5.77,6.67,0.52,6.37,0.77,0.95,0.87,9.38,,46.51,2.24,138.2,0.0,0.0,10.36,24.9
2022-12-03 13:00:00,2022-12-03 14:00:00,42.88,51.52,5.27,1.79,7.13,5.79,6.82,0.53,6.39,0.78,0.94,0.86,9.6,,42.88,1.81,128.49,0.0,0.0,10.39,25.73
2022-12-03 14:00:00,2022-12-03 15:00:00,46.64,53.8,5.99,2.15,8.54,5.8,6.86,0.53,10.8,0.77,0.95,0.86,9.68,,40.28,1.7,137.45,0.0,0.0,10.4,26.37
2022-12-03 15:00:00,2022-12-03 16:00:00,36.43,62.4,7.04,2.58,10.03,5.68,6.69,0.53,18.58,0.77,0.97,0.86,9.72,,38.62,1.81,156.62,0.0,0.0,10.25,26.56
2022-12-03 16:00:00,2022-12-03 17:00:00,39.41,73.84,7.12,2.54,9.78,5.71,6.77,0.53,18.69,0.78,0.95,0.86,9.46,,39.05,1.87,140.14,0.0,0.0,10.29,26.11
2022-12-03 17:00:00,2022-12-03 18:00:00,39.86,68.15,7.11,2.6,9.58,5.88,6.75,0.53,18.68,0.78,0.93,0.87,9.54,,42.36,1.6,131.63,0.0,0.0,10.5,24.92
2022-12-03 18:00:00,2022-12-03 19:00:00,32.73,65.78,7.06,2.63,9.79,5.77,6.71,0.53,18.61,0.78,0.95,0.88,9.55,,47.01,1.52,137.01,0.0,0.0,10.37,23.58
2022-12-03 19:00:00,2022-12-03 20:00:00,31.37,59.29,7.17,2.54,9.83,5.89,6.82,0.54,17.88,0.79,0.95,0.86,9.6,,50.44,1.38,131.3,0.0,0.0,10.5,22.85
2022-12-03 20:00:00,2022-12-03 21:00:00,43.95,67.36,7.33,2.72,9.98,6.41,6.9,0.56,5.81,0.76,1.02,0.93,9.83,,52.67,1.46,131.11,0.0,0.0,10.09,22.14
2022-12-03 21:00:00,2022-12-03 22:00:00,51.17,71.88,8.19,3.1,11.17,9.49,7.45,0.66,1.61,0.65,1.32,1.1,11.48,,56.17,1.37,134.89,0.0,0.0,8.47,21.54
2022-12-03 22:00:00,2022-12-03 23:00:00,48.82,76.24,8.13,3.15,11.34,9.65,7.42,0.65,1.61,0.64,1.34,1.11,11.48,,58.08,1.19,140.8,0.0,0.0,8.62,20.99
2022-12-03 23:00:00,2022-12-04 00:00:00,49.91,79.23,8.08,3.06,11.28,9.64,7.39,0.65,1.59,0.64,1.33,1.09,11.32,,63.42,0.83,178.73,0.0,0.0,8.61,19.68
2022-12-04 00:00:00,2022-12-04 01:00:00,56.37,72.38,8.12,3.19,11.11,9.62,7.41,0.65,1.6,0.64,1.31,1.13,11.5,,63.27,1.05,164.25,0.0,0.0,8.59,19.65
2022-12-04 01:00:00,2022-12-04 02:00:00,46.6,65.63,7.97,3.07,11.2,9.6,7.33,0.64,1.58,0.62,1.32,1.09,11.31,,63.75,0.83,121.36,0.0,0.0,8.57,19.52
2022-12-04 02:00:00,2022-12-04 03:00:00,41.8,65.79,8.13,3.07,11.17,9.61,7.42,0.65,1.61,0.64,1.32,1.09,11.46,,65.56,1.19,133.38,0.0,0.0,8.58,19.05
2022-12-04 03:00:00,2022-12-04 04:00:00,43.66,67.33,8.08,3.09,11.27,9.68,7.39,0.65,1.6,0.64,1.33,1.1,11.52,,66.66,0.92,132.37,0.0,0.0,8.65,18.63
2022-12-04 04:00:00,2022-12-04 05:00:00,43.47,67.59,8.05,3.09,11.27,9.43,7.37,0.65,1.59,0.64,1.33,1.1,11.37,,67.64,0.78,135.48,0.0,0.0,8.43,18.42
2022-12-04 05:00:00,2022-12-04 06:00:00,43.96,66.69,8.18,3.17,11.05,9.78,7.45,0.66,1.61,0.65,1.3,1.12,11.38,,68.86,1.1,130.63,0.0,0.0,8.73,18.29
2022-12-04 06:00:00,2022-12-04 07:00:00,49.85,72.38,8.13,3.12,11.3,9.69,7.42,0.65,1.61,0.64,1.33,1.11,11.41,,70.75,0.99,130.87,0.0,0.0,8.66,17.95
2022-12-04 07:00:00,2022-12-04 08:00:00,47.66,70.89,8.06,3.17,11.19,9.53,7.38,0.65,1.6,0.64,1.32,1.12,11.36,,70.1,0.81,102.22,0.0,0.0,8.51,18.38
2022-12-04 08:00:00,2022-12-04 09:00:00,54.09,76.47,8.06,3.17,11.38,9.64,7.38,0.65,1.59,0.65,1.34,1.11,11.24,,63.9,1.82,130.68,0.0,0.0,8.65,19.95
2022-12-04 09:00:00,2022-12-04 10:00:00,48.75,72.97,6.42,3.14,9.8,8.69,5.6,0.53,10.2,0.85,0.97,0.63,7.73,,58.09,2.19,133.2,0.0,0.0,10.53,21.39
2022-12-04 10:00:00,2022-12-04 11:00:00,46.06,66.48,6.44,3.23,9.61,8.54,5.56,0.54,10.54,0.85,0.96,0.65,7.86,,52.35,2.27,141.5,0.0,0.0,10.45,23.04
2022-12-04 11:00:00,2022-12-04 12:00:00,47.66,65.19,6.32,3.2,9.35,8.56,5.47,0.52,10.43,0.84,0.94,0.64,7.74,,48.23,2.02,141.01,0.0,0.0,10.47,24.41
2022-12-04 12:00:00,2022-12-04 13:00:00,43.45,64.13,6.29,3.15,9.86,8.79,5.45,0.52,10.39,0.84,0.98,0.63,7.84,,44.11,1.67,145.79,0.0,0.0,10.61,25.7
2022-12-04 13:00:00,2022-12-04 14:00:00,47.91,73.12,6.92,2.81,9.79,9.39,5.74,0.58,11.66,0.94,1.05,0.77,8.35,,39.87,0.86,182.75,0.0,0.0,10.96,26.7
2022-12-04 14:00:00,2022-12-04 15:00:00,46.83,71.71,8.57,1.85,10.25,11.53,6.71,0.74,14.54,1.23,1.35,1.23,9.43,,36.83,0.72,85.22,0.0,0.0,12.5,27.2
2022-12-04 15:00:00,2022-12-04 16:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-04 16:00:00,2022-12-04 17:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-04 17:00:00,2022-12-04 18:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-04 18:00:00,2022-12-04 19:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-04 19:00:00,2022-12-04 20:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-04 20:00:00,2022-12-04 21:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-04 21:00:00,2022-12-04 22:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-04 22:00:00,2022-12-04 23:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-04 23:00:00,2022-12-05 00:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 00:00:00,2022-12-05 01:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 01:00:00,2022-12-05 02:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 02:00:00,2022-12-05 03:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 03:00:00,2022-12-05 04:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 04:00:00,2022-12-05 05:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 05:00:00,2022-12-05 06:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 06:00:00,2022-12-05 07:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 07:00:00,2022-12-05 08:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 08:00:00,2022-12-05 09:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 09:00:00,2022-12-05 10:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 10:00:00,2022-12-05 11:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 11:00:00,2022-12-05 12:00:00,,,,,,,,,,,,,,,,,,,,,
2022-12-05 12:00:00,2022-12-05 13:00:00,40.77,69.93,8.64,1.94,10.58,11.29,6.77,0.74,17.53,1.23,1.38,1.25,9.47,,21.12,1.26,43.1,0.0,0.0,12.32,26.48
2022-12-05 13:00:00,2022-12-05 14:00:00,50.95,88.42,6.89,2.14,9.41,10.28,4.9,0.61,21.15,0.97,1.1,0.91,7.49,,18.39,1.34,39.88,0.0,0.0,10.17,27.5
2022-12-05 14:00:00,2022-12-05 15:00:00,74.96,111.11,6.07,2.24,8.45,9.4,4.1,0.56,21.36,0.87,0.93,0.73,6.45,,18.91,1.17,73.77,0.0,0.0,8.87,27.82
2022-12-05 15:00:00,2022-12-05 16:00:00,70.46,102.07,6.08,2.33,8.32,9.62,4.1,0.57,21.36,0.86,0.92,0.76,6.52,,18.54,1.42,65.68,0.0,0.0,9.12,27.2
2022-12-05 16:00:00,2022-12-05 17:00:00,74.8,105.38,6.08,2.31,8.35,9.17,4.11,0.56,21.37,0.86,0.93,0.75,6.4,,19.46,1.25,63.86,0.0,0.0,8.59,26.53
2022-12-05 17:00:00,2022-12-05 18:00:00,72.63,96.44,6.12,2.34,8.31,9.51,4.15,0.57,21.43,0.87,0.92,0.76,6.21,,24.61,1.06,43.95,0.0,0.0,9.0,24.67
2022-12-05 18:00:00,2022-12-05 19:00:00,66.69,93.3,6.1,2.35,8.07,9.52,4.12,0.56,21.39,0.87,0.91,0.77,6.27,,28.7,0.99,71.88,0.0,0.0,9.0,22.91
2022-12-05 19:00:00,2022-12-05 20:00:00,56.04,79.58,6.15,2.27,8.41,9.27,4.19,0.58,21.48,0.88,0.93,0.74,6.32,,36.4,1.07,75.0,0.0,0.0,8.71,20.45
2022-12-05 20:00:00,2022-12-05 21:00:00,53.6,76.32,6.14,2.38,8.42,9.55,4.18,0.58,21.47,0.88,0.93,0.77,6.33,,38.13,1.03,66.23,0.0,0.0,9.04,19.72
2022-12-05 21:00:00,2022-12-05 22:00:00,55.99,71.61,6.21,2.35,8.39,9.57,4.25,0.58,21.56,0.88,0.93,0.76,6.47,,39.33,1.09,73.41,0.0,0.0,9.07,18.86
2022-12-05 22:00:00,2022-12-05 23:00:00,44.28,66.48,6.13,2.24,8.29,9.33,4.16,0.57,21.45,0.88,0.92,0.73,6.29,,38.75,1.08,82.69,0.0,0.0,8.79,18.32
2022-12-05 23:00:00,2022-12-06 00:00:00,43.73,67.87,6.26,2.29,8.43,9.49,4.3,0.59,21.64,0.89,0.93,0.75,6.42,,39.98,0.82,84.36,0.0,0.0,8.98,17.66
2022-12-06 00:00:00,2022-12-06 01:00:00,46.96,62.11,6.08,2.32,8.37,9.51,4.12,0.57,21.38,0.87,0.93,0.76,6.41,,41.66,0.73,97.34,0.0,0.0,9.0,16.8
2022-12-06 01:00:00,2022-12-06 02:00:00,43.55,64.83,7.29,2.5,9.78,8.23,6.15,0.63,3.92,1.18,0.86,0.64,9.29,,44.25,0.55,115.34,0.0,0.0,7.88,15.71
2022-12-06 02:00:00,2022-12-06 03:00:00,42.03,69.06,7.62,2.54,10.04,7.86,6.52,0.64,1.61,1.23,0.84,0.62,9.77,,52.2,0.9,322.74,0.0,0.0,7.63,13.62
2022-12-06 03:00:00,2022-12-06 04:00:00,42.77,64.28,7.55,2.62,10.04,7.69,6.46,0.63,1.59,1.22,0.84,0.64,9.45,,65.06,0.68,236.58,0.0,0.0,7.43,11.23
2022-12-06 04:00:00,2022-12-06 05:00:00,45.01,63.84,7.73,2.62,10.25,7.83,6.61,0.66,1.63,1.25,0.86,0.63,9.58,,66.89,0.59,204.43,0.0,0.0,7.59,10.16
2022-12-06 05:00:00,2022-12-06 06:00:00,48.77,63.26,7.51,2.62,10.18,7.68,6.42,0.63,1.58,1.22,0.86,0.64,9.81,,67.32,0.54,193.12,0.0,0.0,7.42,9.53
2022-12-06 06:00:00,2022-12-06 07:00:00,49.59,68.65,7.62,2.65,10.42,7.82,6.52,0.65,1.6,1.24,0.89,0.64,9.61,,68.73,0.49,211.18,0.0,0.0,7.58,9.43
2022-12-06 07:00:00,2022-12-06 08:00:00,48.31,68.16,7.66,2.54,10.13,7.73,6.55,0.65,1.62,1.24,0.85,0.62,9.77,,64.8,0.54,194.94,0.0,0.0,7.48,11.53
2022-12-06 08:00:00,2022-12-06 09:00:00,45.46,66.18,7.59,2.56,10.34,7.83,7.01,0.5,7.18,0.76,1.09,0.89,11.09,,50.47,0.71,256.06,0.0,0.0,8.67,16.55
2022-12-06 09:00:00,2022-12-06 10:00:00,44.31,66.05,7.6,2.64,10.09,7.61,7.15,0.46,8.54,0.63,1.13,0.99,11.53,,36.36,1.11,149.43,0.0,0.0,8.59,21.16
2022-12-06 10:00:00,2022-12-06 11:00:00,51.29,69.37,7.59,2.69,10.19,7.73,7.13,0.46,8.52,0.63,1.14,1.0,11.58,,25.03,2.1,123.62,0.0,0.0,8.82,23.73
2022-12-06 11:00:00,2022-12-06 12:00:00,46.77,64.09,7.56,2.61,10.26,7.8,7.11,0.45,8.48,0.62,1.15,0.98,11.51,,17.15,1.7,100.17,160.43,0.0,8.94,25.6
2022-12-06 12:00:00,2022-12-06 13:00:00,44.54,62.32,9.26,2.67,11.99,7.71,7.05,0.45,15.54,0.62,1.14,0.97,11.46,,11.64,1.76,104.36,0.0,0.0,8.78,27.03
2022-12-06 13:00:00,2022-12-06 14:00:00,41.09,61.9,9.39,2.68,12.12,7.81,7.1,0.45,15.67,0.62,1.14,0.99,11.55,,10.74,1.54,74.77,0.0,0.0,8.98,27.75
2022-12-06 14:00:00,2022-12-06 15:00:00,36.56,58.14,9.45,2.66,12.1,7.81,7.13,0.47,15.76,0.64,1.14,0.97,11.72,,11.17,1.51,58.29,0.0,0.0,8.97,27.91
2022-12-06 15:00:00,2022-12-06 16:00:00,39.82,54.59,9.44,2.68,12.23,7.81,7.12,0.47,15.74,0.64,1.15,0.97,11.51,,10.6,1.39,63.79,0.0,0.0,8.96,27.59
2022-12-06 16:00:00,2022-12-06 17:00:00,44.18,58.88,9.34,2.73,12.02,7.88,7.39,0.52,14.44,3.95,1.05,0.82,10.65,,13.65,1.16,73.89,0.0,0.0,9.71,26.18
2022-12-06 17:00:00,2022-12-06 18:00:00,36.21,57.13,9.54,2.69,12.11,7.94,8.17,0.65,12.65,8.59,0.93,0.58,9.49,,18.79,0.98,69.02,0.0,0.0,10.7,24.12
2022-12-06 18:00:00,2022-12-06 19:00:00,37.66,58.21,9.18,2.69,12.13,7.8,8.05,0.61,12.35,8.54,0.94,0.58,9.39,,24.64,0.61,61.53,0.0,0.0,10.53,22.02
2022-12-06 19:00:00,2022-12-06 20:00:00,33.88,55.69,9.48,2.71,12.12,7.79,8.16,0.64,12.62,8.58,0.93,0.58,9.31,,29.05,0.62,79.18,0.0,0.0,10.53,20.4
2022-12-06 20:00:00,2022-12-06 21:00:00,35.83,53.73,9.39,2.68,12.27,7.8,8.13,0.63,12.54,8.57,0.96,0.57,9.34,,34.37,0.31,78.9,0.0,0.0,10.53,18.6
2022-12-06 21:00:00,2022-12-06 22:00:00,38.7,56.66,9.5,2.7,11.97,7.87,8.16,0.64,4.56,8.58,0.91,0.58,9.37,,36.11,0.67,124.24,0.0,0.0,10.62,18.05
2022-12-06 22:00:00,2022-12-06 23:00:00,37.45,57.21,9.32,2.69,11.95,7.77,8.1,0.62,2.29,8.56,0.9,0.58,9.41,,37.5,0.57,63.66,0.0,0.0,10.49,17.71
2022-12-06 23:00:00,2022-12-07 00:00:00,36.22,58.62,9.37,2.7,12.02,7.75,8.12,0.62,2.29,8.56,0.92,0.58,9.37,,54.19,0.57,225.83,0.0,0.0,10.47,15.29
2022-12-07 00:00:00,2022-12-07 01:00:00,33.87,53.63,9.33,2.8,12.16,7.84,8.11,0.62,2.29,8.56,0.94,0.6,9.4,,60.64,0.59,250.32,0.0,0.0,10.58,14.1
2022-12-07 01:00:00,2022-12-07 02:00:00,32.91,52.14,9.41,2.75,12.19,7.87,8.14,0.63,2.3,8.57,0.95,0.59,9.47,,56.27,0.28,213.25,0.0,0.0,10.61,14.23
2022-12-07 02:00:00,2022-12-07 03:00:00,33.03,54.64,9.37,2.67,12.03,7.81,8.12,0.63,2.29,8.57,0.92,0.57,9.48,,62.74,0.64,275.42,0.0,0.0,10.54,13.1
2022-12-07 03:00:00,2022-12-07 04:00:00,39.66,55.01,9.36,2.69,12.07,7.78,8.11,0.62,2.29,8.56,0.93,0.58,9.34,,65.74,0.47,260.18,0.0,0.0,10.51,12.55
2022-12-07 04:00:00,2022-12-07 05:00:00,41.65,57.19,9.32,2.67,12.16,7.86,8.1,0.62,2.29,8.56,0.94,0.57,9.6,,64.19,0.54,286.25,0.0,0.0,10.61,11.98
2022-12-07 05:00:00,2022-12-07 06:00:00,40.69,65.23,9.51,2.75,12.11,7.86,8.16,0.64,2.32,8.58,0.93,0.59,9.42,,64.55,0.74,313.2,0.0,0.0,10.6,11.95
2022-12-07 06:00:00,2022-12-07 07:00:00,44.95,66.06,8.71,2.66,11.42,7.95,7.55,0.62,3.3,6.24,1.01,0.65,8.72,,64.23,1.06,329.78,0.0,0.0,9.69,11.83
2022-12-07 07:00:00,2022-12-07 08:00:00,44.65,61.5,6.23,2.51,8.72,8.7,5.79,0.57,6.42,0.51,1.21,0.85,6.7,,63.23,1.01,334.66,0.0,0.0,7.5,12.55
2022-12-07 08:00:00,2022-12-07 09:00:00,49.27,65.96,6.22,2.49,8.88,8.75,5.79,0.57,6.42,0.5,1.23,0.85,6.74,,55.41,1.04,180.88,0.0,0.0,7.55,15.36
2022-12-07 09:00:00,2022-12-07 10:00:00,44.68,59.9,6.24,2.41,8.82,8.79,5.81,0.57,6.44,0.51,1.22,0.83,6.81,,45.67,0.99,16.55,0.0,0.0,7.59,19.03
2022-12-07 10:00:00,2022-12-07 11:00:00,42.26,57.09,6.3,2.5,8.59,8.79,5.88,0.58,6.48,0.52,1.18,0.85,6.78,,35.27,1.65,27.75,0.0,0.0,7.59,20.92
2022-12-07 11:00:00,2022-12-07 12:00:00,42.18,55.97,6.25,2.44,8.61,8.61,5.82,0.58,6.44,0.51,1.19,0.83,6.76,,32.91,1.79,44.73,0.0,0.0,7.4,22.21
2022-12-07 12:00:00,2022-12-07 13:00:00,42.34,57.88,6.16,2.45,8.73,8.64,5.71,0.56,6.37,0.49,1.21,0.84,6.59,,31.64,1.98,42.61,0.0,0.0,7.44,23.08
2022-12-07 13:00:00,2022-12-07 14:00:00,44.08,58.5,6.17,2.49,8.6,8.56,6.07,0.57,11.05,0.49,1.18,0.85,6.69,,27.88,1.87,44.36,0.0,0.0,7.35,24.58
2022-12-07 14:00:00,2022-12-07 15:00:00,37.34,61.26,6.25,2.46,8.75,8.79,6.44,0.58,19.65,0.51,1.21,0.84,6.79,,27.82,1.63,42.75,0.0,0.0,7.59,24.07
2022-12-07 15:00:00,2022-12-07 16:00:00,37.42,66.94,6.15,2.54,8.63,8.55,6.37,0.56,19.5,0.49,1.19,0.86,6.83,,27.74,1.61,35.1,0.0,0.0,7.34,24.22
2022-12-07 16:00:00,2022-12-07 17:00:00,38.19,71.65,6.18,2.47,8.78,8.73,6.38,0.57,19.53,0.49,1.21,0.84,6.65,,29.58,1.53,49.51,0.0,0.0,7.53,23.18
2022-12-07 17:00:00,2022-12-07 18:00:00,35.92,63.49,6.25,2.55,8.67,8.62,6.44,0.57,9.45,0.51,1.19,0.86,6.78,,32.82,1.25,26.16,0.0,0.0,7.42,22.0
2022-12-07 18:00:00,2022-12-07 19:00:00,38.77,56.81,6.17,2.49,8.71,8.75,6.38,0.56,9.23,0.49,1.2,0.84,6.8,,37.67,0.98,69.11,0.0,0.0,7.55,20.18
2022-12-07 19:00:00,2022-12-07 20:00:00,32.28,55.41,6.12,2.52,8.85,8.69,6.33,0.56,9.2,0.48,1.23,0.85,6.83,,41.59,0.85,78.64,0.0,0.0,7.49,18.82
2022-12-07 20:00:00,2022-12-07 21:00:00,30.75,51.98,6.15,2.54,8.72,8.55,6.36,0.56,9.22,0.49,1.2,0.85,6.56,,43.95,0.79,74.84,0.0,0.0,7.34,18.19
2022-12-07 21:00:00,2022-12-07 22:00:00,34.09,54.27,6.19,2.5,8.73,8.71,6.39,0.57,7.88,0.5,1.2,0.85,6.6,,44.94,0.74,75.63,0.0,0.0,7.51,17.75
2022-12-07 22:00:00,2022-12-07 23:00:00,37.84,56.58,6.27,2.48,8.72,8.69,6.46,0.58,2.61,0.52,1.2,0.84,6.58,,47.38,0.8,83.07,0.0,0.0,7.49,17.06
2022-12-07 23:00:00,2022-12-08 00:00:00,41.65,59.53,6.12,2.46,8.65,8.77,6.33,0.56,2.58,0.48,1.19,0.84,6.64,,49.12,0.72,60.67,0.0,0.0,7.58,16.56
2022-12-08 00:00:00,2022-12-08 01:00:00,42.59,57.5,6.1,2.51,8.79,8.78,6.32,0.56,2.59,0.48,1.21,0.85,6.69,,50.73,0.67,85.42,0.0,0.0,7.59,16.14
2022-12-08 01:00:00,2022-12-08 02:00:00,34.64,59.2,6.14,2.47,8.81,8.64,6.35,0.56,2.59,0.49,1.22,0.84,6.83,,52.77,0.79,98.29,0.0,0.0,7.43,15.68
2022-12-08 02:00:00,2022-12-08 03:00:00,35.83,53.31,6.06,2.57,8.71,8.6,6.27,0.57,2.59,0.53,1.21,0.8,6.95,,59.17,0.95,337.91,0.0,0.0,7.85,14.04
2022-12-08 03:00:00,2022-12-08 04:00:00,32.56,50.31,5.3,3.56,9.0,7.9,5.37,0.63,2.6,0.75,1.0,0.55,8.02,,57.9,1.33,10.14,0.0,0.0,10.43,14.02
2022-12-08 04:00:00,2022-12-08 05:00:00,28.22,51.28,5.14,3.53,9.38,7.92,5.24,0.61,2.58,0.73,1.18,0.54,8.07,,55.33,1.26,9.66,0.0,0.0,10.45,13.68
2022-12-08 05:00:00,2022-12-08 06:00:00,28.38,50.13,5.27,3.64,8.72,7.81,5.34,0.63,2.6,0.75,0.88,0.56,8.13,,56.45,1.35,7.5,0.0,0.0,10.35,12.6
2022-12-08 06:00:00,2022-12-08 07:00:00,32.84,49.94,5.45,3.54,8.78,7.67,5.49,0.64,2.61,0.76,0.91,0.54,8.16,,55.84,1.4,9.87,0.0,0.0,10.22,12.23
2022-12-08 07:00:00,2022-12-08 08:00:00,32.88,52.52,5.36,3.51,8.69,7.79,5.42,0.63,2.6,0.75,0.87,0.54,8.05,,54.13,1.53,9.6,0.0,0.0,10.33,12.51
2022-12-08 08:00:00,2022-12-08 09:00:00,28.18,51.41,5.13,3.58,8.79,7.96,5.23,0.61,7.19,0.73,0.91,0.55,8.21,,44.9,1.8,7.69,0.0,0.0,10.49,14.3
2022-12-08 09:00:00,2022-12-08 10:00:00,29.49,49.66,5.51,3.69,8.95,7.84,5.54,0.65,12.56,0.77,0.98,0.56,8.1,,29.13,1.88,16.19,0.0,0.0,10.38,17.66
2022-12-08 10:00:00,2022-12-08 11:00:00,28.83,45.91,6.19,3.12,9.23,9.09,5.89,0.61,14.23,0.9,0.81,0.64,8.66,,21.39,2.56,17.41,0.0,0.0,10.69,19.66
2022-12-08 11:00:00,2022-12-08 12:00:00,29.9,43.05,8.17,2.4,10.54,12.15,7.27,0.57,18.32,1.13,0.83,0.78,9.21,,18.0,2.23,21.94,0.0,0.0,11.51,21.36
2022-12-08 12:00:00,2022-12-08 13:00:00,31.71,41.92,8.22,2.36,10.47,12.12,7.31,0.58,18.39,1.12,0.82,0.78,9.25,,16.52,2.07,23.0,0.0,0.0,11.39,21.7
