From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-12 11:00:00,2023-03-12 12:00:00,22.75,65.5,2.0,17.32,10.82,29.45,0.8,0.23,40.65,0.33,1.32,0.3,0.3,0.2,17.5,0.9,178.0,396.5,,30.2,0.0,
2023-03-12 12:00:00,2023-03-12 13:00:00,21.0,56.25,1.35,16.1,9.65,26.47,0.8,0.29,47.32,0.27,1.2,0.22,0.3,0.12,15.0,1.15,95.5,383.0,,30.4,0.0,
2023-03-12 13:00:00,2023-03-12 14:00:00,19.5,51.5,1.35,14.95,9.1,22.12,0.8,0.28,40.05,0.2,1.2,0.2,0.25,0.1,12.5,1.25,101.25,312.0,,30.68,0.0,
2023-03-12 14:00:00,2023-03-12 15:00:00,12.5,43.0,1.68,15.9,9.82,18.38,1.25,0.3,41.38,0.22,1.15,0.2,0.25,0.1,13.0,1.27,73.25,367.75,,30.85,0.0,
2023-03-12 15:00:00,2023-03-12 16:00:00,12.75,48.5,1.33,16.88,10.05,17.8,2.0,0.3,39.9,0.68,1.18,0.23,0.3,0.1,13.5,1.43,78.25,277.75,,30.8,0.0,
2023-03-12 16:00:00,2023-03-12 17:00:00,9.75,45.75,1.25,20.67,12.02,21.65,1.9,0.37,43.15,0.82,1.35,0.3,0.35,0.1,15.5,1.5,72.25,169.0,,30.62,0.0,
2023-03-12 17:00:00,2023-03-12 18:00:00,9.0,48.25,1.8,40.55,23.0,25.75,1.65,0.63,40.23,0.5,1.22,0.2,0.3,0.2,19.5,0.92,61.25,146.0,,30.15,0.0,
2023-03-12 18:00:00,2023-03-12 19:00:00,21.25,81.5,23.5,99.35,71.97,29.07,1.6,2.06,10.22,0.4,1.53,0.28,0.43,0.28,32.0,0.17,115.75,148.75,,28.63,0.0,
2023-03-12 19:00:00,2023-03-12 20:00:00,57.25,150.0,2.32,81.32,45.13,35.82,1.68,1.66,7.27,0.4,2.33,0.65,0.9,0.65,43.0,0.22,260.5,152.75,,27.35,0.0,
2023-03-12 20:00:00,2023-03-12 21:00:00,79.0,151.5,64.08,101.45,106.1,29.15,1.8,3.08,1.57,0.4,2.75,0.8,1.02,0.72,47.25,0.28,275.5,147.5,,24.6,0.0,
2023-03-12 21:00:00,2023-03-12 22:00:00,90.75,171.75,79.12,98.98,117.0,29.38,1.8,3.26,1.7,0.4,3.53,1.0,1.48,1.02,49.75,0.23,277.75,147.5,,23.62,0.0,
2023-03-12 22:00:00,2023-03-12 23:00:00,93.75,185.25,118.47,98.7,148.82,26.58,1.85,4.1,,0.5,4.3,1.22,1.9,1.32,51.5,0.28,288.5,146.5,,23.58,0.0,
2023-03-12 23:00:00,2023-03-13 00:00:00,116.5,238.0,118.25,87.8,142.85,29.05,1.8,4.02,,0.58,5.45,1.57,2.52,1.8,56.5,0.2,252.25,147.0,,23.3,0.0,
2023-03-13 00:00:00,2023-03-13 01:00:00,136.25,272.75,93.25,77.4,116.98,31.28,0.85,3.21,1.35,0.6,6.1,1.78,2.83,2.02,59.75,0.25,172.0,149.75,,22.88,0.0,
2023-03-13 01:00:00,2023-03-13 02:00:00,114.0,254.5,97.95,69.05,116.38,31.4,0.7,3.39,2.8,0.6,6.27,1.7,2.82,2.02,62.25,0.23,234.5,150.75,,22.72,0.0,
2023-03-13 02:00:00,2023-03-13 03:00:00,143.0,343.0,47.7,68.3,75.07,36.5,0.7,2.02,,0.6,7.1,1.73,2.77,2.0,58.0,0.2,239.75,149.75,,22.83,0.0,
2023-03-13 03:00:00,2023-03-13 04:00:00,168.25,335.0,22.17,67.25,53.78,35.3,0.7,1.27,,0.6,6.15,1.38,2.17,1.47,59.75,0.15,294.5,152.0,,22.45,0.0,
2023-03-13 04:00:00,2023-03-13 05:00:00,125.0,220.0,20.1,69.28,53.22,35.82,0.7,1.1,1.8,0.47,5.05,1.12,1.65,1.15,59.0,0.17,238.5,151.5,,22.55,0.0,
2023-03-13 05:00:00,2023-03-13 06:00:00,102.75,184.75,30.68,58.0,55.75,35.28,0.7,1.22,,0.4,4.22,0.92,1.32,0.92,65.5,0.2,234.75,152.75,,22.3,0.0,
2023-03-13 06:00:00,2023-03-13 07:00:00,98.75,187.5,41.75,56.23,63.83,35.32,0.7,1.53,,0.4,4.0,0.9,1.3,0.88,67.75,0.23,139.25,161.5,,22.1,0.0,
2023-03-13 07:00:00,2023-03-13 08:00:00,100.0,208.5,35.98,65.22,63.95,36.12,0.7,1.6,,0.4,4.03,0.9,1.3,0.93,62.0,0.33,141.0,202.0,,22.65,0.0,
2023-03-13 08:00:00,2023-03-13 09:00:00,112.25,232.25,6.12,51.45,32.35,43.78,0.7,1.3,5.9,0.4,3.73,0.82,1.2,0.88,46.75,0.55,114.0,253.5,,24.15,0.0,
2023-03-13 09:00:00,2023-03-13 10:00:00,117.0,229.25,7.93,66.03,41.6,45.77,0.8,1.55,76.2,0.4,3.25,0.7,0.97,0.7,44.25,0.78,79.5,291.25,,24.78,0.0,
2023-03-13 10:00:00,2023-03-13 11:00:00,111.0,254.25,6.03,62.33,38.07,46.53,0.8,1.27,41.75,0.4,3.0,0.75,0.9,0.65,35.25,0.7,90.5,376.25,,26.35,0.0,
2023-03-13 11:00:00,2023-03-13 12:00:00,100.0,231.5,4.15,32.48,20.65,44.83,0.8,0.57,64.53,0.33,1.25,0.45,0.48,0.4,26.75,1.48,102.75,402.5,,27.15,0.0,
2023-03-13 12:00:00,2023-03-13 13:00:00,52.0,142.0,2.23,29.32,17.43,29.8,0.7,0.43,61.43,0.1,0.62,0.15,0.17,0.18,20.5,1.4,115.25,314.25,,29.42,0.0,
2023-03-13 13:00:00,2023-03-13 14:00:00,22.0,75.75,2.52,25.85,15.82,14.38,0.1,0.47,30.07,0.1,0.98,0.12,0.17,0.08,21.25,1.15,100.5,260.75,,32.45,0.0,
2023-03-13 14:00:00,2023-03-13 15:00:00,31.75,79.5,2.25,22.62,13.88,15.17,,0.43,29.75,0.1,1.25,0.2,0.3,0.1,19.75,1.2,71.25,290.0,,32.67,0.0,
2023-03-13 15:00:00,2023-03-13 16:00:00,25.75,70.25,1.85,20.03,12.17,15.35,,0.34,33.35,0.1,1.32,0.15,0.25,0.1,17.75,1.12,48.0,265.25,,32.85,0.0,
2023-03-13 16:00:00,2023-03-13 17:00:00,21.5,68.0,2.52,41.2,24.02,13.28,0.6,0.56,26.85,0.1,1.4,0.17,0.3,0.1,19.75,0.9,69.25,182.0,,32.5,0.0,
2023-03-13 17:00:00,2023-03-13 18:00:00,29.75,93.0,3.97,57.0,33.58,13.45,0.8,0.72,22.23,0.1,1.68,0.25,0.38,0.2,22.0,0.93,42.0,150.75,,32.17,0.0,
2023-03-13 18:00:00,2023-03-13 19:00:00,40.0,128.0,17.17,99.08,66.65,10.92,0.8,1.61,7.5,0.1,1.88,0.32,0.55,0.32,30.0,0.35,48.75,139.5,,31.22,0.0,
2023-03-13 19:00:00,2023-03-13 20:00:00,61.5,169.75,81.2,114.65,126.97,5.4,0.8,3.03,0.3,0.2,2.6,0.72,1.03,0.65,36.0,0.12,75.5,156.0,,30.2,0.0,
2023-03-13 20:00:00,2023-03-13 21:00:00,103.25,245.75,61.82,101.15,104.08,14.65,0.8,3.05,0.8,0.3,3.38,1.02,1.53,1.02,40.5,0.15,261.75,158.75,,29.6,0.0,
2023-03-13 21:00:00,2023-03-13 22:00:00,132.5,280.25,21.7,93.3,67.25,14.72,0.8,2.88,0.9,0.38,3.8,1.2,1.75,1.18,42.75,0.23,286.0,158.75,,29.08,0.0,
2023-03-13 22:00:00,2023-03-13 23:00:00,128.5,239.75,76.08,97.12,113.55,10.82,0.73,3.55,61.1,0.4,4.03,1.3,1.8,1.22,46.75,0.27,277.75,159.5,,28.55,0.0,
2023-03-13 23:00:00,2023-03-14 00:00:00,140.0,277.25,106.72,89.33,134.25,11.65,0.7,3.82,,0.43,4.6,1.55,2.12,1.4,49.0,0.3,267.5,160.25,,28.23,0.0,
2023-03-14 00:00:00,2023-03-14 01:00:00,135.25,279.25,49.9,71.25,78.45,15.35,0.7,2.26,,0.47,4.88,1.67,2.25,1.52,52.75,0.25,284.0,161.25,,27.9,0.0,
2023-03-14 01:00:00,2023-03-14 02:00:00,99.0,197.75,27.52,65.38,57.15,17.23,0.7,1.55,,0.4,4.52,1.52,2.02,1.32,54.0,0.43,169.5,161.25,,27.8,0.0,
2023-03-14 02:00:00,2023-03-14 03:00:00,101.75,187.75,23.25,67.72,54.92,19.6,0.7,1.72,0.4,0.4,4.22,1.32,1.73,1.12,56.75,0.2,215.5,162.25,,27.38,0.0,
2023-03-14 03:00:00,2023-03-14 04:00:00,138.25,258.0,39.12,64.85,66.35,20.38,0.7,1.87,0.1,0.38,3.98,1.12,1.48,0.92,60.25,0.3,130.5,166.0,,27.15,0.0,
2023-03-14 04:00:00,2023-03-14 05:00:00,146.75,280.5,37.25,59.35,61.85,22.1,0.72,1.9,0.55,0.4,3.8,1.02,1.32,0.82,62.25,0.33,179.0,166.5,,27.0,0.0,
2023-03-14 05:00:00,2023-03-14 06:00:00,160.5,292.0,34.67,54.95,57.4,23.07,0.7,1.55,1.57,0.4,3.8,0.95,1.18,0.73,62.0,0.42,279.5,168.5,,26.88,0.0,
2023-03-14 06:00:00,2023-03-14 07:00:00,134.0,229.5,21.73,54.0,46.35,25.47,0.7,1.15,1.67,0.4,3.77,0.85,1.02,0.65,55.5,0.5,263.75,173.0,,27.12,0.0,
2023-03-14 07:00:00,2023-03-14 08:00:00,126.5,221.0,8.12,53.7,35.18,25.73,0.7,0.85,3.75,0.38,3.42,0.75,0.95,0.57,46.25,0.5,302.75,229.5,,24.05,0.0,
2023-03-14 08:00:00,2023-03-14 09:00:00,86.25,192.75,5.15,35.3,22.95,27.35,0.7,0.67,10.88,0.3,2.82,0.65,0.78,0.45,38.0,0.55,262.25,281.75,,25.27,0.0,
2023-03-14 09:00:00,2023-03-14 10:00:00,63.25,145.0,4.43,38.7,24.2,29.7,0.83,0.81,55.12,0.3,2.45,0.5,0.7,0.4,28.25,0.65,52.5,327.25,,26.6,0.0,
2023-03-14 10:00:00,2023-03-14 11:00:00,59.25,152.25,6.2,57.07,35.4,27.13,0.97,0.85,22.65,0.22,2.23,0.47,0.7,0.38,26.75,0.78,87.25,369.5,,28.4,0.0,
2023-03-14 11:00:00,2023-03-14 12:00:00,76.5,173.5,4.35,37.25,23.35,28.68,1.0,0.6,28.3,0.2,1.88,0.35,0.57,0.33,23.75,1.02,68.5,394.5,,31.95,0.0,
2023-03-14 12:00:00,2023-03-14 13:00:00,74.0,150.25,2.33,24.2,14.75,25.65,0.95,0.46,35.0,0.2,1.73,0.3,0.47,0.3,17.25,0.88,55.25,413.5,,32.6,0.0,
2023-03-14 13:00:00,2023-03-14 14:00:00,42.75,101.75,1.9,20.1,12.25,22.43,0.95,0.36,31.37,0.1,1.65,0.3,0.47,0.3,13.5,1.07,40.25,333.75,,33.0,0.0,
2023-03-14 14:00:00,2023-03-14 15:00:00,22.75,69.75,1.72,16.77,10.32,20.33,0.88,0.31,30.5,0.1,1.55,0.3,0.4,0.22,12.75,0.82,96.5,369.75,,33.25,0.0,
2023-03-14 15:00:00,2023-03-14 16:00:00,20.75,61.0,1.05,15.8,9.23,18.05,0.85,0.3,30.02,0.1,1.5,0.3,0.35,0.2,11.75,0.8,254.75,296.25,,33.35,0.0,
2023-03-14 16:00:00,2023-03-14 17:00:00,16.5,48.25,0.95,17.42,10.05,16.5,0.85,0.31,28.75,0.1,1.5,0.28,0.33,0.17,12.0,0.55,237.25,188.0,,33.3,0.0,
2023-03-14 17:00:00,2023-03-14 18:00:00,16.25,56.5,2.58,67.3,37.88,12.35,0.85,0.94,19.18,0.1,1.48,0.3,0.33,0.15,16.0,0.35,77.25,159.75,,32.65,0.0,
2023-03-14 18:00:00,2023-03-14 19:00:00,31.5,104.0,20.57,112.3,76.47,11.55,0.88,2.0,4.53,0.1,1.82,0.45,0.6,0.35,28.0,0.17,163.0,161.0,,28.82,0.0,
2023-03-14 19:00:00,2023-03-14 20:00:00,63.75,185.5,37.15,107.97,87.65,6.45,0.45,2.38,,0.2,2.73,0.95,1.1,0.65,37.0,0.15,231.0,168.0,,26.77,0.0,
2023-03-14 20:00:00,2023-03-14 21:00:00,114.5,248.0,14.28,96.83,63.15,16.73,0.25,2.84,0.5,0.28,3.22,1.0,1.3,0.75,38.0,0.15,251.25,168.5,,26.48,0.0,
2023-03-14 21:00:00,2023-03-14 22:00:00,190.75,344.0,16.7,100.47,67.0,17.35,0.2,2.43,1.45,0.43,3.42,1.0,1.35,0.7,36.25,0.17,116.75,171.0,,26.25,0.0,
2023-03-14 22:00:00,2023-03-14 23:00:00,234.5,365.5,12.45,89.45,57.72,17.45,0.12,2.17,57.2,0.43,3.45,0.92,1.25,0.7,39.5,0.25,290.75,170.0,,25.97,0.0,
2023-03-14 23:00:00,2023-03-15 00:00:00,150.5,251.5,11.3,49.75,35.62,17.73,0.15,1.06,8.03,0.43,3.2,0.88,1.17,0.67,35.0,0.68,80.0,168.75,,24.8,0.0,
2023-03-15 00:00:00,2023-03-15 01:00:00,75.25,171.5,1.53,37.33,21.1,18.83,0.55,0.59,12.6,0.35,2.42,0.65,0.88,0.45,38.5,0.43,123.0,166.75,,23.88,0.0,
2023-03-15 01:00:00,2023-03-15 02:00:00,48.5,116.25,1.17,31.17,17.5,18.05,0.6,0.48,11.25,0.2,1.85,0.45,0.65,0.4,41.75,0.45,61.0,168.0,,23.57,0.0,
2023-03-15 02:00:00,2023-03-15 03:00:00,44.75,99.5,0.75,27.65,15.3,18.62,0.6,0.48,9.07,0.2,1.48,0.33,0.5,0.3,49.75,0.27,121.25,170.25,,22.77,0.0,
2023-03-15 03:00:00,2023-03-15 04:00:00,43.75,98.5,2.45,41.43,24.02,18.38,0.6,0.57,6.1,0.1,1.3,0.3,0.4,0.3,52.5,0.22,129.75,173.25,,22.6,0.0,
2023-03-15 04:00:00,2023-03-15 05:00:00,41.75,103.25,0.75,27.95,15.5,19.48,0.6,0.52,8.03,0.1,1.28,0.3,0.33,0.28,55.25,0.35,198.5,171.0,,22.33,0.0,
2023-03-15 05:00:00,2023-03-15 06:00:00,46.5,103.25,4.8,42.05,26.3,19.3,0.6,0.61,1.77,0.1,1.2,0.25,0.3,0.27,61.0,0.38,194.25,173.5,,22.15,0.0,
2023-03-15 06:00:00,2023-03-15 07:00:00,68.25,141.0,24.95,46.82,45.2,17.65,0.53,0.82,2.0,0.2,1.18,0.28,0.3,0.23,60.0,0.43,102.25,183.75,,22.32,0.0,
2023-03-15 07:00:00,2023-03-15 08:00:00,75.25,171.0,10.35,40.93,30.2,21.62,0.5,0.69,1.65,0.2,1.2,0.3,0.38,0.2,55.5,0.3,204.0,207.5,,22.73,0.0,
2023-03-15 08:00:00,2023-03-15 09:00:00,67.5,169.5,6.08,34.62,23.35,25.23,0.6,0.7,8.68,0.17,1.2,0.3,0.35,0.2,48.0,0.65,237.5,262.0,,23.68,0.0,
2023-03-15 09:00:00,2023-03-15 10:00:00,76.0,190.0,5.2,36.9,23.87,28.13,0.9,0.8,69.72,0.2,1.2,0.3,0.33,0.18,38.75,0.47,172.0,315.25,,25.2,0.0,
2023-03-15 10:00:00,2023-03-15 11:00:00,89.25,213.5,5.23,55.73,33.9,27.13,1.0,1.14,29.93,0.28,1.3,0.3,0.38,0.2,34.0,0.75,81.5,362.5,,26.28,0.0,
2023-03-15 11:00:00,2023-03-15 12:00:00,108.75,273.0,7.03,60.97,38.1,28.88,1.05,0.87,30.05,0.27,1.42,0.33,0.4,0.25,29.0,1.3,64.25,367.25,,26.97,0.0,
2023-03-15 12:00:00,2023-03-15 13:00:00,103.5,252.75,3.65,34.65,21.4,27.48,1.0,0.67,44.1,0.22,1.4,0.3,0.4,0.25,24.5,1.25,71.5,337.5,,27.65,0.0,
2023-03-15 13:00:00,2023-03-15 14:00:00,57.0,150.75,2.27,25.62,15.48,25.17,1.02,0.56,43.75,0.18,1.3,0.3,0.3,0.22,21.5,1.0,81.5,264.25,,27.9,0.0,
2023-03-15 14:00:00,2023-03-15 15:00:00,37.25,109.75,2.03,31.25,18.27,23.25,1.0,0.59,42.83,0.1,1.23,0.22,0.3,0.2,21.75,1.23,59.5,239.0,,27.93,0.0,
2023-03-15 15:00:00,2023-03-15 16:00:00,39.25,106.5,2.55,41.15,23.98,22.07,1.0,0.65,35.33,0.1,1.23,0.25,0.3,0.2,22.75,0.97,51.0,195.5,,34.18,0.0,
2023-03-15 16:00:00,2023-03-15 17:00:00,44.5,117.5,2.4,49.08,28.05,20.85,1.0,0.81,28.92,0.1,1.27,0.3,0.35,0.25,23.75,0.62,70.0,178.75,,32.48,0.0,
2023-03-15 17:00:00,2023-03-15 18:00:00,55.5,136.25,1.95,47.55,26.9,20.7,1.0,0.96,22.7,0.1,1.62,0.3,0.47,0.3,27.5,0.47,115.75,168.5,,31.7,0.0,
2023-03-15 18:00:00,2023-03-15 19:00:00,72.25,192.5,70.58,108.97,115.35,13.93,1.0,2.97,3.13,0.15,1.9,0.43,0.65,0.4,28.75,0.17,152.5,156.5,,30.75,0.0,
2023-03-15 19:00:00,2023-03-15 20:00:00,105.5,278.75,22.97,96.52,70.03,19.23,1.0,2.6,1.35,0.33,2.92,0.82,1.2,0.77,35.0,0.2,286.25,164.0,,29.98,0.0,
2023-03-15 20:00:00,2023-03-15 21:00:00,147.25,311.0,76.03,94.32,111.98,14.88,1.0,3.75,0.67,0.43,3.55,1.07,1.4,0.93,40.5,0.3,270.0,167.75,,29.57,0.0,
2023-03-15 21:00:00,2023-03-15 22:00:00,133.5,293.75,78.3,90.58,111.85,12.97,1.0,3.2,0.8,0.5,4.75,1.6,2.0,1.27,38.5,0.33,262.0,171.25,,29.45,0.0,
2023-03-15 22:00:00,2023-03-15 23:00:00,111.75,247.75,55.58,76.3,85.8,13.6,0.9,2.37,114.85,0.5,4.65,1.55,2.02,1.3,40.25,0.35,257.5,171.75,,22.12,0.0,
2023-03-15 23:00:00,2023-03-16 00:00:00,78.5,171.0,18.52,73.55,54.18,17.07,0.88,1.51,4.6,0.4,4.22,1.35,1.9,1.23,32.5,0.82,202.75,172.0,,22.5,0.0,
2023-03-16 00:00:00,2023-03-16 01:00:00,77.25,184.0,2.12,54.52,30.73,19.25,0.73,0.99,7.53,0.35,3.35,1.0,1.45,0.88,29.5,0.47,308.0,169.0,,23.12,0.0,
2023-03-16 01:00:00,2023-03-16 02:00:00,73.25,177.25,0.73,35.98,19.73,19.25,0.7,0.58,15.95,0.27,2.62,0.78,1.07,0.67,33.25,0.5,269.0,171.5,,22.85,0.0,
2023-03-16 02:00:00,2023-03-16 03:00:00,43.75,114.5,0.8,23.43,13.1,20.57,0.6,0.44,23.42,0.2,2.05,0.6,0.82,0.53,29.25,0.82,300.25,169.75,,22.98,0.0,
2023-03-16 03:00:00,2023-03-16 04:00:00,37.0,94.75,0.62,17.43,9.77,20.12,0.6,0.35,27.15,0.2,1.65,0.43,0.65,0.35,28.0,1.15,295.25,169.0,,22.9,0.0,
2023-03-16 04:00:00,2023-03-16 05:00:00,31.0,84.75,0.65,12.7,7.3,19.1,0.6,0.29,27.78,0.1,1.35,0.33,0.45,0.27,28.0,0.75,253.75,170.25,,22.7,0.0,
2023-03-16 05:00:00,2023-03-16 06:00:00,27.75,71.75,0.75,14.35,8.27,18.15,0.5,0.3,25.85,0.1,1.1,0.25,0.35,0.2,29.0,0.4,254.25,172.0,,22.55,0.0,
2023-03-16 06:00:00,2023-03-16 07:00:00,31.5,73.0,6.63,39.65,26.45,16.7,0.47,0.59,17.77,0.1,0.97,0.2,0.3,0.17,30.5,0.8,203.0,174.75,,22.52,0.0,
2023-03-16 07:00:00,2023-03-16 08:00:00,35.0,103.5,1.68,27.8,16.18,17.05,0.45,0.49,22.65,0.1,1.0,0.2,0.3,0.2,29.75,1.05,293.25,201.25,,22.8,0.0,
2023-03-16 08:00:00,2023-03-16 09:00:00,35.0,114.0,1.48,22.78,13.3,17.15,0.45,0.4,20.8,0.1,0.97,0.18,0.27,0.12,29.0,1.0,283.25,243.25,,28.05,0.0,
2023-03-16 09:00:00,2023-03-16 10:00:00,42.0,163.0,6.5,52.7,33.3,16.07,0.6,0.95,61.7,0.1,0.93,0.17,0.3,0.2,33.25,0.53,167.25,256.75,,28.42,0.0,
2023-03-16 10:00:00,2023-03-16 11:00:00,62.75,204.5,2.67,46.7,27.0,17.37,0.67,0.86,16.03,0.12,1.27,0.25,0.38,0.25,29.5,0.65,255.0,214.75,,28.65,0.0,
2023-03-16 11:00:00,2023-03-16 12:00:00,65.5,181.25,2.85,29.4,17.98,19.73,0.62,0.58,24.7,0.12,1.48,0.3,0.5,0.28,29.5,0.57,236.25,298.25,,28.73,0.0,
2023-03-16 12:00:00,2023-03-16 13:00:00,40.25,116.75,2.93,27.65,17.1,18.65,0.7,0.52,31.95,0.1,1.4,0.3,0.4,0.3,25.0,1.32,312.25,374.25,,29.48,0.0,
2023-03-16 13:00:00,2023-03-16 14:00:00,27.75,84.75,2.1,20.0,12.38,17.48,0.7,0.4,35.3,0.1,1.37,0.3,0.4,0.25,21.75,1.2,317.25,246.0,,29.62,0.0,
2023-03-16 14:00:00,2023-03-16 15:00:00,23.0,66.5,2.15,22.05,13.5,16.55,0.7,0.42,34.05,0.1,1.3,0.25,0.38,0.23,22.5,1.25,97.25,281.0,,29.5,0.0,
2023-03-16 15:00:00,2023-03-16 16:00:00,23.75,64.25,2.15,18.73,11.7,16.3,0.7,0.38,37.35,0.1,1.37,0.3,0.33,0.22,21.0,1.65,33.25,295.75,,29.68,0.0,
2023-03-16 16:00:00,2023-03-16 17:00:00,28.25,72.75,2.2,22.12,13.55,15.98,0.7,0.43,34.85,0.1,1.17,0.22,0.3,0.2,21.75,1.67,41.5,199.25,,29.58,0.0,
2023-03-16 17:00:00,2023-03-16 18:00:00,34.5,80.75,3.23,45.52,26.8,13.32,0.7,0.67,25.8,0.1,1.12,0.2,0.3,0.2,25.0,0.98,58.75,155.5,,29.07,0.0,
2023-03-16 18:00:00,2023-03-16 19:00:00,38.0,104.5,3.6,61.83,35.82,14.15,0.7,0.96,16.75,0.1,1.27,0.3,0.4,0.28,31.5,0.62,190.0,195.75,,28.12,0.0,
2023-03-16 19:00:00,2023-03-16 20:00:00,44.25,131.25,1.93,57.0,31.85,14.88,0.6,0.99,16.2,0.1,1.52,0.35,0.53,0.4,32.25,0.32,186.5,192.5,,27.0,0.0,
2023-03-16 20:00:00,2023-03-16 21:00:00,47.25,139.25,8.93,53.58,35.77,14.22,0.6,1.09,12.0,0.2,1.77,0.45,0.65,0.4,35.25,0.92,233.25,201.25,,26.77,0.0,
2023-03-16 21:00:00,2023-03-16 22:00:00,50.5,142.5,0.62,13.18,7.5,15.07,0.6,0.3,31.12,0.12,1.67,0.38,0.57,0.33,34.75,1.05,187.0,189.25,,26.73,0.0,
2023-03-16 22:00:00,2023-03-16 23:00:00,17.75,49.75,0.85,26.88,14.95,13.25,0.5,0.43,72.5,0.1,1.35,0.3,0.38,0.15,37.25,0.77,86.25,201.0,,26.23,0.0,
2023-03-16 23:00:00,2023-03-17 00:00:00,24.25,59.75,1.47,36.05,20.38,13.75,0.47,0.54,19.07,0.1,1.2,0.22,0.3,0.22,45.75,0.33,87.25,215.25,,22.4,0.0,
2023-03-17 00:00:00,2023-03-17 01:00:00,24.5,70.0,1.1,35.05,19.55,13.82,0.67,0.53,12.9,0.1,1.17,0.2,0.3,0.23,53.0,0.28,284.0,212.75,,21.7,0.0,
2023-03-17 01:00:00,2023-03-17 02:00:00,26.5,78.5,0.95,30.4,16.95,15.15,0.6,0.47,11.97,0.1,1.1,0.2,0.3,0.22,56.25,0.3,209.5,199.25,,21.57,0.0,
2023-03-17 02:00:00,2023-03-17 03:00:00,35.75,79.25,1.3,36.88,20.68,15.23,0.6,0.55,6.8,0.1,1.02,0.2,0.3,0.15,63.5,0.35,207.0,196.75,,21.08,0.0,
2023-03-17 03:00:00,2023-03-17 04:00:00,49.25,116.25,1.82,33.2,19.15,16.32,0.6,0.57,3.2,0.1,1.02,0.2,0.3,0.1,62.75,0.43,245.75,190.25,,21.05,0.0,
2023-03-17 04:00:00,2023-03-17 05:00:00,55.5,116.25,1.82,28.97,16.93,16.55,0.53,0.47,8.57,0.1,1.02,0.2,0.3,0.1,58.75,0.35,279.5,174.25,,21.15,0.0,
2023-03-17 05:00:00,2023-03-17 06:00:00,39.5,79.25,0.75,29.55,16.33,16.43,0.5,0.47,9.68,0.1,0.92,0.17,0.2,0.1,59.25,0.3,288.5,170.75,,21.07,0.0,
2023-03-17 06:00:00,2023-03-17 07:00:00,31.25,79.5,1.88,35.92,20.65,16.4,0.5,0.58,7.2,0.1,0.9,0.2,0.2,0.1,59.5,0.22,252.25,224.0,,21.07,0.0,
2023-03-17 07:00:00,2023-03-17 08:00:00,40.5,109.75,4.72,35.4,22.68,16.82,0.5,0.66,6.95,0.1,0.9,0.17,0.2,0.17,57.75,0.23,235.0,207.75,,21.77,0.0,
2023-03-17 08:00:00,2023-03-17 09:00:00,53.75,108.5,3.92,27.18,17.65,18.02,0.5,0.62,14.88,0.1,1.0,0.17,0.28,0.1,42.0,0.45,232.0,271.75,,23.18,0.0,
2023-03-17 09:00:00,2023-03-17 10:00:00,55.5,138.0,4.37,38.57,24.03,19.33,0.6,0.88,72.72,0.15,1.08,0.2,0.3,0.1,40.0,0.75,41.0,355.25,,23.77,0.0,
2023-03-17 10:00:00,2023-03-17 11:00:00,60.5,155.5,3.13,32.7,19.9,19.1,0.7,0.73,38.52,0.2,1.2,0.2,0.3,0.17,35.5,1.0,141.75,436.75,,24.5,0.0,
2023-03-17 11:00:00,2023-03-17 12:00:00,55.5,149.0,3.08,28.28,17.57,19.77,0.7,0.64,35.73,0.2,1.12,0.2,0.3,0.2,33.25,1.27,46.0,484.25,,29.68,0.0,
2023-03-17 12:00:00,2023-03-17 13:00:00,50.25,132.5,4.97,39.77,25.15,18.7,0.7,0.51,29.73,0.1,0.92,0.2,0.27,0.15,32.0,1.4,31.25,423.75,,30.23,0.0,
2023-03-17 13:00:00,2023-03-17 14:00:00,53.25,136.75,2.9,26.62,16.52,18.7,0.35,0.33,39.82,0.1,0.92,0.15,0.22,0.1,29.0,1.15,135.0,326.0,,30.6,0.0,
2023-03-17 14:00:00,2023-03-17 15:00:00,37.0,99.0,1.62,21.5,12.77,20.18,0.57,0.43,42.5,0.1,0.82,0.12,0.2,0.1,28.0,1.2,58.75,344.75,,30.73,0.0,
2023-03-17 15:00:00,2023-03-17 16:00:00,33.5,88.25,0.8,20.43,11.52,20.05,0.6,0.47,46.65,0.1,0.8,0.1,0.2,0.15,29.75,1.12,114.75,220.5,,30.5,0.0,
2023-03-17 16:00:00,2023-03-17 17:00:00,34.75,82.75,1.42,32.9,18.68,19.58,0.65,0.6,33.58,0.1,0.77,0.1,0.2,0.2,31.75,1.02,139.25,151.75,,28.55,0.0,
2023-03-17 17:00:00,2023-03-17 18:00:00,38.75,109.0,1.52,29.2,16.73,19.12,0.6,0.48,25.88,0.1,0.95,0.17,0.28,0.2,32.75,0.85,253.5,140.0,,26.45,0.0,
