From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3)
2021-05-03 06:00:00,2021-05-03 07:00:00,141.5,291.5,61.72,27.38,42.72,2.41,13.7,0.7
2021-05-03 07:00:00,2021-05-03 08:00:00,111.75,344.25,21.85,27.15,36.38,2.17,45.65,0.7
2021-05-03 08:00:00,2021-05-03 09:00:00,28.5,251.75,15.02,25.98,36.15,2.09,57.7,0.7
2021-05-03 09:00:00,2021-05-03 10:00:00,33.25,83.5,11.43,25.53,44.08,2.01,71.23,0.7
2021-05-03 10:00:00,2021-05-03 11:00:00,30.0,90.0,9.33,24.77,42.67,1.01,73.95,0.62
2021-05-03 11:00:00,2021-05-03 12:00:00,33.0,93.75,17.17,26.0,47.25,0.86,59.02,0.6
2021-05-03 12:00:00,2021-05-03 13:00:00,66.5,185.0,19.42,27.1,42.42,0.84,69.98,0.6
2021-05-03 13:00:00,2021-05-03 14:00:00,40.5,317.0,9.98,24.8,27.47,0.71,80.97,0.6
2021-05-03 14:00:00,2021-05-03 15:00:00,66.0,317.0,7.43,26.2,20.87,0.63,80.8,0.6
2021-05-03 15:00:00,2021-05-03 16:00:00,85.5,116.0,27.7,27.15,70.65,0.64,68.73,0.6
2021-05-03 16:00:00,2021-05-03 17:00:00,64.5,144.25,19.93,27.32,38.68,0.77,80.7,0.6
2021-05-03 17:00:00,2021-05-03 18:00:00,56.5,220.75,19.48,22.38,43.8,1.13,60.25,0.6
2021-05-03 18:00:00,2021-05-03 19:00:00,66.75,182.0,35.67,22.57,60.43,1.19,44.35,0.6
2021-05-03 19:00:00,2021-05-03 20:00:00,44.0,200.25,13.6,21.7,28.67,1.07,55.67,0.6
2021-05-03 20:00:00,2021-05-03 21:00:00,33.75,113.5,13.78,23.67,29.27,1.15,50.68,0.6
2021-05-03 21:00:00,2021-05-03 22:00:00,39.0,40.0,34.08,25.03,31.53,1.17,31.85,0.6
2021-05-03 22:00:00,2021-05-03 23:00:00,63.0,112.0,37.35,26.55,34.5,1.2,29.85,0.6
2021-05-03 23:00:00,2021-05-04 00:00:00,65.25,113.0,37.0,26.12,32.73,1.48,24.97,0.6
2021-05-04 00:00:00,2021-05-04 01:00:00,79.25,119.5,50.45,25.8,34.2,1.43,14.98,0.6
2021-05-04 01:00:00,2021-05-04 02:00:00,96.5,146.5,35.1,24.3,33.12,1.45,22.27,0.6
2021-05-04 02:00:00,2021-05-04 03:00:00,75.5,177.75,23.75,23.62,31.4,1.52,33.3,0.6
2021-05-04 03:00:00,2021-05-04 04:00:00,53.5,109.5,18.33,22.8,29.62,1.44,29.77,0.6
2021-05-04 04:00:00,2021-05-04 05:00:00,54.75,65.5,20.35,23.75,27.7,1.47,23.77,0.6
2021-05-04 05:00:00,2021-05-04 06:00:00,54.0,55.0,44.27,25.95,34.23,1.65,9.72,0.6
2021-05-04 06:00:00,2021-05-04 07:00:00,121.0,212.0,46.88,27.02,36.6,1.64,14.28,0.6
2021-05-04 07:00:00,2021-05-04 08:00:00,110.0,218.5,21.0,27.25,35.6,1.6,38.38,0.6
2021-05-04 08:00:00,2021-05-04 09:00:00,71.5,220.25,14.68,25.77,29.98,1.38,49.1,0.6
2021-05-04 09:00:00,2021-05-04 10:00:00,58.5,145.5,13.12,26.27,25.43,1.14,56.6,0.6
2021-05-04 10:00:00,2021-05-04 11:00:00,61.75,77.5,10.72,25.4,25.67,1.1,63.48,0.6
2021-05-04 11:00:00,2021-05-04 12:00:00,43.75,68.5,8.8,24.67,23.83,0.83,68.12,0.6
2021-05-04 12:00:00,2021-05-04 13:00:00,58.75,73.0,35.75,23.85,73.47,0.82,60.12,0.6
2021-05-04 13:00:00,2021-05-04 14:00:00,70.0,76.25,75.08,21.68,177.95,0.78,37.1,0.6
2021-05-04 14:00:00,2021-05-04 15:00:00,77.5,105.25,87.2,29.8,191.8,0.74,36.92,0.6
2021-05-04 15:00:00,2021-05-04 16:00:00,89.25,163.0,47.2,30.08,92.73,0.74,54.52,0.6
2021-05-04 16:00:00,2021-05-04 17:00:00,59.0,158.75,35.8,26.88,89.2,0.71,58.17,0.6
2021-05-04 17:00:00,2021-05-04 18:00:00,61.5,137.75,25.77,22.57,61.13,1.24,60.3,0.6
2021-05-04 18:00:00,2021-05-04 19:00:00,65.25,117.0,32.3,21.98,50.62,1.34,47.5,0.6
2021-05-04 19:00:00,2021-05-04 20:00:00,118.75,150.75,49.0,24.6,54.8,1.54,28.9,0.6
2021-05-04 20:00:00,2021-05-04 21:00:00,151.0,257.75,59.05,28.7,55.7,1.76,17.1,0.6
2021-05-04 21:00:00,2021-05-04 22:00:00,130.5,370.5,56.75,29.05,51.35,1.79,17.57,0.65
2021-05-04 22:00:00,2021-05-04 23:00:00,60.5,292.5,42.1,30.45,48.83,1.75,27.98,0.7
2021-05-04 23:00:00,2021-05-05 00:00:00,33.25,154.5,35.03,29.55,44.8,1.71,30.95,0.7
2021-05-05 00:00:00,2021-05-05 01:00:00,33.0,104.0,61.95,27.95,40.2,1.92,15.02,0.7
2021-05-05 01:00:00,2021-05-05 02:00:00,44.75,121.75,59.83,25.45,39.73,1.78,18.2,0.7
2021-05-05 02:00:00,2021-05-05 03:00:00,31.0,167.5,41.33,24.83,37.03,1.73,26.55,0.7
2021-05-05 03:00:00,2021-05-05 04:00:00,19.25,104.25,31.0,25.38,34.57,1.69,24.93,0.62
2021-05-05 04:00:00,2021-05-05 05:00:00,23.5,63.0,44.25,26.4,34.3,1.69,14.67,0.65
2021-05-05 05:00:00,2021-05-05 06:00:00,43.75,75.75,65.6,26.25,35.88,1.79,8.53,0.65
2021-05-05 06:00:00,2021-05-05 07:00:00,58.25,150.5,27.93,27.3,40.65,1.71,32.12,0.67
2021-05-05 07:00:00,2021-05-05 08:00:00,18.5,227.25,16.4,27.95,27.05,1.6,34.62,0.67
2021-05-05 08:00:00,2021-05-05 09:00:00,28.75,109.25,12.9,27.17,24.85,1.52,37.63,0.62
2021-05-05 09:00:00,2021-05-05 10:00:00,17.5,42.5,13.7,27.6,21.88,1.52,32.23,0.6
2021-05-05 10:00:00,2021-05-05 11:00:00,13.0,20.0,8.9,25.35,23.87,1.11,40.65,0.6
2021-05-05 11:00:00,2021-05-05 12:00:00,52.0,78.0,9.2,24.0,42.85,0.73,46.95,0.6
2021-05-05 12:00:00,2021-05-05 13:00:00,52.0,72.25,12.5,20.17,50.53,0.65,54.47,0.6
2021-05-05 13:00:00,2021-05-05 14:00:00,53.5,74.5,5.3,20.8,24.75,0.68,67.6,0.6
2021-05-05 14:00:00,2021-05-05 15:00:00,57.25,116.75,4.62,23.98,21.62,0.65,68.45,0.6
2021-05-05 15:00:00,2021-05-05 16:00:00,50.25,70.75,5.45,26.92,18.4,0.67,64.55,0.6
2021-05-05 16:00:00,2021-05-05 17:00:00,49.0,89.5,12.25,27.27,18.8,0.73,54.65,0.6
2021-05-05 17:00:00,2021-05-05 18:00:00,77.75,188.0,16.75,24.25,35.48,1.05,58.9,0.6
2021-05-05 18:00:00,2021-05-05 19:00:00,39.5,334.5,10.75,24.3,26.0,1.04,59.23,0.6
2021-05-05 19:00:00,2021-05-05 20:00:00,17.0,146.5,12.4,25.17,32.25,1.05,53.4,0.6
2021-05-05 20:00:00,2021-05-05 21:00:00,22.5,78.75,9.4,24.25,25.0,1.03,53.83,0.6
2021-05-05 21:00:00,2021-05-05 22:00:00,40.25,96.0,17.6,24.2,25.15,1.08,40.25,0.6
2021-05-05 22:00:00,2021-05-05 23:00:00,44.0,89.5,17.5,25.8,26.38,1.1,40.65,0.6
2021-05-05 23:00:00,2021-05-06 00:00:00,49.5,80.75,54.98,25.75,24.9,1.17,15.38,0.6
2021-05-06 00:00:00,2021-05-06 01:00:00,66.0,113.0,43.47,26.18,25.45,0.74,21.38,0.6
2021-05-06 01:00:00,2021-05-06 02:00:00,,,40.6,25.42,23.98,0.69,22.02,0.6
2021-05-06 02:00:00,2021-05-06 03:00:00,,,11.72,23.3,25.3,0.67,46.08,0.6
2021-05-06 03:00:00,2021-05-06 04:00:00,,,9.35,23.18,27.38,0.65,45.72,0.6
2021-05-06 04:00:00,2021-05-06 05:00:00,46.0,53.0,17.42,23.08,28.18,0.66,33.52,0.6
2021-05-06 05:00:00,2021-05-06 06:00:00,46.0,53.0,46.6,24.88,29.02,0.71,16.32,0.6
2021-05-06 06:00:00,2021-05-06 07:00:00,420.0,643.0,61.52,32.55,61.98,1.08,12.12,0.6
2021-05-06 07:00:00,2021-05-06 08:00:00,331.0,643.0,18.57,27.18,54.05,0.85,39.38,0.65
2021-05-06 08:00:00,2021-05-06 09:00:00,65.5,508.5,13.5,26.77,45.05,0.78,53.83,0.62
2021-05-06 09:00:00,2021-05-06 10:00:00,72.5,101.75,8.9,24.73,41.9,0.72,56.0,0.6
2021-05-06 10:00:00,2021-05-06 11:00:00,80.0,92.0,7.15,22.85,39.23,0.93,63.07,0.6
2021-05-06 11:00:00,2021-05-06 12:00:00,66.0,103.0,7.33,23.03,35.7,0.66,66.72,0.6
2021-05-06 12:00:00,2021-05-06 13:00:00,66.0,95.75,6.8,24.0,31.88,0.7,69.6,0.6
2021-05-06 13:00:00,2021-05-06 14:00:00,65.25,72.5,8.67,20.5,33.28,0.57,65.95,0.6
2021-05-06 14:00:00,2021-05-06 15:00:00,68.25,113.25,29.27,21.55,58.7,0.6,45.33,0.6
2021-05-06 15:00:00,2021-05-06 16:00:00,82.5,207.75,30.75,27.73,56.67,1.22,38.17,0.6
2021-05-06 16:00:00,2021-05-06 17:00:00,73.5,89.25,30.97,28.12,50.12,1.37,37.2,0.6
2021-05-06 17:00:00,2021-05-06 18:00:00,51.25,100.0,12.97,23.4,31.42,1.37,41.73,0.6
2021-05-06 18:00:00,2021-05-06 19:00:00,27.5,74.75,24.27,23.23,28.1,1.42,28.65,0.6
2021-05-06 19:00:00,2021-05-06 20:00:00,34.25,49.0,20.35,23.4,27.68,1.42,26.45,0.6
2021-05-06 20:00:00,2021-05-06 21:00:00,34.25,60.0,29.5,23.4,27.42,1.52,18.45,0.6
2021-05-06 21:00:00,2021-05-06 22:00:00,40.5,50.25,36.72,23.67,26.52,1.47,15.35,0.6
2021-05-06 22:00:00,2021-05-06 23:00:00,37.5,54.5,30.93,22.85,27.15,1.48,17.38,0.6
2021-05-06 23:00:00,2021-05-07 00:00:00,31.25,47.0,32.03,23.35,26.37,1.5,15.82,0.6
2021-05-07 00:00:00,2021-05-07 01:00:00,31.0,47.25,40.35,23.55,29.62,1.12,10.72,0.6
2021-05-07 01:00:00,2021-05-07 02:00:00,40.75,65.0,32.8,23.23,30.55,1.04,16.28,0.6
2021-05-07 02:00:00,2021-05-07 03:00:00,24.5,100.75,25.83,23.3,30.8,1.01,16.03,0.6
2021-05-07 03:00:00,2021-05-07 04:00:00,25.0,51.75,29.9,23.17,30.98,0.91,14.85,0.6
2021-05-07 04:00:00,2021-05-07 05:00:00,31.5,47.5,26.83,23.9,30.6,0.99,14.35,0.6
2021-05-07 05:00:00,2021-05-07 06:00:00,37.25,70.5,39.25,25.15,30.23,0.98,11.07,0.6
2021-05-07 06:00:00,2021-05-07 07:00:00,50.0,90.0,35.0,26.55,34.75,1.07,14.3,0.6
2021-05-07 07:00:00,2021-05-07 08:00:00,91.0,160.0,31.8,27.67,37.45,1.14,24.12,0.6
2021-05-07 08:00:00,2021-05-07 09:00:00,95.5,157.25,75.98,31.2,52.23,1.48,17.6,0.62
2021-05-07 09:00:00,2021-05-07 10:00:00,100.0,159.0,52.08,32.95,55.12,1.38,24.73,0.7
2021-05-07 10:00:00,2021-05-07 11:00:00,70.0,173.5,46.27,30.93,74.63,1.0,31.23,0.7
2021-05-07 11:00:00,2021-05-07 12:00:00,56.0,124.75,16.07,29.8,36.6,0.65,52.62,0.67
2021-05-07 12:00:00,2021-05-07 13:00:00,39.5,102.75,23.75,39.57,33.25,0.64,55.07,0.6
2021-05-07 13:00:00,2021-05-07 14:00:00,35.0,58.5,20.6,34.2,39.23,0.74,58.35,0.6
2021-05-07 14:00:00,2021-05-07 15:00:00,37.5,63.0,36.27,36.12,78.22,0.69,54.38,0.6
2021-05-07 15:00:00,2021-05-07 16:00:00,51.25,67.0,25.5,46.42,36.83,0.68,41.58,0.6
2021-05-07 16:00:00,2021-05-07 17:00:00,59.75,124.25,30.38,47.83,32.75,0.64,34.8,0.6
2021-05-07 17:00:00,2021-05-07 18:00:00,26.75,209.0,27.43,40.55,38.03,0.56,34.83,0.6
2021-05-07 18:00:00,2021-05-07 19:00:00,22.25,50.75,29.6,36.73,31.82,0.6,34.02,0.6
2021-05-07 19:00:00,2021-05-07 20:00:00,32.25,37.25,31.95,36.67,30.27,0.68,29.45,0.6
2021-05-07 20:00:00,2021-05-07 21:00:00,42.0,44.0,57.6,36.8,28.98,0.81,17.85,0.6
2021-05-07 21:00:00,2021-05-07 22:00:00,57.0,70.0,77.22,40.98,29.1,0.98,12.1,0.6
2021-05-07 22:00:00,2021-05-07 23:00:00,52.75,70.0,77.95,37.97,28.05,0.95,11.4,0.6
2021-05-07 23:00:00,2021-05-08 00:00:00,40.0,69.5,77.58,39.7,26.33,1.04,9.05,0.6
2021-05-08 00:00:00,2021-05-08 01:00:00,39.25,69.0,66.8,40.77,23.88,1.32,11.75,0.6
2021-05-08 01:00:00,2021-05-08 02:00:00,35.0,71.25,38.52,38.55,20.98,1.17,19.4,0.6
2021-05-08 02:00:00,2021-05-08 03:00:00,26.75,63.0,19.08,36.1,19.57,1.11,25.73,0.6
2021-05-08 03:00:00,2021-05-08 04:00:00,21.5,41.0,27.83,35.48,19.82,1.06,15.23,0.6
2021-05-08 04:00:00,2021-05-08 05:00:00,26.0,29.0,35.48,34.67,20.88,1.05,13.75,0.6
2021-05-08 05:00:00,2021-05-08 06:00:00,,,57.42,39.3,22.55,1.18,9.75,0.6
2021-05-08 06:00:00,2021-05-08 07:00:00,,,69.05,48.35,45.03,1.33,11.38,0.6
2021-05-08 07:00:00,2021-05-08 08:00:00,119.25,268.75,29.4,43.17,38.8,1.04,32.55,0.62
2021-05-08 08:00:00,2021-05-08 09:00:00,51.75,253.25,20.1,46.55,35.38,1.06,35.97,0.6
2021-05-08 09:00:00,2021-05-08 10:00:00,44.25,69.75,21.32,48.2,30.58,1.05,44.8,0.6
2021-05-08 10:00:00,2021-05-08 11:00:00,40.25,56.5,16.6,43.0,27.3,0.95,50.23,0.6
2021-05-08 11:00:00,2021-05-08 12:00:00,36.5,51.75,16.4,44.0,17.05,0.75,58.85,0.6
2021-05-08 12:00:00,2021-05-08 13:00:00,38.25,48.75,16.4,41.5,20.73,0.85,65.6,0.6
2021-05-08 13:00:00,2021-05-08 14:00:00,32.0,69.0,15.95,35.5,22.05,0.92,70.42,0.6
2021-05-08 14:00:00,2021-05-08 15:00:00,40.75,67.25,18.15,39.7,19.3,0.89,71.8,0.6
2021-05-08 15:00:00,2021-05-08 16:00:00,52.25,69.25,43.8,42.45,54.05,0.94,57.98,0.6
2021-05-08 16:00:00,2021-05-08 17:00:00,63.5,101.25,45.03,43.55,50.12,1.01,66.2,0.6
2021-05-08 17:00:00,2021-05-08 18:00:00,68.25,139.0,33.72,36.58,35.52,1.0,58.6,0.6
2021-05-08 18:00:00,2021-05-08 19:00:00,69.0,160.0,49.63,33.0,30.4,1.09,36.77,0.6
2021-05-08 19:00:00,2021-05-08 20:00:00,58.0,232.0,34.85,32.02,25.4,1.05,47.38,0.6
2021-05-08 20:00:00,2021-05-08 21:00:00,53.25,208.0,28.27,32.65,26.15,0.97,48.75,0.6
2021-05-08 21:00:00,2021-05-08 22:00:00,38.25,136.0,24.12,34.2,40.12,0.93,49.58,0.6
2021-05-08 22:00:00,2021-05-08 23:00:00,34.5,118.75,21.1,34.8,30.2,0.91,46.73,0.6
2021-05-08 23:00:00,2021-05-09 00:00:00,31.25,63.0,46.38,36.25,37.4,0.9,25.78,0.6
2021-05-09 00:00:00,2021-05-09 01:00:00,35.75,53.75,53.6,37.75,39.77,0.75,20.32,0.6
2021-05-09 01:00:00,2021-05-09 02:00:00,37.75,61.25,25.52,35.48,38.73,0.74,27.52,0.6
2021-05-09 02:00:00,2021-05-09 03:00:00,35.75,55.5,29.75,34.67,35.75,0.74,21.45,0.6
2021-05-09 03:00:00,2021-05-09 04:00:00,33.25,48.0,38.73,33.88,33.8,0.77,14.85,0.6
2021-05-09 04:00:00,2021-05-09 05:00:00,39.75,57.0,42.95,34.42,35.28,0.84,11.28,0.6
2021-05-09 05:00:00,2021-05-09 06:00:00,48.0,57.0,65.1,35.67,36.1,0.94,6.57,0.6
2021-05-09 06:00:00,2021-05-09 07:00:00,74.0,169.0,65.85,34.7,35.88,0.96,7.12,0.6
2021-05-09 07:00:00,2021-05-09 08:00:00,84.0,164.0,81.53,37.25,65.17,1.13,9.3,0.62
2021-05-09 08:00:00,2021-05-09 09:00:00,97.25,161.75,44.53,37.95,65.55,0.93,23.67,0.65
2021-05-09 09:00:00,2021-05-09 10:00:00,49.75,173.0,56.05,39.83,129.7,0.92,23.23,0.6
2021-05-09 10:00:00,2021-05-09 11:00:00,53.0,98.25,43.67,37.68,91.5,0.88,37.47,0.6
2021-05-09 11:00:00,2021-05-09 12:00:00,41.25,103.25,62.2,36.63,157.75,0.8,35.62,0.6
2021-05-09 12:00:00,2021-05-09 13:00:00,52.25,62.0,,,137.1,0.95,37.7,0.6
2021-05-09 13:00:00,2021-05-09 14:00:00,57.0,68.0,,,170.45,0.93,31.48,0.6
2021-05-09 14:00:00,2021-05-09 15:00:00,57.5,88.0,44.7,47.38,77.62,0.85,64.75,0.6
2021-05-09 15:00:00,2021-05-09 16:00:00,47.25,87.25,44.52,57.7,42.55,0.8,71.22,0.6
2021-05-09 16:00:00,2021-05-09 17:00:00,39.0,64.25,40.23,60.43,33.5,0.79,65.8,0.6
2021-05-09 17:00:00,2021-05-09 18:00:00,50.75,64.0,39.12,56.48,36.57,0.86,42.2,0.6
2021-05-09 18:00:00,2021-05-09 19:00:00,86.0,88.0,42.67,55.35,54.38,1.22,16.6,0.6
2021-05-09 19:00:00,2021-05-09 20:00:00,38.0,447.0,44.8,59.9,26.73,0.97,54.08,0.62
2021-05-09 20:00:00,2021-05-09 21:00:00,34.5,361.75,45.42,60.1,23.55,0.88,49.95,0.6
2021-05-09 21:00:00,2021-05-09 22:00:00,26.0,106.0,40.77,63.25,23.25,0.89,38.4,0.6
2021-05-09 22:00:00,2021-05-09 23:00:00,30.75,89.0,36.77,64.07,23.05,0.85,35.93,0.6
2021-05-09 23:00:00,2021-05-10 00:00:00,26.5,38.5,34.77,64.28,20.23,0.84,28.2,0.6
2021-05-10 00:00:00,2021-05-10 01:00:00,25.5,42.75,32.02,64.08,20.75,0.97,18.68,0.6
2021-05-10 01:00:00,2021-05-10 02:00:00,27.5,48.75,36.92,63.82,21.45,1.02,13.38,0.6
2021-05-10 02:00:00,2021-05-10 03:00:00,29.25,44.25,40.28,62.85,22.9,1.02,12.28,0.6
2021-05-10 03:00:00,2021-05-10 04:00:00,27.0,52.0,39.62,62.42,21.25,0.94,17.68,0.6
2021-05-10 04:00:00,2021-05-10 05:00:00,20.75,55.0,38.62,64.75,20.6,0.93,11.38,0.6
2021-05-10 05:00:00,2021-05-10 06:00:00,35.25,55.0,37.88,72.57,22.38,1.02,8.07,0.6
2021-05-10 06:00:00,2021-05-10 07:00:00,54.0,55.0,39.33,72.6,32.05,1.12,10.85,0.6
2021-05-10 07:00:00,2021-05-10 08:00:00,62.0,265.0,41.58,70.42,27.75,1.06,30.27,0.6
2021-05-10 08:00:00,2021-05-10 09:00:00,59.0,224.5,44.92,71.92,22.23,0.99,40.63,0.6
2021-05-10 09:00:00,2021-05-10 10:00:00,46.0,94.5,45.58,74.0,23.07,0.96,40.57,0.62
2021-05-10 10:00:00,2021-05-10 11:00:00,34.5,65.5,41.75,80.17,27.47,1.05,45.7,0.6
2021-05-10 11:00:00,2021-05-10 12:00:00,35.25,53.0,42.07,76.27,33.65,0.79,54.5,0.6
2021-05-10 12:00:00,2021-05-10 13:00:00,31.75,47.0,30.55,65.67,29.18,0.77,59.27,0.6
2021-05-10 13:00:00,2021-05-10 14:00:00,27.75,47.75,30.02,71.9,26.83,0.7,60.2,0.6
2021-05-10 14:00:00,2021-05-10 15:00:00,28.0,47.5,27.7,77.33,29.6,0.64,66.53,0.6
2021-05-10 15:00:00,2021-05-10 16:00:00,30.0,42.0,13.15,74.2,35.25,0.57,80.85,0.6
2021-05-10 16:00:00,2021-05-10 17:00:00,28.75,46.0,20.7,77.5,39.08,0.53,62.55,0.6
2021-05-10 17:00:00,2021-05-10 18:00:00,34.0,40.0,32.62,69.0,62.47,0.67,45.8,0.6
2021-05-10 18:00:00,2021-05-10 19:00:00,81.0,90.0,40.83,60.07,60.45,0.79,33.9,0.6
2021-05-10 19:00:00,2021-05-10 20:00:00,64.75,105.5,47.9,62.55,35.25,0.71,49.48,0.6
2021-05-10 20:00:00,2021-05-10 21:00:00,17.0,152.0,53.95,60.05,34.3,0.69,44.7,0.6
2021-05-10 21:00:00,2021-05-10 22:00:00,19.75,125.0,52.08,64.93,31.77,0.71,40.35,0.6
2021-05-10 22:00:00,2021-05-10 23:00:00,20.75,42.75,49.53,65.95,31.9,0.75,39.25,0.6
2021-05-10 23:00:00,2021-05-11 00:00:00,27.0,38.25,48.73,64.67,39.23,0.77,29.4,0.6
2021-05-11 00:00:00,2021-05-11 01:00:00,30.5,40.75,49.17,65.1,31.57,1.05,24.97,0.6
2021-05-11 01:00:00,2021-05-11 02:00:00,31.5,57.25,50.08,65.05,31.1,1.06,14.75,0.6
2021-05-11 02:00:00,2021-05-11 03:00:00,31.25,66.5,51.05,63.0,36.73,1.11,20.38,0.6
2021-05-11 03:00:00,2021-05-11 04:00:00,28.75,73.5,51.73,61.72,29.33,0.98,50.55,0.6
2021-05-11 04:00:00,2021-05-11 05:00:00,10.0,72.0,50.47,59.13,27.27,1.03,47.03,0.6
2021-05-11 05:00:00,2021-05-11 06:00:00,,,,,,,,
2021-05-11 06:00:00,2021-05-11 07:00:00,,,39.0,70.75,26.4,0.93,48.4,0.6
2021-05-11 07:00:00,2021-05-11 08:00:00,10.0,14.0,37.2,66.23,28.87,1.0,37.23,0.6
2021-05-11 08:00:00,2021-05-11 09:00:00,21.0,46.0,37.8,65.07,26.6,0.94,41.4,0.6
2021-05-11 09:00:00,2021-05-11 10:00:00,21.0,46.0,38.25,69.47,26.15,0.95,44.03,0.6
2021-05-11 10:00:00,2021-05-11 11:00:00,23.0,35.0,37.67,74.57,31.43,0.95,49.45,0.6
2021-05-11 11:00:00,2021-05-11 12:00:00,23.75,35.25,38.38,69.18,24.75,0.67,57.3,0.6
2021-05-11 12:00:00,2021-05-11 13:00:00,27.0,36.0,26.88,60.98,26.68,0.61,64.0,0.6
2021-05-11 13:00:00,2021-05-11 14:00:00,28.25,37.5,27.05,65.47,34.08,0.62,61.4,0.6
2021-05-11 14:00:00,2021-05-11 15:00:00,22.0,46.0,31.92,66.65,26.8,0.54,57.45,0.6
2021-05-11 15:00:00,2021-05-11 16:00:00,22.75,55.5,33.35,58.72,32.38,0.51,62.7,0.6
2021-05-11 16:00:00,2021-05-11 17:00:00,36.75,54.5,32.67,53.95,59.38,0.56,62.5,0.6
2021-05-11 17:00:00,2021-05-11 18:00:00,43.25,80.25,34.78,57.88,41.92,0.93,54.85,0.6
2021-05-11 18:00:00,2021-05-11 19:00:00,38.0,99.0,39.0,60.0,40.17,1.11,29.35,0.6
2021-05-11 19:00:00,2021-05-11 20:00:00,153.0,168.0,43.52,64.62,47.15,1.26,16.9,0.6
2021-05-11 20:00:00,2021-05-11 21:00:00,140.75,168.0,51.35,62.1,43.92,1.29,8.52,0.6
2021-05-11 21:00:00,2021-05-11 22:00:00,106.0,185.25,55.65,60.4,,1.51,11.8,0.6
2021-05-11 22:00:00,2021-05-11 23:00:00,103.75,240.75,56.2,60.4,,1.54,12.18,0.62
2021-05-11 23:00:00,2021-05-12 00:00:00,76.75,228.5,53.25,58.4,,1.58,9.88,0.6
2021-05-12 00:00:00,2021-05-12 01:00:00,61.0,165.0,51.8,56.75,,1.35,24.62,0.6
2021-05-12 01:00:00,2021-05-12 02:00:00,33.5,152.75,48.85,56.97,,1.28,31.62,0.6
2021-05-12 02:00:00,2021-05-12 03:00:00,32.25,52.5,48.77,56.88,,1.22,24.77,0.6
2021-05-12 03:00:00,2021-05-12 04:00:00,35.75,51.0,46.45,62.88,,1.18,16.85,0.6
2021-05-12 04:00:00,2021-05-12 05:00:00,49.25,62.5,48.4,60.5,,1.22,11.4,0.6
2021-05-12 05:00:00,2021-05-12 06:00:00,68.25,108.0,50.55,59.27,,1.38,14.22,0.6
2021-05-12 06:00:00,2021-05-12 07:00:00,78.25,138.75,51.52,60.03,,1.43,20.67,0.6
2021-05-12 07:00:00,2021-05-12 08:00:00,65.0,130.0,50.6,60.9,,1.19,37.32,0.65
2021-05-12 08:00:00,2021-05-12 09:00:00,21.0,104.75,47.83,56.4,15.7,1.06,44.23,0.62
2021-05-12 09:00:00,2021-05-12 10:00:00,16.25,42.0,38.65,58.32,14.0,1.01,46.37,0.6
2021-05-12 10:00:00,2021-05-12 11:00:00,19.5,26.5,31.02,62.42,15.1,1.17,42.05,0.6
2021-05-12 11:00:00,2021-05-12 12:00:00,17.75,25.0,21.88,74.22,30.2,0.8,46.48,0.6
2021-05-12 12:00:00,2021-05-12 13:00:00,16.0,26.5,23.02,81.08,16.55,0.76,47.5,0.6
2021-05-12 13:00:00,2021-05-12 14:00:00,15.25,29.0,26.62,83.2,16.7,0.76,51.0,0.6
2021-05-12 14:00:00,2021-05-12 15:00:00,24.5,26.0,30.88,85.03,17.17,0.78,51.15,0.6
2021-05-12 15:00:00,2021-05-12 16:00:00,30.0,36.25,31.93,78.8,13.03,0.8,51.52,0.6
2021-05-12 16:00:00,2021-05-12 17:00:00,26.5,42.5,32.38,65.33,18.2,0.82,52.92,0.6
2021-05-12 17:00:00,2021-05-12 18:00:00,34.25,50.75,33.12,67.17,28.32,0.82,54.85,0.6
2021-05-12 18:00:00,2021-05-12 19:00:00,42.0,56.25,37.1,67.8,29.88,0.86,49.67,0.6
2021-05-12 19:00:00,2021-05-12 20:00:00,60.0,65.25,41.33,71.35,26.4,0.88,47.6,0.6
2021-05-12 20:00:00,2021-05-12 21:00:00,50.75,81.0,45.5,73.47,27.4,0.91,41.98,0.6
2021-05-12 21:00:00,2021-05-12 22:00:00,49.75,132.0,44.85,72.05,28.32,0.99,31.35,0.6
2021-05-12 22:00:00,2021-05-12 23:00:00,52.5,122.0,45.9,72.95,32.7,1.08,22.45,0.6
2021-05-12 23:00:00,2021-05-13 00:00:00,58.75,125.25,48.72,68.75,31.77,1.06,34.9,0.6
2021-05-13 00:00:00,2021-05-13 01:00:00,45.5,132.75,50.6,64.95,31.27,1.06,29.9,0.6
2021-05-13 01:00:00,2021-05-13 02:00:00,46.0,96.25,51.0,66.17,63.6,0.99,26.15,0.6
2021-05-13 02:00:00,2021-05-13 03:00:00,48.25,88.0,53.17,66.75,50.62,0.95,30.1,0.6
2021-05-13 03:00:00,2021-05-13 04:00:00,35.5,78.5,49.2,70.8,41.85,0.92,31.95,0.6
2021-05-13 04:00:00,2021-05-13 05:00:00,31.0,50.0,47.77,69.1,35.48,0.95,20.93,0.6
2021-05-13 05:00:00,2021-05-13 06:00:00,42.0,58.0,46.38,66.42,42.17,0.94,19.95,0.6
2021-05-13 06:00:00,2021-05-13 07:00:00,40.25,58.75,47.3,65.15,42.83,0.91,24.67,0.6
