From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (),Benzene (ug/m3),Toluene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2019-07-07 13:00:00,2019-07-07 14:00:00,23.75,,2.5,7.47,5.98,6.17,3.64,7.7,0.9,0.9,53.25,0.1,209.75,404.25,740.0,-0.05,36.6,0.0
2019-07-07 14:00:00,2019-07-07 15:00:00,24.67,,4.67,14.13,11.33,6.67,,5.2,0.9,0.9,60.0,0.1,235.0,78.67,740.0,-0.3,35.07,1.33
2019-07-07 15:00:00,2019-07-07 16:00:00,28.0,,12.8,23.7,23.0,6.0,,,0.9,0.9,66.0,0.1,256.0,51.0,740.0,-0.2,33.2,0.0
2019-07-07 16:00:00,2019-07-07 17:00:00,25.33,,7.83,23.57,18.9,,0.11,4.87,0.9,0.9,71.33,0.1,111.0,11.33,740.0,-0.2,32.37,0.0
2019-07-07 17:00:00,2019-07-07 18:00:00,13.0,,3.75,19.75,13.57,,,5.6,0.9,0.9,71.75,0.1,111.0,24.25,740.0,-0.15,32.3,0.0
2019-07-07 18:00:00,2019-07-07 19:00:00,12.5,,15.97,33.85,27.07,8.27,0.36,4.28,0.9,0.9,71.25,0.1,111.0,27.75,740.0,-0.2,32.33,0.0
2019-07-07 19:00:00,2019-07-07 20:00:00,26.0,,19.17,48.2,41.2,8.67,4.83,3.63,0.9,0.9,70.0,0.1,111.0,14.0,740.0,-0.2,32.57,0.0
2019-07-07 20:00:00,2019-07-07 21:00:00,48.0,,31.87,54.73,55.07,9.0,1.76,3.2,0.9,0.9,69.0,0.1,111.0,11.0,740.67,-0.2,32.87,0.0
2019-07-07 21:00:00,2019-07-07 22:00:00,59.75,,12.32,49.42,36.33,8.32,1.49,64.6,0.9,0.9,68.5,0.1,111.0,10.0,741.0,-0.2,32.95,0.0
2019-07-07 22:00:00,2019-07-07 23:00:00,36.5,,12.55,32.78,27.65,8.53,0.8,5.6,0.9,0.9,70.0,0.1,111.0,10.0,741.0,-0.25,32.92,0.0
2019-07-07 23:00:00,2019-07-08 00:00:00,39.5,,9.6,31.68,24.62,8.2,4.27,3.53,0.9,0.9,71.0,0.1,111.0,10.0,741.0,-0.2,32.82,0.0
2019-07-08 00:00:00,2019-07-08 01:00:00,35.0,,10.25,30.85,24.75,8.3,3.03,3.4,0.9,0.9,70.5,0.1,111.0,10.0,741.0,-0.2,32.85,0.0
2019-07-08 01:00:00,2019-07-08 02:00:00,19.75,,4.22,27.3,17.92,7.6,1.94,3.33,0.9,0.9,70.0,0.1,111.0,10.0,741.0,-0.2,32.92,0.0
2019-07-08 02:00:00,2019-07-08 03:00:00,19.67,,5.5,27.2,18.9,6.5,3.27,3.2,0.9,0.9,70.0,0.1,111.0,10.0,740.33,-0.2,32.83,0.0
2019-07-08 03:00:00,2019-07-08 04:00:00,24.67,,4.13,18.93,13.43,6.93,2.19,3.13,0.9,0.9,71.0,0.1,111.0,10.0,740.0,-0.2,32.8,0.0
2019-07-08 04:00:00,2019-07-08 05:00:00,20.0,,4.37,17.2,12.73,7.03,2.21,3.2,0.9,0.9,71.67,0.1,111.33,10.0,740.0,-0.2,32.7,0.0
2019-07-08 05:00:00,2019-07-08 06:00:00,18.5,,5.33,18.98,14.43,6.68,4.26,3.25,0.9,0.9,71.25,0.1,112.0,11.25,740.0,-0.2,32.6,0.0
2019-07-08 06:00:00,2019-07-08 07:00:00,20.5,,22.2,27.8,32.85,8.12,1.48,79.47,0.9,0.9,71.0,0.1,111.25,39.5,740.75,-0.2,32.85,0.0
2019-07-08 07:00:00,2019-07-08 08:00:00,29.25,,6.38,21.62,16.68,7.75,2.41,141.1,0.9,0.9,68.5,0.1,111.5,138.75,741.0,-0.2,33.22,0.0
2019-07-08 08:00:00,2019-07-08 09:00:00,26.25,,5.25,21.48,15.7,6.8,5.25,151.75,0.9,0.9,65.5,0.1,111.75,177.25,741.0,-0.2,33.75,0.0
2019-07-08 09:00:00,2019-07-08 10:00:00,32.25,,7.6,20.7,17.2,6.5,1.03,156.32,0.9,0.9,62.25,0.1,112.0,226.0,741.25,-0.2,34.33,0.0
2019-07-08 10:00:00,2019-07-08 11:00:00,28.5,,3.87,13.8,10.53,6.87,,154.43,0.9,0.9,60.0,0.1,112.0,248.75,741.5,-0.18,34.8,0.0
2019-07-08 11:00:00,2019-07-08 12:00:00,26.25,,4.85,22.75,16.05,7.62,,166.07,0.9,0.9,56.75,0.1,111.5,445.25,741.0,-0.23,35.67,0.0
2019-07-08 12:00:00,2019-07-08 13:00:00,38.33,,9.93,50.47,34.9,8.0,,163.17,0.9,0.9,55.33,0.1,111.0,128.67,741.0,-0.27,35.87,0.0
2019-07-08 13:00:00,2019-07-08 14:00:00,57.25,,5.65,27.8,19.38,7.1,,159.85,1.07,1.12,55.25,0.1,122.75,262.25,740.25,-0.22,36.73,0.0
2019-07-08 14:00:00,2019-07-08 15:00:00,35.67,,13.6,27.7,25.83,9.1,0.82,,1.77,1.67,53.33,0.13,82.33,160.33,740.0,-0.33,36.6,0.0
2019-07-08 15:00:00,2019-07-08 16:00:00,36.75,,7.42,18.57,15.9,9.43,2.4,3.5,2.1,1.5,53.25,0.17,206.5,90.5,740.0,-0.43,36.47,0.0
2019-07-08 16:00:00,2019-07-08 17:00:00,23.75,,22.45,33.15,35.88,7.25,0.55,3.3,2.1,1.5,53.25,0.2,241.25,94.0,740.0,-0.4,36.38,0.0
2019-07-08 17:00:00,2019-07-08 18:00:00,23.0,,23.15,35.3,37.55,7.25,4.96,5.45,2.1,1.5,55.5,0.15,85.0,60.5,740.0,-0.4,36.15,0.0
2019-07-08 18:00:00,2019-07-08 19:00:00,92.0,,8.05,14.57,14.33,7.05,3.97,52.95,1.8,1.2,70.75,0.2,236.75,79.0,740.0,-0.08,31.88,7.0
2019-07-08 19:00:00,2019-07-08 20:00:00,18.0,,11.4,24.6,22.3,8.8,,64.4,1.8,1.2,74.0,0.2,255.0,121.0,741.0,-0.2,31.3,0.0
2019-07-08 20:00:00,2019-07-08 21:00:00,86.67,,30.9,29.3,40.7,9.1,3.21,3.6,1.8,1.2,74.0,0.2,266.67,122.67,741.0,-0.2,31.37,0.0
2019-07-08 21:00:00,2019-07-08 22:00:00,37.0,,18.65,28.3,30.23,8.9,2.53,3.0,1.8,1.2,74.0,0.2,267.0,111.75,741.0,-0.2,31.5,0.0
2019-07-08 22:00:00,2019-07-08 23:00:00,99.75,,7.88,24.32,19.32,7.95,3.73,4.22,1.8,1.2,74.0,0.2,261.25,77.75,741.0,-0.2,31.65,0.0
2019-07-08 23:00:00,2019-07-09 00:00:00,96.67,,7.57,21.17,17.4,6.53,0.61,2.1,1.8,1.2,74.0,0.2,255.0,29.0,741.0,-0.2,31.73,0.0
2019-07-09 00:00:00,2019-07-09 01:00:00,73.33,,3.93,11.9,9.53,7.3,3.74,3.0,1.8,1.2,74.0,0.2,255.0,14.0,741.0,-0.2,31.6,0.0
2019-07-09 01:00:00,2019-07-09 02:00:00,49.75,,3.43,7.92,5.62,6.85,5.87,3.0,1.8,1.2,74.0,0.2,255.0,70.75,740.0,-0.2,31.7,0.0
2019-07-09 02:00:00,2019-07-09 03:00:00,19.0,,3.3,5.3,5.5,6.8,0.02,3.3,1.8,1.2,74.0,0.2,255.0,70.0,740.0,-0.2,31.6,0.0
2019-07-09 03:00:00,2019-07-09 04:00:00,,,,,,,,,,,,,,,,,,
2019-07-09 04:00:00,2019-07-09 05:00:00,,,,,,,,,,,,,,,,,,
2019-07-09 05:00:00,2019-07-09 06:00:00,,,,,,,,,,,,,,,,,,
2019-07-09 06:00:00,2019-07-09 07:00:00,,,,,,,,,,,,,,,,,,
2019-07-09 07:00:00,2019-07-09 08:00:00,,,,,,,,,,,,,,,,,,
2019-07-09 08:00:00,2019-07-09 09:00:00,,,,,,,,,,,,,,,,,,
2019-07-09 09:00:00,2019-07-09 10:00:00,,,,,,,,,,,,,,,,,,
2019-07-09 10:00:00,2019-07-09 11:00:00,,,,,,,,,,,,,,,,,,
2019-07-09 11:00:00,2019-07-09 12:00:00,,,,,,,,,,,,,,,,,,
2019-07-09 12:00:00,2019-07-09 13:00:00,,,,,,,,,,,,,,,,,,
2019-07-09 13:00:00,2019-07-09 14:00:00,,,,,,,,,,,,,,,,,,
2019-07-09 14:00:00,2019-07-09 15:00:00,,,,,,,,,,,,,,,,,,
2019-07-09 15:00:00,2019-07-09 16:00:00,,,3.9,15.8,6.7,7.5,2.15,2.4,,,74.0,0.2,279.0,148.5,740.0,-0.2,31.9,0.0
2019-07-09 16:00:00,2019-07-09 17:00:00,21.0,,6.77,16.32,14.15,5.4,5.06,2.3,1.8,1.2,74.0,0.2,279.0,100.75,740.0,-0.17,32.05,0.0
2019-07-09 17:00:00,2019-07-09 18:00:00,20.5,,5.07,17.05,13.2,4.25,2.92,2.3,1.8,1.2,74.0,0.17,251.25,82.5,740.0,-0.12,32.02,0.0
2019-07-09 18:00:00,2019-07-09 19:00:00,24.25,,4.65,28.52,18.95,5.72,1.66,2.32,1.1,0.9,74.0,0.2,204.75,50.5,740.0,-0.18,31.98,0.0
2019-07-09 19:00:00,2019-07-09 20:00:00,26.67,,9.47,33.13,25.3,6.0,5.37,3.57,1.03,0.9,73.67,0.17,184.33,98.0,741.0,-0.2,31.27,0.0
2019-07-09 20:00:00,2019-07-09 21:00:00,0.75,,12.38,27.1,24.48,7.0,5.03,3.65,0.6,0.6,74.0,0.1,228.25,109.75,741.0,-0.12,30.3,0.0
2019-07-09 21:00:00,2019-07-09 22:00:00,4.5,,5.9,19.8,15.3,7.3,1.75,3.52,0.65,0.75,74.0,0.1,208.5,112.75,741.0,-0.25,30.52,0.0
2019-07-09 22:00:00,2019-07-09 23:00:00,11.75,,5.38,13.15,11.38,6.03,0.6,3.17,0.6,0.62,74.0,0.1,116.0,53.5,741.0,-0.28,30.45,0.0
2019-07-09 23:00:00,2019-07-10 00:00:00,16.25,,5.15,25.73,17.88,6.38,5.0,3.2,0.6,0.6,74.0,0.1,111.0,66.5,741.0,0.05,30.23,0.0
2019-07-10 00:00:00,2019-07-10 01:00:00,5.0,,3.88,28.27,18.18,7.67,2.23,4.35,0.68,0.65,74.0,0.1,113.75,74.25,741.0,0.15,29.9,0.0
2019-07-10 01:00:00,2019-07-10 02:00:00,7.0,,4.28,25.45,17.0,8.35,2.66,4.48,0.75,0.67,74.0,0.1,227.0,81.0,740.0,0.1,29.75,0.0
2019-07-10 02:00:00,2019-07-10 03:00:00,19.5,,4.47,34.38,21.95,7.25,,4.28,0.65,0.6,74.0,0.1,213.25,82.5,740.0,0.0,29.85,0.0
2019-07-10 03:00:00,2019-07-10 04:00:00,7.33,,5.9,16.83,13.73,7.1,,4.53,0.6,0.6,74.0,0.1,211.33,90.67,740.0,0.03,29.9,0.0
2019-07-10 04:00:00,2019-07-10 05:00:00,16.75,,3.23,11.88,8.93,6.97,0.02,4.75,0.67,0.6,74.0,0.1,222.75,85.25,740.0,-0.05,29.7,0.0
2019-07-10 05:00:00,2019-07-10 06:00:00,24.33,,3.13,11.7,8.77,7.13,0.03,5.33,0.6,0.6,74.0,0.1,217.0,103.67,740.0,-0.17,29.93,0.0
2019-07-10 06:00:00,2019-07-10 07:00:00,27.75,,3.12,9.92,7.83,6.83,,4.7,0.7,0.6,74.0,0.1,219.0,107.25,740.0,-0.12,30.0,0.0
2019-07-10 07:00:00,2019-07-10 08:00:00,32.25,,3.97,14.38,10.88,7.2,,5.3,0.72,0.6,74.0,0.1,223.25,111.75,741.0,-0.12,30.1,0.0
2019-07-10 08:00:00,2019-07-10 09:00:00,52.25,,3.92,13.05,10.12,7.3,4.77,5.28,0.62,0.6,74.0,0.1,224.25,134.75,741.0,-0.12,30.27,0.0
2019-07-10 09:00:00,2019-07-10 10:00:00,51.0,,4.3,9.95,8.8,7.35,3.31,5.62,0.6,0.6,74.0,0.1,219.25,170.75,741.0,0.0,30.43,0.0
2019-07-10 10:00:00,2019-07-10 11:00:00,46.67,,4.85,7.85,8.15,6.7,4.71,6.43,0.6,0.6,74.0,0.1,207.0,250.0,741.0,0.13,30.6,0.0
2019-07-10 11:00:00,2019-07-10 12:00:00,14.33,,4.6,11.2,9.7,6.8,2.21,6.1,0.6,0.6,72.0,0.1,211.0,208.67,741.0,0.03,31.3,0.0
2019-07-10 12:00:00,2019-07-10 13:00:00,17.0,,4.0,9.0,8.0,6.7,3.55,3.9,0.6,0.6,68.0,0.1,209.0,215.0,741.0,0.0,31.8,0.0
2019-07-10 13:00:00,2019-07-10 14:00:00,50.75,,5.08,11.8,10.4,7.42,5.05,5.97,0.6,0.6,70.0,0.1,205.0,126.0,740.0,-0.1,31.58,0.0
2019-07-10 14:00:00,2019-07-10 15:00:00,24.67,,4.4,12.1,10.03,7.13,4.82,90.3,0.6,0.6,70.33,0.1,203.33,98.67,740.0,0.0,31.63,0.0
2019-07-10 15:00:00,2019-07-10 16:00:00,126.0,,4.85,12.75,10.75,7.45,0.21,,0.6,0.95,70.0,0.1,207.0,81.5,740.0,-0.05,31.75,0.0
2019-07-10 16:00:00,2019-07-10 17:00:00,69.0,,4.75,14.75,11.72,7.45,2.36,6.18,0.6,0.6,70.5,0.1,204.75,61.25,739.5,-0.03,31.68,0.0
2019-07-10 17:00:00,2019-07-10 18:00:00,77.5,,4.7,12.4,10.42,7.28,1.73,,0.6,0.6,70.0,0.1,211.5,26.5,739.0,-0.1,31.8,0.0
2019-07-10 18:00:00,2019-07-10 19:00:00,181.0,,4.2,12.35,9.97,7.35,3.84,15.35,0.6,0.6,70.0,0.1,207.0,6.0,739.5,-0.1,31.7,0.0
2019-07-10 19:00:00,2019-07-10 20:00:00,68.25,,5.57,15.68,12.85,7.7,3.21,18.12,0.6,0.6,70.25,0.1,204.5,6.0,740.0,-0.12,31.7,0.0
2019-07-10 20:00:00,2019-07-10 21:00:00,91.0,,19.7,18.18,25.68,8.4,2.26,4.28,0.6,0.6,71.5,0.1,210.5,6.0,740.0,-0.15,31.55,0.0
2019-07-10 21:00:00,2019-07-10 22:00:00,86.0,,20.8,18.05,26.52,8.68,2.32,4.43,0.6,0.6,73.0,0.1,221.25,6.0,740.5,-0.12,31.4,0.0
2019-07-10 22:00:00,2019-07-10 23:00:00,171.0,,12.15,22.35,21.75,7.5,,2.8,0.6,0.6,74.0,0.1,240.0,6.0,740.0,-0.1,31.3,0.0
2019-07-10 23:00:00,2019-07-11 00:00:00,41.0,,9.83,26.6,22.17,6.87,,3.5,0.6,0.6,74.0,0.1,253.67,50.67,740.0,-0.13,31.17,0.0
2019-07-11 00:00:00,2019-07-11 01:00:00,88.75,,3.9,15.28,11.32,6.53,,4.55,0.6,0.6,73.75,0.1,182.0,120.5,740.25,-0.05,30.47,5.62
2019-07-11 01:00:00,2019-07-11 02:00:00,65.75,,6.02,12.15,11.38,6.4,,5.42,0.6,0.6,74.0,0.1,213.5,101.25,740.5,0.0,29.6,5.0
2019-07-11 02:00:00,2019-07-11 03:00:00,37.25,,3.37,14.43,7.82,5.85,1.93,4.75,0.6,0.6,74.0,0.1,209.75,128.5,740.0,-0.18,29.62,0.0
2019-07-11 03:00:00,2019-07-11 04:00:00,19.0,,3.55,16.0,11.4,6.05,0.96,5.4,0.6,0.6,74.0,0.1,209.0,129.5,740.0,-0.15,29.75,0.0
2019-07-11 04:00:00,2019-07-11 05:00:00,24.0,,3.2,11.1,8.5,7.0,,6.2,0.6,0.6,74.0,0.1,207.0,120.0,741.0,0.0,29.6,0.0
2019-07-11 05:00:00,2019-07-11 06:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 06:00:00,2019-07-11 07:00:00,38.75,,7.05,18.2,15.45,8.28,1.26,,0.6,0.6,74.0,0.1,202.75,22.75,741.0,-0.17,29.7,0.25
2019-07-11 07:00:00,2019-07-11 08:00:00,40.67,,12.23,37.83,30.03,7.9,2.28,,0.6,0.6,74.0,0.1,199.33,37.67,741.33,-0.17,29.87,0.0
2019-07-11 08:00:00,2019-07-11 09:00:00,45.0,,15.0,56.3,42.15,6.7,1.76,0.5,0.6,0.6,74.0,0.1,193.5,90.0,742.0,-0.1,29.9,0.0
2019-07-11 09:00:00,2019-07-11 10:00:00,171.0,,13.3,30.8,27.2,6.7,1.21,2.7,0.6,0.6,74.0,0.1,192.0,174.5,742.0,-0.15,30.2,0.0
2019-07-11 10:00:00,2019-07-11 11:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 11:00:00,2019-07-11 12:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 12:00:00,2019-07-11 13:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 13:00:00,2019-07-11 14:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 14:00:00,2019-07-11 15:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 15:00:00,2019-07-11 16:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 16:00:00,2019-07-11 17:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 17:00:00,2019-07-11 18:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 18:00:00,2019-07-11 19:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 19:00:00,2019-07-11 20:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 20:00:00,2019-07-11 21:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 21:00:00,2019-07-11 22:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 22:00:00,2019-07-11 23:00:00,,,,,,,,,,,,,,,,,,
2019-07-11 23:00:00,2019-07-12 00:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 00:00:00,2019-07-12 01:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 01:00:00,2019-07-12 02:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 02:00:00,2019-07-12 03:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 03:00:00,2019-07-12 04:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 04:00:00,2019-07-12 05:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 05:00:00,2019-07-12 06:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 06:00:00,2019-07-12 07:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 07:00:00,2019-07-12 08:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 08:00:00,2019-07-12 09:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 09:00:00,2019-07-12 10:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 10:00:00,2019-07-12 11:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 11:00:00,2019-07-12 12:00:00,30.0,,4.17,8.97,8.17,6.4,4.54,6.2,0.6,0.6,61.67,0.1,221.33,410.0,742.0,-0.13,32.93,0.0
2019-07-12 12:00:00,2019-07-12 13:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 13:00:00,2019-07-12 14:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 14:00:00,2019-07-12 15:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 15:00:00,2019-07-12 16:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 16:00:00,2019-07-12 17:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 17:00:00,2019-07-12 18:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 18:00:00,2019-07-12 19:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 19:00:00,2019-07-12 20:00:00,,,,,,,,,,,,,,,,,,
2019-07-12 20:00:00,2019-07-12 21:00:00,69.0,,14.1,37.8,31.6,8.6,2.58,,0.6,1.2,65.0,0.1,191.0,6.0,742.0,-0.2,33.3,0.0
2019-07-12 21:00:00,2019-07-12 22:00:00,309.5,,10.77,34.17,26.95,8.1,3.23,164.55,0.6,0.85,65.75,0.35,193.25,6.0,742.0,-0.12,33.1,0.0
2019-07-12 22:00:00,2019-07-12 23:00:00,176.75,,5.55,23.95,17.23,6.3,5.76,,0.6,0.6,65.5,0.25,201.75,6.0,742.0,-0.1,32.98,0.0
2019-07-12 23:00:00,2019-07-13 00:00:00,171.0,,5.37,23.0,16.6,5.47,3.78,157.8,0.97,0.93,66.0,0.2,253.33,6.0,742.0,-0.17,32.8,0.0
2019-07-13 00:00:00,2019-07-13 01:00:00,135.25,,4.4,12.8,10.38,6.07,1.99,9.3,1.8,1.5,67.0,0.3,229.75,10.0,742.0,-0.3,32.6,0.0
2019-07-13 01:00:00,2019-07-13 02:00:00,37.0,,3.1,10.5,8.1,7.0,,5.3,1.8,1.5,66.0,0.3,229.0,10.0,742.0,-0.3,32.4,0.0
2019-07-13 02:00:00,2019-07-13 03:00:00,,,,,,,,,,,,,,,,,,
2019-07-13 03:00:00,2019-07-13 04:00:00,29.0,,3.1,8.17,6.9,7.37,6.11,,1.8,1.5,60.0,0.3,228.67,10.0,741.0,-0.23,32.23,0.0
2019-07-13 04:00:00,2019-07-13 05:00:00,30.0,,3.42,9.75,7.97,6.3,3.27,,1.8,1.5,61.0,0.3,223.0,10.0,741.25,-0.22,31.98,0.0
2019-07-13 05:00:00,2019-07-13 06:00:00,27.0,,3.67,12.13,9.4,5.73,3.41,,1.8,1.5,61.67,0.3,221.0,10.0,741.67,-0.3,31.77,0.0
2019-07-13 06:00:00,2019-07-13 07:00:00,68.5,,4.45,11.75,9.85,6.8,3.01,,1.8,1.5,61.0,0.3,231.0,41.5,742.0,-0.2,31.83,0.0
2019-07-13 07:00:00,2019-07-13 08:00:00,27.33,,5.07,10.03,9.47,7.2,0.81,,1.8,1.5,59.67,0.3,231.0,172.67,742.0,-0.13,32.17,0.0
2019-07-13 08:00:00,2019-07-13 09:00:00,34.0,,4.47,9.3,8.57,8.0,2.59,180.9,1.8,1.5,59.0,0.3,233.0,277.0,742.0,0.07,32.47,0.0
2019-07-13 09:00:00,2019-07-13 10:00:00,39.0,,4.1,5.2,6.1,7.8,2.15,,1.8,1.5,58.0,0.2,246.0,326.0,742.0,0.0,33.1,0.0
2019-07-13 10:00:00,2019-07-13 11:00:00,36.0,,4.03,24.2,16.17,7.23,,127.92,1.8,1.5,55.0,0.35,232.75,441.0,742.0,0.1,33.73,0.0
2019-07-13 11:00:00,2019-07-13 12:00:00,31.75,,5.6,19.55,15.0,7.03,3.6,17.4,1.8,1.5,53.0,0.3,231.0,431.75,742.0,-0.08,34.25,0.0
2019-07-13 12:00:00,2019-07-13 13:00:00,,,,,,,,,,,,,,,,,,
2019-07-13 13:00:00,2019-07-13 14:00:00,,,,,,,,,,,,,,,,,,
2019-07-13 14:00:00,2019-07-13 15:00:00,,,,,,,,,,,,,,,,,,
2019-07-13 15:00:00,2019-07-13 16:00:00,,,,,,,,,,,,,,,,,,
2019-07-13 16:00:00,2019-07-13 17:00:00,,,,,,,,,,,,,,,,,,
2019-07-13 17:00:00,2019-07-13 18:00:00,,,,,,,,,,,,,,,,,,
2019-07-13 18:00:00,2019-07-13 19:00:00,,,,,,,,,,,,,,,,,,
2019-07-13 19:00:00,2019-07-13 20:00:00,,,,,,,,,,,,,,,,,,
2019-07-13 20:00:00,2019-07-13 21:00:00,,,,,,,,,,,,,,,,,,
2019-07-13 21:00:00,2019-07-13 22:00:00,,,4.5,9.2,8.6,6.2,,,1.8,1.5,55.0,0.3,220.0,10.0,742.0,-0.3,33.6,0.0
2019-07-13 22:00:00,2019-07-13 23:00:00,61.0,,6.5,9.05,10.1,6.95,4.58,,1.8,1.5,55.0,0.28,209.5,10.0,742.0,-0.22,33.4,0.0
2019-07-13 23:00:00,2019-07-14 00:00:00,161.75,,3.2,6.95,6.3,7.15,1.96,74.92,1.67,1.32,55.0,0.25,203.25,8.5,742.0,-0.17,32.67,0.0
2019-07-14 00:00:00,2019-07-14 01:00:00,37.0,,3.07,5.0,5.17,6.5,0.86,4.27,1.6,1.2,55.0,0.2,186.33,7.0,741.33,-0.13,32.0,0.0
2019-07-14 01:00:00,2019-07-14 02:00:00,,,4.9,27.0,18.3,6.0,2.64,1.5,1.6,1.2,56.0,0.2,180.0,7.0,741.0,-0.2,31.7,0.0
2019-07-14 02:00:00,2019-07-14 03:00:00,33.0,,3.85,13.0,10.05,6.05,2.66,1.95,1.6,1.2,56.5,0.2,183.0,7.0,741.0,-0.2,31.55,0.0
2019-07-14 03:00:00,2019-07-14 04:00:00,27.0,,3.5,9.9,8.1,7.4,4.53,2.9,1.6,1.2,56.0,0.2,180.0,7.0,741.0,-0.1,31.4,0.0
2019-07-14 04:00:00,2019-07-14 05:00:00,,,,,,,,,,,,,,,,,,
2019-07-14 05:00:00,2019-07-14 06:00:00,,,3.5,6.2,6.2,6.7,4.6,3.3,1.6,1.2,58.0,0.2,187.0,7.0,741.0,-0.1,31.0,0.0
2019-07-14 06:00:00,2019-07-14 07:00:00,,,4.5,6.57,7.18,6.4,3.34,3.65,1.6,1.2,58.75,0.2,188.0,25.5,741.0,0.0,31.0,0.0
2019-07-14 07:00:00,2019-07-14 08:00:00,,,3.9,7.78,7.3,6.2,4.21,4.0,1.6,1.2,59.0,0.2,195.0,104.75,741.0,-0.08,31.1,0.0
2019-07-14 08:00:00,2019-07-14 09:00:00,,,4.35,7.68,7.6,7.35,0.73,3.92,1.6,1.2,58.75,0.2,186.25,258.75,742.0,0.0,31.38,0.0
2019-07-14 09:00:00,2019-07-14 10:00:00,,,4.6,7.65,7.85,7.8,0.13,4.02,1.6,1.2,56.25,0.2,196.25,408.25,742.0,-0.1,32.33,0.0
2019-07-14 10:00:00,2019-07-14 11:00:00,,,3.93,7.0,6.93,6.77,2.65,39.25,1.6,1.2,53.25,0.2,193.5,495.75,742.0,0.23,33.08,0.0
2019-07-14 11:00:00,2019-07-14 12:00:00,,,3.48,5.85,5.92,6.78,2.0,15.2,1.6,1.2,52.0,0.25,191.5,545.75,742.0,0.12,33.58,0.0
2019-07-14 12:00:00,2019-07-14 13:00:00,,,3.3,5.83,5.77,6.23,,4.4,1.6,1.2,50.33,0.2,152.0,537.67,741.67,0.17,33.93,0.0
2019-07-14 13:00:00,2019-07-14 14:00:00,,,,,,,,,,,,,,,,,,
2019-07-14 14:00:00,2019-07-14 15:00:00,,,,,,,,,,,,,,,,,,
2019-07-14 15:00:00,2019-07-14 16:00:00,,,,,,,,,,,,,,,,,,
2019-07-14 16:00:00,2019-07-14 17:00:00,,,,,,,,,,,,,,,,,,
2019-07-14 17:00:00,2019-07-14 18:00:00,,,,,,,,,,,,,,,,,,
2019-07-14 18:00:00,2019-07-14 19:00:00,,,,,,,,,,,,,,,,,,
2019-07-14 19:00:00,2019-07-14 20:00:00,,,,,,,,,,,,,,,,,,
2019-07-14 20:00:00,2019-07-14 21:00:00,,,,,,,,,,,,,,,,,,
2019-07-14 21:00:00,2019-07-14 22:00:00,,,,,,,,,,,,,,,,,,
2019-07-14 22:00:00,2019-07-14 23:00:00,,,,,,,,,,,,,,,,,,
2019-07-14 23:00:00,2019-07-15 00:00:00,,,5.9,29.8,20.7,7.7,,,1.6,1.2,63.0,0.2,196.0,7.0,741.0,-0.2,31.9,0.0
2019-07-15 00:00:00,2019-07-15 01:00:00,,,3.62,16.55,11.78,6.5,2.69,,1.6,1.2,63.75,0.2,197.75,7.0,741.0,-0.2,31.65,0.0
2019-07-15 01:00:00,2019-07-15 02:00:00,45.0,,3.75,14.85,10.97,6.3,3.08,,1.6,1.2,64.0,0.2,199.75,7.0,741.0,-0.2,31.4,0.0
2019-07-15 02:00:00,2019-07-15 03:00:00,45.0,,3.4,10.12,8.18,6.0,5.35,,1.6,1.2,61.5,0.2,195.5,7.0,740.0,-0.2,31.27,0.0
