From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppm),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-04-11 13:00:00,2022-04-11 14:00:00,19.06,35.46,2.59,1.4,4.74,7.92,25.06,0.34,46.58,0.0,40.75,1.39,117.56,0.0,745.0,38.04,0.0
2022-04-11 14:00:00,2022-04-11 15:00:00,19.11,36.11,2.65,1.43,4.88,7.72,25.16,0.35,51.78,0.0,35.99,1.04,112.63,0.0,744.22,39.71,0.0
2022-04-11 15:00:00,2022-04-11 16:00:00,20.78,38.26,2.61,1.36,4.75,7.35,25.17,0.36,55.49,0.0,32.44,1.23,262.56,0.0,743.7,40.81,0.0
2022-04-11 16:00:00,2022-04-11 17:00:00,22.03,43.59,2.49,1.57,4.77,7.23,25.17,0.39,60.3,0.0,34.8,1.05,287.0,0.0,743.47,39.7,0.0
2022-04-11 17:00:00,2022-04-11 18:00:00,19.9,45.02,2.63,1.59,4.99,7.28,26.16,0.39,46.05,0.0,42.29,0.8,94.28,0.0,743.47,37.77,0.0
2022-04-11 18:00:00,2022-04-11 19:00:00,22.9,42.6,2.55,1.57,4.89,9.52,30.2,0.32,32.18,0.0,49.67,1.38,42.68,0.0,744.01,34.5,0.0
2022-04-11 19:00:00,2022-04-11 20:00:00,23.35,42.85,2.51,1.51,4.7,9.64,30.47,0.32,29.35,0.0,52.45,1.83,68.23,0.0,744.73,33.33,0.0
2022-04-11 20:00:00,2022-04-11 21:00:00,25.15,47.51,2.47,1.66,4.8,10.22,30.97,0.33,23.3,0.0,56.66,1.79,71.47,0.0,745.4,32.15,0.0
2022-04-11 21:00:00,2022-04-11 22:00:00,28.48,53.0,2.56,1.43,4.78,10.53,30.9,0.35,20.67,0.0,57.59,2.25,68.85,0.0,745.71,31.78,0.0
2022-04-11 22:00:00,2022-04-11 23:00:00,29.21,52.81,2.5,1.66,4.86,10.86,30.73,0.37,22.02,0.0,59.78,2.66,69.35,0.0,745.78,31.19,0.0
2022-04-11 23:00:00,2022-04-12 00:00:00,28.14,53.16,2.49,1.46,4.68,11.46,31.18,0.37,21.38,0.0,63.15,1.27,94.17,0.0,746.0,30.47,0.0
2022-04-12 00:00:00,2022-04-12 01:00:00,31.01,50.56,2.67,1.33,4.82,12.02,31.3,0.37,19.88,0.0,66.05,1.77,91.95,0.0,745.85,29.92,0.0
2022-04-12 01:00:00,2022-04-12 02:00:00,33.55,53.05,2.5,1.53,4.78,12.35,31.34,0.38,17.99,0.0,68.65,1.87,77.78,0.0,745.64,29.38,0.0
2022-04-12 02:00:00,2022-04-12 03:00:00,31.25,49.81,2.29,1.8,4.74,12.7,31.23,0.38,16.17,0.0,72.28,1.81,89.66,0.0,745.55,28.69,0.0
2022-04-12 03:00:00,2022-04-12 04:00:00,27.8,44.23,2.59,1.42,4.77,12.74,30.71,0.38,14.11,0.0,75.4,1.57,67.35,0.0,745.54,28.11,0.0
2022-04-12 04:00:00,2022-04-12 05:00:00,26.36,44.35,2.55,1.57,4.85,12.75,30.73,0.36,12.39,0.0,78.1,2.32,71.66,0.0,745.61,27.34,0.0
2022-04-12 05:00:00,2022-04-12 06:00:00,24.3,37.65,2.42,1.65,4.73,12.85,30.7,0.34,13.93,0.0,77.13,2.29,81.94,0.0,746.21,27.71,0.0
2022-04-12 06:00:00,2022-04-12 07:00:00,23.68,33.94,2.48,1.41,4.62,12.67,30.94,0.3,17.06,0.0,75.79,2.4,84.67,0.0,746.92,28.08,0.0
2022-04-12 07:00:00,2022-04-12 08:00:00,23.17,34.29,2.6,1.48,4.86,13.2,30.75,0.29,17.4,0.0,74.56,2.4,89.67,0.0,747.68,28.43,0.0
2022-04-12 08:00:00,2022-04-12 09:00:00,23.6,34.55,2.59,1.42,4.79,13.15,30.57,0.28,15.71,0.0,71.18,2.06,80.13,0.0,748.24,29.19,0.0
2022-04-12 09:00:00,2022-04-12 10:00:00,23.47,33.01,2.47,1.44,4.65,13.21,30.84,0.27,18.82,0.0,64.56,2.92,57.29,0.0,748.4,31.12,0.0
2022-04-12 10:00:00,2022-04-12 11:00:00,24.11,37.3,2.53,1.45,4.77,13.66,30.9,0.27,26.66,0.0,57.42,2.91,50.69,0.0,748.1,33.16,0.0
2022-04-12 11:00:00,2022-04-12 12:00:00,20.88,37.32,2.79,1.4,5.08,10.83,27.2,0.33,40.44,0.0,50.72,2.76,63.06,0.0,747.33,34.94,0.0
2022-04-12 12:00:00,2022-04-12 13:00:00,21.52,38.52,2.57,1.55,4.88,9.73,26.24,0.34,42.67,0.0,45.27,2.74,54.0,0.0,746.38,36.57,0.0
2022-04-12 13:00:00,2022-04-12 14:00:00,19.54,38.27,2.6,1.39,4.79,9.16,25.77,0.34,45.08,0.0,42.11,2.71,61.73,0.0,745.38,37.5,0.0
2022-04-12 14:00:00,2022-04-12 15:00:00,19.46,37.59,2.5,1.4,4.68,8.53,25.72,0.33,49.9,0.0,39.87,2.23,43.52,0.0,744.6,38.64,0.0
2022-04-12 15:00:00,2022-04-12 16:00:00,19.51,36.59,2.56,1.53,4.86,7.7,25.64,0.34,54.16,0.0,38.75,1.53,69.54,0.0,744.25,39.41,0.0
2022-04-12 16:00:00,2022-04-12 17:00:00,18.36,35.55,2.61,1.42,4.8,7.3,25.63,0.34,58.6,0.0,41.47,1.36,42.73,0.0,743.95,38.22,0.0
2022-04-12 17:00:00,2022-04-12 18:00:00,19.05,36.76,2.65,1.52,4.93,9.71,29.87,0.28,35.62,0.0,47.52,1.2,45.97,0.0,744.0,36.15,0.0
2022-04-12 18:00:00,2022-04-12 19:00:00,20.51,39.88,2.39,1.55,4.6,10.66,31.86,0.26,32.14,0.0,51.87,1.56,29.9,0.0,744.29,34.34,0.0
2022-04-12 19:00:00,2022-04-12 20:00:00,19.86,40.79,2.5,1.59,4.81,10.44,30.54,0.28,32.22,0.0,54.92,1.42,43.99,0.0,744.93,33.22,0.0
2022-04-12 20:00:00,2022-04-12 21:00:00,22.22,42.11,2.61,1.3,4.7,9.97,31.28,0.29,25.91,0.0,56.95,1.43,48.74,0.0,745.4,32.35,0.0
2022-04-12 21:00:00,2022-04-12 22:00:00,25.55,47.72,2.5,1.49,4.69,9.47,31.43,0.3,22.29,0.0,58.72,1.43,41.41,0.0,745.66,31.62,0.0
2022-04-12 22:00:00,2022-04-12 23:00:00,29.78,52.34,2.42,1.53,4.64,9.83,31.88,0.33,18.8,0.0,61.1,1.46,48.21,0.0,745.62,30.87,0.0
2022-04-12 23:00:00,2022-04-13 00:00:00,36.17,55.02,2.5,1.55,4.77,10.39,31.9,0.37,16.89,0.0,63.34,1.28,34.97,0.0,745.48,30.3,0.0
2022-04-13 00:00:00,2022-04-13 01:00:00,40.71,59.99,2.55,1.43,4.76,10.72,31.97,0.41,15.56,0.0,64.55,1.58,48.93,0.0,745.25,29.98,0.0
2022-04-13 01:00:00,2022-04-13 02:00:00,40.02,61.41,2.6,1.48,4.86,11.38,32.2,0.42,14.12,0.0,65.91,1.5,51.29,0.0,744.96,29.56,0.0
2022-04-13 02:00:00,2022-04-13 03:00:00,41.7,62.26,2.48,1.58,4.73,11.91,31.62,0.45,12.33,0.0,67.48,1.53,58.31,0.0,744.62,29.11,0.0
2022-04-13 03:00:00,2022-04-13 04:00:00,42.47,61.84,2.44,1.4,4.58,12.62,32.05,0.46,10.4,0.0,70.17,1.3,57.67,0.0,744.46,28.55,0.0
2022-04-13 04:00:00,2022-04-13 05:00:00,42.21,62.99,2.48,1.65,4.85,13.48,32.02,0.47,8.59,0.0,73.36,1.09,39.86,0.0,744.58,27.98,0.0
2022-04-13 05:00:00,2022-04-13 06:00:00,42.6,65.4,2.42,1.65,4.71,13.67,31.73,0.49,8.18,0.0,75.95,0.91,55.1,0.0,744.96,27.47,0.0
2022-04-13 06:00:00,2022-04-13 07:00:00,41.77,64.85,2.49,1.36,4.55,13.58,31.7,0.49,7.7,0.0,76.18,1.3,52.4,0.0,745.53,27.77,0.0
2022-04-13 07:00:00,2022-04-13 08:00:00,41.38,64.15,2.48,1.54,4.72,13.78,32.1,0.5,9.39,0.0,72.96,1.73,70.22,0.0,746.09,29.45,0.0
2022-04-13 08:00:00,2022-04-13 09:00:00,37.67,60.38,2.56,1.4,4.75,14.45,31.62,0.49,14.64,0.0,66.87,1.91,48.36,0.0,746.43,31.78,0.0
2022-04-13 09:00:00,2022-04-13 10:00:00,33.41,51.76,2.51,1.61,4.83,15.72,32.32,0.47,22.96,0.0,55.55,1.05,112.46,0.0,746.56,35.52,0.0
2022-04-13 10:00:00,2022-04-13 11:00:00,31.56,49.64,2.5,1.46,4.69,16.94,32.45,0.45,32.07,0.0,49.53,1.21,156.1,0.0,746.46,37.32,0.0
2022-04-13 11:00:00,2022-04-13 12:00:00,29.48,48.25,2.43,1.5,4.63,16.66,32.21,0.42,35.83,0.0,42.44,0.76,159.81,0.0,745.99,39.82,0.0
2022-04-13 12:00:00,2022-04-13 13:00:00,27.83,46.47,2.45,1.67,4.79,15.88,31.87,0.41,41.85,0.0,39.23,1.33,234.63,0.0,745.34,39.91,0.0
2022-04-13 13:00:00,2022-04-13 14:00:00,24.3,45.34,2.45,1.57,4.73,14.65,31.27,0.39,45.66,0.0,35.53,1.04,185.19,0.0,744.38,41.37,0.0
2022-04-13 14:00:00,2022-04-13 15:00:00,24.17,44.95,2.5,1.49,4.72,13.57,31.09,0.37,48.66,0.0,34.16,0.73,138.32,0.0,743.56,41.45,0.0
2022-04-13 15:00:00,2022-04-13 16:00:00,24.99,46.36,2.58,1.44,4.77,12.92,30.9,0.36,50.31,0.0,35.56,0.74,129.69,0.0,742.75,41.26,0.0
2022-04-13 16:00:00,2022-04-13 17:00:00,26.0,47.94,2.59,1.43,4.81,12.94,30.65,0.36,53.74,0.0,34.98,0.66,117.06,0.0,742.35,41.56,0.0
2022-04-13 17:00:00,2022-04-13 18:00:00,26.52,49.31,2.49,1.59,4.8,12.7,30.62,0.36,42.87,0.0,46.58,0.55,76.67,0.0,742.38,37.99,0.0
2022-04-13 18:00:00,2022-04-13 19:00:00,24.92,47.85,2.57,1.62,4.93,13.13,30.95,0.37,32.14,0.0,55.09,0.49,70.93,0.0,742.66,34.8,0.0
2022-04-13 19:00:00,2022-04-13 20:00:00,34.14,61.16,2.52,1.59,4.85,13.4,30.77,0.39,32.9,0.0,59.39,0.57,49.91,0.0,743.04,32.67,0.0
2022-04-13 20:00:00,2022-04-13 21:00:00,33.05,56.05,2.53,1.5,4.72,13.7,30.82,0.39,24.93,0.0,60.61,0.81,149.73,0.0,743.6,31.87,0.0
2022-04-13 21:00:00,2022-04-13 22:00:00,35.71,58.84,2.55,1.33,4.64,12.81,31.15,0.42,23.5,0.0,58.94,1.61,66.46,0.0,743.88,32.56,0.0
2022-04-13 22:00:00,2022-04-13 23:00:00,37.95,69.62,2.65,1.33,4.77,12.55,31.54,0.45,23.78,0.0,61.24,1.1,64.76,0.0,743.89,32.03,0.0
2022-04-13 23:00:00,2022-04-14 00:00:00,42.05,73.38,2.64,1.62,5.05,12.4,31.61,0.46,23.41,0.0,62.64,0.9,77.44,0.0,743.82,31.47,0.0
2022-04-14 00:00:00,2022-04-14 01:00:00,38.76,63.3,2.54,1.58,4.88,12.3,31.35,0.46,24.6,0.0,61.58,1.55,85.97,0.0,743.6,31.43,0.0
2022-04-14 01:00:00,2022-04-14 02:00:00,36.76,59.36,2.51,1.63,4.83,12.63,31.47,0.47,20.4,0.0,64.1,1.48,60.92,0.0,743.23,30.64,0.0
2022-04-14 02:00:00,2022-04-14 03:00:00,42.24,65.91,2.55,1.51,4.8,12.96,31.23,0.49,16.71,0.0,68.33,0.93,53.84,0.0,742.9,29.84,0.0
2022-04-14 03:00:00,2022-04-14 04:00:00,46.25,67.14,2.51,1.59,4.83,13.06,31.44,0.51,14.39,0.0,72.17,0.79,49.36,0.0,742.77,29.08,0.0
2022-04-14 04:00:00,2022-04-14 05:00:00,47.77,68.9,2.33,1.77,4.74,13.45,31.33,0.53,10.23,0.0,76.18,0.96,61.75,0.0,743.03,28.29,0.0
2022-04-14 05:00:00,2022-04-14 06:00:00,48.94,70.61,2.45,1.82,4.97,12.98,31.55,0.55,9.85,0.0,79.4,1.12,61.23,0.0,743.37,27.81,0.0
2022-04-14 06:00:00,2022-04-14 07:00:00,50.74,69.94,2.67,1.46,4.9,13.12,31.55,0.56,8.07,0.0,79.41,1.93,82.66,0.0,744.15,28.16,0.0
2022-04-14 07:00:00,2022-04-14 08:00:00,51.78,74.1,2.58,1.57,4.88,13.28,31.95,0.57,9.95,0.0,74.59,2.13,47.43,0.0,744.9,30.01,0.0
2022-04-14 08:00:00,2022-04-14 09:00:00,46.95,67.58,2.54,1.56,4.83,13.63,31.97,0.56,17.95,0.0,67.49,2.08,63.52,0.0,745.08,32.71,0.0
2022-04-14 09:00:00,2022-04-14 10:00:00,39.97,59.24,2.51,1.7,4.92,14.79,32.65,0.52,26.98,0.0,58.53,1.47,90.1,0.0,745.08,35.61,0.0
2022-04-14 10:00:00,2022-04-14 11:00:00,35.8,60.42,2.4,1.44,4.48,15.98,32.47,0.51,41.78,0.0,50.16,1.8,173.19,0.0,744.63,37.55,0.0
2022-04-14 11:00:00,2022-04-14 12:00:00,33.65,58.75,2.6,1.52,4.85,15.76,32.86,0.49,42.97,0.0,41.0,1.81,183.79,0.0,744.06,39.79,0.0
2022-04-14 12:00:00,2022-04-14 13:00:00,29.75,59.99,2.39,1.43,4.52,13.89,32.05,0.46,43.44,0.0,26.69,1.7,223.98,0.0,743.44,42.41,0.0
2022-04-14 13:00:00,2022-04-14 14:00:00,22.39,57.78,2.43,1.64,4.76,11.91,30.75,0.41,43.18,0.0,21.24,1.91,252.73,0.0,742.71,43.46,0.0
2022-04-14 14:00:00,2022-04-14 15:00:00,19.48,66.17,2.55,1.47,4.76,10.05,29.23,0.34,39.68,0.0,17.52,2.94,248.49,0.0,741.92,43.64,0.0
2022-04-14 15:00:00,2022-04-14 16:00:00,17.37,76.05,2.45,1.51,4.7,9.47,27.97,0.29,38.66,0.0,16.68,2.93,248.31,0.0,741.4,43.57,0.0
2022-04-14 16:00:00,2022-04-14 17:00:00,16.64,70.91,2.55,1.24,4.57,9.6,26.92,0.26,37.4,0.0,17.12,2.66,258.14,0.0,741.2,42.63,0.0
2022-04-14 17:00:00,2022-04-14 18:00:00,15.37,64.74,2.54,1.32,4.61,9.88,26.45,0.27,32.11,0.0,20.02,1.81,258.09,0.0,741.27,40.74,0.0
2022-04-14 18:00:00,2022-04-14 19:00:00,17.24,59.86,2.52,1.5,4.72,11.26,25.95,0.33,23.04,0.0,24.56,1.05,270.28,0.0,741.65,38.4,0.0
2022-04-14 19:00:00,2022-04-14 20:00:00,24.57,73.54,2.62,1.53,4.8,12.56,26.7,0.48,15.6,0.0,28.84,0.89,290.02,0.0,741.99,36.61,0.0
2022-04-14 20:00:00,2022-04-14 21:00:00,29.7,79.51,2.49,1.56,4.76,13.58,26.08,0.62,6.79,0.0,30.57,0.81,272.98,0.0,742.53,35.68,0.0
2022-04-14 21:00:00,2022-04-14 22:00:00,33.53,86.6,2.59,1.52,4.85,12.37,26.86,0.75,9.87,0.0,31.69,1.0,276.42,0.0,742.96,35.06,0.0
2022-04-14 22:00:00,2022-04-14 23:00:00,33.04,82.21,2.46,1.54,4.71,11.9,26.06,0.78,11.5,0.0,32.55,0.9,256.2,0.0,743.14,34.11,0.0
2022-04-14 23:00:00,2022-04-15 00:00:00,36.13,82.02,2.43,1.57,4.7,11.37,26.19,0.78,12.36,0.0,32.39,0.81,275.69,0.0,743.17,33.44,0.0
2022-04-15 00:00:00,2022-04-15 01:00:00,40.11,80.41,2.6,1.26,4.67,10.89,25.99,0.77,11.29,0.0,34.89,0.46,185.45,0.0,743.07,32.35,0.0
2022-04-15 01:00:00,2022-04-15 02:00:00,38.16,73.95,2.54,1.42,4.73,10.4,25.54,0.73,7.8,0.0,37.75,0.36,163.93,0.0,742.66,30.76,0.0
2022-04-15 02:00:00,2022-04-15 03:00:00,35.88,66.35,2.41,1.69,4.79,10.63,25.83,0.68,7.93,0.0,37.94,0.49,218.99,0.0,742.41,30.7,0.0
2022-04-15 03:00:00,2022-04-15 04:00:00,37.81,68.39,2.46,1.55,4.73,11.08,25.52,0.66,2.14,0.0,41.95,0.25,100.41,0.0,742.32,29.26,0.0
2022-04-15 04:00:00,2022-04-15 05:00:00,42.98,73.83,2.47,1.44,4.62,10.94,25.47,0.64,2.74,0.0,44.28,0.53,179.23,0.0,742.5,28.8,0.0
2022-04-15 05:00:00,2022-04-15 06:00:00,42.55,73.74,2.61,1.38,4.75,11.09,26.45,0.64,8.85,0.0,39.67,1.07,261.69,0.0,742.95,30.19,0.0
2022-04-15 06:00:00,2022-04-15 07:00:00,41.59,71.52,2.44,1.54,4.68,10.04,26.55,0.62,17.63,0.0,35.77,1.64,282.02,0.0,743.68,30.92,0.0
2022-04-15 07:00:00,2022-04-15 08:00:00,38.66,68.62,2.42,1.62,4.75,10.16,25.88,0.62,19.1,0.0,32.3,1.31,260.11,0.0,744.11,33.04,0.0
2022-04-15 08:00:00,2022-04-15 09:00:00,35.14,67.17,2.46,1.52,4.68,10.63,25.73,0.61,26.41,0.0,29.3,1.18,233.3,0.0,744.44,35.67,0.0
2022-04-15 09:00:00,2022-04-15 10:00:00,36.92,73.55,2.42,1.73,4.83,11.42,27.28,0.66,43.51,0.0,25.6,1.14,255.88,0.0,744.69,38.89,0.0
2022-04-15 10:00:00,2022-04-15 11:00:00,46.8,95.29,2.61,1.48,4.83,10.71,26.61,0.68,53.52,0.0,21.04,1.32,249.8,0.0,744.64,41.48,0.0
2022-04-15 11:00:00,2022-04-15 12:00:00,29.97,80.01,2.5,1.58,4.77,9.13,25.62,0.58,56.39,0.0,17.51,3.03,253.06,0.0,744.23,42.3,0.0
2022-04-15 12:00:00,2022-04-15 13:00:00,20.39,79.46,2.48,1.6,4.8,7.83,25.23,0.47,57.38,0.0,15.84,3.22,237.69,0.0,743.62,43.01,0.0
2022-04-15 13:00:00,2022-04-15 14:00:00,18.11,125.24,2.47,1.45,4.64,6.8,24.63,0.37,55.45,0.0,14.96,3.91,247.88,0.0,742.91,43.22,0.0
2022-04-15 14:00:00,2022-04-15 15:00:00,18.28,184.08,2.53,1.47,4.74,6.29,24.68,0.29,51.97,0.0,15.28,3.55,273.22,0.0,742.24,43.0,0.0
2022-04-15 15:00:00,2022-04-15 16:00:00,17.16,174.59,2.45,1.44,4.64,5.98,24.86,0.21,53.98,0.0,15.77,3.34,277.02,0.0,741.72,42.31,0.0
2022-04-15 16:00:00,2022-04-15 17:00:00,12.04,99.07,2.48,1.64,4.85,5.33,24.7,0.2,54.44,0.0,15.96,2.81,279.73,0.0,741.6,41.46,0.0
2022-04-15 17:00:00,2022-04-15 18:00:00,12.79,66.29,2.58,1.37,4.74,5.89,24.47,0.22,47.58,0.0,18.32,2.12,255.44,0.0,741.72,39.82,0.0
2022-04-15 18:00:00,2022-04-15 19:00:00,14.28,61.24,2.56,1.62,4.89,6.94,24.58,0.28,39.03,0.0,22.8,1.3,271.92,0.0,742.04,37.52,0.0
2022-04-15 19:00:00,2022-04-15 20:00:00,16.38,66.81,2.58,1.38,4.75,8.26,24.7,0.38,25.89,0.0,24.94,1.23,259.52,0.0,742.56,35.98,0.0
2022-04-15 20:00:00,2022-04-15 21:00:00,20.84,75.79,2.65,1.51,4.94,9.09,27.91,0.48,21.47,0.0,26.93,1.31,267.24,0.0,743.11,34.96,0.0
2022-04-15 21:00:00,2022-04-15 22:00:00,28.03,92.76,2.43,1.58,4.7,9.29,27.52,0.56,22.3,0.0,28.33,1.37,270.3,0.0,743.44,34.12,0.0
2022-04-15 22:00:00,2022-04-15 23:00:00,26.61,85.43,2.53,1.53,4.78,9.47,26.91,0.57,19.8,0.0,31.31,0.91,286.52,0.0,743.46,32.9,0.0
2022-04-15 23:00:00,2022-04-16 00:00:00,33.55,86.26,2.5,1.4,4.63,10.12,27.53,0.61,11.16,0.0,34.6,0.75,243.32,0.0,743.37,31.51,0.0
2022-04-16 00:00:00,2022-04-16 01:00:00,37.23,96.94,2.61,1.38,4.77,9.89,26.96,0.61,10.29,0.0,35.94,0.42,152.06,0.0,743.05,30.34,0.0
2022-04-16 01:00:00,2022-04-16 02:00:00,36.18,88.51,2.49,1.6,4.79,10.19,26.14,0.59,4.37,0.0,40.71,0.65,198.7,0.0,742.68,28.94,0.0
2022-04-16 02:00:00,2022-04-16 03:00:00,37.91,88.19,2.68,1.47,4.91,10.29,26.11,0.57,6.25,0.0,39.25,0.93,264.25,0.0,742.37,28.9,0.0
2022-04-16 03:00:00,2022-04-16 04:00:00,38.01,88.67,2.63,1.34,4.79,10.61,26.89,0.58,9.12,0.0,38.57,1.04,260.01,0.0,742.28,29.36,0.0
2022-04-16 04:00:00,2022-04-16 05:00:00,48.03,92.01,2.57,1.41,4.76,10.88,27.96,0.68,14.7,0.0,33.95,1.42,291.38,0.0,742.37,30.14,0.0
2022-04-16 05:00:00,2022-04-16 06:00:00,61.4,100.59,2.42,1.68,4.79,9.61,26.43,0.76,17.41,0.0,34.59,1.21,246.46,0.0,742.73,29.97,0.0
2022-04-16 06:00:00,2022-04-16 07:00:00,54.07,98.29,2.63,1.74,5.12,10.49,26.79,0.76,9.94,0.0,38.29,1.08,215.22,0.0,743.39,29.2,0.0
2022-04-16 07:00:00,2022-04-16 08:00:00,45.36,99.06,2.52,1.62,4.83,10.34,26.68,0.75,15.95,0.0,35.88,1.24,208.12,0.0,744.02,31.57,0.0
2022-04-16 08:00:00,2022-04-16 09:00:00,36.95,96.1,2.57,1.29,4.62,10.16,25.87,0.7,24.27,0.0,34.17,0.81,219.97,0.0,744.67,33.16,0.0
2022-04-16 09:00:00,2022-04-16 10:00:00,32.83,86.22,2.38,1.6,4.64,9.92,26.21,0.67,35.27,0.0,28.78,0.79,257.62,0.0,744.92,35.76,0.0
2022-04-16 10:00:00,2022-04-16 11:00:00,32.71,82.11,2.47,1.62,4.82,9.98,29.26,0.66,51.37,0.0,27.47,1.36,191.37,0.0,744.93,37.16,0.0
2022-04-16 11:00:00,2022-04-16 12:00:00,31.74,85.86,2.53,1.61,4.88,9.25,28.11,0.63,66.25,0.0,22.56,1.48,215.45,0.0,744.42,39.98,0.0
2022-04-16 12:00:00,2022-04-16 13:00:00,29.77,81.66,2.65,1.33,4.78,7.84,25.94,0.59,64.37,0.0,15.75,2.44,259.48,0.0,743.73,42.61,0.0
2022-04-16 13:00:00,2022-04-16 14:00:00,19.91,120.38,2.61,1.38,4.77,9.98,26.38,0.41,50.01,0.0,10.8,3.03,247.26,0.0,742.94,43.24,0.0
2022-04-16 14:00:00,2022-04-16 15:00:00,13.05,132.59,2.54,1.4,4.67,8.45,26.6,0.3,51.13,0.0,11.28,3.39,265.87,0.0,742.35,43.38,0.0
2022-04-16 15:00:00,2022-04-16 16:00:00,10.42,80.21,2.59,1.38,4.74,7.59,26.43,0.26,53.37,0.0,12.22,2.99,259.99,0.0,741.91,42.93,0.0
2022-04-16 16:00:00,2022-04-16 17:00:00,11.7,61.44,2.44,1.44,4.63,6.93,24.79,0.24,52.88,0.0,13.01,3.05,271.23,0.0,741.79,41.94,0.0
2022-04-16 17:00:00,2022-04-16 18:00:00,12.01,49.51,2.48,1.43,4.67,7.54,24.54,0.25,49.17,0.0,15.34,1.44,274.85,0.0,741.95,40.01,0.0
2022-04-16 18:00:00,2022-04-16 19:00:00,14.68,49.83,2.54,1.41,4.72,9.46,24.48,0.34,30.19,0.0,17.39,1.08,296.87,0.0,742.25,37.45,0.0
2022-04-16 19:00:00,2022-04-16 20:00:00,18.6,60.58,2.58,1.48,4.83,10.44,24.86,0.46,22.29,0.0,19.5,0.92,305.15,0.0,742.63,35.5,0.0
2022-04-16 20:00:00,2022-04-16 21:00:00,22.21,63.25,2.6,1.45,4.83,8.98,24.54,0.5,18.21,0.0,24.27,0.67,203.63,0.0,743.09,33.23,0.0
2022-04-16 21:00:00,2022-04-16 22:00:00,24.16,63.81,2.42,1.71,4.79,10.19,24.44,0.55,10.17,0.0,29.74,0.45,91.28,0.0,743.44,31.29,0.0
2022-04-16 22:00:00,2022-04-16 23:00:00,31.84,73.2,2.57,1.44,4.74,9.43,24.16,0.6,10.97,0.0,31.36,0.28,65.26,0.0,743.51,30.4,0.0
2022-04-16 23:00:00,2022-04-17 00:00:00,26.75,63.24,2.54,1.42,4.71,9.03,24.94,0.6,11.94,0.0,30.52,0.49,92.24,0.0,743.54,30.03,0.0
2022-04-17 00:00:00,2022-04-17 01:00:00,27.45,59.01,2.63,1.23,4.67,8.71,26.35,0.6,13.04,0.0,30.5,0.46,169.6,0.0,743.36,29.62,0.0
2022-04-17 01:00:00,2022-04-17 02:00:00,30.23,58.22,2.46,1.45,4.64,8.94,26.02,0.6,9.92,0.0,34.25,0.52,93.06,0.0,742.93,28.45,0.0
2022-04-17 02:00:00,2022-04-17 03:00:00,32.3,58.55,2.27,1.76,4.62,9.12,25.64,0.6,7.36,0.0,38.18,0.48,126.59,0.0,742.8,26.86,0.0
2022-04-17 03:00:00,2022-04-17 04:00:00,36.01,60.25,2.72,1.39,4.91,9.09,25.56,0.6,4.57,0.0,40.6,0.55,125.06,0.0,742.9,25.89,0.0
2022-04-17 04:00:00,2022-04-17 05:00:00,37.23,62.06,2.58,1.45,4.77,9.15,26.25,0.61,3.61,0.0,42.89,0.55,79.8,0.0,743.15,25.17,0.0
2022-04-17 05:00:00,2022-04-17 06:00:00,37.55,60.29,2.46,1.63,4.79,9.21,26.07,0.62,1.8,0.0,45.76,0.41,104.78,0.0,743.65,24.69,0.0
2022-04-17 06:00:00,2022-04-17 07:00:00,37.82,60.26,2.62,1.4,4.8,9.66,26.31,0.65,2.34,0.0,43.62,0.36,53.85,0.0,744.21,26.56,0.0
2022-04-17 07:00:00,2022-04-17 08:00:00,40.52,66.16,2.62,1.5,4.88,11.57,25.76,0.71,6.54,0.0,34.7,0.35,100.96,0.0,744.97,33.09,0.0
2022-04-17 08:00:00,2022-04-17 09:00:00,40.83,69.55,2.51,1.53,4.77,10.12,26.43,0.71,29.39,0.0,26.63,0.94,72.9,0.0,745.57,35.67,0.0
2022-04-17 09:00:00,2022-04-17 10:00:00,32.21,53.17,2.48,1.33,4.54,9.68,26.57,0.68,44.38,0.0,25.54,1.21,98.44,0.0,745.72,37.54,0.0
2022-04-17 10:00:00,2022-04-17 11:00:00,31.23,58.58,2.48,1.52,4.7,8.85,25.95,0.66,59.91,0.0,18.14,0.81,146.51,0.0,745.59,41.88,0.0
2022-04-17 11:00:00,2022-04-17 12:00:00,29.95,57.68,2.51,1.46,4.71,7.83,25.68,0.62,74.3,0.0,16.16,1.17,253.78,0.0,745.1,42.44,0.0
2022-04-17 12:00:00,2022-04-17 13:00:00,22.93,51.58,2.54,1.41,4.73,7.5,25.87,0.59,82.87,0.0,14.67,1.65,253.73,0.0,744.38,43.56,0.0
2022-04-17 13:00:00,2022-04-17 14:00:00,21.13,54.02,2.53,1.57,4.83,6.17,25.01,0.5,62.56,0.0,11.46,2.82,242.8,0.0,743.57,43.49,0.0
2022-04-17 14:00:00,2022-04-17 15:00:00,13.98,98.78,2.39,1.63,4.73,5.47,24.43,0.37,59.46,0.0,11.1,2.23,271.08,0.0,742.85,43.8,0.0
2022-04-17 15:00:00,2022-04-17 16:00:00,10.54,94.2,2.54,1.58,4.86,5.03,24.29,0.3,59.73,0.0,10.92,3.35,277.97,0.0,742.46,43.44,0.0
