From Date,To Date,PM2.5 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2022-03-20 16:00:00,2022-03-20 17:00:00,49.25,0.31,
2022-03-20 17:00:00,2022-03-20 18:00:00,51.77,0.3,
2022-03-20 18:00:00,2022-03-20 19:00:00,47.32,0.3,
2022-03-20 19:00:00,2022-03-20 20:00:00,67.05,0.36,
2022-03-20 20:00:00,2022-03-20 21:00:00,81.38,0.67,
2022-03-20 21:00:00,2022-03-20 22:00:00,94.85,1.17,
2022-03-20 22:00:00,2022-03-20 23:00:00,113.52,2.24,
2022-03-20 23:00:00,2022-03-21 00:00:00,124.5,2.31,
2022-03-21 00:00:00,2022-03-21 01:00:00,141.85,1.27,
2022-03-21 01:00:00,2022-03-21 02:00:00,150.08,0.78,
2022-03-21 02:00:00,2022-03-21 03:00:00,149.53,0.68,
2022-03-21 03:00:00,2022-03-21 04:00:00,163.48,0.72,
2022-03-21 04:00:00,2022-03-21 05:00:00,163.68,0.65,
2022-03-21 05:00:00,2022-03-21 06:00:00,150.18,0.55,
2022-03-21 06:00:00,2022-03-21 07:00:00,134.4,0.57,
2022-03-21 07:00:00,2022-03-21 08:00:00,130.35,0.66,
2022-03-21 08:00:00,2022-03-21 09:00:00,117.4,0.33,
2022-03-21 09:00:00,2022-03-21 10:00:00,109.6,0.3,
2022-03-21 10:00:00,2022-03-21 11:00:00,94.55,0.59,
2022-03-21 11:00:00,2022-03-21 12:00:00,93.5,0.49,
2022-03-21 12:00:00,2022-03-21 13:00:00,70.88,0.35,
2022-03-21 13:00:00,2022-03-21 14:00:00,58.98,0.31,
2022-03-21 14:00:00,2022-03-21 15:00:00,34.17,0.34,
2022-03-21 15:00:00,2022-03-21 16:00:00,22.17,0.31,
2022-03-21 16:00:00,2022-03-21 17:00:00,13.7,0.33,
2022-03-21 17:00:00,2022-03-21 18:00:00,19.85,0.31,
2022-03-21 18:00:00,2022-03-21 19:00:00,30.73,0.56,
2022-03-21 19:00:00,2022-03-21 20:00:00,50.62,0.74,
2022-03-21 20:00:00,2022-03-21 21:00:00,41.4,0.59,
2022-03-21 21:00:00,2022-03-21 22:00:00,55.0,0.77,
2022-03-21 22:00:00,2022-03-21 23:00:00,64.85,0.66,
2022-03-21 23:00:00,2022-03-22 00:00:00,65.3,0.46,
2022-03-22 00:00:00,2022-03-22 01:00:00,70.53,0.45,
2022-03-22 01:00:00,2022-03-22 02:00:00,68.02,0.42,
2022-03-22 02:00:00,2022-03-22 03:00:00,77.5,0.67,
2022-03-22 03:00:00,2022-03-22 04:00:00,88.77,0.67,
2022-03-22 04:00:00,2022-03-22 05:00:00,101.67,0.39,
2022-03-22 05:00:00,2022-03-22 06:00:00,98.63,0.43,
2022-03-22 06:00:00,2022-03-22 07:00:00,96.65,0.52,
2022-03-22 07:00:00,2022-03-22 08:00:00,99.2,0.55,
2022-03-22 08:00:00,2022-03-22 09:00:00,94.9,0.61,
2022-03-22 09:00:00,2022-03-22 10:00:00,95.7,0.56,
2022-03-22 10:00:00,2022-03-22 11:00:00,95.97,0.47,
2022-03-22 11:00:00,2022-03-22 12:00:00,101.15,0.38,
2022-03-22 12:00:00,2022-03-22 13:00:00,78.27,0.3,
2022-03-22 13:00:00,2022-03-22 14:00:00,60.6,0.31,
2022-03-22 14:00:00,2022-03-22 15:00:00,47.53,0.32,
2022-03-22 15:00:00,2022-03-22 16:00:00,27.3,0.31,
2022-03-22 16:00:00,2022-03-22 17:00:00,21.53,0.37,
2022-03-22 17:00:00,2022-03-22 18:00:00,21.05,0.39,
2022-03-22 18:00:00,2022-03-22 19:00:00,41.8,0.45,
2022-03-22 19:00:00,2022-03-22 20:00:00,62.48,0.77,
2022-03-22 20:00:00,2022-03-22 21:00:00,68.68,0.67,
2022-03-22 21:00:00,2022-03-22 22:00:00,63.6,0.68,
2022-03-22 22:00:00,2022-03-22 23:00:00,77.5,0.5,
2022-03-22 23:00:00,2022-03-23 00:00:00,72.2,0.37,
2022-03-23 00:00:00,2022-03-23 01:00:00,67.08,0.4,
2022-03-23 01:00:00,2022-03-23 02:00:00,89.57,0.51,
2022-03-23 02:00:00,2022-03-23 03:00:00,97.62,0.64,
2022-03-23 03:00:00,2022-03-23 04:00:00,99.62,0.69,
2022-03-23 04:00:00,2022-03-23 05:00:00,91.03,0.68,
2022-03-23 05:00:00,2022-03-23 06:00:00,98.6,0.62,
2022-03-23 06:00:00,2022-03-23 07:00:00,84.48,0.66,
2022-03-23 07:00:00,2022-03-23 08:00:00,93.85,0.67,
2022-03-23 08:00:00,2022-03-23 09:00:00,73.55,0.5,
2022-03-23 09:00:00,2022-03-23 10:00:00,63.35,0.46,
2022-03-23 10:00:00,2022-03-23 11:00:00,59.25,0.36,
2022-03-23 11:00:00,2022-03-23 12:00:00,87.75,0.31,
2022-03-23 12:00:00,2022-03-23 13:00:00,58.7,0.31,
2022-03-23 13:00:00,2022-03-23 14:00:00,65.78,0.3,
2022-03-23 14:00:00,2022-03-23 15:00:00,53.78,0.3,
2022-03-23 15:00:00,2022-03-23 16:00:00,36.5,0.31,
2022-03-23 16:00:00,2022-03-23 17:00:00,30.75,0.3,
2022-03-23 17:00:00,2022-03-23 18:00:00,44.67,0.31,
2022-03-23 18:00:00,2022-03-23 19:00:00,44.6,0.45,
2022-03-23 19:00:00,2022-03-23 20:00:00,55.18,0.87,
2022-03-23 20:00:00,2022-03-23 21:00:00,69.2,0.64,
2022-03-23 21:00:00,2022-03-23 22:00:00,69.98,0.69,
2022-03-23 22:00:00,2022-03-23 23:00:00,85.35,0.67,
2022-03-23 23:00:00,2022-03-24 00:00:00,80.5,0.63,
2022-03-24 00:00:00,2022-03-24 01:00:00,67.7,0.61,
2022-03-24 01:00:00,2022-03-24 02:00:00,81.12,0.52,
2022-03-24 02:00:00,2022-03-24 03:00:00,97.9,0.56,
2022-03-24 03:00:00,2022-03-24 04:00:00,103.9,0.64,
2022-03-24 04:00:00,2022-03-24 05:00:00,118.35,0.8,
2022-03-24 05:00:00,2022-03-24 06:00:00,136.62,0.92,
2022-03-24 06:00:00,2022-03-24 07:00:00,157.88,0.94,
2022-03-24 07:00:00,2022-03-24 08:00:00,143.1,0.89,
2022-03-24 08:00:00,2022-03-24 09:00:00,140.55,0.76,
2022-03-24 09:00:00,2022-03-24 10:00:00,143.5,0.85,
2022-03-24 10:00:00,2022-03-24 11:00:00,155.8,0.55,
2022-03-24 11:00:00,2022-03-24 12:00:00,126.68,0.33,
2022-03-24 12:00:00,2022-03-24 13:00:00,97.25,0.33,
2022-03-24 13:00:00,2022-03-24 14:00:00,84.7,0.31,
2022-03-24 14:00:00,2022-03-24 15:00:00,68.55,0.31,
2022-03-24 15:00:00,2022-03-24 16:00:00,35.85,0.3,
2022-03-24 16:00:00,2022-03-24 17:00:00,31.45,0.41,
2022-03-24 17:00:00,2022-03-24 18:00:00,44.17,0.5,
2022-03-24 18:00:00,2022-03-24 19:00:00,37.55,0.36,
2022-03-24 19:00:00,2022-03-24 20:00:00,69.4,0.43,
2022-03-24 20:00:00,2022-03-24 21:00:00,67.97,0.6,
2022-03-24 21:00:00,2022-03-24 22:00:00,64.3,0.74,
2022-03-24 22:00:00,2022-03-24 23:00:00,81.7,1.08,
2022-03-24 23:00:00,2022-03-25 00:00:00,69.0,1.0,
2022-03-25 00:00:00,2022-03-25 01:00:00,80.05,0.87,
2022-03-25 01:00:00,2022-03-25 02:00:00,90.05,0.72,
2022-03-25 02:00:00,2022-03-25 03:00:00,87.9,0.73,
2022-03-25 03:00:00,2022-03-25 04:00:00,105.37,0.79,
2022-03-25 04:00:00,2022-03-25 05:00:00,107.73,0.31,
2022-03-25 05:00:00,2022-03-25 06:00:00,105.02,0.3,
2022-03-25 06:00:00,2022-03-25 07:00:00,93.7,0.43,
2022-03-25 07:00:00,2022-03-25 08:00:00,82.2,0.59,
2022-03-25 08:00:00,2022-03-25 09:00:00,100.77,0.56,
2022-03-25 09:00:00,2022-03-25 10:00:00,104.42,0.51,
2022-03-25 10:00:00,2022-03-25 11:00:00,82.8,0.5,
2022-03-25 11:00:00,2022-03-25 12:00:00,78.58,0.35,
2022-03-25 12:00:00,2022-03-25 13:00:00,55.43,0.34,
2022-03-25 13:00:00,2022-03-25 14:00:00,43.3,0.34,
2022-03-25 14:00:00,2022-03-25 15:00:00,28.45,0.31,
2022-03-25 15:00:00,2022-03-25 16:00:00,16.95,0.3,
2022-03-25 16:00:00,2022-03-25 17:00:00,23.85,0.34,
2022-03-25 17:00:00,2022-03-25 18:00:00,27.7,0.32,
2022-03-25 18:00:00,2022-03-25 19:00:00,43.52,0.4,
2022-03-25 19:00:00,2022-03-25 20:00:00,58.1,0.63,
2022-03-25 20:00:00,2022-03-25 21:00:00,6.8,0.77,
2022-03-25 21:00:00,2022-03-25 22:00:00,32.8,1.07,
2022-03-25 22:00:00,2022-03-25 23:00:00,67.1,1.14,
2022-03-25 23:00:00,2022-03-26 00:00:00,72.2,0.94,
2022-03-26 00:00:00,2022-03-26 01:00:00,71.67,0.41,
2022-03-26 01:00:00,2022-03-26 02:00:00,94.88,0.33,
2022-03-26 02:00:00,2022-03-26 03:00:00,86.0,0.38,
2022-03-26 03:00:00,2022-03-26 04:00:00,85.35,0.35,
2022-03-26 04:00:00,2022-03-26 05:00:00,76.2,0.33,
2022-03-26 05:00:00,2022-03-26 06:00:00,79.65,0.34,
2022-03-26 06:00:00,2022-03-26 07:00:00,76.72,0.49,
2022-03-26 07:00:00,2022-03-26 08:00:00,70.97,0.5,
2022-03-26 08:00:00,2022-03-26 09:00:00,77.28,0.51,
2022-03-26 09:00:00,2022-03-26 10:00:00,72.8,0.47,
2022-03-26 10:00:00,2022-03-26 11:00:00,59.83,0.44,
2022-03-26 11:00:00,2022-03-26 12:00:00,70.0,0.39,
2022-03-26 12:00:00,2022-03-26 13:00:00,65.78,0.35,
2022-03-26 13:00:00,2022-03-26 14:00:00,55.48,0.32,
2022-03-26 14:00:00,2022-03-26 15:00:00,60.9,0.3,
2022-03-26 15:00:00,2022-03-26 16:00:00,47.45,0.31,
2022-03-26 16:00:00,2022-03-26 17:00:00,47.5,0.33,
2022-03-26 17:00:00,2022-03-26 18:00:00,37.25,0.31,
2022-03-26 18:00:00,2022-03-26 19:00:00,35.18,0.52,
2022-03-26 19:00:00,2022-03-26 20:00:00,67.7,0.73,
2022-03-26 20:00:00,2022-03-26 21:00:00,55.18,0.51,
2022-03-26 21:00:00,2022-03-26 22:00:00,72.4,0.69,
2022-03-26 22:00:00,2022-03-26 23:00:00,81.35,1.15,
2022-03-26 23:00:00,2022-03-27 00:00:00,87.1,1.06,
2022-03-27 00:00:00,2022-03-27 01:00:00,82.72,0.4,
2022-03-27 01:00:00,2022-03-27 02:00:00,76.62,0.32,
2022-03-27 02:00:00,2022-03-27 03:00:00,58.37,0.3,
2022-03-27 03:00:00,2022-03-27 04:00:00,60.42,0.31,
2022-03-27 04:00:00,2022-03-27 05:00:00,79.0,0.44,
2022-03-27 05:00:00,2022-03-27 06:00:00,68.48,0.49,
2022-03-27 06:00:00,2022-03-27 07:00:00,65.68,0.57,
2022-03-27 07:00:00,2022-03-27 08:00:00,81.55,0.67,
2022-03-27 08:00:00,2022-03-27 09:00:00,71.8,0.57,
2022-03-27 09:00:00,2022-03-27 10:00:00,65.95,0.46,
2022-03-27 10:00:00,2022-03-27 11:00:00,54.05,0.33,
2022-03-27 11:00:00,2022-03-27 12:00:00,68.9,0.31,
2022-03-27 12:00:00,2022-03-27 13:00:00,78.45,0.31,
2022-03-27 13:00:00,2022-03-27 14:00:00,69.88,0.3,
2022-03-27 14:00:00,2022-03-27 15:00:00,51.57,0.3,
2022-03-27 15:00:00,2022-03-27 16:00:00,37.5,0.3,
2022-03-27 16:00:00,2022-03-27 17:00:00,37.42,0.31,
2022-03-27 17:00:00,2022-03-27 18:00:00,36.85,0.3,
2022-03-27 18:00:00,2022-03-27 19:00:00,44.8,0.31,
2022-03-27 19:00:00,2022-03-27 20:00:00,53.43,0.44,
2022-03-27 20:00:00,2022-03-27 21:00:00,58.1,0.59,
2022-03-27 21:00:00,2022-03-27 22:00:00,67.83,0.95,
2022-03-27 22:00:00,2022-03-27 23:00:00,87.3,1.1,
2022-03-27 23:00:00,2022-03-28 00:00:00,97.5,0.98,
2022-03-28 00:00:00,2022-03-28 01:00:00,93.18,1.21,
2022-03-28 01:00:00,2022-03-28 02:00:00,109.8,1.12,
2022-03-28 02:00:00,2022-03-28 03:00:00,110.47,0.89,
2022-03-28 03:00:00,2022-03-28 04:00:00,116.65,0.83,
2022-03-28 04:00:00,2022-03-28 05:00:00,112.62,0.43,
2022-03-28 05:00:00,2022-03-28 06:00:00,115.0,0.53,
2022-03-28 06:00:00,2022-03-28 07:00:00,114.3,0.79,
2022-03-28 07:00:00,2022-03-28 08:00:00,104.67,0.92,
2022-03-28 08:00:00,2022-03-28 09:00:00,115.25,1.32,
2022-03-28 09:00:00,2022-03-28 10:00:00,126.42,1.15,
2022-03-28 10:00:00,2022-03-28 11:00:00,155.05,0.9,
2022-03-28 11:00:00,2022-03-28 12:00:00,171.83,0.64,
2022-03-28 12:00:00,2022-03-28 13:00:00,150.22,0.34,
2022-03-28 13:00:00,2022-03-28 14:00:00,92.22,0.31,
2022-03-28 14:00:00,2022-03-28 15:00:00,54.6,0.36,
2022-03-28 15:00:00,2022-03-28 16:00:00,37.03,0.34,
2022-03-28 16:00:00,2022-03-28 17:00:00,27.57,0.3,
2022-03-28 17:00:00,2022-03-28 18:00:00,25.27,0.31,
2022-03-28 18:00:00,2022-03-28 19:00:00,28.5,0.67,
2022-03-28 19:00:00,2022-03-28 20:00:00,60.52,1.07,
2022-03-28 20:00:00,2022-03-28 21:00:00,51.92,1.02,
2022-03-28 21:00:00,2022-03-28 22:00:00,45.12,1.08,
2022-03-28 22:00:00,2022-03-28 23:00:00,65.1,0.9,
2022-03-28 23:00:00,2022-03-29 00:00:00,77.2,1.02,
2022-03-29 00:00:00,2022-03-29 01:00:00,93.55,1.13,
2022-03-29 01:00:00,2022-03-29 02:00:00,115.03,0.97,
2022-03-29 02:00:00,2022-03-29 03:00:00,121.03,1.24,
2022-03-29 03:00:00,2022-03-29 04:00:00,126.65,1.2,
2022-03-29 04:00:00,2022-03-29 05:00:00,122.2,1.18,
2022-03-29 05:00:00,2022-03-29 06:00:00,113.3,1.1,
2022-03-29 06:00:00,2022-03-29 07:00:00,102.88,1.02,
2022-03-29 07:00:00,2022-03-29 08:00:00,99.92,1.09,
2022-03-29 08:00:00,2022-03-29 09:00:00,326.13,0.76,
2022-03-29 09:00:00,2022-03-29 10:00:00,286.68,0.59,
2022-03-29 10:00:00,2022-03-29 11:00:00,175.3,0.42,
2022-03-29 11:00:00,2022-03-29 12:00:00,112.2,0.32,
2022-03-29 12:00:00,2022-03-29 13:00:00,74.22,0.34,
2022-03-29 13:00:00,2022-03-29 14:00:00,38.62,0.31,
2022-03-29 14:00:00,2022-03-29 15:00:00,31.67,0.3,
2022-03-29 15:00:00,2022-03-29 16:00:00,21.9,0.3,
2022-03-29 16:00:00,2022-03-29 17:00:00,37.15,0.33,
2022-03-29 17:00:00,2022-03-29 18:00:00,31.97,0.37,
2022-03-29 18:00:00,2022-03-29 19:00:00,18.25,0.51,
2022-03-29 19:00:00,2022-03-29 20:00:00,27.05,0.79,
2022-03-29 20:00:00,2022-03-29 21:00:00,51.32,0.68,
2022-03-29 21:00:00,2022-03-29 22:00:00,75.92,0.75,
2022-03-29 22:00:00,2022-03-29 23:00:00,81.33,0.81,
2022-03-29 23:00:00,2022-03-30 00:00:00,79.9,0.85,
2022-03-30 00:00:00,2022-03-30 01:00:00,80.27,1.46,
2022-03-30 01:00:00,2022-03-30 02:00:00,109.22,1.81,
2022-03-30 02:00:00,2022-03-30 03:00:00,121.25,1.88,
2022-03-30 03:00:00,2022-03-30 04:00:00,147.6,1.97,
2022-03-30 04:00:00,2022-03-30 05:00:00,171.45,1.47,
2022-03-30 05:00:00,2022-03-30 06:00:00,170.82,1.02,
2022-03-30 06:00:00,2022-03-30 07:00:00,171.88,0.79,
2022-03-30 07:00:00,2022-03-30 08:00:00,156.15,0.8,
2022-03-30 08:00:00,2022-03-30 09:00:00,154.95,0.89,
2022-03-30 09:00:00,2022-03-30 10:00:00,143.4,0.89,
2022-03-30 10:00:00,2022-03-30 11:00:00,109.55,0.82,
2022-03-30 11:00:00,2022-03-30 12:00:00,78.35,0.38,
2022-03-30 12:00:00,2022-03-30 13:00:00,43.15,0.32,
2022-03-30 13:00:00,2022-03-30 14:00:00,41.48,0.33,
2022-03-30 14:00:00,2022-03-30 15:00:00,56.72,0.35,
2022-03-30 15:00:00,2022-03-30 16:00:00,44.67,0.32,
2022-03-30 16:00:00,2022-03-30 17:00:00,47.08,0.33,
2022-03-30 17:00:00,2022-03-30 18:00:00,39.25,0.39,
2022-03-30 18:00:00,2022-03-30 19:00:00,20.6,0.83,
2022-03-30 19:00:00,2022-03-30 20:00:00,28.77,1.16,
2022-03-30 20:00:00,2022-03-30 21:00:00,48.38,0.69,
2022-03-30 21:00:00,2022-03-30 22:00:00,70.55,0.73,
2022-03-30 22:00:00,2022-03-30 23:00:00,109.85,0.83,
2022-03-30 23:00:00,2022-03-31 00:00:00,122.9,0.87,
2022-03-31 00:00:00,2022-03-31 01:00:00,145.95,0.88,
2022-03-31 01:00:00,2022-03-31 02:00:00,130.2,0.91,
2022-03-31 02:00:00,2022-03-31 03:00:00,110.62,0.57,
2022-03-31 03:00:00,2022-03-31 04:00:00,126.65,0.54,
2022-03-31 04:00:00,2022-03-31 05:00:00,129.45,0.59,
2022-03-31 05:00:00,2022-03-31 06:00:00,138.35,0.69,
2022-03-31 06:00:00,2022-03-31 07:00:00,161.12,0.67,
2022-03-31 07:00:00,2022-03-31 08:00:00,158.5,0.73,
2022-03-31 08:00:00,2022-03-31 09:00:00,163.6,0.83,
2022-03-31 09:00:00,2022-03-31 10:00:00,159.55,0.9,
2022-03-31 10:00:00,2022-03-31 11:00:00,114.37,0.26,
2022-03-31 11:00:00,2022-03-31 12:00:00,113.02,0.75,
2022-03-31 12:00:00,2022-03-31 13:00:00,91.4,0.36,
2022-03-31 13:00:00,2022-03-31 14:00:00,90.0,0.32,
2022-03-31 14:00:00,2022-03-31 15:00:00,89.87,0.31,
2022-03-31 15:00:00,2022-03-31 16:00:00,60.95,0.33,
2022-03-31 16:00:00,2022-03-31 17:00:00,62.97,0.3,
2022-03-31 17:00:00,2022-03-31 18:00:00,54.15,0.3,
2022-03-31 18:00:00,2022-03-31 19:00:00,28.5,0.61,
2022-03-31 19:00:00,2022-03-31 20:00:00,40.7,0.78,
2022-03-31 20:00:00,2022-03-31 21:00:00,47.35,1.11,
2022-03-31 21:00:00,2022-03-31 22:00:00,71.15,1.21,
2022-03-31 22:00:00,2022-03-31 23:00:00,94.98,1.01,
2022-03-31 23:00:00,2022-04-01 00:00:00,117.5,1.05,
2022-04-01 00:00:00,2022-04-01 01:00:00,135.77,0.96,
2022-04-01 01:00:00,2022-04-01 02:00:00,127.93,0.96,
2022-04-01 02:00:00,2022-04-01 03:00:00,121.93,1.15,
2022-04-01 03:00:00,2022-04-01 04:00:00,129.4,1.11,
2022-04-01 04:00:00,2022-04-01 05:00:00,137.65,1.14,
2022-04-01 05:00:00,2022-04-01 06:00:00,164.32,1.06,
2022-04-01 06:00:00,2022-04-01 07:00:00,175.4,0.85,
2022-04-01 07:00:00,2022-04-01 08:00:00,,,
2022-04-01 08:00:00,2022-04-01 09:00:00,,,
2022-04-01 09:00:00,2022-04-01 10:00:00,,,
2022-04-01 10:00:00,2022-04-01 11:00:00,,,
2022-04-01 11:00:00,2022-04-01 12:00:00,,,
2022-04-01 12:00:00,2022-04-01 13:00:00,,,
2022-04-01 13:00:00,2022-04-01 14:00:00,,,
2022-04-01 14:00:00,2022-04-01 15:00:00,,,
2022-04-01 15:00:00,2022-04-01 16:00:00,,0.15,
2022-04-01 16:00:00,2022-04-01 17:00:00,76.38,0.4,
2022-04-01 17:00:00,2022-04-01 18:00:00,58.53,0.36,
2022-04-01 18:00:00,2022-04-01 19:00:00,40.45,0.81,
2022-04-01 19:00:00,2022-04-01 20:00:00,45.4,1.17,
2022-04-01 20:00:00,2022-04-01 21:00:00,58.6,1.03,
2022-04-01 21:00:00,2022-04-01 22:00:00,82.25,0.76,
2022-04-01 22:00:00,2022-04-01 23:00:00,106.82,0.81,
2022-04-01 23:00:00,2022-04-02 00:00:00,102.2,0.81,
2022-04-02 00:00:00,2022-04-02 01:00:00,99.62,0.8,
2022-04-02 01:00:00,2022-04-02 02:00:00,83.22,0.78,
2022-04-02 02:00:00,2022-04-02 03:00:00,86.4,0.68,
2022-04-02 03:00:00,2022-04-02 04:00:00,76.5,0.58,
2022-04-02 04:00:00,2022-04-02 05:00:00,83.85,0.52,
2022-04-02 05:00:00,2022-04-02 06:00:00,93.25,0.56,
2022-04-02 06:00:00,2022-04-02 07:00:00,92.33,0.49,
2022-04-02 07:00:00,2022-04-02 08:00:00,92.0,0.48,
2022-04-02 08:00:00,2022-04-02 09:00:00,110.8,0.6,
2022-04-02 09:00:00,2022-04-02 10:00:00,84.1,0.57,
2022-04-02 10:00:00,2022-04-02 11:00:00,66.22,0.48,
2022-04-02 11:00:00,2022-04-02 12:00:00,52.38,0.34,
2022-04-02 12:00:00,2022-04-02 13:00:00,40.0,0.31,
2022-04-02 13:00:00,2022-04-02 14:00:00,37.58,0.36,
2022-04-02 14:00:00,2022-04-02 15:00:00,51.18,0.34,
2022-04-02 15:00:00,2022-04-02 16:00:00,27.68,0.35,
2022-04-02 16:00:00,2022-04-02 17:00:00,39.47,0.3,
2022-04-02 17:00:00,2022-04-02 18:00:00,31.25,0.3,
2022-04-02 18:00:00,2022-04-02 19:00:00,16.78,0.39,
2022-04-02 19:00:00,2022-04-02 20:00:00,15.7,0.66,
2022-04-02 20:00:00,2022-04-02 21:00:00,39.48,1.05,
2022-04-02 21:00:00,2022-04-02 22:00:00,79.65,1.01,
2022-04-02 22:00:00,2022-04-02 23:00:00,90.2,0.95,
2022-04-02 23:00:00,2022-04-03 00:00:00,67.2,1.0,
2022-04-03 00:00:00,2022-04-03 01:00:00,81.15,0.69,
2022-04-03 01:00:00,2022-04-03 02:00:00,79.72,0.59,
2022-04-03 02:00:00,2022-04-03 03:00:00,66.58,0.52,
2022-04-03 03:00:00,2022-04-03 04:00:00,60.45,0.43,
2022-04-03 04:00:00,2022-04-03 05:00:00,71.8,0.49,
2022-04-03 05:00:00,2022-04-03 06:00:00,73.7,0.82,
2022-04-03 06:00:00,2022-04-03 07:00:00,123.0,1.08,
2022-04-03 07:00:00,2022-04-03 08:00:00,157.53,1.26,
2022-04-03 08:00:00,2022-04-03 09:00:00,191.85,1.48,
2022-04-03 09:00:00,2022-04-03 10:00:00,223.7,1.6,
2022-04-03 10:00:00,2022-04-03 11:00:00,174.68,1.12,
2022-04-03 11:00:00,2022-04-03 12:00:00,111.92,0.59,
2022-04-03 12:00:00,2022-04-03 13:00:00,86.4,0.74,
2022-04-03 13:00:00,2022-04-03 14:00:00,66.58,0.64,
2022-04-03 14:00:00,2022-04-03 15:00:00,47.85,0.66,
2022-04-03 15:00:00,2022-04-03 16:00:00,57.58,0.57,
2022-04-03 16:00:00,2022-04-03 17:00:00,40.62,0.33,
2022-04-03 17:00:00,2022-04-03 18:00:00,21.98,0.31,
2022-04-03 18:00:00,2022-04-03 19:00:00,11.35,0.39,
2022-04-03 19:00:00,2022-04-03 20:00:00,29.33,0.61,
2022-04-03 20:00:00,2022-04-03 21:00:00,30.8,0.68,
2022-04-03 21:00:00,2022-04-03 22:00:00,46.5,0.94,
2022-04-03 22:00:00,2022-04-03 23:00:00,60.12,1.09,
2022-04-03 23:00:00,2022-04-04 00:00:00,67.27,0.97,
2022-04-04 00:00:00,2022-04-04 01:00:00,67.35,0.83,
2022-04-04 01:00:00,2022-04-04 02:00:00,62.67,0.64,
2022-04-04 02:00:00,2022-04-04 03:00:00,41.48,0.51,
2022-04-04 03:00:00,2022-04-04 04:00:00,41.45,0.43,
2022-04-04 04:00:00,2022-04-04 05:00:00,62.25,0.36,
2022-04-04 05:00:00,2022-04-04 06:00:00,65.4,0.45,
2022-04-04 06:00:00,2022-04-04 07:00:00,79.75,0.45,
2022-04-04 07:00:00,2022-04-04 08:00:00,94.17,0.55,
2022-04-04 08:00:00,2022-04-04 09:00:00,97.92,0.78,
2022-04-04 09:00:00,2022-04-04 10:00:00,85.42,0.76,
2022-04-04 10:00:00,2022-04-04 11:00:00,50.9,0.52,
2022-04-04 11:00:00,2022-04-04 12:00:00,265.52,0.38,
2022-04-04 12:00:00,2022-04-04 13:00:00,224.85,0.38,
2022-04-04 13:00:00,2022-04-04 14:00:00,159.3,0.38,
2022-04-04 14:00:00,2022-04-04 15:00:00,134.58,0.4,
2022-04-04 15:00:00,2022-04-04 16:00:00,124.0,0.34,
2022-04-04 16:00:00,2022-04-04 17:00:00,84.9,0.35,
2022-04-04 17:00:00,2022-04-04 18:00:00,50.6,0.33,
2022-04-04 18:00:00,2022-04-04 19:00:00,42.4,0.55,
2022-04-04 19:00:00,2022-04-04 20:00:00,47.2,1.1,
2022-04-04 20:00:00,2022-04-04 21:00:00,57.12,0.48,
2022-04-04 21:00:00,2022-04-04 22:00:00,75.62,0.44,
2022-04-04 22:00:00,2022-04-04 23:00:00,78.38,0.64,
2022-04-04 23:00:00,2022-04-05 00:00:00,54.93,0.66,
2022-04-05 00:00:00,2022-04-05 01:00:00,64.17,0.81,
2022-04-05 01:00:00,2022-04-05 02:00:00,61.08,0.77,
2022-04-05 02:00:00,2022-04-05 03:00:00,41.08,0.76,
2022-04-05 03:00:00,2022-04-05 04:00:00,48.9,0.69,
2022-04-05 04:00:00,2022-04-05 05:00:00,49.7,0.52,
2022-04-05 05:00:00,2022-04-05 06:00:00,53.25,0.55,
2022-04-05 06:00:00,2022-04-05 07:00:00,73.1,0.41,
2022-04-05 07:00:00,2022-04-05 08:00:00,78.98,0.5,
2022-04-05 08:00:00,2022-04-05 09:00:00,78.9,0.66,
2022-04-05 09:00:00,2022-04-05 10:00:00,86.9,0.72,
2022-04-05 10:00:00,2022-04-05 11:00:00,80.72,0.65,
2022-04-05 11:00:00,2022-04-05 12:00:00,81.15,0.46,
2022-04-05 12:00:00,2022-04-05 13:00:00,54.35,0.38,
2022-04-05 13:00:00,2022-04-05 14:00:00,59.17,0.36,
2022-04-05 14:00:00,2022-04-05 15:00:00,62.42,0.3,
2022-04-05 15:00:00,2022-04-05 16:00:00,56.98,0.3,
2022-04-05 16:00:00,2022-04-05 17:00:00,55.4,0.3,
2022-04-05 17:00:00,2022-04-05 18:00:00,51.72,0.31,
2022-04-05 18:00:00,2022-04-05 19:00:00,43.55,0.66,
2022-04-05 19:00:00,2022-04-05 20:00:00,48.93,1.02,
2022-04-05 20:00:00,2022-04-05 21:00:00,41.48,0.98,
2022-04-05 21:00:00,2022-04-05 22:00:00,83.0,1.15,
2022-04-05 22:00:00,2022-04-05 23:00:00,78.48,1.02,
2022-04-05 23:00:00,2022-04-06 00:00:00,57.9,1.06,
2022-04-06 00:00:00,2022-04-06 01:00:00,67.28,0.8,
2022-04-06 01:00:00,2022-04-06 02:00:00,74.0,0.53,
2022-04-06 02:00:00,2022-04-06 03:00:00,55.58,0.5,
2022-04-06 03:00:00,2022-04-06 04:00:00,56.1,0.4,
2022-04-06 04:00:00,2022-04-06 05:00:00,61.2,0.6,
2022-04-06 05:00:00,2022-04-06 06:00:00,65.12,0.78,
2022-04-06 06:00:00,2022-04-06 07:00:00,78.83,0.67,
2022-04-06 07:00:00,2022-04-06 08:00:00,101.85,0.9,
