From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm)
2021-12-03 07:00:00,2021-12-03 08:00:00,60.75,99.0,1.6,0.47,1.47,0.62,18.8,31.12,91.75,0.5,,147.75,759.25,0.0
2021-12-03 08:00:00,2021-12-03 09:00:00,60.5,96.75,1.58,0.27,1.35,0.73,22.15,30.65,85.0,1.18,,293.5,761.75,0.0
2021-12-03 09:00:00,2021-12-03 10:00:00,55.75,95.25,1.63,0.23,1.35,0.68,23.0,30.08,80.5,1.15,,355.75,762.0,0.0
2021-12-03 10:00:00,2021-12-03 11:00:00,57.0,104.25,1.75,,1.3,0.93,23.12,30.13,74.25,1.65,,533.25,762.0,0.0
2021-12-03 11:00:00,2021-12-03 12:00:00,37.5,83.0,1.48,0.1,1.2,0.83,21.2,30.05,71.25,1.27,,413.5,760.25,0.0
2021-12-03 12:00:00,2021-12-03 13:00:00,40.0,77.75,1.4,,1.07,0.82,20.0,30.43,71.5,1.5,,445.0,758.5,0.0
2021-12-03 13:00:00,2021-12-03 14:00:00,35.5,68.75,1.8,,1.23,0.82,19.25,31.05,70.5,1.62,,577.75,757.25,0.0
2021-12-03 14:00:00,2021-12-03 15:00:00,37.0,61.75,1.55,0.2,1.23,0.83,16.35,31.38,70.5,1.4,,356.75,756.5,0.0
2021-12-03 15:00:00,2021-12-03 16:00:00,29.25,66.75,0.9,1.0,0.95,0.7,16.25,31.3,73.5,0.7,,224.0,756.0,0.0
2021-12-03 16:00:00,2021-12-03 17:00:00,36.75,85.75,1.27,,0.88,0.8,15.12,30.6,77.5,0.77,,133.25,756.0,0.0
2021-12-03 17:00:00,2021-12-03 18:00:00,47.5,92.5,1.62,,1.08,0.75,16.08,29.98,80.75,0.53,,23.5,756.25,0.0
2021-12-03 18:00:00,2021-12-03 19:00:00,46.25,97.0,1.78,0.15,1.48,0.77,16.43,30.1,83.0,0.53,,13.0,757.25,0.0
2021-12-03 19:00:00,2021-12-03 20:00:00,48.25,98.0,1.9,0.15,1.55,0.8,17.1,30.08,84.75,0.4,,13.0,758.75,0.0
2021-12-03 20:00:00,2021-12-03 21:00:00,51.25,101.5,1.52,0.47,1.38,0.73,19.73,30.27,87.0,0.33,,13.0,759.75,0.0
2021-12-03 21:00:00,2021-12-03 22:00:00,48.5,105.0,2.25,0.1,1.77,0.82,19.52,30.85,87.5,0.3,,13.0,760.0,0.0
2021-12-03 22:00:00,2021-12-03 23:00:00,48.0,109.0,1.85,0.22,1.6,0.77,17.2,31.05,88.25,0.3,,13.0,759.5,0.0
2021-12-03 23:00:00,2021-12-04 00:00:00,51.0,103.0,1.88,0.28,1.73,0.65,16.25,31.1,90.25,0.3,,13.0,758.75,0.0
2021-12-04 00:00:00,2021-12-04 01:00:00,51.75,102.0,1.9,0.3,1.73,0.57,17.57,30.45,92.0,0.3,,13.0,758.0,0.0
2021-12-04 01:00:00,2021-12-04 02:00:00,58.0,102.0,2.05,0.2,1.75,0.65,19.72,29.73,94.25,0.3,,13.0,757.0,0.0
2021-12-04 02:00:00,2021-12-04 03:00:00,69.25,112.0,1.93,0.35,1.65,0.6,21.92,29.73,95.5,0.3,,13.0,756.0,0.0
2021-12-04 03:00:00,2021-12-04 04:00:00,65.0,109.25,1.68,0.32,1.52,0.62,24.4,29.58,96.25,0.3,,13.0,756.0,0.0
2021-12-04 04:00:00,2021-12-04 05:00:00,53.75,89.0,1.38,0.45,1.37,0.82,17.35,29.75,95.75,0.3,,13.0,756.25,0.0
2021-12-04 05:00:00,2021-12-04 06:00:00,41.0,86.25,1.55,1.1,1.85,0.55,18.95,30.3,94.5,0.3,,13.0,756.75,0.0
2021-12-04 06:00:00,2021-12-04 07:00:00,53.25,111.5,1.35,2.53,2.42,0.15,17.85,30.65,93.5,0.3,,32.25,757.75,0.0
2021-12-04 07:00:00,2021-12-04 08:00:00,65.5,133.5,1.98,2.07,2.75,0.25,20.3,31.3,86.25,0.3,,151.5,760.0,0.0
2021-12-04 08:00:00,2021-12-04 09:00:00,69.5,137.25,2.4,1.3,2.62,0.55,21.75,30.88,77.75,0.3,,298.0,762.25,0.0
2021-12-04 09:00:00,2021-12-04 10:00:00,60.0,118.33,2.33,0.83,2.37,0.7,23.87,30.0,69.33,0.3,,421.0,763.0,0.0
2021-12-04 10:00:00,2021-12-04 11:00:00,56.75,99.75,2.02,0.3,1.83,0.92,20.8,30.13,62.75,0.33,,515.25,762.25,0.0
2021-12-04 11:00:00,2021-12-04 12:00:00,39.25,89.75,1.55,0.72,1.65,0.85,23.52,30.15,59.0,0.3,,551.5,761.0,0.0
2021-12-04 12:00:00,2021-12-04 13:00:00,32.75,84.25,1.07,0.72,1.27,0.75,20.23,30.42,56.75,0.4,,555.0,759.25,0.0
2021-12-04 13:00:00,2021-12-04 14:00:00,29.5,70.5,1.55,0.75,1.27,0.7,17.53,31.15,56.75,0.35,,521.5,757.75,0.0
2021-12-04 14:00:00,2021-12-04 15:00:00,40.5,88.75,1.27,0.7,1.27,0.9,29.65,31.4,65.5,0.55,,374.75,756.5,0.0
2021-12-04 15:00:00,2021-12-04 16:00:00,74.25,143.5,1.27,0.5,1.23,0.75,47.6,31.4,67.5,0.6,,245.0,755.25,0.0
2021-12-04 16:00:00,2021-12-04 17:00:00,93.75,163.5,1.62,0.22,1.43,0.8,35.95,30.73,71.25,0.57,,110.25,756.0,0.0
2021-12-04 17:00:00,2021-12-04 18:00:00,97.5,166.5,2.0,0.2,1.63,0.78,27.2,30.0,74.5,0.35,,22.75,756.5,0.0
2021-12-04 18:00:00,2021-12-04 19:00:00,73.25,120.0,1.67,0.65,1.68,0.77,25.15,30.2,73.5,0.3,,13.0,757.5,0.0
2021-12-04 19:00:00,2021-12-04 20:00:00,69.5,130.0,1.32,1.18,1.7,0.75,25.85,30.22,76.0,0.3,,13.0,758.5,0.0
2021-12-04 20:00:00,2021-12-04 21:00:00,71.0,133.0,1.43,0.98,1.68,0.73,23.1,30.45,79.0,0.3,,13.0,759.0,0.0
2021-12-04 21:00:00,2021-12-04 22:00:00,64.5,135.25,1.95,1.12,2.17,0.62,20.22,30.95,80.75,0.3,,13.0,760.0,0.0
2021-12-04 22:00:00,2021-12-04 23:00:00,75.0,145.25,1.82,1.5,2.25,0.57,18.95,31.22,82.0,0.3,,13.0,760.0,0.0
2021-12-04 23:00:00,2021-12-05 00:00:00,81.75,153.0,1.85,0.9,1.97,0.7,22.7,31.22,83.0,0.3,,13.0,759.5,0.0
2021-12-05 00:00:00,2021-12-05 01:00:00,73.5,138.0,1.7,1.05,1.95,0.57,21.8,30.7,84.0,0.3,,13.0,759.0,0.0
2021-12-05 01:00:00,2021-12-05 02:00:00,67.75,116.25,1.45,1.73,2.07,0.43,23.62,29.95,86.25,0.3,,13.0,758.0,0.0
2021-12-05 02:00:00,2021-12-05 03:00:00,67.5,132.0,1.35,1.3,1.77,0.68,19.57,30.02,88.25,0.3,,13.0,757.0,0.0
2021-12-05 03:00:00,2021-12-05 04:00:00,79.5,134.75,1.93,0.62,1.9,0.7,22.75,29.9,90.25,0.3,,13.0,757.0,0.0
2021-12-05 04:00:00,2021-12-05 05:00:00,85.0,145.25,1.43,1.5,1.95,0.53,21.38,30.0,91.5,0.3,,13.0,757.0,0.0
2021-12-05 05:00:00,2021-12-05 06:00:00,87.5,150.25,2.4,0.53,2.25,0.7,20.27,30.58,92.0,0.3,,13.0,757.75,0.0
2021-12-05 06:00:00,2021-12-05 07:00:00,88.75,150.25,1.55,2.15,2.4,0.53,18.1,30.95,93.0,0.3,,25.5,759.25,0.0
2021-12-05 07:00:00,2021-12-05 08:00:00,96.5,161.25,1.3,2.1,2.17,0.55,18.77,31.15,89.5,0.3,,107.5,760.5,0.0
2021-12-05 08:00:00,2021-12-05 09:00:00,88.5,138.5,1.68,1.1,1.95,0.73,19.65,30.83,83.25,0.3,,231.0,762.0,0.0
2021-12-05 09:00:00,2021-12-05 10:00:00,64.5,106.75,2.12,0.53,1.92,0.9,19.82,30.03,79.25,0.52,,344.0,762.0,0.0
2021-12-05 10:00:00,2021-12-05 11:00:00,50.5,87.5,1.7,0.23,1.45,1.05,24.1,30.18,77.0,0.42,,370.75,761.25,0.0
2021-12-05 11:00:00,2021-12-05 12:00:00,53.0,90.25,1.65,0.25,1.3,1.08,26.05,30.12,73.0,0.38,,406.0,760.5,0.0
2021-12-05 12:00:00,2021-12-05 13:00:00,65.25,101.25,1.38,0.4,1.02,1.12,25.4,30.57,67.5,0.33,,510.75,758.75,0.0
2021-12-05 13:00:00,2021-12-05 14:00:00,65.0,95.0,1.65,0.1,1.03,1.0,23.73,31.27,62.5,0.33,,478.75,757.25,0.0
2021-12-05 14:00:00,2021-12-05 15:00:00,63.5,99.25,1.6,,1.2,0.88,22.85,31.42,75.25,0.65,,278.0,755.5,0.0
2021-12-05 15:00:00,2021-12-05 16:00:00,66.25,114.75,1.75,0.15,1.4,0.88,21.9,31.4,80.25,0.58,,140.75,755.0,0.0
2021-12-05 16:00:00,2021-12-05 17:00:00,61.0,95.25,2.08,,1.48,0.95,20.32,30.9,83.25,0.62,,98.0,755.0,0.0
2021-12-05 17:00:00,2021-12-05 18:00:00,62.25,93.25,2.2,,1.48,0.83,22.63,30.1,86.5,0.35,,23.75,755.25,0.0
2021-12-05 18:00:00,2021-12-05 19:00:00,65.5,96.0,1.88,,1.4,0.95,19.75,30.27,89.25,0.3,,13.0,756.0,0.0
2021-12-05 19:00:00,2021-12-05 20:00:00,66.25,101.75,1.85,0.1,1.48,0.9,18.38,30.3,90.0,0.3,,13.0,756.75,0.0
2021-12-05 20:00:00,2021-12-05 21:00:00,75.0,101.5,1.32,0.17,1.12,1.05,21.75,30.53,91.0,0.3,,13.0,758.25,0.0
2021-12-05 21:00:00,2021-12-05 22:00:00,80.25,105.5,1.23,0.5,1.27,0.88,20.5,30.98,92.0,0.3,,13.0,759.0,0.0
2021-12-05 22:00:00,2021-12-05 23:00:00,77.25,112.75,1.88,0.2,1.55,0.85,18.75,31.08,93.25,0.3,,13.0,759.25,0.0
2021-12-05 23:00:00,2021-12-06 00:00:00,74.75,107.5,1.75,0.4,1.5,0.9,16.12,31.1,94.0,0.3,,13.0,758.5,0.0
2021-12-06 00:00:00,2021-12-06 01:00:00,72.75,92.75,1.8,0.1,1.43,0.88,21.8,30.7,94.5,0.3,,13.0,758.0,0.0
2021-12-06 01:00:00,2021-12-06 02:00:00,67.5,87.75,1.3,0.37,1.17,0.88,21.9,29.95,95.0,0.3,,13.0,757.0,0.0
2021-12-06 02:00:00,2021-12-06 03:00:00,60.5,82.75,1.77,,1.43,0.92,19.47,30.13,94.5,0.3,,13.0,757.0,0.0
2021-12-06 03:00:00,2021-12-06 04:00:00,53.75,79.0,1.97,0.1,1.42,0.88,20.25,30.05,94.0,0.3,,13.0,756.25,0.0
2021-12-06 04:00:00,2021-12-06 05:00:00,56.5,77.0,1.52,0.15,1.23,0.85,18.48,30.18,94.0,0.3,,13.0,756.25,0.0
2021-12-06 05:00:00,2021-12-06 06:00:00,59.5,77.25,1.77,0.38,1.68,0.67,18.77,30.62,95.0,0.3,,13.0,757.0,0.0
2021-12-06 06:00:00,2021-12-06 07:00:00,66.75,101.0,1.9,1.37,2.27,0.45,20.52,30.9,96.5,0.3,,24.5,757.75,0.0
2021-12-06 07:00:00,2021-12-06 08:00:00,71.5,111.75,1.48,1.15,1.82,0.7,19.28,31.05,94.75,0.3,,101.0,759.0,0.0
2021-12-06 08:00:00,2021-12-06 09:00:00,60.25,95.25,1.57,0.65,1.6,0.88,17.88,30.9,84.25,0.3,,222.0,760.75,0.0
2021-12-06 09:00:00,2021-12-06 10:00:00,60.25,89.0,1.65,0.5,1.55,0.75,18.27,30.12,75.75,0.3,,358.25,761.25,0.0
2021-12-06 10:00:00,2021-12-06 11:00:00,67.0,108.5,2.02,,1.57,0.93,22.5,30.2,72.5,0.3,,336.25,761.0,0.0
2021-12-06 11:00:00,2021-12-06 12:00:00,68.5,123.75,1.97,0.4,1.72,0.93,23.55,30.17,71.5,0.3,,215.75,760.0,0.0
2021-12-06 12:00:00,2021-12-06 13:00:00,68.75,120.75,1.68,0.3,1.38,0.93,19.62,30.27,83.0,0.98,,156.5,758.25,0.0
2021-12-06 13:00:00,2021-12-06 14:00:00,54.5,92.0,1.73,0.1,1.32,0.95,17.95,31.08,81.5,0.97,,456.0,757.0,0.0
2021-12-06 14:00:00,2021-12-06 15:00:00,53.5,81.75,1.75,,1.35,0.82,16.93,31.4,77.5,0.8,,354.75,756.25,0.0
2021-12-06 15:00:00,2021-12-06 16:00:00,60.5,85.75,1.52,0.1,1.25,0.77,17.65,31.37,79.5,0.62,,132.75,755.75,0.0
2021-12-06 16:00:00,2021-12-06 17:00:00,51.0,81.25,1.68,,1.38,0.75,19.53,30.88,83.75,0.57,,51.5,755.5,0.0
2021-12-06 17:00:00,2021-12-06 18:00:00,52.5,78.0,1.72,,1.3,0.77,19.08,29.95,85.75,0.47,,27.0,756.0,0.0
2021-12-06 18:00:00,2021-12-06 19:00:00,48.5,75.0,2.1,,1.55,0.98,18.52,31.58,86.75,0.33,,13.0,756.5,0.0
2021-12-06 19:00:00,2021-12-06 20:00:00,50.5,76.5,2.28,0.5,1.8,1.18,17.98,33.33,88.0,0.3,,13.0,758.5,0.0
2021-12-06 20:00:00,2021-12-06 21:00:00,50.25,82.25,1.67,0.42,1.57,0.8,14.4,30.42,88.0,0.33,,13.0,759.75,0.0
2021-12-06 21:00:00,2021-12-06 22:00:00,47.75,86.5,1.75,0.48,1.68,0.8,13.62,30.57,88.5,0.3,,13.0,760.75,0.0
2021-12-06 22:00:00,2021-12-06 23:00:00,53.75,86.75,1.7,0.35,1.58,0.85,17.85,31.1,88.5,0.3,,13.0,760.25,0.0
2021-12-06 23:00:00,2021-12-07 00:00:00,47.75,83.25,1.32,0.62,1.42,0.73,18.3,31.25,90.0,0.3,,13.0,759.5,0.0
2021-12-07 00:00:00,2021-12-07 01:00:00,48.5,83.0,2.05,0.2,1.75,0.73,13.03,31.22,90.75,0.3,,13.0,759.0,0.0
2021-12-07 01:00:00,2021-12-07 02:00:00,46.75,80.0,1.88,0.28,1.68,0.67,13.18,30.7,91.0,0.3,,13.0,758.0,0.0
2021-12-07 02:00:00,2021-12-07 03:00:00,55.0,79.5,1.4,0.5,1.42,0.65,19.3,29.95,92.0,0.3,,13.0,757.0,0.0
2021-12-07 03:00:00,2021-12-07 04:00:00,55.75,79.25,1.62,0.33,1.5,0.77,19.17,30.02,93.5,0.3,,13.0,757.0,0.0
2021-12-07 04:00:00,2021-12-07 05:00:00,60.25,89.75,1.7,1.28,2.05,0.53,17.22,29.98,94.0,0.3,,13.0,757.0,0.0
2021-12-07 05:00:00,2021-12-07 06:00:00,70.0,118.0,1.78,2.07,2.52,0.33,17.35,30.05,94.75,0.3,,13.0,758.0,0.0
2021-12-07 06:00:00,2021-12-07 07:00:00,83.5,144.25,2.38,0.93,2.42,0.72,24.2,30.73,95.0,0.3,,24.0,759.0,0.0
2021-12-07 07:00:00,2021-12-07 08:00:00,99.25,153.75,1.28,1.82,2.02,0.68,35.02,30.58,94.0,0.3,,67.5,760.5,0.0
2021-12-07 08:00:00,2021-12-07 09:00:00,100.5,154.0,1.82,0.55,1.78,0.95,27.52,31.12,90.25,0.4,,157.75,762.0,0.0
2021-12-07 09:00:00,2021-12-07 10:00:00,84.0,130.0,1.73,0.4,1.6,0.97,28.47,31.23,83.0,0.53,,242.67,763.0,0.0
2021-12-07 10:00:00,2021-12-07 11:00:00,66.0,115.33,1.67,0.5,1.47,0.87,30.77,30.03,76.33,0.57,,458.67,762.67,0.0
2021-12-07 11:00:00,2021-12-07 12:00:00,58.5,101.5,2.15,,1.5,0.92,23.12,30.2,73.5,0.9,,342.75,761.0,0.0
2021-12-07 12:00:00,2021-12-07 13:00:00,47.25,91.75,2.23,,1.65,0.88,26.12,30.15,69.25,1.15,,453.5,759.5,0.0
2021-12-07 13:00:00,2021-12-07 14:00:00,26.25,66.5,1.35,0.4,1.33,0.8,24.03,30.4,69.25,0.88,,337.0,758.0,0.0
2021-12-07 14:00:00,2021-12-07 15:00:00,24.25,64.0,1.62,,1.1,0.77,20.92,30.9,69.5,1.12,,335.5,757.0,0.0
2021-12-07 15:00:00,2021-12-07 16:00:00,25.5,60.5,1.43,,0.95,0.82,21.35,31.33,69.0,0.93,,280.75,757.0,0.0
2021-12-07 16:00:00,2021-12-07 17:00:00,28.5,65.75,1.45,0.65,1.32,0.78,39.98,31.4,73.25,0.65,,125.75,757.0,0.0
2021-12-07 17:00:00,2021-12-07 18:00:00,30.75,84.5,1.75,0.2,1.48,0.68,42.72,31.05,78.0,0.47,,24.0,757.0,0.0
2021-12-07 18:00:00,2021-12-07 19:00:00,28.0,77.25,1.85,0.37,1.55,0.75,31.8,30.03,82.75,0.43,,13.0,757.5,0.0
2021-12-07 19:00:00,2021-12-07 20:00:00,40.0,73.25,1.93,1.05,1.78,0.7,29.4,30.27,87.25,0.33,,13.0,759.5,0.0
2021-12-07 20:00:00,2021-12-07 21:00:00,38.0,85.75,1.88,0.63,1.8,0.62,21.52,30.27,88.75,0.3,,13.0,760.0,0.0
2021-12-07 21:00:00,2021-12-07 22:00:00,30.25,79.75,2.33,0.6,1.95,0.82,19.07,30.5,90.0,0.3,,13.0,761.0,0.0
2021-12-07 22:00:00,2021-12-07 23:00:00,23.5,61.25,2.05,0.2,1.67,0.93,24.25,30.85,91.25,0.35,,13.0,760.0,0.0
2021-12-07 23:00:00,2021-12-08 00:00:00,20.75,49.75,2.0,0.93,1.52,0.82,22.15,31.15,92.5,0.3,,13.0,759.5,0.0
2021-12-08 00:00:00,2021-12-08 01:00:00,24.5,41.5,1.42,0.5,1.23,0.75,20.25,31.12,93.5,0.3,,13.0,758.75,0.0
2021-12-08 01:00:00,2021-12-08 02:00:00,21.75,48.25,2.0,0.23,1.7,0.68,19.02,30.93,94.0,0.3,,13.0,757.25,0.0
2021-12-08 02:00:00,2021-12-08 03:00:00,24.5,55.0,2.12,0.5,1.6,0.7,18.88,29.88,94.25,0.3,,13.0,757.0,0.0
2021-12-08 03:00:00,2021-12-08 04:00:00,19.25,52.5,2.1,0.25,1.7,0.65,20.85,30.0,95.25,0.3,,13.0,757.0,0.0
2021-12-08 04:00:00,2021-12-08 05:00:00,25.75,44.0,1.52,0.5,1.3,0.93,17.8,29.98,96.0,0.3,,13.0,757.0,0.0
2021-12-08 05:00:00,2021-12-08 06:00:00,25.5,44.0,1.18,0.38,1.12,0.65,16.57,30.03,96.25,0.3,,13.0,757.25,0.0
2021-12-08 06:00:00,2021-12-08 07:00:00,31.75,62.0,1.53,0.63,1.05,0.97,21.0,30.55,97.0,0.3,,27.5,758.75,0.0
2021-12-08 07:00:00,2021-12-08 08:00:00,48.0,89.75,1.62,0.33,1.5,0.88,22.35,31.17,94.25,0.43,,137.5,760.0,0.0
2021-12-08 08:00:00,2021-12-08 09:00:00,52.0,91.75,1.87,0.57,1.85,0.7,24.75,31.5,88.0,0.82,,235.75,761.75,0.0
2021-12-08 09:00:00,2021-12-08 10:00:00,45.75,86.25,1.87,0.93,1.35,0.85,25.22,31.08,85.5,0.68,,209.75,762.0,0.0
2021-12-08 10:00:00,2021-12-08 11:00:00,41.75,71.25,1.88,0.5,1.45,0.73,26.9,29.8,82.25,0.73,,335.0,762.0,0.0
2021-12-08 11:00:00,2021-12-08 12:00:00,28.25,70.0,2.02,0.15,1.65,0.73,39.42,30.13,79.25,0.72,,320.25,761.0,0.0
2021-12-08 12:00:00,2021-12-08 13:00:00,17.75,75.75,2.12,0.5,1.67,0.75,48.38,30.15,76.25,0.9,,345.25,759.25,0.0
2021-12-08 13:00:00,2021-12-08 14:00:00,20.75,83.5,1.68,0.93,1.7,0.7,79.15,30.42,73.0,0.98,,421.0,758.25,0.0
2021-12-08 14:00:00,2021-12-08 15:00:00,20.75,74.5,1.67,0.33,1.48,0.8,54.27,31.0,75.25,0.88,,244.5,757.25,0.0
2021-12-08 15:00:00,2021-12-08 16:00:00,15.5,55.75,1.77,1.0,1.43,0.78,44.2,31.27,78.0,0.7,,152.25,757.0,0.0
2021-12-08 16:00:00,2021-12-08 17:00:00,21.0,75.75,1.8,1.0,1.95,0.52,59.15,31.3,78.75,0.67,,122.25,757.0,0.0
2021-12-08 17:00:00,2021-12-08 18:00:00,26.0,106.5,1.68,1.58,2.17,0.42,70.57,31.15,83.0,0.45,,22.75,757.75,0.0
2021-12-08 18:00:00,2021-12-08 19:00:00,28.75,104.25,1.47,0.65,1.57,0.68,38.18,29.92,86.75,0.47,,13.0,758.5,0.0
2021-12-08 19:00:00,2021-12-08 20:00:00,17.5,57.25,1.8,0.38,1.65,0.78,24.9,30.18,87.75,0.33,,13.0,759.5,0.0
2021-12-08 20:00:00,2021-12-08 21:00:00,16.0,59.0,2.02,1.05,2.2,0.65,24.7,30.25,89.0,0.3,,13.0,760.0,0.0
2021-12-08 21:00:00,2021-12-08 22:00:00,23.75,56.0,2.2,0.7,1.9,0.83,22.88,30.38,87.5,0.5,,13.0,761.0,0.0
2021-12-08 22:00:00,2021-12-08 23:00:00,20.75,39.5,1.6,0.45,1.55,0.93,21.05,30.8,86.25,0.4,,13.0,761.0,0.0
2021-12-08 23:00:00,2021-12-09 00:00:00,23.0,41.5,1.82,0.3,1.4,0.95,21.25,31.13,86.5,0.33,,13.0,760.5,0.0
2021-12-09 00:00:00,2021-12-09 01:00:00,20.0,32.5,2.23,,1.45,0.85,21.43,31.12,86.5,0.3,,13.0,760.0,0.0
2021-12-09 01:00:00,2021-12-09 02:00:00,11.0,28.0,1.62,,1.2,0.8,19.5,30.95,87.5,0.3,,13.0,759.0,0.0
2021-12-09 02:00:00,2021-12-09 03:00:00,9.0,19.0,1.42,,1.07,0.7,15.35,29.82,88.75,0.3,,13.0,758.75,0.0
2021-12-09 03:00:00,2021-12-09 04:00:00,9.25,19.25,2.4,,1.53,0.85,14.28,29.98,90.0,0.3,,13.0,758.0,0.0
2021-12-09 04:00:00,2021-12-09 05:00:00,9.25,17.75,2.23,,1.5,0.88,14.48,30.02,87.75,0.42,,13.0,758.75,0.0
2021-12-09 05:00:00,2021-12-09 06:00:00,6.5,12.5,1.93,,1.45,0.68,16.42,30.1,87.75,0.45,,13.0,759.25,0.0
2021-12-09 06:00:00,2021-12-09 07:00:00,5.25,19.0,2.23,,1.4,0.82,14.85,30.5,88.0,0.3,,28.0,760.25,0.0
2021-12-09 07:00:00,2021-12-09 08:00:00,6.0,23.0,1.85,0.2,1.52,0.72,15.85,31.05,92.0,0.45,,90.25,761.25,4.5
2021-12-09 08:00:00,2021-12-09 09:00:00,5.5,16.25,1.6,0.78,1.73,0.6,13.67,31.2,90.75,0.33,,159.25,763.25,0.0
2021-12-09 09:00:00,2021-12-09 10:00:00,3.75,14.0,2.05,0.57,1.8,0.75,14.38,31.18,82.75,0.98,,333.25,764.0,0.0
2021-12-09 10:00:00,2021-12-09 11:00:00,3.5,13.25,1.88,,1.52,0.68,17.85,29.92,79.0,1.95,,349.0,764.0,0.0
2021-12-09 11:00:00,2021-12-09 12:00:00,5.0,12.5,1.5,,1.15,0.72,18.15,30.15,73.5,1.88,,557.5,763.5,0.0
2021-12-09 12:00:00,2021-12-09 13:00:00,5.5,18.0,1.6,0.1,1.25,0.75,11.68,30.22,69.0,2.08,,594.25,762.25,0.0
2021-12-09 13:00:00,2021-12-09 14:00:00,7.25,20.0,1.45,0.8,1.1,0.8,9.32,30.35,69.5,1.92,,493.75,761.25,0.0
2021-12-09 14:00:00,2021-12-09 15:00:00,10.33,17.0,1.43,,0.97,0.87,19.2,30.93,72.67,1.57,,373.0,760.0,0.0
2021-12-09 15:00:00,2021-12-09 16:00:00,11.75,17.75,1.68,,1.25,0.75,17.9,31.33,73.0,1.77,,300.0,760.0,0.0
2021-12-09 16:00:00,2021-12-09 17:00:00,2.25,20.75,1.65,,1.22,0.75,16.85,31.3,75.5,0.93,,152.75,760.0,0.0
2021-12-09 17:00:00,2021-12-09 18:00:00,5.75,24.25,2.15,,1.53,0.67,17.48,31.15,78.25,0.67,,26.75,760.75,0.0
2021-12-09 18:00:00,2021-12-09 19:00:00,15.0,31.75,1.45,,1.05,0.67,13.55,29.98,80.75,0.3,,13.0,761.5,0.0
2021-12-09 19:00:00,2021-12-09 20:00:00,17.5,43.0,1.72,0.23,1.45,0.7,15.0,30.18,82.25,0.35,,13.0,763.25,0.0
2021-12-09 20:00:00,2021-12-09 21:00:00,16.75,43.75,2.23,0.1,1.85,0.65,13.65,30.18,83.75,0.32,,13.0,764.0,0.0
2021-12-09 21:00:00,2021-12-09 22:00:00,16.75,43.0,1.68,0.15,1.42,0.85,13.65,30.27,85.25,0.4,,13.0,765.25,0.0
2021-12-09 22:00:00,2021-12-09 23:00:00,9.75,33.5,1.68,0.2,1.45,0.8,17.35,30.67,86.0,0.32,,13.0,765.0,0.0
2021-12-09 23:00:00,2021-12-10 00:00:00,9.5,32.25,1.75,,1.28,0.85,16.85,31.0,86.0,0.3,,13.0,764.0,0.0
2021-12-10 00:00:00,2021-12-10 01:00:00,10.25,31.75,1.65,,1.22,0.82,13.08,30.95,87.0,0.3,,13.0,763.5,0.0
2021-12-10 01:00:00,2021-12-10 02:00:00,8.5,28.75,1.9,,1.38,0.72,14.97,30.9,88.5,0.3,,13.0,762.5,0.0
2021-12-10 02:00:00,2021-12-10 03:00:00,12.75,35.75,1.1,0.65,1.23,0.68,16.58,29.7,90.25,0.3,,13.0,760.75,0.0
2021-12-10 03:00:00,2021-12-10 04:00:00,22.75,47.5,1.62,0.1,1.3,0.67,17.02,29.85,93.5,0.38,,13.0,760.0,0.0
2021-12-10 04:00:00,2021-12-10 05:00:00,28.25,43.5,1.82,0.3,1.55,0.7,19.73,29.83,95.0,0.57,,13.0,760.75,0.0
2021-12-10 05:00:00,2021-12-10 06:00:00,30.0,54.0,2.08,0.2,1.7,0.75,18.3,29.88,95.75,0.7,,13.0,761.25,0.0
2021-12-10 06:00:00,2021-12-10 07:00:00,31.5,53.5,1.57,0.2,1.23,0.88,21.23,30.35,96.0,0.7,,25.25,762.75,0.0
2021-12-10 07:00:00,2021-12-10 08:00:00,28.75,53.5,1.83,0.35,1.48,0.75,19.75,31.1,94.25,0.65,,89.75,764.0,0.0
2021-12-10 08:00:00,2021-12-10 09:00:00,35.5,60.5,1.6,0.1,1.2,0.77,22.35,31.45,89.5,0.82,,278.75,765.75,0.0
2021-12-10 09:00:00,2021-12-10 10:00:00,36.0,66.25,2.62,,1.62,0.75,22.4,31.45,85.25,0.95,,338.25,766.0,0.0
2021-12-10 10:00:00,2021-12-10 11:00:00,23.25,63.0,2.2,0.35,1.75,0.68,35.2,29.98,79.25,1.12,,320.5,766.0,0.0
2021-12-10 11:00:00,2021-12-10 12:00:00,18.5,65.0,1.75,0.38,1.65,0.57,49.23,30.03,78.5,1.27,,176.75,764.5,0.0
2021-12-10 12:00:00,2021-12-10 13:00:00,11.25,53.75,1.9,0.4,1.5,0.7,41.28,29.62,78.5,1.3,,155.0,763.0,0.0
2021-12-10 13:00:00,2021-12-10 14:00:00,14.0,65.25,1.95,0.53,1.82,0.65,73.97,30.0,73.25,1.15,,296.5,761.5,0.0
2021-12-10 14:00:00,2021-12-10 15:00:00,19.5,92.5,2.03,0.5,1.9,0.67,95.55,30.62,71.25,1.02,,338.25,760.75,0.0
